
[00:00:00.000 --> 00:00:08.000]  我女兒讀高中的時候,我們就不再請費用了。
[00:48:40.000 --> 00:48:45.000]  在我們不想見祢的時候,祢仍然在等我們的主。
[00:48:45.000 --> 00:48:54.000]  所以讓我們今天跳出來,不要再躲起來,不要再以為神不知道,
[00:48:55.000 --> 00:49:04.000]  不要再以為神看不到,讓我們走出來,走到神的面前,
[00:49:04.000 --> 00:49:13.000]  拿出神給我們的使用手冊,拿出來,
[00:49:13.000 --> 00:49:19.000]  你打開你的使用手冊,神給你的使用手冊,你向神禱告,
[00:49:20.000 --> 00:49:28.000]  原來我一直都放下了,今天我願意拿出來,求你幫助我,
[00:49:28.000 --> 00:49:35.000]  按著你的提案,我來生活,主,求你幫助我。
[00:49:35.000 --> 00:49:45.000]  如果今天你聽到詩人在詩篇139篇,
[00:49:46.000 --> 00:49:51.000]  他和神的對話,他和神的掙扎,他和神的那種無奈,
[00:49:51.000 --> 00:49:57.000]  就好像你自己那樣的時候,你就去禱告,你就去禱告,
[00:49:57.000 --> 00:50:01.000]  求神幫你羅漢,就像詩人那樣走出來,
[00:50:01.000 --> 00:50:05.000]  求神去測驗他,求神去突擊測驗他,
[00:50:05.000 --> 00:50:12.000]  求神牽著他走過這些黑暗,走過這些困難,
[00:50:13.000 --> 00:50:16.000]  你很想這樣做的,你就舉手,
[00:50:16.000 --> 00:50:22.000]  你希望神今天就這樣在黑暗裡拖帶你,你舉手,
[00:50:22.000 --> 00:50:31.000]  你向神禱告,向神納智,我看到了,感謝主,我們一起禱告。
[00:50:31.000 --> 00:50:37.000]  主,剛才看到這些手,就是他們在生命裡經歷你,
[00:50:37.000 --> 00:50:41.000]  雖然有很多的低谷,很多的困難,很多的黑暗,很多不想,
[00:50:42.000 --> 00:50:52.000]  但是如神你一直都在等著,每個禮拜回來崇拜,詩歌,講道,經文,禱告,你都在等著他回應。
[00:50:52.000 --> 00:51:01.000]  主,我求你今天去感動他,去拿開他心中的這些罪惡,
[00:51:01.000 --> 00:51:06.000]  以致他能夠守潔心清,學著你的聖潔,跟隨你,
[00:51:07.000 --> 00:51:12.000]  按著你給他的使用手冊來生活,成為美好的見證。
[00:51:12.000 --> 00:51:19.000]  主,求你就是這樣幫助,帶領我們每一個,我們禱告,奉主耶穌的名,阿們。
[00:51:19.000 --> 00:51:21.000]  (音樂結束)
[00:51:21.000 --> 00:51:23.000]  (字幕製作:貝爾)

