
[00:00:00.000 --> 00:00:04.200]  今天說到的題目是「信心計劃」
[00:19:54.400 --> 00:19:56.400]  我小時候經常聽到這句說話
[00:19:56.400 --> 00:19:57.400]  不要吃虧
[00:19:57.400 --> 00:19:58.400]  別人可以吃虧給你
[00:19:58.400 --> 00:20:00.400]  但你不要吃虧給別人
[00:20:00.400 --> 00:20:03.400]  但如果我帶著這個觀念
[00:20:03.400 --> 00:20:05.400]  如果今天我信了主
[00:20:05.400 --> 00:20:07.400]  但我已經帶著這個觀念
[00:20:07.400 --> 00:20:09.400]  在我不同的環境裏生活
[00:20:09.400 --> 00:20:11.400]  你覺得會怎樣呢
[00:20:11.400 --> 00:20:13.400]  基督教說甚麼呢
[00:20:13.400 --> 00:20:15.400]  信仰告訴我們要寫記
[00:20:15.400 --> 00:20:18.400]  犧牲分享
[00:20:18.400 --> 00:20:21.400]  但如果我帶著這個不要吃虧的觀念
[00:20:21.400 --> 00:20:23.400]  去到教會裏面
[00:20:23.400 --> 00:20:25.400]  我是一個怎樣的人呢
[00:20:25.400 --> 00:20:28.400]  要做施事這麼吃虧
[00:20:28.400 --> 00:20:32.400]  我當然要來坐坐聽崇拜好過
[00:20:32.400 --> 00:20:34.400]  可能我是一個
[00:20:34.400 --> 00:20:37.400]  不斷來享受的信徒
[00:20:37.400 --> 00:20:40.400]  去到職場裏面
[00:20:40.400 --> 00:20:41.400]  不過可能你說
[00:20:41.400 --> 00:20:44.400]  我真的不想吃虧
[00:20:44.400 --> 00:20:45.400]  我真的想
[00:20:45.400 --> 00:20:47.400]  0900才搭入公司
[00:20:47.400 --> 00:20:50.400]  0600我就立即搭出公司
[00:20:50.400 --> 00:20:51.400]  我真的想一分鐘一秒
[00:20:51.400 --> 00:20:53.400]  我都不想吃虧給公司
[00:20:53.400 --> 00:20:54.400]  是的你可以這樣做
[00:20:54.400 --> 00:20:55.400]  不過我覺得
[00:20:55.400 --> 00:20:57.400]  可能都會被人感覺
[00:20:57.400 --> 00:21:00.400]  你是一個斤斤計較的人
[00:21:00.400 --> 00:21:03.400]  如果在家裏面呢
[00:21:03.400 --> 00:21:05.400]  我想會更糟糕
[00:21:05.400 --> 00:21:07.400]  為什麼要我洗碗呢
[00:21:07.400 --> 00:21:09.400]  我昨晚已經洗了
[00:21:09.400 --> 00:21:11.400]  今天到你
[00:21:11.400 --> 00:21:12.400]  我不知道
[00:21:12.400 --> 00:21:15.400]  Washman你家裏應該不會這樣發生
[00:21:15.400 --> 00:21:16.400]  Agent家裏都不會
[00:21:16.400 --> 00:21:17.400]  Agent很喜歡做家務
[00:21:17.400 --> 00:21:19.400]  我知道他
[00:21:19.400 --> 00:21:22.400]  如果我帶著斤斤計較的觀念去到我家裏
[00:21:22.400 --> 00:21:26.400]  我想我家裏會很沒愛
[00:21:26.400 --> 00:21:28.400]  是的
[00:21:28.400 --> 00:21:30.400]  我相信我們不是不知道聖經的教導
[00:21:30.400 --> 00:21:32.400]  要寫記要犧牲要分享
[00:21:32.400 --> 00:21:35.400]  但是這些舊有的思想太牢固
[00:21:35.400 --> 00:21:37.400]  就好像雜草
[00:21:37.400 --> 00:21:40.400]  我不用用力它都會生出來
[00:21:40.400 --> 00:21:43.400]  所以要除雜草
[00:21:43.400 --> 00:21:46.400]  除雜草要用力要刻意
[00:21:46.400 --> 00:21:52.400]  同樣我們都要刻意去拿走這些不是真理的東西
[00:21:52.400 --> 00:21:55.400]  我們要養神的話
[00:21:55.400 --> 00:21:58.400]  在我們生命裏面能夠健康的發芽生長
[00:21:58.400 --> 00:22:01.400]  我們才能夠活出基督的樣式
[00:22:01.400 --> 00:22:04.400]  所以我們信徒的生命
[00:22:04.400 --> 00:22:07.400]  怎樣能夠活出上帝活出神的義
[00:22:07.400 --> 00:22:13.400]  是很需要用一個正確的態度去接受了神的道
[00:22:13.400 --> 00:22:17.400]  並且要很用力去去除那些舊有的思維
[00:22:17.400 --> 00:22:24.400]  我們才能夠可以用真理去行出合神心意的事情
[00:22:24.400 --> 00:22:33.400]  當我們能夠正確的認識天父是一個怎樣的神
[00:22:33.400 --> 00:22:36.400]  又願意接受真理的教導
[00:22:36.400 --> 00:22:40.400]  最後我們很需要將我們學到的東西付諸於實行
[00:22:40.400 --> 00:22:45.400]  來到二十二節經文再次出現欺騙這個字
[00:22:45.400 --> 00:22:48.400]  其實我覺得以下的這個部分
[00:22:48.400 --> 00:22:54.400]  雅各是很大膽很直接的去指責信徒
[00:22:54.400 --> 00:23:00.400]  他很想信徒不要只逗留在認識知識接受的層面
[00:23:00.400 --> 00:23:02.400]  更加要走出來
[00:23:02.400 --> 00:23:04.400]  聽到是要行道的
[00:23:04.400 --> 00:23:05.400]  要action
[00:23:05.400 --> 00:23:11.400]  然後經文還有兩個例子去講明行道的重要性
[00:23:11.400 --> 00:23:16.400]  我嘗試用新漢語譯本跟大家去理解
[00:23:16.400 --> 00:23:21.400]  因為我覺得新漢語譯本的翻譯比較容易去明白
[00:23:21.400 --> 00:23:23.400]  新漢語譯本二十三節他這樣說
[00:23:23.400 --> 00:23:26.400]  因為人若聽道而不行道
[00:23:26.400 --> 00:23:31.400]  就像人對著鏡子察看自己天生的容貌
[00:23:31.400 --> 00:23:35.400]  他把自己察看一番後就走開
[00:23:35.400 --> 00:23:38.400]  立刻忘掉了自己是什麼樣子
[00:23:38.400 --> 00:23:44.400]  相反人詳細察看那完全的使人自由的律法
[00:23:44.400 --> 00:23:46.400]  而且常常都是這樣
[00:23:46.400 --> 00:23:49.400]  不是聽過就忘掉
[00:23:49.400 --> 00:23:51.400]  而是身體力行
[00:23:51.400 --> 00:23:55.400]  這樣的人在他所行的事上必定蒙福
[00:23:55.400 --> 00:23:58.400]  這個例子我相信大家不陌生
[00:23:58.400 --> 00:23:59.400]  在說照鏡
[00:23:59.400 --> 00:24:02.400]  這個人照鏡照到自己的樣子
[00:24:02.400 --> 00:24:06.400]  我猜有機會照到自己不太妥當的地方
[00:24:06.400 --> 00:24:08.400]  不過這個不是重點
[00:24:08.400 --> 00:24:10.400]  照到什麼我覺得不是重點
[00:24:10.400 --> 00:24:11.400]  重點是什麼
[00:24:11.400 --> 00:24:13.400]  你照到看到之後
[00:24:13.400 --> 00:24:15.400]  他當沒事發生
[00:24:15.400 --> 00:24:16.400]  走開了
[00:24:16.400 --> 00:24:19.400]  當看不到當見不到
[00:24:19.400 --> 00:24:22.400]  沒有反應沒有行動
[00:24:22.400 --> 00:24:26.400]  接著二十五節有一個很重要的連接詞
[00:24:26.400 --> 00:24:27.400]  相反
[00:24:27.400 --> 00:24:30.400]  這個有一個很強調的作用
[00:24:30.400 --> 00:24:32.400]  即是說後面的部分是很重要
[00:24:32.400 --> 00:24:34.400]  強調後面的部分是什麼
[00:24:34.400 --> 00:24:37.400]  說人是要聽道而行道
[00:24:37.400 --> 00:24:40.400]  人是要有反應
[00:24:40.400 --> 00:24:42.400]  認識了神的話
[00:24:42.400 --> 00:24:43.400]  查考了神的話
[00:24:43.400 --> 00:24:45.400]  思考了神的話之後
[00:24:45.400 --> 00:24:48.400]  很重要的事情就是要將神的話
[00:24:48.400 --> 00:24:51.400]  神的道行出來
[00:24:51.400 --> 00:24:53.400]  而第二個例子
[00:24:53.400 --> 00:24:54.400]  他說
[00:24:54.400 --> 00:24:57.400]  若人自以為虔誠
[00:24:57.400 --> 00:24:59.400]  卻不管束自己的舌頭
[00:24:59.400 --> 00:25:02.400]  實在是欺騙自己的心
[00:25:02.400 --> 00:25:05.400]  此人的虔誠是毫無價值的
[00:25:05.400 --> 00:25:06.400]  在父神看來
[00:25:06.400 --> 00:25:09.400]  純潔而沒有玷污的虔誠
[00:25:09.400 --> 00:25:12.400]  就是看顧患難中的孤兒寡婦
[00:25:12.400 --> 00:25:13.400]  並且保守自己
[00:25:13.400 --> 00:25:16.400]  不被世界玷污
[00:25:16.400 --> 00:25:19.400]  這個例子是說到虔誠
[00:25:19.400 --> 00:25:21.400]  如果你覺得你是一個虔誠人
[00:25:21.400 --> 00:25:24.400]  但你沒有管好你的嘴巴
[00:25:24.400 --> 00:25:27.400]  其實亞各書第三章再次提到我們這張嘴巴
[00:25:27.400 --> 00:25:29.400]  因為提到舌頭
[00:25:29.400 --> 00:25:32.400]  他說舌頭是最難制服
[00:25:32.400 --> 00:25:33.400]  如果你是一個虔誠人
[00:25:33.400 --> 00:25:37.400]  但你不能夠控制你的舌頭
[00:25:37.400 --> 00:25:39.400]  不要說不好的話
[00:25:39.400 --> 00:25:41.400]  這不是真的虔誠
[00:25:41.400 --> 00:25:42.400]  真的虔誠是
[00:25:42.400 --> 00:25:44.400]  照顧孤兒寡婦
[00:25:44.400 --> 00:25:47.400]  其實是說行道
[00:25:47.400 --> 00:25:50.400]  以及不要被世界玷污
[00:25:50.400 --> 00:25:52.400]  是有界線的
[00:25:52.400 --> 00:25:54.400]  有些事是不做的
[00:25:54.400 --> 00:25:55.400]  有些不合真理
[00:25:55.400 --> 00:25:56.400]  不合神心的事
[00:25:56.400 --> 00:25:58.400]  是不會做的
[00:25:58.400 --> 00:26:03.400]  虔誠也是要用行為去表達出來
[00:26:03.400 --> 00:26:06.400]  如果我們將這兩段經文再黏在一起
[00:26:06.400 --> 00:26:08.400]  再看那些字
[00:26:08.400 --> 00:26:13.400]  其實亞各是很用心去鋪排這段經文
[00:26:13.400 --> 00:26:15.400]  你察看自己
[00:26:15.400 --> 00:26:17.400]  但你看完又不記得
[00:26:17.400 --> 00:26:19.400]  大神要你察看他的道
[00:26:19.400 --> 00:26:21.400]  要走出來
[00:26:21.400 --> 00:26:22.400]  你以為你敬虔
[00:26:22.400 --> 00:26:24.400]  但其實你沒有敬虔
[00:26:24.400 --> 00:26:25.400]  你的真正的敬虔
[00:26:25.400 --> 00:26:28.400]  要在你的行為上顯現出來
[00:26:28.400 --> 00:26:30.400]  我看到這段的時候
[00:26:30.400 --> 00:26:32.400]  我有一個體會
[00:26:32.400 --> 00:26:34.400]  我體會什麼呢
[00:26:34.400 --> 00:26:36.400]  我以為自己看到
[00:26:36.400 --> 00:26:38.400]  其實我看不到
[00:26:38.400 --> 00:26:40.400]  其實我以為自己敬虔
[00:26:40.400 --> 00:26:42.400]  其實我不敬虔
[00:26:42.400 --> 00:26:44.400]  我好像在騙自己
[00:26:44.400 --> 00:26:46.400]  我以為自己OK
[00:26:46.400 --> 00:26:48.400]  其實我不OK
[00:26:48.400 --> 00:26:53.400]  因為我沒有嘗試將上帝的道行出來
[00:26:53.400 --> 00:26:57.400]  如果我們都覺得自己OK
[00:26:57.400 --> 00:27:00.400]  其實我們會不會都不OK
[00:27:00.400 --> 00:27:04.400]  各位靈體姐妹
[00:27:04.400 --> 00:27:08.400]  我們怎樣看自己的屬靈生命
[00:27:08.400 --> 00:27:14.400]  你覺得你的屬靈生命OK嗎
[00:27:14.400 --> 00:27:16.400]  可能我們有團契
[00:27:16.400 --> 00:27:17.400]  有崇拜
[00:27:17.400 --> 00:27:19.400]  甚至有侍奉
[00:27:19.400 --> 00:27:24.400]  但我們有沒有對上帝的道
[00:27:24.400 --> 00:27:27.400]  有沒有好好認真對待神的話
[00:27:27.400 --> 00:27:29.400]  有沒有好好認真地
[00:27:29.400 --> 00:27:32.400]  去查考神的話
[00:27:32.400 --> 00:27:34.400]  而在我們的家
[00:27:34.400 --> 00:27:35.400]  在我們的職場
[00:27:35.400 --> 00:27:38.400]  在我們生活的不同場景裏
[00:27:38.400 --> 00:27:40.400]  我們的言語
[00:27:40.400 --> 00:27:41.400]  我們的行為
[00:27:41.400 --> 00:27:46.400]  有沒有好好地將上帝的道行出來
[00:27:46.400 --> 00:27:52.400]  還是我選擇性去做
[00:27:52.400 --> 00:27:53.400]  我不知道各位靈體姐妹
[00:27:53.400 --> 00:27:55.400]  你聽到我說這段的時候
[00:27:55.400 --> 00:27:57.400]  你會不會覺得好像很Harsh
[00:27:57.400 --> 00:27:59.400]  很Harsh
[00:27:59.400 --> 00:28:01.400]  是的
[00:28:01.400 --> 00:28:03.400]  因為真理是絕對的
[00:28:03.400 --> 00:28:06.400]  真理不是讓我們選擇
[00:28:06.400 --> 00:28:08.400]  真理是要我們行出來
[00:28:08.400 --> 00:28:11.400]  上帝也是一位很絕對的神
[00:28:11.400 --> 00:28:14.400]  可能真的覺得很Harsh
[00:28:14.400 --> 00:28:17.400]  可能我們都很不習慣
[00:28:17.400 --> 00:28:19.400]  因為在我們的世界裏
[00:28:19.400 --> 00:28:21.400]  在我們的文化裏
[00:28:21.400 --> 00:28:25.400]  沒有絕對
[00:28:25.400 --> 00:28:27.400]  不一定是這樣的
[00:28:27.400 --> 00:28:30.400]  可以這樣也可以
[00:28:30.400 --> 00:28:33.400]  我們經常說相對
[00:28:33.400 --> 00:28:36.400]  沒有絕對的不一定是這樣
[00:28:36.400 --> 00:28:37.400]  可能我們都會想
[00:28:37.400 --> 00:28:40.400]  是要上教會的
[00:28:40.400 --> 00:28:44.400]  但不用每件事都那麼認真的
[00:28:44.400 --> 00:28:47.400]  是要奉獻的
[00:28:47.400 --> 00:28:51.400]  但都要留下一點錢旁身
[00:28:51.400 --> 00:28:54.400]  是要彼此相愛
[00:28:54.400 --> 00:28:59.400]  但都要小心不要被人傷害
[00:28:59.400 --> 00:29:04.400]  可能我們都保留了很多東西
[00:29:04.400 --> 00:29:06.400]  但真理是絕對的
[00:29:06.400 --> 00:29:09.400]  我們要認真的對待真理
[00:29:09.400 --> 00:29:12.400]  認真的對待神的道
[00:29:12.400 --> 00:29:15.400]  一個認真的對待神的道的人
[00:29:15.400 --> 00:29:19.400]  是會將這個道行出來
[00:29:19.400 --> 00:29:22.400]  可能真的奉獻了的時候
[00:29:22.400 --> 00:29:24.400]  你會覺得很淺容
[00:29:24.400 --> 00:29:27.400]  但你相不相信你不會缺乏
[00:29:27.400 --> 00:29:33.400]  去愛身邊的組員真的有點害怕
[00:29:33.400 --> 00:29:35.400]  他會推開我
[00:29:35.400 --> 00:29:37.400]  他會傷害我
[00:29:37.400 --> 00:29:40.400]  但你相不相信你願意去愛的時候
[00:29:40.400 --> 00:29:43.400]  你願意表達你的愛關懷的時候
[00:29:43.400 --> 00:29:47.400]  你的小組氣氛可以不一樣
[00:29:47.400 --> 00:29:50.400]  你相不相信當你實踐真理的時候
[00:29:50.400 --> 00:29:53.400]  你就能夠在你所行的事上
[00:29:53.400 --> 00:30:01.400]  能夠蒙上帝的祝福
[00:30:01.400 --> 00:30:03.400]  我不知道弟兄姊妹
[00:30:03.400 --> 00:30:06.400]  對於實踐真理、實踐信仰
[00:30:06.400 --> 00:30:08.400]  哪樣你覺得是最難的呢
[00:30:08.400 --> 00:30:10.400]  在真理要實踐真理裏面
[00:30:10.400 --> 00:30:15.400]  哪個真理對你來說是最難實踐的
[00:30:15.400 --> 00:30:16.400]  彼此相愛
[00:30:16.400 --> 00:30:18.400]  毀身伏事
[00:30:18.400 --> 00:30:19.400]  不懂得貢獻
[00:30:19.400 --> 00:30:20.400]  行上獨經
[00:30:20.400 --> 00:30:22.400]  聖潔生活
[00:30:22.400 --> 00:30:26.400]  不知道哪樣對你來說是最難的
[00:30:26.400 --> 00:30:28.400]  但我知道一件事
[00:30:28.400 --> 00:30:33.400]  如果我們未夠體會神的愛
[00:30:33.400 --> 00:30:36.400]  未夠經驗神是一位好的神的時候
[00:30:36.400 --> 00:30:39.400]  而要我實踐這些真理的時候
[00:30:39.400 --> 00:30:41.400]  我就會覺得很難
[00:30:41.400 --> 00:30:44.400]  我只會覺得有很多規矩要守
[00:30:44.400 --> 00:30:46.400]  我只會覺得被迫我要做很多事
[00:30:46.400 --> 00:30:48.400]  被迫我要守很多規矩
[00:30:48.400 --> 00:30:49.400]  我會不喜歡
[00:30:49.400 --> 00:30:52.400]  甚至乎我會很抗拒
[00:30:52.400 --> 00:30:56.400]  所以亞葛這位作者
[00:30:56.400 --> 00:30:58.400]  他第一樣提醒我們什麼呢
[00:30:58.400 --> 00:31:01.400]  要認定上帝的美好
[00:31:01.400 --> 00:31:03.400]  要回想上帝的愛
[00:31:03.400 --> 00:31:06.400]  和上帝建立很多經歷
[00:31:06.400 --> 00:31:09.400]  讓我們認定上帝是愛我的
[00:31:09.400 --> 00:31:11.400]  如果我沒有經歷上帝的愛
[00:31:11.400 --> 00:31:13.400]  其實我真的覺得這是規矩
[00:31:13.400 --> 00:31:15.400]  是很難的
[00:31:15.400 --> 00:31:17.400]  但當我經歷被愛的時候
[00:31:17.400 --> 00:31:19.400]  我就願意去愛這位神
[00:31:19.400 --> 00:31:22.400]  我就願意去回應他
[00:31:22.400 --> 00:31:25.400]  就好像我老公
[00:31:25.400 --> 00:31:28.400]  我老公做很多家務
[00:31:28.400 --> 00:31:29.400]  如果來過我家
[00:31:29.400 --> 00:31:32.400]  突然間會說我家很乾淨
[00:31:32.400 --> 00:31:35.400]  是呀,我老公清潔的
[00:31:35.400 --> 00:31:38.400]  為什麼我老公這麼喜歡做家務呢
[00:31:38.400 --> 00:31:43.400]  不是因為我們結婚的時候簽了約
[00:31:43.400 --> 00:31:45.400]  很流行的,接新娘的時候
[00:31:45.400 --> 00:31:48.400]  有封什麼要新郎哥簽的
[00:31:48.400 --> 00:31:49.400]  那叫什麼
[00:31:49.400 --> 00:31:52.400]  愛的不知道什麼,愛的宣言
[00:31:52.400 --> 00:31:54.400]  不是因為他簽了那份約
[00:31:54.400 --> 00:31:56.400]  他娶我的時候
[00:31:56.400 --> 00:31:59.400]  家務要做完
[00:31:59.400 --> 00:32:00.400]  不是這樣的
[00:32:00.400 --> 00:32:03.400]  我相信不是這樣的
[00:32:03.400 --> 00:32:07.400]  我老公能夠去做這麼多家務
[00:32:07.400 --> 00:32:09.400]  知不知道為什麼
[00:32:09.400 --> 00:32:15.400]  為什麼他這麼願意做這麼多家務
[00:32:15.400 --> 00:32:19.400]  因為他愛我
[00:32:19.400 --> 00:32:21.400]  為什麼他這麼愛我
[00:32:21.400 --> 00:32:27.400]  因為我相信他也經歷到我也很愛他
[00:32:27.400 --> 00:32:31.400]  我不是在放閃
[00:32:31.400 --> 00:32:34.400]  怎麼了,Agent
[00:32:34.400 --> 00:32:38.400]  我不是在想放閃
[00:32:38.400 --> 00:32:41.400]  但我相信這是真實
[00:32:41.400 --> 00:32:44.400]  因為我相信我老公很慘
[00:32:44.400 --> 00:32:47.400]  為什麼他娶了一個這麼爛的老婆
[00:32:47.400 --> 00:32:49.400]  我老公不是這樣
[00:32:49.400 --> 00:32:51.400]  是他也很愛我
[00:32:51.400 --> 00:32:52.400]  他不想我辛苦
[00:32:52.400 --> 00:32:55.400]  所以他願意做很多家務
[00:32:55.400 --> 00:32:56.400]  你們不要這樣
[00:32:56.400 --> 00:32:58.400]  我也很愛我老公
[00:32:58.400 --> 00:33:00.400]  我很累我也會煮飯給他吃
[00:33:00.400 --> 00:33:03.400]  有時
[00:33:03.400 --> 00:33:05.400]  這段時間忙了也沒辦法
[00:33:05.400 --> 00:33:07.400]  但如果我有空間
[00:33:07.400 --> 00:33:11.400]  我真的會煮大餅給他吃
[00:33:11.400 --> 00:33:13.400]  是的,弟兄姊妹
[00:33:13.400 --> 00:33:15.400]  很自然的
[00:33:15.400 --> 00:33:16.400]  你感受到愛
[00:33:16.400 --> 00:33:19.400]  你就自然會愛對方
[00:33:19.400 --> 00:33:22.400]  我相信是這樣
[00:33:22.400 --> 00:33:23.400]  我們能夠體會神的愛
[00:33:23.400 --> 00:33:24.400]  我們能夠愛上帝
[00:33:24.400 --> 00:33:25.400]  行真理的時候
[00:33:25.400 --> 00:33:28.400]  那些就不是規矩
[00:33:28.400 --> 00:33:29.400]  那些就不是規條
[00:33:29.400 --> 00:33:30.400]  那些就不是硬食
[00:33:30.400 --> 00:33:33.400]  那些就不是很嚴重的真理
[00:33:33.400 --> 00:33:34.400]  逼我去做
[00:33:34.400 --> 00:33:36.400]  應該不會
[00:33:36.400 --> 00:33:40.400]  我是一個目者
[00:33:40.400 --> 00:33:42.400]  應該是的
[00:33:42.400 --> 00:33:43.400]  是的
[00:33:43.400 --> 00:33:46.400]  有時作為一個目者
[00:33:46.400 --> 00:33:49.400]  我突然間會覺得
[00:33:49.400 --> 00:33:52.400]  我要謹慎一點
[00:33:52.400 --> 00:33:56.400]  我明明很想爆他
[00:33:56.400 --> 00:33:58.400]  忍一忍,先插插大腿
[00:33:58.400 --> 00:34:00.400]  做目者
[00:34:00.400 --> 00:34:03.400]  不過我覺得這樣不是辦法
[00:34:03.400 --> 00:34:08.400]  我被很多框架和規條限制住自己
[00:34:08.400 --> 00:34:13.400]  不過當我一直全職服侍
[00:34:13.400 --> 00:34:16.400]  我一直去體會神對我的愛的時候
[00:34:16.400 --> 00:34:18.400]  我覺得那些不是
[00:34:18.400 --> 00:34:21.400]  我不需要這樣
[00:34:21.400 --> 00:34:24.400]  我可以一個正確的表達
[00:34:24.400 --> 00:34:27.400]  我可以帶著愛去愛弟兄姊妹
[00:34:27.400 --> 00:34:30.400]  我可以帶著耶穌的忍耐包容弟兄姊妹
[00:34:30.400 --> 00:34:32.400]  而不是死忍難忍
[00:34:32.400 --> 00:34:33.400]  我是目者
[00:34:33.400 --> 00:34:37.400]  我一定要有氣量和愛
[00:34:37.400 --> 00:34:38.400]  不是的
[00:34:38.400 --> 00:34:40.400]  如果是我也會覺得很辛苦
[00:34:40.400 --> 00:34:42.400]  始終有一天我會爆煲
[00:34:42.400 --> 00:34:46.400]  明年三月我入職十年
[00:34:46.400 --> 00:34:48.400]  我應該爆煲去看醫生
[00:34:48.400 --> 00:34:50.400]  看精神科
[00:34:50.400 --> 00:34:52.400]  不是的,真的不是的
[00:34:52.400 --> 00:34:53.400]  弟兄姊妹
[00:34:53.400 --> 00:34:57.400]  我相信你跟我相處你會感受到
[00:34:57.400 --> 00:34:59.400]  但為什麼我是這樣
[00:34:59.400 --> 00:35:01.400]  不是因為我天生是這樣
[00:35:01.400 --> 00:35:03.400]  我天生不是這樣
[00:35:03.400 --> 00:35:05.400]  我天生應該很想爆你
[00:35:05.400 --> 00:35:08.400]  我真的體會到上帝怎樣接納我
[00:35:08.400 --> 00:35:10.400]  上帝怎樣愛我
[00:35:10.400 --> 00:35:13.400]  我能夠愛到人,去接納到人
[00:35:13.400 --> 00:35:21.400]  而不是因為我的標誌而我要去做那件事
[00:35:21.400 --> 00:35:22.400]  弟兄姊妹
[00:35:22.400 --> 00:35:24.400]  我相信我們感受到上帝的愛的時候
[00:35:24.400 --> 00:35:28.400]  我們能夠有一個相配的行為走出來
[00:35:28.400 --> 00:35:31.400]  因著天父的愛,我們能夠作出愛的回應
[00:35:31.400 --> 00:35:36.400]  用生命去匯出真理
[00:35:36.400 --> 00:35:39.400]  來到最後總結
[00:35:39.400 --> 00:35:42.400]  我相信在我們信仰的生命裏面
[00:35:42.400 --> 00:35:46.400]  我們的信心真的會有時有高有低
[00:35:46.400 --> 00:35:48.400]  怎樣可以持守信心
[00:35:48.400 --> 00:35:51.400]  我們的信心怎樣可以不會被打倒
[00:35:51.400 --> 00:35:52.400]  不會被動搖
[00:35:52.400 --> 00:35:56.400]  我相信我們很需要對上帝有正確的認知
[00:35:56.400 --> 00:36:01.400]  不是透過環境這些事情去確認上帝
[00:36:01.400 --> 00:36:05.400]  而是我真的相信從聖經從真理裏面
[00:36:05.400 --> 00:36:09.400]  我真心相信這位神是一位對我好的神
[00:36:09.400 --> 00:36:10.400]  愛我的神
[00:36:10.400 --> 00:36:12.400]  我能夠說得出
[00:36:12.400 --> 00:36:14.400]  God so good
[00:36:14.400 --> 00:36:20.400]  並且我很願意用正確的態度去對待真理
[00:36:20.400 --> 00:36:23.400]  讓真理在我生命裏面去發芽生長
[00:36:23.400 --> 00:36:28.400]  讓真理讓神的話在我生命裏面是有份量的
[00:36:28.400 --> 00:36:31.400]  以致我都能夠行出真理
[00:36:31.400 --> 00:36:33.400]  我請經牌對
[00:36:33.400 --> 00:36:39.400]  靈姐妹
[00:36:39.400 --> 00:36:41.400]  信仰的路不容易
[00:36:41.400 --> 00:36:43.400]  我們也有跌跌碰碰
[00:36:43.400 --> 00:36:44.400]  我也會有
[00:36:44.400 --> 00:36:48.400]  但我相信我們再一次來到神的面前
[00:36:48.400 --> 00:36:50.400]  再一次將生命交給祂
[00:36:50.400 --> 00:36:52.400]  再一次體會祂的愛的時候
[00:36:52.400 --> 00:36:56.400]  我們也希望生命能夠再一次被堅固
[00:36:56.400 --> 00:36:58.400]  我們一起起立吧
[00:36:58.400 --> 00:37:02.400]  願這首詩歌成為我們的回應
[00:37:02.400 --> 00:37:06.400]  讓我們再一次被神的愛去感動
[00:37:06.400 --> 00:37:10.400]  以致我們能夠將我們的心再次歸給
[00:37:10.400 --> 00:37:12.400]  愛我們的主 愛我們的神
[00:37:12.400 --> 00:37:27.400]  讓我謙真 盡我一生
[00:37:27.400 --> 00:37:32.400]  將我心單單歸向主
[00:37:32.400 --> 00:37:39.400]  逐世所想 全數虛幻
[00:37:39.400 --> 00:37:44.400]  唯獨你愛放永久
[00:37:44.400 --> 00:37:52.400]  樂意今生 為你傾出
[00:37:52.400 --> 00:37:58.400]  夢與今生的理想
[00:37:58.400 --> 00:38:04.400]  求你洗清我們的過分
[00:38:04.400 --> 00:38:10.400]  求你見證我心
[00:38:10.400 --> 00:38:16.400]  從僭越征戰到歸你
[00:38:16.400 --> 00:38:22.400]  你是道路 真理生命
[00:38:22.400 --> 00:38:29.400]  容我再一次 將心歸你
[00:38:29.400 --> 00:38:35.400]  令我再次更生 退滅
[00:38:35.400 --> 00:38:38.400]  弟姐妹邀請你一起低頭
[00:38:38.400 --> 00:38:42.400]  有個祈禱和安靜的時間
[00:38:42.400 --> 00:38:45.400]  弟姐妹呀
[00:38:45.400 --> 00:38:49.400]  我不知道你在信仰裏面是一個什麼階段
[00:38:49.400 --> 00:38:55.400]  或者今天你對上帝的信心是有多少
[00:38:55.400 --> 00:39:00.400]  但我真的很想邀請你再一次來到神的面前
[00:39:00.400 --> 00:39:03.400]  來到十字架的底下
[00:39:03.400 --> 00:39:07.400]  再一次看見耶穌基督的愛
[00:39:07.400 --> 00:39:11.400]  再一次看到的這份救恩
[00:39:11.400 --> 00:39:17.400]  再一次回想天父上帝在你身上的恩典
[00:39:18.400 --> 00:39:23.400]  弟姐妹 我們不要再誤會上帝
[00:39:23.400 --> 00:39:27.400]  不要再錯判
[00:39:27.400 --> 00:39:30.400]  神是愛我們的神
[00:39:30.400 --> 00:39:33.400]  是很想將最美好的事情給我們
[00:39:33.400 --> 00:39:39.400]  弟姐妹呀 我鼓勵你去跟天父禱告
[00:39:39.400 --> 00:39:43.400]  如果你真的對上帝有質疑
[00:39:43.400 --> 00:39:45.400]  你告訴他
[00:39:45.400 --> 00:39:48.400]  如果你這一刻想心有軟弱
[00:39:48.400 --> 00:39:50.400]  你求他幫助你
[00:39:50.400 --> 00:39:54.400]  又或者你都知道有些事情不應該做
[00:39:54.400 --> 00:39:56.400]  不應該這樣會得罪上帝
[00:39:56.400 --> 00:40:00.400]  但我做了 我都邀請你去到神的面前
[00:40:00.400 --> 00:40:02.400]  求天父再一次寬恕你
[00:40:02.400 --> 00:40:04.400]  再一次加力給你
[00:40:04.400 --> 00:40:08.400]  我們一起去祈禱
[00:40:08.400 --> 00:40:30.400]  (音樂)
[00:40:30.400 --> 00:40:33.400]  祖先天父求你幫助我們
[00:40:33.400 --> 00:40:37.400]  特地幫助年輕的群體
[00:40:37.400 --> 00:40:39.400]  不是他們特別軟弱
[00:40:39.400 --> 00:40:41.400]  不是他們特別差
[00:40:41.400 --> 00:40:44.400]  而是這個世界真的很混亂
[00:40:44.400 --> 00:40:50.400]  這個時代真的有很多衝擊
[00:40:50.400 --> 00:40:52.400]  在年輕人身上
