
[00:00:00.000 --> 00:00:05.400]  我們由去年四月開始就講以西傑書了
[00:23:06.200 --> 00:23:14.200]  是死去君王以色列人為他們立的紀念碑進行膜拜,
[00:23:14.200 --> 00:23:16.200]  這些都是外邦人,
[00:23:16.200 --> 00:23:20.200]  或者是異教的一些習俗,
[00:23:20.200 --> 00:23:22.200]  其實我們應該很明白的,
[00:23:22.200 --> 00:23:24.200]  中國人也是這樣的,
[00:23:24.200 --> 00:23:30.200]  我們的民間宗教會為我們的先祖立個碑,
[00:23:30.200 --> 00:23:32.200]  或者是一些偉大的人物,
[00:23:32.200 --> 00:23:36.200]  我們也會立個像,立個碑,進行膜拜。
[00:23:36.200 --> 00:23:40.200]  第八節說到,
[00:23:40.200 --> 00:23:44.200]  使他們的門禁挨近我的門禁,
[00:23:44.200 --> 00:23:47.200]  他們的門框挨近我的門框,
[00:23:47.200 --> 00:23:49.200]  他們與我中間緊隔一場,
[00:23:49.200 --> 00:23:52.200]  並且行可憎的事,
[00:23:52.200 --> 00:23:54.200]  玷污了我的命,
[00:23:54.200 --> 00:23:56.200]  所以我發怒滅絕他們。
[00:23:56.200 --> 00:23:58.200]  這裡到底說什麼呢?
[00:23:58.200 --> 00:24:00.200]  我們看看,
[00:24:00.200 --> 00:24:12.200]  如果我們看回列王記下第十一章的記載,
[00:24:12.200 --> 00:24:13.200]  我們知道,
[00:24:13.200 --> 00:24:19.200]  所羅門王的皇宮是貼近聖殿而建的,
[00:24:19.200 --> 00:24:23.200]  雖然所羅門的初心是非常美好的,
[00:24:23.200 --> 00:24:26.200]  但是當他娶了很多外邦公主,
[00:24:26.200 --> 00:24:28.200]  還有他的妻子,
[00:24:28.200 --> 00:24:33.200]  有向他們外邦的神敬拜和獻祭的時候,
[00:24:33.200 --> 00:24:36.200]  就玷污了耶和華神的聖名,
[00:24:36.200 --> 00:24:40.200]  以致和環就臨到以色列。
[00:24:40.200 --> 00:24:44.200]  從聖殿裡面發出的訊息,
[00:24:44.200 --> 00:24:48.200]  是來自掌管天地宇宙的主,
[00:24:48.200 --> 00:24:51.200]  祂是創天造地的神。
[00:24:51.200 --> 00:24:53.200]  聖經裡面也說到,
[00:24:53.200 --> 00:24:58.200]  天和天上的天尚且不足夠祂居住,
[00:24:58.200 --> 00:25:03.200]  即使是整個宇宙都不能夠將祂容納得到,
[00:25:03.200 --> 00:25:08.200]  但是祂卻願意以聖殿為祂的居所,
[00:25:08.200 --> 00:25:11.200]  和必死的人同住,
[00:25:11.200 --> 00:25:15.200]  而人就必須棄惡從善,
[00:25:15.200 --> 00:25:17.200]  不再拜偶像,
[00:25:17.200 --> 00:25:19.200]  專一的敬拜祂,
[00:25:19.200 --> 00:25:22.200]  祂就會在以色列人中間直到永遠。
[00:25:22.200 --> 00:25:26.200]  這是何等大的恩典。
[00:25:26.200 --> 00:25:29.200]  我們未必會像以色列人一樣,
[00:25:29.200 --> 00:25:33.200]  敬拜那些人手所做的偶像,
[00:25:33.200 --> 00:25:35.200]  但是會不會有一些東西,
[00:25:35.200 --> 00:25:37.200]  都佔據了你的心,
[00:25:37.200 --> 00:25:41.200]  比神更加重要呢?
[00:25:41.200 --> 00:25:43.200]  譬如你的工作,
[00:25:43.200 --> 00:25:44.200]  你的學識,
[00:25:44.200 --> 00:25:46.200]  你的能力,
[00:25:46.200 --> 00:25:48.200]  你的健康,
[00:25:48.200 --> 00:25:50.200]  你的銀行存摺,
[00:25:50.200 --> 00:25:52.200]  裡面的存款,
[00:25:52.200 --> 00:25:55.200]  你的伴侶等等。
[00:25:55.200 --> 00:25:58.200]  我以前是做會計的,
[00:25:58.200 --> 00:26:00.200]  做著做著,
[00:26:00.200 --> 00:26:04.200]  公司裡面有一些不易的事出現,
[00:26:04.200 --> 00:26:06.200]  我很想轉工,
[00:26:06.200 --> 00:26:08.200]  於是我就不停找工作,
[00:26:08.200 --> 00:26:13.200]  我又不停地禱告求神為我預備新的工作,
[00:26:13.200 --> 00:26:16.200]  我心裡很不安,
[00:26:16.200 --> 00:26:18.200]  但是又找不到新的工作,
[00:26:18.200 --> 00:26:21.200]  怎麼辦呢?
[00:26:21.200 --> 00:26:23.200]  有一次崇拜的時候,
[00:26:23.200 --> 00:26:27.200]  牧師提醒我們要除去心裡的偶像,
[00:26:27.200 --> 00:26:29.200]  我就恍然大悟,
[00:26:29.200 --> 00:26:33.200]  原來我的工作成為了我的偶像,
[00:26:33.200 --> 00:26:35.200]  我覺得我不可以沒有工作,
[00:26:35.200 --> 00:26:37.200]  所以我一定要找到工作,
[00:26:37.200 --> 00:26:41.200]  我才可以辭職。
[00:26:41.200 --> 00:26:45.200]  有一次我姐姐被人扒了一個錢包,
[00:26:45.200 --> 00:26:47.200]  有人跟她說,
[00:26:47.200 --> 00:26:49.200]  那些扒手很專業的,
[00:26:49.200 --> 00:26:52.200]  他們只會把你錢包裡值錢的東西拿走,
[00:26:52.200 --> 00:26:56.200]  然後把錢包丟進油桶,
[00:26:56.200 --> 00:27:00.200]  油差拿到錢包就會拿去警局,
[00:27:00.200 --> 00:27:02.200]  警察就會通知你,
[00:27:02.200 --> 00:27:05.200]  去拿回你錢包裡的其他東西。
[00:27:05.200 --> 00:27:07.200]  我姐姐就想,
[00:27:07.200 --> 00:27:10.200]  錢包裡有她兩個兒子小時候的照片,
[00:27:10.200 --> 00:27:13.200]  她說很重要,已經沒有照片底了,
[00:27:13.200 --> 00:27:16.200]  我一定要拿回這兩張照片,
[00:27:16.200 --> 00:27:18.200]  她很緊張,
[00:27:18.200 --> 00:27:20.200]  後來她再想,
[00:27:20.200 --> 00:27:24.200]  其實那張照片雖然很珍貴,
[00:27:24.200 --> 00:27:28.200]  但沒有了又怎樣呢?
[00:27:28.200 --> 00:27:32.200]  有什麼真的不可以沒有的呢?
[00:27:32.200 --> 00:27:34.200]  不可以失去的呢?
[00:27:34.200 --> 00:27:36.200]  只是神,
[00:27:36.200 --> 00:27:38.200]  是不可以失去神,
[00:27:38.200 --> 00:27:40.200]  其他的東西沒有了,
[00:27:40.200 --> 00:27:42.200]  又有什麼大不了呢?
[00:27:42.200 --> 00:27:44.200]  是的,我們也會這樣,
[00:27:44.200 --> 00:27:48.200]  很不自覺地把一些東西覺得很重要,
[00:27:48.200 --> 00:27:52.200]  取代了神在我們心裡的位置,
[00:27:52.200 --> 00:27:55.200]  我們真的要好好地去反思,
[00:27:55.200 --> 00:27:58.200]  去審查我們自己。
[00:27:58.200 --> 00:28:01.200]  神的話第一部分,
[00:28:01.200 --> 00:28:03.200]  以勸告和應去結束,
[00:28:03.200 --> 00:28:06.200]  然後在第十至十二節,
[00:28:06.200 --> 00:28:10.200]  神又向以西傑發出一個命令,
[00:28:10.200 --> 00:28:13.200]  我們又再一起讀,預備起!
[00:28:13.200 --> 00:28:17.200]  「人子啊,你要將這殿指示以色列家,
[00:28:17.200 --> 00:28:20.200]  使他們因自己的罪孽慚愧,
[00:28:20.200 --> 00:28:23.200]  也要他們量殿的尺寸,
[00:28:23.200 --> 00:28:27.200]  他們若因自己所行的一切事慚愧,
[00:28:27.200 --> 00:28:33.200]  你就將殿的規模、樣式、出入之處和一切形狀、
[00:28:33.200 --> 00:28:37.200]  典章、禮儀、法則指示他們,
[00:28:37.200 --> 00:28:40.200]  在他們眼前寫上,
[00:28:40.200 --> 00:28:44.200]  使他們遵照殿的一切規模、典章去作。
[00:28:44.200 --> 00:28:47.200]  殿的法則乃是如此,
[00:28:47.200 --> 00:28:52.200]  殿在山頂上,四圍的全界要稱為「自聖」,
[00:28:52.200 --> 00:28:55.200]  這就是殿的法則。」
[00:28:55.200 --> 00:29:02.200]  很特別,神要先知以西傑向彼老的以色列人指示新的聖殿,
[00:29:02.200 --> 00:29:07.200]  藉此使他們因自己的罪孽而感到羞愧。
[00:29:07.200 --> 00:29:12.200]  對於當時的以色列人,他們目睹聖殿被毀,
[00:29:12.200 --> 00:29:16.200]  耶路撒冷城被燒毀,
[00:29:16.200 --> 00:29:25.200]  現在居住在距離自己家鄉差不多兩千里之外的地方已經二十年了。
[00:29:25.200 --> 00:29:29.200]  聽到先知對新聖殿的描述,
[00:29:29.200 --> 00:29:33.200]  神的榮耀要回到聖殿,
[00:29:33.200 --> 00:29:38.200]  回想之前他們的罪惡過犯,
[00:29:38.200 --> 00:29:42.200]  以致受到神的審判。
[00:29:42.200 --> 00:29:46.200]  而現在神仍然願意施恩,
[00:29:46.200 --> 00:29:48.200]  願意重建聖殿,
[00:29:48.200 --> 00:29:51.200]  與他們重建關係。
[00:29:51.200 --> 00:29:56.200]  大家想想他們會有什麼感受呢?
[00:29:56.200 --> 00:30:01.200]  是的,他們會覺得自己很不配,
[00:30:01.200 --> 00:30:03.200]  他們會感到慚愧,
[00:30:03.200 --> 00:30:08.200]  更加體現到神的恩慈和憐憫。
[00:30:08.200 --> 00:30:14.200]  神的確是手藥師慈愛的神。
[00:30:14.200 --> 00:30:17.200]  相信神要人感到羞愧,
[00:30:17.200 --> 00:30:21.200]  並不是要人停留在罪疚感裡,
[00:30:21.200 --> 00:30:26.200]  而是因為羞愧而產生出一種動力,
[00:30:26.200 --> 00:30:29.200]  立志,不再重蹈覆轍,
[00:30:29.200 --> 00:30:33.200]  不再陷入罪惡過犯的裡邊,
[00:30:33.200 --> 00:30:35.200]  惹神的法農,
[00:30:35.200 --> 00:30:38.200]  而是願意遵守神的律例,
[00:30:38.200 --> 00:30:41.200]  典章,規條而行,
[00:30:41.200 --> 00:30:44.200]  不再犯罪,得罪神。
[00:30:44.200 --> 00:30:46.200]  所以在十一節,
[00:30:46.200 --> 00:30:48.200]  神向以西傑發出命令,
[00:30:48.200 --> 00:30:52.200]  指示以色列家的電規模、儀式、
[00:30:52.200 --> 00:30:55.200]  出入之處和一切形狀典章,
[00:30:55.200 --> 00:30:57.200]  禮儀法則,
[00:30:57.200 --> 00:31:00.200]  就是聖電的硬體設計、
[00:31:00.200 --> 00:31:02.200]  結構、規劃,
[00:31:02.200 --> 00:31:06.200]  以及聖電的運作方式。
[00:31:06.200 --> 00:31:11.200]  這些都要清楚告訴以色列人,
[00:31:11.200 --> 00:31:15.200]  聖電不單只是一座建築物,
[00:31:15.200 --> 00:31:19.200]  更是人親近神的地方,
[00:31:19.200 --> 00:31:24.200]  而親近神是要按著正確的途徑,
[00:31:24.200 --> 00:31:30.200]  就是那些典章、禮儀和法則。
[00:31:30.200 --> 00:31:33.200]  我們都是罪人,
[00:31:33.200 --> 00:31:37.200]  神要我們做的,我們沒有做,
[00:31:37.200 --> 00:31:43.200]  神要我們不做的,我們又偏偏去做。
[00:31:43.200 --> 00:31:47.200]  不過要知道,神是聖潔的,
[00:31:47.200 --> 00:31:49.200]  我們跟從神的人,
[00:31:49.200 --> 00:31:52.200]  都要過聖潔的生活。
[00:31:52.200 --> 00:31:55.200]  正月第一點說到,
[00:31:55.200 --> 00:31:57.200]  我們要反映神的榮耀,
[00:31:57.200 --> 00:31:59.200]  祂的美德,
[00:31:59.200 --> 00:32:02.200]  神是恩慈,是真理,
[00:32:02.200 --> 00:32:06.200]  是憐憫,是公義,是聖潔,
[00:32:06.200 --> 00:32:12.200]  是慈愛,是饒恕,等等。
[00:32:12.200 --> 00:32:14.200]  你有多熱切,
[00:32:14.200 --> 00:32:16.200]  有多對神的榮耀,
[00:32:16.200 --> 00:32:22.200]  你有多熱心,有多熱切呢?
[00:32:22.200 --> 00:32:26.200]  以色列是在以色列歷史裡,
[00:32:26.200 --> 00:32:32.200]  巨變的大時代裡的先知,
[00:32:32.200 --> 00:32:38.200]  神透過他將說話告訴以色列人,
[00:32:38.200 --> 00:32:40.200]  書中的預言,
[00:32:40.200 --> 00:32:44.200]  除了關於他的子民可見的將來之外,
[00:32:44.200 --> 00:32:50.200]  也說到更遠將來千禧年的時候,
[00:32:50.200 --> 00:32:54.200]  神國完全彰顯的時候。
[00:32:54.200 --> 00:32:56.200]  直到今天,
[00:32:56.200 --> 00:33:01.200]  我們都在等候書中所預言的實現,
[00:33:01.200 --> 00:33:04.200]  千禧年國的來臨,
[00:33:04.200 --> 00:33:07.200]  主耶穌的再來。
[00:33:07.200 --> 00:33:10.200]  雖然經歷了二千五百多年,
[00:33:10.200 --> 00:33:13.200]  我們仍然在等待,
[00:33:13.200 --> 00:33:16.200]  世界不停地變,
[00:33:16.200 --> 00:33:20.200]  世局也不停地改變,
[00:33:20.200 --> 00:33:23.200]  人心也改變,
[00:33:23.200 --> 00:33:27.200]  但是我們的盼望是不變的,
[00:33:27.200 --> 00:33:30.200]  就是神國度完全的降臨,
[00:33:30.200 --> 00:33:34.200]  主耶穌的再來。
[00:33:34.200 --> 00:33:37.200]  主耶穌在《馬太福音》二十四章裡說到,
[00:33:37.200 --> 00:33:42.200]  祂降臨和世界沒了之前的預兆,
[00:33:42.200 --> 00:33:47.200]  會有人冒祂的名來迷惑很多人,
[00:33:47.200 --> 00:33:50.200]  又有打仗的風聲,
[00:33:50.200 --> 00:33:54.200]  多處有饑荒、地震、瘟疫,
[00:33:54.200 --> 00:33:58.200]  這些現象都是記號,
[00:33:58.200 --> 00:34:00.200]  主耶穌提醒我們,
[00:34:00.200 --> 00:34:02.200]  當看到這些記號的時候,
[00:34:02.200 --> 00:34:04.200]  不用驚慌,
[00:34:04.200 --> 00:34:06.200]  要謹慎,
[00:34:06.200 --> 00:34:09.200]  要堅守忍耐。
[00:34:09.200 --> 00:34:12.200]  在第二十四章十四節,
[00:34:12.200 --> 00:34:13.200]  主耶穌說,
[00:34:13.200 --> 00:34:15.200]  「這天國的福音要傳遍天下,
[00:34:15.200 --> 00:34:16.200]  對萬民作見證,
[00:34:16.200 --> 00:34:20.200]  然後末期才來到。」
[00:34:20.200 --> 00:34:23.200]  所以在等候,
[00:34:23.200 --> 00:34:25.200]  我們在等候的期間,
[00:34:25.200 --> 00:34:30.200]  我們要實踐主耶穌給我們的使命,
[00:34:30.200 --> 00:34:33.200]  將福音傳遍天下,
[00:34:33.200 --> 00:34:35.200]  對萬民作見證,
[00:34:35.200 --> 00:34:41.200]  向萬族、萬民述說神榮耀的故事,
[00:34:41.200 --> 00:34:46.200]  讓他們認識這個不變的盼望。
[00:34:46.200 --> 00:34:52.200]  我們一起禱告吧!
[00:34:52.200 --> 00:34:55.200]  榮耀的神啊!
[00:34:55.200 --> 00:35:00.200]  多謝你不離不棄的愛。
[00:35:00.200 --> 00:35:04.200]  你有恩典,有憐憫,
[00:35:04.200 --> 00:35:06.200]  對你所愛的,
[00:35:06.200 --> 00:35:08.200]  你也會管教,
[00:35:08.200 --> 00:35:12.200]  讓他們回到正道。
[00:35:12.200 --> 00:35:18.200]  我們要實在感謝你的恩典。
[00:35:18.200 --> 00:35:19.200]  在這個時候,
[00:35:19.200 --> 00:35:24.200]  我很想問問在在裡面的弟兄姊妹,
[00:35:24.200 --> 00:35:26.200]  你們有沒有仍然在罪裡面,
[00:35:26.200 --> 00:35:30.200]  還沒有回轉?
[00:35:30.200 --> 00:35:32.200]  在現在這一刻,
[00:35:32.200 --> 00:35:36.200]  你願意向神立志,
[00:35:36.200 --> 00:35:38.200]  脫離這個罪,
[00:35:38.200 --> 00:35:44.200]  回歸回到神的裡面?
[00:35:44.200 --> 00:35:46.200]  如果有的,
[00:35:46.200 --> 00:35:57.200]  你會親自向神禱告嗎?
[00:35:57.200 --> 00:36:00.200]  又有沒有弟兄姊妹,
[00:36:00.200 --> 00:36:06.200]  心裡面有超越了神位置的偶像?
[00:36:06.200 --> 00:36:08.200]  你覺得這些東西很重要,
[00:36:08.200 --> 00:36:14.200]  一定不可以失去。
[00:36:14.200 --> 00:36:16.200]  你願不願意求神,
[00:36:16.200 --> 00:36:21.200]  幫你將這些偶像拿走?
[00:36:21.200 --> 00:36:33.200]  你親自向神禱告吧!
[00:36:33.200 --> 00:36:36.200]  你有沒有弟兄姊妹,
[00:36:36.200 --> 00:36:39.200]  你渴慕神的榮耀,
[00:36:39.200 --> 00:36:42.200]  願意見到神的榮耀,
[00:36:42.200 --> 00:36:48.200]  願意活出神的榮耀?
[00:36:48.200 --> 00:37:09.200]  請你向神立志吧!
[00:37:09.200 --> 00:37:12.200]  我們一起禱告吧!
[00:37:12.200 --> 00:37:14.200]  主啊,
[00:37:14.200 --> 00:37:19.200]  你聽到弟兄姊妹向祢的禱告,
[00:37:19.200 --> 00:37:22.200]  求祢親自幫助他們,
[00:37:22.200 --> 00:37:27.200]  按祢的旨意去成就吧!
[00:37:27.200 --> 00:37:32.200]  願人都尊祢的名為聖,
[00:37:32.200 --> 00:37:35.200]  願祢的國降臨,
[00:37:35.200 --> 00:37:38.200]  願祢的旨意行在地上,
[00:37:38.200 --> 00:37:41.200]  如同行在天上。
[00:37:41.200 --> 00:37:43.200]  多謝您聽我們禱告,
[00:37:43.200 --> 00:37:45.200]  奉主耶穌名頭,
[00:37:45.200 --> 00:37:47.200]  阿們。
[00:37:48.200 --> 00:37:50.200]  阿們。
[00:37:50.200 --> 00:37:52.200]  (下集待續)

