
[00:00:00.000 --> 00:00:01.920]  各位丁姐妹,開始講道的時候
[00:18:07.960 --> 00:18:10.880]  耶羅伯安表面上是為了方便國民
[00:18:10.880 --> 00:18:14.320]  不需要周高勞頓回到耶路撒冷敬拜
[00:18:14.400 --> 00:18:16.840]  所以以愛神的名義
[00:18:16.840 --> 00:18:18.520]  特意做了兩隻金牛毒
[00:18:18.520 --> 00:18:20.200]  讓以色列人敬拜神
[00:18:20.200 --> 00:18:24.080]  但耶羅伯安背後的出發點是甚麼
[00:18:24.080 --> 00:18:26.920]  聖經說其實他內心真正的動機
[00:18:26.920 --> 00:18:29.600]  是不想國民回到猶大國時
[00:18:29.600 --> 00:18:31.920]  民心回歸猶大
[00:18:31.920 --> 00:18:33.920]  所以他做這麼多事情
[00:18:33.920 --> 00:18:36.360]  是因為他深愛自己
[00:18:36.360 --> 00:18:39.680]  北國以色列的王位
[00:18:39.680 --> 00:18:42.320]  他公然違反了聖經中說
[00:18:42.400 --> 00:18:44.520]  不可以拜偶像的命令
[00:18:44.520 --> 00:18:47.280]  如果剛才我們有機會讀完30至33節
[00:18:47.280 --> 00:18:48.200]  我想告訴你
[00:18:48.200 --> 00:18:51.200]  耶羅伯安還要犯下聖經中的誡命
[00:18:51.200 --> 00:18:52.840]  他是擅自定節旗
[00:18:52.840 --> 00:18:55.960]  擅上祭壇、燒香獻祭、拜金牛
[00:18:55.960 --> 00:18:59.280]  做了神說不准做的事情
[00:18:59.280 --> 00:19:02.880]  他還要引導國民去拜偶像、拜金牛
[00:19:02.880 --> 00:19:05.360]  陷他們於罪惡之中
[00:19:05.360 --> 00:19:07.960]  弟兄姊妹還記得剛才的定義嗎
[00:19:09.440 --> 00:19:12.360]  任何人、事、物
[00:19:12.360 --> 00:19:15.760]  奪取了屬神的人
[00:19:15.760 --> 00:19:19.760]  理應服侍神、尊重神、遵從神命令
[00:19:19.760 --> 00:19:21.840]  敬拜神的優先罪的時候
[00:19:21.840 --> 00:19:24.760]  那些就是我們所拜的偶像
[00:19:24.760 --> 00:19:30.840]  耶羅伯安所拜的偶像
[00:19:30.840 --> 00:19:33.880]  就是他以色列的國位
[00:19:33.880 --> 00:19:37.560]  但你有沒有想過最弔詭的
[00:19:38.560 --> 00:19:42.560]  這個皇位是神揀選給他的
[00:19:42.560 --> 00:19:46.400]  是神揀選來給他
[00:19:46.400 --> 00:19:50.240]  當人將神賜給我們的祝福
[00:19:50.240 --> 00:19:52.600]  變成我們生命的偶像
[00:19:52.600 --> 00:19:55.360]  來敬拜、服侍的時候
[00:19:55.360 --> 00:19:58.360]  而因此違背神的命令
[00:19:58.360 --> 00:20:02.840]  你覺不覺得是一件非常可惜的事
[00:20:02.840 --> 00:20:07.440]  你覺不覺得是一件很灰暗的事
[00:20:07.440 --> 00:20:09.240]  灰暗的事
[00:20:09.240 --> 00:20:11.240]  神愛你
[00:20:11.240 --> 00:20:13.560]  所以祂賜福給你
[00:20:13.560 --> 00:20:16.440]  但賜了福給你之後
[00:20:16.440 --> 00:20:19.520]  你就將那些福分變成你生命的偶像
[00:20:19.520 --> 00:20:22.880]  有沒有想過發生在你身上
[00:20:22.880 --> 00:20:28.960]  進大學之前
[00:20:28.960 --> 00:20:33.080]  很努力地祈禱求神給你一個好的學位
[00:20:33.080 --> 00:20:34.600]  進了好的大學
[00:20:34.680 --> 00:20:35.560]  神賜給你了
[00:20:35.560 --> 00:20:38.040]  只顧著上課、玩耍
[00:20:38.040 --> 00:20:39.640]  連教會團體也不回
[00:20:39.640 --> 00:20:43.040]  失業了大半年
[00:20:43.040 --> 00:20:44.280]  求神給你一份好工作
[00:20:44.280 --> 00:20:46.080]  真的給你一個好學位
[00:20:46.080 --> 00:20:48.120]  又有薪金
[00:20:48.120 --> 00:20:50.040]  之後你就每幾個月都去日本
[00:20:50.040 --> 00:20:52.240]  除了今年七月
[00:20:52.240 --> 00:20:54.160]  但奉獻沒有你的份
[00:20:54.160 --> 00:20:56.720]  祈禱求神給另一半
[00:20:56.720 --> 00:20:58.880]  你有男朋友、女朋友
[00:20:58.880 --> 00:20:59.640]  到手之後
[00:20:59.640 --> 00:21:01.320]  你打算如何可以同居
[00:21:01.320 --> 00:21:03.240]  不讓身邊的基督徒朋友知道
[00:21:04.240 --> 00:21:05.720]  領事們有否想過
[00:21:05.720 --> 00:21:06.720]  神賜給我們的祝福
[00:21:06.720 --> 00:21:08.400]  我們將祂變成偶像的時候
[00:21:08.400 --> 00:21:11.840]  其實是一件頗諷刺、頗羞澀的事
[00:21:11.840 --> 00:21:14.040]  聽到這裡
[00:21:14.040 --> 00:21:15.600]  你應該清楚明白
[00:21:15.600 --> 00:21:16.920]  在聖經裡
[00:21:16.920 --> 00:21:19.800]  耶羅伯安究竟是如何
[00:21:19.800 --> 00:21:23.520]  深愛神時
[00:21:23.520 --> 00:21:25.240]  深愛著其他
[00:21:25.240 --> 00:21:28.600]  但其實我想給你另一個話題
[00:21:28.600 --> 00:21:31.360]  這段經文告訴我們
[00:21:31.440 --> 00:21:33.240]  耶羅伯安其實是如何
[00:21:33.240 --> 00:21:37.400]  是以愛神的名義
[00:21:37.400 --> 00:21:39.000]  兜口兜面
[00:21:39.000 --> 00:21:41.320]  在神面前拜偶像
[00:21:41.320 --> 00:21:44.000]  他帶領人去敬拜神
[00:21:44.000 --> 00:21:45.680]  還不是愛神
[00:21:45.680 --> 00:21:48.760]  他在神面前帶人去敬拜偶像
[00:21:48.760 --> 00:21:51.520]  還不是以愛神的名義
[00:21:51.520 --> 00:21:52.800]  兜口兜面
[00:21:52.800 --> 00:21:55.120]  在神面前來拜偶像
[00:21:55.120 --> 00:21:57.800]  但問題是
[00:21:57.800 --> 00:22:00.160]  不僅他是偶像
[00:22:00.240 --> 00:22:02.800]  他還帶領了身邊的以色列人
[00:22:02.800 --> 00:22:04.320]  去拜偶像
[00:22:04.320 --> 00:22:08.360]  使全世界都因為他犯下拜偶像的罪名
[00:22:08.360 --> 00:22:11.760]  使全世界因為他將神賜給他的祝福
[00:22:11.760 --> 00:22:13.240]  變成偶像之後
[00:22:13.240 --> 00:22:15.320]  陷其他人於罪中
[00:22:15.320 --> 00:22:17.000]  兄弟姐妹
[00:22:17.000 --> 00:22:19.880]  我們會否有機會犯下這樣的毛病
[00:22:19.880 --> 00:22:22.640]  你想清楚
[00:22:22.640 --> 00:22:26.400]  我們像耶羅伯安一樣
[00:22:26.400 --> 00:22:28.080]  蒙神揀選
[00:22:28.080 --> 00:22:29.840]  我們蒙神賜福
[00:22:29.920 --> 00:22:31.640]  我們有神賜給我們的恩賜
[00:22:31.640 --> 00:22:33.280]  給我們的福分
[00:22:33.280 --> 00:22:35.480]  但我們有沒有像耶羅伯安一樣
[00:22:35.480 --> 00:22:36.600]  以愛神的名義
[00:22:36.600 --> 00:22:39.080]  兜口兜面在神面前來拜偶像
[00:22:39.080 --> 00:22:41.160]  做一些神賜不起的事情
[00:22:41.160 --> 00:22:43.440]  如果你沒有
[00:22:43.440 --> 00:22:44.920]  我不用說了
[00:22:44.920 --> 00:22:48.960]  任何基督徒都會有機會犯下這類錯誤
[00:22:48.960 --> 00:22:50.080]  聘訊徒會
[00:22:50.080 --> 00:22:51.360]  做父母的會
[00:22:51.360 --> 00:22:52.840]  出來有份服侍的會
[00:22:52.840 --> 00:22:55.240]  甚至教目傳道都會
[00:22:55.240 --> 00:22:57.160]  以下這些例子
[00:22:57.160 --> 00:22:58.280]  有些是我的觀察
[00:22:58.360 --> 00:22:59.480]  有些是我的教目同工
[00:22:59.480 --> 00:23:01.800]  和我分享的真實例子
[00:23:01.800 --> 00:23:04.040]  我希望大家聽這些例子的時候
[00:23:04.040 --> 00:23:05.160]  好好想一想
[00:23:05.160 --> 00:23:08.160]  我們背後有沒有做錯類同的事情
[00:23:08.160 --> 00:23:09.120]  如果有的話
[00:23:09.120 --> 00:23:12.000]  神究竟想我們如何放下這些偶像
[00:23:12.000 --> 00:23:13.920]  是你和神之間的關係
[00:23:13.920 --> 00:23:14.880]  是你才知道
[00:23:14.880 --> 00:23:16.080]  不過我想和大家說清楚
[00:23:16.080 --> 00:23:17.160]  這些例子
[00:23:17.160 --> 00:23:18.360]  我不會說得很坦白
[00:23:18.360 --> 00:23:19.160]  也不會說出名字
[00:23:19.160 --> 00:23:22.000]  原因是我們不是想論斷別人
[00:23:22.000 --> 00:23:23.840]  我們是想藉著這些聖經的例子
[00:23:23.840 --> 00:23:26.160]  聖經原則背後的例子
[00:23:26.160 --> 00:23:27.720]  來提醒我們自己
[00:23:27.800 --> 00:23:30.640]  我們應該要做一個怎樣的基督徒
[00:23:30.640 --> 00:23:31.720]  我們不是要論斷別人
[00:23:31.720 --> 00:23:34.240]  我們需要的是自我警惕
[00:23:34.240 --> 00:23:35.720]  就算我不能說得很白
[00:23:35.720 --> 00:23:36.520]  以大家這麼聰明
[00:23:36.520 --> 00:23:39.120]  你應該也可以舉一犯三
[00:23:39.120 --> 00:23:40.720]  有沒有想過其實作為聘訊徒
[00:23:40.720 --> 00:23:42.160]  我們最容易犯下
[00:23:42.160 --> 00:23:47.360]  最低級普通的敬拜偶像的錯誤是甚麼
[00:23:47.360 --> 00:23:50.080]  就是你和我都沒有病沒有痛
[00:23:50.080 --> 00:23:53.080]  不過星期日的時候
[00:23:53.080 --> 00:23:54.440]  我想舒服一點
[00:23:54.440 --> 00:23:56.760]  我想有個安逸舒適的生活
[00:23:56.840 --> 00:24:01.480]  我想有一個比較懶散的星期日
[00:24:01.480 --> 00:24:04.480]  所以平日我會外出逛街看電影和吃飯
[00:24:04.480 --> 00:24:07.240]  不過星期日我會選擇留在家裡
[00:24:07.240 --> 00:24:09.720]  穿著睡衣喝咖啡
[00:24:09.720 --> 00:24:12.280]  滾著手機去網上崇拜
[00:24:12.280 --> 00:24:20.000]  神要人有集體崇拜
[00:24:20.000 --> 00:24:21.480]  對我來說不是最重要
[00:24:21.480 --> 00:24:24.880]  最重要的是我的睡衣夠寬鬆
[00:24:24.880 --> 00:24:26.160]  我穿得舒服
[00:24:27.040 --> 00:24:28.760]  神要我們一起唱詩敬拜神
[00:24:28.760 --> 00:24:29.520]  不重要
[00:24:29.520 --> 00:24:31.400]  最重要的是我在家裡
[00:24:31.400 --> 00:24:33.960]  在網上扭動電視機夠大聲之間
[00:24:33.960 --> 00:24:37.400]  我還可以滾著手機去查看WhatsApp
[00:24:37.400 --> 00:24:38.240]  所以你有沒有想過
[00:24:38.240 --> 00:24:41.000]  當我們把自己的懶惰
[00:24:41.000 --> 00:24:44.640]  自己的安逸舒適變成生活偶像的時候
[00:24:44.640 --> 00:24:48.160]  我們很容易在敬拜當中也在拜偶像
[00:24:48.160 --> 00:24:49.520]  你當時是在敬拜
[00:24:49.520 --> 00:24:51.680]  以愛神名義在網上崇拜
[00:24:51.680 --> 00:24:55.560]  不過你在拜的偶像是你自己的懶惰
[00:24:55.640 --> 00:24:58.120]  然後我們發覺我們這樣做
[00:24:58.120 --> 00:24:59.720]  就會令我們身邊的朋友
[00:24:59.720 --> 00:25:02.840]  我們的家人跟著一起做
[00:25:02.840 --> 00:25:06.880]  我們就引起其他人一起拜偶像
[00:25:06.880 --> 00:25:10.600]  所以你的綽號可以叫耶羅邦安
[00:25:10.600 --> 00:25:13.120]  但今天你們都回來崇拜
[00:25:13.120 --> 00:25:15.800]  你不要以為你沒事
[00:25:15.800 --> 00:25:18.840]  上星期我特地來查查場地
[00:25:18.840 --> 00:25:21.200]  看看弟兄姊妹的年齡層是甚麼
[00:25:21.200 --> 00:25:24.760]  所以我就坐在某一個角落
[00:25:24.840 --> 00:25:29.160]  有沒有發覺人是被甚麼吸引的
[00:25:29.160 --> 00:25:32.800]  人是被發光和會動的東西吸引
[00:25:32.800 --> 00:25:34.200]  所以不斷看著我
[00:25:34.200 --> 00:25:36.480]  頸部是否很辛苦
[00:25:36.480 --> 00:25:38.320]  上星期我坐在那裡的時候
[00:25:38.320 --> 00:25:39.560]  我突然間
[00:25:39.560 --> 00:25:41.960]  為何我右邊有光閃來閃去
[00:25:41.960 --> 00:25:42.480]  我看一看
[00:25:42.480 --> 00:25:44.320]  原來對面行的那些
[00:25:44.320 --> 00:25:45.760]  有位姐妹在看聖經
[00:25:45.760 --> 00:25:46.640]  我說好
[00:25:46.640 --> 00:25:48.680]  傳道人在講道的時候
[00:25:48.680 --> 00:25:50.560]  看聖經查一查
[00:25:50.560 --> 00:25:52.960]  我看到旁邊那個也在看
[00:25:53.040 --> 00:25:55.160]  但突然間雙手在閃動
[00:25:55.160 --> 00:25:57.720]  為何有些黃色、綠色的背景走出來
[00:25:57.720 --> 00:25:59.200]  原來她在查WhatsApp
[00:25:59.200 --> 00:26:01.360]  之後旁邊那兩隻手又在動
[00:26:01.360 --> 00:26:01.960]  但我看不到
[00:26:01.960 --> 00:26:04.080]  那黑色屏幕完全被封鎖了
[00:26:04.080 --> 00:26:05.400]  但國泰港的時候
[00:26:05.400 --> 00:26:08.040]  為何藍色、白色的屏幕不停地轉動
[00:26:08.040 --> 00:26:08.640]  有沒有發覺
[00:26:08.640 --> 00:26:10.040]  其實弟兄姊妹
[00:26:10.040 --> 00:26:12.360]  我們接下來敬拜的時候
[00:26:12.360 --> 00:26:15.240]  其實電話成為了我們的偶像
[00:26:15.240 --> 00:26:17.760]  查查大家在哪裡吃飯、看電影
[00:26:17.760 --> 00:26:19.760]  網上的資訊也成為我們的偶像
[00:26:19.760 --> 00:26:21.560]  所以我相信弟兄姊妹
[00:26:21.640 --> 00:26:24.160]  大家都可以在今天學到功課
[00:26:24.160 --> 00:26:25.560]  還有上星期我聽到Waltman
[00:26:25.560 --> 00:26:26.760]  一出來宣布的時候
[00:26:26.760 --> 00:26:29.760]  我後面五行人像街市一樣
[00:26:29.760 --> 00:26:31.040]  就開始在聊天了
[00:26:31.040 --> 00:26:34.360]  令我明白原來大家看崇拜的流程
[00:26:34.360 --> 00:26:37.240]  是由開始唱詩到講道停止了
[00:26:37.240 --> 00:26:41.800]  Waltman宣布的時候不是敬拜的
[00:26:41.800 --> 00:26:43.040]  突然回來三一眾的時候
[00:26:43.040 --> 00:26:44.880]  大家就很敬虔地在唱詩了
[00:26:44.880 --> 00:26:47.920]  大家有沒有留意到
[00:26:47.920 --> 00:26:49.240]  在我們的生活中
[00:26:49.320 --> 00:26:54.120]  我們在敬拜神的環境當中
[00:26:54.120 --> 00:26:57.120]  我都在用我自己的喜好
[00:26:57.120 --> 00:26:59.200]  來做敬拜的偶像
[00:26:59.200 --> 00:27:01.120]  我們在拜偶像
[00:27:01.120 --> 00:27:02.920]  希望大家今天在崇拜
[00:27:02.920 --> 00:27:04.160]  在崇拜的時候
[00:27:04.160 --> 00:27:07.320]  做一個更好的榜樣給神看
[00:27:07.320 --> 00:27:09.600]  但不只是年輕人才會中招
[00:27:09.600 --> 00:27:14.920]  父母都可能可以以愛神的名義
[00:27:14.920 --> 00:27:17.560]  在神面前兜兜面拜偶像
[00:27:17.640 --> 00:27:21.360]  那個偶像叫神賜祝福給他的兒女
[00:27:21.360 --> 00:27:22.880]  有沒有見過
[00:27:22.880 --> 00:27:26.120]  有時候我們父母
[00:27:26.120 --> 00:27:29.600]  你會見到他們很有心去年輕人小學
[00:27:29.600 --> 00:27:31.720]  去兒童小學服侍
[00:27:31.720 --> 00:27:33.600]  原因是小學要求
[00:27:33.600 --> 00:27:34.800]  如果放小朋友在那裡
[00:27:34.800 --> 00:27:36.640]  你一定要來做免費的
[00:27:36.640 --> 00:27:38.360]  又或者我們有時候見到父母
[00:27:38.360 --> 00:27:39.520]  在星期日的時候
[00:27:39.520 --> 00:27:42.400]  很忠心五六年都去上主日學
[00:27:42.400 --> 00:27:43.480]  去崇拜
[00:27:43.480 --> 00:27:45.400]  原因是放下小朋友崇拜的時候
[00:27:45.400 --> 00:27:46.960]  他又不好意思去外面買菜
[00:27:47.040 --> 00:27:48.640]  他就去上主日學
[00:27:48.640 --> 00:27:50.920]  但當小朋友畢業的時候
[00:27:50.920 --> 00:27:52.120]  以前去上主日學
[00:27:52.120 --> 00:27:53.760]  以前去服侍的弟兄姊妹
[00:27:53.760 --> 00:27:56.480]  為何突然間不見了
[00:27:56.480 --> 00:27:59.880]  究竟是想當日他們以愛神的名義
[00:27:59.880 --> 00:28:02.200]  去參加主日學去崇拜
[00:28:02.200 --> 00:28:05.440]  還是想當日其實他們在拜偶像
[00:28:05.440 --> 00:28:07.560]  就是他們的小朋友
[00:28:07.560 --> 00:28:10.200]  小心,你們還很年輕
[00:28:10.200 --> 00:28:13.520]  七、六年前還未出生的那一群
[00:28:13.520 --> 00:28:14.880]  你會有一天結婚
[00:28:14.960 --> 00:28:16.920]  你會有一天做人父母
[00:28:16.920 --> 00:28:19.560]  記住這個功課,不要犯錯
[00:28:19.560 --> 00:28:21.080]  但你要記得
[00:28:21.080 --> 00:28:23.640]  將神給我們的重要事情
[00:28:23.640 --> 00:28:26.200]  變成為偶像不只是兒女
[00:28:26.200 --> 00:28:27.320]  可以是我們的熱誠
[00:28:27.320 --> 00:28:28.720]  可以是神給我們的恩賜
[00:28:28.720 --> 00:28:29.880]  給我們的能力
[00:28:29.880 --> 00:28:32.280]  令我們以愛神的名義
[00:28:32.280 --> 00:28:33.920]  兜兜兜面去拜偶像
[00:28:33.920 --> 00:28:35.000]  舉個例子
[00:28:35.000 --> 00:28:37.360]  例如神可能賜給我們一個好學的心
[00:28:37.360 --> 00:28:39.760]  我們有很好的記性、記憶力
[00:28:39.760 --> 00:28:41.400]  所以我們一不經意
[00:28:41.400 --> 00:28:42.680]  將神給我們的能力
[00:28:42.680 --> 00:28:44.560]  變成我們的偶像的時候
[00:28:44.640 --> 00:28:48.120]  我們就會因為自己喜歡吸收知識
[00:28:48.120 --> 00:28:50.360]  我們因為喜歡成為學霸
[00:28:50.360 --> 00:28:52.560]  所以我很多課程都會上
[00:28:52.560 --> 00:28:53.960]  《生命之道》也去
[00:28:53.960 --> 00:28:55.200]  《報道神學院》也去
[00:28:55.200 --> 00:28:56.880]  《恩福神學院》也去
[00:28:56.880 --> 00:28:58.960]  但我們一直學的時候
[00:28:58.960 --> 00:29:01.240]  我們忘記了原來我們學聖經知識
[00:29:01.240 --> 00:29:03.320]  是為了我們生命被神改變
[00:29:03.320 --> 00:29:06.400]  我們要時刻學習一個謙卑的榜樣
[00:29:06.400 --> 00:29:07.760]  一有教目
[00:29:07.760 --> 00:29:11.040]  因為看到你生命上有一點做得不好
[00:29:11.040 --> 00:29:13.240]  對你作出善意的教導
[00:29:13.320 --> 00:29:15.000]  你一個屈尾十不喜歡聽
[00:29:15.000 --> 00:29:17.400]  你就跑去別的地方學
[00:29:17.400 --> 00:29:18.520]  《恩福神學院》不學
[00:29:18.520 --> 00:29:20.320]  我就去別的地方
[00:29:20.320 --> 00:29:21.800]  有沒有發覺當中
[00:29:21.800 --> 00:29:23.640]  我們將我們吸收知識
[00:29:23.640 --> 00:29:25.520]  我們喜歡讀書的東西
[00:29:25.520 --> 00:29:27.440]  成為我們的偶像
[00:29:27.440 --> 00:29:30.320]  並沒有活出學習神的話語
[00:29:30.320 --> 00:29:31.600]  背後應該帶出來
[00:29:31.600 --> 00:29:33.880]  被神改變的生命態度
[00:29:33.880 --> 00:29:37.440]  還有,有時候…
[00:29:37.440 --> 00:29:39.200]  我記得那時候有一個同工
[00:29:39.200 --> 00:29:41.320]  在美國,不是香港,你不用搜
[00:29:41.400 --> 00:29:43.720]  有一個同工跟我說他們是做機構的
[00:29:43.720 --> 00:29:47.120]  有一個學生很忠心經常來上課
[00:29:47.120 --> 00:29:50.840]  那個機構同工也很交心,說很多話
[00:29:50.840 --> 00:29:52.760]  但過了一、兩年就發覺
[00:29:52.760 --> 00:29:54.680]  這個朋友有點驕傲
[00:29:54.680 --> 00:29:56.640]  所以就好言相勸
[00:29:56.640 --> 00:29:57.600]  誰知道這個朋友
[00:29:57.600 --> 00:29:59.800]  從此就不再去機構上課
[00:29:59.800 --> 00:30:03.720]  也不再跟機構的負責人溝通
[00:30:03.720 --> 00:30:05.200]  留意一下
[00:30:05.200 --> 00:30:06.560]  我們所拜的偶像
[00:30:06.560 --> 00:30:09.560]  名字可以很熟悉,叫做聖經知識
[00:30:09.560 --> 00:30:11.040]  我們拜偶像的途徑
[00:30:11.120 --> 00:30:14.440]  可以很敬虔,叫做去讀神學、去上課
[00:30:14.440 --> 00:30:18.000]  但我們怎會小心留意自己的心
[00:30:18.000 --> 00:30:18.680]  還有一點
[00:30:18.680 --> 00:30:22.200]  有時候神給了我們很多能力
[00:30:22.200 --> 00:30:24.920]  例如精通不同的樂器
[00:30:24.920 --> 00:30:29.200]  所以我們可以在不同的場景中
[00:30:29.200 --> 00:30:31.000]  負責帶領敬拜
[00:30:31.000 --> 00:30:33.280]  但如果我們將神給我們的能力
[00:30:33.280 --> 00:30:36.640]  變成一種追尋自我滿足喜好的工具
[00:30:36.640 --> 00:30:39.120]  使之成為我們的偶像
[00:30:39.120 --> 00:30:40.840]  我們可以以愛神的名義
[00:30:40.920 --> 00:30:43.520]  參加很多不同的敬拜聚會服事
[00:30:43.520 --> 00:30:47.600]  但如果我們對聖經要求服事人的生命
[00:30:47.600 --> 00:30:51.560]  要不斷成長,自知不利的話
[00:30:51.560 --> 00:30:54.480]  這個偶像隨時會令我們跌倒
[00:30:54.480 --> 00:30:57.240]  以愛神的名義
[00:30:57.240 --> 00:30:59.280]  當面在神面前拜偶像的途徑
[00:30:59.280 --> 00:31:01.320]  不一定是做Praise Team
[00:31:01.320 --> 00:31:03.680]  你可以很喜歡去照顧小朋友
[00:31:03.680 --> 00:31:05.640]  你很喜歡去教主學
[00:31:05.640 --> 00:31:08.280]  你很喜歡去做音響
[00:31:08.280 --> 00:31:10.000]  你很喜歡帶茶經
[00:31:10.080 --> 00:31:11.800]  所有服事神都是好的
[00:31:11.800 --> 00:31:14.120]  但萬一我們將那些事情
[00:31:14.120 --> 00:31:15.960]  變成我們生命的偶像
[00:31:15.960 --> 00:31:18.720]  而忽略了服事本身生命的要求
[00:31:18.720 --> 00:31:23.480]  或是要帶出那件服事本身的聖經原則時
[00:31:23.480 --> 00:31:25.720]  其實我們就無來頭地
[00:31:25.720 --> 00:31:27.400]  以愛神的名義
[00:31:27.400 --> 00:31:29.720]  在神面前拜偶像,兜口兜面
[00:31:29.720 --> 00:31:33.040]  前陣子有一個同工跟我分享
[00:31:33.040 --> 00:31:36.000]  他的機構中有一個人很厲害
[00:31:36.000 --> 00:31:39.000]  唱歌、彈琴、很多音樂都很厲害
[00:31:39.080 --> 00:31:42.000]  但在同工的機構中
[00:31:42.000 --> 00:31:43.200]  他發覺一件事
[00:31:43.200 --> 00:31:48.440]  原來這位肢體的家庭見證有待改善
[00:31:48.440 --> 00:31:50.320]  而跟同工之間的相處
[00:31:50.320 --> 00:31:52.640]  亦因為他的傲氣
[00:31:52.640 --> 00:31:56.440]  令他跟身邊的同工無法有融洽的交流
[00:31:56.440 --> 00:32:01.880]  所以我的同工朋友想勸這位肢體
[00:32:01.880 --> 00:32:04.680]  不如你停一停對外的侍奉
[00:32:04.680 --> 00:32:06.560]  先處理好自己的生命
[00:32:06.560 --> 00:32:08.920]  但這位朋友不肯
[00:32:09.480 --> 00:32:11.240]  最後我的同工告訴我
[00:32:11.240 --> 00:32:14.720]  這位朋友在服事的過程中
[00:32:14.720 --> 00:32:17.960]  其實已經不是因為愛神而服事
[00:32:17.960 --> 00:32:19.520]  是因為他在外面服事時
[00:32:19.520 --> 00:32:22.920]  能夠讓人看到他那種服事的能力
[00:32:22.920 --> 00:32:26.960]  他能彰顯出他的力量
[00:32:26.960 --> 00:32:30.120]  他可以讓人對他有稱讚
[00:32:30.120 --> 00:32:34.120]  他甚至希望別人看到他的服事
[00:32:34.120 --> 00:32:36.280]  將他成為別人的偶像
[00:32:37.640 --> 00:32:41.600]  最後這位朋友因為服事而不錯
[00:32:41.600 --> 00:32:44.120]  即使生命不足,但沒有太多人知道
[00:32:44.120 --> 00:32:45.600]  還要有學位
[00:32:45.600 --> 00:32:49.840]  被一間神學院邀請去教神學的課程
[00:32:49.840 --> 00:32:51.080]  各位弟兄姊妹
[00:32:51.080 --> 00:32:53.040]  這種以愛神的名義
[00:32:53.040 --> 00:32:56.080]  兜口兜面拜偶像
[00:32:56.080 --> 00:32:58.440]  有沒有在你的生命中出現
[00:32:58.440 --> 00:32:59.920]  要小心
[00:32:59.920 --> 00:33:05.000]  有時候,我最慘、最不想看到的
[00:33:05.000 --> 00:33:07.120]  不只是評訊圖的跌倒
[00:33:07.200 --> 00:33:08.200]  我最不想看到的
[00:33:08.200 --> 00:33:11.200]  是本身應該有著美好屬靈生命見證的
[00:33:11.200 --> 00:33:13.200]  基督徒領袖
[00:33:13.200 --> 00:33:16.200]  將一些屬世大卻不合神心意的世界觀
[00:33:16.200 --> 00:33:17.480]  帶入教會
[00:33:17.480 --> 00:33:20.200]  將他變成我們生命上的偶像時
[00:33:20.200 --> 00:33:22.840]  就會影響教會好心
[00:33:22.840 --> 00:33:24.040]  看看圖片
[00:33:24.040 --> 00:33:25.440]  2022年8月
[00:33:25.440 --> 00:33:28.840]  美國有一個機構叫做LiveWay Research
[00:33:28.840 --> 00:33:31.720]  它發佈了最新的調查顯示
[00:33:31.720 --> 00:33:35.080]  在美國的目者調查中
[00:33:35.160 --> 00:33:38.440]  美國參與調查的牧師認為
[00:33:38.440 --> 00:33:41.240]  影響信徒最深遠的偶像
[00:33:41.240 --> 00:33:43.440]  現代偶像次序是
[00:33:43.440 --> 00:33:45.680]  舒適67%
[00:33:45.680 --> 00:33:48.680]  掌控、安全感56%
[00:33:48.680 --> 00:33:50.000]  金錢55%
[00:33:50.000 --> 00:33:53.000]  和認同感51%
[00:33:53.000 --> 00:33:55.840]  這些東西不只是評訊圖的問題
[00:33:55.840 --> 00:33:57.600]  是教會也會中招
[00:33:57.600 --> 00:34:00.080]  還能夠令基督徒的領袖
[00:34:00.080 --> 00:34:01.200]  以愛神的名義
[00:34:01.200 --> 00:34:04.440]  兜口兜面在神面前拜偶像
[00:34:04.520 --> 00:34:05.760]  以阿葛來說
[00:34:05.760 --> 00:34:07.200]  這些例子不是手指指出
[00:34:07.200 --> 00:34:07.800]  不止自己
[00:34:07.800 --> 00:34:11.520]  對我來說也是很大的提醒
[00:34:11.520 --> 00:34:12.840]  你有否想過
[00:34:12.840 --> 00:34:16.120]  甚麼是令一個人
[00:34:16.120 --> 00:34:19.080]  可以帶來最大的控制
[00:34:19.080 --> 00:34:21.320]  最大的安全感
[00:34:21.320 --> 00:34:26.920]  就是我們最灑薩、最熱情的事情
[00:34:26.920 --> 00:34:27.880]  因為做慣做熟
[00:34:27.880 --> 00:34:29.600]  我們做得好
[00:34:29.600 --> 00:34:30.000]  你想想
[00:34:30.000 --> 00:34:31.240]  如果我們將我們的熱情
[00:34:31.240 --> 00:34:32.480]  將我們最灑薩的東西
[00:34:32.480 --> 00:34:34.200]  變成我們的偶像
[00:34:34.280 --> 00:34:35.960]  我們很容易令教會出事
[00:34:35.960 --> 00:34:37.920]  我舉個例子給你聽
[00:34:37.920 --> 00:34:38.720]  聖經裏面說
[00:34:38.720 --> 00:34:42.360]  我們教會要訓練門徒
[00:34:42.360 --> 00:34:44.040]  訓練門徒是甚麼意思
[00:34:44.040 --> 00:34:46.280]  不只是叫你出傳福音
[00:34:46.280 --> 00:34:47.680]  訓練門徒的意思
[00:34:47.680 --> 00:34:48.480]  你留意清楚
[00:34:48.480 --> 00:34:49.520]  想想大使命
[00:34:49.520 --> 00:34:52.640]  大使命是耶穌告訴11個使徒
[00:34:52.640 --> 00:34:54.120]  凡我所吩咐你們的
