
[00:00:00.000 --> 00:00:02.560]  好,兄弟姊妹平安
[00:19:09.600 --> 00:19:14.880]  但門徒就因為環境和糧食的限制
[00:19:14.880 --> 00:19:18.600]  想耶穌打發那群人離開
[00:19:18.600 --> 00:19:21.160]  四散去尋找食物
[00:19:21.160 --> 00:19:24.680]  我們面對困難的時候
[00:19:24.680 --> 00:19:27.480]  其實我們有多看重自己的靈性
[00:19:27.480 --> 00:19:31.200]  這份靈性是指我們的信仰
[00:19:31.200 --> 00:19:34.000]  是指我們跟主耶穌的關係
[00:19:34.000 --> 00:19:37.600]  不單止我們坐在這裡三個小時左右
[00:19:37.640 --> 00:19:40.000]  是指我們每一天的信仰
[00:19:40.000 --> 00:19:46.200]  實際上,我們又可以怎樣培育自己的靈性呢?
[00:19:46.200 --> 00:19:49.120]  馬可其中一個很獨特的寫作手法
[00:19:49.120 --> 00:19:51.640]  可能有一個啟發給我們
[00:19:51.640 --> 00:19:54.760]  邀請大家讀完剩下這段經文
[00:19:54.760 --> 00:19:56.200]  謝謝大家
[00:19:56.200 --> 00:19:57.920]  好,先測試一下大家的記憶
[00:19:57.920 --> 00:20:02.560]  剛剛我們說了耶穌教導一群群眾那麼久
[00:20:02.560 --> 00:20:05.720]  耶穌在哪裡教導這群群眾呢?
[00:20:05.760 --> 00:20:07.680]  記者:曠野 對,曠野
[00:20:07.680 --> 00:20:13.680]  但是現在那群群眾在哪裡吃東西呢?
[00:20:13.680 --> 00:20:16.320]  記者:草地 清草地,對
[00:20:16.320 --> 00:20:19.600]  大家留意一下,馬可是寫清草地
[00:20:19.600 --> 00:20:21.760]  跟其他福音書比較的時候
[00:20:21.760 --> 00:20:23.320]  有些福音書是寫草地
[00:20:23.320 --> 00:20:26.480]  要麼沒有寫,要麼寫草很多
[00:20:26.480 --> 00:20:31.720]  而這塊草地其實不是一塊小草地
[00:20:31.720 --> 00:20:35.440]  這塊草地是坐著五千人
[00:20:35.480 --> 00:20:38.800]  還要在那時候的聖地,這個「草」
[00:20:38.800 --> 00:20:42.920]  是說躺著的,即是羅馬時期的盛宴
[00:20:42.920 --> 00:20:45.720]  就是會躺著吃東西,不知為何
[00:20:45.720 --> 00:20:49.160]  所以那塊草地不是一塊小草地
[00:20:49.160 --> 00:20:52.880]  當一提到「躺我」和「清草地」的時候
[00:20:52.880 --> 00:20:55.120]  大家有沒有想起哪一篇詩篇?
[00:20:55.120 --> 00:20:59.240]  詩篇二十三,沒錯,大家都很熟悉
[00:20:59.240 --> 00:21:01.960]  「耶和華是我的目者,我必不自缺乏」
[00:21:01.960 --> 00:21:04.200]  「他使我躺我在清草地」
[00:21:04.240 --> 00:21:08.000]  「令我在可安歇的水邊」
[00:21:08.000 --> 00:21:13.920]  馬可刻意記載這塊清草地在曠野中
[00:21:13.920 --> 00:21:16.160]  或者想提醒我們
[00:21:16.160 --> 00:21:18.520]  其實在困難中
[00:21:18.520 --> 00:21:23.160]  我們也要看看會否被限制遮蓋了
[00:21:23.160 --> 00:21:26.160]  我們體驗不到這麼大塊草地
[00:21:26.160 --> 00:21:28.320]  亦提醒我們甚麼?
[00:21:28.320 --> 00:21:32.480]  「耶和華是我的目者,我必不自缺乏」
[00:21:33.600 --> 00:21:35.800]  即使我們身處在曠野中
[00:21:35.800 --> 00:21:37.640]  有很多限制
[00:21:37.640 --> 00:21:40.920]  但神仍然有充足的恩典給我們
[00:21:40.920 --> 00:21:42.880]  叫我們不用慌張
[00:21:42.880 --> 00:21:48.480]  昔日神如何帶領以色列民走出曠野
[00:21:48.480 --> 00:21:52.560]  今天我們的神也同樣地帶領我們
[00:21:52.560 --> 00:21:56.240]  昔日神如何在曠野中帶領以色列民
[00:21:56.240 --> 00:21:58.480]  去次瑪那做食物
[00:21:58.480 --> 00:22:01.440]  去叫摩西擊打盤石,有水飲
[00:22:02.320 --> 00:22:03.600]  今天同樣地
[00:22:03.600 --> 00:22:06.920]  我們是否相信神也會這樣供應我們的需要
[00:22:06.920 --> 00:22:11.080]  所以回顧主的恩典
[00:22:11.080 --> 00:22:13.320]  去數算恩典
[00:22:13.320 --> 00:22:17.760]  其實是培育我們靈性的其中一個方法
[00:22:17.760 --> 00:22:22.000]  我會形容數算恩典是一個怎樣的過程
[00:22:22.000 --> 00:22:23.880]  是一個儲子彈的過程
[00:22:23.880 --> 00:22:27.240]  當下一個難關來到的時候
[00:22:27.240 --> 00:22:29.480]  我們數算的恩典
[00:22:29.520 --> 00:22:34.120]  就成為了這些子彈去幫我們擊退這些難關
[00:22:34.120 --> 00:22:36.040]  不是說我們沒有了難關
[00:22:36.040 --> 00:22:38.440]  而是幫我們去面對難關
[00:22:38.440 --> 00:22:41.480]  數算恩典這個過程
[00:22:41.480 --> 00:22:45.840]  也是讓我們去感受神那份真實
[00:22:45.840 --> 00:22:48.000]  感受神那份愛
[00:22:48.000 --> 00:22:51.480]  讓我們知道在難關裏
[00:22:51.480 --> 00:22:55.320]  其實神的恩典仍然與我們同在
[00:22:55.320 --> 00:22:58.360]  神亦是與我們同在的神
[00:22:59.680 --> 00:23:01.360]  五餅二魚這個神蹟
[00:23:01.360 --> 00:23:03.200]  當然是要我們相信
[00:23:03.200 --> 00:23:05.440]  神能夠將微小的東西
[00:23:05.440 --> 00:23:09.040]  化成無限供應的可能
[00:23:09.040 --> 00:23:12.640]  但同時亦是提醒我們
[00:23:12.640 --> 00:23:14.840]  我們要效法耶穌
[00:23:14.840 --> 00:23:17.640]  我們要看出自己的靈性
[00:23:17.640 --> 00:23:19.960]  當人有好的靈性的時候
[00:23:19.960 --> 00:23:23.720]  其實很多的困難沒有改變
[00:23:23.720 --> 00:23:28.120]  但是我們看的東西會不同了
[00:23:28.840 --> 00:23:29.720]  舉個例子
[00:23:29.720 --> 00:23:33.760]  其實剛才你們說讀書有很多事情要做
[00:23:33.760 --> 00:23:34.960]  很多測驗
[00:23:34.960 --> 00:23:37.040]  看不到終點的時候
[00:23:37.040 --> 00:23:38.880]  其實一份靈性是給予我們甚麼?
[00:23:38.880 --> 00:23:42.760]  是給予我們去看見那份事情的輕重
[00:23:42.760 --> 00:23:45.840]  給予我們學習去分配時間
[00:23:45.840 --> 00:23:49.000]  以致我們甚麼都不會去衝去做
[00:23:49.000 --> 00:23:53.440]  當一些磚牆去到一些瓶頸位的時候
[00:23:53.440 --> 00:23:55.080]  可能瓶頸位都改變不了
[00:23:55.080 --> 00:23:58.200]  仍然都卡在那裏
[00:23:58.240 --> 00:24:01.080]  但是可能一些靈性給予我們看見
[00:24:01.080 --> 00:24:03.600]  其實我們生命有些盲點
[00:24:03.600 --> 00:24:06.200]  可能是我們在追求一些成就感
[00:24:06.200 --> 00:24:08.920]  或者是我們很想跟別人比較
[00:24:08.920 --> 00:24:11.400]  但是靈性告訴我們
[00:24:11.400 --> 00:24:14.520]  我們其實不需要盲目去追求這些東西
[00:24:14.520 --> 00:24:18.320]  以致我們可以暫時去接受這個瓶頸位
[00:24:18.320 --> 00:24:20.160]  讓我們自己去透透氣
[00:24:20.160 --> 00:24:25.320]  忘恩負義其實是人的慣性
[00:24:25.320 --> 00:24:27.920]  我們很容易忘記了神
[00:24:27.960 --> 00:24:30.080]  在我們生命做過甚麼
[00:24:30.080 --> 00:24:31.560]  特別是困難的時候
[00:24:31.560 --> 00:24:33.480]  其實舊約這麼大本的東西
[00:24:33.480 --> 00:24:35.040]  就是在說那些以色列人
[00:24:35.040 --> 00:24:37.600]  經常都忘記了神的恩典是甚麼
[00:24:37.600 --> 00:24:40.240]  所以今天很想去鼓勵大家
[00:24:40.240 --> 00:24:43.280]  我們都去學習每天去數算
[00:24:43.280 --> 00:24:45.360]  神給我們的恩典是甚麼
[00:24:45.360 --> 00:24:48.120]  幫助我們去建立我們的靈性
[00:24:48.120 --> 00:24:51.160]  今天這個講道能夠出現
[00:24:51.160 --> 00:24:54.000]  其實我都是靠著這件事
[00:24:54.000 --> 00:24:57.640]  我都去回望過去這六年的時間
[00:24:57.680 --> 00:25:00.000]  就是神怎樣帶我回信仰
[00:25:00.000 --> 00:25:01.840]  神怎樣去裝備我
[00:25:01.840 --> 00:25:04.160]  神怎樣去拆毀我
[00:25:04.160 --> 00:25:08.200]  以致我在這個預備講章的過程
[00:25:08.200 --> 00:25:09.760]  我仍然知道很難
[00:25:09.760 --> 00:25:10.640]  不知道怎麼說
[00:25:10.640 --> 00:25:12.440]  很怕說錯話,不懂得說
[00:25:12.440 --> 00:25:15.520]  但是這個恩典告訴我們
[00:25:15.520 --> 00:25:17.200]  神正在支援我
[00:25:17.200 --> 00:25:20.640]  他和我一起去宣講
[00:25:20.640 --> 00:25:23.360]  所以我可以去宣講
[00:25:23.360 --> 00:25:26.760]  還有一點時間
[00:25:26.800 --> 00:25:28.080]  可以多說一個例子
[00:25:28.080 --> 00:25:30.960]  我都是這一、兩天才想起
[00:25:30.960 --> 00:25:34.040]  昨天五月一日是甚麼日子?
[00:25:34.040 --> 00:25:35.880]  勞動節,其實不相關
[00:25:35.880 --> 00:25:37.920]  就是我要交租的日子
[00:25:37.920 --> 00:25:42.360]  為甚麼我要交租要想起這件事呢?
[00:25:42.360 --> 00:25:45.080]  就是因為我有一個戶口
[00:25:45.080 --> 00:25:48.640]  就是儲了上兩年前結婚
[00:25:48.640 --> 00:25:52.520]  有少許弟兄姊妹的支持
[00:25:52.520 --> 00:25:54.160]  就拿那筆錢來交租
[00:25:54.200 --> 00:25:56.920]  誰知道那筆錢快用不上
[00:25:56.920 --> 00:25:58.760]  只欠數千元
[00:25:58.760 --> 00:26:03.120]  我便要從自己的戶口調動那筆錢過去
[00:26:03.120 --> 00:26:07.560]  我心想「糟了,那筆錢為甚麼不斷下降?」
[00:26:07.560 --> 00:26:10.600]  同時四月亦是我太太
[00:26:10.600 --> 00:26:12.720]  突然之間,不是突然之間
[00:26:12.720 --> 00:26:15.520]  就是太太結束合約的日子
[00:26:15.520 --> 00:26:17.600]  然後再看看,我有一些優惠券
[00:26:17.600 --> 00:26:19.040]  是四月三十日到期
[00:26:19.040 --> 00:26:20.240]  那天我要用完
[00:26:20.240 --> 00:26:22.560]  我心想之後怎麼辦呢?
[00:26:22.600 --> 00:26:25.800]  所以這麼多東西突然合起來
[00:26:25.800 --> 00:26:28.920]  這次無緣無故就成為了我的困難
[00:26:28.920 --> 00:26:30.800]  好像是一個困難
[00:26:30.800 --> 00:26:34.520]  但我看著其實那筆錢來
[00:26:34.520 --> 00:26:37.680]  我指的戶口那筆錢怎樣來
[00:26:37.680 --> 00:26:38.840]  都是神的恩典
[00:26:38.840 --> 00:26:41.080]  其實我沒有預期過
[00:26:41.080 --> 00:26:46.680]  弟兄姊妹會支持我們結婚的婚禮籌備
[00:26:46.680 --> 00:26:51.720]  而那筆錢亦剛剛到達這個位置的時候
[00:26:51.760 --> 00:26:54.520]  但神告訴我「其實你不用害怕」
[00:26:54.520 --> 00:26:56.000]  「那筆錢一開始……」
[00:26:56.000 --> 00:26:58.640]  其實我結婚的時候剛入神學院
[00:26:58.640 --> 00:26:59.920]  當時也沒有收入
[00:26:59.920 --> 00:27:01.880]  神也無緣無故給了我那筆錢
[00:27:01.880 --> 00:27:03.360]  「所以你害怕甚麼呢?」
[00:27:03.360 --> 00:27:05.400]  然後我就真的不害怕了
[00:27:05.400 --> 00:27:06.760]  就是這麼簡單
[00:27:06.760 --> 00:27:08.320]  其實數算恩典是很簡單的
[00:27:08.320 --> 00:27:10.560]  困難不一定改變了
[00:27:10.560 --> 00:27:12.880]  限制不一定消失了
[00:27:12.880 --> 00:27:17.440]  但數算恩典就是相信神的供應
[00:27:17.440 --> 00:27:20.080]  所以可以邀請你們一對
[00:27:20.120 --> 00:27:25.040]  所以今天的講題是主超過我再面對的……
[00:27:25.040 --> 00:27:29.280]  一開始叫大家想的一個難關
[00:27:29.280 --> 00:27:33.760]  很想大家套在這個標題上
[00:27:33.760 --> 00:27:38.360]  好像「我就是主超過我面對的趕張」
[00:27:38.360 --> 00:27:40.680]  「你就是不知道甚麼」
[00:27:40.680 --> 00:27:42.480]  但很想藉著今天的訊息
[00:27:42.480 --> 00:27:45.520]  去勉勵即使我們在一個難關裡
[00:27:45.520 --> 00:27:48.720]  但神仍然是與我們同在的主
[00:27:48.760 --> 00:27:53.520]  祂的恩典是超過我們困難裡的限制
[00:27:53.520 --> 00:27:56.280]  問題是我們是否相信這件事
[00:27:56.280 --> 00:27:59.720]  我們是否看見主耶穌的同在
[00:27:59.720 --> 00:28:01.360]  讓我們一起唱首回應詩
