
[00:00:00.000 --> 00:00:05.000]  我們預備好聽神的話了嗎?
[00:23:40.000 --> 00:23:44.000]  原來這位曾經為他們受苦的主耶穌
[00:23:44.000 --> 00:23:49.000]  在世界的終結會成為榮耀救主
[00:23:49.000 --> 00:23:51.000]  再次的顯現
[00:23:51.000 --> 00:23:54.000]  所以他們配為這位榮耀的王
[00:23:54.000 --> 00:23:57.000]  暫時受苦受辱
[00:23:57.000 --> 00:23:59.000]  就好像昔日
[00:23:59.000 --> 00:24:03.000]  耶穌在地上走的路一樣
[00:24:03.000 --> 00:24:06.000]  主耶穌將要榮耀再來的事實
[00:24:06.000 --> 00:24:11.000]  改變了他過去來到這個世界受苦的事實
[00:24:11.000 --> 00:24:14.000]  他之所以藉著受苦去拯救我們
[00:24:14.000 --> 00:24:20.000]  是因為他會再來審判和管治這個世界
[00:24:20.000 --> 00:24:24.000]  哥倫多前書15章24節這樣說
[00:24:24.000 --> 00:24:27.000]  最後終結到了那時
[00:24:27.000 --> 00:24:32.000]  基督既將一切執政的掌權的有權的都毀滅
[00:24:32.000 --> 00:24:34.000]  就把國交給父神
[00:24:34.000 --> 00:24:37.000]  因為基督必須掌權
[00:24:37.000 --> 00:24:40.000]  讓神將一切的仇敵都放在他的腳下
[00:24:40.000 --> 00:24:46.000]  他要毀滅的最後仇敵就是死亡
[00:24:46.000 --> 00:24:50.000]  最終這個世界所有不義的政權
[00:24:50.000 --> 00:24:52.000]  不悔改的罪人
[00:24:52.000 --> 00:24:54.000]  凌駕的惡勢力
[00:24:54.000 --> 00:24:56.000]  以至我們人類的宿敵
[00:24:56.000 --> 00:25:01.000]  死亡都要被公義和德性的基督徹底毀滅
[00:25:01.000 --> 00:25:03.000]  所以彼得提醒我們
[00:25:03.000 --> 00:25:08.000]  要從末世的角度去看今天和基督一起受苦
[00:25:08.000 --> 00:25:11.000]  苦難不是結局
[00:25:11.000 --> 00:25:14.000]  苦難之後我們要和基督一起復活
[00:25:14.000 --> 00:25:16.000]  一起得勝
[00:25:16.000 --> 00:25:18.000]  一起得榮耀
[00:25:18.000 --> 00:25:24.000]  這份永遠的榮耀才是信徒真正的大結局
[00:25:24.000 --> 00:25:28.000]  帶給我們最大的喜樂和榮耀
[00:25:28.000 --> 00:25:30.000]  頂姐妹
[00:25:30.000 --> 00:25:37.000]  這就是你對人生終極的確信和盼望嗎?
[00:25:37.000 --> 00:25:41.000]  過去的彼得
[00:25:41.000 --> 00:25:47.000]  他看重的是今生和在世人眼中的榮耀
[00:25:47.000 --> 00:25:53.000]  所以他無法接受要跟隨一位受苦受辱的主
[00:25:53.000 --> 00:25:58.000]  他也因為這樣而和門徒爭奪頭位
[00:25:58.000 --> 00:26:03.000]  希望在神的國內擁有優越顯赫的地位
[00:26:03.000 --> 00:26:08.000]  但今天的彼得卻教導我們
[00:26:08.000 --> 00:26:11.000]  當你為基督的名受辱受苦
[00:26:11.000 --> 00:26:14.000]  不僅會分享基督再來的榮耀
[00:26:14.000 --> 00:26:17.000]  而且榮耀的聖靈會在你的身上
[00:26:17.000 --> 00:26:21.000]  使你能夠榮耀神
[00:26:21.000 --> 00:26:24.000]  彼得不再追求自己的榮耀
[00:26:24.000 --> 00:26:26.000]  世人的榮耀
[00:26:26.000 --> 00:26:31.000]  而是追求三一神的榮耀
[00:26:31.000 --> 00:26:34.000]  因為三一神的榮耀
[00:26:34.000 --> 00:26:38.000]  歷世歷代有無數跟從主的人
[00:26:38.000 --> 00:26:43.000]  他們選擇和主和金府共榮辱
[00:26:43.000 --> 00:26:49.000]  闖開的門服侍了世界各地因信仰而受迫迫的基督徒
[00:26:49.000 --> 00:26:51.000]  六十多年了
[00:26:51.000 --> 00:26:54.000]  有超過六十多個國家
[00:26:54.000 --> 00:26:59.000]  在那裡他們要裝備這些受迫迫的基督徒
[00:26:59.000 --> 00:27:05.000]  他們估計今天全球有超過3.6億的基督徒
[00:27:05.000 --> 00:27:09.000]  因信仰遭受高度的迫迫和歧視
[00:27:09.000 --> 00:27:17.000]  但他們仍然甘心選擇和主一起共生死的路
[00:27:17.000 --> 00:27:25.000]  其中有一位伊朗的納達克哈尼牧師
[00:27:25.000 --> 00:27:30.000]  在2017年因為參加家庭教會而入獄
[00:27:30.000 --> 00:27:33.000]  在今年他被釋放
[00:27:33.000 --> 00:27:37.000]  牧師說他很高興被釋放
[00:27:37.000 --> 00:27:42.000]  而且在入獄近五年後能夠回家
[00:27:42.000 --> 00:27:49.000]  他非常感謝所有在他服刑期間為他祈禱紀念他的人
[00:27:49.000 --> 00:27:54.000]  他說和基督為我們所做的相比
[00:27:54.000 --> 00:28:00.000]  他所忍受的一切都是微不足道
[00:28:02.000 --> 00:28:11.000]  弟子們,今天我們未必也不想為主為福音受苦
[00:28:11.000 --> 00:28:16.000]  究竟這段經文對我們有什麼意義呢?
[00:28:16.000 --> 00:28:21.000]  彼得在第四章第一節這樣說
[00:28:21.000 --> 00:28:24.000]  既然基督在獄身受苦
[00:28:24.000 --> 00:28:30.000]  你們也該將這樣的心智作為兵器
[00:28:31.000 --> 00:28:34.000]  原來面對迫不得已的苦難逆境
[00:28:34.000 --> 00:28:39.000]  最厲害的武器不是刀槍戰機
[00:28:39.000 --> 00:28:43.000]  而是受苦的心智
[00:28:43.000 --> 00:28:49.000]  也就是說立志裝備好自己去面對苦難
[00:28:49.000 --> 00:28:51.000]  如何去裝備呢?
[00:28:51.000 --> 00:28:54.000]  我想和大家分享這幾方面
[00:28:54.000 --> 00:28:56.000]  我透過這段經文學習的
[00:28:56.000 --> 00:29:00.000]  第一是求神更新我的苦難觀
[00:29:00.000 --> 00:29:04.000]  接受苦難是人生正常的一部分
[00:29:04.000 --> 00:29:10.000]  以至不需要逃避或埋怨
[00:29:10.000 --> 00:29:16.000]  第二是更多默想耶穌基督為我們受苦
[00:29:16.000 --> 00:29:18.000]  復活和再來
[00:29:18.000 --> 00:29:23.000]  以及祂帶給我們那份大愛、大能和大榮耀
[00:29:23.000 --> 00:29:29.000]  以至我能夠培育一種以神為樂的生命力
[00:29:29.000 --> 00:29:36.000]  第三是閱讀、默想、聖言的傳記
[00:29:36.000 --> 00:29:39.000]  接觸關心宣教士
[00:29:39.000 --> 00:29:44.000]  讓他們的生命影響生命
[00:29:44.000 --> 00:29:47.000]  我們團契裡有三位
[00:29:47.000 --> 00:29:50.000]  與我們同行幾年的宣教士
[00:29:50.000 --> 00:29:52.000]  每年他們來到我們當中
[00:29:52.000 --> 00:29:54.000]  與我們分享他們的伏事
[00:29:54.000 --> 00:29:58.000]  很多的艱難甚至危險
[00:29:58.000 --> 00:30:00.000]  孤單流淚
[00:30:00.000 --> 00:30:05.000]  但他們的生命就是這樣激勵我們
[00:30:05.000 --> 00:30:09.000]  第四為世界各地受迫迫的信徒祈禱
[00:30:09.000 --> 00:30:12.000]  不要置身事外
[00:30:12.000 --> 00:30:14.000]  希伯來書13章第3節
[00:30:14.000 --> 00:30:17.000]  祂說你們要紀念被捆綁的人
[00:30:17.000 --> 00:30:20.000]  好像與他們同受捆綁
[00:30:20.000 --> 00:30:22.000]  也要紀念遭苦害的人
[00:30:22.000 --> 00:30:26.000]  想到自己也在獄身之內
[00:30:26.000 --> 00:30:31.000]  你也可以與我一起訂閱網上的闖開門
[00:30:31.000 --> 00:30:34.000]  更多了解在六十多個國家裡
[00:30:34.000 --> 00:30:36.000]  我們不同的弟兄姊妹
[00:30:36.000 --> 00:30:39.000]  他們所遭遇的一切
[00:30:39.000 --> 00:30:41.000]  以及在他們的迫迫裡
[00:30:41.000 --> 00:30:47.000]  如何仍然有平安喜樂榮耀神
[00:30:47.000 --> 00:30:50.000]  最後在我們日常生活裡
[00:30:50.000 --> 00:30:52.000]  工作中侍奉的裡邊
[00:30:52.000 --> 00:30:55.000]  遇到難處挑戰的時候
[00:30:55.000 --> 00:30:57.000]  我們不要逃避或埋怨
[00:30:57.000 --> 00:31:01.000]  而是與弟兄姊妹分享、分擔
[00:31:01.000 --> 00:31:04.000]  彼此聆聽、關心、支持
[00:31:04.000 --> 00:31:06.000]  一起來到那位
[00:31:06.000 --> 00:31:09.000]  很能夠體恤我們軟弱的主面前
[00:31:09.000 --> 00:31:11.000]  得連玄、蒙恩慧
[00:31:11.000 --> 00:31:14.000]  做我們隨時的幫助
[00:31:14.000 --> 00:31:17.000]  記住緊握神的應許
[00:31:17.000 --> 00:31:20.000]  我們願意與主同苦同慾
[00:31:20.000 --> 00:31:27.000]  一定會帶來與神同樂同榮
[00:31:27.000 --> 00:31:29.000]  不過基督徒所受的苦
[00:31:29.000 --> 00:31:34.000]  是否所有的全部都是為主受苦?
[00:31:34.000 --> 00:31:37.000]  不是的
[00:31:37.000 --> 00:31:39.000]  所以彼得提醒我們
[00:31:39.000 --> 00:31:42.000]  有一種苦我們一定要避開
[00:31:42.000 --> 00:31:45.000]  千萬不要自己拿苦來生
[00:31:45.000 --> 00:31:48.000]  我們看看最後一段經文
[00:31:48.000 --> 00:31:51.000]  章十五節十七至第十九節
[00:31:51.000 --> 00:31:53.000]  我們一起讀
[00:31:53.000 --> 00:32:01.000]  你們中間不可有人因為殺人、偷竊、作惡、好管閒事而受苦
[00:32:01.000 --> 00:32:03.000]  因為時候到了
[00:32:03.000 --> 00:32:06.000]  審判要從神的家開始
[00:32:06.000 --> 00:32:09.000]  若是先從我們開始
[00:32:09.000 --> 00:32:12.000]  那麼不順從神福音的人
[00:32:12.000 --> 00:32:15.000]  將有何等的結局呢?
[00:32:15.000 --> 00:32:18.000]  若是二人還緊緊得救
[00:32:18.000 --> 00:32:23.000]  不填徑和犯罪的人將有何地可站呢?
[00:32:23.000 --> 00:32:26.000]  所以照神旨意受苦的人
[00:32:26.000 --> 00:32:28.000]  要一心為善
[00:32:28.000 --> 00:32:35.000]  將自己的靈魂交給那信實的造物主
[00:32:35.000 --> 00:32:36.000]  很奇怪
[00:32:36.000 --> 00:32:40.000]  彼得在第十五節列出了四項罪行
[00:32:40.000 --> 00:32:44.000]  殺人、偷竊、作惡、好管閒事
[00:32:44.000 --> 00:32:47.000]  為什麼彼得突然警告當時的信徒
[00:32:47.000 --> 00:32:49.000]  千萬不要犯這些罪行
[00:32:49.000 --> 00:32:52.000]  還說千萬不要殺人呢?
[00:32:52.000 --> 00:32:55.000]  為什麼基督徒會殺人呢?
[00:32:55.000 --> 00:32:58.000]  原來在第二第三章裡
[00:32:58.000 --> 00:33:01.000]  彼得教導信徒要馴服
[00:33:01.000 --> 00:33:07.000]  不信主的政權、主人或丈夫
[00:33:07.000 --> 00:33:09.000]  原來在那個時候
[00:33:09.000 --> 00:33:13.000]  不信服政權、主人或丈夫
[00:33:13.000 --> 00:33:21.000]  可能也經常會面對受辱、受苦甚至受死
[00:33:21.000 --> 00:33:25.000]  但彼得說他們要以善勝惡
[00:33:25.000 --> 00:33:29.000]  使那些敵黨基督、腐敗信徒的人
[00:33:29.000 --> 00:33:32.000]  無言以對、自殘凝畏
[00:33:32.000 --> 00:33:35.000]  甚至將榮耀歸給神
[00:33:35.000 --> 00:33:38.000]  不過知義行難
[00:33:38.000 --> 00:33:41.000]  當你面對惡人、惡言、惡行
[00:33:41.000 --> 00:33:45.000]  各種無理不義的苦待
[00:33:45.000 --> 00:33:50.000]  我們裡面很難不產生那種仇恨、自義
[00:33:50.000 --> 00:33:53.000]  選擇報復、以惡報惡
[00:33:53.000 --> 00:33:56.000]  就好像現在的戰爭一樣
[00:33:56.000 --> 00:33:59.000]  也許我們會怨天尤人
[00:33:59.000 --> 00:34:02.000]  攀附權貴
[00:34:02.000 --> 00:34:07.000]  埋沒良心、同流合污
[00:34:07.000 --> 00:34:11.000]  所以彼得很鄭重地提醒信徒
[00:34:11.000 --> 00:34:14.000]  千萬不要以惡還惡
[00:34:14.000 --> 00:34:17.000]  以免招致神的審判
[00:34:17.000 --> 00:34:20.000]  因為審判要從神的家起手
[00:34:20.000 --> 00:34:22.000]  信主的人行惡犯罪
[00:34:22.000 --> 00:34:26.000]  同樣要接受公義的主的懲罰
[00:34:26.000 --> 00:34:29.000]  神的家先受審判
[00:34:29.000 --> 00:34:36.000]  就是列國最後同樣必定要受審判的先兆
[00:34:36.000 --> 00:34:41.000]  所以我們要照神的旨意
[00:34:41.000 --> 00:34:45.000]  而受苦的義人要一心為善
[00:34:45.000 --> 00:34:51.000]  堅持以善成惡直到最後一刻
[00:34:51.000 --> 00:34:56.000]  弟兄姊妹,當我們落在困苦的時候
[00:34:56.000 --> 00:35:01.000]  我們裡面其實真的會很艱難
[00:35:01.000 --> 00:35:07.000]  特別當我們裡面都感覺到那份委屈、無辜
[00:35:07.000 --> 00:35:10.000]  感到很不義的時候
[00:35:10.000 --> 00:35:13.000]  我們很需要聖靈的幫助
[00:35:13.000 --> 00:35:24.000]  先去察覺我們會不會因受苦而犯罪
[00:35:24.000 --> 00:35:31.000]  以致我們因犯罪而受苦
[00:35:31.000 --> 00:35:35.000]  特別在人際衝突裡面
[00:35:35.000 --> 00:35:38.000]  可能起初我們是受害者
[00:35:38.000 --> 00:35:44.000]  但在不知不覺裡我們又成為了加害者
[00:35:44.000 --> 00:35:47.000]  我們向對方反擊
[00:35:47.000 --> 00:35:51.000]  我們散播一些謠言
[00:35:51.000 --> 00:35:54.000]  我們心裡有很多怨恨
[00:35:54.000 --> 00:35:58.000]  我們拒絕和解
[00:35:58.000 --> 00:36:03.000]  寧願和對方同歸於盡
[00:36:03.000 --> 00:36:05.000]  當我們不及早悔改
[00:36:05.000 --> 00:36:07.000]  不求神醫治
[00:36:07.000 --> 00:36:10.000]  不讓主為我們伸冤
[00:36:10.000 --> 00:36:15.000]  我們的自義就會變成行惡
[00:36:15.000 --> 00:36:19.000]  最終我們就會自討苦吃
[00:36:19.000 --> 00:36:24.000]  所以彼得總結的時候
[00:36:24.000 --> 00:36:28.000]  他勉勵我們要效法基督
[00:36:28.000 --> 00:36:31.000]  所以召神的旨意受苦的人
[00:36:31.000 --> 00:36:33.000]  要一心為善
[00:36:33.000 --> 00:36:39.000]  將自己的靈魂交給那信實的造物主
[00:36:39.000 --> 00:36:46.000]  如何能夠跨越人生的苦難到最後一刻
[00:36:46.000 --> 00:36:48.000]  彼得提醒我們三方面
[00:36:48.000 --> 00:36:51.000]  認定基督徒受苦背後
[00:36:51.000 --> 00:36:53.000]  是有神的旨意
[00:36:53.000 --> 00:36:54.000]  有神的計劃
[00:36:54.000 --> 00:36:57.000]  有時候我們事後就會明白
[00:36:57.000 --> 00:37:01.000]  有時候我們要見到主面的時候才明白
[00:37:01.000 --> 00:37:02.000]  第二
[00:37:02.000 --> 00:37:03.000]  無論明不明白
[00:37:03.000 --> 00:37:06.000]  我們都拒絕以惡報惡
[00:37:06.000 --> 00:37:09.000]  我們要效法我們的主一心為善
[00:37:09.000 --> 00:37:10.000]  堅持到底
[00:37:10.000 --> 00:37:14.000]  最後就是將自己最寶貴的靈魂交給
[00:37:14.000 --> 00:37:18.000]  最可信賴的造物主和救贖主
[00:37:18.000 --> 00:37:23.000]  因為他才能夠保護、看顧
[00:37:23.000 --> 00:37:25.000]  沒有任何的苦難
[00:37:25.000 --> 00:37:29.000]  能夠將我們的靈魂
[00:37:29.000 --> 00:37:35.000]  可以在主的手裡傷害
[00:37:35.000 --> 00:37:37.000]  曾經有一位在碧白裡的牧者
[00:37:37.000 --> 00:37:40.000]  這樣去分享
[00:37:40.000 --> 00:37:44.000]  他說十字架意味著在不必受苦的地方
[00:37:44.000 --> 00:37:46.000]  情願受苦
[00:37:46.000 --> 00:37:50.000]  因為基督擁有無限的反抗能力
[00:37:50.000 --> 00:37:54.000]  可以叫天君、天使來保護他
[00:37:54.000 --> 00:37:58.000]  但他卻忍受了一切的羞辱和傷害
[00:37:58.000 --> 00:38:02.000]  基督反抗這個反抗他的世界的方式
[00:38:02.000 --> 00:38:04.000]  就是在十字架上
[00:38:04.000 --> 00:38:08.000]  向一個將他釘死的世界
[00:38:08.000 --> 00:38:11.000]  伸出和平的橄欖枝
[00:38:11.000 --> 00:38:17.000]  如果外在的迫不及待和暴力
[00:38:17.000 --> 00:38:21.000]  奪走了我們基督徒的和平和忍耐
[00:38:21.000 --> 00:38:25.000]  使我們內心對那些迫不及待教會
[00:38:25.000 --> 00:38:27.000]  侮辱基督徒的人
[00:38:27.000 --> 00:38:30.000]  生出了怨恨和苦惱
[00:38:30.000 --> 00:38:35.000]  這個信仰上的抗命就徹底失敗了
[00:38:35.000 --> 00:38:37.000]  可能你會說
[00:38:37.000 --> 00:38:40.000]  主啊,我又不是你,我又不是傳道人
[00:38:40.000 --> 00:38:44.000]  我真的沒有辦法勝過試煉,勝過苦難
[00:38:44.000 --> 00:38:51.000]  究竟主耶穌留下勝過苦難的榜樣是怎樣的呢?
[00:38:51.000 --> 00:38:53.000]  我們常常以為
[00:38:53.000 --> 00:38:56.000]  一個勝過苦難的人就是一個最堅強的人
[00:38:56.000 --> 00:38:57.000]  是嗎?
[00:38:58.000 --> 00:39:02.000]  不過其實耶穌留給我們的榜樣
[00:39:02.000 --> 00:39:05.000]  就是祂最軟弱的一刻
[00:39:05.000 --> 00:39:08.000]  在赫西瑪利園
[00:39:08.000 --> 00:39:12.000]  耶穌毫無掩飾自己的軟弱
[00:39:12.000 --> 00:39:17.000]  祂承認祂內心的恐懼、痛苦和掙扎
[00:39:17.000 --> 00:39:21.000]  祂苦苦哀求天父去幫祂
[00:39:21.000 --> 00:39:26.000]  一次又一次再一次的禱告
[00:39:26.000 --> 00:39:30.000]  直至天父賜給祂一份馴服的信心
[00:39:30.000 --> 00:39:36.000]  能夠放手將得失、生死完全交託給天父
[00:39:36.000 --> 00:39:40.000]  所以希伯來書4章15、16節說
[00:39:40.000 --> 00:39:46.000]  因為我們的大祭司並非不能體恤我們的軟弱
[00:39:46.000 --> 00:39:50.000]  祂在各方面都受過試探
[00:39:50.000 --> 00:39:52.000]  忍受痛苦和掙扎
[00:39:52.000 --> 00:39:53.000]  和我們一樣
[00:39:53.000 --> 00:39:56.000]  祂只是沒有犯罪
[00:39:56.000 --> 00:39:59.000]  所以我們只管像主一樣
[00:39:59.000 --> 00:40:02.000]  坦然無懼來到施恩的寶座前
[00:40:02.000 --> 00:40:06.000]  為要得連率、蒙恩衛作隨時的幫助
[00:40:06.000 --> 00:40:10.000]  開始的時候我提過我身邊好幾位肢體
[00:40:10.000 --> 00:40:13.000]  面對突如其來的苦難
[00:40:13.000 --> 00:40:17.000]  在過程裡很傷痛也很艱難
[00:40:18.000 --> 00:40:25.000]  但同時又真的出現了出人意外的平安和喜樂
[00:40:25.000 --> 00:40:29.000]  其中一位肢體這樣跟我分享
[00:40:29.000 --> 00:40:32.000]  他說我有最大的耶穌基督去看顧
[00:40:32.000 --> 00:40:35.000]  沒有什麼問題是解決不了
[00:40:35.000 --> 00:40:40.000]  所以我就能夠每晚都睡得很好
[00:40:41.000 --> 00:40:50.000]  另一位肢體在他摯愛的家人的安息禮裡分享
[00:40:50.000 --> 00:40:55.000]  他說熟悉我的人都會認為我失去了你
[00:40:55.000 --> 00:40:58.000]  我應該會崩潰抑鬱
[00:40:58.000 --> 00:41:02.000]  但很神奇除了第一、第二天很突然
[00:41:02.000 --> 00:41:05.000]  很捨不得很難過之外
[00:41:05.000 --> 00:41:10.000]  接下來的日子我沒有擔心我沒有害怕
[00:41:10.000 --> 00:41:15.000]  心裡滿有平安滿有盼望
[00:41:15.000 --> 00:41:19.000]  原來耶穌的應許是真實的
[00:41:19.000 --> 00:41:28.000]  過幾星期前我在禮堂聽到一位18歲的泰北小姐妹
[00:41:28.000 --> 00:41:32.000]  分享她患癌病的見證
[00:41:32.000 --> 00:41:36.000]  過程她真的覺得很難很難
[00:41:36.000 --> 00:41:39.000]  情緒去到谷底
[00:41:40.000 --> 00:41:45.000]  她問神為什麼要讓這個病發生在她身上
[00:41:45.000 --> 00:41:50.000]  後來神真的回應她
[00:41:50.000 --> 00:41:52.000]  就是神藉著這個病
[00:41:52.000 --> 00:41:58.000]  她全家人看到神的愛和神很大的能力
[00:41:58.000 --> 00:42:04.000]  原來神是回應了她這位小姐妹自己的祈禱
[00:42:04.000 --> 00:42:08.000]  就是她很渴望她全家都能夠信主
[00:42:08.000 --> 00:42:11.000]  包括做巫師
[00:42:11.000 --> 00:42:14.000]  聽到嗎?巫師
[00:42:14.000 --> 00:42:18.000]  不是牧師是巫師的爺爺
[00:42:18.000 --> 00:42:26.000]  大家還記不記得主耶穌曾經在海面上走的神蹟
[00:42:26.000 --> 00:42:29.000]  當彼得注目在耶穌身上的時候
[00:42:29.000 --> 00:42:35.000]  他也能夠像耶穌一樣很輕易地在海上走
[00:42:36.000 --> 00:42:39.000]  但是當他注目在風浪的時候
[00:42:39.000 --> 00:42:41.000]  他就立刻很害怕
[00:42:41.000 --> 00:42:44.000]  然後就掉下去了
[00:42:44.000 --> 00:42:48.000]  所以當你和我在逆境苦難當中的時候
[00:42:48.000 --> 00:42:51.000]  我們最重要做什麼?
[00:42:51.000 --> 00:42:54.000]  定精在神的身上
[00:42:54.000 --> 00:42:59.000]  苦難絕對能夠將我們拖垮
[00:42:59.000 --> 00:43:03.000]  只有那一位與人同在
[00:43:03.000 --> 00:43:06.000]  滿有慈愛和權能的主
[00:43:06.000 --> 00:43:10.000]  才能夠使人在逆境裡
[00:43:10.000 --> 00:43:13.000]  有出人意外的平安
[00:43:13.000 --> 00:43:18.000]  賜給我們所需要的信心、忍耐、智慧、能力
[00:43:18.000 --> 00:43:20.000]  以至到喜樂
[00:43:20.000 --> 00:43:26.000]  將我們人生的風浪變成一個一個的神蹟
[00:43:26.000 --> 00:43:28.000]  來到總結
[00:43:28.000 --> 00:43:31.000]  請姐妹你願意邀請聖靈
[00:43:31.000 --> 00:43:36.000]  藉著神今天的道去顛覆更新你的苦難觀嗎?
[00:43:36.000 --> 00:43:41.000]  受苦是容讓我們和受苦的基督徹底認同
[00:43:41.000 --> 00:43:46.000]  所以我們有幸和主一起去承擔人類苦難的使命
[00:43:46.000 --> 00:43:48.000]  以基督為樂
[00:43:48.000 --> 00:43:52.000]  就成為了我們面對苦難的一份現實力量
[00:43:52.000 --> 00:43:56.000]  因為現在的苦難就是將來的榮耀和喜樂
[00:43:56.000 --> 00:43:59.000]  我們靠著得勝的耶穌
[00:43:59.000 --> 00:44:01.000]  一那擺在前頭的喜樂
[00:44:01.000 --> 00:44:03.000]  就能夠輕看羞辱
[00:44:03.000 --> 00:44:05.000]  忍受苦難
[00:44:05.000 --> 00:44:06.000]  另一方面
[00:44:06.000 --> 00:44:07.000]  在受苦的時候
[00:44:07.000 --> 00:44:08.000]  我們要問
[00:44:08.000 --> 00:44:10.000]  究竟是我們自己拿來
[00:44:10.000 --> 00:44:12.000]  還是真是無辜呢?
[00:44:12.000 --> 00:44:14.000]  是罪有應得
[00:44:14.000 --> 00:44:16.000]  還是照神的旨意呢?
[00:44:16.000 --> 00:44:19.000]  審判要從神的家起手
[00:44:19.000 --> 00:44:21.000]  在受苦的時候
[00:44:21.000 --> 00:44:25.000]  我們要將生死交託給公義信實的主
[00:44:26.000 --> 00:44:29.000]  之後我們唯一需要做的
[00:44:29.000 --> 00:44:31.000]  就是一心行善到底
[00:44:31.000 --> 00:44:33.000]  請大家一起祈禱
[00:44:33.000 --> 00:44:41.000]  頂姐妹
[00:44:41.000 --> 00:44:47.000]  你最近正面對什麼艱難困苦?
[00:44:47.000 --> 00:44:52.000]  又或者你對未來
[00:44:53.000 --> 00:44:56.000]  有哪方面感到憂慮?
[00:44:56.000 --> 00:45:09.000]  浮起什麼人和事
[00:45:09.000 --> 00:45:15.000]  帶給你有什麼感受?
[00:45:16.000 --> 00:45:18.000]  你希望神藉著
[00:45:18.000 --> 00:45:20.000]  今次的訊息
[00:45:20.000 --> 00:45:21.000]  祂的說話
[00:45:21.000 --> 00:45:22.000]  怎樣去回應你
[00:45:22.000 --> 00:45:24.000]  扶持你?
[00:45:24.000 --> 00:45:34.000]  請你這一刻
[00:45:34.000 --> 00:45:36.000]  將所有的苦難
[00:45:36.000 --> 00:45:38.000]  都放在心上
[00:45:38.000 --> 00:45:39.000]  讓你能夠
[00:45:39.000 --> 00:45:40.000]  感受到
[00:45:40.000 --> 00:45:41.000]  祂的愛
[00:45:41.000 --> 00:45:42.000]  祂的愛
[00:45:43.000 --> 00:45:45.000]  請你這一刻
[00:45:45.000 --> 00:45:48.000]  向那位愛你的神
[00:45:48.000 --> 00:45:50.000]  為你受苦的主
[00:45:50.000 --> 00:45:53.000]  與你同在的聖靈去祈禱
[00:45:53.000 --> 00:45:55.000]  (音樂結束)
[00:45:55.000 --> 00:45:57.000]  (CC字幕製作:貝爾)

