
[00:00:00.000 --> 00:00:03.520]  我們的敬拜生活不但限於會堂
[00:17:01.320 --> 00:17:04.320]  愛到不愛惜自己的生命
[00:17:04.320 --> 00:17:06.320]  如果我們再進一步看下去
[00:17:06.320 --> 00:17:09.320]  耶穌是甘願為了世人
[00:17:09.320 --> 00:17:10.320]  放棄了生命
[00:17:10.320 --> 00:17:12.320]  在十字架上釘死了
[00:17:12.320 --> 00:17:13.320]  所以你留意一件事
[00:17:13.320 --> 00:17:16.320]  當全世界沒有人關愛你的時候
[00:17:16.320 --> 00:17:19.320]  耶穌第一件事已經為你寫在十字架上
[00:17:19.320 --> 00:17:21.320]  所以在約翰福音一書提醒我們
[00:17:21.320 --> 00:17:24.320]  我們本來不知道什麼叫愛
[00:17:24.320 --> 00:17:28.320]  唯有耶穌親自為我們寫在十字架上
[00:17:28.320 --> 00:17:31.320]  從此以後我們才知道什麼叫愛
[00:17:31.320 --> 00:17:35.320]  有一個很具體、很活生生的例子告訴我們
[00:17:35.320 --> 00:17:37.320]  就是這樣為你死
[00:17:37.320 --> 00:17:39.320]  在座當中有未信的朋友
[00:17:39.320 --> 00:17:40.320]  我再一次提醒你
[00:17:40.320 --> 00:17:44.320]  即使你覺得人生裡好像萬無希望、萬無目標
[00:17:44.320 --> 00:17:46.320]  你覺得很困難
[00:17:46.320 --> 00:17:47.320]  沒有人關愛你
[00:17:47.320 --> 00:17:49.320]  全世界裡還有耶穌愛你
[00:17:49.320 --> 00:17:51.320]  你人生不是孤單
[00:17:51.320 --> 00:17:54.320]  雖然有時也會有孤單、失落的時候
[00:17:54.320 --> 00:17:56.320]  但我想你知道一件事
[00:17:56.320 --> 00:17:58.320]  耶穌也愛你、與你同行
[00:17:58.320 --> 00:18:01.320]  就好像《竹印》這首詩歌
[00:18:01.320 --> 00:18:04.320]  起初是兩個人走的腳印
[00:18:04.320 --> 00:18:05.320]  走到最後只有一隻腳印
[00:18:05.320 --> 00:18:07.320]  開始有些對上帝埋怨
[00:18:07.320 --> 00:18:10.320]  為什麼我艱難的時候不見了你呢?
[00:18:10.320 --> 00:18:12.320]  原來上帝是背著
[00:18:12.320 --> 00:18:14.320]  耶穌也背著我們走人生的路
[00:18:14.320 --> 00:18:17.320]  所以讓我們不要有錯覺
[00:18:17.320 --> 00:18:18.320]  這件事提醒我們
[00:18:18.320 --> 00:18:21.320]  牧羊羊愛我們愛到一個地步
[00:18:21.320 --> 00:18:23.320]  甚至為我們寫明
[00:18:23.320 --> 00:18:28.320]  這件事去到第二部分
[00:18:28.320 --> 00:18:30.320]  關於好牧羊人的特徵是什麼呢?
[00:18:30.320 --> 00:18:34.320]  就是與羊是互相認識的
[00:18:34.320 --> 00:18:37.320]  牧羊人的第二個特徵就是
[00:18:37.320 --> 00:18:41.320]  牧羊羊是要同時認識牧羊人
[00:18:41.320 --> 00:18:44.320]  當羊圈開門一個
[00:18:44.320 --> 00:18:46.320]  見到牧羊人
[00:18:46.320 --> 00:18:49.320]  牧羊人就開門讓牧羊人進去
[00:18:49.320 --> 00:18:50.320]  當牧羊人進去的時候
[00:18:50.320 --> 00:18:54.320]  可能同一時間有好幾個牧羊人的羊群
[00:18:54.320 --> 00:18:56.320]  都放在裡面
[00:18:56.320 --> 00:18:58.320]  於是牧羊人就開始
[00:18:58.320 --> 00:19:03.320]  憑牧羊群的聲音叫牧羊群出來
[00:19:03.320 --> 00:19:06.320]  叫的時候羊群聽到
[00:19:06.320 --> 00:19:07.320]  分別得到
[00:19:07.320 --> 00:19:09.320]  於是跟牧羊群出來
[00:19:09.320 --> 00:19:11.320]  如果有些陌生人進來
[00:19:11.320 --> 00:19:12.320]  偷進來
[00:19:12.320 --> 00:19:13.320]  叫的時候
[00:19:13.320 --> 00:19:16.320]  羊群馬上起驚慌
[00:19:16.320 --> 00:19:18.320]  可能會走散
[00:19:18.320 --> 00:19:23.320]  所以說明羊群和牧羊群之間的認識很深
[00:19:23.320 --> 00:19:25.320]  所以牧羊人是信得過
[00:19:25.320 --> 00:19:27.320]  而且願意跟從
[00:19:27.320 --> 00:19:29.320]  原來真是有一個叫莫頓的人
[00:19:29.320 --> 00:19:31.320]  在巴勒斯坦有個經歷
[00:19:31.320 --> 00:19:34.320]  就是這麼多羊群
[00:19:34.320 --> 00:19:35.320]  坦白說
[00:19:35.320 --> 00:19:37.320]  這裡每個禮拜崇拜
[00:19:37.320 --> 00:19:41.320]  暫時的人數是三百多四百人
[00:19:41.320 --> 00:19:43.320]  我都很佩服一聲
[00:19:43.320 --> 00:19:45.320]  我記不住你們的名字
[00:19:45.320 --> 00:19:47.320]  有時打個招呼早上
[00:19:47.320 --> 00:19:48.320]  這個叫什麼名字?
[00:19:48.320 --> 00:19:49.320]  回哪個團契?
[00:19:49.320 --> 00:19:50.320]  我真的不知道
[00:19:50.320 --> 00:19:52.320]  我甚至尷尬到一個地步
[00:19:52.320 --> 00:19:54.320]  試過在一棟樓搭電梯的時候
[00:19:54.320 --> 00:19:55.320]  想著主動一點
[00:19:55.320 --> 00:19:56.320]  問這個人
[00:19:56.320 --> 00:19:57.320]  你叫什麼名字?
[00:19:57.320 --> 00:19:58.320]  你回哪個團契?
[00:19:58.320 --> 00:19:59.320]  回我的團契
[00:19:59.320 --> 00:20:00.320]  第一次回來
[00:20:00.320 --> 00:20:02.320]  下個禮拜轉頭
[00:20:02.320 --> 00:20:04.320]  我在禮堂裡面問他
[00:20:04.320 --> 00:20:05.320]  這位新朋友
[00:20:05.320 --> 00:20:06.320]  你叫什麼名字?
[00:20:06.320 --> 00:20:07.320]  上個禮拜搭電梯的時候
[00:20:07.320 --> 00:20:08.320]  我不是介紹過了嗎?
[00:20:08.320 --> 00:20:10.320]  真人真事
[00:20:10.320 --> 00:20:13.320]  所以在恩福堂寄人名
[00:20:13.320 --> 00:20:15.320]  是一個高難度的動作
[00:20:15.320 --> 00:20:17.320]  有時在街邊的時候
[00:20:17.320 --> 00:20:19.320]  突然有人跟我微笑
[00:20:19.320 --> 00:20:21.320]  我心想,是不是恩福人?
[00:20:21.320 --> 00:20:24.320]  真的要打醒十二分精神
[00:20:24.320 --> 00:20:26.320]  不要到時做錯事、做壞事
[00:20:26.320 --> 00:20:27.320]  所以
[00:20:27.320 --> 00:20:29.320]  你留意這件事
[00:20:29.320 --> 00:20:30.320]  能夠寄到
[00:20:30.320 --> 00:20:32.320]  我們平常人看
[00:20:32.320 --> 00:20:34.320]  每隻羊都差不多
[00:20:34.320 --> 00:20:36.320]  原來這個莫頓告訴我們
[00:20:36.320 --> 00:20:38.320]  他曾經和當時巴勒斯坦
[00:20:38.320 --> 00:20:40.320]  的牧羊人聊天
[00:20:40.320 --> 00:20:42.320]  他真的能夠叫
[00:20:42.320 --> 00:20:43.320]  認得出來
[00:20:43.320 --> 00:20:44.320]  例如
[00:20:44.320 --> 00:20:46.320]  當時巴勒斯坦的牧羊人
[00:20:46.320 --> 00:20:48.320]  怎樣叫牧羊的名字?
[00:20:48.320 --> 00:20:49.320]  例如牠的特徵
[00:20:49.320 --> 00:20:52.320]  牠是大耳,就叫大耳
[00:20:52.320 --> 00:20:55.320]  牠叫黑眼的,就叫黑眼
[00:20:55.320 --> 00:20:57.320]  牠的尾巴短就叫短尾
[00:20:57.320 --> 00:20:58.320]  這樣叫牠
[00:20:58.320 --> 00:20:59.320]  又發覺
[00:20:59.320 --> 00:21:01.320]  有些牧羊人
[00:21:01.320 --> 00:21:03.320]  有些很特別的聲音
[00:21:03.320 --> 00:21:04.320]  是叫的
[00:21:04.320 --> 00:21:06.320]  竟然這些羊聽得到
[00:21:06.320 --> 00:21:07.320]  跟從
[00:21:07.320 --> 00:21:10.320]  不要說他們認識不到
[00:21:10.320 --> 00:21:11.320]  為什麼呢?
[00:21:11.320 --> 00:21:12.320]  因為原來
[00:21:12.320 --> 00:21:15.320]  在巴勒斯坦地的羊
[00:21:15.320 --> 00:21:16.320]  和在英國養的羊
[00:21:16.320 --> 00:21:18.320]  是完全不同的
[00:21:18.320 --> 00:21:20.320]  為什麼呢?
[00:21:20.320 --> 00:21:22.320]  英國養的羊
[00:21:22.320 --> 00:21:23.320]  以為是居家的
[00:21:23.320 --> 00:21:25.320]  以為是食用的
[00:21:25.320 --> 00:21:26.320]  所以一大隻
[00:21:26.320 --> 00:21:27.320]  夠兩兩的
[00:21:27.320 --> 00:21:28.320]  就夠時後沒有了
[00:21:28.320 --> 00:21:31.320]  可能這是幾個月之間的事
[00:21:31.320 --> 00:21:33.320]  但巴勒斯坦的羊不同
[00:21:33.320 --> 00:21:34.320]  巴勒斯坦的羊煮了什麼?
[00:21:34.320 --> 00:21:36.320]  是用來剪羊毛的
[00:21:36.320 --> 00:21:37.320]  做衣服的
[00:21:37.320 --> 00:21:40.320]  於是養例不是為了食用
[00:21:40.320 --> 00:21:42.320]  於是在這件故事中
[00:21:42.320 --> 00:21:45.320]  是好幾年之間建立了一份感情
[00:21:45.320 --> 00:21:46.320]  所以很熟悉
[00:21:46.320 --> 00:21:49.320]  所以我經常跟新朋友說
[00:21:49.320 --> 00:21:51.320]  如果你想在這裡認識人
[00:21:51.320 --> 00:21:52.320]  不要回家不穩定
[00:21:52.320 --> 00:21:55.320]  第一,當然我不顧而不想你聽漏東西
[00:21:55.320 --> 00:21:56.320]  但更重要的是
[00:21:56.320 --> 00:21:59.320]  關係建立需要時間
[00:21:59.320 --> 00:22:00.320]  你回家不穩定
[00:22:00.320 --> 00:22:02.320]  我怎麼認識你呢?
[00:22:02.320 --> 00:22:03.320]  所以我經常說
[00:22:03.320 --> 00:22:06.320]  記得回來,讓我記得你的名字
[00:22:06.320 --> 00:22:09.320]  久而久之我們會透過時間的量
[00:22:09.320 --> 00:22:10.320]  突發的情況
[00:22:10.320 --> 00:22:12.320]  側的時候我就更加深入認識你
[00:22:12.320 --> 00:22:15.320]  所以為何聖經提醒我們
[00:22:15.320 --> 00:22:17.320]  不要停止聚會像
[00:22:17.320 --> 00:22:18.320]  立即停止掛念別人
[00:22:18.320 --> 00:22:20.320]  久而久之我們會疏淡了
[00:22:20.320 --> 00:22:22.320]  所以在這個關係建立的時候
[00:22:22.320 --> 00:22:26.320]  羊跟沒有人之間的認識就很深厚
[00:22:26.320 --> 00:22:28.320]  同樣道理就是
[00:22:28.320 --> 00:22:30.320]  當你經常說沒有人關顧我
[00:22:30.320 --> 00:22:31.320]  那你又放多少時間
[00:22:31.320 --> 00:22:33.320]  教他們關顧其他人呢?
[00:22:33.320 --> 00:22:35.320]  是雙向的
[00:22:35.320 --> 00:22:39.320]  所以在這個認識字眼的時候
[00:22:39.320 --> 00:22:41.320]  希臘文的原文是Genosco
[00:22:41.320 --> 00:22:44.320]  可以解作知道、認識
[00:22:44.320 --> 00:22:46.320]  不過這個認識
[00:22:46.320 --> 00:22:50.320]  是說到一種通過經驗的知道
[00:22:50.320 --> 00:22:53.320]  跟他有交往然後才知道
[00:22:53.320 --> 00:22:55.320]  等於我站在台上
[00:22:55.320 --> 00:22:57.320]  我說很多話
[00:22:57.320 --> 00:22:59.320]  你會認識的就跟縮
[00:22:59.320 --> 00:23:00.320]  男人一個
[00:23:00.320 --> 00:23:01.320]  幾十年來都是男人一個
[00:23:01.320 --> 00:23:02.320]  沒有變過
[00:23:02.320 --> 00:23:05.320]  不過如果你跟我一起生活
[00:23:05.320 --> 00:23:06.320]  跟我跟審
[00:23:06.320 --> 00:23:08.320]  你會發現對我的認識是不一樣的
[00:23:08.320 --> 00:23:09.320]  又不同了
[00:23:09.320 --> 00:23:10.320]  原來這個人這麼麻煩
[00:23:10.320 --> 00:23:11.320]  這麼多東西
[00:23:11.320 --> 00:23:13.320]  所以你會全面很多
[00:23:13.320 --> 00:23:17.320]  所以這種關係交往去認識
[00:23:17.320 --> 00:23:20.320]  同樣我們對上帝的交往認識
[00:23:20.320 --> 00:23:22.320]  是透過這個關係建立
[00:23:22.320 --> 00:23:24.320]  我們讀經祈禱
[00:23:24.320 --> 00:23:25.320]  跟上帝建立一份關係
[00:23:25.320 --> 00:23:26.320]  我們祈禱之後
[00:23:26.320 --> 00:23:28.320]  我們如何去信靠、遵行祂的指授
[00:23:28.320 --> 00:23:31.320]  去經歷祂的作為
[00:23:31.320 --> 00:23:32.320]  以致我們對上帝
[00:23:32.320 --> 00:23:34.320]  這麼應許、這麼信實、這麼不變
[00:23:34.320 --> 00:23:36.320]  更深的相信
[00:23:36.320 --> 00:23:38.320]  以致成為我們人生觀、價值觀
[00:23:38.320 --> 00:23:40.320]  成為明燈指引我們
[00:23:40.320 --> 00:23:42.320]  所以當你不親近上帝的時候
[00:23:42.320 --> 00:23:43.320]  你怎麼能讓上帝
[00:23:43.320 --> 00:23:45.320]  讓你對上帝有更多的認識
[00:23:45.320 --> 00:23:47.320]  上帝什麼時候都想認識我們
[00:23:47.320 --> 00:23:49.320]  不過很可惜我們很多時候
[00:23:49.320 --> 00:23:50.320]  第一時間
[00:23:50.320 --> 00:23:52.320]  靈生生活放棄
[00:23:52.320 --> 00:23:53.320]  祈禱不會祈禱
[00:23:53.320 --> 00:23:55.320]  教會聚會我們不會去教會
[00:23:55.320 --> 00:23:58.320]  甚至我們連跟弟兄姊妹的交往都會減少
[00:23:58.320 --> 00:24:00.320]  我們就會做一個
[00:24:00.320 --> 00:24:02.320]  不知道是宅男還是宅女
[00:24:02.320 --> 00:24:05.320]  不過我兒子說這個字眼不是這個意思
[00:24:05.320 --> 00:24:07.320]  總之我們放在家裡的時候
[00:24:07.320 --> 00:24:09.320]  就沒有人跟人交往
[00:24:09.320 --> 00:24:11.320]  所以因此緣故的時候
[00:24:11.320 --> 00:24:14.320]  讓我們保持每天跟上帝交往
[00:24:14.320 --> 00:24:15.320]  去認識祂
[00:24:15.320 --> 00:24:16.320]  留意一件事
[00:24:16.320 --> 00:24:18.320]  當我講下去的時候
[00:24:18.320 --> 00:24:21.320]  好木人
[00:24:21.320 --> 00:24:23.320]  去認識他的羊
[00:24:23.320 --> 00:24:24.320]  羊也認識他
[00:24:24.320 --> 00:24:26.320]  而這種關係交往的時候
[00:24:26.320 --> 00:24:28.320]  是源於天父上帝和耶穌基督
[00:24:28.320 --> 00:24:30.320]  那種的盡心的關係
[00:24:30.320 --> 00:24:32.320]  是一個縮影來的
[00:24:32.320 --> 00:24:33.320]  所以因此緣故的時候
[00:24:33.320 --> 00:24:36.320]  我們如果不去主動認識天父上帝的時候
[00:24:36.320 --> 00:24:38.320]  或者跟上帝建立關係的時候
[00:24:38.320 --> 00:24:40.320]  我們無從有這種的深厚關係
[00:24:40.320 --> 00:24:43.320]  我們也無從去認識神
[00:24:43.320 --> 00:24:46.320]  今天你花多少時間去看聖經
[00:24:46.320 --> 00:24:48.320]  花多少時間去進行
[00:24:48.320 --> 00:24:49.320]  這個很關鍵
[00:24:49.320 --> 00:24:50.320]  願意我們每一個人
[00:24:50.320 --> 00:24:52.320]  都是能夠明白這個東西
[00:24:52.320 --> 00:24:54.320]  好木人
[00:24:54.320 --> 00:24:55.320]  同一時間不單有一個特徵
[00:24:55.320 --> 00:24:57.320]  是為羊寫命
[00:24:57.320 --> 00:24:59.320]  不單是去認識他的羊
[00:24:59.320 --> 00:25:00.320]  彼此認識
[00:25:00.320 --> 00:25:01.320]  有一份深厚的關係
[00:25:01.320 --> 00:25:04.320]  好木人的心懷意念和使命
[00:25:04.320 --> 00:25:06.320]  我們都要去留意和學習
[00:25:06.320 --> 00:25:07.320]  留意一件事
[00:25:07.320 --> 00:25:09.320]  耶穌在這裡
[00:25:09.320 --> 00:25:11.320]  在這裡講到一件事
[00:25:11.320 --> 00:25:13.320]  就是他另外有羊
[00:25:13.320 --> 00:25:15.320]  另外有羊
[00:25:15.320 --> 00:25:16.320]  而這個羊是什麼呢
[00:25:16.320 --> 00:25:19.320]  在第十六節說
[00:25:19.320 --> 00:25:20.320]  我另外有人
[00:25:20.320 --> 00:25:21.320]  不是這圈裡的
[00:25:21.320 --> 00:25:23.320]  我必須領他們來
[00:25:23.320 --> 00:25:25.320]  他們也要聽我的聲音
[00:25:25.320 --> 00:25:29.320]  並且要合成一群歸一個木人了
[00:25:29.320 --> 00:25:30.320]  我父愛我
[00:25:30.320 --> 00:25:32.320]  因我將命捨去
[00:25:32.320 --> 00:25:33.320]  好在取回來
[00:25:33.320 --> 00:25:35.320]  會有人奪去我的命
[00:25:35.320 --> 00:25:36.320]  是我自己捨的
[00:25:36.320 --> 00:25:38.320]  我有權並捨了
[00:25:38.320 --> 00:25:40.320]  有權並取回來
[00:25:40.320 --> 00:25:43.320]  這是我從父所領受的命令
[00:25:43.320 --> 00:25:44.320]  留意
[00:25:44.320 --> 00:25:46.320]  當聖經講到這裡的時候
[00:25:46.320 --> 00:25:48.320]  他講到一個很重要的羊
[00:25:48.320 --> 00:25:50.320]  一件真理
[00:25:50.320 --> 00:25:52.320]  就是另外有羊
[00:25:52.320 --> 00:25:54.320]  不是這羊圈的
[00:25:54.320 --> 00:25:57.320]  這個講到是非猶太人
[00:25:57.320 --> 00:25:59.320]  即是外邦人
[00:25:59.320 --> 00:26:02.320]  因為猶太人常常
[00:26:02.320 --> 00:26:03.320]  上帝經常說
[00:26:03.320 --> 00:26:05.320]  這群以色列百姓就是他的羊
[00:26:05.320 --> 00:26:07.320]  他要牧養他們
[00:26:07.320 --> 00:26:09.320]  所以不是這個羊圈
[00:26:09.320 --> 00:26:11.320]  在外邦人
[00:26:11.320 --> 00:26:13.320]  非猶太人
[00:26:13.320 --> 00:26:16.320]  耶穌在這裡說
[00:26:16.320 --> 00:26:17.320]  他要向他們
[00:26:17.320 --> 00:26:18.320]  怎麼說
[00:26:18.320 --> 00:26:19.320]  必須領他們來
[00:26:19.320 --> 00:26:21.320]  他們要聽我的聲音
[00:26:21.320 --> 00:26:22.320]  換句話說
[00:26:22.320 --> 00:26:24.320]  耶穌宣講福音的真理的時候
[00:26:24.320 --> 00:26:26.320]  是吸引他們歸向耶穌的自己
[00:26:26.320 --> 00:26:27.320]  歸向神
[00:26:27.320 --> 00:26:29.320]  聽到這福音的時候
[00:26:29.320 --> 00:26:31.320]  去歸順基督
[00:26:31.320 --> 00:26:33.320]  換句話說
[00:26:33.320 --> 00:26:35.320]  耶穌的心意是什麼
[00:26:35.320 --> 00:26:37.320]  就是要在普世信徒
[00:26:37.320 --> 00:26:38.320]  合成一群
[00:26:38.320 --> 00:26:40.320]  歸給一個木人
[00:26:40.320 --> 00:26:41.320]  這個牧養人
[00:26:41.320 --> 00:26:43.320]  就是耶穌基督自己
[00:26:43.320 --> 00:26:46.320]  由主耶穌親自去牧養他們
[00:26:46.320 --> 00:26:47.320]  留意一件事
[00:26:47.320 --> 00:26:49.320]  希臘文原文的羊圈
[00:26:49.320 --> 00:26:50.320]  這個圈字
[00:26:50.320 --> 00:26:52.320]  是Ali的字眼
[00:26:52.320 --> 00:26:54.320]  但另一個群
[00:26:54.320 --> 00:26:56.320]  是Parni的字眼
[00:26:56.320 --> 00:26:58.320]  是兩個不同的字眼
[00:26:58.320 --> 00:26:59.320]  因為這樣的話
[00:26:59.320 --> 00:27:01.320]  一群羊
[00:27:01.320 --> 00:27:04.320]  可以分配在很多羊圈裡
[00:27:04.320 --> 00:27:06.320]  但是
[00:27:06.320 --> 00:27:08.320]  仍然歸一個木人
[00:27:08.320 --> 00:27:09.320]  可能一個木人
[00:27:09.320 --> 00:27:10.320]  很多個羊
[00:27:10.320 --> 00:27:11.320]  他要分開不同的群
[00:27:11.320 --> 00:27:13.320]  放在不同的地方
[00:27:13.320 --> 00:27:15.320]  留意一件事
[00:27:15.320 --> 00:27:16.320]  這段經文告訴我
[00:27:16.320 --> 00:27:18.320]  如果你有留意
[00:27:18.320 --> 00:27:20.320]  禮福所書
[00:27:20.320 --> 00:27:23.320]  一信一主一教會
[00:27:23.320 --> 00:27:25.320]  在神的心目中
[00:27:25.320 --> 00:27:27.320]  普世只有一間教會
[00:27:27.320 --> 00:27:29.320]  但在古往今來
[00:27:29.320 --> 00:27:32.320]  我們可以有很多間地方堂會
[00:27:32.320 --> 00:27:34.320]  這些合成就是普世教會
[00:27:34.320 --> 00:27:36.320]  所以我們要有這個胸懷
[00:27:36.320 --> 00:27:37.320]  有這個概念
[00:27:37.320 --> 00:27:39.320]  我們不可以狹窄
[00:27:39.320 --> 00:27:40.320]  有時我很怕一件事
[00:27:40.320 --> 00:27:43.320]  我們以我們是恩福人為榮
[00:27:43.320 --> 00:27:44.320]  會不會的
[00:27:44.320 --> 00:27:45.320]  有多少會這樣
[00:27:46.320 --> 00:27:48.320]  我為你感恩
[00:27:48.320 --> 00:27:49.320]  我為你感恩
[00:27:49.320 --> 00:27:50.320]  不過
[00:27:50.320 --> 00:27:52.320]  我們的眼光視線
[00:27:52.320 --> 00:27:54.320]  不要只有一間福堂
[00:27:54.320 --> 00:27:57.320]  在普世教會裡
[00:27:57.320 --> 00:27:59.320]  我們都是主的羊
[00:27:59.320 --> 00:28:01.320]  都是主的所愛
[00:28:01.320 --> 00:28:02.320]  所以我們的胸懷
[00:28:02.320 --> 00:28:03.320]  我們的意念體驗
[00:28:03.320 --> 00:28:04.320]  就不要那麼狹窄
[00:28:04.320 --> 00:28:06.320]  否則的話
[00:28:06.320 --> 00:28:08.320]  我們就變成很大恩福主義
[00:28:08.320 --> 00:28:11.320]  我們要切記解開這件事
[00:28:11.320 --> 00:28:12.320]  我們認定一件事
[00:28:12.320 --> 00:28:15.320]  這福堂是上帝用的其中一間堂會
[00:28:15.320 --> 00:28:17.320]  去使用我們去傳福音
[00:28:17.320 --> 00:28:18.320]  但在普天之下
[00:28:18.320 --> 00:28:20.320]  還有很多的教會
[00:28:20.320 --> 00:28:22.320]  他們同樣為上帝的工作擺上
[00:28:22.320 --> 00:28:24.320]  我們要有這種胸懷
[00:28:24.320 --> 00:28:26.320]  以致我們很謙卑的
[00:28:26.320 --> 00:28:28.320]  和大家一起努力合作
[00:28:28.320 --> 00:28:30.320]  引領更多人信耶穌
[00:28:30.320 --> 00:28:32.320]  以致科學廣傳
[00:28:32.320 --> 00:28:34.320]  當耶穌說
[00:28:34.320 --> 00:28:36.320]  祂要帶回來的時候
[00:28:36.320 --> 00:28:39.320]  耶穌不是帶去為猶太人而死在十字架上
[00:28:39.320 --> 00:28:41.320]  耶穌的使命
[00:28:41.320 --> 00:28:44.320]  同樣是為了普世的人
[00:28:44.320 --> 00:28:46.320]  去救贖我們死在十字架上
[00:28:46.320 --> 00:28:48.320]  所以在感憂的時候
[00:28:48.320 --> 00:28:50.320]  這個別的羊
[00:28:50.320 --> 00:28:54.320]  就說到天父上帝的心意和旨意
[00:28:54.320 --> 00:28:59.320]  而耶穌就是馴服會的心意和旨意
[00:28:59.320 --> 00:29:00.320]  去傳羊
[00:29:00.320 --> 00:29:02.320]  去帶領不單止猶太人
[00:29:02.320 --> 00:29:04.320]  而是所有愛邦人
[00:29:04.320 --> 00:29:05.320]  普世的人
[00:29:05.320 --> 00:29:07.320]  一同歸於神的名下
[00:29:07.320 --> 00:29:08.320]  領受這個福氣
[00:29:08.320 --> 00:29:10.320]  所以感憂的時候
[00:29:10.320 --> 00:29:13.320]  今天對普世猜拳的事工
[00:29:13.320 --> 00:29:14.320]  有沒有這個負擔?
[00:29:14.320 --> 00:29:16.320]  有沒有這個擺上?
[00:29:16.320 --> 00:29:18.320]  總結來說
[00:29:18.320 --> 00:29:19.320]  當我回頭看的時候
[00:29:19.320 --> 00:29:20.320]  一個好木人
[00:29:20.320 --> 00:29:22.320]  他是為羊寫命
[00:29:22.320 --> 00:29:25.320]  和羊之間有深厚的認識和關係
[00:29:25.320 --> 00:29:27.320]  他又胸懷普世
[00:29:27.320 --> 00:29:30.320]  關心那些還未進入羊圈的羊
[00:29:30.320 --> 00:29:31.320]  不過
[00:29:31.320 --> 00:29:32.320]  回頭看
[00:29:32.320 --> 00:29:33.320]  我不知道你有沒有感覺
[00:29:33.320 --> 00:29:34.320]  根叔
[00:29:34.320 --> 00:29:35.320]  今天你說這段經文
[00:29:35.320 --> 00:29:37.320]  其實我早就知道了
[00:29:37.320 --> 00:29:39.320]  我已經聽過很多次了
[00:29:39.320 --> 00:29:41.320]  不少人都覺得
[00:29:41.320 --> 00:29:45.320]  這段經文似乎是對著全道同工說的
[00:29:45.320 --> 00:29:47.320]  有多少人覺得是?
[00:29:47.320 --> 00:29:49.320]  不敢舉手
[00:29:49.320 --> 00:29:50.320]  明白這一點
[00:29:50.320 --> 00:29:52.320]  是的
[00:29:52.320 --> 00:29:53.320]  一聽的時候
[00:29:53.320 --> 00:29:54.320]  第一個印象是覺得
[00:29:54.320 --> 00:29:56.320]  這段經文是對全道同工說的
[00:29:56.320 --> 00:29:57.320]  當然
[00:29:57.320 --> 00:29:59.320]  我們作為全道同工
[00:29:59.320 --> 00:30:01.320]  我們要提醒我們自己
[00:30:01.320 --> 00:30:03.320]  耶穌會教導的時候
[00:30:03.320 --> 00:30:05.320]  我們要審慎而行
[00:30:05.320 --> 00:30:07.320]  不要輕忽
[00:30:07.320 --> 00:30:09.320]  我們要做好我們的本分
[00:30:09.320 --> 00:30:10.320]  是得主的讚賞
[00:30:10.320 --> 00:30:11.320]  得主的賞賜
[00:30:11.320 --> 00:30:12.320]  因為感恩的時候
[00:30:12.320 --> 00:30:13.320]  你留意這件事
[00:30:13.320 --> 00:30:16.320]  在彼得前書第五章
[00:30:16.320 --> 00:30:18.320]  第一到第四節
[00:30:18.320 --> 00:30:19.320]  怎麼說的?
[00:30:19.320 --> 00:30:22.320]  彼得提醒一班作長老的
[00:30:22.320 --> 00:30:23.320]  作牧羊的
[00:30:23.320 --> 00:30:24.320]  他說什麼?
[00:30:24.320 --> 00:30:26.320]  「我作這作長老的
[00:30:26.320 --> 00:30:28.320]  作基督受苦的見證人
[00:30:28.320 --> 00:30:31.320]  和在後來所要顯然之榮耀的
[00:30:31.320 --> 00:30:35.320]  勸你們中間與我同作長老的人
[00:30:35.320 --> 00:30:39.320]  務要牧養在你們中間神的群羊
[00:30:39.320 --> 00:30:42.320]  按著神的旨意照管他們
[00:30:42.320 --> 00:30:44.320]  不是出於勉強
[00:30:44.320 --> 00:30:45.320]  乃是出於甘心
[00:30:45.320 --> 00:30:47.320]  也不是因為貪財
[00:30:47.320 --> 00:30:49.320]  乃是出於樂意
[00:30:49.320 --> 00:30:51.320]  也不是合際所託付你們的
[00:30:51.320 --> 00:30:53.320]  乃是作群羊的榜樣
[00:30:53.320 --> 00:30:55.320]  到你們牧長顯然的時候
[00:30:55.320 --> 00:30:59.320]  你們必得永不衰殘的榮耀冠冕」
[00:30:59.320 --> 00:31:01.320]  當你細心看的時候
[00:31:01.320 --> 00:31:03.320]  你會發現這段經文的第一個印象
[00:31:03.320 --> 00:31:05.320]  是對牧者
[00:31:05.320 --> 00:31:08.320]  所以我說我們作為牧者的時候
[00:31:08.320 --> 00:31:11.320]  我們要審慎言行做一個好榜樣
[00:31:11.320 --> 00:31:13.320]  我們要認真去牧養
[00:31:13.320 --> 00:31:16.320]  按著神的心意照管群羊
[00:31:16.320 --> 00:31:17.320]  這件事不能推卸
[00:31:17.320 --> 00:31:19.320]  所以如果有一天我們做得不好的時候
[00:31:19.320 --> 00:31:21.320]  到耶穌再回來的時候
[00:31:21.320 --> 00:31:22.320]  我們交仗的時候
[00:31:22.320 --> 00:31:23.320]  問責的時候
[00:31:23.320 --> 00:31:24.320]  我們真的要負責
[00:31:24.320 --> 00:31:26.320]  所以如果要提醒我們
[00:31:26.320 --> 00:31:28.320]  更加要警醒審慎
[00:31:28.320 --> 00:31:31.320]  不過留意這段經文
[00:31:31.320 --> 00:31:33.320]  當講的時候
[00:31:33.320 --> 00:31:38.320]  我們往往是放在耶穌講的時候去牧養
