
[00:00:00.000 --> 00:00:05.360]  今天我的主題是「歡迎回到神的家」
[00:18:19.280 --> 00:18:22.280]  因為媽媽已經回天家了
[00:18:22.280 --> 00:18:24.280]  當日我就帶著媽媽
[00:18:24.280 --> 00:18:26.280]  拖著她來到二樓
[00:18:26.280 --> 00:18:28.280]  一出電梯的時候
[00:18:28.280 --> 00:18:30.280]  有血壓隊
[00:18:30.280 --> 00:18:31.280]  量血壓的
[00:18:31.280 --> 00:18:34.280]  有長者
[00:18:34.280 --> 00:18:36.280]  有師事隊
[00:18:36.280 --> 00:18:38.280]  有新來賓隊
[00:18:38.280 --> 00:18:40.280]  全部都是長者
[00:18:40.280 --> 00:18:42.280]  帶著媽媽進來的時候
[00:18:42.280 --> 00:18:44.280]  看到有樂曲班
[00:18:44.280 --> 00:18:45.280]  有詩班
[00:18:45.280 --> 00:18:49.280]  甚至也有牧者在台上分享訊息
[00:18:49.280 --> 00:18:51.280]  各盡其職
[00:18:51.280 --> 00:18:53.280]  傳聞皆兵
[00:18:53.280 --> 00:18:55.280]  全部都是長者
[00:18:55.280 --> 00:18:57.280]  差不多大概侍奉人員裏面
[00:18:57.280 --> 00:18:59.280]  也有二、三十人在當中
[00:18:59.280 --> 00:19:01.280]  師事隊、敬拜隊
[00:19:01.280 --> 00:19:04.280]  新來賓隊、血壓隊等等
[00:19:04.280 --> 00:19:07.280]  全部一起去服侍神
[00:19:07.280 --> 00:19:08.280]  不僅如此
[00:19:08.280 --> 00:19:12.280]  當帶著媽媽上去流塵小組的時候
[00:19:12.280 --> 00:19:14.280]  當日我是可以進去房間的
[00:19:14.280 --> 00:19:16.280]  今天就不好了
[00:19:16.280 --> 00:19:21.280]  看到很忠心的導師去帶聖經
[00:19:21.280 --> 00:19:26.280]  甚至旁邊也有幾位很熱心的組長
[00:19:26.280 --> 00:19:30.280]  去點名、做一些關顧的工作
[00:19:30.280 --> 00:19:31.280]  我還記得媽媽
[00:19:31.280 --> 00:19:34.280]  如果有一、兩次不回來的時候
[00:19:34.280 --> 00:19:36.280]  那些組長會打電話給她
[00:19:36.280 --> 00:19:37.280]  我想問一下
[00:19:37.280 --> 00:19:39.280]  弟兄姊妹你們有沒有人打給你?
[00:19:39.280 --> 00:19:41.280]  也有的
[00:19:41.280 --> 00:19:42.280]  問媽媽
[00:19:42.280 --> 00:19:44.280]  為什麼這個星期不回來?
[00:19:44.280 --> 00:19:45.280]  是不是去了哪裡?
[00:19:45.280 --> 00:19:46.280]  去了覆診?
[00:19:46.280 --> 00:19:50.280]  那些組長是很熱心的
[00:19:50.280 --> 00:19:52.280]  我最記得有一幕是什麼呢?
[00:19:52.280 --> 00:19:54.280]  當時在九樓禮堂裏面
[00:19:54.280 --> 00:19:56.280]  有飯吃的
[00:19:56.280 --> 00:19:58.280]  有人煮飯
[00:19:58.280 --> 00:20:00.280]  有人煲飯
[00:20:00.280 --> 00:20:01.280]  有人煲粥
[00:20:01.280 --> 00:20:04.280]  你去到九樓出電梯的時候
[00:20:04.280 --> 00:20:06.280]  你已經聞到那些飯香
[00:20:06.280 --> 00:20:08.280]  然後圍著整個禮堂裏面
[00:20:08.280 --> 00:20:10.280]  排好桌椅
[00:20:10.280 --> 00:20:12.280]  然後一起去拿飯
[00:20:12.280 --> 00:20:14.280]  我不知道弟兄姊妹有沒有經歷過這個
[00:20:14.280 --> 00:20:16.280]  有舉手的話
[00:20:16.280 --> 00:20:17.280]  不用說了
[00:20:17.280 --> 00:20:20.280]  原來也有這麼多
[00:20:20.280 --> 00:20:25.280]  全民皆兵各盡其職
[00:20:25.280 --> 00:20:28.280]  全部所有長者一起去服侍
[00:20:28.280 --> 00:20:30.280]  我在當中裏面很感受到
[00:20:30.280 --> 00:20:33.280]  當中裏面那種溫情
[00:20:33.280 --> 00:20:35.280]  拿著碟子
[00:20:35.280 --> 00:20:37.280]  長者去給你菜
[00:20:37.280 --> 00:20:40.280]  我陪媽媽一起吃飯等等
[00:20:40.280 --> 00:20:45.280]  這個景象印在我的腦海裏面
[00:20:45.280 --> 00:20:48.280]  因為初初在教會裏面帶媽媽去長者
[00:20:48.280 --> 00:20:51.280]  誰不知十年後
[00:20:51.280 --> 00:20:54.280]  神就帶我去到長者團體
[00:20:54.280 --> 00:21:02.280]  我看到一群當時很忠心的導師和組長
[00:21:02.280 --> 00:21:04.280]  但當時現在的環境已經完全改變了
[00:21:04.280 --> 00:21:05.280]  沒有飯吃
[00:21:05.280 --> 00:21:09.280]  不過我覺得重要的是情義不變
[00:21:09.280 --> 00:21:12.280]  一群叫做老友記
[00:21:12.280 --> 00:21:13.280]  他認得我
[00:21:13.280 --> 00:21:14.280]  我又認得他
[00:21:14.280 --> 00:21:16.280]  他又記得我媽媽
[00:21:16.280 --> 00:21:22.280]  很多很多這些片段成為了我很多很多的回憶
[00:21:22.280 --> 00:21:24.280]  甚至今天一些長者裏面
[00:21:24.280 --> 00:21:26.280]  他對我也有一些提點
[00:21:26.280 --> 00:21:28.280]  我很感恩
[00:21:28.280 --> 00:21:31.280]  今日這個年紀能夠有人提點我
[00:21:31.280 --> 00:21:34.280]  我覺得是很感恩的地方
[00:21:34.280 --> 00:21:36.280]  而他們能夠用愛心
[00:21:36.280 --> 00:21:37.280]  一會兒也會說的
[00:21:37.280 --> 00:21:39.280]  愛心說成實話是怎樣的呢
[00:21:39.280 --> 00:21:40.280]  提點我
[00:21:40.280 --> 00:21:43.280]  我記得我初初去到長者團體
[00:21:43.280 --> 00:21:45.280]  T恤牛仔褲
[00:21:45.280 --> 00:21:46.280]  去到團體裏面
[00:21:46.280 --> 00:21:48.280]  長者愛心提醒我甚麼呢
[00:21:48.280 --> 00:21:49.280]  好傳道啊
[00:21:49.280 --> 00:21:52.280]  你記得要穿西裝的
[00:21:52.280 --> 00:21:54.280]  因為你是傳道人來的
[00:21:54.280 --> 00:21:55.280]  我是嗎
[00:21:55.280 --> 00:21:57.280]  所以現在在團體裏面
[00:21:57.280 --> 00:22:01.280]  我每次都是穿西裝的
[00:22:01.280 --> 00:22:04.280]  我心裏面很感恩
[00:22:04.280 --> 00:22:05.280]  很感恩
[00:22:05.280 --> 00:22:08.280]  能夠有弟兄姊妹對我的提醒
[00:22:08.280 --> 00:22:10.280]  在當中裏面去學習
[00:22:10.280 --> 00:22:11.280]  去成長
[00:22:11.280 --> 00:22:13.280]  當然今日他仍然對我很多提醒
[00:22:13.280 --> 00:22:17.280]  但我亦都很感謝他們每一個
[00:22:17.280 --> 00:22:20.280]  因為他們是有這樣的輩份
[00:22:20.280 --> 00:22:24.280]  長者對一個年輕人提醒
[00:22:24.280 --> 00:22:26.280]  我覺得是很感恩
[00:22:26.280 --> 00:22:27.280]  很感謝他們每一個
[00:22:27.280 --> 00:22:28.280]  所以弟兄姊妹
[00:22:28.280 --> 00:22:30.280]  教會充滿萬有
[00:22:30.280 --> 00:22:32.280]  各盡奇蹟
[00:22:32.280 --> 00:22:34.280]  大家能夠一起起來
[00:22:34.280 --> 00:22:36.280]  服侍全民皆兵
[00:22:36.280 --> 00:22:40.280]  是神讓我們每一位弟兄姊妹
[00:22:40.280 --> 00:22:41.280]  都能夠在當中裏面
[00:22:41.280 --> 00:22:43.280]  一起去服侍一起去成長
[00:22:43.280 --> 00:22:46.280]  讓我們能夠作主的僕人
[00:22:46.280 --> 00:22:49.280]  謙卑去服侍彼此合一
[00:22:49.280 --> 00:22:51.280]  今日第二個重點是在
[00:22:51.280 --> 00:22:55.280]  經文的十三節和十六節
[00:22:55.280 --> 00:22:58.280]  第二個重點是愛中成熟
[00:22:58.280 --> 00:22:59.280]  這段經文教導弟兄姊妹
[00:22:59.280 --> 00:23:01.280]  我們怎樣去回應神
[00:23:01.280 --> 00:23:04.280]  我們作為教會的一份子
[00:23:04.280 --> 00:23:06.280]  一起在教會裏面成長
[00:23:06.280 --> 00:23:08.280]  教會是有愛的
[00:23:08.280 --> 00:23:11.280]  愛也是教會一個很重要的課題
[00:23:11.280 --> 00:23:12.280]  如果我們作為一個牧師
[00:23:12.280 --> 00:23:15.280]  傳導人 導師 組長
[00:23:15.280 --> 00:23:16.280]  甚至弟兄姊妹
[00:23:16.280 --> 00:23:17.280]  如果沒有愛的話
[00:23:17.280 --> 00:23:19.280]  我覺得差很多
[00:23:19.280 --> 00:23:21.280]  耶穌基督就是這樣愛我們
[00:23:21.280 --> 00:23:22.280]  約翰福音這樣說
[00:23:22.280 --> 00:23:25.280]  祂說你們若有彼此相愛的心
[00:23:25.280 --> 00:23:27.280]  眾人因此就認出
[00:23:27.280 --> 00:23:29.280]  你們是我的門徒
[00:23:29.280 --> 00:23:31.280]  在十三章的三十五字
[00:23:31.280 --> 00:23:34.280]  愛不單止是一個講字
[00:23:34.280 --> 00:23:36.280]  還要去走出來
[00:23:36.280 --> 00:23:38.280]  要去表達出來
[00:23:38.280 --> 00:23:40.280]  在經文十三十四節裏面這樣說
[00:23:40.280 --> 00:23:42.280]  祂說 直等到我們眾人
[00:23:42.280 --> 00:23:44.280]  在真道上同歸於一
[00:23:44.280 --> 00:23:46.280]  認識神的兒子
[00:23:46.280 --> 00:23:48.280]  得以長大成人
[00:23:48.280 --> 00:23:51.280]  滿有基督長成的新娘
[00:23:51.280 --> 00:23:54.280]  使得我們不再作小孩子
[00:23:54.280 --> 00:23:57.280]  眾了人的詭計和欺騙的法術
[00:23:57.280 --> 00:23:59.280]  被一切異教之風搖擺
[00:23:59.280 --> 00:24:00.280]  飄來飄去
[00:24:00.280 --> 00:24:03.280]  就隨從各樣的異端
[00:24:03.280 --> 00:24:05.280]  成長是一個目標
[00:24:05.280 --> 00:24:06.280]  在第十三節裏面
[00:24:06.280 --> 00:24:09.280]  保羅給了一個正面的目標
[00:24:09.280 --> 00:24:11.280]  這個目標叫我們
[00:24:11.280 --> 00:24:14.280]  不要再作小孩子
[00:24:14.280 --> 00:24:16.280]  祂給我們有三方面
[00:24:16.280 --> 00:24:18.280]  三方面這樣去實行出來
[00:24:18.280 --> 00:24:20.280]  這三方面是什麼呢
[00:24:20.280 --> 00:24:27.280]  真理 關係 見證
[00:24:27.280 --> 00:24:31.280]  祂說我們各人在真道上同歸於一
[00:24:31.280 --> 00:24:32.280]  這個是真理
[00:24:32.280 --> 00:24:35.280]  在真道上 福音的真道上
[00:24:35.280 --> 00:24:38.280]  我們要堅信和相信
[00:24:38.280 --> 00:24:41.280]  我們的信仰有著這份信心
[00:24:41.280 --> 00:24:43.280]  同歸於一
[00:24:43.280 --> 00:24:46.280]  達到得以合一
[00:24:46.280 --> 00:24:48.280]  在主裏面合而為一
[00:24:48.280 --> 00:24:50.280]  這個一節剛才也有說
[00:24:50.280 --> 00:24:52.280]  在四章三節曾經說過
[00:24:52.280 --> 00:24:54.280]  祂說用和平彼此聯絡
[00:24:54.280 --> 00:24:57.280]  竭力保守聖靈所賜
[00:24:57.280 --> 00:24:59.280]  合而為一的心
[00:24:59.280 --> 00:25:01.280]  盡我們最大的努力
[00:25:01.280 --> 00:25:04.280]  竭力追求同一個真理
[00:25:04.280 --> 00:25:06.280]  在真道上同歸於一
[00:25:06.280 --> 00:25:08.280]  弟兄姊妹可以有不同性格
[00:25:08.280 --> 00:25:09.280]  不同背景
[00:25:09.280 --> 00:25:10.280]  不同的恩賜
[00:25:10.280 --> 00:25:12.280]  但是我們能夠在教會裏面
[00:25:12.280 --> 00:25:13.280]  不單止在教會
[00:25:13.280 --> 00:25:15.280]  能夠可以走在一起
[00:25:15.280 --> 00:25:17.280]  去追求同一個真理
[00:25:17.280 --> 00:25:18.280]  同一個目標
[00:25:18.280 --> 00:25:20.280]  就是建立基督的身體
[00:25:20.280 --> 00:25:23.280]  第二是認識神的兒子
[00:25:23.280 --> 00:25:24.280]  一份的關係
[00:25:24.280 --> 00:25:26.280]  不單止在真道上的認知
[00:25:26.280 --> 00:25:29.280]  更加在主裏面更深認識
[00:25:29.280 --> 00:25:32.280]  和主一份親密的關係
[00:25:32.280 --> 00:25:35.280]  神是我們三為一體神
[00:25:35.280 --> 00:25:37.280]  聖父、聖子、聖靈
[00:25:37.280 --> 00:25:38.280]  有不同的位格
[00:25:38.280 --> 00:25:40.280]  但是是同一位神
[00:25:40.280 --> 00:25:42.280]  聖父、聖子、聖靈
[00:25:42.280 --> 00:25:44.280]  是有關係的神
[00:25:44.280 --> 00:25:46.280]  在約翰福音十七章三節這樣說
[00:25:46.280 --> 00:25:48.280]  祂說認識祢獨一的真神
[00:25:48.280 --> 00:25:51.280]  並且認識祢所差來的耶穌基督
[00:25:51.280 --> 00:25:53.280]  這個就是永生
[00:25:53.280 --> 00:25:56.280]  認識神的兒子是永遠的生命
[00:25:56.280 --> 00:25:59.280]  意思不單止在真理上的認知
[00:25:59.280 --> 00:26:01.280]  更加需要真實地
[00:26:01.280 --> 00:26:04.280]  親身地經歷耶穌的同行
[00:26:04.280 --> 00:26:05.280]  和耶穌的關係
[00:26:05.280 --> 00:26:07.280]  使我們每一個弟兄姊妹
[00:26:07.280 --> 00:26:09.280]  都能夠趨向成熟
[00:26:09.280 --> 00:26:10.280]  第三
[00:26:10.280 --> 00:26:11.280]  得以長大成人
[00:26:11.280 --> 00:26:13.280]  滿有基督長成的新娘
[00:26:13.280 --> 00:26:15.280]  是一個見證
[00:26:15.280 --> 00:26:17.280]  藉著我們每一個弟兄姊妹的生命
[00:26:17.280 --> 00:26:20.280]  可以反映出基督徒的生命
[00:26:20.280 --> 00:26:22.280]  不單止追求真理
[00:26:22.280 --> 00:26:23.280]  更加在基督裏面
[00:26:23.280 --> 00:26:25.280]  有一份很親密的關係
[00:26:25.280 --> 00:26:27.280]  最重要的是
[00:26:27.280 --> 00:26:29.280]  能夠可以活出來
[00:26:29.280 --> 00:26:31.280]  見證到主耶穌基督的品格
[00:26:31.280 --> 00:26:34.280]  以前可能是自我中心的
[00:26:34.280 --> 00:26:36.280]  今日我們以基督為中心
[00:26:36.280 --> 00:26:38.280]  以前我們可能是屬肉體的
[00:26:38.280 --> 00:26:41.280]  今日我們變得屬靈
[00:26:41.280 --> 00:26:42.280]  以前可能幼嫩的
[00:26:42.280 --> 00:26:44.280]  但今日我們變得成熟
[00:26:44.280 --> 00:26:45.280]  以前軟弱的
[00:26:45.280 --> 00:26:47.280]  今日我們靠著主
[00:26:47.280 --> 00:26:49.280]  有一份的剛強
[00:26:49.280 --> 00:26:51.280]  為的是要建立基督的身體
[00:26:51.280 --> 00:26:52.280]  所以弟兄姊妹
[00:26:52.280 --> 00:26:55.280]  三樣可 真理 關係 見證
[00:26:55.280 --> 00:26:58.280]  好使我們能夠不再作小孩子
[00:26:58.280 --> 00:27:00.280]  在信仰裏面更加成熟
[00:27:00.280 --> 00:27:01.280]  不過在第十四節
[00:27:01.280 --> 00:27:03.280]  有另一個負面的結果
[00:27:03.280 --> 00:27:06.280]  保羅叫我們不要再作小孩子
[00:27:06.280 --> 00:27:09.280]  這個小孩子在新約出現過十五次
[00:27:09.280 --> 00:27:12.280]  大致都形容一些小朋友 嬰孩
[00:27:12.280 --> 00:27:14.280]  保羅用這個小孩子
[00:27:14.280 --> 00:27:16.280]  不只是說他年輕
[00:27:16.280 --> 00:27:19.280]  更加形容是一個不成熟的人
[00:27:19.280 --> 00:27:20.280]  一個成年人
[00:27:20.280 --> 00:27:23.280]  也可以在信仰上不成熟
[00:27:23.280 --> 00:27:26.280]  仍然停留在幼嫩的階段
[00:27:26.280 --> 00:27:28.280]  保羅形容小孩子
[00:27:28.280 --> 00:27:31.280]  就是在信仰上不成熟的一些特徵
[00:27:31.280 --> 00:27:32.280]  有什麼特徵呢
[00:27:32.280 --> 00:27:34.280]  他說 眾了人的詭計
[00:27:34.280 --> 00:27:35.280]  欺騙的法術
[00:27:35.280 --> 00:27:37.280]  被一切異教之風
[00:27:37.280 --> 00:27:39.280]  搖動 飄來飄去
[00:27:39.280 --> 00:27:42.280]  就隨從各樣的異端
[00:27:42.280 --> 00:27:45.280]  這裡保羅用了小孩子和暴風
[00:27:45.280 --> 00:27:49.280]  去形容小孩子未成熟
[00:27:49.280 --> 00:27:52.280]  甚至受騙 被人騙
[00:27:52.280 --> 00:27:54.280]  遇到外在環境的時候
[00:27:54.280 --> 00:27:57.280]  也很容易有危險和威脅
[00:27:57.280 --> 00:28:00.280]  另外也說到搖動 飄來飄去
[00:28:00.280 --> 00:28:03.280]  在信仰上不穩定
[00:28:03.280 --> 00:28:06.280]  搖擺不定的光景
[00:28:06.280 --> 00:28:08.280]  接著在十五至十六節
[00:28:08.280 --> 00:28:10.280]  他說 唯用愛心說誠實話
[00:28:10.280 --> 00:28:13.280]  凡事長進 廉於基督
[00:28:13.280 --> 00:28:15.280]  全身都靠他聯絡得合適
[00:28:15.280 --> 00:28:17.280]  百折各按各積
[00:28:17.280 --> 00:28:20.280]  照著各體的功用彼此相助
[00:28:20.280 --> 00:28:22.280]  便叫身體漸漸增長
[00:28:22.280 --> 00:28:25.280]  在愛中建立自己
[00:28:25.280 --> 00:28:27.280]  經文給了我們一個應用
[00:28:27.280 --> 00:28:29.280]  甚至讓我們可以去回應神
[00:28:29.280 --> 00:28:30.280]  第一 有一句說話
[00:28:30.280 --> 00:28:32.280]  大家都經常說的
[00:28:32.280 --> 00:28:34.280]  唯用愛心說誠實話
[00:28:34.280 --> 00:28:38.280]  好像說到叫我們客氣地
[00:28:38.280 --> 00:28:40.280]  要說真話
[00:28:40.280 --> 00:28:41.280]  不單只是說說話
[00:28:41.280 --> 00:28:44.280]  當中也包含兩個元素
[00:28:44.280 --> 00:28:48.280]  一個是愛心 第二個是真理
[00:28:48.280 --> 00:28:51.280]  在愛中持守真理
[00:28:51.280 --> 00:28:54.280]  在愛中活出真理的意思
[00:28:54.280 --> 00:28:56.280]  如果真理沒有愛的話
[00:28:56.280 --> 00:28:58.280]  就很容易變成傷人
[00:28:58.280 --> 00:29:01.280]  但如果有愛又沒有真理的話
[00:29:01.280 --> 00:29:04.280]  就很容易變得縱容
[00:29:04.280 --> 00:29:06.280]  所以當弟兄姊妹有軟弱的時候
[00:29:06.280 --> 00:29:09.280]  我們以愛心去包容
[00:29:09.280 --> 00:29:11.280]  同時以真誠的態度
[00:29:11.280 --> 00:29:13.280]  真理彼此的勸勉
[00:29:13.280 --> 00:29:15.280]  以愛心去幫助迴轉
[00:29:15.280 --> 00:29:18.280]  第二 凡事長進連於基督
[00:29:18.280 --> 00:29:22.280]  凡事長進有成長和成熟的意思
[00:29:22.280 --> 00:29:24.280]  各方面我們的行事為人
[00:29:24.280 --> 00:29:27.280]  我們都越來越像基督
[00:29:27.280 --> 00:29:29.280]  就好像剛才在詩歌裡有說
[00:29:29.280 --> 00:29:31.280]  以基督為中心
[00:29:31.280 --> 00:29:33.280]  常常保持一個開放的態度
[00:29:33.280 --> 00:29:36.280]  願意在主裡彼此學習
[00:29:36.280 --> 00:29:39.280]  第三 全身靠得聯絡得合適
[00:29:39.280 --> 00:29:45.280]  百折各按各織 照著各體的功用彼此相助
[00:29:45.280 --> 00:29:47.280]  保羅用一個人體作比喻
[00:29:47.280 --> 00:29:50.280]  教會是頭 是耶穌基督
[00:29:50.280 --> 00:29:53.280]  我們的信徒就是身體的肢體
[00:29:53.280 --> 00:29:56.280]  大家有不同的恩賜彼此的配搭
[00:29:56.280 --> 00:29:58.280]  便叫身體漸漸增長
[00:29:58.280 --> 00:30:01.280]  基督的身體得以建立
[00:30:01.280 --> 00:30:03.280]  我在這裡分享一個自己
[00:30:03.280 --> 00:30:06.280]  在這幾年裡難忘的經歷
[00:30:06.280 --> 00:30:11.280]  兩年前我們團契搞了一個退休營會
[00:30:11.280 --> 00:30:13.280]  看到這幅相
[00:30:13.280 --> 00:30:17.280]  我們同工找了幾個核心的組長
[00:30:17.280 --> 00:30:19.280]  一起去籌辦這個營會
[00:30:19.280 --> 00:30:22.280]  去討論整個營會的內容
[00:30:22.280 --> 00:30:26.280]  這次營會的主題是彼此的配搭
[00:30:26.280 --> 00:30:28.280]  其中有一個組長很主動
[00:30:28.280 --> 00:30:31.280]  提出了很多很好的意見
[00:30:31.280 --> 00:30:33.280]  例如營會的詩歌
[00:30:33.280 --> 00:30:35.280]  就是剛才那首詩歌「合而為一」
[00:30:35.280 --> 00:30:38.280]  凡事謙虛 溫柔忍耐
[00:30:38.280 --> 00:30:40.280]  也提出了當中很多活動
[00:30:40.280 --> 00:30:43.280]  都圍繞著彼此的配搭
[00:30:43.280 --> 00:30:46.280]  一起的合作
[00:30:46.280 --> 00:30:49.280]  這位組長也建議
[00:30:49.280 --> 00:30:56.280]  會否當日我們能夠一起去聘聖經
[00:30:56.280 --> 00:30:58.280]  一群弟兄姊妹分散
[00:30:58.280 --> 00:31:01.280]  將經文組合在一起
[00:31:01.280 --> 00:31:03.280]  不容易的
[00:31:03.280 --> 00:31:05.280]  不單對長者
[00:31:05.280 --> 00:31:07.280]  對年輕人也不容易
[00:31:07.280 --> 00:31:09.280]  你要很熟悉這段經文
[00:31:09.280 --> 00:31:12.280]  才能將經文聘聖經
[00:31:12.280 --> 00:31:15.280]  另外我們也砌了高塔
[00:31:15.280 --> 00:31:18.280]  要弟兄姊妹一起合作
[00:31:18.280 --> 00:31:21.280]  有撕膠紙的 有製作報紙的
[00:31:21.280 --> 00:31:25.280]  有砌的 甚至有坐在那裏祈禱的
[00:31:25.280 --> 00:31:28.280]  也一起砌了塔
[00:31:28.280 --> 00:31:30.280]  更加到晚上晚會的時候
[00:31:30.280 --> 00:31:32.280]  剛才那幅相可否再展示一下
[00:31:32.280 --> 00:31:38.280]  這幅相對我們弟兄姊妹有很多回憶
[00:31:38.280 --> 00:31:40.280]  當晚的營會
[00:31:40.280 --> 00:31:42.280]  我們關了燈
[00:31:42.280 --> 00:31:44.280]  然後戴著發光的手帶
[00:31:44.280 --> 00:31:46.280]  一起在主的裏面
[00:31:46.280 --> 00:31:49.280]  一起去唱詩歌 祈禱 分享
[00:31:49.280 --> 00:31:52.280]  當中也有謝謝弟兄姊妹
[00:31:52.280 --> 00:31:54.280]  也有對弟兄姊妹的道歉
[00:31:54.280 --> 00:31:56.280]  我覺得這次營會是一個很好的
[00:31:56.280 --> 00:31:59.280]  也很感動的整個營會
[00:31:59.280 --> 00:32:01.280]  到最後營會結束之後
[00:32:01.280 --> 00:32:04.280]  我們有個總結
[00:32:04.280 --> 00:32:07.280]  一班弟兄姊妹都覺得整個營會
[00:32:07.280 --> 00:32:09.280]  搞得很好 很開心
[00:32:09.280 --> 00:32:13.280]  還有在當中有很多得著和滿足
[00:32:13.280 --> 00:32:15.280]  不過過了一段時間之後
[00:32:15.280 --> 00:32:17.280]  這位組長身體出了問題
[00:32:17.280 --> 00:32:21.280]  要去到護老院裏去休養
[00:32:21.280 --> 00:32:23.280]  不能夠再回來教會
[00:32:23.280 --> 00:32:27.280]  我們一班同工去到護老院去探望他
[00:32:27.280 --> 00:32:30.280]  去到的時候我們唱出了一首詩歌
[00:32:30.280 --> 00:32:32.280]  合而為一這首詩歌
[00:32:32.280 --> 00:32:35.280]  凡事謙虛 溫柔 忍耐
[00:32:35.280 --> 00:32:39.280]  更加這位組長向我說
[00:32:39.280 --> 00:32:45.280]  好轉刀 記不記得我們當日退休營會
[00:32:45.280 --> 00:32:47.280]  我說當然記得
[00:32:47.280 --> 00:32:51.280]  他說最難忘就是那晚的晚會
[00:32:51.280 --> 00:32:53.280]  他說很深印象
[00:32:53.280 --> 00:32:57.280]  他說關了燈 一起在主裏面去祈禱
[00:32:57.280 --> 00:33:00.280]  多謝 認罪
[00:33:00.280 --> 00:33:03.280]  弟兄姊妹一起連繫起來
[00:33:03.280 --> 00:33:05.280]  一起心情的分享
[00:33:05.280 --> 00:33:13.280]  弟兄姊妹我覺得這個關係很重要
[00:33:13.280 --> 00:33:15.280]  在教會裏面
[00:33:15.280 --> 00:33:18.280]  沒有想過原來可以和弟兄姊妹的關係
[00:33:18.280 --> 00:33:19.280]  是可以這樣
[00:33:19.280 --> 00:33:21.280]  是因為神在我們當中
[00:33:21.280 --> 00:33:23.280]  讓我們能夠在教會裏面
[00:33:23.280 --> 00:33:26.280]  一起去服事 一起去成長
[00:33:26.280 --> 00:33:30.280]  一起去留下一些很寶貴的回憶
[00:33:30.280 --> 00:33:33.280]  我相信這些是錢都買不到的
[00:33:33.280 --> 00:33:35.280]  這個也是神給我們能夠
[00:33:35.280 --> 00:33:38.280]  每一個弟兄姊妹有這份福氣
[00:33:38.280 --> 00:33:40.280]  有活動的能力
[00:33:40.280 --> 00:33:41.280]  我們有這份恩賜
[00:33:41.280 --> 00:33:43.280]  從而可以去服事神
[00:33:43.280 --> 00:33:47.280]  這個就是神給我們很重要的意義和價值
[00:33:47.280 --> 00:33:49.280]  所以弟兄姊妹
[00:33:49.280 --> 00:33:51.280]  很想去鼓勵你們每一個
[00:33:51.280 --> 00:33:54.280]  今天我們可以把握機會
[00:33:54.280 --> 00:33:57.280]  全民皆兵各盡其職
[00:33:57.280 --> 00:34:00.280]  一起用心的去服事神
[00:34:00.280 --> 00:34:01.280]  去建立教會
[00:34:01.280 --> 00:34:02.280]  弟兄姊妹
[00:34:02.280 --> 00:34:06.280]  今天我不知道你願不願意建立基督的身體
[00:34:06.280 --> 00:34:10.280]  你也願不願意將你的生命擺上給神
[00:34:10.280 --> 00:34:14.280]  更加你願不願意在教會裏面
[00:34:14.280 --> 00:34:17.280]  有愛中一起彼此的學習
[00:34:17.280 --> 00:34:19.280]  今天在總結的時候
[00:34:19.280 --> 00:34:23.280]  有一句話
[00:34:23.280 --> 00:34:25.280]  在基督裏成長成熟
[00:34:25.280 --> 00:34:27.280]  在愛中彼此建立
[00:34:27.280 --> 00:34:28.280]  我鼓勵弟兄姊妹
[00:34:28.280 --> 00:34:32.280]  讓你的生命能夠忠心去擺上給神
[00:34:32.280 --> 00:34:35.280]  今天總結裏面充滿萬有
[00:34:35.280 --> 00:34:37.280]  有基督的豐盛
[00:34:37.280 --> 00:34:38.280]  基督是我們的榜樣
[00:34:38.280 --> 00:34:41.280]  甚至我們是基督的僕人
[00:34:41.280 --> 00:34:43.280]  更加我們能夠在教會裏面
[00:34:43.280 --> 00:34:44.280]  愛中成長
[00:34:44.280 --> 00:34:45.280]  我們有成長的目標
[00:34:45.280 --> 00:34:46.280]  有三樣東西
[00:34:46.280 --> 00:34:47.280]  記不記得
[00:34:47.280 --> 00:34:49.280]  真理
[00:34:49.280 --> 00:34:50.280]  關係
[00:34:50.280 --> 00:34:52.280]  和見證
[00:34:52.280 --> 00:34:55.280]  最後能夠在愛中裏面建立
[00:34:55.280 --> 00:34:58.280]  我盼望恩福的弟兄姊妹裏面
[00:34:58.280 --> 00:35:03.280]  我們每一個都能夠成為主裏面的屬靈的兒女
[00:35:03.280 --> 00:35:04.280]  我們一起有個祈禱
[00:35:04.280 --> 00:35:05.280]  一起禱告
[00:35:05.280 --> 00:35:08.280]  親愛的天父
[00:35:08.280 --> 00:35:11.280]  我們來到你面前去禱告
[00:35:11.280 --> 00:35:12.280]  我們感謝你
[00:35:12.280 --> 00:35:14.280]  讓我們有教會
[00:35:14.280 --> 00:35:17.280]  一切的恩典都是從你而來
[00:35:17.280 --> 00:35:19.280]  讓我們能夠有恩賜
[00:35:19.280 --> 00:35:21.280]  可以去忠心擺上
[00:35:21.280 --> 00:35:22.280]  主呀
[00:35:22.280 --> 00:35:25.280]  你的愛臨到我們每一個弟兄姊妹當中
[00:35:25.280 --> 00:35:27.280]  讓我們能夠經歷你
[00:35:27.280 --> 00:35:29.280]  主呀
[00:35:29.280 --> 00:35:30.280]  我們感謝你
[00:35:30.280 --> 00:35:31.280]  獻上感恩
[00:35:31.280 --> 00:35:32.280]  禱告加託
