
[00:00:00.000 --> 00:00:03.760]  大家看到我的題目,不知道你們有甚麼想法
[00:22:30.480 --> 00:22:34.480]  以強調人在救恩當中完全處於被動的狀態
[00:22:34.480 --> 00:22:37.480]  包括我們因著信而產生的行善
[00:22:37.480 --> 00:22:39.480]  都是很被動的
[00:22:39.480 --> 00:22:41.480]  是很被動的一種回應
[00:22:41.480 --> 00:22:43.480]  想一想,我們的回應
[00:22:43.480 --> 00:22:46.480]  有時會否都是你和我主動的
[00:22:46.480 --> 00:22:49.480]  還是總是被動的多
[00:22:49.480 --> 00:22:53.480]  不情願地去回應呢?
[00:22:53.480 --> 00:22:56.480]  我們的回應
[00:22:56.480 --> 00:22:59.480]  應該不會是我們良心發現吧?
[00:22:59.480 --> 00:23:04.480]  即使是良心,也不是由自己而來
[00:23:04.480 --> 00:23:07.480]  就好像那位傳道
[00:23:07.480 --> 00:23:09.480]  如果沒有出事,沒有人知道
[00:23:09.480 --> 00:23:12.480]  就沒有犯罪了
[00:23:12.480 --> 00:23:15.480]  這樣的想法當然不會良心發現
[00:23:15.480 --> 00:23:17.480]  不會悔改的
[00:23:17.480 --> 00:23:20.480]  繼續享受罪終之樂
[00:23:20.480 --> 00:23:22.480]  而且也不是很大罪
[00:23:22.480 --> 00:23:25.480]  只是騙媽媽
[00:23:25.480 --> 00:23:26.480]  但之後又如何呢?
[00:23:26.480 --> 00:23:29.480]  騙誰呢?會騙些什麼呢?
[00:23:29.480 --> 00:23:33.480]  我都不敢想下去了
[00:23:33.480 --> 00:23:36.480]  所以保羅提醒我們一切都是不配的恩典
[00:23:36.480 --> 00:23:38.480]  包括我們信主之後產生的好行為
[00:23:38.480 --> 00:23:40.480]  產生的行善
[00:23:40.480 --> 00:23:42.480]  八節、九節是重要的
[00:23:42.480 --> 00:23:45.480]  保羅在這兩節講出他對福音的看法
[00:23:45.480 --> 00:23:48.480]  他帶出基督教一個很重要的信條
[00:23:48.480 --> 00:23:51.480]  德教是本乎因,因著信
[00:23:51.480 --> 00:23:53.480]  不是出於我們自己
[00:23:53.480 --> 00:23:56.480]  一切都是上帝主動的恩典
[00:23:56.480 --> 00:23:59.480]  但是
[00:23:59.480 --> 00:24:01.480]  八節、九節不是一至十節
[00:24:01.480 --> 00:24:04.480]  這一部分的全部
[00:24:04.480 --> 00:24:08.480]  也不是我今天所想講的
[00:24:08.480 --> 00:24:10.480]  但又重要到我不可以忽略
[00:24:10.480 --> 00:24:13.480]  所以就要拆開來講一講
[00:24:13.480 --> 00:24:16.480]  一至十節其實不是要討論
[00:24:16.480 --> 00:24:20.480]  不是要討論德教的本乎因,因著信
[00:24:20.480 --> 00:24:23.480]  這麼簡單
[00:24:23.480 --> 00:24:26.480]  甚至保羅在教義上的討論
[00:24:26.480 --> 00:24:30.480]  某程度上打差了他原本的思路
[00:24:30.480 --> 00:24:35.480]  他要討論的焦點更多的是基督徒的生活
[00:24:35.480 --> 00:24:38.480]  基督徒的行事為人
[00:24:38.480 --> 00:24:40.480]  不過有時候
[00:24:40.480 --> 00:24:45.480]  我們也要學習被這種打差去感恩
[00:24:45.480 --> 00:24:49.480]  舉個例子,就好像我預備講章的時候
[00:24:49.480 --> 00:24:54.480]  預備到頭痛、心煩、意亂、氣又燥的時候
[00:24:54.480 --> 00:24:58.480]  太太忽然走到我面前
[00:24:58.480 --> 00:25:01.480]  坐在我前面說:為我祈禱
[00:25:01.480 --> 00:25:04.480]  你猜我會有什麼反應?
[00:25:04.480 --> 00:25:07.480]  很淑靈、很歡天喜地地
[00:25:07.480 --> 00:25:10.480]  多謝她,然後接受她的祈禱?
[00:25:10.480 --> 00:25:15.480]  還是不要煩我了,已經夠煩了
[00:25:15.480 --> 00:25:19.480]  還要被你打亂我的思緒?
[00:25:19.480 --> 00:25:22.480]  很多時候都是厚者
[00:25:22.480 --> 00:25:28.480]  再一次表明,全道人都是普通人
[00:25:28.480 --> 00:25:31.480]  但正正就好像保羅在八節、九節一樣
[00:25:31.480 --> 00:25:34.480]  打亂了我自己的思緒
[00:25:34.480 --> 00:25:37.480]  而這個打亂就適時提醒我
[00:25:37.480 --> 00:25:41.480]  一切都是恩典,都是上帝的工作
[00:25:41.480 --> 00:25:47.480]  包括我這個嘔心瀝血預備出來的講章的行善
[00:25:47.480 --> 00:25:53.480]  都不是出於我自己,免得我自誇
[00:25:53.480 --> 00:25:55.480]  不過大家要搞清楚
[00:25:55.480 --> 00:26:01.480]  保羅不會只是講恩典和信而不講行為
[00:26:01.480 --> 00:26:03.480]  保羅在這裡明顯指出
[00:26:03.480 --> 00:26:05.480]  要活出一個新生命的樣式
[00:26:05.480 --> 00:26:10.480]  信徒必須要行善
[00:26:10.480 --> 00:26:13.480]  在第七節他說行善是必須的
[00:26:13.480 --> 00:26:16.480]  因為行善是源於上帝的恩典
[00:26:16.480 --> 00:26:20.480]  在第十節他再一次說
[00:26:20.480 --> 00:26:23.480]  行善是必須的
[00:26:23.480 --> 00:26:27.480]  因為我們都是上帝在基督裡面的所造之物
[00:26:27.480 --> 00:26:31.480]  所造之物原文是傑作
[00:26:31.480 --> 00:26:34.480]  傑出的製成品
[00:26:34.480 --> 00:26:38.480]  你有沒有想過你自己是傑作?
[00:26:38.480 --> 00:26:44.480]  上帝嘔心瀝血創造你出來的
[00:26:44.480 --> 00:26:49.480]  傑作就必須要反映出自己是傑作
[00:26:49.480 --> 00:26:53.480]  就正如燈不會放在斗底下
[00:26:53.480 --> 00:26:58.480]  必須要放在燈台上去照亮一家人
[00:26:58.480 --> 00:27:02.480]  馬太夫有五章十五節十六節這樣說
[00:27:02.480 --> 00:27:07.480]  要讓全世界都看到你的好行為
[00:27:07.480 --> 00:27:13.480]  以至榮耀歸給我們在天上的父
[00:27:13.480 --> 00:27:16.480]  講到這裡保羅好像沒怎麼教我們
[00:27:16.480 --> 00:27:20.480]  怎樣去活出一個新生命
[00:27:20.480 --> 00:27:24.480]  但是如果我們回頭去看第一章
[00:27:24.480 --> 00:27:28.480]  我們就會多些明白保羅的意思
[00:27:28.480 --> 00:27:31.480]  從整體來看
[00:27:31.480 --> 00:27:35.480]  第二章全章其實是對應著
[00:27:35.480 --> 00:27:38.480]  第一章的一至十四節
[00:27:38.480 --> 00:27:41.480]  而一至十四節那裡出現了一個
[00:27:41.480 --> 00:27:49.480]  比任何一卷新約經卷都多的短句
[00:27:49.480 --> 00:27:52.480]  也是保羅藉著這個短句帶出一個
[00:27:52.480 --> 00:27:54.480]  非常重要的訊息
[00:27:54.480 --> 00:27:59.480]  就是「在基督裡」
[00:27:59.480 --> 00:28:02.480]  保羅很鄭重地提醒信徒
[00:28:02.480 --> 00:28:06.480]  我們是在基督裡的人
[00:28:06.480 --> 00:28:10.480]  即使活在一個不屬於我們自己的世界裡
[00:28:10.480 --> 00:28:15.480]  不要忘記我們真正的身份和真正所在之地
[00:28:15.480 --> 00:28:20.480]  我們是在基督裡
[00:28:20.480 --> 00:28:22.480]  之後到了第二章
[00:28:22.480 --> 00:28:24.480]  保羅就用一種對照的寫法
[00:28:24.480 --> 00:28:29.480]  去將信徒的過去和現在作一個比較
[00:28:29.480 --> 00:28:33.480]  讓信徒清楚地看到我們蒙恩信主
[00:28:33.480 --> 00:28:36.480]  在基督前後
[00:28:36.480 --> 00:28:38.480]  在基督裡的前和後
[00:28:38.480 --> 00:28:42.480]  我們有多巨大的差別
[00:28:42.480 --> 00:28:45.480]  其中在一至十節那裡
[00:28:45.480 --> 00:28:47.480]  他要帶出的就是
[00:28:47.480 --> 00:28:51.480]  我們在信主前生活在罪中
[00:28:51.480 --> 00:28:53.480]  而在我們信主之後
[00:28:53.480 --> 00:28:57.480]  我們生活在主的恩典當中
[00:28:57.480 --> 00:28:59.480]  過去我們活在罪中
[00:28:59.480 --> 00:29:01.480]  我們是死的
[00:29:01.480 --> 00:29:03.480]  但今天在基督裡
[00:29:03.480 --> 00:29:06.480]  我們是活的
[00:29:06.480 --> 00:29:09.480]  活在基督裡的新生命
[00:29:09.480 --> 00:29:12.480]  既然是活在基督裡的新生命
[00:29:12.480 --> 00:29:15.480]  我們就必須活出一個新生命的樣式
[00:29:15.480 --> 00:29:18.480]  不單只是今天
[00:29:18.480 --> 00:29:20.480]  更要在明天
[00:29:20.480 --> 00:29:21.480]  在將來
[00:29:21.480 --> 00:29:22.480]  我們必須要
[00:29:22.480 --> 00:29:24.480]  好像第七節所說的
[00:29:24.480 --> 00:29:26.480]  活出新生命
[00:29:26.480 --> 00:29:32.480]  來顯明給後來的世代知道
[00:29:32.480 --> 00:29:36.480]  以致榮耀歸給上帝
[00:29:37.480 --> 00:29:42.480]  保羅確實沒有詳細地指明
[00:29:42.480 --> 00:29:44.480]  去指示我們
[00:29:44.480 --> 00:29:47.480]  如何活出基督裡的樣式
[00:29:47.480 --> 00:29:50.480]  他只是叫我們回憶過去
[00:29:50.480 --> 00:29:52.480]  對比今天
[00:29:52.480 --> 00:29:55.480]  看回我們過去是多麼不堪
[00:29:55.480 --> 00:29:56.480]  搞清楚
[00:29:56.480 --> 00:29:59.480]  我們很多時候回憶過去
[00:29:59.480 --> 00:30:01.480]  我們會怎樣呢?
[00:30:01.480 --> 00:30:03.480]  保羅在這裡叫我們回憶過去
[00:30:03.480 --> 00:30:06.480]  不是要我們緬懷過去的美好歲月
[00:30:06.480 --> 00:30:11.480]  過去並不美好
[00:30:11.480 --> 00:30:14.480]  說回最近我看了一部電影
[00:30:14.480 --> 00:30:16.480]  拍得很好的功夫片
[00:30:16.480 --> 00:30:18.480]  但它將我小時候住的
[00:30:18.480 --> 00:30:21.480]  駛字區旁邊的城寨
[00:30:21.480 --> 00:30:25.480]  浪漫化得過了龍
[00:30:25.480 --> 00:30:27.480]  當然電影《黑白的城寨》
[00:30:27.480 --> 00:30:28.480]  它說的優點
[00:30:28.480 --> 00:30:31.480]  我在駛字區裡面也體會到
[00:30:31.480 --> 00:30:34.480]  但我眼中的駛字區並不美好
[00:30:34.480 --> 00:30:37.480]  也不值得我留戀
[00:30:37.480 --> 00:30:38.480]  我個人感覺
[00:30:38.480 --> 00:30:41.480]  駛字區已經夠烏煙瘴氣了
[00:30:41.480 --> 00:30:44.480]  城寨更離譜
[00:30:44.480 --> 00:30:48.480]  回憶過去不是要為了留戀
[00:30:48.480 --> 00:30:51.480]  不是要為了沉溺於過去
[00:30:51.480 --> 00:30:53.480]  而是為了梳理我們過去
[00:30:53.480 --> 00:30:55.480]  以致我們能夠面對今天
[00:30:55.480 --> 00:30:57.480]  好好活在當下
[00:30:57.480 --> 00:30:59.480]  並且能夠有力量有勇氣地
[00:30:59.480 --> 00:31:02.480]  邁步明天
[00:31:02.480 --> 00:31:05.480]  普羅叫我們回憶過去
[00:31:05.480 --> 00:31:07.480]  是要我們認識清楚
[00:31:07.480 --> 00:31:09.480]  我們現在是今天
[00:31:09.480 --> 00:31:12.480]  我們是今天活在基督裡面的人
[00:31:12.480 --> 00:31:15.480]  以致我們能夠邁步將來
[00:31:15.480 --> 00:31:18.480]  並且顯明給後來的世代
[00:31:18.480 --> 00:31:21.480]  看到基督的恩典
[00:31:21.480 --> 00:31:26.480]  其實活出基督的樣式
[00:31:26.480 --> 00:31:28.480]  在基督裡面的樣式
[00:31:28.480 --> 00:31:31.480]  很大程度上是看我們怎樣
[00:31:31.480 --> 00:31:34.480]  看我們自己的身份
[00:31:34.480 --> 00:31:37.480]  怎樣看我們在基督裡面的身份
[00:31:37.480 --> 00:31:41.480]  若果我們看重這個身份
[00:31:41.480 --> 00:31:44.480]  我們就可以愛上帝
[00:31:44.480 --> 00:31:46.480]  多過愛這個世界
[00:31:46.480 --> 00:31:49.480]  我們就可以更多地
[00:31:49.480 --> 00:31:52.480]  向這個世界死
[00:31:52.480 --> 00:31:57.480]  今天我們這班出死入生的人
[00:31:57.480 --> 00:31:59.480]  但這個新的生命
[00:31:59.480 --> 00:32:03.480]  有多少仍然留在過去的死地裡面呢?
[00:32:03.480 --> 00:32:06.480]  你重視什麼更深?
[00:32:06.480 --> 00:32:08.480]  你愛什麼更深?
[00:32:08.480 --> 00:32:13.480]  曾經有一個姐妹和一個未信的人拍拖
[00:32:13.480 --> 00:32:15.480]  不是恩福
[00:32:15.480 --> 00:32:16.480]  她很想
[00:32:16.480 --> 00:32:18.480]  這個是真的
[00:32:18.480 --> 00:32:21.480]  她很想我和她男朋友聊天
[00:32:21.480 --> 00:32:23.480]  叫她男朋友信耶穌
[00:32:23.480 --> 00:32:26.480]  但之後我聽到一件事
[00:32:26.480 --> 00:32:28.480]  我想也不用怎麼想了
[00:32:28.480 --> 00:32:29.480]  因為我聽到她說
[00:32:29.480 --> 00:32:30.480]  每次她拍完拖
[00:32:30.480 --> 00:32:35.480]  她男朋友從來都不送女朋友回家
[00:32:35.480 --> 00:32:38.480]  我問為什麼?
[00:32:38.480 --> 00:32:40.480]  男朋友住得遠
[00:32:40.480 --> 00:32:42.480]  她很體諒她
[00:32:42.480 --> 00:32:45.480]  但先不要說信耶穌
[00:32:45.480 --> 00:32:47.480]  我是一個保守派
[00:32:47.480 --> 00:32:49.480]  送女朋友回家
[00:32:49.480 --> 00:32:51.480]  是我們男朋友
[00:32:51.480 --> 00:32:53.480]  即是做男朋友的時候
[00:32:53.480 --> 00:32:55.480]  的本份
[00:32:55.480 --> 00:32:57.480]  理所當然的
[00:32:57.480 --> 00:33:00.480]  連這樣都做不到
[00:33:00.480 --> 00:33:03.480]  你愛她有多深?
[00:33:03.480 --> 00:33:05.480]  住得遠
[00:33:05.480 --> 00:33:07.480]  就可以不送人回家
[00:33:07.480 --> 00:33:10.480]  這個理由對我來說完全不成立
[00:33:10.480 --> 00:33:13.480]  在拍拖的每一位
[00:33:13.480 --> 00:33:14.480]  記住
[00:33:14.480 --> 00:33:15.480]  作為一個爸爸
[00:33:15.480 --> 00:33:17.480]  我是這樣教我的女兒的
[00:33:17.480 --> 00:33:19.480]  將來如果你有一個男朋友
[00:33:19.480 --> 00:33:21.480]  不送你回家的
[00:33:21.480 --> 00:33:22.480]  不要考慮了
[00:33:22.480 --> 00:33:23.480]  找另一個吧
[00:33:24.480 --> 00:33:26.480]  在座每一個男朋友
[00:33:26.480 --> 00:33:28.480]  你們都懂得做了
[00:33:28.480 --> 00:33:33.480]  這個都不是
[00:33:33.480 --> 00:33:40.480]  你還要我教她信耶穌
[00:33:40.480 --> 00:33:42.480]  她連這個都不肯跟你做
[00:33:42.480 --> 00:33:47.480]  你猜這位男士有多大機會信耶穌?
[00:33:47.480 --> 00:33:49.480]  我不敢說絕對
[00:33:49.480 --> 00:33:51.480]  但機會率真的微乎其微
[00:33:53.480 --> 00:33:56.480]  同樣你愛上帝有多深?
[00:33:56.480 --> 00:33:59.480]  這位有憐憫
[00:33:59.480 --> 00:34:00.480]  有大愛
[00:34:00.480 --> 00:34:01.480]  有恩典
[00:34:01.480 --> 00:34:04.480]  賜下救恩的偉大的主
[00:34:04.480 --> 00:34:08.480]  我們作為祂奇妙的大公
[00:34:08.480 --> 00:34:10.480]  奇妙的傑作
[00:34:10.480 --> 00:34:14.480]  我們願意為祂付出多深?
[00:34:14.480 --> 00:34:18.480]  願意為祂放下多深?
[00:34:18.480 --> 00:34:22.480]  面對這個世界
[00:34:22.480 --> 00:34:24.480]  回顧從前
[00:34:24.480 --> 00:34:26.480]  我必須要明白
[00:34:26.480 --> 00:34:29.480]  如今不再是我
[00:34:29.480 --> 00:34:36.480]  乃是基督在我裡面活著
[00:34:36.480 --> 00:34:41.480]  求主讓我們時刻認清
[00:34:41.480 --> 00:34:44.480]  我們在基督裡面的身份
[00:34:44.480 --> 00:34:50.480]  讓這個舊我能夠徹底地死透
[00:34:51.480 --> 00:34:54.480]  讓今日已經出死入生的我
[00:34:54.480 --> 00:34:58.480]  能夠靠著在基督裡的能力
[00:34:58.480 --> 00:35:05.480]  好好活出上帝奇妙傑作的你的新生命
[00:35:05.480 --> 00:35:10.480]  並且能夠有力量有勇氣地邁步明天
[00:35:10.480 --> 00:35:15.480]  為主顯明給後來的世代
[00:35:15.480 --> 00:35:18.480]  成為祂一個活的見證
[00:35:18.480 --> 00:35:20.480]  讓我們一起祈禱
[00:35:20.480 --> 00:35:28.480]  西天護上帝
[00:35:28.480 --> 00:35:30.480]  我們實在感恩
[00:35:30.480 --> 00:35:32.480]  一切都是恩典
[00:35:32.480 --> 00:35:34.480]  我們都是不配的
[00:35:34.480 --> 00:35:37.480]  你通過你的話語
[00:35:37.480 --> 00:35:40.480]  讓我們看到我們過去是如此不堪
[00:35:40.480 --> 00:35:42.480]  但也讓我們知道
[00:35:42.480 --> 00:35:46.480]  我們今日是活在基督裡面的人
[00:35:46.480 --> 00:35:49.480]  讓我們珍惜我們這個身份
[00:35:49.480 --> 00:35:54.480]  以致我們能夠有勇氣有力量地
[00:35:54.480 --> 00:35:57.480]  向前走下去邁步明天
[00:35:57.480 --> 00:36:00.480]  讓我們欣著你的恩典
[00:36:00.480 --> 00:36:05.480]  讓我們這群你手中的傑作
[00:36:05.480 --> 00:36:10.480]  能夠在世上為你做美好的見證
[00:36:10.480 --> 00:36:13.480]  我們這樣祈禱奉求主耶穌基督的名義
[00:36:13.480 --> 00:36:14.480]  阿們

