
[00:00:00.000 --> 00:00:03.400]  在今年5月1日
[00:28:18.360 --> 00:28:23.360]  他也不敢說自己可以在行動上做到愛耶穌
[00:28:23.360 --> 00:28:27.360]  他只能訴諸於耶穌他知道的能力
[00:28:27.360 --> 00:28:32.360]  所以他說你知道我愛你
[00:28:32.360 --> 00:28:35.360]  在耶穌和彼得的對答中
[00:28:35.360 --> 00:28:40.360]  耶穌所用的愛字是Agapel
[00:28:40.360 --> 00:28:47.360]  這個字和彼得所用的愛phileo的字在原文有不同的地方
[00:28:47.360 --> 00:28:52.360]  學者對這兩個的愛字是否有相同的意思呢?
[00:28:52.360 --> 00:28:54.360]  有很多的討論
[00:28:54.360 --> 00:29:02.360]  我個人較接受這兩個愛字是意思相同的同義詞的意見
[00:29:02.360 --> 00:29:04.360]  彼得在回答耶穌之後
[00:29:04.360 --> 00:29:09.360]  耶穌也對他說:你為讓我的小羊
[00:29:09.360 --> 00:29:13.360]  耶穌的說話是一個吩咐,是一個命令
[00:29:13.360 --> 00:29:19.360]  他要將牧羊的使命委託給彼得
[00:29:19.360 --> 00:29:25.360]  耶穌曾經將一個使命,就是得人魚的使命交給彼得
[00:29:25.360 --> 00:29:32.360]  現在他要將另一個使命再交給牧羊的使命
[00:29:32.360 --> 00:29:35.360]  在《約翰福音》第十章
[00:29:35.360 --> 00:29:40.360]  耶穌告訴他的門徒,他是好牧人
[00:29:40.360 --> 00:29:48.360]  現在彼得也要成為另外一位的牧人
[00:29:48.360 --> 00:29:51.360]  接著耶穌第二次再問彼得
[00:29:51.360 --> 00:29:55.360]  「約翰的兒子西門,你愛我嗎?」
[00:29:55.360 --> 00:29:58.360]  彼得也同樣地回答
[00:29:58.360 --> 00:30:03.360]  「主啊,是的,你知道我愛你」
[00:30:03.360 --> 00:30:08.360]  耶穌也再次對他說:你牧羊,我企羊
[00:30:08.360 --> 00:30:12.360]  表示主耶穌再次將牧羊的職份委託給他
[00:30:12.360 --> 00:30:18.360]  雖然在用詞上和他第一次的託付有點不同
[00:30:18.360 --> 00:30:23.360]  在第一次的託付裡,耶穌說:你餵養我的小羊
[00:30:23.360 --> 00:30:31.360]  雖然用詞是不同,但同樣都是指牧羊的職份
[00:30:31.360 --> 00:30:34.360]  接著耶穌第三次再問彼得
[00:30:34.360 --> 00:30:38.360]  「約翰的兒子西門,你愛我嗎?」
[00:30:38.360 --> 00:30:42.360]  而彼得對於耶穌第三次的提問
[00:30:42.360 --> 00:30:45.360]  他卻感到憂愁
[00:30:45.360 --> 00:30:47.360]  為什麼會這樣呢?
[00:30:47.360 --> 00:30:53.360]  可能是耶穌的說話觸及到他曾經因為三次不認主
[00:30:53.360 --> 00:30:59.360]  他心裡有的愧疚感,所以他感到憂愁
[00:30:59.360 --> 00:31:02.360]  彼得再次這樣回答主
[00:31:02.360 --> 00:31:08.360]  「主啊,你是無所不知,你知道我愛你」
[00:31:08.360 --> 00:31:13.360]  耶穌也再次對他說:你餵養我的羊
[00:31:13.360 --> 00:31:18.360]  主耶穌再次將牧羊的職份委託給他
[00:31:18.360 --> 00:31:23.360]  在這裡我們看到彼得三次回應了他愛主
[00:31:23.360 --> 00:31:27.360]  正好對應了他三次的否認主
[00:31:27.360 --> 00:31:36.360]  主耶穌也三次將牧羊的職份交給他
[00:31:36.360 --> 00:31:45.360]  接著我們請姐妹讀第十八節到第十九節
[00:31:45.360 --> 00:31:48.360]  請留意,第十九節是分了兩行
[00:31:48.360 --> 00:31:50.360]  請姐妹讀
[00:31:50.360 --> 00:31:53.360]  「我實實在在地告訴你
[00:31:53.360 --> 00:31:59.360]  你年輕的時候自己戳上大指,隨意往來
[00:31:59.360 --> 00:32:03.360]  但年老的時候你要伸出手來
[00:32:03.360 --> 00:32:08.360]  別人要把你戳上,帶你到不願意的地方
[00:32:08.360 --> 00:32:15.360]  耶穌說者說:是指彼得會怎樣死來榮耀上帝
[00:32:15.360 --> 00:32:20.360]  耶穌對他說:你跟從我吧」
[00:32:20.360 --> 00:32:26.360]  接著主耶穌預言彼得將來的遭遇
[00:32:26.360 --> 00:32:29.360]  他說彼得在年輕的時候
[00:32:29.360 --> 00:32:32.360]  他可以自己戳上大指
[00:32:32.360 --> 00:32:37.360]  意思是他可以很隨意地整理好自己的衣服
[00:32:37.360 --> 00:32:42.360]  然後隨意去到不同的地方做全道的工作
[00:32:42.360 --> 00:32:44.360]  但是年老的時候
[00:32:44.360 --> 00:32:49.360]  他的行動就要受到其他人的限制
[00:32:50.360 --> 00:32:54.360]  經文說:你要伸出手來
[00:32:54.360 --> 00:32:59.360]  別人要把你戳上,帶你到不願意去的地方
[00:32:59.360 --> 00:33:02.360]  耶穌這句話預言了彼得將來
[00:33:02.360 --> 00:33:08.360]  要被人帶到這個刑場上去釘十字架的情況
[00:33:08.360 --> 00:33:15.360]  呼音書的作者在第十九節的上半節也很清楚地說
[00:33:15.360 --> 00:33:20.360]  耶穌的說話就是指著彼得將來要怎樣死
[00:33:20.360 --> 00:33:24.360]  而他的死亦是要榮耀上帝
[00:33:24.360 --> 00:33:26.360]  根據教會歷史
[00:33:26.360 --> 00:33:29.360]  大約在公元67年
[00:33:29.360 --> 00:33:33.360]  在羅馬皇帝尼祿迫害基督徒的時候
[00:33:33.360 --> 00:33:37.360]  彼得就在羅馬城去殉道
[00:33:37.360 --> 00:33:39.360]  而根據教會的傳統
[00:33:39.360 --> 00:33:41.360]  也有一個說法說
[00:33:41.360 --> 00:33:47.360]  彼得要求釘十字架的時間是到釘十字架
[00:33:47.360 --> 00:33:50.360]  為何他會有這樣的要求呢?
[00:33:50.360 --> 00:33:55.360]  是因為他覺得自己不配用主耶穌釘十字架的方式去受刑
[00:33:55.360 --> 00:33:57.360]  去受死
[00:33:57.360 --> 00:34:03.360]  主耶穌在預言了彼得將來的遭遇之後
[00:34:03.360 --> 00:34:05.360]  他也吩咐彼得
[00:34:05.360 --> 00:34:10.360]  「你跟從我吧」
[00:34:10.360 --> 00:34:13.360]  「跟從」這個動詞是一個命令式
[00:34:13.360 --> 00:34:16.360]  也是一個現在式
[00:34:16.360 --> 00:34:21.360]  希臘文的現在式其實等同我們一般的現在進行式
[00:34:21.360 --> 00:34:28.360]  表示他要求彼得持續地去跟從耶穌
[00:34:28.360 --> 00:34:31.360]  耶穌的說話也令彼得想起
[00:34:31.360 --> 00:34:33.360]  大約在三年前
[00:34:33.360 --> 00:34:36.360]  最初在加利利的時間
[00:34:36.360 --> 00:34:38.360]  在加利利海的地方
[00:34:38.360 --> 00:34:41.360]  耶穌首次呼召門徒
[00:34:41.360 --> 00:34:43.360]  呼召彼得的情景
[00:34:43.360 --> 00:34:46.360]  如今主耶穌也用相同的說話
[00:34:46.360 --> 00:34:48.360]  呼召彼得
[00:34:48.360 --> 00:34:50.360]  繼續跟從他
[00:34:50.360 --> 00:34:58.360]  今天這段經文
[00:34:58.360 --> 00:35:02.360]  可以給我們甚麼教訓呢?
[00:35:02.360 --> 00:35:06.360]  我列出了其中兩個教訓
[00:35:06.360 --> 00:35:10.360]  第一個教訓就是重拾初心
[00:35:10.360 --> 00:35:15.360]  門徒彼得在侍奉中曾經經歷過的失敗
[00:35:15.360 --> 00:35:19.360]  這個失敗經歷令他不敢在侍奉上
[00:35:19.360 --> 00:35:23.360]  有他以前那一種自信
[00:35:23.360 --> 00:35:28.360]  令他在侍奉上停滯不前
[00:35:28.360 --> 00:35:34.360]  而當彼得和其他門徒在提比利亞海打魚的時間
[00:35:34.360 --> 00:35:39.360]  這個地方是他曾經主要傳道的地方
[00:35:39.360 --> 00:35:41.360]  透過打魚的活動
[00:35:41.360 --> 00:35:44.360]  和他和主耶穌的再相遇
[00:35:44.360 --> 00:35:46.360]  讓他想起他三年之前
[00:35:46.360 --> 00:35:49.360]  和主耶穌一起傳道的經歷
[00:35:49.360 --> 00:35:51.360]  傳道的生涯
[00:35:51.360 --> 00:35:55.360]  包括他在海邊被呼召做主耶穌的門徒
[00:35:55.360 --> 00:36:00.360]  他後來被呼召去做德人的漁夫
[00:36:00.360 --> 00:36:03.360]  他見證過主耶穌的水遍走的神蹟
[00:36:03.360 --> 00:36:08.360]  也參與過耶穌用五餅二魚餵飽五千人
[00:36:08.360 --> 00:36:14.360]  和用七個餅幾條的小魚餵飽四千人的神蹟
[00:36:14.360 --> 00:36:19.360]  他也在凱撒利亞的菲勒比的地方
[00:36:19.360 --> 00:36:25.360]  公開宣告耶穌就是那位永生神的兒子
[00:36:25.360 --> 00:36:27.360]  然而他也在這個地方
[00:36:27.360 --> 00:36:33.360]  他想起他三次不認主的失敗經歷
[00:36:33.360 --> 00:36:38.360]  這些彼得對他個人侍奉的經歷的回顧
[00:36:38.360 --> 00:36:40.360]  可以有什麼作用呢?
[00:36:40.360 --> 00:36:44.360]  可以叫他不要輕易地因為一次的挫敗
[00:36:44.360 --> 00:36:47.360]  一次的挫折或失敗
[00:36:47.360 --> 00:36:50.360]  而放棄了他侍奉的初心
[00:36:50.360 --> 00:36:54.360]  同樣當我們面對自己侍奉的時間
[00:36:54.360 --> 00:36:58.360]  所遇到的挫折或失敗的時間
[00:36:58.360 --> 00:37:03.360]  我們可以回顧過去我們怎樣開始我們的侍奉
[00:37:03.360 --> 00:37:07.360]  回顧我們在侍奉中一些美好的
[00:37:07.360 --> 00:37:12.360]  深刻的、開心的和有成長的經歷
[00:37:12.360 --> 00:37:19.360]  這些經歷會幫助我們重拾侍奉的初心
[00:37:19.360 --> 00:37:23.360]  第二個教訓就是從然愛火
[00:37:23.360 --> 00:37:27.360]  在主耶穌和彼得的談話中
[00:37:27.360 --> 00:37:31.360]  主耶穌三次問彼得是否愛他
[00:37:31.360 --> 00:37:36.360]  主耶穌所關心的是彼得和他的關係
[00:37:36.360 --> 00:37:40.360]  他關心彼得是否仍然愛他
[00:37:40.360 --> 00:37:45.360]  有愛主的心其實是侍奉最大的前提
[00:37:45.360 --> 00:37:50.360]  有愛主的心縱然曾經有失敗的經歷
[00:37:50.360 --> 00:37:54.360]  主仍然可以對彼得再次的委以侍奉
[00:37:54.360 --> 00:37:57.360]  甚至是更大的侍奉
[00:37:57.360 --> 00:38:00.360]  這個牧羊教會的侍奉
[00:38:00.360 --> 00:38:04.360]  同樣當我們面對侍奉的挫折或失敗的時間
[00:38:04.360 --> 00:38:08.360]  我們需要反省我們自己和主的關係
[00:38:08.360 --> 00:38:13.360]  思考我們對主的愛是怎樣
[00:38:13.360 --> 00:38:17.360]  我們去數算主過去給我們自己的恩典的時間
[00:38:17.360 --> 00:38:21.360]  會幫助我們重現對主的愛
[00:38:21.360 --> 00:38:25.360]  只要我們重新有了對主的愛
[00:38:25.360 --> 00:38:29.360]  我們就可以放下舊有挫敗所帶來的影響
[00:38:29.360 --> 00:38:32.360]  重新投入侍奉
[00:38:32.360 --> 00:38:35.360]  按著主的大令去承擔更多
[00:38:35.360 --> 00:38:38.360]  他交託給我們的侍奉
[00:38:38.360 --> 00:38:45.360]  我在初中的時間是回教會的
[00:38:45.360 --> 00:38:48.360]  亦在初中的時間信主
[00:38:48.360 --> 00:38:52.360]  我在教會的少年團學習侍奉和成長
[00:38:52.360 --> 00:38:54.360]  做過團契的職員
[00:38:54.360 --> 00:38:57.360]  做過團契的團長、文書
[00:38:57.360 --> 00:39:03.360]  亦參與過和大英姐妹一起報道和陪談的工作
[00:39:03.360 --> 00:39:07.360]  一直侍奉得很開心
[00:39:07.360 --> 00:39:11.360]  在我讀大學一年級的時候
[00:39:11.360 --> 00:39:14.360]  由於我掌握不到讀書的方法
[00:39:14.360 --> 00:39:20.360]  亦不太懂得如何分配教會的侍奉和讀書的時間
[00:39:20.360 --> 00:39:25.360]  結果在第一年期考的時候不合格
[00:39:25.360 --> 00:39:30.360]  需要做留學生,亦即重讀生
[00:39:30.360 --> 00:39:33.360]  在這次挫敗中
[00:39:33.360 --> 00:39:36.360]  這次挫折給我一個很大的挫敗
[00:39:36.360 --> 00:39:41.360]  這次挫敗令我對父母感到愧疚
[00:39:41.360 --> 00:39:48.360]  我白白浪費了爸爸一年辛苦幫我賺回來的學費
[00:39:48.360 --> 00:39:52.360]  另一方面,我也覺得自己沒有好好讀書
[00:39:52.360 --> 00:39:55.360]  失去了基督徒的見證
[00:39:55.360 --> 00:39:58.360]  這個挫敗感令我失去了喜樂
[00:39:58.360 --> 00:40:01.360]  亦失去了侍奉的信心
[00:40:01.360 --> 00:40:04.360]  我慢慢減少了侍奉
[00:40:04.360 --> 00:40:09.360]  在大學畢業後,神給我進修的機會
[00:40:09.360 --> 00:40:15.360]  進修後,我慢慢重拾了自己的自信
[00:40:15.360 --> 00:40:19.360]  但不久後,我又遇上另一個難關
[00:40:19.360 --> 00:40:22.360]  就是我爸爸突然離世
[00:40:22.360 --> 00:40:26.360]  雖然有這樣的艱難
[00:40:26.360 --> 00:40:28.360]  但在這個艱難的經歷中
[00:40:28.360 --> 00:40:34.360]  我感受到神給我的保守和同在
[00:40:34.360 --> 00:40:38.360]  祂帶領我經過了艱難的路
[00:40:38.360 --> 00:40:43.360]  從那時開始,我慢慢投入在侍奉中
[00:40:43.360 --> 00:40:45.360]  不再因為過去的失敗經歷
[00:40:45.360 --> 00:40:48.360]  去障礙我走侍奉的路
[00:40:48.360 --> 00:40:52.360]  透過侍奉,我漸漸感受到
[00:40:52.360 --> 00:40:56.360]  更加感受到神的愛和恩典
[00:40:56.360 --> 00:41:01.360]  最後,我用以下兩句說話
[00:41:01.360 --> 00:41:04.360]  總結今天講道的分享
[00:41:04.360 --> 00:41:06.360]  我們一起讀出來
[00:41:06.360 --> 00:41:10.360]  回顧過去,重拾初心
[00:41:10.360 --> 00:41:14.360]  重燃愛火,再跟隨實
[00:41:14.360 --> 00:41:17.360]  讓我們一起低頭同心的立志祈禱
[00:41:17.360 --> 00:41:20.360]  我給大家一分鐘的時間
[00:41:20.360 --> 00:41:22.360]  大家去審查一下
[00:41:22.360 --> 00:41:25.360]  你的初心是怎樣呢?
[00:41:25.360 --> 00:41:27.360]  你對主的愛是怎樣呢?
[00:41:27.360 --> 00:41:30.360]  一分鐘之後,我會結束祈禱
[00:41:30.360 --> 00:41:32.360]  我會結束祈禱
[00:41:32.360 --> 00:41:34.360]  我會結束祈禱
[00:41:34.360 --> 00:41:36.360]  我會結束祈禱
[00:41:36.360 --> 00:41:38.360]  我會結束祈禱
[00:41:38.360 --> 00:41:40.360]  我會結束祈禱
[00:41:40.360 --> 00:41:42.360]  我會結束祈禱
[00:41:42.360 --> 00:41:44.360]  我會結束祈禱
[00:41:44.360 --> 00:41:46.360]  我會結束祈禱
[00:41:46.360 --> 00:41:48.360]  我會結束祈禱
[00:41:48.360 --> 00:41:50.360]  我會結束祈禱
[00:41:50.360 --> 00:41:52.360]  我會結束祈禱
[00:41:52.360 --> 00:41:54.360]  我會結束祈禱
[00:41:54.360 --> 00:41:56.360]  我會結束祈禱
[00:41:56.360 --> 00:41:58.360]  我會結束祈禱
[00:41:58.360 --> 00:42:00.360]  我會結束祈禱
[00:42:00.360 --> 00:42:02.360]  我會結束祈禱
[00:42:02.360 --> 00:42:04.360]  我會結束祈禱
[00:42:04.360 --> 00:42:06.360]  我會結束祈禱
[00:42:06.360 --> 00:42:08.360]  我會結束祈禱
[00:42:08.360 --> 00:42:10.360]  我會結束祈禱
[00:42:10.360 --> 00:42:12.360]  我會結束祈禱
[00:42:12.360 --> 00:42:14.360]  我會結束祈禱
[00:42:14.360 --> 00:42:16.360]  我會結束祈禱
[00:42:16.360 --> 00:42:18.360]  我會結束祈禱
[00:42:18.360 --> 00:42:20.360]  我會結束祈禱
[00:42:20.360 --> 00:42:22.360]  我會結束祈禱
[00:42:22.360 --> 00:42:24.360]  我會結束祈禱
[00:42:24.360 --> 00:42:26.360]  我會結束祈禱
[00:42:26.360 --> 00:42:28.360]  我會結束祈禱
[00:42:28.360 --> 00:42:30.360]  我會結束祈禱
[00:42:30.360 --> 00:42:32.360]  我會結束祈禱
[00:42:32.360 --> 00:42:34.360]  我會結束祈禱
[00:42:34.360 --> 00:42:36.360]  我會結束祈禱
[00:42:36.360 --> 00:42:38.360]  我會結束祈禱
[00:42:38.360 --> 00:42:40.360]  我會結束祈禱
[00:42:40.360 --> 00:42:42.360]  我會結束祈禱
[00:42:42.360 --> 00:42:44.360]  我會結束祈禱
[00:42:44.360 --> 00:42:46.360]  我會結束祈禱
[00:42:46.360 --> 00:42:48.360]  我會結束祈禱
[00:42:48.360 --> 00:42:50.360]  我會結束祈禱
[00:42:50.360 --> 00:42:52.360]  我會結束祈禱
[00:42:52.360 --> 00:42:54.360]  我會結束祈禱
[00:42:54.360 --> 00:42:56.360]  我會結束祈禱
[00:42:56.360 --> 00:42:58.360]  我會結束祈禱
[00:42:58.360 --> 00:43:00.360]  我會結束祈禱
[00:43:00.360 --> 00:43:02.360]  我會結束祈禱
[00:43:02.360 --> 00:43:04.360]  我會結束祈禱

