
[00:00:00.000 --> 00:00:05.760]  今天很感恩有一位港元在我們中間
[00:18:57.160 --> 00:19:00.160]  我就想一些古靈精怪的東西來賺錢
[00:19:00.160 --> 00:19:03.160]  以致我羞辱了上帝
[00:19:03.160 --> 00:19:05.160]  是不是很有智慧
[00:19:05.160 --> 00:19:08.160]  其實到了某個年紀的時候
[00:19:08.160 --> 00:19:12.160]  你會發覺健康比財富更加重要
[00:19:12.160 --> 00:19:14.160]  是真的
[00:19:14.160 --> 00:19:19.160]  最近我做了一個課目
[00:19:19.160 --> 00:19:22.160]  這兩年我有一個同事
[00:19:22.160 --> 00:19:25.160]  他要教基督教財富
[00:19:25.160 --> 00:19:27.160]  關於投資
[00:19:27.160 --> 00:19:29.160]  找我幫忙
[00:19:29.160 --> 00:19:31.160]  我的感受是
[00:19:31.160 --> 00:19:32.160]  我幫你無所謂
[00:19:32.160 --> 00:19:33.160]  成人之美
[00:19:33.160 --> 00:19:34.160]  他不是神學背景
[00:19:34.160 --> 00:19:35.160]  他是投資背景
[00:19:35.160 --> 00:19:37.160]  我是神學背景
[00:19:37.160 --> 00:19:38.160]  我的感受是
[00:19:38.160 --> 00:19:40.160]  一個沒錢的人去講財富
[00:19:40.160 --> 00:19:42.160]  是不是很過份
[00:19:42.160 --> 00:19:44.160]  我是一個沒錢的人
[00:19:44.160 --> 00:19:46.160]  但他說
[00:19:46.160 --> 00:19:49.160]  你是講聖經和神學怎樣講
[00:19:49.160 --> 00:19:52.160]  不是你講怎樣有財富的經驗
[00:19:52.160 --> 00:19:54.160]  其實每次他講上課
[00:19:54.160 --> 00:19:56.160]  我都覺得有壓力
[00:19:56.160 --> 00:20:00.160]  但你可以見到現在有個情況
[00:20:00.160 --> 00:20:03.160]  很多人年輕的時候
[00:20:03.160 --> 00:20:05.160]  他賺了很多錢
[00:20:05.160 --> 00:20:06.160]  努力去賺錢
[00:20:06.160 --> 00:20:09.160]  但他用健康來拼命
[00:20:09.160 --> 00:20:11.160]  所以捱壞了身子
[00:20:11.160 --> 00:20:13.160]  到某個年紀
[00:20:13.160 --> 00:20:15.160]  他還要看醫生和專科
[00:20:15.160 --> 00:20:17.160]  那筆錢都不便宜
[00:20:17.160 --> 00:20:19.160]  你發覺原來賺了錢
[00:20:19.160 --> 00:20:21.160]  是用來這樣用的
[00:20:21.160 --> 00:20:24.160]  我們都會發覺
[00:20:24.160 --> 00:20:27.160]  如果我有健康就好過有很多錢
[00:20:27.160 --> 00:20:28.160]  因為你有錢
[00:20:28.160 --> 00:20:30.160]  你買不回你的健康
[00:20:30.160 --> 00:20:31.160]  這件事真的很真實
[00:20:31.160 --> 00:20:33.160]  所以我們要祈禱
[00:20:33.160 --> 00:20:35.160]  求神給我們足夠
[00:20:35.160 --> 00:20:38.160]  而這件事可能是令我們憂慮的
[00:20:38.160 --> 00:20:43.160]  求神幫助我們應該要盼望的事
[00:20:43.160 --> 00:20:45.160]  盼望最重要的事
[00:20:45.160 --> 00:20:49.160]  這兩次經文是沒有出現盼望這兩個字
[00:20:49.160 --> 00:20:52.160]  但他對盼望有一個很重要的教導
[00:20:52.160 --> 00:20:55.160]  就是當外在環境發生變化
[00:20:55.160 --> 00:20:57.160]  大家都很留心
[00:20:57.160 --> 00:21:00.160]  富豪的排名榜
[00:21:00.160 --> 00:21:03.160]  發覺原來有時個人怎樣掉出去
[00:21:03.160 --> 00:21:05.160]  都不是再是榜首
[00:21:05.160 --> 00:21:09.160]  有些企業由氣勢磅礡
[00:21:09.160 --> 00:21:11.160]  變成有負債
[00:21:11.160 --> 00:21:14.160]  你會發覺過眼雲煙
[00:21:14.160 --> 00:21:18.160]  當人的盼望只是今生的財富的時候
[00:21:18.160 --> 00:21:22.160]  或者你說名譽成就
[00:21:22.160 --> 00:21:25.160]  人就活得很辛苦
[00:21:25.160 --> 00:21:27.160]  有沒有這樣的感覺
[00:21:27.160 --> 00:21:30.160]  或者你見到你的同事朋友
[00:21:30.160 --> 00:21:34.160]  因為人用了很多方法來控制
[00:21:34.160 --> 00:21:36.160]  人根本沒有辦法控制的東西
[00:21:36.160 --> 00:21:38.160]  你有沒有這樣的體會
[00:21:38.160 --> 00:21:41.160]  你想盡辦法去控制一些東西
[00:21:41.160 --> 00:21:43.160]  其實那些東西你控制不到
[00:21:43.160 --> 00:21:47.160]  當人將人的位置抬高過上帝的時候
[00:21:47.160 --> 00:21:50.160]  以為人可以控制一些東西
[00:21:50.160 --> 00:21:54.160]  最終發覺事情是失控的
[00:21:54.160 --> 00:21:56.160]  是不是很無奈
[00:21:56.160 --> 00:21:57.160]  很多人都很無奈
[00:21:57.160 --> 00:22:02.160]  所以我們真的要趁著可以的時候
[00:22:02.160 --> 00:22:06.160]  用眼光去跟著聖經來盼望
[00:22:06.160 --> 00:22:08.160]  應該盼望的東西
[00:22:08.160 --> 00:22:09.160]  到新約了
[00:22:09.160 --> 00:22:12.160]  我希望簡單地給大家看到
[00:22:12.160 --> 00:22:15.160]  你會發覺原來聖經裏面很豐富的智慧
[00:22:15.160 --> 00:22:17.160]  羅馬書第五章第三到五節
[00:22:17.160 --> 00:22:19.160]  這段經文有些吸引我
[00:22:19.160 --> 00:22:23.160]  不但如此,就是在患難中也是歡歡喜喜的
[00:22:23.160 --> 00:22:26.160]  因為知道患難生忍耐
[00:22:26.160 --> 00:22:29.160]  忍耐生老練,老練生盼望
[00:22:29.160 --> 00:22:35.160]  盼望不至於羞愧,因為所刺及我們的聖靈將神的愛,曉冠在我們心裏面
[00:22:35.160 --> 00:22:39.160]  吸引我的地方就是老練這個翻譯
[00:22:39.160 --> 00:22:43.160]  在英文聖經的NASB裏面
[00:22:43.160 --> 00:22:48.160]  他說:And perseverance, proven character, and proven character hope
[00:22:48.160 --> 00:22:51.160]  老練其實在英文是proven character
[00:22:51.160 --> 00:23:01.160]  即是說和合本的聖經將這個document翻譯成老練
[00:23:01.160 --> 00:23:03.160]  由希臘文譯成老練
[00:23:03.160 --> 00:23:08.160]  用英文聖經的翻譯是proven character
[00:23:08.160 --> 00:23:14.160]  或者我們用新的方法譯成受過考驗的品格
[00:23:14.160 --> 00:23:19.160]  所以老練這個詞可以再用另一個方法表達
[00:23:19.160 --> 00:23:23.160]  你經過這些考驗的時候,經過患難的時候
[00:23:23.160 --> 00:23:27.160]  你建立了一個受過考驗的品格,即是有品
[00:23:27.160 --> 00:23:29.160]  在屬靈上有他的品格
[00:23:29.160 --> 00:23:34.160]  羅馬書第五章第三到五節說我們在患難中也歡歡喜喜
[00:23:34.160 --> 00:23:37.160]  因為患難鍛鍊了我們的耐性
[00:23:37.160 --> 00:23:39.160]  建立我們成熟的品格
[00:23:39.160 --> 00:23:43.160]  好像在沒有希望的環境,不怕被人取笑
[00:23:43.160 --> 00:23:45.160]  繼續自己所相信的盼望
[00:23:45.160 --> 00:23:58.160]  這是我嘗試重新將這三到五節的經文用現代化的語言去翻譯
[00:23:58.160 --> 00:24:00.160]  因為上帝賜給我們聖靈
[00:24:00.160 --> 00:24:05.160]  讓我們充滿著上帝的愛在我們心裏
[00:24:05.160 --> 00:24:09.160]  忍耐和盼望不是短暫一時的
[00:24:09.160 --> 00:24:12.160]  而是有持續性的
[00:24:12.160 --> 00:24:19.160]  只有得著上帝聖靈力量的人和得到上帝愛的人才可以堅持下去
[00:24:19.160 --> 00:24:22.160]  所以我現在有這樣的體會
[00:24:22.160 --> 00:24:26.160]  我認識很多比我聰明的人
[00:24:26.160 --> 00:24:28.160]  我其實讀書不是很厲害
[00:24:28.160 --> 00:24:33.160]  但我發覺現在的世代不是你聰不聰明
[00:24:33.160 --> 00:24:36.160]  這不是考慮
[00:24:36.160 --> 00:24:39.160]  而是你有沒有持久的能力
[00:24:39.160 --> 00:24:43.160]  通常持久能力強的人才能跑到終點
[00:24:43.160 --> 00:24:49.160]  他不一定是聰明,而是肯堅持下去
[00:24:49.160 --> 00:24:52.160]  所以這一點給我很大的安慰
[00:24:52.160 --> 00:24:56.160]  說回健量牧師,他有一樣東西我很欣賞
[00:24:56.160 --> 00:24:59.160]  他很喜歡跑步
[00:24:59.160 --> 00:25:03.160]  他剛才說到在柏林的時候
[00:25:03.160 --> 00:25:07.160]  我記得當年溫度是零下
[00:25:07.160 --> 00:25:10.160]  零下的時候他出去跑步
[00:25:10.160 --> 00:25:12.160]  你有沒有試過零下跑步?
[00:25:12.160 --> 00:25:15.160]  厲害的,意志很堅決
[00:25:15.160 --> 00:25:18.160]  因為當時他準備去做宣教士
[00:25:18.160 --> 00:25:22.160]  零度跑步
[00:25:22.160 --> 00:25:25.160]  早前那個馬拉松,我不是去跑
[00:25:25.160 --> 00:25:29.160]  我去港島都看到很冷,你怎麼穿這麼薄的衣服去跑
[00:25:29.160 --> 00:25:32.160]  我都有很大的抗拒
[00:25:32.160 --> 00:25:36.160]  但在零下的時候跑步,那種鬥志很厲害
[00:25:36.160 --> 00:25:39.160]  希伯來書第十一章第一節說
[00:25:39.160 --> 00:25:42.160]  信就是所望之事的實體
[00:25:42.160 --> 00:25:44.160]  是未見的事的確具
[00:25:44.160 --> 00:25:48.160]  未見的事可以是今生的,也可以是來生的
[00:25:48.160 --> 00:25:53.160]  不過重要的是上帝應許的事一定會實現
[00:25:53.160 --> 00:25:56.160]  無論是今生或是來世
[00:25:56.160 --> 00:25:58.160]  柏林前書十五章十九節說
[00:25:58.160 --> 00:26:02.160]  我們如果靠著基督,只是在今生有指望
[00:26:02.160 --> 00:26:04.160]  就算比眾人更加可憐
[00:26:04.160 --> 00:26:08.160]  所以我們經常要搞清楚,我的盼望在哪裡
[00:26:08.160 --> 00:26:10.160]  這些經文是告訴我們
[00:26:10.160 --> 00:26:18.160]  成為基督徒,我們不只是要對今生有事物的盼望
[00:26:18.160 --> 00:26:20.160]  而是對永生的事有盼望
[00:26:20.160 --> 00:26:26.160]  這個提醒對我們很大的,回家要自己去檢視
[00:26:26.160 --> 00:26:29.160]  你和我現在在望什麼呢?
[00:26:29.160 --> 00:26:31.160]  在想什麼呢?
[00:26:31.160 --> 00:26:34.160]  如果我們人生幾十年就終結的時候
[00:26:34.160 --> 00:26:39.160]  我們在有生之年拼搏、犧牲、努力換來的
[00:26:39.160 --> 00:26:42.160]  有可能變成虛空和沒有意義
[00:26:42.160 --> 00:26:46.160]  我這樣說不是等於厭世,大家千萬不要誤會
[00:26:46.160 --> 00:26:50.160]  又或者近年人們說躺平,絕對不是
[00:26:50.160 --> 00:26:53.160]  基督徒的人生觀是很獨特的
[00:26:53.160 --> 00:26:57.160]  是以天國的眼光看地上的國
[00:26:57.160 --> 00:27:00.160]  以永恆的眼光看現在
[00:27:00.160 --> 00:27:04.160]  說到這裡,我也想插一句
[00:27:04.160 --> 00:27:12.160]  其實幾年前,恩福有位牧師跟我說
[00:27:12.160 --> 00:27:15.160]  他說他會去元朗直堂
[00:27:15.160 --> 00:27:20.160]  沒多久之前,建亮牧師又跟我說
[00:27:20.160 --> 00:27:22.160]  他也會去直堂
[00:27:22.160 --> 00:27:28.160]  你們有沒有想過,切身處地在牧者的處境去想
[00:27:28.160 --> 00:27:33.160]  在一間教會有一定的年資
[00:27:33.160 --> 00:27:35.160]  已經是什麼意思呢?
[00:27:35.160 --> 00:27:37.160]  他各樣東西已經熟手了
[00:27:37.160 --> 00:27:42.160]  已經有建立了基礎
[00:27:42.160 --> 00:27:47.160]  按人的心理,其實不用怎麼動,不用怎麼做
[00:27:47.160 --> 00:27:50.160]  就可以繼續了,你明白我的意思嗎?
[00:27:50.160 --> 00:27:54.160]  但是,如果要去變動的話
[00:27:54.160 --> 00:27:56.160]  是什麼含義呢?
[00:27:56.160 --> 00:27:59.160]  就是你什麼都要重新開始
[00:27:59.160 --> 00:28:05.160]  你隨時連那些雜事都要做,要重新做
[00:28:05.160 --> 00:28:09.160]  其實你要跨過心理障礙有多大呢?
[00:28:09.160 --> 00:28:11.160]  其實很大
[00:28:11.160 --> 00:28:16.160]  如果一個牧者願意放下他已經建立的東西
[00:28:16.160 --> 00:28:18.160]  他要開始一些新的東西
[00:28:18.160 --> 00:28:22.160]  你問一下,你想一下他內心在想什麼
[00:28:22.160 --> 00:28:24.160]  一般人會不會這樣做?
[00:28:24.160 --> 00:28:26.160]  如果他有永恆的價值的時候
[00:28:26.160 --> 00:28:30.160]  他就會知道這樣對神的國是一個開拓
[00:28:30.160 --> 00:28:32.160]  大家明白我的意思嗎?
[00:28:32.160 --> 00:28:34.160]  是對神的國度的開拓,這樣就很簡單了
[00:28:34.160 --> 00:28:36.160]  所以我自己會覺得
[00:28:36.160 --> 00:28:39.160]  在這個時候我們是需要更多的人
[00:28:39.160 --> 00:28:41.160]  有這種心態
[00:28:41.160 --> 00:28:44.160]  用天國的眼光看地上的國
[00:28:44.160 --> 00:28:46.160]  用永恆的眼光看現在
[00:28:46.160 --> 00:28:51.160]  他就會知道怎樣投放他人生的資源和時間
[00:28:51.160 --> 00:28:53.160]  他餘下的精力怎樣擺放
[00:28:53.160 --> 00:28:57.160]  基督徒是人,有人性的需要也有人性的軟弱
[00:28:57.160 --> 00:29:00.160]  不過得到天國的應許的時候
[00:29:00.160 --> 00:29:03.160]  就不會盲目追求地上的國的事
[00:29:03.160 --> 00:29:07.160]  所有名譽、地位、權力都可以放下
[00:29:07.160 --> 00:29:08.160]  過萬銀煙
[00:29:08.160 --> 00:29:10.160]  我們知道世界是充滿變數的
[00:29:10.160 --> 00:29:14.160]  魔鬼不斷向上帝子民發動攻擊
[00:29:14.160 --> 00:29:16.160]  要推倒我們基督徒的信仰
[00:29:16.160 --> 00:29:20.160]  你會看到很多人在猶豫和疑惑
[00:29:20.160 --> 00:29:23.160]  但魔鬼一定會失敗
[00:29:23.160 --> 00:29:25.160]  我很喜歡一段經文
[00:29:25.160 --> 00:29:27.160]  路加福音12章15節
[00:29:27.160 --> 00:29:31.160]  耶穌說你們要謹慎自守免去一切的貪心
[00:29:31.160 --> 00:29:35.160]  因為人的生命不在乎家道豐富
[00:29:35.160 --> 00:29:37.160]  所以我們盼望家道豐富
[00:29:37.160 --> 00:29:39.160]  也沒有說錯
[00:29:39.160 --> 00:29:41.160]  不過那不是最重要的東西
[00:29:41.160 --> 00:29:45.160]  你可以說這個時代真的有些高難度
[00:29:45.160 --> 00:29:46.160]  為什麼呢?
[00:29:46.160 --> 00:29:49.160]  我舉一個大家都體驗到的例子
[00:29:49.160 --> 00:29:51.160]  在我成長的時候
[00:29:51.160 --> 00:29:53.160]  我們的長輩說
[00:29:53.160 --> 00:29:55.160]  讀不到書就去學師
[00:29:55.160 --> 00:29:57.160]  很簡單的
[00:29:57.160 --> 00:29:58.160]  所以他們沒有掛慮
[00:29:58.160 --> 00:30:00.160]  他們很平安
[00:30:00.160 --> 00:30:02.160]  但是我們今天怎樣呢?
[00:30:02.160 --> 00:30:03.160]  不要說我了
[00:30:03.160 --> 00:30:05.160]  我說我這個相識的朋友
[00:30:05.160 --> 00:30:06.160]  弟兄姊妹
[00:30:06.160 --> 00:30:09.160]  我們那時候小學讀完
[00:30:09.160 --> 00:30:10.160]  讀不到中學就出去工作
[00:30:10.160 --> 00:30:11.160]  很簡單的
[00:30:11.160 --> 00:30:12.160]  但現在不是
[00:30:12.160 --> 00:30:14.160]  那些子女讀書
[00:30:14.160 --> 00:30:17.160]  本來大學畢業就已經是完成任務
[00:30:17.160 --> 00:30:20.160]  通常結果都是不公道碩士
[00:30:20.160 --> 00:30:22.160]  但現在還提高了要求
[00:30:22.160 --> 00:30:23.160]  都不是今年
[00:30:23.160 --> 00:30:24.160]  十幾二十年前都是
[00:30:24.160 --> 00:30:27.160]  有些人就要幫子女付首期
[00:30:27.160 --> 00:30:30.160]  有些更厲害
[00:30:30.160 --> 00:30:32.160]  整間屋都幫他買了
[00:30:32.160 --> 00:30:34.160]  我不知道在座有沒有
[00:30:34.160 --> 00:30:36.160]  你會發覺水漲船高
[00:30:36.160 --> 00:30:38.160]  所以大家不想想
[00:30:38.160 --> 00:30:40.160]  我要家道豐富怎樣搞呢?
[00:30:40.160 --> 00:30:42.160]  如果你有三幾個子女的時候
[00:30:42.160 --> 00:30:45.160]  你就說不是那麼簡單
[00:30:45.160 --> 00:30:46.160]  是不是?
[00:30:46.160 --> 00:30:48.160]  所以她很大理由
[00:30:48.160 --> 00:30:50.160]  我有很多負擔
[00:30:50.160 --> 00:30:53.160]  她會覺得你怎知道我很大膽子
[00:30:53.160 --> 00:30:55.160]  你不明白她很大膽子是什麼意思
[00:30:55.160 --> 00:30:57.160]  因為她後面後續有很多事
[00:30:57.160 --> 00:31:01.160]  最近我有些親戚在國內結婚
[00:31:01.160 --> 00:31:03.160]  拍了些相片給我們看
[00:31:03.160 --> 00:31:05.160]  嚇到暈
[00:31:05.160 --> 00:31:07.160]  整個身體都是金色
[00:31:07.160 --> 00:31:09.160]  手也是
[00:31:09.160 --> 00:31:11.160]  頸也是
[00:31:11.160 --> 00:31:12.160]  我太太就說
[00:31:12.160 --> 00:31:14.160]  她會不會將來覺得很累呢?
[00:31:14.160 --> 00:31:16.160]  你明白嗎?
[00:31:16.160 --> 00:31:17.160]  這麼厲害
[00:31:17.160 --> 00:31:18.160]  如果是這樣
[00:31:18.160 --> 00:31:20.160]  你家道不豐富都不行
[00:31:20.160 --> 00:31:22.160]  但其實做人是不是一定要這樣呢?
[00:31:22.160 --> 00:31:26.160]  人的生命不在乎家道豐富
[00:31:26.160 --> 00:31:29.160]  我們基督徒的盼望都不是家道豐富
[00:31:29.160 --> 00:31:31.160]  而是我們應該反問的
[00:31:31.160 --> 00:31:33.160]  我們盼望的事
[00:31:33.160 --> 00:31:36.160]  是不是合乎上帝的心意
[00:31:36.160 --> 00:31:37.160]  大家同不同意這件事嗎?
[00:31:37.160 --> 00:31:39.160]  你問這個問題
[00:31:39.160 --> 00:31:40.160]  我做基督徒
[00:31:40.160 --> 00:31:41.160]  在這些位置裏
[00:31:41.160 --> 00:31:43.160]  我是不是真的做到
[00:31:43.160 --> 00:31:45.160]  上帝要我們做的事呢?
[00:31:45.160 --> 00:31:48.160]  應該都差不多了
[00:31:48.160 --> 00:31:50.160]  我就生活應用了
[00:31:50.160 --> 00:31:52.160]  大家有沒有聽過馬丁路德有一首歌
[00:31:52.160 --> 00:31:54.160]  叫做千古保障歌
[00:31:54.160 --> 00:31:56.160]  是一首名曲
[00:31:56.160 --> 00:31:58.160]  我根據他的德文
[00:31:58.160 --> 00:32:00.160]  就翻譯了第四節
[00:32:00.160 --> 00:32:03.160]  這首歌是1529年那裏寫的
[00:32:03.160 --> 00:32:05.160]  我將它翻譯成
[00:32:05.160 --> 00:32:07.160]  「這話遠勝於魔鬼」
[00:32:07.160 --> 00:32:09.160]  無論他喜歡與否
[00:32:09.160 --> 00:32:11.160]  你留心歌詞就行了
[00:32:11.160 --> 00:32:13.160]  他按計劃
[00:32:13.160 --> 00:32:14.160]  這是神
[00:32:14.160 --> 00:32:15.160]  與我們同行
[00:32:15.160 --> 00:32:17.160]  藉著他的靈和恩賜
[00:32:17.160 --> 00:32:20.160]  惡魔拿走了我的身體
[00:32:20.160 --> 00:32:21.160]  美善
[00:32:21.160 --> 00:32:22.160]  婚姻
[00:32:22.160 --> 00:32:23.160]  孩子
[00:32:23.160 --> 00:32:24.160]  妻子
[00:32:24.160 --> 00:32:25.160]  縱然這些失去
[00:32:25.160 --> 00:32:26.160]  但他原文是說
[00:32:26.160 --> 00:32:28.160]  但我譯了成行遠去
[00:32:28.160 --> 00:32:30.160]  即是好像隨風而去
[00:32:30.160 --> 00:32:31.160]  他們
[00:32:31.160 --> 00:32:33.160]  即是惡魔們
[00:32:33.160 --> 00:32:34.160]  是不會獲成
[00:32:34.160 --> 00:32:36.160]  上帝的國度
[00:32:36.160 --> 00:32:38.160]  為我們保存
[00:32:38.160 --> 00:32:41.160]  你聽到這首歌詞很有意思
[00:32:41.160 --> 00:32:43.160]  這首歌詞提及
[00:32:43.160 --> 00:32:46.160]  惡魔可以拿走你身邊很多東西
[00:32:46.160 --> 00:32:48.160]  但不可以獲勝
[00:32:48.160 --> 00:32:50.160]  上帝的國度為我們保存
[00:32:50.160 --> 00:32:54.160]  我們確實是會經歷十年的爭戰
[00:32:54.160 --> 00:32:55.160]  我以前年輕的時候
[00:32:55.160 --> 00:32:57.160]  不是很喜歡這一套
[00:32:57.160 --> 00:32:59.160]  但真是在我們人生裏面
[00:32:59.160 --> 00:33:01.160]  經常有這些衝突
[00:33:01.160 --> 00:33:02.160]  個人的病患
[00:33:02.160 --> 00:33:04.160]  家人的病患
[00:33:04.160 --> 00:33:05.160]  離世
[00:33:05.160 --> 00:33:07.160]  各種人生的挫折
[00:33:07.160 --> 00:33:08.160]  這些都是
[00:33:08.160 --> 00:33:10.160]  都是現實的一部份
[00:33:10.160 --> 00:33:14.160]  很多東西其實你和我都不能夠完全明白得到
[00:33:14.160 --> 00:33:17.160]  馬丁路德對當時教會的現象分析
[00:33:17.160 --> 00:33:20.160]  聖經有很深入的研究
[00:33:20.160 --> 00:33:23.160]  你去重整他對基督信仰的理解
[00:33:23.160 --> 00:33:27.160]  去提出教會模樣改良的方法
[00:33:27.160 --> 00:33:28.160]  反對贖罪冤
[00:33:28.160 --> 00:33:31.160]  就是他要改善教會模樣的東西
[00:33:31.160 --> 00:33:35.160]  可惜教會對路德的態度是很敵意的
[00:33:35.160 --> 00:33:37.160]  在1520年
[00:33:37.160 --> 00:33:39.160]  就已經將他驅逐出教
[00:33:39.160 --> 00:33:41.160]  你知道1517年
[00:33:41.160 --> 00:33:43.160]  他有個九十五條貼了出來
[00:33:43.160 --> 00:33:45.160]  1520年馬上趕他走
[00:33:45.160 --> 00:33:47.160]  他的生命隨時有危險
[00:33:47.160 --> 00:33:49.160]  皇帝下了命令
[00:33:49.160 --> 00:33:51.160]  他的書不准出
[00:33:51.160 --> 00:33:55.160]  他在哪裏都可以成為被追殺的一個人物
[00:33:55.160 --> 00:33:58.160]  面對眾多反對的聲音和力量
[00:33:58.160 --> 00:33:59.160]  面對生命受威脅
[00:33:59.160 --> 00:34:01.160]  他向神禱告
[00:34:01.160 --> 00:34:03.160]  他內心有恐懼
[00:34:03.160 --> 00:34:06.160]  但他知道神是他的堅固保障
[00:34:06.160 --> 00:34:09.160]  他很清楚魔鬼一直攻擊他
[00:34:09.160 --> 00:34:11.160]  攻擊教會
[00:34:11.160 --> 00:34:13.160]  他完全明白他沒有辦法去應付
[00:34:13.160 --> 00:34:15.160]  你有沒有想像一個人
[00:34:15.160 --> 00:34:17.160]  他面對著他沒有辦法應付的環境
[00:34:17.160 --> 00:34:19.160]  他還要繼續下去
[00:34:19.160 --> 00:34:21.160]  你很難明白
[00:34:21.160 --> 00:34:22.160]  面對這樣的情況
[00:34:22.160 --> 00:34:24.160]  他只可以完全依賴那位
[00:34:24.160 --> 00:34:27.160]  從死而復活的耶穌基督
[00:34:27.160 --> 00:34:29.160]  他已經有心理準備去死亡
[00:34:29.160 --> 00:34:31.160]  所以我都未必學到
[00:34:31.160 --> 00:34:33.160]  或者大家都未必學
[00:34:33.160 --> 00:34:35.160]  有殉道的心態
[00:34:35.160 --> 00:34:37.160]  他很深信真理是會勝利
[00:34:37.160 --> 00:34:39.160]  他不用怕
[00:34:39.160 --> 00:34:42.160]  因為神的道就是最有力量的武器
[00:34:42.160 --> 00:34:44.160]  很堅定
[00:34:44.160 --> 00:34:46.160]  路德他已教的不是武力
[00:34:46.160 --> 00:34:48.160]  而是聖經的說話
[00:34:48.160 --> 00:34:51.160]  有神的說話就表示有神的同在
[00:34:51.160 --> 00:34:53.160]  並且有聖靈的恩典
[00:34:53.160 --> 00:34:55.160]  他不以性命為念
[00:34:55.160 --> 00:34:57.160]  他沒有用普羅的說話
[00:34:57.160 --> 00:34:59.160]  他有殉道的心智
[00:34:59.160 --> 00:35:02.160]  他知道神的道是會繼續興旺
[00:35:02.160 --> 00:35:05.160]  上主的國道永久長存
[00:35:05.160 --> 00:35:07.160]  路德的侍奉
[00:35:07.160 --> 00:35:09.160]  基本上是一個不可能的任務
[00:35:09.160 --> 00:35:11.160]  即是mission impossible
[00:35:11.160 --> 00:35:13.160]  是很難做的
[00:35:13.160 --> 00:35:15.160]  但他的禱告
[00:35:15.160 --> 00:35:17.160]  倚靠神一步一步前行
[00:35:17.160 --> 00:35:19.160]  這首歌千古寶藏歌
[00:35:19.160 --> 00:35:21.160]  一方面就表達到
[00:35:21.160 --> 00:35:23.160]  在被圍困的時候
[00:35:23.160 --> 00:35:25.160]  他心中的感受
[00:35:25.160 --> 00:35:27.160]  一方面就表達他對神的信任
[00:35:27.160 --> 00:35:31.160]  又將正確的教義表達出來
[00:35:31.160 --> 00:35:33.160]  我自己臨退休就想想
[00:35:33.160 --> 00:35:35.160]  很多生命的重整
[00:35:35.160 --> 00:35:37.160]  看看我的信仰理解
[00:35:37.160 --> 00:35:39.160]  又看看現實的問題
[00:35:39.160 --> 00:35:41.160]  很感謝神
[00:35:41.160 --> 00:35:43.160]  我沒有怨天尤人
[00:35:43.160 --> 00:35:45.160]  這件事都很好
[00:35:45.160 --> 00:35:47.160]  我會堅持下去
[00:35:47.160 --> 00:35:49.160]  臨退休
[00:35:49.160 --> 00:35:51.160]  廣東話一句
[00:35:51.160 --> 00:35:54.160]  大家應該主內弟兄姊妹
[00:35:54.160 --> 00:35:56.160]  全神一點
[00:35:56.160 --> 00:35:59.160]  有句話叫衰修美
[00:35:59.160 --> 00:36:02.160]  或者在俗話地道一點
[00:36:02.160 --> 00:36:04.160]  叫臨美香
[00:36:04.160 --> 00:36:06.160]  沒有人願意走這條路
[00:36:06.160 --> 00:36:08.160]  我們要堅持下去
[00:36:08.160 --> 00:36:10.160]  好好地活下去
[00:36:10.160 --> 00:36:12.160]  快快樂樂地活下去
[00:36:12.160 --> 00:36:13.160]  不只是牧者
[00:36:13.160 --> 00:36:15.160]  弟兄姊妹都一樣
[00:36:15.160 --> 00:36:16.160]  你明不明
[00:36:16.160 --> 00:36:18.160]  我們同樣要朝著這個目標
[00:36:18.160 --> 00:36:20.160]  人是可以憤怒的
[00:36:20.160 --> 00:36:22.160]  可以偏激
[00:36:22.160 --> 00:36:24.160]  可以覺得人生無聊無奈無意義
[00:36:24.160 --> 00:36:27.160]  但是我們不希望變成這樣
[00:36:27.160 --> 00:36:28.160]  對不對
[00:36:28.160 --> 00:36:29.160]  你明不明
[00:36:29.160 --> 00:36:31.160]  我們不想這樣
[00:36:31.160 --> 00:36:34.160]  也不要讓自己走向這個方向
[00:36:34.160 --> 00:36:36.160]  你明不明
[00:36:36.160 --> 00:36:38.160]  大家都很想正能量
[00:36:38.160 --> 00:36:42.160]  我覺得神在激動我奮鬥下去
[00:36:42.160 --> 00:36:44.160]  如果邪惡勢力攻擊我
[00:36:44.160 --> 00:36:46.160]  我就只有學習奴隸
[00:36:46.160 --> 00:36:47.160]  這樣吧
[00:36:47.160 --> 00:36:50.160]  依靠神來繼續堅持
[00:36:50.160 --> 00:36:55.160]  靠著神給的力量和惡魔去爭戰
[00:36:55.160 --> 00:36:58.160]  所以我開始有一種想法
[00:36:58.160 --> 00:37:01.160]  我不會做一個屬靈的消費者
[00:37:01.160 --> 00:37:03.160]  我也不會去找屬靈的娛樂
[00:37:03.160 --> 00:37:05.160]  尤其是臨近退休
[00:37:05.160 --> 00:37:08.160]  我有一種心態
[00:37:08.160 --> 00:37:11.160]  靜下來的時光是不會多的
[00:37:11.160 --> 00:37:14.160]  所以我做的事情就一定不要浪費時間
[00:37:14.160 --> 00:37:15.160]  不知道你們有沒有這樣的感受
[00:37:15.160 --> 00:37:16.160]  退休了
[00:37:16.160 --> 00:37:19.160]  你當然要集中火力去做一些最重要的事情
