
[00:00:00.000 --> 00:00:07.200]  感謝主啊 有一個很溫暖的敬拜
[00:30:37.500 --> 00:30:41.500]  (廣東話)
[00:30:41.500 --> 00:30:45.500]  (廣東話)
[00:30:45.500 --> 00:30:49.500]  (廣東話)
[00:30:50.500 --> 00:30:56.100]  這位三位博士稱為博學之士
[00:30:56.100 --> 00:31:00.500]  他們很懂得觀星,懂得很多東西
[00:31:00.500 --> 00:31:02.700]  他們知道有新生王降生
[00:31:02.700 --> 00:31:04.700]  其實由他們知道
[00:31:04.700 --> 00:31:06.900]  直到他們來到伯利恆
[00:31:06.900 --> 00:31:10.500]  可能耶穌已經長大了
[00:31:10.500 --> 00:31:12.700]  有色經學者亦都說
[00:31:12.700 --> 00:31:17.100]  可能耶穌已經懂得多謝叔叔
[00:31:17.100 --> 00:31:20.100]  這幅圖畫我們看到
[00:31:20.100 --> 00:31:25.300]  星指引博士來見他們
[00:31:25.300 --> 00:31:27.100]  博士的反應是甚麼呢?
[00:31:27.100 --> 00:31:29.100]  他們大大歡喜
[00:31:29.100 --> 00:31:32.300]  因為他們找到他們要找的東西
[00:31:32.300 --> 00:31:34.300]  長途跋涉
[00:31:34.300 --> 00:31:37.500]  為甚麼殺了兩歲的嬰孩呢?
[00:31:37.500 --> 00:31:39.900]  可能那時已經兩年了
[00:31:39.900 --> 00:31:41.300]  希律就是
[00:31:41.300 --> 00:31:44.300]  耶穌基督可能那時已經兩歲了
[00:31:44.300 --> 00:31:46.500]  他們找到他們要找的東西
[00:31:46.500 --> 00:31:49.900]  花了很長時間
[00:31:49.900 --> 00:31:52.300]  所以他們很開心
[00:31:52.300 --> 00:31:57.900]  會否我們都有這樣的渴望呢?
[00:31:57.900 --> 00:32:02.100]  我們生命追求甚麼呢?
[00:32:02.100 --> 00:32:06.500]  神有沒有放了一些星星在你心裏面呢?
[00:32:06.500 --> 00:32:10.100]  是吸引你的
[00:32:10.100 --> 00:32:13.100]  神有沒有放了一些東西在你心裏面呢?
[00:32:13.100 --> 00:32:14.100]  我說是神
[00:32:14.100 --> 00:32:15.900]  吸引你的呢?
[00:32:15.900 --> 00:32:16.900]  帶領你
[00:32:16.900 --> 00:32:18.700]  這東西你得到的時候
[00:32:18.700 --> 00:32:20.500]  你會很開心的呢?
[00:32:20.500 --> 00:32:24.500]  大大歡喜呢?
[00:32:24.500 --> 00:32:28.100]  會否你都很喜歡唱歌?
[00:32:28.100 --> 00:32:30.900]  或者你都很喜歡煮食的
[00:32:30.900 --> 00:32:32.500]  你可以服侍人
[00:32:32.500 --> 00:32:35.700]  或者你很在乎別人
[00:32:35.700 --> 00:32:39.300]  所以你會去探訪呢?
[00:32:39.300 --> 00:32:44.100]  其實神都放了一顆星星在我生命裏面
[00:32:44.100 --> 00:32:46.500]  我相信主二十年了
[00:32:46.500 --> 00:32:50.100]  我覺得這個信仰很真實
[00:32:50.100 --> 00:32:53.300]  當然也有很多不安的時間
[00:32:53.300 --> 00:32:55.300]  我記得去年二十四日
[00:32:55.300 --> 00:32:57.700]  我在家裏暈倒了
[00:32:57.700 --> 00:32:59.300]  我不知道是否暈倒
[00:32:59.300 --> 00:33:02.300]  但是暈倒而撞傷
[00:33:02.300 --> 00:33:04.100]  總之就是撞傷了
[00:33:04.100 --> 00:33:06.900]  沒有和外界聯絡了幾個小時
[00:33:06.900 --> 00:33:09.700]  那天又有報道會
[00:33:09.700 --> 00:33:14.100]  醒來的時候已經開始報道會了
[00:33:14.100 --> 00:33:16.700]  但是我覺得神給了我這個生命
[00:33:16.700 --> 00:33:19.100]  因為可能會中風
[00:33:19.100 --> 00:33:19.900]  半生不遂
[00:33:19.900 --> 00:33:22.300]  因為我和我的神學院同學說
[00:33:22.300 --> 00:33:24.300]  他們有一個同工
[00:33:24.300 --> 00:33:27.700]  可能失去了80%說話的能力
[00:33:27.700 --> 00:33:28.900]  但我今天
[00:33:28.900 --> 00:33:32.500]  其實那天之後我進了醫院
[00:33:32.500 --> 00:33:34.900]  發現血壓很高
[00:33:34.900 --> 00:33:36.700]  高到二百多
[00:33:36.700 --> 00:33:37.900]  但我也不知道
[00:33:37.900 --> 00:33:41.700]  因為我和血壓高從來扯不上關係
[00:33:41.700 --> 00:33:43.100]  但是就發生了
[00:33:43.100 --> 00:33:44.300]  但是很好
[00:33:44.300 --> 00:33:47.300]  我在香港的醫療制度
[00:33:47.300 --> 00:33:49.900]  它幫我檢查了很多東西
[00:33:49.900 --> 00:33:51.100]  新年圖
[00:33:51.100 --> 00:33:52.300]  老電圖
[00:33:52.300 --> 00:33:53.700]  MRI
[00:33:53.700 --> 00:33:55.700]  現在我都懂得這些詞語了
[00:33:55.700 --> 00:33:57.300]  磁力共振
[00:33:57.300 --> 00:34:01.900]  其實每兩個月有去覆診
[00:34:01.900 --> 00:34:03.900]  但也不知道原因
[00:34:03.900 --> 00:34:04.700]  但是我感恩
[00:34:04.700 --> 00:34:06.100]  雖然發生不安的事
[00:34:06.100 --> 00:34:11.900]  我在公家醫院
[00:34:11.900 --> 00:34:13.500]  政府醫院
[00:34:13.500 --> 00:34:14.900]  因為假期
[00:34:14.900 --> 00:34:17.900]  所以私家醫院不能檢查所有東西
[00:34:17.900 --> 00:34:19.300]  但是我經歷
[00:34:19.300 --> 00:34:22.100]  那些醫護人員很好
[00:34:22.100 --> 00:34:24.700]  我雖然睡在街上的巷子裡
[00:34:24.700 --> 00:34:28.100]  但是有個護士真的無微不至
[00:34:28.100 --> 00:34:31.300]  因為我不喜歡吃粥
[00:34:31.300 --> 00:34:32.900]  她說不吃粥
[00:34:32.900 --> 00:34:35.100]  給多兩個麵包好不好
[00:34:35.100 --> 00:34:36.100]  我很好
[00:34:36.100 --> 00:34:37.900]  又要驗尿又要驗腦
[00:34:37.900 --> 00:34:41.500]  她就幫我這樣又這樣
[00:34:41.500 --> 00:34:44.500]  很感謝神
[00:34:44.500 --> 00:34:46.300]  在這麼多年裡
[00:34:46.300 --> 00:34:49.500]  雖然我沒有經歷過這些病患
[00:34:49.500 --> 00:34:51.500]  但是這次很嚴重的時候
[00:34:51.500 --> 00:34:53.900]  神又祝福了我
[00:34:53.900 --> 00:34:59.100]  讓我知道生命可以隨時不一樣
[00:34:59.100 --> 00:35:02.300]  但是今天我仍然可以服侍神
[00:35:02.300 --> 00:35:05.500]  跟隨神是我的福氣
[00:35:05.500 --> 00:35:09.900]  所以我除了很經歷神的真實之外
[00:35:09.900 --> 00:35:11.100]  我也跟神說
[00:35:11.100 --> 00:35:12.700]  如果我沒有祢
[00:35:12.700 --> 00:35:15.300]  我不知道如何生存下去
[00:35:15.300 --> 00:35:16.500]  我經常說
[00:35:16.500 --> 00:35:19.300]  有首歌《I Can't Live Without You》
[00:35:19.300 --> 00:35:21.100]  就是我沒有祢就生存不了
[00:35:21.100 --> 00:35:22.900]  我跟耶穌說就是了
[00:35:22.900 --> 00:35:25.300]  所以耶穌對我來說是一份禮物
[00:35:25.300 --> 00:35:27.300]  就好像這幅圖
[00:35:27.300 --> 00:35:30.100]  耶穌就是一份禮物
[00:35:30.100 --> 00:35:34.700]  這顆星或者神放在我心裡的那顆星
[00:35:34.700 --> 00:35:39.100]  仍然帶領著我的人生
[00:35:39.100 --> 00:35:41.700]  你說為什麼我會做傳導人
[00:35:41.700 --> 00:35:42.700]  我就是覺得
[00:35:42.700 --> 00:35:45.100]  為什麼有神跟沒有神的生命這麼大分別
[00:35:45.100 --> 00:35:46.500]  但是我為什麼這麼持信
[00:35:46.500 --> 00:35:49.100]  很想將人帶到神面前
[00:35:49.100 --> 00:35:51.900]  有人就說做傳導人很大犧牲
[00:35:51.900 --> 00:35:53.700]  第一個說的就是我媽媽
[00:35:53.700 --> 00:35:55.100]  她說你建立了這麼多東西
[00:35:55.100 --> 00:35:56.300]  你不要的了
[00:35:56.300 --> 00:35:58.100]  她以前沒有稱讚過我
[00:35:58.100 --> 00:35:59.700]  說我做得好的工作
[00:35:59.700 --> 00:36:01.100]  但是當我信了主
[00:36:01.100 --> 00:36:02.900]  進入機構或者讀神學的時候
[00:36:02.900 --> 00:36:06.300]  為什麼你建立的東西完全不要
[00:36:06.300 --> 00:36:08.500]  是很大犧牲的
[00:36:08.500 --> 00:36:11.700]  尤其是很多人不明白我們做什麼
[00:36:11.700 --> 00:36:16.300]  可能不是每個人都要全時間奉獻給神
[00:36:16.300 --> 00:36:21.900]  但是我真的覺得神是又真又活的神
[00:36:21.900 --> 00:36:24.100]  並且祂在不同的時間
[00:36:24.100 --> 00:36:26.900]  祂就找不同的人去幫你
[00:36:26.900 --> 00:36:28.100]  或者不同的事
[00:36:28.100 --> 00:36:32.300]  可以令到事情最後圓滿解決
[00:36:32.300 --> 00:36:40.900]  有什麼比全時間讀聖經開心
[00:36:40.900 --> 00:36:43.900]  我就可以做到這份工作了
[00:36:43.900 --> 00:36:48.500]  但是正如有些人很喜歡打機
[00:36:48.500 --> 00:36:51.100]  如果有份工作打機就是賺錢
[00:36:51.100 --> 00:36:52.500]  你申不申請
[00:36:52.500 --> 00:36:54.700]  立刻想申請
[00:36:54.700 --> 00:36:57.100]  但是最好的工作
[00:36:57.100 --> 00:37:00.300]  都會有不安和不順利的時候
[00:37:00.300 --> 00:37:03.500]  可能你有我有
[00:37:03.500 --> 00:37:06.900]  但是藥室或者東方的博士
[00:37:06.900 --> 00:37:08.100]  他們有什麼秘訣呢
[00:37:08.100 --> 00:37:12.900]  在不安的時候就是聽話
[00:37:12.900 --> 00:37:16.100]  聽神話是最大的秘訣
[00:37:16.100 --> 00:37:20.100]  是解決不安的最大秘訣
[00:37:20.100 --> 00:37:24.300]  我不知道神放了什麼星星在你的心裡
[00:37:24.300 --> 00:37:28.300]  或者我們知不知道能否分辨到有黑暗勢力
[00:37:28.300 --> 00:37:33.300]  我們知不知道神有多猛
[00:37:33.300 --> 00:37:36.500]  或者知不知道自己很需要神帶領
[00:37:36.500 --> 00:37:39.300]  自己是什麼呢
[00:37:39.300 --> 00:37:40.900]  我們需要被指引
[00:37:40.900 --> 00:37:42.700]  Be guide
[00:37:42.700 --> 00:37:44.900]  就好像電影的橋段
[00:37:44.900 --> 00:37:47.300]  有一幕就是東方博士被指引
[00:37:47.300 --> 00:37:50.300]  不回去見希律
[00:37:50.300 --> 00:37:54.900]  他們就隻身回到自己的地方
[00:37:54.900 --> 00:37:58.700]  因為當中有主指示給他們
[00:37:58.700 --> 00:38:00.900]  其實藥室帶著嬰孩
[00:38:00.900 --> 00:38:03.500]  小朋友的Jesus
[00:38:03.500 --> 00:38:05.100]  他都被神指引
[00:38:05.100 --> 00:38:06.300]  如果我們再看下去
[00:38:06.300 --> 00:38:08.500]  十二節以後
[00:38:08.500 --> 00:38:11.100]  耶穌叫他離開這個地方
[00:38:11.100 --> 00:38:13.500]  去到別處
[00:38:13.500 --> 00:38:20.300]  避開希律殺小孩的災難
[00:38:20.300 --> 00:38:25.500]  是我們戴上眼鏡走回正確的路
[00:38:25.500 --> 00:38:28.500]  就好像電影的高潮一樣
[00:38:28.500 --> 00:38:32.500]  就是見到小孩子和他的媽媽、爸爸
[00:38:32.500 --> 00:38:35.700]  還有三位博士送上最好的禮物
[00:38:35.700 --> 00:38:39.500]  就是黃金乳香活躍
[00:38:39.500 --> 00:38:44.100]  當時的文化是敬拜的
[00:38:44.100 --> 00:38:48.700]  比祂更大更偉大的人就會去服侍、敬拜
[00:38:48.700 --> 00:38:52.900]  所以聖誕節對我們都有特別的意義
[00:38:52.900 --> 00:38:56.300]  因為有一位更大
[00:38:56.300 --> 00:38:58.100]  一個力量
[00:38:58.100 --> 00:39:00.700]  並且有真正的活的神
[00:39:00.700 --> 00:39:03.700]  去給我們敬拜祂
[00:39:03.700 --> 00:39:07.900]  所以開派對不單止交換禮物
[00:39:07.900 --> 00:39:14.100]  聖誕節我們都應該知道自己獻上什麼禮物給這位君王
[00:39:14.100 --> 00:39:15.500]  我們除了被指引之外
[00:39:15.500 --> 00:39:16.300]  被帶領
[00:39:16.300 --> 00:39:17.700]  我們也要獻上
[00:39:17.700 --> 00:39:20.700]  將我們自己獻給神
[00:39:20.700 --> 00:39:23.700]  剛剛說過這套電影
[00:39:23.700 --> 00:39:25.300]  有很多高潮
[00:39:25.300 --> 00:39:28.100]  有很多令人緊張的地方
[00:39:28.100 --> 00:39:29.700]  最近我們看香港的電影
[00:39:29.700 --> 00:39:31.700]  我們都有一樣
[00:39:31.700 --> 00:39:33.900]  懂得選擇的人不多
[00:39:33.900 --> 00:39:35.700]  但選擇對的人更少
[00:39:35.700 --> 00:39:37.500]  如果我們做了正確的決定
[00:39:37.500 --> 00:39:39.300]  我們已經認識了這位神
[00:39:39.300 --> 00:39:43.100]  希望我們不要浪費了這個決定
[00:39:43.100 --> 00:39:46.300]  我們用這首詩歌一起去回應神
[00:39:46.700 --> 00:39:55.700]  《神的禮物》 詞:陳家麗 曲:陳家麗

