
[00:00:00.000 --> 00:00:07.000]  各位弟兄姊妹 各位朋友 主來平安
[00:21:10.000 --> 00:21:12.000]  往往是訓練我們學會
[00:21:12.000 --> 00:21:15.000]  如何配合神的時間和心意
[00:21:15.000 --> 00:21:17.000]  做我們應該做的事
[00:21:17.000 --> 00:21:20.000]  我們要相信神的作為
[00:21:20.000 --> 00:21:22.000]  問一問你
[00:21:22.000 --> 00:21:26.000]  惡人是不是人?
[00:21:26.000 --> 00:21:27.000]  惡人是不是人?
[00:21:27.000 --> 00:21:29.000]  惡人也是人
[00:21:29.000 --> 00:21:32.000]  神也給予他們機會悔改
[00:21:32.000 --> 00:21:36.000]  神當然有時限給他們
[00:21:36.000 --> 00:21:38.000]  如果他們一直執迷不悟
[00:21:38.000 --> 00:21:41.000]  沒有珍惜悔改的機會
[00:21:41.000 --> 00:21:44.000]  都要面對很可怕的審判
[00:21:44.000 --> 00:21:45.000]  可以看出
[00:21:45.000 --> 00:21:47.000]  神是慈愛
[00:21:47.000 --> 00:21:50.000]  也是公義的
[00:21:50.000 --> 00:21:52.000]  在教會裏
[00:21:52.000 --> 00:21:54.000]  我們曾經有些肢體
[00:21:54.000 --> 00:21:56.000]  因為錢被騙
[00:21:56.000 --> 00:21:58.000]  而計劃報復
[00:21:58.000 --> 00:22:00.000]  產生同歸於盡的念頭
[00:22:00.000 --> 00:22:01.000]  真是感恩
[00:22:01.000 --> 00:22:03.000]  神親自勸阻
[00:22:03.000 --> 00:22:07.000]  令我們的肢體懸崖勒馬
[00:22:07.000 --> 00:22:10.000]  他們的結局不堪設想
[00:22:10.000 --> 00:22:13.000]  多年前我也處理過一個個案
[00:22:13.000 --> 00:22:17.000]  一個國內的年青人到香港生活
[00:22:17.000 --> 00:22:19.000]  和香港的一位行家
[00:22:19.000 --> 00:22:21.000]  合夥做一些小生意
[00:22:21.000 --> 00:22:23.000]  誰知被騙錢
[00:22:23.000 --> 00:22:27.000]  他只是在合夥人的支票戶口裏
[00:22:27.000 --> 00:22:30.000]  偷偷拿回自己的那筆錢
[00:22:30.000 --> 00:22:34.000]  但結果被合夥人控告盜竊
[00:22:34.000 --> 00:22:36.000]  坐牢留案底
[00:22:36.000 --> 00:22:38.000]  其實討回公道
[00:22:38.000 --> 00:22:41.000]  都要講求智慧和規則
[00:22:41.000 --> 00:22:43.000]  大衛鼓勵我們
[00:22:43.000 --> 00:22:48.000]  效法那些肯、默然和有耐性的人
[00:22:48.000 --> 00:22:50.000]  如果能夠等候神
[00:22:50.000 --> 00:22:53.000]  等到神所安排的時間來到
[00:22:53.000 --> 00:22:57.000]  神一定令到他們
[00:22:57.000 --> 00:22:59.000]  承受地土
[00:22:59.000 --> 00:23:01.000]  所謂承受地土的意思是
[00:23:01.000 --> 00:23:03.000]  目前似乎是惡人當道
[00:23:03.000 --> 00:23:05.000]  他們霸佔了土地
[00:23:05.000 --> 00:23:07.000]  但神的時間來到
[00:23:07.000 --> 00:23:10.000]  一定會為二人申冤
[00:23:10.000 --> 00:23:12.000]  在惡人的手中
[00:23:12.000 --> 00:23:14.000]  拿回土地
[00:23:14.000 --> 00:23:15.000]  分給二人
[00:23:15.000 --> 00:23:19.000]  這首詩多次提到承受地土
[00:23:19.000 --> 00:23:22.000]  在11節、22節、29節、34節
[00:23:22.000 --> 00:23:25.000]  地土這份禮物是不是很珍貴
[00:23:25.000 --> 00:23:26.000]  各位聽眾
[00:23:26.000 --> 00:23:29.000]  現在香港樓價一平方呎多少錢
[00:23:29.000 --> 00:23:32.000]  很多人在笑
[00:23:32.000 --> 00:23:34.000]  貴到買不到
[00:23:34.000 --> 00:23:38.000]  一個月的薪水也買不到一平方呎的樓價
[00:23:38.000 --> 00:23:40.000]  這裡是說地土
[00:23:40.000 --> 00:23:42.000]  比樓價更貴重
[00:23:42.000 --> 00:23:44.000]  可以看得出承受地土
[00:23:44.000 --> 00:23:48.000]  是不是神給你的恩典呢
[00:23:48.000 --> 00:23:51.000]  大衛在第十節特別提到
[00:23:51.000 --> 00:23:53.000]  惡人要歸於無尤
[00:23:53.000 --> 00:23:58.000]  你就是世差他的住處也要歸於無尤
[00:23:58.000 --> 00:24:00.000]  意思是很強烈地指出
[00:24:00.000 --> 00:24:03.000]  對照第九節所說
[00:24:03.000 --> 00:24:06.000]  等候耶和華必承受地土
[00:24:06.000 --> 00:24:09.000]  但是這些惡人一動也沒有
[00:24:09.000 --> 00:24:11.000]  指出他們歸於無尤
[00:24:11.000 --> 00:24:15.000]  連他一丁點的地土都歸於無尤
[00:24:15.000 --> 00:24:17.000]  所以他們的結局就是這樣
[00:24:17.000 --> 00:24:20.000]  只是遲和早的問題
[00:24:20.000 --> 00:24:22.000]  所以大衛安慰我們
[00:24:22.000 --> 00:24:23.000]  何必心懷不平
[00:24:23.000 --> 00:24:25.000]  何必憤怒呢
[00:24:25.000 --> 00:24:27.000]  我們觀看神的作為
[00:24:27.000 --> 00:24:31.000]  祂保守二人不為惡人所害
[00:24:31.000 --> 00:24:33.000]  在十二至十五節
[00:24:33.000 --> 00:24:36.000]  惡人的計謀一定會自作自受
[00:24:36.000 --> 00:24:38.000]  所謂作法自斃
[00:24:38.000 --> 00:24:41.000]  舊經文記載殘暴的亞述人
[00:24:41.000 --> 00:24:46.000]  以斯帖記裡的陰險無恥大臣哈曼
[00:24:46.000 --> 00:24:51.000]  他們悲哀的下場就是最佳例證
[00:24:51.000 --> 00:24:53.000]  我們看以下經文
[00:24:53.000 --> 00:24:55.000]  從十六節到二十六節
[00:24:55.000 --> 00:24:57.000]  施人教導我們
[00:24:57.000 --> 00:25:00.000]  二人一定得到神的眷顧
[00:25:00.000 --> 00:25:02.000]  一個二人所有的需求
[00:25:02.000 --> 00:25:04.000]  強過許多惡人的賦予
[00:25:04.000 --> 00:25:07.000]  因為惡人的傍臂必被折斷
[00:25:07.000 --> 00:25:10.000]  但耶和華是扶持二人
[00:25:10.000 --> 00:25:13.000]  耶和華知道原存人的日子
[00:25:13.000 --> 00:25:15.000]  他們的產業要存到永遠
[00:25:15.000 --> 00:25:19.000]  他們在急難的時候不自羞愧
[00:25:19.000 --> 00:25:22.000]  在饑荒的日子必得飽足
[00:25:22.000 --> 00:25:24.000]  惡人卻要滅亡
[00:25:24.000 --> 00:25:27.000]  耶和華的仇敵要像羊羔的滋油
[00:25:27.000 --> 00:25:31.000]  他們要消滅 要如煙消滅
[00:25:31.000 --> 00:25:33.000]  惡人借貸而不償還
[00:25:33.000 --> 00:25:36.000]  二人卻恩待人並且施捨
[00:25:36.000 --> 00:25:40.000]  蒙耶和華賜福的必承受地土
[00:25:40.000 --> 00:25:43.000]  被他就座的必被剪除
[00:25:43.000 --> 00:25:47.000]  二人的腳步被耶和華立定
[00:25:47.000 --> 00:25:49.000]  他的道路耶和華也喜愛
[00:25:49.000 --> 00:25:53.000]  他雖失腳也不至全身撲倒
[00:25:53.000 --> 00:25:56.000]  因為耶和華用手攙扶他
[00:25:56.000 --> 00:25:59.000]  我從前年幼 現在年老
[00:25:59.000 --> 00:26:01.000]  卻未見過二人避氣
[00:26:01.000 --> 00:26:04.000]  也未見過他的後裔討飯
[00:26:04.000 --> 00:26:07.000]  他終日恩待人 謝給人
[00:26:07.000 --> 00:26:10.000]  他的後裔也蒙福
[00:26:10.000 --> 00:26:12.000]  你看看神如何保守二人
[00:26:12.000 --> 00:26:15.000]  消滅惡人 扶持二人
[00:26:15.000 --> 00:26:17.000]  令二人的日子長久
[00:26:17.000 --> 00:26:20.000]  二人生活所需是無缺的
[00:26:20.000 --> 00:26:22.000]  更可以輔助有需要的人
[00:26:22.000 --> 00:26:24.000]  二人的腳步穩固
[00:26:24.000 --> 00:26:26.000]  後裔也蒙福
[00:26:26.000 --> 00:26:29.000]  這是神保守二人的作為
[00:26:29.000 --> 00:26:30.000]  首先要消滅惡人
[00:26:30.000 --> 00:26:32.000]  目的是扶持二人
[00:26:32.000 --> 00:26:33.000]  經文指出
[00:26:33.000 --> 00:26:37.000]  「一個二人所有的雖然少
[00:26:37.000 --> 00:26:40.000]  但強過許多惡人的富裕」
[00:26:40.000 --> 00:26:43.000]  意思是從表面看起來
[00:26:43.000 --> 00:26:46.000]  二人就算剩下一個很孤單
[00:26:46.000 --> 00:26:50.000]  另一邊聚集了無數惡人和小人
[00:26:50.000 --> 00:26:51.000]  人多勢眾
[00:26:51.000 --> 00:26:56.000]  但當惡人的勢力發展到最強盛時
[00:26:56.000 --> 00:26:59.000]  他們最有力的手臂竟然會截斷
[00:26:59.000 --> 00:27:01.000]  因為神是扶持二人
[00:27:01.000 --> 00:27:06.000]  意思是神的手臂成為二人的手臂
[00:27:06.000 --> 00:27:09.000]  力量是無與倫比的
[00:27:09.000 --> 00:27:14.000]  神保守二人的日子得以長久
[00:27:14.000 --> 00:27:18.000]  可以看到神保守二人日子長久
[00:27:18.000 --> 00:27:23.000]  因為惡人迫害二人時
[00:27:23.000 --> 00:27:26.000]  二人有急難和饑荒
[00:27:26.000 --> 00:27:29.000]  但神知道他們的日子
[00:27:29.000 --> 00:27:33.000]  即是他們遭遇的各種危難
[00:27:33.000 --> 00:27:35.000]  神一清二楚
[00:27:35.000 --> 00:27:37.000]  這些都是神容許發生的
[00:27:37.000 --> 00:27:40.000]  這些急難和饑荒之所以發生
[00:27:40.000 --> 00:27:43.000]  其實都要證明他們是完全人
[00:27:43.000 --> 00:27:45.000]  又要證明他們的產業
[00:27:45.000 --> 00:27:49.000]  就算短暫落入惡人的手中
[00:27:49.000 --> 00:27:51.000]  始終都會失而復得
[00:27:51.000 --> 00:27:53.000]  因為有神的保守
[00:27:53.000 --> 00:27:56.000]  神必看顧完全人
[00:27:56.000 --> 00:27:57.000]  因為有這些苦難
[00:27:57.000 --> 00:28:00.000]  才能顯露神的大能大力
[00:28:00.000 --> 00:28:03.000]  而且神容許的急難
[00:28:03.000 --> 00:28:04.000]  你不用怕
[00:28:04.000 --> 00:28:06.000]  二人的行事為人
[00:28:06.000 --> 00:28:08.000]  是神所施之
[00:28:08.000 --> 00:28:09.000]  神容許的饑荒
[00:28:09.000 --> 00:28:11.000]  都不需要驚慌
[00:28:11.000 --> 00:28:14.000]  因為神會保守二人在饑荒的日子
[00:28:14.000 --> 00:28:17.000]  仍然得飽足
[00:28:17.000 --> 00:28:19.000]  得到奇妙的供應
[00:28:19.000 --> 00:28:20.000]  不致餓死
[00:28:20.000 --> 00:28:22.000]  至於惡人
[00:28:22.000 --> 00:28:23.000]  大衛形容他們
[00:28:23.000 --> 00:28:25.000]  卻要滅亡
[00:28:25.000 --> 00:28:26.000]  如煙消滅
[00:28:26.000 --> 00:28:29.000]  大衛將二人和惡人一比
[00:28:29.000 --> 00:28:32.000]  二人的日子要永遠長存
[00:28:32.000 --> 00:28:35.000]  惡人的日子是非常短促
[00:28:35.000 --> 00:28:36.000]  如同煙一樣
[00:28:36.000 --> 00:28:39.000]  出現一會兒就消失了
[00:28:39.000 --> 00:28:41.000]  神為什麼保守二人呢?
[00:28:41.000 --> 00:28:43.000]  二人充滿愛心
[00:28:43.000 --> 00:28:45.000]  關懷別人的需要
[00:28:45.000 --> 00:28:47.000]  樂於助人
[00:28:47.000 --> 00:28:49.000]  這裡看到
[00:28:49.000 --> 00:28:51.000]  惡人借太而不償還
[00:28:51.000 --> 00:28:53.000]  二人卻恩待人
[00:28:53.000 --> 00:28:55.000]  並且施捨
[00:28:55.000 --> 00:28:57.000]  夢耶和華賜福的必承受地土
[00:28:57.000 --> 00:29:01.000]  被他就坐的必被剪除
[00:29:01.000 --> 00:29:04.000]  第二節的經文告訴我們
[00:29:04.000 --> 00:29:08.000]  神為什麼保守二人呢?
[00:29:08.000 --> 00:29:10.000]  因為二人恩待人
[00:29:10.000 --> 00:29:12.000]  也要恩待人
[00:29:12.000 --> 00:29:14.000]  將自己所有的與別人分享
[00:29:14.000 --> 00:29:16.000]  說中是
[00:29:16.000 --> 00:29:17.000]  頌譚
[00:29:17.000 --> 00:29:19.000]  幫助貧乏的人
[00:29:19.000 --> 00:29:21.000]  惡人是反過來走
[00:29:21.000 --> 00:29:23.000]  得人恩惠
[00:29:23.000 --> 00:29:24.000]  忘恩負義
[00:29:24.000 --> 00:29:26.000]  過橋
[00:29:26.000 --> 00:29:29.000]  他們借錢不還錢
[00:29:29.000 --> 00:29:30.000]  這裡說得很清楚
[00:29:30.000 --> 00:29:31.000]  借錢不還錢
[00:29:31.000 --> 00:29:32.000]  我們俗語也有說
[00:29:32.000 --> 00:29:35.000]  有借有還是什麼人
[00:29:35.000 --> 00:29:37.000]  上等人
[00:29:37.000 --> 00:29:39.000]  借錢不還
[00:29:39.000 --> 00:29:40.000]  下等人
[00:29:40.000 --> 00:29:42.000]  惡人就是這樣
[00:29:42.000 --> 00:29:44.000]  惡人罪孽自私自利
[00:29:44.000 --> 00:29:45.000]  二人又如何呢?
[00:29:45.000 --> 00:29:48.000]  施恩不忘報
[00:29:48.000 --> 00:29:53.000]  所以神最後令惡人一無所有
[00:29:53.000 --> 00:29:55.000]  不斷捨己的二人
[00:29:55.000 --> 00:29:58.000]  神反而令他們越來越豐盛
[00:29:58.000 --> 00:30:00.000]  獎賞更多
[00:30:00.000 --> 00:30:01.000]  最後大衛指出
[00:30:01.000 --> 00:30:03.000]  耶和華賜福的
[00:30:03.000 --> 00:30:05.000]  必承受地土
[00:30:05.000 --> 00:30:07.000]  被耶和華就坐的
[00:30:07.000 --> 00:30:09.000]  一定被剪除
[00:30:09.000 --> 00:30:12.000]  清清楚楚顯示賞與罰
[00:30:12.000 --> 00:30:14.000]  在神的手裡
[00:30:14.000 --> 00:30:15.000]  神賜福的人
[00:30:15.000 --> 00:30:18.000]  誰都不能傷害他
[00:30:18.000 --> 00:30:19.000]  耶和華就坐的人
[00:30:19.000 --> 00:30:21.000]  一定滅亡
[00:30:21.000 --> 00:30:23.000]  所以神保守二人的腳步
[00:30:23.000 --> 00:30:25.000]  不致突倒
[00:30:25.000 --> 00:30:27.000]  二人的腳步
[00:30:27.000 --> 00:30:28.000]  被耶和華立定
[00:30:28.000 --> 00:30:29.000]  他的道路
[00:30:29.000 --> 00:30:31.000]  耶和華也喜愛
[00:30:31.000 --> 00:30:33.000]  神是保守二人
[00:30:33.000 --> 00:30:34.000]  腳步穩固
[00:30:34.000 --> 00:30:38.000]  大衛形容二人一生都不會全身倒
[00:30:38.000 --> 00:30:41.000]  因為他們走在神喜愛的道路上
[00:30:41.000 --> 00:30:43.000]  神一定會保守他們的腳步
[00:30:43.000 --> 00:30:44.000]  立定
[00:30:44.000 --> 00:30:46.000]  不會全身倒
[00:30:46.000 --> 00:30:48.000]  請你注意
[00:30:48.000 --> 00:30:50.000]  要得到神的保守
[00:30:50.000 --> 00:30:52.000]  條件必須是
[00:30:52.000 --> 00:30:55.000]  揀選神所喜愛的道路
[00:30:55.000 --> 00:30:57.000]  人如果揀選惡人的道路
[00:30:57.000 --> 00:30:59.000]  結果就完全不同了
[00:30:59.000 --> 00:31:01.000]  這些都是神的作為
[00:31:01.000 --> 00:31:04.000]  還有福及後裔
[00:31:04.000 --> 00:31:06.000]  大衛強調神會保守二人
[00:31:06.000 --> 00:31:09.000]  以自己一生的經歷為例
[00:31:09.000 --> 00:31:12.000]  他從未見過二人被拋棄
[00:31:12.000 --> 00:31:15.000]  也未見過他的後裔乞毁
[00:31:15.000 --> 00:31:18.000]  所以神不但保守二人的一生
[00:31:18.000 --> 00:31:20.000]  還保守二人的後裔
[00:31:20.000 --> 00:31:23.000]  叫他們世世代代蒙福
[00:31:23.000 --> 00:31:25.000]  只要二人和他的後裔
[00:31:25.000 --> 00:31:28.000]  站在神喜愛的道路上
[00:31:28.000 --> 00:31:29.000]  這樣就行了
[00:31:29.000 --> 00:31:31.000]  各位弟兄姊妹
[00:31:31.000 --> 00:31:33.000]  這篇詩到此為止
[00:31:33.000 --> 00:31:35.000]  你要選擇走二人的路
[00:31:35.000 --> 00:31:38.000]  還是惡人的路呢?
[00:31:38.000 --> 00:31:40.000]  坊間有很多的理語
[00:31:40.000 --> 00:31:42.000]  對我們有很多的試探
[00:31:42.000 --> 00:31:43.000]  例如
[00:31:43.000 --> 00:31:45.000]  殺人放火又如何?
[00:31:45.000 --> 00:31:47.000]  禁要大
[00:31:47.000 --> 00:31:49.000]  忠忠直直
[00:31:49.000 --> 00:31:51.000]  眾歲合食
[00:31:51.000 --> 00:31:52.000]  在聖經裡
[00:31:52.000 --> 00:31:53.000]  我們看《約伯記》
[00:31:53.000 --> 00:31:56.000]  原約伯的老婆
[00:31:56.000 --> 00:31:58.000]  在約伯落難
[00:31:58.000 --> 00:32:00.000]  年僅靠神的時候
[00:32:00.000 --> 00:32:02.000]  約伯的二張九字
[00:32:02.000 --> 00:32:04.000]  叫他離棄神去死
[00:32:04.000 --> 00:32:07.000]  老婆叫你去死
[00:32:07.000 --> 00:32:09.000]  你要選擇走二人的路
[00:32:09.000 --> 00:32:11.000]  還是惡人的路呢?
[00:32:11.000 --> 00:32:13.000]  我們揭開《創世記》
[00:32:13.000 --> 00:32:15.000]  亞國的兒子約瑟
[00:32:15.000 --> 00:32:17.000]  選擇走二人的路
[00:32:17.000 --> 00:32:18.000]  雖然面對死亡
[00:32:18.000 --> 00:32:20.000]  坐牢做奴隸
[00:32:20.000 --> 00:32:21.000]  這麼多威脅
[00:32:21.000 --> 00:32:23.000]  但他時時刻刻
[00:32:23.000 --> 00:32:25.000]  依靠神去生活
[00:32:25.000 --> 00:32:27.000]  終於成為埃及的宰父
[00:32:27.000 --> 00:32:30.000]  更加拯救了整個家族
[00:32:30.000 --> 00:32:33.000]  還有後裔
[00:32:33.000 --> 00:32:35.000]  所以這篇詩
[00:32:35.000 --> 00:32:37.000]  是對摩西五經的回應
[00:32:37.000 --> 00:32:40.000]  這些是神對二人的眷顧和保守
[00:32:40.000 --> 00:32:42.000]  詩篇的作者大衛
[00:32:42.000 --> 00:32:45.000]  一定有同感
[00:32:45.000 --> 00:32:47.000]  也有類似的經歷
[00:32:47.000 --> 00:32:50.000]  因著神的庇佑
[00:32:50.000 --> 00:32:53.000]  人要活出美善
[00:32:53.000 --> 00:32:57.000]  在27-31節
[00:32:57.000 --> 00:32:59.000]  你當彌我行善
[00:32:59.000 --> 00:33:01.000]  就可永遠安居
[00:33:01.000 --> 00:33:03.000]  因為耶和華喜愛公平
[00:33:03.000 --> 00:33:05.000]  不撇棄他的聖民
[00:33:05.000 --> 00:33:06.000]  他們永蒙保佑
[00:33:06.000 --> 00:33:09.000]  但惡人的後裔必被剪除
[00:33:09.000 --> 00:33:11.000]  二人必承受地土
[00:33:11.000 --> 00:33:12.000]  永居其上
[00:33:12.000 --> 00:33:15.000]  二人的口談論智慧
[00:33:15.000 --> 00:33:17.000]  他的舌頭講說公平
[00:33:17.000 --> 00:33:20.000]  神的律法在他的心裡
[00:33:20.000 --> 00:33:23.000]  他的腳總不滑跌
[00:33:23.000 --> 00:33:25.000]  第28節指出
[00:33:25.000 --> 00:33:26.000]  神是很喜愛公平
[00:33:26.000 --> 00:33:28.000]  又賜二人智慧
[00:33:28.000 --> 00:33:31.000]  令他不自或倒
[00:33:31.000 --> 00:33:34.000]  所以二人一定經常口談智慧
[00:33:34.000 --> 00:33:37.000]  舌頭講說公平
[00:33:37.000 --> 00:33:40.000]  你們平時是不是口談智慧
[00:33:40.000 --> 00:33:43.000]  舌頭講說公平呢?
[00:33:43.000 --> 00:33:45.000]  這些有天國公民的樣式
[00:33:45.000 --> 00:33:46.000]  即是說
[00:33:46.000 --> 00:33:48.000]  如果得到神的庇佑
[00:33:48.000 --> 00:33:50.000]  一定要活出美善
[00:33:50.000 --> 00:33:52.000]  神保守二人
[00:33:52.000 --> 00:33:54.000]  直到審判台前
[00:33:54.000 --> 00:33:56.000]  你看看第32-33節
[00:33:56.000 --> 00:33:58.000]  惡人窺探二人
[00:33:58.000 --> 00:34:01.000]  惡人經常打聽二人的訊息
[00:34:01.000 --> 00:34:03.000]  裝作是二人窺探
[00:34:03.000 --> 00:34:05.000]  想要殺他
[00:34:05.000 --> 00:34:07.000]  圖謀不軌
[00:34:07.000 --> 00:34:10.000]  而說必不撇他在惡人手中
[00:34:10.000 --> 00:34:11.000]  當審判的時候
[00:34:11.000 --> 00:34:14.000]  也不定他的罪
[00:34:14.000 --> 00:34:16.000]  神是保守二人
[00:34:16.000 --> 00:34:18.000]  必保守到底
[00:34:18.000 --> 00:34:20.000]  惡人由窺探二人
[00:34:20.000 --> 00:34:22.000]  到想要殺害二人
[00:34:22.000 --> 00:34:24.000]  以至採取誣告的方式
[00:34:24.000 --> 00:34:26.000]  借刀殺人
[00:34:26.000 --> 00:34:29.000]  但神不會讓惡人成功
[00:34:29.000 --> 00:34:31.000]  如果沒有神的准許
[00:34:31.000 --> 00:34:34.000]  惡人是不能有所作為
[00:34:34.000 --> 00:34:37.000]  這一點是千古不變的定律
[00:34:37.000 --> 00:34:40.000]  但神有時也要試驗二人
[00:34:40.000 --> 00:34:42.000]  將二人交在惡人手中
[00:34:42.000 --> 00:34:45.000]  結果二人有被殺害
[00:34:45.000 --> 00:34:48.000]  主耶穌被公會誣告最後被殺害
[00:34:48.000 --> 00:34:49.000]  就是一個好例子
[00:34:49.000 --> 00:34:51.000]  所以這裡說到的審判
[00:34:51.000 --> 00:34:53.000]  就算是二人被殺害
[00:34:53.000 --> 00:34:57.000]  將來到神的審判台前
[00:34:57.000 --> 00:35:00.000]  神一定會為他們平反
[00:35:00.000 --> 00:35:02.000]  你看最後的結局是怎樣
[00:35:02.000 --> 00:35:05.000]  看惡人與二人的結局
[00:35:05.000 --> 00:35:07.000]  第34節
[00:35:07.000 --> 00:35:08.000]  一起讀
[00:35:08.000 --> 00:35:09.000]  1 2 3
[00:35:09.000 --> 00:35:11.000]  「你當等候耶和華
[00:35:11.000 --> 00:35:12.000]  遵守他的道
[00:35:12.000 --> 00:35:14.000]  他就抬舉你
[00:35:14.000 --> 00:35:16.000]  使你承受地圖
[00:35:16.000 --> 00:35:18.000]  惡人被剪除的時候
[00:35:18.000 --> 00:35:20.000]  你必看見」
[00:35:20.000 --> 00:35:22.000]  在這裡大衛指出
[00:35:22.000 --> 00:35:26.000]  二人要耐心經歷觀察神的作為
[00:35:26.000 --> 00:35:28.000]  這裡有五個階段
[00:35:28.000 --> 00:35:29.000]  就是「等候」
[00:35:29.000 --> 00:35:33.000]  遵守 抬舉 承受
[00:35:33.000 --> 00:35:35.000]  看見惡人被剪除
[00:35:35.000 --> 00:35:38.000]  耐心經歷觀察神的作為
[00:35:38.000 --> 00:35:41.000]  這算是有真智慧
[00:35:41.000 --> 00:35:43.000]  35-37節
[00:35:43.000 --> 00:35:45.000]  「我見過惡人大有勢力
[00:35:45.000 --> 00:35:48.000]  好像一根青翠樹在本土生發
[00:35:48.000 --> 00:35:50.000]  有人從那裡經過
[00:35:50.000 --> 00:35:51.000]  不料他沒有了
[00:35:51.000 --> 00:35:52.000]  我也尋找他
[00:35:52.000 --> 00:35:54.000]  卻尋不著
[00:35:54.000 --> 00:35:56.000]  你要細察那原傳人
[00:35:56.000 --> 00:35:57.000]  觀看那正直人
[00:35:57.000 --> 00:35:59.000]  因為和平人有好結局」
[00:35:59.000 --> 00:36:01.000]  大衛又見證了
[00:36:01.000 --> 00:36:04.000]  你要細察原傳人
[00:36:04.000 --> 00:36:06.000]  觀看正直人
[00:36:06.000 --> 00:36:09.000]  因為和平人有好結局
[00:36:09.000 --> 00:36:11.000]  二人得救
[00:36:11.000 --> 00:36:13.000]  惡人又怎樣
[00:36:13.000 --> 00:36:14.000]  38-40節
[00:36:14.000 --> 00:36:16.000]  我們一起讀這三節
[00:36:16.000 --> 00:36:18.000]  「至於犯法的人
[00:36:18.000 --> 00:36:20.000]  必一同滅絕
[00:36:20.000 --> 00:36:22.000]  惡人終必剪除
[00:36:22.000 --> 00:36:23.000]  但二人得救
[00:36:23.000 --> 00:36:25.000]  是由於耶和華
[00:36:25.000 --> 00:36:26.000]  他在患難時
[00:36:26.000 --> 00:36:28.000]  作他們的刑債
[00:36:28.000 --> 00:36:30.000]  耶和華幫助他們
[00:36:30.000 --> 00:36:32.000]  解救他們
[00:36:32.000 --> 00:36:34.000]  他解救他們脫離惡人
[00:36:34.000 --> 00:36:36.000]  把他們救出來
[00:36:36.000 --> 00:36:39.000]  因為他們投靠他」
[00:36:39.000 --> 00:36:41.000]  很多人經常說
[00:36:41.000 --> 00:36:44.000]  「道高一尺」是怎樣
[00:36:44.000 --> 00:36:46.000]  但在神眼裡
[00:36:46.000 --> 00:36:48.000]  兩回事
[00:36:48.000 --> 00:36:51.000]  二人正義公義
[00:36:51.000 --> 00:36:53.000]  一定最終必勝
[00:36:53.000 --> 00:36:55.000]  惡人一定滅亡
[00:36:55.000 --> 00:36:56.000]  為什麼呢
[00:36:56.000 --> 00:36:57.000]  很簡單
[00:36:57.000 --> 00:36:58.000]  因為神在我們當中
[00:36:58.000 --> 00:37:00.000]  祂是維持公義的神
[00:37:00.000 --> 00:37:04.000]  公義只有從神而來
[00:37:04.000 --> 00:37:06.000]  不是什麼法庭法官
[00:37:06.000 --> 00:37:07.000]  對不起
[00:37:07.000 --> 00:37:10.000]  雖然我們活在罪惡的世界
[00:37:10.000 --> 00:37:11.000]  各位弟兄姊妹
[00:37:11.000 --> 00:37:13.000]  但神的審判一定會來
[00:37:13.000 --> 00:37:15.000]  也給予我們信心
[00:37:15.000 --> 00:37:16.000]  盼望
[00:37:16.000 --> 00:37:17.000]  愛心
[00:37:17.000 --> 00:37:19.000]  讓我們可以挺起胸膛做人
[00:37:19.000 --> 00:37:21.000]  做神的兒女
[00:37:21.000 --> 00:37:23.000]  做應該要做的事
[00:37:23.000 --> 00:37:25.000]  越黑暗的時候
[00:37:25.000 --> 00:37:27.000]  黎明也很快會來
[00:37:27.000 --> 00:37:30.000]  就算你的生命在今晚終結
[00:37:30.000 --> 00:37:33.000]  倘若你一生倚靠神而活
[00:37:33.000 --> 00:37:36.000]  在你走完人生道路的最後一分鐘
[00:37:36.000 --> 00:37:39.000]  你就會進入神的榮耀裡
[00:37:39.000 --> 00:37:41.000]  好像史提反
[00:37:41.000 --> 00:37:42.000]  在經文記載
[00:37:42.000 --> 00:37:44.000]  當他進入榮耀的一刻
[00:37:44.000 --> 00:37:47.000]  迫害他的人嘈喧巴閉
[00:37:47.000 --> 00:37:48.000]  什麼都看不到聽不到
[00:37:48.000 --> 00:37:51.000]  眼有盲耳有聾的人
[00:37:51.000 --> 00:37:53.000]  是不能夠理解和接受
[00:37:53.000 --> 00:37:56.000]  天國的福音和訊息
[00:37:56.000 --> 00:37:58.000]  經文給予我們盼望
[00:37:58.000 --> 00:37:59.000]  勇氣
[00:37:59.000 --> 00:38:00.000]  光明
[00:38:00.000 --> 00:38:03.000]  短暫的妖弱和黑暗
[00:38:03.000 --> 00:38:05.000]  其實不算什麼
[00:38:05.000 --> 00:38:07.000]  我們可以很瀟瀟灑灑地
[00:38:07.000 --> 00:38:09.000]  與主同行
[00:38:09.000 --> 00:38:11.000]  過得勝的人生
[00:38:11.000 --> 00:38:13.000]  不需要惶恐度日
[00:38:13.000 --> 00:38:14.000]  不需要
[00:38:14.000 --> 00:38:16.000]  如果你真的認識神的大能
[00:38:16.000 --> 00:38:18.000]  你就不會懼怕黑暗
[00:38:18.000 --> 00:38:21.000]  不會懼怕任何的惡勢力
[00:38:21.000 --> 00:38:26.000]  因為賞善罰惡盡在神的手
[00:38:26.000 --> 00:38:28.000]  如果你對神的話語
[00:38:28.000 --> 00:38:32.000]  你對神的大能沒有信心
[00:38:32.000 --> 00:38:34.000]  你被蝶蝶撞一撞
[00:38:34.000 --> 00:38:35.000]  你也會哭
