
[00:00:00.000 --> 00:00:04.900]  實體的講道對我來說真的很重要,有溫度的講道很重要,
[00:30:06.200 --> 00:30:21.100]  又或者反過來這樣說,我不值得你有這個價值,所以我很想用一些方法和手段,為什麼?因為我覺得你不值得,這句話背後,你是做了一個為那個人定價的人,
[00:30:21.100 --> 00:30:31.100]  你覺得他不值得,所以你用盡方法和手段去讓這個人你覺得他不應該擁有的東西拿回來,
[00:30:31.200 --> 00:30:47.100]  沒錯,弟兄姊妹,我們在這個世界上,確實我們會受到這個世界的價值觀影響,甚至我們用了這個世界的價值觀去衡量別人,甚至衡量自己,
[00:30:47.200 --> 00:31:09.100]  當你認為你應該有的價值,你覺得沒有,價值可能是真的錢,或者尊重,非物質的,但當你覺得沒有的話,你就會用盡很多途徑和方法去擁有,很想去獲得,
[00:31:09.200 --> 00:31:29.100]  有些人為了要擁有你認為應該有的價值,你會賠上很多的關係,和親人的關係,和你愛的人的關係,甚或弟兄姊妹的關係,什麼意思?再講深一點,
[00:31:29.200 --> 00:31:44.100]  當我很想在這個群體裏面,我認為我應該要獲得的價值,我就會用很多的方法和手段去達到我認為應該要有的,又反過來,
[00:31:44.200 --> 00:32:05.100]  當我認為你不應該有的,或許教會不會發生的,外面社會有沒有?你公司有沒有?你認為他不應該有的,你就會用盡你的方法,期望能夠將他已經有的東西拿走,
[00:32:05.200 --> 00:32:23.100]  等於我告訴你,詩人寫第八篇,在他心裏面有很多的經歷,他有起起跌跌,他擁有過地上最多的權力,他人生裏面的起起跌跌,讓他更加深入體會一件很重要的事,
[00:32:23.200 --> 00:32:39.100]  如果當我們不認識這個定價值是誰,我們不能夠很清晰我們在神面前的價值是一件什麼事,當我們不能夠這樣做,我們只會埋頭苦幹,用盡我們的氣力去爭取我們認為應該自己給的價值,
[00:32:39.200 --> 00:32:55.100]  但這篇詩篇很清楚地告訴我們,詩人不是這樣看的,為什麼?因為他所理解的人生的價值不是別人給他的,
[00:32:55.200 --> 00:33:12.100]  詩人知道自己扭壞,知道人生脆弱,知道自己無助,但同時你從詩篇裏面更加發現,聖經說人比天使微小一點,他將這個榮耀觀念,上帝的屬性,上帝的榮耀,上帝的尊貴,
[00:33:12.200 --> 00:33:31.100]  這種上帝的屬性他跟你分享,在上帝的眼中,他看為寶貴,這是非常重要,當你不知道這個答案,第二個問題,我值多少錢?
[00:33:31.200 --> 00:33:49.100]  當你不清楚上帝看人值多少錢的時候,正如我剛才所說,你會花盡氣力,努力去拼勁去賺錢,換取的是一個自我的肯定,又或者你會用盡方法將你自己包裝,改頭換面,
[00:33:49.200 --> 00:34:10.100]  我看過一份報告,他說韓國的人很喜歡整容,你也了解過,韓國人是很喜歡整容的,因為整容的科技發展得很好,聽說整完出來的每個人都差不多,坐在那裏看,每個人都差不多,
[00:34:10.200 --> 00:34:30.100]  不知怎樣去過人臉識別,每個人都差不多,不過這份報告他最終說了一件事,原來韓國的女孩跌在尾殼裏面是不能出來的,他扭曲了人的本相,
[00:34:30.200 --> 00:34:57.100]  他只是在追求那個時代的美,聽得明白嗎?導致他可以忍痛,可以將他原本newborn的時候應該有的形象去改變了他,為的是很想得到那個時代,那個群體對他的認同,那份美,背後是一份價值,
[00:34:57.200 --> 00:35:10.100]  更發現背後是什麼,當你不去整容,當你不是那一式一樣的款式,你就不入流,聽得明白嗎?
[00:35:10.200 --> 00:35:27.100]  總之我想告訴你,當人離開了上帝,當人不清楚這個創造主是什麼的時候,我們只會用其他地上的方法去換取,或者拿回我們自己想要的東西,
[00:35:27.200 --> 00:35:49.100]  不過有一個概念你要清楚,原來在上帝的眼裏面,人是不能夠為自己定價,人只能夠去欣賞自己,因為你的價值不是你去釐定的,也不是別人賦予你,也不是因為你的樣貌,你所擁有的錢財去決定你的價值,
[00:35:49.200 --> 00:36:05.100]  上帝一早創造你的時候已經定了,他將榮耀、尊貴、觀念給了你,有上帝的形象,即是什麼?你的生命只是學習去欣賞自己,
[00:36:05.200 --> 00:36:26.100]  很難,今晚回家臨睡前,請你捨得欣賞你自己的十樣東西,不理你什麼也好,試試,如果你真的明白這篇詩人所說的話,你就知道原來人在地上活,
[00:36:26.200 --> 00:36:50.100]  神說跟著上帝的人,信上帝的人,在地上存活,其實我們不是要用外面的東西去為自己定價,而是學習去尋找你生命裏面有上帝的榮耀和尊貴,有上帝的形象,你要去學習去欣賞你自己的人生,因為你的價值不是你所釐定,是因為創造你的主,在創造你的時候,他就已經出現,
[00:36:50.200 --> 00:37:12.100]  要應用,當你明白的時候,你明天回到公司,不是明天,可能是星期二,你回去的時候,你不會再因為公司裏面的東西去周旋,而使你人生價值失去了,又或者反過來,我再準確些,
[00:37:12.200 --> 00:37:38.100]  當你在感情路上遭遇波瀾挫折的時候,不會因為這個感情導致你失去了你的價值,這個是非常重要,甚或雖然在PC邊很簡單,但背後的應用確實談何容易,波然然想說,要唱的,你不唱你不會記得的,
[00:37:38.200 --> 00:38:02.100]  久不久拿出來唱,久不久拿出來讀,整句說話是要這樣用的,人是會羡慕的,是會不記得的,但姐妹會鼓勵你,我們必須要學習去欣賞自己,這個是非常重要,也是我們要學習的東西,這篇詩最後帶出一件很重要的事,請你聽清楚,原來詩篇裏面很有趣,這篇詩是說一件很重要的事,
[00:38:02.200 --> 00:38:32.100]  他說上帝創造萬物,並且將萬物交予他所創造的人去管理,什麼概念?簡單說,原來你要清楚你的責任,不是為自己而活,也不是為自己尋找價值而活,你的責任是什麼?其實你只是管理,你不是擁有你的生命,你只是去管理好上帝所給你的東西,管理者和擁有者有什麼分別?想問一下,
[00:38:32.100 --> 00:38:58.000]  擁有者總有一個心態,我想一下,擁有者是怎樣?你很想多一點,又或者你很怕失去,聽得明白嗎?因為你擁有了,拿著他的手,我想擁有者有什麼分別?我覺得擁有者的態度是你很怕失去他,甚或你很想擁有多一點,這個是擁有者的心態,
[00:38:58.100 --> 00:39:25.000]  但是管理的人就不同了,管理要求的是忠心,我們地上的責任,在地上去存活,去見證上帝,我們是管理者,我們是管理上帝給我們的東西,我們手裡拿著的不是我們所擁有,我們就不怕失去,為什麼?因為那本身就不是我的,我們只是管理,管理是什麼?求忠心,什麼是忠心?
[00:39:25.100 --> 00:39:52.000]  地上去見證他,去述說他的榮耀,將神賜給你的榮耀觀念和別人分享,這個是管理者應該要有的,如果當你成為你人生所找到的東西都是擁有者的話,那就糟糕了,在你手指縫出來的你都覺得很肉赤,聽得明白這個概念嗎?這個牽涉奉獻的,不過我想告訴你,但我仍然都想說,
[00:39:52.100 --> 00:40:17.000]  今天我不知道你怎樣去理解你自己生命的價值,先搞清楚,如果你不認識這個上帝是怎樣,很難搞得清你的價值,當認清上帝,他是什麼上帝的時候,他就會擺出一個position,就是你要謙虛,你覺得自己渺小,聖經說,你渺小不等於你沒有價值,因為你寶貴,為什麼寶貴?因為你有上帝的榮耀和觀念在你生命裡面,
[00:40:17.100 --> 00:40:43.000]  這件事情很弔詭,不過確切,這個就是我們的信仰,這個就是我們的信仰人生,我們不需要看自己過大,也不需要看自己過小,因為我們的價值不是從我們的世界的眼光去釐定,最後,我不知道在你生命裡面,此刻你有什麼體會,
[00:40:43.100 --> 00:41:07.000]  又或者我這樣說,這篇詩篇是詩人所寫的,很想鼓勵讀詩篇的人,能夠認清一件事,當我們去到神面前,我們就知道我們的限制,我重申一次,當你看到這個天地,當你發現自己渺小的背後,是要知道你不要自負,
[00:41:07.100 --> 00:41:36.000]  當你願意將自負,或者知道自負要放下的時候,原來限制是在保護你不會崩潰,聽得明白嗎?不明白嗎?說一次,當你生命發現人生有限制,你就很願意接受限制,但不斷在心裡面跟你自己說,沒有限制的,我做到的,我可以的,到有一天,你就會崩潰,
[00:41:36.100 --> 00:42:02.000]  因為人有限制,如果你不承認有限制的話,有一天,我擔心,你看你自己過大,過於所承受的,無論是情緒,無論是體力,無論是經濟,到有一天,我擔心,都會淋檔,
[00:42:02.100 --> 00:42:23.000]  這篇詩正正就是告訴我們,我們要學習成為渺小的角落,同時我們都是寶貴的,因為有神的榮耀和冠名在我們心靈裡面,我們不需要有外面去定我們的價錢,因為我們的價值已經神定了,我們只是活出神給我們的美好,這個是非常重要的,
[00:42:23.100 --> 00:42:51.000]  盼望在我們剛剛初職的弟兄姊妹,當你走人生的路,希望詩篇第八篇是你生命的基礎,希望當你去追尋你人生理想,去找你想擁有的東西,無論那些是物質,或者關係,請你不要跳出了這個我們在神面前的身份和位置,不然,很多的東西都會成為我們的障礙,一起唱一首詩歌好不好,一起起來,唱一首回應詩,
[00:42:52.000 --> 00:42:55.000]  滿意小草心歌手
[00:42:55.000 --> 00:43:11.000]  人生什麼 你替過年討
[00:43:11.000 --> 00:43:18.000]  世上什麼 你替去孤島
[00:43:19.000 --> 00:43:26.000]  你此生榮耀尊貴 所謂他關念
[00:43:26.000 --> 00:43:33.000]  四地向萬物 都匍匐在他面前
[00:43:33.000 --> 00:43:39.000]  我想什麼 你替過年討
[00:43:39.000 --> 00:43:46.000]  我沒做什麼 你卻催年落
[00:43:47.000 --> 00:43:54.000]  當我為出生一切 你一線來往
[00:43:54.000 --> 00:44:01.000]  為了我 跑走 專屬的人生路
[00:44:01.000 --> 00:44:08.000]  當我抬頭仰望 你所走的路
[00:44:09.000 --> 00:44:18.000]  想著你多麼愛我 眼角的一切 萬難困苦
[00:44:18.000 --> 00:44:29.000]  時運有故 也無法將我與你的愛糾結
[00:44:30.000 --> 00:44:36.000]  當我放下自己 最後的唯一
[00:44:36.000 --> 00:44:42.000]  我的你卻越關心 不停讚美
[00:44:42.000 --> 00:44:50.000]  耶穌基督 我的救助
[00:44:50.000 --> 00:44:57.000]  你的保守 守護了我的生命
[00:44:58.000 --> 00:45:06.000]  耶穌 不再理想 不再徬徨
[00:45:06.000 --> 00:45:12.000]  你的愛 無法破解愛的一切
[00:45:12.000 --> 00:45:19.000]  我想什麼 世上所有
[00:45:19.000 --> 00:45:26.000]  無法將我與你的愛糾結
[00:45:27.000 --> 00:45:34.000]  當我抬頭仰望 你所走的街
[00:45:34.000 --> 00:45:44.000]  想著你多麼愛我 眼角的一切 萬難困苦
[00:45:44.000 --> 00:45:55.000]  時運有故 也無法將我與你的愛糾結
[00:45:55.000 --> 00:46:01.000]  當我放下自己 最後的唯一
[00:46:01.000 --> 00:46:08.000]  我的你卻越關心 不停讚美
[00:46:08.000 --> 00:46:16.000]  耶穌基督 我的救助
[00:46:16.000 --> 00:46:22.000]  你的保守 守護了我的生命
[00:46:23.000 --> 00:46:25.000]  耶穌
[00:46:25.000 --> 00:46:30.000]  阿神託告 託告主
[00:46:30.000 --> 00:46:34.000]  聖靈幫助我們 聖靈在中間引導我們的生命
[00:46:34.000 --> 00:46:36.000]  你捉到我們的生命
[00:46:36.000 --> 00:46:40.000]  讓我們再一次回到你創造我們的時候
[00:46:40.000 --> 00:46:42.000]  我們的身份
[00:46:42.000 --> 00:46:45.000]  聖靈幫助我們中間每一個
[00:46:45.000 --> 00:46:47.000]  你激勵我們的生命
[00:46:47.000 --> 00:46:49.000]  甦醒我們的靈
[00:46:49.000 --> 00:46:53.000]  讓我們去回應你自己的引導
[00:46:54.000 --> 00:46:55.000]  聽到這段我不知道
[00:46:55.000 --> 00:46:57.000]  當說到的時候
[00:46:57.000 --> 00:46:59.000]  神對你的生命有什麼提醒
[00:46:59.000 --> 00:47:01.000]  我有一個邀請
[00:47:01.000 --> 00:47:04.000]  我不知道神有沒有提醒你
[00:47:04.000 --> 00:47:07.000]  祂叫你不要再自負呢
[00:47:07.000 --> 00:47:11.000]  神有沒有提醒你不要再自負呢
[00:47:11.000 --> 00:47:14.000]  因為祂要告訴你
[00:47:14.000 --> 00:47:16.000]  你再自負下去
[00:47:16.000 --> 00:47:19.000]  沒有好結果
[00:47:19.000 --> 00:47:22.000]  這個是你嗎
[00:47:23.000 --> 00:47:24.000]  如果這個是你的
[00:47:24.000 --> 00:47:26.000]  我想邀請你把手舉高
[00:47:26.000 --> 00:47:28.000]  我想為你祈禱
[00:47:28.000 --> 00:47:31.000]  當你舉高了就祈禱
[00:47:31.000 --> 00:47:34.000]  主啊 我在你面前
[00:47:34.000 --> 00:47:36.000]  很想承認
[00:47:36.000 --> 00:47:38.000]  是一個自負的人
[00:47:38.000 --> 00:47:40.000]  求你赦免我
[00:47:40.000 --> 00:47:42.000]  去跟主說好嗎
[00:47:42.000 --> 00:47:44.000]  當你舉手的時候
[00:47:44.000 --> 00:47:46.000]  主到跟主說
[00:47:46.000 --> 00:47:48.000]  感謝主 跟主說
[00:47:48.000 --> 00:47:50.000]  去告訴主知道
[00:47:50.000 --> 00:47:52.000]  同樣地有一個呼召
[00:47:52.000 --> 00:47:53.000]  在這中間
[00:47:53.000 --> 00:47:55.000]  我不知道 頂梓梅
[00:47:55.000 --> 00:47:57.000]  你是否花盡很多氣力
[00:47:57.000 --> 00:48:00.000]  為了讓自己的價值
[00:48:00.000 --> 00:48:02.000]  能夠得到提升
[00:48:02.000 --> 00:48:05.000]  甚或你用了很多方法
[00:48:05.000 --> 00:48:09.000]  很想自己自身的價值
[00:48:09.000 --> 00:48:11.000]  自己的自我形象
[00:48:11.000 --> 00:48:13.000]  得到別人的肯定
[00:48:13.000 --> 00:48:16.000]  今天神透過詩篇第八篇
[00:48:16.000 --> 00:48:18.000]  重新告訴你
[00:48:18.000 --> 00:48:20.000]  神在做你的時候
[00:48:21.000 --> 00:48:22.000]  已經肯定你是寶貴的
[00:48:22.000 --> 00:48:25.000]  神在做你的時候
[00:48:25.000 --> 00:48:28.000]  已經將榮耀和尊貴
[00:48:28.000 --> 00:48:30.000]  賜給你
[00:48:30.000 --> 00:48:34.000]  你願意再一次擁抱
[00:48:34.000 --> 00:48:36.000]  神而給你的東西嗎
[00:48:36.000 --> 00:48:38.000]  你願意再一次肯定
[00:48:38.000 --> 00:48:40.000]  神在昔日創造你的時候
[00:48:40.000 --> 00:48:42.000]  已經將祂的形象賜給你嗎
[00:48:42.000 --> 00:48:44.000]  你願意將你的生命
[00:48:44.000 --> 00:48:46.000]  再一次交在神的手裡
[00:48:46.000 --> 00:48:48.000]  再一次去認定
[00:48:48.000 --> 00:48:50.000]  只有祂才能夠定你價值
[00:48:50.000 --> 00:48:52.000]  你願意將你不值的想法
[00:48:52.000 --> 00:48:54.000]  再一次歸回在神的面前
[00:48:54.000 --> 00:48:56.000]  將它放下
[00:48:56.000 --> 00:48:58.000]  讓神的說話
[00:48:58.000 --> 00:49:00.000]  讓神自己的命
[00:49:00.000 --> 00:49:02.000]  再一次提拔你的生命
[00:49:02.000 --> 00:49:04.000]  不需要再在地上
[00:49:04.000 --> 00:49:06.000]  受世界的價值觀奴役
[00:49:06.000 --> 00:49:08.000]  不需要再拼命為世界的價值觀奔跑
[00:49:08.000 --> 00:49:10.000]  你願意嗎
[00:49:10.000 --> 00:49:12.000]  你想嗎
[00:49:12.000 --> 00:49:14.000]  如果是你的話
[00:49:14.000 --> 00:49:16.000]  我又要請你將手舉高
[00:49:16.000 --> 00:49:18.000]  為你祈禱
[00:49:19.000 --> 00:49:20.000]  我相信你的學歷
[00:49:20.000 --> 00:49:22.000]  我相信神直到今天
[00:49:22.000 --> 00:49:24.000]  都同樣要告訴你
[00:49:24.000 --> 00:49:26.000]  神在造你的時候
[00:49:26.000 --> 00:49:28.000]  已經定了你的價值
[00:49:28.000 --> 00:49:30.000]  去祈禱諸號碼
[00:49:30.000 --> 00:49:32.000]  有舉手的弟兄姊妹禱告
[00:49:32.000 --> 00:49:34.000]  去向主發出一個呼求
[00:49:34.000 --> 00:49:36.000]  在靈裡面跟神說
[00:49:36.000 --> 00:49:38.000]  神啊我想再一次回到
[00:49:38.000 --> 00:49:40.000]  你創造我的時候的價值
[00:49:40.000 --> 00:49:42.000]  跟神說
[00:49:42.000 --> 00:49:44.000]  神啊我想再一次承認
[00:49:44.000 --> 00:49:46.000]  我不再用這個世界的方式
[00:49:47.000 --> 00:49:48.000]  每天都讚美你
[00:49:48.000 --> 00:49:50.000]  每天都欣賞自己的生命
[00:49:50.000 --> 00:49:52.000]  因為是你所創造
[00:49:52.000 --> 00:49:54.000]  你賜榮耀的觀念給我
[00:49:54.000 --> 00:49:56.000]  去跟神說
[00:49:56.000 --> 00:49:58.000]  跟主說
[00:49:58.000 --> 00:50:00.000]  主啊讚美你
[00:50:00.000 --> 00:50:02.000]  主啊幫助你
[00:50:02.000 --> 00:50:04.000]  主啊多謝你
[00:50:04.000 --> 00:50:06.000]  你藉《詩篇》第八篇
[00:50:06.000 --> 00:50:08.000]  重新讓我們知道一件很重要的事
[00:50:08.000 --> 00:50:10.000]  原來我們離開你不能做什麼
[00:50:10.000 --> 00:50:12.000]  當我們離開了你創造我們的源頭
[00:50:12.000 --> 00:50:14.000]  我們就不能做什麼
[00:50:14.000 --> 00:50:16.000]  甚或我們會自己選擇走自己的路
[00:50:16.000 --> 00:50:17.000]  用其他的方式
[00:50:17.000 --> 00:50:19.000]  去讓自己好過一點
[00:50:19.000 --> 00:50:21.000]  但主啊到頭來
[00:50:21.000 --> 00:50:23.000]  確切我們都是很多的傷痕
[00:50:23.000 --> 00:50:27.000]  主幫助我們群體
[00:50:27.000 --> 00:50:29.000]  幫助我們中間每一個
[00:50:29.000 --> 00:50:31.000]  讓我們重新認定
[00:50:31.000 --> 00:50:35.000]  主啊你的名是傳遞的何其美
[00:50:35.000 --> 00:50:37.000]  多謝你聽我們的祈禱
[00:50:37.000 --> 00:50:39.000]  感恩禱告
[00:50:39.000 --> 00:50:41.000]  奉主命求

