
[00:00:00.000 --> 00:00:05.120]  好,我們今天的講題是KOL
[00:16:40.880 --> 00:16:42.880]  是將整個外邦人
[00:16:42.880 --> 00:16:44.880]  怎樣去看皇這件事
[00:16:44.880 --> 00:16:46.880]  帶入到以色列國裡面
[00:16:46.880 --> 00:16:48.880]  耶洗別
[00:16:48.880 --> 00:16:50.880]  很好的很有同理心的
[00:16:50.880 --> 00:16:52.880]  很有愛心很疼她老公的
[00:16:52.880 --> 00:16:54.880]  但她不是按著神的心意
[00:16:54.880 --> 00:16:56.880]  這些甜言蜜語
[00:16:56.880 --> 00:16:58.880]  這些糖衣
[00:16:58.880 --> 00:17:00.880]  她最後其實是毒藥
[00:17:00.880 --> 00:17:02.880]  帶著整個以色列人
[00:17:02.880 --> 00:17:04.880]  走去罪惡的裡面
[00:17:04.880 --> 00:17:06.880]  她做的一切
[00:17:06.880 --> 00:17:08.880]  完全是跟足規矩
[00:17:08.880 --> 00:17:10.880]  你們以色列人
[00:17:10.880 --> 00:17:12.880]  規矩是這麼說的
[00:17:12.880 --> 00:17:14.880]  有證人就可以了我就找兩個無賴
[00:17:14.880 --> 00:17:16.880]  來扮證人
[00:17:16.880 --> 00:17:18.880]  然後你就可以去打死他
[00:17:18.880 --> 00:17:20.880]  並且
[00:17:20.880 --> 00:17:22.880]  在獵王記下的裡面
[00:17:22.880 --> 00:17:24.880]  告訴我們
[00:17:24.880 --> 00:17:26.880]  其實他不單打死蠟筆
[00:17:26.880 --> 00:17:28.880]  還打死了他的兒子
[00:17:28.880 --> 00:17:30.880]  其實是將他們全家
[00:17:30.880 --> 00:17:32.880]  都殺了以至到
[00:17:32.880 --> 00:17:34.880]  他再沒有任何藉口
[00:17:34.880 --> 00:17:36.880]  不讓這塊地給皇
[00:17:36.880 --> 00:17:38.880]  一個耶洗別
[00:17:38.880 --> 00:17:40.880]  他可以殘酷到這個地步
[00:17:40.880 --> 00:17:42.880]  但其實他的本意
[00:17:42.880 --> 00:17:44.880]  原意他的動機聽起來其實很好
[00:17:44.880 --> 00:17:46.880]  只不過是
[00:17:46.880 --> 00:17:48.880]  當他按著
[00:17:48.880 --> 00:17:50.880]  他的心意去做
[00:17:50.880 --> 00:17:52.880]  他想要的東西他想去爭取
[00:17:52.880 --> 00:17:54.880]  他心裡面不斷扭曲
[00:17:54.880 --> 00:17:56.880]  甚至老公因為聽了
[00:17:56.880 --> 00:17:58.880]  這一把聲音的時間
[00:17:58.880 --> 00:18:00.880]  都不斷扭曲
[00:18:00.880 --> 00:18:02.880]  扭曲到一個什麼地步呢
[00:18:02.880 --> 00:18:04.880]  其實聖經裡面是擺了很多很細節的東西
[00:18:04.880 --> 00:18:06.880]  去告訴我們這件事真的很扭曲
[00:18:06.880 --> 00:18:08.880]  連那兩個無賴
[00:18:08.880 --> 00:18:10.880]  都不敢承認自己打死蠟筆
[00:18:10.880 --> 00:18:12.880]  他們自己說蠟筆被石頭打死
[00:18:12.880 --> 00:18:14.880]  很被動地被石頭打死
[00:18:14.880 --> 00:18:16.880]  不敢說
[00:18:16.880 --> 00:18:18.880]  不敢說我打死了蠟筆
[00:18:18.880 --> 00:18:20.880]  因為他們知道這件事實在太扭曲了
[00:18:20.880 --> 00:18:22.880]  他們都不敢去說
[00:18:22.880 --> 00:18:24.880]  而去到最後
[00:18:24.880 --> 00:18:26.880]  總結作者都告訴你
[00:18:26.880 --> 00:18:28.880]  這個是有史以來最差的一個皇
[00:18:28.880 --> 00:18:30.880]  他做過什麼呢
[00:18:30.880 --> 00:18:32.880]  其實阿哈做過什麼呢
[00:18:32.880 --> 00:18:34.880]  他只不過是
[00:18:34.880 --> 00:18:36.880]  睡在床上哭在那裡點地
[00:18:36.880 --> 00:18:38.880]  好像小朋友那樣在那裡點地
[00:18:38.880 --> 00:18:40.880]  但他做了什麼
[00:18:40.880 --> 00:18:42.880]  為什麼會成為最差的皇呢
[00:18:42.880 --> 00:18:44.880]  就是因為他跟了他老婆
[00:18:44.880 --> 00:18:46.880]  隨從偶像
[00:18:46.880 --> 00:18:48.880]  也就是隨從外邦人
[00:18:48.880 --> 00:18:50.880]  那些怎樣去看皇
[00:18:50.880 --> 00:18:52.880]  他去做一個皇
[00:18:52.880 --> 00:18:54.880]  這個正正就是他的問題
[00:18:54.880 --> 00:18:56.880]  一把聲音來到
[00:18:56.880 --> 00:18:58.880]  他叫他去做
[00:18:58.880 --> 00:19:00.880]  他慢慢一步一步去跟
[00:19:00.880 --> 00:19:02.880]  一步一步去聽
[00:19:02.880 --> 00:19:04.880]  結果呢 跟神的距離來得越來越遠
[00:19:04.880 --> 00:19:06.880]  現在我做個示範給大家
[00:19:06.880 --> 00:19:08.880]  很想請Kenny上台
[00:19:08.880 --> 00:19:10.880]  我做個示範給大家看
[00:19:10.880 --> 00:19:12.880]  有時候呢
[00:19:12.880 --> 00:19:14.880]  我們呢
[00:19:14.880 --> 00:19:16.880]  我們經常說
[00:19:16.880 --> 00:19:18.880]  我要跟世界去保持一個距離
[00:19:18.880 --> 00:19:20.880]  但其實呢
[00:19:20.880 --> 00:19:22.880]  有沒有啊 有
[00:19:22.880 --> 00:19:24.880]  這個
[00:19:24.880 --> 00:19:26.880]  有時候我們說我們要跟世界去保持一個距離
[00:19:26.880 --> 00:19:28.880]  但其實呢
[00:19:28.880 --> 00:19:30.880]  是不是真的最好的呢
[00:19:30.880 --> 00:19:32.880]  我跟他一個示範
[00:19:32.880 --> 00:19:34.880]  Kenny是一個乖乖仔來的
[00:19:34.880 --> 00:19:36.880]  不是Savage 但真的很好
[00:19:36.880 --> 00:19:38.880]  他一直都跟隨著神
[00:19:38.880 --> 00:19:40.880]  這邊是屬於神的那邊
[00:19:40.880 --> 00:19:42.880]  我是魔鬼來的
[00:19:42.880 --> 00:19:44.880]  我是壞人來的
[00:19:44.880 --> 00:19:46.880]  我就要把Kenny帶走
[00:19:46.880 --> 00:19:48.880]  離開神皇
[00:19:48.880 --> 00:19:50.880]  我就拼一條繩子
[00:19:50.880 --> 00:19:52.880]  你幫我扯一扯
[00:19:52.880 --> 00:19:54.880]  嘩 這麼乖
[00:19:54.880 --> 00:19:56.880]  不行
[00:19:56.880 --> 00:19:58.880]  不過這樣 我跟你做個交易
[00:19:58.880 --> 00:20:00.880]  你現在只要幫我保持這個距離
[00:20:00.880 --> 00:20:02.880]  你保持距離好啊 乖仔
[00:20:02.880 --> 00:20:04.880]  你跟著我就可以了
[00:20:04.880 --> 00:20:06.880]  你不要爭 不要扯
[00:20:06.880 --> 00:20:08.880]  一路保持距離
[00:20:08.880 --> 00:20:10.880]  保持距離
[00:20:10.880 --> 00:20:12.880]  但一直保持距離
[00:20:12.880 --> 00:20:14.880]  我就已經把他扯到
[00:20:14.880 --> 00:20:16.880]  你回去看看 你跟神離開多遠
[00:20:16.880 --> 00:20:18.880]  很遠啊 謝謝 給點掌聲
[00:20:18.880 --> 00:20:20.880]  (掌聲)
[00:20:20.880 --> 00:20:22.880]  (掌聲)
[00:20:22.880 --> 00:20:24.880]  你覺得你跟世界
[00:20:24.880 --> 00:20:26.880]  保持一個距離 有限度地保持距離
[00:20:26.880 --> 00:20:28.880]  但其實呢
[00:20:28.880 --> 00:20:30.880]  慢慢一步一步就拉走了
[00:20:30.880 --> 00:20:32.880]  可能呢
[00:20:32.880 --> 00:20:34.880]  有些世界可能告訴你
[00:20:34.880 --> 00:20:36.880]  其實沒什麼所謂
[00:20:36.880 --> 00:20:38.880]  一起跟同事去派對喝酒
[00:20:38.880 --> 00:20:40.880]  沒什麼問題
[00:20:40.880 --> 00:20:42.880]  多喝點沒問題
[00:20:42.880 --> 00:20:44.880]  喝到醉醉
[00:20:44.880 --> 00:20:46.880]  第二天就會醒 人人都會醒
[00:20:46.880 --> 00:20:48.880]  又或者可能
[00:20:48.880 --> 00:20:50.880]  玩下遊戲都好
[00:20:50.880 --> 00:20:52.880]  去派對玩下遊戲
[00:20:52.880 --> 00:20:54.880]  一步一步
[00:20:54.880 --> 00:20:56.880]  其實你會發覺你自己做了一些
[00:20:56.880 --> 00:20:58.880]  不知道自己在做什麼
[00:20:58.880 --> 00:21:00.880]  又或者可能你在公司裏面
[00:21:00.880 --> 00:21:02.880]  玩政治
[00:21:02.880 --> 00:21:04.880]  很多時候人們都會說其實是他不好
[00:21:04.880 --> 00:21:06.880]  你不要讓他上位
[00:21:06.880 --> 00:21:08.880]  煽他一鑊 其實是為了
[00:21:08.880 --> 00:21:10.880]  公司好 為了你的位置好
[00:21:10.880 --> 00:21:12.880]  很多時候
[00:21:12.880 --> 00:21:14.880]  這一句一句的聲音
[00:21:14.880 --> 00:21:16.880]  就在帶動我們的內心
[00:21:16.880 --> 00:21:18.880]  做一些神秘的事
[00:21:18.880 --> 00:21:20.880]  而到最後當我們回去看我們自己的時候
[00:21:20.880 --> 00:21:22.880]  其實有時候
[00:21:22.880 --> 00:21:24.880]  我們連自己都認不出來
[00:21:24.880 --> 00:21:26.880]  我記得
[00:21:28.880 --> 00:21:30.880]  我在過去裏面都曾經經歷過
[00:21:30.880 --> 00:21:32.880]  一件事就是
[00:21:32.880 --> 00:21:34.880]  其實我心裏面都好容易
[00:21:34.880 --> 00:21:36.880]  被一些外界的聲音
[00:21:36.880 --> 00:21:38.880]  去帶動 以致自己離開
[00:21:38.880 --> 00:21:40.880]  越來越遠
[00:21:40.880 --> 00:21:42.880]  那時候最影響我其中一件事
[00:21:42.880 --> 00:21:44.880]  就是音樂
[00:21:44.880 --> 00:21:46.880]  音樂其實對我來說
[00:21:46.880 --> 00:21:48.880]  我是一個對音樂都有點敏感的人
[00:21:48.880 --> 00:21:50.880]  所以音樂其實會
[00:21:50.880 --> 00:21:52.880]  影響我的感受
[00:21:52.880 --> 00:21:54.880]  我的情感世界
[00:21:54.880 --> 00:21:56.880]  這件事是去到我長大後才發覺
[00:21:56.880 --> 00:21:58.880]  它可以去影響到
[00:21:58.880 --> 00:22:00.880]  我的內心越來越沉
[00:22:00.880 --> 00:22:02.880]  越來越憂鬱
[00:22:02.880 --> 00:22:04.880]  甚至去到一個很危險的地步
[00:22:04.880 --> 00:22:06.880]  都會有
[00:22:06.880 --> 00:22:08.880]  所以我在那時候
[00:22:08.880 --> 00:22:10.880]  就誤為這件事
[00:22:10.880 --> 00:22:12.880]  一開始聽的歌
[00:22:12.880 --> 00:22:14.880]  陳以貞
[00:22:14.880 --> 00:22:16.880]  那一下
[00:22:16.880 --> 00:22:18.880]  旅行的意義
[00:22:18.880 --> 00:22:20.880]  就不知道要走去哪裏
[00:22:20.880 --> 00:22:22.880]  或者是
[00:22:22.880 --> 00:22:24.880]  不開心 傷痛
[00:22:24.880 --> 00:22:26.880]  和我為敵的時候怎麼辦
[00:22:26.880 --> 00:22:28.880]  那些歌 再聽下去
[00:22:28.880 --> 00:22:30.880]  慢慢 嘩 五月天
[00:22:30.880 --> 00:22:32.880]  你不是真正的快樂
[00:22:32.880 --> 00:22:34.880]  你不開心 你真的不開心
[00:22:34.880 --> 00:22:36.880]  再聽下去 嘩 開始聽一個
[00:22:36.880 --> 00:22:38.880]  叫 Radiohead
[00:22:38.880 --> 00:22:40.880]  聽下去好像沒甚麼
[00:22:40.880 --> 00:22:42.880]  但裏面有些歌詞直接說
[00:22:42.880 --> 00:22:44.880]  不想再聽到
[00:22:44.880 --> 00:22:46.880]  鬧鐘的聲音 想吸入
[00:22:46.880 --> 00:22:48.880]  一氧化碳 這樣就完了生命
[00:22:48.880 --> 00:22:50.880]  好恐怖 慢慢地
[00:22:50.880 --> 00:22:52.880]  接下去 再聽下去
[00:22:52.880 --> 00:22:54.880]  嘩 Slipknot 開始聽
[00:22:54.880 --> 00:22:56.880]  Death Metal 開始 Heavy Metal
[00:22:56.880 --> 00:22:58.880]  就說 嘩 要
[00:22:58.880 --> 00:23:00.880]  坐在那裏放血
[00:23:00.880 --> 00:23:02.880]  幫自己
[00:23:02.880 --> 00:23:04.880]  到最後 這對
[00:23:04.880 --> 00:23:06.880]  Korn 跟著小朋友
[00:23:06.880 --> 00:23:08.880]  跳下山崖
[00:23:08.880 --> 00:23:10.880]  所以其實我一直在聽
[00:23:10.880 --> 00:23:12.880]  歌越來越黑暗 越來越恐怖
[00:23:12.880 --> 00:23:14.880]  不斷地在洗自己的腦
[00:23:14.880 --> 00:23:16.880]  甚至我覺得
[00:23:16.880 --> 00:23:18.880]  嘩 其實我
[00:23:18.880 --> 00:23:20.880]  I'm not even want to die 我不想再生存
[00:23:20.880 --> 00:23:22.880]  其實我的生命真的很差
[00:23:22.880 --> 00:23:24.880]  我很憎自己
[00:23:24.880 --> 00:23:26.880]  歌 聽下去
[00:23:26.880 --> 00:23:28.880]  好像沒甚麼 表達而已
[00:23:28.880 --> 00:23:30.880]  表達情感 有共鳴
[00:23:30.880 --> 00:23:32.880]  有共鳴 你不如聽一下
[00:23:32.880 --> 00:23:34.880]  但我一邊聽一邊聽
[00:23:34.880 --> 00:23:36.880]  其實我內心發覺有時走出去
[00:23:36.880 --> 00:23:38.880]  我回不來 我那時
[00:23:38.880 --> 00:23:40.880]  聽歌一晚可以聽三四個小時
[00:23:40.880 --> 00:23:42.880]  不斷在那裏 嘩
[00:23:42.880 --> 00:23:44.880]  沉下去好像簡直是抑鬱
[00:23:44.880 --> 00:23:46.880]  就因為我不留意到
[00:23:46.880 --> 00:23:48.880]  原來音樂
[00:23:48.880 --> 00:23:50.880]  可以影響到我那麼多
[00:23:50.880 --> 00:23:52.880]  所以我現在很謹慎
[00:23:52.880 --> 00:23:54.880]  我對我自己聽歌
[00:23:54.880 --> 00:23:56.880]  有一個叫Charlie Puth 有些歌
[00:23:56.880 --> 00:23:58.880]  其實有些詩詩愁水的
[00:23:58.880 --> 00:24:00.880]  他都會拿到我 嘩 突然我感覺到我心有些拿著
[00:24:00.880 --> 00:24:02.880]  我知道出事了
[00:24:02.880 --> 00:24:04.880]  我就要開始劃距離 劃界
[00:24:04.880 --> 00:24:06.880]  因為其實他可以
[00:24:06.880 --> 00:24:08.880]  慢慢帶動到我 回到
[00:24:08.880 --> 00:24:10.880]  那個舊的我裏面
[00:24:10.880 --> 00:24:12.880]  那個抑鬱的我裏面
[00:24:12.880 --> 00:24:14.880]  弟兄姊妹 不知道你呢
[00:24:14.880 --> 00:24:16.880]  你的內心世界是怎樣的呢
[00:24:16.880 --> 00:24:18.880]  有沒有一些聲音
[00:24:18.880 --> 00:24:20.880]  不斷將你從上帝
[00:24:20.880 --> 00:24:22.880]  拉走的呢
[00:24:22.880 --> 00:24:24.880]  可能他散佈
[00:24:24.880 --> 00:24:26.880]  一些仇恨 喂 嬲他吧
[00:24:26.880 --> 00:24:28.880]  是吧 他看不起你
[00:24:28.880 --> 00:24:30.880]  他踩你尾巴 是吧
[00:24:30.880 --> 00:24:32.880]  嬲他 憎他 煽他一鑊
[00:24:32.880 --> 00:24:34.880]  是吧 又或者
[00:24:34.880 --> 00:24:36.880]  嘩 即是 走到街上
[00:24:36.880 --> 00:24:38.880]  那人撞你一下 喂 撞回去吧
[00:24:38.880 --> 00:24:40.880]  是吧 這些
[00:24:40.880 --> 00:24:42.880]  很多時候 我們內心都有些聲音
[00:24:42.880 --> 00:24:44.880]  不斷跟我們說話
[00:24:44.880 --> 00:24:46.880]  就好像很
[00:24:46.880 --> 00:24:48.880]  很cliché的說法 就是有個魔鬼
[00:24:48.880 --> 00:24:50.880]  有個天使不斷跟我們說
[00:24:50.880 --> 00:24:52.880]  究竟我們聽的那把聲
[00:24:52.880 --> 00:24:54.880]  是哪一把聲呢
[00:24:54.880 --> 00:24:56.880]  有時候我們真的要辨明
[00:24:56.880 --> 00:24:58.880]  但當然啦
[00:24:58.880 --> 00:25:00.880]  有魔鬼當然有天使 是吧
[00:25:00.880 --> 00:25:02.880]  所以 嘩 還有這個 嚇死你
[00:25:02.880 --> 00:25:04.880]  是吧 所以
[00:25:04.880 --> 00:25:06.880]  其實
[00:25:06.880 --> 00:25:08.880]  嘩 真是嚇一嚇
[00:25:08.880 --> 00:25:10.880]  我們要知道的一件事就是其實
[00:25:10.880 --> 00:25:12.880]  我們中有出路的 是吧
[00:25:12.880 --> 00:25:14.880]  我們要知道的一件事 剛才也說了一個四字成語
[00:25:14.880 --> 00:25:16.880]  糖衣毒藥 是吧
[00:25:16.880 --> 00:25:18.880]  如果我們要避開這些糖衣毒藥的話
[00:25:18.880 --> 00:25:20.880]  究竟出路在哪呢
[00:25:20.880 --> 00:25:22.880]  原來就是
[00:25:22.880 --> 00:25:24.880]  另外一件事叫忠言逆耳 是吧
[00:25:24.880 --> 00:25:26.880]  當上帝的聲音
[00:25:26.880 --> 00:25:28.880]  來到的時候 有時候真的很難聽
[00:25:28.880 --> 00:25:30.880]  嘩 硬著這樣
[00:25:30.880 --> 00:25:32.880]  嘩 好像和我為敵一樣
[00:25:32.880 --> 00:25:34.880]  但當中 他在帶領我們
[00:25:34.880 --> 00:25:36.880]  回到真正上帝的心意
[00:25:36.880 --> 00:25:38.880]  和回到上帝的尾線裏面
[00:25:38.880 --> 00:25:40.880]  弟兄姊妹
[00:25:40.880 --> 00:25:42.880]  屬靈的督責可以使我們回到天父那裏
[00:25:42.880 --> 00:25:44.880]  甚至
[00:25:44.880 --> 00:25:46.880]  你旁邊那個有時候在提醒你 是吧
[00:25:46.880 --> 00:25:48.880]  嘩 我旁邊那個說的東西
[00:25:48.880 --> 00:25:50.880]  好像令我很不舒服
[00:25:50.880 --> 00:25:52.880]  很不開心 這樣
[00:25:52.880 --> 00:25:54.880]  但其實有時候他在提醒你
[00:25:54.880 --> 00:25:56.880]  是帶你回到天父那裏
[00:25:56.880 --> 00:25:58.880]  我們一起去讀 好嗎 下部分的經文
[00:25:58.880 --> 00:26:00.880]  我們一起讀
[00:26:00.880 --> 00:26:02.880]  十七節起 請
[00:26:02.880 --> 00:26:04.880]  耶和華的那
[00:26:04.880 --> 00:26:06.880]  (念念不忘)
[00:26:06.880 --> 00:26:08.880]  (念念不忘)
[00:26:08.880 --> 00:26:10.880]  (念念不忘)
[00:26:10.880 --> 00:26:35.840]  (廿四次聯想)
[00:26:35.840 --> 00:26:37.840]  阿罕對爾利亞說
[00:26:37.840 --> 00:26:41.120]  我的仇敵呀 你找到我了嗎
[00:26:41.120 --> 00:26:43.520]  他說 我找到你了
[00:26:43.520 --> 00:26:45.520]  因為你出賣自己
[00:26:45.520 --> 00:26:47.520]  (廿四次聯想)
[00:26:47.520 --> 00:26:49.520]  (廿四次聯想)
[00:26:49.520 --> 00:26:53.280]  他說 漢娜 我必使災禍臨到你
[00:26:53.280 --> 00:26:54.640]  把你除滅
[00:26:54.640 --> 00:26:57.840]  以色列中凡屬阿哈的藍丁
[00:26:57.840 --> 00:27:00.480]  無論是奴役的 自由的
[00:27:00.480 --> 00:27:02.240]  我要剪除
[00:27:02.240 --> 00:27:03.840]  我必使你的家
[00:27:03.840 --> 00:27:07.120]  將尼伯的兒子耶羅波安的家
[00:27:07.120 --> 00:27:10.880]  由象阿興兒子哈沙的家
[00:27:10.880 --> 00:27:15.840]  因為有史以色列 陷在罪中
[00:27:15.840 --> 00:27:18.800]  論到夜洗別
[00:27:18.800 --> 00:27:19.920]  耶和華說
[00:27:19.920 --> 00:27:24.240]  狗必在夜洗別成國
[00:27:24.240 --> 00:27:26.240]  凡屬阿哈的人
[00:27:26.240 --> 00:27:29.120]  死在城中的必被狗吃
[00:27:29.120 --> 00:27:32.880]  死在田野間的必被空中的鳥吃
[00:27:32.880 --> 00:27:34.880]  (廿四次聯想)
[00:27:34.880 --> 00:27:36.880]  (廿四次聯想)
[00:27:36.880 --> 00:27:38.880]  阿哈聽見這話
[00:27:38.880 --> 00:27:40.880]  就撕裂衣服 金飾
[00:27:40.880 --> 00:27:42.880]  貼著身軀
[00:27:42.880 --> 00:27:44.880]  也睡在麻布上
[00:27:44.880 --> 00:27:46.880]  沮喪地走來走去
[00:27:46.880 --> 00:27:48.880]  耶和華的話
[00:27:48.880 --> 00:27:50.880]  臨到提比斯人 以利亞說
[00:27:50.880 --> 00:27:54.880]  阿哈在我面前這樣謙卑
[00:27:54.880 --> 00:27:56.880]  你看見了嗎
[00:27:56.880 --> 00:27:58.880]  因為他在我面前謙卑
[00:27:58.880 --> 00:28:00.880]  所以在他的日子
[00:28:00.880 --> 00:28:02.880]  我不降這和
[00:28:02.880 --> 00:28:04.880]  到他而至的時候
[00:28:04.880 --> 00:28:08.880]  我必降這和於他的家
[00:28:08.880 --> 00:28:10.880]  故事來到這裡
[00:28:10.880 --> 00:28:12.880]  有第二把聲出現
[00:28:12.880 --> 00:28:14.880]  第二把聲就是以利亞
[00:28:14.880 --> 00:28:16.880]  就是從上帝而來的先知
[00:28:16.880 --> 00:28:18.880]  他來到這裡
[00:28:18.880 --> 00:28:20.880]  其實阿哈就知道形勢不妙
[00:28:20.880 --> 00:28:22.880]  甚至阿哈一說就已經說出來了
[00:28:22.880 --> 00:28:24.880]  嘩 我的敵人出現了
[00:28:24.880 --> 00:28:28.880]  這個以利亞對他來說是一個
[00:28:28.880 --> 00:28:30.880]  眼督鼻 頂心杉
[00:28:30.880 --> 00:28:32.880]  甚至那時候他拜偶像
[00:28:32.880 --> 00:28:34.880]  以利亞就搞到天不下雨
[00:28:34.880 --> 00:28:36.880]  他來到
[00:28:36.880 --> 00:28:38.880]  要和他對峙的時候
[00:28:38.880 --> 00:28:40.880]  要殺光他的先知
[00:28:40.880 --> 00:28:42.880]  所以以利亞對他來說
[00:28:42.880 --> 00:28:44.880]  簡直是大敵中的大敵
[00:28:44.880 --> 00:28:46.880]  阻礙他發達的一個人
[00:28:46.880 --> 00:28:48.880]  的確
[00:28:48.880 --> 00:28:50.880]  以利亞出來和他說話
[00:28:50.880 --> 00:28:53.880]  簡直是毫無修飾的
[00:28:53.880 --> 00:28:56.880]  直過一把間尺
[00:28:56.880 --> 00:28:58.880]  很直的和他說話
[00:28:58.880 --> 00:29:00.880]  你看看他一開始原文
[00:29:00.880 --> 00:29:02.880]  這裡是說什麼
[00:29:02.880 --> 00:29:04.880]  你已經將自己賣給邪惡
[00:29:04.880 --> 00:29:06.880]  賣給魔鬼
[00:29:06.880 --> 00:29:08.880]  一說就已經說得這麼誇張
[00:29:08.880 --> 00:29:10.880]  甚至在後面
[00:29:10.880 --> 00:29:12.880]  我們聽到的
[00:29:12.880 --> 00:29:14.880]  我現在試一次用語彙的方法
[00:29:14.880 --> 00:29:16.880]  去說他說的話
[00:29:16.880 --> 00:29:18.880]  就是
[00:29:18.880 --> 00:29:20.880]  罵阿哈的時候是怎麼說的
[00:29:20.880 --> 00:29:22.880]  他說的就是
[00:29:22.880 --> 00:29:24.880]  你看著耶和華這樣說
[00:29:24.880 --> 00:29:26.880]  是虛禍臨到你的
[00:29:26.880 --> 00:29:28.880]  你家裡無論是自由的也好
[00:29:28.880 --> 00:29:30.880]  或者是奴隸的也好
[00:29:30.880 --> 00:29:32.880]  全部都會剪除的
[00:29:32.880 --> 00:29:34.880]  我會令到你全部人都會死的
[00:29:34.880 --> 00:29:36.880]  狗在哪裡吃你老婆的肉呢
[00:29:36.880 --> 00:29:38.880]  就會在城外
[00:29:38.880 --> 00:29:40.880]  就會吃你老婆的肉
[00:29:40.880 --> 00:29:42.880]  甚至
[00:29:42.880 --> 00:29:44.880]  屬於你的人
[00:29:44.880 --> 00:29:46.880]  死在城裡都會被狗吃
[00:29:46.880 --> 00:29:48.880]  死在田裡也會被鳥吃
[00:29:48.880 --> 00:29:50.880]  所以
[00:29:50.880 --> 00:29:52.880]  他這裡說的話
[00:29:52.880 --> 00:29:54.880]  是非常血腥的
[00:29:54.880 --> 00:29:56.880]  非常恐怖
[00:29:56.880 --> 00:29:58.880]  但是他直不吝嗇
[00:29:58.880 --> 00:30:00.880]  全部東西都是很直接的告訴他
[00:30:00.880 --> 00:30:02.880]  神叫他說什麼他就直接的告訴他
[00:30:02.880 --> 00:30:04.880]  阿哈聽到的
[00:30:04.880 --> 00:30:06.880]  這個所謂的敵人
[00:30:06.880 --> 00:30:08.880]  將上帝的遺言
[00:30:08.880 --> 00:30:10.880]  全部都告訴他
[00:30:10.880 --> 00:30:12.880]  很直的
[00:30:12.880 --> 00:30:14.880]  忠言加逆耳
[00:30:14.880 --> 00:30:16.880]  但是他帶來
[00:30:16.880 --> 00:30:18.880]  阿哈一個盼望
[00:30:18.880 --> 00:30:20.880]  一個轉變
[00:30:20.880 --> 00:30:22.880]  剛才經文裡面也說到
[00:30:22.880 --> 00:30:24.880]  歷史上最差的一個王
[00:30:24.880 --> 00:30:26.880]  但他卻是一個重大的逆轉
[00:30:26.880 --> 00:30:28.880]  但當中他竟然去懺悔
[00:30:28.880 --> 00:30:30.880]  認罪
[00:30:30.880 --> 00:30:32.880]  甚至披麻蒙灰
[00:30:32.880 --> 00:30:34.880]  去睡在麻布
[00:30:34.880 --> 00:30:36.880]  他基本上回到
[00:30:36.880 --> 00:30:38.880]  原本很憂鬱
[00:30:38.880 --> 00:30:40.880]  很憂傷的地步
[00:30:40.880 --> 00:30:42.880]  但這次這個憂傷是好的
[00:30:42.880 --> 00:30:44.880]  因為他知罪
[00:30:44.880 --> 00:30:46.880]  弟兄姊妹
[00:30:46.880 --> 00:30:48.880]  你看到嗎?故事是怎樣去改變的
[00:30:48.880 --> 00:30:50.880]  很難聽的句子
[00:30:50.880 --> 00:30:52.880]  罵他
[00:30:52.880 --> 00:30:54.880]  他肯定不開心
[00:30:54.880 --> 00:30:56.880]  聽到被罵
[00:30:56.880 --> 00:30:58.880]  但他卻在內心裡面轉化了
[00:30:58.880 --> 00:31:00.880]  回到上帝那裡
[00:31:00.880 --> 00:31:02.880]  以致上帝
[00:31:02.880 --> 00:31:04.880]  對這個縱然是歷史上最差的王
[00:31:04.880 --> 00:31:06.880]  也好
[00:31:06.880 --> 00:31:08.880]  仍然思於恩典憐憫
[00:31:08.880 --> 00:31:10.880]  上帝仍然願意去愛他
[00:31:10.880 --> 00:31:12.880]  去拯救他
[00:31:12.880 --> 00:31:14.880]  去給他一次機會
[00:31:14.880 --> 00:31:16.880]  弟兄姊妹
[00:31:16.880 --> 00:31:18.880]  在生命裡面
[00:31:18.880 --> 00:31:20.880]  你有沒有體會到
[00:31:20.880 --> 00:31:22.880]  上帝這一份恩典呢?
[00:31:22.880 --> 00:31:24.880]  上帝的恩典
[00:31:24.880 --> 00:31:26.880]  是在叫我們
[00:31:26.880 --> 00:31:28.880]  地底泥
[00:31:28.880 --> 00:31:30.880]  做事做到出界
[00:31:30.880 --> 00:31:32.880]  但上帝仍然去愛
[00:31:32.880 --> 00:31:34.880]  並且他呼喚我們
[00:31:34.880 --> 00:31:36.880]  要回到他的聲音那裡
[00:31:36.880 --> 00:31:38.880]  去跟從他
[00:31:38.880 --> 00:31:40.880]  有時候
[00:31:40.880 --> 00:31:42.880]  這些聲音不好聽
[00:31:42.880 --> 00:31:44.880]  但他是這些聲音
[00:31:44.880 --> 00:31:46.880]  可以挽回回到上帝那裡
[00:31:46.880 --> 00:31:48.880]  我記得我生命裡面
[00:31:48.880 --> 00:31:50.880]  都經歷過很多
[00:31:50.880 --> 00:31:52.880]  很多的屬靈的導引者
[00:31:52.880 --> 00:31:54.880]  屬靈的導師在我生命裡面
[00:31:54.880 --> 00:31:56.880]  拖帶我
[00:31:56.880 --> 00:31:58.880]  很多個都很狠的
[00:31:58.880 --> 00:32:00.880]  罵我罵得很厲害
[00:32:00.880 --> 00:32:02.880]  通常都是
[00:32:02.880 --> 00:32:04.880]  大家可能知道是誰
[00:32:04.880 --> 00:32:06.880]  有時候我做錯
[00:32:06.880 --> 00:32:08.880]  他真的罵得很狠
[00:32:08.880 --> 00:32:10.880]  我記得有一個
