
[00:00:00.000 --> 00:00:11.000]  請祢的天父,多謝祢在春光明媚的早上,帶領我們再次回到祢溫暖的家。
[00:24:18.000 --> 00:24:20.000]  傳道者指出,
[00:24:20.000 --> 00:24:25.000]  人不知道孕婦肚腹裡的胚胎如何成長,
[00:24:25.000 --> 00:24:27.000]  在舊約時期,
[00:24:27.000 --> 00:24:29.000]  對以色列人來說,
[00:24:29.000 --> 00:24:30.000]  胚胎的成長,
[00:24:30.000 --> 00:24:32.000]  嬰孩的出生,
[00:24:32.000 --> 00:24:35.000]  本來就是奧秘,
[00:24:35.000 --> 00:24:37.000]  不過時至今日,
[00:24:37.000 --> 00:24:39.000]  對有限的人來說,
[00:24:39.000 --> 00:24:40.000]  胚胎的成長,
[00:24:40.000 --> 00:24:44.000]  仍然是一個奧秘。
[00:24:44.000 --> 00:24:45.000]  我還記得,
[00:24:45.000 --> 00:24:47.000]  我懷第二胎的時候,
[00:24:47.000 --> 00:24:48.000]  有一天早上,
[00:24:48.000 --> 00:24:50.000]  整個早上,
[00:24:50.000 --> 00:24:53.000]  我完全感覺不到孩子在動,
[00:24:53.000 --> 00:24:55.000]  沒有胎動,
[00:24:55.000 --> 00:24:58.000]  當時已經七八個月了,
[00:24:58.000 --> 00:25:00.000]  起碼過了七個月左右,
[00:25:00.000 --> 00:25:03.000]  按照我當時懷孕的醫學常識,
[00:25:03.000 --> 00:25:05.000]  如果胎半天不動,
[00:25:05.000 --> 00:25:07.000]  你就要去檢查,
[00:25:07.000 --> 00:25:11.000]  而且當時我人生第一次發過哮喘,
[00:25:11.000 --> 00:25:12.000]  吃過抗生素,
[00:25:12.000 --> 00:25:14.000]  聞過類固醇,
[00:25:14.000 --> 00:25:18.000]  我本身已經有點擔心,
[00:25:18.000 --> 00:25:19.000]  所以我就致電,
[00:25:19.000 --> 00:25:21.000]  打電話給母嬰健康院,
[00:25:21.000 --> 00:25:23.000]  向姑娘查詢,
[00:25:23.000 --> 00:25:24.000]  姑娘毫不猶豫,
[00:25:24.000 --> 00:25:26.000]  你馬上來找我們,
[00:25:26.000 --> 00:25:29.000]  我就乖乖地馬上去找,
[00:25:29.000 --> 00:25:32.000]  你猜不到是怎樣,
[00:25:32.000 --> 00:25:36.000]  當我的腳踏入母嬰健康院,
[00:25:36.000 --> 00:25:39.000]  孩子就動了,
[00:25:39.000 --> 00:25:41.000]  其實沒有一個醫護人員
[00:25:41.000 --> 00:25:44.000]  可以向我解釋為甚麼,
[00:25:44.000 --> 00:25:47.000]  雖然他們經驗豐富,
[00:25:47.000 --> 00:25:49.000]  感謝神的保守,
[00:25:49.000 --> 00:25:53.000]  最終我生了一個很健康的嬰兒,
[00:25:53.000 --> 00:25:55.000]  他快成年了,
[00:25:55.000 --> 00:25:57.000]  每次生完嬰兒,
[00:25:57.000 --> 00:26:00.000]  醫護人員都叮囑我,
[00:26:00.000 --> 00:26:03.000]  可能都叮囑過在座的媽媽,
[00:26:03.000 --> 00:26:05.000]  初生嬰兒出生第一個月,
[00:26:05.000 --> 00:26:06.000]  一定要餵椰奶,
[00:26:06.000 --> 00:26:08.000]  不要偷懶,
[00:26:08.000 --> 00:26:10.000]  而且要餵很多次,
[00:26:10.000 --> 00:26:13.000]  尤其是你們這些餵人奶的,
[00:26:13.000 --> 00:26:15.000]  因為初生嬰兒怎樣?
[00:26:15.000 --> 00:26:17.000]  他的胃很小,
[00:26:17.000 --> 00:26:20.000]  他儲存奶量很少,
[00:26:20.000 --> 00:26:23.000]  人奶又容易吸收,容易消化,
[00:26:23.000 --> 00:26:25.000]  不要餓壞他們,
[00:26:25.000 --> 00:26:28.000]  但你知不知道我兒子多有性格?
[00:26:28.000 --> 00:26:30.000]  他出生兩星期,
[00:26:30.000 --> 00:26:32.000]  還未滿月,
[00:26:32.000 --> 00:26:35.000]  你知道他晚上睡多少小時?
[00:26:35.000 --> 00:26:37.000]  七小時,
[00:26:37.000 --> 00:26:40.000]  昨晚你有沒有睡七小時?
[00:26:40.000 --> 00:26:42.000]  他竟然睡過夜,
[00:26:42.000 --> 00:26:43.000]  我又太累了,
[00:26:43.000 --> 00:26:46.000]  他不叫我,我又沒有起床,
[00:26:46.000 --> 00:26:47.000]  起床多醉,
[00:26:47.000 --> 00:26:49.000]  死得我親他,
[00:26:49.000 --> 00:26:51.000]  還不夠,
[00:26:51.000 --> 00:26:54.000]  你知道他白天可以睡多少小時?
[00:26:54.000 --> 00:26:55.000]  他最高紀錄,
[00:26:55.000 --> 00:26:58.000]  白天連睡六小時,
[00:26:58.000 --> 00:27:01.000]  真是,
[00:27:01.000 --> 00:27:05.000]  你猜不猜到我發現了什麼秘密?
[00:27:05.000 --> 00:27:07.000]  當他要睡的時候,
[00:27:07.000 --> 00:27:10.000]  我們搓圓按扁,搓腳板底,
[00:27:10.000 --> 00:27:12.000]  都叫不醒他,
[00:27:12.000 --> 00:27:16.000]  所以當時我發現了一個奧秘,
[00:27:16.000 --> 00:27:19.000]  當他在我肚子裡不動的時候,
[00:27:19.000 --> 00:27:21.000]  猜到吧?
[00:27:21.000 --> 00:27:24.000]  我覺得他應該在睡覺,
[00:27:24.000 --> 00:27:26.000]  是,他很喜歡睡覺,
[00:27:26.000 --> 00:27:28.000]  所以他很容易臭,
[00:27:28.000 --> 00:27:31.000]  其實神也在聽我丈夫的禱告,
[00:27:31.000 --> 00:27:33.000]  因為我第一胎是不肯睡覺,
[00:27:33.000 --> 00:27:35.000]  每天五六點踢醒我,
[00:27:35.000 --> 00:27:37.000]  坐月我都沒得好好坐,
[00:27:37.000 --> 00:27:40.000]  他就是不肯睡覺,
[00:27:40.000 --> 00:27:43.000]  無論科學,醫學怎樣先進,
[00:27:43.000 --> 00:27:47.000]  原來都沒辦法完全解釋生命的誕生,
[00:27:47.000 --> 00:27:50.000]  成長的奧秘,
[00:27:50.000 --> 00:27:53.000]  這個就是我們人的有限,
[00:27:53.000 --> 00:27:55.000]  照樣做萬物之神的作為,
[00:27:55.000 --> 00:27:58.000]  你也無從得知,
[00:27:58.000 --> 00:28:01.000]  透過胚胎的成長過程這個例子,
[00:28:01.000 --> 00:28:05.000]  傳道者說到生命氣息怎樣賦予小初生,
[00:28:05.000 --> 00:28:07.000]  本來是一個奧秘,
[00:28:07.000 --> 00:28:10.000]  從人對奧秘的無知,
[00:28:10.000 --> 00:28:14.000]  指向對上帝作為的不可測,
[00:28:14.000 --> 00:28:20.000]  胎兒是人類自身最細小的生命單位,
[00:28:20.000 --> 00:28:23.000]  但對於胎兒的成長過程,
[00:28:23.000 --> 00:28:26.000]  人竟然都無從知曉,
[00:28:26.000 --> 00:28:30.000]  上帝是創造人類本身最偉大的主宰,
[00:28:30.000 --> 00:28:33.000]  對於上帝奇妙的作為,
[00:28:33.000 --> 00:28:37.000]  人更加不能識透,
[00:28:37.000 --> 00:28:39.000]  那人可以做什麼?
[00:28:39.000 --> 00:28:42.000]  這又不知,那又不知,
[00:28:42.000 --> 00:28:44.000]  第六節上,
[00:28:44.000 --> 00:28:46.000]  傳道者再次以第二生,
[00:28:46.000 --> 00:28:49.000]  你直接勸勉讀者,
[00:28:49.000 --> 00:28:53.000]  早晨要殺腫,晚上也不要竭手,
[00:28:53.000 --> 00:28:56.000]  早晨晚上,一早一晚,
[00:28:56.000 --> 00:28:59.000]  用兩個極端的時間,
[00:28:59.000 --> 00:29:02.000]  代替整體,全時間,
[00:29:02.000 --> 00:29:04.000]  是喜伯來文的修辭技巧,
[00:29:04.000 --> 00:29:06.000]  無論何時,
[00:29:06.000 --> 00:29:08.000]  殺腫,不要竭,
[00:29:08.000 --> 00:29:11.000]  都是命令式的動詞,
[00:29:11.000 --> 00:29:15.000]  呼應頭兩節,殺,分級,
[00:29:15.000 --> 00:29:18.000]  傳道者再次以命令式的動詞,
[00:29:18.000 --> 00:29:21.000]  帶出勸勉的口吻,
[00:29:21.000 --> 00:29:25.000]  這次他又勸勉人有什麼行動呢?
[00:29:25.000 --> 00:29:27.000]  他叫人殺腫在地上,
[00:29:27.000 --> 00:29:30.000]  而且隨時殺腫,
[00:29:30.000 --> 00:29:32.000]  為什麼?再一次,
[00:29:32.000 --> 00:29:36.000]  因為你不知道哪一樣發黃,
[00:29:36.000 --> 00:29:38.000]  前者或後者,
[00:29:38.000 --> 00:29:41.000]  或兩樣都一樣好,
[00:29:41.000 --> 00:29:43.000]  上帝的作為,
[00:29:43.000 --> 00:29:45.000]  頗測,不可預測,
[00:29:45.000 --> 00:29:47.000]  任務重,雞孫臣的作為,
[00:29:47.000 --> 00:29:49.000]  也不能預知,
[00:29:49.000 --> 00:29:51.000]  什麼時候做的工,
[00:29:51.000 --> 00:29:54.000]  會發黃,會收到好的成果,
[00:29:54.000 --> 00:29:56.000]  可能是早晨,
[00:29:56.000 --> 00:29:58.000]  可能是晚上,
[00:29:58.000 --> 00:30:01.000]  無論何時,機會一來,
[00:30:01.000 --> 00:30:03.000]  抓緊時機,
[00:30:03.000 --> 00:30:05.000]  做當時需要做,
[00:30:05.000 --> 00:30:07.000]  應該做的,
[00:30:07.000 --> 00:30:09.000]  及時作工,
[00:30:09.000 --> 00:30:12.000]  年少年輕的時候,
[00:30:12.000 --> 00:30:14.000]  其實我不是很懂得體會,
[00:30:14.000 --> 00:30:17.000]  及時作工的意思,
[00:30:17.000 --> 00:30:19.000]  自從做媽媽之後,
[00:30:19.000 --> 00:30:21.000]  我稍稍體會,
[00:30:21.000 --> 00:30:23.000]  兒女小時候,
[00:30:23.000 --> 00:30:25.000]  趁著他們睡覺,
[00:30:25.000 --> 00:30:27.000]  及時靈修,及時做家務,
[00:30:27.000 --> 00:30:29.000]  及時自修,
[00:30:29.000 --> 00:30:31.000]  人到中年,
[00:30:31.000 --> 00:30:35.000]  終於開始多了體會,
[00:30:35.000 --> 00:30:38.000]  我近年開始倒數,
[00:30:38.000 --> 00:30:41.000]  自己可以全職上班的日子,
[00:30:41.000 --> 00:30:44.000]  抓緊可以近距離牧養,
[00:30:44.000 --> 00:30:47.000]  及造就生命的時刻,
[00:30:47.000 --> 00:30:49.000]  神的意念,
[00:30:49.000 --> 00:30:51.000]  最近,
[00:30:51.000 --> 00:30:53.000]  回顧折感,
[00:30:53.000 --> 00:30:55.000]  我被動地神給機會,
[00:30:55.000 --> 00:30:59.000]  讓我與當年遠距離的機構,
[00:30:59.000 --> 00:31:01.000]  有少許合作,
[00:31:01.000 --> 00:31:03.000]  真是際遇難測,
[00:31:03.000 --> 00:31:05.000]  在合作過程中,
[00:31:05.000 --> 00:31:07.000]  我更深體會,
[00:31:07.000 --> 00:31:09.000]  其實我心裡記掛的,
[00:31:09.000 --> 00:31:11.000]  想念的,
[00:31:11.000 --> 00:31:13.000]  雀躍的,興奮的,
[00:31:13.000 --> 00:31:15.000]  是我現在的工作,
[00:31:15.000 --> 00:31:17.000]  就是與團契的姐妹,
[00:31:17.000 --> 00:31:19.000]  一起靈修,一起祈禱,
[00:31:19.000 --> 00:31:21.000]  一起運動,一起吃飯,
[00:31:21.000 --> 00:31:23.000]  一起分享生命的故事,
[00:31:23.000 --> 00:31:25.000]  一起見證神的大能,
[00:31:25.000 --> 00:31:29.000]  在笑聲,汗水,淚水裡,
[00:31:29.000 --> 00:31:32.000]  彼此擁抱,一起成長,
[00:31:32.000 --> 00:31:35.000]  這份滿分的喜樂,
[00:31:35.000 --> 00:31:37.000]  是神給我的報酬,
[00:31:37.000 --> 00:31:40.000]  是神給我的一份,
[00:31:40.000 --> 00:31:43.000]  我在這裡也要向大家道歉,
[00:31:43.000 --> 00:31:45.000]  其實今天我遲到,
[00:31:45.000 --> 00:31:47.000]  我正在匆匆而來,
[00:31:47.000 --> 00:31:49.000]  話說昨晚,
[00:31:49.000 --> 00:31:51.000]  昨天下午,
[00:31:51.000 --> 00:31:53.000]  在團契聚會,
[00:31:53.000 --> 00:31:55.000]  匆忙回家煮完飯,
[00:31:55.000 --> 00:31:57.000]  我小兒子,
[00:31:57.000 --> 00:31:59.000]  要跟我分享一段時間,
[00:31:59.000 --> 00:32:01.000]  我女兒,
[00:32:01.000 --> 00:32:02.000]  侍奉完回來,
[00:32:02.000 --> 00:32:04.000]  也要跟我分享一段時間,
[00:32:04.000 --> 00:32:06.000]  結果十二點多,
[00:32:06.000 --> 00:32:07.000]  我還坐在地上,
[00:32:07.000 --> 00:32:08.000]  與女兒,
[00:32:08.000 --> 00:32:09.000]  促食夜談,
[00:32:09.000 --> 00:32:11.000]  我要跟老公說,
[00:32:11.000 --> 00:32:13.000]  我想我明天,
[00:32:13.000 --> 00:32:15.000]  要飛的了,
[00:32:15.000 --> 00:32:17.000]  他毫不猶豫,
[00:32:17.000 --> 00:32:19.000]  因為他很支持我,
[00:32:19.000 --> 00:32:22.000]  繼續陪伴我的青少子,
[00:32:22.000 --> 00:32:24.000]  今早,
[00:32:24.000 --> 00:32:26.000]  我們就飛的了,
[00:32:26.000 --> 00:32:30.000]  天佑不察之風雲,
[00:32:30.000 --> 00:32:32.000]  大家知道什麼事嗎?
[00:32:32.000 --> 00:32:34.000]  什麼事?
[00:32:34.000 --> 00:32:36.000]  吓?
[00:32:36.000 --> 00:32:38.000]  不單是渣打,
[00:32:38.000 --> 00:32:40.000]  不車連環相撞,
[00:32:40.000 --> 00:32:44.000]  我竟然上了一座很幸運的天橋,
[00:32:44.000 --> 00:32:45.000]  最奇怪的是,
[00:32:45.000 --> 00:32:48.000]  司機到天橋底跟我說,
[00:32:48.000 --> 00:32:50.000]  其實我知道這裡撞車,
[00:32:50.000 --> 00:32:52.000]  還是我親自報上去召台,
[00:32:52.000 --> 00:32:54.000]  但是他顧著跟我老公聊天,
[00:32:54.000 --> 00:32:56.000]  我老公跟他說,
[00:32:56.000 --> 00:32:59.000]  你有沒有回來我們教會坐?等等,
[00:32:59.000 --> 00:33:00.000]  然後,
[00:33:00.000 --> 00:33:01.000]  坐著坐著,
[00:33:01.000 --> 00:33:03.000]  他就坐在天橋上,
[00:33:03.000 --> 00:33:06.000]  他想走也來不及,
[00:33:06.000 --> 00:33:08.000]  我看著這兩個男人,
[00:33:08.000 --> 00:33:10.000]  不言不發,
[00:33:10.000 --> 00:33:12.000]  不停為自己祈禱,
[00:33:12.000 --> 00:33:14.000]  昨天才預查要被聖靈充滿,
[00:33:14.000 --> 00:33:16.000]  千萬不要口發惡言,
[00:33:16.000 --> 00:33:18.000]  求神掌管我的心,
[00:33:18.000 --> 00:33:20.000]  千萬不要埋怨,
[00:33:20.000 --> 00:33:22.000]  但是在過程中,
[00:33:22.000 --> 00:33:24.000]  我一直為自己祈禱,
[00:33:24.000 --> 00:33:25.000]  神啊,
[00:33:25.000 --> 00:33:26.000]  梳理我的感受,
[00:33:26.000 --> 00:33:30.000]  千萬不要用我的情緒,
[00:33:30.000 --> 00:33:34.000]  掌管我的生命的寶座,
[00:33:34.000 --> 00:33:35.000]  然後,
[00:33:35.000 --> 00:33:38.000]  想起那篇講章,
[00:33:38.000 --> 00:33:41.000]  跟神輕輕祈禱的時候,
[00:33:41.000 --> 00:33:43.000]  我苦心問自己,
[00:33:43.000 --> 00:33:46.000]  還想不想講這篇道,
[00:33:46.000 --> 00:33:47.000]  當走到一半的時候,
[00:33:47.000 --> 00:33:51.000]  我看到前面全部車是不動的一條長龍,
[00:33:51.000 --> 00:33:52.000]  我心想,
[00:33:52.000 --> 00:33:53.000]  糟了,
[00:33:53.000 --> 00:33:54.000]  可能不單遲到,
[00:33:54.000 --> 00:33:56.000]  那篇道也講不了,
[00:33:56.000 --> 00:33:58.000]  我心裡有一個聲音,
[00:33:58.000 --> 00:33:59.000]  自問,
[00:33:59.000 --> 00:34:01.000]  你還想不想講?
[00:34:01.000 --> 00:34:02.000]  我講道以來,
[00:34:02.000 --> 00:34:03.000]  第一次覺得,
[00:34:03.000 --> 00:34:04.000]  原來可以講不到的,
[00:34:04.000 --> 00:34:05.000]  你預備了,
[00:34:05.000 --> 00:34:07.000]  就算之前怎樣失眠,
[00:34:07.000 --> 00:34:09.000]  你也會彈到起來,
[00:34:09.000 --> 00:34:11.000]  但在橋上塞住了,
[00:34:11.000 --> 00:34:13.000]  我跑也跑不回來,
[00:34:13.000 --> 00:34:15.000]  我不是電視劇的女主角,
[00:34:15.000 --> 00:34:18.000]  結果,
[00:34:18.000 --> 00:34:20.000]  我只是跟神祈禱,
[00:34:20.000 --> 00:34:21.000]  神啊,
[00:34:21.000 --> 00:34:22.000]  我想講,
[00:34:22.000 --> 00:34:23.000]  我可以做的,
[00:34:23.000 --> 00:34:24.000]  就是這一刻在車裡面,
[00:34:24.000 --> 00:34:25.000]  預備我的心,
[00:34:25.000 --> 00:34:26.000]  講章也不看,
[00:34:26.000 --> 00:34:28.000]  我只是預備我的心,
[00:34:28.000 --> 00:34:29.000]  神啊,
[00:34:29.000 --> 00:34:30.000]  如果你想我講,
[00:34:30.000 --> 00:34:33.000]  你就為我開路,
[00:34:33.000 --> 00:34:35.000]  但我深深體會,
[00:34:35.000 --> 00:34:37.000]  原來可以侍奉,
[00:34:37.000 --> 00:34:39.000]  可以做你下一秒
[00:34:39.000 --> 00:34:41.000]  預備好的工作,
[00:34:41.000 --> 00:34:44.000]  都不是必然,
[00:34:44.000 --> 00:34:46.000]  及時作弓,
[00:34:46.000 --> 00:34:48.000]  上帝讓我親自體會,
[00:34:48.000 --> 00:34:51.000]  祂要我講的訊息,
[00:34:51.000 --> 00:34:53.000]  弟兄姊妹在無常的人生,
[00:34:53.000 --> 00:34:55.000]  難測的職場際遇裡面,
[00:34:55.000 --> 00:34:58.000]  甚至於每個人都有一份,
[00:34:58.000 --> 00:35:00.000]  無需強求,
[00:35:00.000 --> 00:35:02.000]  但要積極回應,
[00:35:02.000 --> 00:35:04.000]  積極行動,
[00:35:04.000 --> 00:35:06.000]  今天在職場上,
[00:35:06.000 --> 00:35:09.000]  你看不看到神給你的那一份呢?
[00:35:09.000 --> 00:35:11.000]  你如何抓緊時機,
[00:35:11.000 --> 00:35:12.000]  及時作弓,
[00:35:12.000 --> 00:35:16.000]  享受神給你的報酬?
[00:35:16.000 --> 00:35:18.000]  在傳道書十一章,
[00:35:18.000 --> 00:35:20.000]  一至六節,
[00:35:20.000 --> 00:35:22.000]  大家都讀過聽過了,
[00:35:22.000 --> 00:35:25.000]  你有沒有留意有什麼字眼,
[00:35:25.000 --> 00:35:30.000]  重複出現?
[00:35:30.000 --> 00:35:32.000]  知道,
[00:35:32.000 --> 00:35:33.000]  你有沒有留意?
[00:35:33.000 --> 00:35:34.000]  知道,
[00:35:34.000 --> 00:35:36.000]  而不知道這個片語,
[00:35:36.000 --> 00:35:39.000]  更加串連整段經文,
[00:35:39.000 --> 00:35:41.000]  在第二節,
[00:35:41.000 --> 00:35:42.000]  你不知道,
[00:35:42.000 --> 00:35:43.000]  第五節,
[00:35:43.000 --> 00:35:46.000]  你有無從得知,
[00:35:46.000 --> 00:35:49.000]  其實原文的用字是一模一樣,
[00:35:49.000 --> 00:35:52.000]  第五第六節的翻譯和原文都一樣,
[00:35:52.000 --> 00:35:54.000]  你不知道,
[00:35:54.000 --> 00:35:56.000]  藉著重複的片語,
[00:35:56.000 --> 00:35:59.000]  傳道者強調人對自身的際遇,
[00:35:59.000 --> 00:36:01.000]  自然界風雲的力量,
[00:36:01.000 --> 00:36:02.000]  上帝的作為,
[00:36:02.000 --> 00:36:05.000]  都是不知道,
[00:36:05.000 --> 00:36:06.000]  難以測透,
[00:36:06.000 --> 00:36:08.000]  短短六節經文,
[00:36:08.000 --> 00:36:12.000]  傳道者道破人的限制無知,
[00:36:12.000 --> 00:36:15.000]  提出及時作弓的睿智,
[00:36:15.000 --> 00:36:18.000]  鼓勵我們活在當下,
[00:36:18.000 --> 00:36:20.000]  不要偷懶,
[00:36:20.000 --> 00:36:24.000]  就好像傳道書很重要的一節經文,
[00:36:24.000 --> 00:36:25.000]  一個約節,
[00:36:25.000 --> 00:36:27.000]  九章十節上,
[00:36:27.000 --> 00:36:29.000]  想大家一起讀這短短的,
[00:36:29.000 --> 00:36:32.000]  都希望你可以放在心裡,
[00:36:32.000 --> 00:36:34.000]  帶回家,
[00:36:34.000 --> 00:36:35.000]  一二三,
[00:36:35.000 --> 00:36:38.000]  凡你所當做的事,
[00:36:38.000 --> 00:36:41.000]  要盡力去做,
[00:36:41.000 --> 00:36:43.000]  就好像今天的講題,
[00:36:43.000 --> 00:36:45.000]  人生叵測,
[00:36:45.000 --> 00:36:47.000]  及時作弓,
[00:36:47.000 --> 00:36:49.000]  弟兄姊妹,
[00:36:49.000 --> 00:36:51.000]  甚願我們及時作弓,
[00:36:51.000 --> 00:36:53.000]  不單要有計劃,
[00:36:53.000 --> 00:36:57.000]  而且要有相應的具體行動,
[00:36:57.000 --> 00:36:59.000]  及實踐限期,
[00:36:59.000 --> 00:37:01.000]  話說回頭,
[00:37:01.000 --> 00:37:03.000]  上年年底,
[00:37:03.000 --> 00:37:05.000]  那位親友,
[00:37:05.000 --> 00:37:07.000]  不單年中來開車接我,
[00:37:07.000 --> 00:37:09.000]  年底又有機會來開車接我,
[00:37:09.000 --> 00:37:12.000]  在閒聊的裡面,
[00:37:12.000 --> 00:37:14.000]  沉默的他,
[00:37:14.000 --> 00:37:16.000]  輕描淡寫的提及,
[00:37:16.000 --> 00:37:19.000]  原來在兩三年的疫情歲月裡面,
[00:37:19.000 --> 00:37:21.000]  他用他自己的車,
[00:37:21.000 --> 00:37:24.000]  加入了職業司機的行列,
[00:37:24.000 --> 00:37:26.000]  疫情肆虐,
[00:37:26.000 --> 00:37:27.000]  他的球拍,
[00:37:27.000 --> 00:37:28.000]  他的球技,
[00:37:28.000 --> 00:37:31.000]  暫時不能夠幫他維持生計,
[00:37:31.000 --> 00:37:33.000]  他就用他的車,
[00:37:33.000 --> 00:37:34.000]  他的車技,
[00:37:34.000 --> 00:37:35.000]  駕駛技術,
[00:37:35.000 --> 00:37:38.000]  幫助他養妻活兒,
[00:37:38.000 --> 00:37:40.000]  他用他自己擁有的,
[00:37:40.000 --> 00:37:41.000]  及時作弓,
[00:37:41.000 --> 00:37:43.000]  盡上丈夫,
[00:37:43.000 --> 00:37:45.000]  和爸爸的責任,
[00:37:45.000 --> 00:37:47.000]  活在當下,
[00:37:47.000 --> 00:37:49.000]  甚願我們抓緊,
[00:37:49.000 --> 00:37:50.000]  此時此刻,
[00:37:50.000 --> 00:37:52.000]  上帝給你有的機遇,
[00:37:52.000 --> 00:37:55.000]  給你所擁有的條件,
[00:37:55.000 --> 00:37:56.000]  在職場上,
[00:37:56.000 --> 00:37:58.000]  做我們可以做,
[00:37:58.000 --> 00:38:00.000]  盡上我們的本份,
[00:38:00.000 --> 00:38:02.000]  祝福你,
[00:38:02.000 --> 00:38:03.000]  有一天,
[00:38:03.000 --> 00:38:04.000]  都可以享受,
[00:38:04.000 --> 00:38:07.000]  你勞碌所得的成果,
[00:38:07.000 --> 00:38:12.000]  讓我們一起安靜,
[00:38:12.000 --> 00:38:16.000]  讓我們安靜下來,
[00:38:16.000 --> 00:38:18.000]  讓姐妹,
[00:38:18.000 --> 00:38:21.000]  在過去職場的際遇,
[00:38:21.000 --> 00:38:23.000]  有沒有一些人,
[00:38:23.000 --> 00:38:25.000]  一些事,
[00:38:25.000 --> 00:38:28.000]  還令你耿耿於懷,
[00:38:28.000 --> 00:38:33.000]  放不下呢?
[00:38:33.000 --> 00:38:37.000]  你告訴神,
[00:38:37.000 --> 00:38:39.000]  讓真實的自己,
[00:38:39.000 --> 00:38:41.000]  面向真實的上帝,
[00:38:41.000 --> 00:38:43.000]  求神醫治,
[00:38:43.000 --> 00:38:44.000]  赦免,
[00:38:44.000 --> 00:38:46.000]  加力,
[00:38:46.000 --> 00:38:47.000]  告訴神,
[00:38:47.000 --> 00:39:00.000]  為自己祈禱,
[00:39:00.000 --> 00:39:01.000]  今天,
[00:39:01.000 --> 00:39:06.000]  你和我都置身風雲變色的時代,
[00:39:06.000 --> 00:39:08.000]  這個時代,
[00:39:08.000 --> 00:39:10.000]  會不會令你在職場上,
[00:39:10.000 --> 00:39:12.000]  猶豫不決,
[00:39:12.000 --> 00:39:16.000]  甚至果足不前呢?
[00:39:16.000 --> 00:39:19.000]  你有什麼掙扎呢?
[00:39:19.000 --> 00:39:21.000]  你告訴神,
[00:39:21.000 --> 00:39:32.000]  神很樂意聆聽你的掙扎,
[00:39:32.000 --> 00:39:34.000]  在職場上,
[00:39:34.000 --> 00:39:36.000]  是哪一件事,
[00:39:36.000 --> 00:39:37.000]  今天,
[00:39:37.000 --> 00:39:42.000]  神提醒你要及時作供,
[00:39:42.000 --> 00:39:44.000]  你腦海裡面,
[00:39:44.000 --> 00:39:46.000]  有沒有想起一些具體行動,
[00:39:46.000 --> 00:39:50.000]  或者一些實踐的期限呢?
[00:39:50.000 --> 00:40:09.000]  你向神訴說你的心志吧!
[00:40:09.000 --> 00:40:12.000]  神大感謝你,
[00:40:12.000 --> 00:40:14.000]  給我們生命氣息,
[00:40:14.000 --> 00:40:20.000]  又給我們賦予不同的條件,
[00:40:20.000 --> 00:40:23.000]  擁有不同的東西,
[00:40:23.000 --> 00:40:27.000]  神大要我們用你給我們有的東西,
[00:40:27.000 --> 00:40:30.000]  去做我們可做的事,
[00:40:30.000 --> 00:40:32.000]  在職場上,
[00:40:32.000 --> 00:40:36.000]  成為你美好的見證,
[00:40:36.000 --> 00:40:38.000]  主多謝你,
[00:40:38.000 --> 00:40:42.000]  無論過去有什麼感受,
[00:40:42.000 --> 00:40:45.000]  但也曾經讓我們經歷享受過,
[00:40:45.000 --> 00:40:48.000]  你給我們牢固所得的報酬,
[00:40:48.000 --> 00:40:50.000]  人生無常,
[00:40:50.000 --> 00:40:54.000]  我們不能完全掌握明天如何,
[00:40:54.000 --> 00:40:56.000]  但求你幫助我們,
[00:40:56.000 --> 00:40:58.000]  學習積極盡采,
[00:40:58.000 --> 00:41:00.000]  活在當下,
[00:41:00.000 --> 00:41:03.000]  抓緊回應,
[00:41:03.000 --> 00:41:06.000]  你給我們在職場上的機遇,
[00:41:06.000 --> 00:41:08.000]  及時作供,
[00:41:08.000 --> 00:41:10.000]  盡上本份,
[00:41:10.000 --> 00:41:12.000]  成為你美好的見證,
[00:41:12.000 --> 00:41:14.000]  我們禱告奉主命求,
[00:41:14.000 --> 00:41:16.000]  阿門。

