
[00:00:00.000 --> 00:00:02.000]  (新年快樂,身體健康)
[00:20:06.560 --> 00:20:10.560]  原來他願意被塑造
[00:20:10.560 --> 00:20:13.560]  願意被同行成長
[00:20:13.560 --> 00:20:15.560]  願意一起的時候
[00:20:15.560 --> 00:20:18.560]  他對侍奉也很有益處
[00:20:18.560 --> 00:20:21.560]  同行關係很美好
[00:20:21.560 --> 00:20:23.560]  彼此有實際的幫助
[00:20:23.560 --> 00:20:25.560]  情感的支持
[00:20:25.800 --> 00:20:28.560]  關係裡可以培育傳承
[00:20:28.560 --> 00:20:31.560]  但不知道大家有沒有發覺
[00:20:31.560 --> 00:20:36.560]  我們很難建立同工同行的關係
[00:20:36.560 --> 00:20:42.560]  經文也提到一些原因
[00:20:42.560 --> 00:20:44.560]  我們很現實地看到
[00:20:44.560 --> 00:20:46.560]  第一個原因就是
[00:20:46.560 --> 00:20:49.560]  可能價值觀或目標不同
[00:20:49.560 --> 00:20:50.560]  就像底馬一樣
[00:20:50.560 --> 00:20:52.560]  他離開了
[00:20:52.560 --> 00:20:53.560]  離棄保羅
[00:20:53.800 --> 00:20:57.560]  我們有時候看法也會不同
[00:20:57.560 --> 00:21:00.560]  可能你是很看重別人
[00:21:00.560 --> 00:21:02.560]  他也很看重事情
[00:21:02.560 --> 00:21:04.560]  價值觀上也會不同
[00:21:04.560 --> 00:21:06.560]  令到很難一起同行
[00:21:06.560 --> 00:21:07.560]  另外一個就是
[00:21:07.560 --> 00:21:10.560]  曾經有磨擦或衝突
[00:21:10.560 --> 00:21:12.560]  就像保羅和馬可一樣
[00:21:12.560 --> 00:21:16.560]  藝覺家雙方的感情
[00:21:16.560 --> 00:21:21.560]  有時候很難很坦誠地建立關係
[00:21:21.800 --> 00:21:23.560]  由負數升上去很難
[00:21:23.560 --> 00:21:26.560]  但由零慢慢建立上去相對容易
[00:21:26.560 --> 00:21:31.560]  另外還有可能受過傷害
[00:21:31.560 --> 00:21:34.560]  很怕在關係裡再受傷
[00:21:34.560 --> 00:21:37.560]  不敢表達自己的需要
[00:21:37.560 --> 00:21:39.560]  或者習慣了
[00:21:39.560 --> 00:21:40.560]  就像剛才說的
[00:21:40.560 --> 00:21:42.560]  我習慣了自己一個人做
[00:21:42.560 --> 00:21:43.560]  有幾個人一起
[00:21:43.560 --> 00:21:45.560]  我不習慣的
[00:21:45.560 --> 00:21:49.560]  這些都是令我們跟別人保持距離
[00:21:49.800 --> 00:21:52.560]  變成我們只是同工同事
[00:21:52.560 --> 00:21:55.560]  但沒有建立關係
[00:21:55.560 --> 00:22:00.560]  如何建立同工同行的關係呢
[00:22:00.560 --> 00:22:02.560]  經文裡看到
[00:22:02.560 --> 00:22:06.560]  第一個就像提摩太
[00:22:06.560 --> 00:22:09.560]  願意回應別人的請求或邀請
[00:22:09.560 --> 00:22:11.560]  主動走近
[00:22:11.560 --> 00:22:13.560]  願意陪伴安慰
[00:22:13.560 --> 00:22:15.560]  或者有請求幫助的時候
[00:22:15.560 --> 00:22:17.560]  就伸出援手幫助
[00:22:17.800 --> 00:22:19.560]  第二個就像路嘉
[00:22:19.560 --> 00:22:23.560]  當有人孤單
[00:22:23.560 --> 00:22:25.560]  人生的低谷裡
[00:22:25.560 --> 00:22:27.560]  仍然留下來陪伴他
[00:22:27.560 --> 00:22:29.560]  跟他一起度過艱難的時間
[00:22:29.560 --> 00:22:32.560]  這也是很好的建立關係
[00:22:32.560 --> 00:22:34.560]  第三個就像寶來
[00:22:34.560 --> 00:22:37.560]  關心後輩無私培育
[00:22:37.560 --> 00:22:40.560]  這也是很重要的
[00:22:40.560 --> 00:22:43.560]  有時候很年輕的時候
[00:22:43.560 --> 00:22:45.560]  不知道方向是怎樣
[00:22:45.800 --> 00:22:49.560]  有些成熟的長輩可以傾談
[00:22:49.560 --> 00:22:51.560]  其實也是一個很好的指引
[00:22:51.560 --> 00:22:52.560]  很好的幫助
[00:22:52.560 --> 00:22:54.560]  在人生路上
[00:22:54.560 --> 00:22:55.560]  不要那麼容易走歪路
[00:22:55.560 --> 00:22:57.560]  不要那麼容易繞圈
[00:22:57.560 --> 00:23:01.560]  等於我們一起去侍奉
[00:23:01.560 --> 00:23:03.560]  一起去同工
[00:23:03.560 --> 00:23:05.560]  原來我們不單單只是一起去做事
[00:23:05.560 --> 00:23:07.560]  只是有同工
[00:23:07.560 --> 00:23:10.560]  我們更加需要他願意去同行
[00:23:10.560 --> 00:23:12.560]  願意去讓人同行
[00:23:12.560 --> 00:23:15.560]  這個這麼美好的關係
[00:23:15.560 --> 00:23:18.320]  我們會不會面對什麼難處呢
[00:23:18.320 --> 00:23:21.320]  原來我們也有些無可避免的事情要面對
[00:23:21.320 --> 00:23:24.320]  我們一起看看14-15節
[00:23:24.320 --> 00:23:27.320]  我們一起讀
[00:23:27.320 --> 00:23:31.320]  「同像亞歷山大多方害我
[00:23:31.320 --> 00:23:34.320]  主必照他所行的報應他
[00:23:34.320 --> 00:23:36.320]  你也要防備他
[00:23:36.320 --> 00:23:40.320]  因為他極力抗拒我們的話」
[00:23:40.320 --> 00:23:43.320]  原來我們無可避免的就是
[00:23:43.560 --> 00:23:46.320]  原來也會跟別人有些摩擦、衝突
[00:23:46.320 --> 00:23:50.320]  再嚴重一點可能是一些有害對立的關係
[00:23:50.320 --> 00:23:53.320]  保羅在這裡提到一個名字
[00:23:53.320 --> 00:23:54.320]  是亞歷山大
[00:23:54.320 --> 00:23:56.320]  他是同像
[00:23:56.320 --> 00:23:58.320]  會多多地害保羅
[00:23:58.320 --> 00:24:01.320]  保羅跟他有什麼仇口呢
[00:24:01.320 --> 00:24:05.320]  從經文或者新的背景裡
[00:24:05.320 --> 00:24:09.320]  我們也知道原來同像他是做什麼的
[00:24:09.320 --> 00:24:11.320]  做一些偶像
[00:24:11.560 --> 00:24:16.320]  之前有些銀像是做底米雕神像
[00:24:16.320 --> 00:24:18.320]  這個同像應該也是類似的
[00:24:18.320 --> 00:24:20.320]  做偶像
[00:24:20.320 --> 00:24:22.320]  跟偶像製造相關的行業
[00:24:22.320 --> 00:24:25.320]  跟保羅可能也是死敵
[00:24:25.320 --> 00:24:28.320]  保羅就傳福音叫人不要拜偶像
[00:24:28.320 --> 00:24:29.320]  他就做偶像
[00:24:29.320 --> 00:24:32.320]  有些對著幹
[00:24:32.320 --> 00:24:35.320]  直接衝擊他的經濟收益
[00:24:35.320 --> 00:24:40.320]  這裡看到原來有害對立的關係
[00:24:40.560 --> 00:24:42.320]  未必是性格不合
[00:24:42.320 --> 00:24:43.320]  未必是意見不同
[00:24:43.320 --> 00:24:46.320]  而是背後看到他們的價值觀
[00:24:46.320 --> 00:24:47.320]  信仰
[00:24:47.320 --> 00:24:49.320]  都是很不同的
[00:24:49.320 --> 00:24:53.320]  好像有些電影節目也分享過
[00:24:53.320 --> 00:24:55.320]  有些微信的家人
[00:24:55.320 --> 00:25:00.320]  他們很熱心去拜神
[00:25:00.320 --> 00:25:02.320]  拜祖先、裝香
[00:25:02.320 --> 00:25:04.320]  做很多這些事
[00:25:04.320 --> 00:25:07.320]  他們覺得是一個孝道
[00:25:07.560 --> 00:25:10.320]  做一些燒衣紙、燒香
[00:25:10.320 --> 00:25:13.320]  但信了主之後很掙扎
[00:25:13.320 --> 00:25:15.320]  不知道大家有沒有試過
[00:25:15.320 --> 00:25:17.320]  也有
[00:25:17.320 --> 00:25:19.320]  自己信了主就很掙扎
[00:25:19.320 --> 00:25:20.320]  家人這樣做
[00:25:20.320 --> 00:25:23.320]  他們覺得是孝順、孝道
[00:25:23.320 --> 00:25:25.320]  這些是祖先
[00:25:25.320 --> 00:25:26.320]  你信了耶穌
[00:25:26.320 --> 00:25:32.320]  你竟然背道不去再進這個孝道
[00:25:32.320 --> 00:25:35.320]  其實也引來很多誤解
[00:25:35.320 --> 00:25:37.320]  引來很多責備
[00:25:37.320 --> 00:25:41.080]  引致和家人的關係破裂或撕裂
[00:25:41.080 --> 00:25:43.080]  這些傷害都是很真實
[00:25:43.080 --> 00:25:45.080]  有時也很深
[00:25:45.080 --> 00:25:50.080]  但問題往往不是在你做什麼
[00:25:50.080 --> 00:25:54.080]  究竟是燒香還是跪在這裡
[00:25:54.080 --> 00:25:55.080]  其實在背後
[00:25:55.080 --> 00:25:56.080]  大家的價值觀很不同
[00:25:56.080 --> 00:25:58.080]  就是信仰
[00:25:58.080 --> 00:26:00.080]  我們怎樣看待孝道
[00:26:00.080 --> 00:26:03.080]  怎樣看待表達孝道
[00:26:03.080 --> 00:26:06.080]  和我們這些神的兒子的身份
[00:26:06.320 --> 00:26:10.080]  都有很不同的理解
[00:26:10.080 --> 00:26:12.080]  以致我們有很多衝突
[00:26:12.080 --> 00:26:15.080]  和未信的人有衝突也很正常
[00:26:15.080 --> 00:26:19.080]  弟兄姊妹之間
[00:26:19.080 --> 00:26:21.080]  相同信仰
[00:26:21.080 --> 00:26:23.080]  沒有衝突了吧
[00:26:23.080 --> 00:26:25.080]  有沒有
[00:26:25.080 --> 00:26:28.080]  點頭了
[00:26:28.080 --> 00:26:30.080]  我想也不少
[00:26:30.080 --> 00:26:31.080]  未必是信仰的問題
[00:26:31.080 --> 00:26:33.080]  可能是他快步調
[00:26:33.080 --> 00:26:34.080]  他是慢步調
[00:26:34.320 --> 00:26:37.080]  譬如三個月後的講座
[00:26:37.080 --> 00:26:39.080]  統籌就追問
[00:26:39.080 --> 00:26:43.080]  你買了講完感謝卡沒有
[00:26:43.080 --> 00:26:45.080]  統籌當然覺得
[00:26:45.080 --> 00:26:47.080]  我盡責追回一些東西
[00:26:47.080 --> 00:26:49.080]  跟進一下
[00:26:49.080 --> 00:26:50.080]  我心急
[00:26:50.080 --> 00:26:53.080]  想快點完成這些瑣碎事
[00:26:53.080 --> 00:26:55.080]  但負責的弟兄姊妹怎樣想
[00:26:55.080 --> 00:26:59.080]  大哥還有三個月
[00:26:59.080 --> 00:27:02.080]  不用現在追吧
[00:27:02.320 --> 00:27:04.080]  大家這些事情
[00:27:04.080 --> 00:27:07.080]  心裡也會不舒服
[00:27:07.080 --> 00:27:08.080]  這些不同
[00:27:08.080 --> 00:27:11.080]  令大家關係緊張
[00:27:11.080 --> 00:27:15.080]  保羅怎樣面對這些緊張關係
[00:27:15.080 --> 00:27:18.080]  或者對立的關係
[00:27:18.080 --> 00:27:21.080]  基文裡有很多提醒
[00:27:21.080 --> 00:27:24.080]  第一個是交託在主手中
[00:27:24.080 --> 00:27:26.080]  而不是以惡報惡
[00:27:26.080 --> 00:27:27.080]  保羅說
[00:27:27.080 --> 00:27:30.080]  主必照他所行的報應他
[00:27:30.320 --> 00:27:33.080]  這句不是詛咒他
[00:27:33.080 --> 00:27:35.080]  你有報應
[00:27:35.080 --> 00:27:36.080]  不是的
[00:27:36.080 --> 00:27:37.080]  也不是一些情緒發洩
[00:27:37.080 --> 00:27:39.080]  而是他信仰裡
[00:27:39.080 --> 00:27:40.080]  他很深信
[00:27:40.080 --> 00:27:41.080]  最終的公義
[00:27:41.080 --> 00:27:43.080]  不在保羅自己手中
[00:27:43.080 --> 00:27:45.080]  如果他自己報仇
[00:27:45.080 --> 00:27:47.080]  他自己要伸張正義
[00:27:47.080 --> 00:27:49.080]  但那個公義在神的手裡
[00:27:49.080 --> 00:27:52.080]  所以他自己交給神
[00:27:52.080 --> 00:27:55.080]  保羅也沒有罵亞歷山大
[00:27:55.080 --> 00:27:58.080]  沒有心中的怨恨
[00:27:58.080 --> 00:28:00.080]  也沒有策劃什麼報復行動
[00:28:00.080 --> 00:28:02.840]  他選擇將傷害交給主
[00:28:02.840 --> 00:28:05.840]  給神作審判者
[00:28:05.840 --> 00:28:09.840]  但有時候大家會否覺得軟弱
[00:28:09.840 --> 00:28:12.840]  你這些鵪鶉不出聲
[00:28:12.840 --> 00:28:15.840]  但保羅當然不是軟弱
[00:28:15.840 --> 00:28:20.840]  而他對神的主權非常信任
[00:28:20.840 --> 00:28:23.840]  對我們來說也不容易
[00:28:23.840 --> 00:28:24.840]  我們一想就是
[00:28:24.840 --> 00:28:27.840]  我們要討回公道
[00:28:28.080 --> 00:28:29.840]  但保羅提醒我們
[00:28:29.840 --> 00:28:31.840]  這不是一場衝突
[00:28:31.840 --> 00:28:34.840]  要由我們自己親自去解決
[00:28:34.840 --> 00:28:37.840]  第二就是要保持防備
[00:28:37.840 --> 00:28:39.840]  避免再次傷害
[00:28:39.840 --> 00:28:42.840]  保羅提醒提摩太
[00:28:42.840 --> 00:28:44.840]  你要防備亞歷山大
[00:28:44.840 --> 00:28:47.840]  命令的語氣
[00:28:47.840 --> 00:28:49.840]  是一個很重要的提醒
[00:28:49.840 --> 00:28:50.840]  這個防備
[00:28:50.840 --> 00:28:53.840]  不是要提摩太敵視他
[00:28:53.840 --> 00:28:54.840]  或者有仇恨對他
[00:28:54.840 --> 00:28:57.840]  而是和他保持距離
[00:28:57.840 --> 00:29:00.600]  有時候我們可能會誤會
[00:29:00.600 --> 00:29:01.600]  你饒恕人
[00:29:01.600 --> 00:29:04.600]  會否好像很輕易
[00:29:04.600 --> 00:29:07.600]  但保羅的態度也很平衡
[00:29:07.600 --> 00:29:10.600]  一方面將事情交給主
[00:29:10.600 --> 00:29:13.600]  另一方面也提醒同工要小心
[00:29:13.600 --> 00:29:14.600]  這個幫助我們
[00:29:14.600 --> 00:29:16.600]  我們當然不要傷害人
[00:29:16.600 --> 00:29:19.600]  但也有智慧保護自己
[00:29:19.600 --> 00:29:21.600]  這些有害關係
[00:29:21.600 --> 00:29:23.600]  我們要保持距離
[00:29:23.600 --> 00:29:27.600]  有時候這些是對自己的負責任
[00:29:27.600 --> 00:29:33.360]  第三就是衝突是成長的機會
[00:29:33.360 --> 00:29:34.360]  人際關係裡
[00:29:34.360 --> 00:29:37.360]  對立往往是一塊鏡
[00:29:37.360 --> 00:29:39.360]  讓我們認識對方
[00:29:39.360 --> 00:29:40.360]  認識自己
[00:29:40.360 --> 00:29:42.360]  當我們被人反對
[00:29:42.360 --> 00:29:43.360]  你覺得被冒犯
[00:29:43.360 --> 00:29:44.360]  被傷害的時候
[00:29:44.360 --> 00:29:46.360]  其實也很值得停一停
[00:29:46.360 --> 00:29:48.360]  問一個問題
[00:29:48.360 --> 00:29:50.360]  其實我介意什麼呢
[00:29:50.360 --> 00:29:54.360]  我是否自尊受損呢
[00:29:54.360 --> 00:29:57.360]  是否我的價值觀被否定了
[00:29:57.360 --> 00:30:00.120]  還是我的信仰被誤解呢
[00:30:00.120 --> 00:30:03.120]  很值得我們深思的地方
[00:30:03.120 --> 00:30:06.120]  保羅在這裡其實介意什麼呢
[00:30:06.120 --> 00:30:08.120]  第15節說了
[00:30:08.120 --> 00:30:13.120]  原來是因為亞歷山大極力抗拒我們的話
[00:30:13.120 --> 00:30:16.120]  原來保羅不是介意被人批評
[00:30:16.120 --> 00:30:18.120]  被人罵 被人討厭
[00:30:18.120 --> 00:30:21.120]  而是他介意我們的話被反對
[00:30:21.120 --> 00:30:22.120]  這就是說
[00:30:22.120 --> 00:30:24.120]  他不是私人恩怨
[00:30:24.360 --> 00:30:29.120]  這是牽涉到福音 真理 和他的使命
[00:30:29.120 --> 00:30:30.120]  而另一個角度
[00:30:30.120 --> 00:30:35.120]  你猜童匠介意保羅什麼呢
[00:30:35.120 --> 00:30:40.120]  保羅主張耶穌基督是獨一的真神
[00:30:40.120 --> 00:30:43.120]  其實童匠也是很介意保羅
[00:30:43.120 --> 00:30:44.120]  他這個主張
[00:30:44.120 --> 00:30:48.120]  令到他的收入受到影響
[00:30:48.120 --> 00:30:51.120]  所以其實彼此明白之後
[00:30:51.120 --> 00:30:53.120]  知道大家的不同
[00:30:53.360 --> 00:30:56.120]  可能會懂得彼此尊重
[00:30:56.120 --> 00:30:58.120]  又考考大家
[00:30:58.120 --> 00:31:02.120]  我和太太Lemon有時候意見都會不同
[00:31:02.120 --> 00:31:03.120]  我以前買東西
[00:31:03.120 --> 00:31:06.120]  我會逛整個商場
[00:31:06.120 --> 00:31:08.120]  每天都會逛整個商場
[00:31:08.120 --> 00:31:10.120]  合起來逛整個商場
[00:31:10.120 --> 00:31:14.120]  才去那間最便宜的買
[00:31:14.120 --> 00:31:17.120]  而Lemon就是逛一兩間
[00:31:17.120 --> 00:31:20.120]  覺得合適價錢他就會買
[00:31:20.120 --> 00:31:23.120]  你猜我見到他這樣
[00:31:23.120 --> 00:31:25.880]  我介意什麼呢
[00:31:25.880 --> 00:31:29.880]  錢不是買到最便宜
[00:31:29.880 --> 00:31:32.880]  最優惠
[00:31:32.880 --> 00:31:36.880]  Lemon見到我這樣逛整個商場
[00:31:36.880 --> 00:31:40.880]  你猜他介意什麼呢
[00:31:40.880 --> 00:31:43.880]  他說你這麼浪費時間
[00:31:43.880 --> 00:31:45.880]  逛整個商場
[00:31:45.880 --> 00:31:48.880]  可能省了一點點
[00:31:48.880 --> 00:31:50.880]  價值觀不同
[00:31:51.120 --> 00:31:54.880]  原來我們在不同的衝突裡
[00:31:54.880 --> 00:31:56.880]  都彼此認識對方
[00:31:56.880 --> 00:31:59.880]  原來有這樣的重視
[00:31:59.880 --> 00:32:02.880]  自此我們都有一個很好的
[00:32:02.880 --> 00:32:05.880]  合作的方法
[00:32:05.880 --> 00:32:06.880]  我們就同意
[00:32:06.880 --> 00:32:09.880]  如果有東西買
[00:32:09.880 --> 00:32:11.880]  不如貨給三家
[00:32:11.880 --> 00:32:12.880]  不要逛完三家
[00:32:12.880 --> 00:32:14.880]  不要逛完就馬上買
[00:32:14.880 --> 00:32:17.880]  我想在衝突裡
[00:32:17.880 --> 00:32:19.880]  大家都是一個好好彼此認識的時間
[00:32:20.120 --> 00:32:22.880]  一個成長的機會
[00:32:22.880 --> 00:32:26.880]  有時候我們遇到有害或對立的關係
[00:32:26.880 --> 00:32:28.880]  其實不一定可以化解
[00:32:28.880 --> 00:32:29.880]  未必可以解決
[00:32:29.880 --> 00:32:32.880]  但我們可以明白對方
[00:32:32.880 --> 00:32:34.880]  可以正面去面對
[00:32:34.880 --> 00:32:37.880]  可能是彼此尊重
[00:32:37.880 --> 00:32:38.880]  未必可以改變對方
[00:32:38.880 --> 00:32:42.880]  或者大家想到有什麼可行的解決
[00:32:42.880 --> 00:32:45.880]  而當我們學會這樣去面對的時候
[00:32:46.120 --> 00:32:49.880]  其實我們不會被這些有害
[00:32:49.880 --> 00:32:53.880]  對立的關係拖垮我們
[00:32:53.880 --> 00:32:56.880]  反而我們在主裡面建立自己
[00:32:56.880 --> 00:32:57.880]  知道自己介意什麼
[00:32:57.880 --> 00:32:58.880]  知道自己有什麼立場
[00:32:58.880 --> 00:33:00.880]  是站得很硬的
[00:33:00.880 --> 00:33:06.880]  而當中我們面對衝突
[00:33:06.880 --> 00:33:09.880]  也是同人同工
[00:33:09.880 --> 00:33:10.880]  在同人同工裡
[00:33:10.880 --> 00:33:12.880]  有人一起當然好
[00:33:12.880 --> 00:33:15.880]  但如果所有人都離開又怎麼辦呢
[00:33:15.880 --> 00:33:18.640]  我們一起看看16-18字
[00:33:18.640 --> 00:33:19.640]  我們一起讀
[00:33:19.640 --> 00:33:21.640]  我初次上訴時
[00:33:21.640 --> 00:33:23.640]  沒有人前來幫助
[00:33:23.640 --> 00:33:25.640]  竟都離棄了我
[00:33:25.640 --> 00:33:29.640]  但願這罪不歸在他們身上
[00:33:29.640 --> 00:33:31.640]  唯有主站在我身邊
[00:33:31.640 --> 00:33:33.640]  加給我力量
[00:33:33.640 --> 00:33:36.640]  使我能把福音完整地傳開
[00:33:36.640 --> 00:33:39.640]  讓所有的外邦人都聽見
[00:33:39.640 --> 00:33:42.640]  我也從獅子口裡被救出來
[00:33:42.640 --> 00:33:45.640]  主必救我脫離一切的困境
[00:33:45.640 --> 00:33:48.400]  也必救我進他的天國
[00:33:48.400 --> 00:33:50.400]  願榮耀歸給他
[00:33:50.400 --> 00:33:52.400]  直到永遠
[00:33:52.400 --> 00:33:53.400]  阿們
[00:33:53.400 --> 00:33:55.400]  在侍奉路上
[00:33:55.400 --> 00:33:58.400]  有人同行當然是很大的祝福
[00:33:58.400 --> 00:34:00.400]  但保羅在這段經文裡
[00:34:00.400 --> 00:34:02.400]  也很誠實地告訴我們
[00:34:02.400 --> 00:34:03.400]  這是事實
[00:34:03.400 --> 00:34:06.400]  即使有同行者有同工
[00:34:06.400 --> 00:34:11.400]  但有時也需要獨自去面對
[00:34:11.400 --> 00:34:13.400]  這裏初字新變
[00:34:13.640 --> 00:34:16.400]  應該是指保羅在羅馬受審時
[00:34:16.400 --> 00:34:18.400]  正式的辯護
[00:34:18.400 --> 00:34:21.400]  一個關乎他的性命
[00:34:21.400 --> 00:34:23.400]  關乎他的使命的關鍵時刻
[00:34:23.400 --> 00:34:26.400]  但他說沒有人來幫助
[00:34:26.400 --> 00:34:29.400]  沒有人來支持
[00:34:29.400 --> 00:34:34.400]  沒有人站出來為他開口說話
[00:34:34.400 --> 00:34:38.400]  而當中他再說多一件
[00:34:38.400 --> 00:34:40.400]  也很沉重的
[00:34:40.400 --> 00:34:42.400]  再次提到被離棄
[00:34:42.640 --> 00:34:44.400]  他被所有人離棄
[00:34:44.400 --> 00:34:48.400]  也是很難過的時間
[00:34:48.400 --> 00:34:50.400]  保羅不是沒有同工
[00:34:50.400 --> 00:34:51.400]  前面提過
[00:34:51.400 --> 00:34:52.400]  起碼有七個
[00:34:52.400 --> 00:34:55.400]  但有些時刻他也要獨自面對
[00:34:55.400 --> 00:34:57.400]  對我們來說
[00:34:57.400 --> 00:35:00.400]  我們有時也會這樣去面對
[00:35:00.400 --> 00:35:02.400]  雖然我們有團隊
[00:35:02.400 --> 00:35:03.400]  有團契
[00:35:03.400 --> 00:35:04.400]  有小組
[00:35:04.400 --> 00:35:07.400]  但會不會有時也只剩下你一個呢
[00:35:07.400 --> 00:35:10.400]  譬如今天早上
[00:35:10.640 --> 00:35:11.640]  今天早上很好的
[00:35:11.640 --> 00:35:12.640]  斯事總務
[00:35:12.640 --> 00:35:15.400]  如果總務今天早上八點鐘
[00:35:15.400 --> 00:35:16.400]  你等到八點半
[00:35:16.400 --> 00:35:17.400]  開始崇拜
[00:35:17.400 --> 00:35:19.400]  也只剩下你一個
[00:35:19.400 --> 00:35:21.400]  你會怎樣面對呢
[00:35:21.400 --> 00:35:26.400]  很難過
[00:35:26.400 --> 00:35:28.400]  這個時間很難過
[00:35:28.400 --> 00:35:30.400]  不過我相信頂尖寺母是很好的
[00:35:30.400 --> 00:35:32.400]  不會甩他的
[00:35:32.400 --> 00:35:35.400]  保羅的第一個反應
[00:35:35.400 --> 00:35:36.400]  他不是埋怨
[00:35:36.400 --> 00:35:39.400]  他是求神代求
[00:35:39.640 --> 00:35:41.400]  他的反應也令我有點驚訝
[00:35:41.400 --> 00:35:42.400]  他說但願這罪
[00:35:42.400 --> 00:35:44.400]  不要歸在他們身上
[00:35:44.400 --> 00:35:47.400]  這個也是很成熟的表現
[00:35:47.400 --> 00:35:49.400]  很有主耶穌基督的心腸
[00:35:49.400 --> 00:35:51.400]  就好像耶穌被釘的時候
[00:35:51.400 --> 00:35:54.400]  也說這罪不要歸在他們身上
[00:35:54.400 --> 00:35:57.400]  他沒有否認也承認
[00:35:57.400 --> 00:35:58.400]  這個很離棄
[00:35:58.400 --> 00:36:01.400]  這個感受也是不好的
[00:36:01.400 --> 00:36:03.400]  他也不是合理化
[00:36:03.400 --> 00:36:05.400]  他們不見人是很合理
[00:36:05.400 --> 00:36:08.400]  但他選擇不用苦讀
[00:36:08.640 --> 00:36:11.400]  去面對一些離棄他的同工
[00:36:11.400 --> 00:36:14.400]  神站在他身邊
[00:36:14.400 --> 00:36:18.400]  這個也是很特別的時間
[00:36:18.400 --> 00:36:20.400]  第十七節也說到
[00:36:20.400 --> 00:36:22.400]  唯有主站在他身邊
[00:36:22.400 --> 00:36:25.400]  這個也是神加給他的力量
[00:36:25.400 --> 00:36:27.400]  之前沒有人站在他身邊
[00:36:27.400 --> 00:36:29.400]  而沒有人站在他身邊
[00:36:29.400 --> 00:36:31.400]  有時候沒有人站在他身邊
[00:36:31.400 --> 00:36:33.400]  或者人們真的都走了
[00:36:33.400 --> 00:36:34.400]  沒有人同行
[00:36:34.400 --> 00:36:36.400]  其實對方未必是惡意
[00:36:36.640 --> 00:36:39.400]  有時候像保羅同工裡面
[00:36:39.400 --> 00:36:41.400]  有軟弱 有限制
[00:36:41.400 --> 00:36:44.400]  不出現也不奇怪
[00:36:44.400 --> 00:36:47.400]  有主站在他身邊
[00:36:47.400 --> 00:36:49.400]  這個是保羅很好的經歷
[00:36:49.400 --> 00:36:50.400]  有主站在他身邊
[00:36:50.400 --> 00:36:54.400]  你猜他是平時不找神
[00:36:54.400 --> 00:36:55.400]  但突然有事
[00:36:55.400 --> 00:36:56.400]  神幫助他
[00:36:56.400 --> 00:36:58.400]  神立刻站在他身邊
[00:36:58.400 --> 00:37:00.400]  你猜會不會是這樣呢
[00:37:00.400 --> 00:37:03.400]  少一點的
[00:37:03.400 --> 00:37:06.400]  神有時候也會突然幫助
[00:37:06.400 --> 00:37:10.160]  但如果保持良好的關係
[00:37:10.160 --> 00:37:13.160]  和神有緊密親密的關係
[00:37:13.160 --> 00:37:16.160]  其實神會對你更加感受到
[00:37:16.160 --> 00:37:18.160]  神的同在
[00:37:18.160 --> 00:37:19.160]  神在你身邊
[00:37:19.160 --> 00:37:21.160]  神在你身邊
[00:37:21.160 --> 00:37:23.160]  不只是站在那裡
[00:37:23.160 --> 00:37:25.160]  他也感受到神的同在
[00:37:25.160 --> 00:37:27.160]  有時候有神的支持
[00:37:27.160 --> 00:37:29.160]  即使所有人不見人
[00:37:29.160 --> 00:37:31.160]  神也在他身邊
[00:37:31.160 --> 00:37:32.160]  有神的加力
[00:37:32.160 --> 00:37:34.160]  有神的同在
[00:37:34.160 --> 00:37:36.160]  為保羅帶來的結果
[00:37:36.160 --> 00:37:39.920]  就是他更加放膽在福音上傳福音
[00:37:39.920 --> 00:37:42.920]  令到外邦人更加聽見
[00:37:42.920 --> 00:37:51.920]  這裡看到我們真的要好好珍惜
[00:37:51.920 --> 00:37:55.920]  去寶貴我們平時和神相處的時間
[00:37:55.920 --> 00:37:59.920]  有時候人是故意或不是故意
[00:37:59.920 --> 00:38:01.920]  也可能會離棄 走開
[00:38:01.920 --> 00:38:02.920]  只剩下你一個
[00:38:02.920 --> 00:38:05.920]  但神總會與我們在一起
[00:38:05.920 --> 00:38:06.680]  所以弟兄姊妹
[00:38:06.680 --> 00:38:08.680]  在侍奉路上
[00:38:08.680 --> 00:38:10.680]  我們有同工固然很重要
[00:38:10.680 --> 00:38:12.680]  也是很寶貴
[00:38:12.680 --> 00:38:15.680]  但願在主裡面同行的人
[00:38:15.680 --> 00:38:17.680]  也有人願意
[00:38:17.680 --> 00:38:20.680]  但同行也不是永遠順利的
[00:38:20.680 --> 00:38:23.680]  也不是很完美的
[00:38:23.680 --> 00:38:25.680]  而在有人軟弱的時候
[00:38:25.680 --> 00:38:27.680]  我們也很需要走到他身邊
[00:38:27.680 --> 00:38:30.680]  去提醒 去扶他一把
[00:38:30.680 --> 00:38:32.680]  但有時候沒有的時候
[00:38:32.920 --> 00:38:36.680]  我們也可以轉目望向神
[00:38:36.680 --> 00:38:38.680]  有神在我們身邊
[00:38:38.680 --> 00:38:42.680]  或許今天你在一個孤單侍奉的路上
[00:38:42.680 --> 00:38:44.680]  願你也踏出一步
[00:38:44.680 --> 00:38:47.680]  為自己去找一個同路的人
[00:38:47.680 --> 00:38:49.680]  同時也願主感動你
[00:38:49.680 --> 00:38:52.680]  不單止別人走過來陪伴我們
[00:38:52.680 --> 00:38:54.680]  也更願意主動走到別人身邊
