
[00:00:00.000 --> 00:00:09.000]  但我留意到想起2018年6月尾有一則很搞動人心腸的國際新聞
[00:20:58.000 --> 00:21:02.000]  很強烈地站著的意思
[00:21:02.000 --> 00:21:04.000]  就是要硬
[00:21:04.000 --> 00:21:05.000]  站硬
[00:21:05.000 --> 00:21:07.000]  站穩的意思
[00:21:07.000 --> 00:21:08.000]  第十四字那裡
[00:21:08.000 --> 00:21:10.000]  只管靜默
[00:21:10.000 --> 00:21:11.000]  不要作聲
[00:21:11.000 --> 00:21:14.000]  原文是一個字
[00:21:14.000 --> 00:21:19.000]  意思是要刻意地保持安靜的意思
[00:21:19.000 --> 00:21:21.000]  總而言之
[00:21:21.000 --> 00:21:26.000]  不要怕自己要堅持站著
[00:21:26.000 --> 00:21:28.000]  依靠神的立場
[00:21:28.000 --> 00:21:30.000]  保持安靜
[00:21:30.000 --> 00:21:31.000]  等候
[00:21:31.000 --> 00:21:33.000]  等待神的請求
[00:21:33.000 --> 00:21:36.000]  除了叫以色列人只管站著
[00:21:36.000 --> 00:21:38.000]  還有保持靜默
[00:21:38.000 --> 00:21:42.000]  原來看到神怎樣私人請求
[00:21:42.000 --> 00:21:44.000]  當你危急的時候
[00:21:44.000 --> 00:21:46.000]  你是否有信心
[00:21:46.000 --> 00:21:48.000]  期待
[00:21:48.000 --> 00:21:50.000]  等待在那裡祈禱
[00:21:50.000 --> 00:21:53.000]  等待神私人請求呢?
[00:21:53.000 --> 00:21:56.000]  摩西教的以色列人只管站著
[00:21:56.000 --> 00:21:58.000]  只管靜默
[00:21:58.000 --> 00:22:00.000]  究竟站著多久
[00:22:00.000 --> 00:22:02.000]  靜默多久呢?
[00:22:02.000 --> 00:22:05.000]  香港人那種等待
[00:22:05.000 --> 00:22:07.000]  覺得很久的時間
[00:22:07.000 --> 00:22:09.000]  自從在地鐵之後
[00:22:09.000 --> 00:22:11.000]  兩分鐘就很久了
[00:22:11.000 --> 00:22:14.000]  五分鐘有沒有搞錯呢?
[00:22:14.000 --> 00:22:17.000]  估計當時他們要等
[00:22:17.000 --> 00:22:20.000]  相信是等兩三個小時
[00:22:20.000 --> 00:22:23.000]  因為在十四章開始的時候
[00:22:23.000 --> 00:22:25.000]  他們安營就是黃昏的時候
[00:22:25.000 --> 00:22:27.000]  當他們過完紅海的時候
[00:22:27.000 --> 00:22:28.000]  就是黎明的時候
[00:22:28.000 --> 00:22:29.000]  一整晚
[00:22:29.000 --> 00:22:31.000]  而中間這段等待的時候
[00:22:31.000 --> 00:22:33.000]  應該是兩三個小時
[00:22:33.000 --> 00:22:35.000]  摩西就帶領以色列人
[00:22:35.000 --> 00:22:37.000]  在這兩三個小時
[00:22:37.000 --> 00:22:39.000]  看著二百多萬人
[00:22:39.000 --> 00:22:41.000]  面對他們前無去路
[00:22:41.000 --> 00:22:43.000]  後有追兵
[00:22:43.000 --> 00:22:45.000]  一定很大壓力
[00:22:45.000 --> 00:22:48.000]  為什麼他們不但不妥協
[00:22:48.000 --> 00:22:50.000]  而且沒有信心
[00:22:50.000 --> 00:22:52.000]  還可以跟以色列人說
[00:22:52.000 --> 00:22:55.000]  今天所看見的埃及人
[00:22:55.000 --> 00:22:57.000]  必永遠不再看見了
[00:22:57.000 --> 00:22:59.000]  摩西經歷過
[00:22:59.000 --> 00:23:03.000]  依靠神在埃及施人十災
[00:23:03.000 --> 00:23:07.000]  是他第一身依靠神的經歷
[00:23:07.000 --> 00:23:12.000]  他的信心一次一次地增加
[00:23:12.000 --> 00:23:14.000]  經過十次之後
[00:23:14.000 --> 00:23:16.000]  十一次了
[00:23:16.000 --> 00:23:18.000]  他期待了神會在一次
[00:23:18.000 --> 00:23:20.000]  有什麼神蹟
[00:23:20.000 --> 00:23:22.000]  來拯救以色列人
[00:23:22.000 --> 00:23:24.000]  開始的時候
[00:23:24.000 --> 00:23:27.000]  我講到在泰國水底
[00:23:27.000 --> 00:23:31.000]  山洞被困的十二個少年足球隊
[00:23:31.000 --> 00:23:33.000]  和一名青年教練
[00:23:33.000 --> 00:23:35.000]  他們怎樣被困住多天
[00:23:35.000 --> 00:23:37.000]  仍然生存呢
[00:23:37.000 --> 00:23:40.000]  他們就要站定
[00:23:40.000 --> 00:23:41.000]  保持靜默
[00:23:41.000 --> 00:23:42.000]  坐定
[00:23:42.000 --> 00:23:46.000]  用少一點氧氣和體力
[00:23:46.000 --> 00:23:50.000]  他們在裡面等了九天
[00:23:50.000 --> 00:23:52.000]  大家要記得
[00:23:52.000 --> 00:23:54.000]  等了九天才發現他們
[00:23:54.000 --> 00:23:56.000]  仍然保存性命
[00:23:56.000 --> 00:24:00.000]  他要有信心
[00:24:00.000 --> 00:24:03.000]  跟著每一步的指引
[00:24:03.000 --> 00:24:05.000]  然後才可以被請求
[00:24:05.000 --> 00:24:08.000]  他們連游泳都不會游泳
[00:24:08.000 --> 00:24:10.000]  要學習潛水了
[00:24:10.000 --> 00:24:13.000]  他們要乖乖地學潛水
[00:24:13.000 --> 00:24:16.000]  他們要信服
[00:24:16.000 --> 00:24:18.000]  他們離開潛水的時候
[00:24:18.000 --> 00:24:20.000]  叫他們不可以害怕
[00:24:20.000 --> 00:24:22.000]  他們就不可以害怕
[00:24:22.000 --> 00:24:24.000]  他們就不害怕了
[00:24:24.000 --> 00:24:26.000]  這樣他們就信服每個指引
[00:24:26.000 --> 00:24:28.000]  然後最後獲得拯救
[00:24:28.000 --> 00:24:30.000]  走向以色列人
[00:24:30.000 --> 00:24:32.000]  本來有很多埋怨
[00:24:32.000 --> 00:24:35.000]  但摩西命令他們不要懼怕
[00:24:35.000 --> 00:24:36.000]  只要站住
[00:24:36.000 --> 00:24:37.000]  保持靜默
[00:24:37.000 --> 00:24:39.000]  完全信服摩西的信心指引
[00:24:39.000 --> 00:24:43.000]  就可以得到耶和華的拯救
[00:24:43.000 --> 00:24:48.000]  我們一起再讀15-18節
[00:24:48.000 --> 00:24:50.000]  耶和華對摩西說
[00:24:50.000 --> 00:24:52.000]  你為什麼向我哀求呢?
[00:24:52.000 --> 00:24:55.000]  你吩咐以色列人往前走
[00:24:55.000 --> 00:24:59.000]  你舉手把水分開
[00:24:59.000 --> 00:25:02.000]  以色列人要下海走乾地
[00:25:02.000 --> 00:25:05.000]  我使哀求人的心剛硬
[00:25:05.000 --> 00:25:07.000]  他們就跟著下
[00:25:07.000 --> 00:25:11.000]  我要在法老和他全軍車輛馬兵上得榮耀
[00:25:11.000 --> 00:25:16.000]  我在法老和他的軍車馬兵上得榮耀的時候
[00:25:16.000 --> 00:25:20.000]  哀求人就知道我是耶和華
[00:25:20.000 --> 00:25:22.000]  在17-18節
[00:25:22.000 --> 00:25:25.000]  說到兩次
[00:25:25.000 --> 00:25:28.000]  神要在法老的車輛馬兵上得榮耀
[00:25:28.000 --> 00:25:30.000]  是什麼意思呢?
[00:25:30.000 --> 00:25:34.000]  得榮耀就是要哀求人知道我是耶和華
[00:25:34.000 --> 00:25:37.000]  哀求人什麼時候知道呢?
[00:25:37.000 --> 00:25:39.000]  答案就是
[00:25:39.000 --> 00:25:42.000]  當哀求全軍跟著以色列人
[00:25:42.000 --> 00:25:46.000]  下到紅海底的時候
[00:25:46.000 --> 00:25:48.000]  當以色列人安靜
[00:25:48.000 --> 00:25:49.000]  站穩
[00:25:49.000 --> 00:25:51.000]  以及信靠耶和華
[00:25:51.000 --> 00:25:55.000]  就看到神的榮耀
[00:25:55.000 --> 00:25:57.000]  我們讀19-20節
[00:25:57.000 --> 00:26:01.000]  在以色列迎前走的使者
[00:26:01.000 --> 00:26:03.000]  轉到他們後面去
[00:26:03.000 --> 00:26:06.000]  運處也在他們前面
[00:26:06.000 --> 00:26:08.000]  轉到他們後面立柱
[00:26:08.000 --> 00:26:12.000]  在埃及迎和以色列人中間有運柱
[00:26:12.000 --> 00:26:15.000]  一邊黑暗一邊發光
[00:26:15.000 --> 00:26:19.000]  中夜兩不相近
[00:26:19.000 --> 00:26:23.000]  神轉動運柱的方向
[00:26:23.000 --> 00:26:28.000]  就隔著埃及軍隊和以色列人
[00:26:28.000 --> 00:26:32.000]  而運柱就變成一邊黑暗一邊發光
[00:26:32.000 --> 00:26:34.000]  不是兩條柱
[00:26:34.000 --> 00:26:36.000]  是一條雲火柱
[00:26:36.000 --> 00:26:39.000]  在圖中看到
[00:26:39.000 --> 00:26:43.000]  美國內陸很多時候發生的龍捲風
[00:26:43.000 --> 00:26:47.000]  右邊那幅就像是運柱的龍捲風
[00:26:47.000 --> 00:26:51.000]  左邊就是因為有異形物體在中間
[00:26:51.000 --> 00:26:54.000]  成為火龍捲
[00:26:54.000 --> 00:26:56.000]  在另一個圖中
[00:26:56.000 --> 00:26:58.000]  就看到運火柱原來
[00:26:58.000 --> 00:27:02.000]  是不同上面那兩幅圖的
[00:27:02.000 --> 00:27:04.000]  是一個超自然現象
[00:27:04.000 --> 00:27:06.000]  一邊黑暗一邊發光
[00:27:06.000 --> 00:27:09.000]  而且是超大的面積
[00:27:09.000 --> 00:27:15.000]  可以隔開埃及全軍和以色列
[00:27:15.000 --> 00:27:18.000]  二百多萬的群眾
[00:27:18.000 --> 00:27:22.000]  我們繼續讀21到22節
[00:27:22.000 --> 00:27:25.000]  摩西舉抬新像
[00:27:25.000 --> 00:27:27.000]  耶和華使用大東風
[00:27:27.000 --> 00:27:29.000]  使海水一夜退去
[00:27:29.000 --> 00:27:30.000]  水便分開
[00:27:30.000 --> 00:27:32.000]  海就成了乾地
[00:27:32.000 --> 00:27:35.000]  以色列人下海中走乾地
[00:27:35.000 --> 00:27:39.000]  水在他們的左右著了長緩
[00:27:39.000 --> 00:27:43.000]  當摩西向海伸張
[00:27:43.000 --> 00:27:46.000]  果然神就分開紅海
[00:27:46.000 --> 00:27:49.000]  神揀選了摩西代表以色列人
[00:27:49.000 --> 00:27:50.000]  代表他
[00:27:50.000 --> 00:27:53.000]  也讓以色列人看到和知道
[00:27:53.000 --> 00:27:57.000]  摩西完全是代表神帶領和管治他們
[00:27:57.000 --> 00:27:59.000]  摩西舉起手
[00:27:59.000 --> 00:28:02.000]  是向有信心的手
[00:28:02.000 --> 00:28:05.000]  而以色列人就用信心的腿
[00:28:05.000 --> 00:28:08.000]  來踏進紅海的乾地
[00:28:08.000 --> 00:28:19.000]  途中看到以色列人在這個叫魯威巴海灘下海
[00:28:19.000 --> 00:28:21.000]  那裡是一個很大的海灘
[00:28:21.000 --> 00:28:23.000]  可以聚集很多人
[00:28:23.000 --> 00:28:33.000]  剛才說的海灣是紅海裡的阿赫巴海灘的海床位置
[00:28:33.000 --> 00:28:35.000]  我們看到海床位置
[00:28:35.000 --> 00:28:37.000]  在海底慢慢比較淺
[00:28:37.000 --> 00:28:39.000]  然後慢慢斜下去
[00:28:39.000 --> 00:28:42.000]  如果很深的話,是走不下去的
[00:28:42.000 --> 00:28:49.000]  神竟然預備了這條海底兩邊是深谷
[00:28:49.000 --> 00:28:53.000]  中間有一條比較淺水的路
[00:28:53.000 --> 00:28:59.000]  形成走紅海海底的走廊通道
[00:28:59.000 --> 00:29:02.000]  以色列就在裡面走乾地
[00:29:02.000 --> 00:29:04.000]  走過紅海的海底
[00:29:04.000 --> 00:29:08.000]  大約走15到18公里
[00:29:08.000 --> 00:29:16.000]  另外很有趣的就是當以色列人走到紅海海底的乾地
[00:29:16.000 --> 00:29:20.000]  水的兩邊就變成像牆一樣
[00:29:20.000 --> 00:29:23.000]  這個不單是神蹟,也是奇觀
[00:29:23.000 --> 00:29:27.000]  由於有雲火柱隔著以色列人和埃及的軍隊
[00:29:27.000 --> 00:29:30.000]  當以色列人全部過了紅海之後
[00:29:30.000 --> 00:29:35.000]  神就讓埃及軍隊開始下紅海
[00:29:35.000 --> 00:29:39.000]  我們一起讀24到29節
[00:29:39.000 --> 00:30:08.000]  (國語)
[00:30:08.000 --> 00:30:36.000]  (國語)
[00:30:36.000 --> 00:30:39.000]  在開始第二節的時候
[00:30:39.000 --> 00:30:42.000]  以色列人的安營是在黃昏的時候
[00:30:42.000 --> 00:30:45.000]  到24節就天亮了
[00:30:45.000 --> 00:30:49.000]  也就是說以色列人用了一整晚來過紅海
[00:30:49.000 --> 00:30:56.000]  天亮的時候,埃及全軍已經剛剛過了紅海海底
[00:30:56.000 --> 00:31:00.000]  以色列人就知道,耶和華會帶他們過紅海
[00:31:00.000 --> 00:31:05.000]  為什麼埃及全軍要下紅海呢?
[00:31:05.000 --> 00:31:08.000]  他們不怕水來覆核,淹沒他們嗎?
[00:31:08.000 --> 00:31:12.000]  因為法老和埃及人的心剛硬
[00:31:12.000 --> 00:31:16.000]  於是法老全軍都下到紅海,來追以色列人
[00:31:16.000 --> 00:31:21.000]  在24到25節,耶和華從雲火柱裡面
[00:31:21.000 --> 00:31:25.000]  從雲火柱裡面來觀看的時候
[00:31:25.000 --> 00:31:29.000]  看到他們的車混亂,而且淘寶的時候非常狼狽
[00:31:29.000 --> 00:31:33.000]  本來他們最炫耀的戰車
[00:31:33.000 --> 00:31:37.000]  相信當年是世界最先進的設備
[00:31:37.000 --> 00:31:39.000]  竟然全部掉了輪子
[00:31:39.000 --> 00:31:42.000]  現在紅海底發現這個掉了輪子的
[00:31:42.000 --> 00:31:44.000]  當年的戰車的輪子
[00:31:44.000 --> 00:31:47.000]  成為他們障礙的這些掉輪子的戰車
[00:31:47.000 --> 00:31:50.000]  途中發現掉輪子的戰車
[00:31:50.000 --> 00:31:53.000]  甚至兩個輪子,一條軸都在那裡
[00:31:53.000 --> 00:31:55.000]  生活了這些珊瑚
[00:31:55.000 --> 00:32:00.000]  現在埃及人就知道,耶和華為以色列人攻擊他們
[00:32:00.000 --> 00:32:04.000]  即是埃及人知道耶和華是天地的主宰
[00:32:04.000 --> 00:32:08.000]  而耶和華在埃及全軍得榮耀
[00:32:08.000 --> 00:32:10.000]  以色列人過紅海
[00:32:10.000 --> 00:32:12.000]  說到這裡,可能你們想一下
[00:32:12.000 --> 00:32:14.000]  法老去了哪裡呢?
[00:32:14.000 --> 00:32:17.000]  有很多從以前的電影印象
[00:32:17.000 --> 00:32:21.000]  法老在乾地旱邊
[00:32:21.000 --> 00:32:24.000]  或者在皇宮裡面很憤怒
[00:32:24.000 --> 00:32:27.000]  但是看第四節
[00:32:27.000 --> 00:32:30.000]  耶和華要在法老和他全軍得榮耀
[00:32:30.000 --> 00:32:36.000]  第28節,下海的法老全軍連一個沒有剩下
[00:32:36.000 --> 00:32:39.000]  是加上這兩句,不單止證明法老全軍
[00:32:39.000 --> 00:32:44.000]  法老本身都一起被耶和華消滅了
[00:32:44.000 --> 00:32:49.000]  埃及全國都知道耶和華就是神
[00:32:49.000 --> 00:32:51.000]  是天地的主宰
[00:32:51.000 --> 00:32:55.000]  埃及全國都見到耶和華的榮耀
[00:32:55.000 --> 00:32:59.000]  以色列人原來踏乾地過紅海的創舉之後
[00:32:59.000 --> 00:33:01.000]  又有什麼反應呢?
[00:33:01.000 --> 00:33:04.000]  我們讀30到31節
[00:33:04.000 --> 00:33:07.000]  當日,耶和華這樣拯救以色列人
[00:33:07.000 --> 00:33:09.000]  脫離埃及人的手
[00:33:09.000 --> 00:33:13.000]  以色列人看見法老死在死屍
[00:33:13.000 --> 00:33:18.000]  以色列人看見耶和華向埃及人所向的大事
[00:33:18.000 --> 00:33:23.000]  就敬畏耶和華,又信服他和他的僕人摩西
[00:33:23.000 --> 00:33:29.000]  以色列人由恐懼眼前的安危
[00:33:29.000 --> 00:33:34.000]  變成敬畏耶和華
[00:33:34.000 --> 00:33:43.000]  恐懼和敬畏在希伯來文原來是同一個字
[00:33:43.000 --> 00:33:45.000]  你怕誰?
[00:33:45.000 --> 00:33:49.000]  你怕你的環境還是怕神呢?
[00:33:49.000 --> 00:33:51.000]  和你很大分別
[00:33:51.000 --> 00:33:53.000]  以色列人不但敬畏耶和華
[00:33:53.000 --> 00:33:59.000]  也很信服神和摩西的信心堅固了
[00:33:59.000 --> 00:34:02.000]  在14章我們看到
[00:34:02.000 --> 00:34:05.000]  法老王追求慾望
[00:34:05.000 --> 00:34:07.000]  覺得自己是神
[00:34:07.000 --> 00:34:10.000]  使他心肝硬和迷失
[00:34:10.000 --> 00:34:14.000]  以色列人遇到窮途末路
[00:34:14.000 --> 00:34:17.000]  心裡感到很恐懼
[00:34:17.000 --> 00:34:19.000]  口中有很多埋怨
[00:34:19.000 --> 00:34:22.000]  而當看見神的榮耀
[00:34:22.000 --> 00:34:25.000]  埃及人知道耶和華是神
[00:34:25.000 --> 00:34:27.000]  是全地的主宰
[00:34:27.000 --> 00:34:29.000]  以色列人就敬畏神
[00:34:29.000 --> 00:34:32.000]  學習到站穩和信靠
[00:34:32.000 --> 00:34:37.000]  摩西卻行在神的榮耀裡
[00:34:37.000 --> 00:34:41.000]  神母在摩西最年輕力壯的時候
[00:34:41.000 --> 00:34:45.000]  身為埃及王子的時候來呼召她
[00:34:45.000 --> 00:34:48.000]  去到八十歲高齡
[00:34:48.000 --> 00:34:51.000]  她只是一個普通的牧羊人
[00:34:51.000 --> 00:34:54.000]  連自己牧的羊也不是她
[00:34:54.000 --> 00:34:56.000]  是一無所有
[00:34:56.000 --> 00:34:58.000]  沒有任何資產
[00:34:58.000 --> 00:35:00.000]  神才呼召她
[00:35:00.000 --> 00:35:03.000]  神就是呼召一個這樣的人
[00:35:03.000 --> 00:35:06.000]  一個在神面前一無所有的人
[00:35:06.000 --> 00:35:10.000]  一步一步經歷到信心的鍛鍊
[00:35:10.000 --> 00:35:14.000]  竟然成為帶領二百多萬以色列人的領袖
[00:35:14.000 --> 00:35:16.000]  神喜悅什麼人呢?
[00:35:16.000 --> 00:35:19.000]  就是要心中一無所有
[00:35:19.000 --> 00:35:21.000]  只有神的人
[00:35:21.000 --> 00:35:25.000]  因為這樣才可以看到神的榮耀
[00:35:25.000 --> 00:35:27.000]  我請大家一起
[00:35:27.000 --> 00:35:29.000]  閉上眼睛
[00:35:29.000 --> 00:35:33.000]  沉澱一下剛才所聽的訊息
[00:35:33.000 --> 00:35:38.000]  在沉澱訊息安靜的時候
[00:35:38.000 --> 00:35:41.000]  我們剛才一幕幕的
[00:35:41.000 --> 00:35:45.000]  以色列人過紅海的經歷
[00:35:45.000 --> 00:35:47.000]  又看到法老
[00:35:47.000 --> 00:35:51.000]  以色列人和摩西
[00:35:51.000 --> 00:35:54.000]  請問在在有沒有一些感受到自己
[00:35:54.000 --> 00:35:56.000]  仍然有些迷失的
[00:35:56.000 --> 00:35:59.000]  或者心裡有些剛硬的
[00:35:59.000 --> 00:36:01.000]  你很想離開這種境況
[00:36:01.000 --> 00:36:03.000]  可以請你舉起手
[00:36:03.000 --> 00:36:04.000]  我為你祈禱
[00:36:04.000 --> 00:36:05.000]  是,看到
[00:36:05.000 --> 00:36:07.000]  請問還有沒有?
[00:36:07.000 --> 00:36:10.000]  是,好,為你祈禱
[00:36:10.000 --> 00:36:12.000]  請問在在有沒有感受到
[00:36:12.000 --> 00:36:14.000]  遇到人生困境
[00:36:14.000 --> 00:36:16.000]  心裡很恐懼
[00:36:16.000 --> 00:36:18.000]  和有很多埋怨
[00:36:18.000 --> 00:36:22.000]  而你很想離開這種境況
[00:36:22.000 --> 00:36:24.000]  我又請你舉手
[00:36:24.000 --> 00:36:28.000]  是,有的,是,是,還有沒有?
[00:36:28.000 --> 00:36:32.000]  我又請問
[00:36:32.000 --> 00:36:35.000]  如果願意每天抽時間去讀聖經
[00:36:35.000 --> 00:36:36.000]  祈禱
[00:36:36.000 --> 00:36:39.000]  聽詩歌來親近神的
[00:36:39.000 --> 00:36:41.000]  積極學習成長的
[00:36:41.000 --> 00:36:43.000]  我又請你舉手
[00:36:43.000 --> 00:36:46.000]  好,感謝神
[00:36:46.000 --> 00:36:50.000]  我又請問願意學習侍奉傳福音
[00:36:50.000 --> 00:36:52.000]  栽培初信者的
[00:36:52.000 --> 00:36:54.000]  我又請你舉手
[00:36:54.000 --> 00:36:57.000]  願意學習,感恩,感謝神
[00:36:57.000 --> 00:36:59.000]  又請問有沒有一些
[00:36:59.000 --> 00:37:00.000]  之前未決定信耶穌
[00:37:00.000 --> 00:37:02.000]  現在你想信的
[00:37:02.000 --> 00:37:05.000]  如果有的,請你舉手
[00:37:05.000 --> 00:37:09.000]  好,我們一起同心禱告
[00:37:09.000 --> 00:37:13.000]  七因主,我感謝祢給我們
[00:37:13.000 --> 00:37:16.000]  以色蘭過紅海的訊息
[00:37:16.000 --> 00:37:19.000]  這麼精彩
[00:37:19.000 --> 00:37:21.000]  祂們的相遇
[00:37:21.000 --> 00:37:23.000]  和神相遇
[00:37:23.000 --> 00:37:25.000]  和神相識
[00:37:25.000 --> 00:37:28.000]  有摩西的領袖作為榜樣
[00:37:28.000 --> 00:37:29.000]  求主讓我們
[00:37:29.000 --> 00:37:34.000]  剛才有弟兄姊妹有迷失的
[00:37:34.000 --> 00:37:36.000]  有些剛硬的
[00:37:36.000 --> 00:37:39.000]  求主的話語軟化他們的心
[00:37:39.000 --> 00:37:42.000]  求祢的靈感動他們
[00:37:42.000 --> 00:37:49.000]  願意放下那種迷失和心硬
[00:37:49.000 --> 00:37:51.000]  或者可以謙卑
[00:37:51.000 --> 00:37:54.000]  又為剛才有困境的
[00:37:54.000 --> 00:37:56.000]  懼怕的、埋怨的
[00:37:56.000 --> 00:38:01.000]  求主賜祢從主而來的平安
[00:38:01.000 --> 00:38:05.000]  和看到前面的盼望
[00:38:05.000 --> 00:38:08.000]  又為主、弟兄姊妹感恩的
[00:38:08.000 --> 00:38:12.000]  有很多願意每天親近祢的
[00:38:12.000 --> 00:38:14.000]  和學習服事的
[00:38:14.000 --> 00:38:16.000]  求主兼顧他們
[00:38:16.000 --> 00:38:19.000]  讓他們在服事中、親近祢中
[00:38:19.000 --> 00:38:21.000]  親近祢的時候
[00:38:21.000 --> 00:38:23.000]  建立他們的信心
[00:38:23.000 --> 00:38:25.000]  求主如當中
[00:38:25.000 --> 00:38:30.000]  我不知道有沒有一些是剛相信或初信的
[00:38:30.000 --> 00:38:32.000]  求主是建立他們的信心
[00:38:32.000 --> 00:38:35.000]  讓他們在祢面前繼續成長
[00:38:35.000 --> 00:38:37.000]  祈禱奉耶穌基督的名祈求

