
[00:00:00.000 --> 00:00:05.120]  在說到之前,我也很想和心去禱告
[00:23:36.000 --> 00:23:40.000]  影響他的生活和待人接物
[00:23:40.000 --> 00:23:44.000]  雅各在此特別指出一個清潔無玷污的虔誠
[00:23:44.000 --> 00:23:50.000]  就是能夠謹言、行善和分別為聖
[00:23:50.000 --> 00:23:52.000]  所以第一他要謹言
[00:23:52.000 --> 00:23:55.000]  雅各說一個真正虔誠的人
[00:23:55.000 --> 00:23:58.000]  能夠勒住自己的舌頭
[00:23:58.000 --> 00:24:03.000]  勒住是有約束、控制和支配到他的意思
[00:24:03.000 --> 00:24:07.000]  即是他應該能夠控制自己說的話
[00:24:07.000 --> 00:24:10.000]  不會說壞話、惡言傷害人
[00:24:10.000 --> 00:24:13.000]  或者法院延起爭論
[00:24:13.000 --> 00:24:15.000]  不會嘲諷人、往來傳節
[00:24:15.000 --> 00:24:17.000]  如果他根本做不到
[00:24:17.000 --> 00:24:20.000]  又說自己很虔誠的話
[00:24:20.000 --> 00:24:22.000]  他就是自己欺騙自己
[00:24:22.000 --> 00:24:26.000]  他所聲稱的虔誠都是虛假的
[00:24:26.000 --> 00:24:32.000]  頂姐妹,大家覺得控制自己的舌頭難嗎?
[00:24:32.000 --> 00:24:35.000]  難,尤其是說話
[00:24:35.000 --> 00:24:38.000]  在我預備這篇訊息之前
[00:24:38.000 --> 00:24:41.000]  在某一個崇拜之後
[00:24:41.000 --> 00:24:44.000]  有一位知體來問我
[00:24:44.000 --> 00:24:47.000]  牧師,我經常都說錯話
[00:24:47.000 --> 00:24:50.000]  我亂說話,我真的覺得很難改
[00:24:50.000 --> 00:24:54.000]  我見到我的家人都會罵他
[00:24:54.000 --> 00:24:58.000]  我改不了,改完之後又再錯過
[00:24:58.000 --> 00:24:59.000]  我真的改不了
[00:24:59.000 --> 00:25:03.000]  這個改不了的字充滿了對話
[00:25:03.000 --> 00:25:06.000]  說了很多次,我改不了
[00:25:06.000 --> 00:25:11.000]  我們會否不謹慎地言語呢?
[00:25:11.000 --> 00:25:17.000]  其實有時候都會為我們的人際關係帶來很多破壞
[00:25:17.000 --> 00:25:20.000]  或者很多爭執、衝突
[00:25:20.000 --> 00:25:25.000]  頂姐妹,今天我們有多認真地檢討自己
[00:25:25.000 --> 00:25:30.000]  跟別人說話的時候的語氣、態度或模式呢?
[00:25:30.000 --> 00:25:35.000]  抑或我們覺得改不了就算了
[00:25:35.000 --> 00:25:37.000]  我對那位知體回應
[00:25:37.000 --> 00:25:40.000]  是,真的很難改,我也明白
[00:25:40.000 --> 00:25:43.000]  不過難改也要改
[00:25:43.000 --> 00:25:47.000]  但我們不是靠自己、靠意志去改
[00:25:47.000 --> 00:25:50.000]  而是我們靠神去改
[00:25:50.000 --> 00:25:52.000]  我們不是要一步登天
[00:25:52.000 --> 00:25:56.000]  我們要逐步去改,慢慢去改
[00:25:56.000 --> 00:25:58.000]  神一定會幫助我們
[00:25:58.000 --> 00:26:00.000]  除了勒住自己的舌頭之外
[00:26:00.000 --> 00:26:03.000]  郭俊一步提到清潔的虔誠
[00:26:03.000 --> 00:26:07.000]  就是能夠關懷在社會裏有需要的人
[00:26:07.000 --> 00:26:12.000]  特別是那些沒有能力照顧自己的孤兒寡婦
[00:26:12.000 --> 00:26:15.000]  孤兒寡婦在當時的社會裏
[00:26:15.000 --> 00:26:20.000]  可以說是貧窮和弱勢的代表性人物
[00:26:20.000 --> 00:26:22.000]  在猶太的傳統裏
[00:26:22.000 --> 00:26:28.000]  其實經常強調神是照顧孤兒寡婦的神
[00:26:28.000 --> 00:26:34.000]  所以這亦是猶太人很重要的敬虔傳統的表現
[00:26:34.000 --> 00:26:40.000]  弟兄姊妹,有沒有想過誰是你身邊的孤兒寡婦呢?
[00:26:40.000 --> 00:26:42.000]  可能你說我身邊沒有孤兒寡婦
[00:26:42.000 --> 00:26:47.000]  但身邊有沒有需要人去幫助的人呢?
[00:26:47.000 --> 00:26:52.000]  你有沒有伸出援手去幫助有需要的人呢?
[00:26:52.000 --> 00:26:58.000]  阿葛提到信徒應該要看顧或關心困苦的人
[00:26:58.000 --> 00:27:04.000]  這樣的行動反映出神的慷慨和仁慈
[00:27:04.000 --> 00:27:09.000]  因為神一樣慷慨和愛我們每一個人
[00:27:09.000 --> 00:27:16.000]  我知道很多弟兄姊妹在教會裏參與很多探訪
[00:27:16.000 --> 00:27:19.000]  特別是無家者的探訪
[00:27:19.000 --> 00:27:22.000]  去到一些有需要的家庭裏
[00:27:22.000 --> 00:27:26.000]  或者一些獨居長者、板間房的朋友
[00:27:26.000 --> 00:27:29.000]  去陪他們、跟他們聊天
[00:27:29.000 --> 00:27:37.000]  他們就是帶著神愛人的心腸去關懷弱勢群體
[00:27:37.000 --> 00:27:43.000]  這種單純、出於愛心的行動就是天父最喜歡的
[00:27:43.000 --> 00:27:46.000]  就是神眼中真正的虔誠
[00:27:46.000 --> 00:27:52.000]  第三,真正的虔誠是能夠保守自己不沾染世俗
[00:27:52.000 --> 00:27:55.000]  世俗是有世界的意思
[00:27:55.000 --> 00:28:00.000]  包括了一切熟悉的邪惡風俗、情慾、潮流
[00:28:00.000 --> 00:28:05.000]  或者是同神對立的學說和宗教等等
[00:28:05.000 --> 00:28:09.000]  阿葛在這裏當然不是叫我們去深山住
[00:28:09.000 --> 00:28:11.000]  或者我們不問世事
[00:28:11.000 --> 00:28:13.000]  我們全部說話,離地
[00:28:13.000 --> 00:28:15.000]  或者我們扮清高,很厲害
[00:28:15.000 --> 00:28:18.000]  基督徒都要進入這個世界
[00:28:18.000 --> 00:28:22.000]  但是要跟這個世界有分別
[00:28:22.000 --> 00:28:26.000]  阿葛所說的保守自己不沾染世俗
[00:28:26.000 --> 00:28:29.000]  是指我們領受了神的話語之後
[00:28:29.000 --> 00:28:32.000]  我們要以神的原則去行事
[00:28:32.000 --> 00:28:36.000]  而不是跟著世界的原則去行事
[00:28:36.000 --> 00:28:39.000]  就是所謂的分別為勝
[00:28:39.000 --> 00:28:43.000]  丁姐妹,今天我們面對一個很重要的問題
[00:28:43.000 --> 00:28:50.000]  究竟有什麼人或事正正影響我們的生命呢?
[00:28:50.000 --> 00:28:54.000]  是否我們身邊的家人、朋友、同事
[00:28:54.000 --> 00:28:57.000]  或是這個時代的三觀
[00:28:57.000 --> 00:29:00.000]  三觀是人生觀、世界觀和價值觀
[00:29:00.000 --> 00:29:06.000]  或者是現代人對於婚姻、對性、對金錢、對工作的一些看法
[00:29:06.000 --> 00:29:10.000]  我們是否跟世界的人沒有什麼分別呢?
[00:29:10.000 --> 00:29:14.000]  丁姐妹,我們一定要留心
[00:29:14.000 --> 00:29:18.000]  不要讓熟悉的價值觀去同化我們
[00:29:18.000 --> 00:29:21.000]  去影響我們內在的生命
[00:29:21.000 --> 00:29:23.000]  作為主的門徒
[00:29:23.000 --> 00:29:26.000]  我們需要建立一個敬虔的生命
[00:29:26.000 --> 00:29:30.000]  無論內內外外都有敬畏神的表現
[00:29:30.000 --> 00:29:33.000]  雖然我們不是要標榜有行為
[00:29:33.000 --> 00:29:34.000]  只有行為
[00:29:34.000 --> 00:29:40.000]  但真實的信心一定會帶來我們在行為上的改變
[00:29:40.000 --> 00:29:44.000]  真正的虔誠一定是出於上帝
[00:29:44.000 --> 00:29:46.000]  能夠說得出、做得到
[00:29:46.000 --> 00:29:50.000]  不只是只有一張嘴說的虔誠
[00:29:50.000 --> 00:29:53.000]  而是真的有生命見證的表現
[00:29:53.000 --> 00:29:56.000]  是有實踐的行動力
[00:29:56.000 --> 00:29:59.000]  最後,我要總結
[00:29:59.000 --> 00:30:01.000]  說就天下無敵
[00:30:01.000 --> 00:30:03.000]  做就有心無力
[00:30:03.000 --> 00:30:06.000]  希望我們不是只有說
[00:30:06.000 --> 00:30:08.000]  而是有實踐的動力
[00:30:08.000 --> 00:30:10.000]  剛才你進來的時候
[00:30:10.000 --> 00:30:13.000]  都派了一張書籤
[00:30:13.000 --> 00:30:16.000]  這張書籤很小張
[00:30:16.000 --> 00:30:17.000]  空間不是很多
[00:30:17.000 --> 00:30:20.000]  所以希望你能夠記得
[00:30:20.000 --> 00:30:23.000]  你最想被神改變的地方
[00:30:23.000 --> 00:30:26.000]  放在你家裡
[00:30:26.000 --> 00:30:28.000]  你多眼的位置
[00:30:28.000 --> 00:30:30.000]  雪櫃那些
[00:30:30.000 --> 00:30:32.000]  或者你工作的地方
[00:30:32.000 --> 00:30:33.000]  都能看到
[00:30:33.000 --> 00:30:34.000]  提醒自己
[00:30:34.000 --> 00:30:35.000]  在這一刻
[00:30:35.000 --> 00:30:37.000]  我也想問問大家
[00:30:37.000 --> 00:30:41.000]  有沒有很想改變的一些習慣
[00:30:41.000 --> 00:30:43.000]  一些不好的習慣
[00:30:43.000 --> 00:30:45.000]  寫下它
[00:30:45.000 --> 00:30:48.000]  求神光照我們需要改變的地方
[00:30:48.000 --> 00:30:50.000]  賜給我們更新的力量
[00:30:50.000 --> 00:30:51.000]  第二
[00:30:51.000 --> 00:30:55.000]  有沒有想改變的心態或者想法
[00:30:55.000 --> 00:30:59.000]  求神提醒我們要調整的心態
[00:30:59.000 --> 00:31:01.000]  讓我們好好預備行動
[00:31:01.000 --> 00:31:03.000]  第三
[00:31:03.000 --> 00:31:06.000]  有沒有我們很想實踐的計劃
[00:31:06.000 --> 00:31:08.000]  或者行動
[00:31:08.000 --> 00:31:10.000]  可能是讀經計劃
[00:31:10.000 --> 00:31:13.000]  或者你想陪伴家人
[00:31:13.000 --> 00:31:15.000]  去參加一些侍奉
[00:31:15.000 --> 00:31:16.000]  探訪
[00:31:16.000 --> 00:31:17.000]  去傳福音
[00:31:17.000 --> 00:31:19.000]  或者去短宣
[00:31:19.000 --> 00:31:23.000]  我們不要錯過最好的時機
[00:31:23.000 --> 00:31:24.000]  不要只說一句
[00:31:24.000 --> 00:31:27.000]  今天我們就去實踐
[00:31:27.000 --> 00:31:28.000]  好不好
[00:31:28.000 --> 00:31:31.000]  我們一起低頭禱告
[00:31:31.000 --> 00:31:33.000]  親愛的天父
[00:31:33.000 --> 00:31:37.000]  願神祢的話語成為我們腳前的燈
[00:31:37.000 --> 00:31:39.000]  路上的光
[00:31:39.000 --> 00:31:41.000]  指引我們需要改變的地方
[00:31:41.000 --> 00:31:44.000]  叫我們不單要聽道
[00:31:44.000 --> 00:31:46.000]  也要行道
[00:31:46.000 --> 00:31:48.000]  叫我們不要再自欺
[00:31:48.000 --> 00:31:51.000]  能夠活出真正的虔誠
[00:31:51.000 --> 00:31:52.000]  奉主耶穌基督之名
[00:31:52.000 --> 00:31:53.000]  祈求
[00:31:53.000 --> 00:31:54.000]  阿們
[00:31:54.000 --> 00:31:56.000]  謝謝觀看

