
[00:00:00.000 --> 00:00:02.000]  好,各位弟兄姊妹
[00:23:27.000 --> 00:23:31.000]  有沒有反映你心是救主
[00:23:31.000 --> 00:23:34.000]  還是在你內心深處
[00:23:34.000 --> 00:23:38.000]  你遇上崇拜,回教會
[00:23:38.000 --> 00:23:43.000]  但自己才是自己生命的救主
[00:23:43.000 --> 00:23:47.000]  自己掌管自己的生命
[00:23:47.000 --> 00:23:50.000]  為了忠於所信的耶穌基督
[00:23:50.000 --> 00:23:54.000]  回報十價上無邊無際的救贖恩情
[00:23:54.000 --> 00:23:58.000]  弟兄姊妹,你甘願付上什麼代價
[00:23:58.000 --> 00:24:03.000]  跟從主呢?
[00:24:03.000 --> 00:24:07.000]  話說回頭,聽完保羅說的一番話
[00:24:07.000 --> 00:24:10.000]  羅馬的領袖怎麼回應呢?
[00:24:10.000 --> 00:24:14.000]  原來他們還沒聽聞保羅的案件
[00:24:14.000 --> 00:24:17.000]  風聲還沒遠傳到羅馬
[00:24:17.000 --> 00:24:21.000]  但他們很有興趣聽聽保羅的意見
[00:24:21.000 --> 00:24:24.000]  他們還沒聽到保羅的案件
[00:24:24.000 --> 00:24:26.000]  但他們一早聽到
[00:24:26.000 --> 00:24:32.000]  耶穌門徒這個教派的臭名聲
[00:24:32.000 --> 00:24:36.000]  當時,原來第一世紀的基督教
[00:24:36.000 --> 00:24:38.000]  處處被人毀謗
[00:24:38.000 --> 00:24:41.000]  臭名遠播至羅馬
[00:24:41.000 --> 00:24:45.000]  保羅,這位戴鎖鏈的福音使者
[00:24:45.000 --> 00:24:49.000]  在那剎那,抓住猶太人的好奇心
[00:24:49.000 --> 00:24:52.000]  約定他們下次再見
[00:24:52.000 --> 00:24:54.000]  不單止為自己自辯
[00:24:54.000 --> 00:24:58.000]  為他所信的護教
[00:24:58.000 --> 00:25:02.000]  而且更加深繫誰得救恩
[00:25:02.000 --> 00:25:07.000]  讓這班眼前人得蒙救恩
[00:25:07.000 --> 00:25:12.000]  我們再看以十八章23到31節
[00:25:12.000 --> 00:25:14.000]  黑色的字,旁白
[00:25:14.000 --> 00:25:16.000]  請姐妹跟我一起讀
[00:25:16.000 --> 00:25:19.000]  保羅說的話,藍色的字
[00:25:19.000 --> 00:25:21.000]  請弟兄繼續朗讀
[00:25:21.000 --> 00:25:22.000]  我們來吧
[00:25:22.000 --> 00:25:29.000]  「他們和保羅約定了日子
[00:25:29.000 --> 00:25:33.000]  就有許多人到他的住處來
[00:25:33.000 --> 00:25:38.000]  保羅從早到晚向他們講解這事
[00:25:38.000 --> 00:25:40.000]  為神的國作證
[00:25:40.000 --> 00:25:44.000]  並引摩西的律法和先知的書
[00:25:44.000 --> 00:25:47.000]  勸導他們信從耶穌
[00:25:47.000 --> 00:25:52.000]  他所說的話,有的信,有的不信
[00:25:52.000 --> 00:25:56.000]  他們間彼此不合,就分散了
[00:25:56.000 --> 00:26:01.000]  未散而先,保羅說了一句話
[00:26:01.000 --> 00:26:30.000]  (法文)
[00:26:30.000 --> 00:26:41.000]  (法文)
[00:26:41.000 --> 00:26:43.000]  好,姐妹
[00:26:43.000 --> 00:26:48.000]  保羅在自己所租的房子裡住了足足兩年
[00:26:48.000 --> 00:26:52.000]  凡內見他的人,他都接待
[00:26:52.000 --> 00:26:54.000]  放膽傳廣神的國
[00:26:54.000 --> 00:26:57.000]  並教導主耶穌基督的事
[00:26:57.000 --> 00:27:00.000]  沒有人禁止
[00:27:00.000 --> 00:27:04.000]  踏足羅馬,保羅就急著見猶太人
[00:27:04.000 --> 00:27:08.000]  而且見完猶見
[00:27:08.000 --> 00:27:10.000]  大家還記得嗎?
[00:27:10.000 --> 00:27:12.000]  兩星期之前
[00:27:12.000 --> 00:27:14.000]  講到保羅上羅馬的旅程
[00:27:14.000 --> 00:27:17.000]  不是坐郵輪觀光
[00:27:17.000 --> 00:27:20.000]  是波折重重,危機四伏
[00:27:20.000 --> 00:27:23.000]  全船276人
[00:27:23.000 --> 00:27:27.000]  曾經在汪洋大海漂流多久?
[00:27:27.000 --> 00:27:29.000]  14天
[00:27:29.000 --> 00:27:31.000]  不單只暈船浪
[00:27:31.000 --> 00:27:34.000]  是幾乎撞身大海
[00:27:34.000 --> 00:27:36.000]  想像一下
[00:27:36.000 --> 00:27:39.000]  你大概年近60歲
[00:27:39.000 --> 00:27:42.000]  一雙粗糙的手
[00:27:42.000 --> 00:27:44.000]  時時刻刻,分分秒秒
[00:27:44.000 --> 00:27:49.000]  被又冷又硬的鐵鏈鎖住
[00:27:49.000 --> 00:27:52.000]  天氣越來越清涼
[00:27:52.000 --> 00:27:55.000]  寒意襲人來
[00:27:55.000 --> 00:27:59.000]  漆黑籠罩住日夜
[00:27:59.000 --> 00:28:02.000]  狂風怒吼巨浪翻騰
[00:28:02.000 --> 00:28:06.000]  船隻不斷顛破搖晃
[00:28:06.000 --> 00:28:08.000]  置身其中
[00:28:08.000 --> 00:28:11.000]  你有什麼感受?
[00:28:11.000 --> 00:28:15.000]  可能心都被拋了出來
[00:28:15.000 --> 00:28:17.000]  如果你是保羅
[00:28:17.000 --> 00:28:20.000]  千辛萬苦走出險境
[00:28:20.000 --> 00:28:23.000]  終於平安抵達羅馬
[00:28:23.000 --> 00:28:24.000]  到埗之後
[00:28:24.000 --> 00:28:27.000]  你最想見誰?
[00:28:27.000 --> 00:28:28.000]  死過翻生
[00:28:28.000 --> 00:28:31.000]  你最想見誰?
[00:28:31.000 --> 00:28:34.000]  心裡牽掛的人
[00:28:34.000 --> 00:28:36.000]  踏足羅馬
[00:28:36.000 --> 00:28:38.000]  保羅就急著約見猶太人
[00:28:38.000 --> 00:28:41.000]  見完又見
[00:28:41.000 --> 00:28:46.000]  何等心繫同胞?
[00:28:46.000 --> 00:28:48.000]  如果你心水清
[00:28:48.000 --> 00:28:49.000]  你應該知道
[00:28:49.000 --> 00:28:51.000]  你應該記得
[00:28:51.000 --> 00:28:54.000]  猶太人是怎樣對待保羅的
[00:28:54.000 --> 00:28:58.000]  今天是《仕道行傳》最後一個段落
[00:28:58.000 --> 00:29:00.000]  過去大家聽過
[00:29:00.000 --> 00:29:02.000]  猶太人是怎樣對待保羅的
[00:29:02.000 --> 00:29:04.000]  保羅剛剛信主
[00:29:04.000 --> 00:29:07.000]  還留在大馬士革城內
[00:29:07.000 --> 00:29:10.000]  猶太人就立即追殺他
[00:29:10.000 --> 00:29:13.000]  由他信主那一刻開始追殺他
[00:29:13.000 --> 00:29:15.000]  因為保羅由他信主那一刻
[00:29:15.000 --> 00:29:17.000]  就在大馬士革
[00:29:17.000 --> 00:29:19.000]  立刻在國會堂裡面
[00:29:19.000 --> 00:29:20.000]  傳揚耶穌
[00:29:20.000 --> 00:29:24.000]  說耶穌是神的兒子
[00:29:24.000 --> 00:29:27.000]  信主接近三十年
[00:29:27.000 --> 00:29:30.000]  保羅信主接近三十年
[00:29:30.000 --> 00:29:32.000]  猶太人就追殺他
[00:29:32.000 --> 00:29:36.000]  接近三十年
[00:29:36.000 --> 00:29:39.000]  從大馬士革到耶路撒冷
[00:29:39.000 --> 00:29:41.000]  到撒加利亞
[00:29:41.000 --> 00:29:43.000]  不是,是到貼薩羅尼加
[00:29:43.000 --> 00:29:44.000]  到貼薩羅尼加
[00:29:44.000 --> 00:29:45.000]  馬其頓、伊弗所
[00:29:45.000 --> 00:29:48.000]  再到耶路撒冷
[00:29:48.000 --> 00:29:51.000]  因為信主接近三十年
[00:29:51.000 --> 00:29:54.000]  無論保羅去到哪裡
[00:29:54.000 --> 00:29:56.000]  他留在耶路撒冷
[00:29:56.000 --> 00:29:59.000]  還是遠赴亞洲、歐洲傳道
[00:29:59.000 --> 00:30:00.000]  他第一件事
[00:30:00.000 --> 00:30:02.000]  都是去猶太會堂
[00:30:02.000 --> 00:30:05.000]  向他的同胞傳福音
[00:30:05.000 --> 00:30:08.000]  在猶太人的眼裡
[00:30:08.000 --> 00:30:11.000]  保羅改信基督教
[00:30:11.000 --> 00:30:13.000]  大逆不道
[00:30:13.000 --> 00:30:16.000]  而且不斷帶領猶太人入教
[00:30:16.000 --> 00:30:18.000]  簡直是叛徒
[00:30:18.000 --> 00:30:20.000]  還做了異端的首領
[00:30:20.000 --> 00:30:24.000]  隨之而後快
[00:30:24.000 --> 00:30:27.000]  傳道接近三十年
[00:30:27.000 --> 00:30:31.000]  年紀差不多六十歲
[00:30:31.000 --> 00:30:34.000]  這個飽力風霜的智者
[00:30:34.000 --> 00:30:37.000]  怎麼會不知道猶太人
[00:30:37.000 --> 00:30:39.000]  視他為眼中釘
[00:30:39.000 --> 00:30:41.000]  想置他於死地
[00:30:41.000 --> 00:30:43.000]  難得來到猶太人
[00:30:43.000 --> 00:30:46.000]  這麼小的羅馬城
[00:30:46.000 --> 00:30:49.000]  為什麼保羅不潛藏起來
[00:30:49.000 --> 00:30:52.000]  還主動現身
[00:30:52.000 --> 00:30:55.000]  記不記得一開始
[00:30:55.000 --> 00:30:58.000]  我們讀的第一節經文
[00:30:58.000 --> 00:31:02.000]  保羅怎樣稱呼羅馬的猶太領袖
[00:31:02.000 --> 00:31:05.000]  他怎樣稱呼他們
[00:31:05.000 --> 00:31:08.000]  諸位弟兄
[00:31:08.000 --> 00:31:10.000]  諸位弟兄
[00:31:10.000 --> 00:31:12.000]  各位弟兄
[00:31:12.000 --> 00:31:15.000]  在保羅之前寫的羅馬書
[00:31:15.000 --> 00:31:19.000]  你知不知道他更加稱呼猶太人為什麼
[00:31:19.000 --> 00:31:22.000]  骨肉之親
[00:31:22.000 --> 00:31:24.000]  即使曾經被拒絕
[00:31:24.000 --> 00:31:27.000]  否定誤解傷害
[00:31:27.000 --> 00:31:30.000]  保羅仍然心繫同胞
[00:31:30.000 --> 00:31:35.000]  牽掛同胞的悔改和得救
[00:31:35.000 --> 00:31:37.000]  不過說到底
[00:31:37.000 --> 00:31:43.000]  保羅最初來羅馬的目的是什麼
[00:31:43.000 --> 00:31:46.000]  上訴凱撒
[00:31:46.000 --> 00:31:49.000]  幫自己洗脫罪名
[00:31:49.000 --> 00:31:51.000]  但他到埗之後
[00:31:51.000 --> 00:31:56.000]  他首先見到的是猶太人
[00:31:56.000 --> 00:31:57.000]  對保羅來說
[00:31:57.000 --> 00:31:59.000]  帶領同胞得著救恩
[00:31:59.000 --> 00:32:02.000]  比洗脫自己的冤情更加迫切
[00:32:02.000 --> 00:32:04.000]  更加重要
[00:32:04.000 --> 00:32:06.000]  由早到晚
[00:32:06.000 --> 00:32:09.000]  他向很多很多前來的猶太人
[00:32:09.000 --> 00:32:11.000]  只做一件事
[00:32:11.000 --> 00:32:14.000]  是什麼事
[00:32:14.000 --> 00:32:17.000]  為神的國作見證
[00:32:17.000 --> 00:32:20.000]  並引導摩西的律法和先知的書
[00:32:20.000 --> 00:32:23.000]  勸導他們信從耶穌
[00:32:23.000 --> 00:32:26.000]  摩西的律法和先知的書
[00:32:26.000 --> 00:32:30.000]  其實是指整本舊約聖經
[00:32:30.000 --> 00:32:33.000]  保羅引用猶太人確信的舊約聖經
[00:32:33.000 --> 00:32:36.000]  證明耶穌就是神差派
[00:32:36.000 --> 00:32:41.000]  以色列人一直等候的那位救主尼塞亞
[00:32:41.000 --> 00:32:44.000]  一個打官司的人
[00:32:44.000 --> 00:32:47.000]  卻急著要傳福音
[00:32:47.000 --> 00:32:50.000]  果然如保羅自己所教的
[00:32:50.000 --> 00:32:52.000]  無要傳道
[00:32:52.000 --> 00:32:54.000]  無論得時不得時
[00:32:54.000 --> 00:32:56.000]  總要專心
[00:32:56.000 --> 00:32:59.000]  並以百般的忍耐和各樣的教導
[00:32:59.000 --> 00:33:03.000]  責備人、警戒人、勸導人
[00:33:03.000 --> 00:33:05.000]  在羅馬城內
[00:33:05.000 --> 00:33:08.000]  有些猶太人相信保羅所傳的福音
[00:33:08.000 --> 00:33:10.000]  但有些不信
[00:33:10.000 --> 00:33:12.000]  甚至不歡而散
[00:33:12.000 --> 00:33:13.000]  三會之前
[00:33:13.000 --> 00:33:16.000]  保羅引用了以塞亞書
[00:33:16.000 --> 00:33:20.000]  指責眼前還緊的猶太人
[00:33:20.000 --> 00:33:22.000]  我們一起重讀這兩節
[00:33:22.000 --> 00:33:24.000]  一二三
[00:33:24.000 --> 00:33:44.000]  (廣東話)
[00:33:44.000 --> 00:33:46.000]  好,謝謝
[00:33:46.000 --> 00:33:48.000]  如果你是在場的猶太人
[00:33:48.000 --> 00:33:50.000]  你很熟悉舊約聖經
[00:33:50.000 --> 00:33:52.000]  你清楚知道
[00:33:52.000 --> 00:33:56.000]  昔日耶和華呼召以塞亞做先知
[00:33:56.000 --> 00:33:59.000]  就預言呼召他的時候
[00:33:59.000 --> 00:34:01.000]  已經預先告訴他
[00:34:01.000 --> 00:34:04.000]  你將來的宣講會困難重重
[00:34:04.000 --> 00:34:06.000]  因為你宣講的對象
[00:34:06.000 --> 00:34:10.000]  是一群還緊勃逆的猶太百姓
[00:34:10.000 --> 00:34:13.000]  愛之深責之切
[00:34:13.000 --> 00:34:18.000]  保羅今日同樣指責眼前的猶太人
[00:34:18.000 --> 00:34:21.000]  好像昔日的猶太人一樣
[00:34:21.000 --> 00:34:23.000]  聽了福音
[00:34:23.000 --> 00:34:25.000]  心裡還緊
[00:34:25.000 --> 00:34:27.000]  所以不能夠明白
[00:34:27.000 --> 00:34:28.000]  不能夠領悟
[00:34:28.000 --> 00:34:30.000]  他們明明看見神的工作
[00:34:30.000 --> 00:34:32.000]  但心存勃逆
[00:34:32.000 --> 00:34:35.000]  不能夠產生正確的信念
[00:34:35.000 --> 00:34:39.000]  因為這百姓的心麻木
[00:34:39.000 --> 00:34:41.000]  保羅嚴厲警告猶太人
[00:34:41.000 --> 00:34:43.000]  硬心
[00:34:43.000 --> 00:34:44.000]  耳朵塞著
[00:34:44.000 --> 00:34:45.000]  眼睛閉著
[00:34:45.000 --> 00:34:48.000]  他們的耳、眼
[00:34:48.000 --> 00:34:51.000]  感官功能都出了問題
[00:34:51.000 --> 00:34:53.000]  沒有了淑寧的觸覺
[00:34:53.000 --> 00:34:54.000]  沒有深知耶穌
[00:34:54.000 --> 00:34:57.000]  是否那位可以信靠的救主基督
[00:34:57.000 --> 00:35:00.000]  亦沒有反省自己的生命
[00:35:00.000 --> 00:35:04.000]  是否有一絲一毫的罪惡
[00:35:04.000 --> 00:35:07.000]  昔日在大馬士革路上
[00:35:07.000 --> 00:35:09.000]  榮耀的救主基督
[00:35:09.000 --> 00:35:12.000]  開啟了保羅的心眼
[00:35:12.000 --> 00:35:14.000]  讓他看見、聽見
[00:35:14.000 --> 00:35:18.000]  耶穌是獨一的救主
[00:35:18.000 --> 00:35:21.000]  今日,如果你在座的
[00:35:21.000 --> 00:35:23.000]  還未確信
[00:35:23.000 --> 00:35:26.000]  耶穌是你生命的救主
[00:35:26.000 --> 00:35:28.000]  救主都開你的耳朵
[00:35:28.000 --> 00:35:29.000]  開你的眼睛
[00:35:29.000 --> 00:35:32.000]  讓你看見主的慈愛
[00:35:32.000 --> 00:35:35.000]  聖潔、偉大
[00:35:35.000 --> 00:35:37.000]  亦都看見
[00:35:37.000 --> 00:35:40.000]  確信耶穌是救主的基督徒
[00:35:40.000 --> 00:35:44.000]  他們的生命是不一樣的
[00:35:44.000 --> 00:35:46.000]  不過其實
[00:35:46.000 --> 00:35:48.000]  不單未信的人
[00:35:48.000 --> 00:35:50.000]  沒有淑寧的觸覺
[00:35:50.000 --> 00:35:52.000]  有時候
[00:35:52.000 --> 00:35:55.000]  恆常教會的基督徒
[00:35:55.000 --> 00:35:59.000]  可能都幻想淑寧的耳聾
[00:35:59.000 --> 00:36:02.000]  淑寧的眼瞎
[00:36:02.000 --> 00:36:06.000]  大家看到這是甚麼
[00:36:06.000 --> 00:36:09.000]  油渣鬼
[00:36:09.000 --> 00:36:11.000]  這是俗稱
[00:36:11.000 --> 00:36:13.000]  另一個好聽的名字
[00:36:13.000 --> 00:36:15.000]  你們很厲害
[00:36:15.000 --> 00:36:17.000]  油條
[00:36:17.000 --> 00:36:21.000]  你們有沒有聽過隔夜
[00:36:21.000 --> 00:36:23.000]  隔夜油渣鬼
[00:36:23.000 --> 00:36:25.000]  即炸即吃的油渣鬼
[00:36:25.000 --> 00:36:27.000]  怎樣
[00:36:27.000 --> 00:36:29.000]  鬆脆可口
[00:36:29.000 --> 00:36:31.000]  隔夜了
[00:36:31.000 --> 00:36:33.000]  翻炒了
[00:36:33.000 --> 00:36:35.000]  你想吃嗎
[00:36:35.000 --> 00:36:37.000]  色澤變得暗啞
[00:36:37.000 --> 00:36:39.000]  拿上手
[00:36:39.000 --> 00:36:41.000]  油油的
[00:36:41.000 --> 00:36:43.000]  放入口
[00:36:43.000 --> 00:36:45.000]  又乾又硬
[00:36:45.000 --> 00:36:47.000]  隔夜油渣鬼又叫
[00:36:47.000 --> 00:36:49.000]  沒錯
[00:36:49.000 --> 00:36:51.000]  老油條
[00:36:51.000 --> 00:36:53.000]  形容那些人
[00:36:53.000 --> 00:36:55.000]  做事經驗老到沒有熱誠
[00:36:55.000 --> 00:36:57.000]  好像沒有了火氣的油渣鬼
[00:36:57.000 --> 00:37:01.000]  失去了朝氣和活力
[00:37:01.000 --> 00:37:03.000]  那你一定聽過
[00:37:03.000 --> 00:37:05.000]  老油條
[00:37:05.000 --> 00:37:11.000]  是我的團友跟我說的
[00:37:11.000 --> 00:37:15.000]  可能有豐富的聖經知識
[00:37:15.000 --> 00:37:17.000]  侍奉經驗
[00:37:17.000 --> 00:37:21.000]  但隨著忙碌生活的消磨
[00:37:21.000 --> 00:37:25.000]  信仰路上侍奉路上的傷害
[00:37:25.000 --> 00:37:29.000]  淑寧生命漸漸變得暗啞無光
[00:37:29.000 --> 00:37:31.000]  如常回崇拜廳
[00:37:31.000 --> 00:37:33.000]  如常在家獨經靈修
[00:37:33.000 --> 00:37:35.000]  如常的話
[00:37:35.000 --> 00:37:37.000]  好像入不到耳
[00:37:37.000 --> 00:37:39.000]  入不到心
[00:37:39.000 --> 00:37:43.000]  品嘗不到聖賢的鬆脆可口
[00:37:43.000 --> 00:37:46.000]  看不到主每日同在的恩情
[00:37:46.000 --> 00:37:50.000]  更加看不見未信者失喪的生命
[00:37:50.000 --> 00:37:54.000]  一顆心麻木了
[00:37:54.000 --> 00:37:57.000]  對淑寧的事沒有反應
[00:37:57.000 --> 00:37:59.000]  失去了興趣
[00:37:59.000 --> 00:38:01.000]  失去了熱心
[00:38:01.000 --> 00:38:03.000]  你見過這樣的人嗎?
[00:38:03.000 --> 00:38:07.000]  你見過這樣的兄弟姐妹嗎?
[00:38:07.000 --> 00:38:09.000]  你團契
[00:38:09.000 --> 00:38:11.000]  你小組友嗎?
[00:38:11.000 --> 00:38:14.000]  你自己是嗎?
[00:38:14.000 --> 00:38:17.000]  甚至我們早日去由
[00:38:17.000 --> 00:38:19.000]  不要再做老油條基督徒
[00:38:19.000 --> 00:38:22.000]  心是救主都心在身邊
[00:38:22.000 --> 00:38:24.000]  哪一個還未得救恩
[00:38:24.000 --> 00:38:27.000]  讓這個世代在我們身上
[00:38:27.000 --> 00:38:30.000]  看見榮耀的基督
[00:38:30.000 --> 00:38:33.000]  面對這麼頑固的同胞
[00:38:33.000 --> 00:38:37.000]  保羅與大命令鄭重提醒以色列人
[00:38:37.000 --> 00:38:41.000]  他們要知道救恩已經傳給外邦
[00:38:41.000 --> 00:38:43.000]  在大馬士革路上
[00:38:43.000 --> 00:38:45.000]  保羅與願主的榮光
[00:38:45.000 --> 00:38:49.000]  始至帶領猶太人、以色列人
[00:38:49.000 --> 00:38:51.000]  猶太人即是以色列人
[00:38:51.000 --> 00:38:55.000]  和外邦人從黑暗中轉向光明
[00:38:55.000 --> 00:38:58.000]  從撒旦權下歸向神
[00:38:58.000 --> 00:39:00.000]  來到羅馬
[00:39:00.000 --> 00:39:03.000]  保羅首先向猶太人傳道
[00:39:03.000 --> 00:39:06.000]  然後向外邦人傳道
[00:39:06.000 --> 00:39:09.000]  神希望萬人得救
[00:39:09.000 --> 00:39:11.000]  但猶太人拒絕福音
[00:39:11.000 --> 00:39:13.000]  救恩就會臨到外邦人
[00:39:13.000 --> 00:39:16.000]  所以今天我們這些外邦人
[00:39:16.000 --> 00:39:18.000]  可以信主
[00:39:18.000 --> 00:39:23.000]  當然耶穌與保羅仍然心繫猶太人
[00:39:23.000 --> 00:39:27.000]  期望他們早日悔改信主
[00:39:27.000 --> 00:39:29.000]  經文提到
[00:39:29.000 --> 00:39:33.000]  保羅在羅馬囚禁了多久?
[00:39:33.000 --> 00:39:37.000]  足足兩年
[00:39:37.000 --> 00:39:39.000]  日復日、月復月
[00:39:39.000 --> 00:39:42.000]  保羅向所有離訪的訪客
[00:39:42.000 --> 00:39:44.000]  做同一件事
[00:39:44.000 --> 00:39:46.000]  是甚麼事?
[00:39:46.000 --> 00:39:48.000]  是,都是傳福音
[00:39:48.000 --> 00:39:50.000]  放膽地傳福音
[00:39:50.000 --> 00:39:53.000]  教導他們基督的事
[00:39:53.000 --> 00:39:56.000]  自從五旬節聖靈降臨
[00:39:56.000 --> 00:40:02.000]  彼得使徒放膽傳教天國的道
[00:40:02.000 --> 00:40:04.000]  自從大馬士革
[00:40:04.000 --> 00:40:06.000]  遇見主的榮光
[00:40:06.000 --> 00:40:08.000]  使徒保羅被聖靈充滿
[00:40:08.000 --> 00:40:10.000]  放膽四處宣教
[00:40:10.000 --> 00:40:11.000]  現在在羅馬
[00:40:11.000 --> 00:40:15.000]  他也放膽傳教神的道
[00:40:15.000 --> 00:40:17.000]  在希臘文
[00:40:17.000 --> 00:40:21.000]  整本《使徒行傳》最後一個字
[00:40:21.000 --> 00:40:24.000]  你猜猜是甚麼字?
[00:40:24.000 --> 00:40:27.000]  是這段
[00:40:27.000 --> 00:40:30.000]  就是我們譯本一模一樣
[00:40:30.000 --> 00:40:34.000]  「沒有人禁止」
[00:40:34.000 --> 00:40:36.000]  我們譯出來最後一個字
[00:40:36.000 --> 00:40:39.000]  都是原文這個副詞最後一個字
[00:40:39.000 --> 00:40:40.000]  雖然保羅被綑綁
[00:40:40.000 --> 00:40:43.000]  神的道沒有被鐵鏈綑綁
[00:40:43.000 --> 00:40:45.000]  沒有任何人、任何事
[00:40:45.000 --> 00:40:47.000]  可以禁止福音廣傳
[00:40:47.000 --> 00:40:49.000]  神的國擴展
[00:40:49.000 --> 00:40:52.000]  可以阻止神的僕人
[00:40:52.000 --> 00:40:54.000]  心系
[00:40:54.000 --> 00:40:56.000]  誰是救主
[00:40:56.000 --> 00:40:58.000]  誰得救恩
[00:40:58.000 --> 00:41:01.000]  有時是我們自己
[00:41:01.000 --> 00:41:04.000]  難阻了自己
[00:41:04.000 --> 00:41:08.000]  我們一起讀一段熟悉的經文
[00:41:08.000 --> 00:41:10.000]  好,一二三
[00:41:10.000 --> 00:41:23.000]  (教會禮儀)
[00:41:23.000 --> 00:41:26.000]  誰說的?
[00:41:26.000 --> 00:41:28.000]  大膽一點
[00:41:28.000 --> 00:41:29.000]  放膽一點
[00:41:29.000 --> 00:41:31.000]  耶穌說的
[00:41:31.000 --> 00:41:34.000]  在哪裏說的?
[00:41:34.000 --> 00:41:38.000]  一章八節
[00:41:38.000 --> 00:41:40.000]  一開始在橄欖山上
[00:41:40.000 --> 00:41:42.000]  耶穌升天之前
[00:41:42.000 --> 00:41:46.000]  祂吩咐他的使徒往普天下傳福音
[00:41:46.000 --> 00:41:49.000]  哪裏是普天下?
[00:41:49.000 --> 00:41:52.000]  當時是羅馬帝國的盛世
[00:41:52.000 --> 00:41:55.000]  普天下就是整個羅馬帝國
[00:41:55.000 --> 00:41:57.000]  羅馬城就是世界的中心
[00:41:57.000 --> 00:41:59.000]  現在保羅踏足羅馬城
[00:41:59.000 --> 00:42:01.000]  就是踏足普天下
[00:42:01.000 --> 00:42:03.000]  來到世界的中心點
[00:42:03.000 --> 00:42:05.000]  保羅在羅馬城傳福音
[00:42:05.000 --> 00:42:08.000]  就是在地極作了見證
[00:42:08.000 --> 00:42:10.000]  使徒行傳捲手
[00:42:10.000 --> 00:42:14.000]  使徒彼得等等被聖靈充滿
[00:42:14.000 --> 00:42:16.000]  彼得三次大報道
[00:42:16.000 --> 00:42:18.000]  耶路撒冷福音大爆炸
[00:42:18.000 --> 00:42:23.000]  數以千計的本土海外猶太人相繼信主
[00:42:23.000 --> 00:42:25.000]  使徒行傳捲宗
[00:42:25.000 --> 00:42:27.000]  聖靈充滿使徒保羅
[00:42:27.000 --> 00:42:29.000]  他三次的宣教旅程
[00:42:29.000 --> 00:42:32.000]  歐亞各地紛紛建立教會
[00:42:32.000 --> 00:42:36.000]  很多猶太人、外邦人相繼信主
[00:42:36.000 --> 00:42:40.000]  昔日使徒保羅等等的使徒
[00:42:40.000 --> 00:42:43.000]  靠著聖靈的能力、滿有膽量
[00:42:43.000 --> 00:42:45.000]  從耶路撒冷直到地極
[00:42:45.000 --> 00:42:47.000]  勇敢作主見證
[00:42:47.000 --> 00:42:50.000]  忠主所託
[00:42:50.000 --> 00:42:54.000]  今日我們作主見證
[00:42:54.000 --> 00:42:59.000]  難得過他們嗎?
[00:42:59.000 --> 00:43:04.000]  今日我們如何接下福音棒呢?
[00:43:04.000 --> 00:43:07.000]  那位信義代的姐妹
[00:43:07.000 --> 00:43:09.000]  在風雲變幻的大時代
[00:43:09.000 --> 00:43:13.000]  經歷失婚、失親、失業
[00:43:13.000 --> 00:43:16.000]  失去方向、失去平安
[00:43:16.000 --> 00:43:19.000]  其實她連自己也失去
[00:43:19.000 --> 00:43:21.000]  復活的主
[00:43:21.000 --> 00:43:24.000]  甦醒了她
[00:43:24.000 --> 00:43:27.000]  軟化了她自我的硬心
[00:43:27.000 --> 00:43:30.000]  她開始心裡垂得夠陰
[00:43:30.000 --> 00:43:32.000]  在香港探望老人院
[00:43:32.000 --> 00:43:34.000]  向長者傳福音
[00:43:34.000 --> 00:43:37.000]  她接觸過一個老退化的長者
[00:43:37.000 --> 00:43:39.000]  其實對方92歲
[00:43:39.000 --> 00:43:42.000]  但她說她100歲了
[00:43:42.000 --> 00:43:45.000]  在關心這位長者的期間
[00:43:45.000 --> 00:43:50.000]  姐妹覺得好像再一次
[00:43:50.000 --> 00:43:54.000]  跟她已經安息主懷的媽媽聊天
[00:43:54.000 --> 00:43:55.000]  三次探訪之後
[00:43:55.000 --> 00:43:58.000]  這位長者的身體越來越軟弱
[00:43:58.000 --> 00:44:00.000]  沒機會再聊天了
[00:44:00.000 --> 00:44:02.000]  感恩她相信了主
[00:44:02.000 --> 00:44:04.000]  這個經歷令姐妹更加覺得
[00:44:04.000 --> 00:44:07.000]  要抓緊機會跟長者傳福音
[00:44:07.000 --> 00:44:10.000]  哪怕他們老退化中
[00:44:10.000 --> 00:44:13.000]  未必完全明白福音的所有內容
[00:44:13.000 --> 00:44:15.000]  跟他們一起做動作
[00:44:15.000 --> 00:44:18.000]  簡單的動作、簡單的歌
[00:44:18.000 --> 00:44:20.000]  說簡單的故事
[00:44:20.000 --> 00:44:24.000]  他們就可以很簡單開心的領受
[00:44:24.000 --> 00:44:26.000]  姐妹又走出香港
[00:44:26.000 --> 00:44:29.000]  踏足遠方國內的孤兒院
[00:44:29.000 --> 00:44:31.000]  透過玩遊戲畫畫
[00:44:31.000 --> 00:44:33.000]  跟孩童互動等等
[00:44:33.000 --> 00:44:35.000]  令她想起主耶穌說
[00:44:35.000 --> 00:44:38.000]  「讓小孩子到我這裡來」
[00:44:38.000 --> 00:44:40.000]  透過福音的服侍
[00:44:40.000 --> 00:44:42.000]  姐妹奇妙地經歷
[00:44:42.000 --> 00:44:48.000]  主耶穌憐憫、安慰姐妹自己的心
