
[00:00:00.000 --> 00:00:05.000]  挺姊妹 處於內平安 新年蒙福
[00:18:52.000 --> 00:18:55.000]  證明這幾節仍然是上面幾節的延續
[00:18:55.000 --> 00:18:57.000]  而且在十四節一開始的
[00:18:57.000 --> 00:18:58.000]  「因為」
[00:18:58.000 --> 00:19:01.000]  更加帶出還有原因
[00:19:01.000 --> 00:19:03.000]  是我們可以靠著神
[00:19:03.000 --> 00:19:06.000]  和神的靈去活著
[00:19:06.000 --> 00:19:08.000]  除了靈字之外
[00:19:08.000 --> 00:19:11.000]  在這裏再出現多的同義
[00:19:11.000 --> 00:19:14.000]  或近義的詞是什麼呢
[00:19:14.000 --> 00:19:19.000]  就是兒子、兒女和後製
[00:19:19.000 --> 00:19:21.000]  在這四節裏出現了七次
[00:19:21.000 --> 00:19:24.000]  保祿強調我們是神兒女
[00:19:24.000 --> 00:19:26.000]  這個身份的重要性
[00:19:26.000 --> 00:19:29.000]  十四節一開始的「因為」
[00:19:29.000 --> 00:19:32.000]  帶出了被神的靈引導的
[00:19:32.000 --> 00:19:34.000]  都是神的兒子
[00:19:34.000 --> 00:19:37.000]  因為聖靈是屬神兒女的印記
[00:19:37.000 --> 00:19:41.000]  原本神的兒子耶穌基督
[00:19:41.000 --> 00:19:43.000]  稱呼神為阿爸父
[00:19:43.000 --> 00:19:45.000]  但藉著主耶穌和聖靈
[00:19:45.000 --> 00:19:47.000]  我們都可以這麼親密地
[00:19:47.000 --> 00:19:50.000]  稱呼天父阿爸父
[00:19:50.000 --> 00:19:52.000]  兒子名分的靈
[00:19:52.000 --> 00:19:54.000]  對應的是什麼呢
[00:19:54.000 --> 00:19:57.000]  就是奴僕的靈
[00:19:57.000 --> 00:20:00.000]  或者在和合本是譯作奴僕的心
[00:20:00.000 --> 00:20:02.000]  我們被罪統治的時候
[00:20:02.000 --> 00:20:04.000]  我們是在做罪的奴僕
[00:20:04.000 --> 00:20:05.000]  被神去掌管的時候
[00:20:05.000 --> 00:20:07.000]  我們的身份是神的兒女
[00:20:07.000 --> 00:20:11.000]  而因著這份父子兒女的關係
[00:20:11.000 --> 00:20:12.000]  我們是坦然無懼
[00:20:12.000 --> 00:20:13.000]  去到神的面前
[00:20:13.000 --> 00:20:17.000]  不是像奴隸那種恐懼
[00:20:17.000 --> 00:20:18.000]  不知道這種說法
[00:20:18.000 --> 00:20:22.000]  有沒有令大家想起聖經哪一個故事
[00:20:22.000 --> 00:20:25.000]  我就想起浪子的故事
[00:20:25.000 --> 00:20:28.000]  當浪子小兒子在世界上受到教訓
[00:20:28.000 --> 00:20:30.000]  回到父親身邊的時候
[00:20:30.000 --> 00:20:31.000]  他要回去的時候
[00:20:31.000 --> 00:20:32.000]  他會想
[00:20:32.000 --> 00:20:33.000]  我得罪了天
[00:20:33.000 --> 00:20:34.000]  又得罪了你
[00:20:34.000 --> 00:20:37.000]  從今以後我不配稱為你的兒子
[00:20:37.000 --> 00:20:40.000]  把我當作一個故宮
[00:20:40.000 --> 00:20:41.000]  故宮
[00:20:41.000 --> 00:20:45.000]  但父親將他回復回他兒子的尊貴身份
[00:20:45.000 --> 00:20:47.000]  兒子就是兒子
[00:20:47.000 --> 00:20:49.000]  不是奴僕
[00:20:49.000 --> 00:20:51.000]  我們不需要害怕
[00:20:51.000 --> 00:20:55.000]  我們要享受這個尊貴的身份
[00:20:55.000 --> 00:20:59.000]  這個享受除了是身份的尊貴
[00:20:59.000 --> 00:21:02.000]  更加因為是後製的身份
[00:21:02.000 --> 00:21:06.000]  我們要承受神所有的
[00:21:06.000 --> 00:21:09.000]  萬有都是屬神的
[00:21:09.000 --> 00:21:11.000]  正如詩歌所唱
[00:21:11.000 --> 00:21:13.000]  你是榮耀至美尊重
[00:21:13.000 --> 00:21:16.000]  萬有都歸於你名下
[00:21:16.000 --> 00:21:21.000]  後製的英文是Heir
[00:21:21.000 --> 00:21:23.000]  即是繼承人
[00:21:23.000 --> 00:21:25.000]  我們是神的後製
[00:21:25.000 --> 00:21:28.000]  是繼承父親所有的
[00:21:28.000 --> 00:21:30.000]  所以萬有都是我們的
[00:21:30.000 --> 00:21:33.000]  除了在林前31節中
[00:21:33.000 --> 00:21:35.000]  三章31節說到
[00:21:35.000 --> 00:21:37.000]  萬有都是你們的
[00:21:37.000 --> 00:21:39.000]  羅馬書8章32節也這樣說
[00:21:39.000 --> 00:21:42.000]  神既不顧自己的兒子
[00:21:42.000 --> 00:21:44.000]  為我們眾人捨了他
[00:21:44.000 --> 00:21:49.000]  豈不也把萬物和他一同白白地賜給我們嗎
[00:21:49.000 --> 00:21:54.000]  所以這個更加是我們不需要害怕的原因
[00:21:54.000 --> 00:21:59.000]  我們不需要去捉住世界的物質成就和地位
[00:21:59.000 --> 00:22:03.000]  更加不需要因為捉住這些東西而陷入最終
[00:22:03.000 --> 00:22:07.000]  或者成為世界價值的腦瀑
[00:22:07.000 --> 00:22:12.000]  我自己也曾經是這個世界價值觀的腦瀑
[00:22:12.000 --> 00:22:15.000]  工作到天昏地暗
[00:22:15.000 --> 00:22:18.000]  升職加工資是我的動力
[00:22:18.000 --> 00:22:21.000]  升得要給人快工資的人是我的滿足
[00:22:21.000 --> 00:22:26.000]  但漸漸地發現這些事是持久不了的
[00:22:26.000 --> 00:22:28.000]  上次也提過
[00:22:28.000 --> 00:22:31.000]  我為了賺多點錢又會短線投機
[00:22:31.000 --> 00:22:35.000]  被它克制了心裡很多的擔心和不平安
[00:22:35.000 --> 00:22:38.000]  但當我找到柱的時候
[00:22:38.000 --> 00:22:40.000]  我會發覺柱才是我真正的滿足
[00:22:40.000 --> 00:22:42.000]  真正的平安
[00:22:42.000 --> 00:22:44.000]  我剛剛信主的時候
[00:22:44.000 --> 00:22:48.000]  做過一次屬靈恩賜測試
[00:22:48.000 --> 00:22:50.000]  隔了好幾年之後
[00:22:50.000 --> 00:22:54.000]  我又做了一次屬靈恩賜測試
[00:22:54.000 --> 00:22:59.000]  我發覺有一樣的屬靈恩賜分數大大地升了
[00:22:59.000 --> 00:23:05.000]  大家猜不猜得到是哪一種屬靈恩賜?
[00:23:05.000 --> 00:23:06.000]  開估
[00:23:06.000 --> 00:23:09.000]  就是信心的恩賜
[00:23:09.000 --> 00:23:11.000]  對神認識的時候
[00:23:11.000 --> 00:23:14.000]  我們知道神的大能和奇妙
[00:23:14.000 --> 00:23:17.000]  亦都經驗到神的愛
[00:23:17.000 --> 00:23:20.000]  越能夠擁抱這份兒女的身份
[00:23:20.000 --> 00:23:22.000]  就越有安穩的心
[00:23:22.000 --> 00:23:27.000]  不需要被世界的價值奴役或克制
[00:23:27.000 --> 00:23:28.000]  另一方面
[00:23:28.000 --> 00:23:32.000]  神都知道我們會在世界中有掙扎和受苦
[00:23:32.000 --> 00:23:33.000]  但更重要的是
[00:23:33.000 --> 00:23:37.000]  神要我們和祂一同得榮耀
[00:23:37.000 --> 00:23:40.000]  正如在羅馬書八章有一節所說
[00:23:40.000 --> 00:23:45.000]  但受造之物仍然指望從敗壞的克制中得釋放
[00:23:45.000 --> 00:23:49.000]  得享神兒女榮耀的自由
[00:23:49.000 --> 00:23:52.000]  同時,兒女尊貴身份
[00:23:52.000 --> 00:23:55.000]  不單是我們享受有這個權利
[00:23:55.000 --> 00:23:57.000]  在一同得榮耀的裡面
[00:23:57.000 --> 00:24:01.000]  應該是相向的
[00:24:01.000 --> 00:24:03.000]  不單是我們因神得榮耀
[00:24:03.000 --> 00:24:05.000]  包括將來天上的榮耀
[00:24:05.000 --> 00:24:09.000]  更加我們在地上都要讓神得榮耀
[00:24:09.000 --> 00:24:13.000]  讓天上的爸爸都得榮耀
[00:24:13.000 --> 00:24:19.000]  頂姐妹,你對自己是神的兒女這個身份有多肯定?
[00:24:19.000 --> 00:24:22.000]  肯定的話,請你舉手
[00:24:22.000 --> 00:24:26.000]  感謝主,有很多的手,感謝主
[00:24:26.000 --> 00:24:29.000]  大家記不記得我上次說
[00:24:29.000 --> 00:24:32.000]  《You are so gone》那篇道裡
[00:24:32.000 --> 00:24:37.000]  說到有一個很愛心照顧我爸爸的護士姐姐
[00:24:37.000 --> 00:24:40.000]  後來我和爸爸再去覆診有一天
[00:24:40.000 --> 00:24:44.000]  碰到這個護士,我再次感謝她
[00:24:44.000 --> 00:24:49.000]  跟她說,前陣子我在教會分享了
[00:24:49.000 --> 00:24:53.000]  你一個這麼好的愛心行為
[00:24:53.000 --> 00:24:57.000]  你猜不猜到她跟我說什麼?
[00:24:57.000 --> 00:25:01.000]  應該也猜對了
[00:25:01.000 --> 00:25:04.000]  她說,我也是基督徒
[00:25:04.000 --> 00:25:08.000]  你猜不猜到我心裡說了什麼?
[00:25:08.000 --> 00:25:11.000]  這次應該不是罵人
[00:25:11.000 --> 00:25:14.000]  我說,難怪了
[00:25:14.000 --> 00:25:17.000]  如果我沒有記錯,我看了她的名字
[00:25:17.000 --> 00:25:22.000]  這個很有愛心的護士姑娘叫張家衛
[00:25:22.000 --> 00:25:25.000]  我覺得她真的活出了主的樣式
[00:25:25.000 --> 00:25:29.000]  彰顯了神的榮耀
[00:25:29.000 --> 00:25:32.000]  我也想分享多一個榮耀神的生命
[00:25:32.000 --> 00:25:35.000]  我們標青群體,還有危爾樂山脾
[00:25:35.000 --> 00:25:38.000]  我有接觸的群體
[00:25:38.000 --> 00:25:41.000]  這幾年唱了不少玻璃海的歌
[00:25:41.000 --> 00:25:43.000]  剛才那首也是
[00:25:43.000 --> 00:25:49.000]  玻璃海的主要作曲作詞人叫什麼名字?
[00:25:49.000 --> 00:25:52.000]  應該知道
[00:25:52.000 --> 00:25:55.000]  Praise Team應該知道
[00:25:55.000 --> 00:25:58.000]  不知道,方文聰
[00:25:58.000 --> 00:26:02.000]  方文聰出現了
[00:26:02.000 --> 00:26:05.000]  他不僅透過敬拜服侍榮耀神
[00:26:05.000 --> 00:26:07.000]  他還透過新生命事供
[00:26:07.000 --> 00:26:10.000]  服侍一群回傳吸毒的青年
[00:26:10.000 --> 00:26:13.000]  引導他們歸向上帝
[00:26:13.000 --> 00:26:15.000]  但大家不知道
[00:26:15.000 --> 00:26:17.000]  原來方文聰也曾經是一個
[00:26:17.000 --> 00:26:22.000]  被罪深深捆綁和核制的人
[00:26:22.000 --> 00:26:26.000]  他在中學時期已經加入了黑社會
[00:26:26.000 --> 00:26:28.000]  後來染上毒癮
[00:26:28.000 --> 00:26:32.000]  他更加入色情行業
[00:26:32.000 --> 00:26:35.000]  由打理色情網吧開始
[00:26:35.000 --> 00:26:38.000]  到最後加入夜總會大班
[00:26:38.000 --> 00:26:43.000]  他也不斷尋求肉體的滿足和新鮮感
[00:26:43.000 --> 00:26:46.000]  不斷轉女朋友
[00:26:46.000 --> 00:26:48.000]  不過一次信仰的覺醒
[00:26:48.000 --> 00:26:50.000]  改變了他一生
[00:26:50.000 --> 00:26:52.000]  他最後成功戒毒
[00:26:52.000 --> 00:26:54.000]  也找到他的真愛
[00:26:54.000 --> 00:26:58.000]  更回應神的呼召去讀神學
[00:26:58.000 --> 00:27:01.000]  方文聰經歷了福音的大能
[00:27:01.000 --> 00:27:03.000]  離開了罪的核制
[00:27:03.000 --> 00:27:05.000]  他也很想迷失的人
[00:27:05.000 --> 00:27:09.000]  讓罪核制的人可以回轉歸向神
[00:27:09.000 --> 00:27:14.000]  他更用他的生命去榮耀神
[00:27:14.000 --> 00:27:16.000]  我們請Praise Team預備
[00:27:16.000 --> 00:27:18.000]  弟兄姊妹
[00:27:18.000 --> 00:27:21.000]  你有沒有經歷福音的大能呢?
[00:27:21.000 --> 00:27:24.000]  有沒有經歷福音的力量和自由呢?
[00:27:24.000 --> 00:27:26.000]  你又想不想世界
[00:27:26.000 --> 00:27:31.000]  眾多在迷失和被罪核制的年青人
[00:27:31.000 --> 00:27:34.000]  都和我們一樣去避神得著呢?
[00:27:34.000 --> 00:27:38.000]  從死裡活過來呢?
[00:27:38.000 --> 00:27:41.000]  在2022年1月1日
[00:27:41.000 --> 00:27:42.000]  新一年的第一天
[00:27:42.000 --> 00:27:44.000]  跟大家講這一篇
[00:27:44.000 --> 00:27:45.000]  我覺得很應景
[00:27:45.000 --> 00:27:48.000]  因為新一年的開始
[00:27:48.000 --> 00:27:50.000]  是有新的盼望
[00:27:50.000 --> 00:27:52.000]  是一個我們可以破舊
[00:27:52.000 --> 00:27:53.000]  立新
[00:27:53.000 --> 00:27:55.000]  重新出發的時機
[00:27:55.000 --> 00:27:56.000]  弟兄姊妹
[00:27:56.000 --> 00:27:58.000]  邀請大家一同起來
[00:27:58.000 --> 00:28:01.000]  我們一起來到神的面前去立志
[00:28:01.000 --> 00:28:10.000]  我們都是一同思想
[00:28:10.000 --> 00:28:12.000]  神給我們的救恩
[00:28:12.000 --> 00:28:17.000]  (音樂)
[00:28:17.000 --> 00:28:24.000]  (創世家俗 被人等眼嘲笑)
[00:28:24.000 --> 00:28:32.000]  (看血湯滴下 求儲備聽誓)
[00:28:32.000 --> 00:28:39.000]  (主在祈禱 為人背上褲帶)
[00:28:39.000 --> 00:28:46.000]  (繫掛那木頭的仍是我)
[00:28:46.000 --> 00:28:54.000]  (是為了我罪 他捨尊位)
[00:28:54.000 --> 00:29:02.000]  (是為了我罪 他犧牲一切)
[00:29:02.000 --> 00:29:10.000]  (在神的上 忍住出了個未來)
[00:29:10.000 --> 00:29:17.000]  (罪在於一生 也罪有萬世)
[00:29:17.000 --> 00:29:29.000]  (復活盼望 像人更不辛辛苦)
[00:29:29.000 --> 00:29:37.000]  (順他的便可 承受永生)
[00:29:37.000 --> 00:29:44.000]  (復活盼望 像人變改新生)
[00:29:44.000 --> 00:29:51.000]  (並自我聲明 怕一切無憾)
[00:29:51.000 --> 00:29:58.000]  (被罪惡枷鎖 今得釋放)
[00:29:58.000 --> 00:30:06.000]  (被罪惡枷鎖 今可得重磅)
[00:30:06.000 --> 00:30:14.000]  (復活盼望 像人說句如數裡)
[00:30:14.000 --> 00:30:21.000]  (願一生根柱 怕一切無印)
[00:30:21.000 --> 00:30:23.000]  弟子們我們一起禱告
[00:30:23.000 --> 00:30:28.000]  主耶穌 我們感謝祢這麼愛我們
[00:30:28.000 --> 00:30:31.000]  祢在我們還了罪人的時候
[00:30:31.000 --> 00:30:34.000]  為我們死並且復活
[00:30:34.000 --> 00:30:36.000]  祢賜下聖靈
[00:30:36.000 --> 00:30:39.000]  讓我們必死的身體可以活過來
[00:30:39.000 --> 00:30:43.000]  感謝主 讓我們在跟隨祢的路上
[00:30:43.000 --> 00:30:46.000]  可以經歷生命的改變
[00:30:46.000 --> 00:30:49.000]  讓我們更有力量和平安
[00:30:49.000 --> 00:30:54.000]  雖然不屬世界 但立於世界之中
[00:30:54.000 --> 00:30:58.000]  在這條神聖的路上
[00:30:58.000 --> 00:31:01.000]  我們仍然有軟弱
[00:31:01.000 --> 00:31:04.000]  有被世界誘惑 吸引的時候
[00:31:04.000 --> 00:31:09.000]  但靠我們自己不是真正的出路
[00:31:09.000 --> 00:31:11.000]  我們要靠著聖靈
[00:31:11.000 --> 00:31:14.000]  在新年的第一天
[00:31:14.000 --> 00:31:15.000]  弟子們
[00:31:15.000 --> 00:31:19.000]  你願意將仍然核製著我們的罪 軟弱
[00:31:19.000 --> 00:31:22.000]  不蒙神喜悅的價值觀
[00:31:22.000 --> 00:31:25.000]  交到神的面前 求神幫助
[00:31:25.000 --> 00:31:28.000]  幫助我們藉著聖靈去掌管我們的生命
[00:31:28.000 --> 00:31:31.000]  幫助我們去勝過和致死這些罪嗎
[00:31:31.000 --> 00:31:33.000]  如果你願意的話
[00:31:33.000 --> 00:31:35.000]  我邀請你舉起你的手
[00:31:35.000 --> 00:31:38.000]  感謝主 感謝主
[00:31:38.000 --> 00:31:42.000]  主啊 我們需要去憐於祢
[00:31:42.000 --> 00:31:46.000]  才能從祢得到真正生命活的力量
[00:31:46.000 --> 00:31:47.000]  弟子們
[00:31:47.000 --> 00:31:51.000]  你願意立志在新的一年裡
[00:31:51.000 --> 00:31:55.000]  用更多的時間去同處建立更深的關係
[00:31:55.000 --> 00:31:58.000]  讓我們的生命更加連結於神
[00:31:58.000 --> 00:32:01.000]  更加能夠享受兒女的福分
[00:32:01.000 --> 00:32:05.000]  並且honor這個身份的尊貴
[00:32:05.000 --> 00:32:07.000]  活出和救恩相稱的生命
[00:32:07.000 --> 00:32:12.000]  在世界裡成為榮耀神的管道嗎
[00:32:12.000 --> 00:32:13.000]  如果你願意的話
[00:32:13.000 --> 00:32:15.000]  我請你舉起你的手
[00:32:15.000 --> 00:32:17.000]  感謝主 感謝主
[00:32:17.000 --> 00:32:19.000]  弟子們
[00:32:19.000 --> 00:32:21.000]  跟你旁邊那個說
[00:32:21.000 --> 00:32:24.000]  你將要變成一個更加新的你
[00:32:24.000 --> 00:32:25.000]  謝謝
[00:32:25.000 --> 00:32:32.000]  世界仍然有很多失望的靈魂
[00:32:32.000 --> 00:32:33.000]  弟子們
[00:32:33.000 --> 00:32:35.000]  鼓勵你在新的一年
[00:32:35.000 --> 00:32:38.000]  將福音對你生命的影響
[00:32:38.000 --> 00:32:39.000]  分享給其他人聽
[00:32:39.000 --> 00:32:41.000]  讓未信的朋友和家人
[00:32:41.000 --> 00:32:44.000]  願意走進我們的信仰群體
[00:32:44.000 --> 00:32:46.000]  成為兒女 成為後子
[00:32:46.000 --> 00:32:47.000]  好像浪子一樣
[00:32:47.000 --> 00:32:49.000]  回到父親的家裡
[00:32:49.000 --> 00:32:51.000]  得著這個叫人死去
[00:32:51.000 --> 00:32:53.000]  但因此活過來的福音
[00:32:53.000 --> 00:32:54.000]  弟子們
[00:32:54.000 --> 00:32:55.000]  跟你旁邊那個說
[00:32:55.000 --> 00:32:57.000]  你要幫助人得著福音
[00:32:57.000 --> 00:33:00.000]  離開罪的核心
[00:33:00.000 --> 00:33:06.000]  好
[00:33:06.000 --> 00:33:07.000]  弟子們
[00:33:07.000 --> 00:33:08.000]  我們一起來唱出
[00:33:08.000 --> 00:33:10.000]  「復活的盼望」
[00:33:10.000 --> 00:33:19.000]  罪人更不實際
[00:33:19.000 --> 00:33:26.000]  信他你必可承受彼生
[00:33:26.000 --> 00:33:29.000]  復活盼望
[00:33:29.000 --> 00:33:33.000]  罪人便改新生
[00:33:33.000 --> 00:33:36.000]  明知我成名
[00:33:36.000 --> 00:33:39.000]  他一世無憂
[00:33:39.000 --> 00:33:40.000]  我被罪惡交錯
[00:33:40.000 --> 00:33:43.000]  被罪惡交錯
[00:33:43.000 --> 00:33:47.000]  感得釋放
[00:33:47.000 --> 00:33:50.000]  被罪惡交錯
[00:33:50.000 --> 00:33:54.000]  感可得重獲
[00:33:54.000 --> 00:33:57.000]  復活盼望
[00:33:57.000 --> 00:34:02.000]  使得主他願受累
[00:34:02.000 --> 00:34:08.000]  願日生跟住他一世老人
[00:34:08.000 --> 00:34:12.000]  被罪惡交錯
[00:34:12.000 --> 00:34:16.000]  感得釋放
[00:34:16.000 --> 00:34:19.000]  被罪惡交錯
[00:34:19.000 --> 00:34:23.000]  感可得重獲
[00:34:23.000 --> 00:34:26.000]  復活盼望
[00:34:26.000 --> 00:34:31.000]  使得主他願受累
[00:34:31.000 --> 00:34:38.000]  願日生跟住他一世老人
[00:34:38.000 --> 00:34:46.000]  願日生跟住他一世老人
[00:34:46.000 --> 00:34:48.000]  懸殊加力給大家 大家請坐
[00:34:48.000 --> 00:34:50.000]  (CC字幕製作:貝爾)

