
[00:00:00.000 --> 00:00:03.800]  今天是周六晚堂系列的港道
[00:21:50.000 --> 00:21:53.000]  陷入一種驚訝不解的時候
[00:21:53.000 --> 00:21:59.000]  彼得藉著這個機會宣講五唇節之後第二篇的講道
[00:21:59.000 --> 00:22:04.000]  這篇講章一直到《士徒行傳》第三章第26節
[00:22:04.000 --> 00:22:08.000]  而我這裡只是截錄了這篇講章的上半部分
[00:22:08.000 --> 00:22:10.000]  即是第11至第16節
[00:22:10.000 --> 00:22:13.000]  我們首先見到彼得要群眾知道
[00:22:13.000 --> 00:22:16.000]  這個神蹟不是因為他個人的能力
[00:22:16.000 --> 00:22:20.000]  不是因為他的虔誠而發生的
[00:22:20.000 --> 00:22:22.000]  當時的人很容易將焦點放在
[00:22:22.000 --> 00:22:25.000]  這個彼得約翰究竟是什麼人
[00:22:25.000 --> 00:22:28.000]  為什麼他叫天生的拳腿起來行走
[00:22:28.000 --> 00:22:31.000]  這個人就可以起來行走呢
[00:22:31.000 --> 00:22:35.000]  當眾人以為焦點在彼得身上的時候
[00:22:35.000 --> 00:22:38.000]  彼得就說不是的
[00:22:38.000 --> 00:22:42.000]  彼得說這個神蹟之所以發生
[00:22:42.000 --> 00:22:45.000]  真正醫治好這個天生的拳腿的人
[00:22:45.000 --> 00:22:50.000]  是行這個神蹟背後的耶穌基督
[00:22:50.000 --> 00:22:55.000]  彼得在他的講道裡帶出耶穌三個很重要的身份
[00:22:55.000 --> 00:22:59.000]  也是當時以色列人很熟悉的三個身份
[00:22:59.000 --> 00:23:03.000]  耶穌基督就是他們列祖所相信的上帝的僕人
[00:23:03.000 --> 00:23:07.000]  這個僕人的稱號令以色列人想到摩西
[00:23:07.000 --> 00:23:12.000]  想到以塞俠書52章53章的受苦的僕人
[00:23:12.000 --> 00:23:15.000]  這個僕人是上帝所差派
[00:23:15.000 --> 00:23:18.000]  在上帝裡面一個崇高重要
[00:23:18.000 --> 00:23:22.000]  與神同等的那一位僕人
[00:23:22.000 --> 00:23:24.000]  第二個的身份就是
[00:23:24.000 --> 00:23:27.000]  這個耶穌就是那聖潔公義者
[00:23:27.000 --> 00:23:31.000]  意思就是耶穌是上帝所分別出來
[00:23:31.000 --> 00:23:34.000]  進行上帝的懿旨
[00:23:34.000 --> 00:23:38.000]  以及祂是全然無罪的一個人子
[00:23:38.000 --> 00:23:40.000]  而第三個身份就是
[00:23:40.000 --> 00:23:44.000]  耶穌基督就是那個生命的創始者
[00:23:44.000 --> 00:23:46.000]  當以色列人聽到的時候
[00:23:46.000 --> 00:23:51.000]  他們知道耶穌是生命的創造主
[00:23:51.000 --> 00:23:56.000]  耶穌也是勝過死亡復活的那位主
[00:23:56.000 --> 00:24:01.000]  耶穌基督以上三個以色列人所熟悉體重的身份
[00:24:01.000 --> 00:24:03.000]  卻是很諷刺地
[00:24:03.000 --> 00:24:07.000]  是由他們一手將耶穌交在比拉多的手上
[00:24:07.000 --> 00:24:10.000]  是被他們欺絕甚至被殺
[00:24:10.000 --> 00:24:14.000]  是他們寧願要比拉多放走那個殺人犯巴拉巴
[00:24:14.000 --> 00:24:19.000]  都要將耶穌釘在十字架上的那一個耶穌
[00:24:19.000 --> 00:24:21.000]  而給得見證的就是
[00:24:21.000 --> 00:24:24.000]  他們所相信的列祖的神
[00:24:24.000 --> 00:24:27.000]  聖潔公義者和生命的主
[00:24:27.000 --> 00:24:29.000]  是這個耶穌基督的名
[00:24:29.000 --> 00:24:33.000]  是醫治了這個沒有福氣已經瘸腿的人
[00:24:33.000 --> 00:24:36.000]  我們看到神蹟奇事的發生
[00:24:36.000 --> 00:24:38.000]  不單是因為彼得
[00:24:38.000 --> 00:24:43.000]  而更加重要是因為啟動神蹟的耶穌
[00:24:43.000 --> 00:24:46.000]  約翰·斯多德曾經這樣去形容
[00:24:46.000 --> 00:24:48.000]  他說能力是基督的
[00:24:48.000 --> 00:24:51.000]  但是手是彼得的
[00:24:51.000 --> 00:24:56.000]  在彼得的講道裡說明一個很重要的關係
[00:24:56.000 --> 00:24:58.000]  就是這個神蹟的發生
[00:24:58.000 --> 00:25:00.000]  是因著彼得的信心
[00:25:00.000 --> 00:25:05.000]  也因著瘸腿者回應這個信心
[00:25:05.000 --> 00:25:10.000]  但是這兩個人的信心來源都是來自上帝
[00:25:10.000 --> 00:25:15.000]  而他們信心的對象是耶穌的名和他的能力
[00:25:15.000 --> 00:25:18.000]  而最後導致這個神蹟的發生
[00:25:18.000 --> 00:25:22.000]  我們看到彼得和瘸腿者
[00:25:22.000 --> 00:25:25.000]  其實他們都是一個信心的器皿
[00:25:25.000 --> 00:25:27.000]  他們只是一個器皿
[00:25:27.000 --> 00:25:30.000]  而更重要的是次信心的上帝
[00:25:30.000 --> 00:25:36.000]  和叫這個器皿能夠發出能力的耶穌基督的名
[00:25:36.000 --> 00:25:38.000]  就好像一個燈膽
[00:25:38.000 --> 00:25:40.000]  它自己不能夠發光
[00:25:40.000 --> 00:25:44.000]  燈膽需要接通電源才可以發光一樣
[00:25:44.000 --> 00:25:48.000]  所以我們今天在座坐在這裡的每一位
[00:25:48.000 --> 00:25:50.000]  是不是神蹟啊?
[00:25:50.000 --> 00:25:52.000]  你們都是神蹟啊
[00:25:52.000 --> 00:25:54.000]  我都是神蹟是不是啊?
[00:25:54.000 --> 00:25:56.000]  我們在座的每一位
[00:25:56.000 --> 00:25:58.000]  我們每一個今天信耶穌的人
[00:25:58.000 --> 00:26:02.000]  都是耶穌在我們生命所啟動的神蹟
[00:26:02.000 --> 00:26:06.000]  因為我們原本是不能夠相信
[00:26:06.000 --> 00:26:08.000]  接受耶穌成為我們生命的救主
[00:26:08.000 --> 00:26:11.000]  更加不要說我們跟隨耶穌
[00:26:11.000 --> 00:26:15.000]  今天我們能夠成為耶穌基督的門徒
[00:26:15.000 --> 00:26:17.000]  成為上帝的兒女
[00:26:17.000 --> 00:26:22.000]  是因著我們回應了這個信心的要求
[00:26:22.000 --> 00:26:25.000]  因為有一個帶著上帝所賜的信心的人
[00:26:25.000 --> 00:26:28.000]  去到你面前為福音作見證
[00:26:28.000 --> 00:26:31.000]  而你又因著上帝所賜的信心
[00:26:31.000 --> 00:26:34.000]  回應了這個見證
[00:26:34.000 --> 00:26:38.000]  以致你今天成為耶穌基督的門徒
[00:26:38.000 --> 00:26:40.000]  跟從耶穌
[00:26:40.000 --> 00:26:44.000]  我們在生命裡又繼續因為神所賜的信心
[00:26:44.000 --> 00:26:47.000]  仰賴耶穌基督的名而來的能力
[00:26:47.000 --> 00:26:50.000]  經歷了他在我們生命裡的改變
[00:26:50.000 --> 00:26:54.000]  更新生命的能力
[00:26:54.000 --> 00:26:57.000]  這就是彼得在他的講章裡
[00:26:57.000 --> 00:26:59.000]  他很想帶出來的意思
[00:26:59.000 --> 00:27:04.000]  他不想人將焦點放在他自己身上
[00:27:04.000 --> 00:27:09.000]  這也是這個神蹟給我們一個很重要的提醒
[00:27:09.000 --> 00:27:12.000]  我們要知道我們只是一個器皿
[00:27:12.000 --> 00:27:14.000]  在我們信仰的路上
[00:27:14.000 --> 00:27:19.000]  我們很多時候可能將焦點放在人身上
[00:27:19.000 --> 00:27:21.000]  又或者有些時候我們覺得
[00:27:21.000 --> 00:27:25.000]  我們自己信耶穌都信得很好
[00:27:25.000 --> 00:27:28.000]  這兩種都是很危險的事
[00:27:28.000 --> 00:27:31.000]  如果我們將我們的信心放在人身上
[00:27:31.000 --> 00:27:33.000]  或者甚至有些時候
[00:27:33.000 --> 00:27:36.000]  我們覺得自己已經很OK的時候
[00:27:36.000 --> 00:27:39.000]  其實兩者都是很危險
[00:27:39.000 --> 00:27:42.000]  因為我們只是一個器皿
[00:27:42.000 --> 00:27:46.000]  我們需要將我們信仰裡的焦點
[00:27:46.000 --> 00:27:50.000]  對準耶穌基督的名和他的能力
[00:27:50.000 --> 00:27:51.000]  因為唯有耶穌
[00:27:51.000 --> 00:27:55.000]  祂才是我們的信心的創始成中者
[00:27:55.000 --> 00:27:56.000]  唯有祂的名
[00:27:56.000 --> 00:28:02.000]  才能夠令我們的生命得著真正的改變
[00:28:02.000 --> 00:28:04.000]  去到最後一點
[00:28:04.000 --> 00:28:06.000]  我想大家思想的題目就是
[00:28:06.000 --> 00:28:08.000]  你認為神蹟的目的是什麼呢?
[00:28:08.000 --> 00:28:11.000]  是不是榮耀神呢?
[00:28:11.000 --> 00:28:13.000]  在彼得的《講道》下半部
[00:28:13.000 --> 00:28:15.000]  是講到一些什麼內容呢?
[00:28:15.000 --> 00:28:18.000]  我們讀經文之前先講一下
[00:28:18.000 --> 00:28:21.000]  接著我們會跳到第四章
[00:28:21.000 --> 00:28:23.000]  因為在第三章的下半部分
[00:28:23.000 --> 00:28:26.000]  彼得的《講道》仍然是透過
[00:28:26.000 --> 00:28:28.000]  以色列歷史裡的先知
[00:28:28.000 --> 00:28:31.000]  包括摩西、撒慕爾的說話
[00:28:31.000 --> 00:28:34.000]  和上帝向阿伯拉罕的蠻族
[00:28:34.000 --> 00:28:36.000]  因他而得福的約
[00:28:36.000 --> 00:28:38.000]  他很清楚說
[00:28:38.000 --> 00:28:42.000]  這一切都在耶穌基督的身上已經得到成就
[00:28:42.000 --> 00:28:45.000]  繼而呼籲那些聽道的人
[00:28:45.000 --> 00:28:47.000]  你們快點悔改回轉
[00:28:47.000 --> 00:28:48.000]  離開罪惡
[00:28:48.000 --> 00:28:53.000]  才能夠真正承受阿伯拉罕的約的應許
[00:28:53.000 --> 00:28:56.000]  經文當時形容彼得的《講道》
[00:28:56.000 --> 00:28:59.000]  帶來五千人的信主
[00:28:59.000 --> 00:29:02.000]  但同時彼得因為他的《講道》
[00:29:02.000 --> 00:29:05.000]  而被當時的祭司、守殿官
[00:29:05.000 --> 00:29:08.000]  和殺刀該人拘留
[00:29:08.000 --> 00:29:11.000]  第四章是講到彼得和約翰
[00:29:11.000 --> 00:29:14.000]  他們面對靈訊的一段經文
[00:29:14.000 --> 00:29:18.000]  我們稍後讀的經文第四章13至12節
[00:29:18.000 --> 00:29:21.000]  就是彼得和約翰面對靈訊的
[00:29:21.000 --> 00:29:23.000]  其中一部分情況
[00:29:23.000 --> 00:29:26.000]  我們一起讀完這段經文
[00:29:26.000 --> 00:29:29.000]  第四章13至12節
[00:29:30.000 --> 00:29:33.000]  他們見彼得約翰的膽量
[00:29:33.000 --> 00:29:37.000]  又看出他們原是沒有學問的平民
[00:29:37.000 --> 00:29:38.000]  就很驚訝
[00:29:38.000 --> 00:29:42.000]  認出他們曾是跟耶穌一起的
[00:29:42.000 --> 00:29:45.000]  又看見那自好了的人
[00:29:45.000 --> 00:29:47.000]  和他們一同站著
[00:29:47.000 --> 00:29:49.000]  就無話可說
[00:29:49.000 --> 00:29:53.000]  於是他們吩咐他們兩人從議會退去
[00:29:53.000 --> 00:29:55.000]  就彼此相議
[00:29:55.000 --> 00:29:59.000]  說:我們當怎樣辦這兩個人呢?
[00:29:59.000 --> 00:30:03.000]  因為他們承言行了一件明顯的神蹟
[00:30:03.000 --> 00:30:07.000]  凡住在耶路撒冷的人都知道
[00:30:07.000 --> 00:30:09.000]  我們也不能否認
[00:30:09.000 --> 00:30:13.000]  但為避免這事越發在民間傳揚
[00:30:13.000 --> 00:30:16.000]  我們必須威嚇他們
[00:30:16.000 --> 00:30:21.000]  叫他們不可再奉這名對任何人講論
[00:30:21.000 --> 00:30:24.000]  於是他們叫了兩人來
[00:30:24.000 --> 00:30:29.000]  禁止他們再不可奉耶穌的名講論或教導人
[00:30:29.000 --> 00:30:32.000]  彼得和約翰回答他們說
[00:30:32.000 --> 00:30:35.000]  聽從你們不聽從神
[00:30:35.000 --> 00:30:38.000]  在神面前合理不合理
[00:30:38.000 --> 00:30:40.000]  你們自己判斷吧
[00:30:40.000 --> 00:30:43.000]  我們所看見所聽見的
[00:30:43.000 --> 00:30:45.000]  我們不能不說
[00:30:45.000 --> 00:30:48.000]  官長為百姓的緣故
[00:30:48.000 --> 00:30:51.000]  想不出任何法子懲罰他們
[00:30:51.000 --> 00:30:53.000]  只好威嚇一番
[00:30:53.000 --> 00:30:55.000]  就把他們釋放了
[00:30:55.000 --> 00:30:58.000]  這是因眾人為了所行的其事
[00:30:58.000 --> 00:31:01.000]  都歸榮耀於神
[00:31:01.000 --> 00:31:04.000]  原來經歷這神蹟醫好的人
[00:31:04.000 --> 00:31:06.000]  有四十多歲了
[00:31:06.000 --> 00:31:09.000]  原來這個天生強體的人有多少歲?
[00:31:09.000 --> 00:31:11.000]  四十多歲了
[00:31:11.000 --> 00:31:13.000]  是一個成人
[00:31:13.000 --> 00:31:16.000]  我們看見《舍行傳》第1至第3章
[00:31:16.000 --> 00:31:18.000]  我們看見因為聖靈降臨
[00:31:18.000 --> 00:31:22.000]  令福音的工作有很大的推展
[00:31:22.000 --> 00:31:24.000]  信主的人與日俱增
[00:31:24.000 --> 00:31:25.000]  但到了第4章
[00:31:25.000 --> 00:31:28.000]  仕途面對的是碧巴
[00:31:28.000 --> 00:31:32.000]  這些碧巴主要是來自撒都該的祭司們
[00:31:32.000 --> 00:31:36.000]  他們對仕途所作感到一種威脅
[00:31:36.000 --> 00:31:40.000]  於是採取捉拿彼得和約翰的行動
[00:31:40.000 --> 00:31:43.000]  但經文形容他們被聖靈充滿
[00:31:43.000 --> 00:31:48.000]  藉著天生強體的人被耶穌醫治的神蹟
[00:31:48.000 --> 00:31:52.000]  向在場聽取靈訊的官長大祭司
[00:31:52.000 --> 00:31:54.000]  大祭司的親族長老文士
[00:31:54.000 --> 00:31:58.000]  作出以下一個很重要的宣告
[00:31:58.000 --> 00:32:01.000]  就是《舍行傳》第4章10至12節
[00:32:01.000 --> 00:32:02.000]  這裡我們不讀了
[00:32:02.000 --> 00:32:04.000]  我們很快看一看
[00:32:04.000 --> 00:32:06.000]  這個宣告就是說
[00:32:06.000 --> 00:32:08.000]  其實你們以色列人全部都知道
[00:32:08.000 --> 00:32:10.000]  在你面前的人得醫治
[00:32:10.000 --> 00:32:14.000]  是因為拿撒勒人耶穌基督的命
[00:32:14.000 --> 00:32:17.000]  而這個耶穌就是你們像人所丟棄的石頭
[00:32:17.000 --> 00:32:19.000]  成為了房閣的頭塊石頭
[00:32:19.000 --> 00:32:21.000]  第4章12節
[00:32:21.000 --> 00:32:23.000]  就是我們讀三幅一定要背的經文
[00:32:23.000 --> 00:32:25.000]  就是「除他以外別無拯救
[00:32:25.000 --> 00:32:28.000]  因為在天下人間沒有次下別的名
[00:32:28.000 --> 00:32:31.000]  我們可以靠著得救」
[00:32:31.000 --> 00:32:35.000]  我們看到第3、4章不斷重複耶穌基督的名
[00:32:35.000 --> 00:32:37.000]  在這裡最後說
[00:32:37.000 --> 00:32:39.000]  「我們沒有次下別的名
[00:32:39.000 --> 00:32:41.000]  可以能夠靠著得救」
[00:32:41.000 --> 00:32:43.000]  彼得和約翰
[00:32:43.000 --> 00:32:45.000]  我們看到在他們身上
[00:32:45.000 --> 00:32:47.000]  首先看到神跡的出現
[00:32:47.000 --> 00:32:49.000]  因為彼得在這裡說
[00:32:49.000 --> 00:32:53.000]  他們原先都是膽小沒有學問的小民
[00:32:53.000 --> 00:32:56.000]  但因著耶穌基督的名和聖靈的能力
[00:32:56.000 --> 00:32:59.000]  他們的生命都得著很大的改變
[00:32:59.000 --> 00:33:01.000]  而他們當時的膽量和勇氣
[00:33:01.000 --> 00:33:04.000]  是因著聖靈的同在
[00:33:04.000 --> 00:33:06.000]  他們能夠在一班官長
[00:33:06.000 --> 00:33:09.000]  一班滿有信仰知識的宗教領袖面前
[00:33:09.000 --> 00:33:12.000]  大有膽量地去見證耶穌
[00:33:12.000 --> 00:33:15.000]  作出抗辯
[00:33:15.000 --> 00:33:19.000]  而他們這樣去說到
[00:33:19.000 --> 00:33:22.000]  當他們這班官長、宗教領袖
[00:33:22.000 --> 00:33:25.000]  沒有辦法不能夠反駁的時候
[00:33:25.000 --> 00:33:26.000]  他們就威嚇他們
[00:33:26.000 --> 00:33:29.000]  禁止他們傳揚耶穌的名
[00:33:29.000 --> 00:33:32.000]  但彼得和約翰作出這樣的宣告
[00:33:32.000 --> 00:33:34.000]  「聽從你們不聽從神
[00:33:34.000 --> 00:33:37.000]  在神面前合理不合理
[00:33:37.000 --> 00:33:39.000]  你們自己判斷吧
[00:33:39.000 --> 00:33:41.000]  我們所看見所聽見的
[00:33:41.000 --> 00:33:44.000]  我們不能不說」
[00:33:44.000 --> 00:33:48.000]  我們真的盼望這種從聖靈而來的能力
[00:33:48.000 --> 00:33:50.000]  在今天我們的教會裡
[00:33:50.000 --> 00:33:53.000]  同樣有這種聖靈的能力
[00:33:53.000 --> 00:33:55.000]  沒有人能夠禁止我們
[00:33:55.000 --> 00:33:57.000]  在任何的環境情況裡
[00:33:57.000 --> 00:34:02.000]  不去宣講、不去見證耶穌基督的名
[00:34:02.000 --> 00:34:05.000]  經文描述當時的眾人
[00:34:05.000 --> 00:34:08.000]  為見證這些一切的事發生的時候
[00:34:08.000 --> 00:34:11.000]  他們就將榮耀歸給神
[00:34:11.000 --> 00:34:14.000]  神蹟發生的最終目的
[00:34:14.000 --> 00:34:20.000]  不是單單讓人得到問題的解決
[00:34:20.000 --> 00:34:22.000]  我們看到整個神蹟的發生
[00:34:22.000 --> 00:34:28.000]  最後是將榮耀歸給施行神蹟的上帝身上
[00:34:28.000 --> 00:34:30.000]  彼得的侍奉
[00:34:30.000 --> 00:34:33.000]  我們看到他從處理人的需要開始
[00:34:33.000 --> 00:34:36.000]  他們在街上見到一個很有需要的人
[00:34:36.000 --> 00:34:40.000]  之後他依著耶穌基督的名
[00:34:40.000 --> 00:34:41.000]  依著這個人
[00:34:41.000 --> 00:34:45.000]  接著是一篇很有理據、強而有力的講道
[00:34:45.000 --> 00:34:48.000]  引用聖經和他們的經驗
[00:34:48.000 --> 00:34:51.000]  去證明耶穌基督的名
[00:34:51.000 --> 00:34:54.000]  才是真正神蹟的來源
[00:34:54.000 --> 00:35:00.000]  而結果當時的人都將榮耀歸給神
[00:35:00.000 --> 00:35:03.000]  已故一個很有名的英國聖經學者
[00:35:03.000 --> 00:35:06.000]  一個很有影響力的聖經學者
[00:35:06.000 --> 00:35:09.000]  他寫過一本著色書
[00:35:09.000 --> 00:35:11.000]  也是《士唐傳》
[00:35:11.000 --> 00:35:14.000]  他在當中提到一個故事
[00:35:14.000 --> 00:35:16.000]  這個故事是講什麼呢?
[00:35:16.000 --> 00:35:19.000]  這個故事是講到十二世紀
[00:35:19.000 --> 00:35:21.000]  一個很有名的神學家
[00:35:21.000 --> 00:35:24.000]  和當時的教宗的一段對話
[00:35:24.000 --> 00:35:29.000]  當時的教宗叫做英樂森二世
[00:35:29.000 --> 00:35:31.000]  Pope Innocent II
[00:35:31.000 --> 00:35:35.000]  當時的教宗在神學家面前
[00:35:35.000 --> 00:35:38.000]  數著一筆很大的金錢奉獻
[00:35:38.000 --> 00:35:42.000]  原來有人奉獻了一筆很大的錢給教會
[00:35:42.000 --> 00:35:44.000]  當時的教宗很開心
[00:35:44.000 --> 00:35:47.000]  就和神學家Thomas說
[00:35:47.000 --> 00:35:52.000]  「Thomas,你看看,教會不能再說金銀我都沒有了」
[00:35:52.000 --> 00:35:53.000]  「你看看有多少金銀」
[00:35:53.000 --> 00:35:56.000]  「教會就不能說金銀我都沒有了」
[00:35:56.000 --> 00:35:58.000]  接著Thomas怎樣回答他呢?
[00:35:58.000 --> 00:35:59.000]  他說「教宗,沒錯」
[00:35:59.000 --> 00:36:02.000]  「教會現在不能說金銀我都沒有了」
[00:36:02.000 --> 00:36:06.000]  「但現在教會也不能說起來行走」
[00:36:06.000 --> 00:36:11.000]  這個故事我不知道大家聽的時候覺得好笑嗎?
[00:36:11.000 --> 00:36:14.000]  其實挺好笑,但又很可悲
[00:36:14.000 --> 00:36:18.000]  Ephraim Brooks在他這本《智慧書》裡引用這個故事
[00:36:18.000 --> 00:36:22.000]  他說他不是要煽惑人反對天主教的情緒
[00:36:22.000 --> 00:36:25.000]  而是想提醒基督的身體教會
[00:36:25.000 --> 00:36:30.000]  小心不要沉醉在享受短暫風雨的裡面
[00:36:30.000 --> 00:36:34.000]  而忽略了上帝對教會的心意
[00:36:34.000 --> 00:36:37.000]  而上帝對教會的心意其中一樣就是
[00:36:37.000 --> 00:36:40.000]  要教會那些活在社會邊緣
[00:36:40.000 --> 00:36:42.000]  在痛苦、困乏裡面
[00:36:42.000 --> 00:36:45.000]  在當中彰顯上帝能力
[00:36:45.000 --> 00:36:46.000]  帶來醫治
[00:36:46.000 --> 00:36:48.000]  而最後將榮耀歸給神
[00:36:48.000 --> 00:36:50.000]  這是一個很重要的使命
[00:36:51.000 --> 00:36:55.000]  今天我相信對我們教會也是一個很重要的提醒
[00:36:55.000 --> 00:36:59.000]  我們盼望我們的教會不是金銀已經很多
[00:36:59.000 --> 00:37:03.000]  但是叫人起來行走的能力缺乏
[00:37:03.000 --> 00:37:06.000]  今天在流散的世代裡
[00:37:06.000 --> 00:37:09.000]  無論選擇離開或留下的人
[00:37:09.000 --> 00:37:12.000]  面對的挑戰都不是一件容易的事
[00:37:12.000 --> 00:37:17.000]  但我們深信上帝仍然在當中施行祂奇妙的工作
[00:37:17.000 --> 00:37:19.000]  今天我相信我們自己
[00:37:19.000 --> 00:37:21.000]  以至今天我們身處的社會
[00:37:21.000 --> 00:37:23.000]  都面對很多問題
[00:37:23.000 --> 00:37:26.000]  我們內心裡可能感到很多無奈
[00:37:26.000 --> 00:37:27.000]  很多的壓抑
[00:37:27.000 --> 00:37:30.000]  我們看到今天的年輕人
[00:37:30.000 --> 00:37:33.000]  抑鬱症嚴重的程度很厲害
[00:37:33.000 --> 00:37:35.000]  老弱的照顧很多的問題
[00:37:35.000 --> 00:37:38.000]  教會同樣面對移民潮的衝擊
[00:37:38.000 --> 00:37:41.000]  信徒、牧者的流失
[00:37:41.000 --> 00:37:45.000]  新形態下的教會生活帶來種種的衝擊
[00:37:45.000 --> 00:37:48.000]  其實我們都在這種氛圍裡
[00:37:48.000 --> 00:37:50.000]  但是我們要相信一件事
[00:37:50.000 --> 00:37:53.000]  上帝仍然在我們中間
[00:37:53.000 --> 00:37:56.000]  希望我們能夠繼續實踐
[00:37:56.000 --> 00:37:59.000]  今天上帝在教會裡的心意
[00:37:59.000 --> 00:38:02.000]  去彰顯我們因為對祂的信心
[00:38:02.000 --> 00:38:04.000]  而帶來對社會
[00:38:04.000 --> 00:38:07.000]  對我們身邊的人醫治的能力
[00:38:07.000 --> 00:38:09.000]  而最後將榮耀歸給神
[00:38:09.000 --> 00:38:11.000]  在這個時間
[00:38:11.000 --> 00:38:13.000]  我邀請弟兄姊妹和我們一起
[00:38:13.000 --> 00:38:15.000]  有一個同心的禱告
[00:38:15.000 --> 00:38:16.000]  讓我們一起禱告吧
[00:38:17.000 --> 00:38:19.000]  親愛的天父
[00:38:19.000 --> 00:38:24.000]  我們今天可能都面對很多的挑戰和困難
[00:38:24.000 --> 00:38:26.000]  或者不單只是我們個人
[00:38:26.000 --> 00:38:28.000]  今天我們的社會
[00:38:28.000 --> 00:38:29.000]  以至教會
[00:38:29.000 --> 00:38:33.000]  都面對前所未有的挑戰
[00:38:33.000 --> 00:38:34.000]  大主我們相信
[00:38:34.000 --> 00:38:38.000]  祢仍然是那位施行神蹟的神
[00:38:38.000 --> 00:38:39.000]  我們在祢面前
[00:38:39.000 --> 00:38:42.000]  也是一個信心的器皿
[00:38:42.000 --> 00:38:44.000]  求祢幫助我們
[00:38:44.000 --> 00:38:46.000]  讓我們這個啞氣
[00:38:46.000 --> 00:38:48.000]  能夠發揮那個寶貝
[00:38:48.000 --> 00:38:51.000]  在我們生命裡的莫大的能力
[00:38:51.000 --> 00:38:53.000]  讓人看到我們的生命
[00:38:53.000 --> 00:38:55.000]  看到教會的作為
[00:38:55.000 --> 00:38:56.000]  他們驚訝
[00:38:56.000 --> 00:39:01.000]  上帝仍然在我們這個世代裡掌權
[00:39:01.000 --> 00:39:05.000]  仍然施行上帝祢自己奇妙的工作
[00:39:05.000 --> 00:39:06.000]  求祢繼續幫助我們
[00:39:06.000 --> 00:39:08.000]  兼顧我們對祢的信心
[00:39:08.000 --> 00:39:11.000]  這個信心是由祢而來
[00:39:11.000 --> 00:39:13.000]  當我們信心有動搖
[00:39:13.000 --> 00:39:14.000]  有軟弱的時候
[00:39:14.000 --> 00:39:17.000]  祢同時間透過聖靈
[00:39:17.000 --> 00:39:19.000]  透過祢的聖道
[00:39:19.000 --> 00:39:21.000]  去兼顧我們眾人
[00:39:21.000 --> 00:39:22.000]  以致我們能夠繼續
[00:39:22.000 --> 00:39:24.000]  在我們身邊的人當中
[00:39:24.000 --> 00:39:26.000]  在我們環境裡
[00:39:26.000 --> 00:39:28.000]  繼續成為祢的見證
[00:39:28.000 --> 00:39:30.000]  多謝你聽我們的祈禱
[00:39:30.000 --> 00:39:32.000]  奉靠耶穌基督得生命之祈求
[00:39:32.000 --> 00:39:33.000]  阿門

