
[00:00:00.000 --> 00:00:04.440]  今天我們延續《約翰福音》系列
[00:21:40.920 --> 00:21:47.040]  而是我們相信祂的心意比我們更好
[00:21:48.320 --> 00:21:50.320]  去帶領我們走得更遠
[00:21:50.320 --> 00:21:55.280]  我們願意放下自己的堅持嗎
[00:21:55.280 --> 00:22:00.600]  第二個學習就是體會上帝的同在
[00:22:00.600 --> 00:22:04.520]  在絕望中看見盼望
[00:22:04.520 --> 00:22:12.000]  我們生命中可能都會看到沒有出路的處境
[00:22:12.000 --> 00:22:13.160]  很多的困難
[00:22:13.160 --> 00:22:16.040]  家庭中的困難
[00:22:16.040 --> 00:22:18.160]  工作中的壓力
[00:22:18.920 --> 00:22:20.320]  健康的困難
[00:22:20.320 --> 00:22:21.960]  家人的病困
[00:22:21.960 --> 00:22:26.560]  我們可能正處於人生的低谷
[00:22:26.560 --> 00:22:30.720]  但在低谷中
[00:22:30.720 --> 00:22:33.960]  可能就是上帝工作的開始
[00:22:33.960 --> 00:22:39.440]  我們用少許時間去幻想一下
[00:22:39.440 --> 00:22:40.440]  我們閉上眼睛
[00:22:40.440 --> 00:22:41.440]  邀請你閉上眼睛
[00:22:41.440 --> 00:22:44.000]  邀請你閉上眼睛
[00:22:49.320 --> 00:22:50.320]  很想安靜一下
[00:22:50.320 --> 00:23:08.320]  聖靈今天透過經文和講道跟你說了些甚麼呢?
[00:23:18.320 --> 00:23:28.320]  你會不會都體會不到和感受不到上帝和你的同在?
[00:23:28.320 --> 00:23:35.320]  還是你正正在困難中
[00:23:35.320 --> 00:23:39.320]  你正正在活在困難中
[00:23:39.320 --> 00:23:42.320]  你正正在面對困難
[00:23:42.320 --> 00:23:45.320]  你正正在面對困難
[00:23:46.320 --> 00:23:48.320]  你正正在面對困難
[00:23:48.320 --> 00:24:00.320]  看似沒有出路的處境
[00:24:00.320 --> 00:24:04.320]  今天聖靈跟你說了些甚麼呢?
[00:24:16.320 --> 00:24:18.320]  看似沒有出路的處境
[00:24:18.320 --> 00:24:21.320]  今天聖靈跟你說了些甚麼呢?
[00:24:21.320 --> 00:24:24.320]  看似沒有出路的處境
[00:24:24.320 --> 00:24:27.320]  今天聖靈跟你說了些甚麼呢?
[00:24:27.320 --> 00:24:30.320]  看似沒有出路的處境
[00:24:30.320 --> 00:24:33.320]  今天聖靈跟你說了些甚麼呢?
[00:24:33.320 --> 00:24:35.320]  看似沒有出路的處境
[00:24:35.320 --> 00:24:38.320]  今天聖靈跟你說了些甚麼呢?
[00:24:38.320 --> 00:24:41.320]  看似沒有出路的處境
[00:24:41.320 --> 00:24:44.320]  今天聖靈跟你說了些甚麼呢?
[00:24:45.320 --> 00:24:47.320]  看似沒有出路的處境
[00:24:47.320 --> 00:24:50.320]  今天聖靈跟你說了些甚麼呢?
[00:24:50.320 --> 00:24:53.320]  看似沒有出路的處境
[00:24:53.320 --> 00:24:56.320]  今天聖靈跟你說了些甚麼呢?
[00:24:56.320 --> 00:24:59.320]  看似沒有出路的處境
[00:24:59.320 --> 00:25:02.320]  今天聖靈跟你說了些甚麼呢?
[00:25:02.320 --> 00:25:05.320]  看似沒有出路的處境
[00:25:05.320 --> 00:25:08.320]  今天聖靈跟你說了些甚麼呢?
[00:25:08.320 --> 00:25:11.320]  看似沒有出路的處境
[00:25:11.320 --> 00:25:14.320]  今天聖靈跟你說了些甚麼呢?
[00:25:15.320 --> 00:25:17.320]  看似沒有出路的處境
[00:25:17.320 --> 00:25:20.320]  今天聖靈跟你說了些甚麼呢?
[00:25:20.320 --> 00:25:23.320]  看似沒有出路的處境
[00:25:23.320 --> 00:25:26.320]  今天聖靈跟你說了些甚麼呢?
[00:25:26.320 --> 00:25:29.320]  看似沒有出路的處境
[00:25:29.320 --> 00:25:32.320]  今天聖靈跟你說了些甚麼呢?
[00:25:32.320 --> 00:25:35.320]  看似沒有出路的處境
[00:25:35.320 --> 00:25:38.320]  今天聖靈跟你說了些甚麼呢?
[00:25:38.320 --> 00:25:41.320]  看似沒有出路的處境
[00:25:41.320 --> 00:25:44.320]  今天聖靈跟你說了些甚麼呢?
[00:25:45.320 --> 00:25:47.320]  看似沒有出路的處境
[00:25:47.320 --> 00:25:50.320]  今天聖靈跟你說了些甚麼呢?
[00:25:50.320 --> 00:25:53.320]  看似沒有出路的處境
[00:25:53.320 --> 00:25:56.320]  今天聖靈跟你說了些甚麼呢?
[00:25:56.320 --> 00:25:59.320]  看似沒有出路的處境
[00:25:59.320 --> 00:26:02.320]  今天聖靈跟你說了些甚麼呢?
[00:26:02.320 --> 00:26:05.320]  看似沒有出路的處境
[00:26:05.320 --> 00:26:08.320]  今天聖靈跟你說了些甚麼呢?
[00:26:08.320 --> 00:26:11.320]  看似沒有出路的處境
[00:26:11.320 --> 00:26:14.320]  今天聖靈跟你說了些甚麼呢?
[00:26:15.320 --> 00:26:17.320]  看似沒有出路的處境
[00:26:17.320 --> 00:26:20.320]  今天聖靈跟你說了些甚麼呢?
[00:26:20.320 --> 00:26:23.320]  看似沒有出路的處境
[00:26:23.320 --> 00:26:26.320]  今天聖靈跟你說了些甚麼呢?
[00:26:26.320 --> 00:26:29.320]  看似沒有出路的處境
[00:26:29.320 --> 00:26:32.320]  今天聖靈跟你說了些甚麼呢?
[00:26:32.320 --> 00:26:35.320]  看似沒有出路的處境
[00:26:35.320 --> 00:26:38.320]  今天聖靈跟你說了些甚麼呢?
[00:26:38.320 --> 00:26:41.320]  看似沒有出路的處境
[00:26:42.320 --> 00:26:45.320]  看似沒有出路的處境
[00:26:45.320 --> 00:26:48.320]  今天聖靈跟你說了些甚麼呢?
[00:26:48.320 --> 00:26:51.320]  看似沒有出路的處境
[00:26:51.320 --> 00:26:54.320]  今天聖靈跟你說了些甚麼呢?
[00:26:54.320 --> 00:26:57.320]  看似沒有出路的處境
[00:26:57.320 --> 00:27:00.320]  今天聖靈跟你說了些甚麼呢?
[00:27:00.320 --> 00:27:03.320]  看似沒有出路的處境
[00:27:03.320 --> 00:27:06.320]  今天聖靈跟你說了些甚麼呢?
[00:27:06.320 --> 00:27:09.320]  看似沒有出路的處境
[00:27:10.320 --> 00:27:12.320]  今天聖靈跟你說了些甚麼呢?
[00:27:12.320 --> 00:27:15.320]  看似沒有出路的處境
[00:27:15.320 --> 00:27:18.320]  今天聖靈跟你說了些甚麼呢?
[00:27:18.320 --> 00:27:21.320]  看似沒有出路的處境
[00:27:21.320 --> 00:27:24.320]  今天聖靈跟你說了些甚麼呢?
[00:27:24.320 --> 00:27:27.320]  看似沒有出路的處境
[00:27:27.320 --> 00:27:30.320]  今天聖靈跟你說了些甚麼呢?
[00:27:30.320 --> 00:27:33.320]  看似沒有出路的處境
[00:27:33.320 --> 00:27:36.320]  今天聖靈跟你說了些甚麼呢?
[00:27:36.320 --> 00:27:39.320]  看似沒有出路的處境
[00:27:41.320 --> 00:27:47.320]  上帝總是比我們想像更偉大、更美好
[00:27:47.320 --> 00:27:50.320]  聖經告訴我們
[00:27:50.320 --> 00:27:54.320]  上帝的偉大是無法測度的
[00:27:54.320 --> 00:27:58.320]  甚至超越我們所能理解的
[00:27:58.320 --> 00:28:02.320]  因此我們跟上帝每一次的遇見
[00:28:02.320 --> 00:28:05.320]  都是非常寶貴
[00:28:06.320 --> 00:28:13.320]  但是上帝永遠比我們對祂的經驗和認識更加偉大
[00:28:13.320 --> 00:28:15.320]  第一節我很想邀請你們起來
[00:28:15.320 --> 00:28:19.320]  一起用回應詩去回應我們今天的訪問
[00:28:31.320 --> 00:28:37.320]  我的全心靠我自己的驕傲
[00:28:37.320 --> 00:28:41.320]  祢的祝福無法測度
[00:28:41.320 --> 00:28:47.320]  靠祢的名我們生活世界
[00:28:47.320 --> 00:28:53.320]  而我不再看破所有深究
[00:28:53.320 --> 00:28:58.320]  因為從手中找到
[00:28:59.320 --> 00:29:04.320]  一切獎賞都能夠領略的
[00:29:04.320 --> 00:29:08.320]  能變上帝
[00:29:08.320 --> 00:29:15.320]  耶穌基督我的依靠
[00:29:15.320 --> 00:29:22.320]  祢的實質就是我永遠的榮耀
[00:29:23.320 --> 00:29:30.320]  神祢每個前行都是屬於祢
[00:29:30.320 --> 00:29:40.320]  我的眼眶我的盼望是祢保住
[00:29:40.320 --> 00:29:45.320]  用我們的生命一生去榮耀我們的上帝
[00:29:50.320 --> 00:29:54.320]  我願全心榮耀耶穌
[00:29:54.320 --> 00:29:58.320]  令祢肯定是我的新生命
[00:29:58.320 --> 00:30:01.320]  因為耶穌基督祂的拯救
[00:30:01.320 --> 00:30:06.320]  賜給我們新的生命
[00:30:06.320 --> 00:30:11.320]  願我們的生命同樣獻上給祂
[00:30:11.320 --> 00:30:17.320]  讓我們更加認識你耶穌
[00:30:21.320 --> 00:30:27.320]  所有成就我不能夠如我得主
[00:30:27.320 --> 00:30:30.320]  榮耀上帝
[00:30:30.320 --> 00:30:37.320]  耶穌基督我的依靠
[00:30:37.320 --> 00:30:43.320]  祢的實質就是我永遠的榮耀
[00:30:44.320 --> 00:30:50.320]  神祢每個前行都是屬於祢
[00:30:50.320 --> 00:31:11.320]  祢的實質就是我永遠的榮耀
[00:31:12.320 --> 00:31:19.320]  神祢每個前行都是屬於祢
[00:31:19.320 --> 00:31:29.320]  我的眼眶我的盼望是祢保住
