
[00:00:00.000 --> 00:00:07.520]  逢第二周我們都是講關於職場行者的講題
[00:21:20.880 --> 00:21:22.880]  原來「管教」這個字根
[00:21:22.880 --> 00:21:25.880]  是包含有教育、學校的意思
[00:21:25.880 --> 00:21:28.880]  人們說出來工作就是社會大學
[00:21:28.880 --> 00:21:31.880]  其實在這個社會大學裏
[00:21:31.880 --> 00:21:35.880]  都包含有神的管教
[00:21:35.880 --> 00:21:42.880]  我們看看現代的中文譯本
[00:21:42.880 --> 00:21:44.880]  這一節經文是十二節
[00:21:44.880 --> 00:21:47.880]  現代中文譯本是怎樣譯呢?
[00:21:47.880 --> 00:21:49.880]  「上主管教他所愛的人」
[00:21:49.880 --> 00:21:52.880]  「正丈夫親管教他的嬌兒」
[00:21:52.880 --> 00:21:54.880]  換句話說
[00:21:54.880 --> 00:21:58.880]  管教是一種愛的關係
[00:21:58.880 --> 00:22:00.880]  愛你才會管教你
[00:22:00.880 --> 00:22:02.880]  父母對你的管教
[00:22:02.880 --> 00:22:04.880]  是希望你得到好處
[00:22:04.880 --> 00:22:09.880]  這是上主為父之愛的明證
[00:22:09.880 --> 00:22:11.880]  如果你經歷管教
[00:22:11.880 --> 00:22:12.880]  管教的方法
[00:22:12.880 --> 00:22:15.880]  或者可以用在逆境裏面
[00:22:15.880 --> 00:22:17.880]  或者是雕琢你的生命品格
[00:22:17.880 --> 00:22:19.880]  在磨練、操練裏面
[00:22:19.880 --> 00:22:23.880]  使你的生命能夠邁向成熟結果子
[00:22:23.880 --> 00:22:27.880]  所以管教你應受重視和服從
[00:22:27.880 --> 00:22:30.880]  不要抗拒也不可以忽略
[00:22:30.880 --> 00:22:34.880]  有一位的士司機
[00:22:34.880 --> 00:22:37.880]  他曾經很喜歡賭錢
[00:22:37.880 --> 00:22:40.880]  當他信了耶穌之後
[00:22:40.880 --> 00:22:43.880]  他仍然深思熟慮和別人在一起
[00:22:43.880 --> 00:22:45.880]  別人看到他會說
[00:22:45.880 --> 00:22:46.880]  你信了耶穌
[00:22:46.880 --> 00:22:49.880]  為何還來我們這裏玩這些東西
[00:22:49.880 --> 00:22:51.880]  別人都提醒他
[00:22:51.880 --> 00:22:52.880]  人家不是信耶穌
[00:22:52.880 --> 00:22:54.880]  他都這樣提醒他
[00:22:54.880 --> 00:22:58.880]  他被別人這樣說
[00:22:58.880 --> 00:23:04.880]  他都感到很沒意思
[00:23:04.880 --> 00:23:08.880]  後來他就立定決心要悔改
[00:23:08.880 --> 00:23:11.880]  他悔改第一件事就是要戒賭
[00:23:11.880 --> 00:23:14.880]  他不再跑馬經
[00:23:14.880 --> 00:23:16.880]  他亦都需要學習
[00:23:16.880 --> 00:23:17.880]  因為他開的士
[00:23:17.880 --> 00:23:19.880]  他要回團契
[00:23:19.880 --> 00:23:20.880]  要回崇拜
[00:23:20.880 --> 00:23:23.880]  他真的要放下他的生意
[00:23:23.880 --> 00:23:25.880]  把車停在一旁
[00:23:25.880 --> 00:23:27.880]  然後回教會
[00:23:27.880 --> 00:23:30.880]  他開始時都很掙扎
[00:23:30.880 --> 00:23:34.880]  但他終於踏出第一步
[00:23:34.880 --> 00:23:37.880]  當他願意這樣做的時候
[00:23:37.880 --> 00:23:42.880]  他經歷到神給他的祝福
[00:23:42.880 --> 00:23:45.880]  他的心境舒暢了
[00:23:45.880 --> 00:23:49.880]  他不再為了每天要賺到多少錢
[00:23:49.880 --> 00:23:51.880]  要計算有錢、皮費等
[00:23:51.880 --> 00:23:54.880]  他不需要計較這些東西
[00:23:54.880 --> 00:23:55.880]  他交託給神
[00:23:55.880 --> 00:23:58.880]  他的心情脾氣亦都改善了
[00:23:58.880 --> 00:24:02.880]  以至他和太太和子女的關係都好了
[00:24:02.880 --> 00:24:05.880]  他的妻兒亦都願意跟他回教會
[00:24:05.880 --> 00:24:09.880]  後來他們一家都一起回教會
[00:24:09.880 --> 00:24:13.880]  一起來在神面前水禮
[00:24:13.880 --> 00:24:16.880]  公開見證神的榮美
[00:24:16.880 --> 00:24:22.880]  這亦都在所謂愛的管教裏面
[00:24:22.880 --> 00:24:24.880]  他聽到別人對他的提醒
[00:24:24.880 --> 00:24:28.880]  他願意去改過
[00:24:28.880 --> 00:24:31.880]  所以其實有時候
[00:24:31.880 --> 00:24:32.880]  換言之
[00:24:32.880 --> 00:24:35.880]  神會用一些逆境來成為一個管教
[00:24:35.880 --> 00:24:39.880]  或者雕琢我們生命的學校
[00:24:39.880 --> 00:24:41.880]  在跟隨主的過程裏面
[00:24:41.880 --> 00:24:42.880]  弟兄姊妹
[00:24:42.880 --> 00:24:44.880]  有時會遇到一些逆境
[00:24:44.880 --> 00:24:47.880]  因為神未曾應許天色常藍
[00:24:47.880 --> 00:24:49.880]  神既然容許發生
[00:24:49.880 --> 00:24:51.880]  我們需要學習
[00:24:51.880 --> 00:24:53.880]  以一個開放的心去接受
[00:24:53.880 --> 00:24:55.880]  不能抗拒的管教
[00:24:55.880 --> 00:24:59.880]  從而你會更加體會主的厚愛
[00:24:59.880 --> 00:25:02.880]  正如弟兄分享
[00:25:02.880 --> 00:25:04.880]  以前不會賭輸
[00:25:04.880 --> 00:25:05.880]  不知為何
[00:25:05.880 --> 00:25:07.880]  信了耶穌之後賭輸
[00:25:07.880 --> 00:25:09.880]  叫他不要再賭了
[00:25:09.880 --> 00:25:11.880]  不戒賭都不行
[00:25:11.880 --> 00:25:15.880]  所以神很奇妙的帶領
[00:25:15.880 --> 00:25:17.880]  逆境亦都叫我們
[00:25:17.880 --> 00:25:20.880]  能夠去認識神的超越
[00:25:20.880 --> 00:25:24.880]  和認識自己的有限和渺小
[00:25:24.880 --> 00:25:27.880]  就好像約伯經過大試煉之後
[00:25:27.880 --> 00:25:29.880]  他跟神怎樣說
[00:25:29.880 --> 00:25:32.880]  他說我從前風聞有理
[00:25:32.880 --> 00:25:35.880]  今日親眼看見你
[00:25:35.880 --> 00:25:37.880]  因此我厭惡自己
[00:25:37.880 --> 00:25:40.880]  在塵土和爐灰中懊悔
[00:25:40.880 --> 00:25:42.880]  約伯經歷試煉之後
[00:25:42.880 --> 00:25:45.880]  他看到神那種超然偉大
[00:25:45.880 --> 00:25:48.880]  看到自己是何等的渺小
[00:25:48.880 --> 00:25:51.880]  就像微塵一樣在宇宙裏
[00:25:51.880 --> 00:25:54.880]  所以神會利用逆境去熬煉我們
[00:25:54.880 --> 00:25:56.880]  就好像熬煉銀子一樣
[00:25:56.880 --> 00:25:59.880]  去除去我們生命的雜質
[00:25:59.880 --> 00:26:02.880]  人的生命裏面有很多雜質
[00:26:02.880 --> 00:26:04.880]  特別老我
[00:26:04.880 --> 00:26:06.880]  神會藉著這些熬煉我們
[00:26:06.880 --> 00:26:09.880]  使我們能夠生命被煉成
[00:26:09.880 --> 00:26:11.880]  除去這些雜質之後
[00:26:11.880 --> 00:26:16.880]  以致我們更加能夠成為神合用的器皿
[00:26:16.880 --> 00:26:18.880]  所以弟兄姊妹
[00:26:18.880 --> 00:26:23.880]  可見神的管教是在愛裏面
[00:26:23.880 --> 00:26:25.880]  在他的美意當中
[00:26:25.880 --> 00:26:30.880]  逆境是要來造就我們生命的一間社會大學
[00:26:30.880 --> 00:26:33.880]  叫我們更加能夠積極去面對
[00:26:33.880 --> 00:26:37.880]  去馴服神的慈愛和祂的主權
[00:26:37.880 --> 00:26:40.880]  當我們面對逆境來磨練
[00:26:40.880 --> 00:26:42.880]  或者生命的雕琢
[00:26:42.880 --> 00:26:43.880]  弟兄姊妹
[00:26:43.880 --> 00:26:46.880]  你會否視為這是一個靈性的操練呢?
[00:26:46.880 --> 00:26:48.880]  你有沒有想過呢?
[00:26:48.880 --> 00:26:51.880]  當你在這個艱難的過程裏面
[00:26:51.880 --> 00:26:53.880]  沒有人喜歡被神管教的
[00:26:53.880 --> 00:26:54.880]  很坦白說
[00:26:54.880 --> 00:26:56.880]  管教的滋味是不好受的
[00:26:56.880 --> 00:27:00.880]  但是回望卻是有很多的發現
[00:27:00.880 --> 00:27:03.880]  你可能會發現你的靈性品格
[00:27:03.880 --> 00:27:06.880]  都會比以前成熟了
[00:27:06.880 --> 00:27:09.880]  更加學習耶穌
[00:27:09.880 --> 00:27:12.880]  認定神愛的管教和責備
[00:27:12.880 --> 00:27:15.880]  就好像父親管教他的嬌兒一樣
[00:27:15.880 --> 00:27:18.880]  我們當中有作為父母的
[00:27:18.880 --> 00:27:21.880]  相信你會更加不難理解
[00:27:21.880 --> 00:27:24.880]  管教那一片的苦心
[00:27:24.880 --> 00:27:27.880]  是不是?
[00:27:27.880 --> 00:27:29.880]  在這裏
[00:27:29.880 --> 00:27:31.880]  我們都面對
[00:27:31.880 --> 00:27:34.880]  就快退休了
[00:27:34.880 --> 00:27:36.880]  所以
[00:27:36.880 --> 00:27:38.880]  下個月是我退休的日子
[00:27:38.880 --> 00:27:41.880]  曾經有人跟我說
[00:27:41.880 --> 00:27:47.880]  傳道人是全世界最難做的行業
[00:27:47.880 --> 00:27:49.880]  他用行業來形容
[00:27:49.880 --> 00:27:51.880]  就是最難做的行業
[00:27:51.880 --> 00:27:54.880]  他說沒有人喜歡選擇這個行業
[00:27:54.880 --> 00:27:57.880]  如果不是清楚神的呼召的話
[00:27:57.880 --> 00:28:00.880]  相信沒有人願意來擺上
[00:28:00.880 --> 00:28:05.880]  甚至願意吃苦繼續熬下去
[00:28:05.880 --> 00:28:10.880]  回望這條路的確不容易走
[00:28:10.880 --> 00:28:12.880]  很多的雕琢
[00:28:12.880 --> 00:28:14.880]  很多的眼淚
[00:28:14.880 --> 00:28:17.880]  二十多年侍奉的經歷裏面
[00:28:17.880 --> 00:28:19.880]  很多的跌跌碰碰
[00:28:19.880 --> 00:28:21.880]  神容許發生的
[00:28:21.880 --> 00:28:24.880]  原來是對我生命很大的造就
[00:28:24.880 --> 00:28:29.880]  只能夠說一切都是主因搭救
[00:28:29.880 --> 00:28:31.880]  生命被雕琢
[00:28:31.880 --> 00:28:33.880]  被修正
[00:28:33.880 --> 00:28:36.880]  才能夠多結果子
[00:28:36.880 --> 00:28:38.880]  特別過去曾經兩夫婦
[00:28:38.880 --> 00:28:41.880]  同一個團契的服侍
[00:28:41.880 --> 00:28:44.880]  而需要轉到分別在不同時段
[00:28:44.880 --> 00:28:47.880]  不同的團契的服侍
[00:28:47.880 --> 00:28:49.880]  頭一個月
[00:28:49.880 --> 00:28:53.880]  對我來說真的很難適應
[00:28:53.880 --> 00:28:55.880]  對於華傑可能容易很多
[00:28:55.880 --> 00:28:59.880]  對於我來說真的很難過
[00:28:59.880 --> 00:29:01.880]  為什麼呢
[00:29:01.880 --> 00:29:04.880]  因為我發現自己很依賴他
[00:29:04.880 --> 00:29:06.880]  原來我對他太過依賴
[00:29:06.880 --> 00:29:10.880]  依賴到天父要我學這個功課
[00:29:10.880 --> 00:29:12.880]  當初那一個月
[00:29:12.880 --> 00:29:16.880]  他負責的團契去搞旅行
[00:29:16.880 --> 00:29:18.880]  我又跟著去
[00:29:18.880 --> 00:29:20.880]  搞家序我又跟著去
[00:29:20.880 --> 00:29:24.880]  我發覺太過依賴
[00:29:24.880 --> 00:29:26.880]  後來我發覺這一點不對勁
[00:29:26.880 --> 00:29:28.880]  醒覺醒悟過來
[00:29:28.880 --> 00:29:30.880]  那個團契是他負責不是我負責
[00:29:30.880 --> 00:29:31.880]  我沒理由經常跟著他
[00:29:31.880 --> 00:29:33.880]  那個又不是夫婦團
[00:29:33.880 --> 00:29:35.880]  是成人團契
[00:29:35.880 --> 00:29:37.880]  當日不是很明白
[00:29:37.880 --> 00:29:40.880]  但是今天我回望
[00:29:40.880 --> 00:29:43.880]  我才發現神的美意
[00:29:43.880 --> 00:29:47.880]  原來當我在長者團契服侍的時候
[00:29:47.880 --> 00:29:49.880]  我才能夠發揮到
[00:29:49.880 --> 00:29:54.880]  我作為女傳道的恩賜角色身份
[00:29:54.880 --> 00:29:56.880]  原來我可以獨立自主地
[00:29:56.880 --> 00:29:59.880]  去分享聖經的教導
[00:29:59.880 --> 00:30:03.880]  在長者團契需要寧敬拜
[00:30:03.880 --> 00:30:06.880]  關顧那些回不了團契的長者
[00:30:06.880 --> 00:30:10.880]  跟組長一起去院舍探訪
[00:30:10.880 --> 00:30:14.880]  或者去家訪為他們施聖餐
[00:30:14.880 --> 00:30:17.880]  當然現在疫情是有限制
[00:30:17.880 --> 00:30:22.880]  甚至送他們人生最後一程的安息禮
[00:30:22.880 --> 00:30:24.880]  裡面要負責大念
[00:30:24.880 --> 00:30:27.880]  也要做火葬禮
[00:30:27.880 --> 00:30:29.880]  畫上句號
[00:30:29.880 --> 00:30:34.880]  跟一班師班員帶著使命
[00:30:34.880 --> 00:30:36.880]  去安慰家人
[00:30:36.880 --> 00:30:38.880]  而我也在當中分享信息
[00:30:38.880 --> 00:30:41.880]  我發覺凡此種種
[00:30:41.880 --> 00:30:45.880]  原來靠著主我可以做得到
[00:30:45.880 --> 00:30:47.880]  這完全是我跟丈夫
[00:30:47.880 --> 00:30:49.880]  同一個團契服侍的日子裡
[00:30:49.880 --> 00:30:53.880]  是沒有機會發揮得到的
[00:30:53.880 --> 00:30:55.880]  當我跟他在夫婦團的時候
[00:30:55.880 --> 00:30:57.880]  站出來教導都是他說的
[00:30:57.880 --> 00:30:59.880]  我站在旁邊傍著
[00:30:59.880 --> 00:31:02.880]  雖然說妻子要馴服丈夫
[00:31:02.880 --> 00:31:04.880]  丈夫是我頭
[00:31:04.880 --> 00:31:06.880]  站出來也是一個板
[00:31:06.880 --> 00:31:10.880]  但是我發覺有些東西
[00:31:10.880 --> 00:31:13.880]  作為女童宮女傳道的角色
[00:31:13.880 --> 00:31:16.880]  能讓我在長者團契裡
[00:31:16.880 --> 00:31:20.880]  能夠發揮我的恩賜和牧羊
[00:31:20.880 --> 00:31:22.880]  就算去夫婦團
[00:31:22.880 --> 00:31:30.880]  去夫婦的恩愛夫婦營也好
[00:31:30.880 --> 00:31:32.880]  我們也會帶夫婦營的
[00:31:32.880 --> 00:31:35.880]  有時候我們在家裡也會配合對白
[00:31:35.880 --> 00:31:36.880]  這一部分你說
[00:31:36.880 --> 00:31:38.880]  那一部分我講
[00:31:38.880 --> 00:31:40.880]  配合好也好
[00:31:40.880 --> 00:31:43.880]  到了現場他忘記了就全說了
[00:31:43.880 --> 00:31:47.880]  我站在旁邊也沒有聲音
[00:31:47.880 --> 00:31:49.880]  所以我很感謝神
[00:31:49.880 --> 00:31:52.880]  讓我有機會去長者團契服侍
[00:31:52.880 --> 00:31:54.880]  發揮我的恩賜和牧羊
[00:31:54.880 --> 00:31:57.880]  直到今天我準備退休了
[00:31:57.880 --> 00:31:59.880]  我可以這樣說
[00:31:59.880 --> 00:32:01.880]  我無悔今生
[00:32:01.880 --> 00:32:03.880]  我在侍奉牧羊上
[00:32:03.880 --> 00:32:07.880]  我心靈能夠得到那份滿足和喜悅
[00:32:07.880 --> 00:32:10.880]  是天父爸爸給我的
[00:32:10.880 --> 00:32:12.880]  當然現在面對退休
[00:32:12.880 --> 00:32:14.880]  要和牧羊分開
[00:32:14.880 --> 00:32:16.880]  也是依依不捨
[00:32:16.880 --> 00:32:19.880]  但是在這裡體驗
[00:32:19.880 --> 00:32:23.880]  神給我的一些磨練和學習
[00:32:23.880 --> 00:32:25.880]  以致我在侍奉上
[00:32:25.880 --> 00:32:28.880]  可以去到退休的階段
[00:32:28.880 --> 00:32:30.880]  願將一切榮耀重讚
[00:32:30.880 --> 00:32:33.880]  給我們天上的爸爸
[00:32:33.880 --> 00:32:35.880]  我們一起低頭禱告
[00:32:35.880 --> 00:32:42.880]  天父上帝
[00:32:42.880 --> 00:32:43.880]  我們深深的體會
[00:32:43.880 --> 00:32:45.880]  作為職場的行者
[00:32:45.880 --> 00:32:49.880]  我們需要向你去聽取你的智慧
[00:32:49.880 --> 00:32:52.880]  讓我們不是跟風隨波逐流
[00:32:52.880 --> 00:32:54.880]  我們的目的
[00:32:54.880 --> 00:32:57.880]  不是單單改善物質的生活
[00:32:57.880 --> 00:33:02.880]  而是更加要將焦點轉向靈性的操練
[00:33:02.880 --> 00:33:05.880]  改善生命的質素
[00:33:05.880 --> 00:33:08.880]  先要作出有見識的抉擇
[00:33:08.880 --> 00:33:10.880]  聽取聖經的教誨
[00:33:10.880 --> 00:33:13.880]  認定天父蒙福的指引
[00:33:13.880 --> 00:33:16.880]  更加要有足夠心理準備
[00:33:16.880 --> 00:33:23.880]  去接受你那不能抗拒的愛的管教
[00:33:23.880 --> 00:33:25.880]  在這些操練過程裡
[00:33:25.880 --> 00:33:27.880]  願主你施恩與我們同在
[00:33:27.880 --> 00:33:28.880]  讓我們能夠承受得住
[00:33:28.880 --> 00:33:31.880]  也能夠過度回望
[00:33:31.880 --> 00:33:34.880]  回望神給我們的操練
[00:33:34.880 --> 00:33:36.880]  給我們品格的雕琢
[00:33:36.880 --> 00:33:37.880]  讓我們更加成熟
[00:33:37.880 --> 00:33:41.880]  更加可以結果自可以見證你的榮美
[00:33:41.880 --> 00:33:42.880]  願主你施恩
[00:33:42.880 --> 00:33:45.880]  讓我們在艱難裡的弟兄姊妹
[00:33:45.880 --> 00:33:51.880]  都願意靠著你去面對職場的一切挑戰和考驗
[00:33:51.880 --> 00:33:55.880]  讓我們能夠成為你所閱讀
[00:33:55.880 --> 00:33:57.880]  以及得著你更大的賜福
[00:33:57.880 --> 00:33:59.880]  見證你的榮美
[00:33:59.880 --> 00:34:03.300]  多謝您聽我們祈禱,奉耶穌基督的聖名。
[00:34:03.300 --> 00:34:04.300]  阿們。

