
[00:00:00.000 --> 00:00:02.960]  看到這個題目「放飛自我」
[00:20:12.440 --> 00:20:14.280]  另外他也去到當地
[00:20:14.280 --> 00:20:16.680]  更加發揮他一個特別的恩賜
[00:20:16.680 --> 00:20:18.560]  就是他辯論學
[00:20:18.560 --> 00:20:20.680]  他對聖經的熟悉
[00:20:20.680 --> 00:20:22.120]  對舊約聖經的熟悉
[00:20:22.120 --> 00:20:25.440]  以至他能夠跟猶太人辯道
[00:20:25.440 --> 00:20:28.880]  去證論、去證明
[00:20:28.880 --> 00:20:32.440]  通過舊約聖經去證明
[00:20:32.440 --> 00:20:36.160]  耶穌是基督
[00:20:36.160 --> 00:20:37.760]  好了,到28節了
[00:20:37.760 --> 00:20:39.360]  阿波羅的經歷
[00:20:39.360 --> 00:20:42.800]  他的經歷就在聖經裏面停留下來
[00:20:42.800 --> 00:20:45.160]  然後沒有了他
[00:20:45.160 --> 00:20:46.680]  但當然大家都知道
[00:20:46.680 --> 00:20:49.320]  這不是阿波羅故事的終結
[00:20:49.320 --> 00:20:50.440]  要看得全面
[00:20:50.440 --> 00:20:53.360]  我們要看完整本聖經
[00:20:53.360 --> 00:20:55.720]  所以今時今日我就在你們的程序表裏面
[00:20:55.720 --> 00:20:58.240]  加了一個輔助經文
[00:20:58.240 --> 00:21:02.480]  讓大家看看整個完整的阿波羅的故事
[00:21:02.480 --> 00:21:06.320]  說到阿波羅故事
[00:21:06.320 --> 00:21:09.440]  看到當時教會蓬勃發展
[00:21:09.440 --> 00:21:12.200]  當教會蓬勃發展的時候是怎樣的?
[00:21:12.200 --> 00:21:14.920]  惡者的攻擊就會隨之而來
[00:21:14.920 --> 00:21:18.360]  魔鬼最不喜歡的就是看到我們火熱傳福音
[00:21:18.360 --> 00:21:20.120]  教會興旺的
[00:21:20.120 --> 00:21:22.720]  阿波羅這麼厲害怎麼行?
[00:21:22.720 --> 00:21:26.920]  所以從保羅的哥倫多前書的記載
[00:21:26.920 --> 00:21:28.800]  我們可以了解到
[00:21:28.800 --> 00:21:31.000]  因為阿波羅這麼有口才
[00:21:31.000 --> 00:21:32.360]  這麼懂辯論
[00:21:32.360 --> 00:21:33.640]  這麼懂得教導
[00:21:33.640 --> 00:21:39.600]  所以他在哥倫多教會吸引了一批他的追隨者
[00:21:39.600 --> 00:21:45.680]  而這批追隨者也促成了哥倫多教會結黨的情況
[00:21:45.680 --> 00:21:48.400]  一起在搞小圈子
[00:21:48.400 --> 00:21:49.600]  分顏色
[00:21:49.600 --> 00:21:52.160]  搞分裂
[00:21:52.160 --> 00:21:54.720]  哥倫多教會互相去強調
[00:21:54.720 --> 00:21:56.000]  我是屬於誰的
[00:21:56.000 --> 00:21:58.720]  你是屬於誰的
[00:21:58.720 --> 00:22:01.080]  當教會面對分裂的時候
[00:22:01.080 --> 00:22:06.280]  初代教會的領袖是怎樣面對的呢?
[00:22:06.280 --> 00:22:07.280]  保羅出手了
[00:22:07.280 --> 00:22:09.280]  首先在哥倫多前書一章
[00:22:09.280 --> 00:22:12.000]  保羅很老正地跟他說
[00:22:12.000 --> 00:22:15.200]  基督是分裂的嗎?
[00:22:15.200 --> 00:22:16.560]  你們各屬各
[00:22:16.560 --> 00:22:18.360]  那基督是屬於哪裡?
[00:22:18.360 --> 00:22:20.760]  你們屬於什麼?
[00:22:20.760 --> 00:22:21.960]  還沒罵夠
[00:22:21.960 --> 00:22:25.240]  保羅在第三章繼續重砲繼續罵
[00:22:25.240 --> 00:22:28.280]  他說我自己算得什麼?
[00:22:28.280 --> 00:22:30.400]  阿波羅算得什麼?
[00:22:30.400 --> 00:22:34.440]  我們都只不過是神的僕人
[00:22:34.440 --> 00:22:40.840]  只是按著神給我們每一個恩賜去做事
[00:22:40.840 --> 00:22:44.240]  保羅對分裂非常反感
[00:22:44.240 --> 00:22:47.600]  但他沒有對阿波羅反感
[00:22:47.600 --> 00:22:52.040]  他反而說大家是分工合作為主作工
[00:22:52.040 --> 00:22:53.800]  是自己栽種
[00:22:53.800 --> 00:22:55.480]  阿波羅囂觀
[00:22:55.480 --> 00:23:02.200]  但更重要的是神使一切成長
[00:23:02.200 --> 00:23:03.480]  保羅繼續強調
[00:23:03.480 --> 00:23:07.280]  我們不可以誇耀人
[00:23:07.280 --> 00:23:09.480]  無論是保羅和阿波羅
[00:23:09.480 --> 00:23:12.040]  大家都是屬於基督
[00:23:12.040 --> 00:23:16.080]  正如基督是屬於神一樣
[00:23:16.080 --> 00:23:17.880]  最後第四章
[00:23:17.880 --> 00:23:20.520]  保羅說為了你們這班人
[00:23:20.520 --> 00:23:23.560]  我就用了我自己和阿波羅做例子
[00:23:23.560 --> 00:23:26.280]  我們同樣有學識有學問
[00:23:26.280 --> 00:23:28.320]  但我們都不自高自大
[00:23:28.320 --> 00:23:33.520]  所以你們都不可以過於聖經的教導
[00:23:33.520 --> 00:23:37.600]  免得你們自高自大
[00:23:37.600 --> 00:23:42.320]  這是保羅的回應
[00:23:42.320 --> 00:23:47.520]  至於出身於亞歷山大城的知識分子阿波羅又如何?
[00:23:47.520 --> 00:23:50.000]  他一聲不響
[00:23:50.000 --> 00:23:54.760]  他不想任何情況下火上加油
[00:23:54.760 --> 00:23:58.680]  早期的教父耶由米曾經說
[00:23:58.680 --> 00:24:03.680]  阿波羅對哥倫多教會的分裂非常不滿
[00:24:03.680 --> 00:24:09.040]  所以即使是保羅再三勸他回到哥倫多
[00:24:09.040 --> 00:24:12.680]  阿波羅都拒絕這樣做
[00:24:12.680 --> 00:24:18.760]  他反而是和律師西納一起去了克里特島
[00:24:18.760 --> 00:24:21.840]  他不要將榮耀擺在自己的名下
[00:24:21.840 --> 00:24:25.480]  因為這些不合乎神的心意
[00:24:25.480 --> 00:24:28.240]  據耶由米說
[00:24:28.240 --> 00:24:34.480]  直到保羅寫信去平息哥倫多教會的分裂之後
[00:24:34.480 --> 00:24:39.680]  阿波羅才回到哥倫多
[00:24:39.680 --> 00:24:43.360]  從阿波羅身上我們看到很多很可貴的品質
[00:24:43.360 --> 00:24:46.080]  出身於名城亞歷山大的他
[00:24:46.080 --> 00:24:47.640]  有學問有學識
[00:24:47.640 --> 00:24:50.160]  他絕對不是一個普通的小人物
[00:24:50.160 --> 00:24:53.120]  教會傳統公認他是有實力的人
[00:24:53.120 --> 00:24:54.040]  說得準確一點
[00:24:54.040 --> 00:24:57.160]  他和保羅是同班馬
[00:24:57.160 --> 00:24:58.680]  叮噹碼頭
[00:24:58.680 --> 00:25:02.240]  甚至極有可能會跑贏保羅
[00:25:02.240 --> 00:25:06.320]  馬丁路德甚至認為
[00:25:06.320 --> 00:25:10.240]  希伯來書的作者就是阿波羅
[00:25:10.240 --> 00:25:12.200]  雖然他有學識有學問
[00:25:12.200 --> 00:25:15.840]  但當他發覺自己不足的時候
[00:25:15.840 --> 00:25:17.680]  他就認為他能謙卑受教
[00:25:17.680 --> 00:25:20.680]  令他服事更有能力
[00:25:20.680 --> 00:25:23.320]  但當他服事很有成效的時候
[00:25:23.320 --> 00:25:26.240]  他不願意接受人的過分推崇
[00:25:26.240 --> 00:25:28.800]  拒絕了人的掌聲和喝彩
[00:25:28.800 --> 00:25:30.680]  沒有將自己擺在最前面
[00:25:30.680 --> 00:25:34.320]  而是選擇了沒有自己
[00:25:34.320 --> 00:25:36.200]  以他的學識和天分
[00:25:36.200 --> 00:25:39.880]  他完全可以和保羅平起平坐
[00:25:39.880 --> 00:25:42.840]  但阿波羅不願出頭
[00:25:42.840 --> 00:25:46.120]  他只願做神眼中的自己
[00:25:46.120 --> 00:25:50.600]  活出上帝所創造的真我
[00:25:50.600 --> 00:25:52.840]  他甚至不像保羅
[00:25:52.840 --> 00:25:56.560]  保羅寫了很多書信去抗辯
[00:25:56.560 --> 00:26:00.320]  阿波羅沒有留下一隻字
[00:26:00.320 --> 00:26:03.320]  他選擇沉默
[00:26:03.320 --> 00:26:06.800]  他絕對是一個無私的人
[00:26:06.800 --> 00:26:09.320]  我來到教會是為了恩福
[00:26:09.320 --> 00:26:10.440]  侍奉了一段時間
[00:26:10.440 --> 00:26:12.400]  我經常聽到一些老恩福的人
[00:26:12.400 --> 00:26:14.200]  跟我說他們讚頌牧師是甚麼
[00:26:14.200 --> 00:26:15.520]  除了他的教導之外
[00:26:15.520 --> 00:26:18.840]  就是他們很欣賞他沒有私心
[00:26:18.840 --> 00:26:20.560]  沒有自己
[00:26:20.560 --> 00:26:23.280]  一心為教會
[00:26:23.280 --> 00:26:25.280]  同樣都是沒有私心的人
[00:26:25.280 --> 00:26:29.160]  才能夠令教會興旺
[00:26:29.160 --> 00:26:33.120]  亦都是因為這種沒有自我
[00:26:33.120 --> 00:26:35.200]  沒有私心
[00:26:35.200 --> 00:26:37.040]  阿波羅在傳道的過程當中
[00:26:37.040 --> 00:26:41.160]  他完全活出了真正的他
[00:26:41.160 --> 00:26:44.360]  上帝給他的口才、辯論技巧
[00:26:44.360 --> 00:26:45.720]  給他的學識
[00:26:45.720 --> 00:26:48.960]  他都能夠善用
[00:26:48.960 --> 00:26:51.400]  而且在建立教會和信徒上
[00:26:51.400 --> 00:26:56.200]  他大有果效
[00:26:56.200 --> 00:26:59.320]  一定有人會這樣說
[00:26:59.320 --> 00:27:03.440]  我又不是保羅
[00:27:03.440 --> 00:27:04.800]  我又不是阿波羅
[00:27:04.800 --> 00:27:07.800]  我甚麼羅都不是
[00:27:07.800 --> 00:27:08.680]  我只是一個
[00:27:08.680 --> 00:27:13.520]  確實是一個沒本事的小人物
[00:27:13.520 --> 00:27:15.480]  大家要搞清楚
[00:27:15.480 --> 00:27:18.200]  上帝從沒有要你和我
[00:27:18.200 --> 00:27:22.840]  變成一個完全沒有自己的人
[00:27:22.840 --> 00:27:24.760]  他創造的你和我
[00:27:24.760 --> 00:27:29.400]  都是很獨特的一個人
[00:27:29.400 --> 00:27:32.560]  確實是人生匆匆轉眼而過
[00:27:32.560 --> 00:27:36.360]  個人的來去本來就應該是平淡如水
[00:27:36.360 --> 00:27:38.360]  不值一提
[00:27:38.360 --> 00:27:40.760]  但亦不要小看自己
[00:27:40.760 --> 00:27:46.720]  小人物有上帝在你身上的心意
[00:27:46.720 --> 00:27:51.040]  我聽到有人開玩笑說自己只是一隻微小的蚊子
[00:27:51.040 --> 00:27:53.440]  你偶然打開窗口
[00:27:53.440 --> 00:27:55.120]  牠就偶然飛入屋
[00:27:55.120 --> 00:27:57.360]  然後在屋內盤旋片刻
[00:27:57.360 --> 00:28:00.800]  然後就被你趕走
[00:28:00.800 --> 00:28:02.160]  牠就飛出去了
[00:28:02.160 --> 00:28:05.000]  既不重要又沒有人紀念
[00:28:05.000 --> 00:28:08.160]  然後我就和他開玩笑地說
[00:28:08.160 --> 00:28:10.840]  既然上帝創造了你一隻蚊子
[00:28:10.840 --> 00:28:14.280]  你就先把人針完才走
[00:28:14.280 --> 00:28:18.760]  當然,這是開玩笑的
[00:28:18.760 --> 00:28:22.000]  上帝不會為了針人而創造蚊子
[00:28:22.000 --> 00:28:24.800]  所有物種在大自然界
[00:28:24.800 --> 00:28:27.800]  在生物鏈裏面都有作用
[00:28:27.800 --> 00:28:30.280]  蚊子也有它的作用
[00:28:30.280 --> 00:28:35.280]  但是提醒你們
[00:28:35.280 --> 00:28:39.600]  即使你和我微小如蚊
[00:28:39.600 --> 00:28:42.520]  也可以像蚊針人一樣
[00:28:42.520 --> 00:28:44.520]  會給人一個提醒
[00:28:44.520 --> 00:28:47.200]  一個從上帝而來的提醒
[00:28:47.200 --> 00:28:53.280]  讓你身邊的人知道上帝的存在和愛
[00:28:53.280 --> 00:28:57.160]  還有,沒有人紀念你嗎?
[00:28:57.160 --> 00:29:00.720]  上帝必然紀念你
[00:29:00.720 --> 00:29:03.440]  難道你信不過祂嗎?
[00:29:03.440 --> 00:29:06.160]  上帝必然紀念你
[00:29:06.160 --> 00:29:07.040]  信祂的人
[00:29:07.040 --> 00:29:12.280]  你的生命冊上已經有你的名字
[00:29:12.280 --> 00:29:15.200]  祂不會忘記你的
[00:29:15.200 --> 00:29:17.760]  是的,我們都不是大人物
[00:29:17.760 --> 00:29:18.640]  作為小人物
[00:29:18.640 --> 00:29:21.520]  我們各有各上帝安排的位份
[00:29:21.520 --> 00:29:25.040]  不要把自己看得過小
[00:29:25.040 --> 00:29:28.600]  也不要看得過大
[00:29:28.600 --> 00:29:29.520]  問題是
[00:29:29.520 --> 00:29:33.600]  你和我願不願意做上帝眼中的真我呢?
[00:29:33.600 --> 00:29:35.840]  正如我上次提到的
[00:29:35.840 --> 00:29:41.080]  我曾經提過明朝大學者王陽明的感慨是甚麼?
[00:29:41.080 --> 00:29:44.320]  破山中賊易,破心中賊難
[00:29:44.320 --> 00:29:46.200]  王陽明,不是王重陽
[00:29:46.200 --> 00:29:47.800]  雖然兩個都很能打
[00:29:47.800 --> 00:29:49.520]  他真的破了山中賊
[00:29:49.520 --> 00:29:51.280]  很容易的
[00:29:51.280 --> 00:29:56.480]  但是他感慨的是心中賊難
[00:29:56.480 --> 00:29:58.200]  我們心中賊不破
[00:29:58.200 --> 00:30:02.480]  我們永遠不甘心做上帝要我們做的
[00:30:02.480 --> 00:30:05.640]  只會針人一下的蚊
[00:30:05.640 --> 00:30:08.680]  總是要做針死人的虎頭蜂
[00:30:08.680 --> 00:30:12.720]  甚至幻想自己是隻老虎
[00:30:12.720 --> 00:30:16.520]  小心自己心中這個賊
[00:30:16.520 --> 00:30:18.440]  總是在我們心中作難
[00:30:18.440 --> 00:30:19.880]  總是要為自己籌算
[00:30:19.880 --> 00:30:20.760]  經常掙扎
[00:30:20.760 --> 00:30:22.440]  只要彰顯自己
[00:30:22.440 --> 00:30:25.200]  就忘卻了我們真正的理想
[00:30:25.200 --> 00:30:28.480]  真正的使命
[00:30:28.480 --> 00:30:33.600]  最後說回我開頭聽歌
[00:30:33.600 --> 00:30:35.360]  我最喜歡聽的是甚麼?
[00:30:35.360 --> 00:30:38.080]  是一些民謠、民歌
[00:30:38.080 --> 00:30:39.600]  這些很純正
[00:30:39.600 --> 00:30:41.360]  為歌而歌
[00:30:41.360 --> 00:30:43.600]  通常民謠都是很簡單的樂器
[00:30:43.600 --> 00:30:44.480]  很簡單的歌聲
[00:30:44.480 --> 00:30:45.960]  沒有多餘的東西
[00:30:45.960 --> 00:30:47.680]  說到歌手
[00:30:47.680 --> 00:30:50.720]  我最欣賞的是為歌而歌的歌手
[00:30:50.720 --> 00:30:55.120]  其實我很怕看那些甚麼好聲音的節目
[00:30:55.120 --> 00:30:57.600]  近年無論是本地或是國內
[00:30:57.600 --> 00:31:00.760]  我都看到不少的選秀演唱比賽
[00:31:00.760 --> 00:31:02.560]  很多時候我看到是
[00:31:02.560 --> 00:31:05.400]  有表演他們唱功的
[00:31:05.400 --> 00:31:06.560]  固然是有的
[00:31:06.560 --> 00:31:10.040]  但更多的是表演他們自己
[00:31:10.040 --> 00:31:11.520]  所以近十多年來
[00:31:11.520 --> 00:31:15.120]  我最喜歡的歌手是刀郎
[00:31:15.120 --> 00:31:17.360]  我不喜歡為自己賣廣告
[00:31:17.360 --> 00:31:19.720]  但我為他賣廣告
[00:31:19.720 --> 00:31:21.920]  因為他不為自己
[00:31:21.920 --> 00:31:23.600]  他只是為歌而活
[00:31:23.600 --> 00:31:26.520]  一切名利都跟他無關
[00:31:26.520 --> 00:31:30.880]  一生只為了要唱好每一首他創作的歌
[00:31:30.880 --> 00:31:32.960]  你看他唱到今時今日這樣
[00:31:32.960 --> 00:31:34.280]  既沒有佳容美貌
[00:31:34.280 --> 00:31:37.200]  連頭髮都沒有了
[00:31:37.200 --> 00:31:39.680]  但他有他的歌
[00:31:39.680 --> 00:31:44.640]  他去年免費的線上演唱會令我很感動
[00:31:44.640 --> 00:31:46.800]  整整三個小時
[00:31:46.800 --> 00:31:48.480]  是他一個人在唱
[00:31:48.480 --> 00:31:51.080]  當然旁邊有人和唱
[00:31:51.080 --> 00:31:54.680]  是他唱足三個小時
[00:31:54.680 --> 00:31:57.400]  沒有誇張虛浮的服飾
[00:31:57.400 --> 00:32:00.280]  沒有誇張虛浮的舞蹈
[00:32:00.280 --> 00:32:05.000]  只有動人心弦的歌聲
[00:32:05.000 --> 00:32:07.440]  同樣我最喜歡的詩歌是甚麼
[00:32:07.440 --> 00:32:10.120]  如果你有聽我《十誡講道》
[00:32:10.120 --> 00:32:14.120]  我很多時候都以這個詩歌做回應的
[00:32:14.120 --> 00:32:18.600]  是近乎忘我的主在主是我萬有
[00:32:18.600 --> 00:32:22.960]  在詩歌裏面我看到的是阿波羅的榜樣
[00:32:22.960 --> 00:32:25.320]  求我心中王成為我意象
[00:32:25.320 --> 00:32:28.720]  我別無愛慕為主我敬仰
[00:32:28.720 --> 00:32:33.800]  為你在我心永居守衛
[00:32:33.800 --> 00:32:35.520]  天上大君王
[00:32:35.520 --> 00:32:39.040]  你是我萬有
[00:32:39.040 --> 00:32:41.080]  你願意放手
[00:32:41.080 --> 00:32:43.600]  放下這個自我
[00:32:43.600 --> 00:32:45.840]  好像詩歌那樣說
[00:32:45.840 --> 00:32:49.960]  主為你是我敬仰
[00:32:49.960 --> 00:32:53.240]  你是我萬有
[00:32:53.240 --> 00:32:55.960]  歌手刀郎飛走名利
[00:32:55.960 --> 00:32:59.040]  反而顯出真我唱出好歌
[00:32:59.040 --> 00:33:03.640]  同樣阿波羅飛走自我
[00:33:03.640 --> 00:33:05.440]  反而留得真我
[00:33:05.440 --> 00:33:07.440]  顯出真我
[00:33:07.440 --> 00:33:10.560]  留得一個非常美好的榜樣
[00:33:10.560 --> 00:33:12.760]  你願不願意
[00:33:12.760 --> 00:33:15.000]  願不願意
[00:33:15.000 --> 00:33:17.080]  別無愛慕
[00:33:17.080 --> 00:33:21.680]  只求主成為你的萬有呢
[00:33:21.680 --> 00:33:23.680]  讓我一起祈禱
[00:33:23.680 --> 00:33:28.560]  天上的阿爸 父神
[00:33:28.560 --> 00:33:30.400]  感謝你
[00:33:30.400 --> 00:33:34.640]  你是一個紀念我們每一位的
[00:33:34.640 --> 00:33:37.640]  我們天上的阿爸 父神
[00:33:37.640 --> 00:33:39.000]  無論我們是什麼身份
[00:33:39.000 --> 00:33:42.880]  無論我們是大人物 小人物
[00:33:42.880 --> 00:33:47.960]  主啊 你都願意我們活出一個真正的自己
[00:33:47.960 --> 00:33:50.480]  讓我們在活出真正的自己的時候
[00:33:50.480 --> 00:33:52.520]  我們不要忘記
[00:33:52.520 --> 00:33:56.840]  我們揀選放下我們自己
[00:33:56.840 --> 00:33:59.640]  願你成為我們的萬有
[00:33:59.640 --> 00:34:03.000]  以致我們能夠活出一個
[00:34:03.000 --> 00:34:06.640]  你所創造的真正我們自己
[00:34:06.640 --> 00:34:08.720]  願一切榮耀 總賺
[00:34:08.720 --> 00:34:11.320]  都歸於我們天上的阿爸 父神
[00:34:11.320 --> 00:34:14.120]  我們這樣祈禱去奉靠主耶穌的名義而求
[00:34:14.120 --> 00:34:16.120]  阿門

