
[00:00:00.000 --> 00:00:03.000]  今天我的題目是「代代平安」
[00:23:59.000 --> 00:24:02.000]  (念經)
[00:24:03.000 --> 00:24:06.000]  (念經)
[00:24:06.000 --> 00:24:10.000]  (念經)
[00:24:10.000 --> 00:24:14.000]  (念經)
[00:24:14.000 --> 00:24:18.000]  (念經)
[00:24:18.000 --> 00:24:22.000]  (念經)
[00:24:22.000 --> 00:24:26.000]  (念經)
[00:24:26.000 --> 00:24:30.000]  (念經)
[00:24:31.000 --> 00:24:34.000]  (念經)
[00:24:34.000 --> 00:24:38.000]  (念經)
[00:24:38.000 --> 00:24:42.000]  (念經)
[00:24:42.000 --> 00:24:46.000]  十一至有個連接詞已經很簡單地說了
[00:24:46.000 --> 00:24:49.000]  信徒對信徒的要求
[00:24:49.000 --> 00:24:54.000]  追求建立操練生命的那種美德
[00:24:54.000 --> 00:24:56.000]  是因著一個根源
[00:24:56.000 --> 00:24:59.000]  就是上帝的恩典
[00:24:59.000 --> 00:25:04.000]  留意,已經顯明出來的長一長的動詞
[00:25:04.000 --> 00:25:07.000]  原文是放在句子開頭
[00:25:07.000 --> 00:25:13.000]  刻意強調上帝的恩典在過去已經成就了
[00:25:13.000 --> 00:25:16.000]  顯明給世人看
[00:25:16.000 --> 00:25:20.000]  究竟是怎樣成就、怎樣顯明呢?
[00:25:20.000 --> 00:25:23.000]  讓我們一起去看十一至十四節
[00:25:23.000 --> 00:25:27.000]  十一至十四節原文是比較複雜的一段文字
[00:25:27.000 --> 00:25:33.000]  我嘗試按著原文的結構去做粗略的解釋
[00:25:33.000 --> 00:25:36.000]  這個恩典很明顯是
[00:25:36.000 --> 00:25:42.000]  顯明了十四節過去基督的信服
[00:25:42.000 --> 00:25:49.000]  信服於天父上帝獻上自己救贖了我們這班人
[00:25:49.000 --> 00:25:52.000]  十教上的基督
[00:25:52.000 --> 00:25:58.000]  讓天父古遠的救贖計劃具體地顯明了出來
[00:25:58.000 --> 00:26:01.000]  讓人能夠看到
[00:26:01.000 --> 00:26:06.000]  也讓人看到基督立下最大的榜樣
[00:26:06.000 --> 00:26:07.000]  是什麼榜樣呢?
[00:26:07.000 --> 00:26:12.000]  「父啊,若果可以,請將這個虎杯拿開
[00:26:12.000 --> 00:26:15.000]  然而不是按著我的意思
[00:26:15.000 --> 00:26:18.000]  請照你的意思」
[00:26:18.000 --> 00:26:26.000]  受苦的基督建立了克制信服的好榜樣
[00:26:26.000 --> 00:26:29.000]  因著基督這個榜樣
[00:26:29.000 --> 00:26:34.000]  祂的袋贖的恩典成為我們的教導
[00:26:34.000 --> 00:26:36.000]  管教我們
[00:26:36.000 --> 00:26:38.000]  管教我們學校
[00:26:38.000 --> 00:26:44.000]  祂今天能夠棄絕不敬虔的生活和屬世的私慾
[00:26:44.000 --> 00:26:51.000]  管教我們期待將來的福祿的盼望
[00:26:51.000 --> 00:26:57.000]  期望基督再來的時候那種榮耀的顯現
[00:26:57.000 --> 00:27:01.000]  因著今天的棄絕
[00:27:01.000 --> 00:27:08.000]  以至我們能夠在今天過著一個自律、正直、敬虔的生活
[00:27:08.000 --> 00:27:11.000]  因著這個將來的期待
[00:27:11.000 --> 00:27:15.000]  以至屬於祂的子民能夠脫離一切不法的事
[00:27:15.000 --> 00:27:16.000]  得潔淨
[00:27:16.000 --> 00:27:22.000]  最終在這個今天很不可愛的克里特島
[00:27:22.000 --> 00:27:25.000]  可以熱心行善
[00:27:25.000 --> 00:27:31.000]  就正如好像迦拉太書所說的
[00:27:31.000 --> 00:27:33.000]  我們這群屬基督的人
[00:27:33.000 --> 00:27:37.000]  已經將肉體和肉體的私慾邪情
[00:27:37.000 --> 00:27:39.000]  已經釘在十字架上了
[00:27:39.000 --> 00:27:41.000]  今天活著的不再是我
[00:27:41.000 --> 00:27:44.000]  乃是基督在我裡面活著
[00:27:44.000 --> 00:27:49.000]  因為基督過去捨己的救贖
[00:27:49.000 --> 00:27:51.000]  帶來將來的福氣
[00:27:51.000 --> 00:27:53.000]  盼望的福氣
[00:27:53.000 --> 00:27:58.000]  今天我們這群不再屬於自己的人
[00:27:58.000 --> 00:28:02.000]  就更應該在今時今日的生活裡面
[00:28:02.000 --> 00:28:06.000]  積極追求和操練生命的各種德行
[00:28:06.000 --> 00:28:12.000]  最後在第十五節
[00:28:12.000 --> 00:28:15.000]  保羅以多個命令的語氣
[00:28:15.000 --> 00:28:17.000]  重複第一節的
[00:28:17.000 --> 00:28:20.000]  你要提多你要按著健全的教義
[00:28:20.000 --> 00:28:22.000]  說話這個命令
[00:28:22.000 --> 00:28:26.000]  去叮囑提多這個年輕目者
[00:28:26.000 --> 00:28:28.000]  不應該膽怯應該自重
[00:28:28.000 --> 00:28:31.000]  發揮全道的能力
[00:28:31.000 --> 00:28:35.000]  以權柄去講明去勸勉去指正
[00:28:35.000 --> 00:28:38.000]  克里特信徒要以美好的榜樣
[00:28:38.000 --> 00:28:42.000]  去熱心實踐各種德行
[00:28:42.000 --> 00:28:47.000]  John Stock曾經感慨
[00:28:47.000 --> 00:28:49.000]  我們基督徒經常被人批評
[00:28:49.000 --> 00:28:51.000]  是不切實際
[00:28:51.000 --> 00:28:53.000]  沒有實際的人
[00:28:53.000 --> 00:28:56.000]  說我們經常想的就是
[00:28:56.000 --> 00:28:58.000]  過去古舊的故事
[00:28:58.000 --> 00:29:00.000]  和將來天國的事
[00:29:00.000 --> 00:29:04.000]  以致我們不能夠活在今時今日的世代裡面
[00:29:04.000 --> 00:29:06.000]  確是有些這樣的人
[00:29:06.000 --> 00:29:10.000]  以致他們經常腳不著地
[00:29:10.000 --> 00:29:14.000]  好像不食人間煙火那樣去過生活
[00:29:14.000 --> 00:29:18.000]  但今時今日我看到的更多的是什麼呢
[00:29:18.000 --> 00:29:21.000]  是剛好相反
[00:29:21.000 --> 00:29:24.000]  我看到很多人既不會想
[00:29:24.000 --> 00:29:26.000]  古舊十家的恩典
[00:29:26.000 --> 00:29:29.000]  也沒有對將來的盼望
[00:29:29.000 --> 00:29:32.000]  以致整天我們沒有平安
[00:29:32.000 --> 00:29:35.000]  讓我們身心靈遊走四方
[00:29:35.000 --> 00:29:38.000]  克里特島
[00:29:38.000 --> 00:29:40.000]  保羅已經講得很清楚
[00:29:40.000 --> 00:29:44.000]  在仕途眼中絕對不是一個好地方
[00:29:44.000 --> 00:29:46.000]  但是
[00:29:46.000 --> 00:29:48.000]  到處揚眉揚花
[00:29:48.000 --> 00:29:52.000]  所以保羅沒有叫提多和克里特島的信徒逃跑
[00:29:52.000 --> 00:29:55.000]  而是要叫他們留在原地
[00:29:55.000 --> 00:29:56.000]  做好榜樣
[00:29:56.000 --> 00:29:58.000]  以心行善
[00:30:01.000 --> 00:30:04.000]  遙遠的他與他們
[00:30:04.000 --> 00:30:08.000]  就讓他們各自忙他們自己人生大事
[00:30:08.000 --> 00:30:11.000]  留下來的克里特島人
[00:30:11.000 --> 00:30:13.000]  多看眼前的事
[00:30:13.000 --> 00:30:15.000]  多關心你身邊的人和事
[00:30:15.000 --> 00:30:18.000]  尤其是你的家
[00:30:18.000 --> 00:30:20.000]  提多你要做的
[00:30:20.000 --> 00:30:22.000]  就是喚醒克里特的信徒
[00:30:22.000 --> 00:30:24.000]  要做好你自己
[00:30:24.000 --> 00:30:25.000]  修身齊家之後
[00:30:25.000 --> 00:30:28.000]  才去想那很遠的事
[00:30:28.000 --> 00:30:31.000]  克里特島人
[00:30:31.000 --> 00:30:34.000]  你的使命就是留在你的家
[00:30:34.000 --> 00:30:36.000]  以心行善
[00:30:36.000 --> 00:30:39.000]  實踐基督的信仰
[00:30:39.000 --> 00:30:43.000]  在座各位
[00:30:43.000 --> 00:30:46.000]  今天我不知道你們的心在哪裡
[00:30:46.000 --> 00:30:48.000]  你們的心現在有沒有平安呢?
[00:30:48.000 --> 00:30:55.000]  你們有沒有存有那種對古舊救贖的感恩?
[00:30:55.000 --> 00:30:59.000]  有沒有對將來有一種盼望的信心呢?
[00:30:59.000 --> 00:31:04.000]  又或者大家覺得今天的題目有點奇怪
[00:31:04.000 --> 00:31:07.000]  整篇經文是「血緬信徒,以心行善」
[00:31:07.000 --> 00:31:10.000]  「要好榜樣,實踐信仰」的教導
[00:31:10.000 --> 00:31:13.000]  跟平安有什麼關係呢?
[00:31:13.000 --> 00:31:16.000]  但是保羅將這個教導
[00:31:16.000 --> 00:31:19.000]  放在家庭生活規範裡面
[00:31:19.000 --> 00:31:22.000]  這樣就跟平安很有關係了
[00:31:23.000 --> 00:31:25.000]  今天我聽到不少人不敢結婚
[00:31:25.000 --> 00:31:28.000]  就算結婚也不敢要小朋友
[00:31:28.000 --> 00:31:30.000]  很多時候原因是什麼呢?
[00:31:30.000 --> 00:31:35.000]  就是上一代留下來的壞榜樣
[00:31:35.000 --> 00:31:39.000]  以至下一代心裡面沒有平安
[00:31:39.000 --> 00:31:41.000]  有懼怕
[00:31:41.000 --> 00:31:44.000]  基督說什麼呢?
[00:31:44.000 --> 00:31:47.000]  祂留下平安給我們
[00:31:47.000 --> 00:31:48.000]  這份屬天的平安
[00:31:48.000 --> 00:31:51.000]  是要叫我們在世上心裡面
[00:31:51.000 --> 00:31:53.000]  不要憂慮,不要膽怯
[00:31:53.000 --> 00:31:54.000]  要恨福音
[00:31:54.000 --> 00:31:58.000]  十二章二十七節
[00:31:58.000 --> 00:32:01.000]  祂給我們平安
[00:32:01.000 --> 00:32:04.000]  以至我們能夠在這個沒有平安的世界裡
[00:32:04.000 --> 00:32:07.000]  活出有平安的生命
[00:32:07.000 --> 00:32:12.000]  家庭絕對是我們可以學習到平安
[00:32:12.000 --> 00:32:16.000]  活出平安和承傳繼承平安
[00:32:16.000 --> 00:32:19.000]  最早的和祥
[00:32:20.000 --> 00:32:22.000]  最早的學校
[00:32:22.000 --> 00:32:27.000]  要家有代代相處的平安
[00:32:27.000 --> 00:32:30.000]  我們要明白平安是要有要求的
[00:32:30.000 --> 00:32:32.000]  平安要有要求
[00:32:32.000 --> 00:32:35.000]  是要有榜樣的生命
[00:32:35.000 --> 00:32:39.000]  要有信服,有教導
[00:32:39.000 --> 00:32:44.000]  我都學校年輕一代
[00:32:44.000 --> 00:32:46.000]  我都學校保羅那樣
[00:32:46.000 --> 00:32:49.000]  勸勉年輕一代一句話
[00:32:49.000 --> 00:32:51.000]  學校基督
[00:32:51.000 --> 00:32:55.000]  凡事自律,凡事信服
[00:32:55.000 --> 00:32:58.000]  但我更要勸勉的是
[00:32:58.000 --> 00:33:01.000]  家裡的長輩
[00:33:01.000 --> 00:33:04.000]  包括我在這裡做爸爸的
[00:33:04.000 --> 00:33:10.000]  自律,榜樣,教導
[00:33:10.000 --> 00:33:12.000]  是很重要的
[00:33:12.000 --> 00:33:15.000]  不懂得教?
[00:33:15.000 --> 00:33:16.000]  我也不懂
[00:33:17.000 --> 00:33:19.000]  那就做好自己
[00:33:19.000 --> 00:33:21.000]  做好榜樣
[00:33:21.000 --> 00:33:26.000]  在古代來說
[00:33:26.000 --> 00:33:31.000]  做榜樣是被視為教育的一部分
[00:33:31.000 --> 00:33:37.000]  教導必須要加上走出來的榜樣
[00:33:37.000 --> 00:33:40.000]  這才是真正的活出信仰
[00:33:40.000 --> 00:33:42.000]  活出你真正所信的
[00:33:46.000 --> 00:33:50.000]  這張圖我曾經在18樓中堂講道
[00:33:50.000 --> 00:33:52.000]  我已經分享了不止一次
[00:33:52.000 --> 00:33:54.000]  可能有些人都看過
[00:33:54.000 --> 00:33:58.000]  我在地鐵看到的真實畫面
[00:33:58.000 --> 00:34:01.000]  不知道你看完之後有什麼感覺呢?
[00:34:01.000 --> 00:34:06.000]  這些伊斯蘭教徒非常重視他們自己的身份
[00:34:06.000 --> 00:34:09.000]  連小朋友都可以做到這樣
[00:34:09.000 --> 00:34:11.000]  為什麼?
[00:34:11.000 --> 00:34:12.000]  因為
[00:34:12.000 --> 00:34:18.000]  納比.庫雷希
[00:34:18.000 --> 00:34:20.000]  給了我答案
[00:34:20.000 --> 00:34:27.000]  在《清真寺尋找在十字架下尋見》這本書中
[00:34:27.000 --> 00:34:28.000]  他提到
[00:34:28.000 --> 00:34:31.000]  他持守伊斯蘭信仰的父母
[00:34:31.000 --> 00:34:34.000]  給他留下的榜樣和教導
[00:34:34.000 --> 00:34:36.000]  讓他們家裡有些特點
[00:34:36.000 --> 00:34:39.000]  就是一個緊密的家庭關係
[00:34:39.000 --> 00:34:41.000]  專注祈禱敬拜的生命
[00:34:41.000 --> 00:34:44.000]  和強烈的道德原則
[00:34:44.000 --> 00:34:47.000]  以至他們從小就學會
[00:34:47.000 --> 00:34:51.000]  持守他們自己的身份和信仰
[00:34:51.000 --> 00:34:56.000]  信耶穌的你和我
[00:34:56.000 --> 00:34:58.000]  我們的家
[00:34:58.000 --> 00:35:02.000]  和這些伊斯蘭信徒的家
[00:35:02.000 --> 00:35:04.000]  像不像呢?
[00:35:04.000 --> 00:35:08.000]  你有沒有信心讓他們做得更好呢?
[00:35:08.000 --> 00:35:12.000]  我們應該有信心的
[00:35:12.000 --> 00:35:17.000]  因為我們是一個堅穩如磐石的源頭
[00:35:17.000 --> 00:35:21.000]  我們這個平安的源頭
[00:35:21.000 --> 00:35:24.000]  是在基督救贖裡面
[00:35:24.000 --> 00:35:26.000]  神的恩典
[00:35:26.000 --> 00:35:29.000]  這個過去的救贖
[00:35:29.000 --> 00:35:32.000]  帶來將來的盼望
[00:35:32.000 --> 00:35:35.000]  記住我們倚靠的不是我們自己
[00:35:35.000 --> 00:35:43.000]  而是基督救贖裡面上帝的恩典
[00:35:43.000 --> 00:35:47.000]  各位主內的家人
[00:35:47.000 --> 00:35:51.000]  今天你和你的家人
[00:35:51.000 --> 00:35:54.000]  究竟維持著一種怎樣的關係呢?
[00:35:54.000 --> 00:36:00.000]  你希望和他們有怎樣的關係呢?
[00:36:04.000 --> 00:36:08.000]  你預備好接受這份屬天的平安
[00:36:08.000 --> 00:36:12.000]  承傳這份屬天的平安嗎?
[00:36:12.000 --> 00:36:19.000]  在動漫Spy Family這個虛假的家裡面
[00:36:19.000 --> 00:36:23.000]  有吸引力叫人留下
[00:36:23.000 --> 00:36:30.000]  更何況是你和我在主裡面的真實家呢?
[00:36:32.000 --> 00:36:37.000]  願主給我們每一個真實的家
[00:36:37.000 --> 00:36:40.000]  都傳有這種吸引力
[00:36:40.000 --> 00:36:45.000]  吸引家人回家的平安
[00:36:45.000 --> 00:36:47.000]  讓我們一起祈禱
[00:36:47.000 --> 00:36:52.000]  天父上帝我們感謝祢
[00:36:52.000 --> 00:36:57.000]  感謝祢過去藉著基督的救贖
[00:36:57.000 --> 00:36:58.000]  這個恩典
[00:36:59.000 --> 00:37:05.000]  以致我們能夠看到將來有福氣的盼望
[00:37:05.000 --> 00:37:10.000]  以致更重要的是讓我們今時今日能夠踏實地
[00:37:10.000 --> 00:37:14.000]  在這個世上做好見證
[00:37:14.000 --> 00:37:16.000]  做好榜樣
[00:37:16.000 --> 00:37:19.000]  祝願我們每一個
[00:37:19.000 --> 00:37:23.000]  我們今時今日我們由我們的家出發
[00:37:23.000 --> 00:37:26.000]  去為你做好我們的榜樣
[00:37:26.000 --> 00:37:28.000]  做好我們的見證
[00:37:28.000 --> 00:37:32.000]  以致你的平安能夠在我們家裡面
[00:37:32.000 --> 00:37:34.000]  代代相傳
[00:37:34.000 --> 00:37:37.000]  我們這樣祈禱去奉教主耶穌基督的名義而救
[00:37:37.000 --> 00:37:38.000]  阿門

