
[00:00:00.000 --> 00:00:03.680]  今天我們的題目很特別
[00:15:59.360 --> 00:16:01.560]  我們心底裡面會有一些很牢固的思想
[00:16:01.560 --> 00:16:04.160]  覺得哪些人才值得做KOL
[00:16:04.160 --> 00:16:06.760]  或者可能Steve Jobs那些才是
[00:16:06.760 --> 00:16:08.960]  我們心底裡面
[00:16:08.960 --> 00:16:10.360]  其實很多時候都不太相信
[00:16:10.360 --> 00:16:12.560]  自己原來可以在這個世界裡面
[00:16:12.560 --> 00:16:13.760]  去為神
[00:16:13.760 --> 00:16:16.160]  去將這個福音帶到人生命裡面
[00:16:16.160 --> 00:16:18.560]  但原來這件事
[00:16:18.560 --> 00:16:19.760]  可能其實都是和我們
[00:16:19.760 --> 00:16:21.160]  怎麼去看自己
[00:16:21.160 --> 00:16:23.760]  我們怎麼去看自身的價值
[00:16:23.760 --> 00:16:24.560]  有關
[00:16:24.560 --> 00:16:26.760]  今天很希望
[00:16:26.760 --> 00:16:28.960]  上帝可以再次去建立我和你
[00:16:28.960 --> 00:16:30.160]  讓我們看到
[00:16:30.160 --> 00:16:32.960]  其實上帝可以怎麼用我們每一個
[00:16:32.960 --> 00:16:34.560]  究竟我們呢
[00:16:34.560 --> 00:16:36.360]  我們要擁抱上帝給我們的呼召
[00:16:36.360 --> 00:16:37.760]  我們的出路在哪裡呢
[00:16:37.760 --> 00:16:39.760]  今天我們就會看到
[00:16:39.760 --> 00:16:41.560]  下一部分的經文就會告訴我們
[00:16:41.560 --> 00:16:43.560]  原來我們要擁抱上帝的呼召
[00:16:43.560 --> 00:16:44.960]  我們要看到一件事
[00:16:44.960 --> 00:16:46.360]  就是我們要認定到
[00:16:46.360 --> 00:16:48.360]  原來上帝是和我們同在的
[00:16:48.360 --> 00:16:50.760]  我們認定到上帝是和我們同在
[00:16:50.760 --> 00:16:52.160]  並且會和我們同工
[00:16:52.160 --> 00:16:54.760]  去完成我們的呼召的時間
[00:16:54.760 --> 00:16:56.360]  其實我們真的不需要擔心
[00:16:56.360 --> 00:16:58.960]  因為上帝是這個世界掌權的那個
[00:16:58.960 --> 00:17:00.560]  祂是大能的
[00:17:00.560 --> 00:17:02.360]  我們不需要再看著自己
[00:17:02.360 --> 00:17:05.360]  不需要將焦點放在自己沒有的東西身上
[00:17:05.360 --> 00:17:07.160]  因為其實我們什麼都有
[00:17:07.160 --> 00:17:08.760]  上帝在我們當中
[00:17:08.760 --> 00:17:09.960]  我們什麼都有
[00:17:09.960 --> 00:17:13.560]  我們一起讀出下一部分的經文
[00:17:13.560 --> 00:17:16.560]  我們讀出三章十二至十五節
[00:17:16.560 --> 00:17:18.960]  我們看看上帝如何去建立
[00:17:18.960 --> 00:17:21.760]  這個看不起自己拒絕上帝呼召的摩西
[00:17:21.760 --> 00:17:22.960]  我們一起讀
[00:17:22.960 --> 00:17:23.560]  請
[00:17:23.560 --> 00:17:26.760]  「神說:我必與你同在
[00:17:26.760 --> 00:17:28.960]  這壽是我差派你去
[00:17:28.960 --> 00:17:30.560]  給你的憑據
[00:17:30.560 --> 00:17:33.760]  你把百姓從埃及領出來之後
[00:17:33.760 --> 00:17:36.960]  你們必在這山上服用神」
[00:17:37.360 --> 00:17:39.360]  「摩西對神說:看啊
[00:17:39.360 --> 00:17:41.360]  我到以色列人那裡
[00:17:41.360 --> 00:17:42.560]  對他們說:
[00:17:42.560 --> 00:17:46.360]  我中的神差派我到你們這裡來
[00:17:46.360 --> 00:17:48.160]  他們若對我說
[00:17:48.160 --> 00:17:49.760]  他叫什麼名字
[00:17:49.760 --> 00:17:51.960]  我要對他們說什麼呢?
[00:17:51.960 --> 00:17:53.760]  神對摩西說:
[00:17:53.760 --> 00:17:55.760]  我是自有永有的
[00:17:55.760 --> 00:17:56.760]  又說:
[00:17:56.760 --> 00:17:59.160]  你要對以色列人這樣說
[00:17:59.160 --> 00:18:02.960]  那自有永有的差派我到你們這裡來
[00:18:02.960 --> 00:18:04.960]  神又對摩西說:
[00:18:05.160 --> 00:18:07.360]  你要對以色列人這樣說
[00:18:07.360 --> 00:18:09.760]  又說:你們祖宗的神
[00:18:09.760 --> 00:18:11.760]  就是阿伯拉罕的神
[00:18:11.760 --> 00:18:12.960]  以撒的神
[00:18:12.960 --> 00:18:14.160]  瓦國的神
[00:18:14.160 --> 00:18:16.360]  差派我到你們這裡來
[00:18:16.360 --> 00:18:17.960]  這是我的名
[00:18:17.960 --> 00:18:19.160]  直到永遠
[00:18:19.160 --> 00:18:20.960]  這也是我的稱號
[00:18:20.960 --> 00:18:22.160]  直到萬代」
[00:18:22.160 --> 00:18:23.560]  經文裡面
[00:18:23.560 --> 00:18:25.160]  上帝給了三個原因
[00:18:25.160 --> 00:18:28.560]  摩西為什麼可以去承擔這個呼召
[00:18:28.560 --> 00:18:29.360]  第一
[00:18:29.360 --> 00:18:31.160]  摩西看到
[00:18:31.160 --> 00:18:33.160]  原來上帝是與他同在
[00:18:33.360 --> 00:18:36.160]  上帝沒有直接回應摩西那句
[00:18:36.160 --> 00:18:37.560]  就是說: Who am I?
[00:18:37.560 --> 00:18:38.360]  我是誰?
[00:18:38.360 --> 00:18:39.360]  上帝沒有回應
[00:18:39.360 --> 00:18:40.760]  祂只是告訴他
[00:18:40.760 --> 00:18:42.160]  我必與你同在
[00:18:42.160 --> 00:18:43.560]  就是說給摩西聽
[00:18:43.560 --> 00:18:44.760]  你是誰不要緊
[00:18:44.760 --> 00:18:46.960]  最重要是我與你同在
[00:18:46.960 --> 00:18:49.160]  上帝是大能的神
[00:18:49.160 --> 00:18:50.760]  如果祂與你去的話
[00:18:50.760 --> 00:18:52.960]  你是誰都不太重要
[00:18:52.960 --> 00:18:55.960]  所以更重要的一件事
[00:18:55.960 --> 00:18:57.960]  就是其實這句句子
[00:18:57.960 --> 00:18:59.760]  在《創世紀》一直都有出現
[00:18:59.760 --> 00:19:01.760]  就是上帝如何去建立
[00:19:01.760 --> 00:19:03.160]  摩西的祖先
[00:19:03.160 --> 00:19:04.760]  阿伯拉罕以撒亞國
[00:19:04.760 --> 00:19:06.960]  都是說:我必與你同在
[00:19:06.960 --> 00:19:09.360]  其實過去上帝如何去保守
[00:19:09.360 --> 00:19:10.960]  阿伯拉罕以撒亞國
[00:19:10.960 --> 00:19:13.360]  他同樣都會保守摩西
[00:19:13.360 --> 00:19:14.760]  所以摩西不需要害怕
[00:19:14.760 --> 00:19:15.760]  第二件事
[00:19:15.760 --> 00:19:20.960]  當摩西表明自己不夠認識上帝的時候
[00:19:20.960 --> 00:19:24.160]  上帝就親自去啟示自己
[00:19:24.160 --> 00:19:25.360]  給摩西去看
[00:19:25.360 --> 00:19:27.960]  祂告訴摩西祂的名字是什麼
[00:19:28.560 --> 00:19:32.160]  《我是自有永有》原文裡面是說
[00:19:32.160 --> 00:19:33.360]  I am who I am
[00:19:33.360 --> 00:19:34.760]  我是即是我是
[00:19:34.760 --> 00:19:37.760]  在希伯來人的認知裡面
[00:19:37.760 --> 00:19:38.560]  其實他是在說
[00:19:38.560 --> 00:19:42.160]  上帝正正就是過去現在將來一直都在
[00:19:42.160 --> 00:19:44.760]  現在主動地展現自己
[00:19:44.760 --> 00:19:47.960]  並且會繼續不斷地與你同在的一個神
[00:19:47.960 --> 00:19:49.560]  很複雜
[00:19:49.560 --> 00:19:51.160]  總之就是一直都在
[00:19:51.160 --> 00:19:54.360]  並且祂是一個很主動進入到你生命裡面
[00:19:54.360 --> 00:19:57.960]  很主動來到這個世界的神
[00:19:58.560 --> 00:20:02.360]  或者其實以色列人做了奴隸430年
[00:20:02.360 --> 00:20:04.760]  可能他們心底裡面都會有一個問題
[00:20:04.760 --> 00:20:06.160]  究竟神去了哪裡
[00:20:06.160 --> 00:20:08.760]  我們列祖的神去了哪裡
[00:20:08.760 --> 00:20:12.960]  但是這裡上帝正正就是展現給以色列人看
[00:20:12.960 --> 00:20:14.160]  他一直在工作
[00:20:14.160 --> 00:20:17.960]  他一直都主動地在這個世界裡面工作
[00:20:17.960 --> 00:20:19.960]  摩西說我是誰
[00:20:19.960 --> 00:20:24.160]  所以他覺得自己沒有資格去承擔這個呼召
[00:20:24.160 --> 00:20:25.160]  但是上帝的回應
[00:20:25.160 --> 00:20:26.360]  祂是我是誰
[00:20:26.360 --> 00:20:27.960]  我是即是我是
[00:20:27.960 --> 00:20:29.960]  摩西不用靠自己
[00:20:29.960 --> 00:20:31.960]  因為上帝會完成他的功
[00:20:31.960 --> 00:20:33.560]  第三個原因
[00:20:33.560 --> 00:20:34.960]  上帝讓摩西看到
[00:20:34.960 --> 00:20:36.360]  他不需要害怕的原因
[00:20:36.360 --> 00:20:37.160]  就是說
[00:20:37.160 --> 00:20:40.960]  因為是上帝去猜摩西去到以色列人那裡
[00:20:40.960 --> 00:20:45.160]  所以摩西的身份和地位是由上帝那裡而來
[00:20:45.160 --> 00:20:46.760]  不是由他自己而來
[00:20:46.760 --> 00:20:49.160]  他不再是一個埃及王子
[00:20:49.160 --> 00:20:52.360]  他只不過是一個在米顛那裡放羊的叔叔
[00:20:52.360 --> 00:20:53.360]  那又如何呢
[00:20:53.360 --> 00:20:55.360]  是上帝去猜探他
[00:20:55.360 --> 00:20:57.960]  他不再是一個放羊的米顛那叔叔
[00:20:57.960 --> 00:20:59.760]  他是一個神的使者
[00:20:59.760 --> 00:21:02.360]  所以在這裡上帝去建立摩西
[00:21:02.360 --> 00:21:03.360]  讓他知道就是
[00:21:03.360 --> 00:21:04.360]  摩西不需要害怕
[00:21:04.360 --> 00:21:05.960]  因為上帝和他同在
[00:21:05.960 --> 00:21:09.760]  甚至上帝一直都和他的子民同在
[00:21:09.760 --> 00:21:13.160]  並且上帝是在猜探他
[00:21:13.160 --> 00:21:14.760]  他是神的使者
[00:21:14.760 --> 00:21:16.160]  他不再需要害怕
[00:21:16.160 --> 00:21:18.760]  有時候我們在我們生命裡面
[00:21:18.760 --> 00:21:21.560]  我們很難去擁抱上帝給我們的呼召
[00:21:21.560 --> 00:21:23.760]  或者我們很難去面對生命裡面
[00:21:23.760 --> 00:21:25.960]  我們要為神去作炎作光
[00:21:25.960 --> 00:21:28.160]  但是我們要記得的一件事
[00:21:28.160 --> 00:21:30.160]  其實是上帝差派我們
[00:21:30.160 --> 00:21:33.160]  在這個世界裡面為他去服侍
[00:21:33.160 --> 00:21:35.360]  並且我們有神的同在
[00:21:35.360 --> 00:21:37.160]  我們不需要害怕
[00:21:37.160 --> 00:21:39.960]  當我們有時候把焦點放在自己那裡
[00:21:39.960 --> 00:21:41.560]  放得太多的時候
[00:21:41.560 --> 00:21:43.760]  會很多時候限制著我們
[00:21:43.760 --> 00:21:45.960]  如何去看我們的侍奉
[00:21:45.960 --> 00:21:47.760]  如何去看回應呼召
[00:21:47.760 --> 00:21:50.760]  但是當我們看到神在當中
[00:21:50.760 --> 00:21:52.560]  神才是做事的那個
[00:21:52.560 --> 00:21:54.960]  其實我們心底裡面可以去放手
[00:21:54.960 --> 00:21:57.360]  交給神去拖帶我們
[00:21:57.360 --> 00:21:59.360]  上帝要興起一個群體
[00:21:59.360 --> 00:22:02.760]  他不需要一個很厲害的人才可以興起
[00:22:02.760 --> 00:22:04.360]  他不需要一個Steve Jobs
[00:22:04.360 --> 00:22:06.560]  或者一個Bill Gates在這個世界裡面
[00:22:06.560 --> 00:22:08.760]  他才可以興起一個群體
[00:22:08.760 --> 00:22:11.960]  這件事我在青少部大敬拜的時候
[00:22:11.960 --> 00:22:14.560]  其實有一個很大的體會
[00:22:14.560 --> 00:22:18.360]  大家都知道我過往都一直在青少部大敬拜
[00:22:18.360 --> 00:22:20.160]  但是不知道大家知不知道
[00:22:20.160 --> 00:22:22.960]  過去很久以前青少部有一段時間
[00:22:22.960 --> 00:22:25.360]  其實敬拜真的有些難做
[00:22:25.360 --> 00:22:27.160]  那時候很沉靜的
[00:22:27.160 --> 00:22:28.760]  我記得大家來到的時候
[00:22:28.760 --> 00:22:30.960]  全部都站在那裡一根木頭
[00:22:30.960 --> 00:22:33.160]  然後就對著木頭唱歌
[00:22:33.160 --> 00:22:34.560]  那時候很困難的
[00:22:34.560 --> 00:22:36.960]  一開始David不知道你記不記得
[00:22:36.960 --> 00:22:40.960]  那時候在初中那裡還特別難做
[00:22:40.960 --> 00:22:41.960]  就是慢慢做
[00:22:41.960 --> 00:22:44.560]  然後去到高中大專那些
[00:22:44.560 --> 00:22:47.560]  都開始有些氣氛
[00:22:47.560 --> 00:22:49.360]  但是初中是特別難做的
[00:22:49.360 --> 00:22:51.360]  然後一直去鼓勵他們唱
[00:22:51.360 --> 00:22:53.960]  我們應該怎樣去鼓勵初中唱歌
[00:22:53.960 --> 00:22:55.160]  那時候想了很久
[00:22:55.160 --> 00:22:57.960]  不如我們叫他們拍拍手
[00:22:57.960 --> 00:23:02.160]  或者歌要選得貼近他們
[00:23:02.160 --> 00:23:03.960]  問一下他們喜歡什麼歌
[00:23:03.960 --> 00:23:05.560]  那時候想了很多方法
[00:23:05.560 --> 00:23:08.960]  怎樣去幫初中投入敬拜
[00:23:08.960 --> 00:23:10.160]  但是想都想不到
[00:23:10.160 --> 00:23:12.360]  一直都很沮喪的
[00:23:12.360 --> 00:23:17.760]  那時候突然間來了一個青少
[00:23:17.760 --> 00:23:20.960]  他是一個唐氏綜合症的青少
[00:23:20.960 --> 00:23:22.160]  他來到我們當中
[00:23:22.160 --> 00:23:23.760]  那時候很開心的
[00:23:23.760 --> 00:23:28.360]  很雀躍的一邊拍手一邊去敬拜
[00:23:28.360 --> 00:23:29.560]  那時候全場都很靜
[00:23:29.560 --> 00:23:31.960]  但是他會特別活躍
[00:23:31.960 --> 00:23:34.560]  所以那時候我們敬拜隊經常都說
[00:23:34.560 --> 00:23:36.560]  其實他在當中真的很好
[00:23:36.560 --> 00:23:37.760]  因為帶動了我們
[00:23:37.760 --> 00:23:40.960]  給我們好像有些氣氛
[00:23:40.960 --> 00:23:42.960]  去到有一次初中營的時候
[00:23:42.960 --> 00:23:47.160]  我們記得那一次初中營也是很沮喪的
[00:23:47.160 --> 00:23:50.160]  那一次不知道為什麼玩遊戲玩到叫喊
[00:23:50.160 --> 00:23:52.360]  那時候說算了
[00:23:52.360 --> 00:23:54.160]  盡了力就算了
[00:23:54.160 --> 00:23:55.560]  去到晚會的時候
[00:23:55.560 --> 00:23:57.560]  突然間我們帶敬拜去到
[00:23:57.560 --> 00:24:00.360]  有一首歌講主耶穌基督的愛的時間
[00:24:00.360 --> 00:24:04.360]  那個唐氏綜合症的小朋友突然間哭出來
[00:24:04.360 --> 00:24:05.160]  他哭得很厲害
[00:24:05.160 --> 00:24:06.960]  還要哭了二十分鐘都有
[00:24:06.960 --> 00:24:08.360]  一直哭一直哭
[00:24:08.360 --> 00:24:11.160]  我們各個輪流陪著他
[00:24:11.160 --> 00:24:12.160]  抱著他
[00:24:12.160 --> 00:24:13.560]  一直去安慰他
[00:24:13.560 --> 00:24:15.560]  很想鼓勵他
[00:24:15.560 --> 00:24:18.360]  去幫他打氣那些
[00:24:18.360 --> 00:24:20.960]  我自己也慢慢被他感動
[00:24:20.960 --> 00:24:23.360]  他的眼淚令到我自己也很感動
[00:24:23.360 --> 00:24:24.760]  帶敬拜的時候
[00:24:24.760 --> 00:24:26.360]  然後我看他下面的場
[00:24:26.360 --> 00:24:28.560]  整個場都在哭
[00:24:28.560 --> 00:24:32.560]  整個初中營裏面的初中都在哭
[00:24:32.560 --> 00:24:35.160]  一直在那裏大家慢慢之後分享
[00:24:35.160 --> 00:24:37.160]  大家突然間在那裏分享
[00:24:37.160 --> 00:24:38.160]  就說很體會到
[00:24:38.160 --> 00:24:42.760]  嘩突然間體會到主耶穌基督那份的愛多了很多
[00:24:42.760 --> 00:24:47.160]  因為他們體會到唐氏綜合症的清笑
[00:24:47.160 --> 00:24:50.360]  他自己也有很大體會
[00:24:50.360 --> 00:24:52.760]  再之後我們有一次帶敬拜
[00:24:52.760 --> 00:24:54.760]  唐氏綜合症的清笑
[00:24:54.760 --> 00:24:57.360]  他在裏面分享
[00:24:57.360 --> 00:24:58.360]  就說到有一句
[00:24:58.360 --> 00:24:59.760]  他自己祈禱的時候
[00:24:59.760 --> 00:25:01.960]  他祈禱的時候就說了一句
[00:25:01.960 --> 00:25:03.360]  主耶穌很愛我
[00:25:03.360 --> 00:25:04.960]  我不想主耶穌基督死
[00:25:04.960 --> 00:25:06.760]  感謝主耶穌
[00:25:06.760 --> 00:25:08.760]  只是一句很簡單的句子
[00:25:08.760 --> 00:25:09.960]  他不斷重複的
[00:25:09.960 --> 00:25:11.760]  但我在裏面很體會到一件事
[00:25:11.760 --> 00:25:14.760]  就是他先被主耶穌祝福
[00:25:14.760 --> 00:25:17.760]  以致他發出感恩
[00:25:17.760 --> 00:25:20.360]  他為了主耶穌基督的愛而哭
[00:25:20.360 --> 00:25:23.160]  這件事感染了這麼多人
[00:25:23.160 --> 00:25:25.560]  甚至整個初中的群體
[00:25:25.560 --> 00:25:28.360]  都突然間活躍了很多在敬拜裏面
[00:25:28.360 --> 00:25:29.960]  因為他們開始慢慢
[00:25:29.960 --> 00:25:32.960]  其他人都體會到主耶穌基督的愛多很多
[00:25:32.960 --> 00:25:35.960]  甚至有一些成組一起去報敬拜隊
[00:25:35.960 --> 00:25:36.960]  其實那時候
[00:25:36.960 --> 00:25:39.160]  一個好像叫大復興
[00:25:39.160 --> 00:25:41.160]  一個初中敬拜的大復興
[00:25:41.160 --> 00:25:45.160]  上帝要改變一個群體
[00:25:45.160 --> 00:25:48.160]  他可以用不起眼的人
[00:25:48.160 --> 00:25:51.160]  或者我們有很多音樂才能的
[00:25:51.160 --> 00:25:52.160]  但都做不到
[00:25:52.160 --> 00:25:54.160]  但上帝其實在告訴我們
[00:25:54.160 --> 00:25:55.160]  不是靠這些東西的
[00:25:55.160 --> 00:25:56.560]  上帝要做的話
[00:25:56.560 --> 00:25:59.560]  他可以用唐氏綜合症的一個清少
[00:25:59.560 --> 00:26:01.160]  可以去改變一個群體
[00:26:01.160 --> 00:26:04.160]  其實當時對我都是一個很大的提醒
[00:26:04.160 --> 00:26:08.760]  我生命裏面去回應上帝的呼召
[00:26:08.760 --> 00:26:10.160]  我為神服侍的時間
[00:26:10.160 --> 00:26:12.160]  我要靠些什麼呢
[00:26:12.160 --> 00:26:14.160]  究竟我要靠自己的能力
[00:26:14.160 --> 00:26:16.160]  還是我要看到上帝和我同在
[00:26:16.160 --> 00:26:18.160]  以至到牽顧到我呢
[00:26:18.160 --> 00:26:20.160]  今天之後的時間
[00:26:20.160 --> 00:26:23.160]  很希望大家都為那個清少去禱告
[00:26:23.160 --> 00:26:26.160]  因為其實他現在都面對一個很重的
[00:26:26.160 --> 00:26:28.160]  嚴重的疾病
[00:26:28.160 --> 00:26:30.160]  很盼望大家都繼續為他的生命祈禱
[00:26:30.160 --> 00:26:32.160]  因為他生命裏面
[00:26:32.160 --> 00:26:34.160]  一直都體會到主耶穌基督的愛
[00:26:34.160 --> 00:26:37.160]  盼望他在之後的時間
[00:26:37.160 --> 00:26:39.160]  都可以繼續緊握住主耶穌基督的愛
[00:26:39.160 --> 00:26:41.160]  去面對生命
[00:26:41.160 --> 00:26:44.160]  但是今天他的故事
[00:26:44.160 --> 00:26:46.160]  其實都很希望
[00:26:46.160 --> 00:26:48.160]  可以給到我們弟兄姊妹當中
[00:26:48.160 --> 00:26:50.160]  我們有一個很大的鼓勵
[00:26:50.160 --> 00:26:52.160]  盼望我們面對
[00:26:52.160 --> 00:26:54.160]  我們為神服侍的時間
[00:26:54.160 --> 00:26:55.160]  我們不要再去看自己
[00:26:55.160 --> 00:26:57.160]  不要看自己我們缺乏些什麼
[00:26:57.160 --> 00:26:59.160]  而我們真的可以去擁抱到
[00:26:59.160 --> 00:27:02.160]  上帝和我們同在這一份美好
[00:27:02.160 --> 00:27:04.160]  以至到我們生命裏面
[00:27:04.160 --> 00:27:06.160]  可以去為神踏出一步
[00:27:06.160 --> 00:27:08.160]  我們平時不夠膽做的
[00:27:08.160 --> 00:27:10.160]  我們一起去祈禱好嗎
[00:27:10.160 --> 00:27:12.160]  聖經八德
[00:27:12.160 --> 00:27:18.160]  有少許時間
[00:27:18.160 --> 00:27:20.160]  很希望大家
[00:27:20.160 --> 00:27:22.160]  可以想一件事
[00:27:22.160 --> 00:27:24.160]  有些什麼你很想去為神去做
[00:27:24.160 --> 00:27:26.160]  但是生命裏面
[00:27:26.160 --> 00:27:28.160]  可能有些事去想過
[00:27:28.160 --> 00:27:29.160]  度過的時間
[00:27:29.160 --> 00:27:30.160]  會覺得自己
[00:27:30.160 --> 00:27:32.160]  可能未必有那個能力
[00:27:32.160 --> 00:27:34.160]  未必有那個慧份
[00:27:34.160 --> 00:27:36.160]  去做到的
[00:27:37.160 --> 00:27:39.160]  向神禱告
[00:27:39.160 --> 00:27:41.160]  將這件事去交託
[00:27:41.160 --> 00:27:58.160]  或者弟兄姊妹
[00:27:58.160 --> 00:28:00.160]  在生命裏面
[00:28:00.160 --> 00:28:02.160]  有沒有體會到自己
[00:28:02.160 --> 00:28:04.160]  可能有一些東西
[00:28:04.160 --> 00:28:05.160]  你的價值
[00:28:05.160 --> 00:28:07.160]  你很不喜歡自己的地方
[00:28:07.160 --> 00:28:09.160]  或者你很渴望
[00:28:09.160 --> 00:28:11.160]  自己可以變到
[00:28:11.160 --> 00:28:13.160]  第二些人
[00:28:13.160 --> 00:28:17.160]  你向主禱告
[00:28:17.160 --> 00:28:21.160]  求天父
[00:28:21.160 --> 00:28:23.160]  去帶領你
[00:28:23.160 --> 00:28:25.160]  去看到
[00:28:25.160 --> 00:28:27.160]  他所創造的你的獨特性
[00:28:27.160 --> 00:28:31.160]  如果求天父去帶領你
[00:28:33.160 --> 00:28:35.160]  你會體會到
[00:28:35.160 --> 00:28:37.160]  天父是多麼愛你
[00:28:37.160 --> 00:28:59.160]  最後很希望
[00:28:59.160 --> 00:29:01.160]  大家去禱告
[00:29:02.160 --> 00:29:04.160]  求天父帶領我們
[00:29:04.160 --> 00:29:06.160]  看到我們生命裏面
[00:29:06.160 --> 00:29:07.160]  那個照明
[00:29:07.160 --> 00:29:09.160]  那個意象
[00:29:09.160 --> 00:29:11.160]  這個世界可能我們看下去
[00:29:11.160 --> 00:29:13.160]  都會有令我們
[00:29:13.160 --> 00:29:15.160]  沮喪的時間
[00:29:15.160 --> 00:29:16.160]  很多紛爭
[00:29:16.160 --> 00:29:17.160]  很多戰亂
[00:29:17.160 --> 00:29:19.160]  很多令人傷痛的事
[00:29:19.160 --> 00:29:22.160]  我們可能都好像
[00:29:22.160 --> 00:29:23.160]  以色列人那樣
[00:29:23.160 --> 00:29:24.160]  不斷去問
[00:29:24.160 --> 00:29:26.160]  神何時
[00:29:26.160 --> 00:29:28.160]  會來救我們
[00:29:28.160 --> 00:29:30.160]  但其實
[00:29:31.160 --> 00:29:33.160]  神的拯救已經開始了
[00:29:33.160 --> 00:29:36.160]  祂一直一直都在
[00:29:36.160 --> 00:29:38.160]  過去現在都在
[00:29:38.160 --> 00:29:40.160]  祂是一個主動的
[00:29:40.160 --> 00:29:42.160]  來到我們生命當中
[00:29:42.160 --> 00:29:44.160]  和我們同在的神
[00:29:44.160 --> 00:29:48.160]  祂藉著主耶穌基督
[00:29:48.160 --> 00:29:50.160]  去讓這個世界得著盼望
[00:29:50.160 --> 00:29:52.160]  同樣
[00:29:52.160 --> 00:29:54.160]  今天
[00:29:54.160 --> 00:29:56.160]  祂都希望
[00:29:56.160 --> 00:29:58.160]  祂讓我們生命
[00:29:58.160 --> 00:30:00.160]  可以展現祂
[00:30:00.160 --> 00:30:02.160]  祂讓這個世界
[00:30:02.160 --> 00:30:04.160]  可以體會到
[00:30:04.160 --> 00:30:08.160]  祂的福音
[00:30:08.160 --> 00:30:10.160]  祂所賜予世界盼望
[00:30:10.160 --> 00:30:14.160]  這個盼望
[00:30:14.160 --> 00:30:16.160]  超越這個世界
[00:30:16.160 --> 00:30:18.160]  我們所可以看得見
[00:30:18.160 --> 00:30:20.160]  和天父禱告
[00:30:20.160 --> 00:30:22.160]  求天父帶領我們
[00:30:22.160 --> 00:30:24.160]  可以看到我們生命裏面的照明
[00:30:24.160 --> 00:30:38.160]  (音樂)
[00:30:38.160 --> 00:30:39.160]  真是天父啊
[00:30:39.160 --> 00:30:40.160]  我們真的很感謝你
[00:30:40.160 --> 00:30:42.160]  你創造了我們
[00:30:42.160 --> 00:30:44.160]  有我們在媽媽肚裏面
[00:30:44.160 --> 00:30:46.160]  你已經認識了我們
[00:30:46.160 --> 00:30:48.160]  你創造的
[00:30:48.160 --> 00:30:50.160]  我們每一個
[00:30:50.160 --> 00:30:52.160]  都沒有錯
[00:30:52.160 --> 00:30:54.160]  你創造我們每一個
[00:30:54.160 --> 00:30:56.160]  都有你的心意
[00:30:56.160 --> 00:30:58.160]  我們可能有時候生命裏面
[00:30:58.160 --> 00:31:00.160]  我們看自己
[00:31:00.160 --> 00:31:02.160]  我們會很不喜歡
[00:31:02.160 --> 00:31:04.160]  或者我們很渴望
[00:31:04.160 --> 00:31:06.160]  成為其他人
[00:31:06.160 --> 00:31:10.160]  但正正
[00:31:10.160 --> 00:31:12.160]  其實就是這個世界扭曲了我們
[00:31:12.160 --> 00:31:14.160]  怎樣看我們本身
[00:31:14.160 --> 00:31:16.160]  你所創造的那份美好
[00:31:16.160 --> 00:31:20.160]  求你帶領我們
[00:31:20.160 --> 00:31:22.160]  擁抱你所創造的我們
[00:31:22.160 --> 00:31:26.160]  體會到你創造我們的時候
[00:31:26.160 --> 00:31:28.160]  你同樣
[00:31:28.160 --> 00:31:30.160]  都有說那句
[00:31:30.160 --> 00:31:32.160]  好
[00:31:32.160 --> 00:31:34.160]  我們在你創造的裏面
[00:31:34.160 --> 00:31:36.160]  有我們的獨特性
[00:31:36.160 --> 00:31:40.160]  為了彰顯你
[00:31:40.160 --> 00:31:42.160]  為了展現你的國度
[00:31:42.160 --> 00:31:44.160]  求你兼顧我們的心
[00:31:44.160 --> 00:31:46.160]  讓我們知道
[00:31:46.160 --> 00:31:48.160]  我們在這個世界裏面
[00:31:48.160 --> 00:31:50.160]  不需要害怕
[00:31:50.160 --> 00:31:52.160]  面對這個世界有很多事
[00:31:52.160 --> 00:31:54.160]  會令到我們徬徨
[00:31:54.160 --> 00:31:56.160]  但你是和我們同在的神
[00:31:56.160 --> 00:31:58.160]  你的大能的手會拖大我們的渡過
[00:31:58.160 --> 00:32:00.160]  求你帶領我們
[00:32:00.160 --> 00:32:02.160]  讓我們在生命裏面
[00:32:02.160 --> 00:32:04.160]  學習去依靠你更多
[00:32:04.160 --> 00:32:06.160]  把焦點放在你那裏更多
[00:32:06.160 --> 00:32:08.160]  知道你是愛我們的神
[00:32:08.160 --> 00:32:10.160]  你會兼顧我們
[00:32:10.160 --> 00:32:12.160]  你的大能的手會令到這個世界得見盼望
[00:32:12.160 --> 00:32:14.160]  讓我們仰望你更多
[00:32:14.160 --> 00:32:16.160]  高舉你更多
[00:32:16.160 --> 00:32:18.160]  我們可以為你而活
[00:32:18.160 --> 00:32:20.160]  我們生命裏面可以去仰望你
[00:32:20.160 --> 00:32:22.160]  我們生命裏面可以去展現到
[00:32:22.160 --> 00:32:24.160]  你賜給我們那份美好
[00:32:24.160 --> 00:32:26.160]  他可以帶領我們
[00:32:26.160 --> 00:32:28.160]  讓我們心歸向你
[00:32:28.160 --> 00:32:30.160]  祈禱交托
[00:32:30.160 --> 00:32:32.160]  我們一起起來唱這首回應詩歌
[00:32:32.160 --> 00:32:34.160]  好嗎
[00:32:34.160 --> 00:32:38.160]  你是我心
[00:32:38.160 --> 00:32:40.160]  是我的地獄
