
[00:00:00.000 --> 00:00:06.560]  喂喂喂,謝謝敬拜隊和我們有敬拜時間
[00:17:07.880 --> 00:17:09.880]  祂很想和我們一起
[00:17:09.880 --> 00:17:11.880]  跟著祂的引領
[00:17:11.880 --> 00:17:13.880]  一步一步去面對生命的核心
[00:17:13.880 --> 00:17:15.880]  或一些問題
[00:17:15.880 --> 00:17:17.880]  我想弟兄姊妹
[00:17:17.880 --> 00:17:19.880]  當你真的用信服的心態
[00:17:19.880 --> 00:17:21.880]  或者願意去聽聽
[00:17:21.880 --> 00:17:23.880]  上帝在你生命的聲音的時候
[00:17:23.880 --> 00:17:25.880]  你走到上帝面前禱告
[00:17:25.880 --> 00:17:27.880]  你的心態可能會有些轉變
[00:17:27.880 --> 00:17:29.880]  你去禱告的時候
[00:17:29.880 --> 00:17:31.880]  是問上帝
[00:17:31.880 --> 00:17:33.880]  我在這件事上很需要你幫助
[00:17:33.880 --> 00:17:35.880]  我看到有甚麼需要改變
[00:17:35.880 --> 00:17:37.880]  去學習
[00:17:37.880 --> 00:17:39.880]  我想你聽到的可能是
[00:17:39.880 --> 00:17:41.880]  你去學習愛
[00:17:41.880 --> 00:17:43.880]  體諒你的朋友多一點
[00:17:43.880 --> 00:17:45.880]  或者去坦誠溝通
[00:17:45.880 --> 00:17:47.880]  面對你對他的感受
[00:17:47.880 --> 00:17:49.880]  又或者想讓你去學習
[00:17:49.880 --> 00:17:51.880]  如何去尊敬你的家人
[00:17:51.880 --> 00:17:53.880]  去和家人多點聊天
[00:17:53.880 --> 00:17:55.880]  去發表一下
[00:17:55.880 --> 00:17:57.880]  或分享一下你的感受和你的家人
[00:17:57.880 --> 00:17:59.880]  當你願意去信服
[00:17:59.880 --> 00:18:01.880]  聽到上帝的吩咐帶領
[00:18:01.880 --> 00:18:04.880]  並且願意踏出一步去實踐行動的時候
[00:18:04.880 --> 00:18:06.880]  我想那一刻就是你去經歷
[00:18:06.880 --> 00:18:08.880]  上帝如何去改變
[00:18:08.880 --> 00:18:10.880]  你和自己的關係也好
[00:18:10.880 --> 00:18:12.880]  和人的關係
[00:18:12.880 --> 00:18:15.880]  或者是當中一些的難處
[00:18:15.880 --> 00:18:17.880]  這個時候你就會在經歷
[00:18:17.880 --> 00:18:20.880]  上帝在你生命裡的作為
[00:18:20.880 --> 00:18:25.880]  很想新一年
[00:18:25.880 --> 00:18:27.880]  第一個的開始
[00:18:27.880 --> 00:18:30.880]  新的開始我們能夠去轉變我們的心態
[00:18:30.880 --> 00:18:33.880]  當我們去尋求神的幫助的時候
[00:18:33.880 --> 00:18:35.880]  想去經歷上帝的能力
[00:18:35.880 --> 00:18:37.880]  或者改變的時候
[00:18:37.880 --> 00:18:41.880]  我們不再急於求上帝去解決我們面對的問題
[00:18:41.880 --> 00:18:44.880]  而是願意先去在神的面前
[00:18:44.880 --> 00:18:46.880]  坦誠去開放你自己
[00:18:46.880 --> 00:18:48.880]  去聽一下上帝對你有什麼吩咐
[00:18:48.880 --> 00:18:50.880]  或者你要改變的那一部分
[00:18:50.880 --> 00:18:52.880]  在過程裡面之後
[00:18:52.880 --> 00:18:54.880]  我相信你一定會去體會
[00:18:54.880 --> 00:18:57.880]  上帝真的在你的生命裡面工作
[00:18:57.880 --> 00:18:59.880]  在你的生命和你和對方的生命之間
[00:18:59.880 --> 00:19:02.880]  那份奇妙的帶領
[00:19:02.880 --> 00:19:05.880]  這是第一點很想和大家分享的
[00:19:05.880 --> 00:19:08.880]  我們再下去
[00:19:08.880 --> 00:19:11.880]  我們看看接下來的經文
[00:19:11.880 --> 00:19:13.880]  剛剛提到加拿大婚宴
[00:19:13.880 --> 00:19:15.880]  水變酒的神蹟
[00:19:15.880 --> 00:19:18.880]  在最後一節,第十一節這裡
[00:19:18.880 --> 00:19:21.880]  其實是整個故事的一個總結
[00:19:21.880 --> 00:19:23.880]  約翰福音的作者
[00:19:23.880 --> 00:19:26.880]  同時也是耶穌十二門徒之一的約翰
[00:19:26.880 --> 00:19:31.880]  他為這個神蹟作了一個結論
[00:19:31.880 --> 00:19:35.880]  他說這個神蹟不是無緣無故或漫無目的發生的
[00:19:35.880 --> 00:19:37.880]  作者要讓讀者知道
[00:19:37.880 --> 00:19:40.880]  這是耶穌行的第一個神蹟
[00:19:40.880 --> 00:19:43.880]  而這個神蹟是要顯出耶穌的榮耀
[00:19:43.880 --> 00:19:47.880]  並且令到耶穌的門徒去信祂
[00:19:47.880 --> 00:19:49.880]  我們要問
[00:19:49.880 --> 00:19:54.880]  為什麼加拿大水變酒這個神蹟
[00:19:54.880 --> 00:19:57.880]  要顯出耶穌的榮耀呢?
[00:19:57.880 --> 00:19:58.880]  甚或你會問
[00:19:58.880 --> 00:20:00.880]  耶穌的門徒
[00:20:00.880 --> 00:20:01.880]  他們信耶穌
[00:20:01.880 --> 00:20:04.880]  或者在這一章之前已經信了耶穌
[00:20:04.880 --> 00:20:06.880]  為什麼這裡會再說
[00:20:06.880 --> 00:20:08.880]  他的門徒就信了耶穌呢?
[00:20:08.880 --> 00:20:10.880]  這裡是甚麼意思呢?
[00:20:10.880 --> 00:20:13.880]  在這個時候,我們要回到第一章
[00:20:13.880 --> 00:20:15.880]  這裡是第二章的開始
[00:20:15.880 --> 00:20:17.880]  我們回到第一章約翰福音的尾段
[00:20:17.880 --> 00:20:20.880]  去看看其實在說甚麼
[00:20:20.880 --> 00:20:22.880]  原來在加拿大婚宴之前
[00:20:22.880 --> 00:20:25.880]  耶穌剛剛開始呼召門徒
[00:20:25.880 --> 00:20:28.880]  以我們所知,有12個門徒
[00:20:28.880 --> 00:20:31.880]  但這裡說到耶穌一開始去呼召的門徒
[00:20:31.880 --> 00:20:32.880]  有五位
[00:20:32.880 --> 00:20:36.880]  分別是安德烈、彼得、約翰
[00:20:36.880 --> 00:20:37.880]  就是約翰福音的作者
[00:20:37.880 --> 00:20:39.880]  費力和拿丹葉
[00:20:39.880 --> 00:20:40.880]  在第一章的時候
[00:20:40.880 --> 00:20:41.880]  其實我們回看
[00:20:41.880 --> 00:20:43.880]  其實也挺厲害的
[00:20:43.880 --> 00:20:45.880]  因為當時安德烈和拿丹葉
[00:20:45.880 --> 00:20:47.880]  呼召的其中兩個門徒
[00:20:47.880 --> 00:20:48.880]  他們已經說得出
[00:20:48.880 --> 00:20:52.880]  耶穌的非凡、很特別的身份
[00:20:52.880 --> 00:20:56.880]  他們稱呼耶穌為尼塞亞
[00:20:56.880 --> 00:20:57.880]  並且拿丹葉也說
[00:20:57.880 --> 00:20:59.880]  你是上帝神的兒子
[00:20:59.880 --> 00:21:01.880]  是以色列的王
[00:21:01.880 --> 00:21:03.880]  在那個時候
[00:21:03.880 --> 00:21:05.880]  他們一見到耶穌就喊得出
[00:21:05.880 --> 00:21:06.880]  他的身份
[00:21:06.880 --> 00:21:08.880]  其實已經是很厲害的事
[00:21:08.880 --> 00:21:10.880]  因為當時有很多猶太人認不出
[00:21:10.880 --> 00:21:12.880]  耶穌就是那位尼塞亞
[00:21:12.880 --> 00:21:14.880]  而在耶穌的時代
[00:21:14.880 --> 00:21:15.880]  一群猶太人
[00:21:15.880 --> 00:21:17.880]  他們所認為的尼塞亞
[00:21:17.880 --> 00:21:20.880]  是一個怎樣的事件呢
[00:21:20.880 --> 00:21:21.880]  他們認為
[00:21:21.880 --> 00:21:24.880]  這位尼塞亞是大衛王的後裔
[00:21:24.880 --> 00:21:25.880]  去作為一個君王
[00:21:25.880 --> 00:21:27.880]  作為以色列人的王
[00:21:27.880 --> 00:21:28.880]  他是一個人
[00:21:28.880 --> 00:21:30.880]  並不是一個有神性的形象
[00:21:30.880 --> 00:21:32.880]  而很有趣的是
[00:21:32.880 --> 00:21:33.880]  當拿丹葉說出
[00:21:33.880 --> 00:21:35.880]  耶穌是神的兒子的時候
[00:21:35.880 --> 00:21:38.880]  你是以色列人的王的時候
[00:21:38.880 --> 00:21:40.880]  耶穌的回覆很特別
[00:21:40.880 --> 00:21:44.880]  他說門徒你們會見到
[00:21:44.880 --> 00:21:46.880]  比這些更大的事
[00:21:46.880 --> 00:21:48.880]  因為當時耶穌看穿了
[00:21:48.880 --> 00:21:51.880]  拿丹葉心裏面的人的心
[00:21:51.880 --> 00:21:52.880]  所以拿丹葉就說
[00:21:52.880 --> 00:21:53.880]  我相信你
[00:21:53.880 --> 00:21:55.880]  耶穌你是神的兒子
[00:21:55.880 --> 00:21:56.880]  是以色列人的王
[00:21:56.880 --> 00:21:59.880]  但耶穌說你們將會見到
[00:21:59.880 --> 00:22:02.880]  更加大更加震撼的事
[00:22:02.880 --> 00:22:03.880]  亦都是接下來
[00:22:03.880 --> 00:22:08.880]  我們見到第二章水面走的故事
[00:22:08.880 --> 00:22:11.880]  我相信一群那五個
[00:22:11.880 --> 00:22:13.880]  剛剛被呼召做門徒的人
[00:22:13.880 --> 00:22:15.880]  他們聽完耶穌說
[00:22:15.880 --> 00:22:17.880]  啊 耶穌你看透人心不止
[00:22:17.880 --> 00:22:19.880]  還有更大更震撼的事
[00:22:19.880 --> 00:22:21.880]  我相信到他們去參加
[00:22:21.880 --> 00:22:23.880]  這個嘉拿的婚宴的時候
[00:22:23.880 --> 00:22:24.880]  他們一定會很好奇
[00:22:24.880 --> 00:22:26.880]  去留心看看他們會見到
[00:22:26.880 --> 00:22:30.880]  甚麼更大更偉大的事
[00:22:30.880 --> 00:22:33.880]  我想門徒一直跟隨耶穌
[00:22:33.880 --> 00:22:35.880]  一直觀察在嘉拿婚宴
[00:22:35.880 --> 00:22:37.880]  看看耶穌會做甚麼的時候
[00:22:37.880 --> 00:22:39.880]  他們剛剛說到
[00:22:39.880 --> 00:22:42.880]  水面走這個神蹟去發生
[00:22:42.880 --> 00:22:43.880]  約翰福音的作者
[00:22:43.880 --> 00:22:44.880]  剛剛說到約翰
[00:22:44.880 --> 00:22:45.880]  他是其中一位
[00:22:45.880 --> 00:22:48.880]  是一開始被耶穌呼召
[00:22:48.880 --> 00:22:51.880]  他也來到嘉拿婚宴這個地方
[00:22:51.880 --> 00:22:54.880]  所以他去記載這個神蹟的時候
[00:22:54.880 --> 00:22:57.880]  有很多很詳細的技術
[00:22:57.880 --> 00:22:59.880]  其實當我去看這段經文的時候
[00:22:59.880 --> 00:23:00.880]  再重申的時候
[00:23:00.880 --> 00:23:01.880]  我覺得第六節
[00:23:01.880 --> 00:23:03.880]  其實是很特別
[00:23:03.880 --> 00:23:05.880]  很仔細去形容
[00:23:05.880 --> 00:23:08.880]  有六口石缸放在家中
[00:23:08.880 --> 00:23:11.880]  每口可以裝兩至三桶水
[00:23:11.880 --> 00:23:15.880]  我想作者為甚麼會放這段經文在這裡
[00:23:15.880 --> 00:23:18.880]  有時我們都會跳過了
[00:23:18.880 --> 00:23:20.880]  好像不知道在說甚麼
[00:23:20.880 --> 00:23:21.880]  甚麼是兩至三桶水
[00:23:21.880 --> 00:23:22.880]  我們就會離開了
[00:23:22.880 --> 00:23:26.880]  但原來這裡是一個作者
[00:23:26.880 --> 00:23:27.880]  約翰想告訴我們
[00:23:27.880 --> 00:23:29.880]  究竟他去見到的這個神蹟
[00:23:29.880 --> 00:23:32.880]  是多麼的厲害和偉大
[00:23:32.880 --> 00:23:35.880]  我上網做了一個
[00:23:35.880 --> 00:23:40.880]  看看究竟六口石缸有甚麼厲害
[00:23:40.880 --> 00:23:43.880]  六口石缸可以裝四百八十公升的水
[00:23:43.880 --> 00:23:46.880]  想像一下,四百八十公升的水
[00:23:46.880 --> 00:23:49.880]  大概等於六百四十支酒
[00:23:49.880 --> 00:23:52.880]  未必是紅酒,是酒的一支支
[00:23:52.880 --> 00:23:54.880]  你想像一下
[00:23:54.880 --> 00:23:56.880]  一群門徒去見耶穌
[00:23:56.880 --> 00:23:57.880]  去水邊走
[00:23:57.880 --> 00:23:59.880]  不只是變成一杯酒
[00:23:59.880 --> 00:24:01.880]  或者少許
[00:24:01.880 --> 00:24:04.880]  他們是見到六口石缸滿滿的
[00:24:04.880 --> 00:24:06.880]  變成六百四十支的酒
[00:24:06.880 --> 00:24:08.880]  我想作者在這裡
[00:24:08.880 --> 00:24:12.880]  他要特意記載這個情況的時候
[00:24:12.880 --> 00:24:15.880]  說到六口石缸都倒滿了
[00:24:15.880 --> 00:24:17.880]  耶穌就是這樣變成了那些酒
[00:24:17.880 --> 00:24:20.880]  我想作者本人寫下的時候
[00:24:20.880 --> 00:24:23.880]  他自己都覺得很驚訝
[00:24:23.880 --> 00:24:24.880]  驚訝到一個地步
[00:24:24.880 --> 00:24:29.880]  就是他們擦身了對耶穌的認知
[00:24:29.880 --> 00:24:31.880]  或者對於他理解尼塞亞
[00:24:31.880 --> 00:24:34.880]  是一個怎樣的尼塞亞的想法
[00:24:34.880 --> 00:24:37.880]  他見到耶穌將大量的水
[00:24:37.880 --> 00:24:39.880]  變成了酒
[00:24:39.880 --> 00:24:41.880]  他們知道絕對不是魔法
[00:24:41.880 --> 00:24:43.880]  不是「叮」地變
[00:24:43.880 --> 00:24:47.880]  而是他看見水邊酒是一種物質
[00:24:47.880 --> 00:24:49.880]  轉換成另一種物質
[00:24:49.880 --> 00:24:52.880]  其實是一個再創造的情況
[00:24:52.880 --> 00:24:53.880]  他們看見的是
[00:24:53.880 --> 00:24:56.880]  耶穌創造了這一批大量的酒
[00:24:56.880 --> 00:24:57.880]  他們看見的
[00:24:57.880 --> 00:24:59.880]  再一次去認識到
[00:24:59.880 --> 00:25:03.880]  他們說得出耶穌是神的兒子尼塞亞
[00:25:03.880 --> 00:25:06.880]  是以色列人的王
[00:25:06.880 --> 00:25:09.880]  其實他們不太知道是甚麼回事
[00:25:09.880 --> 00:25:11.880]  但這一刻他們經歷了神蹟的時候
[00:25:11.880 --> 00:25:14.880]  他們看見耶穌是那位能夠創造的主
[00:25:14.880 --> 00:25:15.880]  看得見他是那個
[00:25:15.880 --> 00:25:19.880]  「使不可能變為可能」的創造主
[00:25:19.880 --> 00:25:21.880]  剛剛也說到
[00:25:21.880 --> 00:25:22.880]  一章尾
[00:25:22.880 --> 00:25:24.880]  門徒當刻已經信了耶穌
[00:25:24.880 --> 00:25:26.880]  知道他是尼塞亞
[00:25:26.880 --> 00:25:28.880]  是上帝所應許的君王
[00:25:28.880 --> 00:25:31.880]  並且跟從了他成為了門徒
[00:25:31.880 --> 00:25:32.880]  這班門徒
[00:25:32.880 --> 00:25:34.880]  我想他們那一刻覺得
[00:25:34.880 --> 00:25:36.880]  叫得出他的名字
[00:25:36.880 --> 00:25:37.880]  認得出他是尼塞亞
[00:25:37.880 --> 00:25:40.880]  覺得很認識這位耶穌
[00:25:40.880 --> 00:25:41.880]  這位尼塞亞
[00:25:41.880 --> 00:25:42.880]  但我想耶穌心想
[00:25:42.880 --> 00:25:44.880]  其實你們也知道
[00:25:44.880 --> 00:25:45.880]  很少,很表面
[00:25:45.880 --> 00:25:46.880]  耶穌就是這樣
[00:25:46.880 --> 00:25:47.880]  藉著水變酒
[00:25:47.880 --> 00:25:50.880]  要更新門徒對他
[00:25:50.880 --> 00:25:52.880]  作為尼塞亞的認識
[00:25:52.880 --> 00:25:54.880]  要顯出他的榮耀
[00:25:54.880 --> 00:25:56.880]  並且要讓一班門徒
[00:25:56.880 --> 00:26:00.880]  更加清楚他相信的是哪一位
[00:26:00.880 --> 00:26:02.880]  其實成卷的約翰福音
[00:26:02.880 --> 00:26:03.880]  總共記載了
[00:26:03.880 --> 00:26:05.880]  耶穌行的七個神蹟
[00:26:05.880 --> 00:26:06.880]  其實每一個神蹟
[00:26:06.880 --> 00:26:08.880]  都是耶穌透過
[00:26:08.880 --> 00:26:10.880]  他所行的奇妙的工作
[00:26:10.880 --> 00:26:13.880]  要讓門徒更深
[00:26:13.880 --> 00:26:14.880]  更清楚地知道
[00:26:14.880 --> 00:26:16.880]  耶穌是一個多麼豐富
[00:26:16.880 --> 00:26:18.880]  擦身他們所想
[00:26:18.880 --> 00:26:20.880]  所理解的一個上帝
[00:26:20.880 --> 00:26:22.880]  門徒由第一天
[00:26:22.880 --> 00:26:23.880]  去跟從耶穌
[00:26:23.880 --> 00:26:24.880]  由第一天
[00:26:24.880 --> 00:26:25.880]  他們就是這樣
[00:26:25.880 --> 00:26:27.880]  不斷持續去認識
[00:26:27.880 --> 00:26:29.880]  持續地去經歷
[00:26:29.880 --> 00:26:31.880]  持續地去相信
[00:26:31.880 --> 00:26:33.880]  不斷地一步一步
[00:26:33.880 --> 00:26:34.880]  更深地了解
[00:26:34.880 --> 00:26:35.880]  耶穌基督
[00:26:35.880 --> 00:26:38.880]  這位尼塞亞是怎樣的尼塞亞
[00:26:38.880 --> 00:26:40.880]  怎樣的上帝
[00:26:40.880 --> 00:26:42.880]  頂姐妹
[00:26:42.880 --> 00:26:44.880]  說到更深認識
[00:26:44.880 --> 00:26:46.880]  或者認識這個主題
[00:26:46.880 --> 00:26:47.880]  或者這個議題
[00:26:47.880 --> 00:26:49.880]  我想我來到青少部
[00:26:49.880 --> 00:26:51.880]  當中我對你們有一個
[00:26:51.880 --> 00:26:52.880]  跟你們相處有一個
[00:26:52.880 --> 00:26:54.880]  很特別的體會
[00:26:54.880 --> 00:26:55.880]  我來青少部傳道人
[00:26:55.880 --> 00:26:57.880]  大概一年半多
[00:26:57.880 --> 00:26:58.880]  加上神學生
[00:26:58.880 --> 00:26:59.880]  大概三年的時間
[00:26:59.880 --> 00:27:01.880]  有時聽到你們說
[00:27:01.880 --> 00:27:03.880]  由K班就認識
[00:27:03.880 --> 00:27:04.880]  K班就認識
[00:27:04.880 --> 00:27:05.880]  對我來說
[00:27:05.880 --> 00:27:06.880]  我K班的時候
[00:27:06.880 --> 00:27:07.880]  未信耶穌
[00:27:07.880 --> 00:27:08.880]  我是中六信耶穌
[00:27:08.880 --> 00:27:10.880]  然後就說你們到現在
[00:27:10.880 --> 00:27:11.880]  到現在就中學
[00:27:11.880 --> 00:27:13.880]  大學都是同一個小組
[00:27:13.880 --> 00:27:15.880]  我想你們認識了這麼多年
[00:27:15.880 --> 00:27:16.880]  一定很熟
[00:27:16.880 --> 00:27:18.880]  一定很認識大家
[00:27:18.880 --> 00:27:20.880]  但有時問到你們
[00:27:20.880 --> 00:27:22.880]  你們認識了很多年
[00:27:22.880 --> 00:27:23.880]  但其實你們都不是很知道
[00:27:23.880 --> 00:27:25.880]  大家家裏有多少兄弟姐妹
[00:27:25.880 --> 00:27:27.880]  叫得出對方的名字
[00:27:27.880 --> 00:27:29.880]  不知道他的興趣是什麼
[00:27:29.880 --> 00:27:31.880]  很多時候問一些
[00:27:31.880 --> 00:27:32.880]  特別初中的
[00:27:32.880 --> 00:27:33.880]  他們都答不出
[00:27:33.880 --> 00:27:34.880]  旁邊那個
[00:27:34.880 --> 00:27:35.880]  可能知道他的英文名字
[00:27:35.880 --> 00:27:37.880]  但不知道他的中文名字
[00:27:37.880 --> 00:27:38.880]  不知道小妹妹
[00:27:38.880 --> 00:27:39.880]  有沒有像你們
[00:27:39.880 --> 00:27:41.880]  去認識上帝一樣
[00:27:41.880 --> 00:27:42.880]  認識了耶穌
[00:27:42.880 --> 00:27:43.880]  神的兒子
[00:27:43.880 --> 00:27:45.880]  尼塞亞很多年
[00:27:45.880 --> 00:27:47.880]  但你都不是很了解上帝
[00:27:47.880 --> 00:27:48.880]  知道對方的名字
[00:27:48.880 --> 00:27:49.880]  他就是耶穌
[00:27:49.880 --> 00:27:50.880]  兩個星期前
[00:27:50.880 --> 00:27:51.880]  去兒童部
[00:27:51.880 --> 00:27:52.880]  他們都說得出
[00:27:52.880 --> 00:27:53.880]  耶穌
[00:27:53.880 --> 00:27:54.880]  我們釘十字架
[00:27:54.880 --> 00:27:56.880]  他是教主
[00:27:56.880 --> 00:27:58.880]  我們人有時都會
[00:27:58.880 --> 00:28:02.880]  自以為自己很認識對方
[00:28:02.880 --> 00:28:03.880]  為什麼這樣說呢
[00:28:03.880 --> 00:28:06.880]  因為我想你們都有你們的好朋友
[00:28:06.880 --> 00:28:09.880]  你們的死黨
[00:28:09.880 --> 00:28:10.880]  有時認識了很多年
[00:28:10.880 --> 00:28:11.880]  知道對方很多
[00:28:11.880 --> 00:28:13.880]  跟他經歷了很多事
[00:28:13.880 --> 00:28:14.880]  很多歷史
[00:28:14.880 --> 00:28:16.880]  但有時都會聽到你們
[00:28:16.880 --> 00:28:18.880]  之間會吵架
[00:28:18.880 --> 00:28:20.880]  有些衝突
[00:28:20.880 --> 00:28:22.880]  有些不和
[00:28:22.880 --> 00:28:23.880]  其實我猜你跟一個
[00:28:23.880 --> 00:28:25.880]  你以為很熟的人吵架
[00:28:25.880 --> 00:28:26.880]  其實背後代表著
[00:28:26.880 --> 00:28:29.880]  你們之間有些地方不明白
[00:28:29.880 --> 00:28:30.880]  認識了這麼多年
[00:28:30.880 --> 00:28:32.880]  你都不能完全了解
[00:28:32.880 --> 00:28:33.880]  明白
[00:28:33.880 --> 00:28:35.880]  包容這個人
[00:28:35.880 --> 00:28:37.880]  因為他們都有很多面
[00:28:37.880 --> 00:28:38.880]  我也認識一個朋友
[00:28:38.880 --> 00:28:39.880]  很矮的
[00:28:39.880 --> 00:28:41.880]  但他會做出一些很容易的行為
[00:28:41.880 --> 00:28:42.880]  我就在想
[00:28:42.880 --> 00:28:43.880]  我真的重新認識你了
[00:28:43.880 --> 00:28:45.880]  特別是在旅行的時候
[00:28:45.880 --> 00:28:48.880]  我想當你認識一個人
[00:28:48.880 --> 00:28:50.880]  甚至你認識你自己
[00:28:50.880 --> 00:28:51.880]  你都會發現
[00:28:51.880 --> 00:28:53.880]  人可以有很多面向
[00:28:53.880 --> 00:28:55.880]  你都會驚訝
[00:28:55.880 --> 00:28:57.880]  為什麼他會在這個時刻
[00:28:57.880 --> 00:28:58.880]  做這件事
[00:28:58.880 --> 00:28:59.880]  說這句話
[00:28:59.880 --> 00:29:01.880]  認識一個人
[00:29:01.880 --> 00:29:04.880]  都可以這麼不完全去認識的時候
[00:29:04.880 --> 00:29:06.880]  更何況我們要認識的是
[00:29:06.880 --> 00:29:08.880]  這位看不見
[00:29:08.880 --> 00:29:09.880]  這麼偉大
[00:29:09.880 --> 00:29:11.880]  這麼豐富的上帝
[00:29:11.880 --> 00:29:14.880]  大部分的你們剛剛說
[00:29:14.880 --> 00:29:16.880]  你們都認識了耶穌很久
[00:29:16.880 --> 00:29:17.880]  很多年
[00:29:17.880 --> 00:29:18.880]  甚至我這一刻
[00:29:18.880 --> 00:29:19.880]  如果要在座問你們
[00:29:19.880 --> 00:29:21.880]  你覺得你會怎樣形容上帝呢
[00:29:21.880 --> 00:29:23.880]  我想我現在
[00:29:23.880 --> 00:29:24.880]  如果全張紙給你們寫
[00:29:24.880 --> 00:29:27.880]  我都收到可能幾十張不同的形容詞
[00:29:27.880 --> 00:29:31.880]  我想你們去經歷上帝
[00:29:31.880 --> 00:29:33.880]  是因為你過去的一些體會
[00:29:33.880 --> 00:29:35.880]  或者別人告訴你的一些故事
[00:29:35.880 --> 00:29:36.880]  但很想說
[00:29:36.880 --> 00:29:39.880]  原來上帝是非常非常豐富
[00:29:39.880 --> 00:29:41.880]  有時候
[00:29:41.880 --> 00:29:43.880]  如果當你說你想去經歷神的作為
[00:29:43.880 --> 00:29:45.880]  經歷上帝更多的時候
[00:29:45.880 --> 00:29:48.880]  我們要放下我們一些既有對上帝的觀念
[00:29:48.880 --> 00:29:49.880]  就好像那些門徒
[00:29:49.880 --> 00:29:51.880]  他們以為自己認識上帝很多
[00:29:51.880 --> 00:29:53.880]  但上帝說我要讓你知道更豐富
[00:29:53.880 --> 00:29:55.880]  更多面的我
[00:29:55.880 --> 00:29:57.880]  這位你猜猜是怎樣
[00:29:57.880 --> 00:29:58.880]  可能是什麼呢
[00:29:58.880 --> 00:29:59.880]  可能在座的你
[00:29:59.880 --> 00:30:00.880]  有些人說
[00:30:00.880 --> 00:30:02.880]  我很知道上帝是一位憐憫的
[00:30:02.880 --> 00:30:04.880]  憐憫人的神
[00:30:04.880 --> 00:30:05.880]  但可能這一年
[00:30:05.880 --> 00:30:07.880]  新一年上帝很想讓你們體會
[00:30:07.880 --> 00:30:09.880]  認識祂的公義多一點
[00:30:09.880 --> 00:30:11.880]  又或者可能在座的你
[00:30:11.880 --> 00:30:14.880]  你會覺得上帝和你距離很遠
[00:30:14.880 --> 00:30:16.880]  經常覺得祂都不太知道我是誰
[00:30:16.880 --> 00:30:18.880]  經常我聽到有些人分享
[00:30:18.880 --> 00:30:21.880]  上帝知道我們全世界的人
[00:30:21.880 --> 00:30:22.880]  那不就很忙嗎
[00:30:22.880 --> 00:30:24.880]  祈禱的時候會不會
[00:30:24.880 --> 00:30:26.880]  會不會來不及聽我的祈禱
[00:30:26.880 --> 00:30:28.880]  你可能會這樣去說
[00:30:28.880 --> 00:30:31.880]  但可能上帝今年很想讓你知道
[00:30:31.880 --> 00:30:33.880]  其實祂真的在聽你們禱告
[00:30:33.880 --> 00:30:35.880]  祂真的會願意與你們同在
[00:30:35.880 --> 00:30:38.880]  無論是什麼時刻祂都在
[00:30:38.880 --> 00:30:40.880]  可以讓你們去親近祂
[00:30:40.880 --> 00:30:42.880]  又或者可能你的恩將裡面
[00:30:42.880 --> 00:30:45.880]  上帝是很不喜歡人做錯事的
[00:30:45.880 --> 00:30:46.880]  所以你很賤驚
[00:30:46.880 --> 00:30:50.880]  在侍奉、讀靈修、讀經裡面
[00:30:50.880 --> 00:30:51.880]  就會覺得不做的時候
[00:30:51.880 --> 00:30:53.880]  上帝會很不開心
[00:30:53.880 --> 00:30:56.880]  可能今年上帝很想讓你知道
[00:30:56.880 --> 00:30:57.880]  祂不是這樣的
[00:30:57.880 --> 00:30:59.880]  祂是那位滿有慈愛
[00:30:59.880 --> 00:31:00.880]  饒恕你
[00:31:00.880 --> 00:31:03.880]  當然你也要努力的上帝
[00:31:03.880 --> 00:31:05.880]  不知道這一刻
[00:31:05.880 --> 00:31:07.880]  你對上帝的理解是怎樣
[00:31:07.880 --> 00:31:09.880]  但上帝呢
[00:31:09.880 --> 00:31:12.880]  祂一向都很想讓我們這群信祂的人
[00:31:12.880 --> 00:31:14.880]  擴闊我們對祂的認識
[00:31:14.880 --> 00:31:18.880]  更深去認識祂的榮耀和豐富
[00:31:18.880 --> 00:31:21.880]  話說去年
[00:31:21.880 --> 00:31:23.880]  去年2024年
[00:31:23.880 --> 00:31:26.880]  我收到一個電話
[00:31:26.880 --> 00:31:29.880]  當初我以為是電話騙案
[00:31:29.880 --> 00:31:31.880]  因為他跟我說
[00:31:31.880 --> 00:31:33.880]  我是誰誰的姐姐
[00:31:33.880 --> 00:31:34.880]  我說「我是」
[00:31:34.880 --> 00:31:36.880]  他說是我弟弟的名字
[00:31:36.880 --> 00:31:38.880]  我是我弟弟的監護人
[00:31:38.880 --> 00:31:42.880]  他說你弟弟現在被警方起訴
[00:31:42.880 --> 00:31:44.880]  涉嫌一宗很嚴重的罪行
[00:31:44.880 --> 00:31:45.880]  那一刻我真的在想
[00:31:45.880 --> 00:31:46.880]  什麼事呢
[00:31:46.880 --> 00:31:48.880]  之前也有分享過
[00:31:48.880 --> 00:31:50.880]  我弟弟有輕度的智力問題
[00:31:50.880 --> 00:31:51.880]  我心想他不會那麼厲害
[00:31:51.880 --> 00:31:53.880]  他做到這些事吧
[00:31:53.880 --> 00:31:56.880]  之後我打給弟弟問
[00:31:56.880 --> 00:31:59.880]  或者之後我們也要去警署處理一些案情
[00:31:59.880 --> 00:32:01.880]  究竟過程是怎樣
[00:32:01.880 --> 00:32:03.880]  有社工一起陪著我們
[00:32:03.880 --> 00:32:05.880]  之後發現
[00:32:05.880 --> 00:32:08.880]  原來弟弟在他的名下有一張銀行卡
