
[00:00:00.000 --> 00:00:02.720]  好 今天的講道題目就是
[00:16:12.240 --> 00:16:13.160]  Universe
[00:16:13.160 --> 00:16:14.640]  為什麼我說可觀測
[00:16:14.640 --> 00:16:16.800]  因為這個宇宙太大了
[00:16:16.800 --> 00:16:18.800]  還在膨脹
[00:16:18.800 --> 00:16:21.520]  其實我們觀測到一部分
[00:16:21.520 --> 00:16:23.120]  在可觀測的宇宙裡面
[00:16:23.120 --> 00:16:25.360]  大約有多少個星系
[00:16:25.360 --> 00:16:27.440]  有多少個Galaxy
[00:16:27.440 --> 00:16:28.720]  我們銀河系其中一個
[00:16:28.720 --> 00:16:29.480]  又猜一下
[00:16:29.480 --> 00:16:31.280]  ABCD
[00:16:31.280 --> 00:16:32.040]  A
[00:16:32.040 --> 00:16:33.680]  二十億
[00:16:33.680 --> 00:16:34.280]  二十億
[00:16:34.280 --> 00:16:35.480]  一來就二十億
[00:16:35.480 --> 00:16:36.280]  一拍賣
[00:16:36.280 --> 00:16:37.480]  好像
[00:16:37.480 --> 00:16:39.040]  有沒有人舉二十億
[00:16:39.040 --> 00:16:42.480]  二十億個星系的Galaxy
[00:16:42.480 --> 00:16:43.560]  就在說
[00:16:43.560 --> 00:16:44.080]  有沒有
[00:16:44.080 --> 00:16:46.280]  沒有人舉
[00:16:46.280 --> 00:16:49.080]  Boy 200億
[00:16:49.080 --> 00:16:51.000]  有幾丁手
[00:16:51.000 --> 00:16:53.400]  C 2000億
[00:16:53.400 --> 00:16:54.400]  多一點
[00:16:54.400 --> 00:16:55.360]  但也不是很多
[00:16:55.360 --> 00:16:58.280]  其他人是想著怎樣的
[00:16:58.280 --> 00:17:00.440]  D 2萬億
[00:17:00.440 --> 00:17:02.040]  就是兩兆
[00:17:02.040 --> 00:17:03.880]  2萬億個星系
[00:17:03.880 --> 00:17:04.200]  好
[00:17:04.200 --> 00:17:05.560]  多一點
[00:17:05.560 --> 00:17:10.000]  答案其實就是
[00:17:10.000 --> 00:17:11.600]  在可觀測的宇宙裡面
[00:17:11.600 --> 00:17:14.880]  大概有1000億到2萬億個星系
[00:17:14.880 --> 00:17:17.880]  所以無論是C還是D都是對的
[00:17:17.880 --> 00:17:20.200]  但我們永遠是不知道準確的數字
[00:17:20.200 --> 00:17:22.000]  因為都是推測
[00:17:22.000 --> 00:17:23.200]  我們沒可能知道
[00:17:23.200 --> 00:17:25.200]  人實在太渺小了
[00:17:25.200 --> 00:17:26.400]  我們再看闊一點
[00:17:26.400 --> 00:17:29.480]  這個是宇宙的地圖
[00:17:29.480 --> 00:17:31.680]  只是可觀測的宇宙的地圖
[00:17:31.680 --> 00:17:33.160]  而我們銀河系
[00:17:33.160 --> 00:17:33.960]  是中間
[00:17:33.960 --> 00:17:35.160]  丁是這麼大顆
[00:17:35.160 --> 00:17:37.240]  然後周圍每一點
[00:17:37.240 --> 00:17:39.040]  都是一個星系
[00:17:39.040 --> 00:17:40.040]  而一個星系裡面
[00:17:40.040 --> 00:17:41.160]  又有很多顆星
[00:17:41.160 --> 00:17:42.880]  很多顆太陽
[00:17:42.880 --> 00:17:44.280]  所以是很大
[00:17:44.280 --> 00:17:46.280]  在可觀測的宇宙裡面
[00:17:46.280 --> 00:17:47.200]  好
[00:17:47.200 --> 00:17:49.520]  然後
[00:17:49.520 --> 00:17:51.600]  拍到的大概
[00:17:51.600 --> 00:17:52.640]  很漂亮的就是這些
[00:17:52.640 --> 00:17:53.640]  很多都拍不到的
[00:17:53.640 --> 00:17:57.840]  因為我們那些望遠鏡都是很有限
[00:17:57.840 --> 00:18:00.080]  你說宇宙有多大
[00:18:00.080 --> 00:18:02.640]  晨曳創作有多厲害
[00:18:02.640 --> 00:18:03.960]  那麼多星系
[00:18:03.960 --> 00:18:06.280]  不如我們觀賞一個
[00:18:06.280 --> 00:18:10.440]  我們觀賞一個是最近我們銀河系的
[00:18:10.440 --> 00:18:12.560]  這個星系有名的
[00:18:12.560 --> 00:18:13.680]  叫做M31
[00:18:13.680 --> 00:18:15.520]  每一個星系都有名
[00:18:15.520 --> 00:18:17.120]  每一顆星都有名
[00:18:17.120 --> 00:18:19.360]  誰做的呢
[00:18:19.360 --> 00:18:20.520]  聖經說
[00:18:20.520 --> 00:18:22.320]  我們看一段新約的經文
[00:18:22.320 --> 00:18:23.760]  我請大家一起讀
[00:18:23.760 --> 00:18:26.160]  哥林多前書八章六節
[00:18:26.160 --> 00:18:27.680]  預備起
[00:18:27.680 --> 00:18:46.600]  (廣東話)
[00:18:46.600 --> 00:18:47.080]  好
[00:18:47.080 --> 00:18:48.600]  聖經告訴我們
[00:18:48.600 --> 00:18:52.080]  那麼漂亮的宇宙萬物是誰做的呢
[00:18:52.080 --> 00:18:53.080]  神
[00:18:53.080 --> 00:18:53.880]  父神
[00:18:53.880 --> 00:18:55.280]  還有耶穌基督
[00:18:55.280 --> 00:18:57.000]  還有神的愛子耶穌基督
[00:18:57.000 --> 00:18:59.680]  是很有智慧地去造成
[00:18:59.680 --> 00:19:01.840]  那麼根據《創世紀》第一章
[00:19:01.840 --> 00:19:05.080]  神在第幾天去造星星月亮太陽
[00:19:05.080 --> 00:19:06.680]  在第四天
[00:19:06.680 --> 00:19:08.160]  祂不用用24小時
[00:19:08.160 --> 00:19:10.880]  祂只要說有
[00:19:10.880 --> 00:19:11.680]  就有了
[00:19:11.680 --> 00:19:13.200]  祂只要說出來
[00:19:13.200 --> 00:19:14.000]  說有
[00:19:14.000 --> 00:19:15.400]  事就這樣成了
[00:19:15.400 --> 00:19:18.520]  所以你說神的創造是多麼偉大
[00:19:18.520 --> 00:19:18.800]  好
[00:19:18.800 --> 00:19:21.520]  那麼我們就看完第一段的經文
[00:19:21.520 --> 00:19:23.680]  那麼就十二到二十六節
[00:19:23.680 --> 00:19:25.080]  那麼其實基本上
[00:19:25.080 --> 00:19:28.360]  它重複的經文
[00:19:28.360 --> 00:19:30.200]  其實都有很多的問題
[00:19:30.200 --> 00:19:31.120]  反問就是
[00:19:31.120 --> 00:19:34.480]  你們誰來跟神去比較
[00:19:34.480 --> 00:19:36.040]  就是說來說去
[00:19:36.040 --> 00:19:37.080]  聖者也是這樣說
[00:19:37.080 --> 00:19:39.200]  你用誰來跟我比較
[00:19:39.200 --> 00:19:42.840]  所以我們第一點的屬靈功課
[00:19:42.840 --> 00:19:45.040]  就是神無比
[00:19:45.040 --> 00:19:47.880]  什麼呢
[00:19:47.880 --> 00:19:50.560]  你會怎麼形容神
[00:19:50.560 --> 00:19:53.640]  神呀你真偉大
[00:19:53.640 --> 00:19:53.920]  是的
[00:19:53.920 --> 00:19:54.680]  無比偉大
[00:19:54.680 --> 00:19:56.480]  沒有什麼可以跟祂相比
[00:19:56.480 --> 00:19:59.320]  我自己口頭就說
[00:19:59.320 --> 00:20:01.440]  神你很厲害
[00:20:01.440 --> 00:20:04.240]  所以你寫偉大厲害也可以
[00:20:04.240 --> 00:20:07.680]  然後一A
[00:20:07.680 --> 00:20:11.400]  萬象的數目有多少呢
[00:20:11.400 --> 00:20:13.920]  多不勝數或者一個infinity
[00:20:13.920 --> 00:20:14.800]  很簡單
[00:20:14.800 --> 00:20:16.200]  一個symbol
[00:20:16.200 --> 00:20:17.440]  你根本數都數不到
[00:20:17.440 --> 00:20:20.040]  所以你說神多偉大呢
[00:20:20.040 --> 00:20:20.240]  好
[00:20:20.240 --> 00:20:23.480]  怎麼去提醒自己神很偉大呢
[00:20:23.480 --> 00:20:25.280]  什麼時候提醒自己神很厲害呢
[00:20:25.280 --> 00:20:27.120]  不要只看著自己的限制
[00:20:27.120 --> 00:20:28.440]  跟大家分享
[00:20:28.440 --> 00:20:30.560]  我有珍藏
[00:20:30.560 --> 00:20:32.160]  我有兩張珍藏
[00:20:32.160 --> 00:20:33.480]  其實是這麼多
[00:20:33.480 --> 00:20:34.880]  拍出來給你
[00:20:34.880 --> 00:20:36.640]  這兩張書籤
[00:20:36.640 --> 00:20:39.320]  是我十幾歲的時候買的
[00:20:39.320 --> 00:20:40.800]  珍藏到現在
[00:20:40.800 --> 00:20:42.680]  就是告訴大家
[00:20:42.680 --> 00:20:46.560]  其實我小時候就很喜歡這些天文的東西
[00:20:46.560 --> 00:20:48.120]  天星像的東西
[00:20:48.120 --> 00:20:50.800]  我會放在家裡的桌子上
[00:20:50.800 --> 00:20:52.360]  當我吹頭的時候
[00:20:52.360 --> 00:20:53.960]  我就看著它們
[00:20:53.960 --> 00:20:56.800]  就好像飛到外太空一樣
[00:20:56.800 --> 00:20:58.680]  就一直可以跟神聊天
[00:20:58.680 --> 00:20:59.800]  哇神你好厲害
[00:20:59.800 --> 00:21:00.920]  你這麼厲害都做到
[00:21:00.920 --> 00:21:01.880]  我的問題
[00:21:01.880 --> 00:21:02.920]  就是小事一樁
[00:21:02.920 --> 00:21:04.440]  小兒科
[00:21:04.440 --> 00:21:05.360]  另一個呢
[00:21:05.360 --> 00:21:07.960]  我都喜歡去
[00:21:07.960 --> 00:21:09.040]  如果去太空館
[00:21:09.040 --> 00:21:12.320]  我喜歡看那些天象的節目
[00:21:12.320 --> 00:21:14.760]  我去年就看了這個Star map
[00:21:14.760 --> 00:21:16.040]  星途旅行
[00:21:16.040 --> 00:21:18.200]  其實已經下了畫了
[00:21:18.200 --> 00:21:19.800]  是我自己一個去看的
[00:21:19.800 --> 00:21:21.480]  我多少分都自己一個去看
[00:21:21.480 --> 00:21:23.280]  就是說我很喜歡去看
[00:21:23.280 --> 00:21:23.960]  沒有人陪我
[00:21:23.960 --> 00:21:24.880]  我都要去看的
[00:21:24.880 --> 00:21:26.120]  但其實不是沒有人陪的
[00:21:26.120 --> 00:21:27.800]  是主陪我一起去的
[00:21:27.800 --> 00:21:28.480]  我一直
[00:21:28.480 --> 00:21:29.720]  就是主在我旁邊一邊看
[00:21:29.720 --> 00:21:30.520]  哇神很厲害
[00:21:30.520 --> 00:21:31.640]  你的創造這樣
[00:21:31.640 --> 00:21:33.960]  那我又好像飛到外太空一樣
[00:21:33.960 --> 00:21:35.440]  所以
[00:21:35.440 --> 00:21:37.360]  當我們佛力的時候
[00:21:37.360 --> 00:21:38.640]  就是
[00:21:38.640 --> 00:21:39.840]  先知就鼓勵你
[00:21:39.840 --> 00:21:41.080]  抬頭看一下天
[00:21:41.080 --> 00:21:42.320]  看一下神的創造
[00:21:42.320 --> 00:21:43.520]  那我就建議你
[00:21:43.520 --> 00:21:44.600]  可以去太空館
[00:21:44.600 --> 00:21:45.840]  看一下這些星象節目
[00:21:45.840 --> 00:21:47.200]  就是不一定要
[00:21:47.200 --> 00:21:48.840]  坐飛機去旅行
[00:21:48.840 --> 00:21:50.560]  然後才充電的
[00:21:50.560 --> 00:21:52.480]  其實看一下神的創造
[00:21:52.480 --> 00:21:53.520]  都可以充電
[00:21:53.520 --> 00:21:54.920]  今晚就
[00:21:54.920 --> 00:21:56.440]  舉頭看一下
[00:21:56.440 --> 00:21:57.960]  明月看一下星星
[00:21:57.960 --> 00:21:59.160]  就充電了
[00:21:59.160 --> 00:22:00.640]  好我們繼續看
[00:22:00.640 --> 00:22:01.560]  看第二段
[00:22:01.560 --> 00:22:03.920]  看完神是無比偉大之後
[00:22:03.920 --> 00:22:05.000]  我們看第二段
[00:22:05.000 --> 00:22:07.920]  40章27節
[00:22:07.920 --> 00:22:09.920]  人在那裡說話
[00:22:09.920 --> 00:22:10.560]  看他在說什麼
[00:22:10.560 --> 00:22:11.520]  先知就說
[00:22:11.520 --> 00:22:12.480]  亞各
[00:22:12.480 --> 00:22:13.960]  你為什麼這樣說呢
[00:22:13.960 --> 00:22:14.560]  以色列
[00:22:14.560 --> 00:22:16.360]  你為什麼埋怨神呢
[00:22:16.360 --> 00:22:18.760]  原來神的子民在埋怨神
[00:22:18.760 --> 00:22:20.080]  在那裡抱怨
[00:22:20.080 --> 00:22:21.760]  抱怨什麼呢
[00:22:21.760 --> 00:22:24.720]  神啊我的道路向耶和華隱藏
[00:22:24.720 --> 00:22:26.960]  我的案件被我的神忽略
[00:22:26.960 --> 00:22:28.440]  哇他都不是
[00:22:28.440 --> 00:22:29.840]  跟神祈禱
[00:22:29.840 --> 00:22:31.440]  他都不是跟神祈禱
[00:22:31.440 --> 00:22:33.200]  他只是跟人埋怨
[00:22:33.200 --> 00:22:34.600]  神都不理我了
[00:22:34.600 --> 00:22:37.520]  你看看我們被擄去巴比倫幾十年
[00:22:37.520 --> 00:22:38.560]  國破家亡
[00:22:38.560 --> 00:22:39.640]  神都不出手
[00:22:39.640 --> 00:22:40.600]  不幫助我們
[00:22:40.600 --> 00:22:42.160]  現在都不care我們了
[00:22:42.160 --> 00:22:44.440]  就是這樣
[00:22:44.440 --> 00:22:45.160]  弟兄姊妹
[00:22:45.160 --> 00:22:48.360]  你有沒有試過埋怨神
[00:22:48.360 --> 00:22:49.320]  信了主這麼久
[00:22:49.320 --> 00:22:49.920]  都有
[00:22:49.920 --> 00:22:50.720]  都很正常
[00:22:50.720 --> 00:22:54.080]  所以你理解猶太人去埋怨神
[00:22:54.080 --> 00:22:57.320]  但我們先知怎樣去回應他們的埋怨
[00:22:57.320 --> 00:22:59.480]  開始第28節打下去
[00:22:59.480 --> 00:23:02.720]  都是回應他們的埋怨
[00:23:02.720 --> 00:23:04.280]  先知就說
[00:23:04.280 --> 00:23:05.520]  你不知道嗎
[00:23:05.520 --> 00:23:07.880]  你沒有聽過嗎
[00:23:07.880 --> 00:23:09.160]  永在的神
[00:23:09.160 --> 00:23:11.040]  耶和華地極的創造主
[00:23:11.040 --> 00:23:14.080]  就是告訴神的子民
[00:23:14.080 --> 00:23:15.280]  我們這個神是怎樣的
[00:23:15.280 --> 00:23:16.080]  永在的
[00:23:16.080 --> 00:23:17.880]  是Everlasting的
[00:23:17.880 --> 00:23:18.560]  耶和華
[00:23:18.560 --> 00:23:20.640]  我們經常說耶和華
[00:23:20.640 --> 00:23:21.800]  其實只是一個譯音
[00:23:21.800 --> 00:23:22.560]  Yahweh
[00:23:22.560 --> 00:23:23.400]  但它的意思
[00:23:23.400 --> 00:23:24.200]  英文就是
[00:23:24.200 --> 00:23:24.960]  說到的意思
[00:23:24.960 --> 00:23:25.680]  The Lord
[00:23:25.680 --> 00:23:28.280]  還有這個英文有什麼特別
[00:23:28.280 --> 00:23:29.560]  全部是大階的
[00:23:29.560 --> 00:23:30.400]  L-O-R-D
[00:23:30.400 --> 00:23:32.520]  不是怎樣Lord的那個
[00:23:32.520 --> 00:23:34.520]  是大階Lord
[00:23:34.520 --> 00:23:37.000]  是一個至高無上的上主
[00:23:37.000 --> 00:23:38.360]  是一個主宰
[00:23:38.360 --> 00:23:39.760]  所以我們說耶和華
[00:23:39.760 --> 00:23:41.920]  其實是主宰
[00:23:41.920 --> 00:23:43.080]  最厲害的那個
[00:23:43.080 --> 00:23:44.640]  還有是地極的創造主
[00:23:44.640 --> 00:23:48.200]  是The Creator of the Ends of the Earth
[00:23:48.200 --> 00:23:49.200]  剛才我們看到
[00:23:49.200 --> 00:23:51.000]  祂創造有多厲害
[00:23:51.000 --> 00:23:53.720]  所以先看看這個神有多厲害
[00:23:53.720 --> 00:23:57.200]  你不要只看著自己的困難
[00:23:57.200 --> 00:23:58.360]  然後就說
[00:23:58.360 --> 00:23:59.920]  這個這麼厲害的上帝
[00:23:59.920 --> 00:24:01.240]  祂既不疲乏
[00:24:01.240 --> 00:24:02.520]  也不困倦
[00:24:02.520 --> 00:24:04.760]  祂的知識無法測度
[00:24:04.760 --> 00:24:05.400]  英文是
[00:24:05.400 --> 00:24:08.600]  His understanding is unsearchable
[00:24:08.600 --> 00:24:09.520]  你搜尋不到的
[00:24:09.520 --> 00:24:10.920]  你上網也搜尋不到
[00:24:10.920 --> 00:24:12.600]  你找不到神
[00:24:12.600 --> 00:24:13.800]  是在想什麼
[00:24:13.800 --> 00:24:15.200]  祂的understanding
[00:24:15.200 --> 00:24:16.200]  你是不知道的
[00:24:16.200 --> 00:24:17.280]  為什麼呢
[00:24:17.280 --> 00:24:18.400]  剛才我們也看到
[00:24:18.400 --> 00:24:19.760]  神的level
[00:24:19.760 --> 00:24:22.160]  祂的層次不單只是天花板
[00:24:22.160 --> 00:24:23.720]  是去到外太空的
[00:24:23.720 --> 00:24:26.480]  但我們的層次只是地上的柵欄
[00:24:26.480 --> 00:24:29.400]  所以我們這些像柵欄的人
[00:24:29.400 --> 00:24:30.800]  永遠不明白
[00:24:30.800 --> 00:24:32.880]  這個在外太空的上帝
[00:24:32.880 --> 00:24:33.680]  是在想什麼
[00:24:33.680 --> 00:24:34.680]  你在抱怨
[00:24:34.680 --> 00:24:35.840]  因為我們不明白
[00:24:35.840 --> 00:24:38.840]  但如果我們可以放手交託給祂
[00:24:38.840 --> 00:24:40.040]  信靠祂
[00:24:40.040 --> 00:24:41.280]  祂有祂的時間
[00:24:41.280 --> 00:24:43.760]  那就不一樣了
[00:24:43.760 --> 00:24:45.560]  埋怨神
[00:24:45.560 --> 00:24:47.400]  其實我們剛才說
[00:24:47.400 --> 00:24:48.960]  每個人都曾經埋怨過
[00:24:48.960 --> 00:24:52.400]  其實代表心底裡是什麼意思
[00:24:52.400 --> 00:24:54.280]  如果我求的東西
[00:24:54.280 --> 00:24:55.200]  我祈禱的東西
[00:24:55.200 --> 00:24:58.240]  神你要跟我的意思去做
[00:24:58.240 --> 00:24:59.800]  如果你不跟
[00:24:59.800 --> 00:25:00.880]  我就生你的氣
[00:25:00.880 --> 00:25:02.080]  我就不相信你
[00:25:02.080 --> 00:25:03.120]  或者我埋怨你
[00:25:03.120 --> 00:25:03.760]  也不祈禱
[00:25:03.760 --> 00:25:05.040]  好像猶太人也不祈
[00:25:05.040 --> 00:25:06.920]  只是到處去埋怨神
[00:25:06.920 --> 00:25:09.000]  其實有些搞錯了
[00:25:09.000 --> 00:25:12.080]  好像現在誰是神
[00:25:12.080 --> 00:25:14.400]  我是神還是上帝是神
[00:25:14.400 --> 00:25:16.240]  誰要聽誰說
[00:25:16.240 --> 00:25:18.680]  是我們要聽上帝的話
[00:25:18.680 --> 00:25:21.160]  所以我有時候會思想
[00:25:21.160 --> 00:25:23.840]  我們中國人是不是因為
[00:25:23.840 --> 00:25:26.120]  會被民間的信仰影響
[00:25:26.120 --> 00:25:27.120]  信了主
[00:25:27.120 --> 00:25:29.520]  仍然覺得
[00:25:29.520 --> 00:25:32.040]  耶穌好像王大仙
[00:25:32.040 --> 00:25:33.320]  人們說什麼
[00:25:33.320 --> 00:25:35.760]  王大仙是有求必應
[00:25:35.760 --> 00:25:36.560]  但是
[00:25:36.560 --> 00:25:38.360]  王大仙是不是真的有求必應
[00:25:38.360 --> 00:25:39.720]  祂是不是神
[00:25:39.720 --> 00:25:41.920]  先字是什麼部首
[00:25:41.920 --> 00:25:43.000]  人字旁
[00:25:43.000 --> 00:25:44.440]  祂最厲害的就是先
[00:25:44.440 --> 00:25:45.160]  祂不是神
[00:25:45.160 --> 00:25:46.680]  所以祂不是有求必應
[00:25:46.680 --> 00:25:48.280]  或者我們以為
[00:25:48.280 --> 00:25:49.840]  我們相信的上帝
[00:25:49.840 --> 00:25:53.800]  是阿拉丁神燈裡面的燈神
[00:25:53.800 --> 00:25:55.400]  但是我們這些都搞錯了
[00:25:55.400 --> 00:25:57.760]  以為我們求什麼
[00:25:57.760 --> 00:26:00.200]  神都要按著我們的心意去給我們
[00:26:00.200 --> 00:26:00.760]  但不是的
[00:26:00.760 --> 00:26:01.800]  剛才才說
[00:26:01.800 --> 00:26:03.680]  祂是永在的
[00:26:03.680 --> 00:26:04.880]  祂是上主
[00:26:04.880 --> 00:26:06.120]  祂是最厲害的
[00:26:06.120 --> 00:26:08.600]  祂是創造主
[00:26:08.600 --> 00:26:09.880]  什麼都是祂說了算
[00:26:09.880 --> 00:26:12.200]  祂有祂的時間
[00:26:12.200 --> 00:26:15.080]  所以當我們在困境裡面埋怨神
[00:26:15.080 --> 00:26:17.560]  可能你也在埋怨神
[00:26:17.560 --> 00:26:22.560]  神就會跟我們說28節和29節之後的經文
[00:26:22.560 --> 00:26:24.040]  我們繼續看29節
[00:26:24.040 --> 00:26:26.520]  就是疲乏的神會賜氣力
[00:26:26.520 --> 00:26:28.960]  無力的神會加力量
[00:26:28.960 --> 00:26:32.360]  就是年輕人都會疲乏困倦
[00:26:32.360 --> 00:26:34.840]  強壯的人也會全然跌倒
[00:26:34.840 --> 00:26:35.440]  就是跌
[00:26:35.440 --> 00:26:37.200]  英文是fall exhausted
[00:26:37.200 --> 00:26:38.720]  就是虛耗
[00:26:38.720 --> 00:26:39.560]  burn out
[00:26:39.560 --> 00:26:40.360]  耗盡
[00:26:40.360 --> 00:26:41.520]  倒下
[00:26:41.520 --> 00:26:43.920]  所以如果年輕人
[00:26:43.920 --> 00:26:45.280]  很強壯的人都是這樣
[00:26:45.280 --> 00:26:46.240]  何況我們呢
[00:26:46.240 --> 00:26:47.200]  所以我們不要緊
[00:26:47.200 --> 00:26:49.240]  就認我們很軟弱
[00:26:49.240 --> 00:26:50.760]  很無力
[00:26:50.760 --> 00:26:52.920]  到31節了
[00:26:52.920 --> 00:26:55.280]  但是那些仰望耶和華的人
[00:26:55.280 --> 00:26:56.760]  剛才我們唱詩歌
[00:26:56.760 --> 00:26:58.280]  是跟和合本的
[00:26:58.280 --> 00:27:00.640]  和合本就是等候耶和華
[00:27:00.640 --> 00:27:06.000]  其實大家的意思是互相佩戴
[00:27:06.000 --> 00:27:06.720]  我們看看英文
[00:27:06.720 --> 00:27:07.960]  英文有譯作
[00:27:07.960 --> 00:27:08.960]  hope in the Lord
[00:27:08.960 --> 00:27:11.440]  就是在主裡面有盼望
[00:27:11.440 --> 00:27:13.680]  然後比較多是
[00:27:13.680 --> 00:27:14.560]  wait for the Lord
[00:27:14.560 --> 00:27:16.480]  就是等候神
[00:27:16.480 --> 00:27:19.080]  其實原文的意思是什麼呢
[00:27:19.080 --> 00:27:20.600]  如果你等
[00:27:20.600 --> 00:27:21.440]  才說
[00:27:21.440 --> 00:27:22.680]  你等了幾十年了
[00:27:22.680 --> 00:27:23.400]  在巴比倫
[00:27:23.400 --> 00:27:24.600]  你繼續等吧
[00:27:24.600 --> 00:27:25.800]  如果你等了幾十年
[00:27:25.800 --> 00:27:26.560]  仍然繼續等
[00:27:26.560 --> 00:27:28.320]  對神有沒有信心
[00:27:28.320 --> 00:27:29.640]  對神有信心
[00:27:29.640 --> 00:27:30.960]  你繼續等
[00:27:30.960 --> 00:27:31.960]  還有
[00:27:31.960 --> 00:27:33.080]  不只是等
[00:27:33.080 --> 00:27:34.560]  還是仰望祂
[00:27:34.560 --> 00:27:36.000]  經常看著祂
[00:27:36.000 --> 00:27:37.600]  對神是有盼望的
[00:27:37.600 --> 00:27:38.320]  我相信
[00:27:38.320 --> 00:27:40.280]  神會遲些來救我們
[00:27:40.280 --> 00:27:42.000]  會幫助我們復國
[00:27:42.000 --> 00:27:44.200]  會帶我們回耶路撒冷
[00:27:44.200 --> 00:27:47.880]  才叫猶太人有這種盼望
[00:27:47.880 --> 00:27:49.360]  所以說
[00:27:49.360 --> 00:27:52.240]  當那些仰望耶和華的人
[00:27:52.240 --> 00:27:54.440]  就必定重新得力
[00:27:54.440 --> 00:27:56.200]  shall renew their strength
[00:27:56.200 --> 00:27:58.640]  重新的renew
[00:27:58.640 --> 00:27:59.600]  很特別的
[00:27:59.600 --> 00:28:00.920]  其實在原文裡面
[00:28:00.920 --> 00:28:01.720]  是change
[00:28:01.720 --> 00:28:06.160]  好像更換一個電
[00:28:06.160 --> 00:28:07.960]  就是更換一個能力
[00:28:07.960 --> 00:28:09.640]  一個更好的能力
[00:28:09.640 --> 00:28:11.720]  如果以前我們未信主
[00:28:11.720 --> 00:28:13.600]  我們是用自己的能力
[00:28:13.600 --> 00:28:14.920]  或者靠人的能力
[00:28:14.920 --> 00:28:17.040]  都是很假裝的能力
[00:28:17.040 --> 00:28:18.680]  然後信了主之後
[00:28:18.680 --> 00:28:21.480]  我們要靠上帝的能力
[00:28:21.480 --> 00:28:22.760]  那個能力是怎樣的
[00:28:22.760 --> 00:28:25.120]  如果祂可以在銀河系
[00:28:25.120 --> 00:28:28.000]  做四千億顆的太陽
[00:28:28.000 --> 00:28:29.600]  四千億個太陽
[00:28:29.600 --> 00:28:31.040]  你要神的能力
[00:28:31.040 --> 00:28:32.760]  還是要自己人的能力
[00:28:32.760 --> 00:28:34.840]  還是要你旁邊那個的能力
[00:28:34.840 --> 00:28:36.360]  我看要神的能力
[00:28:36.360 --> 00:28:37.800]  人的那麼有限
[00:28:38.120 --> 00:28:41.080]  所以說重新得力的意思就是
[00:28:41.080 --> 00:28:42.120]  當你依靠神
[00:28:42.120 --> 00:28:42.760]  仰望神
[00:28:42.760 --> 00:28:44.560]  你等候神去幫助你
[00:28:44.560 --> 00:28:45.480]  你的能力
[00:28:45.480 --> 00:28:46.720]  你的力量是renew的
[00:28:46.720 --> 00:28:48.240]  是更新了的
[00:28:48.240 --> 00:28:51.400]  好 接著看完31節下面的部分
[00:28:51.400 --> 00:28:53.720]  他們就會好像鷹一樣
[00:28:53.720 --> 00:28:55.120]  輾刺上騰
[00:28:55.120 --> 00:28:57.560]  他們奔跑也不困倦
[00:28:57.560 --> 00:28:59.440]  他們行走也不疲乏
[00:28:59.440 --> 00:29:02.680]  就和開頭說疲乏無力
[00:29:02.680 --> 00:29:05.840]  就完全是一個很大的對比
[00:29:05.840 --> 00:29:10.120]  其實先知用鷹輾刺上騰這個比喻也是很對的
[00:29:10.120 --> 00:29:12.040]  我們看看這隻鷹
[00:29:12.040 --> 00:29:15.400]  是怎樣可以輾刺上騰的
[00:29:15.400 --> 00:29:17.400]  有兩個因素
[00:29:17.400 --> 00:29:18.600]  鷹可以輾刺上騰的
[00:29:18.600 --> 00:29:21.240]  第一 你看它的翅膀是怎樣的
[00:29:21.240 --> 00:29:23.640]  很大 很闊
[00:29:23.640 --> 00:29:24.880]  如果是老鷹
[00:29:24.880 --> 00:29:28.680]  它的翅膀可以有兩米那麼闊
[00:29:28.680 --> 00:29:30.480]  那麼闊的時候
[00:29:30.480 --> 00:29:33.440]  就可以捕捉那些氣流
[00:29:33.440 --> 00:29:34.880]  因為譬如今天有太陽曬
[00:29:34.880 --> 00:29:38.960]  那些熱氣流是會向上升的
[00:29:38.960 --> 00:29:44.280]  鷹就會用翅膀進入這些氣流
[00:29:44.280 --> 00:29:46.560]  它自然就好像坐電梯一樣
[00:29:46.560 --> 00:29:48.720]  坐電梯它就會升上去
[00:29:48.720 --> 00:29:50.200]  它不用這樣拍拍拍
[00:29:50.200 --> 00:29:53.880]  它是這些氣流會帶著它們升上去
[00:29:53.880 --> 00:29:55.560]  所以就可以翱翔
[00:29:55.560 --> 00:29:56.520]  它只要拍兩拍
[00:29:56.520 --> 00:29:58.680]  然後就飛到很高很遠
[00:29:58.680 --> 00:30:02.000]  維持在高空盤旋
[00:30:02.000 --> 00:30:05.800]  所以經文用鷹輾刺上騰
[00:30:05.800 --> 00:30:06.920]  這個比喻很貼切
[00:30:06.920 --> 00:30:09.480]  因為氣流能不能看到
[00:30:09.480 --> 00:30:10.480]  看不到的
[00:30:10.480 --> 00:30:12.720]  那麼上帝能不能看到呢
[00:30:12.720 --> 00:30:15.440]  神的幫助其實都未必能看到
[00:30:15.440 --> 00:30:16.320]  神看不到
[00:30:16.320 --> 00:30:17.400]  所以就像氣流一樣
[00:30:17.400 --> 00:30:19.480]  但是它是真實存在的
[00:30:19.480 --> 00:30:21.320]  你看到鷹在輾刺上騰
[00:30:21.320 --> 00:30:24.760]  你就知道有氣流在承托著它
[00:30:24.760 --> 00:30:25.560]  我們都一樣
