
[00:00:00.000 --> 00:00:06.000]  副中堂今天應該是套年第一次的崇拜
[00:26:11.000 --> 00:26:15.000]  原本對他們抱持正面看法的人當中
[00:26:15.000 --> 00:26:18.000]  在9月裡面有47%
[00:26:18.000 --> 00:26:21.000]  也降到26%
[00:26:21.000 --> 00:26:25.000]  顯示他們的聲望是每況愈下
[00:26:25.000 --> 00:26:28.000]  本來他們可能想做一些事情
[00:26:28.000 --> 00:26:32.000]  但結果適得其反
[00:26:32.000 --> 00:26:34.000]  扶平如潮
[00:26:34.000 --> 00:26:36.000]  不單止他們個人
[00:26:36.000 --> 00:26:40.000]  整個皇室的聲譽都受到牽連
[00:26:40.000 --> 00:26:42.000]  這裡也提醒我們
[00:26:42.000 --> 00:26:45.000]  身為神國的子民
[00:26:45.000 --> 00:26:47.000]  其實也是一樣
[00:26:47.000 --> 00:26:50.000]  有些事情不單止牽涉到我們個人
[00:26:50.000 --> 00:26:55.000]  更加是和神的榮譽掛鉤
[00:26:55.000 --> 00:26:57.000]  神要他的子民
[00:26:57.000 --> 00:27:01.000]  再一次或重新認知耶和華
[00:27:01.000 --> 00:27:03.000]  從什麼地方認知
[00:27:03.000 --> 00:27:05.000]  或從哪裡入手呢
[00:27:05.000 --> 00:27:09.000]  在第16至23節
[00:27:09.000 --> 00:27:11.000]  就說我們要審查
[00:27:11.000 --> 00:27:15.000]  占污主名的一些行為
[00:27:15.000 --> 00:27:17.000]  要知道耶和華
[00:27:17.000 --> 00:27:21.000]  才要從自我的審查開始
[00:27:21.000 --> 00:27:23.000]  第17節說
[00:27:23.000 --> 00:27:27.000]  人子以色列家住在本地的時候
[00:27:27.000 --> 00:27:31.000]  在行動作為上占污了那地
[00:27:31.000 --> 00:27:34.000]  他們的行為在我面前
[00:27:34.000 --> 00:27:39.000]  好像正在驚奇的婦人那樣的污穢
[00:27:39.000 --> 00:27:43.000]  神要這班子民
[00:27:43.000 --> 00:27:47.000]  回顧昔日他們的行為
[00:27:47.000 --> 00:27:49.000]  他們的行動
[00:27:49.000 --> 00:27:51.000]  回顧昔日被擄之前
[00:27:51.000 --> 00:27:54.000]  以色列民的歷史和狀況
[00:27:54.000 --> 00:27:56.000]  因為他們的軟弱
[00:27:56.000 --> 00:27:59.000]  導致他們受到刑罰
[00:27:59.000 --> 00:28:01.000]  他們被擄
[00:28:01.000 --> 00:28:06.000]  聖經形容他們好像一個月經的婦人
[00:28:06.000 --> 00:28:07.000]  一個不潔淨
[00:28:07.000 --> 00:28:11.000]  原文是指禮儀上的不潔淨
[00:28:11.000 --> 00:28:13.000]  就好像昔日的一些人
[00:28:13.000 --> 00:28:16.000]  以色列民摸了一些不潔之物
[00:28:16.000 --> 00:28:20.000]  他們就不能夠去獻祭這樣的狀況
[00:28:20.000 --> 00:28:22.000]  這裡提到流血
[00:28:22.000 --> 00:28:26.000]  也代表著生命的喪失
[00:28:26.000 --> 00:28:30.000]  也代表著污穢不可以接近
[00:28:30.000 --> 00:28:35.000]  這是神選民過去的狀況
[00:28:35.000 --> 00:28:37.000]  不單只是過去的現象
[00:28:37.000 --> 00:28:39.000]  神又要他們看什麼呢
[00:28:39.000 --> 00:28:41.000]  在二十三節
[00:28:41.000 --> 00:28:43.000]  特別是第二十節說
[00:28:43.000 --> 00:28:46.000]  他們到了所謂的列國
[00:28:46.000 --> 00:28:49.000]  就使我的性命被褻瀆
[00:28:49.000 --> 00:28:51.000]  因為人談論他們說
[00:28:51.000 --> 00:28:53.000]  這是耶和華的民
[00:28:53.000 --> 00:28:57.000]  是從耶和華的地出來的
[00:28:57.000 --> 00:29:01.000]  所以原來他們的狀況
[00:29:01.000 --> 00:29:04.000]  不單是他們個人的事
[00:29:04.000 --> 00:29:08.000]  其實是和上帝已經聯繫在一起
[00:29:08.000 --> 00:29:12.000]  他們被擄到列國
[00:29:12.000 --> 00:29:16.000]  成為了一個笑柄
[00:29:16.000 --> 00:29:18.000]  所以他們被褻瀆
[00:29:18.000 --> 00:29:20.000]  不單是他們褻瀆
[00:29:20.000 --> 00:29:22.000]  而是神的命也褻瀆
[00:29:22.000 --> 00:29:26.000]  因此神要維護自己的性命
[00:29:26.000 --> 00:29:31.000]  這裡也讓我們回想聖經的歷史
[00:29:31.000 --> 00:29:33.000]  在撒慕爾記
[00:29:33.000 --> 00:29:35.000]  曾經有一段這樣的記載
[00:29:35.000 --> 00:29:40.000]  就是以色列人和非理士人爭戰
[00:29:40.000 --> 00:29:42.000]  在爭戰當中
[00:29:42.000 --> 00:29:44.000]  以色列人戰敗了
[00:29:44.000 --> 00:29:46.000]  當他們失敗的時候
[00:29:46.000 --> 00:29:48.000]  他們就在想方法
[00:29:48.000 --> 00:29:49.000]  想辦法
[00:29:49.000 --> 00:29:50.000]  想什麼呢
[00:29:50.000 --> 00:29:53.000]  就是把耶和華的約櫃從聖殿抬出來
[00:29:53.000 --> 00:29:55.000]  搬到戰場上
[00:29:55.000 --> 00:29:57.000]  耶和華就與我們同在
[00:29:57.000 --> 00:29:59.000]  一定打贏
[00:29:59.000 --> 00:30:01.000]  大家知道結果如何
[00:30:01.000 --> 00:30:05.000]  結果連約櫃也被擄
[00:30:05.000 --> 00:30:07.000]  擄到非理士地
[00:30:07.000 --> 00:30:09.000]  當然到了那裡
[00:30:09.000 --> 00:30:13.000]  神就彰顯了自己的能力
[00:30:13.000 --> 00:30:17.000]  讓當地的人患病
[00:30:17.000 --> 00:30:20.000]  所以那裡的人就試著
[00:30:20.000 --> 00:30:24.000]  是否真的是耶和華給他們的災禍呢
[00:30:24.000 --> 00:30:26.000]  還是是偶然遇到的情況呢
[00:30:26.000 --> 00:30:29.000]  他們就在想辦法
[00:30:29.000 --> 00:30:32.000]  然後找兩隻母牛
[00:30:32.000 --> 00:30:35.000]  把牛仔拉回去收藏
[00:30:35.000 --> 00:30:39.000]  把兩隻母牛拖著耶和華的約櫃
[00:30:39.000 --> 00:30:41.000]  讓牠們走
[00:30:41.000 --> 00:30:43.000]  結果那兩隻母牛
[00:30:43.000 --> 00:30:45.000]  一路走一路走
[00:30:45.000 --> 00:30:49.000]  就把約櫃拉回到以色列地
[00:30:49.000 --> 00:30:51.000]  我們也看到
[00:30:51.000 --> 00:30:53.000]  人很軟弱
[00:30:53.000 --> 00:30:54.000]  但在軟弱的地方
[00:30:54.000 --> 00:30:58.000]  他們沒有反思自己的狀況
[00:30:58.000 --> 00:31:01.000]  因此神要他們的子民
[00:31:01.000 --> 00:31:04.000]  去回想過去的軟弱
[00:31:04.000 --> 00:31:09.000]  從而知道神的應乏和管教
[00:31:09.000 --> 00:31:13.000]  雖然因為神子民的軟弱
[00:31:13.000 --> 00:31:16.000]  以至神的性命受到虧損
[00:31:16.000 --> 00:31:18.000]  但神要維護他們的命
[00:31:18.000 --> 00:31:24.000]  他們仍然要做這個更新的工作
[00:31:24.000 --> 00:31:28.000]  最後在24至38節
[00:31:28.000 --> 00:31:31.000]  我們如何知道耶和華呢
[00:31:31.000 --> 00:31:34.000]  一方面我們從審查當中
[00:31:34.000 --> 00:31:36.000]  可以看到耶和華
[00:31:36.000 --> 00:31:39.000]  第二就是我們再一次
[00:31:39.000 --> 00:31:41.000]  從神復興的工作
[00:31:41.000 --> 00:31:44.000]  去知道神自己
[00:31:44.000 --> 00:31:48.000]  在這段經文裡
[00:31:48.000 --> 00:31:53.000]  出現了有13次必這個字
[00:31:53.000 --> 00:31:56.000]  在24至32節
[00:31:56.000 --> 00:32:00.000]  更加有8個重點
[00:32:00.000 --> 00:32:03.000]  去表達神的更新
[00:32:03.000 --> 00:32:06.000]  這8個重點包括
[00:32:06.000 --> 00:32:12.000]  上帝必要把他的子民帶回土地
[00:32:12.000 --> 00:32:14.000]  上帝必要潔淨他們
[00:32:14.000 --> 00:32:17.000]  上帝必要幫助他們
[00:32:17.000 --> 00:32:19.000]  給他們一個新的心
[00:32:19.000 --> 00:32:22.000]  上帝必要給他們一個新的靈
[00:32:22.000 --> 00:32:24.000]  上帝必要興起他們
[00:32:24.000 --> 00:32:26.000]  給他們再一次的納藥
[00:32:26.000 --> 00:32:30.000]  上帝必要使他們脫離一些污穢
[00:32:30.000 --> 00:32:34.000]  上帝必要他們進入風聖裡
[00:32:34.000 --> 00:32:40.000]  上帝必要他們厭惡自己自覺羞愧
[00:32:40.000 --> 00:32:44.000]  厭惡自己是從心底裡
[00:32:44.000 --> 00:32:49.000]  有一個懊悔的情況
[00:32:49.000 --> 00:32:52.000]  上帝必要使饑荒變為伊甸
[00:32:52.000 --> 00:32:56.000]  上帝必要把這個荒涼變成充滿
[00:32:56.000 --> 00:32:59.000]  就是說一個新的氣象
[00:32:59.000 --> 00:33:03.000]  一個新的視野
[00:33:03.000 --> 00:33:09.000]  以色列地要被重新更新
[00:33:09.000 --> 00:33:13.000]  要再一次住滿當中的一些百姓
[00:33:13.000 --> 00:33:21.000]  這是要讓人知道耶和華真實的名正
[00:33:21.000 --> 00:33:26.000]  我不知道對於恩福家來說
[00:33:26.000 --> 00:33:34.000]  重新在裡面住滿神的子民
[00:33:34.000 --> 00:33:39.000]  重新在崇拜當中充滿神的子民
[00:33:39.000 --> 00:33:45.000]  這是否神要我們看見的一個景象
[00:33:45.000 --> 00:33:48.000]  在過去數年
[00:33:48.000 --> 00:33:54.000]  因為疫情聚會人數上上落落
[00:33:54.000 --> 00:33:58.000]  平均有一個統計讓我們知道
[00:33:58.000 --> 00:34:01.000]  2019年第四季
[00:34:01.000 --> 00:34:03.000]  在第四季的時候
[00:34:03.000 --> 00:34:10.000]  我們的崇拜總人數有8966人
[00:34:10.000 --> 00:34:13.000]  這個母堂加上子堂
[00:34:13.000 --> 00:34:15.000]  但是如果單是母堂計算
[00:34:15.000 --> 00:34:18.000]  也有7367人
[00:34:18.000 --> 00:34:19.000]  去到2022年
[00:34:19.000 --> 00:34:22.000]  就是剛剛過去這一年的第四季
[00:34:22.000 --> 00:34:24.000]  我們的聚會人數就是
[00:34:24.000 --> 00:34:28.000]  母堂加子堂是5056人
[00:34:28.000 --> 00:34:34.000]  母堂只有我們自己是3961人
[00:34:34.000 --> 00:34:37.000]  大約少了多少人?
[00:34:37.000 --> 00:34:41.000]  少了三千多至四千人
[00:34:41.000 --> 00:34:45.000]  這個數字真的不小
[00:34:45.000 --> 00:34:48.000]  我不知道這個數字或景象
[00:34:48.000 --> 00:34:52.000]  是否讓我們看見一個荒蕪的狀況
[00:34:52.000 --> 00:34:54.000]  但另一邊廂我們看見
[00:34:54.000 --> 00:34:56.000]  似乎神又在當中
[00:34:56.000 --> 00:35:00.000]  好像慢慢有工作來發生
[00:35:00.000 --> 00:35:02.000]  在整個2022年
[00:35:02.000 --> 00:35:05.000]  雖然疫情仍然是上上落落
[00:35:05.000 --> 00:35:10.000]  但是我們整年都有490個新朋友
[00:35:10.000 --> 00:35:14.000]  新來賓來到教會當中
[00:35:14.000 --> 00:35:18.000]  你想想這個數字也不小
[00:35:18.000 --> 00:35:22.000]  告訴我們仍然有很多人
[00:35:22.000 --> 00:35:25.000]  在面對很多轉變當中
[00:35:25.000 --> 00:35:28.000]  他們的心靈很缺乏
[00:35:28.000 --> 00:35:29.000]  很迷惘
[00:35:29.000 --> 00:35:31.000]  他們很需要福音
[00:35:31.000 --> 00:35:33.000]  願上帝幫助我們
[00:35:33.000 --> 00:35:36.000]  能夠看見這個現象
[00:35:36.000 --> 00:35:39.000]  我們知道耶和華的作為
[00:35:39.000 --> 00:35:40.000]  祂要做的更新
[00:35:40.000 --> 00:35:44.000]  我們能夠回應神
[00:35:44.000 --> 00:35:46.000]  神在這裡讓他們看見
[00:35:46.000 --> 00:35:49.000]  當然在當時的以色列民
[00:35:49.000 --> 00:35:51.000]  在他們眼前的仍然
[00:35:51.000 --> 00:35:56.000]  仍然是一些困難荒蕪
[00:35:56.000 --> 00:35:58.000]  但神的應許
[00:35:58.000 --> 00:36:03.000]  十多次必做的工作
[00:36:03.000 --> 00:36:05.000]  是要告訴他們
[00:36:05.000 --> 00:36:07.000]  前面有一個更遠的景象
[00:36:07.000 --> 00:36:09.000]  一個的盼望
[00:36:09.000 --> 00:36:12.000]  所以對於當日被擄的
[00:36:12.000 --> 00:36:14.000]  以色列民來說
[00:36:14.000 --> 00:36:16.000]  可以說是一個安慰
[00:36:16.000 --> 00:36:18.000]  所以求主幫助我們信徒
[00:36:18.000 --> 00:36:21.000]  我們不要只是單是著眼於
[00:36:21.000 --> 00:36:27.000]  今天眼前的這些荒涼困迫和受壓
[00:36:27.000 --> 00:36:31.000]  相反我們要看得見神的應許
[00:36:31.000 --> 00:36:33.000]  以將來這個復興的景象
[00:36:33.000 --> 00:36:39.000]  成為我們今天生活的一個動力和安慰
[00:36:39.000 --> 00:36:41.000]  總結
[00:36:41.000 --> 00:36:43.000]  神的聖文
[00:36:43.000 --> 00:36:45.000]  看者地
[00:36:45.000 --> 00:36:47.000]  反思我們自己的生命
[00:36:47.000 --> 00:36:51.000]  不要像那些外邦人一樣
[00:36:51.000 --> 00:36:54.000]  在別人落於困難的時候
[00:36:54.000 --> 00:36:57.000]  我們不但沒有施予援助
[00:36:57.000 --> 00:37:00.000]  更甚的是幸災樂禍
[00:37:00.000 --> 00:37:02.000]  落井下石
[00:37:02.000 --> 00:37:04.000]  神為他的聖名
[00:37:04.000 --> 00:37:06.000]  他要更新者地
[00:37:06.000 --> 00:37:11.000]  讓人可以看見他自己的大能和作為
[00:37:11.000 --> 00:37:12.000]  領子妹
[00:37:12.000 --> 00:37:19.000]  你預備好迎接神在你的生命和在恩福家
[00:37:19.000 --> 00:37:21.000]  接下來的五年
[00:37:21.000 --> 00:37:23.000]  這個更新了沒有呢?
[00:37:23.000 --> 00:37:25.000]  第二
[00:37:25.000 --> 00:37:28.000]  神的聖文要知道耶和華
[00:37:28.000 --> 00:37:31.000]  讓我們謙卑在主的面前
[00:37:31.000 --> 00:37:34.000]  回顧自己的軟弱和不足
[00:37:34.000 --> 00:37:37.000]  靠著神的恩典和力量
[00:37:37.000 --> 00:37:39.000]  能夠過一個榮耀神的生活
[00:37:39.000 --> 00:37:42.000]  讓我們眼前多聚焦
[00:37:42.000 --> 00:37:44.000]  在神的說話和應許
[00:37:44.000 --> 00:37:48.000]  而不是眼前的困難
[00:37:48.000 --> 00:37:51.000]  願神祝福者地
[00:37:51.000 --> 00:37:55.000]  信徒我們守著我們的崗位
[00:37:55.000 --> 00:37:58.000]  過一個分別為勝的生活
[00:37:58.000 --> 00:38:00.000]  我們一起禱告
[00:38:00.000 --> 00:38:03.000]  親愛的主
[00:38:03.000 --> 00:38:07.000]  願祢藉著祢自己的話語
[00:38:07.000 --> 00:38:10.000]  祢要更新的工作
[00:38:10.000 --> 00:38:16.000]  祢要帶來這片土地一個新的氣象
[00:38:16.000 --> 00:38:20.000]  祢要帶來神指紋生命的更新
[00:38:20.000 --> 00:38:23.000]  神家裡面的更新
[00:38:23.000 --> 00:38:25.000]  願祢這個都成為我們的禱告
[00:38:25.000 --> 00:38:29.000]  成為我們在祢面前等候尋求
[00:38:29.000 --> 00:38:33.000]  和成為我們前面服侍的動力
[00:38:33.000 --> 00:38:35.000]  願主祢賜福我們
[00:38:35.000 --> 00:38:37.000]  有望祢禱告交託
[00:38:37.000 --> 00:38:39.000]  奉耶穌基督成名
[00:38:39.000 --> 00:38:41.000]  阿門

