
[00:00:00.000 --> 00:00:04.040]  今天的講道我沒有用 PowerPoint
[00:24:40.680 --> 00:24:42.360]  傳道者告訴我們
[00:24:42.360 --> 00:24:45.360]  因為這些是他的份額
[00:24:45.360 --> 00:24:51.640]  這指的是一個人生活的可能性和有限性
[00:24:51.640 --> 00:24:56.880]  可能性是因為他是一個有工作的人的報償
[00:24:56.880 --> 00:24:59.040]  但是我們都知道
[00:24:59.040 --> 00:25:00.320]  今時今日
[00:25:00.320 --> 00:25:05.280]  有時候可能你付出了半斤
[00:25:05.280 --> 00:25:07.520]  但你未必收到白糧
[00:25:07.520 --> 00:25:13.000]  有些人可能會被黑扣工錢
[00:25:13.000 --> 00:25:16.240]  甚至如果你遇到一些無良的老闆
[00:25:16.240 --> 00:25:21.120]  他突然間宣佈破產、結業、走路
[00:25:21.120 --> 00:25:24.080]  你欠薪各方面都拿不到
[00:25:24.080 --> 00:25:29.600]  所以有時候當我們能夠有這些報償的時候
[00:25:29.600 --> 00:25:32.680]  我們要好好去享用
[00:25:32.680 --> 00:25:34.320]  而且我們還要知道
[00:25:34.320 --> 00:25:40.360]  我們還有一個有限性
[00:25:40.360 --> 00:25:43.080]  就是當我們年日
[00:25:43.080 --> 00:25:46.720]  年事日長不能夠再工作
[00:25:46.720 --> 00:25:51.120]  甚至有朝一日我們要離開世界的時候
[00:25:51.120 --> 00:25:54.800]  我們就享受不到這種我們恩著
[00:25:54.800 --> 00:25:58.560]  我們努力得來的報償
[00:25:58.560 --> 00:26:02.400]  在這裡傳道者反問他的讀者
[00:26:02.400 --> 00:26:08.880]  他說「試問有誰能帶他去看自己死後的事?」
[00:26:08.880 --> 00:26:11.040]  傳道者在這裡反問讀者
[00:26:11.040 --> 00:26:17.440]  如果人不曉得在他自己工作得回他自己的福分
[00:26:17.440 --> 00:26:19.920]  即是說他的工作的喜樂
[00:26:19.920 --> 00:26:22.000]  而只是一味在這裡工作
[00:26:22.000 --> 00:26:23.800]  想賺得更多
[00:26:23.800 --> 00:26:26.560]  這樣當他死了之後
[00:26:26.560 --> 00:26:30.960]  連看別人去享受的機會都沒有
[00:26:30.960 --> 00:26:35.640]  所以人不要只是每天忙忙碌碌
[00:26:35.640 --> 00:26:41.600]  而不懂得去享用自己因工作而得的份額
[00:26:41.600 --> 00:26:45.640]  並從當中得著喜樂
[00:26:45.640 --> 00:26:51.600]  以前的人只是知道每天工作一星期七天
[00:26:51.600 --> 00:26:53.600]  每天十到十二個小時
[00:26:53.600 --> 00:26:58.760]  完全忽視了自己的生活
[00:26:58.760 --> 00:27:03.440]  記得我去澳洲和紐西蘭旅行的時候
[00:27:03.440 --> 00:27:06.920]  我有很深的體會
[00:27:06.920 --> 00:27:09.600]  澳洲和紐西蘭的人
[00:27:09.600 --> 00:27:11.760]  有時候晚上六、七點
[00:27:11.760 --> 00:27:21.120]  打算去商場裡的食肆吃東西
[00:27:21.120 --> 00:27:24.400]  進去商場裡水靜河飛
[00:27:24.400 --> 00:27:26.800]  門都關上了
[00:27:26.800 --> 00:27:30.360]  原因是他們真的很看重自己的生活
[00:27:30.360 --> 00:27:34.080]  他們六點鐘下班就下班了
[00:27:34.080 --> 00:27:37.080]  沒有人在工作崗位上
[00:27:37.080 --> 00:27:41.600]  所以大家都是趕著回家去享受家庭樂
[00:27:41.600 --> 00:27:47.360]  或者三五知己一起喝酒、聊天、吃晚飯
[00:27:47.360 --> 00:27:51.480]  使我體會到享受生活
[00:27:51.480 --> 00:27:56.400]  享受自己勞碌得來的那種成果
[00:27:56.400 --> 00:27:59.840]  其實神對人的祝福
[00:27:59.840 --> 00:28:07.520]  只是我們卻將神的賜福破壞了
[00:28:07.520 --> 00:28:11.720]  近來我帶了一個讀書會、一個小組
[00:28:11.720 --> 00:28:14.120]  我們一起看一本書
[00:28:14.120 --> 00:28:17.440]  在當中一起分享討論
[00:28:17.440 --> 00:28:19.560]  昨天我們分享了一個題目
[00:28:19.560 --> 00:28:21.840]  就是「恩典」
[00:28:21.840 --> 00:28:24.040]  那本書的作者
[00:28:24.040 --> 00:28:28.760]  他認為很多時候我們常以為「恩典」
[00:28:28.760 --> 00:28:32.120]  就是伯伯領受的禮物
[00:28:32.120 --> 00:28:34.200]  是我們領受
[00:28:34.200 --> 00:28:38.440]  他說其實這是我們以人為中心
[00:28:38.440 --> 00:28:41.680]  我們聘母以神為中心
[00:28:41.680 --> 00:28:45.760]  他說因為當我們領受了神的恩典
[00:28:45.760 --> 00:28:48.800]  我們以神為中心的時候
[00:28:48.800 --> 00:28:51.160]  我們就不覺得我們是伯伯領受
[00:28:51.160 --> 00:28:52.480]  是給我們自己
[00:28:52.480 --> 00:28:54.480]  我們開始懂得怎樣?
[00:28:54.480 --> 00:28:58.760]  去回報神給我們的恩典
[00:28:58.760 --> 00:29:01.440]  在那裡作者跟我們說
[00:29:01.440 --> 00:29:03.600]  他說我們怎樣回報神呢?
[00:29:03.600 --> 00:29:06.680]  其實他說有兩方面
[00:29:06.680 --> 00:29:07.680]  其實很多時候
[00:29:07.680 --> 00:29:10.640]  很多人覺得「恩典」是很難應用
[00:29:10.640 --> 00:29:12.200]  因為「恩典」是神給我的
[00:29:12.200 --> 00:29:13.960]  我就用吧
[00:29:13.960 --> 00:29:16.240]  但是他提到有兩個詞彙
[00:29:16.240 --> 00:29:18.760]  他說很值得我們去思想
[00:29:18.760 --> 00:29:22.120]  第一個是「謠述」
[00:29:22.120 --> 00:29:24.600]  當我們領受神的恩典
[00:29:24.600 --> 00:29:26.960]  神赦免了我們的罪
[00:29:26.960 --> 00:29:29.800]  「謠述」了我們的時候
[00:29:29.800 --> 00:29:33.200]  我們能不能夠去「謠述」
[00:29:33.200 --> 00:29:35.000]  我們身邊的人
[00:29:35.000 --> 00:29:38.000]  我們的弟兄姊妹
[00:29:38.000 --> 00:29:40.800]  他說如果當我們不懂得「謠述」的時候
[00:29:40.800 --> 00:29:42.120]  即是我們告訴神
[00:29:42.120 --> 00:29:43.960]  「神啊,我不需要祢的恩典」
[00:29:43.960 --> 00:29:45.760]  「我不需要祢的「謠述」我」
[00:29:45.760 --> 00:29:50.560]  但是如果當我們領受了神的恩典的時候
[00:29:50.560 --> 00:29:56.560]  我們就要學習去「謠述」我們身邊的弟兄姊妹
[00:29:56.560 --> 00:29:58.120]  我們的家人
[00:29:58.120 --> 00:29:59.680]  我們的朋友
[00:29:59.680 --> 00:30:03.360]  因為這個是神給我們的「恩典」
[00:30:03.360 --> 00:30:05.040]  當我們領恩之後
[00:30:05.040 --> 00:30:07.640]  我們要回報
[00:30:07.640 --> 00:30:11.760]  而第二個我們去回報神的「恩典」
[00:30:11.760 --> 00:30:14.880]  就是「恩賜」
[00:30:14.880 --> 00:30:17.040]  作者告訴我們
[00:30:17.040 --> 00:30:21.640]  他說其實「恩賜」是表示什麼?
[00:30:21.640 --> 00:30:23.520]  我們本來沒有的
[00:30:23.520 --> 00:30:26.520]  是神給我們的
[00:30:26.520 --> 00:30:29.120]  我們有了這個「恩賜」的時候
[00:30:29.120 --> 00:30:30.520]  是神賜給我們
[00:30:30.520 --> 00:30:35.400]  是用來和肢體之間彼此的配搭
[00:30:35.400 --> 00:30:37.720]  互相的配合
[00:30:37.720 --> 00:30:41.320]  所以當我們有這些「恩賜」的時候
[00:30:41.320 --> 00:30:44.680]  我們就不是在自高自大
[00:30:44.680 --> 00:30:45.600]  我多麼的厲害
[00:30:45.600 --> 00:30:47.480]  多麼的有口才
[00:30:47.480 --> 00:30:49.000]  我說話怎麼好
[00:30:49.000 --> 00:30:51.560]  我多麼的有能力
[00:30:51.560 --> 00:30:52.720]  相反
[00:30:52.720 --> 00:30:54.200]  我們要知道
[00:30:54.200 --> 00:30:58.120]  其實我是一個無能的人
[00:30:58.120 --> 00:31:02.040]  是神將這個「恩賜」賜給我們
[00:31:02.040 --> 00:31:04.280]  所以當我有這個「恩賜」的時候
[00:31:04.280 --> 00:31:08.880]  我要來服侍我的弟兄姊妹
[00:31:08.880 --> 00:31:14.960]  讓我們能夠得到我們的福分
[00:31:14.960 --> 00:31:20.040]  所以當我們有這些「份額」的時候
[00:31:20.040 --> 00:31:24.360]  我們不是單單用在自己身上
[00:31:24.360 --> 00:31:28.280]  我們也要去回報神
[00:31:28.280 --> 00:31:29.640]  很多時候
[00:31:29.640 --> 00:31:31.880]  我們賺到錢
[00:31:31.880 --> 00:31:34.120]  我們工作賺到回來
[00:31:34.120 --> 00:31:37.840]  我們只是追求自己的享受
[00:31:37.840 --> 00:31:39.760]  自己的享樂
[00:31:39.760 --> 00:31:41.280]  但我們有沒有想過
[00:31:41.280 --> 00:31:44.960]  我們怎樣去回報神
[00:31:44.960 --> 00:31:50.520]  讓我們從神所領受的好處
[00:31:50.520 --> 00:31:56.320]  去幫助一些有需要的人
[00:31:56.320 --> 00:32:03.000]  我曾經試過一年會出外四次
[00:32:03.000 --> 00:32:04.720]  我給自己藉口說
[00:32:04.720 --> 00:32:05.600]  要休息一下
[00:32:05.600 --> 00:32:07.360]  因為太忙了
[00:32:07.360 --> 00:32:09.280]  但我後來慢慢發覺
[00:32:09.280 --> 00:32:12.000]  以後不是好像太多了嗎?
[00:32:12.000 --> 00:32:14.120]  我那時想不如我去笑一次
[00:32:14.120 --> 00:32:17.800]  我將那次要用的錢
[00:32:17.800 --> 00:32:19.960]  我作為一些奉獻
[00:32:19.960 --> 00:32:23.880]  在一些有特別需要的事情上
[00:32:23.880 --> 00:32:29.080]  因為我們並不是只為了看到自己的需要
[00:32:29.080 --> 00:32:31.760]  當你領受神的恩典的時候
[00:32:31.760 --> 00:32:36.080]  我們也要學會去跟別人分享
[00:32:36.080 --> 00:32:40.240]  去將神的恩典與人分享
[00:32:40.240 --> 00:32:45.760]  讓那些人都能夠得到神的恩典
[00:32:45.760 --> 00:32:47.400]  總的來說
[00:32:47.400 --> 00:32:48.960]  我們很多時候
[00:32:48.960 --> 00:32:54.000]  因為不認清自己的身份
[00:32:54.000 --> 00:32:56.360]  就想用自己的方法
[00:32:56.360 --> 00:32:59.200]  去控制自己的人生
[00:32:59.200 --> 00:33:02.960]  於是令自己落下一個
[00:33:02.960 --> 00:33:08.040]  很不滿足、多埋怨的光景裡面
[00:33:08.040 --> 00:33:10.040]  我們一定要知道
[00:33:10.040 --> 00:33:11.560]  神
[00:33:11.560 --> 00:33:14.320]  唯有神是創造主
[00:33:14.320 --> 00:33:17.520]  我們只是神的手造物
[00:33:17.520 --> 00:33:20.080]  當我們在這一點上
[00:33:20.080 --> 00:33:22.200]  我們清醒的時候
[00:33:22.200 --> 00:33:26.360]  我們才能夠去享受我們的生活
[00:33:26.360 --> 00:33:29.720]  享受我們勞碌所得來
[00:33:29.720 --> 00:33:32.520]  讓神去帶領我們
[00:33:32.520 --> 00:33:34.520]  我們一起祈禱
[00:33:34.520 --> 00:33:46.120]  親愛的天父
[00:33:46.120 --> 00:33:50.240]  我們來到祢面前的時候
[00:33:50.240 --> 00:33:54.000]  我們要承認我們自己的有限
[00:33:54.000 --> 00:33:56.520]  我們的不足
[00:33:56.520 --> 00:34:00.560]  但很多時候我們又很想
[00:34:00.560 --> 00:34:02.400]  好像神一樣
[00:34:02.400 --> 00:34:06.400]  我們可以控制很多的事
[00:34:06.400 --> 00:34:10.480]  我們可以做很多的決定
[00:34:10.480 --> 00:34:13.520]  但是神啊祢提醒我們
[00:34:13.520 --> 00:34:18.320]  祢才是各位的創造主
[00:34:18.320 --> 00:34:22.680]  在祢裡面所安排的每一件事
[00:34:22.680 --> 00:34:25.600]  都有祢自己的計劃
[00:34:25.600 --> 00:34:27.760]  都是最好的
[00:34:27.760 --> 00:34:30.560]  求祢讓我們學習
[00:34:30.560 --> 00:34:33.360]  去相信祢
[00:34:33.360 --> 00:34:35.360]  去跟隨祢
[00:34:35.360 --> 00:34:38.560]  讓我們能夠有信心
[00:34:38.560 --> 00:34:40.480]  內心的等候
[00:34:40.480 --> 00:34:43.280]  而不是靠自己
[00:34:43.280 --> 00:34:45.840]  盲衝盲撞
[00:34:45.840 --> 00:34:48.160]  願主幫助我們
[00:34:48.160 --> 00:34:50.960]  認清祢是我們的神
[00:34:50.960 --> 00:34:52.440]  聽我們的祈禱
[00:34:52.440 --> 00:34:55.040]  是奉耶穌基督得勝名給

