
[00:00:00.000 --> 00:00:05.000]  頂姐妹,人生容易嗎?
[00:20:08.000 --> 00:20:12.000]  他沒有嘗試去寫一份假的推薦信
[00:20:12.000 --> 00:20:17.000]  結果他沒有那份很吸引他的工作 無法入職
[00:20:17.000 --> 00:20:21.000]  不過過了不久 他入職了另一份工作
[00:20:21.000 --> 00:20:25.000]  而這份工作他發覺更加適合他
[00:20:25.000 --> 00:20:29.000]  他都相信這份工作是神給他的
[00:20:29.000 --> 00:20:32.000]  我聽到他分享的時候 我即時的回應是
[00:20:32.000 --> 00:20:35.000]  你沒有通過那間公司對你的測試
[00:20:35.000 --> 00:20:39.000]  但你通過了上帝對你的測試
[00:20:39.000 --> 00:20:42.000]  相信大兄經歷過這件事
[00:20:42.000 --> 00:20:45.000]  他將來再面對人生的交叉點的時候
[00:20:45.000 --> 00:20:50.000]  會更加有信心 以神的心意為焦點去作決定
[00:20:50.000 --> 00:20:55.000]  環境既是信心的快策制 亦是信心的加強制
[00:20:55.000 --> 00:21:00.000]  這是貧者越貧 富者越富的信心功課
[00:21:00.000 --> 00:21:02.000]  不知道大家同不同意
[00:21:02.000 --> 00:21:05.000]  人如果對神有真正敬畏的心
[00:21:05.000 --> 00:21:08.000]  其實很多事都做不出
[00:21:08.000 --> 00:21:11.000]  就像大衛一樣 只割下了素羅的衣角
[00:21:11.000 --> 00:21:14.000]  他已經很內疚
[00:21:14.000 --> 00:21:18.000]  另一方面 我們如果能夠對焦於神的心意去行
[00:21:18.000 --> 00:21:21.000]  不單止自己的生命會成長
[00:21:21.000 --> 00:21:24.000]  其實亦會令其他人成長
[00:21:24.000 --> 00:21:28.000]  大衛的決定影響著甚麼人呢
[00:21:28.000 --> 00:21:30.000]  第一 是他身邊的人
[00:21:30.000 --> 00:21:33.000]  第七節 大衛用者說勸阻他的人
[00:21:33.000 --> 00:21:36.000]  不許他們起來害素羅
[00:21:36.000 --> 00:21:38.000]  不單止自己不做
[00:21:38.000 --> 00:21:43.000]  更加阻止其他人去做一些他覺得不應該做的事
[00:21:43.000 --> 00:21:47.000]  而身邊的人會見到他怎樣去做這個決定
[00:21:47.000 --> 00:21:52.000]  同時和他一起去經歷神的繼續保護和祝福
[00:21:52.000 --> 00:21:55.000]  去到二十六章 第二次放過素羅的時候
[00:21:55.000 --> 00:21:57.000]  更加是公開地做的
[00:21:57.000 --> 00:21:59.000]  素羅身邊的人 士兵
[00:21:59.000 --> 00:22:03.000]  以及將會聽到這個故事的以色列人
[00:22:03.000 --> 00:22:09.000]  都會看到這位將來的王是怎樣以神為焦點去作決定
[00:22:09.000 --> 00:22:12.000]  第二 大衛亦都在影響著素羅
[00:22:12.000 --> 00:22:15.000]  二十四章的十六至十九節
[00:22:15.000 --> 00:22:17.000]  於是素羅放聲大哭
[00:22:17.000 --> 00:22:19.000]  對大衛說 你給我公義
[00:22:19.000 --> 00:22:22.000]  因為你以善待我 我卻以惡待你
[00:22:22.000 --> 00:22:27.000]  願耶和華因你今日向我所做的 以善回報你
[00:22:27.000 --> 00:22:30.000]  連素羅都為之動容
[00:22:30.000 --> 00:22:33.000]  雖然素羅之後又故態復萌
[00:22:33.000 --> 00:22:37.000]  但那一刻的感動 相信是真的
[00:22:37.000 --> 00:22:41.000]  是他生命回傳和成長的契機
[00:22:41.000 --> 00:22:43.000]  很可惜 他只是有感動
[00:22:43.000 --> 00:22:47.000]  就沒有修正和悔改的行動
[00:22:47.000 --> 00:22:49.000]  最後被審判
[00:22:49.000 --> 00:22:51.000]  人會不會有時都是這樣
[00:22:51.000 --> 00:22:53.000]  弟兄姊妹 你有沒有試過
[00:22:53.000 --> 00:22:57.000]  放過人或者被放過的經歷呢
[00:22:57.000 --> 00:23:01.000]  我自己有很多被放過的經歷
[00:23:01.000 --> 00:23:03.000]  包括神 包括人
[00:23:03.000 --> 00:23:05.000]  而人對我的放過
[00:23:05.000 --> 00:23:10.000]  亦都很讓我感受到神的放過和神的愛
[00:23:10.000 --> 00:23:12.000]  大衛的決定 第三
[00:23:12.000 --> 00:23:14.000]  當然亦都在影響著我們
[00:23:14.000 --> 00:23:16.000]  成為我們的鼓勵
[00:23:16.000 --> 00:23:21.000]  弟兄姊妹 生命是要影響生命的
[00:23:21.000 --> 00:23:24.000]  弟兄姊妹 我們作為基督的門徒
[00:23:24.000 --> 00:23:26.000]  你願不願意生命都榮耀神
[00:23:26.000 --> 00:23:31.000]  並且成為別人生命的正面影響和祝福呢
[00:23:31.000 --> 00:23:34.000]  我請敬拜堆預備
[00:23:34.000 --> 00:23:36.000]  願意我們在不同的環境
[00:23:36.000 --> 00:23:38.000]  不同的處境裏面
[00:23:38.000 --> 00:23:40.000]  不後發這個世界
[00:23:40.000 --> 00:23:42.000]  不以世界或人所說的為焦點
[00:23:42.000 --> 00:23:46.000]  而是以神所說的為焦點去作決定
[00:23:46.000 --> 00:23:48.000]  更加願意我們
[00:23:48.000 --> 00:23:51.000]  可以因此經歷信心的增長
[00:23:51.000 --> 00:23:53.000]  生命的成長
[00:23:53.000 --> 00:23:55.000]  亦都願意我們的所言所行
[00:23:55.000 --> 00:23:59.000]  是可以讓人看到主在我們的生命裏面
[00:23:59.000 --> 00:24:01.000]  讓人更加明白神
[00:24:01.000 --> 00:24:04.000]  並且得著鼓勵和生命的轉化
[00:24:04.000 --> 00:24:05.000]  神啊多謝祢
[00:24:05.000 --> 00:24:09.000]  今日透過大衛放過蘇羅的故事
[00:24:09.000 --> 00:24:12.000]  讓我們思考我們和祢的關係
[00:24:12.000 --> 00:24:15.000]  我們和世界的關係
[00:24:15.000 --> 00:24:18.000]  亦都讓我們想起我們的主耶穌基督
[00:24:18.000 --> 00:24:22.000]  同樣甘願體貼上帝的心意
[00:24:22.000 --> 00:24:24.000]  放下自我
[00:24:24.000 --> 00:24:27.000]  全心信服以至於死
[00:24:27.000 --> 00:24:29.000]  且死在十字架上
[00:24:29.000 --> 00:24:31.000]  為的是拯救我們
[00:24:31.000 --> 00:24:33.000]  讓我們得著新的生命
[00:24:33.000 --> 00:24:37.000]  主啊祢知道我們所處的世界和環境
[00:24:37.000 --> 00:24:40.000]  充滿了罪和試探
[00:24:40.000 --> 00:24:45.000]  亦都充滿了很多很難抉擇的人生處境
[00:24:45.000 --> 00:24:47.000]  世界和我們的身邊
[00:24:47.000 --> 00:24:50.000]  亦都有很多似是而非
[00:24:50.000 --> 00:24:52.000]  難分辨的聲音
[00:24:52.000 --> 00:24:54.000]  令我們更加掙扎
[00:24:54.000 --> 00:24:57.000]  主啊我們很需要祢
[00:24:57.000 --> 00:24:59.000]  我們很需要祢的靈與我們同在
[00:24:59.000 --> 00:25:01.000]  對我們的提醒
[00:25:01.000 --> 00:25:03.000]  求祢幫助我們
[00:25:03.000 --> 00:25:04.000]  預備我們的心
[00:25:04.000 --> 00:25:07.000]  去面對不同處境的挑戰
[00:25:07.000 --> 00:25:10.000]  以致我們不會自亂陣腳
[00:25:10.000 --> 00:25:14.000]  幫助我們學會越大困難
[00:25:14.000 --> 00:25:16.000]  越要信靠
[00:25:16.000 --> 00:25:18.000]  幫助我們在各種處境裏面
[00:25:18.000 --> 00:25:23.000]  能夠有力量 有安穩 有正直 有良善
[00:25:23.000 --> 00:25:25.000]  以對神的敬畏和信心
[00:25:25.000 --> 00:25:29.000]  以向上為焦點去作決定
[00:25:29.000 --> 00:25:31.000]  幫助我們過得勝的生活
[00:25:31.000 --> 00:25:34.000]  亦都因此經歷生命的成長
[00:25:34.000 --> 00:25:36.000]  經歷父者與父的信心之旅
[00:25:36.000 --> 00:25:40.000]  經歷朝更美家鄉走回去的旅程
[00:25:40.000 --> 00:25:41.000]  兄姊妹
[00:25:41.000 --> 00:25:43.000]  你願不願意即使不容易
[00:25:43.000 --> 00:25:47.000]  仍以憑信心去緊貼神的心意去做決定嗎
[00:25:47.000 --> 00:25:51.000]  你願意讓自己的生命成為榮耀神的管道
[00:25:51.000 --> 00:25:53.000]  並且生命影響生命嗎
[00:25:53.000 --> 00:25:55.000]  如果你願意這樣做
[00:25:55.000 --> 00:25:57.000]  我邀請你舉起手
[00:25:57.000 --> 00:25:59.000]  感謝主 感謝主
[00:25:59.000 --> 00:26:01.000]  弟兄姊妹
[00:26:01.000 --> 00:26:03.000]  你有神給你的信心經歷
[00:26:03.000 --> 00:26:05.000]  有神給你的耶利哥
[00:26:05.000 --> 00:26:07.000]  神給你的約旦河嗎
[00:26:07.000 --> 00:26:10.000]  讓我們繼續仰望神的掌管
[00:26:10.000 --> 00:26:11.000]  神的信實和愛
[00:26:11.000 --> 00:26:13.000]  繼續向神去立志
[00:26:13.000 --> 00:26:15.000]  願主祝福大家
[00:26:15.000 --> 00:26:16.000]  弟兄姊妹請坐

