
[00:00:00.000 --> 00:00:06.000]  今日的主題是「向審判跨城」
[00:22:25.000 --> 00:22:29.000]  這是雅各提醒當時的信徒
[00:22:29.000 --> 00:22:33.000]  從第六至第八節
[00:22:33.000 --> 00:22:36.000]  「你們反倒羞辱貧窮人
[00:22:36.000 --> 00:22:40.000]  那付足人豈不是欺壓你們
[00:22:40.000 --> 00:22:43.000]  拉你們到公堂去嗎?
[00:22:43.000 --> 00:22:51.000]  他們不是竊盡你們所尊奉的聖名嗎?
[00:22:51.000 --> 00:22:53.000]  經上記載說
[00:22:53.000 --> 00:22:55.000]  要愛人如己
[00:22:55.000 --> 00:22:58.000]  你們若傳守者至尊的律法
[00:22:58.000 --> 00:23:01.000]  才是好的」
[00:23:01.000 --> 00:23:05.000]  如何看出當時的教會和信徒
[00:23:05.000 --> 00:23:08.000]  他們是偏袒人呢?
[00:23:08.000 --> 00:23:12.000]  就是他們對有權勢的人
[00:23:12.000 --> 00:23:14.000]  被供屈實
[00:23:14.000 --> 00:23:17.000]  雅各在這裡一連串地
[00:23:17.000 --> 00:23:20.000]  對他們提出一些反問
[00:23:20.000 --> 00:23:25.000]  包括他們不是受到付足人的欺壓嗎?
[00:23:25.000 --> 00:23:29.000]  他們不是曾經被拉到公堂去嗎?
[00:23:29.000 --> 00:23:35.000]  他們不是竊盡你們所尊奉的聖名嗎?
[00:23:35.000 --> 00:23:40.000]  當時的教會和信徒
[00:23:40.000 --> 00:23:44.000]  似乎落入了我們現代人所說的
[00:23:44.000 --> 00:23:48.000]  「斯德哥爾摩症候群」
[00:23:48.000 --> 00:23:51.000]  什麼意思呢?
[00:23:51.000 --> 00:23:57.000]  就是受害者反取悅的施虐者
[00:23:57.000 --> 00:24:03.000]  或是怕生存的空間收窄
[00:24:03.000 --> 00:24:06.000]  而去依附權貴
[00:24:06.000 --> 00:24:10.000]  又或是討好施虐者
[00:24:10.000 --> 00:24:13.000]  來換取善待
[00:24:13.000 --> 00:24:19.000]  原來對權貴的那種淺微
[00:24:19.000 --> 00:24:22.000]  就會腐化了教會
[00:24:22.000 --> 00:24:25.000]  請留意
[00:24:25.000 --> 00:24:31.000]  我不是說有錢或有權就是壞事
[00:24:31.000 --> 00:24:35.000]  只不過是因為別人有錢和權勢
[00:24:35.000 --> 00:24:37.000]  我們就去討好他
[00:24:37.000 --> 00:24:41.000]  這就是一個問題
[00:24:41.000 --> 00:24:46.000]  他會蠶食教會和信徒的生命
[00:24:46.000 --> 00:24:52.000]  使我們失去了待人處事的正確態度
[00:24:52.000 --> 00:24:55.000]  無論如何
[00:24:55.000 --> 00:24:57.000]  在聖經提醒我們
[00:24:57.000 --> 00:25:01.000]  就是以雙重標準來待人
[00:25:01.000 --> 00:25:03.000]  與愛人如己
[00:25:03.000 --> 00:25:07.000]  就成為了一個強烈的對比
[00:25:07.000 --> 00:25:13.000]  也不是遵守律法對我們的要求
[00:25:13.000 --> 00:25:15.000]  最後第三方面
[00:25:15.000 --> 00:25:21.000]  以貌待人就不能得蒙神憐憫
[00:25:21.000 --> 00:25:24.000]  我們看第九節
[00:25:24.000 --> 00:25:26.000]  我們一起讀
[00:25:26.000 --> 00:25:29.000]  但你們若按外貌待人
[00:25:29.000 --> 00:25:34.000]  便是犯罪,被律法定為犯法的
[00:25:34.000 --> 00:25:38.000]  這裡很嚴肅和嚴重
[00:25:38.000 --> 00:25:39.000]  他告訴我們
[00:25:39.000 --> 00:25:42.000]  如果按外貌待人
[00:25:42.000 --> 00:25:46.000]  其實是犯罪
[00:25:46.000 --> 00:25:48.000]  按外貌待人
[00:25:48.000 --> 00:25:50.000]  為什麼會是犯罪呢
[00:25:50.000 --> 00:25:55.000]  第一,我們違背了神公平的原則
[00:25:55.000 --> 00:26:01.000]  第二,我們沒有按照主耶穌的教導和榜樣來行事
[00:26:01.000 --> 00:26:04.000]  第三,特別在第四節
[00:26:04.000 --> 00:26:08.000]  因為是用惡意來待人
[00:26:08.000 --> 00:26:11.000]  所以是用惡語來斷定
[00:26:11.000 --> 00:26:14.000]  俗語說,我們看死了人
[00:26:14.000 --> 00:26:18.000]  這就是觸犯了律法
[00:26:18.000 --> 00:26:22.000]  所以全守律法在第十至十一節
[00:26:22.000 --> 00:26:25.000]  提醒我們律法的要求是什麼呢
[00:26:25.000 --> 00:26:27.000]  我們一起讀
[00:26:27.000 --> 00:26:29.000]  十至十一節
[00:26:29.000 --> 00:26:32.000]  因為凡遵守全律法的
[00:26:32.000 --> 00:26:34.000]  只在一條上跌倒
[00:26:34.000 --> 00:26:37.000]  他就是犯了律法的
[00:26:37.000 --> 00:26:39.000]  原來那說不可姦淫的
[00:26:39.000 --> 00:26:41.000]  也說不可殺人
[00:26:41.000 --> 00:26:44.000]  你若是不姦淫卻殺人
[00:26:44.000 --> 00:26:47.000]  就是認是犯了律法的
[00:26:47.000 --> 00:26:53.000]  信徒需要我們尊重神的話語,聖言
[00:26:53.000 --> 00:26:57.000]  我們不能夠選擇性來遵守
[00:26:57.000 --> 00:27:03.000]  或者我們只是行一些我們自己認同可以行的
[00:27:03.000 --> 00:27:05.000]  那些我們先行
[00:27:05.000 --> 00:27:07.000]  所以這裡提醒我們
[00:27:07.000 --> 00:27:10.000]  即使我們很努力來侍奉
[00:27:10.000 --> 00:27:13.000]  但我們卻是欠缺愛心
[00:27:13.000 --> 00:27:15.000]  這也是犯了律法
[00:27:15.000 --> 00:27:18.000]  即是我們對某些人
[00:27:18.000 --> 00:27:20.000]  我們愛心爆棚
[00:27:20.000 --> 00:27:23.000]  但原來我們仍然是選擇性地
[00:27:23.000 --> 00:27:28.000]  愛一些我們迎合自己喜好的人
[00:27:28.000 --> 00:27:30.000]  在上帝的面前
[00:27:30.000 --> 00:27:34.000]  我們仍然是觸犯了律法
[00:27:34.000 --> 00:27:36.000]  在神的面前
[00:27:36.000 --> 00:27:40.000]  我們仍然要面對律法的審判
[00:27:40.000 --> 00:27:43.000]  所以在律法的標準下
[00:27:43.000 --> 00:27:46.000]  我們都是有罪的人
[00:27:46.000 --> 00:27:53.000]  我們不能夠自以為是來判斷其他人
[00:27:53.000 --> 00:27:57.000]  當然在這裡我補充一句
[00:27:57.000 --> 00:28:00.000]  有時我們又會遇到另一類人
[00:28:00.000 --> 00:28:02.000]  那類人又怎樣說呢
[00:28:02.000 --> 00:28:04.000]  他們說你們是教會
[00:28:04.000 --> 00:28:05.000]  你們是基督徒
[00:28:05.000 --> 00:28:08.000]  你們應該很有愛心
[00:28:08.000 --> 00:28:11.000]  所以我有需要
[00:28:11.000 --> 00:28:13.000]  你們應該要幫助我
[00:28:13.000 --> 00:28:17.000]  無論是金錢、物質
[00:28:17.000 --> 00:28:19.000]  又或者情感上
[00:28:19.000 --> 00:28:21.000]  你們都要幫助我
[00:28:21.000 --> 00:28:23.000]  這些是什麼呢
[00:28:23.000 --> 00:28:25.000]  這些叫做情感的勒索
[00:28:25.000 --> 00:28:28.000]  同樣是犯法
[00:28:28.000 --> 00:28:31.000]  都是按著神的審判
[00:28:31.000 --> 00:28:35.000]  來面對律法的審判
[00:28:35.000 --> 00:28:40.000]  所以聖經最後12至13節
[00:28:40.000 --> 00:28:43.000]  提醒當時的信徒
[00:28:43.000 --> 00:28:49.000]  12節說你們既然要按使人自由的律法受審判
[00:28:49.000 --> 00:28:56.000]  就該按照這律法來說話行事
[00:28:56.000 --> 00:29:01.000]  我們要按著神的話語來行事
[00:29:01.000 --> 00:29:02.000]  說話行事
[00:29:02.000 --> 00:29:06.000]  所以最後雅各提醒信徒有兩方面
[00:29:06.000 --> 00:29:13.000]  第一就是信徒要按律法來生活
[00:29:13.000 --> 00:29:15.000]  行事為人
[00:29:15.000 --> 00:29:18.000]  這是信徒最高的標準
[00:29:18.000 --> 00:29:23.000]  但同樣當我們說到待人處事的時候
[00:29:23.000 --> 00:29:28.000]  這裡就說要以憐憫作為待人的基本態度
[00:29:28.000 --> 00:29:32.000]  不是用律法來限制其他人
[00:29:32.000 --> 00:29:34.000]  律法要求我們自己
[00:29:34.000 --> 00:29:36.000]  但待人的時候
[00:29:36.000 --> 00:29:39.000]  他以憐憫作為出發點
[00:29:39.000 --> 00:29:41.000]  有一句話
[00:29:41.000 --> 00:29:43.000]  他說待人歡
[00:29:43.000 --> 00:29:45.000]  然後什麼
[00:29:45.000 --> 00:29:48.000]  律己嚴處己嚴
[00:29:48.000 --> 00:29:50.000]  意思是什麼呢
[00:29:50.000 --> 00:29:54.000]  我們要求自己盡力做好
[00:29:54.000 --> 00:29:58.000]  但我們對人就要多一點恩典
[00:29:58.000 --> 00:30:00.000]  不過很可惜
[00:30:00.000 --> 00:30:03.000]  很多時候我們眼睛都是看外面
[00:30:03.000 --> 00:30:08.000]  所以很多時候我們只會看到其他人不好的地方
[00:30:08.000 --> 00:30:10.000]  但對於我們自己
[00:30:10.000 --> 00:30:13.000]  可能我們會給很多藉口
[00:30:13.000 --> 00:30:16.000]  很多恩典
[00:30:16.000 --> 00:30:19.000]  我們一起再讀一讀第十三節
[00:30:19.000 --> 00:30:25.000]  因為那不憐憫人的也要受到憐憫的審判
[00:30:25.000 --> 00:30:29.000]  憐憫要向審判跨性
[00:30:29.000 --> 00:30:34.000]  唯有憐憫使我們向審判跨性
[00:30:34.000 --> 00:30:38.000]  所以一個常以憐憫待人的人
[00:30:38.000 --> 00:30:47.000]  就不至於我們讓自己陷在律法條文上的審判
[00:30:47.000 --> 00:30:52.000]  因為我們沒有一個人可以全守這個律法
[00:30:52.000 --> 00:30:56.000]  或者以律法來誇口
[00:30:56.000 --> 00:30:58.000]  而上傳憐憫
[00:30:58.000 --> 00:31:04.000]  同樣可以我們在上帝的面前得著這份憐憫
[00:31:04.000 --> 00:31:06.000]  所以最後總結
[00:31:06.000 --> 00:31:12.000]  阿國書提到當代的信徒偏心待人
[00:31:12.000 --> 00:31:14.000]  所以在這裡第一提醒他們
[00:31:14.000 --> 00:31:19.000]  以貌待人的就不是信奉基督
[00:31:19.000 --> 00:31:24.000]  以貌待人就是因為別人的外表或者身份
[00:31:24.000 --> 00:31:27.000]  而有不同的待遇
[00:31:27.000 --> 00:31:30.000]  這是有為基督的榜樣
[00:31:30.000 --> 00:31:35.000]  第二,以貌待人就不是全守律法
[00:31:35.000 --> 00:31:42.000]  阿國提醒信徒要聽神的心意
[00:31:42.000 --> 00:31:47.000]  神並沒有因為人的經濟缺乏
[00:31:47.000 --> 00:31:52.000]  來限制人生命的豐富
[00:31:52.000 --> 00:31:55.000]  教會或者信徒我們需要反思
[00:31:55.000 --> 00:32:00.000]  是不是在不正確的價值觀和心態底下
[00:32:00.000 --> 00:32:04.000]  影響著我們待人的態度
[00:32:04.000 --> 00:32:11.000]  最後第三,以貌待人就不能得到這份憐憫
[00:32:11.000 --> 00:32:17.000]  沒有人可以在律法下跨城
[00:32:17.000 --> 00:32:22.000]  我們也在律法下面對律法的要求
[00:32:22.000 --> 00:32:29.000]  神的話只是我們自己追求的最高指標
[00:32:29.000 --> 00:32:31.000]  但當我們面對人的時候
[00:32:31.000 --> 00:32:35.000]  我們需要多一份愛和恩情
[00:32:35.000 --> 00:32:37.000]  我們一起禱告吧
[00:32:37.000 --> 00:32:44.000]  親愛的主,我們仰望你
[00:32:44.000 --> 00:32:49.000]  特別是我們為第四子的弟兄姊妹禱告
[00:32:49.000 --> 00:32:56.000]  我們知道我們正在回應你呼召我們的心意
[00:32:56.000 --> 00:32:59.000]  未來我們將要去到北區
[00:32:59.000 --> 00:33:04.000]  去到不同的社群當中
[00:33:04.000 --> 00:33:09.000]  但我們求主讓我們先調整正確的心態
[00:33:09.000 --> 00:33:17.000]  以致我們知道如何和不同的人可以有合意的相處
[00:33:17.000 --> 00:33:23.000]  以致福音的大能不會因為我們而受到限制
[00:33:23.000 --> 00:33:26.000]  也讓每一個進到我們當中的人
[00:33:26.000 --> 00:33:31.000]  他們都感到在這裡有愛有恩典
[00:33:31.000 --> 00:33:34.000]  願主閲立我們的禱告
[00:33:34.000 --> 00:33:36.000]  交託奉耶穌基督的聖名
[00:33:36.000 --> 00:33:38.000]  (音樂結束)

