
[00:00:00.000 --> 00:00:07.000]  早安,弟兄姊妹,新年快樂!
[00:21:13.000 --> 00:21:18.000]  那時候好像沒有「獨留兒童在家中」這條例子
[00:21:18.000 --> 00:21:20.000]  很小的時候
[00:21:20.000 --> 00:21:22.000]  我有兩個哥哥
[00:21:22.000 --> 00:21:24.000]  剛才在真話那裡
[00:21:24.000 --> 00:21:26.000]  我就提議兩個哥哥
[00:21:26.000 --> 00:21:30.000]  不如我們在家裡玩「落雪」
[00:21:30.000 --> 00:21:31.000]  「落雪」
[00:21:31.000 --> 00:21:33.000]  知道在家裡怎樣玩嗎
[00:21:33.000 --> 00:21:35.000]  不知道?我教你吧
[00:21:35.000 --> 00:21:38.000]  我們住公屋
[00:21:38.000 --> 00:21:40.000]  樓底比較矮
[00:21:40.000 --> 00:21:44.000]  上一個碌架床就碰到天花板
[00:21:44.000 --> 00:21:48.000]  接著我們就撥天花板的灰
[00:21:48.000 --> 00:21:50.000]  營造一個落雪的效果
[00:21:50.000 --> 00:21:52.000]  不用去北海道
[00:21:52.000 --> 00:21:53.000]  不用去瑞士
[00:21:53.000 --> 00:21:56.000]  在家裡都可以玩
[00:21:56.000 --> 00:21:58.000]  大家玩得很開心
[00:21:58.000 --> 00:22:00.000]  但是時間差不多
[00:22:00.000 --> 00:22:02.000]  父母就快回來了
[00:22:02.000 --> 00:22:06.000]  他們就馬上掃啊掃啊掃啊掃啊
[00:22:06.000 --> 00:22:08.000]  他們一打開門
[00:22:08.000 --> 00:22:10.000]  哇!什麼事啊
[00:22:10.000 --> 00:22:13.000]  為什麼這麼大煙啊
[00:22:13.000 --> 00:22:18.000]  你知道那些粉還在空氣中飄浮
[00:22:18.000 --> 00:22:22.000]  我哥哥就咦呀呀
[00:22:22.000 --> 00:22:25.000]  哥哥沒有把我爆出來
[00:22:25.000 --> 00:22:28.000]  不過自此之後
[00:22:28.000 --> 00:22:33.000]  我哥哥有空就拿這件事來要脅我
[00:22:33.000 --> 00:22:36.000]  要我幫他洗碗
[00:22:36.000 --> 00:22:38.000]  後來我忍不住
[00:22:38.000 --> 00:22:40.000]  我經常被要脅
[00:22:40.000 --> 00:22:43.000]  為什麼每次都要我洗碗呢
[00:22:43.000 --> 00:22:47.000]  於是我就向父母認罪自首
[00:22:47.000 --> 00:22:49.000]  心裡反而覺得
[00:22:49.000 --> 00:22:51.000]  舒服了
[00:22:51.000 --> 00:22:53.000]  以後不用洗碗了
[00:22:53.000 --> 00:22:55.000]  輪到他洗碗
[00:22:55.000 --> 00:22:59.000]  當我們選擇隱藏自己的罪
[00:22:59.000 --> 00:23:02.000]  忽視或者否認他們的時候
[00:23:02.000 --> 00:23:06.000]  我們會變得越來越軟弱和恐懼
[00:23:06.000 --> 00:23:11.000]  因為我們很怕別人知道我們做錯的事
[00:23:11.000 --> 00:23:13.000]  罪就好像小偷一樣
[00:23:13.000 --> 00:23:18.000]  偷走我們內心的平安和喜樂
[00:23:18.000 --> 00:23:23.000]  但是當我們願意去承認自己的罪
[00:23:23.000 --> 00:23:26.000]  去承認自己生命的問題的時候
[00:23:26.000 --> 00:23:30.000]  我們就能夠得到神的赦免
[00:23:30.000 --> 00:23:34.000]  而且可以從罪裡面得到釋放
[00:23:34.000 --> 00:23:36.000]  弟兄姊妹在這一刻
[00:23:36.000 --> 00:23:39.000]  我們是不是因為不肯認罪
[00:23:39.000 --> 00:23:42.000]  而使我們心靈被綑綁
[00:23:42.000 --> 00:23:45.000]  被過犯所奴役呢
[00:23:45.000 --> 00:23:48.000]  我們願意來到神的面前
[00:23:48.000 --> 00:23:50.000]  去承認自己的罪
[00:23:50.000 --> 00:23:54.000]  並且願意去正視自己生命的問題嗎
[00:23:54.000 --> 00:23:57.000]  我相信一個真正認識神的人
[00:23:57.000 --> 00:24:00.000]  真正與神相交的人
[00:24:00.000 --> 00:24:02.000]  一定是肯認罪
[00:24:02.000 --> 00:24:03.000]  常常認罪
[00:24:03.000 --> 00:24:05.000]  敢於認罪
[00:24:05.000 --> 00:24:07.000]  以及立志悔改
[00:24:07.000 --> 00:24:11.000]  不再重蹈覆轍的人
[00:24:11.000 --> 00:24:15.000]  就像大衛在他的認罪詩裡這樣說
[00:24:15.000 --> 00:24:17.000]  你所喜愛的
[00:24:17.000 --> 00:24:19.000]  是內裡誠實
[00:24:19.000 --> 00:24:21.000]  但憂傷痛悔的靈
[00:24:21.000 --> 00:24:23.000]  你必不輕寒
[00:24:23.000 --> 00:24:28.000]  我們要抓住神的應許和恩典
[00:24:28.000 --> 00:24:29.000]  認罪悔改之後
[00:24:29.000 --> 00:24:31.000]  要接納我們的罪
[00:24:31.000 --> 00:24:35.000]  已經得到神的赦免和潔淨
[00:24:35.000 --> 00:24:38.000]  不要再讓罪去克制我們
[00:24:38.000 --> 00:24:40.000]  就可以在主裡面
[00:24:40.000 --> 00:24:45.000]  我們重新得到這份喜樂和平安
[00:24:45.000 --> 00:24:47.000]  接著我邀請大家一起去讀
[00:24:47.000 --> 00:24:50.000]  一章十節至二章二節
[00:24:50.000 --> 00:24:54.000]  我們若說自己沒有犯過罪
[00:24:54.000 --> 00:24:57.000]  就是把神當作說方的
[00:24:57.000 --> 00:25:00.000]  他的道就不在我們裡面了
[00:25:00.000 --> 00:25:02.000]  我的孩子們
[00:25:02.000 --> 00:25:05.000]  我把這些話寫給你們
[00:25:05.000 --> 00:25:08.000]  是要你們不犯罪
[00:25:08.000 --> 00:25:09.000]  若有人犯罪
[00:25:09.000 --> 00:25:11.000]  在乎那裡
[00:25:11.000 --> 00:25:13.000]  我們有一位宗保
[00:25:13.000 --> 00:25:16.000]  就是那二者耶穌基督
[00:25:16.000 --> 00:25:18.000]  他為我們的罪
[00:25:18.000 --> 00:25:20.000]  作了贖罪祭
[00:25:20.000 --> 00:25:22.000]  不單是為我們的罪
[00:25:22.000 --> 00:25:26.000]  也是為普天下人的罪
[00:25:26.000 --> 00:25:27.000]  最後
[00:25:27.000 --> 00:25:29.000]  要分辨信仰真偽
[00:25:29.000 --> 00:25:31.000]  要行在光明中
[00:25:31.000 --> 00:25:33.000]  我們就要檢視自己
[00:25:33.000 --> 00:25:36.000]  是否輕視罪的影響力
[00:25:36.000 --> 00:25:37.000]  在第十節
[00:25:37.000 --> 00:25:41.000]  約翰用了另一個假設性的提問
[00:25:41.000 --> 00:25:43.000]  來分辨信仰的真偽
[00:25:43.000 --> 00:25:44.000]  就是什麼呢
[00:25:44.000 --> 00:25:47.000]  我們若說自己沒有犯過罪
[00:25:47.000 --> 00:25:51.000]  英文就是We have not sinned
[00:25:51.000 --> 00:25:54.000]  第十節和第八節
[00:25:54.000 --> 00:25:57.000]  我們上一段
[00:25:57.000 --> 00:25:59.000]  有少許類似
[00:25:59.000 --> 00:26:01.000]  第八節說什麼呢
[00:26:01.000 --> 00:26:03.000]  自己無罪
[00:26:03.000 --> 00:26:06.000]  這個罪是一個名詞
[00:26:06.000 --> 00:26:10.000]  而第十節說自己沒有犯過罪
[00:26:10.000 --> 00:26:15.000]  這個罪就是完成事態的動詞
[00:26:15.000 --> 00:26:18.000]  有什麼特別呢
[00:26:18.000 --> 00:26:20.000]  這裏其實想說什麼呢
[00:26:20.000 --> 00:26:22.000]  他表示一個人
[00:26:22.000 --> 00:26:25.000]  他自己信了主之後
[00:26:25.000 --> 00:26:27.000]  沒有犯過罪
[00:26:27.000 --> 00:26:31.000]  或者覺得自己沒有受罪的影響
[00:26:31.000 --> 00:26:36.000]  完全輕視了罪在人生命裏的影響力
[00:26:36.000 --> 00:26:39.000]  他還覺得自己很厲害
[00:26:39.000 --> 00:26:42.000]  自己可以駕馭罪
[00:26:42.000 --> 00:26:43.000]  可以自己處理
[00:26:43.000 --> 00:26:46.000]  不需要上帝幫忙
[00:26:46.000 --> 00:26:48.000]  其實這個情況
[00:26:48.000 --> 00:26:50.000]  比起第一點
[00:26:50.000 --> 00:26:53.000]  第六節和第八節所說的情況
[00:26:53.000 --> 00:26:56.000]  是越來越嚴重
[00:26:56.000 --> 00:26:59.000]  第六節說的是什麼呢
[00:26:59.000 --> 00:27:02.000]  我們知道自己有問題
[00:27:02.000 --> 00:27:05.000]  但是我不敢在人面前去表露
[00:27:05.000 --> 00:27:07.000]  所以我就騙人
[00:27:07.000 --> 00:27:08.000]  表裡不一
[00:27:08.000 --> 00:27:10.000]  第八節說的是
[00:27:10.000 --> 00:27:12.000]  我們知道自己有問題
[00:27:12.000 --> 00:27:16.000]  但是我不承認有罪性的問題
[00:27:16.000 --> 00:27:18.000]  所以我連自己也騙了
[00:27:18.000 --> 00:27:20.000]  第十節說的是什麼呢
[00:27:20.000 --> 00:27:23.000]  就是說自己沒有犯過罪
[00:27:23.000 --> 00:27:28.000]  這些人根本不覺得自己有問題
[00:27:28.000 --> 00:27:33.000]  他說人的罪根本是不存在的
[00:27:33.000 --> 00:27:36.000]  但是如果罪根本不存在的話
[00:27:36.000 --> 00:27:38.000]  就是否定了神所說的
[00:27:38.000 --> 00:27:40.000]  世人都犯了罪
[00:27:40.000 --> 00:27:42.000]  這個宣稱
[00:27:42.000 --> 00:27:44.000]  間接就是說
[00:27:44.000 --> 00:27:47.000]  神說謊
[00:27:47.000 --> 00:27:50.000]  神是大騙子
[00:27:50.000 --> 00:27:53.000]  他們根本和不信神的人
[00:27:53.000 --> 00:27:56.000]  是沒有分別的
[00:27:56.000 --> 00:27:57.000]  對於罪
[00:27:57.000 --> 00:28:00.000]  相信大家都很敏感
[00:28:00.000 --> 00:28:01.000]  我們當然知道
[00:28:01.000 --> 00:28:03.000]  我們不可以吸毒
[00:28:03.000 --> 00:28:04.000]  不可以打劫
[00:28:04.000 --> 00:28:06.000]  不可以殺人放火
[00:28:06.000 --> 00:28:08.000]  應該都知道
[00:28:08.000 --> 00:28:11.000]  這些犯法的事情我們不做
[00:28:11.000 --> 00:28:14.000]  但是對於很多不好的行為
[00:28:14.000 --> 00:28:18.000]  我們有時候會掉以輕心
[00:28:18.000 --> 00:28:19.000]  怎樣呢
[00:28:19.000 --> 00:28:22.000]  自以為有駕馭的能力
[00:28:22.000 --> 00:28:26.000]  就是試試沒有壞的
[00:28:26.000 --> 00:28:28.000]  沒有想到會越陷越深
[00:28:28.000 --> 00:28:31.000]  而且會不能自拔
[00:28:31.000 --> 00:28:35.000]  有人稱這種行為為
[00:28:35.000 --> 00:28:38.000]  尋溺或上癮
[00:28:38.000 --> 00:28:40.000]  在這個時代
[00:28:40.000 --> 00:28:45.000]  這些癮的範疇可以很廣泛
[00:28:45.000 --> 00:28:47.000]  例如
[00:28:47.000 --> 00:28:49.000]  包括酒精
[00:28:49.000 --> 00:28:51.000]  打機
[00:28:51.000 --> 00:28:54.000]  網購
[00:28:54.000 --> 00:28:56.000]  上網
[00:28:56.000 --> 00:28:59.000]  或者是暴飲暴食
[00:28:59.000 --> 00:29:02.000]  或者是煲劇
[00:29:02.000 --> 00:29:04.000]  可能比較多的
[00:29:04.000 --> 00:29:07.000]  記得有一段時間
[00:29:07.000 --> 00:29:10.000]  我因為壓力
[00:29:10.000 --> 00:29:14.000]  想找些娛樂去舒緩
[00:29:14.000 --> 00:29:17.000]  於是找了些手遊
[00:29:17.000 --> 00:29:19.000]  大家知道什麼是手遊
[00:29:19.000 --> 00:29:21.000]  Charles 牧師很熟悉
[00:29:21.000 --> 00:29:23.000]  不過他今天不在
[00:29:23.000 --> 00:29:25.000]  手機遊戲
[00:29:25.000 --> 00:29:27.000]  去打一下
[00:29:27.000 --> 00:29:29.000]  一開始覺得
[00:29:29.000 --> 00:29:30.000]  打一下而已
[00:29:30.000 --> 00:29:31.000]  壓力大
[00:29:31.000 --> 00:29:33.000]  身心放鬆
[00:29:33.000 --> 00:29:35.000]  轉移一下視線
[00:29:35.000 --> 00:29:39.000]  我自覺自己可以駕馭得到
[00:29:39.000 --> 00:29:41.000]  打一下打一下
[00:29:41.000 --> 00:29:43.000]  過完一關又一關的時候
[00:29:43.000 --> 00:29:46.000]  我和他發生了感情
[00:29:46.000 --> 00:29:49.000]  我覺得很好玩
[00:29:49.000 --> 00:29:51.000]  每天都要打打他
[00:29:51.000 --> 00:29:54.000]  不打過他都不安心
[00:29:54.000 --> 00:29:56.000]  很開心
[00:29:56.000 --> 00:29:58.000]  甚至連我老公都說
[00:29:58.000 --> 00:30:01.000]  你好像最近喜歡打機
[00:30:01.000 --> 00:30:04.000]  不如我們一起打
[00:30:04.000 --> 00:30:07.000]  透過靈修禱告
[00:30:07.000 --> 00:30:10.000]  神讓我覺察自己的狀況
[00:30:10.000 --> 00:30:13.000]  雖然我還沒到尋溺
[00:30:13.000 --> 00:30:16.000]  但是都不可以這樣
[00:30:16.000 --> 00:30:18.000]  於是我靠著主
[00:30:18.000 --> 00:30:20.000]  洗心革面
[00:30:20.000 --> 00:30:24.000]  連遊戲都剷除了
[00:30:24.000 --> 00:30:26.000]  不想再被他克制
[00:30:26.000 --> 00:30:29.000]  以至無法自拔
[00:30:29.000 --> 00:30:32.000]  罪實在有它的影響力
[00:30:32.000 --> 00:30:34.000]  好像病毒一樣
[00:30:34.000 --> 00:30:37.000]  只要一點點的微粒
[00:30:37.000 --> 00:30:41.000]  足以令你確診
[00:30:41.000 --> 00:30:45.000]  所以不要輕易看待罪
[00:30:45.000 --> 00:30:47.000]  不要高估自己
[00:30:47.000 --> 00:30:49.000]  要嚴肅去處理我們的罪
[00:30:49.000 --> 00:30:52.000]  當我們願意信服聖靈的帶領
[00:30:52.000 --> 00:30:55.000]  提醒和光照之下
[00:30:55.000 --> 00:30:59.000]  我們才能夠逃離罪的綑綁
[00:30:59.000 --> 00:31:01.000]  約翰教導我們
[00:31:01.000 --> 00:31:04.000]  要靠基督得到救贖
[00:31:04.000 --> 00:31:06.000]  在二章一節
[00:31:06.000 --> 00:31:10.000]  約翰安慰和鼓勵弟兄姊妹
[00:31:10.000 --> 00:31:12.000]  他說:小姐們
[00:31:12.000 --> 00:31:14.000]  我將這些話捨給你們
[00:31:14.000 --> 00:31:18.000]  是要叫你們不犯罪
[00:31:18.000 --> 00:31:20.000]  意思是
[00:31:20.000 --> 00:31:24.000]  不要對罪放鬆
[00:31:24.000 --> 00:31:26.000]  不要縱容自己
[00:31:26.000 --> 00:31:28.000]  隨意犯罪
[00:31:28.000 --> 00:31:30.000]  要解決罪有罪的問題
[00:31:30.000 --> 00:31:33.000]  約翰提出了兩個方法
[00:31:33.000 --> 00:31:35.000]  第一個是耶穌在天父面前
[00:31:35.000 --> 00:31:37.000]  成為我們的中寶
[00:31:37.000 --> 00:31:41.000]  第二是耶穌成為了我們的贖罪者
[00:31:41.000 --> 00:31:46.000]  中寶又或者叫保衛師
[00:31:46.000 --> 00:31:50.000]  就好像法庭上的辯護律師
[00:31:50.000 --> 00:31:55.000]  而挽回制和贖罪制的意義是相似的
[00:31:55.000 --> 00:31:59.000]  其實是挽回和重新恢復
[00:31:59.000 --> 00:32:05.000]  人和神之間的破裂關係的意思
[00:32:05.000 --> 00:32:08.000]  耶穌又是中寶
[00:32:08.000 --> 00:32:10.000]  又是我們的挽回制
[00:32:10.000 --> 00:32:13.000]  就是我們得蒙救贖
[00:32:13.000 --> 00:32:16.000]  得蒙敘舍的途徑
[00:32:16.000 --> 00:32:18.000]  但是
[00:32:18.000 --> 00:32:22.000]  約翰不想信徒濫用了這個特權
[00:32:22.000 --> 00:32:28.000]  所以他希望弟兄姊妹不要再犯罪
[00:32:28.000 --> 00:32:30.000]  不要再犯罪
[00:32:30.000 --> 00:32:33.000]  是我們每一個成為基督徒之後
[00:32:33.000 --> 00:32:37.000]  應該有的決心和智慧
[00:32:37.000 --> 00:32:39.000]  就正如那個在不肆大慈
[00:32:39.000 --> 00:32:42.000]  病了38年的人一樣
[00:32:42.000 --> 00:32:44.000]  耶穌治好這個人之後
[00:32:44.000 --> 00:32:48.000]  祂叮囑他不要再犯罪
[00:32:48.000 --> 00:32:49.000]  弟兄姊妹
[00:32:49.000 --> 00:32:53.000]  我們是不是還有一些罪未處理呢?
[00:32:53.000 --> 00:32:56.000]  我們有沒有一直沉溺在一些罪裡面呢?
[00:32:56.000 --> 00:32:59.000]  事實上我們每個人
[00:32:59.000 --> 00:33:03.000]  不多不少都會有犯罪
[00:33:03.000 --> 00:33:05.000]  有很多軟弱
[00:33:05.000 --> 00:33:09.000]  這些不單止會阻礙我們屬靈生命的成長
[00:33:09.000 --> 00:33:12.000]  也會阻礙我們和人之間的關係
[00:33:12.000 --> 00:33:17.000]  也會破壞了神賜給我們的恩典
[00:33:17.000 --> 00:33:22.000]  今天我們願不願意決心改過
[00:33:22.000 --> 00:33:25.000]  不再辜負神恩典的拯救
[00:33:25.000 --> 00:33:28.000]  重新為祂而活呢?
[00:33:28.000 --> 00:33:32.000]  今天是2023年的第一天
[00:33:32.000 --> 00:33:36.000]  通常我們在新一年裡會有一些立志
[00:33:36.000 --> 00:33:40.000]  就是要活在光明中
[00:33:40.000 --> 00:33:43.000]  我們要實踐以下的行動
[00:33:43.000 --> 00:33:44.000]  第一
[00:33:44.000 --> 00:33:45.000]  在光明中
[00:33:45.000 --> 00:33:49.000]  我們唯有行在神的光明中
[00:33:49.000 --> 00:33:52.000]  正視生命裡面的問題
[00:33:52.000 --> 00:33:53.000]  或者黑暗面
[00:33:53.000 --> 00:33:57.000]  我們才不會過一個表裡不一的生活
[00:33:57.000 --> 00:33:58.000]  第二
[00:33:58.000 --> 00:34:00.000]  我們要認罪悔改
[00:34:00.000 --> 00:34:03.000]  我們唯有誠實面對自己的罪
[00:34:03.000 --> 00:34:05.000]  願意認罪悔改
[00:34:05.000 --> 00:34:08.000]  我們才能得著神的赦免
[00:34:08.000 --> 00:34:09.000]  第三
[00:34:09.000 --> 00:34:11.000]  就是靠賴基督
[00:34:11.000 --> 00:34:14.000]  我們唯有利器罪惡
[00:34:14.000 --> 00:34:16.000]  立志不再犯罪
[00:34:16.000 --> 00:34:21.000]  我們才能夠靠主恩去過得勝的生活
[00:34:21.000 --> 00:34:22.000]  好嗎?
[00:34:22.000 --> 00:34:26.000]  讓我們一同低頭去禱告
[00:34:26.000 --> 00:34:27.000]  我想問一下
[00:34:27.000 --> 00:34:29.000]  在座有沒有弟兄姊妹
[00:34:29.000 --> 00:34:32.000]  你心裡面有一些的罪
[00:34:32.000 --> 00:34:34.000]  你得罪神也得罪人的
[00:34:34.000 --> 00:34:38.000]  今天你很想在神面前認罪
[00:34:38.000 --> 00:34:41.000]  很想得到神的赦免
[00:34:41.000 --> 00:34:43.000]  請你舉手
[00:34:43.000 --> 00:34:46.000]  好,感謝主
[00:34:46.000 --> 00:34:48.000]  第二,我想問一下
[00:34:48.000 --> 00:34:50.000]  在座有沒有弟兄姊妹
[00:34:50.000 --> 00:34:53.000]  願意立志行在光明中
[00:34:53.000 --> 00:34:55.000]  願意離開黑暗
[00:34:55.000 --> 00:34:57.000]  轉向耶穌
[00:34:57.000 --> 00:34:58.000]  不再犯罪
[00:34:58.000 --> 00:35:00.000]  靠主過得勝的生活呢?
[00:35:00.000 --> 00:35:02.000]  請舉手
[00:35:02.000 --> 00:35:03.000]  好
[00:35:03.000 --> 00:35:05.000]  我們一起去禱告
[00:35:05.000 --> 00:35:06.000]  真愛天父
[00:35:06.000 --> 00:35:09.000]  我們承認我們是一個罪人
[00:35:09.000 --> 00:35:12.000]  我們經常得罪你
[00:35:12.000 --> 00:35:14.000]  我們願意靠主的大能
[00:35:14.000 --> 00:35:16.000]  立志行在光明中
[00:35:16.000 --> 00:35:18.000]  拒絕黑暗
[00:35:18.000 --> 00:35:20.000]  過得勝的生活
[00:35:20.000 --> 00:35:22.000]  求主幫助我們
[00:35:22.000 --> 00:35:24.000]  奉主耶穌基督之名祈求
[00:35:24.000 --> 00:35:25.000]  阿門

