
[00:00:00.000 --> 00:00:06.000]  謝謝凌鋒帶我們去一個好敬拜
[00:19:28.000 --> 00:19:31.000]  不是因為他們看見我沒用,笨
[00:19:31.000 --> 00:19:33.000]  希望不是
[00:19:33.000 --> 00:19:35.000]  我想不是
[00:19:35.000 --> 00:19:37.000]  我想他們來幫我
[00:19:37.000 --> 00:19:39.000]  不是因為覺得Astor沒用
[00:19:39.000 --> 00:19:41.000]  George沒用,我燈泡也不懂
[00:19:41.000 --> 00:19:43.000]  或是可憐
[00:19:43.000 --> 00:19:45.000]  我想不是
[00:19:45.000 --> 00:19:47.000]  而是他們看到我的需要
[00:19:47.000 --> 00:19:49.000]  他們看到我們家裏的需要
[00:19:49.000 --> 00:19:51.000]  他們看到的我,是我不懂的
[00:19:51.000 --> 00:19:53.000]  所以他們願意來幫助我們
[00:19:53.000 --> 00:19:56.000]  最初我也會不好意思
[00:19:56.000 --> 00:19:58.000]  經常都會搞到別人
[00:19:58.000 --> 00:20:00.000]  不行,別人對我們那麼好
[00:20:00.000 --> 00:20:02.000]  我們要送東西給別人
[00:20:02.000 --> 00:20:04.000]  有空請我們吃飯
[00:20:04.000 --> 00:20:06.000]  總是覺得要補償
[00:20:06.000 --> 00:20:09.000]  做些事補償,多謝他們
[00:20:09.000 --> 00:20:11.000]  但日子久了
[00:20:11.000 --> 00:20:13.000]  我真的發覺他們真的那麼好
[00:20:13.000 --> 00:20:15.000]  他們真的那麼有愛
[00:20:15.000 --> 00:20:18.000]  而我真的不是交換回來的
[00:20:18.000 --> 00:20:20.000]  不是我做過什麼
[00:20:20.000 --> 00:20:22.000]  其實我沒做過什麼
[00:20:22.000 --> 00:20:24.000]  他們都對我那麼好
[00:20:24.000 --> 00:20:26.000]  愛不是交換,愛不是交易
[00:20:26.000 --> 00:20:28.000]  當然,我有時會請他們吃飯
[00:20:28.000 --> 00:20:30.000]  有時我都會買東西送給他們
[00:20:30.000 --> 00:20:32.000]  有時買東西的時候
[00:20:32.000 --> 00:20:34.000]  都會多買一些給他們兩夫妻
[00:20:34.000 --> 00:20:36.000]  好像昨天買水果
[00:20:36.000 --> 00:20:38.000]  我老公都說,多買一些給Billy
[00:20:38.000 --> 00:20:40.000]  他整天都在想著Billy
[00:20:40.000 --> 00:20:46.000]  他就是這樣
[00:20:46.000 --> 00:20:48.000]  不過我相信今天
[00:20:48.000 --> 00:20:50.000]  我們遇上他
[00:20:50.000 --> 00:20:52.000]  或者請他吃飯
[00:20:52.000 --> 00:20:55.000]  我想這個過程不再是補償
[00:20:55.000 --> 00:20:57.000]  我們會記掛著
[00:20:57.000 --> 00:20:58.000]  他們兩夫妻
[00:20:58.000 --> 00:21:00.000]  不是因為我們不好意思
[00:21:00.000 --> 00:21:02.000]  要做些事補償
[00:21:02.000 --> 00:21:04.000]  而是我們真心記掛著他們
[00:21:04.000 --> 00:21:08.000]  在這個和Billy、Cody
[00:21:08.000 --> 00:21:10.000]  他們相處的過程裏
[00:21:10.000 --> 00:21:12.000]  我相信我和我老公都經歷到
[00:21:12.000 --> 00:21:14.000]  什麼叫無條件的愛
[00:21:14.000 --> 00:21:16.000]  一對姬鬱圖夫婦
[00:21:16.000 --> 00:21:18.000]  他們都可以這樣
[00:21:18.000 --> 00:21:20.000]  不會計價
[00:21:20.000 --> 00:21:22.000]  第一時間批出來
[00:21:22.000 --> 00:21:24.000]  就快要幫你了
[00:21:24.000 --> 00:21:26.000]  我相信這個經歷
[00:21:26.000 --> 00:21:28.000]  是天父都一樣
[00:21:28.000 --> 00:21:30.000]  我相信天父
[00:21:30.000 --> 00:21:32.000]  有過之而無不及
[00:21:32.000 --> 00:21:34.000]  我相信天父的大愛
[00:21:34.000 --> 00:21:36.000]  天父的無條件的愛
[00:21:36.000 --> 00:21:38.000]  是更遠超他們兩夫妻
[00:21:38.000 --> 00:21:40.000]  這是我經歷
[00:21:40.000 --> 00:21:42.000]  什麼叫無條件的愛
[00:21:42.000 --> 00:21:44.000]  而我相信Billy、Cody
[00:21:44.000 --> 00:21:46.000]  對我們夫婦的愛
[00:21:46.000 --> 00:21:48.000]  是因為他們兩夫妻
[00:21:48.000 --> 00:21:50.000]  都先經歷到
[00:21:50.000 --> 00:21:52.000]  上帝的大愛
[00:21:52.000 --> 00:21:54.000]  先經歷到天父的大愛
[00:21:54.000 --> 00:21:56.000]  以至他們都學習天父的大愛
[00:21:56.000 --> 00:21:58.000]  無條件的愛
[00:21:58.000 --> 00:22:00.000]  來愛我們
[00:22:00.000 --> 00:22:02.000]  丁姐妹
[00:22:02.000 --> 00:22:04.000]  天父的愛是真的這樣
[00:22:04.000 --> 00:22:06.000]  不過有時我們不相信
[00:22:06.000 --> 00:22:08.000]  丁姐妹
[00:22:08.000 --> 00:22:10.000]  可能有時我們真的會帶著
[00:22:10.000 --> 00:22:12.000]  很負面的眼光來看自己
[00:22:12.000 --> 00:22:14.000]  但神
[00:22:14.000 --> 00:22:16.000]  看我們的眼光是真的不同
[00:22:16.000 --> 00:22:18.000]  或者神看我們的眼光
[00:22:18.000 --> 00:22:20.000]  真的不同我們自己看自己
[00:22:20.000 --> 00:22:22.000]  神看的是
[00:22:22.000 --> 00:22:24.000]  最原本的那個我
[00:22:24.000 --> 00:22:26.000]  只不過有時
[00:22:26.000 --> 00:22:28.000]  我們壞了
[00:22:28.000 --> 00:22:30.000]  有時我們真的壞了
[00:22:30.000 --> 00:22:32.000]  做得不好
[00:22:32.000 --> 00:22:34.000]  所以我們要回到天父的面前
[00:22:34.000 --> 00:22:36.000]  得到幫助
[00:22:36.000 --> 00:22:38.000]  並且天父是很主動
[00:22:38.000 --> 00:22:40.000]  來找我們的那個
[00:22:40.000 --> 00:22:42.000]  正在幫助你
[00:22:42.000 --> 00:22:44.000]  這不是廣告
[00:22:44.000 --> 00:22:46.000]  是真的
[00:22:46.000 --> 00:22:48.000]  就好像我的鄰居一樣
[00:22:48.000 --> 00:22:50.000]  他們經常來幫我
[00:22:50.000 --> 00:22:52.000]  不是因為看見我笨
[00:22:52.000 --> 00:22:54.000]  不是因為看見我沒用
[00:22:54.000 --> 00:22:56.000]  而是看見我的需要
[00:22:56.000 --> 00:22:58.000]  他們很主動來幫我
[00:22:58.000 --> 00:23:00.000]  這是愛哈利
[00:23:00.000 --> 00:23:02.000]  耶穌他都是有這份愛
[00:23:02.000 --> 00:23:04.000]  他都是很接納我們這個人
[00:23:04.000 --> 00:23:06.000]  很愛我們這個人
[00:23:06.000 --> 00:23:08.000]  最後我們看看
[00:23:08.000 --> 00:23:10.000]  薩該如何重新看自己
[00:23:10.000 --> 00:23:12.000]  自立自己
[00:23:12.000 --> 00:23:14.000]  和愛自己
[00:23:14.000 --> 00:23:16.000]  薩該本來是一個
[00:23:16.000 --> 00:23:18.000]  有才有勢的人
[00:23:18.000 --> 00:23:20.000]  原本他以為有齊明利地位
[00:23:20.000 --> 00:23:22.000]  就可以滿足他
[00:23:22.000 --> 00:23:24.000]  但原來世人看的明利地位
[00:23:24.000 --> 00:23:26.000]  是不能滿足他的心
[00:23:26.000 --> 00:23:28.000]  也不能叫人愛他多一點
[00:23:28.000 --> 00:23:30.000]  甚至乎
[00:23:30.000 --> 00:23:32.000]  別人對他的看法
[00:23:32.000 --> 00:23:34.000]  都打差了他自我形象
[00:23:34.000 --> 00:23:36.000]  總是會覺得
[00:23:36.000 --> 00:23:38.000]  會被人拒絕
[00:23:38.000 --> 00:23:40.000]  被人指責
[00:23:40.000 --> 00:23:42.000]  雖然薩該擁有很多東西
[00:23:42.000 --> 00:23:44.000]  但他一點都不開心
[00:23:44.000 --> 00:23:46.000]  一點都不滿足
[00:23:46.000 --> 00:23:48.000]  而他亦知道他擁有的東西
[00:23:48.000 --> 00:23:50.000]  是不擇手段騙回來的
[00:23:50.000 --> 00:23:52.000]  一點都不光彩
[00:23:52.000 --> 00:23:54.000]  就好像第八節這樣說
[00:23:54.000 --> 00:23:56.000]  薩該跟耶穌說
[00:23:56.000 --> 00:23:58.000]  我若果勒索了誰
[00:23:58.000 --> 00:24:00.000]  就還他四倍
[00:24:00.000 --> 00:24:02.000]  他知道原來自己得到的東西
[00:24:02.000 --> 00:24:04.000]  是不擇手段而得回來
[00:24:04.000 --> 00:24:06.000]  這個認知很重要
[00:24:06.000 --> 00:24:08.000]  正正他因為知道自己的不好
[00:24:08.000 --> 00:24:10.000]  他知道自己的行為差
[00:24:10.000 --> 00:24:12.000]  以至他見耶穌的時候
[00:24:12.000 --> 00:24:14.000]  其實他都帶著這些掙扎
[00:24:14.000 --> 00:24:16.000]  他很怕耶穌跟其他人一樣
[00:24:16.000 --> 00:24:18.000]  這樣去看他
[00:24:18.000 --> 00:24:20.000]  他怕耶穌知道
[00:24:20.000 --> 00:24:22.000]  他是罪人會拒絕他
[00:24:22.000 --> 00:24:24.000]  有掙扎是好事
[00:24:24.000 --> 00:24:26.000]  有掙扎
[00:24:26.000 --> 00:24:28.000]  有羞恥
[00:24:28.000 --> 00:24:30.000]  有內疚
[00:24:30.000 --> 00:24:32.000]  證明你這個人未死得完
[00:24:32.000 --> 00:24:34.000]  你還有得救
[00:24:34.000 --> 00:24:36.000]  我老師說過一句說話
[00:24:36.000 --> 00:24:38.000]  他說如果一個人
[00:24:38.000 --> 00:24:40.000]  沒有羞恥、沒有羞恥
[00:24:40.000 --> 00:24:42.000]  你就死得了
[00:24:42.000 --> 00:24:44.000]  因為你就沒有得救
[00:24:44.000 --> 00:24:46.000]  薩該有這個掙扎
[00:24:46.000 --> 00:24:48.000]  他知道自己不好是一件好事
[00:24:48.000 --> 00:24:50.000]  薩該的生命能夠改變
[00:24:50.000 --> 00:24:52.000]  就是因為他知道自己不好
[00:24:52.000 --> 00:24:54.000]  並且他能夠在耶穌面前
[00:24:54.000 --> 00:24:56.000]  承認自己的不好
[00:24:56.000 --> 00:24:58.000]  差的地方
[00:24:58.000 --> 00:25:00.000]  他承認到自己的罪
[00:25:00.000 --> 00:25:02.000]  他承認到自己的罪
[00:25:02.000 --> 00:25:04.000]  薩該能夠接納到
[00:25:04.000 --> 00:25:06.000]  自己的不完美
[00:25:06.000 --> 00:25:08.000]  他是罪人
[00:25:08.000 --> 00:25:10.000]  而這個接納
[00:25:10.000 --> 00:25:12.000]  能夠接納自己是源於耶穌
[00:25:12.000 --> 00:25:14.000]  先肯接納他
[00:25:14.000 --> 00:25:16.000]  重視他、幫助他
[00:25:16.000 --> 00:25:20.000]  人能夠改變
[00:25:20.000 --> 00:25:22.000]  能夠真正欣賞自己、愛自己
[00:25:22.000 --> 00:25:24.000]  是要去到耶穌面前
[00:25:24.000 --> 00:25:26.000]  承認自己的不足
[00:25:26.000 --> 00:25:28.000]  接納到自己的不完美
[00:25:28.000 --> 00:25:30.000]  我們會見到
[00:25:30.000 --> 00:25:32.000]  這個故事整個過程
[00:25:32.000 --> 00:25:34.000]  耶穌是最主動的人
[00:25:34.000 --> 00:25:36.000]  不是要薩該改變了
[00:25:36.000 --> 00:25:38.000]  是肯賠償
[00:25:38.000 --> 00:25:40.000]  肯認錯了
[00:25:40.000 --> 00:25:42.000]  才去到他家
[00:25:42.000 --> 00:25:44.000]  耶穌一見到他
[00:25:44.000 --> 00:25:46.000]  就跟薩該說
[00:25:46.000 --> 00:25:48.000]  我今天就來你家
[00:25:48.000 --> 00:25:50.000]  而薩該的改變也是即時的
[00:25:50.000 --> 00:25:52.000]  耶穌一說去他家
[00:25:52.000 --> 00:25:54.000]  耶穌一說接納他
[00:25:54.000 --> 00:25:56.000]  薩該就在大庭廣眾面前
[00:25:56.000 --> 00:25:58.000]  承認自己的罪
[00:25:58.000 --> 00:26:00.000]  他騙過人的錢
[00:26:00.000 --> 00:26:02.000]  賠回四倍給人
[00:26:02.000 --> 00:26:04.000]  也捐了他半份的身家
[00:26:04.000 --> 00:26:06.000]  給窮人
[00:26:06.000 --> 00:26:10.000]  因為薩該感受到耶穌
[00:26:10.000 --> 00:26:12.000]  這麼大的接納
[00:26:12.000 --> 00:26:14.000]  他就能夠面對自己
[00:26:14.000 --> 00:26:16.000]  正視自己的問題
[00:26:16.000 --> 00:26:18.000]  他是一個罪人
[00:26:18.000 --> 00:26:20.000]  這是一個事實
[00:26:20.000 --> 00:26:22.000]  但他覺得不能再活下去
[00:26:22.000 --> 00:26:24.000]  他要徹底改變
[00:26:24.000 --> 00:26:26.000]  這些過錯
[00:26:26.000 --> 00:26:28.000]  承認自己做得不好
[00:26:28.000 --> 00:26:30.000]  等待神的幫助
[00:26:30.000 --> 00:26:32.000]  耶穌是要來尋找
[00:26:32.000 --> 00:26:34.000]  拯救失喪的罪人
[00:26:34.000 --> 00:26:36.000]  薩該接納到
[00:26:36.000 --> 00:26:38.000]  自己是一個不好的人
[00:26:38.000 --> 00:26:40.000]  也是正因為這個接納
[00:26:40.000 --> 00:26:42.000]  他的生命有所改變
[00:26:42.000 --> 00:26:44.000]  他不需要再閃閃縮縮
[00:26:44.000 --> 00:26:46.000]  反而光明正大的
[00:26:46.000 --> 00:26:48.000]  承認自己的過錯
[00:26:48.000 --> 00:26:52.000]  薩該生命的改變
[00:26:52.000 --> 00:26:54.000]  一個新生命的開始
[00:26:54.000 --> 00:26:56.000]  是因為他能夠接納到
[00:26:56.000 --> 00:26:58.000]  自己的過犯
[00:26:58.000 --> 00:27:00.000]  而他能夠接納到自己
[00:27:00.000 --> 00:27:02.000]  是因為耶穌先接納他
[00:27:02.000 --> 00:27:06.000]  要活出一個正面的生命力
[00:27:06.000 --> 00:27:08.000]  是先要由接納到
[00:27:08.000 --> 00:27:10.000]  自己開始
[00:27:10.000 --> 00:27:14.000]  丁姐妹,新生命的開始
[00:27:14.000 --> 00:27:16.000]  要活出一個正面
[00:27:16.000 --> 00:27:18.000]  積極的生命力
[00:27:18.000 --> 00:27:20.000]  一個懂得愛自己的生命
[00:27:20.000 --> 00:27:22.000]  是要從接納自己開始
[00:27:22.000 --> 00:27:26.000]  神很愛你
[00:27:26.000 --> 00:27:28.000]  他都想你愛自己
[00:27:28.000 --> 00:27:30.000]  神很愛你
[00:27:30.000 --> 00:27:32.000]  但神都想你愛自己
[00:27:32.000 --> 00:27:34.000]  愛自己不是要不斷
[00:27:34.000 --> 00:27:36.000]  逼自己變得好
[00:27:36.000 --> 00:27:38.000]  逼自己變得完美
[00:27:38.000 --> 00:27:40.000]  去取自己做很多事
[00:27:40.000 --> 00:27:42.000]  去叫人歡喜你
[00:27:42.000 --> 00:27:44.000]  愛自己是先要接納到自己
[00:27:44.000 --> 00:27:46.000]  要承認到
[00:27:46.000 --> 00:27:48.000]  自己的不完美
[00:27:48.000 --> 00:27:50.000]  自己的軟弱
[00:27:50.000 --> 00:27:52.000]  不足限制
[00:27:52.000 --> 00:27:54.000]  甚至做錯的地方
[00:27:54.000 --> 00:27:56.000]  正正因為我們有錯
[00:27:56.000 --> 00:27:58.000]  有不好的地方
[00:27:58.000 --> 00:28:00.000]  我們才需要救恩
[00:28:00.000 --> 00:28:02.000]  我們接納到自己
[00:28:02.000 --> 00:28:04.000]  才懂得愛自己
[00:28:04.000 --> 00:28:06.000]  神不是要我們做一個完美的人
[00:28:06.000 --> 00:28:08.000]  而是一個完整的人
[00:28:08.000 --> 00:28:14.000]  完整的人是有齊人性的不同部分
[00:28:14.000 --> 00:28:16.000]  有好的部分
[00:28:16.000 --> 00:28:18.000]  有壞的部分
[00:28:18.000 --> 00:28:22.000]  就像瑞士的分析心理學大師
[00:28:22.000 --> 00:28:24.000]  他叫做榮格
[00:28:24.000 --> 00:28:26.000]  他這樣說
[00:28:26.000 --> 00:28:28.000]  與其做好人
[00:28:28.000 --> 00:28:30.000]  我寧願做一個完整的人
[00:28:30.000 --> 00:28:34.000]  神不是要我們做一個完美的人
[00:28:34.000 --> 00:28:36.000]  神要我們做一個完整的人
[00:28:36.000 --> 00:28:38.000]  完整的人是會有好的部分
[00:28:38.000 --> 00:28:40.000]  也有壞的部分
[00:28:40.000 --> 00:28:42.000]  我們要接納到自己
[00:28:44.000 --> 00:28:48.000]  但有時我們很難承認自己不好的部分
[00:28:48.000 --> 00:28:50.000]  要接納自己的不完美
[00:28:50.000 --> 00:28:52.000]  有時也覺得很困難
[00:28:52.000 --> 00:28:54.000]  因為人是怎樣的呢?
[00:28:54.000 --> 00:28:56.000]  人總是不喜歡醜的東西
[00:28:56.000 --> 00:28:58.000]  人總是看見自己不好的地方
[00:28:58.000 --> 00:29:00.000]  會想藏起來
[00:29:00.000 --> 00:29:02.000]  正所謂家醜不出外傳
[00:29:02.000 --> 00:29:04.000]  人是不會想揭示自己醜惡
[00:29:04.000 --> 00:29:06.000]  不完美的一面
[00:29:06.000 --> 00:29:08.000]  就好像你在街上看到一堆烏蔔
[00:29:08.000 --> 00:29:10.000]  你會怎樣?
[00:29:10.000 --> 00:29:12.000]  你當然要調頭走
[00:29:12.000 --> 00:29:14.000]  避開它
[00:29:14.000 --> 00:29:16.000]  我們也是這樣
[00:29:16.000 --> 00:29:18.000]  看到自己的壞事都會想逃避
[00:29:18.000 --> 00:29:20.000]  逃避雖可恥但有用
[00:29:20.000 --> 00:29:22.000]  但新生命的開始
[00:29:22.000 --> 00:29:24.000]  懂得愛惜自己的生命
[00:29:24.000 --> 00:29:26.000]  能夠活出正面積極的生命
[00:29:26.000 --> 00:29:28.000]  是要從接納自己的開始
[00:29:28.000 --> 00:29:30.000]  我們可以有不完美
[00:29:30.000 --> 00:29:32.000]  但天父是會接納
[00:29:32.000 --> 00:29:34.000]  因為天父不是要我們做一個完美的人
[00:29:34.000 --> 00:29:36.000]  我們是要接納自己的生命
[00:29:36.000 --> 00:29:38.000]  我們是要接納自己的生命
[00:29:38.000 --> 00:29:40.000]  我們是要接納自己的生命
[00:29:40.000 --> 00:29:42.000]  因為天父不是要我們做一個完美的人
[00:29:42.000 --> 00:29:44.000]  是一個完整的人
[00:29:44.000 --> 00:29:46.000]  完整的人會有齊好的部分
[00:29:46.000 --> 00:29:48.000]  也有不好的部分
[00:29:48.000 --> 00:29:50.000]  但不論我們是怎樣
[00:29:50.000 --> 00:29:52.000]  神也是這麼接納和愛我這個人
[00:29:52.000 --> 00:29:58.000]  丁姐妹
[00:29:58.000 --> 00:30:00.000]  上帝是最完全接納我們每一個部分
[00:30:00.000 --> 00:30:02.000]  上帝是最完全接納我們每一個部分
[00:30:02.000 --> 00:30:04.000]  上帝雖然對罪是敏感和嚴格
[00:30:04.000 --> 00:30:06.000]  但對罪人
[00:30:06.000 --> 00:30:08.000]  上帝卻是接納到底
[00:30:08.000 --> 00:30:10.000]  接納不等於姑息
[00:30:10.000 --> 00:30:12.000]  縱容或降低標準
[00:30:12.000 --> 00:30:14.000]  但是神確實是接納我這個人
[00:30:14.000 --> 00:30:16.000]  但是神確實是接納我這個人
[00:30:16.000 --> 00:30:18.000]  所以我很想鼓勵大家
[00:30:18.000 --> 00:30:20.000]  勇敢的回到天父面前
[00:30:20.000 --> 00:30:22.000]  檢視自己的內在生命
[00:30:22.000 --> 00:30:24.000]  去安靜在神面前
[00:30:24.000 --> 00:30:26.000]  我們真的很需要時間去安靜
[00:30:26.000 --> 00:30:28.000]  去退休、去靈修
[00:30:28.000 --> 00:30:30.000]  去探索一下
[00:30:30.000 --> 00:30:32.000]  我們生命裏面
[00:30:32.000 --> 00:30:34.000]  有沒有什麼不安、迷惘、無奈
[00:30:34.000 --> 00:30:36.000]  羞恥、擔心、害怕、害怕
[00:30:36.000 --> 00:30:38.000]  有沒有這些出現
[00:30:38.000 --> 00:30:40.000]  其實這些出現在我生命裏面的時候
[00:30:40.000 --> 00:30:42.000]  背後隱藏著什麼呢?
[00:30:42.000 --> 00:30:44.000]  其實這些出現在我生命裏面的時候
[00:30:44.000 --> 00:30:46.000]  我想鼓勵大家
[00:30:46.000 --> 00:30:48.000]  嘗試打開你生命最核心的部分
[00:30:48.000 --> 00:30:50.000]  讓天父去進入
[00:30:50.000 --> 00:30:52.000]  讓天父去進入
[00:30:52.000 --> 00:30:54.000]  去承認自己有這些負面的情緒
[00:30:54.000 --> 00:30:56.000]  去承認自己有這些負面的情緒
[00:30:56.000 --> 00:30:58.000]  甚至是不足軟弱的地方
[00:30:58.000 --> 00:31:00.000]  讓天父在當中去醫治你
[00:31:00.000 --> 00:31:02.000]  讓天父在當中去醫治你
[00:31:02.000 --> 00:31:04.000]  但是神的醫治
[00:31:04.000 --> 00:31:06.000]  不一定是幫我們解決所有問題
[00:31:06.000 --> 00:31:08.000]  不一定是幫我們解決所有問題
[00:31:08.000 --> 00:31:10.000]  而是在什麼情況下
[00:31:10.000 --> 00:31:12.000]  祂都愛你、接納你
[00:31:12.000 --> 00:31:14.000]  神對罪是敏感和嚴格
[00:31:14.000 --> 00:31:16.000]  神對罪是敏感和嚴格
[00:31:16.000 --> 00:31:18.000]  但是對於罪人
[00:31:18.000 --> 00:31:20.000]  神卻是接納到底
[00:31:20.000 --> 00:31:22.000]  在天父接納
[00:31:22.000 --> 00:31:24.000]  在天父的愛裏面
[00:31:24.000 --> 00:31:26.000]  我們真的可以
[00:31:26.000 --> 00:31:28.000]  從一個新的開始
[00:31:28.000 --> 00:31:30.000]  我們不一定要用過往的標準
[00:31:30.000 --> 00:31:32.000]  來看待今天的人生
[00:31:32.000 --> 00:31:34.000]  天父
[00:31:34.000 --> 00:31:36.000]  今天就要賜你新的生命
[00:31:36.000 --> 00:31:38.000]  就像耶穌和薩該說
[00:31:38.000 --> 00:31:40.000]  今天我就要去你家
[00:31:40.000 --> 00:31:42.000]  今天我就要去你家
[00:31:42.000 --> 00:31:44.000]  丁姐妹
[00:31:44.000 --> 00:31:46.000]  耶穌已經來了
[00:31:46.000 --> 00:31:48.000]  直勝凌駐在你心裏
[00:31:48.000 --> 00:31:50.000]  祂很想我和你經歷改變
[00:31:50.000 --> 00:31:52.000]  祂不想我們
[00:31:52.000 --> 00:31:54.000]  還是被世界的眼光
[00:31:54.000 --> 00:31:56.000]  被別人的眼光
[00:31:56.000 --> 00:31:58.000]  甚至是自己的眼光
[00:31:58.000 --> 00:32:00.000]  扭曲了自己和上帝
[00:32:00.000 --> 00:32:02.000]  耶穌很想我們知道
[00:32:02.000 --> 00:32:04.000]  無論我們是怎樣
[00:32:04.000 --> 00:32:06.000]  祂都會接納我的
[00:32:06.000 --> 00:32:08.000]  因為祂不會和其他人一樣
[00:32:08.000 --> 00:32:10.000]  這樣去看我們
[00:32:10.000 --> 00:32:12.000]  但是我們都要接納到自己
[00:32:12.000 --> 00:32:16.000]  要活出一個神所賜的生命
[00:32:16.000 --> 00:32:18.000]  一個懂得愛惜自己的生命
[00:32:18.000 --> 00:32:22.000]  是要先由接納自己開始
[00:32:22.000 --> 00:32:24.000]  最後我很想分享
[00:32:24.000 --> 00:32:26.000]  我上堂的一個經歷
[00:32:26.000 --> 00:32:30.000]  我上的其中一堂叫成長小組
[00:32:30.000 --> 00:32:36.000]  要和幾個同學一起分享生命成長的事情
[00:32:36.000 --> 00:32:38.000]  其實我都頗怕的
[00:32:38.000 --> 00:32:40.000]  為甚麼呢?因為那些同學我不認識的
[00:32:40.000 --> 00:32:42.000]  很陌生
[00:32:42.000 --> 00:32:44.000]  和大英姐妹當然沒問題
[00:32:44.000 --> 00:32:46.000]  你認識我,我認識你
[00:32:46.000 --> 00:32:48.000]  安全感大很多
[00:32:48.000 --> 00:32:50.000]  但是這班同學我很陌生,不認識
[00:32:50.000 --> 00:32:52.000]  我都很害怕
[00:32:52.000 --> 00:32:54.000]  怎樣說好呢?說甚麼好呢?
[00:32:54.000 --> 00:32:58.000]  但是我這幾個同學
[00:32:58.000 --> 00:33:00.000]  他們是很真誠地分享自己
[00:33:00.000 --> 00:33:02.000]  家庭成長裏面
[00:33:02.000 --> 00:33:04.000]  有很多很不開心的經歷
[00:33:04.000 --> 00:33:06.000]  很困難的事情
[00:33:06.000 --> 00:33:10.000]  而這次和同學之間的分享裏面
[00:33:10.000 --> 00:33:12.000]  讓我有另一個體驗
[00:33:12.000 --> 00:33:14.000]  就是原來每個人的成長
[00:33:14.000 --> 00:33:18.000]  都有他艱難和不光彩的部分
[00:33:18.000 --> 00:33:20.000]  有不想被人知道的部分
[00:33:20.000 --> 00:33:22.000]  而別人能夠接納你
[00:33:22.000 --> 00:33:24.000]  欣賞你、喜歡你
[00:33:24.000 --> 00:33:28.000]  不是因為你已經改變了、成功了
[00:33:28.000 --> 00:33:32.000]  而是你有一顆很真心、真誠的心
[00:33:32.000 --> 00:33:36.000]  你願意付出這份最珍貴的禮物
[00:33:36.000 --> 00:33:38.000]  這份最珍貴的禮物就是甚麼?
[00:33:38.000 --> 00:33:40.000]  就是分享你內心深深處的自己
[00:33:40.000 --> 00:33:44.000]  是最吸引人、最珍貴的禮物
[00:33:44.000 --> 00:33:48.000]  就是因為同學送了這份禮物給我
[00:33:48.000 --> 00:33:52.000]  所以我也願意送這份珍貴的禮物給我的同學
[00:33:52.000 --> 00:34:00.000]  我也願意很真誠地分享我內心深深處的自己
[00:34:00.000 --> 00:34:02.000]  並且我也很願意分享這個
[00:34:02.000 --> 00:34:04.000]  我覺得自己很不體面的我
[00:34:04.000 --> 00:34:08.000]  但原來當我分享
[00:34:08.000 --> 00:34:10.000]  我覺得自己不體面
[00:34:10.000 --> 00:34:12.000]  不漂亮、不好的我
[00:34:12.000 --> 00:34:14.000]  軟弱的我的時候
[00:34:14.000 --> 00:34:16.000]  原來不一定是受到人拒絕的
[00:34:16.000 --> 00:34:20.000]  反而是受到別人的欣賞
[00:34:20.000 --> 00:34:22.000]  同學們很欣賞我真誠的分享
[00:34:22.000 --> 00:34:24.000]  我也很欣賞同學們真誠的分享
[00:34:24.000 --> 00:34:30.000]  我們很開心去互相送這份珍貴的禮物給對方
[00:34:30.000 --> 00:34:34.000]  今天天父也很想收到你這份禮物
[00:34:34.000 --> 00:34:38.000]  很想你親自分享你內心深深處的自己
[00:34:38.000 --> 00:34:41.000]  這是最吸引人、最寶貴的禮物
[00:34:41.000 --> 00:34:43.000]  不單止跟天父分享
[00:34:43.000 --> 00:34:47.000]  我也鼓勵你勇敢地與組員分享
[00:34:47.000 --> 00:34:49.000]  這個內心深深處的自己
[00:34:49.000 --> 00:34:51.000]  最真誠的你

