
[00:00:00.000 --> 00:00:03.000]  大約九月進來的時候
[00:15:17.000 --> 00:15:19.000]  門徒很清楚
[00:15:19.000 --> 00:15:21.000]  耶穌
[00:15:21.000 --> 00:15:23.000]  是他們想認識的
[00:15:23.000 --> 00:15:25.000]  然後他們就留到
[00:15:25.000 --> 00:15:27.000]  新政
[00:15:27.000 --> 00:15:29.000]  足足一晚和耶穌一起
[00:15:29.000 --> 00:15:31.000]  慢慢長談,聽耶穌說的訊息
[00:15:31.000 --> 00:15:33.000]  耶穌就回答
[00:15:33.000 --> 00:15:35.000]  你想知道我住在哪裡
[00:15:35.000 --> 00:15:37.000]  耶穌就說:你離漢
[00:15:37.000 --> 00:15:39.000]  你離漢
[00:15:39.000 --> 00:15:41.000]  如果有人說認識
[00:15:41.000 --> 00:15:43.000]  你住在哪區?我住在屯門
[00:15:43.000 --> 00:15:45.000]  然後
[00:15:45.000 --> 00:15:47.000]  你在哪裡住?
[00:15:47.000 --> 00:15:49.000]  那個人就說:你離漢
[00:15:49.000 --> 00:15:51.000]  有些人說要收拾好家
[00:15:51.000 --> 00:15:53.000]  可能要打點一切
[00:15:53.000 --> 00:15:55.000]  當你叫人離漢的時候
[00:15:55.000 --> 00:15:57.000]  你都高透明度
[00:15:57.000 --> 00:15:59.000]  和躺開自己
[00:15:59.000 --> 00:16:01.000]  讓對方認識
[00:16:01.000 --> 00:16:03.000]  並且是住,不是在那裡喝下午茶
[00:16:03.000 --> 00:16:05.000]  是住
[00:16:05.000 --> 00:16:07.000]  住是會深入一點
[00:16:07.000 --> 00:16:09.000]  認識的
[00:16:09.000 --> 00:16:11.000]  所以耶穌跟他們說
[00:16:11.000 --> 00:16:13.000]  既然你們想認識我多一點
[00:16:13.000 --> 00:16:15.000]  想知道我住在哪裡
[00:16:15.000 --> 00:16:17.000]  你們自己來看吧
[00:16:17.000 --> 00:16:19.000]  你們自己來看吧
[00:16:19.000 --> 00:16:21.000]  所以漢福音一章裡面
[00:16:21.000 --> 00:16:23.000]  最少有十七個漢
[00:16:23.000 --> 00:16:25.000]  漢建的字
[00:16:25.000 --> 00:16:27.000]  來表達他們
[00:16:27.000 --> 00:16:29.000]  第一身
[00:16:29.000 --> 00:16:31.000]  去認識耶穌,不是聽聞
[00:16:31.000 --> 00:16:33.000]  不是預見
[00:16:33.000 --> 00:16:35.000]  不是表面
[00:16:35.000 --> 00:16:37.000]  別人告訴他們
[00:16:37.000 --> 00:16:39.000]  而是他們親自與耶穌接觸
[00:16:39.000 --> 00:16:41.000]  親自遇到耶穌
[00:16:41.000 --> 00:16:43.000]  親自漢建,親自了解
[00:16:43.000 --> 00:16:45.000]  親自經歷耶穌
[00:16:45.000 --> 00:16:47.000]  這個信仰
[00:16:47.000 --> 00:16:49.000]  是不是來得實在
[00:16:49.000 --> 00:16:51.000]  即是不是二手
[00:16:51.000 --> 00:16:53.000]  不是聽聞,而是真是
[00:16:53.000 --> 00:16:55.000]  與耶穌相遇
[00:16:55.000 --> 00:16:57.000]  和耶穌一段時間很親密
[00:16:57.000 --> 00:16:59.000]  很親近
[00:16:59.000 --> 00:17:01.000]  這些
[00:17:01.000 --> 00:17:03.000]  表達
[00:17:03.000 --> 00:17:05.000]  是說出
[00:17:05.000 --> 00:17:07.000]  耶穌
[00:17:07.000 --> 00:17:09.000]  不只是幫助他們
[00:17:09.000 --> 00:17:11.000]  聽聞,封聞
[00:17:11.000 --> 00:17:13.000]  而是第一身他們可以遇到耶穌
[00:17:13.000 --> 00:17:15.000]  認識主耶穌
[00:17:15.000 --> 00:17:17.000]  和在一起
[00:17:17.000 --> 00:17:19.000]  相處,共住
[00:17:19.000 --> 00:17:21.000]  靠近,經歷到主
[00:17:21.000 --> 00:17:23.000]  這種信仰,不是普通信仰
[00:17:23.000 --> 00:17:25.000]  即是說
[00:17:25.000 --> 00:17:27.000]  如果過去三十五年
[00:17:27.000 --> 00:17:29.000]  你聽聞恩福
[00:17:29.000 --> 00:17:31.000]  不同目的來到恩福
[00:17:31.000 --> 00:17:33.000]  但在你的過程中
[00:17:33.000 --> 00:17:35.000]  有沒有親自
[00:17:35.000 --> 00:17:37.000]  親自,個人這樣遇見主
[00:17:37.000 --> 00:17:39.000]  經歷主,是很重要
[00:17:39.000 --> 00:17:41.000]  如果你個人親自認識耶穌
[00:17:41.000 --> 00:17:43.000]  你漸進地了解
[00:17:43.000 --> 00:17:45.000]  祂,你越來越豐富
[00:17:45.000 --> 00:17:47.000]  你看到的,不只是祂是神的羔羊
[00:17:47.000 --> 00:17:49.000]  兩個門徒
[00:17:49.000 --> 00:17:51.000]  曾經聽施舍漢說
[00:17:51.000 --> 00:17:53.000]  漢,這是神的羔羊
[00:17:53.000 --> 00:17:55.000]  祂是拉比
[00:17:55.000 --> 00:17:57.000]  所以有人在福音書中
[00:17:57.000 --> 00:17:59.000]  介紹祂的名字已經不同
[00:17:59.000 --> 00:18:01.000]  後來他們說
[00:18:01.000 --> 00:18:03.000]  我們遇到彌賽亞了
[00:18:03.000 --> 00:18:05.000]  遇到彌賽亞了
[00:18:05.000 --> 00:18:07.000]  其中一個門徒是安德烈
[00:18:07.000 --> 00:18:09.000]  安德烈首先找他哥哥彼得
[00:18:09.000 --> 00:18:11.000]  跟彼得說,我們遇到彌賽亞了
[00:18:11.000 --> 00:18:13.000]  之前聽
[00:18:13.000 --> 00:18:15.000]  祂是神的羔羊
[00:18:15.000 --> 00:18:17.000]  是救贖,是待贖
[00:18:17.000 --> 00:18:19.000]  到他和耶穌住了一晚
[00:18:19.000 --> 00:18:21.000]  安德烈就說
[00:18:21.000 --> 00:18:23.000]  這位是彌賽亞
[00:18:23.000 --> 00:18:25.000]  是基督
[00:18:25.000 --> 00:18:27.000]  然後一章後面有描述
[00:18:27.000 --> 00:18:29.000]  這位是拿撒勒耶穌
[00:18:29.000 --> 00:18:31.000]  是神的兒子,是以色列的王
[00:18:31.000 --> 00:18:33.000]  不同人的人陸續遇到耶穌
[00:18:33.000 --> 00:18:35.000]  見到耶穌,經歷耶穌
[00:18:35.000 --> 00:18:37.000]  第一生之後
[00:18:37.000 --> 00:18:39.000]  他對耶穌的認識,耶穌的名字
[00:18:39.000 --> 00:18:41.000]  都不同了
[00:18:41.000 --> 00:18:43.000]  而到後面
[00:18:43.000 --> 00:18:45.000]  耶穌不只
[00:18:45.000 --> 00:18:47.000]  是他們去認識
[00:18:47.000 --> 00:18:49.000]  耶穌很刻意地在耶和班
[00:18:49.000 --> 00:18:51.000]  洩露自己,讓他們認識
[00:18:51.000 --> 00:18:53.000]  就是說,門徒很想
[00:18:53.000 --> 00:18:55.000]  直接認識耶穌
[00:18:55.000 --> 00:18:57.000]  耶穌也很主動地想他們認識
[00:18:57.000 --> 00:18:59.000]  所以很多次
[00:18:59.000 --> 00:19:01.000]  讓他們認識,宣告自己
[00:19:01.000 --> 00:19:03.000]  行完五餅二魚的神蹟
[00:19:03.000 --> 00:19:05.000]  就告訴他們,我是生命的糧
[00:19:05.000 --> 00:19:07.000]  耶穌主動
[00:19:07.000 --> 00:19:09.000]  自稱,啟示自己
[00:19:09.000 --> 00:19:11.000]  不斷讓人認識他
[00:19:11.000 --> 00:19:13.000]  耶穌很歡迎人直接認識他
[00:19:13.000 --> 00:19:15.000]  所以在六章裡面
[00:19:15.000 --> 00:19:17.000]  耶穌會說自己是人子
[00:19:17.000 --> 00:19:19.000]  然後五餅二魚之後
[00:19:19.000 --> 00:19:21.000]  耶穌說我是生命的糧
[00:19:21.000 --> 00:19:23.000]  耶穌說我是世界的缸
[00:19:23.000 --> 00:19:25.000]  耶穌說我是羊的門
[00:19:25.000 --> 00:19:27.000]  要經過它
[00:19:27.000 --> 00:19:29.000]  然後才得著拯救
[00:19:29.000 --> 00:19:31.000]  耶穌說自己是好牧人
[00:19:31.000 --> 00:19:33.000]  會照顧牧羊
[00:19:33.000 --> 00:19:35.000]  並且為羊寫命
[00:19:35.000 --> 00:19:37.000]  讓羊有更豐富的生命
[00:19:37.000 --> 00:19:39.000]  耶穌說自己是
[00:19:39.000 --> 00:19:41.000]  復活,是生命
[00:19:41.000 --> 00:19:43.000]  耶穌也介紹自己是道路真理生命
[00:19:43.000 --> 00:19:45.000]  耶穌是葡萄樹
[00:19:45.000 --> 00:19:47.000]  我們是枝子
[00:19:47.000 --> 00:19:49.000]  耶穌一千個願意,一萬個願意
[00:19:49.000 --> 00:19:51.000]  很想每一位
[00:19:51.000 --> 00:19:53.000]  想認識他的人
[00:19:53.000 --> 00:19:55.000]  去認識他
[00:19:55.000 --> 00:19:57.000]  所以如果
[00:19:57.000 --> 00:19:59.000]  耶穌今天轉身問你
[00:19:59.000 --> 00:20:01.000]  你坐在這裡要什麼
[00:20:01.000 --> 00:20:03.000]  如果你說我想認識耶穌
[00:20:03.000 --> 00:20:05.000]  我想直接認識耶穌
[00:20:05.000 --> 00:20:07.000]  耶穌會知道
[00:20:07.000 --> 00:20:09.000]  無論你在家裡用YouTube直播
[00:20:09.000 --> 00:20:11.000]  你心裡
[00:20:11.000 --> 00:20:13.000]  我真的想認識主
[00:20:13.000 --> 00:20:15.000]  即使你現在聽YouTube
[00:20:15.000 --> 00:20:17.000]  突然有人坐在你旁邊
[00:20:17.000 --> 00:20:19.000]  你坐在這裡聽
[00:20:19.000 --> 00:20:21.000]  你要什麼
[00:20:21.000 --> 00:20:23.000]  我想聽神跟我說話
[00:20:23.000 --> 00:20:25.000]  我想認識耶穌
[00:20:25.000 --> 00:20:27.000]  耶穌一千個願意,一萬個願意
[00:20:27.000 --> 00:20:29.000]  想你認識他的人
[00:20:29.000 --> 00:20:33.000]  當他們認識了之後
[00:20:33.000 --> 00:20:35.000]  他們有回應
[00:20:35.000 --> 00:20:37.000]  他們有回應
[00:20:37.000 --> 00:20:39.000]  他們就去領人去見主
[00:20:39.000 --> 00:20:41.000]  不只自己遇到耶穌
[00:20:41.000 --> 00:20:43.000]  不只見到耶穌
[00:20:43.000 --> 00:20:45.000]  他們也去領其他人
[00:20:45.000 --> 00:20:47.000]  去見耶穌
[00:20:47.000 --> 00:20:49.000]  因為他們遇到耶穌
[00:20:49.000 --> 00:20:51.000]  真實的耶穌就來撞救主
[00:20:51.000 --> 00:20:53.000]  其中兩個門徒
[00:20:53.000 --> 00:20:55.000]  一個名叫安德烈
[00:20:55.000 --> 00:20:57.000]  另一個沒有提他是誰
[00:20:57.000 --> 00:20:59.000]  不過《釋經學家》說
[00:20:59.000 --> 00:21:01.000]  就是呼音師使徒約翰
[00:21:01.000 --> 00:21:03.000]  聖經說安德烈
[00:21:03.000 --> 00:21:05.000]  不太多記載
[00:21:05.000 --> 00:21:07.000]  不過他重要的地方
[00:21:07.000 --> 00:21:09.000]  就是他第一個找家人
[00:21:09.000 --> 00:21:11.000]  找哥哥彼得
[00:21:11.000 --> 00:21:13.000]  找了哥哥彼得
[00:21:13.000 --> 00:21:15.000]  在西門遇到耶穌
[00:21:15.000 --> 00:21:17.000]  信主之後
[00:21:17.000 --> 00:21:19.000]  耶穌改他的名字叫基發
[00:21:19.000 --> 00:21:21.000]  基發翻出來就是彼得
[00:21:21.000 --> 00:21:23.000]  基發就是阿蘭文石頭的意思
[00:21:23.000 --> 00:21:25.000]  也是希臘文Petra
[00:21:25.000 --> 00:21:27.000]  石頭的意思
[00:21:27.000 --> 00:21:31.000]  聖經一直說改名
[00:21:31.000 --> 00:21:33.000]  一個人遇到神
[00:21:33.000 --> 00:21:35.000]  有時被上帝改名
[00:21:35.000 --> 00:21:37.000]  是說那個人的生命主權
[00:21:37.000 --> 00:21:39.000]  被上帝去掌管
[00:21:39.000 --> 00:21:41.000]  所以聖經久不久
[00:21:41.000 --> 00:21:43.000]  會說這個人遇到耶穌之後
[00:21:43.000 --> 00:21:45.000]  被神改名
[00:21:45.000 --> 00:21:47.000]  就是神有主權在生命上
[00:21:47.000 --> 00:21:49.000]  今天不會隨便
[00:21:49.000 --> 00:21:51.000]  我們被人改我們的名字
[00:21:51.000 --> 00:21:53.000]  這裡有個長者
[00:21:53.000 --> 00:21:55.000]  兒孫跟你說你的名字很老套
[00:21:55.000 --> 00:21:57.000]  很娘的,不知是什麼妹
[00:21:57.000 --> 00:21:59.000]  跟爺爺奶奶說你改名吧
[00:21:59.000 --> 00:22:03.000]  這裡長輩會不會給他改你的名字
[00:22:03.000 --> 00:22:05.000]  不會授權去改你的名字
[00:22:05.000 --> 00:22:07.000]  因為改你的名字是父母改你的
[00:22:07.000 --> 00:22:09.000]  或者是你後期自己
[00:22:09.000 --> 00:22:11.000]  賦予哥哥權
[00:22:11.000 --> 00:22:13.000]  他們遇到耶穌之後
[00:22:13.000 --> 00:22:15.000]  安德烈領家人去見耶穌
[00:22:15.000 --> 00:22:17.000]  找到哥哥彼得
[00:22:17.000 --> 00:22:19.000]  作見證
[00:22:19.000 --> 00:22:21.000]  安德烈的見證就是
[00:22:21.000 --> 00:22:23.000]  這位就是基督了,是尼塞亞
[00:22:23.000 --> 00:22:25.000]  不只是神的羔羊
[00:22:25.000 --> 00:22:27.000]  並且是基督
[00:22:27.000 --> 00:22:29.000]  基督的意思是受羔者
[00:22:29.000 --> 00:22:31.000]  是君王,掌王權居首位
[00:22:31.000 --> 00:22:33.000]  羔羊是救贖
[00:22:33.000 --> 00:22:35.000]  基督是掌王權居首位
[00:22:35.000 --> 00:22:37.000]  有權並使用他,差現他
[00:22:37.000 --> 00:22:39.000]  彼得信了耶穌
[00:22:39.000 --> 00:22:41.000]  見到耶穌之後
[00:22:41.000 --> 00:22:43.000]  名字改了之後
[00:22:43.000 --> 00:22:45.000]  願意一生去見證主
[00:22:45.000 --> 00:22:47.000]  在第一章裡還有肥力
[00:22:47.000 --> 00:22:49.000]  也開始認識主
[00:22:49.000 --> 00:22:51.000]  相信主,又領人來見耶穌
[00:22:51.000 --> 00:22:53.000]  肥力的見證就是
[00:22:53.000 --> 00:22:55.000]  基督就是舊約所指明的那位
[00:22:55.000 --> 00:22:57.000]  在第43到45節
[00:22:57.000 --> 00:22:59.000]  接著到拿彈業
[00:22:59.000 --> 00:23:01.000]  他見證
[00:23:01.000 --> 00:23:03.000]  基督就是神的兒子
[00:23:03.000 --> 00:23:05.000]  以色列的君王
[00:23:05.000 --> 00:23:07.000]  後來在第四章
[00:23:07.000 --> 00:23:09.000]  撒瑪利亞井堂的婦人
[00:23:09.000 --> 00:23:11.000]  遇到基督之後
[00:23:11.000 --> 00:23:13.000]  她就回到城裡
[00:23:13.000 --> 00:23:15.000]  放下罐子
[00:23:15.000 --> 00:23:17.000]  跟城裡的人說
[00:23:17.000 --> 00:23:19.000]  她知道我所有的事情
[00:23:19.000 --> 00:23:21.000]  這位莫非是基督
[00:23:21.000 --> 00:23:23.000]  跟著那群同城的人
[00:23:23.000 --> 00:23:25.000]  一起去找耶穌
[00:23:25.000 --> 00:23:27.000]  邀請耶穌,認識耶穌
[00:23:27.000 --> 00:23:29.000]  後來同城的人
[00:23:29.000 --> 00:23:31.000]  撒瑪利亞城的人
[00:23:31.000 --> 00:23:33.000]  見證耶穌是救主
[00:23:33.000 --> 00:23:35.000]  他們說,之前我聽你說
[00:23:35.000 --> 00:23:37.000]  我聽這個婦人說
[00:23:37.000 --> 00:23:39.000]  現在我遇到耶穌,我跟祂相處過
[00:23:39.000 --> 00:23:41.000]  跟著他們就說
[00:23:41.000 --> 00:23:43.000]  在第29到42節
[00:23:43.000 --> 00:23:45.000]  說我現在不是聽這個婦人說
[00:23:45.000 --> 00:23:47.000]  認識關於耶穌
[00:23:47.000 --> 00:23:49.000]  而是我們真真正正
[00:23:49.000 --> 00:23:51.000]  自己接觸了祂之後
[00:23:51.000 --> 00:23:53.000]  祂就是救主
[00:23:53.000 --> 00:23:55.000]  很想說,過去35年
[00:23:55.000 --> 00:23:57.000]  你們來到恩福堂
[00:23:57.000 --> 00:23:59.000]  有不同的目的
[00:23:59.000 --> 00:24:01.000]  如果你的目的是認識耶穌基督
[00:24:01.000 --> 00:24:03.000]  不是為了福利
[00:24:03.000 --> 00:24:05.000]  不是只是為了聽福音
[00:24:05.000 --> 00:24:07.000]  並且是想認識
[00:24:07.000 --> 00:24:09.000]  這個福音的主
[00:24:09.000 --> 00:24:11.000]  救主
[00:24:11.000 --> 00:24:13.000]  並且你想認識的是
[00:24:13.000 --> 00:24:15.000]  第一身的認識主
[00:24:15.000 --> 00:24:17.000]  不是二手信仰,不是聽聽埋埋
[00:24:17.000 --> 00:24:19.000]  當然這裡有些弟妹
[00:24:19.000 --> 00:24:21.000]  長輩的信了耶穌很多年
[00:24:21.000 --> 00:24:23.000]  你的子女是信二代
[00:24:23.000 --> 00:24:25.000]  或者有孫是信三代
[00:24:25.000 --> 00:24:27.000]  他們的信仰
[00:24:27.000 --> 00:24:29.000]  都需要第一身,都要自己經歷
[00:24:29.000 --> 00:24:31.000]  正如你自己過去經歷了神
[00:24:31.000 --> 00:24:33.000]  你不能夠替代你的兒女
[00:24:33.000 --> 00:24:35.000]  一樣經歷神
[00:24:35.000 --> 00:24:37.000]  他都需要自己走信仰的路
[00:24:37.000 --> 00:24:39.000]  他都需要走信心的路
[00:24:39.000 --> 00:24:41.000]  他們都需要
[00:24:41.000 --> 00:24:43.000]  自己讀聖經
[00:24:43.000 --> 00:24:45.000]  自己祈禱
[00:24:45.000 --> 00:24:47.000]  自己親自與神同在同行
[00:24:47.000 --> 00:24:49.000]  並且經歷了神之後
[00:24:49.000 --> 00:24:51.000]  他們去聽道有行道
[00:24:51.000 --> 00:24:53.000]  見證主
[00:24:53.000 --> 00:24:55.000]  你的信仰經驗
[00:24:55.000 --> 00:24:57.000]  沒辦法像按個鍵
[00:24:57.000 --> 00:24:59.000]  傳書給你的兒女兒孫
[00:24:59.000 --> 00:25:03.000]  而每一個人如果在恩福堂
[00:25:03.000 --> 00:25:05.000]  過去三十年
[00:25:05.000 --> 00:25:07.000]  過去你認識主
[00:25:07.000 --> 00:25:09.000]  你經歷他
[00:25:09.000 --> 00:25:11.000]  很實在的
[00:25:11.000 --> 00:25:13.000]  並且是第一身經歷他
[00:25:13.000 --> 00:25:15.000]  你又願意
[00:25:15.000 --> 00:25:17.000]  下半生未來日子
[00:25:17.000 --> 00:25:19.000]  去見證他
[00:25:19.000 --> 00:25:21.000]  未來的三年,五年
[00:25:21.000 --> 00:25:23.000]  十年,三十五年
[00:25:23.000 --> 00:25:25.000]  甚至七十年
[00:25:25.000 --> 00:25:27.000]  你都持續像彼得那樣去見證主
[00:25:27.000 --> 00:25:29.000]  好不好?
[00:25:29.000 --> 00:25:33.000]  這是不是上帝的願景?
[00:25:33.000 --> 00:25:35.000]  是不是耶穌的願景?
[00:25:35.000 --> 00:25:39.000]  定恩福堂停留在
[00:25:39.000 --> 00:25:41.000]  這裏真好
[00:25:41.000 --> 00:25:43.000]  我們說坐下和放鬆
[00:25:43.000 --> 00:25:45.000]  很舒服地崇拜聚會冷氣
[00:25:45.000 --> 00:25:47.000]  有時真的
[00:25:47.000 --> 00:25:49.000]  來了恩福堂,很多人跟我說
[00:25:49.000 --> 00:25:51.000]  都幾好,都有冷氣
[00:25:51.000 --> 00:25:53.000]  悶悶地都有
[00:25:53.000 --> 00:25:55.000]  睡得好
[00:25:55.000 --> 00:25:57.000]  你知道香港有些很熱的地方
[00:25:57.000 --> 00:25:59.000]  早一段時間聽到有些叔叔都很辛苦
[00:25:59.000 --> 00:26:01.000]  他們去商場
[00:26:01.000 --> 00:26:03.000]  涼冷氣
[00:26:03.000 --> 00:26:05.000]  有些特別要坐很長的巴士
[00:26:05.000 --> 00:26:07.000]  來回
[00:26:07.000 --> 00:26:09.000]  這樣去舒服一點
[00:26:09.000 --> 00:26:11.000]  有些可能入戲院
[00:26:11.000 --> 00:26:13.000]  可以有冷氣
[00:26:13.000 --> 00:26:15.000]  不同原因有不同的活動
[00:26:15.000 --> 00:26:17.000]  但是
[00:26:17.000 --> 00:26:19.000]  我很鼓勵你
[00:26:19.000 --> 00:26:21.000]  你過去日子來了恩福堂
[00:26:21.000 --> 00:26:23.000]  我很鼓勵你的信仰
[00:26:23.000 --> 00:26:25.000]  是和神的關係
[00:26:25.000 --> 00:26:27.000]  是自己讀經,自己祈禱
[00:26:27.000 --> 00:26:29.000]  甚至可以的話
[00:26:29.000 --> 00:26:31.000]  很認真地查口聖經
[00:26:31.000 --> 00:26:33.000]  是你第一身與主接觸
[00:26:33.000 --> 00:26:35.000]  認識
[00:26:35.000 --> 00:26:37.000]  因為你坐在這裏都是在聽我分享
[00:26:37.000 --> 00:26:39.000]  但是你回家再看今天的經文
[00:26:39.000 --> 00:26:41.000]  《楊枯陰》
[00:26:41.000 --> 00:26:43.000]  你自己讀經,自己祈禱
[00:26:43.000 --> 00:26:45.000]  甚至自己唱詩
[00:26:45.000 --> 00:26:47.000]  和一班人是不一樣的
[00:26:47.000 --> 00:26:49.000]  也沒有人可以替代你
[00:26:49.000 --> 00:26:51.000]  和自己的溝通和關係
[00:26:51.000 --> 00:26:53.000]  我信耶穌的時候
[00:26:53.000 --> 00:26:55.000]  我體會到
[00:26:55.000 --> 00:26:57.000]  第一、二年回到教會
[00:26:57.000 --> 00:26:59.000]  也很感恩,信了耶穌主的愛
[00:26:59.000 --> 00:27:01.000]  教會很好
[00:27:01.000 --> 00:27:03.000]  但是我發覺信了律主兩年
[00:27:03.000 --> 00:27:05.000]  我覺得自己的生命很虛,不實
[00:27:05.000 --> 00:27:07.000]  因為只是聽
[00:27:07.000 --> 00:27:09.000]  只是聽
[00:27:09.000 --> 00:27:11.000]  很被動
[00:27:11.000 --> 00:27:13.000]  我就和當時教會
[00:27:13.000 --> 00:27:15.000]  小小的教會說
[00:27:15.000 --> 00:27:17.000]  可不可以有查口聖經
[00:27:17.000 --> 00:27:19.000]  有人帶我查聖經
[00:27:19.000 --> 00:27:21.000]  當時那間小小的教會在石記米白田村
[00:27:21.000 --> 00:27:23.000]  教會是沒有像恩福堂
[00:27:23.000 --> 00:27:25.000]  重視查經
[00:27:25.000 --> 00:27:27.000]  查經也有很多種
[00:27:27.000 --> 00:27:29.000]  有一種像是餵你吃東西
[00:27:29.000 --> 00:27:31.000]  Q&A
[00:27:31.000 --> 00:27:33.000]  問和答
[00:27:33.000 --> 00:27:35.000]  當時我們教會連問和答這種查經也沒有
[00:27:35.000 --> 00:27:37.000]  我有點難過
[00:27:37.000 --> 00:27:39.000]  有點失望
[00:27:39.000 --> 00:27:41.000]  但是很奇妙地,很感恩地
[00:27:41.000 --> 00:27:43.000]  有一弟兄在外面
[00:27:43.000 --> 00:27:45.000]  有些門訓的弟兄姐妹
[00:27:45.000 --> 00:27:47.000]  所以當時他介紹之下
[00:27:47.000 --> 00:27:49.000]  在外面就開始
[00:27:49.000 --> 00:27:51.000]  一手查經
[00:27:51.000 --> 00:27:53.000]  一手查經,即是說教我們吧
[00:27:53.000 --> 00:27:55.000]  歸納法查經,自己讀聖經
[00:27:55.000 --> 00:27:57.000]  自己發問問題,自己在經文裏面
[00:27:57.000 --> 00:27:59.000]  讓神和我說話
[00:27:59.000 --> 00:28:01.000]  由那段時間開始
[00:28:01.000 --> 00:28:03.000]  我就很感恩
[00:28:03.000 --> 00:28:05.000]  在中學階段,我感受到神
[00:28:05.000 --> 00:28:07.000]  藉著聖經直接和我說話
[00:28:07.000 --> 00:28:09.000]  祈禱神也可以
[00:28:09.000 --> 00:28:11.000]  透過聖經和我說話
[00:28:11.000 --> 00:28:13.000]  原來一手信仰,一手和神的經驗
[00:28:13.000 --> 00:28:15.000]  是很震撼的
[00:28:15.000 --> 00:28:17.000]  與此,這幾十年我都沒有改變
[00:28:17.000 --> 00:28:19.000]  鼓勵弟兄姐妹認真讀經
[00:28:19.000 --> 00:28:21.000]  和親近神
[00:28:21.000 --> 00:28:23.000]  即使在我現在的模樣
[00:28:23.000 --> 00:28:25.000]  有些長者
[00:28:25.000 --> 00:28:27.000]  雖然已經七八十歲
[00:28:27.000 --> 00:28:29.000]  但是他們人生的路
[00:28:29.000 --> 00:28:31.000]  我體會到他們都很不容易走
[00:28:31.000 --> 00:28:33.000]  其中有兩位
[00:28:33.000 --> 00:28:35.000]  我很深刻印象
[00:28:35.000 --> 00:28:37.000]  他們不約而同在他們的成長路
[00:28:37.000 --> 00:28:39.000]  沒有機會讀書,兩個都很自卑
[00:28:39.000 --> 00:28:41.000]  有時會提到他們過去日子沒有機會讀書
[00:28:41.000 --> 00:28:43.000]  有一位
[00:28:43.000 --> 00:28:45.000]  兩年前在小組的時候
[00:28:45.000 --> 00:28:47.000]  和他們零修門訓
[00:28:47.000 --> 00:28:49.000]  鼓勵他們自己讀聖經
[00:28:49.000 --> 00:28:51.000]  自己零修
[00:28:51.000 --> 00:28:53.000]  他都很張望
[00:28:53.000 --> 00:28:55.000]  因為他很焦慮
[00:28:55.000 --> 00:28:57.000]  我好像有認知障礙
[00:28:57.000 --> 00:28:59.000]  腦退化
[00:28:59.000 --> 00:29:01.000]  當時他又在看精神科醫生
[00:29:01.000 --> 00:29:03.000]  輔導
[00:29:03.000 --> 00:29:05.000]  又見醫生等等
[00:29:05.000 --> 00:29:07.000]  檢測之下他有輕微的腦退化
[00:29:07.000 --> 00:29:09.000]  輕微
[00:29:09.000 --> 00:29:11.000]  輕微
[00:29:11.000 --> 00:29:13.000]  但他已經焦慮到不得了
[00:29:13.000 --> 00:29:15.000]  一坐下來已經沒有辦法專注
[00:29:15.000 --> 00:29:17.000]  我忘記了很多東西
[00:29:17.000 --> 00:29:19.000]  很辛苦很不開心
[00:29:19.000 --> 00:29:21.000]  整個人很憔悴很不開心
[00:29:21.000 --> 00:29:23.000]  睡不著很擔心
[00:29:23.000 --> 00:29:25.000]  他這個擔心
[00:29:25.000 --> 00:29:27.000]  我想起
[00:29:27.000 --> 00:29:29.000]  我曾經聽過一篇訊息
[00:29:29.000 --> 00:29:31.000]  有時訊息很奇妙
[00:29:31.000 --> 00:29:33.000]  隔了很多年都可以幫助自己幫助別人
[00:29:33.000 --> 00:29:35.000]  我當時就說出
[00:29:35.000 --> 00:29:37.000]  我很多年前聽了一篇訊息
[00:29:37.000 --> 00:29:39.000]  不記得很正常
[00:29:39.000 --> 00:29:41.000]  每樣東西都記得
[00:29:41.000 --> 00:29:43.000]  其實都很痛苦
[00:29:43.000 --> 00:29:45.000]  其中我講一個片段
[00:29:45.000 --> 00:29:47.000]  是三十多年前
[00:29:47.000 --> 00:29:49.000]  以前在某個地方發現一個錄音帶
[00:29:49.000 --> 00:29:51.000]  錄音錄音機的錄音帶
[00:29:51.000 --> 00:29:53.000]  是真的要放在機器上
[00:29:53.000 --> 00:29:55.000]  轉動的
[00:29:55.000 --> 00:29:57.000]  我拿起手
[00:29:57.000 --> 00:29:59.000]  二十多年前
[00:29:59.000 --> 00:30:01.000]  三十多年前再二十多年前
[00:30:01.000 --> 00:30:03.000]  有一個人說到
[00:30:03.000 --> 00:30:05.000]  我都不太熟悉他
[00:30:05.000 --> 00:30:07.000]  當時聽了一篇訊息
[00:30:07.000 --> 00:30:09.000]  很深刻的印象
[00:30:09.000 --> 00:30:11.000]  他鼓勵頂姐妹自己讀聖經
[00:30:11.000 --> 00:30:13.000]  自己祈禱不要放棄
[00:30:13.000 --> 00:30:15.000]  即使你不記得都不要放棄
[00:30:15.000 --> 00:30:17.000]  讀了聖經聽了道都不要放棄
[00:30:17.000 --> 00:30:21.000]  他講了一個比喻
[00:30:21.000 --> 00:30:23.000]  我很深刻
[00:30:23.000 --> 00:30:25.000]  我就用這個比喻
[00:30:25.000 --> 00:30:27.000]  告訴那個姐妹
[00:30:27.000 --> 00:30:29.000]  我說姐妹我當時聽那篇道
[00:30:29.000 --> 00:30:31.000]  都很幫助我一生
