
[00:00:00.000 --> 00:00:06.400]  進入今天講道的時候,開始的時候,我也想講一個故事給大家聽。
[00:26:04.000 --> 00:26:07.000]  當他離開他一直停留的水底,
[00:26:07.000 --> 00:26:11.000]  甚至有水底被人叫他,
[00:26:11.000 --> 00:26:13.000]  你只應該停留在這裡,
[00:26:13.000 --> 00:26:16.000]  他走出來浮出水面之後,
[00:26:16.000 --> 00:26:19.000]  他才知道原來自己可以跟人一樣,
[00:26:19.000 --> 00:26:20.000]  會走會走,
[00:26:20.000 --> 00:26:22.000]  還會踩單車,
[00:26:22.000 --> 00:26:25.000]  他更加跟人類的接觸裡面,
[00:26:25.000 --> 00:26:27.000]  開闊了自己的眼界,
[00:26:27.000 --> 00:26:28.000]  和他的天地,
[00:26:29.000 --> 00:26:30.000]  其實弟兄姊妹,
[00:26:30.000 --> 00:26:32.000]  我們跟隨神的旅程也是這樣,
[00:26:32.000 --> 00:26:36.000]  當我們願意回應聖靈的感動和催逼,
[00:26:36.000 --> 00:26:38.000]  並且作出行動,
[00:26:38.000 --> 00:26:43.000]  我們是可以經歷得著能力的另一個境界,
[00:26:43.000 --> 00:26:47.000]  如果你已經潛了水很久,
[00:26:47.000 --> 00:26:50.000]  我鼓勵你也是時候浮出水面了,
[00:26:50.000 --> 00:26:53.000]  弟兄姊妹,
[00:26:53.000 --> 00:26:55.000]  如果你對某樣宣教,
[00:26:55.000 --> 00:26:59.000]  是否有負擔有感動,但你有顧慮有放不下的事情,
[00:26:59.000 --> 00:27:01.000]  或者覺得自己能力不足,
[00:27:01.000 --> 00:27:02.000]  不用擔心,
[00:27:02.000 --> 00:27:05.000]  你可以將自己的需要或者不足告訴神,
[00:27:05.000 --> 00:27:08.000]  甚至可以去求神加添你的力量,
[00:27:08.000 --> 00:27:10.000]  看看神怎樣去回應你,
[00:27:10.000 --> 00:27:13.000]  不過我們也要謹記,
[00:27:13.000 --> 00:27:17.000]  賜予的主權仍然在神的手裡,
[00:27:17.000 --> 00:27:20.000]  神會去監察我們的動機是否純正,
[00:27:20.000 --> 00:27:23.000]  我們所求的是為神還是為自己,
[00:27:23.000 --> 00:27:26.000]  神也不一定你求,
[00:27:26.000 --> 00:27:27.000]  祂就給你這種能力,
[00:27:27.000 --> 00:27:29.000]  可能是晚一點才給你,
[00:27:29.000 --> 00:27:32.000]  又或者神會給你另一種能力,
[00:27:32.000 --> 00:27:35.000]  讓你同樣可以承受那個事工,
[00:27:35.000 --> 00:27:37.000]  所以我們是要信服神的帶領,
[00:27:37.000 --> 00:27:41.000]  賜予的主權是在神的手裡,
[00:27:41.000 --> 00:27:44.000]  我們又回到經文,
[00:27:44.000 --> 00:27:47.000]  摩西現在口才都有了,
[00:27:47.000 --> 00:27:48.000]  沒有藉口,
[00:27:48.000 --> 00:27:51.000]  我們一起來讀四章十三至十七節,
[00:27:51.000 --> 00:27:54.000]  看看摩西怎樣去回應神,
[00:27:54.000 --> 00:27:56.000]  摩西說,主啊,
[00:27:56.000 --> 00:27:58.000]  祢願意打發誰,
[00:27:58.000 --> 00:28:00.000]  就打發誰去吧,
[00:28:00.000 --> 00:28:02.000]  耶和華向摩西發怒說,
[00:28:02.000 --> 00:28:06.000]  不是有你的哥哥利美人亞倫嗎?
[00:28:06.000 --> 00:28:08.000]  我知道他是能言的,
[00:28:08.000 --> 00:28:10.000]  現在他出來迎接你,
[00:28:10.000 --> 00:28:13.000]  他一見你心裡就歡喜,
[00:28:13.000 --> 00:28:16.000]  你要將當說的話傳給他,
[00:28:16.000 --> 00:28:19.000]  我也要賜你和他口才,
[00:28:19.000 --> 00:28:22.000]  又要指教你們所當行的事,
[00:28:22.000 --> 00:28:25.000]  他要替你對百姓說話,
[00:28:25.000 --> 00:28:27.000]  你要以他當作口,
[00:28:27.000 --> 00:28:29.000]  他要以你當作神,
[00:28:29.000 --> 00:28:33.000]  你手裡要拿這杖好行神蹟,
[00:28:33.000 --> 00:28:35.000]  十三節,
[00:28:35.000 --> 00:28:36.000]  摩西對神說,
[00:28:36.000 --> 00:28:37.000]  主啊,
[00:28:37.000 --> 00:28:38.000]  祢願意打發誰,
[00:28:38.000 --> 00:28:40.000]  就打發誰去吧,
[00:28:40.000 --> 00:28:42.000]  這句話的原文直譯是,
[00:28:42.000 --> 00:28:46.000]  主啊,請祢差遣祢手中要差遣的人吧,
[00:28:46.000 --> 00:28:50.000]  那是不是我叫他去都行呢?
[00:28:50.000 --> 00:28:55.000]  Message 翻譯出摩西心裡的意思,
[00:28:55.000 --> 00:29:01.000]  主啊,請祢差遣別人去吧,
[00:29:01.000 --> 00:29:03.000]  不要是我,
[00:29:03.000 --> 00:29:05.000]  這次神也發怒了,
[00:29:05.000 --> 00:29:08.000]  摩西說了這麼多的擔心和顧慮,
[00:29:08.000 --> 00:29:10.000]  神也一一幫他解決,
[00:29:10.000 --> 00:29:12.000]  但他仍然不願意去,
[00:29:12.000 --> 00:29:14.000]  而且摩西明知道
[00:29:14.000 --> 00:29:16.000]  以色列人是在水深火熱之中,
[00:29:16.000 --> 00:29:19.000]  仍然選擇置身事外,
[00:29:19.000 --> 00:29:21.000]  選擇留在自己的安樂窩,
[00:29:21.000 --> 00:29:23.000]  留在自己的安殊區裡面,
[00:29:23.000 --> 00:29:25.000]  神怎麼會不生氣呢?
[00:29:25.000 --> 00:29:26.000]  弟兄姊妹,
[00:29:26.000 --> 00:29:30.000]  我們有時會不會明知世界很破碎,
[00:29:30.000 --> 00:29:31.000]  很需要福音,
[00:29:31.000 --> 00:29:35.000]  但也仍然不願意去擺上一份,
[00:29:35.000 --> 00:29:38.000]  只是關心自己呢?
[00:29:38.000 --> 00:29:40.000]  不過神雖然生氣,
[00:29:40.000 --> 00:29:43.000]  仍然繼續為摩西安排他的需要,
[00:29:43.000 --> 00:29:46.000]  神定意要摩西去完成他的大計劃,
[00:29:46.000 --> 00:29:48.000]  神繼續說,
[00:29:48.000 --> 00:29:51.000]  不是有你的哥哥利美人亞倫嗎?
[00:29:51.000 --> 00:29:56.000]  原來摩西的哥哥亞倫是一個很能言,
[00:29:56.000 --> 00:29:59.000]  一個很會說話的人,
[00:29:59.000 --> 00:30:05.000]  神沒有直接去回應摩西最後推搪的話,
[00:30:05.000 --> 00:30:08.000]  但實際上已經是等同說了,
[00:30:08.000 --> 00:30:10.000]  我就是要差遣你了,
[00:30:10.000 --> 00:30:11.000]  所以你不用說了,
[00:30:11.000 --> 00:30:14.000]  包括我已經為你預備了你的童工,
[00:30:14.000 --> 00:30:15.000]  還有給你的工具,
[00:30:15.000 --> 00:30:17.000]  十七節裡面繼續提到像,
[00:30:17.000 --> 00:30:22.000]  你手裡要拿著這支像好行神蹟,
[00:30:22.000 --> 00:30:26.000]  神的心意一向都不是要一個人做所有的事,
[00:30:26.000 --> 00:30:28.000]  正如彼得前書四章十節所說,
[00:30:28.000 --> 00:30:31.000]  各人要照所得的恩事彼此服事,
[00:30:31.000 --> 00:30:35.000]  作神百般恩事的好管家,
[00:30:35.000 --> 00:30:39.000]  神創造的人各有特色各有特質,
[00:30:39.000 --> 00:30:43.000]  就是要我們合作在不同崗位上彼此的配搭,
[00:30:43.000 --> 00:30:45.000]  特卿姐妹,
[00:30:45.000 --> 00:30:49.000]  在猜拳上你有感動的角色是什麼呢?
[00:30:49.000 --> 00:30:51.000]  我們按下一張,
[00:30:51.000 --> 00:30:55.000]  猜拳上你是一個goer,出去者,
[00:30:55.000 --> 00:30:57.000]  還是sender,猜牌者,
[00:30:57.000 --> 00:30:58.000]  還是welcomer,歡迎者,
[00:30:58.000 --> 00:31:00.000]  還是動員者,mobilizer,
[00:31:00.000 --> 00:31:03.000]  還是你可能多過一種的角色?
[00:31:03.000 --> 00:31:07.000]  另外我們可以想想神給你有感動的群體又是什麼?
[00:31:07.000 --> 00:31:09.000]  下一張,
[00:31:09.000 --> 00:31:12.000]  是近文化,跨文化,
[00:31:12.000 --> 00:31:15.000]  是本地宣教,還是外地的宣教呢?
[00:31:15.000 --> 00:31:18.000]  就算你是一個goer,出去者,
[00:31:18.000 --> 00:31:22.000]  神是要使用你手上的什麼恩賜和經驗呢?
[00:31:22.000 --> 00:31:23.000]  可能是營商宣教,
[00:31:23.000 --> 00:31:25.000]  可能是大職宣教,
[00:31:25.000 --> 00:31:26.000]  可能是成為童工,
[00:31:26.000 --> 00:31:28.000]  或者是其他,
[00:31:28.000 --> 00:31:30.000]  那麼你下一個的短宣,
[00:31:30.000 --> 00:31:31.000]  還有仿宣,
[00:31:31.000 --> 00:31:35.000]  或者文化體驗的地點又是哪裡呢?
[00:31:35.000 --> 00:31:37.000]  鼓勵大家,
[00:31:37.000 --> 00:31:38.000]  就算移民,
[00:31:38.000 --> 00:31:40.000]  都帶著使命去移民,
[00:31:40.000 --> 00:31:41.000]  就算退休,
[00:31:41.000 --> 00:31:43.000]  移居去另一個地方,
[00:31:43.000 --> 00:31:45.000]  都帶著使命去退休,
[00:31:45.000 --> 00:31:46.000]  帶著福音,
[00:31:46.000 --> 00:31:50.000]  去祝福你所到的世界的那個角落裏面,
[00:31:50.000 --> 00:31:52.000]  亦都讓神的榮耀進入去,
[00:31:52.000 --> 00:31:54.000]  和祝福那個角落。
[00:31:54.000 --> 00:31:56.000]  經文我們見到,
[00:31:56.000 --> 00:32:00.000]  神安排了阿倫替摩西對白聖說話,
[00:32:00.000 --> 00:32:02.000]  做摩西的代言人,
[00:32:02.000 --> 00:32:03.000]  他們都是在配搭,
[00:32:03.000 --> 00:32:06.000]  阿倫不單止在能力上去配合,
[00:32:06.000 --> 00:32:08.000]  還令到神都來到,
[00:32:08.000 --> 00:32:12.000]  阿倫同樣心裏面是有感動的,
[00:32:12.000 --> 00:32:15.000]  他是當見到摩西的時候,
[00:32:15.000 --> 00:32:16.000]  心裏就歡喜,
[00:32:16.000 --> 00:32:18.000]  是不是很奇妙?
[00:32:18.000 --> 00:32:20.000]  摩西活了八十年,
[00:32:20.000 --> 00:32:23.000]  才知道他有一個很會說話的哥哥,
[00:32:23.000 --> 00:32:25.000]  原來是那麼聰明的,
[00:32:25.000 --> 00:32:27.000]  而且在這個特別的時刻,
[00:32:27.000 --> 00:32:29.000]  是可以和他有感動,
[00:32:29.000 --> 00:32:31.000]  一起去童工童行的,
[00:32:31.000 --> 00:32:35.000]  摩西和阿倫要彼此去配搭,
[00:32:35.000 --> 00:32:37.000]  神是有童行者的預備,
[00:32:37.000 --> 00:32:38.000]  不需要擔心,
[00:32:38.000 --> 00:32:39.000]  甚至這個預備,
[00:32:39.000 --> 00:32:41.000]  可以是一早在我們的身邊,
[00:32:41.000 --> 00:32:44.000]  可以是你的兄弟姐妹,
[00:32:44.000 --> 00:32:45.000]  父母,伴侶,
[00:32:45.000 --> 00:32:47.000]  或者是好朋友,
[00:32:47.000 --> 00:32:49.000]  或者是我們的大兄姐妹,
[00:32:49.000 --> 00:32:52.000]  就好像Joanna剛剛所說,
[00:32:52.000 --> 00:32:54.000]  他身邊一起去斷酸肉,
[00:32:54.000 --> 00:32:55.000]  很疼他,
[00:32:55.000 --> 00:32:57.000]  很遷就他飲食的童行者,
[00:32:57.000 --> 00:32:58.000]  令他很感動,
[00:32:58.000 --> 00:33:01.000]  甚至是感動到流淚,
[00:33:01.000 --> 00:33:04.000]  童行者可以好像摩西,
[00:33:04.000 --> 00:33:05.000]  阿倫那樣,
[00:33:05.000 --> 00:33:08.000]  彼此有恩賜上的配搭,
[00:33:08.000 --> 00:33:11.000]  我在2013年的暑假,
[00:33:11.000 --> 00:33:13.000]  大概已經13年前了,
[00:33:13.000 --> 00:33:15.000]  我去了德國斷酸,
[00:33:15.000 --> 00:33:18.000]  在當地的一間華人教會,
[00:33:18.000 --> 00:33:20.000]  服侍了兩個月,
[00:33:20.000 --> 00:33:23.000]  當地的酸教士,
[00:33:23.000 --> 00:33:27.000]  原來是在美國一個大學教書的,
[00:33:27.000 --> 00:33:29.000]  後來有感動提早退休,
[00:33:29.000 --> 00:33:32.000]  去到德國牧養華人團契,
[00:33:32.000 --> 00:33:35.000]  而神亦都預備了酸教士的夫人,
[00:33:35.000 --> 00:33:37.000]  同樣是歡喜的,
[00:33:37.000 --> 00:33:38.000]  同樣是有感動的,
[00:33:38.000 --> 00:33:41.000]  是因緣一切的出發,
[00:33:41.000 --> 00:33:45.000]  酸教士是一個謙謙的學者,
[00:33:45.000 --> 00:33:48.000]  他講道是可以滔滔不絕的,
[00:33:48.000 --> 00:33:50.000]  在講台上是帶來很大的祝福,
[00:33:50.000 --> 00:33:52.000]  但平時他就很寡言的,
[00:33:52.000 --> 00:33:53.000]  相反,
[00:33:53.000 --> 00:33:55.000]  師母是一個對人很熱情,
[00:33:55.000 --> 00:33:56.000]  很細心,
[00:33:56.000 --> 00:33:58.000]  很有關顧恩賜的人,
[00:33:58.000 --> 00:34:00.000]  並且很懂得處眾,
[00:34:00.000 --> 00:34:02.000]  我當時去的時候,
[00:34:02.000 --> 00:34:04.000]  那些就學生就跟我說,
[00:34:04.000 --> 00:34:08.000]  我們每個禮拜都等著去吃師母那餐飯,
[00:34:08.000 --> 00:34:10.000]  所以他們的童功,
[00:34:10.000 --> 00:34:16.000]  是祝福和造就了當地的華人家庭和留學生,
[00:34:16.000 --> 00:34:19.000]  另一個彼此配搭的例子,
[00:34:19.000 --> 00:34:23.000]  我當年在倫敦的教會有一個朋友,
[00:34:23.000 --> 00:34:25.000]  這個弟兄不懂得樂理,
[00:34:25.000 --> 00:34:29.000]  但他腦裡經常會飄起一些旋律,
[00:34:29.000 --> 00:34:30.000]  而文筆也很好,
[00:34:30.000 --> 00:34:33.000]  他就會為這些旋律填歌詞,
[00:34:33.000 --> 00:34:39.000]  然後他就找了團契裡一個讀音樂專業的弟兄,
[00:34:39.000 --> 00:34:41.000]  他唱給他聽,
[00:34:41.000 --> 00:34:44.000]  這個弟兄就幫他寫一些樂譜出來,
[00:34:44.000 --> 00:34:47.000]  彼此的配搭完成了整件事,
[00:34:47.000 --> 00:34:48.000]  都是很感動,
[00:34:48.000 --> 00:34:53.000]  真是有同行者的預備,
[00:34:53.000 --> 00:34:55.000]  除了彼此恩賜的配搭,
[00:34:55.000 --> 00:35:01.000]  有時同行者可以成為彼此督促的動力,
[00:35:01.000 --> 00:35:05.000]  我太太也是督促我的動力,
[00:35:05.000 --> 00:35:07.000]  有時我會有少許拖延,
[00:35:07.000 --> 00:35:12.000]  但神賜給我一個不拖延行動力很強的伴侶,
[00:35:12.000 --> 00:35:16.000]  當年我們去尋找呼召的方向的時候,
[00:35:16.000 --> 00:35:18.000]  雖然是我先提出的,
[00:35:18.000 --> 00:35:22.000]  但去找神學院獻身營的資料那個就是我太太,
[00:35:22.000 --> 00:35:25.000]  令我們很快付諸行動,
[00:35:25.000 --> 00:35:29.000]  所以她是一個很好的督促我的動力,
[00:35:29.000 --> 00:35:34.000]  同行者、隊工都可以帶給我們鼓勵和提醒,
[00:35:34.000 --> 00:35:38.000]  應該有弟兄姊妹都知道我是中國關係部的同工,
[00:35:38.000 --> 00:35:44.000]  最近部門有一件事令我很掙扎和擔心,
[00:35:44.000 --> 00:35:50.000]  我和一個隊工分享我的掙扎和擔子重擔的時候,
[00:35:50.000 --> 00:35:52.000]  那位隊工為我禱告,
[00:35:52.000 --> 00:35:56.000]  並且說了一句對我很有提醒的說話,
[00:35:56.000 --> 00:36:04.000]  他說Wesley,這個部門不是你的,是神的,
[00:36:04.000 --> 00:36:07.000]  我覺得是很好的提醒,
[00:36:07.000 --> 00:36:09.000]  和摩西的情況一樣,
[00:36:09.000 --> 00:36:11.000]  如果我們在侍奉和呼召裡面,
[00:36:11.000 --> 00:36:14.000]  我們所看的是自己的處境,
[00:36:14.000 --> 00:36:16.000]  或者面對的難處,
[00:36:16.000 --> 00:36:19.000]  其實有時確實會很重很heavy,
[00:36:19.000 --> 00:36:21.000]  但當我們再次被提醒,
[00:36:21.000 --> 00:36:24.000]  神是會承受他要做的事情,
[00:36:24.000 --> 00:36:26.000]  是會托著他要呼召的人,
[00:36:26.000 --> 00:36:30.000]  就很不同,是會輕散很多,
[00:36:30.000 --> 00:36:32.000]  神有同行者的預備,
[00:36:32.000 --> 00:36:36.000]  不過這種預備有時可能都會好像阿倫那樣,
[00:36:36.000 --> 00:36:37.000]  要幫摩西那樣,
[00:36:37.000 --> 00:36:40.000]  要去到適當時候才出現,
[00:36:40.000 --> 00:36:42.000]  剛才我提過的,
[00:36:42.000 --> 00:36:44.000]  我那位神學院的女同學,
[00:36:44.000 --> 00:36:48.000]  她有一年的暑假去了尼泊爾宣教,
[00:36:48.000 --> 00:36:52.000]  而且她去的地方都有一些路是很多山路,
[00:36:52.000 --> 00:36:54.000]  聽起來都很擔心,
[00:36:54.000 --> 00:36:55.000]  她自己也有擔心,
[00:36:55.000 --> 00:36:59.000]  如果去到要走山路的時候應該怎麼辦呢?
[00:36:59.000 --> 00:37:02.000]  但當她去到面對這個處境的時候,
[00:37:02.000 --> 00:37:04.000]  有一位尼泊爾的當地人,
[00:37:04.000 --> 00:37:08.000]  揹起她,走過了那段艱辛,
[00:37:08.000 --> 00:37:10.000]  甚至是泥濘的路,
[00:37:10.000 --> 00:37:16.000]  神是有同行者的預備,感謝神。
[00:37:16.000 --> 00:37:20.000]  弟兄姊妹,我不知道有沒有人會說,
[00:37:20.000 --> 00:37:23.000]  我寧可不要有同行者,
[00:37:23.000 --> 00:37:26.000]  因為你可能曾經遇見一些很拆毀性,
[00:37:26.000 --> 00:37:29.000]  或者令你很難受的同行者,
[00:37:29.000 --> 00:37:31.000]  有可能的,很真實,
[00:37:31.000 --> 00:37:34.000]  一起合作,一起同工都不容易的,
[00:37:34.000 --> 00:37:39.000]  但其實阿倫和摩西這對的拍檔,
[00:37:39.000 --> 00:37:43.000]  其實阿倫對摩西都有負面影響的時候,
[00:37:43.000 --> 00:37:45.000]  他雖然還要同工,
[00:37:45.000 --> 00:37:47.000]  但有幾個關鍵的時刻,
[00:37:47.000 --> 00:37:51.000]  都對摩西的帶領有負面的影響,
[00:37:51.000 --> 00:37:54.000]  最出名的大家應該知道是金牛獨事件,
[00:37:54.000 --> 00:37:57.000]  大家很厲害,很好,感謝主。
[00:37:57.000 --> 00:37:59.000]  摩西上山去領受律法的時候,
[00:37:59.000 --> 00:38:02.000]  阿倫盡從百姓的壓力,
[00:38:02.000 --> 00:38:06.000]  去做了金牛獨,帶領百姓敬拜偶像,
[00:38:06.000 --> 00:38:08.000]  對於以色列群體,對摩西的領導,
[00:38:08.000 --> 00:38:11.000]  這是其中一次很嚴重的影響。
[00:38:11.000 --> 00:38:15.000]  在文數記十二章,阿倫和米利安,
[00:38:15.000 --> 00:38:19.000]  又一起去發願言,去挑戰摩西的領導權威,
[00:38:19.000 --> 00:38:22.000]  所以同工不容易的,
[00:38:22.000 --> 00:38:26.000]  但如果我們好像摩西一樣,
[00:38:26.000 --> 00:38:29.000]  一樣去走在神的心意當中,
[00:38:29.000 --> 00:38:33.000]  願意回應,並且走在神的心意當中,
[00:38:33.000 --> 00:38:35.000]  神是會看顧的,
[00:38:35.000 --> 00:38:40.000]  甚至可能神有時會透過一些不容易的經歷,
[00:38:40.000 --> 00:38:45.000]  令我們成為他更加合心意的領袖和器皿。
[00:38:45.000 --> 00:38:47.000]  而最重要的是,
[00:38:47.000 --> 00:38:51.000]  在我們剛才一開頭講背景第三章裡面講到,
[00:38:51.000 --> 00:38:53.000]  神早已經應許,
[00:38:53.000 --> 00:38:55.000]  他在三章十二字裡面,
[00:38:55.000 --> 00:38:56.000]  他這樣應許摩西,
[00:38:56.000 --> 00:38:59.000]  「我必與你同在。」
[00:38:59.000 --> 00:39:03.000]  等於每次神必與他呼召的人同在。
[00:39:03.000 --> 00:39:07.000]  最後,我想介紹一首我很喜歡的詩歌,
[00:39:07.000 --> 00:39:09.000]  其實都是我們今天的回應詩,
[00:39:09.000 --> 00:39:11.000]  可能很多的弟兄姊妹都認識的,
[00:39:11.000 --> 00:39:13.000]  叫做《普通的人》。
[00:39:13.000 --> 00:39:15.000]  歌詞裡面這樣說,
[00:39:15.000 --> 00:39:17.000]  「將那小男孩的餅和魚,
[00:39:17.000 --> 00:39:19.000]  讓我獻給主,
[00:39:19.000 --> 00:39:21.000]  就算多寒微,
[00:39:21.000 --> 00:39:22.000]  他不介意,
[00:39:22.000 --> 00:39:24.000]  傳盡我心思,
[00:39:24.000 --> 00:39:26.000]  無論是多少」,
[00:39:26.000 --> 00:39:28.000]  大家是不是已經很想唱呢?
[00:39:28.000 --> 00:39:30.000]  「願是不緊要,
[00:39:30.000 --> 00:39:31.000]  在我主手中,
[00:39:31.000 --> 00:39:33.000]  一切也奇妙。」
[00:39:33.000 --> 00:39:34.000]  弟兄姊妹,
[00:39:34.000 --> 00:39:36.000]  很想你再次問自己,
[00:39:36.000 --> 00:39:39.000]  「我手裡是什麼?」
[00:39:39.000 --> 00:39:40.000]  而你手裡有的,
[00:39:40.000 --> 00:39:45.000]  你又願意為神給出多少呢?
[00:39:45.000 --> 00:39:47.000]  多少心願你擺上的,
[00:39:47.000 --> 00:39:49.000]  能夠經歷在主的手中,
[00:39:49.000 --> 00:39:51.000]  由平凡變為非凡,
[00:39:51.000 --> 00:39:53.000]  成就神自己的工作。
[00:39:53.000 --> 00:39:54.000]  弟兄姊妹,
[00:39:54.000 --> 00:39:56.000]  讓我們同心禱告。
[00:39:56.000 --> 00:40:01.000]  掌管萬有,
[00:40:01.000 --> 00:40:03.000]  施行拯救的神,
[00:40:03.000 --> 00:40:05.000]  感謝祢呼召我們成為主的門徒,
[00:40:05.000 --> 00:40:08.000]  並且將拯救靈魂的使命,
[00:40:08.000 --> 00:40:10.000]  交在我們的手上。
[00:40:10.000 --> 00:40:11.000]  弟兄姊妹,
[00:40:11.000 --> 00:40:15.000]  你手裡是什麼?
[00:40:15.000 --> 00:40:16.000]  你手裡有的,
[00:40:16.000 --> 00:40:19.000]  又願意將心給幾,
[00:40:19.000 --> 00:40:22.000]  為神給出多少呢?
[00:40:22.000 --> 00:40:25.000]  當你看到世界的需要,
[00:40:25.000 --> 00:40:26.000]  靈魂的失散,
[00:40:26.000 --> 00:40:28.000]  生命的破碎,
[00:40:28.000 --> 00:40:31.000]  你有什麼感受呢?
[00:40:31.000 --> 00:40:33.000]  我們面對呼召,
[00:40:33.000 --> 00:40:34.000]  面對邀請,
[00:40:34.000 --> 00:40:37.000]  不需要我們有掙扎是正常的。
[00:40:37.000 --> 00:40:38.000]  就連我們的主耶穌基督,
[00:40:38.000 --> 00:40:40.000]  面對父神給他的呼召,
[00:40:40.000 --> 00:40:44.000]  在下西馬利園也有掙扎的時候,
[00:40:44.000 --> 00:40:45.000]  但主有掙扎,
[00:40:45.000 --> 00:40:47.000]  沒有退堂。
[00:40:47.000 --> 00:40:48.000]  弟兄姊妹,
[00:40:48.000 --> 00:40:49.000]  你的掙扎,
[00:40:49.000 --> 00:40:52.000]  會不會是不捨得放下手裡擁有的,
[00:40:52.000 --> 00:40:54.000]  或者擔心自己不夠能力,
[00:40:54.000 --> 00:40:56.000]  擔心自己要孤軍作戰呢?
[00:40:56.000 --> 00:40:58.000]  不用擔心,
[00:40:58.000 --> 00:40:59.000]  神可以加給你力量,
[00:40:59.000 --> 00:41:00.000]  加給你能力,
[00:41:00.000 --> 00:41:02.000]  可以為你預備同行者,
[00:41:02.000 --> 00:41:07.000]  更加重要的是神應許與我們同在,
[00:41:07.000 --> 00:41:09.000]  也都求神幫助我們,
[00:41:09.000 --> 00:41:10.000]  我們學校主,
[00:41:10.000 --> 00:41:12.000]  也都學習摩西,
[00:41:12.000 --> 00:41:13.000]  我們將自己的掙扎,
[00:41:13.000 --> 00:41:16.000]  和擔心去對神說,
[00:41:16.000 --> 00:41:19.000]  才有機會去更加聽見,
[00:41:19.000 --> 00:41:21.000]  看見神的啟示,
[00:41:21.000 --> 00:41:22.000]  鼓勵,
[00:41:22.000 --> 00:41:24.000]  和引導。
[00:41:24.000 --> 00:41:26.000]  我們是個普通的人,
[00:41:26.000 --> 00:41:28.000]  沒有可誇吼,
[00:41:28.000 --> 00:41:30.000]  但我們什麼都有可能,
[00:41:30.000 --> 00:41:32.000]  因為神在我們的背後,
[00:41:32.000 --> 00:41:34.000]  萬有都是我們的。
[00:41:34.000 --> 00:41:36.000]  弟兄姊妹,
[00:41:36.000 --> 00:41:37.000]  你聽到嗎?
[00:41:37.000 --> 00:41:39.000]  今天神對你說,
[00:41:39.000 --> 00:41:40.000]  你不要膽怯,
[00:41:40.000 --> 00:41:41.000]  不要擔心,
[00:41:41.000 --> 00:41:43.000]  現在去吧,
[00:41:43.000 --> 00:41:44.000]  去回憶,
[00:41:44.000 --> 00:41:47.000]  去回應神給你的邀請和呼喚。
[00:41:47.000 --> 00:41:49.000]  弟兄姊妹,
[00:41:49.000 --> 00:41:52.000]  如果你願意將你手中有的,
[00:41:52.000 --> 00:41:54.000]  好像小男孩的餅和魚,
[00:41:54.000 --> 00:41:56.000]  獻情給主,
[00:41:56.000 --> 00:41:57.000]  為神所用,
[00:41:57.000 --> 00:42:01.000]  我邀請你舉起你的手。
[00:42:01.000 --> 00:42:02.000]  感謝主,
[00:42:02.000 --> 00:42:03.000]  感謝主。
[00:42:03.000 --> 00:42:04.000]  主,願祢閱立,
[00:42:04.000 --> 00:42:05.000]  你看見我們的手,
[00:42:05.000 --> 00:42:07.000]  願祢閱立我們這群,
[00:42:07.000 --> 00:42:08.000]  你的小男孩,
[00:42:08.000 --> 00:42:09.000]  小女孩,
[00:42:09.000 --> 00:42:11.000]  願意為你擺上的心,
[00:42:11.000 --> 00:42:12.000]  幫助我們,
[00:42:12.000 --> 00:42:13.000]  使用我們,
[00:42:13.000 --> 00:42:14.000]  並且讓我們去經歷,
[00:42:14.000 --> 00:42:16.000]  你可以使平凡,
[00:42:16.000 --> 00:42:17.000]  變非凡的奇妙,
[00:42:17.000 --> 00:42:19.000]  禱告馮淑明求。
[00:42:19.000 --> 00:42:21.000]  阿門。
