
[00:00:00.000 --> 00:00:05.000]  開始講到之前,我想講個笑話先
[00:23:49.000 --> 00:23:51.000]  有個人在等你
[00:23:51.000 --> 00:23:53.000]  在找你
[00:23:53.000 --> 00:23:57.000]  guy這個字字要壞
[00:23:57.000 --> 00:24:00.000]  其實不是不禮貌的
[00:24:00.000 --> 00:24:03.000]  不過是一個非正式的英文用語
[00:24:03.000 --> 00:24:05.000]  我對這個字有點敏感
[00:24:05.000 --> 00:24:10.000]  因為其實不是不禮貌的
[00:24:10.000 --> 00:24:12.000]  不過看看誰用
[00:24:12.000 --> 00:24:15.000]  跟朋友說You guys就沒問題
[00:24:15.000 --> 00:24:17.000]  這班人真的
[00:24:17.000 --> 00:24:20.000]  但是你的接待處我跟你很熟
[00:24:20.000 --> 00:24:23.000]  居然用這個字
[00:24:23.000 --> 00:24:26.000]  香港不是很有禮貌嗎
[00:24:26.000 --> 00:24:31.000]  That's a gentleman都可以
[00:24:31.000 --> 00:24:37.000]  一聽到我馬上火起
[00:24:37.000 --> 00:24:39.000]  很不客氣地跟他說
[00:24:39.000 --> 00:24:41.000]  我不是速遞我是他的親戚
[00:24:41.000 --> 00:24:46.000]  還用英文說I am his relative
[00:24:46.000 --> 00:24:50.000]  只是你會說英文我也會
[00:24:50.000 --> 00:24:52.000]  那個職員馬上變臉
[00:24:52.000 --> 00:24:55.000]  態度極速轉好
[00:24:55.000 --> 00:24:58.000]  不好意思地請我坐下來等
[00:24:58.000 --> 00:25:02.000]  沒多久還要拿一條熱毛巾
[00:25:02.000 --> 00:25:06.000]  還有一瓶礦泉水給我
[00:25:06.000 --> 00:25:08.000]  我真的很深深體會到
[00:25:08.000 --> 00:25:11.000]  什麼叫先敬羅衣後敬人
[00:25:11.000 --> 00:25:17.000]  也很體會到什麼叫前車後攻
[00:25:17.000 --> 00:25:20.000]  事後我有想
[00:25:20.000 --> 00:25:23.000]  我想為什麼我會這麼激動
[00:25:23.000 --> 00:25:27.000]  當然是他的態度差
[00:25:27.000 --> 00:25:31.000]  再想我的態度很好嗎
[00:25:31.000 --> 00:25:36.000]  接待處只是做自己的事
[00:25:36.000 --> 00:25:37.000]  當時我這樣說
[00:25:37.000 --> 00:25:38.000]  不要說了
[00:25:38.000 --> 00:25:39.000]  總之就是他錯了
[00:25:39.000 --> 00:25:41.000]  我沒有錯
[00:25:41.000 --> 00:25:45.000]  我再問我自己為什麼
[00:25:45.000 --> 00:25:50.000]  我發覺原來是因為我的尊嚴受損
[00:25:50.000 --> 00:25:52.000]  因為我裡面有一種驕傲
[00:25:52.000 --> 00:25:58.000]  認為我應該被重視被尊重
[00:25:58.000 --> 00:25:59.000]  就好像在教會裡面
[00:25:59.000 --> 00:26:02.000]  每個人都尊重我給我面子
[00:26:02.000 --> 00:26:04.000]  現在被這個無知的傢伙
[00:26:04.000 --> 00:26:06.000]  在這裡給我面子
[00:26:06.000 --> 00:26:08.000]  我當然又生氣又生氣
[00:26:08.000 --> 00:26:10.000]  什麼柔和謙卑的
[00:26:10.000 --> 00:26:13.000]  全部拋諸腦後
[00:26:13.000 --> 00:26:16.000]  這是一個小小的反省
[00:26:16.000 --> 00:26:17.000]  讓我看到
[00:26:17.000 --> 00:26:21.000]  其實我心裡面是潛藏著一種驕傲
[00:26:21.000 --> 00:26:23.000]  也讓我看到
[00:26:23.000 --> 00:26:26.000]  過去侍奉十幾年的歲月裡面
[00:26:26.000 --> 00:26:27.000]  深深體會到
[00:26:27.000 --> 00:26:28.000]  其實對牧者來說
[00:26:28.000 --> 00:26:29.000]  一個很大的誘惑
[00:26:29.000 --> 00:26:31.000]  你猜是什麼
[00:26:31.000 --> 00:26:33.000]  當然不是賺大錢
[00:26:33.000 --> 00:26:35.000]  賺大錢就要做神棍
[00:26:35.000 --> 00:26:37.000]  不是做牧者
[00:26:37.000 --> 00:26:41.000]  但最大的誘惑對我來說就是
[00:26:41.000 --> 00:26:42.000]  我自己的驕傲
[00:26:42.000 --> 00:26:44.000]  令到我或者其他人
[00:26:44.000 --> 00:26:50.000]  幫我戴上一個很神聖的光環
[00:26:50.000 --> 00:26:53.000]  其實自從在讀完神學之後
[00:26:53.000 --> 00:26:55.000]  我就已經開始覺得自己
[00:26:55.000 --> 00:26:57.000]  比其他人懂得很多東西
[00:26:57.000 --> 00:26:58.000]  做完傳道之後
[00:26:58.000 --> 00:27:00.000]  更加希望是有我說
[00:27:00.000 --> 00:27:01.000]  沒有你們說
[00:27:01.000 --> 00:27:03.000]  好像現在這樣
[00:27:03.000 --> 00:27:05.000]  慢慢走向一個
[00:27:05.000 --> 00:27:10.000]  我是救世主的歪路
[00:27:10.000 --> 00:27:12.000]  就算是我誇張了
[00:27:12.000 --> 00:27:15.000]  其實沒有什麼人真的明目張膽
[00:27:15.000 --> 00:27:16.000]  說自己是救世主
[00:27:16.000 --> 00:27:18.000]  但是我們可能
[00:27:18.000 --> 00:27:20.000]  每個人都會不知不覺地
[00:27:20.000 --> 00:27:22.000]  持有這個心態
[00:27:22.000 --> 00:27:26.000]  影響著我們的行事為人
[00:27:26.000 --> 00:27:29.000]  不知道你有沒有這樣想
[00:27:29.000 --> 00:27:31.000]  這種由驕傲產生的光環
[00:27:31.000 --> 00:27:34.000]  令到人很容易迷失
[00:27:34.000 --> 00:27:36.000]  不知道自己是誰
[00:27:36.000 --> 00:27:38.000]  以為自己全錯
[00:27:38.000 --> 00:27:42.000]  不是 以為自己全對
[00:27:42.000 --> 00:27:46.000]  這個令我想起一個電視上的角色
[00:27:46.000 --> 00:27:50.000]  我認為他是香港歷史電視史上
[00:27:50.000 --> 00:27:52.000]  一個最成功的角色
[00:27:52.000 --> 00:27:58.000]  這個就是大時代裡面的丁蟹
[00:27:58.000 --> 00:28:00.000]  蟹是怎麼走的
[00:28:00.000 --> 00:28:01.000]  橫著走的
[00:28:01.000 --> 00:28:03.000]  他覺得自己沒有錯
[00:28:03.000 --> 00:28:04.000]  導演是通過他
[00:28:04.000 --> 00:28:08.000]  將人的自我自大表現到極致
[00:28:08.000 --> 00:28:10.000]  他永遠覺得自己全對
[00:28:10.000 --> 00:28:12.000]  人家是全錯的
[00:28:12.000 --> 00:28:15.000]  他從來都不說自己有錯
[00:28:15.000 --> 00:28:18.000]  他有很多金句
[00:28:18.000 --> 00:28:20.000]  其中一句我覺得是經典的
[00:28:20.000 --> 00:28:23.000]  就是這一句
[00:28:23.000 --> 00:28:24.000]  我是有打死人
[00:28:24.000 --> 00:28:29.000]  但是我沒有做錯
[00:28:29.000 --> 00:28:30.000]  想清楚一點
[00:28:30.000 --> 00:28:36.000]  其實有時候我們每一個都是丁蟹
[00:28:36.000 --> 00:28:37.000]  很簡單
[00:28:37.000 --> 00:28:39.000]  跟人吵架的時候
[00:28:39.000 --> 00:28:40.000]  尤其是老婆
[00:28:40.000 --> 00:28:42.000]  誰錯了
[00:28:42.000 --> 00:28:43.000]  還用問嗎
[00:28:43.000 --> 00:28:45.000]  當然不能說
[00:28:45.000 --> 00:28:49.000]  因為他在現場
[00:28:49.000 --> 00:28:51.000]  彼得這隻蟹又怎麼想
[00:28:51.000 --> 00:28:54.000]  當然是耶穌你全錯了
[00:28:54.000 --> 00:28:55.000]  老師
[00:28:55.000 --> 00:28:59.000]  尼塞亞的救主這個角色不是這樣做的
[00:28:59.000 --> 00:29:00.000]  讓我教你吧
[00:29:00.000 --> 00:29:05.000]  你要派天君天將去剷平整個羅馬
[00:29:05.000 --> 00:29:09.000]  要將他整個文明都完全消失
[00:29:09.000 --> 00:29:13.000]  用武力去解放所有水深火熱被壓迫的人
[00:29:13.000 --> 00:29:19.000]  這個口吻像不像今天一個再偉大的領袖
[00:29:19.000 --> 00:29:25.000]  金雲還不拿銀和平獎
[00:29:25.000 --> 00:29:27.000]  各位很老實說
[00:29:27.000 --> 00:29:33.000]  我們是不需要有任何一個凡人的救世主
[00:29:33.000 --> 00:29:35.000]  我們只有一個救主
[00:29:35.000 --> 00:29:37.000]  就是耶穌基督
[00:29:37.000 --> 00:29:42.000]  所以小心我們在日常生活裏
[00:29:42.000 --> 00:29:44.000]  給一種驕傲
[00:29:44.000 --> 00:29:50.000]  養肥了我們心裏的那隻蟹
[00:29:50.000 --> 00:29:52.000]  彼得的禮招很妙
[00:29:52.000 --> 00:29:57.000]  一秒教主一秒神棍
[00:29:57.000 --> 00:30:01.000]  神可以將你一刻變成一個教主
[00:30:01.000 --> 00:30:05.000]  另一刻可以將你打成神棍
[00:30:05.000 --> 00:30:10.000]  警醒每一位
[00:30:10.000 --> 00:30:15.000]  最後請大家一起讀二十七節
[00:30:15.000 --> 00:30:17.000]  一二三起
[00:30:17.000 --> 00:30:22.000]  誰在負的榮耀裏
[00:30:22.000 --> 00:30:26.000]  唯有人子耶穌基督在負的榮耀裏
[00:30:26.000 --> 00:30:29.000]  不是我們
[00:30:29.000 --> 00:30:31.000]  而我們今天所做的一切
[00:30:31.000 --> 00:30:37.000]  最終都要面對祂向祂交仗
[00:30:37.000 --> 00:30:41.000]  最近有主日學的學員問我一個問題
[00:30:41.000 --> 00:30:43.000]  我說什麼問題我不說了
[00:30:43.000 --> 00:30:45.000]  但是當時我回答不了
[00:30:45.000 --> 00:30:48.000]  我承認我回答不了
[00:30:48.000 --> 00:30:50.000]  那一刻有點尷尬
[00:30:50.000 --> 00:30:53.000]  但是對我來說是一個好的提醒
[00:30:53.000 --> 00:30:55.000]  也是感恩
[00:30:55.000 --> 00:30:57.000]  告訴我我不是基督
[00:30:57.000 --> 00:31:00.000]  我不是有所有答案
[00:31:00.000 --> 00:31:03.000]  我要做的只是指引每一個
[00:31:03.000 --> 00:31:07.000]  向那位有所有答案的耶穌基督
[00:31:07.000 --> 00:31:10.000]  唯有基督耶穌
[00:31:10.000 --> 00:31:15.000]  唯有耶穌是主
[00:31:15.000 --> 00:31:17.000]  就讓作家
[00:31:17.000 --> 00:31:19.000]  我一個比較喜歡的作家
[00:31:19.000 --> 00:31:21.000]  胡彥青的說話提醒我們
[00:31:21.000 --> 00:31:25.000]  在生活當中我們怎樣活出一個
[00:31:25.000 --> 00:31:29.000]  以基督為主的生活
[00:31:29.000 --> 00:31:31.000]  胡彥青這樣說
[00:31:31.000 --> 00:31:34.000]  我既稱你為主
[00:31:34.000 --> 00:31:38.000]  就應該亦步亦隨地跟隨你
[00:31:38.000 --> 00:31:40.000]  聽從你
[00:31:40.000 --> 00:31:43.000]  萬事找你商量
[00:31:43.000 --> 00:31:49.000]  我必須在周圍都繁圈噪音的敲打之下
[00:31:49.000 --> 00:31:53.000]  聽得見你溫柔的呼聲
[00:31:53.000 --> 00:31:57.000]  亦必須在種種情慾的衝擊之下
[00:31:57.000 --> 00:32:01.000]  找得到你平安的笑容
[00:32:01.000 --> 00:32:05.000]  我必須清醒地活著
[00:32:05.000 --> 00:32:08.000]  活出真正自由的意志
[00:32:08.000 --> 00:32:14.000]  活出我選擇你而放棄世界的決心
[00:32:14.000 --> 00:32:16.000]  耶穌是誰?
[00:32:16.000 --> 00:32:20.000]  是我的主,是你的主
[00:32:20.000 --> 00:32:27.000]  詩歌他是主,他是主,他是主
[00:32:27.000 --> 00:32:30.000]  他是勝過死亡有福的主
[00:32:30.000 --> 00:32:33.000]  萬失當跪拜
[00:32:33.000 --> 00:32:36.000]  萬口當承認
[00:32:36.000 --> 00:32:39.000]  耶穌基督是主
[00:32:39.000 --> 00:32:42.000]  你有沒有真的跪拜祂?
[00:32:42.000 --> 00:32:46.000]  你有沒有真的承認祂是你的主?
[00:32:46.000 --> 00:32:50.000]  有沒有亦步亦隨地跟隨祂
[00:32:50.000 --> 00:32:52.000]  聽從祂
[00:32:52.000 --> 00:32:55.000]  萬事都找祂商量
[00:32:55.000 --> 00:33:00.000]  以致你能夠活出真正自由的意志
[00:33:00.000 --> 00:33:04.000]  活出你因為選擇耶穌基督為主
[00:33:04.000 --> 00:33:09.000]  而放棄這個世界的決心
[00:33:09.000 --> 00:33:14.000]  在當敬拜隊獻唱這首詩歌的時候
[00:33:14.000 --> 00:33:20.000]  讓我們各人都有安靜的時間低頭去想一想
[00:33:20.000 --> 00:33:25.000]  思考一下你一生當中誰是主
[00:33:25.000 --> 00:33:28.000]  你有沒有認定祂是主
[00:33:28.000 --> 00:33:31.000]  然後我們會有個祈禱
