
[00:00:00.000 --> 00:00:08.000]  頂姐妹,今天是中國人農曆套年最後的一個週六崇拜
[00:21:40.000 --> 00:21:43.000]  都應該很強烈而真誠
[00:21:43.000 --> 00:21:47.000]  所以第五節說要歌頌耶和華的作為
[00:21:47.000 --> 00:21:51.000]  因耶和華大有榮耀
[00:21:51.000 --> 00:21:53.000]  頂姐妹
[00:21:53.000 --> 00:21:55.000]  只要我們一息尚存
[00:21:55.000 --> 00:21:57.000]  就要用嘴唇
[00:21:57.000 --> 00:22:01.000]  去讚美我們這位無可比擬的神
[00:22:01.000 --> 00:22:05.000]  這就是世人所需要的見證
[00:22:05.000 --> 00:22:07.000]  世人看見我們的信徒
[00:22:07.000 --> 00:22:10.000]  無論在什麼遭遇什麼境況裡
[00:22:10.000 --> 00:22:13.000]  始終都是充滿感恩和歌頌
[00:22:13.000 --> 00:22:17.000]  就像在黑暗裡有明光照耀
[00:22:17.000 --> 00:22:21.000]  這就是屬神的人生命的流露
[00:22:21.000 --> 00:22:24.000]  就像《使徒行傳》裡說到
[00:22:24.000 --> 00:22:30.000]  西拉和保羅被關在監牢裡
[00:22:30.000 --> 00:22:34.000]  他們在監牢裡夜晚怎麼樣
[00:22:34.000 --> 00:22:38.000]  在流淚痛哭嗎
[00:22:38.000 --> 00:22:41.000]  在怨恨
[00:22:41.000 --> 00:22:43.000]  為什麼我傳呼音要坐牢
[00:22:43.000 --> 00:22:45.000]  不是
[00:22:45.000 --> 00:22:49.000]  保羅西拉在夜間歌唱
[00:22:49.000 --> 00:22:51.000]  讚美神
[00:22:51.000 --> 00:22:55.000]  唱到囚犯都質疑而聽
[00:22:55.000 --> 00:23:00.000]  歌頌讚美是信徒生活的藝術
[00:23:00.000 --> 00:23:04.000]  不知道你認不認同
[00:23:04.000 --> 00:23:10.000]  歌頌讚美是要時時培植的
[00:23:10.000 --> 00:23:13.000]  讓歌頌讚美在我們生命裡
[00:23:13.000 --> 00:23:16.000]  成為像芬芳的花卉
[00:23:16.000 --> 00:23:19.000]  繼而有豐碩的果實
[00:23:19.000 --> 00:23:22.000]  生命的呈現
[00:23:22.000 --> 00:23:24.000]  盼望在新的一年
[00:23:24.000 --> 00:23:28.000]  讓自己一個時時都學習
[00:23:28.000 --> 00:23:34.000]  歌頌讚美神的生活方式
[00:23:35.000 --> 00:23:43.000]  這段第五節寫出了詩中的中心讚美字句後
[00:23:43.000 --> 00:23:49.000]  大衛這位君王和先子接著寫出第六節
[00:23:49.000 --> 00:23:54.000]  是一句勸世的箴言
[00:23:54.000 --> 00:23:57.000]  就是要我話雖崇高
[00:23:57.000 --> 00:24:01.000]  卻看顧卑微的人
[00:24:01.000 --> 00:24:05.000]  他從遠處能認出
[00:24:05.000 --> 00:24:09.000]  這句表達出神超乎萬有之上
[00:24:09.000 --> 00:24:14.000]  但他不會高到不去救助那些低微的人
[00:24:14.000 --> 00:24:16.000]  他看顧低微的人
[00:24:16.000 --> 00:24:21.000]  因為他愛他們
[00:24:21.000 --> 00:24:25.000]  這是詩人大衛他親身所體驗的
[00:24:25.000 --> 00:24:28.000]  神的榮耀是無限的
[00:24:28.000 --> 00:24:31.000]  但他卻看顧低微的人
[00:24:31.000 --> 00:24:37.000]  這節是智慧文學和詩歌體裡的特徵
[00:24:37.000 --> 00:24:42.000]  和吊詭的表達
[00:24:42.000 --> 00:24:47.000]  接著經文說驕傲的人
[00:24:47.000 --> 00:24:50.000]  他從遠處能認出
[00:24:50.000 --> 00:24:53.000]  遠處指的是高天之上
[00:24:53.000 --> 00:24:55.000]  認出直譯為知道
[00:24:55.000 --> 00:24:57.000]  神知道
[00:24:57.000 --> 00:25:00.000]  神十分清楚這些驕傲的人
[00:25:00.000 --> 00:25:02.000]  知道他們自視太高
[00:25:02.000 --> 00:25:04.000]  覺得自己很棒
[00:25:04.000 --> 00:25:07.000]  不需要神
[00:25:07.000 --> 00:25:10.000]  有一個人晚上開車
[00:25:10.000 --> 00:25:12.000]  經過一個十字路口
[00:25:12.000 --> 00:25:16.000]  這個時候黃燈已經變成紅燈
[00:25:16.000 --> 00:25:20.000]  他心裡想到周圍都沒有車
[00:25:20.000 --> 00:25:24.000]  於是他加速衝過去
[00:25:24.000 --> 00:25:29.000]  但衝過後被警察截停
[00:25:29.000 --> 00:25:31.000]  警察問他
[00:25:31.000 --> 00:25:33.000]  你沒看到紅燈嗎
[00:25:33.000 --> 00:25:35.000]  他說有
[00:25:35.000 --> 00:25:38.000]  警察問他為何要衝紅燈
[00:25:38.000 --> 00:25:42.000]  他說因為我看不到你
[00:25:42.000 --> 00:25:48.000]  現代英文譯本譯第六節的下半句是
[00:25:48.000 --> 00:25:50.000]  神在高天之上
[00:25:50.000 --> 00:25:52.000]  知道驕傲人
[00:25:52.000 --> 00:25:54.000]  這些人胡作非為
[00:25:54.000 --> 00:25:58.000]  以至他們無可藏躲
[00:25:58.000 --> 00:26:01.000]  所以亞國書第四章第六節說
[00:26:01.000 --> 00:26:03.000]  神抵擋驕傲的人
[00:26:03.000 --> 00:26:05.000]  次因比謙卑的人
[00:26:05.000 --> 00:26:07.000]  神至高偉大
[00:26:07.000 --> 00:26:10.000]  他顧念卑微的人
[00:26:10.000 --> 00:26:12.000]  神至高偉大
[00:26:12.000 --> 00:26:15.000]  他都抵擋驕傲的人
[00:26:15.000 --> 00:26:19.000]  所以我們要歌頌耶和華的作為
[00:26:19.000 --> 00:26:23.000]  因為耶和華大有榮耀
[00:26:23.000 --> 00:26:27.000]  在這篇詩的第三段
[00:26:27.000 --> 00:26:29.000]  第七第八節
[00:26:29.000 --> 00:26:35.000]  大衛從對未來的預言轉回來
[00:26:35.000 --> 00:26:39.000]  雖然在詩篇裡大衛的禱告
[00:26:39.000 --> 00:26:42.000]  曾經得到特別的英文
[00:26:42.000 --> 00:26:45.000]  雖然聖靈也特別恩代他
[00:26:45.000 --> 00:26:47.000]  讓他寫出未來
[00:26:47.000 --> 00:26:50.000]  榮耀彌賽的世代事實
[00:26:50.000 --> 00:26:54.000]  第七第八節表達他
[00:26:54.000 --> 00:26:56.000]  仍然活在一個艱難
[00:26:56.000 --> 00:26:59.000]  無情的世界裡
[00:26:59.000 --> 00:27:03.000]  但是在此時此刻
[00:27:03.000 --> 00:27:05.000]  他對神的信心
[00:27:05.000 --> 00:27:08.000]  他有一個更新的認識
[00:27:08.000 --> 00:27:11.000]  第七節說
[00:27:11.000 --> 00:27:13.000]  我雖困在患難中
[00:27:13.000 --> 00:27:15.000]  祢必將我救活
[00:27:15.000 --> 00:27:17.000]  我的仇敵法路
[00:27:17.000 --> 00:27:19.000]  祢必伸手阻擋我
[00:27:19.000 --> 00:27:21.000]  阻擋他們
[00:27:21.000 --> 00:27:24.000]  祢的右手也必拯救我
[00:27:24.000 --> 00:27:28.000]  大衛用戰場徒手
[00:27:28.000 --> 00:27:30.000]  肉搏戰的方式
[00:27:30.000 --> 00:27:33.000]  描寫了神為他所作的事
[00:27:33.000 --> 00:27:39.000]  神的手就是他強而有力的右手
[00:27:40.000 --> 00:27:44.000]  將要伸出來為他抵擋一切
[00:27:44.000 --> 00:27:46.000]  狂暴的敵人
[00:27:46.000 --> 00:27:48.000]  第八節
[00:27:48.000 --> 00:27:53.000]  必承傳他在我身上的旨意
[00:27:53.000 --> 00:27:56.000]  祢的慈愛永遠長存
[00:27:56.000 --> 00:27:59.000]  求祢不要離棄祢所做的
[00:27:59.000 --> 00:28:02.000]  第八節的上半節
[00:28:02.000 --> 00:28:05.000]  就是他對神聽禱告的信心
[00:28:05.000 --> 00:28:08.000]  來一個更深更廣的表達
[00:28:09.000 --> 00:28:11.000]  上半節說
[00:28:11.000 --> 00:28:15.000]  耶和華必承傳他在我身上的旨意
[00:28:15.000 --> 00:28:18.000]  大衛曾經經歷
[00:28:18.000 --> 00:28:20.000]  當他在急難中
[00:28:20.000 --> 00:28:21.000]  很焦急
[00:28:21.000 --> 00:28:23.000]  他切切求神救助的時候
[00:28:23.000 --> 00:28:25.000]  神就應運他
[00:28:25.000 --> 00:28:27.000]  這個應運是立即的
[00:28:27.000 --> 00:28:29.000]  迅速的及時的
[00:28:29.000 --> 00:28:31.000]  也是大衛體驗的
[00:28:31.000 --> 00:28:36.000]  但是神的祈禱不是每次都是這樣
[00:28:36.000 --> 00:28:38.000]  在現實的情況裡
[00:28:38.000 --> 00:28:39.000]  我們也經歷過
[00:28:39.000 --> 00:28:42.000]  雖然神立刻應運
[00:28:42.000 --> 00:28:43.000]  但是神的應運
[00:28:43.000 --> 00:28:46.000]  未必是我們所期望的
[00:28:46.000 --> 00:28:50.000]  有時神是聽我們祈禱
[00:28:50.000 --> 00:28:53.000]  但未必像我們所要的
[00:28:53.000 --> 00:28:56.000]  有時神聽了我們的禱告
[00:28:56.000 --> 00:29:00.000]  但困難仍然沒有拿走
[00:29:00.000 --> 00:29:05.000]  但是神卻給我們足夠的恩典
[00:29:05.000 --> 00:29:08.000]  知道如何承受和應付
[00:29:08.000 --> 00:29:14.000]  所以耶和華必承傳他在我身上的旨意
[00:29:14.000 --> 00:29:19.000]  用舊約的話來表達新約的信息
[00:29:19.000 --> 00:29:22.000]  就是羅馬書八章二節
[00:29:22.000 --> 00:29:25.000]  我曉得萬事都互相效力
[00:29:25.000 --> 00:29:27.000]  叫愛神的人得益處
[00:29:27.000 --> 00:29:30.000]  就是按神旨意備召的人
[00:29:31.000 --> 00:29:35.000]  這就是他對神聽禱告
[00:29:35.000 --> 00:29:38.000]  或者是我們對神聽禱告
[00:29:38.000 --> 00:29:41.000]  一個更深更廣的信心
[00:29:41.000 --> 00:29:44.000]  值得我們學習
[00:29:44.000 --> 00:29:48.000]  所以大衛能夠稱謝讚美神說
[00:29:48.000 --> 00:29:51.000]  你的慈愛永遠長存
[00:29:51.000 --> 00:29:55.000]  在第八節最後的兩句話
[00:29:55.000 --> 00:29:57.000]  你的慈愛永遠長存
[00:29:57.000 --> 00:30:00.000]  求你不要離棄你所做的
[00:30:00.000 --> 00:30:03.000]  這句話大衛表達了
[00:30:03.000 --> 00:30:07.000]  他對神的善良有認識
[00:30:07.000 --> 00:30:10.000]  因為神的慈愛永遠長存
[00:30:10.000 --> 00:30:12.000]  他也繼續依靠神
[00:30:12.000 --> 00:30:17.000]  這兩句是一個很平衡的表達
[00:30:17.000 --> 00:30:21.000]  一方面表達大衛憑信心
[00:30:21.000 --> 00:30:25.000]  來說神啊你的慈愛永遠長存
[00:30:26.000 --> 00:30:29.000]  他肯定神的不變
[00:30:29.000 --> 00:30:31.000]  這個慈愛的性格
[00:30:31.000 --> 00:30:33.000]  是永遠愛他
[00:30:33.000 --> 00:30:36.000]  另一方面他心情也很複雜
[00:30:36.000 --> 00:30:39.000]  於是他也求神
[00:30:39.000 --> 00:30:44.000]  你的手不要離棄你所做的
[00:30:44.000 --> 00:30:48.000]  這個我們在當中也要學習
[00:30:48.000 --> 00:30:54.000]  神的慈愛是肯定的
[00:30:54.000 --> 00:30:55.000]  不變的
[00:30:55.000 --> 00:31:00.000]  但有時我們人的信心不夠
[00:31:00.000 --> 00:31:03.000]  於是大衛也發出了一句話
[00:31:03.000 --> 00:31:05.000]  求你不要離棄你所做的
[00:31:05.000 --> 00:31:09.000]  繼續鼓起信心來依靠神
[00:31:09.000 --> 00:31:14.000]  最後我也要總結今天要說的訊息
[00:31:14.000 --> 00:31:19.000]  請大家安靜回饋
[00:31:19.000 --> 00:31:22.000]  沉澱一下今天我所說的
[00:31:24.000 --> 00:31:30.000]  大家會不會在禱告經歷中
[00:31:30.000 --> 00:31:34.000]  也經歷了神的很多應運
[00:31:34.000 --> 00:31:38.000]  我們有沒有安靜去專注
[00:31:38.000 --> 00:31:42.000]  肯定神對我們的應運
[00:31:42.000 --> 00:31:46.000]  而且我們細想神如何應運我們的時候
[00:31:46.000 --> 00:31:50.000]  我們就能夠重新得到鼓勵
[00:31:50.000 --> 00:31:53.000]  可以繼續禱告
[00:31:54.000 --> 00:32:01.000]  大家願不願意在未來的新的一年裡
[00:32:01.000 --> 00:32:07.000]  願意有一個對神有信心的生活呢
[00:32:07.000 --> 00:32:09.000]  願不願意呢
[00:32:09.000 --> 00:32:10.000]  願意
[00:32:10.000 --> 00:32:15.000]  但願你們都像這篇詩所說
[00:32:15.000 --> 00:32:20.000]  經歷了神很真實的恩典
[00:32:20.000 --> 00:32:23.000]  垂聽你的禱告之後
[00:32:23.000 --> 00:32:29.000]  你都可以去感恩甚至是歌頌神
[00:32:29.000 --> 00:32:36.000]  以致你的人生充滿感恩和讚美
[00:32:36.000 --> 00:32:42.000]  盼望我們都用一個禱告和讚美的心去迎接新的一年
[00:32:42.000 --> 00:32:43.000]  好不好
[00:32:43.000 --> 00:32:44.000]  好
[00:32:44.000 --> 00:32:46.000]  我們一起安靜祈禱
[00:32:46.000 --> 00:32:49.000]  我給大家一分鐘左右的時間
[00:32:49.000 --> 00:32:51.000]  去沉澱一下
[00:32:51.000 --> 00:32:57.000]  你如何願意來到一個禱告
[00:32:57.000 --> 00:32:59.000]  信心
[00:32:59.000 --> 00:33:00.000]  讚美
[00:33:00.000 --> 00:33:05.000]  這樣的一個期盼去迎接新的一年
[00:33:05.000 --> 00:33:28.000]  如果你願意以一個禱告讚美的心去迎接新的一年
[00:33:28.000 --> 00:33:31.000]  你自己向神說
[00:33:31.000 --> 00:33:34.000]  我也為你禱告
[00:33:34.000 --> 00:33:37.000]  盼望你都記得你向神說過
[00:33:37.000 --> 00:33:41.000]  以致你未來的一年都向著這個方向去行
[00:33:41.000 --> 00:33:44.000]  我們一起禱告
[00:33:44.000 --> 00:33:48.000]  至高至大無可比的天父上帝
[00:33:48.000 --> 00:33:50.000]  我們感謝讚美你
[00:33:50.000 --> 00:33:53.000]  我們要因你的慈愛誠實
[00:33:53.000 --> 00:33:56.000]  你的名你的應許
[00:33:56.000 --> 00:33:58.000]  高歌讚美你
[00:33:58.000 --> 00:34:02.000]  又因為你私恩在這個大地之上
[00:34:02.000 --> 00:34:04.000]  在我們的身上
[00:34:04.000 --> 00:34:06.000]  你顯為大
[00:34:06.000 --> 00:34:08.000]  我們稱謝你
[00:34:08.000 --> 00:34:11.000]  願我們時時都榮耀你的姓名
[00:34:11.000 --> 00:34:13.000]  我們願意不斷學習
[00:34:13.000 --> 00:34:16.000]  用活潑的信心去跟隨你
[00:34:16.000 --> 00:34:19.000]  讓我們得著你的鼓舞
[00:34:19.000 --> 00:34:21.000]  心裡面堅強有力量
[00:34:21.000 --> 00:34:26.000]  歡欣喜樂大有盼望的去迎接新的一年
[00:34:26.000 --> 00:34:28.000]  每天和你同行
[00:34:28.000 --> 00:34:31.000]  活出感恩讚頌的人生
[00:34:31.000 --> 00:34:33.000]  我們以上的禱告
[00:34:33.000 --> 00:34:36.000]  是奉救主耶穌基督得勝的名求
[00:34:36.000 --> 00:34:38.000]  阿們

