
[00:00:00.000 --> 00:00:02.360]  可否給予掌聲今天的侍奉團隊
[00:18:24.160 --> 00:18:26.160]  因為這個不是習慣
[00:18:26.160 --> 00:18:28.160]  鍾彥會和同學們笑笑他
[00:18:28.160 --> 00:18:29.160]  作弄他
[00:18:29.160 --> 00:18:30.160]  但他很相信
[00:18:30.160 --> 00:18:31.160]  我真的很想感恩
[00:18:31.160 --> 00:18:34.160]  為了今天能夠有這一頓飯
[00:18:34.160 --> 00:18:35.160]  很想感謝上帝
[00:18:35.160 --> 00:18:37.160]  他繼續去借飯禱告
[00:18:37.160 --> 00:18:39.160]  鍾彥會和同學們笑笑他
[00:18:39.160 --> 00:18:41.160]  大英姐妹
[00:18:41.160 --> 00:18:44.160]  這就是我們能夠持守信仰的立場
[00:18:44.160 --> 00:18:47.160]  在我們生活中展現信仰的地方
[00:18:47.160 --> 00:18:48.160]  我也鼓勵你
[00:18:48.160 --> 00:18:50.160]  我們不是要做很高深的事
[00:18:50.160 --> 00:18:52.160]  在借飯祈禱中
[00:18:52.160 --> 00:18:53.160]  我能夠表達
[00:18:53.160 --> 00:18:55.160]  表明我是一個基督徒
[00:18:55.160 --> 00:18:58.160]  我們繼續看下去
[00:18:58.160 --> 00:18:59.160]  10到14節
[00:18:59.160 --> 00:19:02.160]  原來不只是聖殿的庫房
[00:19:02.160 --> 00:19:05.160]  讓給外邦人
[00:19:05.160 --> 00:19:06.160]  這麼簡單
[00:19:06.160 --> 00:19:10.160]  原來有很多事情也受到影響
[00:19:10.160 --> 00:19:14.160]  因為我們再看下去
[00:19:14.160 --> 00:19:16.160]  發覺聖殿裡
[00:19:16.160 --> 00:19:18.160]  服侍上帝的利尾人
[00:19:18.160 --> 00:19:20.160]  因為沒有糧出
[00:19:20.160 --> 00:19:21.160]  沒有供應
[00:19:21.160 --> 00:19:23.160]  他們要到外面打工
[00:19:23.160 --> 00:19:25.160]  其實在說什麼呢
[00:19:25.160 --> 00:19:29.160]  原來這群本身在神殿服侍的這群人
[00:19:29.160 --> 00:19:31.160]  聖殿應該有人去服侍神
[00:19:31.160 --> 00:19:32.160]  去敬拜神
[00:19:32.160 --> 00:19:33.160]  去獻祭
[00:19:33.160 --> 00:19:35.160]  這些事情停止了
[00:19:35.160 --> 00:19:38.160]  聖殿的運作也停止了
[00:19:38.160 --> 00:19:41.160]  我相信和剛才的事情有很大關係
[00:19:41.160 --> 00:19:42.160]  為什麼這樣說呢
[00:19:42.160 --> 00:19:44.160]  原來我們再看下去
[00:19:44.160 --> 00:19:45.160]  再看多一點
[00:19:45.160 --> 00:19:46.160]  4到5節的時候
[00:19:46.160 --> 00:19:47.160]  我們發覺
[00:19:47.160 --> 00:19:51.160]  原來倉庫擺放獻祭的物品
[00:19:51.160 --> 00:19:56.160]  之餘也擺放供應祭司利尾人日常生活的用品
[00:19:56.160 --> 00:19:59.160]  原來當沒有好好管理這件事情的時候
[00:19:59.160 --> 00:20:02.160]  可能物品到處放
[00:20:02.160 --> 00:20:06.160]  也沒有人定時派發物資給利尾人
[00:20:06.160 --> 00:20:09.160]  令利尾人不能維持生活
[00:20:09.160 --> 00:20:11.160]  也沒有反開
[00:20:11.160 --> 00:20:14.160]  本來有些奉獻給神的東西
[00:20:14.160 --> 00:20:17.160]  利尾人也可以拿來維持生活
[00:20:17.160 --> 00:20:18.160]  但沒有
[00:20:18.160 --> 00:20:21.160]  所以利尾人要出去謀生打工
[00:20:21.160 --> 00:20:24.160]  放下了服侍神的工作
[00:20:24.160 --> 00:20:29.160]  令到獻祭整個運作都消失了
[00:20:29.160 --> 00:20:31.160]  原來沒有好好管理庫房
[00:20:31.160 --> 00:20:34.160]  令到其他人也受到影響
[00:20:34.160 --> 00:20:37.160]  服侍神的人也離開了原有的崗位
[00:20:37.160 --> 00:20:39.160]  聖殿的功用
[00:20:39.160 --> 00:20:42.160]  獻祭的事情也停止了
[00:20:42.160 --> 00:20:45.160]  所以後來有機會你看回聖經
[00:20:45.160 --> 00:20:49.160]  利尾人再次感動百姓去奉獻
[00:20:49.160 --> 00:20:52.160]  以致聖殿有庫房
[00:20:52.160 --> 00:20:54.160]  有物品可以獻祭
[00:20:54.160 --> 00:20:57.160]  可以運作奉獻的事情
[00:20:57.160 --> 00:20:58.160]  可以想像
[00:20:58.160 --> 00:21:02.160]  原來一個人不能謹守崗位
[00:21:02.160 --> 00:21:03.160]  不能真正立場
[00:21:03.160 --> 00:21:06.160]  他的影響可以這麼大
[00:21:06.160 --> 00:21:08.160]  在這裡我們看到
[00:21:08.160 --> 00:21:11.160]  利尾人不僅處理倉庫的事情
[00:21:11.160 --> 00:21:14.160]  不僅是房間放回神的事情
[00:21:14.160 --> 00:21:18.160]  他還發現了聖殿的運作系統
[00:21:18.160 --> 00:21:19.160]  也停止了
[00:21:19.160 --> 00:21:20.160]  沒有奉獻
[00:21:20.160 --> 00:21:21.160]  沒有侍奉
[00:21:21.160 --> 00:21:22.160]  沒有獻祭
[00:21:22.160 --> 00:21:26.160]  利尾人對這件事非常憂心
[00:21:26.160 --> 00:21:30.160]  所以他向一個很嚴厲的指責
[00:21:30.160 --> 00:21:31.160]  這班人
[00:21:31.160 --> 00:21:32.160]  在十一節裡
[00:21:32.160 --> 00:21:34.160]  利起米就這樣說
[00:21:34.160 --> 00:21:37.160]  我斥責官長你們為何不顧神的殿
[00:21:37.160 --> 00:21:40.160]  其實是一個很嚴厲的指責
[00:21:40.160 --> 00:21:42.160]  為什麼這麼兇
[00:21:42.160 --> 00:21:43.160]  好像是利起米
[00:21:43.160 --> 00:21:47.160]  原來這班人之前是發誓
[00:21:47.160 --> 00:21:50.160]  立過旨要侍奉上帝
[00:21:50.160 --> 00:21:52.160]  在第十章的時候
[00:21:52.160 --> 00:21:53.160]  這段經文提到
[00:21:53.160 --> 00:21:54.160]  這班百姓也好
[00:21:54.160 --> 00:21:55.160]  利尾人也好
[00:21:55.160 --> 00:21:57.160]  是發誓
[00:21:57.160 --> 00:21:59.160]  喜就發誓
[00:21:59.160 --> 00:22:03.160]  要遵行神藉他僕人摩西所賜的律例
[00:22:03.160 --> 00:22:08.160]  謹守遵行耶和華我們神的一切誡命律例典章
[00:22:08.160 --> 00:22:09.160]  最後那句是說什麼
[00:22:09.160 --> 00:22:13.160]  我們絕不會不顧我們上帝的殿
[00:22:13.160 --> 00:22:15.160]  立了旨
[00:22:15.160 --> 00:22:17.160]  舉了手
[00:22:17.160 --> 00:22:18.160]  誰知道
[00:22:18.160 --> 00:22:20.160]  轉過頭沒多久
[00:22:20.160 --> 00:22:21.160]  現在就怎樣
[00:22:21.160 --> 00:22:23.160]  不顧神的殿
[00:22:23.160 --> 00:22:25.160]  所以利起米很生氣
[00:22:25.160 --> 00:22:28.160]  當然利起米這樣去指責
[00:22:28.160 --> 00:22:30.160]  不單單是想罵他們這麼簡單
[00:22:30.160 --> 00:22:32.160]  其實利起米問這條問題
[00:22:32.160 --> 00:22:37.160]  他很想這班利尾人回想當初的立誓
[00:22:37.160 --> 00:22:40.160]  曾幾何時的熱心侍奉神的心
[00:22:40.160 --> 00:22:42.160]  很想提醒他們
[00:22:42.160 --> 00:22:43.160]  侍奉神的心
[00:22:43.160 --> 00:22:44.160]  跟隨神的心
[00:22:44.160 --> 00:22:47.160]  那個初心去了哪裡
[00:22:47.160 --> 00:22:49.160]  其實經文也很特別
[00:22:49.160 --> 00:22:52.160]  經文提到利起米一說他們
[00:22:52.160 --> 00:22:54.160]  人們一召集他們
[00:22:54.160 --> 00:22:57.160]  他們馬上會回到自己的崗位
[00:22:57.160 --> 00:22:59.160]  他們一叫就做
[00:22:59.160 --> 00:23:00.160]  一罵一罵他們
[00:23:00.160 --> 00:23:03.160]  一醒來就馬上回應上帝
[00:23:03.160 --> 00:23:06.160]  很可能這班以色列人利尾人
[00:23:06.160 --> 00:23:10.160]  他們生命裏都很渴求重回正軌
[00:23:10.160 --> 00:23:13.160]  可能他們都很想服侍上帝
[00:23:13.160 --> 00:23:16.160]  可能這個渴求都在他們生命裏
[00:23:16.160 --> 00:23:20.160]  不過可能他們有時忘記了也好
[00:23:20.160 --> 00:23:22.160]  或者他們可能都在等一個魔法時刻
[00:23:22.160 --> 00:23:24.160]  讓神喚醒自己
[00:23:24.160 --> 00:23:26.160]  投入服侍裏
[00:23:26.160 --> 00:23:32.160]  不過這個魔法時刻一點都不魔法
[00:23:32.160 --> 00:23:34.160]  是利起米的出現
[00:23:34.160 --> 00:23:35.160]  嚴厲的提醒
[00:23:35.160 --> 00:23:37.160]  點燃他們的團伙
[00:23:37.160 --> 00:23:39.160]  重拾服侍上帝的心
[00:23:39.160 --> 00:23:41.160]  一叫他們就做
[00:23:41.160 --> 00:23:42.160]  甚至乎後面也是
[00:23:42.160 --> 00:23:43.160]  利起米一叫百姓
[00:23:43.160 --> 00:23:46.160]  百姓就馬上奉獻
[00:23:47.160 --> 00:23:51.160]  利起米重整整個聖殿運作
[00:23:51.160 --> 00:23:53.160]  提醒利尾人服侍神的初心
[00:23:53.160 --> 00:23:55.160]  那份熱情熱心
[00:23:55.160 --> 00:23:58.160]  他們重回崗位裏面
[00:23:58.160 --> 00:24:00.160]  弟兄姊妹
[00:24:00.160 --> 00:24:03.160]  可能我們信仰上有時都會迷失
[00:24:03.160 --> 00:24:04.160]  失去熱情
[00:24:04.160 --> 00:24:06.160]  甚至有時倒退
[00:24:06.160 --> 00:24:08.160]  我不知道會否過了暑假
[00:24:08.160 --> 00:24:11.160]  一開學又沖淡了我們
[00:24:11.160 --> 00:24:14.160]  回教會 侍奉上帝 追求上帝的心
[00:24:14.160 --> 00:24:17.160]  我們都需要好好被神的提醒
[00:24:17.160 --> 00:24:19.160]  我們不是要一些魔法時刻
[00:24:19.160 --> 00:24:23.160]  不是要神閃電發光的那些
[00:24:23.160 --> 00:24:24.160]  向我們顯現
[00:24:24.160 --> 00:24:26.160]  不是一個神蹟奇事
[00:24:26.160 --> 00:24:28.160]  可能是我們需要上帝的話
[00:24:28.160 --> 00:24:30.160]  成為我們的提醒
[00:24:30.160 --> 00:24:34.160]  我不知道大家在你的成長裏面
[00:24:34.160 --> 00:24:35.160]  回教會那麼久
[00:24:35.160 --> 00:24:39.160]  還記不記得你曾經在神面前立過的字
[00:24:39.160 --> 00:24:42.160]  有沒有天賦都感動過你的地方
[00:24:42.160 --> 00:24:46.160]  或者你曾經有些很熱心的事情
[00:24:46.160 --> 00:24:48.160]  會否過了暑假
[00:24:48.160 --> 00:24:49.160]  或者人長大了
[00:24:49.160 --> 00:24:50.160]  我現在中學了
[00:24:50.160 --> 00:24:52.160]  我不是小學生
[00:24:52.160 --> 00:24:55.160]  我就開始忘記了上帝
[00:24:55.160 --> 00:24:58.160]  忘記了要跟隨他
[00:24:58.160 --> 00:25:01.160]  會否有時我們都專注自己的事情
[00:25:01.160 --> 00:25:04.160]  多於專注上帝的事情
[00:25:04.160 --> 00:25:06.160]  或者將一些事情合理化了
[00:25:06.160 --> 00:25:08.160]  令我可以不跟隨上帝
[00:25:08.160 --> 00:25:10.160]  就好像利美人
[00:25:10.160 --> 00:25:11.160]  我沒有飯吃
[00:25:11.160 --> 00:25:12.160]  我要謀生
[00:25:12.160 --> 00:25:13.160]  當然要出去工作
[00:25:13.160 --> 00:25:15.160]  不再侍奉
[00:25:15.160 --> 00:25:17.160]  會否有些事情我都合理化了
[00:25:17.160 --> 00:25:18.160]  我要上學
[00:25:18.160 --> 00:25:19.160]  我要補習
[00:25:19.160 --> 00:25:20.160]  我要練跑
[00:25:20.160 --> 00:25:21.160]  我要練球
[00:25:21.160 --> 00:25:22.160]  很忙的
[00:25:22.160 --> 00:25:23.160]  要考試
[00:25:23.160 --> 00:25:24.160]  哪有空
[00:25:24.160 --> 00:25:25.160]  看聖經
[00:25:25.160 --> 00:25:26.160]  回來
[00:25:26.160 --> 00:25:28.160]  會否有時我們都給了自己很多藉口
[00:25:28.160 --> 00:25:31.160]  合理化了不跟隨上帝
[00:25:31.160 --> 00:25:32.160]  但利美人
[00:25:32.160 --> 00:25:35.160]  她堅持著神給她的感動
[00:25:35.160 --> 00:25:37.160]  將上帝放在她人生的優先次序
[00:25:37.160 --> 00:25:39.160]  最先那裡
[00:25:39.160 --> 00:25:41.160]  她不單重建城牆
[00:25:41.160 --> 00:25:43.160]  也建立了屬靈的群體
[00:25:43.160 --> 00:25:44.160]  她一見到耶路撒冷
[00:25:44.160 --> 00:25:45.160]  有些不妥
[00:25:45.160 --> 00:25:46.160]  馬上要回去
[00:25:46.160 --> 00:25:49.160]  再次提醒這群屬神的人
[00:25:49.160 --> 00:25:52.160]  再次要歸向神的心意裏
[00:25:52.160 --> 00:25:53.160]  平姐妹
[00:25:53.160 --> 00:25:56.160]  我不知道你願意被上帝提醒嗎
[00:25:56.160 --> 00:25:59.160]  你願意繼續被上帝的話
[00:25:59.160 --> 00:26:01.160]  去繼續感動你
[00:26:01.160 --> 00:26:03.160]  繼續有那份熱情
[00:26:03.160 --> 00:26:05.160]  跟隨上帝
[00:26:05.160 --> 00:26:07.160]  以至你生命都大力改變嗎
[00:26:07.160 --> 00:26:09.160]  如果今天上帝再次感動你
[00:26:09.160 --> 00:26:11.160]  再次提醒你
[00:26:11.160 --> 00:26:13.160]  我希望你回應上帝
[00:26:13.160 --> 00:26:15.160]  上帝未必要感動我們
[00:26:15.160 --> 00:26:16.160]  好像尼西米那樣
[00:26:16.160 --> 00:26:17.160]  建城牆
[00:26:17.160 --> 00:26:18.160]  帶領以色人
[00:26:18.160 --> 00:26:21.160]  回到巴勒斯坦地
[00:26:21.160 --> 00:26:22.160]  耶路撒冷
[00:26:22.160 --> 00:26:23.160]  未必是這些
[00:26:23.160 --> 00:26:25.160]  可能今天上帝感動我們
[00:26:25.160 --> 00:26:27.160]  要好好讀聖經
[00:26:27.160 --> 00:26:29.160]  好好回到團契
[00:26:29.160 --> 00:26:33.160]  還記得今年青少部的主題是什麼嗎
[00:26:33.160 --> 00:26:35.160]  一起讀吧
[00:26:35.160 --> 00:26:37.160]  預備起
[00:26:37.160 --> 00:26:43.160]  我們要回到最歸原本的地方
[00:26:43.160 --> 00:26:45.160]  好好認識真理
[00:26:45.160 --> 00:26:47.160]  如果我們不認識真理
[00:26:47.160 --> 00:26:50.160]  我們很難有一個正確的立場
[00:26:50.160 --> 00:26:51.160]  還有
[00:26:51.160 --> 00:26:53.160]  真理是神的話
[00:26:53.160 --> 00:26:54.160]  聖經說什麼
[00:26:54.160 --> 00:26:55.160]  是我們腳前的燈
[00:26:55.160 --> 00:26:57.160]  路上的光
[00:26:57.160 --> 00:26:59.160]  我們要不斷被神的話提醒
[00:26:59.160 --> 00:27:01.160]  我不知道你願不願意
[00:27:01.160 --> 00:27:03.160]  在讀聖經的事上
[00:27:03.160 --> 00:27:06.160]  你也要擺上優先次序
[00:27:06.160 --> 00:27:09.160]  你願不願意好好讀聖經
[00:27:09.160 --> 00:27:11.160]  挑戰你吧
[00:27:11.160 --> 00:27:13.160]  可不可以一年裏面
[00:27:13.160 --> 00:27:15.160]  看完新約
[00:27:15.160 --> 00:27:17.160]  不要看完整本
[00:27:17.160 --> 00:27:18.160]  66卷
[00:27:18.160 --> 00:27:20.160]  可不可以
[00:27:20.160 --> 00:27:24.160]  下年8月31日之前
[00:27:24.160 --> 00:27:26.160]  你看完新約聖經
[00:27:26.160 --> 00:27:28.160]  挑戰你吧
[00:27:28.160 --> 00:27:29.160]  另外
[00:27:29.160 --> 00:27:31.160]  弟兄姊妹回應上帝
[00:27:31.160 --> 00:27:32.160]  跟隨上帝不會只有你一個
[00:27:32.160 --> 00:27:34.160]  就好像我們剛才讀經文
[00:27:34.160 --> 00:27:36.160]  梨希敏身邊也有一群
[00:27:36.160 --> 00:27:37.160]  同樣忠心的人
[00:27:37.160 --> 00:27:39.160]  一起去管理聖殿
[00:27:39.160 --> 00:27:40.160]  還有很特別的
[00:27:40.160 --> 00:27:42.160]  聖經裏面提及的人名
[00:27:42.160 --> 00:27:44.160]  不只是名字
[00:27:44.160 --> 00:27:45.160]  誰誰的兒子
[00:27:45.160 --> 00:27:46.160]  在說什麼
[00:27:46.160 --> 00:27:50.160]  上帝很紀念這群忠心跟隨他的人
[00:27:50.160 --> 00:27:53.160]  所以上帝也會紀念你
[00:27:53.160 --> 00:27:55.160]  你願意為上帝好好讀聖經
[00:27:55.160 --> 00:27:56.160]  好好返聚會
[00:27:56.160 --> 00:27:58.160]  上帝也紀念你
[00:27:58.160 --> 00:28:00.160]  來到最後的總結
[00:28:00.160 --> 00:28:02.160]  弟兄姊妹
[00:28:02.160 --> 00:28:03.160]  我希望
[00:28:03.160 --> 00:28:04.160]  人又大了
[00:28:04.160 --> 00:28:05.160]  又過了一年
[00:28:05.160 --> 00:28:08.160]  但我希望你一路一路大
[00:28:08.160 --> 00:28:11.160]  不是一路失去跟隨上帝的心
[00:28:11.160 --> 00:28:13.160]  失去信仰的熱情
[00:28:13.160 --> 00:28:15.160]  我期望你繼續堅持
[00:28:15.160 --> 00:28:17.160]  能夠有信仰的立場
[00:28:17.160 --> 00:28:18.160]  多多讀聖經
[00:28:18.160 --> 00:28:19.160]  為真理
[00:28:19.160 --> 00:28:20.160]  可以堅持
[00:28:20.160 --> 00:28:22.160]  能夠在我們生活裏
[00:28:22.160 --> 00:28:23.160]  展現出信仰
[00:28:23.160 --> 00:28:25.160]  展現出教徒的特質
[00:28:25.160 --> 00:28:27.160]  並透過神的話
[00:28:27.160 --> 00:28:29.160]  上上乘為我們提醒
[00:28:29.160 --> 00:28:31.160]  燃點我們的心
[00:28:31.160 --> 00:28:33.160]  讓我們繼續好好跟隨上帝
[00:28:33.160 --> 00:28:35.160]  好好見證上帝
[00:28:35.160 --> 00:28:36.160]  我有聖經拜對

