
[00:00:00.000 --> 00:00:02.940]  各位丁姊妹 主女平安
[00:22:22.920 --> 00:22:24.520]  我們要站起來
[00:22:24.520 --> 00:22:26.520]  這是表達甚麼呢?
[00:22:26.520 --> 00:22:30.320]  這個動作是表示我們對他的尊敬
[00:22:30.320 --> 00:22:36.320]  我們尊敬白髮的長者
[00:22:36.320 --> 00:22:38.320]  猶如甚麼呢?
[00:22:38.320 --> 00:22:40.520]  猶如尊敬我們的神
[00:22:40.520 --> 00:22:42.120]  哇
[00:22:42.120 --> 00:22:44.920]  這段聖經很厲害
[00:22:44.920 --> 00:22:48.320]  耶和華神最後再簽名
[00:22:48.320 --> 00:22:50.320]  「我是耶和華」
[00:22:50.320 --> 00:22:52.120]  那麼
[00:22:52.120 --> 00:22:54.720]  如何應用呢?
[00:22:54.720 --> 00:22:58.320]  以往說這段經文的時候
[00:22:58.320 --> 00:23:01.920]  我就給一些提示弟兄姊妹
[00:23:01.920 --> 00:23:04.520]  以前我自己在木會的時候
[00:23:04.520 --> 00:23:05.920]  有辦公室
[00:23:05.920 --> 00:23:07.320]  在教會有辦公室
[00:23:07.520 --> 00:23:09.720]  如果有長者進來的時候
[00:23:09.720 --> 00:23:10.720]  當然
[00:23:10.720 --> 00:23:12.720]  起初我是坐在這裡工作的
[00:23:12.720 --> 00:23:13.920]  我會怎樣呢?
[00:23:13.920 --> 00:23:15.120]  我會站起來
[00:23:15.120 --> 00:23:19.120]  請坐
[00:23:19.120 --> 00:23:20.720]  請他們坐下來之後
[00:23:20.720 --> 00:23:22.920]  有甚麼可以大家分享一下
[00:23:22.920 --> 00:23:25.120]  一起祈禱感恩
[00:23:25.120 --> 00:23:27.720]  我就這樣
[00:23:27.720 --> 00:23:30.120]  去行這段聖經
[00:23:30.120 --> 00:23:31.920]  活出這段聖經
[00:23:31.920 --> 00:23:33.920]  好了
[00:23:33.920 --> 00:23:36.720]  可能有些專業人士
[00:23:36.720 --> 00:23:37.920]  無論做律師也好
[00:23:37.920 --> 00:23:38.720]  或者做醫生
[00:23:38.720 --> 00:23:40.720]  或者用醫生的例子
[00:23:40.720 --> 00:23:42.920]  醫生
[00:23:42.920 --> 00:23:44.920]  通常我們進去看醫生的時候
[00:23:44.920 --> 00:23:46.520]  進到醫生房的時候
[00:23:46.520 --> 00:23:47.720]  他是怎樣呢?
[00:23:47.720 --> 00:23:48.920]  他坐在這裡
[00:23:48.920 --> 00:23:52.520]  如果一個長者
[00:23:52.520 --> 00:23:55.320]  進到這個醫務所
[00:23:55.320 --> 00:23:58.120]  這個醫生如果是基督徒的話
[00:23:58.120 --> 00:23:59.520]  我會這樣教導
[00:23:59.520 --> 00:24:01.520]  先站起來
[00:24:01.520 --> 00:24:03.320]  哎呀
[00:24:03.320 --> 00:24:05.320]  伯伯請坐
[00:24:05.320 --> 00:24:06.320]  婆婆請坐
[00:24:06.920 --> 00:24:08.120]  他坐下來而已
[00:24:08.120 --> 00:24:09.920]  然後自己坐下來
[00:24:09.920 --> 00:24:12.520]  有甚麼不舒服
[00:24:12.520 --> 00:24:13.920]  我可以幫到你的
[00:24:13.920 --> 00:24:15.720]  你想一想
[00:24:15.720 --> 00:24:17.320]  如果你是病人
[00:24:17.320 --> 00:24:19.320]  或者你是長者
[00:24:19.320 --> 00:24:21.920]  我們當中有很多黑頭髮的
[00:24:21.920 --> 00:24:23.320]  你想一想
[00:24:23.320 --> 00:24:24.720]  如果你的父母
[00:24:24.720 --> 00:24:26.320]  進到醫務所
[00:24:26.320 --> 00:24:27.520]  你陪他去看症
[00:24:27.520 --> 00:24:30.120]  這個醫生特意的站起來
[00:24:30.120 --> 00:24:31.920]  請你父母坐下來
[00:24:31.920 --> 00:24:34.120]  然後
[00:24:35.120 --> 00:24:38.120]  問有甚麼不舒服等等
[00:24:38.120 --> 00:24:40.120]  你的心會怎樣呢?
[00:24:40.120 --> 00:24:43.120]  你對這個醫生會有甚麼感受呢?
[00:24:43.120 --> 00:24:46.320]  可能你會覺得
[00:24:46.320 --> 00:24:49.120]  我們很有意願
[00:24:49.120 --> 00:24:52.320]  這些就是小節
[00:24:52.320 --> 00:24:55.520]  我們可以活出聖經的真理
[00:24:55.520 --> 00:24:57.520]  活出聖經的真理
[00:24:57.520 --> 00:24:58.920]  好了
[00:24:58.920 --> 00:25:01.920]  舊約聖經是這樣的
[00:25:01.920 --> 00:25:05.520]  我們感恩的嚴厲在新約就沒有出現了
[00:25:05.520 --> 00:25:07.520]  新約怎樣教導呢?
[00:25:07.520 --> 00:25:10.320]  其實是源出一切而已
[00:25:10.320 --> 00:25:13.320]  聖經教導我們怎樣對待父母呢?
[00:25:13.320 --> 00:25:16.120]  我們一起讀吧
[00:25:32.320 --> 00:25:33.320]  我們發覺
[00:25:33.320 --> 00:25:36.920]  做人就是在家裏開始
[00:25:36.920 --> 00:25:37.920]  我一直這樣強調
[00:25:37.920 --> 00:25:39.720]  亦都是一樣
[00:25:39.720 --> 00:25:43.920]  作兒女是要在主裡聽從父母
[00:25:43.920 --> 00:25:44.920]  聽從父母
[00:25:44.920 --> 00:25:47.920]  這個是理所當然的
[00:25:47.920 --> 00:25:50.720]  有時有弟兄子會問
[00:25:50.720 --> 00:25:53.120]  我父母如果未信主
[00:25:53.120 --> 00:25:56.320]  他叫我做一些違背聖經的事情
[00:25:56.320 --> 00:25:57.920]  又如何呢?
[00:26:00.520 --> 00:26:03.120]  剛剛我坐小巴來的時候
[00:26:03.120 --> 00:26:06.120]  坐我後面那位女士說
[00:26:06.120 --> 00:26:08.120]  剛才那個人下車的時候
[00:26:08.120 --> 00:26:09.120]  撿到錢包
[00:26:09.120 --> 00:26:11.520]  自己走了他不交給車長
[00:26:11.520 --> 00:26:16.120]  我就想
[00:26:16.120 --> 00:26:21.120]  如果一對父子
[00:26:21.120 --> 00:26:22.920]  嫁了一對父子
[00:26:22.920 --> 00:26:25.320]  父親說撿到錢包
[00:26:25.320 --> 00:26:27.720]  然後走人
[00:26:27.720 --> 00:26:29.320]  如果兒子是基督徒
[00:26:29.720 --> 00:26:30.720]  那你會怎樣呢?
[00:26:30.720 --> 00:26:33.320]  你會怎樣呢?
[00:26:33.320 --> 00:26:35.320]  聖經教導我們
[00:26:35.320 --> 00:26:37.720]  就是主裡聽從父母
[00:26:37.720 --> 00:26:40.320]  即是說我要撿到錢包
[00:26:40.320 --> 00:26:42.320]  靜靜地帶著他
[00:26:42.320 --> 00:26:43.920]  然後下車
[00:26:43.920 --> 00:26:46.520]  沒有人的時候就交給父親
[00:26:46.520 --> 00:26:50.320]  等他拿到錢包的錢等等
[00:26:50.320 --> 00:26:51.320]  是不是?
[00:26:51.320 --> 00:26:53.520]  會不會呢?
[00:26:53.520 --> 00:26:56.720]  這裏有個字很重要
[00:26:56.720 --> 00:26:57.920]  是甚麼?
[00:26:58.720 --> 00:27:00.720]  「在主裡」
[00:27:00.720 --> 00:27:02.320]  甚麼是「在主裡」呢?
[00:27:02.320 --> 00:27:03.720]  即是說
[00:27:03.720 --> 00:27:07.720]  父母要我們做的事
[00:27:07.720 --> 00:27:09.720]  如果不是「在主裡」
[00:27:09.720 --> 00:27:12.120]  即是說如果不合乎聖經
[00:27:12.120 --> 00:27:14.720]  不過得耶穌的關
[00:27:14.720 --> 00:27:17.120]  我們可以不聽從
[00:27:17.120 --> 00:27:19.720]  在這種情況下
[00:27:19.720 --> 00:27:21.720]  我們需要有智慧
[00:27:21.720 --> 00:27:26.320]  譬如我信主之後
[00:27:26.320 --> 00:27:28.720]  蒙召要告訴家人
[00:27:28.720 --> 00:27:30.320]  我要讀神學了
[00:27:30.320 --> 00:27:31.520]  家人反對
[00:27:31.520 --> 00:27:35.720]  我是不是在主裡要聽從
[00:27:35.720 --> 00:27:37.320]  你反對我就不去呢?
[00:27:37.320 --> 00:27:39.520]  要神給智慧
[00:27:39.520 --> 00:27:40.920]  我自己就等候
[00:27:40.920 --> 00:27:42.120]  很奇妙
[00:27:42.120 --> 00:27:44.320]  神讓我父親
[00:27:44.320 --> 00:27:45.720]  其後說
[00:27:45.720 --> 00:27:48.920]  你要去讀神學
[00:27:48.920 --> 00:27:51.520]  你畢業之後就去讀吧
[00:27:51.520 --> 00:27:52.720]  很奇妙的
[00:27:52.720 --> 00:27:55.720]  這個分享我就不詳細說了
[00:27:55.920 --> 00:27:56.720]  即是說
[00:27:56.720 --> 00:27:58.720]  有時我們要有智慧等候
[00:27:58.720 --> 00:28:01.120]  不要跟他死撐
[00:28:01.120 --> 00:28:02.920]  你又不對了
[00:28:02.920 --> 00:28:04.320]  這些不合聖經的
[00:28:04.320 --> 00:28:05.520]  等等的時候
[00:28:05.520 --> 00:28:09.320]  父子的關係就破裂了
[00:28:09.320 --> 00:28:11.320]  我們要有智慧
[00:28:11.320 --> 00:28:12.720]  求神讓我們有智慧
[00:28:12.720 --> 00:28:14.720]  在主裡聽從父母
[00:28:14.720 --> 00:28:18.120]  如果父母要我們做一些
[00:28:18.120 --> 00:28:21.520]  不合聖經、不合主的心意
[00:28:21.520 --> 00:28:23.520]  過不了主耶穌的關
[00:28:23.720 --> 00:28:27.120]  我們求主的力賜給我們有智慧
[00:28:27.120 --> 00:28:29.520]  怎樣以忍耐的心
[00:28:29.520 --> 00:28:32.120]  慢慢地處理這件事
[00:28:32.120 --> 00:28:36.520]  亦跟牧者或屬靈長者分享
[00:28:36.520 --> 00:28:38.320]  為我們禱告
[00:28:38.320 --> 00:28:40.720]  求神讓我們有智慧
[00:28:40.720 --> 00:28:41.520]  讓我們去做
[00:28:41.520 --> 00:28:42.720]  這個呢
[00:28:42.720 --> 00:28:45.120]  接著說
[00:28:45.120 --> 00:28:47.520]  強調要孝敬父母
[00:28:47.520 --> 00:28:50.120]  使我們在地得福
[00:28:50.120 --> 00:28:51.120]  在世長壽
[00:28:51.320 --> 00:28:54.120]  這是第一條大英許的誡明
[00:28:54.120 --> 00:28:56.120]  亦是剛才十誡當中
[00:28:56.120 --> 00:28:58.120]  說到人與人之間的關係
[00:28:58.120 --> 00:28:59.520]  是排第一的
[00:28:59.520 --> 00:29:02.520]  孝敬父母是排第一的
[00:29:02.520 --> 00:29:07.920]  新約聖經又教導我們
[00:29:07.920 --> 00:29:10.120]  怎樣去待長者
[00:29:10.120 --> 00:29:12.520]  舊約說到我們要站起來
[00:29:12.520 --> 00:29:15.520]  這是一個對長者尊敬
[00:29:15.520 --> 00:29:18.720]  亦是表示我們尊敬神
[00:29:20.720 --> 00:29:21.520]  好了
[00:29:21.520 --> 00:29:23.320]  在這裡說到
[00:29:23.320 --> 00:29:25.520]  不可嚴責老人
[00:29:25.520 --> 00:29:27.720]  只要勸他如同父親
[00:29:27.720 --> 00:29:30.320]  勸年老婦女如同母親
[00:29:30.320 --> 00:29:35.520]  這個當然包括我們的父母在內
[00:29:35.520 --> 00:29:39.920]  有時我們的父母年紀大
[00:29:39.920 --> 00:29:43.720]  慢慢老退化
[00:29:43.720 --> 00:29:45.520]  有些事情是不記得的
[00:29:45.520 --> 00:29:48.720]  尤其是近的事情更加不記得
[00:29:48.720 --> 00:29:50.520]  最近的事情是什麼呢?
[00:29:50.920 --> 00:29:52.120]  煲了水
[00:29:52.120 --> 00:29:55.720]  出去看電視
[00:29:55.720 --> 00:29:57.520]  還沒這麼快煮滾
[00:29:57.520 --> 00:29:59.720]  一邊看的時候又不記得
[00:29:59.720 --> 00:30:00.920]  燒焦了鍋
[00:30:00.920 --> 00:30:02.920]  可能是兒女
[00:30:02.920 --> 00:30:04.720]  有沒有搞錯?
[00:30:04.720 --> 00:30:06.520]  每次都是這樣
[00:30:06.520 --> 00:30:08.520]  這次燒焦了鍋
[00:30:08.520 --> 00:30:09.920]  如果不發覺得早
[00:30:09.920 --> 00:30:11.320]  就火足了
[00:30:11.320 --> 00:30:14.720]  又開了水喉
[00:30:14.720 --> 00:30:15.720]  不記得關
[00:30:15.720 --> 00:30:17.320]  弄得滿地都是水
[00:30:17.320 --> 00:30:19.120]  會不會呢?
[00:30:19.720 --> 00:30:21.120]  有時我們也會
[00:30:21.120 --> 00:30:23.320]  這樣的情況
[00:30:23.320 --> 00:30:27.120]  又要做一大頓
[00:30:27.120 --> 00:30:28.920]  清潔等等
[00:30:28.920 --> 00:30:31.120]  有時我們真的
[00:30:31.120 --> 00:30:33.920]  擋不住脾氣
[00:30:33.920 --> 00:30:35.120]  就罵了出來
[00:30:35.120 --> 00:30:37.120]  每一次
[00:30:37.120 --> 00:30:38.720]  每一次
[00:30:38.720 --> 00:30:41.120]  我們遇到父母
[00:30:41.120 --> 00:30:45.120]  忘記了類似這樣的情況的話
[00:30:45.120 --> 00:30:47.320]  記得這句聖經
[00:30:47.320 --> 00:30:49.320]  不可嚴責老人
[00:30:49.920 --> 00:30:51.120]  為什麼呢?
[00:30:51.120 --> 00:30:53.720]  將來我們也會老的
[00:30:53.720 --> 00:30:56.320]  我現在知道了
[00:30:56.320 --> 00:31:01.120]  有時真的洗臉
[00:31:01.120 --> 00:31:02.920]  開完水之後
[00:31:02.920 --> 00:31:05.320]  太太說
[00:31:05.320 --> 00:31:07.520]  你還沒關水喉
[00:31:07.520 --> 00:31:09.320]  真的有時會的
[00:31:09.320 --> 00:31:11.920]  沒辦法了
[00:31:11.920 --> 00:31:12.920]  人的年紀
[00:31:12.920 --> 00:31:14.520]  一直老的時候
[00:31:14.520 --> 00:31:15.520]  退化
[00:31:15.520 --> 00:31:16.320]  一直退化
[00:31:16.320 --> 00:31:17.520]  老也退化
[00:31:17.520 --> 00:31:19.520]  最厲害的高坤
[00:31:19.720 --> 00:31:21.120]  光纖之父
[00:31:21.120 --> 00:31:22.320]  一樣的
[00:31:22.320 --> 00:31:23.720]  所以
[00:31:23.720 --> 00:31:25.720]  聖經教導我們
[00:31:25.720 --> 00:31:28.320]  不可嚴責老人
[00:31:28.320 --> 00:31:30.320]  好了
[00:31:30.320 --> 00:31:33.120]  我們來到
[00:31:33.120 --> 00:31:35.920]  耶穌行孝之道方面
[00:31:35.920 --> 00:31:40.920]  在經文裡面
[00:31:40.920 --> 00:31:43.320]  提到耶穌將母親
[00:31:43.320 --> 00:31:45.520]  交託給一個門徒
[00:31:45.520 --> 00:31:48.120]  為什麼我們會問
[00:31:48.120 --> 00:31:49.320]  瑪利亞
[00:31:49.720 --> 00:31:51.120]  他和精女
[00:31:51.120 --> 00:31:53.320]  從聖靈感應
[00:31:53.320 --> 00:31:54.720]  生了耶穌之後
[00:31:54.720 --> 00:31:55.520]  然後
[00:31:55.520 --> 00:31:56.520]  聖經記載
[00:31:56.520 --> 00:31:58.120]  他和約瑟
[00:31:58.120 --> 00:32:00.720]  繼續有兒女
[00:32:00.720 --> 00:32:02.120]  為什麼
[00:32:02.120 --> 00:32:04.920]  耶穌在這個關頭
[00:32:04.920 --> 00:32:07.520]  不將他的母親交託給
[00:32:07.520 --> 00:32:09.320]  他的兄弟
[00:32:09.320 --> 00:32:10.520]  雅各
[00:32:10.520 --> 00:32:11.920]  約瑟等等呢?
[00:32:11.920 --> 00:32:15.720]  而交託給他的門徒呢?
[00:32:17.320 --> 00:32:20.520]  這裡大家也可以思考一下
[00:32:20.520 --> 00:32:23.520]  首先
[00:32:23.520 --> 00:32:26.120]  解經家多數都是解釋
[00:32:26.120 --> 00:32:27.920]  因為當時
[00:32:27.920 --> 00:32:31.320]  他的兄弟還沒有認識耶穌
[00:32:31.320 --> 00:32:33.720]  他是彌賽亞
[00:32:33.720 --> 00:32:35.520]  未信主
[00:32:35.520 --> 00:32:37.520]  從新約的角度來說
[00:32:37.520 --> 00:32:39.120]  他們還沒有信耶穌
[00:32:39.120 --> 00:32:40.520]  因此
[00:32:40.520 --> 00:32:42.520]  耶穌就將他的母親
[00:32:42.520 --> 00:32:45.120]  交託給他的門徒
[00:32:45.120 --> 00:32:46.520]  他的門徒
[00:32:46.520 --> 00:32:47.520]  約翰
[00:32:47.520 --> 00:32:49.320]  信耶穌的
[00:32:49.320 --> 00:32:51.720]  所以就交託給他
[00:32:51.720 --> 00:32:55.120]  我們又從另一個角度去思考
[00:32:55.120 --> 00:32:56.520]  就是說
[00:32:56.520 --> 00:33:00.320]  如果你知道接下來有
[00:33:00.320 --> 00:33:01.920]  可能
[00:33:01.920 --> 00:33:03.320]  幾個月
[00:33:03.320 --> 00:33:04.120]  甚至一年
[00:33:04.120 --> 00:33:05.520]  離開香港
[00:33:05.520 --> 00:33:08.120]  你父母仍然健在
[00:33:08.120 --> 00:33:10.120]  你沒有其他的兄弟姐妹了
[00:33:10.120 --> 00:33:14.520]  你也希望有人照顧一下
[00:33:14.520 --> 00:33:16.720]  關顧一下
[00:33:16.720 --> 00:33:20.920]  偶爾來打個電話
[00:33:20.920 --> 00:33:22.520]  或者去探望你的父母
[00:33:22.520 --> 00:33:23.720]  這樣的情況
[00:33:23.720 --> 00:33:25.920]  你會將你的父母交託給
[00:33:25.920 --> 00:33:28.320]  什麼人呢?
[00:33:28.320 --> 00:33:31.320]  可能你有兩個死黨
[00:33:31.320 --> 00:33:32.920]  一個
[00:33:32.920 --> 00:33:34.920]  很兇的
[00:33:34.920 --> 00:33:37.720]  你知道他經常發脾氣
[00:33:37.720 --> 00:33:39.120]  不過很多時候
[00:33:39.120 --> 00:33:41.320]  他的衝動和發脾氣
[00:33:41.320 --> 00:33:44.120]  都是出於善意
[00:33:44.720 --> 00:33:46.320]  另外一個死黨
[00:33:46.320 --> 00:33:48.320]  他很溫柔
[00:33:48.320 --> 00:33:49.920]  很有愛心
[00:33:49.920 --> 00:33:53.520]  你會將你的父母交託給
[00:33:53.520 --> 00:33:54.920]  這兩個朋友
[00:33:54.920 --> 00:33:56.320]  哪一個呢?
[00:33:56.320 --> 00:33:59.320]  很兇的那個
[00:33:59.320 --> 00:34:00.920]  動不動就發脾氣
[00:34:00.920 --> 00:34:02.320]  另外一個
[00:34:02.320 --> 00:34:03.320]  很有忍耐
[00:34:03.320 --> 00:34:04.720]  很有愛心的
[00:34:04.720 --> 00:34:06.120]  你會交託給誰呢?
[00:34:06.120 --> 00:34:09.520]  很有愛心的那個
[00:34:09.520 --> 00:34:13.720]  我們看看主耶穌交託他的母親給誰呢?
[00:34:14.320 --> 00:34:15.920]  使徒約翰
[00:34:15.920 --> 00:34:18.720]  使徒約翰
[00:34:18.720 --> 00:34:20.520]  有什麼稱號呢?
[00:34:20.520 --> 00:34:23.720]  當你看到約翰一二三書的時候
[00:34:23.720 --> 00:34:26.320]  他經常說愛
[00:34:26.320 --> 00:34:27.720]  愛
[00:34:27.720 --> 00:34:29.920]  要愛
[00:34:29.920 --> 00:34:32.320]  所以使徒約翰稱為
[00:34:32.320 --> 00:34:34.520]  The Apostle of Love
[00:34:34.520 --> 00:34:36.720]  愛的使徒
[00:34:36.720 --> 00:34:37.520]  當然了
[00:34:37.520 --> 00:34:39.320]  耶穌就將他交託給他
[00:34:39.320 --> 00:34:41.720]  但不知道大家知不知道
[00:34:41.720 --> 00:34:43.320]  這位的約翰
[00:34:44.320 --> 00:34:46.320]  和他的哥哥雅各
[00:34:46.320 --> 00:34:50.720]  他們原本的
[00:34:50.720 --> 00:34:53.320]  性情是如何呢?
[00:34:53.320 --> 00:34:54.520]  我們看看
[00:34:54.520 --> 00:35:01.920]  在路加福音記載
[00:35:01.920 --> 00:35:05.120]  他們原本的性格
[00:35:05.120 --> 00:35:06.920]  這段經文
[00:35:06.920 --> 00:35:09.120]  路加福音十九章二十五至二十七節
[00:35:09.120 --> 00:35:10.120]  簡單來說
[00:35:10.120 --> 00:35:12.520]  就是耶穌帶著門徒
[00:35:12.520 --> 00:35:16.520]  去由北面南下到耶路撒冷
[00:35:16.520 --> 00:35:19.720]  路途經過撒瑪利亞的村莊
[00:35:19.720 --> 00:35:21.520]  耶穌
[00:35:21.520 --> 00:35:23.320]  就跟他們說
[00:35:23.320 --> 00:35:25.720]  你們去村莊裡面
[00:35:25.720 --> 00:35:29.320]  看看有沒有人可以收留我們
[00:35:29.320 --> 00:35:30.720]  留宿
[00:35:30.720 --> 00:35:32.120]  招待我們
[00:35:32.120 --> 00:35:34.120]  但是
[00:35:34.120 --> 00:35:35.520]  撒瑪利亞村莊
[00:35:35.520 --> 00:35:37.120]  這個歷史的背景不說了
[00:35:37.120 --> 00:35:39.720]  知道這群人是猶太人
[00:35:40.120 --> 00:35:43.520]  這群人又是去耶路撒冷敬拜的
[00:35:43.520 --> 00:35:46.720]  於是我們不接待你了
[00:35:46.720 --> 00:35:50.120]  第五十四節
[00:35:50.120 --> 00:35:51.520]  耶穌當中
[00:35:51.520 --> 00:35:54.520]  有一對兄弟
[00:35:54.520 --> 00:35:55.720]  雅各和約翰
[00:35:55.720 --> 00:35:59.720]  知道這個村莊不接待他們的時候
[00:35:59.720 --> 00:36:01.120]  他們如何對耶穌說呢?
[00:36:01.120 --> 00:36:02.120]  主啊
[00:36:02.120 --> 00:36:06.320]  你要我們吩咐火從天上降下來
[00:36:06.320 --> 00:36:07.920]  消滅他們
[00:36:08.720 --> 00:36:10.320]  像以利亞所做的
[00:36:10.320 --> 00:36:11.920]  哇
[00:36:11.920 --> 00:36:13.720]  人家不接待你
[00:36:13.720 --> 00:36:15.520]  用不著這麼殘忍吧
[00:36:15.520 --> 00:36:17.320]  把村子都燒了
[00:36:17.320 --> 00:36:19.920]  喂
[00:36:19.920 --> 00:36:23.320]  你會不會把你的父母交託給
[00:36:23.320 --> 00:36:26.120]  這對兄弟其中一個
[00:36:26.120 --> 00:36:28.920]  為什麼
[00:36:28.920 --> 00:36:30.520]  啊
[00:36:30.520 --> 00:36:32.120]  就是
[00:36:32.120 --> 00:36:34.920]  爸爸媽媽煲水
[00:36:34.920 --> 00:36:37.120]  忘記關火
[00:36:37.720 --> 00:36:40.120]  任由他們燒吧
[00:36:40.120 --> 00:36:45.920]  原來約翰就是這樣的人
[00:36:45.920 --> 00:36:47.720]  有很多時候
[00:36:47.720 --> 00:36:49.520]  我們都會說
[00:36:49.520 --> 00:36:50.520]  哎呀
[00:36:50.520 --> 00:36:52.120]  看回自己的個性
[00:36:52.120 --> 00:36:53.120]  看回自己的脾氣
[00:36:53.120 --> 00:36:55.920]  看回自己過往如何與人處事
[00:36:55.920 --> 00:36:57.720]  甚至如何對付父母
[00:36:57.720 --> 00:36:58.320]  喂
[00:36:58.320 --> 00:37:00.320]  我就是這樣的脾氣
[00:37:00.320 --> 00:37:03.720]  有些不對的時候就爆火了
[00:37:03.720 --> 00:37:06.520]  那我如何學習呢?
[00:37:07.520 --> 00:37:07.920]  喏
[00:37:07.920 --> 00:37:09.920]  你發覺到
[00:37:09.920 --> 00:37:12.120]  你和這個約翰
[00:37:12.120 --> 00:37:14.320]  這個約翰相比
[00:37:14.320 --> 00:37:16.920]  你會不會去到一個地步
[00:37:16.920 --> 00:37:18.920]  去探訪
[00:37:18.920 --> 00:37:19.920]  哦
[00:37:19.920 --> 00:37:21.520]  他讓你閉門關
[00:37:21.520 --> 00:37:22.720]  閉門更
[00:37:22.720 --> 00:37:24.320]  不請你進去
[00:37:24.320 --> 00:37:26.320]  好
[00:37:26.320 --> 00:37:26.920]  你不請
[00:37:26.920 --> 00:37:27.920]  我把你的房子燒了
[00:37:27.920 --> 00:37:31.720]  我相信我們不會的
[00:37:31.720 --> 00:37:33.320]  就是說呢
[00:37:33.320 --> 00:37:34.520]  你和我
[00:37:34.520 --> 00:37:36.920]  無論多火爆都好
[00:37:37.120 --> 00:37:39.520]  都不及約翰那麼厲害
[00:37:39.520 --> 00:37:42.520]  都未到他那個程度
[00:37:42.520 --> 00:37:44.720]  都未夠他的班
[00:37:44.720 --> 00:37:45.520]  是不是?
[00:37:45.520 --> 00:37:47.920]  但是耶穌知道
[00:37:47.920 --> 00:37:49.720]  這個約翰
[00:37:49.720 --> 00:37:51.720]  一路跟隨他
[00:37:51.720 --> 00:37:54.520]  日後一路來侍奉
[00:37:54.520 --> 00:37:57.520]  一路來得到聖靈的引導
[00:37:57.520 --> 00:37:59.520]  耶穌知道
[00:37:59.520 --> 00:38:03.720]  會改變他成為一個很有愛心的人
[00:38:04.320 --> 00:38:08.120]  以至到耶穌是願意將他的母親
[00:38:08.120 --> 00:38:10.920]  交託給這位約翰
[00:38:10.920 --> 00:38:13.320]  所以弟兄姊妹
[00:38:13.320 --> 00:38:15.720]  無論我們的個性是如何
[00:38:15.720 --> 00:38:18.720]  我們知道從聖經裡面的教導
[00:38:18.720 --> 00:38:21.120]  是當孝敬父母
[00:38:21.120 --> 00:38:24.920]  我們求主給我們有智慧
[00:38:24.920 --> 00:38:27.920]  如何在我們日常生活上活出來
[00:38:27.920 --> 00:38:31.120]  以往我在多倫多幕會的時候
[00:38:31.120 --> 00:38:35.320]  有時候有些弟兄姊妹的父母
[00:38:35.320 --> 00:38:36.320]  來到多倫多
[00:38:36.320 --> 00:38:37.320]  探望他們
[00:38:37.320 --> 00:38:39.720]  有時候我都會請他們回家
[00:38:39.720 --> 00:38:42.120]  喝杯茶
[00:38:42.120 --> 00:38:43.520]  甚至吃晚飯
[00:38:43.520 --> 00:38:45.920]  有時候談起來的時候
[00:38:45.920 --> 00:38:48.920]  這些父母就會多不小心的
[00:38:48.920 --> 00:38:49.720]  就是什麼呢?
[00:38:49.720 --> 00:38:50.920]  就說
[00:38:50.920 --> 00:38:52.520]  我這個兒子我這個女兒
[00:38:52.520 --> 00:38:54.720]  信了耶穌之後
[00:38:54.720 --> 00:38:58.320]  就一路癡響教會都不理家的
[00:38:58.320 --> 00:39:00.720]  回到家就變大了
[00:39:00.920 --> 00:39:02.320]  什麼都不做的
[00:39:02.320 --> 00:39:04.320]  就說去了教會
[00:39:04.320 --> 00:39:06.320]  很累等等
[00:39:06.320 --> 00:39:08.920]  我聽到之後
[00:39:08.920 --> 00:39:10.320]  就糟糕了
[00:39:10.320 --> 00:39:12.720]  我事實上
[00:39:12.720 --> 00:39:14.720]  教主一學講道
[00:39:14.720 --> 00:39:16.320]  教導弟兄姊妹
[00:39:16.320 --> 00:39:20.320]  但是在實踐方面不行
[00:39:20.320 --> 00:39:21.920]  於是其後
[00:39:21.920 --> 00:39:23.520]  我就教導弟兄姊妹
[00:39:23.520 --> 00:39:25.720]  年輕的弟兄姊妹
[00:39:25.720 --> 00:39:27.920]  你以前回到家的時候
[00:39:27.920 --> 00:39:29.120]  放學回到家的時候
[00:39:29.320 --> 00:39:31.120]  媽媽我很餓
[00:39:31.120 --> 00:39:31.920]  有什麼吃的
[00:39:31.920 --> 00:39:33.520]  快點煮個麵給我吃
[00:39:33.520 --> 00:39:35.720]  好了
[00:39:35.720 --> 00:39:36.920]  吃完飯之後
[00:39:36.920 --> 00:39:39.120]  媽媽快點收拾碗洗碗
[00:39:39.120 --> 00:39:41.520]  我要桌子做功課
[00:39:41.520 --> 00:39:43.920]  會不會是這樣呢?
[00:39:43.920 --> 00:39:47.720]  發覺到不少年輕人
[00:39:47.720 --> 00:39:48.920]  都可能會是這樣
[00:39:48.920 --> 00:39:51.720]  我就教導弟兄姊妹
[00:39:51.720 --> 00:39:54.920]  但是你放學回到家的時候
[00:39:54.920 --> 00:39:55.920]  媽媽
[00:39:55.920 --> 00:39:57.720]  有沒有東西需要到街上買
[00:39:57.720 --> 00:39:58.720]  我幫你買
[00:39:59.520 --> 00:40:01.320]  需要幫忙洗菜
[00:40:01.320 --> 00:40:02.320]  我幫忙
[00:40:02.320 --> 00:40:03.120]  好了
[00:40:03.120 --> 00:40:03.720]  開飯了
[00:40:03.720 --> 00:40:05.120]  等我來收拾桌子
[00:40:05.120 --> 00:40:07.120]  等我來擺碗筷
[00:40:07.120 --> 00:40:08.720]  吃完飯之後
[00:40:08.720 --> 00:40:10.920]  爸爸媽媽
