
[00:00:00.000 --> 00:00:03.840]  因為我的講題是「打開神所賜的禮物」
[00:18:01.520 --> 00:18:03.280]  這就是第二回合
[00:18:03.280 --> 00:18:05.600]  第三回合,摩西又說
[00:18:05.600 --> 00:18:09.000]  因為信譽不足而推辭
[00:18:09.000 --> 00:18:10.080]  摩西又說
[00:18:10.080 --> 00:18:12.320]  「他們不會相信我」
[00:18:12.320 --> 00:18:14.240]  「他們也不會聽我說話」
[00:18:14.240 --> 00:18:16.440]  「我說話也沒有實力」
[00:18:16.440 --> 00:18:18.960]  「他們不會聽我說」
[00:18:18.960 --> 00:18:20.160]  神就回應
[00:18:20.160 --> 00:18:22.320]  祂說「你手裡的是甚麼」
[00:18:22.320 --> 00:18:24.240]  「是象」
[00:18:24.240 --> 00:18:28.040]  「你放在地上吧」
[00:18:28.040 --> 00:18:29.280]  祂說的是
[00:18:30.000 --> 00:18:33.240]  「我是能夠給你神跡能力的那個」
[00:18:33.240 --> 00:18:35.240]  「你將你手中已經有的東西」
[00:18:35.240 --> 00:18:37.360]  「我會把它變成不一樣」
[00:18:37.360 --> 00:18:39.640]  第四個回合
[00:18:39.640 --> 00:18:41.680]  摩西繼續說
[00:18:41.680 --> 00:18:44.320]  「我自己能力不足,所以推辭」
[00:18:44.320 --> 00:18:45.320]  摩西就說
[00:18:45.320 --> 00:18:48.760]  「我本來就是絕口笨舌的人」
[00:18:48.760 --> 00:18:50.120]  祂說「我口才不好」
[00:18:50.120 --> 00:18:51.240]  「我又不懂得表達」
[00:18:51.240 --> 00:18:53.440]  「我離開後很緊張」
[00:18:53.440 --> 00:18:55.720]  神說「我賜你,你沒有甚麼」
[00:18:55.720 --> 00:18:56.880]  「我給你甚麼」
[00:18:56.880 --> 00:18:59.440]  「我指教你所要說的」
[00:19:00.080 --> 00:19:03.720]  祂說「我不是要取走你的軟弱」
[00:19:03.720 --> 00:19:06.240]  「而是在軟弱裡加力給你」
[00:19:06.240 --> 00:19:09.680]  在這個見招拆招的過程中
[00:19:09.680 --> 00:19:14.200]  神賜了甚麼恩賜給摩西完成這個呼召
[00:19:14.200 --> 00:19:18.520]  摩西認為自己沒有才能,是軟弱的
[00:19:18.520 --> 00:19:20.960]  所以他拒絕神的呼召
[00:19:20.960 --> 00:19:24.720]  但神給了摩西的恩賜是甚麼
[00:19:24.720 --> 00:19:26.200]  祂給了象
[00:19:26.200 --> 00:19:28.720]  祂給了象代表甚麼
[00:19:28.800 --> 00:19:31.160]  一個行神蹟的能力
[00:19:31.160 --> 00:19:33.480]  一個叫人順服的權威
[00:19:33.480 --> 00:19:35.520]  摩西拿著這支象
[00:19:35.520 --> 00:19:38.640]  神給了他的恩賜更是神的同在
[00:19:38.640 --> 00:19:40.560]  一個陪伴的應許
[00:19:40.560 --> 00:19:42.080]  一個領導的能力
[00:19:42.080 --> 00:19:43.640]  神更加給了
[00:19:43.640 --> 00:19:44.840]  「你說你口才不好」
[00:19:44.840 --> 00:19:47.280]  「我就給你一個說話的能力」
[00:19:47.280 --> 00:19:49.320]  一個軟弱裡的能力
[00:19:49.320 --> 00:19:52.000]  而且在我們沒有讀的經文中
[00:19:52.000 --> 00:19:54.160]  12至14節的經文中
[00:19:54.160 --> 00:19:56.520]  神都應許有亞倫的同行
[00:19:56.600 --> 00:19:58.000]  有一個同工,有同工
[00:19:58.000 --> 00:19:59.760]  有人的同工,同行
[00:19:59.760 --> 00:20:02.760]  象,神的同在
[00:20:02.760 --> 00:20:04.120]  口才,亞倫
[00:20:04.120 --> 00:20:06.400]  告訴我們是甚麼
[00:20:06.400 --> 00:20:08.760]  這帶給我們兩個學習
[00:20:08.760 --> 00:20:12.440]  第一個是,原來恩賜不是錦上添花
[00:20:12.440 --> 00:20:14.400]  亦不是雪中送壇
[00:20:14.400 --> 00:20:17.560]  神使用軟弱裡的人
[00:20:17.560 --> 00:20:22.600]  神經常在我們缺乏裡賜給我們恩賜
[00:20:22.600 --> 00:20:24.720]  我們不用很有才華、很厲害
[00:20:24.720 --> 00:20:26.480]  才被神使用
[00:20:26.560 --> 00:20:28.080]  我們也不要以為
[00:20:28.080 --> 00:20:29.360]  神賜給我們恩賜
[00:20:29.360 --> 00:20:30.960]  是因為可憐我們
[00:20:30.960 --> 00:20:32.760]  因為人充滿弱點
[00:20:32.760 --> 00:20:37.080]  不是,實情是神揀選祂所愛的人
[00:20:37.080 --> 00:20:39.280]  藉著恩賜讓人經歷
[00:20:39.280 --> 00:20:40.800]  原來人的弱點中
[00:20:40.800 --> 00:20:43.560]  亦能彰顯神的大能
[00:20:43.560 --> 00:20:46.880]  丁姊妹,你有像摩西一樣
[00:20:46.880 --> 00:20:49.120]  推卻神呼召的時候嗎
[00:20:49.120 --> 00:20:53.760]  或許有時我們會太專注於自己
[00:20:53.760 --> 00:20:56.000]  覺得自己能力大的時候
[00:20:56.080 --> 00:20:59.400]  會期望神為我們錦上添花
[00:20:59.400 --> 00:21:01.800]  覺得自己能力不足的時候
[00:21:01.800 --> 00:21:03.280]  會覺得自己不配
[00:21:03.280 --> 00:21:05.880]  我們不能夠被神使用
[00:21:05.880 --> 00:21:08.960]  只能成為悲劇中的主角
[00:21:08.960 --> 00:21:11.440]  沒辦法成為神的勇士
[00:21:11.440 --> 00:21:13.520]  讓我們藉著聖經
[00:21:13.520 --> 00:21:16.240]  重新定義我們的恩賜觀望
[00:21:16.240 --> 00:21:21.640]  摩西最終帶著神給他的恩賜出發
[00:21:21.640 --> 00:21:23.920]  一支牧羊的杖
[00:21:24.000 --> 00:21:26.360]  一個同伴、一個主的同在
[00:21:26.360 --> 00:21:28.840]  以及神賜的口才
[00:21:28.840 --> 00:21:30.760]  這個英許出發了
[00:21:30.760 --> 00:21:35.160]  這支杖曾經是摩西用來趕羊的工具
[00:21:35.160 --> 00:21:37.360]  後來也成為了很多東西
[00:21:37.360 --> 00:21:38.800]  如果你記得這個故事
[00:21:38.800 --> 00:21:41.440]  成為了分開紅海的神杖
[00:21:41.440 --> 00:21:44.760]  成為擊打石頭的生命之杖
[00:21:44.760 --> 00:21:48.600]  又成為戰勝了受敵的德性的杖
[00:21:48.600 --> 00:21:51.080]  這讓我們知道
[00:21:51.160 --> 00:21:53.320]  與其我們尊重自己的能力
[00:21:53.320 --> 00:21:54.320]  覺得很低
[00:21:54.320 --> 00:21:56.960]  不如我們先看見
[00:21:56.960 --> 00:21:59.760]  神所給我們的恩賜究竟是甚麼
[00:21:59.760 --> 00:22:01.760]  這是我們第一個學習
[00:22:01.760 --> 00:22:02.920]  第二個學習的是
[00:22:02.920 --> 00:22:07.320]  原來恩賜是完成呼召所需要的能力
[00:22:07.320 --> 00:22:09.320]  我會有一個比喻
[00:22:09.320 --> 00:22:12.560]  其實恩賜就像一條鎖匙
[00:22:12.560 --> 00:22:17.200]  神向我們送上一份寶貴的禮物
[00:22:17.200 --> 00:22:20.040]  就是人生的使命、人生的呼召
[00:22:20.120 --> 00:22:22.040]  你完成後便會很滿足
[00:22:22.040 --> 00:22:25.600]  不過當你拿起這份禮物、寶盒時
[00:22:25.600 --> 00:22:26.760]  你會發現
[00:22:26.760 --> 00:22:28.960]  「這寶盒上鎖了」
[00:22:28.960 --> 00:22:32.320]  你覺得很困難、很困惑之際
[00:22:32.320 --> 00:22:36.240]  你便發現其實鎖匙貼在盒面
[00:22:36.240 --> 00:22:39.360]  恩賜就像一條鎖匙
[00:22:39.360 --> 00:22:42.240]  如果你擁有一條鎖匙
[00:22:42.240 --> 00:22:44.120]  但你不去打開這個盒
[00:22:44.120 --> 00:22:45.920]  是沒有用的
[00:22:45.920 --> 00:22:48.440]  你永遠都得不到裡面的寶物
[00:22:48.960 --> 00:22:51.320]  如果你有鎖匙,但你不用
[00:22:51.320 --> 00:22:54.400]  這條鎖匙只不過是一個沒用的金屬片
[00:22:54.400 --> 00:22:57.360]  那要怎樣使用
[00:22:57.360 --> 00:22:59.240]  要使用你的恩賜
[00:22:59.240 --> 00:23:01.840]  我看其實只需要三個步驟
[00:23:01.840 --> 00:23:05.360]  第一,承認我需要神
[00:23:05.360 --> 00:23:08.200]  我們離開,只顧著自己
[00:23:08.200 --> 00:23:09.800]  我們只顧自己
[00:23:09.800 --> 00:23:11.760]  我們進入依靠神
[00:23:11.760 --> 00:23:15.320]  第二,拿出你手上的像
[00:23:15.320 --> 00:23:17.080]  你現在有的
[00:23:17.160 --> 00:23:19.840]  你謙卑的,願意交給神使用
[00:23:19.840 --> 00:23:23.800]  第三步是你願意踏出一步
[00:23:23.800 --> 00:23:27.440]  用你最少的信服,開啟神的帶領
[00:23:27.440 --> 00:23:32.080]  丁姐妹,你的恩賜可能不止一樣
[00:23:32.080 --> 00:23:35.480]  但如果你手上有很多條鎖匙
[00:23:35.480 --> 00:23:38.040]  但你不知道其實開哪個鎖
[00:23:38.040 --> 00:23:40.920]  那個鎖匙也失去了它的功效
[00:23:40.920 --> 00:23:44.960]  怎樣可以打開神所給你的禮物去使用
[00:23:45.680 --> 00:23:47.680]  每一個上帝給你的恩賜
[00:23:47.680 --> 00:23:48.880]  每一次使用的時候
[00:23:48.880 --> 00:23:50.200]  你也問自己
[00:23:50.200 --> 00:23:53.440]  我是否在回應主的呼召
[00:23:53.440 --> 00:23:55.760]  我快要說完了
[00:23:55.760 --> 00:23:58.200]  不過分享一下自己
[00:23:58.200 --> 00:24:01.160]  我在寫這篇講章時也問
[00:24:01.160 --> 00:24:04.640]  我覺得自己有甚麼恩賜
[00:24:04.640 --> 00:24:10.680]  十多年前…這麼老
[00:24:10.680 --> 00:24:12.840]  十多年前我去報讀神學時
[00:24:12.920 --> 00:24:16.240]  其實我也不知道原來讀神學
[00:24:16.240 --> 00:24:17.440]  要做傳道人
[00:24:17.440 --> 00:24:19.480]  原來讀神學後要做傳道人
[00:24:19.480 --> 00:24:20.720]  我也不知道
[00:24:20.720 --> 00:24:23.440]  原來…我又不知道的是
[00:24:23.440 --> 00:24:26.560]  原來傳道人最重要的工作是講道
[00:24:26.560 --> 00:24:30.160]  不過當然是實習…
[00:24:30.160 --> 00:24:31.840]  其實我是因福實習的
[00:24:31.840 --> 00:24:35.280]  我當年去到因福實習時
[00:24:35.280 --> 00:24:37.680]  我記得志全是我的督導
[00:24:37.680 --> 00:24:39.640]  志全牧師,你們不認識吧
[00:24:39.640 --> 00:24:41.240]  督導問我
[00:24:41.320 --> 00:24:45.640]  「你覺得自己最沒有信心的是甚麼」
[00:24:45.640 --> 00:24:47.960]  我回應是最怕的是講道
[00:24:47.960 --> 00:24:51.200]  真的,我真的很害怕
[00:24:51.200 --> 00:24:53.800]  但特別的是
[00:24:53.800 --> 00:24:57.680]  當我將第一篇講章交給志全
[00:24:57.680 --> 00:24:58.800]  給予意見時
[00:24:58.800 --> 00:25:00.800]  志全發了電郵給我
[00:25:00.800 --> 00:25:02.320]  他的回應是這樣
[00:25:02.320 --> 00:25:05.440]  他說「我覺得其實你有講道的恩賜」
[00:25:05.440 --> 00:25:08.480]  收到這個回應時
[00:25:08.480 --> 00:25:09.600]  我的反應是
[00:25:09.680 --> 00:25:11.600]  「別玩了,你覺得我好」
[00:25:11.600 --> 00:25:14.080]  「其實我已經改了很多次」
[00:25:14.080 --> 00:25:15.360]  「這篇講章」
[00:25:15.360 --> 00:25:17.600]  「剛好這次寫得不錯」
[00:25:17.600 --> 00:25:22.040]  要回應需要講道上帝的吩咐
[00:25:22.040 --> 00:25:25.440]  我打從心底裡其實也是一份抗拒
[00:25:25.440 --> 00:25:27.960]  我記得神學院老師曾經教導過
[00:25:27.960 --> 00:25:30.160]  他說傳道人…
[00:25:30.160 --> 00:25:33.280]  講道是傳道人很重要的服事
[00:25:33.280 --> 00:25:36.000]  你要尊重聖經、尊重講道
[00:25:36.080 --> 00:25:39.720]  講道至少要看三至八本書
[00:25:39.720 --> 00:25:41.840]  最好是研究原文
[00:25:41.840 --> 00:25:45.720]  他還說台上一分鐘,台下一個小時
[00:25:45.720 --> 00:25:48.160]  即是說30分鐘,我超時了
[00:25:48.160 --> 00:25:51.760]  「麻煩你用30小時來預備」
[00:25:51.760 --> 00:25:53.440]  嚇死我了
[00:25:53.440 --> 00:25:55.520]  我第一次實習講道時
[00:25:55.520 --> 00:25:57.680]  我的腳震得不知所措
[00:25:57.680 --> 00:25:59.680]  你知道為何我這麼害怕嗎
[00:25:59.680 --> 00:26:01.200]  因為你要知道
[00:26:01.200 --> 00:26:03.320]  過去十多年前的我是怎樣的
[00:26:03.320 --> 00:26:05.440]  其實我出名說話口齒不清
[00:26:05.520 --> 00:26:07.840]  現在我進步了,我知道
[00:26:07.840 --> 00:26:10.400]  但我以前說話真的會口齒不清
[00:26:10.400 --> 00:26:12.040]  而且我跟朋友說話時
[00:26:12.040 --> 00:26:12.920]  我經常…
[00:26:12.920 --> 00:26:15.080]  大概是這樣
[00:26:15.080 --> 00:26:17.280]  說話經常都會齒不得已
[00:26:17.280 --> 00:26:20.040]  我形容其實我理解文字能力很低
[00:26:20.040 --> 00:26:23.120]  要讀三、五本書是應付不來的
[00:26:23.120 --> 00:26:24.200]  我的英文更差
[00:26:24.200 --> 00:26:26.480]  原文…我的英文本身已經差
[00:26:26.480 --> 00:26:29.480]  希臘文和英文的人
[00:26:29.480 --> 00:26:31.160]  我學習時說文化很相似
[00:26:31.160 --> 00:26:33.160]  所以我早已放棄了
[00:26:33.240 --> 00:26:36.200]  我上到第三課時已經放棄了
[00:26:36.200 --> 00:26:37.920]  我是不合格的
[00:26:37.920 --> 00:26:41.280]  原文又差,聖經又不熟悉
[00:26:41.280 --> 00:26:44.080]  而且當時我不會打中文字
[00:26:44.080 --> 00:26:48.840]  我真的挺不喜歡表演、演講、上台
[00:26:48.840 --> 00:26:52.920]  對我來說,要回應這個呼召的確很難
[00:26:52.920 --> 00:26:55.320]  因為我每次都覺得自己不夠
[00:26:55.320 --> 00:26:59.320]  誰知道我神學畢業時
[00:26:59.320 --> 00:27:01.680]  我竟然…我真的讀書這麼厲害
[00:27:01.760 --> 00:27:06.480]  但我竟然在學校獲得了港道獎
[00:27:06.480 --> 00:27:09.480]  在繼續學習服侍的時候
[00:27:09.480 --> 00:27:11.960]  有很多弟兄姊妹在港道之後
[00:27:11.960 --> 00:27:15.600]  都被我所分享的東西鼓勵
[00:27:15.600 --> 00:27:17.680]  有時他們寫著講章時
[00:27:17.680 --> 00:27:19.920]  我也覺得被神的話感動
[00:27:19.920 --> 00:27:24.440]  在這麼多年之後
[00:27:24.440 --> 00:27:27.760]  讓我比較能夠接受督導的說話
[00:27:27.760 --> 00:27:29.520]  不過我這裡寫著
[00:27:29.600 --> 00:27:32.560]  「港道是我的恩賜」的問號時
[00:27:32.560 --> 00:27:34.440]  其實很老實,我要說這句話
[00:27:34.440 --> 00:27:35.920]  我也覺得很不自在
[00:27:35.920 --> 00:27:37.160]  不過當我反省
[00:27:37.160 --> 00:27:39.800]  為何我會覺得不敢這樣說
[00:27:39.800 --> 00:27:41.800]  我發覺…我猜…
[00:27:41.800 --> 00:27:44.640]  因為當我說「港道是我的恩賜」時
[00:27:44.640 --> 00:27:48.160]  可能我會期望每次都要說得很好
[00:27:48.160 --> 00:27:50.440]  但當我進入經文時
[00:27:50.440 --> 00:27:51.520]  它告訴我
[00:27:51.520 --> 00:27:53.800]  原來恩賜不是你要說得很好
[00:27:53.800 --> 00:27:55.520]  而是我要確定的
[00:27:55.520 --> 00:27:57.280]  如果不是神的恩賜
[00:27:57.280 --> 00:27:59.400]  我真的沒有能力去完成
[00:27:59.480 --> 00:28:01.600]  這是我今天在經文中
[00:28:01.600 --> 00:28:03.920]  一個很深的感受和分享
[00:28:03.920 --> 00:28:06.120]  到總結的時候了
[00:28:06.120 --> 00:28:08.080]  今天分享了兩點
[00:28:08.080 --> 00:28:10.480]  第一,恩賜是禮物,不是才華
[00:28:10.480 --> 00:28:13.600]  第二,恩賜要使用,不用收藏
[00:28:13.600 --> 00:28:17.120]  你的恩賜可能在你的日常中
[00:28:17.120 --> 00:28:19.840]  可能藏在了你的願約中
[00:28:19.840 --> 00:28:21.080]  發現的關鍵
[00:28:21.080 --> 00:28:25.360]  原來是在你信服於主的呼召中
[00:28:25.360 --> 00:28:29.040]  讓自己的能力和恩賜被神使用
[00:28:29.120 --> 00:28:30.880]  今天讓我們一起停止
[00:28:30.880 --> 00:28:34.240]  用才華這個標準去衡量自己
[00:28:34.240 --> 00:28:37.480]  開始用神的呼召去尋找你的恩賜
[00:28:37.480 --> 00:28:41.600]  勇敢地在願約中踏出信心的步伐
[00:28:41.600 --> 00:28:45.120]  謹記神的應許,我必與你同在
[00:28:45.120 --> 00:28:49.000]  呼召和恩賜是捆綁式的
[00:28:49.000 --> 00:28:50.800]  神給你的一份禮物
[00:28:50.800 --> 00:28:52.320]  不是因為你配得
[00:28:52.320 --> 00:28:54.720]  而是因為神要使用你
[00:28:54.720 --> 00:28:57.480]  不是因為你要得榮耀
[00:28:57.560 --> 00:29:00.240]  而是以上帝的角度得榮耀
[00:29:00.240 --> 00:29:02.520]  讓我們都能夠…
[00:29:02.520 --> 00:29:03.760]  正如聖經所說
[00:29:03.760 --> 00:29:06.840]  我們各人都照著他所得的恩賜
[00:29:06.840 --> 00:29:11.400]  彼此服侍,作神伯般恩賜的好管家
[00:29:11.400 --> 00:29:14.320]  敬拜隊,辛苦你們
[00:29:14.320 --> 00:29:16.960]  讓我們一起回應上帝的呼召
[00:29:16.960 --> 00:29:18.160]  我們一起起立
[00:29:18.160 --> 00:29:20.600]  我們一起在神的面前
[00:29:20.600 --> 00:29:24.080]  靈姐妹,你願意被神使用嗎
[00:29:26.120 --> 00:29:29.520]  你想知道神會在你身上
[00:29:29.520 --> 00:29:31.640]  送上甚麼恩賜嗎
[00:29:31.640 --> 00:29:37.000]  你願意為神踏出第一步嗎
[00:29:37.000 --> 00:29:40.280]  你願意把手上的像
[00:29:40.280 --> 00:29:43.120]  所有東西獻給神嗎
[00:29:43.120 --> 00:29:47.880]  讓我們帶著這些問題進入這首歌
[00:29:47.880 --> 00:29:54.520]  (祝我來到你座前)
[00:29:55.800 --> 00:30:01.240]  (全心向你獻上我所有)
[00:30:01.240 --> 00:30:08.840]  (毫無保留的將我自己獻給你)
[00:30:08.840 --> 00:30:14.440]  (渴望你來充滿我的心)
[00:30:14.440 --> 00:30:21.000]  (祝我來到你座前)
[00:30:22.040 --> 00:30:27.640]  (獻上我這一生盡所有)
[00:30:27.640 --> 00:30:32.800]  (願你圓了我的生命)
[00:30:32.800 --> 00:30:35.080]  (獻上火氣)
[00:30:35.080 --> 00:30:41.480]  (渴望你擁有我全人全性)
[00:30:41.480 --> 00:30:51.800]  (求你來使用我)
[00:30:51.880 --> 00:31:00.040]  (讓我用我生命稱拜你)
[00:31:00.040 --> 00:31:08.240]  (擁有你成為你的使命)
[00:31:08.240 --> 00:31:10.920]  靈姐妹,你願意把生命獻給上帝嗎
[00:31:10.920 --> 00:31:18.280]  (我也這一生都為你)
[00:31:18.280 --> 00:31:21.040]  你願意使用神所給你的一切嗎
[00:31:21.120 --> 00:31:28.840]  (讓我永遠擁有你)
[00:31:28.840 --> 00:31:35.880]  (直到看見你的明媚高舉)
[00:31:35.880 --> 00:31:46.440]  (我想你 獻上我心)
[00:31:46.520 --> 00:31:52.800]  (只為你 渴惡你)
[00:31:52.800 --> 00:31:59.200]  (祝耶穌 我屬於你)
[00:31:59.200 --> 00:32:07.760]  (我的心 只願擁有你)
[00:32:11.200 --> 00:32:17.520]  (求你來使用我)
[00:32:17.520 --> 00:32:26.120]  (讓我用我生命稱拜你)
[00:32:26.120 --> 00:32:36.240]  (擁有你成為你的使命)
[00:32:36.320 --> 00:32:45.280]  (我也這一生都為你)
[00:32:45.280 --> 00:32:50.360]  (歌唱到永遠)
[00:32:50.360 --> 00:32:54.120]  (擁有你)
[00:32:54.120 --> 00:33:00.640]  (直到看見你的明媚高舉)
[00:33:00.640 --> 00:33:02.160]  靈姐妹,讓我們一起祈福
[00:33:02.240 --> 00:33:06.320]  (讓我用我生命稱拜你)
[00:33:06.320 --> 00:33:07.560]  我們一起祈禱吧
[00:33:07.560 --> 00:33:10.880]  靈姐妹,我有一個呼召
[00:33:10.880 --> 00:33:15.760]  你願意為神使用嗎
[00:33:15.760 --> 00:33:20.320]  你願意為神踏出第一步嗎
[00:33:20.320 --> 00:33:23.600]  把你生命所擁有的都獻上
[00:33:23.600 --> 00:33:26.720]  把你成功或失敗的都獻上給神
[00:33:26.720 --> 00:33:27.920]  你願意嗎
[00:33:31.400 --> 00:33:33.600]  如果你願意,我想你舉手
[00:33:33.600 --> 00:33:36.600]  想為你祈禱,我們一起祈禱吧
[00:33:36.600 --> 00:33:39.120]  我們一起祈禱吧
[00:33:39.120 --> 00:33:43.920]  神,願意你把你的恩賜
[00:33:43.920 --> 00:33:47.720]  放在每個為你舉手的靈姐妹中嗎
[00:33:47.720 --> 00:33:52.360]  在我們生命中,有時有很多猶豫不決
[00:33:52.360 --> 00:33:54.600]  我們有時覺得自己不行
[00:33:54.600 --> 00:33:56.800]  我們不願意為你走這一步
[00:33:56.800 --> 00:33:58.880]  幫助我們吧
[00:33:58.880 --> 00:34:00.880]  幫助我們看見你的大能
[00:34:00.960 --> 00:34:02.560]  幫助我們看見
[00:34:02.560 --> 00:34:05.200]  只要我們願意踏出這一步
[00:34:05.200 --> 00:34:08.680]  神的恩賜就要滿滿地加在我們身上
[00:34:08.680 --> 00:34:11.640]  讓我們能夠完成你給我們的呼召
[00:34:11.640 --> 00:34:15.000]  主,謝謝祢…
[00:34:15.000 --> 00:34:15.960]  我們這樣禱告
[00:34:15.960 --> 00:34:17.880]  奉主耶穌的名字祈求
[00:34:17.880 --> 00:34:18.880]  好

