
[00:00:00.000 --> 00:00:04.600]  今晚是新幾年第一次崇拜
[00:21:41.000 --> 00:21:43.000]  想去抓基督徒
[00:21:43.000 --> 00:21:45.000]  在路上與主相遇
[00:21:45.000 --> 00:21:48.000]  信主和蒙召
[00:21:48.000 --> 00:21:54.000]  他是巴拿巴去蘇羅的家鄉找他回來的那個
[00:21:54.000 --> 00:21:55.000]  蘇羅
[00:21:55.000 --> 00:21:56.000]  大蘇
[00:21:56.000 --> 00:21:58.000]  大蘇在哪裡呢?
[00:21:58.000 --> 00:22:01.000]  就是今天的土耳其的東南部
[00:22:01.000 --> 00:22:04.000]  就是特意去那裡找他
[00:22:04.000 --> 00:22:07.000]  他也是巴拿巴教會的領袖之一
[00:22:07.000 --> 00:22:10.000]  在安提奧侍奉了多久呢?
[00:22:10.000 --> 00:22:14.000]  剛才提過大概有一年的時間
[00:22:14.000 --> 00:22:17.000]  蘇羅一信主就熱心傳福音
[00:22:17.000 --> 00:22:18.000]  都不用上三福
[00:22:18.000 --> 00:22:20.000]  很厲害
[00:22:20.000 --> 00:22:22.000]  但是他排在名單的最後
[00:22:22.000 --> 00:22:25.000]  有沒有留意?
[00:22:25.000 --> 00:22:26.000]  他排在名單的最後
[00:22:26.000 --> 00:22:27.000]  可想而知
[00:22:27.000 --> 00:22:30.000]  排在他之前的三個
[00:22:30.000 --> 00:22:33.000]  西面、路球和馬念
[00:22:33.000 --> 00:22:34.000]  這三個
[00:22:34.000 --> 00:22:38.000]  每一個都是獨當一面的領袖
[00:22:38.000 --> 00:22:41.000]  排在第一的就是巴拿巴
[00:22:41.000 --> 00:22:42.000]  不用說了
[00:22:42.000 --> 00:22:44.000]  信主最熱心就是他
[00:22:44.000 --> 00:22:47.000]  所以之前提過
[00:22:47.000 --> 00:22:49.000]  安提奧教會是第一間
[00:22:49.000 --> 00:22:53.000]  向城裡面的外邦人傳福音的教會
[00:22:53.000 --> 00:22:55.000]  事實上安提亞
[00:22:55.000 --> 00:22:57.000]  原來這個城市
[00:22:57.000 --> 00:23:01.000]  在羅馬帝國是第三大的城市
[00:23:01.000 --> 00:23:05.000]  他排在羅馬和埃及的亞歷山大之後
[00:23:05.000 --> 00:23:06.000]  第一是羅馬
[00:23:06.000 --> 00:23:07.000]  第二是亞歷山大
[00:23:07.000 --> 00:23:10.000]  第三就是安提亞
[00:23:10.000 --> 00:23:13.000]  所以這裡其實是國際大都會
[00:23:13.000 --> 00:23:14.000]  商業繁盛
[00:23:14.000 --> 00:23:16.000]  又是旅遊勝地
[00:23:16.000 --> 00:23:19.000]  有很多人從四面八方
[00:23:19.000 --> 00:23:20.000]  來到這裡做生意
[00:23:20.000 --> 00:23:22.000]  來到這裡旅行
[00:23:22.000 --> 00:23:24.000]  甚至來這裡定居
[00:23:24.000 --> 00:23:26.000]  像不像香港?
[00:23:26.000 --> 00:23:28.000]  很像,是不是?
[00:23:28.000 --> 00:23:30.000]  按照第十一章的記載
[00:23:30.000 --> 00:23:34.000]  當時是因為史提反被迫北遜道
[00:23:34.000 --> 00:23:38.000]  所以那些說希臘話的猶太裔門徒
[00:23:38.000 --> 00:23:40.000]  四散逃難
[00:23:40.000 --> 00:23:44.000]  有部分門徒就逃到安提亞這個地方
[00:23:44.000 --> 00:23:47.000]  也有些在塞浦路斯和古里內人
[00:23:47.000 --> 00:23:49.000]  來到安提亞之後
[00:23:49.000 --> 00:23:52.000]  就向當地的希臘人傳福音
[00:23:52.000 --> 00:23:55.000]  所以你可以說安提亞教會
[00:23:55.000 --> 00:23:59.000]  其實是什麼教會?
[00:23:59.000 --> 00:24:02.000]  是難民教會
[00:24:02.000 --> 00:24:07.000]  是逃難而成的福音難民
[00:24:07.000 --> 00:24:09.000]  他逃難逃避迫北
[00:24:09.000 --> 00:24:13.000]  在那裡繼續傳福音
[00:24:13.000 --> 00:24:16.000]  這些逃難的門徒來到安提亞
[00:24:16.000 --> 00:24:19.000]  你想想如果逃難你要想什麼?
[00:24:19.000 --> 00:24:21.000]  今晚在哪裡睡?
[00:24:21.000 --> 00:24:23.000]  今晚開飯吃什麼?
[00:24:23.000 --> 00:24:25.000]  有沒有飯吃呢?
[00:24:25.000 --> 00:24:27.000]  是不是?
[00:24:27.000 --> 00:24:29.000]  他們沒有
[00:24:29.000 --> 00:24:31.000]  當然他們也要開飯
[00:24:31.000 --> 00:24:33.000]  但是他們繼續傳福音
[00:24:33.000 --> 00:24:35.000]  他們沒有因為要保命
[00:24:35.000 --> 00:24:37.000]  所以就停止傳福音
[00:24:37.000 --> 00:24:39.000]  不但傳,還突破傳統
[00:24:39.000 --> 00:24:41.000]  向誰傳?
[00:24:41.000 --> 00:24:42.000]  說過很多次了
[00:24:42.000 --> 00:24:44.000]  向希臘人傳福音
[00:24:44.000 --> 00:24:46.000]  那裡是第十一章
[00:24:46.000 --> 00:24:48.000]  其實第一章就開始傳福音
[00:24:48.000 --> 00:24:50.000]  每一章都有傳福音
[00:24:50.000 --> 00:24:51.000]  有什麼不同?
[00:24:51.000 --> 00:24:53.000]  希臘人傳福音
[00:24:53.000 --> 00:24:55.000]  所以是新的突破
[00:24:55.000 --> 00:25:00.000]  再加上後來還請了巴拿巴做主任牧師
[00:25:00.000 --> 00:25:02.000]  是不是?
[00:25:02.000 --> 00:25:04.000]  巴拿巴又再找一個得力助手
[00:25:04.000 --> 00:25:06.000]  就是索羅
[00:25:06.000 --> 00:25:10.000]  預示者培育了一批新的領袖
[00:25:10.000 --> 00:25:15.000]  這五個有三個是外邦人
[00:25:15.000 --> 00:25:17.000]  所以我們看到安提亞教會
[00:25:17.000 --> 00:25:19.000]  它歷史長不長?
[00:25:19.000 --> 00:25:20.000]  不長
[00:25:20.000 --> 00:25:22.000]  一年左右
[00:25:22.000 --> 00:25:24.000]  其實很短
[00:25:24.000 --> 00:25:26.000]  一年長不長?
[00:25:26.000 --> 00:25:28.000]  不長
[00:25:28.000 --> 00:25:30.000]  那就是2025了
[00:25:30.000 --> 00:25:32.000]  是不是很快?
[00:25:32.000 --> 00:25:34.000]  一年真的很短
[00:25:34.000 --> 00:25:36.000]  一年一個很新的教會
[00:25:36.000 --> 00:25:39.000]  它有沒有很豐厚的外在條件?
[00:25:39.000 --> 00:25:42.000]  剛才說它是難民教會
[00:25:42.000 --> 00:25:45.000]  我相信它沒有什麼資源
[00:25:45.000 --> 00:25:47.000]  但是在聖靈帶領之下
[00:25:47.000 --> 00:25:48.000]  弟兄姊妹
[00:25:48.000 --> 00:25:51.000]  展現了新的擴展
[00:25:51.000 --> 00:25:53.000]  所以弟兄姊妹
[00:25:53.000 --> 00:25:55.000]  2025年
[00:25:55.000 --> 00:26:00.000]  你打算有什麼新的擴展呢?
[00:26:00.000 --> 00:26:02.000]  我們都很像安提亞
[00:26:02.000 --> 00:26:03.000]  是不是?
[00:26:03.000 --> 00:26:04.000]  很方便
[00:26:04.000 --> 00:26:06.000]  很多人來到這個城
[00:26:06.000 --> 00:26:09.000]  也有很多人來到這區
[00:26:09.000 --> 00:26:11.000]  周六晚堂提早了時間
[00:26:11.000 --> 00:26:12.000]  目標之一
[00:26:12.000 --> 00:26:14.000]  就是希望方便弟兄姊妹
[00:26:14.000 --> 00:26:17.000]  去邀請其他未信的親友
[00:26:17.000 --> 00:26:18.000]  參與崇拜
[00:26:18.000 --> 00:26:21.000]  尤其是福音主人
[00:26:21.000 --> 00:26:23.000]  崇拜完結的時候
[00:26:23.000 --> 00:26:24.000]  八點多
[00:26:24.000 --> 00:26:25.000]  方便你
[00:26:25.000 --> 00:26:27.000]  不用急著回家
[00:26:27.000 --> 00:26:29.000]  先跟他吃飯
[00:26:29.000 --> 00:26:30.000]  是不是?
[00:26:30.000 --> 00:26:32.000]  剛才崇拜覺得怎樣?
[00:26:32.000 --> 00:26:34.000]  聽不聽得懂聖經的道理?
[00:26:34.000 --> 00:26:36.000]  就在這裡吃,在這裡談
[00:26:36.000 --> 00:26:38.000]  是不是?
[00:26:38.000 --> 00:26:40.000]  再從宏觀的角度看
[00:26:40.000 --> 00:26:42.000]  現在整個香港政府
[00:26:42.000 --> 00:26:45.000]  是不是又有什麼優才計劃?
[00:26:45.000 --> 00:26:47.000]  又有專才計劃?
[00:26:47.000 --> 00:26:49.000]  你有沒有發覺在路上
[00:26:49.000 --> 00:26:51.000]  很多人說普通話?
[00:26:51.000 --> 00:26:54.000]  尤其是在旅遊區
[00:26:54.000 --> 00:26:58.000]  我上巴士的時候
[00:26:58.000 --> 00:26:59.000]  很多穿校服的人
[00:26:59.000 --> 00:27:01.000]  他們說普通話
[00:27:01.000 --> 00:27:02.000]  國內升到很多
[00:27:02.000 --> 00:27:03.000]  中學我指的是
[00:27:03.000 --> 00:27:05.000]  大學更加不用說
[00:27:05.000 --> 00:27:07.000]  又有一千多行
[00:27:07.000 --> 00:27:09.000]  是不是?
[00:27:09.000 --> 00:27:11.000]  移民潮之後
[00:27:11.000 --> 00:27:13.000]  可能又有回流潮
[00:27:13.000 --> 00:27:15.000]  是不是?
[00:27:15.000 --> 00:27:18.000]  這些全部都是福音契機
[00:27:18.000 --> 00:27:20.000]  福音的契機
[00:27:20.000 --> 00:27:23.000]  邀請人
[00:27:23.000 --> 00:27:25.000]  來福音的主人
[00:27:25.000 --> 00:27:28.000]  下次就是二月份的第二個星期六
[00:27:28.000 --> 00:27:29.000]  下個月
[00:27:29.000 --> 00:27:30.000]  現在說定了
[00:27:30.000 --> 00:27:32.000]  下個月第二個星期六
[00:27:32.000 --> 00:27:34.000]  大家可以為此祈禱
[00:27:34.000 --> 00:27:38.000]  也為你心目中邀請的對象祈禱
[00:27:38.000 --> 00:27:40.000]  這個星期一的新聞
[00:27:40.000 --> 00:27:44.000]  政府公佈旅遊業發展藍圖2.0
[00:27:44.000 --> 00:27:46.000]  有沒有聽過?
[00:27:46.000 --> 00:27:47.000]  新的局長
[00:27:47.000 --> 00:27:48.000]  是不是?
[00:27:48.000 --> 00:27:51.000]  在2024之前
[00:27:51.000 --> 00:27:54.000]  就公佈了新的大計
[00:27:54.000 --> 00:27:56.000]  他提出了四大策略
[00:27:56.000 --> 00:27:59.000]  希望落實無處不旅遊的目標
[00:27:59.000 --> 00:28:01.000]  希望五年之後
[00:28:01.000 --> 00:28:04.000]  旅遊業可以增加價值
[00:28:04.000 --> 00:28:06.000]  去到1200億
[00:28:06.000 --> 00:28:08.000]  就業人數希望去到21萬
[00:28:08.000 --> 00:28:10.000]  諸如此類
[00:28:10.000 --> 00:28:13.000]  有一樣東西令我印象深刻
[00:28:13.000 --> 00:28:14.000]  就是什麼呢?
[00:28:14.000 --> 00:28:15.000]  他說
[00:28:15.000 --> 00:28:17.000]  政府提倡全體市民
[00:28:17.000 --> 00:28:22.000]  建立一個人人都是旅遊大使的意識
[00:28:22.000 --> 00:28:26.000]  人人都是旅遊大使
[00:28:26.000 --> 00:28:28.000]  所以你也是
[00:28:28.000 --> 00:28:29.000]  你也是
[00:28:29.000 --> 00:28:31.000]  不分年齡的
[00:28:31.000 --> 00:28:32.000]  不分男女的
[00:28:32.000 --> 00:28:34.000]  人人都是旅遊大使
[00:28:34.000 --> 00:28:35.000]  我想
[00:28:35.000 --> 00:28:38.000]  政府也鼓勵人人都是旅遊大使
[00:28:38.000 --> 00:28:40.000]  那我也要鼓勵大家做什麼呢?
[00:28:40.000 --> 00:28:42.000]  福音大使
[00:28:42.000 --> 00:28:43.000]  對不對?
[00:28:43.000 --> 00:28:44.000]  人人都要做
[00:28:44.000 --> 00:28:46.000]  是不是?
[00:28:46.000 --> 00:28:48.000]  如果你在街上遇到旅客
[00:28:48.000 --> 00:28:52.000]  你可以跟他介紹一個免費的景點
[00:28:52.000 --> 00:28:53.000]  在哪裡呢?
[00:28:53.000 --> 00:28:55.000]  印福堂
[00:28:55.000 --> 00:28:57.000]  是嗎?
[00:28:57.000 --> 00:28:58.000]  沒聽過的
[00:28:58.000 --> 00:29:01.000]  你看地鐵站的水牌A出口
[00:29:01.000 --> 00:29:03.000]  有我們的名字
[00:29:03.000 --> 00:29:04.000]  有沒有留意到?
[00:29:04.000 --> 00:29:05.000]  有沒有見過?
[00:29:05.000 --> 00:29:06.000]  沒見過的話
[00:29:06.000 --> 00:29:07.000]  待會離開的時候
[00:29:07.000 --> 00:29:08.000]  如果搭地鐵
[00:29:08.000 --> 00:29:09.000]  你看看
[00:29:09.000 --> 00:29:10.000]  A出口
[00:29:10.000 --> 00:29:12.000]  沒有騙人的
[00:29:12.000 --> 00:29:15.000]  但是可能比較少人說
[00:29:15.000 --> 00:29:16.000]  是不是?
[00:29:16.000 --> 00:29:20.000]  特別是2月2日和星期六
[00:29:20.000 --> 00:29:23.000]  所以你離開的時候
[00:29:23.000 --> 00:29:24.000]  是真的
[00:29:24.000 --> 00:29:26.000]  門口是不是有很多福音單張呢?
[00:29:26.000 --> 00:29:28.000]  印滿了教會的印章
[00:29:28.000 --> 00:29:30.000]  拿幾張吧
[00:29:30.000 --> 00:29:31.000]  隨身帶吧
[00:29:31.000 --> 00:29:33.000]  有教會的地址和電話
[00:29:33.000 --> 00:29:34.000]  你不需要怕
[00:29:34.000 --> 00:29:35.000]  收了之後
[00:29:35.000 --> 00:29:36.000]  上了教會
[00:29:36.000 --> 00:29:38.000]  不知道在哪裡
[00:29:38.000 --> 00:29:42.000]  人人都做福音的大使
[00:29:42.000 --> 00:29:44.000]  我們已經看了
[00:29:44.000 --> 00:29:46.000]  新的學務
[00:29:46.000 --> 00:29:48.000]  就是學習那方面
[00:29:48.000 --> 00:29:50.000]  新的擴展
[00:29:50.000 --> 00:29:52.000]  就是服侍那方面
[00:29:52.000 --> 00:29:54.000]  最後我們來看看
[00:29:54.000 --> 00:29:56.000]  新的馴服
[00:29:56.000 --> 00:29:59.000]  就是靈命那方面
[00:30:00.000 --> 00:30:03.000]  在第二至第三節
[00:30:03.000 --> 00:30:05.000]  我們一起讀吧
[00:30:05.000 --> 00:30:09.000]  他們在侍奉主和禁食的時候
[00:30:09.000 --> 00:30:10.000]  聖靈說
[00:30:10.000 --> 00:30:13.000]  要為我分派巴拿巴和素羅
[00:30:13.000 --> 00:30:16.000]  去做我召他們做的工作
[00:30:16.000 --> 00:30:19.000]  於是他們禁食禱告後
[00:30:19.000 --> 00:30:22.000]  給巴拿巴和素羅按手
[00:30:22.000 --> 00:30:25.000]  然後派遣他們走了
[00:30:25.000 --> 00:30:27.000]  這五位教會的屬靈領袖
[00:30:27.000 --> 00:30:30.000]  他們本來在做什麼呢?
[00:30:30.000 --> 00:30:32.000]  侍奉主的時候
[00:30:32.000 --> 00:30:34.000]  侍奉主又可以翻譯為敬拜
[00:30:34.000 --> 00:30:36.000]  敬拜主的時候
[00:30:36.000 --> 00:30:37.000]  還有呢?
[00:30:37.000 --> 00:30:38.000]  是什麼時候呢?
[00:30:38.000 --> 00:30:40.000]  禁食
[00:30:40.000 --> 00:30:42.000]  禁食在聖經裡
[00:30:42.000 --> 00:30:45.000]  通常是和禱告一起出現
[00:30:45.000 --> 00:30:48.000]  早期基督教都原集了
[00:30:48.000 --> 00:30:50.000]  敬虔的猶太人的做法
[00:30:50.000 --> 00:30:53.000]  是會禁食祈禱
[00:30:53.000 --> 00:30:54.000]  為了什麼呢?
[00:30:54.000 --> 00:30:57.000]  是為了尋求神的旨意
[00:30:57.000 --> 00:30:58.000]  去求問神
[00:30:58.000 --> 00:31:00.000]  就好像第十四章也有提到
[00:31:00.000 --> 00:31:02.000]  他們安立教會的長老
[00:31:02.000 --> 00:31:05.000]  他們也有禁食禱告
[00:31:05.000 --> 00:31:09.000]  所以當他們敬拜和禁食禱告的時候
[00:31:09.000 --> 00:31:12.000]  我猜可能是同宮的退休會
[00:31:12.000 --> 00:31:15.000]  聖靈就說話了
[00:31:15.000 --> 00:31:16.000]  聖經沒有說怎麼說話
[00:31:16.000 --> 00:31:19.000]  可能是其中有先知
[00:31:19.000 --> 00:31:21.000]  可能是藉著其中一個先知
[00:31:21.000 --> 00:31:23.000]  傳講出來
[00:31:23.000 --> 00:31:25.000]  聖靈說什麼呢?
[00:31:25.000 --> 00:31:28.000]  要為我分派巴拿巴和素羅
[00:31:28.000 --> 00:31:32.000]  去做我召他們做的工作
[00:31:32.000 --> 00:31:39.000]  要原文是真的indeed的意思
[00:31:39.000 --> 00:31:41.000]  呂鎮忠翻譯得很好
[00:31:41.000 --> 00:31:43.000]  他也做了總要
[00:31:43.000 --> 00:31:45.000]  有一個強調的作用
[00:31:45.000 --> 00:31:47.000]  有一個迫切的意思
[00:31:47.000 --> 00:31:53.000]  所以總要為我分派巴拿巴和素羅
[00:31:53.000 --> 00:31:56.000]  命令動詞是分派
[00:31:56.000 --> 00:31:58.000]  紅色字是分派
[00:31:58.000 --> 00:32:02.000]  分派這個字在加拉太書一章十五節也有出現
[00:32:02.000 --> 00:32:03.000]  經文說
[00:32:03.000 --> 00:32:06.000]  那位把我從母腹裡分別出來
[00:32:06.000 --> 00:32:09.000]  又私恩呼召我的神
[00:32:09.000 --> 00:32:11.000]  所以保羅是在說自己
[00:32:11.000 --> 00:32:13.000]  還在母腹中的時候
[00:32:13.000 --> 00:32:16.000]  已經被神分別出來了
[00:32:16.000 --> 00:32:19.000]  我們平時用的字眼叫做尊用
[00:32:19.000 --> 00:32:21.000]  這個尊用的
[00:32:21.000 --> 00:32:23.000]  這個保羅是我尊用上帝
[00:32:23.000 --> 00:32:26.000]  尊用要來傳福音的
[00:32:26.000 --> 00:32:31.000]  分別保羅和巴拿巴做什麼呢?
[00:32:31.000 --> 00:32:33.000]  聖經說是做我
[00:32:33.000 --> 00:32:34.000]  即是聖靈
[00:32:34.000 --> 00:32:36.000]  召他們做的工作
[00:32:36.000 --> 00:32:38.000]  所以很明顯
[00:32:38.000 --> 00:32:40.000]  這一次的差遣
[00:32:40.000 --> 00:32:42.000]  是誰啟動的呢?
[00:32:42.000 --> 00:32:44.000]  是神
[00:32:44.000 --> 00:32:47.000]  聖靈啟動不是人的計劃
[00:32:47.000 --> 00:32:50.000]  不是他們開會談出來的
[00:32:50.000 --> 00:32:53.000]  是聖靈的啟動
[00:32:53.000 --> 00:32:55.000]  弟兄姊妹
[00:32:55.000 --> 00:32:58.000]  你代入去想像一下
[00:32:58.000 --> 00:33:00.000]  如果你是西面
[00:33:00.000 --> 00:33:02.000]  或者路及
[00:33:02.000 --> 00:33:04.000]  或者晚年
[00:33:04.000 --> 00:33:07.000]  當你聽到聖靈這樣迫切的話的時候
[00:33:07.000 --> 00:33:10.000]  你會有什麼感想呢?
[00:33:12.000 --> 00:33:14.000]  你可能會想
[00:33:14.000 --> 00:33:16.000]  差遣巴拿巴?
[00:33:16.000 --> 00:33:18.000]  他是我們的堂主任
[00:33:18.000 --> 00:33:21.000]  他走了,誰來帶領我們呢?
[00:33:21.000 --> 00:33:24.000]  我們是國際化的團隊
[00:33:24.000 --> 00:33:28.000]  每個階層不容易駕馭
[00:33:28.000 --> 00:33:30.000]  每個都是聰明人
[00:33:30.000 --> 00:33:34.000]  但是巴拿巴又淑靈又熱心又有親和力
[00:33:34.000 --> 00:33:36.000]  他能和得了這麼多人
[00:33:36.000 --> 00:33:38.000]  所以他能帶領
[00:33:38.000 --> 00:33:41.000]  這麼難得有這麼好的堂主任
[00:33:41.000 --> 00:33:44.000]  他走了,這個團隊會不會散呢?
[00:33:44.000 --> 00:33:47.000]  你會不會有些擔心呢?
[00:33:47.000 --> 00:33:50.000]  你可能會想
[00:33:50.000 --> 00:33:52.000]  差遣塑羅?
[00:33:52.000 --> 00:33:54.000]  他很猛的
[00:33:54.000 --> 00:33:56.000]  教會的外展性事工
[00:33:56.000 --> 00:33:59.000]  十樣有八九樣是他負責的
[00:33:59.000 --> 00:34:01.000]  他可以做到連命都不要
[00:34:01.000 --> 00:34:04.000]  他之前在大馬士革就是這樣
[00:34:04.000 --> 00:34:06.000]  一信主就全方位了
[00:34:06.000 --> 00:34:08.000]  被人逼迫的,他也不怕
[00:34:08.000 --> 00:34:11.000]  這個塑羅走了
[00:34:11.000 --> 00:34:15.000]  日後的報道事工怎麼辦呢?
[00:34:15.000 --> 00:34:18.000]  誰來帶領報道會?
[00:34:18.000 --> 00:34:21.000]  出隊報道?各樣的事情
[00:34:21.000 --> 00:34:24.000]  你有沒有這些掙扎呢?
[00:34:24.000 --> 00:34:28.000]  你可能會和聖靈討價還價
[00:34:28.000 --> 00:34:30.000]  不如找西勉吧
[00:34:30.000 --> 00:34:33.000]  路求也不錯
[00:34:33.000 --> 00:34:36.000]  馬念也好,他會特首
[00:34:36.000 --> 00:34:40.000]  他要拿簽證也好,土地建教會也好
[00:34:40.000 --> 00:34:42.000]  可能很容易
[00:34:42.000 --> 00:34:44.000]  不如找他們吧
[00:34:44.000 --> 00:34:47.000]  不如十週年先吧
[00:34:47.000 --> 00:34:49.000]  我們一年的貨仔
[00:34:49.000 --> 00:34:52.000]  不如等人數到三千人
[00:34:52.000 --> 00:34:54.000]  好像耶路撒冷教會
[00:34:54.000 --> 00:34:57.000]  我們剛剛成立,沒多久
[00:34:57.000 --> 00:34:59.000]  不知道人數是多少
[00:34:59.000 --> 00:35:01.000]  是不是?
[00:35:01.000 --> 00:35:03.000]  是不是可以有很多理由
[00:35:03.000 --> 00:35:07.000]  去拒絕聖靈的吩咐?
[00:35:07.000 --> 00:35:09.000]  是不是?
[00:35:09.000 --> 00:35:14.000]  還有,聖靈說猜他們去哪?
[00:35:14.000 --> 00:35:17.000]  有沒有說?
[00:35:17.000 --> 00:35:19.000]  有沒有說去哪?
[00:35:19.000 --> 00:35:21.000]  沒有
[00:35:21.000 --> 00:35:25.000]  有沒有說實際上做什麼?
[00:35:25.000 --> 00:35:29.000]  沒有,只是說去做我照他們做的工作
[00:35:29.000 --> 00:35:32.000]  你聽到會問什麼?
[00:35:32.000 --> 00:35:34.000]  那是做什麼?
[00:35:34.000 --> 00:35:36.000]  你會問這個問題嗎?
[00:35:36.000 --> 00:35:38.000]  你猜我去哪?
[00:35:38.000 --> 00:35:40.000]  你想我做什麼?
[00:35:40.000 --> 00:35:42.000]  如果有人這樣叫你做事
[00:35:42.000 --> 00:35:44.000]  你是不是會問這些很基本的問題?
[00:35:44.000 --> 00:35:46.000]  聖靈有沒有說?
[00:35:46.000 --> 00:35:48.000]  沒有
[00:35:48.000 --> 00:35:51.000]  所以你聽完之後,你會有什麼回應?
[00:35:51.000 --> 00:35:53.000]  如果是我,我可能會說
[00:35:53.000 --> 00:35:57.000]  聖靈,為什麼你的計劃這麼精簡?
[00:35:57.000 --> 00:36:00.000]  可不可以具體一點?
[00:36:00.000 --> 00:36:03.000]  可不可以說一點細節?
[00:36:03.000 --> 00:36:08.000]  你有沒有發現,在第二節聖靈啟示完之後
[00:36:08.000 --> 00:36:12.000]  第三節他們再次禁食
[00:36:12.000 --> 00:36:13.000]  有沒有看到?
[00:36:13.000 --> 00:36:15.000]  第二節禁食,然後聖靈說話
[00:36:15.000 --> 00:36:17.000]  第三節呢?
[00:36:17.000 --> 00:36:18.000]  繼續禁食
[00:36:18.000 --> 00:36:19.000]  為什麼還要禁食?
[00:36:19.000 --> 00:36:23.000]  聖靈說了,你不聽了
[00:36:23.000 --> 00:36:25.000]  聽了還不做?
[00:36:25.000 --> 00:36:26.000]  是不是?
[00:36:26.000 --> 00:36:28.000]  他們繼續禁食
[00:36:28.000 --> 00:36:33.000]  所以很可能他們再次求聖靈確認
[00:36:33.000 --> 00:36:34.000]  真的是巴拿巴?
[00:36:34.000 --> 00:36:35.000]  我有沒有聽錯?
[00:36:35.000 --> 00:36:36.000]  真的是蘇羅?
[00:36:36.000 --> 00:36:37.000]  就像我剛才說的
[00:36:37.000 --> 00:36:39.000]  不如找馬念吧
[00:36:39.000 --> 00:36:41.000]  不如找路求吧
[00:36:41.000 --> 00:36:42.000]  可能有很多的
[00:36:42.000 --> 00:36:46.000]  分享他們的掙扎
[00:36:46.000 --> 00:36:48.000]  不過,感謝神
[00:36:48.000 --> 00:36:49.000]  在下半節
[00:36:49.000 --> 00:36:53.000]  最後他們都是為巴拿巴和蘇羅按手
[00:36:53.000 --> 00:36:56.000]  然後猜險他們走了
[00:36:56.000 --> 00:36:58.000]  這表示什麼?
[00:36:58.000 --> 00:37:00.000]  他們信服
[00:37:00.000 --> 00:37:03.000]  他們信服聖靈的旨意
[00:37:03.000 --> 00:37:06.000]  即使從人的角度看
[00:37:06.000 --> 00:37:08.000]  他們不知道安提亞教會
[00:37:08.000 --> 00:37:11.000]  會不會從此失去兩個靈魂人物
[00:37:11.000 --> 00:37:13.000]  之後的發展會是怎樣呢?
[00:37:13.000 --> 00:37:15.000]  不知道
[00:37:15.000 --> 00:37:19.000]  即使他們不知道猜去哪裡
[00:37:19.000 --> 00:37:23.000]  你送他相機都不知道是哪個閘口
[00:37:23.000 --> 00:37:25.000]  猜去哪裡呢?
[00:37:25.000 --> 00:37:27.000]  即使不知道
[00:37:27.000 --> 00:37:28.000]  要做什麼?
[00:37:28.000 --> 00:37:29.000]  不知道
[00:37:29.000 --> 00:37:31.000]  這些全部都不知道
[00:37:31.000 --> 00:37:35.000]  不過他們相信神會保守
[00:37:35.000 --> 00:37:37.000]  安提亞教會之後的發展
[00:37:37.000 --> 00:37:41.000]  他們都祝福巴拿巴和保羅
[00:37:41.000 --> 00:37:43.000]  這個宣教團隊
[00:37:43.000 --> 00:37:46.000]  他們信得過神會保守他們
[00:37:46.000 --> 00:37:49.000]  神會保守安提亞教會
[00:37:49.000 --> 00:37:50.000]  所以安提亞教會
[00:37:50.000 --> 00:37:53.000]  它真的是我們很好的榜樣
[00:37:53.000 --> 00:37:56.000]  它沒有因為不缺和祥
[00:37:56.000 --> 00:37:57.000]  剛才所說
[00:37:57.000 --> 00:37:58.000]  它是一個國際大都會
[00:37:58.000 --> 00:37:59.000]  不斷有人來
[00:37:59.000 --> 00:38:01.000]  它只是做自己的城市
[00:38:01.000 --> 00:38:03.000]  都要做很久
[00:38:03.000 --> 00:38:08.000]  它不缺和祥
[00:38:08.000 --> 00:38:12.000]  但是它沒有只紀念自己城市的需要
[00:38:12.000 --> 00:38:15.000]  它們繼續去做猜拳
[00:38:15.000 --> 00:38:19.000]  它們信服神的大靈
[00:38:19.000 --> 00:38:21.000]  教會歷史告訴我們
[00:38:21.000 --> 00:38:25.000]  這期的教會有五大基督教的重鎮
[00:38:25.000 --> 00:38:26.000]  除了耶路撒冷
[00:38:26.000 --> 00:38:28.000]  這個不用說了
[00:38:28.000 --> 00:38:29.000]  亞歷山大
[00:38:29.000 --> 00:38:31.000]  君士坦丁
[00:38:31.000 --> 00:38:33.000]  羅馬和安提亞
[00:38:33.000 --> 00:38:37.000]  這五個基督教的重鎮
[00:38:37.000 --> 00:38:38.000]  換言之
[00:38:38.000 --> 00:38:41.000]  神其實有保守安提亞教會
[00:38:41.000 --> 00:38:44.000]  就算沒有了巴拿巴
[00:38:44.000 --> 00:38:45.000]  沒有了索羅
[00:38:45.000 --> 00:38:48.000]  當然他們都會回來述職
[00:38:48.000 --> 00:38:50.000]  沒有了這兩位核心人物
[00:38:50.000 --> 00:38:52.000]  教會有沒有發展?
[00:38:52.000 --> 00:38:54.000]  繼續有發展
[00:38:54.000 --> 00:38:56.000]  今天還有安提亞教會
[00:38:56.000 --> 00:38:57.000]  21世紀
[00:38:57.000 --> 00:38:58.000]  當然有很多派別
[00:38:58.000 --> 00:39:01.000]  但起碼還有
[00:39:01.000 --> 00:39:03.000]  所以,弟兄姊妹
[00:39:03.000 --> 00:39:06.000]  我不知道崇拜改了時間之後
[00:39:06.000 --> 00:39:08.000]  其實會不會人多了呢?
[00:39:08.000 --> 00:39:10.000]  會不會人少了呢?
[00:39:10.000 --> 00:39:14.000]  其實我也不知道
