
[00:00:00.000 --> 00:00:02.800]  今天我們講的題目是
[00:18:03.400 --> 00:18:04.400]  一事無妨
[00:18:04.400 --> 00:18:05.400]  只要整他一次
[00:18:05.400 --> 00:18:06.400]  他之後就
[00:18:06.400 --> 00:18:08.400]  但其實權力
[00:18:08.400 --> 00:18:10.400]  往往是會令人上癮的
[00:18:10.400 --> 00:18:12.400]  你試過一次
[00:18:12.400 --> 00:18:14.400]  就可能想整第二個同事
[00:18:14.400 --> 00:18:16.400]  可能想整第三個同事
[00:18:16.400 --> 00:18:18.400]  令人跌入一個無底深潭
[00:18:18.400 --> 00:18:19.400]  這個團體
[00:18:19.400 --> 00:18:20.400]  被人重視
[00:18:20.400 --> 00:18:21.400]  你會不會用同樣的方法
[00:18:21.400 --> 00:18:22.400]  在另一個群體
[00:18:22.400 --> 00:18:24.400]  想得到被人重視的
[00:18:24.400 --> 00:18:25.400]  想得到重視的人
[00:18:25.400 --> 00:18:27.400]  去使用這些權力呢
[00:18:27.400 --> 00:18:29.400]  其實他可以成為一股
[00:18:29.400 --> 00:18:31.400]  破壞的力量
[00:18:31.400 --> 00:18:32.400]  權力
[00:18:32.400 --> 00:18:36.400]  耶穌在惡劣的環境和試探底下
[00:18:36.400 --> 00:18:38.400]  他不單單是quote經文
[00:18:38.400 --> 00:18:40.400]  他更是進一步去明白
[00:18:40.400 --> 00:18:41.400]  都不是進一步明白
[00:18:41.400 --> 00:18:43.400]  他本身就已經明白
[00:18:43.400 --> 00:18:45.400]  上帝的性情和心腸
[00:18:45.400 --> 00:18:47.400]  其實這裡是在挑戰我們
[00:18:47.400 --> 00:18:49.400]  我們有沒有讀好聖經
[00:18:49.400 --> 00:18:51.400]  而更加重要的是
[00:18:51.400 --> 00:18:53.400]  我們有沒有認識到我們的上帝
[00:18:53.400 --> 00:18:55.400]  清楚他的心腸是什麼
[00:18:55.400 --> 00:18:58.400]  剛剛我說
[00:18:58.400 --> 00:18:59.400]  我們一開始的時候
[00:18:59.400 --> 00:19:04.400]  說耶穌是在約旦河受洗
[00:19:04.400 --> 00:19:06.400]  其實耶穌也是捉住自己的身份
[00:19:06.400 --> 00:19:07.400]  因為在洗禮的時候
[00:19:07.400 --> 00:19:09.400]  聖父聖靈
[00:19:09.400 --> 00:19:10.400]  就是在受洗
[00:19:10.400 --> 00:19:11.400]  在起身的那一刻
[00:19:11.400 --> 00:19:13.400]  去確立了他們三為一體
[00:19:13.400 --> 00:19:15.400]  真實的身份和關係
[00:19:16.400 --> 00:19:19.400]  而這個關係就是幫助耶穌
[00:19:19.400 --> 00:19:21.400]  去面對試探的時候
[00:19:21.400 --> 00:19:24.400]  讓他不會跌下的其中一個明燈
[00:19:24.400 --> 00:19:26.400]  那我們呢
[00:19:26.400 --> 00:19:28.400]  我們在神裡面
[00:19:28.400 --> 00:19:30.400]  是有什麼身份和關係呢
[00:19:30.400 --> 00:19:32.400]  要留意
[00:19:32.400 --> 00:19:34.400]  如果我們有身份但沒有關係
[00:19:34.400 --> 00:19:36.400]  什麼意思呢
[00:19:36.400 --> 00:19:37.400]  我們是神兒女
[00:19:37.400 --> 00:19:39.400]  但本身又不信服他
[00:19:39.400 --> 00:19:40.400]  又不愛我們的神
[00:19:40.400 --> 00:19:43.400]  其實就好像一把沒有骨的傘一樣
[00:19:43.400 --> 00:19:46.400]  一開就馬上生了
[00:19:46.400 --> 00:19:51.400]  根本用不出來抵擋風雨
[00:19:51.400 --> 00:20:02.400]  之後呢
[00:20:02.400 --> 00:20:03.400]  第三回合
[00:20:03.400 --> 00:20:05.400]  魔鬼呢
[00:20:05.400 --> 00:20:06.400]  他剛剛說起
[00:20:06.400 --> 00:20:10.400]  就是由曠野去到聖殿頂
[00:20:10.400 --> 00:20:12.400]  去到第三輪
[00:20:12.400 --> 00:20:14.400]  去到一個很高的山
[00:20:14.400 --> 00:20:16.400]  不管去到什麼山
[00:20:16.400 --> 00:20:21.400]  但總是可以看到萬國和萬國的榮華
[00:20:21.400 --> 00:20:22.400]  這次呢
[00:20:22.400 --> 00:20:24.400]  魔鬼又轉通了
[00:20:24.400 --> 00:20:27.400]  他已經是老實不客氣
[00:20:27.400 --> 00:20:31.400]  直接要求耶穌去腐敗他
[00:20:31.400 --> 00:20:32.400]  腐服敗他
[00:20:32.400 --> 00:20:33.400]  同時呢
[00:20:33.400 --> 00:20:36.400]  都將這個試探推至頂峰
[00:20:36.400 --> 00:20:37.400]  為什麼呢
[00:20:37.400 --> 00:20:38.400]  你可能會問
[00:20:38.400 --> 00:20:41.400]  耶穌真的會戀墓地上的一切
[00:20:41.400 --> 00:20:44.400]  榮華富貴嗎
[00:20:44.400 --> 00:20:49.400]  可能對四福音稍有認識的信徒
[00:20:49.400 --> 00:20:50.400]  大致都知道
[00:20:50.400 --> 00:20:52.400]  耶穌是王
[00:20:52.400 --> 00:20:55.400]  本身是馬太福音一個重複出現的主題
[00:20:55.400 --> 00:20:57.400]  由第一章大衛的家譜
[00:20:57.400 --> 00:21:00.400]  第二章東方博士的言行
[00:21:00.400 --> 00:21:04.400]  到第五章耶穌重新天國的律例等等
[00:21:04.400 --> 00:21:07.400]  甚至到二十一章耶穌騎驢進城
[00:21:07.400 --> 00:21:11.400]  一個個的故事或者鋪排
[00:21:11.400 --> 00:21:12.400]  都是指向同一樣東西
[00:21:12.400 --> 00:21:13.400]  就是耶穌是王
[00:21:13.400 --> 00:21:16.400]  這個重要的福音主題
[00:21:16.400 --> 00:21:17.400]  沒錯
[00:21:17.400 --> 00:21:19.400]  基督去作王
[00:21:19.400 --> 00:21:23.400]  但他要征服的不是地上的政權
[00:21:23.400 --> 00:21:26.400]  而是我們心中的主權
[00:21:26.400 --> 00:21:28.400]  因此按照神的計劃
[00:21:28.400 --> 00:21:32.400]  基督是要應驗二賽學書52、53章
[00:21:32.400 --> 00:21:35.400]  受苦瀑人的預言
[00:21:35.400 --> 00:21:37.400]  並且在十字架上成就一切
[00:21:37.400 --> 00:21:42.400]  使人可以因為信而迴轉過來
[00:21:42.400 --> 00:21:44.400]  這裡我們就明白
[00:21:44.400 --> 00:21:46.400]  撒旦在搞什麼鬼
[00:21:46.400 --> 00:21:50.400]  原來魔鬼在慫恿耶穌去走另一條路
[00:21:50.400 --> 00:21:53.400]  去意圖說服耶穌
[00:21:53.400 --> 00:21:55.400]  不如你繞過十架
[00:21:55.400 --> 00:21:57.400]  不如你避過所有痛苦
[00:21:57.400 --> 00:21:59.400]  免於羞辱
[00:21:59.400 --> 00:22:01.400]  一下就成為萬國之王
[00:22:01.400 --> 00:22:03.400]  這個不是你想做嗎
[00:22:03.400 --> 00:22:05.400]  現在我給你offer
[00:22:05.400 --> 00:22:07.400]  你過來爆一下
[00:22:07.400 --> 00:22:10.400]  我就給你這些東西
[00:22:10.400 --> 00:22:11.400]  明白嗎
[00:22:11.400 --> 00:22:14.400]  他就是想要引誘耶穌
[00:22:14.400 --> 00:22:17.400]  去放棄這個受苦的道路
[00:22:17.400 --> 00:22:19.400]  走一條捷徑
[00:22:19.400 --> 00:22:22.400]  登上萬國之王的地位
[00:22:22.400 --> 00:22:26.400]  耶穌說
[00:22:26.400 --> 00:22:28.400]  撒旦退去
[00:22:28.400 --> 00:22:31.400]  耶穌毫不猶豫
[00:22:31.400 --> 00:22:33.400]  直接喝斥這個名字
[00:22:33.400 --> 00:22:35.400]  並且令他退下
[00:22:35.400 --> 00:22:39.400]  這個也是馬太福音中
[00:22:39.400 --> 00:22:42.400]  第一次出現魔鬼的名字
[00:22:42.400 --> 00:22:46.400]  其實撒旦本身是敵黨者的意思
[00:22:46.400 --> 00:22:48.400]  撒旦所抵擋的是什麼呢
[00:22:48.400 --> 00:22:51.400]  其實正正就是上帝的心意
[00:22:51.400 --> 00:22:55.400]  他想停什麼呢
[00:22:55.400 --> 00:22:57.400]  就是想停神
[00:22:57.400 --> 00:23:00.400]  向人類偉大的救贖計劃
[00:23:00.400 --> 00:23:02.400]  可能我們都會問
[00:23:02.400 --> 00:23:03.400]  既然如此
[00:23:03.400 --> 00:23:05.400]  為什麼耶穌不直接在那時候
[00:23:05.400 --> 00:23:07.400]  一下毒死撒旦
[00:23:07.400 --> 00:23:08.400]  那就搞定了
[00:23:08.400 --> 00:23:11.400]  或者是將管治世界的王權
[00:23:11.400 --> 00:23:13.400]  直接拿回來就行了
[00:23:13.400 --> 00:23:15.400]  將他的黨羽一舉殲滅
[00:23:15.400 --> 00:23:17.400]  那我們就不用那麼辛苦
[00:23:17.400 --> 00:23:21.400]  可能這些問題都反映我們對神的不明白
[00:23:21.400 --> 00:23:23.400]  或者是我們的期望
[00:23:23.400 --> 00:23:25.400]  但事實上
[00:23:25.400 --> 00:23:28.400]  我們怎能夠去測透神的計劃呢
[00:23:28.400 --> 00:23:30.400]  但我們可以相信神
[00:23:30.400 --> 00:23:34.400]  祂是一個美善公正的上帝
[00:23:34.400 --> 00:23:36.400]  其實現在這個計劃
[00:23:36.400 --> 00:23:38.400]  我相信
[00:23:38.400 --> 00:23:39.400]  我真心相信
[00:23:39.400 --> 00:23:43.400]  是已經是最好最完善的救贖計劃
[00:23:43.400 --> 00:23:47.400]  耶穌鏗鏘有力地回應
[00:23:47.400 --> 00:23:51.400]  去重申我們應該敬拜的對象是誰
[00:23:51.400 --> 00:23:54.400]  是主你的神
[00:23:54.400 --> 00:23:56.400]  英文是The Lord your God
[00:23:56.400 --> 00:23:58.400]  如果用回
[00:23:58.400 --> 00:24:00.400]  因為他是quote生命記的這一句
[00:24:00.400 --> 00:24:03.400]  其實我們可以看回希伯來的原文
[00:24:03.400 --> 00:24:05.400]  就是Adonai Elohim
[00:24:05.400 --> 00:24:07.400]  其實他的名字裏面
[00:24:07.400 --> 00:24:11.400]  是蘊含了耶和華的意思
[00:24:11.400 --> 00:24:14.400]  就是說要拜主耶和華
[00:24:14.400 --> 00:24:16.400]  你的神唯獨侍奉他
[00:24:16.400 --> 00:24:19.400]  他不是就這樣說我們某個神
[00:24:19.400 --> 00:24:23.400]  他是清楚說明是耶和華這個神
[00:24:23.400 --> 00:24:27.400]  耶穌不遺餘力地
[00:24:27.400 --> 00:24:31.400]  亦不妥協地去信服猜他來的那一位
[00:24:31.400 --> 00:24:35.400]  即使他知道前面要迎接他的是甚麼呢
[00:24:35.400 --> 00:24:37.400]  是一條彌賽亞的路
[00:24:37.400 --> 00:24:40.400]  一條艱難的十家路
[00:24:40.400 --> 00:24:43.400]  但基督沒有被書釋所吸引
[00:24:43.400 --> 00:24:46.400]  亦沒有被世人的期望左右
[00:24:46.400 --> 00:24:50.400]  因為他很清楚自己的角色
[00:24:50.400 --> 00:24:56.400]  很清楚他所被命定的任務
[00:24:56.400 --> 00:24:58.400]  可能今天我們基督徒
[00:24:58.400 --> 00:25:00.400]  都會面對差不多的試探
[00:25:00.400 --> 00:25:03.400]  我們為了要達到甚麼
[00:25:03.400 --> 00:25:05.400]  不如你都自私一點吧
[00:25:05.400 --> 00:25:08.400]  不如都洗下還手吧
[00:25:08.400 --> 00:25:12.400]  不如你用一些漏洞達到我的目的
[00:25:12.400 --> 00:25:18.400]  不如說一個白色的謊話去拿些方便吧
[00:25:18.400 --> 00:25:23.400]  可能我們這一刻更加需要效法基督
[00:25:23.400 --> 00:25:29.400]  去用屬靈的權柄去學會一切抵擋神的聲音
[00:25:29.400 --> 00:25:33.400]  以致我們可以一再認定我們所敬拜的對象是哪一個
[00:25:33.400 --> 00:25:38.400]  而哪一個才是我們的王
[00:25:38.400 --> 00:25:42.400]  事實上隨著耶穌的出現去道成肉身
[00:25:42.400 --> 00:25:44.400]  天國就已經開始降臨
[00:25:44.400 --> 00:25:49.400]  而天國的權柄亦都藉著耶穌去行使出來
[00:25:49.400 --> 00:25:52.400]  可能耶穌斥責魔鬼很爽快大快人心
[00:25:52.400 --> 00:25:54.400]  其實亦都在表明黑暗的權勢
[00:25:54.400 --> 00:25:59.400]  在基督王權面前是完全沒有還擊之力
[00:25:59.400 --> 00:26:03.400]  昔日我們先祖亞當夏娃比蛇引有犯罪
[00:26:03.400 --> 00:26:07.400]  使人墮落蒙受罪的詛咒
[00:26:07.400 --> 00:26:09.400]  耶穌今天卻在人的失敗處
[00:26:09.400 --> 00:26:17.400]  全然獲勝使人得生讓人得著復活的盼望
[00:26:17.400 --> 00:26:22.400]  我們的主耶穌擁有如此大的感染力
[00:26:22.400 --> 00:26:25.400]  他沒有像秦始皇希特拉那樣
[00:26:25.400 --> 00:26:31.400]  擁兵自重用有形無形的權力逼人就範
[00:26:31.400 --> 00:26:35.400]  相反神子耶穌祂倒空自己
[00:26:35.400 --> 00:26:40.400]  他運用他的權柄去用他的權柄
[00:26:40.400 --> 00:26:43.400]  去選上一條十家的苦路
[00:26:43.400 --> 00:26:46.400]  是一條君尊義僕的道路
[00:26:46.400 --> 00:26:51.400]  是一個servant king的路
[00:26:51.400 --> 00:26:53.400]  說起耶穌如何用他的權柄
[00:26:53.400 --> 00:26:58.400]  其實在馬太福音大致上都見到耶穌如何用
[00:26:58.400 --> 00:27:01.400]  如果大家記得去教訓人
[00:27:01.400 --> 00:27:03.400]  為何你那麼有權柄
[00:27:03.400 --> 00:27:05.400]  他帶著權柄去教訓人
[00:27:05.400 --> 00:27:07.400]  他又帶著權柄去使人潔淨
[00:27:07.400 --> 00:27:09.400]  帶著權柄去趕鬼平靜風浪
[00:27:09.400 --> 00:27:13.400]  醫治癱瘠赦免他的罪
[00:27:13.400 --> 00:27:19.400]  而這個九章35至36節是一個很好的總結
[00:27:19.400 --> 00:27:21.400]  是為了耶穌用他的權柄
[00:27:21.400 --> 00:27:23.400]  他說耶穌走遍各城各鄉
[00:27:23.400 --> 00:27:26.400]  在他們會堂教導人宣講天國的福音
[00:27:26.400 --> 00:27:28.400]  在醫治各樣的病症
[00:27:28.400 --> 00:27:30.400]  他看見一大群人就憐憫他們
[00:27:30.400 --> 00:27:32.400]  因為他們困苦無助
[00:27:32.400 --> 00:27:35.400]  就像羊沒有牧人一樣
[00:27:35.400 --> 00:27:37.400]  可以見到我們主耶穌
[00:27:37.400 --> 00:27:40.400]  他面對權力的誘惑
[00:27:40.400 --> 00:27:42.400]  他可以得勝
[00:27:42.400 --> 00:27:46.400]  他亦沒有逃避他的權力或權柄
[00:27:46.400 --> 00:27:48.400]  但當他用這些權柄的時候
[00:27:48.400 --> 00:27:50.400]  他不是為了自己的好處
[00:27:50.400 --> 00:27:52.400]  舔起別人的好處
[00:27:52.400 --> 00:27:57.400]  亦都是出於一份愛和憐憫的心腸
[00:27:57.400 --> 00:28:05.400]  他的神蹟不是像魔術師般建立自己的名聲
[00:28:05.400 --> 00:28:10.400]  相反他是用來更新和建立人的生命
[00:28:10.400 --> 00:28:13.400]  當權柄運用得正確的時候
[00:28:13.400 --> 00:28:16.400]  其實是會帶來一份創造的能力
[00:28:16.400 --> 00:28:19.400]  甚至可以用來祝福別人
[00:28:19.400 --> 00:28:25.400]  今天我們如何運用上帝給我們的身分和權力呢
[00:28:25.400 --> 00:28:27.400]  最後很想介紹一本書
[00:28:27.400 --> 00:28:30.400]  他由Richard Foster 即傅士德
[00:28:30.400 --> 00:28:32.400]  寫的一本書叫做
[00:28:32.400 --> 00:28:35.400]  《基督徒看錢、性和權制》
[00:28:35.400 --> 00:28:37.400]  Money, Sex and Power
[00:28:37.400 --> 00:28:39.400]  可能大家都聽過或看過
[00:28:39.400 --> 00:28:41.400]  當中是說當權力
[00:28:41.400 --> 00:28:45.400]  你見到權力帶來很多破壞的時候
[00:28:45.400 --> 00:28:49.400]  其實都是反映人背後的驕傲和狂妄
[00:28:49.400 --> 00:28:52.400]  相反Foster說
[00:28:52.400 --> 00:28:57.400]  創造性或學校基督的權力
[00:28:57.400 --> 00:29:01.400]  是應該有以下七個特質和記號
[00:29:01.400 --> 00:29:06.400]  他應該有愛、憐憫、自我限制
[00:29:06.400 --> 00:29:09.400]  喜樂、脆弱、信服、自由
[00:29:09.400 --> 00:29:13.400]  其實這些證明讓我們見到
[00:29:13.400 --> 00:29:15.400]  我們的權力或權柄
[00:29:15.400 --> 00:29:18.400]  在日常生活中我們是否能夠合而
[00:29:18.400 --> 00:29:21.400]  如果是的話其實應該有這些記號
[00:29:21.400 --> 00:29:25.400]  或者他的看法是幫助我們
[00:29:25.400 --> 00:29:28.400]  有一個更好的想像
[00:29:28.400 --> 00:29:31.400]  想想如何用我們自身的權力
[00:29:31.400 --> 00:29:33.400]  是不是很虛
[00:29:33.400 --> 00:29:36.400]  不如給一些更加堅定的應用給大家看
[00:29:36.400 --> 00:29:38.400]  其實Foster他繼續說
[00:29:38.400 --> 00:29:40.400]  人如何在不同的場景中
[00:29:40.400 --> 00:29:44.400]  去學校基督的心腸運用他的權力
[00:29:44.400 --> 00:29:47.400]  容許我讀一讀
[00:29:47.400 --> 00:29:48.400]  在個人方面
[00:29:48.400 --> 00:29:51.400]  權力是用來幫助我們自我控制
[00:29:51.400 --> 00:29:54.400]  我們可以奉主名去幫助我們
[00:29:54.400 --> 00:29:56.400]  去控制我們的慾望
[00:29:56.400 --> 00:29:59.400]  而不是我們有權可以任意放縱
[00:29:59.400 --> 00:30:01.400]  那十二點還在吃杯麵
[00:30:01.400 --> 00:30:02.400]  都可以
[00:30:02.400 --> 00:30:03.400]  但你不是每晚都這樣做
[00:30:03.400 --> 00:30:05.400]  不是放縱
[00:30:05.400 --> 00:30:07.400]  你是自我控制
[00:30:07.400 --> 00:30:09.400]  在家中權力
[00:30:09.400 --> 00:30:11.400]  其實我也是一個家庭男
[00:30:11.400 --> 00:30:12.400]  我都有家庭
[00:30:12.400 --> 00:30:14.400]  有兒子有老婆
[00:30:14.400 --> 00:30:16.400]  權力是用來培植信心
[00:30:16.400 --> 00:30:18.400]  我不是逼他們就範
[00:30:18.400 --> 00:30:20.400]  不應該逼他們就範
[00:30:20.400 --> 00:30:22.400]  是讓他們可以在成長中
[00:30:22.400 --> 00:30:24.400]  帶著信心的成長
[00:30:24.400 --> 00:30:26.400]  成為一個喜樂
[00:30:26.400 --> 00:30:29.400]  有基督在心中的一個家人
[00:30:29.400 --> 00:30:30.400]  在婚姻上
[00:30:30.400 --> 00:30:32.400]  權力不是用來壓制人
[00:30:32.400 --> 00:30:34.400]  也不是用來去
[00:30:34.400 --> 00:30:36.400]  我躲起來等他們來找我
[00:30:36.400 --> 00:30:38.400]  不是這樣隔離
[00:30:38.400 --> 00:30:39.400]  而是增強溝通
[00:30:39.400 --> 00:30:41.400]  因為我是某某的丈夫
[00:30:41.400 --> 00:30:44.400]  我應該可以過來去安慰你
[00:30:44.400 --> 00:30:46.400]  關心你
[00:30:46.400 --> 00:30:47.400]  去保持溝通
[00:30:47.400 --> 00:30:51.400]  我們不要容讓這些罪成為我們的阻隔
[00:30:51.400 --> 00:30:52.400]  這才是權力
[00:30:52.400 --> 00:30:54.400]  在教會裏面
[00:30:54.400 --> 00:30:55.400]  權力是用來激發信心
[00:30:55.400 --> 00:30:59.400]  你看看我們的團隊都知道
[00:30:59.400 --> 00:31:00.400]  你做得很好
[00:31:00.400 --> 00:31:02.400]  我們都是讓弟妹成長
[00:31:02.400 --> 00:31:03.400]  激發信心
[00:31:03.400 --> 00:31:07.400]  而我們不是追求一份一致感
[00:31:07.400 --> 00:31:08.400]  什麼意思呢
[00:31:08.400 --> 00:31:10.400]  你不跟我一樣
[00:31:10.400 --> 00:31:12.400]  不如你去轉教會
[00:31:12.400 --> 00:31:13.400]  不是這樣的
[00:31:13.400 --> 00:31:14.400]  我們擁抱
[00:31:14.400 --> 00:31:16.400]  我們不同的人一起
[00:31:16.400 --> 00:31:20.400]  我們在神國裏面成長去發展
[00:31:20.400 --> 00:31:21.400]  學校中
[00:31:21.400 --> 00:31:23.400]  權力是用來幫人成長
[00:31:23.400 --> 00:31:24.400]  不是令人自卑
[00:31:24.400 --> 00:31:25.400]  明白嗎
[00:31:25.400 --> 00:31:27.400]  在我們的職場裏面
[00:31:27.400 --> 00:31:29.400]  權力是幫人
[00:31:29.400 --> 00:31:31.400]  去讓人感覺到
[00:31:31.400 --> 00:31:33.400]  當他勝任這個職業
[00:31:33.400 --> 00:31:34.400]  或者這個崗位的時候
[00:31:34.400 --> 00:31:36.400]  是覺得很愉快的
[00:31:36.400 --> 00:31:40.400]  而不是去透過權力去壓下去
[00:31:40.400 --> 00:31:44.400]  讓人總是覺得力不從心
[00:31:44.400 --> 00:31:48.400]  很可能在我們的工作崗位下
[00:31:48.400 --> 00:31:51.400]  我們往往都有這種力不從心的感受
[00:31:51.400 --> 00:31:52.400]  不知道什麼原因
[00:31:52.400 --> 00:31:55.400]  可能我們真的做得不是很好
[00:31:55.400 --> 00:31:59.400]  或者可能我們的上頭不停在壓我們
[00:31:59.400 --> 00:32:05.400]  但今天我們願不願意扭轉這個罪的詛咒
[00:32:05.400 --> 00:32:08.400]  當我們帶著基督給我們的權柄的時候
[00:32:08.400 --> 00:32:10.400]  我們願不願意去
[00:32:10.400 --> 00:32:13.400]  不要被這些惡所剩呢
[00:32:13.400 --> 00:32:15.400]  我們不要
[00:32:15.400 --> 00:32:16.400]  我不知道
[00:32:16.400 --> 00:32:18.400]  大家其實都二十幾三十歲
[00:32:18.400 --> 00:32:20.400]  其實快要升做medial management
[00:32:20.400 --> 00:32:22.400]  可能都在升職了
[00:32:22.400 --> 00:32:25.400]  我們怎樣看待我們的下屬呢
[00:32:25.400 --> 00:32:28.400]  我們會不會用我們的權力去壓低他們
[00:32:28.400 --> 00:32:30.400]  或者叫他們拆我的鞋
[00:32:30.400 --> 00:32:32.400]  或者好像剛才Foster所說
[00:32:32.400 --> 00:32:34.400]  我們去幫他們
[00:32:34.400 --> 00:32:35.400]  製造一個環境
[00:32:35.400 --> 00:32:37.400]  讓他勝任起來
[00:32:37.400 --> 00:32:39.400]  讓他們上班的時候
[00:32:39.400 --> 00:32:45.400]  都可以有一個愉快和可以應付得到的環境
[00:32:45.400 --> 00:32:47.400]  所以權力
[00:32:47.400 --> 00:32:49.400]  我今天說的權力
[00:32:49.400 --> 00:32:50.400]  好像很遠
[00:32:50.400 --> 00:32:52.400]  也很近
[00:32:52.400 --> 00:32:53.400]  好像很恐怖
[00:32:53.400 --> 00:32:58.400]  也是一些可以帶來創造的東西
[00:32:58.400 --> 00:33:03.400]  希望這個list可以幫大家作為參考
[00:33:03.400 --> 00:33:04.400]  有些東西當我們做得好的時候
[00:33:04.400 --> 00:33:05.400]  我們感恩
[00:33:05.400 --> 00:33:07.400]  但有些東西做得不太好的時候
[00:33:07.400 --> 00:33:11.400]  我們求主的恩光去照亮我們
[00:33:11.400 --> 00:33:14.400]  當耶穌知道他自己在地上的日子不多
[00:33:14.400 --> 00:33:17.400]  他就將他屬靈的權柄傳給門徒
[00:33:17.400 --> 00:33:19.400]  即是他下一梯隊的人
[00:33:19.400 --> 00:33:22.400]  門徒如果按照《穩化福音十章》一節說
[00:33:22.400 --> 00:33:24.400]  有驅鬼、醫病的能力
[00:33:24.400 --> 00:33:26.400]  甚至去到升天之前
[00:33:26.400 --> 00:33:28.400]  門徒更加被委派
[00:33:28.400 --> 00:33:32.400]  被賦權去建立下一代的門徒
[00:33:32.400 --> 00:33:37.400]  原來權力是可以賦予給下一代人
[00:33:37.400 --> 00:33:40.400]  可能在職場裡我們也有權力
[00:33:40.400 --> 00:33:44.400]  我們會否願意賦予這些權力給下一代人呢?
[00:33:44.400 --> 00:33:45.400]  或者在一些事務中
[00:33:45.400 --> 00:33:48.400]  今天我們react有一個領袖會
[00:33:48.400 --> 00:33:52.400]  我們也在說如何去認識自己
[00:33:52.400 --> 00:33:53.400]  但可能更大的挑戰是
[00:33:53.400 --> 00:33:56.400]  我們願不願意將這個領袖的權力
[00:33:56.400 --> 00:33:59.400]  傳給我們的下一梯隊呢?
[00:33:59.400 --> 00:34:02.400]  讓他們可以興起去為神工作呢?
[00:34:02.400 --> 00:34:07.400]  或者這個權力才是符合神的心意呢?
[00:34:07.400 --> 00:34:10.400]  我們有請警衛隊預備
[00:34:10.400 --> 00:34:13.400]  這個小小的總結
[00:34:13.400 --> 00:34:16.400]  我們處於一個華人的文化圈當中
[00:34:16.400 --> 00:34:19.400]  家中長幼有序
[00:34:19.400 --> 00:34:24.400]  職場永遠都有人很想拍老闆的鞋
[00:34:24.400 --> 00:34:25.400]  去impress老闆
[00:34:25.400 --> 00:34:28.400]  在社會裡我們人際關係
[00:34:28.400 --> 00:34:31.400]  總是很複雜的
[00:34:31.400 --> 00:34:36.400]  今天我們未必很想用權力去統治世界
[00:34:36.400 --> 00:34:37.400]  或者可能你想吧
[00:34:37.400 --> 00:34:38.400]  我不知道
[00:34:38.400 --> 00:34:40.400]  未必用權力想統治世界
[00:34:40.400 --> 00:34:44.400]  但其實權力或者影響力帶給人的那份安全感
[00:34:44.400 --> 00:34:46.400]  其實真的很吸引
[00:34:46.400 --> 00:34:48.400]  彷彿有權力的時候
[00:34:48.400 --> 00:34:50.400]  我們就有一份安全感
[00:34:50.400 --> 00:34:51.400]  我可以保護自己
[00:34:51.400 --> 00:34:53.400]  保護我身邊愛的人
[00:34:53.400 --> 00:34:55.400]  好像很棒
[00:34:55.400 --> 00:34:57.400]  但今天經文告訴我們
[00:34:57.400 --> 00:35:01.400]  其實當我們面對環境和身份的不安感的時候
[00:35:01.400 --> 00:35:03.400]  我們應該依賴什麼呢?
[00:35:03.400 --> 00:35:05.400]  是不是權力呢?
[00:35:05.400 --> 00:35:07.400]  我們是要回到上帝那裡
[00:35:07.400 --> 00:35:10.400]  因為是祂口中的說話
[00:35:10.400 --> 00:35:12.400]  和祂所給予的身份
[00:35:12.400 --> 00:35:16.400]  讓我們有真正而穩固的平安
[00:35:16.400 --> 00:35:22.400]  以致我們不會被環境、事物、慾望牽著我們避開
[00:35:22.400 --> 00:35:26.400]  第二,權力本身是忠誠的
[00:35:26.400 --> 00:35:28.400]  它不是一些洪水猛獸
[00:35:28.400 --> 00:35:30.400]  看到就掉頭走
[00:35:30.400 --> 00:35:34.400]  相反,當我們擁有神所賦予的屬靈權柄的時候
[00:35:34.400 --> 00:35:37.400]  我們應該作一個好管家
[00:35:37.400 --> 00:35:39.400]  當有或臨到的時候
[00:35:39.400 --> 00:35:44.400]  我們大可以用這個權柄去驅趕撒旦和我們心中的魔鬼
[00:35:44.400 --> 00:35:47.400]  而當我們見到別人有需要的時候
[00:35:47.400 --> 00:35:50.400]  我們要求神的愛、祂的憐憫
[00:35:50.400 --> 00:35:53.400]  祂的一切去灌注在我們心裡
[00:35:53.400 --> 00:35:56.400]  我們可以帶著勇氣、智慧去祝福其他人
[00:35:56.400 --> 00:35:59.400]  去榮耀我們上主
[00:35:59.400 --> 00:36:01.400]  願意我們用以下這首詩歌
[00:36:01.400 --> 00:36:03.400]  去成為今天的立志
[00:36:03.400 --> 00:36:07.400]  我們不是去望自己的榮耀
[00:36:07.400 --> 00:36:09.400]  我們不是望自己的權力
[00:36:09.400 --> 00:36:14.400]  而是單單將眼睛看回我們的上主
[00:36:14.400 --> 00:36:18.400]  祂就是那位創造一切
[00:36:18.400 --> 00:36:21.400]  祂也是掌管一切的那位神
[00:36:22.400 --> 00:36:31.400]  你親手創造 明月聖手 無棲天地
[00:36:31.400 --> 00:36:39.400]  呼吸生機奧妙 人們空氣
[00:36:39.400 --> 00:36:48.400]  我生於世上 承受萬有 榮耀屬你
[00:36:48.400 --> 00:36:56.400]  我竟慶賀 神在我靈堂附於之
[00:36:56.400 --> 00:37:06.400]  我在這刻呼求主 照亮我的心
[00:37:06.400 --> 00:37:14.400]  我要更深記 祢的主 令你更新
[00:37:16.400 --> 00:37:21.400]  我藏雙王 我相信主會看一切
