
[00:00:00.000 --> 00:00:03.840]  各位在網上看直播的電影節目
[00:16:49.800 --> 00:16:51.800]  那要靠什麼?
[00:16:51.800 --> 00:16:53.800]  聖經告訴我們
[00:16:53.800 --> 00:16:56.800]  耶路撒冷不是靠這些
[00:16:56.800 --> 00:16:57.800]  是靠上帝
[00:16:57.800 --> 00:16:59.800]  因為有上帝同在的時候
[00:16:59.800 --> 00:17:01.800]  他就歡喜快樂
[00:17:01.800 --> 00:17:02.800]  因為有上帝同在的時候
[00:17:02.800 --> 00:17:05.800]  上帝就像河流一樣滋潤他
[00:17:05.800 --> 00:17:06.800]  保護他
[00:17:06.800 --> 00:17:10.800]  以至百姓即使面對困難的時候
[00:17:10.800 --> 00:17:12.800]  因為有上帝同在的時候
[00:17:12.800 --> 00:17:14.800]  是牢不可破
[00:17:14.800 --> 00:17:16.800]  只要上帝的百姓
[00:17:16.800 --> 00:17:18.800]  繼續相信倚靠神的時候
[00:17:18.800 --> 00:17:19.800]  上帝一定保護他們
[00:17:19.800 --> 00:17:20.800]  看顧他們
[00:17:20.800 --> 00:17:22.800]  而這種平安
[00:17:22.800 --> 00:17:24.800]  即使外憂內困
[00:17:24.800 --> 00:17:26.800]  面對很多敵人圍困的時候
[00:17:26.800 --> 00:17:29.800]  他依然可以很放心
[00:17:29.800 --> 00:17:31.800]  就好像耶穌基督提醒我們
[00:17:31.800 --> 00:17:33.800]  我們信徒是有平安的
[00:17:33.800 --> 00:17:34.800]  而這個平安從何而來?
[00:17:34.800 --> 00:17:36.800]  是因為耶穌賜給我們
[00:17:36.800 --> 00:17:38.800]  不是世人所知的那種平安
[00:17:38.800 --> 00:17:39.800]  因為他賜給我的時候
[00:17:39.800 --> 00:17:42.800]  所以這份平安是一種確據和把握的時候
[00:17:42.800 --> 00:17:44.800]  我們可以不害怕
[00:17:44.800 --> 00:17:46.800]  留意
[00:17:46.800 --> 00:17:49.800]  當施人一直寫下去的時候
[00:17:49.800 --> 00:17:51.800]  講到內城的平安
[00:17:51.800 --> 00:17:57.800]  但同一時間講到城外中敵人圍困圍繞他
[00:17:57.800 --> 00:17:58.800]  怎樣的情況呢?
[00:17:58.800 --> 00:18:00.800]  我們不能忘記
[00:18:00.800 --> 00:18:03.800]  施人在這個節數裏面
[00:18:03.800 --> 00:18:06.800]  在第五節說甚麼呢?
[00:18:06.800 --> 00:18:09.800]  他說一到天亮的時候神必幫助者成
[00:18:09.800 --> 00:18:11.800]  即是說現在是黑夜裏面
[00:18:11.800 --> 00:18:13.800]  是最危險的時候
[00:18:13.800 --> 00:18:15.800]  不過這還不是最危險
[00:18:15.800 --> 00:18:16.800]  為甚麼呢?
[00:18:16.800 --> 00:18:18.800]  因為一到天亮的時候
[00:18:18.800 --> 00:18:19.800]  在當時古代來說
[00:18:19.800 --> 00:18:22.800]  一到天亮的時候就開始發動攻勢
[00:18:22.800 --> 00:18:25.800]  即是說他們面對危險在前
[00:18:25.800 --> 00:18:28.800]  不過聖經告訴我們甚麼呢?
[00:18:28.800 --> 00:18:31.800]  在等候天亮的過程
[00:18:31.800 --> 00:18:34.800]  在最危難危急之際的時候
[00:18:35.800 --> 00:18:37.800]  敵人發出攻勢的時候
[00:18:37.800 --> 00:18:38.800]  一到天亮的時候
[00:18:38.800 --> 00:18:40.800]  我們的上帝都發動他的攻勢
[00:18:40.800 --> 00:18:42.800]  是甚麼呢?
[00:18:42.800 --> 00:18:44.800]  神在其中的時候保護著他們
[00:18:44.800 --> 00:18:46.800]  當外國宣約
[00:18:46.800 --> 00:18:47.800]  當列國鎮動搖的時候
[00:18:47.800 --> 00:18:49.800]  神在發聖的時候
[00:18:49.800 --> 00:18:51.800]  他們的心就消化融化
[00:18:51.800 --> 00:18:53.800]  他們的攻勢就會崩潰
[00:18:53.800 --> 00:18:57.800]  結果是戰敗
[00:18:57.800 --> 00:18:58.800]  所以留意一件事
[00:18:58.800 --> 00:19:00.800]  只要上帝願意的時候
[00:19:00.800 --> 00:19:02.800]  就可以了
[00:19:02.800 --> 00:19:03.800]  如果你細心看的時候
[00:19:03.800 --> 00:19:04.800]  你會發覺一件事
[00:19:04.800 --> 00:19:08.800]  搖動在第五節重新再出現過
[00:19:08.800 --> 00:19:11.800]  神在其中者成必不動搖
[00:19:11.800 --> 00:19:13.800]  當你說到動搖的時候
[00:19:13.800 --> 00:19:14.800]  有沒有想起第二節呢?
[00:19:14.800 --> 00:19:16.800]  第二節說甚麼呢?
[00:19:16.800 --> 00:19:18.800]  山須搖動到海心
[00:19:18.800 --> 00:19:20.800]  同樣說到山
[00:19:20.800 --> 00:19:23.800]  這個山好像一搖的時候
[00:19:23.800 --> 00:19:24.800]  大地震動的時候
[00:19:24.800 --> 00:19:25.800]  就搖到海心那裡
[00:19:25.800 --> 00:19:27.800]  之後崩塌沉到海裡
[00:19:27.800 --> 00:19:33.800]  這件事說群山大山搖動了
[00:19:33.800 --> 00:19:38.800]  但我們知道石安山不是一個很大的山
[00:19:38.800 --> 00:19:39.800]  如果今天你看地圖的時候
[00:19:39.800 --> 00:19:41.800]  你會發覺是一個很小的山
[00:19:41.800 --> 00:19:43.800]  同樣地做了一個對比
[00:19:43.800 --> 00:19:45.800]  這個對比告訴我們
[00:19:45.800 --> 00:19:50.800]  上帝的能力足以摧毀很多大山
[00:19:50.800 --> 00:19:54.800]  卻保護這個石安山
[00:19:54.800 --> 00:19:55.800]  是不動搖的
[00:19:55.800 --> 00:19:58.800]  所以這段詩篇提醒我們一件事
[00:20:00.800 --> 00:20:04.800]  神的救援絕不遲延
[00:20:04.800 --> 00:20:05.800]  只要等到天亮的時候
[00:20:05.800 --> 00:20:08.800]  神的大能就出現
[00:20:08.800 --> 00:20:12.800]  不知會不會想起昔日出埃及記的時候
[00:20:12.800 --> 00:20:14.800]  當以色列人出埃及的時候
[00:20:14.800 --> 00:20:16.800]  去到紅海邊的時候
[00:20:16.800 --> 00:20:18.800]  全部去路
[00:20:18.800 --> 00:20:19.800]  有追兵
[00:20:19.800 --> 00:20:21.800]  前面是海
[00:20:21.800 --> 00:20:24.800]  當時以色列人很害怕
[00:20:24.800 --> 00:20:28.800]  神命令魔獸說
[00:20:28.800 --> 00:20:29.800]  你只管安靜
[00:20:29.800 --> 00:20:32.800]  於是魔獸向海伸張
[00:20:32.800 --> 00:20:34.800]  整個紅海就分開了
[00:20:34.800 --> 00:20:36.800]  以色列人就安然走過
[00:20:36.800 --> 00:20:38.800]  在晚上就過去了
[00:20:38.800 --> 00:20:39.800]  到天亮的時候
[00:20:39.800 --> 00:20:41.800]  就命令魔獸再次伸張的時候
[00:20:41.800 --> 00:20:44.800]  整個紅海再次合起來
[00:20:44.800 --> 00:20:46.800]  以沒殺所有埃及人
[00:20:46.800 --> 00:20:49.800]  到天亮
[00:20:49.800 --> 00:20:51.800]  給了我們盼望
[00:20:51.800 --> 00:20:53.800]  知道上帝的請求是及時的
[00:20:53.800 --> 00:20:55.800]  不用怕
[00:20:56.800 --> 00:21:02.800]  就好像當時亞述要攻打猶大的時候
[00:21:02.800 --> 00:21:06.800]  一夜之間就殺死了18萬5千亞述軍兵
[00:21:06.800 --> 00:21:09.800]  可能我們這個城市或這個地方
[00:21:09.800 --> 00:21:12.800]  現在面對很多的憂暗困難
[00:21:12.800 --> 00:21:14.800]  我們不知道前面
[00:21:14.800 --> 00:21:16.800]  甚至不知道一旦全民檢測的時候
[00:21:16.800 --> 00:21:18.800]  帶來的情況是怎樣
[00:21:18.800 --> 00:21:20.800]  可能過去這兩年給我們的經歷
[00:21:20.800 --> 00:21:22.800]  很深刻
[00:21:22.800 --> 00:21:24.800]  我們很擔憂很惶恐
[00:21:25.800 --> 00:21:27.800]  我們不知道何時
[00:21:27.800 --> 00:21:29.800]  好像看到是天日
[00:21:29.800 --> 00:21:30.800]  但聖經告訴我們
[00:21:30.800 --> 00:21:32.800]  神一定為我們作供
[00:21:32.800 --> 00:21:35.800]  過去歷史上的確是這樣
[00:21:35.800 --> 00:21:38.800]  斯人曾經親身經歷過
[00:21:38.800 --> 00:21:39.800]  他信靠神的時候
[00:21:39.800 --> 00:21:41.800]  他有這個把握和確具
[00:21:41.800 --> 00:21:43.800]  因為感染的時候
[00:21:43.800 --> 00:21:45.800]  去到第三樣就是
[00:21:45.800 --> 00:21:48.800]  我們說一個宣告
[00:21:48.800 --> 00:21:50.800]  在那個體驗裡
[00:21:50.800 --> 00:21:52.800]  我們不怕是因為有上帝與我們同在
[00:21:52.800 --> 00:21:53.800]  是我們的力量
[00:21:53.800 --> 00:21:56.800]  而當斯人向眾百姓發出一個呼籲
[00:21:56.800 --> 00:21:58.800]  如果你面對困難的時候
[00:21:58.800 --> 00:22:00.800]  你嘗試去體驗去經歷神的作為
[00:22:00.800 --> 00:22:02.800]  體驗到主是我們的力量
[00:22:02.800 --> 00:22:03.800]  是我們的幫助
[00:22:03.800 --> 00:22:05.800]  去到最後一樣就是
[00:22:05.800 --> 00:22:08.800]  斯人就鼓勵人去看神的作為
[00:22:08.800 --> 00:22:11.800]  在作為看到主是我們的力量
[00:22:11.800 --> 00:22:12.800]  是我們的幫助
[00:22:12.800 --> 00:22:15.800]  留意去到第八節到十一節的時候
[00:22:15.800 --> 00:22:17.800]  斯人向會眾發出一個呼籲
[00:22:17.800 --> 00:22:18.800]  來看神的作為
[00:22:18.800 --> 00:22:21.800]  會明神治你萬邦的能力
[00:22:21.800 --> 00:22:25.800]  是值得我們傳遞給每一個人去尊崇
[00:22:25.800 --> 00:22:28.800]  究竟斯人要我們去看甚麼
[00:22:28.800 --> 00:22:29.800]  斯人要我們去看甚麼
[00:22:29.800 --> 00:22:30.800]  他就是要我們去看
[00:22:30.800 --> 00:22:32.800]  神如何使地是荒涼
[00:22:32.800 --> 00:22:34.800]  或者世界如何毀滅
[00:22:34.800 --> 00:22:37.800]  他如何平息一切的戰爭
[00:22:37.800 --> 00:22:40.800]  消滅一切的利劍矛槍
[00:22:40.800 --> 00:22:42.800]  我們知道
[00:22:42.800 --> 00:22:45.800]  在世界上在其他地方都發生這些戰亂
[00:22:45.800 --> 00:22:47.800]  不過留意一件事
[00:22:47.800 --> 00:22:49.800]  當斯人說了一句話的時候
[00:22:50.800 --> 00:22:53.800]  他的背景不是一種預言式
[00:22:53.800 --> 00:22:56.800]  他不是一種預言式
[00:22:56.800 --> 00:22:57.800]  我們很多時候說
[00:22:57.800 --> 00:22:58.800]  是讓我們去盼望將來發生
[00:22:58.800 --> 00:22:59.800]  不是現在
[00:22:59.800 --> 00:23:01.800]  不過留意斯人說的時候
[00:23:01.800 --> 00:23:05.800]  他來看神如何使整個地方毀滅
[00:23:05.800 --> 00:23:10.800]  留意那種眼前已經發生了的表達方式
[00:23:10.800 --> 00:23:13.800]  因為這樣完的時候
[00:23:13.800 --> 00:23:14.800]  斯人再一次說
[00:23:14.800 --> 00:23:16.800]  戰車就像一個盾牌
[00:23:16.800 --> 00:23:18.800]  就會被焚燒
[00:23:19.800 --> 00:23:20.800]  留意這件事
[00:23:20.800 --> 00:23:21.800]  這盾牌被焚燒的時候
[00:23:21.800 --> 00:23:22.800]  可能有些人會理解為
[00:23:22.800 --> 00:23:24.800]  會否將它變成能源幫助
[00:23:24.800 --> 00:23:25.800]  不是
[00:23:25.800 --> 00:23:27.800]  在當時古代說到甚麼
[00:23:27.800 --> 00:23:29.800]  當我們戰勝了別人的國家的時候
[00:23:29.800 --> 00:23:31.800]  你拿了別人的兵器的時候
[00:23:31.800 --> 00:23:34.800]  很多時候這些兵器是用木和皮革製造
[00:23:34.800 --> 00:23:36.800]  於是你燒了它的時候
[00:23:36.800 --> 00:23:38.800]  代表了你是德性的意思
[00:23:38.800 --> 00:23:42.800]  留意這件事斯人在強調神的德性
[00:23:42.800 --> 00:23:46.800]  所以在眼前真實發生
[00:23:46.800 --> 00:23:48.800]  當我們回望歷史的時候
[00:23:48.800 --> 00:23:50.800]  我們的說話總不落空
[00:23:50.800 --> 00:23:51.800]  每句說話都應驗
[00:23:51.800 --> 00:23:52.800]  因為這樣完的時候
[00:23:52.800 --> 00:23:55.800]  我們可以很有把握去說到這件事
[00:23:55.800 --> 00:24:01.800]  不過當斯人叫人去觀看神的作為的時候
[00:24:01.800 --> 00:24:02.800]  看到神在歷史上
[00:24:02.800 --> 00:24:03.800]  在現實上
[00:24:03.800 --> 00:24:06.800]  而將來依然要發生的時候
[00:24:06.800 --> 00:24:09.800]  提醒一件事很重要的是甚麼
[00:24:09.800 --> 00:24:13.800]  在當時很多人可能很擔心很慌亂
[00:24:13.800 --> 00:24:16.800]  神施行他的作為的同時的時候
[00:24:16.800 --> 00:24:18.800]  在第十節他講出了一個命令
[00:24:18.800 --> 00:24:21.800]  你們要休息要知道我是神
[00:24:21.800 --> 00:24:26.800]  休息這個字有靜止不動的意思
[00:24:26.800 --> 00:24:28.800]  而這個知道
[00:24:28.800 --> 00:24:30.800]  也有一個承認和尊重的意思
[00:24:30.800 --> 00:24:33.800]  這個命令要安靜休息的時候
[00:24:33.800 --> 00:24:35.800]  有甚麼意思呢
[00:24:35.800 --> 00:24:36.800]  第一方面
[00:24:36.800 --> 00:24:39.800]  神正在斥責動盪不安
[00:24:39.800 --> 00:24:41.800]  包括戰亂的世界
[00:24:41.800 --> 00:24:42.800]  要靜下來
[00:24:42.800 --> 00:24:45.800]  你還記不記得
[00:24:45.800 --> 00:24:48.800]  在三寶課程的一針記裡面
[00:24:48.800 --> 00:24:52.800]  有一課是講到馬可福音第四章尾的時候
[00:24:52.800 --> 00:24:54.800]  耶穌平靜風浪
[00:24:54.800 --> 00:24:57.800]  因福人的話應該看過這段經文吧
[00:24:57.800 --> 00:25:00.800]  耶穌在起身的時候
[00:25:00.800 --> 00:25:03.800]  治癒正了百
[00:25:03.800 --> 00:25:06.800]  耶穌和我們一條船
[00:25:06.800 --> 00:25:07.800]  如果危險的話
[00:25:07.800 --> 00:25:08.800]  耶穌最危險
[00:25:08.800 --> 00:25:09.800]  因為祂坐在船尾
[00:25:09.800 --> 00:25:11.800]  大家玩海盜船
[00:25:11.800 --> 00:25:13.800]  你會知道最危險的就是船頭船尾
[00:25:14.800 --> 00:25:16.800]  但耶穌可以安然睡覺
[00:25:16.800 --> 00:25:20.800]  但耶穌同一時間可以控制一切的風風雨雨
[00:25:20.800 --> 00:25:22.800]  只要一升的時候
[00:25:22.800 --> 00:25:25.800]  所有的風風浪浪
[00:25:25.800 --> 00:25:27.800]  馬上停止
[00:25:27.800 --> 00:25:29.800]  留意一件事
[00:25:29.800 --> 00:25:30.800]  風可以停止
[00:25:30.800 --> 00:25:32.800]  在現實大戰裡面
[00:25:32.800 --> 00:25:34.800]  是不可能即時停止浪浪的
[00:25:34.800 --> 00:25:37.800]  如果能夠風和浪即時停止的話
[00:25:37.800 --> 00:25:38.800]  這是一個神蹟
[00:25:38.800 --> 00:25:40.800]  所以感染的時候
[00:25:40.800 --> 00:25:42.800]  我們的天父上帝
[00:25:42.800 --> 00:25:43.800]  可以掌管萬有
[00:25:43.800 --> 00:25:45.800]  令世界一切的事
[00:25:45.800 --> 00:25:46.800]  戰爭、騷亂
[00:25:46.800 --> 00:25:48.800]  都可以停止
[00:25:48.800 --> 00:25:50.800]  換句話說
[00:25:50.800 --> 00:25:53.800]  上帝的能力貫穿一切
[00:25:53.800 --> 00:25:55.800]  不過同一時間來說
[00:25:55.800 --> 00:25:58.800]  這個命令不是向全世界宣傳
[00:25:58.800 --> 00:26:01.800]  而是吩咐他們屬於的子民議員
[00:26:01.800 --> 00:26:02.800]  是什麼呢?
[00:26:02.800 --> 00:26:05.800]  就是不要再用自己的方法去面對事情
[00:26:05.800 --> 00:26:06.800]  留意一下這段經文
[00:26:06.800 --> 00:26:09.800]  如果大家留意猶太人的處境
[00:26:09.800 --> 00:26:11.800]  當有外籍入侵的時候
[00:26:12.800 --> 00:26:14.800]  猶太人很喜歡與其他國家結盟
[00:26:14.800 --> 00:26:17.800]  而這些國家往往不相信上帝
[00:26:17.800 --> 00:26:19.800]  是拜偶像的
[00:26:19.800 --> 00:26:22.800]  與他們結盟是抗禦外敵
[00:26:22.800 --> 00:26:25.800]  我們很多時候面對困難、風波的時候
[00:26:25.800 --> 00:26:26.800]  我們同樣也是
[00:26:26.800 --> 00:26:28.800]  我們都會用很多方法
[00:26:28.800 --> 00:26:29.800]  想很多辦法
[00:26:29.800 --> 00:26:30.800]  想想人脈
[00:26:30.800 --> 00:26:33.800]  用什麼金錢去解決問題
[00:26:33.800 --> 00:26:35.800]  但聖經提醒我們
[00:26:35.800 --> 00:26:37.800]  不要用這些方法
[00:26:37.800 --> 00:26:39.800]  要放手放鬆
[00:26:39.800 --> 00:26:41.800]  要依靠上帝
[00:26:41.800 --> 00:26:43.800]  要全心全意依靠這位
[00:26:43.800 --> 00:26:45.800]  與他們同在的神
[00:26:45.800 --> 00:26:49.800]  透過這個過程
[00:26:49.800 --> 00:26:52.800]  體驗上帝的實實在在
[00:26:52.800 --> 00:26:54.800]  很多時候我們說上帝不行、不靈
[00:26:54.800 --> 00:26:56.800]  不是上帝真的不靈
[00:26:56.800 --> 00:26:57.800]  而是我們沒有空間讓上帝插手
[00:26:57.800 --> 00:26:59.800]  去處理我們人生的種種難處
[00:26:59.800 --> 00:27:01.800]  我們很多時候用我的方法
[00:27:01.800 --> 00:27:03.800]  我覺得最安全、最穩妥、最好
[00:27:03.800 --> 00:27:05.800]  最關乎我自己的利益
[00:27:05.800 --> 00:27:06.800]  但他又忘記了
[00:27:06.800 --> 00:27:08.800]  讓上帝介入去管理的時候
[00:27:08.800 --> 00:27:09.800]  那個是最好的
[00:27:09.800 --> 00:27:12.800]  處理我們人生的問題是這樣
[00:27:12.800 --> 00:27:15.800]  處理教會問題何嘗不是這樣
[00:27:15.800 --> 00:27:17.800]  屬靈的事、屬靈的方式處理
[00:27:17.800 --> 00:27:20.800]  當我們願意這樣去做的時候
[00:27:20.800 --> 00:27:22.800]  上帝的能力
[00:27:22.800 --> 00:27:25.800]  不是因為我們不願意會難了
[00:27:25.800 --> 00:27:27.800]  只是因為我們不願意的時候
[00:27:27.800 --> 00:27:29.800]  成為我們自己的難了
[00:27:29.800 --> 00:27:31.800]  上帝的能力從來沒有被難了
[00:27:31.800 --> 00:27:35.800]  當我們願意這樣做的時候
[00:27:35.800 --> 00:27:38.800]  我們慢慢看到神那種信實、奇妙的能力
[00:27:38.800 --> 00:27:40.800]  神那種信實、奇妙的能力
[00:27:40.800 --> 00:27:42.800]  這個命令帶來
[00:27:42.800 --> 00:27:44.800]  我們對上帝的深切體驗的時候
[00:27:44.800 --> 00:27:45.800]  我們由心發出
[00:27:45.800 --> 00:27:47.800]  神啊!你真的很真實
[00:27:47.800 --> 00:27:50.800]  當然一說到這番說話的時候
[00:27:50.800 --> 00:27:51.800]  可能有些人說
[00:27:51.800 --> 00:27:53.800]  哇!非基督徒說你神很厲害嗎?
[00:27:53.800 --> 00:27:56.800]  於是可能是心有不甘
[00:27:56.800 --> 00:27:58.800]  不過留意一件事
[00:27:58.800 --> 00:27:59.800]  在我們人生裏面
[00:27:59.800 --> 00:28:00.800]  這種心情
[00:28:00.800 --> 00:28:03.800]  這種不懂得放手去依靠上帝的情況
[00:28:03.800 --> 00:28:06.800]  很多時候,久不久就會發生
[00:28:06.800 --> 00:28:08.800]  我們需要學習去操練
[00:28:08.800 --> 00:28:11.800]  我們有沒有安靜下來
[00:28:11.800 --> 00:28:12.800]  去禱告、去依靠神
[00:28:12.800 --> 00:28:14.800]  或是我們對著電視看電視的時候
[00:28:14.800 --> 00:28:15.800]  是發放
[00:28:15.800 --> 00:28:17.800]  可能我們今天沒有人看電視
[00:28:17.800 --> 00:28:19.800]  或者我們可能對著很多私訊
[00:28:19.800 --> 00:28:21.800]  去處理怎樣做
[00:28:21.800 --> 00:28:24.800]  回頭看回這篇詩篇
[00:28:24.800 --> 00:28:25.800]  詩人在話裏面經歷
[00:28:25.800 --> 00:28:26.800]  是體驗神的作為
[00:28:26.800 --> 00:28:28.800]  在歷史中是體驗神的作為
[00:28:28.800 --> 00:28:30.800]  於是他肯定神是他的力量
[00:28:30.800 --> 00:28:32.800]  所以因為這樣
[00:28:32.800 --> 00:28:33.800]  那時候你會發覺
[00:28:33.800 --> 00:28:34.800]  一開宗明義
[00:28:34.800 --> 00:28:37.800]  宣告神是我的力量
[00:28:37.800 --> 00:28:39.800]  是我的幫助
[00:28:39.800 --> 00:28:41.800]  是我的避難所
[00:28:41.800 --> 00:28:43.800]  而去到第二段和第三段的時候
[00:28:43.800 --> 00:28:44.800]  結尾的時候
[00:28:44.800 --> 00:28:49.800]  他重新說到神是他患難中隨時的幫助
[00:28:49.800 --> 00:28:51.800]  雅各的神與我們同在
[00:28:51.800 --> 00:28:53.800]  就好像一首詩歌的副歌
[00:28:53.800 --> 00:28:55.800]  重新的主題
[00:28:55.800 --> 00:28:59.800]  詩人很肯定
[00:28:59.800 --> 00:29:00.800]  有神同在的時候
[00:29:00.800 --> 00:29:02.800]  我們有力量去面對
[00:29:03.800 --> 00:29:04.800]  詩人再次強調
[00:29:04.800 --> 00:29:06.800]  萬鈞的耶和華
[00:29:06.800 --> 00:29:09.800]  這個詞在聖經中出現了三百多次
[00:29:09.800 --> 00:29:10.800]  原文含有一種
[00:29:10.800 --> 00:29:13.800]  神統領天上的眾天使有關
[00:29:13.800 --> 00:29:16.800]  而表明神的權能
[00:29:16.800 --> 00:29:19.800]  神是我們的避難所
[00:29:19.800 --> 00:29:21.800]  這個避難所在第七節和第十一節
[00:29:21.800 --> 00:29:24.800]  與第一節所說的避難所有不同
[00:29:24.800 --> 00:29:27.800]  是一個很穩固的高台
[00:29:27.800 --> 00:29:30.800]  是一個很安全的地方
[00:29:30.800 --> 00:29:32.800]  是一個保障
[00:29:32.800 --> 00:29:34.800]  因為在感憂的時候
[00:29:34.800 --> 00:29:37.800]  馬丁路德在他面對很多困難改革的時候
[00:29:37.800 --> 00:29:39.800]  他當看到的時候
[00:29:39.800 --> 00:29:42.800]  寫了一首詩歌
[00:29:42.800 --> 00:29:44.800]  千古保障
[00:29:44.800 --> 00:29:47.800]  今天未必跟大家唱這首詩歌
[00:29:47.800 --> 00:29:49.800]  不過很多時候
[00:29:49.800 --> 00:29:51.800]  神就是我們的力量
[00:29:51.800 --> 00:29:54.800]  是我們患難中隨時的幫助
[00:29:54.800 --> 00:29:58.800]  昔日神保護他所選立的以色列
[00:29:59.800 --> 00:30:03.800]  今天神同樣保護屬於他的每一個上帝的子民
[00:30:03.800 --> 00:30:05.800]  我們每一個基督徒
[00:30:05.800 --> 00:30:06.800]  每一個兒女
[00:30:06.800 --> 00:30:10.800]  不知道今天你對上帝有多少認識
[00:30:10.800 --> 00:30:12.800]  你有多少依靠他
[00:30:12.800 --> 00:30:14.800]  以致你在人生中面對困難的時候
[00:30:14.800 --> 00:30:16.800]  你有把握和有確據
[00:30:16.800 --> 00:30:19.800]  使人很清楚他對上帝的認識
[00:30:19.800 --> 00:30:21.800]  以致他遇到任何情況的時候
[00:30:21.800 --> 00:30:22.800]  他都不怕
[00:30:22.800 --> 00:30:27.800]  今天我們有沒有在面對困難的時候
[00:30:27.800 --> 00:30:30.800]  我們會慌張、病急、亂投藥
[00:30:30.800 --> 00:30:32.800]  以致我們很多時候
[00:30:32.800 --> 00:30:33.800]  面對很多難處的時候
[00:30:33.800 --> 00:30:34.800]  就用我們的方式去解決
[00:30:34.800 --> 00:30:35.800]  不肯信靠上帝
[00:30:35.800 --> 00:30:38.800]  不肯體驗上帝的能力實在
[00:30:38.800 --> 00:30:42.800]  有時當我們身處不能承受困難的時候
[00:30:42.800 --> 00:30:46.800]  你會否很容易自暴自棄
[00:30:46.800 --> 00:30:49.800]  走自己的方式
[00:30:49.800 --> 00:30:52.800]  詩人提醒我們
[00:30:52.800 --> 00:30:53.800]  不要放棄
[00:30:53.800 --> 00:30:55.800]  我們繼續信靠上帝
[00:30:56.800 --> 00:30:58.800]  當我們面對一切困難的時候
[00:30:58.800 --> 00:31:00.800]  我們都不需要害怕
[00:31:00.800 --> 00:31:03.800]  認定主是我們的力量
[00:31:03.800 --> 00:31:04.800]  祂必幫助我們
[00:31:04.800 --> 00:31:06.800]  且成為我們的保障
[00:31:06.800 --> 00:31:09.800]  願神的話親自安慰大家
[00:31:09.800 --> 00:31:10.800]  保守大家
[00:31:10.800 --> 00:31:11.800]  我們一起低頭祈禱
[00:31:11.800 --> 00:31:14.800]  慈悲人我天父上帝來到你面前的時候
[00:31:14.800 --> 00:31:16.800]  我們真是一無可靠
[00:31:16.800 --> 00:31:18.800]  唯獨你是我們的主
[00:31:18.800 --> 00:31:20.800]  我們的好處不在你以外
[00:31:20.800 --> 00:31:22.800]  今天面對疫情
[00:31:22.800 --> 00:31:24.800]  面對世界中的紛亂
[00:31:24.800 --> 00:31:25.800]  面對經濟的低迷
[00:31:25.800 --> 00:31:27.800]  面對內憂外困
[00:31:27.800 --> 00:31:29.800]  我們知道一件事
[00:31:29.800 --> 00:31:31.800]  只要神同在的時候
[00:31:31.800 --> 00:31:35.800]  這個城市不會動搖
[00:31:35.800 --> 00:31:37.800]  因為有你的同在
[00:31:37.800 --> 00:31:40.800]  我們切切懇求阿爸父親自與我們同在
[00:31:40.800 --> 00:31:42.800]  因為聖靈住在我們裡面的時候
[00:31:42.800 --> 00:31:44.800]  我們有把握確定知道
[00:31:44.800 --> 00:31:45.800]  祢不會丟棄我們
[00:31:45.800 --> 00:31:47.800]  而且我們可以靠著祢的時候
[00:31:47.800 --> 00:31:48.800]  可以得勝有餘
[00:31:48.800 --> 00:31:51.800]  所以地需搖動山需改變的時候
[00:31:51.800 --> 00:31:53.800]  我們都不怕
[00:31:54.800 --> 00:31:56.800]  主一我將一切交在你面前
[00:31:56.800 --> 00:31:59.800]  眾頂之每求祢保護他們出入一切的平安
[00:31:59.800 --> 00:32:00.800]  作我們的本份
[00:32:00.800 --> 00:32:02.800]  做好我們要做的事
[00:32:02.800 --> 00:32:03.800]  但其餘一切的事
[00:32:03.800 --> 00:32:05.800]  就交託在你手裡
[00:32:05.800 --> 00:32:08.800]  你親自為我們成就一切
[00:32:08.800 --> 00:32:11.800]  願你親自幫助我們每個人
[00:32:11.800 --> 00:32:13.800]  願你帶領著我們的人生
[00:32:13.800 --> 00:32:17.800]  在你裡面得著千古的保障
[00:32:17.800 --> 00:32:19.800]  願你親自賜福我們在在每一個
[00:32:19.800 --> 00:32:20.800]  聽我們祈禱
[00:32:20.800 --> 00:32:21.800]  交託是奉耶穌命求
[00:32:21.800 --> 00:32:22.800]  阿們
[00:32:22.800 --> 00:32:23.760]  阿門

