
[00:00:00.000 --> 00:00:03.320]  今天我講到的題目是
[00:19:30.200 --> 00:19:32.200]  但上帝仍然與弱失同在
[00:19:32.200 --> 00:19:34.200]  保守著她
[00:19:34.200 --> 00:19:36.200]  弱失看到的
[00:19:36.200 --> 00:19:40.200]  不只是哥哥如何責到她
[00:19:40.200 --> 00:19:42.200]  反而弱失看到的是
[00:19:42.200 --> 00:19:44.200]  如果不是哥哥責到我
[00:19:44.200 --> 00:19:46.200]  就不會賣掉我
[00:19:46.200 --> 00:19:47.200]  如果不是賣掉我
[00:19:47.200 --> 00:19:49.200]  就不會去胡惠長那裡
[00:19:49.200 --> 00:19:51.200]  如果不是去胡惠長那裡
[00:19:51.200 --> 00:19:53.200]  就不會被他老婆勾引
[00:19:53.200 --> 00:19:54.200]  如果不是被她勾引
[00:19:54.200 --> 00:19:56.200]  就不會坐牢
[00:19:56.200 --> 00:19:58.200]  如果不坐牢就不會懂得走證
[00:19:58.200 --> 00:19:59.200]  如果不是懂得走證
[00:19:59.200 --> 00:20:04.200]  就不會今天能夠做到宰相
[00:20:04.200 --> 00:20:07.200]  當然過程是很坎坷、很不堪
[00:20:07.200 --> 00:20:11.200]  但弱失不只是看到她人生有多苦
[00:20:11.200 --> 00:20:13.200]  有多慘、有多難
[00:20:13.200 --> 00:20:17.200]  她反而看到神很多的恩典
[00:20:17.200 --> 00:20:20.200]  楊姨在趙明這本書裡也提過
[00:20:20.200 --> 00:20:23.200]  原來回想人生的過程
[00:20:23.200 --> 00:20:26.200]  是一個與自己和好的過程
[00:20:26.200 --> 00:20:29.200]  讓弱失也能夠釋懷
[00:20:29.200 --> 00:20:34.200]  弱失所受的一點也不易受
[00:20:34.200 --> 00:20:36.200]  很難會忘記的
[00:20:36.200 --> 00:20:38.200]  但她相信的是
[00:20:38.200 --> 00:20:40.200]  神跟她一起去面對
[00:20:40.200 --> 00:20:42.200]  在困難的日子裡
[00:20:42.200 --> 00:20:43.200]  最壞的日子裡
[00:20:43.200 --> 00:20:45.200]  她反而堅信靠上帝
[00:20:45.200 --> 00:20:47.200]  經歷豐富的恩典
[00:20:47.200 --> 00:20:51.200]  神的恩典能夠克服她的痛苦
[00:20:51.200 --> 00:20:53.200]  今天弱失再看這些事
[00:20:53.200 --> 00:20:55.200]  不再只是痛苦
[00:20:55.200 --> 00:20:57.200]  甚至我會這樣說
[00:20:57.200 --> 00:21:01.200]  今天弱失沒有再被以往的痛苦
[00:21:01.200 --> 00:21:03.200]  影響今天的她
[00:21:03.200 --> 00:21:07.200]  如果那些不幸的傷害
[00:21:07.200 --> 00:21:08.200]  這些痛苦
[00:21:08.200 --> 00:21:11.200]  繼續留在生命裡
[00:21:11.200 --> 00:21:13.200]  可能弱失只會想
[00:21:13.200 --> 00:21:15.200]  我怎樣可以報仇
[00:21:15.200 --> 00:21:17.200]  我怎樣可以為自己伸冤
[00:21:17.200 --> 00:21:19.200]  我很想看看傷害我的人
[00:21:19.200 --> 00:21:22.200]  有多痛 有多慘
[00:21:22.200 --> 00:21:25.200]  其實如果是這樣想的話
[00:21:25.200 --> 00:21:27.200]  可能弱失內心只會越積越多
[00:21:27.200 --> 00:21:29.200]  很多的苦毒
[00:21:29.200 --> 00:21:32.200]  只會不斷殘害她的生命
[00:21:32.200 --> 00:21:35.200]  弱失沒有逗留在痛苦的裡面
[00:21:35.200 --> 00:21:39.200]  讓這些苦毒侵蝕她的人生
[00:21:39.200 --> 00:21:41.200]  反而她尋找恩典
[00:21:41.200 --> 00:21:45.200]  讓上帝的恩典蓋過她一切的痛苦
[00:21:45.200 --> 00:21:49.200]  今天不再被過往的不幸
[00:21:49.200 --> 00:21:52.200]  苦難影響她今天的人生
[00:21:52.200 --> 00:21:55.200]  讓她的人生能夠釋懷
[00:21:55.200 --> 00:21:57.200]  弟子妹
[00:21:57.200 --> 00:22:00.200]  我相信信仰或基督的人生
[00:22:00.200 --> 00:22:03.200]  都難免會遇到不幸
[00:22:03.200 --> 00:22:06.200]  遇到苦難 遇到困難
[00:22:06.200 --> 00:22:08.200]  是會難過的
[00:22:08.200 --> 00:22:12.200]  但不要讓它繼續傷害我們的生命
[00:22:12.200 --> 00:22:15.200]  讓我們能夠在苦難困難的裡面
[00:22:15.200 --> 00:22:19.200]  回想 發掘上帝的恩典
[00:22:19.200 --> 00:22:23.200]  讓我們心靈能夠被醫治 被建立
[00:22:23.200 --> 00:22:25.200]  在總結之前
[00:22:25.200 --> 00:22:29.200]  我很想分享一下我自己人生的經歷
[00:22:29.200 --> 00:22:32.200]  我現在正在進修
[00:22:32.200 --> 00:22:34.200]  在神學院
[00:22:34.200 --> 00:22:38.200]  其中一科要讀的叫個人成長
[00:22:38.200 --> 00:22:40.200]  因為我讀的是輔導課程
[00:22:40.200 --> 00:22:42.200]  其中一科叫個人成長
[00:22:42.200 --> 00:22:44.200]  有一份功課
[00:22:44.200 --> 00:22:47.200]  要我們回到小時候的地方
[00:22:47.200 --> 00:22:51.200]  重遊舊地 感受和體會
[00:22:51.200 --> 00:22:53.200]  這份功課容易嗎?
[00:22:53.200 --> 00:22:55.200]  應該很容易吧
[00:22:55.200 --> 00:22:59.200]  回到小時候重遊 感受 體會
[00:22:59.200 --> 00:23:01.200]  字也不用寫
[00:23:01.200 --> 00:23:05.200]  不過我無法交這份功課
[00:23:05.200 --> 00:23:08.200]  我沒有交功課 為什麼呢?
[00:23:08.200 --> 00:23:11.200]  因為我很害怕回到小時候的地方
[00:23:11.200 --> 00:23:13.200]  我很害怕
[00:23:13.200 --> 00:23:16.200]  因為我童年時有很多不開心的回憶
[00:23:16.200 --> 00:23:20.200]  我記得小時候住在土瓜灣的唐樓
[00:23:20.200 --> 00:23:25.200]  四周有很多髒東西
[00:23:25.200 --> 00:23:27.200]  有很多污水
[00:23:27.200 --> 00:23:30.200]  我印象中每次下樓的地上都是濕的
[00:23:30.200 --> 00:23:32.200]  很多污水 濕漉漉
[00:23:32.200 --> 00:23:35.200]  很多蛇蟲鼠蟻
[00:23:35.200 --> 00:23:38.200]  蟑螂已經是最低殺傷力
[00:23:38.200 --> 00:23:42.200]  我家裡有老鼠 鼠患
[00:23:42.200 --> 00:23:45.200]  不單衛生環境差
[00:23:45.200 --> 00:23:47.200]  品流也很複雜
[00:23:47.200 --> 00:23:49.200]  我試過有一兩次
[00:23:49.200 --> 00:23:55.200]  下樓時會看到一張張女性裸照
[00:23:55.200 --> 00:24:01.200]  我們 也不能說我們
[00:24:01.200 --> 00:24:05.200]  家裡有些人 看色情漫畫
[00:24:05.200 --> 00:24:07.200]  上網看也行
[00:24:07.200 --> 00:24:09.200]  當時的人要看色情漫畫
[00:24:09.200 --> 00:24:11.200]  要買色情書
[00:24:11.200 --> 00:24:15.200]  他們看完就撕掉
[00:24:15.200 --> 00:24:18.200]  然後在街上撕掉
[00:24:18.200 --> 00:24:20.200]  所以有幾次我下樓時
[00:24:20.200 --> 00:24:23.200]  就會看到這些裸露的照片
[00:24:23.200 --> 00:24:26.200]  在街上 一地散落
[00:24:26.200 --> 00:24:29.200]  其實只有幾歲的我
[00:24:29.200 --> 00:24:33.200]  看到這些東西是很害怕的
[00:24:33.200 --> 00:24:35.200]  真的很害怕
[00:24:35.200 --> 00:24:38.200]  另外我遇上一些露體狂
[00:24:38.200 --> 00:24:40.200]  知道什麼是露體狂嗎?
[00:24:40.200 --> 00:24:42.200]  這個年代可能少一點
[00:24:42.200 --> 00:24:45.200]  他穿著概念外套
[00:24:45.200 --> 00:24:47.200]  但裡面不穿衣服
[00:24:47.200 --> 00:24:51.200]  然後在你面前打開自己的身體
[00:24:51.200 --> 00:24:54.200]  當然現在我不會害怕他
[00:24:54.200 --> 00:24:57.200]  因為我知道他有病
[00:24:57.200 --> 00:25:00.200]  現在說走就很好笑
[00:25:00.200 --> 00:25:04.200]  但其實那時小時候也令我很不安全
[00:25:04.200 --> 00:25:07.200]  每次回家都很想走快一點
[00:25:07.200 --> 00:25:10.200]  如果只有我一個人
[00:25:10.200 --> 00:25:12.200]  我會跑回家
[00:25:12.200 --> 00:25:14.200]  因為覺得街上很危險
[00:25:14.200 --> 00:25:16.200]  有時晚上睡覺
[00:25:16.200 --> 00:25:19.200]  我會聽到有人喊打劫和救命
[00:25:19.200 --> 00:25:22.200]  因為我家住二樓
[00:25:22.200 --> 00:25:26.200]  很多這些不開心的片段浮在我的生命裡
[00:25:26.200 --> 00:25:29.200]  我都不想回想小時候
[00:25:29.200 --> 00:25:31.200]  我覺得這些是壞日子
[00:25:31.200 --> 00:25:34.200]  我不想想 每次想這些都覺得很恐怖
[00:25:34.200 --> 00:25:36.200]  但不知為什麼
[00:25:36.200 --> 00:25:40.200]  我老公經常提起小時候的事
[00:25:40.200 --> 00:25:44.200]  然後就跟我說他小時候有多開心
[00:25:44.200 --> 00:25:46.200]  有多難忘
[00:25:46.200 --> 00:25:47.200]  還經常問我
[00:25:47.200 --> 00:25:50.200]  不如你也說一下
[00:25:50.200 --> 00:25:53.200]  我最初也是敷衍地說幾句
[00:25:53.200 --> 00:25:56.200]  「是的 都是那些」
[00:25:56.200 --> 00:25:59.200]  有時他也會直接問
[00:25:59.200 --> 00:26:02.200]  「不是 我想聽你說一下」
[00:26:02.200 --> 00:26:06.200]  有一次他直接問我就直接跟他說
[00:26:06.200 --> 00:26:09.200]  我說我不想說
[00:26:09.200 --> 00:26:11.200]  因為我小時候很不開心
[00:26:11.200 --> 00:26:12.200]  你可不可以不要逼我說
[00:26:12.200 --> 00:26:14.200]  我不想再提
[00:26:14.200 --> 00:26:18.200]  我老公就說「好吧好吧」
[00:26:18.200 --> 00:26:22.200]  直到有一次我又要做功課
[00:26:22.200 --> 00:26:24.200]  我其中一份功課
[00:26:24.200 --> 00:26:27.200]  最重要的功課就是要避見輔導
[00:26:27.200 --> 00:26:29.200]  我不是要去見人
[00:26:29.200 --> 00:26:31.200]  而是要避一個輔導員見
[00:26:31.200 --> 00:26:34.200]  這是一個畢業的要求
[00:26:34.200 --> 00:26:38.200]  過程中又要我重提小時候
[00:26:38.200 --> 00:26:39.200]  我跟輔導員說
[00:26:39.200 --> 00:26:40.200]  可不可以不要說小時候
[00:26:40.200 --> 00:26:42.200]  說什麼都可以
[00:26:42.200 --> 00:26:45.200]  輔導員很好 他沒有逼我
[00:26:45.200 --> 00:26:47.200]  他一步一步帶著我回想
[00:26:47.200 --> 00:26:51.200]  我小時候這些不幸痛苦的經歷
[00:26:51.200 --> 00:26:53.200]  他問我一句
[00:26:53.200 --> 00:26:57.200]  「為什麼你沒有學壞呢?」
[00:26:57.200 --> 00:26:59.200]  在這麼品流複雜的地方
[00:26:59.200 --> 00:27:01.200]  我回答他
[00:27:01.200 --> 00:27:04.200]  可能我怕事 又膽小
[00:27:04.200 --> 00:27:07.200]  我通常都會說「粒水」
[00:27:07.200 --> 00:27:09.200]  他就問我
[00:27:09.200 --> 00:27:15.200]  「你覺得你小時候上帝是否在?」
[00:27:15.200 --> 00:27:19.200]  我突然覺得這是一個很深的神學問題
[00:27:19.200 --> 00:27:20.200]  我真的停了一會
[00:27:20.200 --> 00:27:22.200]  我想了一會
[00:27:22.200 --> 00:27:24.200]  我心想
[00:27:24.200 --> 00:27:26.200]  我十八歲信耶穌
[00:27:26.200 --> 00:27:27.200]  如果你問我
[00:27:27.200 --> 00:27:30.200]  十八歲之後的人生上帝是否在
[00:27:30.200 --> 00:27:32.200]  我不用想
[00:27:32.200 --> 00:27:34.200]  一秒我就回答你
[00:27:34.200 --> 00:27:37.200]  我很相信上帝在
[00:27:37.200 --> 00:27:39.200]  但是輔導員問我
[00:27:39.200 --> 00:27:41.200]  只有一個幾歲的人的我
[00:27:41.200 --> 00:27:43.200]  在這樣的環境長大的我
[00:27:43.200 --> 00:27:45.200]  他問我上帝是否在
[00:27:45.200 --> 00:27:47.200]  我突然停了機
[00:27:47.200 --> 00:27:49.200]  因為我覺得在我的成長裏
[00:27:49.200 --> 00:27:51.200]  我的成長地方
[00:27:51.200 --> 00:27:53.200]  環境遭遇都很差
[00:27:53.200 --> 00:27:55.200]  甚至要我說出口
[00:27:55.200 --> 00:27:57.200]  都是很難堪的事
[00:27:57.200 --> 00:27:59.200]  上帝真的在嗎?
[00:27:59.200 --> 00:28:01.200]  上帝在
[00:28:01.200 --> 00:28:04.200]  為什麼我在這樣的環境裏成長?
[00:28:04.200 --> 00:28:08.200]  為什麼遇到這麼恐怖的人?
[00:28:08.200 --> 00:28:11.200]  但是當我再想
[00:28:11.200 --> 00:28:15.200]  「是的,為什麼我沒有學壞呢?」
[00:28:15.200 --> 00:28:18.200]  縱然在這麼差的環境
[00:28:18.200 --> 00:28:22.200]  上帝又讓我讀到一間基督教的學校
[00:28:22.200 --> 00:28:26.200]  遇到一位很好的基督徒音樂老師
[00:28:26.200 --> 00:28:29.200]  讓我對基督教有一個很好的印象
[00:28:29.200 --> 00:28:35.200]  我相信這是有上帝的看顧和保守
[00:28:35.200 --> 00:28:41.200]  正正我有這個怕事和膽小的性格
[00:28:41.200 --> 00:28:46.200]  我相信也是上帝給我膽小去保護我
[00:28:46.200 --> 00:28:49.200]  以致我不敢學壞
[00:28:49.200 --> 00:28:51.200]  我又會想
[00:28:51.200 --> 00:28:55.200]  如果我不是在這麼差的環境裏成長
[00:28:55.200 --> 00:28:58.200]  我猜我的人生未必會這麼努力
[00:28:58.200 --> 00:29:01.200]  正正我在這麼差的環境裏成長
[00:29:01.200 --> 00:29:03.200]  所以我很努力
[00:29:03.200 --> 00:29:05.200]  很想改善我的人生
[00:29:05.200 --> 00:29:08.200]  甚至改善我的生活
[00:29:08.200 --> 00:29:11.200]  後來見完輔導後
[00:29:11.200 --> 00:29:15.200]  我嘗試將我這些不開心的事寫出來
[00:29:15.200 --> 00:29:17.200]  即是小時候的那些
[00:29:17.200 --> 00:29:19.200]  我再高呼一次
[00:29:19.200 --> 00:29:24.200]  我發覺原來我寫出來沒有那麼害怕
[00:29:24.200 --> 00:29:26.200]  那些不幸的事、痛苦的事
[00:29:26.200 --> 00:29:29.200]  好像沒有以前那麼大威力
[00:29:29.200 --> 00:29:32.200]  今天我好像可以放棄
[00:29:32.200 --> 00:29:37.200]  否則我今天也不敢和大家分享我的經歷
[00:29:37.200 --> 00:29:39.200]  (音樂)
[00:29:39.200 --> 00:29:45.200]  頂姐妹
[00:29:45.200 --> 00:29:47.200]  作為教徒
[00:29:47.200 --> 00:29:50.200]  我們都會面對很多困難挑戰
[00:29:50.200 --> 00:29:55.200]  不幸的事都會發生在你和我的身上
[00:29:55.200 --> 00:29:59.200]  但是我們願不願意在很多困難、苦難的裏面
[00:29:59.200 --> 00:30:02.200]  我們仍然選擇堅心跟隨上帝
[00:30:02.200 --> 00:30:04.200]  持守我們的信仰
[00:30:04.200 --> 00:30:06.200]  我們願不願意做正確的事
[00:30:06.200 --> 00:30:08.200]  去擇善固執
[00:30:08.200 --> 00:30:13.200]  以至我們能夠經歷上帝豐富的恩典
[00:30:13.200 --> 00:30:18.200]  還有,真的,痛苦的事我們不能避免
[00:30:18.200 --> 00:30:20.200]  我們沒有免疫的能力
[00:30:20.200 --> 00:30:23.200]  我們也會難過,也會有傷痛
[00:30:23.200 --> 00:30:26.200]  但是我們願不願意不要讓這些苦難、傷痛
[00:30:26.200 --> 00:30:29.200]  繼續侵害我們的生命
[00:30:29.200 --> 00:30:32.200]  讓我們回想這些困難的時候
[00:30:32.200 --> 00:30:35.200]  我們能夠在過程中找到上帝的恩典
[00:30:35.200 --> 00:30:38.200]  能夠再一次被上帝的恩典、上帝的愛
[00:30:38.200 --> 00:30:41.200]  去醫治我們的心靈
[00:30:41.200 --> 00:30:43.200]  我們有請敬拜隊
[00:30:43.200 --> 00:30:56.200]  回應詩的名字叫「儘管我尚未看見」
[00:30:56.200 --> 00:31:00.200]  弟兄姊妹,我不知道今天有沒有弟兄姊妹
[00:31:00.200 --> 00:31:04.200]  你也是在經歷艱難、在經歷痛苦
[00:31:04.200 --> 00:31:09.200]  甚或可能面對香港很多經濟的不理想
[00:31:09.200 --> 00:31:12.200]  可能你也很擔心你的工作
[00:31:12.200 --> 00:31:15.200]  可能前面的路我們也未看得很清楚
[00:31:15.200 --> 00:31:19.200]  在困難的裡面,仍然在當中堵塞住
[00:31:19.200 --> 00:31:23.200]  但是你相不相信上帝仍然跟你同在
[00:31:23.200 --> 00:31:27.200]  上帝仍然要賜下恩典和平安給你
[00:31:27.200 --> 00:31:29.200]  我們一起起來吧,好嗎?
[00:31:30.200 --> 00:31:35.200]  《尋找一個海角》
[00:31:35.200 --> 00:31:45.200]  (音樂)
[00:31:45.200 --> 00:31:53.200]  (歌詞)
[00:31:54.200 --> 00:32:00.200]  想找一個海角 能靠岸
[00:32:00.200 --> 00:32:08.200]  不困在半空較前 猶豫暗了點
[00:32:08.200 --> 00:32:16.200]  想找到一抹光 伴隨我走過
[00:32:16.200 --> 00:32:24.200]  當風沙遮蔽遠方 神亦視我以往
[00:32:24.200 --> 00:32:31.200]  滔天翻湧過海浪 亦視我安息過
[00:32:31.200 --> 00:32:40.200]  當天空不再有光 向暗中不吞沒我
[00:32:40.200 --> 00:32:49.200]  在你任下可安康 儘管我
[00:32:49.200 --> 00:32:56.200]  這刻看不見 還沒看得見
[00:32:56.200 --> 00:33:04.200]  我也如骨塞你面前 請讓你比試
[00:33:04.200 --> 00:33:11.200]  即使看不見 還沒看得見
[00:33:11.200 --> 00:33:20.200]  我也願相信你 一個總照片
[00:33:20.200 --> 00:33:24.200]  我想邀請弟兄姊妹一同合上你的眼睛
[00:33:24.200 --> 00:33:30.200]  安靜在神的面前 逗留在神的同在裡
[00:33:30.200 --> 00:33:35.200]  繼續讓上帝的愛包圍著你
[00:33:35.200 --> 00:33:41.200]  用上帝溫暖大能的手去擁抱著你
[00:33:41.200 --> 00:33:43.200]  上帝很想跟你說
[00:33:43.200 --> 00:33:49.200]  孩子 可能這一刻你看不到我 但我在這裡
[00:33:49.200 --> 00:33:55.200]  孩子 這一刻可能有很多艱難 令你很不開心
[00:33:55.200 --> 00:33:59.200]  但我在這裡 我陪著你
[00:33:59.200 --> 00:34:05.200]  弟兄姊妹 我也鼓勵你靠近天父
[00:34:05.200 --> 00:34:13.200]  我不知道你生命裡有多少艱難 有多少苦 有多少不安
[00:34:13.200 --> 00:34:19.200]  甚至連說給人聽都不想說的事 我不知道那是什麼
[00:34:19.200 --> 00:34:24.200]  但今天天父很想來擁抱你 很想聽你的聲音
[00:34:24.200 --> 00:34:29.200]  很想聽你的訴苦 這一刻你就去跟天父說
[00:34:29.200 --> 00:34:31.200]  (音樂)
[00:34:31.200 --> 00:34:33.200]  (音樂)
[00:34:33.200 --> 00:34:35.200]  (音樂)
[00:35:02.200 --> 00:35:07.200]  天父我求你 一一的靠近受傷的心
[00:35:07.200 --> 00:35:12.200]  繼續用你的大愛去醫治前果
[00:35:12.200 --> 00:35:18.200]  願你去跟我們說話 讓我們體會你的痛楚
[00:35:18.200 --> 00:35:22.200]  讓你繼續放上我們的信
[00:35:22.200 --> 00:35:27.200]  可能真的還沒看到 可能都看不到什麼轉機
[00:35:27.200 --> 00:35:33.200]  讓我們擺上我們的信心 因為知道你的恩典救勇
[00:35:33.200 --> 00:35:38.200]  讓我們擺上我們的信心 仍然去稱揚你的名
[00:35:38.200 --> 00:35:44.200]  讓我們繼續擺上我們的信心 去持守我們的信仰
[00:35:44.200 --> 00:35:49.200]  還有可能有些痛 都不知道怎麼跟別人說
[00:35:49.200 --> 00:35:53.200]  可能有些痛 有些苦真的很難抹滅
[00:35:53.200 --> 00:35:57.200]  但讓我們相信你的恩典救勇
[00:35:57.200 --> 00:36:03.200]  讓我們相信你的大愛能夠去醫治我們受傷的心
[00:36:03.200 --> 00:36:07.200]  最後讓我們繼續擺上我們的信心
[00:36:07.200 --> 00:36:10.200]  讓我們繼續去靠近你的裡面
[00:36:10.200 --> 00:36:21.200]  不論前面有多少風浪 有多少波折 有多少暗湧
[00:36:21.200 --> 00:36:25.200]  讓我們仍然知道你是可以依靠的
[00:36:25.200 --> 00:36:28.200]  你是能夠投靠的各位
[00:36:28.200 --> 00:36:34.200]  (音樂)
[00:36:35.200 --> 00:36:42.200]  痛魂在每刻奮騰 處處有暗湧
[00:36:42.200 --> 00:36:49.200]  想找一個開港的靠岸
[00:36:49.200 --> 00:36:57.200]  白雲在半空間閃 舊意暗了點
[00:36:57.200 --> 00:37:04.200]  想找到一抹光 伴隨我走過
[00:37:04.200 --> 00:37:12.200]  看風沙這偉遠方 神祢是可以依靠
[00:37:12.200 --> 00:37:19.200]  當天翻湧過海浪 仍是我看著光
[00:37:19.200 --> 00:37:27.200]  天空不再有光 黑暗從不肯活動
[00:37:27.200 --> 00:37:33.200]  讓我們相信在裡面能夠安躺
[00:37:33.200 --> 00:37:35.200]  讓我們用信心去宣告
[00:37:35.200 --> 00:37:40.200]  很多東西看不到 都解決不到
[00:37:40.200 --> 00:37:44.200]  但我們仍然相信 相信你在我們當中
[00:37:44.200 --> 00:37:49.200]  相信你在我們生命 相信你的愛恩典去圍繞著我們
[00:37:49.200 --> 00:37:56.200]  即使看不見 還沒看得見
[00:37:56.200 --> 00:38:05.200]  我也相信你 因我撞照面
[00:38:05.200 --> 00:38:13.200]  像清風似中看不見 撞碎過我也知了
[00:38:13.200 --> 00:38:24.200]  你仍在任如此 圍繞
[00:38:24.200 --> 00:38:34.200]  儘管我這刻看不見 還沒看得見
[00:38:34.200 --> 00:38:42.200]  我也如不失你面前 請讓你美視
[00:38:42.200 --> 00:38:48.200]  即使看不見 還沒看得見
[00:38:48.200 --> 00:38:57.200]  我也願相信你 因我撞照面
[00:38:57.200 --> 00:39:11.200]  我也願這生相信你 因我撞照面
[00:39:11.200 --> 00:39:14.200]  天父上帝讓我們繼續投射信心
[00:39:14.200 --> 00:39:18.200]  也願天父上帝你去堅固我們的信心
[00:39:18.200 --> 00:39:19.200]  我們這樣禱告
[00:39:19.200 --> 00:39:22.200]  在奉耶穌基督的名祈求 阿們

