
[00:00:00.000 --> 00:00:05.000]  在開始聽到之前,我們一起來同心祈禱吧!
[00:25:48.000 --> 00:25:56.000]  學習等候和仰望主的時間和作為
[00:25:56.000 --> 00:25:59.000]  我記得有位姊妹
[00:25:59.000 --> 00:26:01.000]  在去水利的時候
[00:26:01.000 --> 00:26:03.000]  作見證
[00:26:03.000 --> 00:26:08.000]  她說她本來是一個充滿焦躁的人
[00:26:08.000 --> 00:26:10.000]  活了幾十年
[00:26:10.000 --> 00:26:14.000]  很容易會憂傷和情急
[00:26:14.000 --> 00:26:17.000]  有什麼事都要很快知道結果
[00:26:17.000 --> 00:26:20.000]  如果不知道就會睡不著
[00:26:20.000 --> 00:26:22.000]  弟姊妹
[00:26:22.000 --> 00:26:26.000]  這樣的人生是不是很煎熬
[00:26:26.000 --> 00:26:28.000]  這位姊妹的兒子
[00:26:28.000 --> 00:26:30.000]  信了主耶穌
[00:26:30.000 --> 00:26:32.000]  有很大的改變
[00:26:32.000 --> 00:26:35.000]  他親身看到兒子的改變
[00:26:35.000 --> 00:26:39.000]  他就看到耶穌是一位大能的神
[00:26:39.000 --> 00:26:45.000]  當他面對他先生和孫子都有事
[00:26:45.000 --> 00:26:48.000]  一怒一亂都病了
[00:26:48.000 --> 00:26:50.000]  怎麼辦呢
[00:26:50.000 --> 00:26:53.000]  按他以前很焦躁
[00:26:53.000 --> 00:26:56.000]  他當時也焦躁不安
[00:26:56.000 --> 00:26:59.000]  但是在那時候
[00:26:59.000 --> 00:27:01.000]  他就堅心決志
[00:27:01.000 --> 00:27:06.000]  專一去信靠耶穌基督這位真神
[00:27:06.000 --> 00:27:08.000]  去找他的兒子
[00:27:08.000 --> 00:27:10.000]  當他決志
[00:27:10.000 --> 00:27:12.000]  他就信了耶穌
[00:27:12.000 --> 00:27:15.000]  信了耶穌之後
[00:27:15.000 --> 00:27:19.000]  雖然他先生在醫院住了幾天
[00:27:19.000 --> 00:27:22.000]  但是他往時睡不著覺
[00:27:22.000 --> 00:27:26.000]  但是他祈禱交託主
[00:27:26.000 --> 00:27:29.000]  他就能夠安心睡覺
[00:27:29.000 --> 00:27:31.000]  睡得很好
[00:27:31.000 --> 00:27:33.000]  於是他就感到有平安
[00:27:33.000 --> 00:27:35.000]  心情平靜
[00:27:35.000 --> 00:27:37.000]  憂慮消散
[00:27:37.000 --> 00:27:40.000]  之前他很性急
[00:27:40.000 --> 00:27:42.000]  但是他慢慢信主
[00:27:42.000 --> 00:27:44.000]  他學會了忍耐
[00:27:44.000 --> 00:27:46.000]  有耐性
[00:27:46.000 --> 00:27:47.000]  未信主之前
[00:27:47.000 --> 00:27:49.000]  他有空才回教會
[00:27:49.000 --> 00:27:51.000]  但信主之後
[00:27:51.000 --> 00:27:52.000]  他將教會
[00:27:52.000 --> 00:27:54.000]  將敬拜神
[00:27:54.000 --> 00:27:56.000]  放在優先第一
[00:27:56.000 --> 00:27:59.000]  他願一生追隨主耶穌
[00:27:59.000 --> 00:28:06.000]  擺脫焦躁的煎熬
[00:28:06.000 --> 00:28:08.000]  平靜安穩
[00:28:08.000 --> 00:28:12.000]  就一直伴隨著他
[00:28:12.000 --> 00:28:17.000]  信心就是專注在神的身上
[00:28:17.000 --> 00:28:19.000]  而我自己都勉勵自己
[00:28:19.000 --> 00:28:22.000]  要時時專注在神身上
[00:28:22.000 --> 00:28:26.000]  專注在神身上有三個真理
[00:28:26.000 --> 00:28:27.000]  第一
[00:28:27.000 --> 00:28:31.000]  我們要因為神
[00:28:31.000 --> 00:28:34.000]  在基督耶穌裡面對我們的愛
[00:28:34.000 --> 00:28:39.000]  我們就會存在安全
[00:28:39.000 --> 00:28:42.000]  世界怎樣看我們都好
[00:28:42.000 --> 00:28:49.000]  但神是不變地愛著我們
[00:28:49.000 --> 00:28:51.000]  所以我們有十足的安全
[00:28:51.000 --> 00:28:53.000]  平安
[00:28:53.000 --> 00:28:54.000]  第二
[00:28:54.000 --> 00:28:56.000]  因著主耶穌的復活
[00:28:56.000 --> 00:28:59.000]  我在主裡面的一切工作
[00:28:59.000 --> 00:29:01.000]  都不會徒然
[00:29:01.000 --> 00:29:03.000]  第三
[00:29:03.000 --> 00:29:05.000]  因著神掌管萬事
[00:29:05.000 --> 00:29:07.000]  叫我得益處
[00:29:07.000 --> 00:29:09.000]  萬事都互相效力
[00:29:09.000 --> 00:29:11.000]  叫愛神的人得益處
[00:29:11.000 --> 00:29:15.000]  所以我可以對自己的生命負責
[00:29:15.000 --> 00:29:21.000]  我們如果專注在神身上
[00:29:21.000 --> 00:29:23.000]  就是他的愛
[00:29:23.000 --> 00:29:24.000]  他的旨意
[00:29:24.000 --> 00:29:26.000]  他的能力在我們裡面
[00:29:26.000 --> 00:29:29.000]  就能得到內心的平靜
[00:29:29.000 --> 00:29:33.000]  這個平靜是不會被攪擾的
[00:29:33.000 --> 00:29:36.000]  生死和福
[00:29:36.000 --> 00:29:39.000]  病好回不能好
[00:29:39.000 --> 00:29:43.000]  我們都能夠以平心去處之
[00:29:43.000 --> 00:29:47.000]  能夠常存恩賢信靠的心
[00:29:47.000 --> 00:29:52.000]  相信早日總是有神的美意在裡面
[00:29:52.000 --> 00:29:56.000]  我們的心就能夠平靜安穩
[00:29:56.000 --> 00:29:59.000]  這首詩歌雖然說
[00:29:59.000 --> 00:30:01.000]  叫我們學校像斷過賴的孩子
[00:30:01.000 --> 00:30:04.000]  躺在母親的懷中
[00:30:04.000 --> 00:30:06.000]  但其實這首詩歌
[00:30:06.000 --> 00:30:10.000]  是一個信心成熟的詩歌
[00:30:10.000 --> 00:30:12.000]  信靠神
[00:30:12.000 --> 00:30:15.000]  本來就不是很複雜
[00:30:15.000 --> 00:30:17.000]  是要單純
[00:30:17.000 --> 00:30:19.000]  單純不是簡單
[00:30:19.000 --> 00:30:20.000]  主耶穌說
[00:30:20.000 --> 00:30:22.000]  我實在告訴你們
[00:30:22.000 --> 00:30:25.000]  你們若不要不迴轉
[00:30:25.000 --> 00:30:27.000]  變成小孩子一樣
[00:30:27.000 --> 00:30:29.000]  絕不能進天國
[00:30:29.000 --> 00:30:31.000]  所以
[00:30:31.000 --> 00:30:34.000]  凡自己謙卑像小孩子的
[00:30:34.000 --> 00:30:36.000]  他在天國裡就是大的
[00:30:36.000 --> 00:30:38.000]  最大的
[00:30:38.000 --> 00:30:39.000]  換言之
[00:30:39.000 --> 00:30:42.000]  詩人如果不謙卑放下自己
[00:30:42.000 --> 00:30:46.000]  去學校斷賴的英雄的樣式
[00:30:46.000 --> 00:30:50.000]  就不能享受在神懷裡的安息
[00:30:50.000 --> 00:30:55.000]  信心需要像童字的單純
[00:30:55.000 --> 00:30:59.000]  但不是幼稚不成熟的膚淺
[00:30:59.000 --> 00:31:02.000]  我們要從童字的單純
[00:31:02.000 --> 00:31:06.000]  發展成成年的老年
[00:31:06.000 --> 00:31:08.000]  成熟的信心
[00:31:08.000 --> 00:31:12.000]  是從神得到真實的價值感
[00:31:12.000 --> 00:31:13.000]  神看我們
[00:31:13.000 --> 00:31:17.000]  不是在乎我們有多少成就
[00:31:17.000 --> 00:31:20.000]  而是我們成為怎樣的人
[00:31:20.000 --> 00:31:22.000]  凡是神的兒女
[00:31:22.000 --> 00:31:25.000]  都是神所保護
[00:31:25.000 --> 00:31:27.000]  愛顧的
[00:31:27.000 --> 00:31:30.000]  這樣我們的內心
[00:31:30.000 --> 00:31:33.000]  就有最大的安全感
[00:31:33.000 --> 00:31:36.000]  要得到內心的平靜
[00:31:36.000 --> 00:31:37.000]  第三
[00:31:37.000 --> 00:31:39.000]  要仰望神
[00:31:39.000 --> 00:31:42.000]  我們一起讀第三節
[00:31:42.000 --> 00:31:44.000]  以色列啊
[00:31:44.000 --> 00:31:46.000]  你要仰望耶和華
[00:31:46.000 --> 00:31:51.000]  從現在直到永遠
[00:31:51.000 --> 00:31:56.000]  斯人大衛的心平靜下來
[00:31:56.000 --> 00:32:00.000]  不是退入自我中心裡
[00:32:00.000 --> 00:32:03.000]  而是專注在內心
[00:32:03.000 --> 00:32:05.000]  大衛在這個時候
[00:32:05.000 --> 00:32:08.000]  他就想到其他的人
[00:32:08.000 --> 00:32:10.000]  希望其他的人
[00:32:10.000 --> 00:32:15.000]  也都同樣有平靜安穩的經歷
[00:32:15.000 --> 00:32:17.000]  大衛說以色列啊
[00:32:17.000 --> 00:32:20.000]  要仰望耶和華
[00:32:20.000 --> 00:32:22.000]  從現在直到永遠
[00:32:22.000 --> 00:32:24.000]  仰望的意思就是
[00:32:24.000 --> 00:32:27.000]  等待、期待、希望
[00:32:27.000 --> 00:32:29.000]  這樣的意思
[00:32:29.000 --> 00:32:31.000]  仰望耶和華
[00:32:31.000 --> 00:32:35.000]  就是脫離靠自己去滿足
[00:32:35.000 --> 00:32:38.000]  不再過忙亂的生活
[00:32:38.000 --> 00:32:41.000]  轉而以信心仰望神
[00:32:41.000 --> 00:32:43.000]  仰望耶和華
[00:32:43.000 --> 00:32:46.000]  就是安靜的倚靠神
[00:32:46.000 --> 00:32:48.000]  他有慈愛
[00:32:48.000 --> 00:32:51.000]  他自下豐盛的教育
[00:32:51.000 --> 00:32:53.000]  仰望耶和華的人
[00:32:53.000 --> 00:32:55.000]  就是謙卑的人
[00:32:55.000 --> 00:32:57.000]  仰望耶和華的人
[00:32:57.000 --> 00:33:00.000]  就是內心平靜的人
[00:33:00.000 --> 00:33:06.000]  大衛曾經被素羅追殺不休
[00:33:06.000 --> 00:33:09.000]  在大衛和素羅共處的時候
[00:33:09.000 --> 00:33:14.000]  素羅屢次要拿槍刺死他
[00:33:14.000 --> 00:33:19.000]  但是大衛都多次敏捷的避開
[00:33:19.000 --> 00:33:23.000]  素羅曾經追殺大衛的時候
[00:33:23.000 --> 00:33:25.000]  進入一個山洞
[00:33:25.000 --> 00:33:27.000]  要方便方便
[00:33:27.000 --> 00:33:30.000]  但是他進入那個山洞
[00:33:30.000 --> 00:33:33.000]  那個山洞就正正是大衛和他同伴
[00:33:33.000 --> 00:33:35.000]  匿藏的山洞
[00:33:35.000 --> 00:33:38.000]  其實在那個時候
[00:33:38.000 --> 00:33:44.000]  大衛是最好消滅素羅的時候
[00:33:44.000 --> 00:33:47.000]  因為素羅只有一個人
[00:33:47.000 --> 00:33:50.000]  而大衛就有一隊人
[00:33:50.000 --> 00:33:52.000]  但是大衛就因為敬畏神
[00:33:52.000 --> 00:33:56.000]  尊重素羅是耶和華的受膏者
[00:33:56.000 --> 00:33:59.000]  所以大衛就放過了素羅
[00:33:59.000 --> 00:34:02.000]  後來素羅仍然窮追大衛
[00:34:02.000 --> 00:34:06.000]  追到差一點就抓到大衛了
[00:34:06.000 --> 00:34:09.000]  但是當時當刻素羅的家人就傳來消息
[00:34:09.000 --> 00:34:12.000]  要他一定要回去處理
[00:34:12.000 --> 00:34:16.000]  所以在這個生死存亡千鈞一髮的時候
[00:34:16.000 --> 00:34:21.000]  素羅要回去就殺不到大衛
[00:34:21.000 --> 00:34:28.000]  後來大衛被神選立成為以色列的君王
[00:34:28.000 --> 00:34:30.000]  大衛實在體會
[00:34:30.000 --> 00:34:34.000]  一切的掌管都是在神的手裡
[00:34:34.000 --> 00:34:38.000]  大衛認定信靠信實的神
[00:34:38.000 --> 00:34:42.000]  信靠神行在他的旨意裡的人
[00:34:42.000 --> 00:34:46.000]  才有平安和滿足
[00:34:46.000 --> 00:34:51.000]  現代的以色列人也要學這個功課
[00:34:51.000 --> 00:34:58.000]  在以巴之間歷年都很多很多的爭戰
[00:34:58.000 --> 00:35:01.000]  禍及不少無辜的生命
[00:35:01.000 --> 00:35:06.000]  在舊約以色列記載猶大國
[00:35:06.000 --> 00:35:10.000]  被巴比倫滅亡70年之後
[00:35:10.000 --> 00:35:13.000]  神就激動波斯王鼓勵的心
[00:35:13.000 --> 00:35:15.000]  下詔通告全國
[00:35:15.000 --> 00:35:20.000]  在主前539年就授權給猶太人
[00:35:20.000 --> 00:35:24.000]  返回耶路撒冷去重建耶和華的殿
[00:35:24.000 --> 00:35:27.000]  所以以色列人應該信靠神的大令
[00:35:27.000 --> 00:35:30.000]  不要濫用自己的方法
[00:35:30.000 --> 00:35:34.000]  強暴違背神的心意
[00:35:34.000 --> 00:35:37.000]  在我開始講到的時候
[00:35:37.000 --> 00:35:42.000]  我提到在我們周圍有很多的噪音不斷
[00:35:42.000 --> 00:35:50.000]  噪音和安靜是不是不能夠相容呢?
[00:35:50.000 --> 00:35:56.000]  我們或許無法控制周圍世界的噪音大小
[00:35:56.000 --> 00:36:00.000]  但我們可以控制內心的噪音大小
[00:36:00.000 --> 00:36:01.000]  是不是?
[00:36:01.000 --> 00:36:08.000]  神為我們開了一條去平靜我們的內心
[00:36:08.000 --> 00:36:13.000]  就好像斷過賴的孩子在母親的懷中
[00:36:13.000 --> 00:36:15.000]  仰望他
[00:36:15.000 --> 00:36:21.000]  我們就能夠在嘈雜的世界裡經歷平靜安穩
[00:36:21.000 --> 00:36:25.000]  結論的時候我要總結
[00:36:25.000 --> 00:36:30.000]  這篇詩講到詩人大衛在朝見神的時候
[00:36:30.000 --> 00:36:34.000]  仍然不忘記向神陳明自己的心意
[00:36:34.000 --> 00:36:38.000]  就是不能夠狂傲
[00:36:38.000 --> 00:36:41.000]  不要高大
[00:36:41.000 --> 00:36:44.000]  不要眼睛高大
[00:36:44.000 --> 00:36:47.000]  不要逞強急躁行事
[00:36:47.000 --> 00:36:50.000]  頂姐妹讓我們向大衛學習
[00:36:50.000 --> 00:36:52.000]  放下自己的驕傲
[00:36:52.000 --> 00:36:55.000]  停止幼稚的舉動
[00:36:55.000 --> 00:36:58.000]  不再作無理的爭鬧
[00:36:58.000 --> 00:37:01.000]  我們朝見神之前要謙卑自己
[00:37:01.000 --> 00:37:04.000]  知道我們是人
[00:37:04.000 --> 00:37:06.000]  是在神之下
[00:37:06.000 --> 00:37:10.000]  神是在我們之上
[00:37:10.000 --> 00:37:15.000]  另外都讓無限的神來掌管我們有限的我
[00:37:15.000 --> 00:37:18.000]  時時仰望神的能力
[00:37:18.000 --> 00:37:23.000]  控制自己的心平靜安穩在神的面前
[00:37:23.000 --> 00:37:27.000]  好讓生命更加的成熟
[00:37:27.000 --> 00:37:32.000]  頂姐妹我們一起來安靜我們自己
[00:37:32.000 --> 00:37:37.000]  以上詩篇131篇的訊息
[00:37:37.000 --> 00:37:41.000]  有什麼觸動了你呢
[00:37:41.000 --> 00:37:45.000]  在以下的時間我給大家一分鐘左右
[00:37:45.000 --> 00:37:49.000]  你在神面前向神禱告
[00:37:49.000 --> 00:37:53.000]  然後我會帶大家進行禱告
[00:37:53.000 --> 00:38:08.000]  請大家請勿擱淚
[00:38:08.000 --> 00:38:30.000]  我們一起同心禱告
[00:38:30.000 --> 00:38:34.000]  詩人說:我的心渴想神
[00:38:34.000 --> 00:38:36.000]  就是永生神
[00:38:36.000 --> 00:38:39.000]  我何時能朝見神呢
[00:38:39.000 --> 00:38:43.000]  神啊求祢賜我們
[00:38:43.000 --> 00:38:48.000]  有一個渴慕能夠坦然朝見祢的心
[00:38:48.000 --> 00:38:51.000]  時刻與祢結連
[00:38:51.000 --> 00:38:56.000]  也都以祢的旨意為我們心靈的依歸
[00:38:56.000 --> 00:38:58.000]  學習謙卑
[00:38:58.000 --> 00:39:00.000]  全心信靠
[00:39:00.000 --> 00:39:02.000]  信服跟從祢
[00:39:02.000 --> 00:39:05.000]  學校大衛所描繪
[00:39:05.000 --> 00:39:07.000]  好像斷奶
[00:39:07.000 --> 00:39:11.000]  斷過奶的孩子在母親的懷中
[00:39:11.000 --> 00:39:14.000]  得享平靜安穩
[00:39:14.000 --> 00:39:16.000]  和滿足
[00:39:16.000 --> 00:39:19.000]  願主聽我們的禱告
[00:39:19.000 --> 00:39:23.000]  奉主耶穌基督的聖名祈求
[00:39:23.000 --> 00:39:25.000]  阿們

