
[00:00:00.000 --> 00:00:03.000]  話說有一個水果檔的老闆
[00:24:07.600 --> 00:24:11.600]  但你有沒有留意,很特別
[00:24:12.200 --> 00:24:16.600]  耶穌和他的對話和醫治的過程很特別
[00:24:16.600 --> 00:24:23.600]  有兩樣東西,第一樣東西,耶穌站在那裡,不動,叫人帶他過來
[00:24:23.600 --> 00:24:28.600]  其實耶穌有幾個選擇,第一,他不如自己走過去,明知道他視障
[00:24:28.600 --> 00:24:31.600]  你走過去,醫好他,不是更快嗎?
[00:24:31.600 --> 00:24:35.600]  或者索性就在那裡大聲叫,你要我為你做什麼?
[00:24:35.600 --> 00:24:39.600]  那邊說,我要看醫生,你好好回來
[00:24:40.200 --> 00:24:46.600]  沒理由這樣大聲叫,耶穌選擇,你叫人帶他過來
[00:24:46.600 --> 00:24:53.600]  馬福音說,那個盲人知道了之後,馬上把他的衣服丟下
[00:24:53.600 --> 00:24:56.600]  跳起來走到耶穌面前
[00:24:56.600 --> 00:25:00.600]  你想想,當天他大聲叫的時候,群眾是怎樣的?
[00:25:00.600 --> 00:25:03.600]  剛才有人大叫,你的眼光看去哪裡?
[00:25:03.600 --> 00:25:09.800]  就看著他,然後看他做什麼,看到他戴上黑超的視障
[00:25:09.800 --> 00:25:13.400]  做什麼事?他做什麼?他說什麼?他走去哪裡?
[00:25:13.400 --> 00:25:17.400]  剛才他一直走,你有沒有看著他?當然有
[00:25:17.400 --> 00:25:24.400]  就是這樣,耶穌就是想他在眾人面前走來走去
[00:25:24.400 --> 00:25:27.400]  跌跌碰碰走到他面前
[00:25:27.400 --> 00:25:33.400]  眾人的眼光看著巴蒂瑪一直走到耶穌面前
[00:25:33.400 --> 00:25:39.400]  自然大家就很好奇,耶穌和巴蒂瑪究竟跟著說什麼?
[00:25:39.400 --> 00:25:45.000]  我猜現在大家會怎樣?拿手機出來就拍下了,是吧?
[00:25:45.000 --> 00:25:49.000]  大家都想知道發生什麼事
[00:25:49.000 --> 00:25:52.000]  耶穌又很有趣
[00:25:52.000 --> 00:25:57.000]  耶穌問他問題,是吧?
[00:25:57.000 --> 00:26:02.000]  我們再看回路加福音,我特意再看一次路加福音
[00:26:02.000 --> 00:26:05.000]  耶穌問問題這個動作有沒有出現過呢?
[00:26:05.000 --> 00:26:07.000]  其實是沒有的
[00:26:07.400 --> 00:26:11.000]  我們看看路加福音,耶穌醫治有兩種情況
[00:26:11.000 --> 00:26:15.000]  第一種就是主動走近耶穌,叫耶穌醫治
[00:26:15.000 --> 00:26:18.000]  另外一個情況就是主動走近人
[00:26:18.000 --> 00:26:25.000]  人們主動走近耶穌,有這些麻風病人
[00:26:25.000 --> 00:26:29.000]  癱子、白膚障、會堂主管、患血流病的女人等等
[00:26:29.000 --> 00:26:32.000]  你會發現他們都是主動去求耶穌醫治
[00:26:32.000 --> 00:26:34.000]  耶穌就馬上醫治他們,就好了
[00:26:34.000 --> 00:26:37.000]  前前後後沒有說話的
[00:26:37.000 --> 00:26:40.600]  第二個,耶穌主動走近人去醫治
[00:26:40.600 --> 00:26:41.600]  是哪幾個?
[00:26:41.600 --> 00:26:43.600]  格拉森被鬼附的那個人
[00:26:43.600 --> 00:26:45.600]  被折磨了18年的女人
[00:26:45.600 --> 00:26:47.600]  患水腫病的女人
[00:26:47.600 --> 00:26:51.600]  原來每一次耶穌主動去醫治,是有目的的
[00:26:51.600 --> 00:26:54.600]  大家知道格拉森那個被鬼附的人
[00:26:54.600 --> 00:26:57.600]  耶穌特意過海去醫治他
[00:26:57.600 --> 00:27:00.600]  就是想他的門徒知道,他就是神的兒子
[00:27:00.600 --> 00:27:04.600]  因為那個群的靈就是這樣回答的
[00:27:05.000 --> 00:27:07.600]  這個上帝的兒子
[00:27:07.600 --> 00:27:10.600]  耶穌有目的去醫治這個人
[00:27:10.600 --> 00:27:12.600]  是想門徒知道他是神的兒子
[00:27:12.600 --> 00:27:16.600]  折磨了18年的女人,還有患水腫的
[00:27:16.600 --> 00:27:18.600]  大家如果看回聖經就知道
[00:27:18.600 --> 00:27:20.600]  耶穌是特意走過去醫治他們
[00:27:20.600 --> 00:27:24.600]  是想糾正那些宗教領袖,他們的錯誤觀念
[00:27:24.600 --> 00:27:28.600]  他們就是想看,耶穌你看看你安息日,是否要醫病
[00:27:28.600 --> 00:27:33.600]  他就前前後後說了很多話,教訓他們
[00:27:34.000 --> 00:27:36.600]  一些錯誤的觀念
[00:27:36.600 --> 00:27:41.600]  但這一次,是巴底馬主動去找耶穌
[00:27:41.600 --> 00:27:46.600]  他就問問題
[00:27:46.600 --> 00:27:50.600]  前前後後,整個路加菲翁找不到
[00:27:50.600 --> 00:27:53.600]  所有醫病的過程,是要問問題的
[00:27:53.600 --> 00:27:57.600]  就好像你答中了,就有得醫,答不中就沒有醫
[00:27:57.600 --> 00:28:00.600]  為什麼耶穌要問他?
[00:28:00.600 --> 00:28:03.600]  問他你要我做什麼?
[00:28:03.600 --> 00:28:12.200]  很簡單,大家看著他走,再看著他們的對話
[00:28:12.200 --> 00:28:15.200]  他問你上我幫你做什麼?
[00:28:15.200 --> 00:28:20.200]  他很大聲地回答,我要看見
[00:28:20.200 --> 00:28:23.200]  這就是他的信心
[00:28:23.200 --> 00:28:26.200]  他要眾人看到巴底馬對神的信心
[00:28:26.200 --> 00:28:30.200]  要他開口承認自己的不足,自己的無助
[00:28:30.600 --> 00:28:34.200]  他要靠耶穌,很大聲地說
[00:28:34.200 --> 00:28:38.200]  他要巴底馬宣告,在眾人面前宣告
[00:28:38.200 --> 00:28:45.200]  他要得醫治,因為他相信耶穌,他對神有信心
[00:28:45.200 --> 00:28:48.200]  所以剛才巴底馬這樣走過
[00:28:48.200 --> 00:28:51.200]  就在眾人面前作一個公開的見證
[00:28:51.200 --> 00:28:57.200]  就正如水禮,公開做見證
[00:28:57.600 --> 00:29:01.200]  繼續說剛才的故事
[00:29:01.200 --> 00:29:05.200]  Carousel之後,我們有機會見到面
[00:29:05.200 --> 00:29:09.200]  我沒想到,大家和好之後
[00:29:09.200 --> 00:29:11.200]  這個消息很快就有很多人知道
[00:29:11.200 --> 00:29:15.200]  轉眼間,在外國已經有人發一張照片給我
[00:29:15.200 --> 00:29:17.200]  恭喜,感謝主啊!
[00:29:17.200 --> 00:29:20.200]  這麼快你會知道?
[00:29:20.200 --> 00:29:23.200]  這個世界沒有什麼秘密
[00:29:23.600 --> 00:29:29.200]  我想回頭,這幾年其實都過得很辛苦
[00:29:29.200 --> 00:29:33.200]  因為這個人際關係,令我都不容易過
[00:29:33.200 --> 00:29:35.200]  其實對方也是
[00:29:35.200 --> 00:29:38.200]  其實在周邊看著我們兩個的人,都是一樣
[00:29:38.200 --> 00:29:43.200]  所以我們這次因為Carousel有機會相遇,能夠和好
[00:29:43.200 --> 00:29:47.200]  拍一張照片,然後到處都發到,到處都是
[00:29:47.200 --> 00:29:50.200]  就是要為神作見證
[00:29:50.600 --> 00:29:55.200]  公開作見證,讓更多人看到神在工作
[00:29:55.200 --> 00:29:59.200]  神在教導每一個關心這件事的人
[00:29:59.200 --> 00:30:03.200]  要等待神的時間,留心看一看神的計劃
[00:30:03.200 --> 00:30:09.200]  原來神要我們和好,就要讓更多人看到神的工作
[00:30:09.200 --> 00:30:16.200]  所以耶穌要不停地走過去,就是要祂很高調地作見證
[00:30:16.600 --> 00:30:21.200]  耶穌問問題,就是要祂很高調地宣告祂對神的信心
[00:30:21.200 --> 00:30:24.200]  巴蒂瑪雅雍雅看不見
[00:30:24.200 --> 00:30:28.200]  但是她心裡看到耶穌就是彌賽亞
[00:30:28.200 --> 00:30:32.200]  但相反,很多群眾看不到
[00:30:32.200 --> 00:30:40.200]  巴蒂瑪雅雍雅看到這個機會,她毫不猶豫地找機會
[00:30:40.200 --> 00:30:42.200]  所以她生命改變,跟隨主
[00:30:42.200 --> 00:30:46.200]  那群群眾看到之後,Hallelujah,讚美主
[00:30:46.200 --> 00:30:51.800]  (字幕: 請看下一集)
[00:30:51.800 --> 00:30:55.800]  剛才第三位年輕人的故事,想不想聽下去?
[00:30:55.800 --> 00:31:04.800]  老闆照樣回答她,日薪十分一
[00:31:04.800 --> 00:31:08.800]  她回答,喂,那星期六日生意額多少半給我?
[00:31:08.800 --> 00:31:12.800]  老闆就說,喂,很聰明,很有誠意
[00:31:12.800 --> 00:31:14.800]  答應了她,讓她試
[00:31:15.200 --> 00:31:17.800]  其實她看到,這些不是淘寶水果
[00:31:17.800 --> 00:31:19.800]  這些是外國進口的,很棒的東西
[00:31:19.800 --> 00:31:26.800]  不過她就擦乾淨,用一些好的紙包裝
[00:31:26.800 --> 00:31:30.800]  拿出去賣,馬上很好賣,還可以賣貴一點
[00:31:30.800 --> 00:31:32.800]  她還看到這個攤子其實是一個轉角位
[00:31:32.800 --> 00:31:34.800]  大家知道轉角位是怎樣嗎?
[00:31:34.800 --> 00:31:35.800]  好生意,是吧?
[00:31:35.800 --> 00:31:38.800]  不過她很壞,不知道那個入口躲到哪裏
[00:31:38.800 --> 00:31:40.800]  人都看不到你,轉角位就沒有了
[00:31:40.800 --> 00:31:44.800]  她就重新裝過,讓出口很容易看到
[00:31:44.800 --> 00:31:47.400]  大家在轉角位就看到這攤子
[00:31:47.400 --> 00:31:49.400]  又看到很好的水果包裝了
[00:31:49.400 --> 00:31:51.400]  很多人跟她買
[00:31:51.400 --> 00:31:54.400]  那年輕人的日薪如何?
[00:31:54.400 --> 00:31:57.400]  很多,喂,還要星期六日公眾假期
[00:31:57.400 --> 00:31:59.400]  一半,其實老闆很開心
[00:31:59.400 --> 00:32:02.400]  有人幫她搞定,繳了手不用做
[00:32:02.400 --> 00:32:05.400]  最後老闆退休
[00:32:05.400 --> 00:32:09.400]  就把這個水果攤子交給了這個年輕人
[00:32:09.400 --> 00:32:11.400]  你看回第一個年輕人
[00:32:11.800 --> 00:32:17.400]  看著這個攤子,哇,煤燈掉了,夠爛殘
[00:32:17.400 --> 00:32:18.400]  走人
[00:32:18.400 --> 00:32:21.400]  他看到機會,不過他不要
[00:32:21.400 --> 00:32:27.400]  第二個,看到,又覺得水果不漂亮
[00:32:27.400 --> 00:32:31.400]  原來他不懂得買,別人買好東西,他就當淘寶買
[00:32:31.400 --> 00:32:38.400]  但是這個年輕人看到機會,他抓緊,他走出去
[00:32:39.800 --> 00:32:43.400]  他看到老闆給他的應許
[00:32:43.400 --> 00:32:47.400]  答應他給十分之一,還給他一半公眾假期
[00:32:47.400 --> 00:32:51.400]  所以他願意來找這個機會,就去嘗試
[00:32:51.400 --> 00:32:59.400]  你的人生有沒有很多東西阻礙你跟隨耶穌呢?
[00:32:59.400 --> 00:33:02.400]  有沒有很多挑戰?
[00:33:02.400 --> 00:33:04.400]  我經常聽的
[00:33:04.400 --> 00:33:08.400]  等我讀書畢業之後再說
[00:33:09.400 --> 00:33:14.000]  但畢業之後就說,趁我年輕,先爭取多點工作經驗
[00:33:14.000 --> 00:33:18.000]  到他工作穩定,就說,我準備結婚
[00:33:18.000 --> 00:33:22.000]  我要多花點時間在家庭裏
[00:33:22.000 --> 00:33:25.000]  到他結婚穩定了,生了子女
[00:33:25.000 --> 00:33:28.000]  跟他說,哎呀,我父母都開始老了,我要照顧他
[00:33:28.000 --> 00:33:31.000]  沒什麼時間,沒什麼心力
[00:33:31.000 --> 00:33:37.000]  到他父母離世,就跟他說,是時候出來了
[00:33:37.400 --> 00:33:40.000]  現在到我身體軟弱了
[00:33:40.000 --> 00:33:48.000]  其實剛才說的每一個階段都有機會
[00:33:48.000 --> 00:33:51.000]  不過有很多東西阻礙你
[00:33:51.000 --> 00:33:55.000]  一樣,兩樣,三樣,四樣
[00:33:55.000 --> 00:33:59.000]  我們就一個一個給這些機會走出去
[00:33:59.000 --> 00:34:02.000]  其實神就在每一個階段給你很多機會
[00:34:02.000 --> 00:34:04.000]  要你去抓緊
[00:34:05.400 --> 00:34:08.000]  但我們沒有抓緊
[00:34:08.000 --> 00:34:12.000]  是呀,現在單調的工作,重複無聊的工作和生活
[00:34:12.000 --> 00:34:17.000]  有時我們只是看見環境帶給我們的負面和限制
[00:34:17.000 --> 00:34:23.000]  我們看不到神擺在我們每個人身上,祂的心意
[00:34:23.000 --> 00:34:26.000]  看不到神在我們身上的計劃
[00:34:26.000 --> 00:34:30.000]  看不到神在我們身上的機會
[00:34:30.000 --> 00:34:33.000]  所以求神給我們這個熟齡的眼睛
[00:34:33.400 --> 00:34:38.000]  看到神的計劃,看到神的應許
[00:34:38.000 --> 00:34:41.000]  我們用這首詩歌去回應
[00:34:41.000 --> 00:34:50.000]  我們求神開我們的雙眼,看到神給我們每一個機會
[00:34:50.000 --> 00:34:52.000]  雖然環境是這樣
[00:34:52.000 --> 00:34:57.000]  環遊四周看見環境陷惡
[00:34:57.000 --> 00:35:00.000]  風暴要來到
[00:35:00.400 --> 00:35:07.000]  我知道祝你的應許更重要
[00:35:07.000 --> 00:35:16.000]  當我發現自己無助人,若盼望要跌倒
[00:35:16.000 --> 00:35:22.000]  我知道你是我永遠的依靠
[00:35:22.000 --> 00:35:24.000]  我們一起唱
[00:35:24.000 --> 00:35:28.000]  環遊四周看見環境陷惡
[00:35:28.400 --> 00:35:31.000]  風暴要來到
[00:35:31.000 --> 00:35:37.000]  我知道祝你的應許更重要
[00:35:37.000 --> 00:35:39.000]  雖然環境陷惡
[00:35:39.000 --> 00:35:46.000]  當我發現自己無助人,若盼望要跌倒
[00:35:46.000 --> 00:35:53.000]  我知道你是我永遠的依靠
[00:35:53.400 --> 00:36:01.000]  開我的雙眼,讓我能看見
[00:36:01.000 --> 00:36:09.000]  勝過一切,有你在我身邊
[00:36:09.000 --> 00:36:13.000]  看見花期裡的寶貝
[00:36:13.000 --> 00:36:17.000]  祝你的大能要降限
[00:36:17.000 --> 00:36:22.000]  超越一切,我生命裡彰顯
[00:36:22.400 --> 00:36:30.000]  開我的雙眼,讓我能看見
[00:36:30.000 --> 00:36:38.000]  你有想念,生命裡在彰顯
[00:36:38.000 --> 00:36:42.000]  你那口我用的暗點
[00:36:42.000 --> 00:36:46.000]  否必做我知道永遠
[00:36:46.000 --> 00:36:52.000]  我雖然若你現身的完全
[00:36:52.000 --> 00:36:57.600]  開我的雙眼
[00:36:57.600 --> 00:36:59.600]  我們一起禱告
[00:36:59.600 --> 00:37:05.600]  我們四周有很多的險惡,風暴,困難
[00:37:05.600 --> 00:37:08.600]  但你的應許沒有改變
[00:37:08.600 --> 00:37:12.600]  我們發現自己有很多的軟弱,無助
[00:37:12.600 --> 00:37:16.600]  我們看到很多的徬徨
[00:37:16.600 --> 00:37:20.600]  但我們知道你是我們永遠的依靠
[00:37:21.000 --> 00:37:27.600]  就像巴蒂麥,他落在一個很被動,沒有機會的環境
[00:37:27.600 --> 00:37:33.600]  但他知道耶穌經過就是他得拯救的機會
[00:37:33.600 --> 00:37:38.600]  他知道耶穌經過就是他可以去找緊的機會
[00:37:38.600 --> 00:37:43.600]  去大叫:耶穌啊,祢可憐我,祢幫助我
[00:37:43.600 --> 00:37:46.600]  你呢?
[00:37:47.000 --> 00:37:53.600]  剛才Cathy說在14歲的晚堂
[00:37:53.600 --> 00:37:58.600]  神就是這樣去感動他,搞動他,激動他
[00:37:58.600 --> 00:38:00.600]  讓他回轉
[00:38:00.600 --> 00:38:02.600]  今天我不知道你幾歲
[00:38:02.600 --> 00:38:06.600]  今天的晚堂,是不是神要向你說話?
[00:38:06.600 --> 00:38:08.600]  是不是神要去提醒你?
[00:38:08.600 --> 00:38:13.600]  你有沒有看到神今天就給你開了這個機會?
[00:38:14.000 --> 00:38:19.600]  Cathy也說他人生沒有什麼特別的狀況
[00:38:19.600 --> 00:38:22.600]  但神就是這樣去感動他
[00:38:22.600 --> 00:38:26.600]  我們不需要一些很厲害的經歷
[00:38:26.600 --> 00:38:29.600]  單單找緊神給你的機會
[00:38:29.600 --> 00:38:31.600]  求神去開你的眼睛
[00:38:31.600 --> 00:38:34.600]  看到主耶穌
[00:38:42.000 --> 00:38:44.600]  雖然是這樣
[00:38:44.600 --> 00:38:49.600]  環顧四周看見環境險惡
[00:38:49.600 --> 00:38:52.600]  風暴要來到
[00:38:52.600 --> 00:38:58.600]  但我確信我知道祖尼的應許更重要
[00:38:58.600 --> 00:39:00.600]  雖然是這樣
[00:39:00.600 --> 00:39:04.600]  但我發現自己無助人
[00:39:04.600 --> 00:39:06.600]  若盼望要跌倒
[00:39:06.600 --> 00:39:08.600]  但我肯定
[00:39:09.000 --> 00:39:13.600]  知道祢是我永遠的依靠
[00:39:13.600 --> 00:39:17.600]  開我的雙眼
[00:39:17.600 --> 00:39:21.600]  讓我能看見
[00:39:21.600 --> 00:39:24.600]  勝過一切
[00:39:24.600 --> 00:39:29.600]  有祢在我身邊
[00:39:29.600 --> 00:39:33.600]  看見火麒麟的寶貝
[00:39:33.600 --> 00:39:37.600]  祝祢的大能要轉現
[00:39:38.000 --> 00:39:39.600]  越越一切
[00:39:39.600 --> 00:39:42.600]  轉到最底章犬
[00:39:42.600 --> 00:39:46.600]  開我的雙眼
[00:39:46.600 --> 00:39:50.600]  讓我能看見
[00:39:50.600 --> 00:39:53.600]  祢用想念
[00:39:53.600 --> 00:39:58.600]  顯明祢在掌權
[00:39:58.600 --> 00:40:02.600]  祢那夠我用的恩典
[00:40:02.600 --> 00:40:06.600]  否必做我知道永遠
[00:40:07.000 --> 00:40:11.600]  雖然若你掌權的單純
[00:40:11.600 --> 00:40:16.800]  要全心
[00:40:16.800 --> 00:40:21.600]  堅信祢的應許
[00:40:21.600 --> 00:40:23.600]  超越環境
[00:40:23.600 --> 00:40:28.600]  勝過所有阻礙
[00:40:28.600 --> 00:40:30.600]  平行性
[00:40:30.600 --> 00:40:34.600]  全靠祢懷疑
[00:40:35.000 --> 00:40:36.600]  阿薩諾開
[00:40:36.600 --> 00:40:39.600]  苦苦也要醒清
[00:40:39.600 --> 00:40:40.600]  我們一起起來
[00:40:40.600 --> 00:40:42.600]  來堅信主的應許
[00:40:42.600 --> 00:40:44.600]  要全心
[00:40:44.600 --> 00:40:49.600]  堅信祢的應許
[00:40:49.600 --> 00:40:51.600]  超越環境
[00:40:51.600 --> 00:40:56.600]  勝過所有阻礙
[00:40:56.600 --> 00:40:58.600]  平行性
[00:40:58.600 --> 00:41:02.600]  全靠祢懷疑
[00:41:02.600 --> 00:41:04.600]  阿薩諾開
[00:41:04.600 --> 00:41:11.200]  苦苦也要醒清
[00:41:11.200 --> 00:41:13.200]  求主開我們的雙眼
[00:41:13.200 --> 00:41:17.200]  用我的雙眼
[00:41:17.200 --> 00:41:21.200]  讓我能看見
[00:41:21.200 --> 00:41:24.200]  生活一切
[00:41:24.200 --> 00:41:29.200]  有祢在我身邊
[00:41:29.200 --> 00:41:33.200]  看見花期裡的寶貝
[00:41:33.600 --> 00:41:37.200]  祝祢的大能要見顯
[00:41:37.200 --> 00:41:39.200]  超越一切
[00:41:39.200 --> 00:41:42.200]  我生命裡掌權
[00:41:42.200 --> 00:41:46.200]  開我的雙眼
[00:41:46.200 --> 00:41:50.200]  讓我能看見
[00:41:50.200 --> 00:41:53.200]  你有想念
[00:41:53.200 --> 00:41:58.200]  生命裡在掌權
[00:41:58.200 --> 00:42:02.200]  你拿過我用的恩典
[00:42:02.600 --> 00:42:06.200]  都比照我知道永遠
[00:42:06.200 --> 00:42:12.200]  我雖然讓你掌權的完全
[00:42:12.200 --> 00:42:17.200]  開我的雙眼
[00:42:17.200 --> 00:42:20.200]  主讓我們知道
[00:42:20.200 --> 00:42:22.200]  祢愛我們每一個
[00:42:22.200 --> 00:42:24.200]  祢緊張我們每一個
[00:42:24.200 --> 00:42:26.200]  祢在我們每個階段
[00:42:26.200 --> 00:42:28.200]  祢其實不斷給我們機會
[00:42:28.200 --> 00:42:29.200]  主也赦免我們
[00:42:29.200 --> 00:42:30.200]  原來我們一個
[00:42:30.200 --> 00:42:31.200]  兩個
[00:42:31.200 --> 00:42:32.200]  三個
[00:42:32.200 --> 00:42:36.800]  我錯失了這些機會
[00:42:36.800 --> 00:42:37.800]  剛才我們每個人
[00:42:37.800 --> 00:42:39.800]  站在那裡唱詩
[00:42:39.800 --> 00:42:40.800]  不斷去呼求主
[00:42:40.800 --> 00:42:41.800]  祢開我們的雙眼
[00:42:41.800 --> 00:42:43.800]  讓我們看到祢的心意
[00:42:43.800 --> 00:42:45.800]  讓我們看見祢的計劃
[00:42:45.800 --> 00:42:46.800]  就好像巴底買一樣
[00:42:46.800 --> 00:42:47.800]  祂就抓緊
[00:42:47.800 --> 00:42:48.800]  祂不放過
[00:42:48.800 --> 00:42:49.800]  就算有人阻礙祂
[00:42:49.800 --> 00:42:52.800]  撒旦攻擊祂
[00:42:52.800 --> 00:42:54.800]  祂也大聲呼叫
[00:42:54.800 --> 00:42:56.800]  大位之子耶穌啊
[00:42:56.800 --> 00:42:57.800]  祢可憐我
[00:42:57.800 --> 00:42:58.800]  祢拯救我
[00:42:58.800 --> 00:43:00.800]  我要看見
[00:43:01.200 --> 00:43:02.800]  祢給我的機會
[00:43:02.800 --> 00:43:04.600]  主求祢
[00:43:04.600 --> 00:43:07.800]  祝福使我們剛才每個人禱告
[00:43:07.800 --> 00:43:09.800]  讓我們看到祢的機會
[00:43:09.800 --> 00:43:11.800]  今天我們的生命就迴轉
[00:43:11.800 --> 00:43:13.800]  我們今天的生命
[00:43:13.800 --> 00:43:15.800]  就作一個美好的見證
[00:43:15.800 --> 00:43:16.800]  我們多謝祢
[00:43:16.800 --> 00:43:17.800]  祈禱奉主耶穌面前
[00:43:17.800 --> 00:43:19.800]  各位請坐
[00:43:19.800 --> 00:43:21.800]  谢谢大家收看 再见

