
[00:00:00.000 --> 00:00:04.000]  很開心能夠在這個下午來到大家當中
[00:16:12.000 --> 00:16:16.000]  從此不要說他最不喜歡的那個花名
[00:16:16.000 --> 00:16:18.000]  從此你說話
[00:16:18.000 --> 00:16:19.000]  你是建立他
[00:16:19.000 --> 00:16:23.000]  除了口
[00:16:23.000 --> 00:16:25.000]  我們的心
[00:16:25.000 --> 00:16:26.000]  第二點呢
[00:16:26.000 --> 00:16:27.000]  Dirk Dean很適合今天的經文
[00:16:27.000 --> 00:16:29.000]  十二章第十節有句說話
[00:16:29.000 --> 00:16:31.000]  二人顧惜他生畜的命
[00:16:31.000 --> 00:16:34.000]  惡人的憐憫也是殘忍
[00:16:34.000 --> 00:16:36.000]  另外二人引渡他的淪舍
[00:16:36.000 --> 00:16:38.000]  惡人的渡叫人迷失
[00:16:38.000 --> 00:16:40.000]  在這裡我覺得二人有兩種關懷
[00:16:40.000 --> 00:16:43.000]  第一就是保護自己的生畜
[00:16:43.000 --> 00:16:44.000]  我原來發覺在我們恩福裡
[00:16:44.000 --> 00:16:47.000]  很多童宮都會養寵物
[00:16:47.000 --> 00:16:49.000]  我不知道寧豐
[00:16:49.000 --> 00:16:51.000]  阿君他們有沒有養
[00:16:51.000 --> 00:16:53.000]  很多養幾隻貓幾隻狗
[00:16:53.000 --> 00:16:55.000]  我不知道大家喜歡養寵物
[00:16:55.000 --> 00:16:57.000]  我自己就一般般
[00:16:57.000 --> 00:16:59.000]  我養龜都養死
[00:16:59.000 --> 00:17:00.000]  很慘
[00:17:00.000 --> 00:17:03.000]  但我的孩子就很喜歡養寵物
[00:17:03.000 --> 00:17:04.000]  我覺得這個養寵物
[00:17:04.000 --> 00:17:07.000]  都是一個內心的愛在的表達
[00:17:07.000 --> 00:17:08.000]  我都要學習
[00:17:08.000 --> 00:17:09.000]  原來訓練和龜玩
[00:17:09.000 --> 00:17:11.000]  都是一個內心的表達
[00:17:11.000 --> 00:17:14.000]  在心言裡說到
[00:17:14.000 --> 00:17:15.000]  我們的愛
[00:17:15.000 --> 00:17:17.000]  由我們的生畜
[00:17:17.000 --> 00:17:18.000]  或者我們的寵物
[00:17:18.000 --> 00:17:20.000]  延伸到我們的淪舍
[00:17:20.000 --> 00:17:22.000]  他說我們要
[00:17:22.000 --> 00:17:24.000]  引渡我們的淪舍
[00:17:24.000 --> 00:17:27.000]  引渡的意思是
[00:17:27.000 --> 00:17:29.000]  我們去觀察
[00:17:29.000 --> 00:17:31.000]  好像一個間諜
[00:17:31.000 --> 00:17:34.000]  看看你身邊的朋友有什麼需要
[00:17:34.000 --> 00:17:37.000]  然後你作出相應的行動
[00:17:37.000 --> 00:17:39.000]  二人的心
[00:17:39.000 --> 00:17:41.000]  是關心他的寵物
[00:17:41.000 --> 00:17:42.000]  關心他身邊的人
[00:17:42.000 --> 00:17:44.000]  都是由我們身邊開始
[00:17:44.000 --> 00:17:46.000]  不是由制度開始
[00:17:46.000 --> 00:17:47.000]  而第三點
[00:17:47.000 --> 00:17:49.000]  二十一章二十六節
[00:17:49.000 --> 00:17:50.000]  有人終日貪得無厭
[00:17:50.000 --> 00:17:54.000]  二人卻施捨而不論惜
[00:17:54.000 --> 00:17:57.000]  我想如果大家今天讀完這段經文
[00:17:57.000 --> 00:17:58.000]  想作為一個二人
[00:17:58.000 --> 00:17:59.000]  做一件事
[00:17:59.000 --> 00:18:01.000]  你不要叫人家的名字
[00:18:01.000 --> 00:18:02.000]  你尊敬你的同學
[00:18:02.000 --> 00:18:04.000]  第二你請他喝一杯
[00:18:04.000 --> 00:18:07.000]  你會出這個施捨而不論惜
[00:18:07.000 --> 00:18:08.000]  這個行動
[00:18:08.000 --> 00:18:09.000]  你已經在學校成為
[00:18:09.000 --> 00:18:11.000]  超乎很多人的二人
[00:18:11.000 --> 00:18:14.000]  然後二十九章第七節
[00:18:14.000 --> 00:18:15.000]  再將我們的行動
[00:18:15.000 --> 00:18:16.000]  再推一步
[00:18:16.000 --> 00:18:18.000]  二人關注貧寒人的案情
[00:18:18.000 --> 00:18:21.000]  惡人不明瞭這種知識
[00:18:21.000 --> 00:18:23.000]  我們看見真言的末後
[00:18:23.000 --> 00:18:25.000]  我們看見義 公義
[00:18:25.000 --> 00:18:28.000]  是由我們的內心散發到外面
[00:18:28.000 --> 00:18:30.000]  二人不是單單自己的追求
[00:18:30.000 --> 00:18:32.000]  更加是我們性情上的改變
[00:18:32.000 --> 00:18:34.000]  更加是我們怎樣用我們的金錢
[00:18:34.000 --> 00:18:37.000]  用我們的時間我們不論惜
[00:18:37.000 --> 00:18:39.000]  怎樣我們更加觀察別人的需要
[00:18:39.000 --> 00:18:41.000]  更加進一步
[00:18:41.000 --> 00:18:43.000]  在社會的不公義的情況下
[00:18:43.000 --> 00:18:44.000]  我們實在表達
[00:18:44.000 --> 00:18:46.000]  我們聆聽別人的故事
[00:18:46.000 --> 00:18:49.000]  以至我們關注貧寒人的案情
[00:18:49.000 --> 00:18:51.000]  聽別人講他的故事
[00:18:51.000 --> 00:18:52.000]  當施捨的時候
[00:18:52.000 --> 00:18:54.000]  不是僅僅捉住手不放
[00:18:54.000 --> 00:18:58.000]  二人的愛是關乎到身邊
[00:18:58.000 --> 00:19:00.000]  很多窮苦人的苦情
[00:19:00.000 --> 00:19:02.000]  冤情 委屈
[00:19:02.000 --> 00:19:04.000]  二人的口 二人的心
[00:19:04.000 --> 00:19:05.000]  二人的手
[00:19:05.000 --> 00:19:07.000]  一直活出來的時候
[00:19:07.000 --> 00:19:08.000]  慢慢聖經說
[00:19:08.000 --> 00:19:10.000]  我們在改變我們身邊的人
[00:19:10.000 --> 00:19:13.000]  也甚至慢慢改變身邊的世界
[00:19:13.000 --> 00:19:15.000]  我們期望最終馬會
[00:19:15.000 --> 00:19:20.000]  不是最後一個資源再分配的地方
[00:19:20.000 --> 00:19:24.000]  但教會是另一個資源再分配的地方
[00:19:24.000 --> 00:19:26.000]  我去到最後一點
[00:19:26.000 --> 00:19:29.000]  就是responsibility 二人的責任
[00:19:29.000 --> 00:19:31.000]  我剛才說了二人的結局
[00:19:31.000 --> 00:19:33.000]  二人的行動
[00:19:33.000 --> 00:19:35.000]  最後說到二人的責任
[00:19:35.000 --> 00:19:37.000]  當我們這樣活出二的時候
[00:19:37.000 --> 00:19:38.000]  二人的責任在
[00:19:38.000 --> 00:19:40.000]  《針研書25章26節》說到
[00:19:40.000 --> 00:19:42.000]  二人在惡人面前退縮
[00:19:42.000 --> 00:19:46.000]  好像教訓之泉 污染之井
[00:19:46.000 --> 00:19:48.000]  他這裡說到二人有一個很重要的責任
[00:19:48.000 --> 00:19:50.000]  在罪惡面前我們不動搖
[00:19:50.000 --> 00:19:52.000]  不退縮
[00:19:52.000 --> 00:19:55.000]  以致我們活出好像一個清泉一樣
[00:19:55.000 --> 00:19:58.000]  否則你就好像一個很混濁的泉水
[00:19:58.000 --> 00:20:02.000]  好像一個污染了的飲品一樣
[00:20:02.000 --> 00:20:04.000]  在這裡我想說
[00:20:04.000 --> 00:20:06.000]  耶穌基督是終極的二人
[00:20:06.000 --> 00:20:09.000]  他在罪面前他沒有退縮過
[00:20:09.000 --> 00:20:12.000]  以致他在罪面前走上十字架
[00:20:12.000 --> 00:20:15.000]  為你和我的罪負擔了最大的代價
[00:20:15.000 --> 00:20:17.000]  以致那個成為我們的西乃山
[00:20:17.000 --> 00:20:19.000]  以致我們能夠
[00:20:19.000 --> 00:20:21.000]  好像以色列人去到西乃山一樣
[00:20:21.000 --> 00:20:23.000]  和上帝建立關係
[00:20:23.000 --> 00:20:25.000]  他赦免了我們的罪
[00:20:25.000 --> 00:20:27.000]  以致我們能夠再一次活出二
[00:20:27.000 --> 00:20:30.000]  耶穌這個榜樣
[00:20:30.000 --> 00:20:31.000]  甚至整個《針研書》
[00:20:31.000 --> 00:20:34.000]  關於公義的一個教導
[00:20:34.000 --> 00:20:37.000]  是唯一一次出現在聖經
[00:20:37.000 --> 00:20:39.000]  就是這一節的經文
[00:20:39.000 --> 00:20:40.000]  在《針研書》11章31節
[00:20:40.000 --> 00:20:42.000]  二人在地上尚且受報
[00:20:42.000 --> 00:20:45.000]  何況惡人和罪人呢?
[00:20:45.000 --> 00:20:47.000]  這一句的《針研書》更進一步說出
[00:20:47.000 --> 00:20:49.000]  二人的責任
[00:20:49.000 --> 00:20:52.000]  二人在地上尚且受報
[00:20:52.000 --> 00:20:53.000]  何況惡人和罪人呢?
[00:20:53.000 --> 00:20:54.000]  那麼奇怪
[00:20:54.000 --> 00:20:56.000]  二人為什麼在地上受報呢?
[00:20:56.000 --> 00:20:57.000]  當你思想耶穌基督的時候
[00:20:57.000 --> 00:20:58.000]  你就明白了
[00:20:58.000 --> 00:21:01.000]  耶穌基督就在地上受到罪的報應
[00:21:01.000 --> 00:21:03.000]  不過不是為了自己的罪
[00:21:03.000 --> 00:21:04.000]  而是為了別人的罪
[00:21:04.000 --> 00:21:06.000]  所以他也同時挑戰我們
[00:21:06.000 --> 00:21:07.000]  我們怎樣行事為人
[00:21:07.000 --> 00:21:09.000]  就是在《針研書》11章31節
[00:21:09.000 --> 00:21:12.000]  在他的書信裡
[00:21:12.000 --> 00:21:15.000]  彼得前書作出了一個對《針研書》的回應
[00:21:15.000 --> 00:21:17.000]  以至作為新約的信徒
[00:21:17.000 --> 00:21:18.000]  我們知道怎樣
[00:21:18.000 --> 00:21:20.000]  學地活出二人的責任
[00:21:20.000 --> 00:21:23.000]  在彼得前書4章12到17節
[00:21:23.000 --> 00:21:24.000]  彼得這樣寫
[00:21:24.000 --> 00:21:27.000]  親愛的,有火一般的考驗臨到你們
[00:21:27.000 --> 00:21:30.000]  不要奇怪,似乎是遭遇非常的事
[00:21:30.000 --> 00:21:34.000]  都要歡喜,因為你們是與基督一同受苦
[00:21:34.000 --> 00:21:36.000]  使你們在他榮耀顯現的時候
[00:21:36.000 --> 00:21:38.000]  也可以歡喜快樂
[00:21:38.000 --> 00:21:41.000]  我們,你們若為基督的名受辱罵是有福的
[00:21:41.000 --> 00:21:45.000]  因為榮耀的靈就是上帝的靈在你們身上
[00:21:45.000 --> 00:21:51.000]  你們中間不可有人因為殺人、偷竊、作惡、好管閒事而受苦
[00:21:51.000 --> 00:21:53.000]  若有人因是基督徒而受苦
[00:21:53.000 --> 00:21:54.000]  不要引以為恥
[00:21:54.000 --> 00:21:57.000]  都要因這名歸榮耀給上帝
[00:21:57.000 --> 00:21:58.000]  因為時候到了
[00:21:58.000 --> 00:21:59.000]  他引用那一段的針研
[00:21:59.000 --> 00:22:01.000]  審判要從上帝的家開始
[00:22:01.000 --> 00:22:03.000]  就是二人嘗且受報
[00:22:03.000 --> 00:22:04.000]  若是從我們開始
[00:22:04.000 --> 00:22:08.000]  那麼不信從上帝福音的人將有何等的結局呢?
[00:22:08.000 --> 00:22:10.000]  何況罪人和惡人呢?
[00:22:10.000 --> 00:22:16.000]  當時彼得正是將受苦的基督徒鼓勵他們
[00:22:16.000 --> 00:22:20.000]  他鼓勵我們在罪面前同樣要活出一個二的責任
[00:22:20.000 --> 00:22:21.000]  就是不退縮
[00:22:21.000 --> 00:22:22.000]  當我們在罪惡面前
[00:22:22.000 --> 00:22:25.000]  我們如基督一樣能夠為別人的罪
[00:22:25.000 --> 00:22:27.000]  我們承擔我們不退縮的時候
[00:22:27.000 --> 00:22:30.000]  聖經有三樣東西告訴我們我們會發生
[00:22:30.000 --> 00:22:34.000]  第一,我們個人的生命會得到更新
[00:22:34.000 --> 00:22:37.000]  我們因為對主的命受到不公義的對待
[00:22:37.000 --> 00:22:38.000]  對我們來說是一個考驗
[00:22:38.000 --> 00:22:39.000]  是一個refinement
[00:22:39.000 --> 00:22:41.000]  如果我用一個R字
[00:22:41.000 --> 00:22:42.000]  是一個refinement
[00:22:42.000 --> 00:22:44.000]  是將我們生命的雜質除去
[00:22:44.000 --> 00:22:47.000]  將我們跟隨世界的雜質去除去
[00:22:47.000 --> 00:22:49.000]  第二,是redefine我們
[00:22:49.000 --> 00:22:51.000]  就是當我們參與基督的苦難
[00:22:51.000 --> 00:22:54.000]  我們參與基督的苦難的意思
[00:22:54.000 --> 00:22:57.000]  就是基督他已經救贖了我們
[00:22:57.000 --> 00:23:00.000]  不過他為了使教會更完美
[00:23:00.000 --> 00:23:02.000]  我們參與他這個苦難的時候
[00:23:02.000 --> 00:23:04.000]  我們同時顯明了
[00:23:04.000 --> 00:23:08.000]  我們能夠一起令教會更完美
[00:23:08.000 --> 00:23:09.000]  或者比較抽象一點
[00:23:09.000 --> 00:23:12.000]  我想大家在教會裡面都會面對很多的難處
[00:23:12.000 --> 00:23:13.000]  有時候在教會裡面
[00:23:13.000 --> 00:23:14.000]  在侍奉的裡面
[00:23:14.000 --> 00:23:15.000]  我不想跟這個組員一起
[00:23:15.000 --> 00:23:16.000]  我不想跟這個組長一起
[00:23:16.000 --> 00:23:17.000]  很多這些是艱難
[00:23:17.000 --> 00:23:21.000]  但是如果你願意為基督一起受這些苦難的時候
[00:23:21.000 --> 00:23:23.000]  你是重新被定義
[00:23:23.000 --> 00:23:25.000]  因為你願意受這個苦的時候
[00:23:25.000 --> 00:23:27.000]  你就參與基督的苦難
[00:23:27.000 --> 00:23:29.000]  你跟基督的苦難在一起
[00:23:29.000 --> 00:23:30.000]  這是彼得所說
[00:23:30.000 --> 00:23:33.000]  所以今天如果你在教會裡面覺得很大的挑戰
[00:23:33.000 --> 00:23:34.000]  很大的難處
[00:23:34.000 --> 00:23:36.000]  但是你仍然選擇參與的時候
[00:23:36.000 --> 00:23:40.000]  這個你是參與耶穌基督的苦難
[00:23:40.000 --> 00:23:43.000]  同時在苦難裡面
[00:23:43.000 --> 00:23:48.000]  我們可以看得見上帝與我們的同在
[00:23:48.000 --> 00:23:50.000]  他這裡說到
[00:23:50.000 --> 00:23:52.000]  當我們在苦難裡面的時候
[00:23:52.000 --> 00:23:54.000]  我們跟基督一起
[00:23:54.000 --> 00:23:56.000]  最後我們review
[00:23:56.000 --> 00:24:00.000]  我們信徒都因為畏義受苦的時候
[00:24:00.000 --> 00:24:03.000]  正在review另一件更重要的事情
[00:24:03.000 --> 00:24:07.000]  就是罪人和惡人的結局是何等的悲慘
[00:24:07.000 --> 00:24:09.000]  所以在苦難裡面
[00:24:09.000 --> 00:24:11.000]  我們能夠參與的時候
[00:24:11.000 --> 00:24:14.000]  第一我們受到考驗成為更賜神的人
[00:24:14.000 --> 00:24:16.000]  第二我們跟基督一起同受苦難
[00:24:16.000 --> 00:24:20.000]  第三我們正在顯明上帝最終極的審判
[00:24:20.000 --> 00:24:22.000]  所以我們回看這個關於二人的經文
[00:24:22.000 --> 00:24:25.000]  就是在說我們在罪面前同樣有這個責任
[00:24:25.000 --> 00:24:27.000]  我們不退縮
[00:24:27.000 --> 00:24:28.000]  聖經說
[00:24:28.000 --> 00:24:29.000]  耶和華的名士堅固台
[00:24:29.000 --> 00:24:32.000]  二人奔入就得安穩
[00:24:32.000 --> 00:24:34.000]  我很想很快做一個總結
[00:24:34.000 --> 00:24:39.000]  今天最惡劣的警方有一億二千萬人
[00:24:39.000 --> 00:24:42.000]  為了逃離不公義的社會和制度
[00:24:42.000 --> 00:24:44.000]  失去家園流離四方
[00:24:44.000 --> 00:24:46.000]  同樣我們面對的社會
[00:24:46.000 --> 00:24:49.000]  同樣是面對著很多很多的不公義的事情
[00:24:49.000 --> 00:24:51.000]  你打開新聞你會看到
[00:24:51.000 --> 00:24:53.000]  但是否不能改變呢
[00:24:53.000 --> 00:24:56.000]  我想我們當這群要走出社會工作的弟兄姊妹
[00:24:56.000 --> 00:24:58.000]  不要認為不能改變
[00:24:58.000 --> 00:25:00.000]  當你出到工作的環境的時候
[00:25:00.000 --> 00:25:02.000]  你會看到更加多不公義的事情
[00:25:02.000 --> 00:25:05.000]  但是聖經告訴我們
[00:25:05.000 --> 00:25:08.000]  我們不是尋求另一個更加公義的國度
[00:25:08.000 --> 00:25:10.000]  因為任何國度都會令人失望
[00:25:10.000 --> 00:25:12.000]  都會有不義的事情
[00:25:12.000 --> 00:25:14.000]  我們就正如當日以色列人一樣出埃及
[00:25:14.000 --> 00:25:17.000]  我們是來到耶和華聖山的面前
[00:25:17.000 --> 00:25:19.000]  首先來到上帝的十字架面前
[00:25:19.000 --> 00:25:21.000]  求祂洗去我們的罪
[00:25:21.000 --> 00:25:24.000]  以致我們能夠自己安心
[00:25:24.000 --> 00:25:26.000]  在上帝面前得清為義
[00:25:26.000 --> 00:25:29.000]  不要因為社會的不公義而灰心喪志
[00:25:29.000 --> 00:25:30.000]  我們看到很多人因為社會的不公義
[00:25:30.000 --> 00:25:33.000]  甚至自殺選擇自殺的都有
[00:25:33.000 --> 00:25:35.000]  但是反而我們來到耶和華的聖山面前
[00:25:35.000 --> 00:25:36.000]  我知道我是一個不義的人
[00:25:36.000 --> 00:25:37.000]  你都這樣赦免我
[00:25:37.000 --> 00:25:41.000]  我更加有能力去追求個人的義
[00:25:41.000 --> 00:25:44.000]  以致我的言語是建立其他人的
[00:25:44.000 --> 00:25:46.000]  我的生命是愛其他人的
[00:25:46.000 --> 00:25:48.000]  甚至愛其他的動物的
[00:25:48.000 --> 00:25:50.000]  我的金錢是活出義的
[00:25:50.000 --> 00:25:51.000]  我甚至最後我能夠更加
[00:25:51.000 --> 00:25:52.000]  如耶穌基督一樣
[00:25:52.000 --> 00:25:53.000]  當我見到惡的時候
[00:25:53.000 --> 00:25:55.000]  我在惡的面前我不退縮
[00:25:55.000 --> 00:25:56.000]  繼續向前去
[00:25:56.000 --> 00:25:58.000]  繼續每一步和惡步步相爭
[00:25:58.000 --> 00:26:00.000]  活出義人的責任
[00:26:00.000 --> 00:26:01.000]  如基督一樣
[00:26:01.000 --> 00:26:04.000]  甚至最後我們承受不義的虐待
[00:26:04.000 --> 00:26:06.000]  但是為了眾人得救的效果
[00:26:06.000 --> 00:26:08.000]  我們都願意走出去
[00:26:08.000 --> 00:26:10.000]  所以聖經在《針研書》
[00:26:10.000 --> 00:26:13.000]  最後對公義有一個很大的期望
[00:26:13.000 --> 00:26:14.000]  它有兩節經文
[00:26:14.000 --> 00:26:17.000]  我都總結了聖經對公義的期望
[00:26:17.000 --> 00:26:19.000]  十四章三十四節
[00:26:19.000 --> 00:26:21.000]  公義是幫國高舉
[00:26:21.000 --> 00:26:22.000]  十六章十二節
[00:26:22.000 --> 00:26:24.000]  因國為事靠公義建立
[00:26:24.000 --> 00:26:27.000]  最終當我們能夠因為耶穌基督
[00:26:27.000 --> 00:26:29.000]  再一次選擇活出義的時候
[00:26:29.000 --> 00:26:33.000]  我們的城邦可以變成一個更公義的臨在
[00:26:33.000 --> 00:26:34.000]  因為這個城邦
[00:26:34.000 --> 00:26:35.000]  有耶穌基督的教會
[00:26:35.000 --> 00:26:37.000]  和有你們願意承擔
[00:26:37.000 --> 00:26:38.000]  我們一起祈禱
[00:26:38.000 --> 00:26:42.000]  七天福我們很多時候
[00:26:42.000 --> 00:26:44.000]  在過去的十幾年裡
[00:26:44.000 --> 00:26:47.000]  我們都面對很多不義的事情
[00:26:47.000 --> 00:26:50.000]  我們內心很多的放棄
[00:26:50.000 --> 00:26:52.000]  很多的憤世嫉俗
[00:26:52.000 --> 00:26:55.000]  甚至很多的失望
[00:26:55.000 --> 00:26:56.000]  甚或絕望
[00:26:56.000 --> 00:26:57.000]  我們見到我們身邊的朋友
[00:26:57.000 --> 00:27:00.000]  可能一個一個的家庭離開的時候
[00:27:00.000 --> 00:27:01.000]  我們都在問
[00:27:01.000 --> 00:27:03.000]  這個世界有沒有一個更公義的國度
[00:27:03.000 --> 00:27:08.000]  今天在傳道書說
[00:27:08.000 --> 00:27:11.000]  在審判的地方都仍然有間諾
[00:27:11.000 --> 00:27:13.000]  求主就引領我們
[00:27:13.000 --> 00:27:15.000]  不在地上追求永恆的公義
[00:27:15.000 --> 00:27:16.000]  或者絕對的公義
[00:27:16.000 --> 00:27:18.000]  反而我們再一次像以色列人一樣
[00:27:18.000 --> 00:27:20.000]  面對絕對不義的時候
[00:27:20.000 --> 00:27:22.000]  我們來到耶和華的聖山
[00:27:22.000 --> 00:27:24.000]  尋求十字架的赦免
[00:27:24.000 --> 00:27:26.000]  深知我們都有各種的不義
[00:27:26.000 --> 00:27:28.000]  但上帝你仍然愛我們
[00:27:28.000 --> 00:27:30.000]  仍然願意赦免我們
[00:27:30.000 --> 00:27:33.000]  以至我們領受上帝你自己愛的律法的時候
[00:27:33.000 --> 00:27:35.000]  我們在這個世上
[00:27:35.000 --> 00:27:39.000]  我們能夠活出我們個人的義
[00:27:39.000 --> 00:27:41.000]  我們追求作為一個義人
[00:27:41.000 --> 00:27:42.000]  所有美好的果效
[00:27:42.000 --> 00:27:45.000]  甚至我們追求作為義人所有的行動
[00:27:45.000 --> 00:27:47.000]  我們關心我們身邊的人
[00:27:47.000 --> 00:27:48.000]  我們要善用我們的金錢
[00:27:48.000 --> 00:27:50.000]  善用我們的時間
[00:27:50.000 --> 00:27:51.000]  重新一次尋求義
[00:27:51.000 --> 00:27:53.000]  直至最終我們猶如耶穌基督一樣
[00:27:53.000 --> 00:27:55.000]  在罪的面前我們不退縮
[00:27:55.000 --> 00:27:58.000]  以至社會見到因為有教會的時候
[00:27:58.000 --> 00:28:00.000]  義能夠重臨
[00:28:00.000 --> 00:28:03.000]  我們這樣禱告奉耶穌基督的名而求
[00:28:03.000 --> 00:28:05.000]  谢谢大家收看,下次见!

