
[00:00:00.000 --> 00:00:02.480]  好 今日的講題是
[00:18:21.480 --> 00:18:23.480]  好像自助餐、自助餐
[00:18:23.480 --> 00:18:26.480]  不用擔心餓的人
[00:18:26.480 --> 00:18:28.480]  所以我們就可以歸納出
[00:18:28.480 --> 00:18:31.480]  神設立工作的本質第二點
[00:18:31.480 --> 00:18:33.480]  就是神的賜福
[00:18:33.480 --> 00:18:35.480]  就是賜予什麼所需呢
[00:18:35.480 --> 00:18:38.480]  賜予我們生活所需
[00:18:38.480 --> 00:18:40.480]  神透過我們的工作
[00:18:40.480 --> 00:18:43.480]  賜予我們生活所需
[00:18:43.480 --> 00:18:46.480]  這個是神的賜福
[00:18:46.480 --> 00:18:49.480]  原來神透過我們的工作
[00:18:49.480 --> 00:18:50.480]  祝福了我們
[00:18:50.480 --> 00:18:52.480]  供應我們的衣食住行
[00:18:52.480 --> 00:18:54.480]  也不用擔心
[00:18:54.480 --> 00:18:58.480]  當時但進入了世界是另一回事
[00:18:58.480 --> 00:19:00.480]  我們工作是很辛苦的
[00:19:00.480 --> 00:19:02.480]  剛才也有很多人舉手
[00:19:02.480 --> 00:19:04.480]  但我們不要只看負面那一面
[00:19:04.480 --> 00:19:06.480]  哎呀 很辛苦啊
[00:19:06.480 --> 00:19:07.480]  人又很麻煩
[00:19:07.480 --> 00:19:08.480]  工作又很難做
[00:19:08.480 --> 00:19:09.480]  很棘手
[00:19:09.480 --> 00:19:10.480]  你想想美好那一面
[00:19:10.480 --> 00:19:13.480]  就是你每個月工作是怎樣
[00:19:13.480 --> 00:19:15.480]  有糧出的
[00:19:15.480 --> 00:19:18.480]  是神透過這份工作
[00:19:18.480 --> 00:19:21.480]  供應給你和你的家人
[00:19:21.480 --> 00:19:23.480]  供應你們的生活需要
[00:19:23.480 --> 00:19:24.480]  這份工作有它美好的一面
[00:19:24.480 --> 00:19:26.480]  所以想想正面的事
[00:19:26.480 --> 00:19:28.480]  好像透過這份工作
[00:19:28.480 --> 00:19:30.480]  神賜福給我
[00:19:30.480 --> 00:19:33.480]  衣食住行都是一無所缺
[00:19:33.480 --> 00:19:35.480]  也賜福給我媽媽
[00:19:35.480 --> 00:19:37.480]  我媽媽不知道坐在那裡
[00:19:37.480 --> 00:19:39.480]  為什麼賜福給我媽媽呢
[00:19:39.480 --> 00:19:42.480]  因為我可以請傭人姐姐去照顧她
[00:19:42.480 --> 00:19:45.480]  這份工作也祝福了我傭人姐姐
[00:19:45.480 --> 00:19:50.480]  因為我傭人姐姐有五個家人在印尼
[00:19:50.480 --> 00:19:52.480]  一家六口
[00:19:52.480 --> 00:19:54.480]  所以我一個人工作
[00:19:54.480 --> 00:19:58.480]  其實是養了八個人
[00:19:58.480 --> 00:20:00.480]  包括我自己
[00:20:00.480 --> 00:20:03.480]  所以當我每個月發工資給傭人姐姐
[00:20:03.480 --> 00:20:05.480]  傭人姐姐就會WhatsApp我
[00:20:05.480 --> 00:20:07.480]  她就會說Bless your job
[00:20:07.480 --> 00:20:08.480]  為什麼要Bless your job呢
[00:20:08.480 --> 00:20:10.480]  不是Bless我其他東西
[00:20:10.480 --> 00:20:11.480]  要祝福我的工作
[00:20:11.480 --> 00:20:14.480]  因為如果媽媽沒有工作
[00:20:14.480 --> 00:20:15.480]  沒有工資發
[00:20:15.480 --> 00:20:17.480]  她就沒有工資發
[00:20:17.480 --> 00:20:19.480]  一家六口也要靠這份工資
[00:20:19.480 --> 00:20:22.480]  所以我們的工作其實是祝福了很多人
[00:20:22.480 --> 00:20:27.480]  神透過工作賜予我們生活的所需
[00:20:27.480 --> 00:20:30.480]  頂姐妹 神又透過你的工作
[00:20:30.480 --> 00:20:33.480]  如何賜福給你和你的家人呢
[00:20:33.480 --> 00:20:35.480]  你今天所有的東西
[00:20:35.480 --> 00:20:38.480]  手上的東西 手機 衣服 鞋襪
[00:20:38.480 --> 00:20:40.480]  其實都是透過你的工作
[00:20:40.480 --> 00:20:42.480]  或者是其他人的工作
[00:20:42.480 --> 00:20:44.480]  才能擁有
[00:20:44.480 --> 00:20:47.480]  所以工作是重要的
[00:20:47.480 --> 00:20:51.480]  但是我們工作得到這些生活所需
[00:20:51.480 --> 00:20:53.480]  我們最終其實要多謝誰呢
[00:20:53.480 --> 00:20:54.480]  多謝神
[00:20:54.480 --> 00:20:56.480]  因為神賜福我們才有工作
[00:20:56.480 --> 00:20:58.480]  我們才有東西吃
[00:20:58.480 --> 00:20:59.480]  所以多謝神
[00:20:59.480 --> 00:21:01.480]  我們看完第一點
[00:21:01.480 --> 00:21:02.480]  我們看看PowerPoint
[00:21:02.480 --> 00:21:06.480]  就是看完神設立工作的本質
[00:21:06.480 --> 00:21:08.480]  A就是神的命令
[00:21:08.480 --> 00:21:11.480]  人要代表神去管理萬物
[00:21:11.480 --> 00:21:14.480]  維護創造的秩序
[00:21:14.480 --> 00:21:16.480]  所以人有神的樣式
[00:21:16.480 --> 00:21:17.480]  神的形象
[00:21:17.480 --> 00:21:20.480]  就是這樣可以代表神去管理
[00:21:20.480 --> 00:21:22.480]  每一個人都是經理
[00:21:22.480 --> 00:21:25.480]  然後Boy剛才你看了
[00:21:25.480 --> 00:21:27.480]  工作也是神的賜福
[00:21:27.480 --> 00:21:30.480]  透過工作賜給我們生活的需要
[00:21:30.480 --> 00:21:32.480]  我們再仔細看看
[00:21:32.480 --> 00:21:36.480]  究竟亞當實質上要做些什麼
[00:21:36.480 --> 00:21:38.480]  神要求亞當做些什麼
[00:21:38.480 --> 00:21:40.480]  去管理萬物呢
[00:21:40.480 --> 00:21:42.480]  因為管理是不容易的
[00:21:42.480 --> 00:21:43.480]  我們繼續看
[00:21:43.480 --> 00:21:46.480]  第二章 第七節
[00:21:46.480 --> 00:21:50.480]  這裡說到耶和華神用土地的塵土
[00:21:50.480 --> 00:21:52.480]  塑造了亞當
[00:21:52.480 --> 00:21:54.480]  亞當英文就是The Man
[00:21:54.480 --> 00:21:56.480]  因為原文Adam
[00:21:56.480 --> 00:21:59.480]  Adam希伯來文就是人的意思
[00:21:59.480 --> 00:22:01.480]  有沒有人叫亞當的
[00:22:01.480 --> 00:22:03.480]  亞當就是人
[00:22:03.480 --> 00:22:06.480]  現在認識了一個希伯來文
[00:22:06.480 --> 00:22:08.480]  神做了Adam就是一個人
[00:22:08.480 --> 00:22:11.480]  他就將生命的氣
[00:22:11.480 --> 00:22:13.480]  吹進亞當的鼻孔
[00:22:13.480 --> 00:22:16.480]  亞當就成為了有生命的人
[00:22:16.480 --> 00:22:19.480]  耶和華神在東方的伊甸
[00:22:19.480 --> 00:22:21.480]  栽種了一個原子
[00:22:21.480 --> 00:22:22.480]  伊甸源
[00:22:22.480 --> 00:22:26.480]  就將神所塑造的亞當
[00:22:26.480 --> 00:22:27.480]  放在那裡
[00:22:27.480 --> 00:22:29.480]  放在伊甸源那裡
[00:22:29.480 --> 00:22:30.480]  第九節
[00:22:30.480 --> 00:22:32.480]  耶和華神就使各種樹木
[00:22:32.480 --> 00:22:36.480]  都從土地那裡長出來
[00:22:36.480 --> 00:22:38.480]  使人看著喜愛果子
[00:22:38.480 --> 00:22:40.480]  又是好的食物
[00:22:40.480 --> 00:22:42.480]  生命樹就在原子中央
[00:22:42.480 --> 00:22:44.480]  那裡還有善惡知識樹
[00:22:44.480 --> 00:22:46.480]  這個稍後會說的善惡知識樹
[00:22:46.480 --> 00:22:48.480]  是不可以吃的果子
[00:22:48.480 --> 00:22:50.480]  其他全部都可以吃
[00:22:50.480 --> 00:22:51.480]  第十節
[00:22:51.480 --> 00:22:54.480]  有一條河就從伊甸那裡流出來
[00:22:54.480 --> 00:22:56.480]  是硝冠的原子
[00:22:56.480 --> 00:22:58.480]  所以我們看到神的創造
[00:22:58.480 --> 00:23:00.480]  神的設計是很細心的
[00:23:00.480 --> 00:23:02.480]  連河水都有
[00:23:02.480 --> 00:23:05.480]  可以灌溉伊甸源
[00:23:05.480 --> 00:23:08.480]  我用紅色打亮了那些字
[00:23:08.480 --> 00:23:10.480]  就是神所做的事
[00:23:10.480 --> 00:23:12.480]  你看到其實創世
[00:23:12.480 --> 00:23:15.480]  所以大部分全部的事
[00:23:15.480 --> 00:23:16.480]  都是神做的
[00:23:16.480 --> 00:23:18.480]  神是做很多的事
[00:23:18.480 --> 00:23:20.480]  我們繼續看十五節
[00:23:20.480 --> 00:23:23.480]  耶和華神就把亞當帶來
[00:23:23.480 --> 00:23:25.480]  安置在伊甸源裡面
[00:23:25.480 --> 00:23:27.480]  讓亞當去耕種
[00:23:27.480 --> 00:23:29.480]  看管原子
[00:23:29.480 --> 00:23:31.480]  英文的原文
[00:23:31.480 --> 00:23:32.480]  希伯來文就是
[00:23:32.480 --> 00:23:34.480]  to work it and keep it
[00:23:34.480 --> 00:23:35.480]  中文就翻譯做
[00:23:35.480 --> 00:23:36.480]  怎樣叫work it
[00:23:36.480 --> 00:23:37.480]  怎樣工作呢
[00:23:37.480 --> 00:23:39.480]  就是在土地去耕種
[00:23:39.480 --> 00:23:41.480]  keep it就是要
[00:23:41.480 --> 00:23:43.480]  keep住原子
[00:23:43.480 --> 00:23:46.480]  其實伊甸源是亞當住的地方
[00:23:46.480 --> 00:23:48.480]  給一個住的地方來
[00:23:48.480 --> 00:23:50.480]  你是不是要好好keep住它
[00:23:50.480 --> 00:23:51.480]  給你一個房子住
[00:23:51.480 --> 00:23:53.480]  你也要好好keep住它
[00:23:53.480 --> 00:23:55.480]  保護住它
[00:23:55.480 --> 00:23:57.480]  不要弄壞了
[00:23:57.480 --> 00:23:58.480]  所以神叫亞當
[00:23:58.480 --> 00:24:00.480]  現在給你伊甸源打理
[00:24:00.480 --> 00:24:04.480]  你也要好好管理它
[00:24:04.480 --> 00:24:07.480]  如果亞當是這樣
[00:24:07.480 --> 00:24:09.480]  其實我們人都是跟著的
[00:24:09.480 --> 00:24:10.480]  to work it and keep it
[00:24:10.480 --> 00:24:12.480]  都是我們全人類要做的
[00:24:12.480 --> 00:24:13.480]  就是要工作
[00:24:13.480 --> 00:24:18.480]  要保持神本身原本的環境
[00:24:18.480 --> 00:24:20.480]  所以我們要環保
[00:24:20.480 --> 00:24:22.480]  要保持秩序
[00:24:22.480 --> 00:24:25.480]  我們在經文留意到一件事
[00:24:25.480 --> 00:24:29.480]  就是誰帶亞當去伊甸源
[00:24:29.480 --> 00:24:30.480]  神
[00:24:30.480 --> 00:24:33.480]  不是亞當自己走過去的
[00:24:33.480 --> 00:24:34.480]  因為亞當
[00:24:34.480 --> 00:24:36.480]  根本我也不知道要做什麼
[00:24:36.480 --> 00:24:38.480]  我也不知道要去哪裡做工
[00:24:38.480 --> 00:24:40.480]  是神親自帶亞當
[00:24:40.480 --> 00:24:42.480]  去伊甸源那裡
[00:24:42.480 --> 00:24:44.480]  告訴他要做什麼工作
[00:24:44.480 --> 00:24:46.480]  所以當我們去找工作
[00:24:46.480 --> 00:24:48.480]  尤其是現在有不少代業
[00:24:48.480 --> 00:24:49.480]  我們要找工作的時候
[00:24:49.480 --> 00:24:51.480]  你不妨可以這樣去祈禱
[00:24:51.480 --> 00:24:52.480]  神啊
[00:24:52.480 --> 00:24:57.480]  你當初怎樣帶亞當去伊甸源
[00:24:57.480 --> 00:24:59.480]  你今天同樣帶領我
[00:24:59.480 --> 00:25:01.480]  去一個合適的地方
[00:25:01.480 --> 00:25:02.480]  合適的崗位
[00:25:02.480 --> 00:25:04.480]  去做你想我做什麼
[00:25:04.480 --> 00:25:05.480]  因為我不知道
[00:25:05.480 --> 00:25:06.480]  其實我做什麼好
[00:25:06.480 --> 00:25:07.480]  不如你告訴我
[00:25:07.480 --> 00:25:08.480]  要做什麼好
[00:25:08.480 --> 00:25:10.480]  好像亞當那樣
[00:25:10.480 --> 00:25:12.480]  有時候我們真的不知道要做什麼
[00:25:12.480 --> 00:25:13.480]  不知道什麼最適合
[00:25:13.480 --> 00:25:16.480]  上帝的安排就是最好的
[00:25:16.480 --> 00:25:18.480]  好像以前那樣
[00:25:18.480 --> 00:25:19.480]  我未信主之前
[00:25:19.480 --> 00:25:21.480]  那時候樓價很厲害
[00:25:21.480 --> 00:25:22.480]  我就以為
[00:25:22.480 --> 00:25:24.480]  蓋房子做建築師
[00:25:24.480 --> 00:25:26.480]  前途無可限量
[00:25:26.480 --> 00:25:27.480]  就很好了
[00:25:27.480 --> 00:25:29.480]  所以我在這裡之前
[00:25:29.480 --> 00:25:30.480]  我是做建築的
[00:25:30.480 --> 00:25:33.480]  但是後來神就帶領我
[00:25:33.480 --> 00:25:34.480]  做傳導人
[00:25:34.480 --> 00:25:35.480]  現在做牧師
[00:25:35.480 --> 00:25:36.480]  是比以前更好的
[00:25:36.480 --> 00:25:37.480]  所以不要想著
[00:25:37.480 --> 00:25:40.480]  我打算做什麼是很好的
[00:25:40.480 --> 00:25:42.480]  有時候上帝幫你安排
[00:25:42.480 --> 00:25:43.480]  為你開路
[00:25:43.480 --> 00:25:46.480]  那個會更好
[00:25:46.480 --> 00:25:50.480]  所以神帶領你去某一個行業
[00:25:50.480 --> 00:25:51.480]  你不要以為
[00:25:51.480 --> 00:25:52.480]  這麼巧合
[00:25:52.480 --> 00:25:54.480]  我遇到那個朋友
[00:25:54.480 --> 00:25:56.480]  他就帶我進了那個行業
[00:25:56.480 --> 00:25:58.480]  未必是這麼巧合的
[00:25:58.480 --> 00:25:59.480]  其實可能就是
[00:25:59.480 --> 00:26:02.480]  神帶領你去這間公司
[00:26:02.480 --> 00:26:03.480]  去這個崗位
[00:26:03.480 --> 00:26:05.480]  可能背後有神的心意
[00:26:05.480 --> 00:26:07.480]  所以我們不要遇到困難
[00:26:07.480 --> 00:26:08.480]  遇到一些問題
[00:26:08.480 --> 00:26:09.480]  就說我不做了
[00:26:09.480 --> 00:26:10.480]  我遞辭職信
[00:26:10.480 --> 00:26:11.480]  劈炮
[00:26:11.480 --> 00:26:14.480]  不要這麼輕易就說
[00:26:14.480 --> 00:26:16.480]  不做那份工作
[00:26:16.480 --> 00:26:18.480]  因為是神帶領你來的
[00:26:18.480 --> 00:26:19.480]  所以你要祈禱
[00:26:19.480 --> 00:26:21.480]  你要尋問神的心意
[00:26:21.480 --> 00:26:23.480]  你才可以辭職去轉行
[00:26:23.480 --> 00:26:24.480]  因為你要記得
[00:26:24.480 --> 00:26:27.480]  本身是上帝帶領這個行業
[00:26:27.480 --> 00:26:29.480]  來這份工作
[00:26:29.480 --> 00:26:31.480]  如果你很清楚自己
[00:26:31.480 --> 00:26:32.480]  我很想做這件事
[00:26:32.480 --> 00:26:33.480]  我的熱誠是這件事
[00:26:33.480 --> 00:26:34.480]  不要緊
[00:26:34.480 --> 00:26:35.480]  你告訴神
[00:26:35.480 --> 00:26:37.480]  你求神都要帶領你
[00:26:37.480 --> 00:26:38.480]  因為這一行
[00:26:38.480 --> 00:26:39.480]  很多公司
[00:26:39.480 --> 00:26:40.480]  很多職位
[00:26:40.480 --> 00:26:42.480]  都要上帝的帶領
[00:26:42.480 --> 00:26:45.480]  好像上帝當初帶領阿當一樣
[00:26:45.480 --> 00:26:49.480]  所以我們就看了
[00:26:49.480 --> 00:26:50.480]  這個二
[00:26:50.480 --> 00:26:52.480]  看到第二點了
[00:26:52.480 --> 00:26:54.480]  就是神給阿當的工作內容
[00:26:54.480 --> 00:26:55.480]  要做什麼呢
[00:26:55.480 --> 00:26:59.480]  就是要奸狀和什麼原子
[00:26:59.480 --> 00:27:00.480]  看顧原子
[00:27:00.480 --> 00:27:02.480]  要keep
[00:27:02.480 --> 00:27:05.480]  不是只做一件事
[00:27:05.480 --> 00:27:06.480]  你今天做工
[00:27:06.480 --> 00:27:07.480]  也不是只做一件事
[00:27:07.480 --> 00:27:08.480]  還有其他事做
[00:27:08.480 --> 00:27:10.480]  阿當有另一個大project
[00:27:10.480 --> 00:27:12.480]  是神給他做的
[00:27:12.480 --> 00:27:14.480]  請大家去讀
[00:27:14.480 --> 00:27:16.480]  二章十九至二十節
[00:27:16.480 --> 00:27:18.480]  預備起
[00:27:33.480 --> 00:27:50.480]  我們就說到大綱的第二點
[00:27:50.480 --> 00:27:52.480]  就是神給阿當的工作內容
[00:27:52.480 --> 00:27:53.480]  第二件事要做
[00:27:53.480 --> 00:27:57.480]  就是給各種動物起名
[00:27:57.480 --> 00:27:59.480]  gave names
[00:27:59.480 --> 00:28:00.480]  很多名字
[00:28:00.480 --> 00:28:05.480]  你猜要起多少個名字呢
[00:28:05.480 --> 00:28:07.480]  視乎有多少個物種
[00:28:07.480 --> 00:28:12.480]  一章二十節就說到
[00:28:12.480 --> 00:28:14.480]  阿當給各種生畜
[00:28:14.480 --> 00:28:16.480]  又有天空的飛鳥
[00:28:16.480 --> 00:28:20.480]  和田野的各種動物起了名字
[00:28:20.480 --> 00:28:24.480]  其實代表人類在自然界裡的領導地位
[00:28:24.480 --> 00:28:27.480]  比其他動物更有智慧
[00:28:27.480 --> 00:28:29.480]  你們所有的名字都是我改的
[00:28:29.480 --> 00:28:32.480]  所以人被稱為萬物之靈
[00:28:32.480 --> 00:28:33.480]  其實也很合適
[00:28:33.480 --> 00:28:35.480]  因為在自然界裡
[00:28:35.480 --> 00:28:37.480]  人有最高的位分
[00:28:37.480 --> 00:28:40.480]  這個位分也代表一種很大的責任
[00:28:40.480 --> 00:28:46.480]  我們要代表上帝好好照顧各種物種
[00:28:46.480 --> 00:28:48.480]  要take care動物
[00:28:48.480 --> 00:28:49.480]  根據估計
[00:28:49.480 --> 00:28:51.480]  創世的時候
[00:28:51.480 --> 00:28:56.480]  由一千至三千種類的動物
[00:28:56.480 --> 00:28:58.480]  飛鳥和走獸
[00:28:58.480 --> 00:29:01.480]  拿中間數當作是二千種
[00:29:01.480 --> 00:29:03.480]  二千種的動物飛鳥
[00:29:03.480 --> 00:29:06.480]  幾千隻動物就像這個圖
[00:29:06.480 --> 00:29:07.480]  這麼多
[00:29:07.480 --> 00:29:08.480]  那怎麼辦呢
[00:29:08.480 --> 00:29:09.480]  幾千隻動物
[00:29:09.480 --> 00:29:11.480]  如果我是阿當
[00:29:11.480 --> 00:29:13.480]  我會叫上帝叫這些動物飛鳥
[00:29:13.480 --> 00:29:15.480]  拜託你們先排隊
[00:29:15.480 --> 00:29:17.480]  不要全都過來了
[00:29:17.480 --> 00:29:18.480]  逐個逐個來
[00:29:18.480 --> 00:29:20.480]  讓我看看你們什麼樣子
[00:29:20.480 --> 00:29:22.480]  看看你們有什麼特徵
[00:29:22.480 --> 00:29:23.480]  做些動作
[00:29:23.480 --> 00:29:25.480]  猴子打個關斗來看看
[00:29:25.480 --> 00:29:26.480]  聽聽你們的聲音
[00:29:26.480 --> 00:29:28.480]  然後我幫你們起個好名字
[00:29:28.480 --> 00:29:32.480]  如果是我做的應該是這樣的
[00:29:32.480 --> 00:29:34.480]  所以就像這個圖一樣
[00:29:34.480 --> 00:29:35.480]  排了長龍
[00:29:35.480 --> 00:29:37.480]  這個是我想的
[00:29:37.480 --> 00:29:39.480]  這個是AI做出來的
[00:29:39.480 --> 00:29:42.480]  長到看不到龍尾
[00:29:42.480 --> 00:29:44.480]  所以我說這個是大project
[00:29:44.480 --> 00:29:48.480]  有幾千隻動物排隊來等你起名
[00:29:48.480 --> 00:29:49.480]  這樣也好
[00:29:49.480 --> 00:29:51.480]  其實每一種動物都來到人面前
[00:29:51.480 --> 00:29:53.480]  就是知道這個是我們的manager
[00:29:53.480 --> 00:29:54.480]  是他管理我們
[00:29:54.480 --> 00:29:56.480]  我們有什麼東西去找他
[00:29:56.480 --> 00:29:59.480]  我做這個圖的時候
[00:29:59.480 --> 00:30:01.480]  我發覺這份工作也挺有趣的
[00:30:01.480 --> 00:30:03.480]  好像去了野生動物園一樣
[00:30:03.480 --> 00:30:04.480]  很熱鬧
[00:30:04.480 --> 00:30:06.480]  也很有趣
[00:30:06.480 --> 00:30:09.480]  但是想不想做就另一回事
[00:30:09.480 --> 00:30:10.480]  好
[00:30:10.480 --> 00:30:13.480]  我們就看了第二點
[00:30:13.480 --> 00:30:15.480]  就是神比亞當的工作內容
[00:30:15.480 --> 00:30:16.480]  JD
[00:30:16.480 --> 00:30:17.480]  就是Job Description
[00:30:17.480 --> 00:30:18.480]  或者
[00:30:18.480 --> 00:30:20.480]  究竟要做些什麼呢
[00:30:20.480 --> 00:30:22.480]  開頭的時候
[00:30:22.480 --> 00:30:24.480]  你記不記得第一章神命令人
[00:30:24.480 --> 00:30:26.480]  是做些什麼的
[00:30:26.480 --> 00:30:27.480]  看看
[00:30:27.480 --> 00:30:28.480]  剛才說了
[00:30:28.480 --> 00:30:30.480]  神比亞當的工作內容是兩樣
[00:30:30.480 --> 00:30:32.480]  要耕種看管原子
[00:30:32.480 --> 00:30:36.480]  還有要幫各樣動物起名
[00:30:36.480 --> 00:30:39.480]  一章28節其實神對人說
[00:30:39.480 --> 00:30:41.480]  你要主宰大地
[00:30:41.480 --> 00:30:44.480]  要統管這些海洛空的動物
[00:30:44.480 --> 00:30:46.480]  主宰大地
[00:30:46.480 --> 00:30:48.480]  開頭看的時候
[00:30:48.480 --> 00:30:49.480]  還以為亞當
[00:30:49.480 --> 00:30:52.480]  主宰很厲害
[00:30:52.480 --> 00:30:53.480]  才要所有人馴服你
[00:30:53.480 --> 00:30:55.480]  我以為你不是做CEO
[00:30:55.480 --> 00:30:57.480]  你應該做總經理
[00:30:57.480 --> 00:30:59.480]  誰知道原來主宰大地
[00:30:59.480 --> 00:31:02.480]  是要亞當下手下腳去耕田
[00:31:02.480 --> 00:31:04.480]  做園丁
[00:31:04.480 --> 00:31:06.480]  所以原來神的心意
[00:31:06.480 --> 00:31:09.480]  是要人去開墾地土
[00:31:09.480 --> 00:31:11.480]  因為土地有很多潛能
[00:31:11.480 --> 00:31:12.480]  很多Potential
[00:31:12.480 --> 00:31:14.480]  是有待人去開發的
[00:31:14.480 --> 00:31:15.480]  所以有時候
[00:31:15.480 --> 00:31:16.480]  看到主宰大地
[00:31:16.480 --> 00:31:18.480]  以為是坐在這裡享受世界
[00:31:18.480 --> 00:31:19.480]  原來不是
[00:31:19.480 --> 00:31:22.480]  是要下手下腳去做
[00:31:22.480 --> 00:31:23.480]  一章28節
[00:31:23.480 --> 00:31:27.480]  神也要人去統管海洛空的動物
[00:31:27.480 --> 00:31:29.480]  又以為Rule over
[00:31:29.480 --> 00:31:31.480]  應該是Ruler
[00:31:31.480 --> 00:31:33.480]  有些動物來服侍你
[00:31:33.480 --> 00:31:35.480]  有些猴子在斟茶遞水
[00:31:35.480 --> 00:31:36.480]  應該是這樣的
[00:31:36.480 --> 00:31:37.480]  想像之中
[00:31:37.480 --> 00:31:38.480]  你是一個Ruler
[00:31:38.480 --> 00:31:39.480]  你是一個統治者
[00:31:39.480 --> 00:31:41.480]  但原來不是
[00:31:41.480 --> 00:31:43.480]  當你要統管海洛空的萬物
[00:31:43.480 --> 00:31:46.480]  你是要去到動物當中
[00:31:46.480 --> 00:31:48.480]  認識牠們
[00:31:48.480 --> 00:31:49.480]  你不只是高高在上
[00:31:49.480 --> 00:31:50.480]  幫牠起名
[00:31:50.480 --> 00:31:52.480]  是要走到牠們當中
[00:31:52.480 --> 00:31:53.480]  認識牠們
[00:31:53.480 --> 00:31:55.480]  這一點對我來說
[00:31:55.480 --> 00:31:56.480]  也很有啟發性
[00:31:56.480 --> 00:31:57.480]  很有Insight
[00:31:57.480 --> 00:31:59.480]  原來做管理層
[00:31:59.480 --> 00:32:00.480]  不是高高在上
[00:32:00.480 --> 00:32:01.480]  而是你要去到
[00:32:01.480 --> 00:32:03.480]  你要管理的人當中
[00:32:03.480 --> 00:32:04.480]  你要認識牠們
[00:32:04.480 --> 00:32:06.480]  你要聆聽牠們
[00:32:06.480 --> 00:32:10.480]  神的心意就是這樣
[00:32:10.480 --> 00:32:11.480]  因為我知道當中
[00:32:11.480 --> 00:32:13.480]  不少是管理階層
[00:32:13.480 --> 00:32:15.480]  我聽到團友說
[00:32:15.480 --> 00:32:18.480]  有一個下屬不知道怎麼管理
[00:32:18.480 --> 00:32:20.480]  其中我們可以學
[00:32:20.480 --> 00:32:21.480]  就像阿Don這樣
[00:32:21.480 --> 00:32:22.480]  就是要走進牠們當中
[00:32:22.480 --> 00:32:23.480]  認識牠們
[00:32:23.480 --> 00:32:25.480]  聆聽牠們
[00:32:25.480 --> 00:32:27.480]  無論你管理下屬也好
[00:32:27.480 --> 00:32:29.480]  或者你是家庭主婦
[00:32:29.480 --> 00:32:31.480]  管理小朋友也好
[00:32:31.480 --> 00:32:32.480]  都可以像阿Don這樣
[00:32:32.480 --> 00:32:33.480]  去牠們當中
[00:32:33.480 --> 00:32:34.480]  認識牠們
[00:32:34.480 --> 00:32:35.480]  聆聽牠們
[00:32:35.480 --> 00:32:40.480]  到底誰決定阿Don這個JD呢?
[00:32:40.480 --> 00:32:42.480]  工作量是誰定的?
[00:32:42.480 --> 00:32:43.480]  他有沒有自己定的呢?
[00:32:43.480 --> 00:32:45.480]  阿Don有沒有定的呢?
[00:32:45.480 --> 00:32:47.480]  沒有定的
[00:32:47.480 --> 00:32:50.480]  阿Don完全要聽上帝
[00:32:50.480 --> 00:32:51.480]  上頭的吩咐
[00:32:51.480 --> 00:32:53.480]  要他做什麼就做什麼
[00:32:53.480 --> 00:32:55.480]  我在當中也找到一些安慰
[00:32:55.480 --> 00:32:56.480]  因為我們工作
[00:32:56.480 --> 00:32:58.480]  有時也沒有定的
[00:32:58.480 --> 00:32:59.480]  阿Don沒有定
[00:32:59.480 --> 00:33:00.480]  原來我們也沒有定
[00:33:00.480 --> 00:33:02.480]  打工仔就是這樣
[00:33:02.480 --> 00:33:05.480]  從來沒有說要定自己做什麼
[00:33:05.480 --> 00:33:07.480]  都是上頭決定
[00:33:07.480 --> 00:33:08.480]  如果你身為打工仔
[00:33:08.480 --> 00:33:10.480]  你可以決定自己做什麼
[00:33:10.480 --> 00:33:11.480]  那你就很幸福了
[00:33:11.480 --> 00:33:12.480]  因為史上第一位打工仔
[00:33:12.480 --> 00:33:15.480]  也沒有自己決定去做什麼
[00:33:15.480 --> 00:33:20.480]  我們來做個民意調查
[00:33:20.480 --> 00:33:23.480]  阿Don有A和B兩項要做
[00:33:23.480 --> 00:33:25.480]  兩個工作部分
[00:33:25.480 --> 00:33:28.480]  我想看你們喜歡哪一種
[00:33:28.480 --> 00:33:29.480]  做哪一種比較多
[00:33:29.480 --> 00:33:31.480]  有沒有人是喜歡A
[00:33:31.480 --> 00:33:34.480]  做監眾、看管員比較多?
[00:33:34.480 --> 00:33:35.480]  請你舉手
[00:33:35.480 --> 00:33:37.480]  看誰喜歡監眾
[00:33:37.480 --> 00:33:42.480]  節目師原來喜歡監眾
[00:33:42.480 --> 00:33:45.480]  這個就代表你喜歡對視
[00:33:45.480 --> 00:33:47.480]  或者喜歡自己一個人
[00:33:47.480 --> 00:33:49.480]  心肝細作
[00:33:49.480 --> 00:33:51.480]  節目師的頭
[00:33:51.480 --> 00:33:53.480]  但是我沒有舉手
[00:33:53.480 --> 00:33:55.480]  因為我怕曬
[00:33:55.480 --> 00:33:56.480]  又怕蚊咬
[00:33:56.480 --> 00:33:57.480]  又怕辛苦
[00:33:57.480 --> 00:33:59.480]  所以我不會選擇這個
[00:33:59.480 --> 00:34:00.480]  好 又看看
[00:34:00.480 --> 00:34:02.480]  剛才很多人都沒有舉手
[00:34:02.480 --> 00:34:03.480]  會不會選擇B
[00:34:03.480 --> 00:34:05.480]  就是幫動物起名的呢
[00:34:05.480 --> 00:34:06.480]  請你舉手
[00:34:06.480 --> 00:34:08.480]  咦 這麼多人喜歡起名
[00:34:08.480 --> 00:34:10.480]  原來你們喜歡去野生動物園
[00:34:10.480 --> 00:34:11.480]  嘩
