
[00:00:00.000 --> 00:00:02.000]  在講到開始的時候
[00:18:00.000 --> 00:18:03.000]  「主啊 我什麼時候對你做過這些事情呢」
[00:18:03.000 --> 00:18:05.000]  40節 王就回答他們
[00:18:05.000 --> 00:18:10.000]  「我實在告訴你們 這些事你們做在我弟兄中一個最小的身上
[00:18:10.000 --> 00:18:12.000]  就是做在我身上」
[00:18:12.000 --> 00:18:14.000]  最小是什麼意思
[00:18:14.000 --> 00:18:16.000]  不是指年紀最小
[00:18:16.000 --> 00:18:19.000]  而是指insignificant的人
[00:18:19.000 --> 00:18:20.000]  不是重要的人
[00:18:20.000 --> 00:18:24.000]  甚至是容易被人忽略和遺忘的人
[00:18:24.000 --> 00:18:27.000]  Message 逆本這樣譯
[00:18:27.000 --> 00:18:33.000]  「Whenever you did one of these things to someone overlooked or ignored
[00:18:33.000 --> 00:18:36.000]  that was me, you did it to me」
[00:18:36.000 --> 00:18:39.000]  人肉身的需要和所受的苦
[00:18:39.000 --> 00:18:41.000]  曾經道成肉身的主
[00:18:41.000 --> 00:18:44.000]  他也很明白和感受得到
[00:18:44.000 --> 00:18:48.000]  我們要幫助有需要的人
[00:18:48.000 --> 00:18:50.000]  不是因為他的身份顯赫
[00:18:50.000 --> 00:18:53.000]  或是幫助之後對你有好處
[00:18:53.000 --> 00:18:55.000]  相反主是要我們看到
[00:18:55.000 --> 00:19:01.000]  項義被忽略和缺乏的邊緣人的需要
[00:19:01.000 --> 00:19:03.000]  並且去回應
[00:19:03.000 --> 00:19:07.000]  我們也很熟悉聖經教導
[00:19:07.000 --> 00:19:13.000]  知道主不是指要靠好行為和做善事去得救和入天國
[00:19:13.000 --> 00:19:15.000]  那是什麼意思呢
[00:19:15.000 --> 00:19:19.000]  這裡是指人的內心
[00:19:19.000 --> 00:19:23.000]  是否已經真正轉化成為耶穌的門徒
[00:19:23.000 --> 00:19:26.000]  成為天國的子民
[00:19:26.000 --> 00:19:27.000]  經文中這群人
[00:19:27.000 --> 00:19:30.000]  他看到人的需要就回應
[00:19:30.000 --> 00:19:32.000]  而且他做了幫助
[00:19:32.000 --> 00:19:35.000]  自己也不覺得做了什麼
[00:19:35.000 --> 00:19:38.000]  根本沒有放在心裡
[00:19:38.000 --> 00:19:40.000]  因為他不是做給人看的
[00:19:40.000 --> 00:19:41.000]  而是從心而發
[00:19:41.000 --> 00:19:44.000]  是有和主契合的憐憫
[00:19:44.000 --> 00:19:49.000]  主說這群人就是真正天國的子民
[00:19:49.000 --> 00:19:50.000]  各位兄姊妹
[00:19:50.000 --> 00:19:55.000]  我們的心有沒有真實地被主轉化呢
[00:19:55.000 --> 00:20:00.000]  綿羊和山羊的比喻裡有一個很有趣的地方
[00:20:00.000 --> 00:20:03.000]  就是綿羊和山羊都是羊
[00:20:03.000 --> 00:20:05.000]  都不是邪惡的
[00:20:05.000 --> 00:20:07.000]  在舊約利美記也記載
[00:20:07.000 --> 00:20:11.000]  綿羊和山羊都可以用來獻祭
[00:20:11.000 --> 00:20:14.000]  在世界裡甚至在教會裡
[00:20:14.000 --> 00:20:18.000]  可能也有看起來分別不大的基督徒
[00:20:18.000 --> 00:20:19.000]  也不是邪惡的
[00:20:19.000 --> 00:20:22.000]  也應該是心地不差的人
[00:20:22.000 --> 00:20:23.000]  但在基督徒裡
[00:20:23.000 --> 00:20:28.000]  會不會也只是關心自己對別人的需要
[00:20:28.000 --> 00:20:30.000]  無動於衷的人呢
[00:20:30.000 --> 00:20:36.000]  主要的不只是外表和移民
[00:20:36.000 --> 00:20:38.000]  像基督徒的基督徒
[00:20:38.000 --> 00:20:41.000]  而是要有與主契合的憐憫的基督徒
[00:20:41.000 --> 00:20:45.000]  可以看見別人的需要並且作出回應
[00:20:45.000 --> 00:20:47.000]  雅各書也是教導我們
[00:20:47.000 --> 00:20:50.000]  若是弟兄或姊妹赤身奴體
[00:20:50.000 --> 00:20:52.000]  又缺了日用的飲食
[00:20:52.000 --> 00:20:55.000]  你們中間有人對他們說平平安安地去吧
[00:20:55.000 --> 00:20:57.000]  而你們穿得暖吃得飽
[00:20:57.000 --> 00:20:59.000]  卻不給他們身體所需要的
[00:20:59.000 --> 00:21:02.000]  這有什麼益處呢
[00:21:02.000 --> 00:21:05.000]  看見需要並且作出回應
[00:21:05.000 --> 00:21:07.000]  是福音的一部分
[00:21:07.000 --> 00:21:11.000]  因為是以基督的心為心的展現
[00:21:11.000 --> 00:21:14.000]  我很喜歡柳不珍牧師
[00:21:14.000 --> 00:21:17.000]  在多元社會中的福音中所說
[00:21:17.000 --> 00:21:20.000]  耶穌沒有寫一本書
[00:21:20.000 --> 00:21:22.000]  而是塑造了一個群體
[00:21:22.000 --> 00:21:24.000]  這個群體的核心
[00:21:24.000 --> 00:21:28.000]  是紀念和重現耶穌的話語和行為
[00:21:28.000 --> 00:21:32.000]  耶穌破碎的身體和生命補血的流淌
[00:21:32.000 --> 00:21:36.000]  使新成員進入群體的生命
[00:21:36.000 --> 00:21:40.000]  亦使整個群體的生命不斷更新
[00:21:40.000 --> 00:21:43.000]  我認為只要教會忠於呼召
[00:21:43.000 --> 00:21:46.000]  就會呈現下面六個特徵
[00:21:46.000 --> 00:21:47.000]  我只說其中一個
[00:21:47.000 --> 00:21:50.000]  祂會成為一個無私的群體
[00:21:50.000 --> 00:21:52.000]  不是為自己而活
[00:21:52.000 --> 00:21:54.000]  而是深深關愛周圍的人
[00:21:54.000 --> 00:21:57.000]  祂會成為一個造福當地的教會
[00:21:57.000 --> 00:22:00.000]  而不是一個造福內部人的教會
[00:22:00.000 --> 00:22:02.000]  或更加確切地說
[00:22:02.000 --> 00:22:04.000]  教會祝福他們
[00:22:04.000 --> 00:22:07.000]  好讓他們去祝福更大的群體
[00:22:07.000 --> 00:22:10.000]  進到偉利宗的會議組
[00:22:10.000 --> 00:22:12.000]  約翰.衛斯理(John Wesley)
[00:22:12.000 --> 00:22:16.000]  是我很敬佩的一個屬靈前輩
[00:22:16.000 --> 00:22:20.000]  他當年走了25萬5千里的路
[00:22:20.000 --> 00:22:23.000]  趕了42,400次的道
[00:22:23.000 --> 00:22:26.000]  去宣講上帝的話語
[00:22:26.000 --> 00:22:29.000]  同一時間他也很著緊
[00:22:29.000 --> 00:22:32.000]  一些貧病困苦人的需要
[00:22:32.000 --> 00:22:35.000]  不知道有沒有人知道
[00:22:35.000 --> 00:22:39.000]  趕到大坑以前有條村叫做衛斯理村
[00:22:39.000 --> 00:22:43.000]  這麼年輕的你們可能未必知道
[00:22:43.000 --> 00:22:49.000]  就是偉利公會在香港建的第一條平房村
[00:22:49.000 --> 00:22:53.000]  村名也是來自這個會議組約翰.衛斯理
[00:22:53.000 --> 00:22:59.000]  其實魏康當年經過這條村覺得名字很有趣
[00:22:59.000 --> 00:23:03.000]  拿來用就成為衛斯理系列的名字
[00:23:03.000 --> 00:23:12.000]  這條村是在1954年落成的
[00:23:12.000 --> 00:23:15.000]  他當時為了幫助住屋的需要
[00:23:15.000 --> 00:23:19.000]  實踐教會社區共同體的理念
[00:23:19.000 --> 00:23:21.000]  當時全盛時期
[00:23:21.000 --> 00:23:26.000]  村內有小學,幼稚園,製品公司,社交中心
[00:23:26.000 --> 00:23:31.000]  有診所,還有教堂叫做衛斯理堂
[00:23:31.000 --> 00:23:33.000]  除了服務這條村的居民
[00:23:33.000 --> 00:23:37.000]  也向周邊的村落提供社區服務
[00:23:37.000 --> 00:23:44.000]  我們中派的播道會也很重視社會關懷服務
[00:23:44.000 --> 00:23:46.000]  弟兄姊妹,問問你
[00:23:46.000 --> 00:23:50.000]  你自己的社會關懷經驗是怎樣的呢?
[00:23:50.000 --> 00:23:54.000]  前陣子,阿加培Wednesday就搞了一個社關大組
[00:23:54.000 --> 00:23:56.000]  我發覺其實有不少弟兄姊妹
[00:23:56.000 --> 00:23:59.000]  曾經參加一些社關活動
[00:23:59.000 --> 00:24:03.000]  但真的不容易持之以恆
[00:24:03.000 --> 00:24:06.000]  當時的活動一開始有一個很有意思的環節
[00:24:06.000 --> 00:24:09.000]  就是擺了一個社關的清單
[00:24:09.000 --> 00:24:14.000]  叫弟兄姊妹去選最有感動的社關需要
[00:24:14.000 --> 00:24:25.000]  例如露宿者,低收入家庭,獨居長者,病患者,色囚,少數族裔,流浪貓狗,環境保護等等
[00:24:25.000 --> 00:24:29.000]  我發現自己看到獨居長者這個項目的時候
[00:24:29.000 --> 00:24:32.000]  多了一份感動,以前沒有的
[00:24:32.000 --> 00:24:36.000]  我相信是因為我媽媽今年變成了獨居長者
[00:24:36.000 --> 00:24:42.000]  所以令我對獨居長者的難處和需要多了一份看見
[00:24:42.000 --> 00:24:50.000]  弟兄姊妹,你有沒有看見什麼人或事物的需要令你很擇心呢?
[00:24:50.000 --> 00:24:52.000]  社會上的需要是很多
[00:24:52.000 --> 00:24:55.000]  我們很難去參與全部的需要
[00:24:55.000 --> 00:25:01.000]  但神可能已經給了一些經歷,成長背景,或者你現在面對的環境
[00:25:01.000 --> 00:25:06.000]  以至你對某一種需要是特別看得見,特別有感動的
[00:25:06.000 --> 00:25:14.000]  如果你還不清楚自己有什麼感動
[00:25:14.000 --> 00:25:16.000]  我邀請你去嘗試
[00:25:16.000 --> 00:25:20.000]  當我們去探索或參與社關活動的時候
[00:25:20.000 --> 00:25:25.000]  這也是一個機會讓我們更加認識自己和更加認識神
[00:25:25.000 --> 00:25:27.000]  為什麼這樣說呢?
[00:25:27.000 --> 00:25:31.000]  當我們走出去認識和接觸人的時候
[00:25:31.000 --> 00:25:37.000]  可能你會遇到一些平時你不太想或不太舒服去接近的人
[00:25:37.000 --> 00:25:41.000]  例如有人可能會見到一些支持者和露宿者
[00:25:41.000 --> 00:25:46.000]  不敢走近他們,也不知道怎樣跟他們溝通
[00:25:46.000 --> 00:25:49.000]  你聆聽一下,聽聽神跟你說什麼
[00:25:49.000 --> 00:25:55.000]  會不會是「孩子,我想你學習怎樣去愛他們」呢?
[00:25:55.000 --> 00:25:59.000]  有些人,你從他的身上可能見到自己的過去
[00:25:59.000 --> 00:26:01.000]  聽聽神會不會跟你說
[00:26:01.000 --> 00:26:07.000]  「孩子,我要將你的經歷或傷痛化為祝福」呢?
[00:26:07.000 --> 00:26:12.000]  有些人,你一見到他們,可能就會很有感動,很想去幫他們
[00:26:12.000 --> 00:26:14.000]  你又想想為什麼呢?
[00:26:14.000 --> 00:26:20.000]  同時跟神說「神啊,感謝祢,感謝祢給我的託付」
[00:26:20.000 --> 00:26:25.000]  我很敬佩的另一位的屬靈前輩,德蘭修女
[00:26:25.000 --> 00:26:28.000]  她一生服侍貧苦的人
[00:26:28.000 --> 00:26:33.000]  因為她在困苦和貧窮人的身上見到耶穌
[00:26:33.000 --> 00:26:35.000]  我很喜歡她的一句格言是
[00:26:35.000 --> 00:26:40.000]  「懷著大愛做小事」
[00:26:40.000 --> 00:26:43.000]  我要正敬拜對預備
[00:26:43.000 --> 00:26:47.000]  讓我們願意不只是外表上
[00:26:47.000 --> 00:26:49.000]  而是文上的基督徒
[00:26:49.000 --> 00:26:52.000]  而內心是冷漠的
[00:26:52.000 --> 00:26:56.000]  沒有了跟主契合的憐憫和愛
[00:26:56.000 --> 00:26:58.000]  願意我們能夠在人的需要上
[00:26:58.000 --> 00:27:02.000]  見到主的心意並且作出回應

