
[00:00:00.000 --> 00:00:05.700]  早安大英姐妹 早安
[00:19:31.960 --> 00:19:32.960]  第三
[00:19:32.960 --> 00:19:37.960]  就是增加在你生活裏面實踐你的信仰
[00:19:37.960 --> 00:19:40.960]  實踐信仰是一個很重要的回應
[00:19:40.960 --> 00:19:42.960]  我們在教會裏面
[00:19:42.960 --> 00:19:44.960]  聽聽很多聖經
[00:19:44.960 --> 00:19:47.960]  從小到大都聽很多聖經的故事
[00:19:47.960 --> 00:19:48.960]  弟兄姊妹
[00:19:48.960 --> 00:19:49.960]  你有沒有想過
[00:19:49.960 --> 00:19:50.960]  在你的生活裏面
[00:19:50.960 --> 00:19:53.960]  都可以實踐你的信仰出來
[00:19:53.960 --> 00:19:55.960]  不要放棄信仰
[00:19:55.960 --> 00:19:58.960]  都已經是一個實踐的方法
[00:19:58.960 --> 00:20:01.960]  堅持你信仰的立場
[00:20:01.960 --> 00:20:04.960]  都已經是一個實踐的方法
[00:20:04.960 --> 00:20:07.960]  最重要的是
[00:20:07.960 --> 00:20:10.960]  在你很迷失的時候
[00:20:10.960 --> 00:20:12.960]  你有沒有去嘗試
[00:20:12.960 --> 00:20:15.960]  真的將你的事去祈禱交給上帝
[00:20:15.960 --> 00:20:16.960]  找你的導師
[00:20:16.960 --> 00:20:18.960]  找你的組員
[00:20:18.960 --> 00:20:19.960]  將你的事告訴他
[00:20:19.960 --> 00:20:21.960]  為你去祈禱
[00:20:21.960 --> 00:20:25.960]  這些都是很重要的實踐信仰方式
[00:20:25.960 --> 00:20:26.960]  都不要說
[00:20:26.960 --> 00:20:27.960]  弟兄姊妹
[00:20:27.960 --> 00:20:29.960]  你在生活裏面
[00:20:29.960 --> 00:20:32.960]  你要時刻做些什麼
[00:20:32.960 --> 00:20:33.960]  時刻做些什麼
[00:20:33.960 --> 00:20:35.960]  我想這個實踐的方式
[00:20:35.960 --> 00:20:39.960]  我想是你在信仰裏面
[00:20:39.960 --> 00:20:42.960]  去堅持的一個好的方法
[00:20:42.960 --> 00:20:44.960]  我想在當中裏面
[00:20:44.960 --> 00:20:46.960]  的確有很多的掙扎
[00:20:46.960 --> 00:20:48.960]  特別在初中裏面
[00:20:48.960 --> 00:20:51.960]  明明在兒童部很棒
[00:20:51.960 --> 00:20:53.960]  回到去就玩
[00:20:53.960 --> 00:20:56.960]  回到去又不用唱那麼多歌
[00:20:56.960 --> 00:21:00.960]  又不需要聽Billy在那裏說半個小時
[00:21:00.960 --> 00:21:02.960]  很爽
[00:21:02.960 --> 00:21:04.960]  回到去很累
[00:21:04.960 --> 00:21:05.960]  最重要的是什麼
[00:21:05.960 --> 00:21:07.960]  我覺得有一樣東西
[00:21:07.960 --> 00:21:10.960]  你身邊的朋友一個一個這樣走
[00:21:10.960 --> 00:21:14.960]  可能你本身跟你一起很友好的弟兄姊妹
[00:21:14.960 --> 00:21:16.960]  可能去了外國
[00:21:16.960 --> 00:21:18.960]  去了外國不在這裏
[00:21:18.960 --> 00:21:21.960]  我想當中裏面有很多不容易
[00:21:21.960 --> 00:21:23.960]  仍然都在你心裏面掙扎
[00:21:23.960 --> 00:21:24.960]  回不回教會
[00:21:24.960 --> 00:21:26.960]  堅不堅持信仰的地方
[00:21:26.960 --> 00:21:28.960]  不過在廿二節裏面
[00:21:28.960 --> 00:21:30.960]  保羅很語重心長
[00:21:30.960 --> 00:21:33.960]  這樣說了一句話
[00:21:33.960 --> 00:21:35.960]  我們一起去讀
[00:21:35.960 --> 00:21:38.960]  廿二節
[00:21:38.960 --> 00:21:40.960]  下一章
[00:21:40.960 --> 00:21:42.960]  這一句廿二節
[00:21:42.960 --> 00:21:43.960]  一起去讀
[00:21:43.960 --> 00:21:44.960]  大聲一點
[00:21:44.960 --> 00:21:46.960]  上高
[00:21:46.960 --> 00:21:48.960]  一二三
[00:21:48.960 --> 00:21:55.960]  這句說話厲害了
[00:21:55.960 --> 00:21:58.960]  為什麼我們回教會要面對很多艱難
[00:21:58.960 --> 00:22:00.960]  艱難的意思
[00:22:00.960 --> 00:22:02.960]  是說什麼
[00:22:02.960 --> 00:22:04.960]  有些不順境的地方
[00:22:04.960 --> 00:22:06.960]  逆境
[00:22:06.960 --> 00:22:07.960]  甚至乎苦難
[00:22:07.960 --> 00:22:09.960]  甚至乎被限制
[00:22:09.960 --> 00:22:10.960]  是的
[00:22:10.960 --> 00:22:11.960]  弟兄姊妹
[00:22:11.960 --> 00:22:12.960]  有時候真的
[00:22:12.960 --> 00:22:14.960]  你回到教會裏面
[00:22:14.960 --> 00:22:16.960]  都好像有很多限制
[00:22:16.960 --> 00:22:18.960]  為什麼信耶穌基督
[00:22:18.960 --> 00:22:19.960]  又不讓做什麼
[00:22:19.960 --> 00:22:20.960]  又不讓做什麼
[00:22:20.960 --> 00:22:21.960]  又要回來
[00:22:21.960 --> 00:22:23.960]  定時定刻又要在這裏
[00:22:23.960 --> 00:22:25.960]  好像有很多被限制
[00:22:25.960 --> 00:22:27.960]  不過很重要的一件事
[00:22:27.960 --> 00:22:29.960]  我們的目標是什麼
[00:22:29.960 --> 00:22:30.960]  我們的目標
[00:22:30.960 --> 00:22:32.960]  是要進入上帝的國
[00:22:32.960 --> 00:22:34.960]  我們在地上高生活
[00:22:34.960 --> 00:22:36.960]  不只是信基
[00:22:36.960 --> 00:22:37.960]  不只是信耶穌
[00:22:37.960 --> 00:22:39.960]  才會面對苦難
[00:22:39.960 --> 00:22:40.960]  我們不信耶穌基督的人
[00:22:40.960 --> 00:22:42.960]  都同樣面對苦難
[00:22:42.960 --> 00:22:45.960]  不過我們有一個很重要的目標
[00:22:45.960 --> 00:22:47.960]  就是進入上帝的國
[00:22:47.960 --> 00:22:50.960]  可能我們在生活裏面
[00:22:50.960 --> 00:22:53.960]  都面對很多的掙扎或者困難
[00:22:53.960 --> 00:22:56.960]  不過進入上帝的國
[00:22:56.960 --> 00:22:58.960]  進入上帝的國
[00:22:58.960 --> 00:23:01.960]  有三樣很重要的意義在裏面
[00:23:01.960 --> 00:23:02.960]  第一個意義
[00:23:02.960 --> 00:23:03.960]  就是說
[00:23:03.960 --> 00:23:05.960]  代表了我們
[00:23:05.960 --> 00:23:08.960]  是有著上帝國度的身份
[00:23:08.960 --> 00:23:09.960]  弟兄姊妹
[00:23:09.960 --> 00:23:10.960]  你有沒有想過
[00:23:10.960 --> 00:23:11.960]  你是屬於基督的
[00:23:11.960 --> 00:23:12.960]  你信了耶穌
[00:23:12.960 --> 00:23:14.960]  你就是屬於基督的
[00:23:14.960 --> 00:23:16.960]  屬於基督是很重要的
[00:23:16.960 --> 00:23:18.960]  你是上帝的子民
[00:23:18.960 --> 00:23:20.960]  你是受到上帝的保護
[00:23:20.960 --> 00:23:22.960]  最重要的是
[00:23:22.960 --> 00:23:24.960]  耶穌基督為你犧牲
[00:23:24.960 --> 00:23:26.960]  你是被愛的那一個
[00:23:26.960 --> 00:23:28.960]  我們當認信耶穌基督
[00:23:28.960 --> 00:23:30.960]  是我們的主的時候
[00:23:30.960 --> 00:23:31.960]  我們能夠藉著福音
[00:23:31.960 --> 00:23:33.960]  我們得到耶穌的救恩
[00:23:33.960 --> 00:23:36.960]  我們得到上帝給我們的愛
[00:23:36.960 --> 00:23:41.960]  這份愛同樣是能夠感受
[00:23:41.960 --> 00:23:42.960]  能夠體會
[00:23:42.960 --> 00:23:44.960]  他是保護你那一個
[00:23:44.960 --> 00:23:46.960]  你信不信呢
[00:23:46.960 --> 00:23:48.960]  你能不能夠憑著信心
[00:23:48.960 --> 00:23:52.960]  去領受這一個身份呢
[00:23:52.960 --> 00:23:55.960]  第二個就是
[00:23:55.960 --> 00:23:57.960]  藉著耶穌基督得到的救恩
[00:23:57.960 --> 00:24:00.960]  同樣帶出了福音的大能在裏面
[00:24:00.960 --> 00:24:02.960]  福音的大能代表
[00:24:02.960 --> 00:24:05.960]  不只是說你能夠上到天堂這麼簡單
[00:24:05.960 --> 00:24:09.960]  福音的大能也不是說
[00:24:09.960 --> 00:24:12.960]  叫你很舒服地在地上生活這麼簡單
[00:24:12.960 --> 00:24:15.960]  叫你生活容易一點這麼簡單
[00:24:15.960 --> 00:24:16.960]  最重要的是
[00:24:16.960 --> 00:24:19.960]  福音的大能是令到人的生命
[00:24:19.960 --> 00:24:21.960]  可以能夠更新
[00:24:21.960 --> 00:24:22.960]  能夠變化
[00:24:22.960 --> 00:24:25.960]  能夠在信仰裏面成長
[00:24:25.960 --> 00:24:27.960]  最重要的是
[00:24:27.960 --> 00:24:31.960]  福音的大能可以令到人在苦難裏面
[00:24:31.960 --> 00:24:33.960]  可以重新的眼睛
[00:24:33.960 --> 00:24:36.960]  看回耶穌基督那裏
[00:24:36.960 --> 00:24:39.960]  在苦難裏面得到盼望
[00:24:39.960 --> 00:24:43.960]  這一個同樣是我們信主的目標
[00:24:43.960 --> 00:24:45.960]  第三個很重要的目標
[00:24:45.960 --> 00:24:47.960]  你有沒有想過你的身份
[00:24:47.960 --> 00:24:50.960]  同樣都是帶著使命
[00:24:50.960 --> 00:24:52.960]  我們在地上高
[00:24:52.960 --> 00:24:55.960]  我們為天國的國度的服侍
[00:24:55.960 --> 00:24:57.960]  一起去奮鬥
[00:24:57.960 --> 00:25:00.960]  我們有沒有在你生活裏面
[00:25:00.960 --> 00:25:02.960]  和你身邊的弟兄姊妹
[00:25:02.960 --> 00:25:05.960]  未信的同學去講福音
[00:25:05.960 --> 00:25:07.960]  你有沒有在他們的生命裏面
[00:25:07.960 --> 00:25:10.960]  展現福音的喜悅
[00:25:10.960 --> 00:25:12.960]  弟兄姊妹很想你們
[00:25:12.960 --> 00:25:15.960]  同樣知道了這三件事
[00:25:15.960 --> 00:25:18.960]  我們用生命去回應他們
[00:25:18.960 --> 00:25:21.960]  可能有些事我們做了
[00:25:21.960 --> 00:25:25.960]  做到最後都未必是我們預期裏面這樣發生
[00:25:25.960 --> 00:25:27.960]  可能你回到教會裏面
[00:25:27.960 --> 00:25:30.960]  我們仍然都面對著考試的困難
[00:25:30.960 --> 00:25:33.960]  我每一次考試都很掙扎
[00:25:33.960 --> 00:25:34.960]  回不回來
[00:25:34.960 --> 00:25:38.960]  我們很多時候都看不到
[00:25:38.960 --> 00:25:41.960]  我們預期裏面的事去發生
[00:25:41.960 --> 00:25:43.960]  回到教會裏面
[00:25:43.960 --> 00:25:44.960]  明明很開心
[00:25:44.960 --> 00:25:48.960]  弟兄姊妹明明在兒童部好好相處
[00:25:48.960 --> 00:25:50.960]  回來一個一個走光
[00:25:50.960 --> 00:25:55.960]  可能過程裏面都令到我們很多不容易
[00:25:55.960 --> 00:25:57.960]  考試、功課的壓力
[00:25:57.960 --> 00:26:00.960]  都令到我們掙扎回不回來教會
[00:26:00.960 --> 00:26:03.960]  可能我們回來教會又會想
[00:26:03.960 --> 00:26:08.960]  考試的結果都不是我想像中這樣
[00:26:08.960 --> 00:26:10.960]  甚至乎我很努力
[00:26:10.960 --> 00:26:12.960]  我實踐了我的信仰在生活裏面
[00:26:12.960 --> 00:26:15.960]  但是那些人都不喜歡我
[00:26:15.960 --> 00:26:19.960]  我想當中裏面有很多成長的事
[00:26:19.960 --> 00:26:21.960]  我們要去處理
[00:26:21.960 --> 00:26:23.960]  但是很重要的是
[00:26:23.960 --> 00:26:25.960]  我們作為基督徒
[00:26:25.960 --> 00:26:27.960]  或者我們持守信仰
[00:26:27.960 --> 00:26:31.960]  我們不要只是看到眼前的困難這麼簡單
[00:26:31.960 --> 00:26:34.960]  我們能夠相信上帝是和我們同在
[00:26:34.960 --> 00:26:36.960]  是保護我們那一個
[00:26:36.960 --> 00:26:37.960]  我們在當中裏面
[00:26:37.960 --> 00:26:40.960]  我們可以倚靠上帝
[00:26:40.960 --> 00:26:44.960]  一起在生活裏面去同行
[00:26:44.960 --> 00:26:48.960]  我之前看過一本書
[00:26:48.960 --> 00:26:51.960]  當中有一個宣教士的故事
[00:26:51.960 --> 00:26:53.960]  很想和大家分享
[00:26:53.960 --> 00:26:56.960]  這個故事是很多年前的
[00:26:56.960 --> 00:27:00.960]  一個宣教士在工場裏面去傳福音
[00:27:00.960 --> 00:27:01.960]  什麼叫工場?
[00:27:01.960 --> 00:27:10.960]  宣教士的工場就是去到一個福音很少流傳的地方
[00:27:10.960 --> 00:27:12.960]  他在裏面做福音的工作
[00:27:12.960 --> 00:27:18.960]  他有一次很恆常地在街頭裏面去報道
[00:27:18.960 --> 00:27:19.960]  去派單張
[00:27:19.960 --> 00:27:21.960]  已經派了很多一段時間
[00:27:21.960 --> 00:27:22.960]  很長的時間
[00:27:22.960 --> 00:27:25.960]  但是他的分享裏面就是說
[00:27:25.960 --> 00:27:27.960]  在那一次的服事裏面
[00:27:27.960 --> 00:27:34.960]  他沒有帶一個未信主的人去相信耶穌
[00:27:34.960 --> 00:27:38.960]  他沒有帶一個未信的人去決志
[00:27:38.960 --> 00:27:41.960]  過了一段時間
[00:27:41.960 --> 00:27:45.960]  他由這個工場轉去另一個地方
[00:27:45.960 --> 00:27:47.960]  繼續去做福音的工作
[00:27:47.960 --> 00:27:50.960]  過了一段時間
[00:27:50.960 --> 00:27:57.960]  他再一次回到當初沒有帶一個人信主的地方去探訪
[00:27:57.960 --> 00:28:01.960]  去做一些探訪的活動
[00:28:01.960 --> 00:28:07.960]  他很完全地回到當初的街頭裏面
[00:28:07.960 --> 00:28:10.960]  他完全見到有一個人
[00:28:10.960 --> 00:28:15.960]  好像他當日那樣在街頭裏面去派福音的單張
[00:28:15.960 --> 00:28:20.960]  他很好奇就走上去前面去跟那個人聊天
[00:28:20.960 --> 00:28:22.960]  問他在做什麼
[00:28:22.960 --> 00:28:24.960]  他沒有表露過他任何的身份
[00:28:24.960 --> 00:28:26.960]  任何的目的
[00:28:26.960 --> 00:28:29.960]  他就這樣很單單地跟他聊天
[00:28:29.960 --> 00:28:30.960]  問他在做什麼
[00:28:30.960 --> 00:28:34.960]  派單張那個人就說
[00:28:34.960 --> 00:28:36.960]  我在這裏傳福音
[00:28:36.960 --> 00:28:38.960]  你相信耶穌嗎
[00:28:38.960 --> 00:28:40.960]  在裏面的傾談裏面
[00:28:40.960 --> 00:28:41.960]  他表示
[00:28:41.960 --> 00:28:47.960]  我在很多年前在這裏有個人在這裏派福音單張
[00:28:47.960 --> 00:28:49.960]  我都不知道什麼時候
[00:28:49.960 --> 00:28:52.960]  回到去拿著單張之後
[00:28:52.960 --> 00:28:54.960]  看到單張我就信了耶穌
[00:28:54.960 --> 00:28:56.960]  我回到教會
[00:28:56.960 --> 00:28:58.960]  生命得到改變
[00:28:58.960 --> 00:29:00.960]  他還這樣去說
[00:29:00.960 --> 00:29:03.960]  我相信當初派單張給那個人
[00:29:03.960 --> 00:29:05.960]  他已經死了
[00:29:05.960 --> 00:29:08.960]  如果不是他都會繼續在這裏做
[00:29:08.960 --> 00:29:13.960]  所以我很想同樣做一個福音的工作
[00:29:13.960 --> 00:29:14.960]  在這裏派單張
[00:29:14.960 --> 00:29:16.960]  希望有人聽到福音
[00:29:16.960 --> 00:29:18.960]  這個故事帶出了
[00:29:18.960 --> 00:29:23.960]  我們眼前可能遇到很多不如意
[00:29:23.960 --> 00:29:26.960]  未必我們預期之中的事這樣去發生
[00:29:26.960 --> 00:29:28.960]  但上帝的工作很奇妙
[00:29:28.960 --> 00:29:30.960]  我們不知道什麼時候開始
[00:29:30.960 --> 00:29:37.960]  甚至結果未必是我們預期裏面的時間這樣去發生
[00:29:37.960 --> 00:29:42.960]  甚至我們未必看到結果是怎樣去發生
[00:29:42.960 --> 00:29:46.960]  一開始我選擇了
[00:29:46.960 --> 00:29:52.960]  那個宣教士離開了那個地方就算了
[00:29:52.960 --> 00:29:54.960]  他沒有和那個人去表達
[00:29:54.960 --> 00:29:57.960]  他就是當初派單張給他那個人
[00:29:57.960 --> 00:29:59.960]  很默默地離開了
[00:29:59.960 --> 00:30:02.960]  他寫下了這個故事在書裏
[00:30:02.960 --> 00:30:08.960]  一開始我就介紹了使徒行傳的結構
[00:30:08.960 --> 00:30:11.960]  有些記錄的事
[00:30:11.960 --> 00:30:15.960]  使徒行傳有兩個很重要的人物在裏面
[00:30:15.960 --> 00:30:17.960]  一個就是彼得
[00:30:17.960 --> 00:30:19.960]  一個就是保羅
[00:30:19.960 --> 00:30:25.960]  使徒行傳很大部分都記錄了這兩個信徒的傳道的故事
[00:30:25.960 --> 00:30:30.960]  堅持信仰是很重要
[00:30:30.960 --> 00:30:38.960]  如果當初保羅和彼得不是仍然持著上帝的使命
[00:30:38.960 --> 00:30:41.960]  甚至為了主耶穌基督的緣故
[00:30:41.960 --> 00:30:45.960]  他未必能夠完成他的福音工作
[00:30:45.960 --> 00:30:49.960]  甚至他未必選擇繼續傳福音
[00:30:49.960 --> 00:30:55.960]  因為據傳統教會歷史記載
[00:30:55.960 --> 00:31:02.960]  保羅在晚期裏面在羅馬被軟禁
[00:31:02.960 --> 00:31:07.960]  在羅馬被斬首殉道而死
[00:31:07.960 --> 00:31:14.960]  而保羅同樣在晚期裏面被抓被監禁
[00:31:14.960 --> 00:31:21.960]  最後在羅馬被刀掉十字架殉道
[00:31:21.960 --> 00:31:25.960]  可能我們作為初中弟兄姊妹
[00:31:25.960 --> 00:31:29.960]  我們在生命裏面都遇到很多不同的掙扎
[00:31:29.960 --> 00:31:34.960]  好像我不知道你今天回來教會之前有沒有掙扎過
[00:31:34.960 --> 00:31:37.960]  你在學校裏面
[00:31:37.960 --> 00:31:41.960]  考試裏面的壓力有沒有掙扎過
[00:31:41.960 --> 00:31:45.960]  在朋友的關係裏面有沒有掙扎過
[00:31:45.960 --> 00:31:49.960]  但很想兼顧你們的心
[00:31:49.960 --> 00:31:54.960]  很想你們能夠持守信仰
[00:31:54.960 --> 00:31:57.960]  去依靠上帝繼續去生活
[00:31:57.960 --> 00:32:03.960]  今天的講題叫做堅持從來不移
[00:32:03.960 --> 00:32:06.960]  堅持從來都不容易
[00:32:06.960 --> 00:32:12.960]  不過保羅和巴拿巴今天被我們學習到有兩個方向
[00:32:12.960 --> 00:32:13.960]  有兩個重點
[00:32:13.960 --> 00:32:17.960]  第一個就是堅持的態度
[00:32:17.960 --> 00:32:23.960]  保羅和巴拿巴去宣教的路程不是很順利
[00:32:23.960 --> 00:32:26.960]  過程裏面亦都被人打被人嫌棄
[00:32:26.960 --> 00:32:31.960]  不是他預期之中上帝的工作就是很順利地發生
[00:32:31.960 --> 00:32:34.960]  但我們仍要堅持
[00:32:34.960 --> 00:32:37.960]  事情發展未必好像預期般發生
[00:32:37.960 --> 00:32:41.960]  但我們仍要堅持
[00:32:41.960 --> 00:32:45.960]  因為堅持的目標是天國的使命
[00:32:45.960 --> 00:32:48.960]  信號的角度和身份
[00:32:48.960 --> 00:32:51.960]  縱然結果未能看見也好
[00:32:51.960 --> 00:32:53.960]  但我們仍然可以堅持
[00:32:53.960 --> 00:32:55.960]  有請勁牌隊
[00:32:55.960 --> 00:33:06.960]  剛才一開始問你們一個問題
[00:33:06.960 --> 00:33:11.960]  我們看很多漫畫的主角都很熱血
[00:33:11.960 --> 00:33:16.960]  為著自己的目標去奮鬥去堅持
[00:33:16.960 --> 00:33:19.960]  今天回到教會裏面的你
[00:33:19.960 --> 00:33:25.960]  你有沒有為了信仰仍然有那份熱血那份堅持
[00:33:25.960 --> 00:33:28.960]  很想用回應詩一起回應今天的講道
[00:33:28.960 --> 00:33:30.960]  第一節一起起立
[00:33:30.960 --> 00:33:35.960]  (音樂)

