
[00:00:00.000 --> 00:00:05.120]  這對就是林前十三的May和John這對夫婦
[00:20:00.000 --> 00:20:03.000]  沒有疾病、沒有死亡、沒有眼淚
[00:20:03.000 --> 00:20:06.000]  當然我們千方百計
[00:20:06.000 --> 00:20:08.000]  很努力地說服家人
[00:20:08.000 --> 00:20:10.000]  最後他們接受我們的要求
[00:20:10.000 --> 00:20:14.000]  沒有將一支萬功竹陪葬
[00:20:14.000 --> 00:20:17.000]  有時我們俠義的眼光
[00:20:17.000 --> 00:20:19.000]  我們俠義的經驗
[00:20:19.000 --> 00:20:21.000]  我們俠義的種種
[00:20:21.000 --> 00:20:24.000]  我們看不見上帝的大能
[00:20:24.000 --> 00:20:26.000]  我曾經面對很多弟兄姊妹
[00:20:26.000 --> 00:20:28.000]  他們跟我說
[00:20:28.000 --> 00:20:31.000]  媽媽,他們很傳統的
[00:20:31.000 --> 00:20:33.000]  他們很多年都拜祖先
[00:20:33.000 --> 00:20:35.000]  他們不會信耶穌
[00:20:35.000 --> 00:20:37.000]  誰知道上年到我的團契
[00:20:37.000 --> 00:20:39.000]  有四個經驗
[00:20:39.000 --> 00:20:41.000]  這四個經驗就是說
[00:20:41.000 --> 00:20:44.000]  當這些說父母不會信耶穌的弟兄姊妹
[00:20:44.000 --> 00:20:46.000]  父母進醫院的時候
[00:20:46.000 --> 00:20:49.000]  我們進醫院探望他們
[00:20:49.000 --> 00:20:51.000]  誰知道一開口問他們信不信耶穌
[00:20:51.000 --> 00:20:53.000]  對方馬上答應
[00:20:55.000 --> 00:20:57.000]  不可能的,不可能的
[00:20:57.000 --> 00:20:59.000]  看不到,我看不到
[00:20:59.000 --> 00:21:01.000]  但上帝作為
[00:21:01.000 --> 00:21:04.000]  是要你看得到才是嗎?
[00:21:04.000 --> 00:21:07.000]  我們的眼光,我們的思想
[00:21:07.000 --> 00:21:10.000]  合擇見耶穌
[00:21:10.000 --> 00:21:12.000]  到底今天我們有什麼錯誤
[00:21:12.000 --> 00:21:14.000]  有什麼假設
[00:21:14.000 --> 00:21:16.000]  遮擋我們望見上帝的視線呢?
[00:21:16.000 --> 00:21:19.000]  我們願意在耶穌面前放下
[00:21:19.000 --> 00:21:22.000]  我們願意說,只見耶穌
[00:21:22.000 --> 00:21:40.000]  (音樂)
[00:21:40.000 --> 00:21:44.000]  不見一人
[00:21:44.000 --> 00:21:48.000]  只見耶穌
[00:21:48.000 --> 00:21:51.000]  熟悉的煎熬
[00:21:51.000 --> 00:21:56.000]  漸已看不到
[00:21:56.000 --> 00:22:00.000]  不要他人
[00:22:00.000 --> 00:22:04.000]  只要耶穌
[00:22:04.000 --> 00:22:07.000]  願著這片奴
[00:22:07.000 --> 00:22:12.000]  獨向你傾訴
[00:22:12.000 --> 00:22:16.000]  不見一人
[00:22:16.000 --> 00:22:19.000]  只見耶穌
[00:22:19.000 --> 00:22:22.000]  熟悉的煎熬
[00:22:22.000 --> 00:22:26.000]  漸已看不到
[00:22:26.000 --> 00:22:30.000]  不要他人
[00:22:30.000 --> 00:22:34.000]  只要耶穌
[00:22:34.000 --> 00:22:37.000]  願著這片奴
[00:22:37.000 --> 00:22:41.000]  獨向你傾訴
[00:22:41.000 --> 00:22:46.000]  如果今天我軟弱
[00:22:46.000 --> 00:22:49.000]  面對衝擊沒沉著
[00:22:49.000 --> 00:22:52.000]  求主保守我
[00:22:52.000 --> 00:22:57.000]  不知被受的努力
[00:22:57.000 --> 00:23:00.000]  世界只想將我目光
[00:23:00.000 --> 00:23:04.000]  逐吋逐吋離開你
[00:23:04.000 --> 00:23:15.000]  我要再次映射仰望
[00:23:15.000 --> 00:23:17.000]  如果我們的俠義
[00:23:17.000 --> 00:23:20.000]  阻礙我們見到耶穌
[00:23:20.000 --> 00:23:22.000]  我們願意在上帝面前
[00:23:22.000 --> 00:23:26.000]  放下我們的俠義和短視嗎?
[00:23:26.000 --> 00:23:31.000]  單單仰望那位為我們創始成宗的救主
[00:23:31.000 --> 00:23:33.000]  如果我們的無安全感
[00:23:33.000 --> 00:23:35.000]  令我們到處走
[00:23:35.000 --> 00:23:37.000]  卻沒有尋求神
[00:23:37.000 --> 00:23:39.000]  我們願意再次向神面前
[00:23:39.000 --> 00:23:41.000]  放下我們到處走嗎?
[00:23:41.000 --> 00:23:45.000]  單單倚靠耶穌嗎?
[00:23:45.000 --> 00:23:46.000]  如果我們過去
[00:23:46.000 --> 00:23:49.000]  引以自豪的知識智慧
[00:23:49.000 --> 00:23:51.000]  阻礙我們尋求神
[00:23:51.000 --> 00:23:56.000]  我們願意放下那種障礙嗎?
[00:23:56.000 --> 00:23:58.000]  我們很厲害
[00:23:58.000 --> 00:23:59.000]  我們很聰明
[00:23:59.000 --> 00:24:01.000]  我們很聰明
[00:24:01.000 --> 00:24:03.000]  這些聰明、這些聰明
[00:24:03.000 --> 00:24:06.000]  阻礙我們倚靠耶穌的話
[00:24:06.000 --> 00:24:08.000]  我們是否願意謙卑下來?
[00:24:08.000 --> 00:24:10.000]  在上帝面前適應
[00:24:10.000 --> 00:24:12.000]  我是無能為力的
[00:24:12.000 --> 00:24:13.000]  耶穌啊
[00:24:13.000 --> 00:24:15.000]  我願意放下我一切
[00:24:15.000 --> 00:24:19.000]  我只有願意的只見耶穌
[00:24:19.000 --> 00:24:31.000]  不見一人只見耶穌
[00:24:31.000 --> 00:24:38.000]  屬世的煎熬煎而看不到
[00:24:38.000 --> 00:24:45.000]  不要他人只要耶穌
[00:24:45.000 --> 00:24:53.000]  願著這天堂獨享與傾訴
[00:24:53.000 --> 00:24:57.000]  如果今天我怨恙
[00:24:57.000 --> 00:25:00.000]  面對衝擊沒沉著
[00:25:00.000 --> 00:25:07.000]  求主保守我不自卑受的努力
[00:25:07.000 --> 00:25:11.000]  世界只想將我抹光
[00:25:11.000 --> 00:25:15.000]  縱使逐漸離開你
[00:25:15.000 --> 00:25:22.000]  我要再次警醒讓我
[00:25:22.000 --> 00:25:29.000]  耶穌 耶穌 耶穌
[00:25:29.000 --> 00:25:36.000]  你是我 我盼望
[00:25:36.000 --> 00:25:43.000]  耶穌 耶穌 耶穌
[00:25:43.000 --> 00:25:50.000]  你是神 我愛我
[00:25:50.000 --> 00:25:57.000]  耶穌 耶穌 耶穌
[00:25:57.000 --> 00:26:04.000]  你是王 我盼望
[00:26:04.000 --> 00:26:10.000]  耶穌 耶穌 耶穌
[00:26:10.000 --> 00:26:18.000]  你是神 我期望
[00:26:18.000 --> 00:26:29.000]  不見一人只見耶穌
[00:26:29.000 --> 00:26:37.000]  屬世的煎熬煎而看不到
[00:26:37.000 --> 00:26:45.000]  不要他人只要耶穌
[00:26:45.000 --> 00:26:57.000]  願著這天堂獨享與傾訴
[00:26:58.000 --> 00:27:02.000]  不見一人只見耶穌
[00:27:02.000 --> 00:27:04.000]  獨享與傾訴
[00:27:04.000 --> 00:27:08.000]  這是否今天願意在上帝面前放下你的重擔
[00:27:08.000 --> 00:27:13.000]  你的眼光 你的主見
[00:27:13.000 --> 00:27:17.000]  面對這群熟齡黑眼的門徒
[00:27:17.000 --> 00:27:19.000]  耶穌可能很失望
[00:27:19.000 --> 00:27:20.000]  可能不知道該怎麼辦
[00:27:20.000 --> 00:27:22.000]  但主耶穌很好
[00:27:22.000 --> 00:27:24.000]  愛他們到底
[00:27:24.000 --> 00:27:27.000]  從聖經中
[00:27:27.000 --> 00:27:30.000]  由摩西眾仙之起
[00:27:30.000 --> 00:27:32.000]  凡指著自己所說的話
[00:27:32.000 --> 00:27:37.000]  都給他們講解明白
[00:27:37.000 --> 00:27:41.000]  有時真正熟齡的復興
[00:27:41.000 --> 00:27:42.000]  就是很簡單
[00:27:42.000 --> 00:27:44.000]  走到神的話語面前
[00:27:44.000 --> 00:27:46.000]  重新打開我們的眼
[00:27:46.000 --> 00:27:48.000]  打開我們的心
[00:27:48.000 --> 00:27:51.000]  去接受主耶穌的話語
[00:27:51.000 --> 00:27:53.000]  主耶穌很好
[00:27:53.000 --> 00:27:55.000]  透過先神的道
[00:27:55.000 --> 00:27:56.000]  聖餐
[00:27:56.000 --> 00:27:57.000]  甚至心裡火兒
[00:27:57.000 --> 00:27:58.000]  三個工具
[00:27:58.000 --> 00:28:03.000]  去幫門徒明白與主連繫的方法
[00:28:03.000 --> 00:28:04.000]  第一個方法
[00:28:04.000 --> 00:28:06.000]  耶穌透過聖經的預言
[00:28:06.000 --> 00:28:07.000]  去講解
[00:28:07.000 --> 00:28:10.000]  其實整個聖經是指向耶穌
[00:28:10.000 --> 00:28:12.000]  無論創世紀
[00:28:12.000 --> 00:28:15.000]  先祖被逐出伊甸園的時候
[00:28:15.000 --> 00:28:17.000]  對先祖預言
[00:28:17.000 --> 00:28:19.000]  女影後裔會踐踏蛇頭
[00:28:19.000 --> 00:28:21.000]  然後對阿爸
[00:28:21.000 --> 00:28:23.000]  呼召他的時候
[00:28:23.000 --> 00:28:26.000]  萬國必因你突服
[00:28:26.000 --> 00:28:28.000]  甚至在耳塞先知說
[00:28:28.000 --> 00:28:30.000]  有一英系為我們而生
[00:28:30.000 --> 00:28:33.000]  政權必擔在他的肩頭上
[00:28:33.000 --> 00:28:35.000]  他是全能的神
[00:28:35.000 --> 00:28:37.000]  永在的父
[00:28:37.000 --> 00:28:39.000]  一個小孩怎麼會是神呢
[00:28:39.000 --> 00:28:41.000]  原來道成肉身都在說這件事
[00:28:41.000 --> 00:28:43.000]  耳塞還說得白一點
[00:28:43.000 --> 00:28:45.000]  他說這位救贖主怎樣
[00:28:45.000 --> 00:28:47.000]  他無皆認美貌
[00:28:47.000 --> 00:28:48.000]  他受變相
[00:28:48.000 --> 00:28:50.000]  我們得意志
[00:28:50.000 --> 00:28:53.000]  他最後會將真理傳語外傍
[00:28:53.000 --> 00:28:56.000]  更加在尼加先知的預言
[00:28:56.000 --> 00:28:59.000]  這位救贖主在伯尼罕出世
[00:28:59.000 --> 00:29:02.000]  在撒加利亞先知說
[00:29:02.000 --> 00:29:04.000]  將來君王會坐牢區
[00:29:04.000 --> 00:29:06.000]  進入耶路撒冷
[00:29:06.000 --> 00:29:08.000]  等他們慢慢
[00:29:08.000 --> 00:29:10.000]  慢慢重組案情
[00:29:10.000 --> 00:29:13.000]  重組所見所聞
[00:29:13.000 --> 00:29:16.000]  無非是先知一早就約預言
[00:29:16.000 --> 00:29:18.000]  那位救贖主必須受苦
[00:29:18.000 --> 00:29:21.000]  必須私下請教耶穌
[00:29:21.000 --> 00:29:25.000]  開始他們眼睛明白過來
[00:29:25.000 --> 00:29:30.000]  有時最近看電視劇
[00:29:30.000 --> 00:29:32.000]  說三命的時候
[00:29:32.000 --> 00:29:35.000]  導演說你要懂得
[00:29:35.000 --> 00:29:38.000]  看左和看見的分別
[00:29:38.000 --> 00:29:41.000]  什麼叫看左 什麼叫看見
[00:29:41.000 --> 00:29:43.000]  看左很簡單
[00:29:43.000 --> 00:29:44.000]  立倒
[00:29:44.000 --> 00:29:46.000]  看見是明白
[00:29:46.000 --> 00:29:48.000]  是有回應
[00:29:48.000 --> 00:29:50.000]  我做過實驗
[00:29:50.000 --> 00:29:52.000]  今年如果七月五日
[00:29:52.000 --> 00:29:54.000]  有張鹿兒島的機票
[00:29:54.000 --> 00:29:56.000]  你會不會去呢
[00:29:56.000 --> 00:29:58.000]  去的請舉手
[00:29:58.000 --> 00:30:00.000]  後面的感謝主
[00:30:00.000 --> 00:30:01.000]  請放下手
[00:30:01.000 --> 00:30:02.000]  像報道會一樣
[00:30:02.000 --> 00:30:04.000]  大家不敢去
[00:30:04.000 --> 00:30:07.000]  大家傳聞七月五日
[00:30:07.000 --> 00:30:11.000]  海南地震
[00:30:11.000 --> 00:30:13.000]  後來我真的在網上找
[00:30:13.000 --> 00:30:15.000]  鹿兒島機票
[00:30:15.000 --> 00:30:17.000]  七月五日前後半個月
[00:30:17.000 --> 00:30:19.000]  是沒有飛機去的
[00:30:19.000 --> 00:30:21.000]  大家相信了地震
[00:30:21.000 --> 00:30:23.000]  最慘的是
[00:30:23.000 --> 00:30:25.000]  師母的姐姐
[00:30:25.000 --> 00:30:27.000]  去北海道機票
[00:30:27.000 --> 00:30:28.000]  很便宜
[00:30:28.000 --> 00:30:29.000]  七月初
[00:30:29.000 --> 00:30:30.000]  去買
[00:30:30.000 --> 00:30:32.000]  據聞那時會地震
[00:30:32.000 --> 00:30:33.000]  她就怕了
[00:30:33.000 --> 00:30:35.000]  十五十六去不去
[00:30:35.000 --> 00:30:37.000]  有時我們很有趣
[00:30:37.000 --> 00:30:39.000]  聽到一些事
[00:30:39.000 --> 00:30:40.000]  我相信
[00:30:40.000 --> 00:30:42.000]  我行動
[00:30:42.000 --> 00:30:44.000]  我看了
[00:30:44.000 --> 00:30:45.000]  我看見
[00:30:45.000 --> 00:30:47.000]  我們看了不信
[00:30:47.000 --> 00:30:49.000]  我們看了
[00:30:49.000 --> 00:30:51.000]  今天你的信仰
[00:30:51.000 --> 00:30:54.000]  是看見還是看了呢
[00:30:54.000 --> 00:30:56.000]  有沒有人看聖經
[00:30:56.000 --> 00:30:58.000]  但沒有入心
[00:30:58.000 --> 00:31:01.000]  是不是我和你的光景
[00:31:01.000 --> 00:31:03.000]  第二件事
[00:31:03.000 --> 00:31:07.000]  當耶穌和他進行聖餐
[00:31:07.000 --> 00:31:09.000]  聖餐的背後
[00:31:09.000 --> 00:31:11.000]  代表與主連結
[00:31:11.000 --> 00:31:13.000]  大家每個月聖餐都記得
[00:31:13.000 --> 00:31:15.000]  耶穌說這個餅
[00:31:15.000 --> 00:31:16.000]  代表什麼
[00:31:16.000 --> 00:31:18.000]  我的身體
[00:31:18.000 --> 00:31:19.000]  為你們舍
[00:31:19.000 --> 00:31:20.000]  當我吃這個餅的時候
[00:31:20.000 --> 00:31:24.000]  好像象徵耶穌進入我們人生裡
[00:31:24.000 --> 00:31:27.000]  耶穌與我們同行人生的道路
[00:31:27.000 --> 00:31:29.000]  每次聖誕提醒我們
[00:31:29.000 --> 00:31:32.000]  今天你裡面裝著什麼
[00:31:32.000 --> 00:31:35.000]  今天你裝著什麼
[00:31:35.000 --> 00:31:38.000]  你腦海裡裝著什麼
[00:31:40.000 --> 00:31:43.000]  我記得我家人為了減肥的緣故
[00:31:43.000 --> 00:31:46.000]  他們開始要計算卡路里
[00:31:46.000 --> 00:31:48.000]  怎樣計算卡路里的方法呢
[00:31:48.000 --> 00:31:49.000]  每次吃東西的時候
[00:31:49.000 --> 00:31:51.000]  他們原來有個APP很好
[00:31:51.000 --> 00:31:56.000]  是用相機拍下包的那碟飯
[00:31:56.000 --> 00:31:58.000]  APP會告訴你
[00:31:58.000 --> 00:32:01.000]  今天這碟東西有多少卡路里
[00:32:01.000 --> 00:32:02.000]  我不知道
[00:32:02.000 --> 00:32:04.000]  但我家人知道
[00:32:04.000 --> 00:32:06.000]  他們這樣吃東西
[00:32:06.000 --> 00:32:09.000]  就說我要計算我每天有什麼卡路里吸收
[00:32:09.000 --> 00:32:11.000]  減回我的運動
[00:32:11.000 --> 00:32:14.000]  於是負數就減到肥
[00:32:14.000 --> 00:32:17.000]  正數就增肥
[00:32:17.000 --> 00:32:19.000]  我們計算卡路里的卡路里
[00:32:19.000 --> 00:32:21.000]  但我們對神的話語
[00:32:21.000 --> 00:32:23.000]  有沒有計算得這麼足呢
[00:32:23.000 --> 00:32:25.000]  我們裡面承載的是
[00:32:25.000 --> 00:32:27.000]  這個世界觀
[00:32:27.000 --> 00:32:32.000]  我們承載的是主耶穌的話語
[00:32:32.000 --> 00:32:34.000]  第三件事
[00:32:34.000 --> 00:32:36.000]  我覺得這段對話當中
[00:32:36.000 --> 00:32:38.000]  這段經文有一句話很棒
[00:32:38.000 --> 00:32:40.000]  第三十二節
[00:32:40.000 --> 00:32:45.000]  就在路上他和我們說話的時候
[00:32:45.000 --> 00:32:47.000]  給我們講解聖經的時候
[00:32:47.000 --> 00:32:52.000]  開門的心豈不是火熱的嗎
[00:32:52.000 --> 00:32:54.000]  心裡火熱
[00:32:54.000 --> 00:32:57.000]  很多時候是我們對上帝的回應
[00:32:57.000 --> 00:32:59.000]  或者很多時候
[00:32:59.000 --> 00:33:02.000]  我們讓聖靈在我們裡面工作一個現象
[00:33:02.000 --> 00:33:04.000]  甚至我們聽神的道
[00:33:04.000 --> 00:33:06.000]  我們大大感受
[00:33:06.000 --> 00:33:09.000]  我們願意對主回應
[00:33:09.000 --> 00:33:11.000]  我想問
[00:33:11.000 --> 00:33:13.000]  你上次聽神的話語
[00:33:13.000 --> 00:33:16.000]  是何時心裡火熱呢
[00:33:16.000 --> 00:33:21.000]  你何時對上帝是心裡火熱呢
[00:33:21.000 --> 00:33:24.000]  當我預備這篇講章的時候
[00:33:24.000 --> 00:33:27.000]  我問我最心裡火熱的一刻
[00:33:27.000 --> 00:33:29.000]  是何時呢
[00:33:29.000 --> 00:33:31.000]  我就想起了
[00:33:31.000 --> 00:33:35.000]  是我中五那年的夏令會
[00:33:35.000 --> 00:33:39.000]  那時候我和依希做時空配對
[00:33:39.000 --> 00:33:44.000]  那時候香港電視劇是在做網中人的那一派
[00:33:44.000 --> 00:33:47.000]  你們出生了嗎
[00:33:47.000 --> 00:33:51.000]  那時候周潤發很紅
[00:33:51.000 --> 00:33:54.000]  那時候那年的夏令會
[00:33:54.000 --> 00:33:56.000]  我們那時候夏令會也有二百多人
[00:33:56.000 --> 00:33:58.000]  也是跟舞堂一起
[00:33:58.000 --> 00:34:01.000]  幾個分堂一起去夏令會
[00:34:01.000 --> 00:34:03.000]  那時候是去常州見到
[00:34:03.000 --> 00:34:07.000]  那時候很誇張的
[00:34:07.000 --> 00:34:10.000]  六日午夜早午晚茶經
[00:34:10.000 --> 00:34:12.000]  早上晚上講道
[00:34:12.000 --> 00:34:15.000]  就是沉浸式讀神的話語
[00:34:15.000 --> 00:34:19.000]  那時候聽神的話語是心裡火熱的
[00:34:19.000 --> 00:34:21.000]  那時候是張武海牧師講道
[00:34:21.000 --> 00:34:23.000]  他說弟兄姊妹各位年輕人
[00:34:23.000 --> 00:34:27.000]  你們是否願意將你的生命交給上帝
[00:34:27.000 --> 00:34:29.000]  將你的罪惡獻給神
[00:34:29.000 --> 00:34:31.000]  活著為主而活
[00:34:31.000 --> 00:34:33.000]  為祭神使用
[00:34:33.000 --> 00:34:35.000]  那時候年少衝動氣盛
[00:34:35.000 --> 00:34:37.000]  不顧後果
[00:34:37.000 --> 00:34:40.000]  就在眾人面前第一個走上台前
[00:34:40.000 --> 00:34:41.000]  奉勸自己說
[00:34:41.000 --> 00:34:43.000]  我願做一個傳道人
[00:34:43.000 --> 00:34:45.000]  一生走神的道路
[00:34:45.000 --> 00:34:49.000]  如果當日我沒有這個抉擇的時候
[00:34:49.000 --> 00:34:52.000]  可能我去做生意
[00:34:52.000 --> 00:34:54.000]  從商開廠
[00:34:54.000 --> 00:34:56.000]  在東莞花天酒地
[00:34:56.000 --> 00:34:58.000]  或者當日沒有這個決定
[00:34:58.000 --> 00:35:00.000]  沒有心裡火熱的驅使
[00:35:00.000 --> 00:35:02.000]  可能做了老師
[00:35:02.000 --> 00:35:03.000]  每天等放學
[00:35:03.000 --> 00:35:05.000]  等放暑假去旅行
[00:35:05.000 --> 00:35:08.000]  或者我沒有做這兩個行業
[00:35:08.000 --> 00:35:10.000]  或者我去做導演
[00:35:10.000 --> 00:35:13.000]  我覺得自己拍片很厲害
[00:35:13.000 --> 00:35:17.000]  於是可能做了一個拍爛片的
[00:35:17.000 --> 00:35:20.000]  港產片的一個導演
[00:35:20.000 --> 00:35:23.000]  但是過了幾十年
[00:35:23.000 --> 00:35:26.000]  到現在都三十幾四十年
[00:35:26.000 --> 00:35:28.000]  我可以說
[00:35:28.000 --> 00:35:30.000]  我不枉此生
[00:35:30.000 --> 00:35:33.000]  因為我在做傳道人的道路裡
[00:35:33.000 --> 00:35:35.000]  不單止講解聖經
[00:35:35.000 --> 00:35:36.000]  扶持很多人
[00:35:36.000 --> 00:35:37.000]  幫助很多人
[00:35:37.000 --> 00:35:39.000]  我的出現是在人生
[00:35:39.000 --> 00:35:41.000]  很多弟兄姊妹人生
[00:35:41.000 --> 00:35:44.000]  最重要的時刻出現
[00:35:44.000 --> 00:35:47.000]  我的出現成為他們的幫助
[00:35:47.000 --> 00:35:49.000]  成為他們的祝福
[00:35:49.000 --> 00:35:52.000]  我經常會用一樣東西來形容我的侍奉
[00:35:52.000 --> 00:35:54.000]  那樣東西不是十字架
[00:35:54.000 --> 00:35:56.000]  聖經那麼Holy
[00:35:56.000 --> 00:35:58.000]  我經常用紙巾
[00:35:58.000 --> 00:36:02.000]  我經常喜歡用紙巾來形容我的侍奉
[00:36:02.000 --> 00:36:06.000]  我通常在喪禮裡
[00:36:06.000 --> 00:36:08.000]  帶多幾包紙巾
[00:36:08.000 --> 00:36:10.000]  知道為什麼嗎?
[00:36:10.000 --> 00:36:14.000]  當主人他們哭到死去活來的時候
[00:36:14.000 --> 00:36:16.000]  我會遞包紙巾給他們
[00:36:16.000 --> 00:36:18.000]  抹乾他們的眼淚
[00:36:18.000 --> 00:36:20.000]  當婚禮正到的時候
[00:36:20.000 --> 00:36:22.000]  正婚的時候
[00:36:22.000 --> 00:36:24.000]  那對新人哭的時候
[00:36:24.000 --> 00:36:26.000]  我會遞一張紙巾給他們
[00:36:26.000 --> 00:36:28.000]  告訴他們秘密
[00:36:28.000 --> 00:36:32.000]  在婚禮哭的通常是新郎
[00:36:32.000 --> 00:36:33.000]  很好笑的
[00:36:33.000 --> 00:36:36.000]  新郎哭得比新娘還要多
[00:36:36.000 --> 00:36:39.000]  可能新娘一哭妝容就很危險
[00:36:39.000 --> 00:36:41.000]  第二件事可能新郎說
[00:36:41.000 --> 00:36:43.000]  糟了,要捱很久了
[00:36:43.000 --> 00:36:45.000]  這幾十年怎麼辦呢?
[00:36:45.000 --> 00:36:47.000]  但他們都覺得幸福
[00:36:47.000 --> 00:36:49.000]  未來的一天開始
[00:36:49.000 --> 00:36:51.000]  未來的一生開始
[00:36:51.000 --> 00:36:52.000]  就是這一刻了
[00:36:52.000 --> 00:36:53.000]  很感恩
[00:36:53.000 --> 00:36:55.000]  在最重要的時刻我出現
[00:36:55.000 --> 00:36:57.000]  或者去醫院探病
[00:36:57.000 --> 00:36:59.000]  探癌症末期的人
[00:36:59.000 --> 00:37:01.000]  我走過一條醫院的斜路的時候
[00:37:01.000 --> 00:37:03.000]  我拿一包紙巾抹汗
[00:37:03.000 --> 00:37:06.000]  這個過程裡
[00:37:06.000 --> 00:37:08.000]  我會覺得我這幾十年
[00:37:08.000 --> 00:37:11.000]  可以說不枉此生
[00:37:11.000 --> 00:37:13.000]  因為我當日
[00:37:13.000 --> 00:37:15.000]  很遵行
[00:37:15.000 --> 00:37:17.000]  很回應心裡火熱的一刻
[00:37:17.000 --> 00:37:19.000]  主啊
[00:37:19.000 --> 00:37:21.000]  我願意被祢使用
[00:37:21.000 --> 00:37:23.000]  做傳道人
[00:37:23.000 --> 00:37:25.000]  去侍奉祢
[00:37:25.000 --> 00:37:27.000]  一生不枉過
[00:37:27.000 --> 00:37:31.000]  神的話語在你心裡工作
[00:37:31.000 --> 00:37:33.000]  是曾幾何時呢?
[00:37:33.000 --> 00:37:37.000]  首先你需要的
[00:37:37.000 --> 00:37:39.000]  向上帝說
[00:37:39.000 --> 00:37:41.000]  打開我眼
[00:37:41.000 --> 00:37:43.000]  打開我心
[00:37:43.000 --> 00:38:11.000]  (音樂)
[00:38:11.000 --> 00:38:15.000]  請開我眼
[00:38:15.000 --> 00:38:19.000]  打開我心
[00:38:19.000 --> 00:38:22.000]  明白你
[00:38:22.000 --> 00:38:26.000]  有多麼深愛我
[00:38:26.000 --> 00:38:30.000]  請釋放我
[00:38:30.000 --> 00:38:34.000]  去我前來
[00:38:34.000 --> 00:38:37.000]  能讓我
[00:38:37.000 --> 00:38:42.000]  再有力榮耀你
[00:38:42.000 --> 00:38:46.000]  請改變我
[00:38:46.000 --> 00:38:50.000]  獻給我心
[00:38:50.000 --> 00:38:52.000]  明白我
[00:38:52.000 --> 00:38:56.000]  有多麼需要你
[00:38:56.000 --> 00:39:00.000]  心緊靠你
[00:39:00.000 --> 00:39:04.000]  尊你懷內
[00:39:04.000 --> 00:39:06.000]  擁有我
[00:39:06.000 --> 00:39:10.000]  永貼緊隨著你
[00:39:10.000 --> 00:39:15.000]  你為我釘生受死
[00:39:15.000 --> 00:39:18.000]  抹去我的孤位
[00:39:18.000 --> 00:39:20.000]  你是我神
[00:39:20.000 --> 00:39:23.000]  是我護我心
[00:39:23.000 --> 00:39:25.000]  因為
[00:39:25.000 --> 00:39:29.000]  我為你張開我口
[00:39:29.000 --> 00:39:32.000]  向世界高聲唱
[00:39:32.000 --> 00:39:34.000]  熱力散揚
[00:39:34.000 --> 00:39:36.000]  願永存
[00:39:36.000 --> 00:39:40.000]  你大愛
[00:39:40.000 --> 00:39:46.000]  你上次被神的話語
[00:39:46.000 --> 00:39:48.000]  感動是何時呢?
[00:39:48.000 --> 00:39:50.000]  是否幾十年前
[00:39:50.000 --> 00:39:52.000]  去下令會裡
[00:39:52.000 --> 00:39:54.000]  日夜查考聖經
[00:39:54.000 --> 00:39:56.000]  你那時聽見聖經的話語
[00:39:56.000 --> 00:39:58.000]  句句擇心
[00:39:58.000 --> 00:40:00.000]  講完的挑戰
[00:40:00.000 --> 00:40:03.000]  說話直撼心裡
[00:40:03.000 --> 00:40:07.000]  你幾時被上帝感動
[00:40:07.000 --> 00:40:09.000]  是幾時呢?
[00:40:09.000 --> 00:40:11.000]  可能是幾十年前
[00:40:11.000 --> 00:40:13.000]  去十日培練燕經會
[00:40:13.000 --> 00:40:16.000]  那時牧師講出這個世界和祥的異象
[00:40:16.000 --> 00:40:18.000]  你當時很熱血
[00:40:18.000 --> 00:40:20.000]  拍心口地說
[00:40:20.000 --> 00:40:22.000]  主啊,我願意為你拋頭顱
[00:40:22.000 --> 00:40:25.000]  灑血一生跟隨你
[00:40:25.000 --> 00:40:28.000]  甚至你很誇口地向上帝說
[00:40:28.000 --> 00:40:31.000]  主你令我何往必去
[00:40:31.000 --> 00:40:34.000]  但日子過去
[00:40:34.000 --> 00:40:38.000]  生活的重擔壓在身上
[00:40:38.000 --> 00:40:43.000]  壓到我們體無完肺不似人形
[00:40:43.000 --> 00:40:45.000]  兒女升學考試
[00:40:45.000 --> 00:40:48.000]  要學父的課外活動
[00:40:48.000 --> 00:40:52.000]  兒女已經成為我家庭核心中的核心
[00:40:52.000 --> 00:40:55.000]  主耶穌擺在一邊
[00:40:55.000 --> 00:40:57.000]  跟隨耶穌
[00:40:57.000 --> 00:40:59.000]  侍奉神
[00:40:59.000 --> 00:41:01.000]  有時間有能力
[00:41:01.000 --> 00:41:03.000]  甚至退休
[00:41:03.000 --> 00:41:07.000]  被神感動
[00:41:07.000 --> 00:41:09.000]  心裡火熱
[00:41:09.000 --> 00:41:11.000]  很奢侈
[00:41:11.000 --> 00:41:13.000]  但今天
[00:41:13.000 --> 00:41:16.000]  我們面對這位又真又活的主面前
[00:41:16.000 --> 00:41:19.000]  你願意和上帝說
[00:41:19.000 --> 00:41:21.000]  神啊
[00:41:21.000 --> 00:41:23.000]  請打開我的眼
[00:41:23.000 --> 00:41:25.000]  請開我的心
[00:41:25.000 --> 00:41:28.000]  我生命裡願意給你工作
[00:41:28.000 --> 00:41:30.000]  求你在我裡面
[00:41:30.000 --> 00:41:33.000]  心裡火熱
[00:41:33.000 --> 00:41:38.000]  願意的
[00:41:38.000 --> 00:41:39.000]  打開心
[00:41:39.000 --> 00:41:41.000]  打開眼的弟兄姊妹
[00:41:41.000 --> 00:41:43.000]  一起和我唱吧
