
[00:00:00.000 --> 00:00:04.000]  剛才唱歌的時候就說我們要盡力去愛神
[00:14:40.000 --> 00:14:42.000]  有時候經常跟弟兄姊妹說
[00:14:42.000 --> 00:14:44.000]  你又要去愛一下仇敵
[00:14:44.000 --> 00:14:45.000]  他也不是跟我很仇敵
[00:14:45.000 --> 00:14:47.000]  但一定是板著臉
[00:14:47.000 --> 00:14:48.000]  你板著我臉
[00:14:48.000 --> 00:14:49.000]  我板著你臉
[00:14:49.000 --> 00:14:50.000]  很正常
[00:14:50.000 --> 00:14:51.000]  你當我透明
[00:14:51.000 --> 00:14:52.000]  我們就透明
[00:14:52.000 --> 00:14:53.000]  很正常
[00:14:53.000 --> 00:14:55.000]  但是我覺得做得見證
[00:14:55.000 --> 00:14:57.000]  有時候我們港島都有一些風險
[00:14:57.000 --> 00:14:59.000]  我講得出要大概做到一點點
[00:14:59.000 --> 00:15:00.000]  做不完十足
[00:15:00.000 --> 00:15:02.000]  你跟人說要愛仇敵
[00:15:02.000 --> 00:15:04.000]  起碼這個板著你的臉的
[00:15:04.000 --> 00:15:05.000]  你善待一下他
[00:15:05.000 --> 00:15:07.000]  我都算是這樣的
[00:15:07.000 --> 00:15:09.000]  大概有半年時間
[00:15:09.000 --> 00:15:11.000]  我對著空氣就講打招呼
[00:15:11.000 --> 00:15:12.000]  什麼Sir?你好
[00:15:12.000 --> 00:15:14.000]  最慘有時候經常去廁所又撞到他
[00:15:14.000 --> 00:15:16.000]  最慘你知道男廁是站在那裡的時候
[00:15:16.000 --> 00:15:17.000]  他站在旁邊
[00:15:17.000 --> 00:15:18.000]  你又要打招呼
[00:15:18.000 --> 00:15:19.000]  他又不理你
[00:15:19.000 --> 00:15:20.000]  諸如此類
[00:15:20.000 --> 00:15:21.000]  這些就經歷過無數次
[00:15:21.000 --> 00:15:22.000]  虛口我說你知道
[00:15:22.000 --> 00:15:24.000]  其實你跟隨神的話
[00:15:24.000 --> 00:15:25.000]  是一個練習
[00:15:25.000 --> 00:15:27.000]  練到你麻木上了
[00:15:27.000 --> 00:15:30.000]  練到你的小腦都有點記憶
[00:15:30.000 --> 00:15:32.000]  你就不會介意人怎樣跟你說
[00:15:32.000 --> 00:15:33.000]  你照樣走回神的道
[00:15:33.000 --> 00:15:34.000]  但那個Sir怎樣打你臉
[00:15:34.000 --> 00:15:35.000]  你都自己會彈起
[00:15:35.000 --> 00:15:36.000]  哎呀Sir你好
[00:15:36.000 --> 00:15:39.000]  我試過一次跟學生說
[00:15:39.000 --> 00:15:40.000]  跟Sir你好
[00:15:40.000 --> 00:15:41.000]  跟著他看
[00:15:41.000 --> 00:15:42.000]  哪裡有人
[00:15:42.000 --> 00:15:43.000]  他以為有鬼
[00:15:43.000 --> 00:15:45.000]  因為他看見後面沒有反應
[00:15:45.000 --> 00:15:47.000]  原來Sir在後面
[00:15:47.000 --> 00:15:48.000]  但是去到有一天
[00:15:48.000 --> 00:15:49.000]  不知道為什麼去廁所
[00:15:49.000 --> 00:15:51.000]  有神蹟降臨在廁所裡面
[00:15:51.000 --> 00:15:54.000]  那個Sir突然跟我說
[00:15:54.000 --> 00:15:55.000]  你好像是那個
[00:15:55.000 --> 00:15:57.000]  不知道什麼Charles傳道
[00:15:57.000 --> 00:15:59.000]  突然間我人生
[00:15:59.000 --> 00:16:01.000]  去過廁所有點震一震
[00:16:02.000 --> 00:16:03.000]  你知跟空氣說話
[00:16:03.000 --> 00:16:04.000]  說了這麼多年
[00:16:04.000 --> 00:16:05.000]  說了幾個月
[00:16:05.000 --> 00:16:06.000]  突然間他有反應
[00:16:06.000 --> 00:16:08.000]  其實你是覺得很驚奇
[00:16:08.000 --> 00:16:09.000]  還有你正在廁所
[00:16:09.000 --> 00:16:10.000]  要小心一點
[00:16:10.000 --> 00:16:12.000]  弄到髒了不是很好
[00:16:12.000 --> 00:16:16.000]  跟他說了幾句話
[00:16:16.000 --> 00:16:20.000]  自此之後跟那個Sir打招呼
[00:16:20.000 --> 00:16:21.000]  他也有些反應
[00:16:21.000 --> 00:16:22.000]  哎呀你呀
[00:16:22.000 --> 00:16:24.000]  都會聊到兩句
[00:16:24.000 --> 00:16:25.000]  當然不會聊到
[00:16:25.000 --> 00:16:27.000]  他信耶穌那麼神跡
[00:16:27.000 --> 00:16:29.000]  但是對於我來說
[00:16:29.000 --> 00:16:31.000]  其實我覺得這個世界真的有神
[00:16:31.000 --> 00:16:33.000]  它的覆蓋範圍
[00:16:33.000 --> 00:16:35.000]  不只是你在教會裡面
[00:16:35.000 --> 00:16:38.000]  或者只是像一些恩典給你那麼簡單
[00:16:38.000 --> 00:16:40.000]  而是你走它的道
[00:16:40.000 --> 00:16:45.000]  對抗一些在環境上
[00:16:45.000 --> 00:16:46.000]  會吃虧的東西
[00:16:46.000 --> 00:16:48.000]  甚至你覺得
[00:16:48.000 --> 00:16:49.000]  是應該做不到的事情
[00:16:49.000 --> 00:16:51.000]  但是原來你做下去的時候
[00:16:51.000 --> 00:16:52.000]  神告訴你
[00:16:52.000 --> 00:16:53.000]  是可以的
[00:16:53.000 --> 00:16:54.000]  還有神告訴你
[00:16:54.000 --> 00:16:57.000]  你會在這些地方見到神
[00:16:57.000 --> 00:16:58.000]  還有你會想
[00:16:58.000 --> 00:16:59.000]  平時我們很多
[00:16:59.000 --> 00:17:01.000]  借一些耳音不做的事情
[00:17:01.000 --> 00:17:04.000]  我們當神說的話就是死的
[00:17:04.000 --> 00:17:07.000]  我不當這個信仰是我生命的一部分
[00:17:07.000 --> 00:17:09.000]  我當它只是我生活的點綴
[00:17:09.000 --> 00:17:11.000]  就好像興趣班那樣
[00:17:11.000 --> 00:17:12.000]  來到開心一下
[00:17:12.000 --> 00:17:13.000]  回到工作
[00:17:13.000 --> 00:17:14.000]  不用這套東西
[00:17:14.000 --> 00:17:15.000]  用回我老闆那套
[00:17:15.000 --> 00:17:16.000]  教我講講大話
[00:17:16.000 --> 00:17:17.000]  吹吹水
[00:17:17.000 --> 00:17:18.000]  過一天
[00:17:18.000 --> 00:17:20.000]  這些人生不就很好嗎
[00:17:20.000 --> 00:17:22.000]  但是其實神是真的
[00:17:22.000 --> 00:17:23.000]  祂說得出
[00:17:23.000 --> 00:17:25.000]  就真的會做得到
[00:17:25.000 --> 00:17:27.000]  祂要你做的時候
[00:17:27.000 --> 00:17:28.000]  你真的要做
[00:17:28.000 --> 00:17:30.000]  還有你想深一層
[00:17:30.000 --> 00:17:33.000]  為什麼神的話對我們這麼重要
[00:17:33.000 --> 00:17:34.000]  因為你想一下
[00:17:34.000 --> 00:17:35.000]  整個聖經歷史
[00:17:35.000 --> 00:17:36.000]  或者你的人性裡面
[00:17:36.000 --> 00:17:37.000]  你都知道
[00:17:37.000 --> 00:17:40.000]  就是人聽到神的話
[00:17:40.000 --> 00:17:42.000]  很多時候都是不做的
[00:17:42.000 --> 00:17:44.000]  當你不做的時候
[00:17:44.000 --> 00:17:45.000]  就代表什麼
[00:17:45.000 --> 00:17:49.000]  其實你當神是透明一樣
[00:17:49.000 --> 00:17:52.000]  但是神依然再繼續愛你
[00:17:52.000 --> 00:17:53.000]  繼續去吩咐你
[00:17:53.000 --> 00:17:54.000]  你要看聖經
[00:17:54.000 --> 00:17:55.000]  你要回教會
[00:17:55.000 --> 00:17:57.000]  繼續跟你講
[00:17:57.000 --> 00:18:00.000]  神其實經常對著空氣講話
[00:18:00.000 --> 00:18:03.000]  但是你以為自己聽到
[00:18:03.000 --> 00:18:05.000]  但是神依然沒有放棄你
[00:18:05.000 --> 00:18:06.000]  繼續跟你講話
[00:18:06.000 --> 00:18:08.000]  神相信你有一天
[00:18:08.000 --> 00:18:11.000]  是會聽得到祂的話去執行
[00:18:11.000 --> 00:18:13.000]  所以我們應該去想
[00:18:13.000 --> 00:18:15.000]  當我們不聽神的話
[00:18:15.000 --> 00:18:18.000]  當這個信仰不是我們全部生命的時候
[00:18:18.000 --> 00:18:20.000]  其實神是很傷心
[00:18:20.000 --> 00:18:22.000]  還有神好像信錯了人
[00:18:22.000 --> 00:18:24.000]  但是祂要繼續去相信你
[00:18:24.000 --> 00:18:25.000]  有時候神相信你
[00:18:25.000 --> 00:18:27.000]  才會把這個誡命給你
[00:18:27.000 --> 00:18:29.000]  所以你不要辜負神的信任
[00:18:29.000 --> 00:18:31.000]  是一定要去做的
[00:18:31.000 --> 00:18:33.000]  信仰是生命的全部
[00:18:33.000 --> 00:18:34.000]  不是一部分
[00:18:34.000 --> 00:18:36.000]  在下面那段經文
[00:18:36.000 --> 00:18:39.000]  神開始教他們要守一些節日
[00:18:39.000 --> 00:18:42.000]  出埃及的23章10至19節
[00:18:42.000 --> 00:18:44.000]  安息年與安息日
[00:18:44.000 --> 00:18:45.000]  六年之內
[00:18:45.000 --> 00:18:47.000]  你要耕種田地
[00:18:47.000 --> 00:18:49.000]  收取田的出產
[00:18:49.000 --> 00:18:50.000]  但是第七年
[00:18:50.000 --> 00:18:52.000]  你要讓他們竭色
[00:18:52.000 --> 00:18:53.000]  耕不種
[00:18:53.000 --> 00:18:56.000]  使你們民間的窮人可以有吃的
[00:18:56.000 --> 00:18:57.000]  他們吃剩的
[00:18:57.000 --> 00:18:59.000]  田間的野獸可以吃
[00:18:59.000 --> 00:19:02.000]  你的葡萄園和橄欖園
[00:19:02.000 --> 00:19:03.000]  都要這樣做
[00:19:03.000 --> 00:19:05.000]  意思是他們第七年
[00:19:05.000 --> 00:19:07.000]  是有一個安息年
[00:19:07.000 --> 00:19:10.000]  意思是讓土地可以休息
[00:19:10.000 --> 00:19:12.000]  還有人民可以在當中
[00:19:12.000 --> 00:19:13.000]  多點去親近神
[00:19:13.000 --> 00:19:15.000]  和對神獻祭
[00:19:15.000 --> 00:19:17.000]  所以他們頭六年
[00:19:17.000 --> 00:19:19.000]  要儲備好足夠的食物
[00:19:19.000 --> 00:19:21.000]  等第七年不用工作了
[00:19:21.000 --> 00:19:23.000]  可以休息的時候
[00:19:23.000 --> 00:19:26.000]  就可以渡過那一年
[00:19:26.000 --> 00:19:28.000]  但是有些窮人就不行了
[00:19:28.000 --> 00:19:32.000]  有些窮人長期都要工作才有東西吃
[00:19:32.000 --> 00:19:33.000]  所以他說第七年
[00:19:33.000 --> 00:19:35.000]  是竭色不耕不種的時候
[00:19:35.000 --> 00:19:37.000]  就讓你的民間窮人可以吃
[00:19:37.000 --> 00:19:39.000]  意思是第七年
[00:19:39.000 --> 00:19:41.000]  你停工的時候
[00:19:41.000 --> 00:19:43.000]  是讓人進你的田裡
[00:19:43.000 --> 00:19:45.000]  可以拿些東西吃
[00:19:45.000 --> 00:19:46.000]  第七年的時候
[00:19:46.000 --> 00:19:48.000]  可能還剩下一些種剩的東西
[00:19:48.000 --> 00:19:50.000]  又或者掉了一些收成
[00:19:50.000 --> 00:19:52.000]  掉在地上的東西
[00:19:52.000 --> 00:19:54.000]  你都可以讓窮人撿回來吃
[00:19:54.000 --> 00:19:56.000]  讓他們可以渡過那一年
[00:19:56.000 --> 00:19:58.000]  還有他說野獸都可以吃的
[00:19:58.000 --> 00:20:00.000]  意思是神都安排
[00:20:00.000 --> 00:20:02.000]  如果野獸真的不夠吃
[00:20:02.000 --> 00:20:04.000]  其實他們都可以在第七年去那裡吃東西
[00:20:04.000 --> 00:20:07.000]  因為當你開墾的田地越來越多的時候
[00:20:07.000 --> 00:20:10.000]  其實野獸都少了地方去覓食
[00:20:10.000 --> 00:20:13.000]  神就安排了這些節期
[00:20:13.000 --> 00:20:15.000]  讓人可以休息
[00:20:15.000 --> 00:20:16.000]  可以親近神
[00:20:16.000 --> 00:20:18.000]  也讓人、動物、土地
[00:20:18.000 --> 00:20:21.000]  都有機會可以恢復一下
[00:20:21.000 --> 00:20:23.000]  第十二節就說
[00:20:23.000 --> 00:20:25.000]  六天之內你都要作供
[00:20:25.000 --> 00:20:27.000]  第七天你就要守安息
[00:20:27.000 --> 00:20:29.000]  就是今天的主日
[00:20:29.000 --> 00:20:31.000]  或者是猶太人的安息日
[00:20:31.000 --> 00:20:33.000]  還有你的牛、你的驢
[00:20:33.000 --> 00:20:34.000]  都是可以休息的
[00:20:34.000 --> 00:20:35.000]  還有你的婢女
[00:20:35.000 --> 00:20:37.000]  就是你的奴隸
[00:20:37.000 --> 00:20:39.000]  你的奴隸的兒女都可以休息
[00:20:39.000 --> 00:20:40.000]  寄居的
[00:20:40.000 --> 00:20:42.000]  就是其他寄居在你那裡的外邦人
[00:20:42.000 --> 00:20:43.000]  都是奴隸
[00:20:43.000 --> 00:20:45.000]  他們都有時間可以休息
[00:20:45.000 --> 00:20:48.000]  神安排了大家有一個好的休息
[00:20:48.000 --> 00:20:49.000]  所以休息都很重要
[00:20:49.000 --> 00:20:53.000]  休息也是親近神的準備
[00:20:53.000 --> 00:20:54.000]  我對你所說的一切
[00:20:54.000 --> 00:20:56.000]  你們都要小心謹守
[00:20:56.000 --> 00:20:57.000]  不是開玩笑的
[00:20:57.000 --> 00:20:58.000]  一定要跟著的
[00:20:58.000 --> 00:21:00.000]  你們不可以提別神的名
[00:21:00.000 --> 00:21:03.000]  也不可以讓人從你口中聽到
[00:21:03.000 --> 00:21:05.000]  就是說你不但不可以擺偶像
[00:21:05.000 --> 00:21:07.000]  第二個神的名
[00:21:07.000 --> 00:21:09.000]  你平時生活都不可以說
[00:21:09.000 --> 00:21:10.000]  希望我們生活裡
[00:21:10.000 --> 00:21:12.000]  這個群體裡
[00:21:12.000 --> 00:21:14.000]  只會提到耶和華的名
[00:21:14.000 --> 00:21:16.000]  還有我們的休息
[00:21:16.000 --> 00:21:17.000]  我們的時間
[00:21:17.000 --> 00:21:19.000]  都是用在耶和華的身上
[00:21:19.000 --> 00:21:24.000]  這個也是對以色列人的交代
[00:21:24.000 --> 00:21:26.000]  也吩咐他們守一些節日
[00:21:26.000 --> 00:21:27.000]  當然到了後期
[00:21:27.000 --> 00:21:29.000]  所吩咐守的節日
[00:21:29.000 --> 00:21:30.000]  就會比較複雜
[00:21:30.000 --> 00:21:32.000]  而且會說得比較清楚
[00:21:32.000 --> 00:21:33.000]  下一章看到
[00:21:33.000 --> 00:21:34.000]  第十四節
[00:21:34.000 --> 00:21:37.000]  每年三次你要為我守節
[00:21:37.000 --> 00:21:38.000]  第十五節就說
[00:21:38.000 --> 00:21:40.000]  你要守無教節
[00:21:40.000 --> 00:21:41.000]  要照我吩咐的
[00:21:41.000 --> 00:21:43.000]  在亞不月內所定的日期
[00:21:43.000 --> 00:21:45.000]  吃無教餅的七天
[00:21:45.000 --> 00:21:46.000]  因為你們在這個月
[00:21:46.000 --> 00:21:48.000]  從埃及出來的
[00:21:48.000 --> 00:21:50.000]  你們不可空手朝見我
[00:21:50.000 --> 00:21:52.000]  我最簡單說一下
[00:21:52.000 --> 00:21:54.000]  這三個節日是什麼意思
[00:21:54.000 --> 00:21:56.000]  第一個節日就是如月節
[00:21:56.000 --> 00:21:58.000]  就是吃一些無教餅
[00:21:58.000 --> 00:21:59.000]  沒有發酵過的餅
[00:21:59.000 --> 00:22:01.000]  其實他們的曆法
[00:22:01.000 --> 00:22:03.000]  在現在的西歷來說
[00:22:03.000 --> 00:22:05.000]  大概是四五月左右
[00:22:05.000 --> 00:22:07.000]  四五月左右
[00:22:07.000 --> 00:22:09.000]  最開始的時候
[00:22:09.000 --> 00:22:10.000]  有一個星期一
[00:22:10.000 --> 00:22:11.000]  就是如月節
[00:22:11.000 --> 00:22:13.000]  意思就是那天
[00:22:13.000 --> 00:22:15.000]  我們要吃一些無教餅
[00:22:15.000 --> 00:22:16.000]  我們要守一些節日
[00:22:16.000 --> 00:22:18.000]  紀念當日神
[00:22:18.000 --> 00:22:21.000]  如何帶領他們出埃及
[00:22:21.000 --> 00:22:23.000]  這個就是如月節裡
[00:22:23.000 --> 00:22:24.000]  最重要的一個節日
[00:22:24.000 --> 00:22:27.000]  全民族包括寄居的外邦人
[00:22:27.000 --> 00:22:29.000]  都要守這個節日
[00:22:29.000 --> 00:22:32.000]  第二個節日其實叫五旬節
[00:22:32.000 --> 00:22:35.000]  大概是七個星期之後
[00:22:35.000 --> 00:22:37.000]  所以有時候叫七七節的意思
[00:22:37.000 --> 00:22:39.000]  就是七個七日之後
[00:22:39.000 --> 00:22:40.000]  就是五旬節
[00:22:40.000 --> 00:22:42.000]  或者叫修葛節
[00:22:42.000 --> 00:22:43.000]  那時候修葛的東西
[00:22:43.000 --> 00:22:45.000]  相信是比較漂亮一點
[00:22:45.000 --> 00:22:48.000]  將最美好的奉獻給神
[00:22:48.000 --> 00:22:52.000]  五旬節也是紀念神頒布律法的時期
[00:22:52.000 --> 00:22:54.000]  神頒布律法的時候
[00:22:54.000 --> 00:22:55.000]  是要很感恩的
[00:22:55.000 --> 00:22:57.000]  因為神直接將自己的話
[00:22:57.000 --> 00:22:59.000]  交給以色列人
[00:22:59.000 --> 00:23:00.000]  當然到了新約
[00:23:00.000 --> 00:23:03.000]  五旬節也是在使徒行傳裡
[00:23:03.000 --> 00:23:06.000]  耶穌升天降下聖靈的時間
[00:23:06.000 --> 00:23:09.000]  所以五旬節也是很值得紀念的
[00:23:09.000 --> 00:23:12.000]  還有後期的九月是第三個節日
[00:23:12.000 --> 00:23:13.000]  有些叫做收藏節
[00:23:13.000 --> 00:23:16.000]  也就是他們有第二次的修成
[00:23:16.000 --> 00:23:19.000]  那次修成也將最好的奉獻給神
[00:23:19.000 --> 00:23:22.000]  現今我們基督教裡最常的節日
[00:23:22.000 --> 00:23:24.000]  就是聖誕節、復活節
[00:23:24.000 --> 00:23:27.000]  這些都是紀念耶穌為我們的出生
[00:23:27.000 --> 00:23:31.000]  和耶穌為我們的死和復活的大能
[00:23:31.000 --> 00:23:33.000]  這些都是紀念我們在神面前
[00:23:33.000 --> 00:23:36.000]  神真是我們的神
[00:23:36.000 --> 00:23:37.000]  在這個群體裡
[00:23:37.000 --> 00:23:39.000]  神是我們重要的記號和目標
[00:23:39.000 --> 00:23:43.000]  這個群體讓我們要凸顯和記得
[00:23:43.000 --> 00:23:45.000]  神是多麼重要的
[00:23:45.000 --> 00:23:46.000]  十六節
[00:23:46.000 --> 00:23:49.000]  他提到收割節是怎樣呢?
[00:23:49.000 --> 00:23:51.000]  他提到要怎樣呢?
[00:23:51.000 --> 00:23:52.000]  又要守收割節
[00:23:52.000 --> 00:23:54.000]  就是一年內的後期節日
[00:23:54.000 --> 00:23:59.000]  收在田間裡勞碌耕種所初屬的物的節日
[00:23:59.000 --> 00:24:02.000]  也就是在年底裡的收藏節
[00:24:02.000 --> 00:24:03.000]  這個也是收藏節
[00:24:03.000 --> 00:24:05.000]  也是將最好的東西獻給神
[00:24:05.000 --> 00:24:08.000]  在田間裡收集你所勞碌所得之物
[00:24:08.000 --> 00:24:10.000]  當然是最好的東西獻給神
[00:24:10.000 --> 00:24:12.000]  第十七節
[00:24:12.000 --> 00:24:13.000]  一年三次
[00:24:13.000 --> 00:24:16.000]  你所有男丁都要朝見主耶和華的面
[00:24:16.000 --> 00:24:20.000]  也就是所有男性都要去神那裡
[00:24:20.000 --> 00:24:22.000]  去敬拜神和獻祭
[00:24:22.000 --> 00:24:24.000]  當然是後期的會博
[00:24:24.000 --> 00:24:26.000]  再後期就是聖殿
[00:24:26.000 --> 00:24:28.000]  到現在你再演變成
[00:24:28.000 --> 00:24:30.000]  不單是男人和女人
[00:24:30.000 --> 00:24:33.000]  我們都相信耶穌也要回到教會當中
[00:24:33.000 --> 00:24:35.000]  還有十八節
[00:24:35.000 --> 00:24:38.000]  你不能將我濟生的血和有教的餅一同獻上
[00:24:38.000 --> 00:24:41.000]  不可以將我節日的濟生的滋油
[00:24:41.000 --> 00:24:43.000]  留過夜到早晨
[00:24:43.000 --> 00:24:47.000]  濟生的血其實是不可以和無教餅一同獻上
[00:24:47.000 --> 00:24:49.000]  因為要分開獻上
[00:24:49.000 --> 00:24:52.000]  濟生的血很多時候在舊約來講
[00:24:52.000 --> 00:24:53.000]  是代表人的罪
[00:24:53.000 --> 00:24:56.000]  所以那些血是不能碰到無教餅
[00:24:56.000 --> 00:24:59.000]  因為無教餅是要顯示神的聖潔
[00:24:59.000 --> 00:25:02.000]  你也要清潔自己去奉獻給神
[00:25:02.000 --> 00:25:04.000]  所以他就叫你的意思
[00:25:04.000 --> 00:25:06.000]  透過這些禮儀
[00:25:06.000 --> 00:25:10.000]  就是明白你贖罪其實是不容易的
[00:25:10.000 --> 00:25:12.000]  因為濟生的血是幫你流盡你的血
[00:25:12.000 --> 00:25:13.000]  你才會沒事
[00:25:13.000 --> 00:25:16.000]  你不可以成為無教餅
[00:25:16.000 --> 00:25:18.000]  因為你不可以再犯罪
[00:25:18.000 --> 00:25:22.000]  在新約裡面我們知道濟生就是主耶穌
[00:25:22.000 --> 00:25:24.000]  還有這些節日的滋油
[00:25:24.000 --> 00:25:25.000]  你不可以留過夜
[00:25:25.000 --> 00:25:27.000]  就是說其實那些滋油出來
[00:25:27.000 --> 00:25:29.000]  你盡快燒給神
[00:25:29.000 --> 00:25:31.000]  讓他的香氣可以向上飄
[00:25:31.000 --> 00:25:32.000]  你留過夜的話
[00:25:32.000 --> 00:25:36.000]  其實那些滋油就會停住
[00:25:36.000 --> 00:25:37.000]  就像你現在吃的美食
[00:25:37.000 --> 00:25:38.000]  你試試油淋淋的
[00:25:38.000 --> 00:25:40.000]  即時熱才好吃
[00:25:40.000 --> 00:25:41.000]  你留到第二天
[00:25:41.000 --> 00:25:42.000]  停住了
[00:25:42.000 --> 00:25:44.000]  有種異味你就吃不了
[00:25:44.000 --> 00:25:46.000]  所以留給神一定要最好的
[00:25:46.000 --> 00:25:49.000]  要將你地上最好、初熟的物
[00:25:49.000 --> 00:25:50.000]  帶給耶和華
[00:25:50.000 --> 00:25:51.000]  那時候他就覺得
[00:25:51.000 --> 00:25:54.000]  神的殿裡面要擺最好的物件
[00:25:54.000 --> 00:25:57.000]  例如你修成裡面最好的
[00:25:57.000 --> 00:25:59.000]  第一層最好的修成
[00:25:59.000 --> 00:26:00.000]  都要獻給神
[00:26:00.000 --> 00:26:04.000]  不可以用山羊羔羔羊的奶去煮山羊羔
[00:26:04.000 --> 00:26:07.000]  因為其實你要將最好的物件獻給神
[00:26:07.000 --> 00:26:11.000]  山羊羔的奶他們視為不算是最好的
[00:26:11.000 --> 00:26:12.000]  所以叫你不要煮了
[00:26:12.000 --> 00:26:14.000]  你見過過程裡面
[00:26:14.000 --> 00:26:17.000]  是很希望這個群體要敬畏神
[00:26:17.000 --> 00:26:20.000]  還有這個群體會經常透過獻祭
[00:26:20.000 --> 00:26:23.000]  守節日當中和安息日裡面
[00:26:23.000 --> 00:26:25.000]  是要經常都要記得神
[00:26:25.000 --> 00:26:28.000]  所以我們的群體就是很重要
[00:26:28.000 --> 00:26:31.000]  我們的聚會也是我們第二個生命點
[00:26:31.000 --> 00:26:33.000]  不要說我們不愛祖國
[00:26:33.000 --> 00:26:35.000]  我舉一個祖國的例子
[00:26:35.000 --> 00:26:38.000]  我經常都會提到
[00:26:38.000 --> 00:26:42.000]  孟武三遷也是一個很出名的例子
[00:26:42.000 --> 00:26:45.000]  孟子其實是一個很出名的哲學家
[00:26:45.000 --> 00:26:48.000]  但他小時候住過很多地方
[00:26:48.000 --> 00:26:51.000]  其中一個就是近墓地
[00:26:51.000 --> 00:26:55.000]  他媽媽發現兒子小時候住近墓地的時候
[00:26:55.000 --> 00:26:59.000]  他經常學別人奔喪、叫喊的儀式
[00:26:59.000 --> 00:27:02.000]  他覺得兒子好像這樣搞法
[00:27:02.000 --> 00:27:05.000]  長大後也會學這些東西好像不太好
[00:27:05.000 --> 00:27:07.000]  我相信他也是抗拒殯儀業
[00:27:07.000 --> 00:27:09.000]  不想兒子在殯儀業發展
[00:27:09.000 --> 00:27:11.000]  所以覺得不太好
[00:27:11.000 --> 00:27:13.000]  結果他去市集
[00:27:13.000 --> 00:27:16.000]  他發現商人經常叫賣
[00:27:16.000 --> 00:27:18.000]  又買東西又便宜又低
[00:27:18.000 --> 00:27:20.000]  現在去街市也會聽到很多
[00:27:20.000 --> 00:27:24.000]  他就覺得其實兒子又開始學人家叫賣
[00:27:24.000 --> 00:27:27.000]  又買東西又便宜又低
[00:27:27.000 --> 00:27:30.000]  他應該也不想兒子從商
[00:27:30.000 --> 00:27:31.000]  不想做叫賣
[00:27:31.000 --> 00:27:34.000]  他就覺得不如再搬一搬
[00:27:34.000 --> 00:27:37.000]  搬到一些學院的隔壁
[00:27:37.000 --> 00:27:40.000]  他發現出入的人和兒子聊天的人
[00:27:40.000 --> 00:27:43.000]  都是有學識和禮儀的
[00:27:43.000 --> 00:27:46.000]  開始覺得不如在那裡住就好了
[00:27:46.000 --> 00:27:48.000]  其實每住一個地點
[00:27:48.000 --> 00:27:50.000]  對於他不是一個這麼有錢的家庭
[00:27:50.000 --> 00:27:53.000]  都要耗費很多精神和財力
[00:27:53.000 --> 00:27:56.000]  但最後他的兒子就出人頭地
[00:27:56.000 --> 00:27:59.000]  在學校裡開始多了很多東西
[00:27:59.000 --> 00:28:01.000]  又親近一些有學識的人
[00:28:01.000 --> 00:28:06.000]  長大後便會長大成一代中國哲學家
[00:28:06.000 --> 00:28:08.000]  其實我們信徒也要想想
[00:28:08.000 --> 00:28:10.000]  我們平時聚會其實也很重要
[00:28:10.000 --> 00:28:12.000]  所以叫我們不可停止聚會
[00:28:12.000 --> 00:28:16.000]  地點、習慣、是否連續聚會
[00:28:16.000 --> 00:28:18.000]  還有我們認識什麼人什麼人脈
[00:28:18.000 --> 00:28:22.000]  其實也影響我們有沒有回神的教會
[00:28:22.000 --> 00:28:24.000]  我們生活裡群埋什麼人
[00:28:24.000 --> 00:28:27.000]  其實就等於你自己在那個群體裡
[00:28:27.000 --> 00:28:32.000]  有沒有紀念主、有沒有奉獻、有沒有侍奉神
[00:28:32.000 --> 00:28:34.000]  你有沒有以神為你的中心
[00:28:34.000 --> 00:28:36.000]  是否一起不會提別的名號
[00:28:36.000 --> 00:28:40.000]  我那時發現如果我發現返教會
[00:28:40.000 --> 00:28:42.000]  其實最大的分別是什麼呢?
[00:28:42.000 --> 00:28:45.000]  我記得以前工作最大的娛樂
[00:28:45.000 --> 00:28:48.000]  其實就是跟同事到處走
[00:28:48.000 --> 00:28:51.000]  同事要麼打麻將,要麼打球
[00:28:51.000 --> 00:28:53.000]  其實那些地方你打麻將
[00:28:53.000 --> 00:28:55.000]  我發現是有點空虛的
[00:28:55.000 --> 00:28:58.000]  打到某個程度,他說要打通宵
[00:28:58.000 --> 00:29:01.000]  其實你跟同事相交得多
[00:29:01.000 --> 00:29:03.000]  包括你的上司,你也想到的
[00:29:03.000 --> 00:29:05.000]  將來你工作也方便一點
[00:29:05.000 --> 00:29:07.000]  大家建立關係
[00:29:07.000 --> 00:29:11.000]  還有你自己將來升職也會容易一點
[00:29:11.000 --> 00:29:13.000]  但是我最後打牌打到一個地步
[00:29:13.000 --> 00:29:17.000]  連我做夢也記得是中發白,大三月
[00:29:17.000 --> 00:29:21.000]  突然做夢,那次吃不到十三么,有點可惜
[00:29:21.000 --> 00:29:23.000]  醒來原來是做夢打牌
[00:29:23.000 --> 00:29:25.000]  然後你就會很吃驚
[00:29:25.000 --> 00:29:29.000]  原來你以為跟同事相交,你群得多
[00:29:29.000 --> 00:29:32.000]  原來你做夢也是中發白
[00:29:32.000 --> 00:29:35.000]  你想想,有難怪的
[00:29:35.000 --> 00:29:37.000]  後來又發現,如果那段時間學投資
[00:29:37.000 --> 00:29:39.000]  就天天看投資的東西
[00:29:39.000 --> 00:29:41.000]  做夢的時候就說股市倒了
[00:29:41.000 --> 00:29:43.000]  做夢的時候,股市升了
