
[00:00:00.000 --> 00:00:01.500]  大家好,我是Marcus
[00:20:40.200 --> 00:20:42.200]  就是我們找不到答案
[00:20:42.200 --> 00:20:44.200]  我們找不到為什麼伊素
[00:20:44.200 --> 00:20:47.200]  願意原諒雅各的原因
[00:20:47.200 --> 00:20:48.200]  我們找不到
[00:20:48.200 --> 00:20:51.200]  反而在第九節伊素這樣說
[00:20:51.200 --> 00:20:54.200]  他跟他說我已經很福足了
[00:20:54.200 --> 00:20:56.200]  弟弟 你的東西就歸你吧
[00:20:56.200 --> 00:20:59.200]  伊素根本就不需要雅各的禮物
[00:20:59.200 --> 00:21:01.200]  他什麼都已經有了
[00:21:01.200 --> 00:21:04.200]  最後是因為雅各不停地煩他
[00:21:04.200 --> 00:21:05.200]  第十一節
[00:21:05.200 --> 00:21:09.200]  所以他才會接受雅各的禮物
[00:21:09.200 --> 00:21:12.200]  其實雅各和伊素之間的關係
[00:21:12.200 --> 00:21:15.200]  是在第四節就已經和好了
[00:21:15.200 --> 00:21:17.200]  《聖經》裏面說
[00:21:17.200 --> 00:21:20.200]  伊素見到雅各的時候
[00:21:20.200 --> 00:21:23.200]  就將他抱著親吻他
[00:21:23.200 --> 00:21:26.200]  他們一起去行
[00:21:26.200 --> 00:21:29.200]  在雅各不停地想要怎樣做
[00:21:29.200 --> 00:21:31.200]  才可以和好的時候
[00:21:31.200 --> 00:21:33.200]  其實是在之前
[00:21:33.200 --> 00:21:35.200]  伊素就已經和好了
[00:21:35.200 --> 00:21:37.200]  已經原諒他了
[00:21:37.200 --> 00:21:39.200]  《經文》裏面沒有說
[00:21:39.200 --> 00:21:40.200]  是因為什麼原因
[00:21:40.200 --> 00:21:43.200]  伊素可以給雅各這麼大的恩典
[00:21:43.200 --> 00:21:44.200]  《經文》都沒有提到
[00:21:44.200 --> 00:21:47.200]  伊素過去這幾年是怎樣過的
[00:21:47.200 --> 00:21:50.200]  但就是因為《經文》裏面沒有說到
[00:21:50.200 --> 00:21:52.200]  這個資訊上的空白
[00:21:52.200 --> 00:21:54.200]  這個空白就帶出來
[00:21:54.200 --> 00:21:59.200]  《第三十三章》的最重要的核心的救導
[00:21:59.200 --> 00:22:01.200]  《第三十三章》的重點
[00:22:01.200 --> 00:22:04.200]  就是講神的主權
[00:22:04.200 --> 00:22:06.200]  雅各在進入迦蘭地之前
[00:22:06.200 --> 00:22:07.200]  所要學的功課
[00:22:07.200 --> 00:22:10.200]  就是很清楚地明白
[00:22:10.200 --> 00:22:14.200]  神是他生命當中所擁有的主權
[00:22:14.200 --> 00:22:19.200]  雅各要學到去敬畏他的神
[00:22:19.200 --> 00:22:20.200]  神的出手
[00:22:20.200 --> 00:22:22.200]  雅各只見到結果
[00:22:22.200 --> 00:22:24.200]  但他完全不知道
[00:22:24.200 --> 00:22:26.200]  神到底做了什麼
[00:22:26.200 --> 00:22:27.200]  就好像你和家人
[00:22:27.200 --> 00:22:29.200]  可能吵架二十年
[00:22:29.200 --> 00:22:30.200]  但下個星期過年
[00:22:30.200 --> 00:22:33.200]  突然之間那個人和你和好
[00:22:33.200 --> 00:22:35.200]  和你打招呼
[00:22:35.200 --> 00:22:37.200]  你只可以見到這個結果
[00:22:37.200 --> 00:22:39.200]  但你完全不知道發生什麼事情
[00:22:39.200 --> 00:22:42.200]  你唯一知道的就是
[00:22:42.200 --> 00:22:45.200]  哇 神出手了
[00:22:45.200 --> 00:22:47.200]  這個就是雅各的感受
[00:22:47.200 --> 00:22:49.200]  所以到底發生了什麼事情
[00:22:49.200 --> 00:22:51.200]  中間發生了什麼事情
[00:22:51.200 --> 00:22:53.200]  我們回到《經文》裏
[00:22:53.200 --> 00:22:54.200]  看兩篇的《經文》
[00:22:54.200 --> 00:22:57.200]  你明白神怎樣帶領雅各
[00:22:57.200 --> 00:22:59.200]  幫他認識
[00:22:59.200 --> 00:23:02.200]  神是他生命當中所擁有的主權
[00:23:02.200 --> 00:23:04.200]  現在我們都進入到
[00:23:04.200 --> 00:23:06.200]  我們今天的第二個問題
[00:23:06.200 --> 00:23:08.200]  神會不會失信
[00:23:08.200 --> 00:23:11.200]  當以素還沒有和雅各見面的時候
[00:23:11.200 --> 00:23:14.200]  地心實而將雅各同神討局
[00:23:14.200 --> 00:23:17.200]  他說:我做雅北拉罕的神
[00:23:17.200 --> 00:23:19.200]  我負以實的神也說
[00:23:19.200 --> 00:23:20.200]  你對我說過
[00:23:20.200 --> 00:23:22.200]  找到你出生地去吧
[00:23:22.200 --> 00:23:24.200]  我必厚待你
[00:23:24.200 --> 00:23:26.200]  我害怕我哥哥以素
[00:23:26.200 --> 00:23:29.200]  求你教我脫離他的手
[00:23:29.200 --> 00:23:32.200]  不然他會來結殺我所有的家園
[00:23:32.200 --> 00:23:35.200]  不管母親兒女都一起結殺
[00:23:35.200 --> 00:23:37.200]  但你親自說過
[00:23:37.200 --> 00:23:39.200]  我必定厚待你
[00:23:39.200 --> 00:23:42.200]  使你的後裏像海沙那麼多
[00:23:42.200 --> 00:23:44.200]  得不可勝數
[00:23:44.200 --> 00:23:46.200]  雅各帶著內心的恐懼
[00:23:46.200 --> 00:23:49.200]  來到神的面前討告主
[00:23:49.200 --> 00:23:51.200]  他把自己生命當中的主權
[00:23:51.200 --> 00:23:52.200]  交給神
[00:23:52.200 --> 00:23:54.200]  因為他走途末路了
[00:23:54.200 --> 00:23:55.200]  以素做了大人
[00:23:55.200 --> 00:23:57.200]  殺到迷信了
[00:23:57.200 --> 00:23:59.200]  神允許雅各可以
[00:23:59.200 --> 00:24:01.200]  找到他的出生地
[00:24:01.200 --> 00:24:03.200]  找到家囊地
[00:24:03.200 --> 00:24:05.200]  他說他會照顧雅各
[00:24:05.200 --> 00:24:09.200]  雅各很期待神的允許會成真
[00:24:09.200 --> 00:24:12.200]  他要神實現他的承諾
[00:24:12.200 --> 00:24:14.200]  所以他請求神去幫忙
[00:24:14.200 --> 00:24:16.200]  幫助他渡過難關
[00:24:16.200 --> 00:24:22.200]  這是第32章第9至第12節
[00:24:22.200 --> 00:24:24.200]  之後我們看第二篇經文
[00:24:24.200 --> 00:24:27.200]  32章23至31節
[00:24:27.200 --> 00:24:29.200]  在雅各向神討告之後
[00:24:29.200 --> 00:24:32.200]  以素來到雅各這裡之前
[00:24:32.200 --> 00:24:36.200]  雅各有一個很奇怪的經歷
[00:24:36.200 --> 00:24:37.200]  他遇到神
[00:24:37.200 --> 00:24:39.200]  並且和神率交
[00:24:39.200 --> 00:24:42.200]  過程當中雅各不停地和神祈求
[00:24:42.200 --> 00:24:44.200]  祈求神給他祝福
[00:24:44.200 --> 00:24:46.200]  他說如果你不給我祝福
[00:24:46.200 --> 00:24:48.200]  我就不讓你走
[00:24:48.200 --> 00:24:50.200]  在一次祝福這個字眼
[00:24:50.200 --> 00:24:52.200]  出現在雅各的生命裡
[00:24:52.200 --> 00:24:55.200]  之前他是用欺騙的手段
[00:24:55.200 --> 00:24:56.200]  去得到祝福
[00:24:56.200 --> 00:24:58.200]  但現在他轉向和神
[00:24:58.200 --> 00:25:00.200]  去爭取這個祝福
[00:25:00.200 --> 00:25:02.200]  非常有意思的就是
[00:25:02.200 --> 00:25:04.200]  神給他祝福的方法
[00:25:04.200 --> 00:25:06.200]  就是打傷他的腳
[00:25:06.200 --> 00:25:08.200]  打傷他的腳
[00:25:08.200 --> 00:25:11.200]  意思就是希望雅各學到
[00:25:11.200 --> 00:25:13.200]  不要用自己的力量去爭取
[00:25:13.200 --> 00:25:15.200]  祝福
[00:25:15.200 --> 00:25:18.200]  要學到去依靠神
[00:25:18.200 --> 00:25:21.200]  這個就是神給雅各的祝福
[00:25:21.200 --> 00:25:22.200]  經文沒有記載
[00:25:22.200 --> 00:25:24.200]  以素的心路歷程
[00:25:24.200 --> 00:25:25.200]  雅各沒有看見
[00:25:25.200 --> 00:25:26.200]  以素的改變
[00:25:26.200 --> 00:25:28.200]  從失忍的心
[00:25:28.200 --> 00:25:30.200]  變為一個原諒人的心
[00:25:30.200 --> 00:25:32.200]  以素給的恩典
[00:25:32.200 --> 00:25:35.200]  那個就是神給雅各的保護
[00:25:35.200 --> 00:25:37.200]  以素沒有條件的接納
[00:25:37.200 --> 00:25:38.200]  雅各一家人
[00:25:38.200 --> 00:25:39.200]  讓雅各明白
[00:25:39.200 --> 00:25:40.200]  神的主權
[00:25:40.200 --> 00:25:43.200]  和他不會動搖的信實
[00:25:43.200 --> 00:25:46.200]  就連想要殺他的人
[00:25:46.200 --> 00:25:49.200]  耶華都可以翻轉個人的生命
[00:25:49.200 --> 00:25:53.200]  讓那個人成為雅各生命當中的祝福
[00:25:53.200 --> 00:25:56.200]  這個就是神主權的展現
[00:25:56.200 --> 00:25:58.200]  神的出手
[00:25:58.200 --> 00:26:00.200]  不單單是要幫助他
[00:26:00.200 --> 00:26:02.200]  雅各沒有被殺
[00:26:02.200 --> 00:26:04.200]  還有希望可以幫助到雅各
[00:26:04.200 --> 00:26:08.200]  從自己心中的困境裏面走出來
[00:26:08.200 --> 00:26:11.200]  神知道他的心有很多的痛苦
[00:26:11.200 --> 00:26:13.200]  從上一次離開了迦蘭地
[00:26:13.200 --> 00:26:16.200]  和他哥哥分別之後
[00:26:16.200 --> 00:26:18.200]  那個就是他痛苦的開始
[00:26:18.200 --> 00:26:20.200]  二十年的分離
[00:26:20.200 --> 00:26:21.200]  二十年的心痛
[00:26:21.200 --> 00:26:25.200]  神知道雅各被自己的痛苦困住了
[00:26:25.200 --> 00:26:27.200]  所以神給雅各的祝福
[00:26:27.200 --> 00:26:29.200]  就是弄傷了他的腳
[00:26:29.200 --> 00:26:30.200]  讓他可以明白到
[00:26:30.200 --> 00:26:32.200]  不要再用自己的方法
[00:26:32.200 --> 00:26:35.200]  去得到你所想要得到的東西
[00:26:35.200 --> 00:26:38.200]  雅各可以奉三把自己生命的主權
[00:26:38.200 --> 00:26:40.200]  交給神
[00:26:40.200 --> 00:26:41.200]  神會帶領他
[00:26:41.200 --> 00:26:43.200]  神會保護他
[00:26:43.200 --> 00:26:47.200]  讓他回到迦蘭地之前
[00:26:47.200 --> 00:26:50.200]  神幫助他自己先被醫治
[00:26:50.200 --> 00:26:55.200]  讓他很深層地感受到上大的愛
[00:26:55.200 --> 00:26:57.200]  故事最後的結尾
[00:26:57.200 --> 00:27:01.200]  雅各帶著一家人去到士建城
[00:27:01.200 --> 00:27:04.200]  在迦蘭地建立一個祭壇
[00:27:04.200 --> 00:27:07.200]  特別取這個祭壇的名字
[00:27:07.200 --> 00:27:10.200]  叫做伊尼羅伊以色列
[00:27:10.200 --> 00:27:11.200]  意思就是說
[00:27:11.200 --> 00:27:12.200]  以色列的神
[00:27:12.200 --> 00:27:14.200]  這是祭壇的名字
[00:27:14.200 --> 00:27:15.200]  雅各很清楚
[00:27:15.200 --> 00:27:19.200]  是神的順殺帶他回到迦蘭地
[00:27:19.200 --> 00:27:20.200]  他出生的地方
[00:27:20.200 --> 00:27:23.200]  上帝在他生命當中的主權
[00:27:23.200 --> 00:27:25.200]  是無可動搖的
[00:27:25.200 --> 00:27:28.200]  耶和華是雅各的神
[00:27:28.200 --> 00:27:30.200]  耶和華是雅各一家人
[00:27:30.200 --> 00:27:33.200]  一生的信求
[00:27:33.200 --> 00:27:35.200]  大英姐妹
[00:27:35.200 --> 00:27:36.200]  如果是你
[00:27:36.200 --> 00:27:37.200]  運作是你
[00:27:37.200 --> 00:27:39.200]  當你遇到生命的困難的時候
[00:27:39.200 --> 00:27:42.200]  或者你家庭遇到困難的時候
[00:27:42.200 --> 00:27:44.200]  你願不願意把你自己的主權
[00:27:44.200 --> 00:27:45.200]  你生命的主權
[00:27:45.200 --> 00:27:46.200]  家庭的主權
[00:27:46.200 --> 00:27:47.200]  交給神呢?
[00:27:47.200 --> 00:27:51.200]  讓上帝帶領你去面對呢?
[00:27:51.200 --> 00:27:52.200]  今年的過年
[00:27:52.200 --> 00:27:53.200]  你有沒有想過
[00:27:53.200 --> 00:27:55.200]  有勇氣去邀請一些
[00:27:55.200 --> 00:27:58.200]  你很久沒見過的家人
[00:27:58.200 --> 00:27:59.200]  或者朋友
[00:27:59.200 --> 00:28:01.200]  一起去吃飯
[00:28:01.200 --> 00:28:03.200]  邀請一些可能你很討厭
[00:28:03.200 --> 00:28:05.200]  很不開心見到的那些人
[00:28:05.200 --> 00:28:07.200]  有沒有勇氣
[00:28:07.200 --> 00:28:09.200]  去邀請他們來一起吃飯
[00:28:09.200 --> 00:28:11.200]  他們怎樣回應你
[00:28:11.200 --> 00:28:12.200]  不是重點
[00:28:12.200 --> 00:28:14.200]  重點是我們怎樣回應
[00:28:14.200 --> 00:28:16.200]  神在我們心中的主權
[00:28:16.200 --> 00:28:18.200]  重點是我們願不願意
[00:28:18.200 --> 00:28:21.200]  去敬拜神
[00:28:21.200 --> 00:28:22.200]  過去這幾天
[00:28:22.200 --> 00:28:23.200]  比較大的新聞
[00:28:23.200 --> 00:28:26.200]  就是講關於高鐵通關的事情
[00:28:26.200 --> 00:28:28.200]  很多人之前沒辦法
[00:28:28.200 --> 00:28:29.200]  回到大陸鄉下的人
[00:28:29.200 --> 00:28:31.200]  都慢慢可以回到家了
[00:28:31.200 --> 00:28:32.200]  在外國的人
[00:28:32.200 --> 00:28:33.200]  都可以因為香港的
[00:28:33.200 --> 00:28:35.200]  隔離的政策
[00:28:35.200 --> 00:28:36.200]  慢慢鬆了
[00:28:36.200 --> 00:28:38.200]  都可以回到香港
[00:28:38.200 --> 00:28:39.200]  我自己的爸爸媽媽
[00:28:39.200 --> 00:28:42.200]  都可以從台灣來到香港
[00:28:42.200 --> 00:28:43.200]  和我一起過年
[00:28:43.200 --> 00:28:45.200]  我自己很開心
[00:28:45.200 --> 00:28:47.200]  因為他們來過年
[00:28:47.200 --> 00:28:48.200]  和我一起過年
[00:28:48.200 --> 00:28:49.200]  是第一次
[00:28:49.200 --> 00:28:51.200]  自從2016年
[00:28:51.200 --> 00:28:52.200]  我離開了台灣之後
[00:28:52.200 --> 00:28:54.200]  我們第一次可以一起過年
[00:28:54.200 --> 00:28:55.200]  所以這次爸爸媽媽
[00:28:55.200 --> 00:28:57.200]  來到香港和我過年
[00:28:57.200 --> 00:28:58.200]  真的很開心
[00:28:58.200 --> 00:29:00.200]  很久沒在一起了
[00:29:00.200 --> 00:29:01.200]  不過都是因為
[00:29:01.200 --> 00:29:03.200]  他們要來的緣故
[00:29:03.200 --> 00:29:05.200]  都讓我開始思考
[00:29:05.200 --> 00:29:08.200]  什麼叫做家
[00:29:08.200 --> 00:29:09.200]  我自己一個人
[00:29:09.200 --> 00:29:11.200]  租了一個地方住
[00:29:11.200 --> 00:29:13.200]  有一次團友來到我家
[00:29:13.200 --> 00:29:14.200]  我們有團體
[00:29:14.200 --> 00:29:17.200]  我不小心跟那個團友說
[00:29:17.200 --> 00:29:19.200]  這個地方不是我的家
[00:29:19.200 --> 00:29:21.200]  這個地方是我住的地方
[00:29:21.200 --> 00:29:23.200]  當我說出口的時候
[00:29:23.200 --> 00:29:24.200]  其實我很尷尬
[00:29:24.200 --> 00:29:25.200]  為什麼呢
[00:29:25.200 --> 00:29:26.200]  因為我好像不小心
[00:29:26.200 --> 00:29:29.200]  把自己內心的那種感受
[00:29:29.200 --> 00:29:30.200]  說出來
[00:29:30.200 --> 00:29:31.200]  很沒面子
[00:29:31.200 --> 00:29:33.200]  我不想讓那個團友
[00:29:33.200 --> 00:29:34.200]  或者讓別人
[00:29:34.200 --> 00:29:36.200]  看不到我心中的軟弱
[00:29:36.200 --> 00:29:38.200]  但就因為這個很意外的分享
[00:29:38.200 --> 00:29:40.200]  我開始思考
[00:29:40.200 --> 00:29:42.200]  什麼叫做家
[00:29:42.200 --> 00:29:43.200]  一個住的地方
[00:29:43.200 --> 00:29:44.200]  如果沒有人
[00:29:44.200 --> 00:29:45.200]  就不是一個家
[00:29:45.200 --> 00:29:47.200]  只是一個空間
[00:29:47.200 --> 00:29:49.200]  那什麼叫做家呢
[00:29:49.200 --> 00:29:51.200]  對我自己來說
[00:29:51.200 --> 00:29:53.200]  家是一個溫暖的地方
[00:29:53.200 --> 00:29:54.200]  雖然有很多的紛爭
[00:29:54.200 --> 00:29:55.200]  有很多的不和
[00:29:55.200 --> 00:29:57.200]  吵架等等
[00:29:57.200 --> 00:29:58.200]  但一想到家
[00:29:58.200 --> 00:30:00.200]  對我自己來說
[00:30:00.200 --> 00:30:04.200]  我就會想到愛與被愛的感受
[00:30:04.200 --> 00:30:05.200]  這個過年
[00:30:05.200 --> 00:30:06.200]  我的爸爸媽媽
[00:30:06.200 --> 00:30:07.200]  要跟我住在一起
[00:30:07.200 --> 00:30:08.200]  我住的那個單位
[00:30:08.200 --> 00:30:09.200]  就升了一個level
[00:30:09.200 --> 00:30:10.200]  從一個空間
[00:30:10.200 --> 00:30:12.200]  變為一個家
[00:30:12.200 --> 00:30:13.200]  很開心
[00:30:13.200 --> 00:30:14.200]  這個轉變
[00:30:14.200 --> 00:30:15.200]  對我來說
[00:30:15.200 --> 00:30:17.200]  我要開始想
[00:30:17.200 --> 00:30:18.200]  我要怎樣把
[00:30:18.200 --> 00:30:20.200]  我自己對於家的感受
[00:30:20.200 --> 00:30:21.200]  建立在我自己
[00:30:21.200 --> 00:30:24.200]  在香港住的這個單位裡
[00:30:24.200 --> 00:30:26.200]  我可以驗出過去的傳統
[00:30:26.200 --> 00:30:27.200]  在過年的時候
[00:30:27.200 --> 00:30:30.200]  不斷地去講以前家族的歷史
[00:30:30.200 --> 00:30:32.200]  去講誰對我們不好
[00:30:32.200 --> 00:30:34.200]  誰沒有給我們錢
[00:30:34.200 --> 00:30:35.200]  可以不斷地講這些東西
[00:30:35.200 --> 00:30:36.200]  很容易的
[00:30:36.200 --> 00:30:39.200]  這個是很自然可以發生的
[00:30:39.200 --> 00:30:42.200]  但我也可以有另外一個選擇
[00:30:42.200 --> 00:30:45.200]  我可以在香港的家裡
[00:30:45.200 --> 00:30:48.200]  讓基督耶穌成為我一家之主
[00:30:48.200 --> 00:30:50.200]  讓盛大的主權
[00:30:50.200 --> 00:30:51.200]  和祂的愛
[00:30:51.200 --> 00:30:53.200]  成為我家的文化
[00:30:53.200 --> 00:30:55.200]  我可以試著和我父母
[00:30:55.200 --> 00:30:57.200]  分享我在香港
[00:30:57.200 --> 00:30:58.200]  所經歷過的溫暖
[00:30:58.200 --> 00:30:59.200]  可以和家人一起
[00:30:59.200 --> 00:31:02.200]  數算盛大的恩典和愛
[00:31:02.200 --> 00:31:04.200]  我知道這樣做可能很尷尬
[00:31:04.200 --> 00:31:06.200]  和爸爸媽媽說
[00:31:06.200 --> 00:31:07.200]  不如我們想想
[00:31:07.200 --> 00:31:09.200]  過去的事情有多好
[00:31:09.200 --> 00:31:10.200]  去想想 談這些東西
[00:31:10.200 --> 00:31:11.200]  其實很奇怪
[00:31:11.200 --> 00:31:13.200]  因為他們對於基督教的信仰
[00:31:13.200 --> 00:31:14.200]  其實不是很明白
[00:31:14.200 --> 00:31:16.200]  媽媽信主了
[00:31:16.200 --> 00:31:17.200]  但爸爸還沒有
[00:31:17.200 --> 00:31:18.200]  所以如果這樣做的話
[00:31:18.200 --> 00:31:20.200]  可能會很尷尬
[00:31:20.200 --> 00:31:22.200]  但對我來說
[00:31:22.200 --> 00:31:26.200]  我只要和家人分享盛大的好
[00:31:26.200 --> 00:31:29.200]  把盛大的愛帶入他們的生命裡
[00:31:29.200 --> 00:31:32.200]  帶入到我自己的家裡
[00:31:32.200 --> 00:31:35.200]  這個行動對我來說
[00:31:35.200 --> 00:31:37.200]  是一個回應盛大
[00:31:37.200 --> 00:31:40.200]  是我自己生命主權的一件事
[00:31:40.200 --> 00:31:45.200]  這個動作是一個敬拜神的動作
[00:31:45.200 --> 00:31:47.200]  弟子們 我想問你
[00:31:47.200 --> 00:31:50.200]  你的家是一個怎樣的家呢?
[00:31:50.200 --> 00:31:51.200]  或者我應該問你
[00:31:51.200 --> 00:31:55.200]  你希望你的家變成怎樣的家呢?
[00:31:55.200 --> 00:31:57.200]  你的夢想裡
[00:31:57.200 --> 00:32:00.200]  你的想像的家裡
[00:32:00.200 --> 00:32:02.200]  有沒有那位傷害你
[00:32:02.200 --> 00:32:05.200]  很痛 傷你很深的那個人
[00:32:05.200 --> 00:32:08.200]  但你很重視那個人的存在
[00:32:08.200 --> 00:32:09.200]  你可不可以試一下
[00:32:09.200 --> 00:32:12.200]  邀請他回到你的生命裡
[00:32:12.200 --> 00:32:14.200]  或許這個過年
[00:32:14.200 --> 00:32:15.200]  我們都可以回應盛大
[00:32:15.200 --> 00:32:17.200]  是我們生命當中的主權
[00:32:17.200 --> 00:32:20.200]  祈求盛大醫治我們破裂的關係
[00:32:20.200 --> 00:32:23.200]  同時我們自己都可以主動的
[00:32:23.200 --> 00:32:27.200]  去面對那個不容易去愛的家人
[00:32:27.200 --> 00:32:28.200]  很想鼓勵你
[00:32:28.200 --> 00:32:31.200]  勇敢的帶領家人一起去數算恩典
[00:32:31.200 --> 00:32:34.200]  和那個你可能不喜歡的家人一起去數算
[00:32:34.200 --> 00:32:36.200]  一起在生命的細節位裡面
[00:32:36.200 --> 00:32:38.200]  看見盛大的愛
[00:32:38.200 --> 00:32:39.200]  帶著整個家庭
[00:32:39.200 --> 00:32:40.200]  整個家族的人
[00:32:40.200 --> 00:32:42.200]  一起去回應盛大的主權
[00:32:42.200 --> 00:32:44.200]  一起經歷神的美好
[00:32:44.200 --> 00:32:46.200]  我們一起祈禱
[00:32:46.200 --> 00:32:47.200]  祈求我們很感恩
[00:32:47.200 --> 00:32:48.200]  你是信實的神
[00:32:48.200 --> 00:32:50.200]  你是保護我們的神
[00:32:50.200 --> 00:32:53.200]  我們在生命裡有很多困難的事情
[00:32:53.200 --> 00:32:56.200]  但一次又一次你讓我們知道
[00:32:56.200 --> 00:32:58.200]  你是我們生命當中的主權
[00:32:58.200 --> 00:32:59.200]  你是會保護我們的
[00:32:59.200 --> 00:33:01.200]  你是會帶領我們的
[00:33:01.200 --> 00:33:03.200]  生命當中的困難
[00:33:03.200 --> 00:33:09.200]  不是我們可以說你不存在的一個證明
[00:33:09.200 --> 00:33:11.200]  在困難裡我們可以經歷到
[00:33:11.200 --> 00:33:12.200]  明白到
[00:33:12.200 --> 00:33:14.200]  感受到你的同在
[00:33:14.200 --> 00:33:16.200]  我們可以明白到你的愛
[00:33:16.200 --> 00:33:19.200]  這個是我們信仰的核心
[00:33:19.200 --> 00:33:22.200]  我希望我們在接下來的過年裡
[00:33:22.200 --> 00:33:24.200]  我們可以有勇氣去回應
[00:33:24.200 --> 00:33:26.200]  你給我們的照明
[00:33:26.200 --> 00:33:29.200]  我們可以回應你是我們生命當中的主權
[00:33:29.200 --> 00:33:30.200]  把你的愛
[00:33:30.200 --> 00:33:32.200]  把你給我們的恩典
[00:33:32.200 --> 00:33:34.200]  傳給我們身邊的人
[00:33:34.200 --> 00:33:37.200]  幫助大家一起見到你的榮譽
[00:33:37.200 --> 00:33:40.200]  主啊,祝福我們這裡所有的人
[00:33:40.200 --> 00:33:41.200]  希望下個星期
[00:33:41.200 --> 00:33:43.200]  都可以一起有一個好的新年
[00:33:43.200 --> 00:33:45.200]  一起經歷你的愛
[00:33:45.200 --> 00:33:46.200]  看見你的榮譽
[00:33:46.200 --> 00:33:47.200]  我們感謝你
[00:33:47.200 --> 00:33:49.200]  奉耶穌基督得勝的五期求
[00:33:49.200 --> 00:33:50.200]  阿們
[00:33:50.200 --> 00:33:51.200]  拜拜!

