
[00:00:00.000 --> 00:00:04.000]  在網上的弟兄姊妹早晨
[00:23:38.000 --> 00:23:41.000]  因此神在第十六、十七節
[00:23:41.000 --> 00:23:44.000]  分別發出四個禁止作惡
[00:23:44.000 --> 00:23:47.000]  五個積極行善的命令
[00:23:47.000 --> 00:23:50.000]  神說你們要洗作「自結」
[00:23:50.000 --> 00:23:52.000]  「除掉」「止住」
[00:23:52.000 --> 00:23:55.000]  意思是指道百姓在道德上
[00:23:55.000 --> 00:23:58.000]  要得潔淨,保持純潔的地步
[00:23:58.000 --> 00:24:01.000]  並且要除掉一切的惡行
[00:24:01.000 --> 00:24:03.000]  要止住作惡
[00:24:03.000 --> 00:24:06.000]  這些不單純是指道外表的行為
[00:24:06.000 --> 00:24:09.000]  而是指道從內心出發
[00:24:09.000 --> 00:24:12.000]  要徹底的真正改變
[00:24:12.000 --> 00:24:15.000]  至於積極的行為方面
[00:24:15.000 --> 00:24:18.000]  就是要他們學習行善
[00:24:18.000 --> 00:24:21.000]  尋求公平,解救受欺壓
[00:24:21.000 --> 00:24:25.000]  給孤兒伸冤,為寡婦辯鬱
[00:24:25.000 --> 00:24:28.000]  這些經文所指的行善
[00:24:28.000 --> 00:24:32.000]  都是建基於神的公義好憐憫
[00:24:32.000 --> 00:24:35.000]  也就是要執行社會的公義
[00:24:35.000 --> 00:24:40.000]  我相信對於猶大的百姓來說
[00:24:40.000 --> 00:24:43.000]  這些也不是什麼新鮮的事情
[00:24:43.000 --> 00:24:46.000]  因為神在生命記記第二十六章
[00:24:46.000 --> 00:24:49.000]  已經吩咐百姓必須遵守誡命
[00:24:49.000 --> 00:24:51.000]  就能得到祝福
[00:24:51.000 --> 00:24:54.000]  相反,就能帶來奏訟和審判
[00:24:54.000 --> 00:24:56.000]  我們要明白
[00:24:56.000 --> 00:24:59.000]  神對公義公平的標準
[00:24:59.000 --> 00:25:02.000]  不單要照顧弱小
[00:25:02.000 --> 00:25:05.000]  同時也要壓制罪惡
[00:25:05.000 --> 00:25:08.000]  糾正惡行
[00:25:08.000 --> 00:25:11.000]  可能我們也會覺得很奇怪
[00:25:11.000 --> 00:25:13.000]  百姓的罪惡已經確鑿了
[00:25:13.000 --> 00:25:16.000]  為什麼神還要在第十八節
[00:25:16.000 --> 00:25:19.000]  「使你們來,我們彼此辯論
[00:25:19.000 --> 00:25:22.000]  你們的罪雖然像朱紅
[00:25:22.000 --> 00:25:24.000]  必變成雪白
[00:25:24.000 --> 00:25:26.000]  雖紅如丹顏
[00:25:26.000 --> 00:25:28.000]  必白如陽霧」
[00:25:28.000 --> 00:25:32.000]  神鼓勵他們來一起辯論
[00:25:32.000 --> 00:25:36.000]  目的不是要證明是非對錯
[00:25:36.000 --> 00:25:39.000]  因為黑白對錯已經很明顯
[00:25:39.000 --> 00:25:42.000]  神要將他們的罪
[00:25:42.000 --> 00:25:45.000]  比喻為朱紅色和丹顏
[00:25:45.000 --> 00:25:49.000]  表示他們嚴重的程度已經爆燈了
[00:25:49.000 --> 00:25:51.000]  而神應許他們
[00:25:51.000 --> 00:25:54.000]  如果悔改回轉是得赦免
[00:25:54.000 --> 00:25:58.000]  就好像陽霧一樣潔白
[00:25:58.000 --> 00:26:02.000]  這裡特別是一個強烈的對比
[00:26:02.000 --> 00:26:05.000]  神要他們看清楚自己的光景
[00:26:05.000 --> 00:26:08.000]  神要人能夠明白自己的過犯
[00:26:08.000 --> 00:26:10.000]  人必須悔改回轉
[00:26:10.000 --> 00:26:12.000]  歸向神的公義
[00:26:12.000 --> 00:26:15.000]  才能被贖回,得到拯救
[00:26:15.000 --> 00:26:18.000]  從這一點我們再一次看到
[00:26:18.000 --> 00:26:23.000]  上帝要潔淨重建耶路撒冷的心
[00:26:23.000 --> 00:26:26.000]  也顯示出神極大的慈愛
[00:26:26.000 --> 00:26:28.000]  無比的寬容
[00:26:28.000 --> 00:26:34.000]  最後,神再一次提醒以色列的百姓
[00:26:34.000 --> 00:26:39.000]  在《生命記》的三十章裡的警戒和盟約的祝福
[00:26:39.000 --> 00:26:44.000]  「你們若甘心聽從,必吃地上的微物
[00:26:44.000 --> 00:26:49.000]  若不聽從,反倒叛逆,必被刀劍吞滅
[00:26:49.000 --> 00:26:52.000]  這是耶和華說的」
[00:26:52.000 --> 00:26:55.000]  我記得我小時候
[00:26:55.000 --> 00:27:00.000]  媽媽每逢過時過節都會去拜祖先、土地
[00:27:00.000 --> 00:27:05.000]  在神台上會擺放雞、燒肉、水果
[00:27:05.000 --> 00:27:08.000]  她又會燒金銀、醫子
[00:27:08.000 --> 00:27:10.000]  祈求一家平安
[00:27:10.000 --> 00:27:13.000]  賺到錢、學業有成
[00:27:13.000 --> 00:27:19.000]  但讓我覺得媽媽是利用這些祭物來行賄偶像
[00:27:19.000 --> 00:27:22.000]  叫他們做這做那
[00:27:22.000 --> 00:27:25.000]  其實媽媽自己才是神
[00:27:25.000 --> 00:27:29.000]  她是指使偶像聽她的
[00:27:29.000 --> 00:27:32.000]  我想說的是什麼呢?
[00:27:32.000 --> 00:27:36.000]  弟兄姊妹,那些偶像只不過是人手所做
[00:27:36.000 --> 00:27:40.000]  怎能跟我們的神相比呢?
[00:27:40.000 --> 00:27:44.000]  所有的事都是我們的神創造
[00:27:44.000 --> 00:27:47.000]  神根本不需要我們獻祭給祂
[00:27:47.000 --> 00:27:51.000]  神要的是我們心靈和誠實來敬拜祂
[00:27:51.000 --> 00:27:56.000]  今天我們有沒有反思我們信徒的生命呢?
[00:27:56.000 --> 00:28:01.000]  我們有沒有做過一些虛有其表的行為呢?
[00:28:01.000 --> 00:28:05.000]  可能我們都會有恆常的參加崇拜的聚會
[00:28:05.000 --> 00:28:11.000]  團契、奉獻、參與侍奉、傳福音
[00:28:11.000 --> 00:28:14.000]  這些都是很重要的
[00:28:14.000 --> 00:28:16.000]  但更重要的是什麼呢?
[00:28:16.000 --> 00:28:20.000]  神要的是信徒,即是我們
[00:28:20.000 --> 00:28:24.000]  行公義、好憐憫、傳謙卑的心
[00:28:24.000 --> 00:28:28.000]  過一個表裡一致的聖潔生活
[00:28:28.000 --> 00:28:32.000]  若我們都不能以真誠來到主的面前
[00:28:32.000 --> 00:28:36.000]  也都仍然沒有悔改回轉的心
[00:28:36.000 --> 00:28:38.000]  即使我們多多的禱告
[00:28:38.000 --> 00:28:41.000]  也都不會蒙主的去順聽
[00:28:41.000 --> 00:28:43.000]  也都因為罪的緣故
[00:28:43.000 --> 00:28:47.000]  阻隔了神和人的關係
[00:28:47.000 --> 00:28:51.000]  我們已經破壞了彼此的關係
[00:28:51.000 --> 00:28:53.000]  親愛的弟兄姊妹
[00:28:53.000 --> 00:28:55.000]  從今天的經文裡
[00:28:55.000 --> 00:29:01.000]  我們看到神審判以色列人違約的三方面的控訴
[00:29:01.000 --> 00:29:04.000]  就是他們拒絕對神的忠誠
[00:29:04.000 --> 00:29:06.000]  社會的不公義
[00:29:06.000 --> 00:29:09.000]  宗教上的虛偽
[00:29:09.000 --> 00:29:12.000]  神的審判不是為了審判而審判
[00:29:12.000 --> 00:29:15.000]  也都不是為了認罰而認罰
[00:29:15.000 --> 00:29:18.000]  認罰是要帶出管教
[00:29:18.000 --> 00:29:21.000]  管教是出於神對人的慈愛
[00:29:21.000 --> 00:29:24.000]  目的就是要人悔改回轉
[00:29:24.000 --> 00:29:27.000]  只要百姓願意服從聽命
[00:29:27.000 --> 00:29:30.000]  就會蒙憐憫,不致被消滅
[00:29:30.000 --> 00:29:32.000]  從表面看起來
[00:29:32.000 --> 00:29:34.000]  是神審判的宣告
[00:29:34.000 --> 00:29:37.000]  但更深的一層意義
[00:29:37.000 --> 00:29:41.000]  是神定義要復興耶路撒冷的計劃
[00:29:41.000 --> 00:29:46.000]  同樣,今天的經文一樣挑戰我們
[00:29:46.000 --> 00:29:49.000]  要我們反思在過往的日子裡
[00:29:49.000 --> 00:29:51.000]  我們有沒有曾經離開神
[00:29:51.000 --> 00:29:53.000]  不聽神的話
[00:29:53.000 --> 00:29:56.000]  當我們的生活在安定的社會裡
[00:29:56.000 --> 00:29:58.000]  我們有沒有忘記
[00:29:58.000 --> 00:30:01.000]  是神在背後祝福我們
[00:30:01.000 --> 00:30:04.000]  我們可以有健康,有工作
[00:30:04.000 --> 00:30:06.000]  都是神看顧我們
[00:30:06.000 --> 00:30:10.000]  我們有沒有將這些功勞歸功於自己
[00:30:10.000 --> 00:30:16.000]  最後,我們有沒有為神在社會裡執行公義
[00:30:16.000 --> 00:30:21.000]  如果我們曾經有這樣做的弟兄姊妹
[00:30:21.000 --> 00:30:23.000]  我邀請你
[00:30:23.000 --> 00:30:25.000]  你用兩分鐘的時間
[00:30:25.000 --> 00:30:27.000]  你安靜禱告
[00:30:27.000 --> 00:30:29.000]  你向神禱告
[00:30:29.000 --> 00:30:32.000]  立志願意悔改回轉
[00:30:32.000 --> 00:30:37.000]  因為我們都很需要被神復興
[00:30:37.000 --> 00:30:41.000]  究竟我們想在藥的裡面
[00:30:41.000 --> 00:30:45.000]  還是想在藥的外面呢?

