
[00:00:00.000 --> 00:00:03.660]  香港在過去這幾年裡
[00:22:58.940 --> 00:23:04.460]  為什麼神要引領哥格去攻打自己的子民呢?
[00:23:04.460 --> 00:23:09.700]  究竟神的目的又是什麼呢?
[00:23:09.700 --> 00:23:11.300]  在經文裡
[00:23:11.300 --> 00:23:19.100]  亦指出在經文第十六節
[00:23:19.100 --> 00:23:20.940]  我們去看
[00:23:20.940 --> 00:23:22.660]  第十六節裡說
[00:23:22.660 --> 00:23:26.620]  「哥格亞你必上來攻擊我的子民以色列」
[00:23:26.620 --> 00:23:29.020]  「如蜜雲遮蓋地面」
[00:23:29.020 --> 00:23:32.900]  「末後的日子我必領你來攻擊我的地」
[00:23:32.900 --> 00:23:38.260]  「我要藉你在列國眼前顯為聖的時候」
[00:23:38.260 --> 00:23:41.180]  「他們就認識我」
[00:23:41.180 --> 00:23:44.580]  原來神要藉著這場戰爭
[00:23:44.580 --> 00:23:48.780]  使列國也要去認識神
[00:23:48.780 --> 00:23:51.900]  究竟神透過什麼方式
[00:23:51.900 --> 00:23:55.420]  可以讓列國認識神呢?
[00:23:55.420 --> 00:23:59.900]  我們一起讀第十八至二十二節
[00:23:59.900 --> 00:24:01.340]  一起讀
[00:24:01.340 --> 00:24:03.220]  「主耶和華說」
[00:24:03.220 --> 00:24:07.060]  「哥格上來攻擊以色列的時候」
[00:24:07.060 --> 00:24:10.780]  「我的怒氣要從鼻孔裡發出」
[00:24:10.780 --> 00:24:15.140]  「我的疾度和如火的烈路中說」
[00:24:15.140 --> 00:24:19.380]  「那一天在以色列地必有大震動」
[00:24:19.380 --> 00:24:21.540]  「甚至海中的魚」
[00:24:21.540 --> 00:24:22.900]  「天空的鳥」
[00:24:22.900 --> 00:24:24.260]  「野地的獸」
[00:24:24.260 --> 00:24:27.940]  「和地上爬的各種爬行動物」
[00:24:27.940 --> 00:24:30.420]  「並地面上的眾人」
[00:24:30.420 --> 00:24:33.780]  「因見我的面都震動」
[00:24:33.780 --> 00:24:36.100]  「山嶺崩裂」
[00:24:36.100 --> 00:24:37.940]  「斗岩塌陷」
[00:24:37.940 --> 00:24:41.020]  「一切的牆都必坍塌」
[00:24:41.020 --> 00:24:45.900]  「我必令刀劍在我的眾山攻擊哥格」
[00:24:45.900 --> 00:24:49.140]  「人要用刀劍殺害弟兄」
[00:24:49.140 --> 00:24:51.780]  「這是主耶和華說的」
[00:24:51.780 --> 00:24:55.300]  「我要用瘟疫和血懲罰他」
[00:24:55.300 --> 00:24:57.540]  「我必必降暴雨」
[00:24:57.540 --> 00:25:00.500]  「大冰泡、火和流黃」
[00:25:00.500 --> 00:25:02.980]  「在他和他的軍隊」
[00:25:02.980 --> 00:25:08.340]  「並跟從他的許多民族身上」
[00:25:08.340 --> 00:25:10.100]  夠了,謝謝
[00:25:10.100 --> 00:25:16.700]  經文第十八節提到哥格上來攻擊以色列的時候
[00:25:16.700 --> 00:25:22.660]  神的怒氣氣得要從鼻孔裡噴出來
[00:25:22.660 --> 00:25:24.460]  第十九節又提到
[00:25:24.460 --> 00:25:29.820]  神在窒道和如烈火之中說話
[00:25:29.820 --> 00:25:30.980]  我們可以看到
[00:25:30.980 --> 00:25:35.500]  當神知道哥格所做的一切惡行的時候
[00:25:35.500 --> 00:25:41.020]  神的怒氣和憤怒就要淋到哥格身上
[00:25:41.020 --> 00:25:43.780]  我們看看神如何去懲罰他
[00:25:43.780 --> 00:25:47.300]  神透過大地震
[00:25:47.300 --> 00:25:48.500]  在地震裡
[00:25:48.500 --> 00:25:53.260]  原來連海、陸、空所有的受造物
[00:25:53.260 --> 00:25:57.620]  都要在神的面前震驚
[00:25:57.620 --> 00:26:04.540]  神是用大自然的威力去擊殺哥格和他的民軍
[00:26:04.540 --> 00:26:07.900]  神使群山都可以傾覆
[00:26:07.900 --> 00:26:10.980]  懸崖都可以崩潰
[00:26:10.980 --> 00:26:13.700]  一切的牆都可以倒塌
[00:26:13.700 --> 00:26:16.820]  就好像近日土耳其大地震
[00:26:16.820 --> 00:26:18.780]  在電視裡我們看到
[00:26:18.780 --> 00:26:23.300]  一棟樓房可以突然之間全部倒塌
[00:26:23.300 --> 00:26:26.500]  那個場面其實就是很震撼
[00:26:26.500 --> 00:26:32.460]  神也同樣使哥格的聯軍用刀劍互相攻擊
[00:26:32.460 --> 00:26:35.860]  神也是透過瘟疫和血腥
[00:26:35.860 --> 00:26:39.020]  去懲罰哥格和他的軍隊
[00:26:39.020 --> 00:26:44.980]  還有提到有暴雨、大的冰雹、火、硫磺
[00:26:44.980 --> 00:26:49.220]  冰雹的災害其實都令人想起
[00:26:49.220 --> 00:26:52.380]  在十災裡的第七災
[00:26:52.380 --> 00:26:58.180]  硫磺和火也讓人想起昔日神如何滅絕
[00:26:58.180 --> 00:27:02.180]  所多瑪和俄摩拉的情景
[00:27:02.180 --> 00:27:06.260]  其實這裡也代表著哥格將會像
[00:27:06.260 --> 00:27:10.380]  埃及、所多瑪、俄摩拉這些罪惡之城
[00:27:10.380 --> 00:27:13.540]  同樣都要滅亡
[00:27:13.540 --> 00:27:18.820]  在三十九章裡的第九節和十節
[00:27:18.820 --> 00:27:25.300]  更加形容戰爭之後以色列的人
[00:27:25.300 --> 00:27:29.660]  要出去撿軍械當柴燒
[00:27:29.660 --> 00:27:32.820]  可以燒足七年
[00:27:32.820 --> 00:27:36.340]  而收拾哥格的軍隊屍體
[00:27:36.340 --> 00:27:39.420]  也用了七個月的時間
[00:27:39.420 --> 00:27:42.180]  其實七代表一個完全的意思
[00:27:42.180 --> 00:27:48.940]  代表軍隊的屍體也太多了
[00:27:48.940 --> 00:27:55.700]  而軍隊的屍體也成為飛鳥和走獸的承認
[00:27:55.700 --> 00:27:58.900]  我們看到神要藉著這麼嚴厲的刑事行為
[00:27:58.900 --> 00:28:01.860]  去審判哥格
[00:28:01.860 --> 00:28:07.220]  就是為了要顯出神自己的偉大和聖潔
[00:28:07.220 --> 00:28:11.660]  讓列國知道耶和華究竟是誰
[00:28:11.660 --> 00:28:15.060]  我相信這一幕這麼震撼的場景
[00:28:15.060 --> 00:28:19.020]  一定會震撼全世界
[00:28:19.020 --> 00:28:20.940]  不知道大家還記不記得
[00:28:20.940 --> 00:28:25.140]  在幾年前香港有一個颱風山竹
[00:28:25.140 --> 00:28:27.900]  當時吹襲香港
[00:28:27.900 --> 00:28:32.740]  當時颱風的風勢非常厲害
[00:28:32.740 --> 00:28:34.980]  平時颱風的時候
[00:28:34.980 --> 00:28:39.900]  很少會聽到家裡有種搖的感覺
[00:28:39.900 --> 00:28:41.820]  我記得那次的時候
[00:28:41.820 --> 00:28:45.380]  比較多人說家裡
[00:28:45.380 --> 00:28:49.820]  也感受到很輕微的搖擺的感覺
[00:28:49.820 --> 00:28:52.780]  甚至聽過一些人說
[00:28:52.780 --> 00:28:55.660]  當時也有一點頭暈的感覺
[00:28:55.660 --> 00:28:59.620]  當時我記得在新聞的報導裡也說到
[00:28:59.620 --> 00:29:02.140]  紅磡有一棟寫字樓
[00:29:02.140 --> 00:29:06.180]  他們的玻璃窗全部都被吹爛了
[00:29:06.180 --> 00:29:08.460]  很多公司的文件
[00:29:08.460 --> 00:29:11.580]  也是從窗裡面吹走的
[00:29:11.580 --> 00:29:13.980]  另外也看到將軍澳裡面
[00:29:13.980 --> 00:29:16.260]  一個本來很漂亮的長廊
[00:29:16.260 --> 00:29:19.620]  經過山竹的吹襲之後
[00:29:19.620 --> 00:29:22.020]  也變成一片爛地
[00:29:22.020 --> 00:29:24.980]  而且這個颱風對當時的香港
[00:29:24.980 --> 00:29:27.100]  造成一個很大的破壞
[00:29:27.100 --> 00:29:30.260]  我不知道大家經歷那次的風暴
[00:29:30.260 --> 00:29:32.820]  你有一些什麼的體會
[00:29:32.820 --> 00:29:35.420]  我記得曾經在電視裡面
[00:29:35.420 --> 00:29:39.460]  訪問了一個受風災影響的屋主
[00:29:39.460 --> 00:29:44.500]  因為這個屋主當時住在一個很高的樓層
[00:29:44.500 --> 00:29:47.860]  他家裡的玻璃窗被打爛了
[00:29:47.860 --> 00:29:49.780]  大家可以可想而知
[00:29:49.780 --> 00:29:52.140]  當窗被打爛的時候
[00:29:52.140 --> 00:29:54.380]  那些風那麼強勁會是怎樣
[00:29:54.380 --> 00:29:58.380]  將他家裡吹得亂了
[00:29:58.380 --> 00:30:00.540]  他形容那次的經歷
[00:30:00.540 --> 00:30:03.340]  他說好像世界末日一樣
[00:30:03.340 --> 00:30:10.540]  所以很感受到當時屋主的恐懼
[00:30:10.540 --> 00:30:12.540]  究竟是怎樣
[00:30:12.540 --> 00:30:16.540]  原來當人經過一個大自然的威力的時候
[00:30:16.540 --> 00:30:19.460]  人就會看到人那種的有限
[00:30:19.460 --> 00:30:21.700]  和人那種的無能
[00:30:21.700 --> 00:30:26.300]  一切都不是在人的掌控裡面
[00:30:26.300 --> 00:30:30.340]  只有掌管大自然的主
[00:30:30.340 --> 00:30:34.500]  才能夠讓這個風暴聽命於他
[00:30:34.500 --> 00:30:40.860]  我們看到神的能力是多麼的巨大
[00:30:40.860 --> 00:30:43.060]  剛才我們讀的那段經文裡面
[00:30:43.060 --> 00:30:48.700]  也凸顯了神自己那種的威嚴和能力
[00:30:48.700 --> 00:30:51.980]  就是要告訴列國知道
[00:30:51.980 --> 00:30:56.580]  他們本來以為以色列一定會打敗
[00:30:56.580 --> 00:30:59.220]  而哥格一定會打勝
[00:30:59.220 --> 00:31:04.740]  但是神卻在萬國都意想不到的情況下
[00:31:04.740 --> 00:31:08.740]  大大地擊敗了哥格
[00:31:08.740 --> 00:31:14.060]  連哥格也想不到他自己和他的軍隊
[00:31:14.060 --> 00:31:16.220]  要在這個地方
[00:31:16.220 --> 00:31:19.900]  反而成為他的葬身之地
[00:31:19.900 --> 00:31:26.140]  我們可以想像到這次的審判那種的震撼
[00:31:26.140 --> 00:31:30.100]  難怪列國也非常驚訝
[00:31:30.100 --> 00:31:33.460]  神要藉著哥格審判這件事
[00:31:33.460 --> 00:31:37.300]  就是要向列國說明
[00:31:37.300 --> 00:31:40.620]  刑罰哥格的是耶和華
[00:31:40.620 --> 00:31:43.420]  他是以色列的勝者
[00:31:43.420 --> 00:31:46.460]  列國會因為這樣而對耶和華
[00:31:46.460 --> 00:31:49.140]  存著一個很大的敬畏
[00:31:49.140 --> 00:31:53.300]  從而歸耶和華為勝
[00:31:53.300 --> 00:31:59.940]  假如我們置身其中的時候
[00:31:59.940 --> 00:32:04.860]  你會有什麼感覺呢?
[00:32:04.860 --> 00:32:10.340]  你會否同樣都像受造之物一樣
[00:32:10.340 --> 00:32:13.500]  大家都會很震驚呢?
[00:32:13.500 --> 00:32:18.700]  我們會否因為我們去目睹這件事的時候
[00:32:18.700 --> 00:32:24.180]  對你對神的認識會有轉變呢?
[00:32:24.180 --> 00:32:32.340]  會否使你更加去敬畏這位上主呢?
[00:32:32.340 --> 00:32:37.700]  神透過在《以西傑書》第38、39章讓我們知道
[00:32:37.700 --> 00:32:41.020]  神祂自己是掌管一切的
[00:32:41.020 --> 00:32:44.740]  縱然我們身處在這個世界裡面
[00:32:44.740 --> 00:32:47.940]  仍然有很多善惡之爭
[00:32:47.940 --> 00:32:50.820]  但是神告訴我們
[00:32:50.820 --> 00:32:54.580]  在最後這一場真戰裡面
[00:32:54.580 --> 00:32:59.020]  罪惡的勢力將會完全消失
[00:32:59.020 --> 00:33:03.780]  神會重建這個世界的和平
[00:33:03.780 --> 00:33:06.500]  昔日神也透過這個異象
[00:33:06.500 --> 00:33:09.020]  去鼓勵在以西傑先知
[00:33:09.020 --> 00:33:11.540]  以及秘魯的猶太人
[00:33:11.540 --> 00:33:14.860]  叫他們對神有一份信心
[00:33:14.860 --> 00:33:17.620]  和對神有一份盼望
[00:33:17.620 --> 00:33:21.180]  同樣神今天也在提醒我們
[00:33:21.180 --> 00:33:25.540]  叫我們不要去懼怕這些邪惡的勢力
[00:33:25.540 --> 00:33:27.460]  這些邪惡的勢力
[00:33:27.460 --> 00:33:33.180]  可能是一些疾病淋在我們的身上
[00:33:33.180 --> 00:33:37.740]  又或者死亡的威脅淋在我們當中
[00:33:37.740 --> 00:33:42.420]  又或者我們看到這個世界有很多的不穩定
[00:33:42.420 --> 00:33:45.380]  而帶給我們很多的驚嚇
[00:33:45.380 --> 00:33:49.540]  令我們有很多的恐懼和不安
[00:33:49.540 --> 00:33:54.620]  但是雖然他們的勢力好像很強勁
[00:33:54.620 --> 00:33:59.500]  但是他們最終都是神的手下敗將
[00:33:59.500 --> 00:34:01.540]  神會去看顧
[00:34:01.540 --> 00:34:03.740]  也會保護我們
[00:34:03.740 --> 00:34:06.860]  正如祂保護以色列民一樣
[00:34:06.860 --> 00:34:10.660]  其實我們去看整場戰爭裡面
[00:34:10.660 --> 00:34:13.780]  都是神獨自去處理
[00:34:13.780 --> 00:34:18.380]  以色列民完全不需要參與其中
[00:34:18.380 --> 00:34:23.100]  所以今天只要我們繼續用一個信靠的心
[00:34:23.100 --> 00:34:26.260]  去仰望我們的上主的時候
[00:34:26.260 --> 00:34:27.900]  按著神的心意
[00:34:27.900 --> 00:34:33.300]  繼續在這個地上好好地生活就可以了
[00:34:33.300 --> 00:34:37.660]  在地上確實我們真的會遇到很多的艱難
[00:34:37.660 --> 00:34:40.340]  但是主耶穌祂說過
[00:34:40.340 --> 00:34:43.660]  在《約翰福音》第十六章三十三節
[00:34:43.660 --> 00:34:47.780]  祂說我要將這些事情告訴你們
[00:34:47.780 --> 00:34:53.180]  就是要叫你們在我裡面有這份平安
[00:34:53.180 --> 00:34:56.180]  在世上你們是有苦難
[00:34:56.180 --> 00:34:58.860]  但是你們可以放心
[00:34:58.860 --> 00:35:02.420]  我已經勝過這個世界
[00:35:02.420 --> 00:35:04.820]  今天你和我
[00:35:04.820 --> 00:35:09.460]  是不是這樣去相信神自己說話的應許呢?
[00:35:09.460 --> 00:35:11.460]  我們一起去低頭吧
[00:35:11.460 --> 00:35:21.660]  今天神也很想藉著以色列的信息
[00:35:21.660 --> 00:35:24.660]  去對我們每一個的說話
[00:35:24.660 --> 00:35:29.660]  今天的信息對你有什麼提醒呢?
[00:35:29.660 --> 00:35:33.260]  很想大家用一分鐘的時間
[00:35:33.260 --> 00:35:37.660]  將你剛才所聽到所領受的
[00:35:37.660 --> 00:35:40.060]  你向神去回應
[00:35:40.060 --> 00:35:45.060]  你將你的禱告告訴神
[00:35:45.060 --> 00:35:49.060]  之後我會帶大家做一個結束的禱告
[00:35:49.060 --> 00:35:51.060]  (音樂)
[00:35:51.060 --> 00:35:53.060]  (音樂)
[00:35:53.060 --> 00:35:55.060]  (音樂)
[00:35:55.060 --> 00:35:57.060]  (音樂)
[00:35:57.060 --> 00:35:59.060]  (音樂)
[00:35:59.060 --> 00:36:01.060]  (音樂)
[00:36:01.060 --> 00:36:03.060]  (音樂)
[00:36:03.060 --> 00:36:05.060]  (音樂)
[00:36:05.060 --> 00:36:07.060]  (音樂)
[00:36:07.060 --> 00:36:09.060]  (音樂)
[00:36:09.060 --> 00:36:11.060]  (音樂)
[00:36:11.060 --> 00:36:13.060]  (音樂)
[00:36:13.060 --> 00:36:15.060]  (音樂)
[00:36:15.060 --> 00:36:17.060]  (音樂)
[00:36:17.060 --> 00:36:19.060]  (音樂)
[00:36:19.060 --> 00:36:21.060]  (音樂)
[00:36:21.060 --> 00:36:23.060]  我們一起禱告吧
[00:36:23.060 --> 00:36:25.060]  親愛的天父
[00:36:25.060 --> 00:36:27.060]  我們要去讚美你
[00:36:27.060 --> 00:36:31.060]  因為你自己就是那位獎權的神
[00:36:31.060 --> 00:36:35.060]  你也是那位德性的君王
[00:36:35.060 --> 00:36:37.060]  主啊
[00:36:37.060 --> 00:36:39.060]  多謝你自己
[00:36:39.060 --> 00:36:41.060]  因為你的名是應當稱頌的
[00:36:41.060 --> 00:36:43.060]  主啊
[00:36:43.060 --> 00:36:45.060]  我們也去感恩
[00:36:45.060 --> 00:36:49.060]  我們每一個能夠成為你自己的兒女
[00:36:49.060 --> 00:36:53.060]  你自己的說話帶給我們很多提醒
[00:36:53.060 --> 00:36:57.060]  你的說話也帶給我們很多的應許
[00:36:57.060 --> 00:36:59.060]  主啊願意你自己去幫助我們
[00:36:59.060 --> 00:37:01.060]  縱然我們生活在這個地上
[00:37:01.060 --> 00:37:03.060]  也有很多的艱難
[00:37:03.060 --> 00:37:06.060]  可能甚至我們有很多的恐懼
[00:37:06.060 --> 00:37:09.060]  會令到我們有很多的不安
[00:37:09.060 --> 00:37:11.060]  但我們感謝主
[00:37:11.060 --> 00:37:14.060]  因為你自己也是那位看顧我們的神
[00:37:14.060 --> 00:37:18.060]  願意我們憑著信心繼續去依靠你
[00:37:18.060 --> 00:37:20.060]  憑著上帝你自己的恩典
[00:37:20.060 --> 00:37:22.060]  你繼續幫助我們
[00:37:22.060 --> 00:37:25.060]  用信心繼續去走前面的路
[00:37:25.060 --> 00:37:26.060]  主多謝你
[00:37:26.060 --> 00:37:28.060]  我們的同心祈禱
[00:37:28.060 --> 00:37:30.060]  奉耶穌基督的名字而求
[00:37:30.060 --> 00:37:32.060]  阿們

