
[00:00:00.000 --> 00:00:02.920]  很高興可以在新的一年
[00:19:54.280 --> 00:19:57.280]  就是若神將這群迦南人
[00:19:57.280 --> 00:19:59.280]  交在他們的手上
[00:19:59.280 --> 00:20:02.280]  他們就會將所有迦南人的成欽
[00:20:02.280 --> 00:20:03.280]  進行毀滅
[00:20:03.280 --> 00:20:05.280]  什麼叫進行毀滅呢?
[00:20:05.280 --> 00:20:08.280]  原來在古代猶太人的文化
[00:20:08.280 --> 00:20:10.280]  進行毀滅的意思就是
[00:20:10.280 --> 00:20:13.280]  「通通都毀滅了」
[00:20:13.280 --> 00:20:16.280]  「一樣都不會留給自己」的意思
[00:20:16.280 --> 00:20:18.280]  這群以色列人說要進行毀滅
[00:20:18.280 --> 00:20:22.280]  正正表示他們願意將所有戰利品
[00:20:22.280 --> 00:20:23.280]  完全銷毀
[00:20:23.280 --> 00:20:26.280]  作為獻給神的禮物
[00:20:26.280 --> 00:20:28.280]  有聖經學者指出
[00:20:28.280 --> 00:20:31.280]  古時行軍沒有薪金收
[00:20:31.280 --> 00:20:35.280]  基本上他們是靠打仗獲勝
[00:20:35.280 --> 00:20:37.280]  得來的戰利品去過生活
[00:20:37.280 --> 00:20:40.280]  所以願意將所有戰利品
[00:20:40.280 --> 00:20:42.280]  都獻給了神
[00:20:42.280 --> 00:20:44.280]  就表明這群以色列人
[00:20:44.280 --> 00:20:46.280]  願意放棄自己的利益
[00:20:46.280 --> 00:20:48.280]  要去得著上帝的幫助
[00:20:48.280 --> 00:20:49.280]  更加重要的是
[00:20:49.280 --> 00:20:52.280]  他們要表明這場仗是為上帝而戰
[00:20:52.280 --> 00:20:54.280]  所以所有的戰利品
[00:20:54.280 --> 00:20:57.280]  當然就是歸給上帝
[00:20:57.280 --> 00:20:59.280]  果然第三節他說
[00:20:59.280 --> 00:21:01.280]  「耶和華應運了以色列人
[00:21:01.280 --> 00:21:03.280]  將迦南人交付給他們
[00:21:03.280 --> 00:21:07.280]  他們就把迦南人和迦南人的城邑進行毀滅
[00:21:07.280 --> 00:21:11.280]  那地方的名字叫做荷爾瑪」
[00:21:11.280 --> 00:21:12.280]  就是毀滅的意思
[00:21:12.280 --> 00:21:16.280]  其實荷爾瑪這個地方
[00:21:16.280 --> 00:21:17.280]  在較早之前
[00:21:17.280 --> 00:21:20.280]  第十四章已經出現過
[00:21:20.280 --> 00:21:22.280]  是何時出現過呢?
[00:21:22.280 --> 00:21:24.280]  就是當年探子事件
[00:21:24.280 --> 00:21:25.280]  第一代的以色列人
[00:21:25.280 --> 00:21:28.280]  竟然不聽摩西的勸告
[00:21:28.280 --> 00:21:30.280]  都要強行打迦南地
[00:21:30.280 --> 00:21:35.280]  結果就被阿瑪利人和迦南人
[00:21:35.280 --> 00:21:38.280]  打敗了一敗塗地
[00:21:38.280 --> 00:21:39.280]  去到哪裡呢?
[00:21:39.280 --> 00:21:41.280]  就是荷爾瑪了
[00:21:41.280 --> 00:21:44.280]  在三十八年後的今天
[00:21:44.280 --> 00:21:47.280]  第二代以色列人重臨這個地方
[00:21:47.280 --> 00:21:49.280]  和迦南人爭戰
[00:21:49.280 --> 00:21:53.280]  不過這次的爭戰獲得全面的勝利
[00:21:53.280 --> 00:21:56.280]  當第一代的以色列人在荷爾瑪失敗
[00:21:56.280 --> 00:21:58.280]  三十八年後的今天
[00:21:58.280 --> 00:22:00.280]  第二代在同一個地方
[00:22:00.280 --> 00:22:02.280]  荷爾瑪得勝
[00:22:02.280 --> 00:22:03.280]  這裡清楚說明
[00:22:03.280 --> 00:22:06.280]  兩次戰爭的差異
[00:22:06.280 --> 00:22:07.280]  不關地方
[00:22:07.280 --> 00:22:10.280]  也不關敵人是否強大的問題
[00:22:10.280 --> 00:22:12.280]  是關乎第一代的以色列人
[00:22:12.280 --> 00:22:13.280]  出去打仗
[00:22:13.280 --> 00:22:15.280]  是出於自己的意思
[00:22:15.280 --> 00:22:16.280]  自己的判斷
[00:22:16.280 --> 00:22:17.280]  這是叛逆
[00:22:17.280 --> 00:22:19.280]  相反第二代的以色列人
[00:22:19.280 --> 00:22:20.280]  出去打仗
[00:22:20.280 --> 00:22:22.280]  是出於進名
[00:22:22.280 --> 00:22:26.280]  信仰從來都不是掛在口邊
[00:22:26.280 --> 00:22:28.280]  說說就算了
[00:22:28.280 --> 00:22:31.280]  而是需要付代價去兌現
[00:22:31.280 --> 00:22:32.280]  弟兄姊妹
[00:22:32.280 --> 00:22:35.280]  當我們說很想要經歷神
[00:22:35.280 --> 00:22:37.280]  很想在生活裡
[00:22:37.280 --> 00:22:40.280]  去經歷到真實的信仰
[00:22:40.280 --> 00:22:43.280]  不知道大家是否預備好付代價
[00:22:43.280 --> 00:22:44.280]  我舉個例子
[00:22:44.280 --> 00:22:47.280]  當我們說很想體會
[00:22:47.280 --> 00:22:48.280]  神就是那位
[00:22:48.280 --> 00:22:52.280]  「全然可教,一定供應我們所需的主」
[00:22:52.280 --> 00:22:53.280]  同時
[00:22:53.280 --> 00:22:55.280]  當我們說
[00:22:55.280 --> 00:22:57.280]  每個月賺到的人工
[00:22:57.280 --> 00:23:00.280]  第一件事就是做十一奉獻
[00:23:00.280 --> 00:23:03.280]  你是否有心理準備和行動?
[00:23:03.280 --> 00:23:04.280]  當我們說
[00:23:04.280 --> 00:23:07.280]  我們很想體會神的大能
[00:23:07.280 --> 00:23:09.280]  我們是否願意付代價
[00:23:09.280 --> 00:23:12.280]  去裝備、傳福音
[00:23:12.280 --> 00:23:14.280]  去做建立人的侍奉?
[00:23:14.280 --> 00:23:15.280]  弟兄姊妹
[00:23:15.280 --> 00:23:17.280]  唯有打從心底
[00:23:17.280 --> 00:23:18.280]  我們願意付代價
[00:23:18.280 --> 00:23:23.280]  我們才好像第二代以色列人
[00:23:23.280 --> 00:23:26.280]  經歷到真實的信仰
[00:23:26.280 --> 00:23:27.280]  第二點
[00:23:27.280 --> 00:23:28.280]  很想和大家分享
[00:23:28.280 --> 00:23:30.280]  就是關乎叛逆的代價
[00:23:30.280 --> 00:23:34.280]  人要承受犯罪的惡果
[00:23:34.280 --> 00:23:37.280]  《文述記》第21章第4節的上半節
[00:23:37.280 --> 00:23:40.280]  記載了以色列人從荷爾山起行
[00:23:40.280 --> 00:23:42.280]  這裡是這樣說的
[00:23:42.280 --> 00:23:44.280]  「他們從荷爾山起行
[00:23:44.280 --> 00:23:47.280]  往紅海那條路走
[00:23:47.280 --> 00:23:49.280]  要繞過以東地」
[00:23:49.280 --> 00:23:51.280]  即是哪裡呢?
[00:23:51.280 --> 00:23:55.280]  第21章第4節提到
[00:23:55.280 --> 00:23:57.280]  從荷爾山起行
[00:23:57.280 --> 00:24:00.280]  當然是接續上文的行程
[00:24:00.280 --> 00:24:02.280]  不過這裡有一個很特別的地方
[00:24:02.280 --> 00:24:03.280]  經文說
[00:24:03.280 --> 00:24:04.280]  這些以色列人
[00:24:04.280 --> 00:24:06.280]  竟然往南下
[00:24:06.280 --> 00:24:08.280]  往紅海那條路走
[00:24:08.280 --> 00:24:10.280]  細心留意
[00:24:10.280 --> 00:24:12.280]  如果你是以色列人
[00:24:12.280 --> 00:24:16.280]  剛剛在荷爾山北上攻打了阿拉德王
[00:24:16.280 --> 00:24:17.280]  也因為遵命
[00:24:17.280 --> 00:24:19.280]  全心倚靠耶和華
[00:24:19.280 --> 00:24:20.280]  勝出一場仗
[00:24:20.280 --> 00:24:21.280]  按道理
[00:24:21.280 --> 00:24:23.280]  是否應該選擇一條短路
[00:24:23.280 --> 00:24:25.280]  乘勝追擊向北上
[00:24:25.280 --> 00:24:28.280]  最快可以向東面
[00:24:28.280 --> 00:24:29.280]  到達約旦河附近
[00:24:29.280 --> 00:24:31.280]  進入加南範圍
[00:24:31.280 --> 00:24:33.280]  不過奇就奇在
[00:24:33.280 --> 00:24:34.280]  你看聖經
[00:24:34.280 --> 00:24:35.280]  第二代的以色列人
[00:24:35.280 --> 00:24:38.280]  明明在荷爾馬打仗
[00:24:38.280 --> 00:24:41.280]  卻走回頭路
[00:24:41.280 --> 00:24:43.280]  回到地面
[00:24:43.280 --> 00:24:44.280]  我們看回地圖
[00:24:44.280 --> 00:24:46.280]  他們繼續南下
[00:24:46.280 --> 00:24:48.280]  向著紅海的方向走
[00:24:48.280 --> 00:24:51.280]  繞過以東曠野
[00:24:51.280 --> 00:24:55.280]  再上摩崖繞一圈
[00:24:55.280 --> 00:24:57.280]  才到達亞什
[00:24:57.280 --> 00:25:01.280]  然後來到文數記三十三章
[00:25:01.280 --> 00:25:03.280]  所說的目的地
[00:25:03.280 --> 00:25:04.280]  摩崖平原
[00:25:04.280 --> 00:25:06.280]  就在約旦河那邊
[00:25:06.280 --> 00:25:09.280]  正對著耶利哥的地方
[00:25:09.280 --> 00:25:10.280]  進入加南
[00:25:10.280 --> 00:25:12.280]  如果我們看這地圖
[00:25:12.280 --> 00:25:14.280]  我們也會有一個疑問
[00:25:14.280 --> 00:25:17.280]  為何有條易走的路
[00:25:17.280 --> 00:25:19.280]  勝利的路不走
[00:25:19.280 --> 00:25:21.280]  偏偏選擇一條迂迴曲折
[00:25:21.280 --> 00:25:23.280]  距離很遠的路呢?
[00:25:23.280 --> 00:25:26.280]  第二代的以色列人這樣選擇
[00:25:26.280 --> 00:25:30.280]  正正反映他們遵命的本質
[00:25:30.280 --> 00:25:33.280]  他們是跟隨耶和華的吩咐而行
[00:25:33.280 --> 00:25:34.280]  為何這樣說呢?
[00:25:34.280 --> 00:25:37.280]  其實早在十四章二十五節
[00:25:37.280 --> 00:25:39.280]  探子事件以後
[00:25:39.280 --> 00:25:41.280]  耶和華吩咐了他們的上一代
[00:25:41.280 --> 00:25:43.280]  第一代的以色列人說
[00:25:43.280 --> 00:25:46.280]  阿瑪力人和加南人住在谷裡
[00:25:46.280 --> 00:25:48.280]  明天你們就要轉回
[00:25:48.280 --> 00:25:51.280]  走從紅海的路去曠野
[00:25:51.280 --> 00:25:54.280]  所以第二代的以色列人
[00:25:54.280 --> 00:25:58.280]  遵命走了神所吩咐的路程
[00:25:58.280 --> 00:26:02.280]  這解釋了為何他們打贏仗之後
[00:26:02.280 --> 00:26:04.280]  沒有繼續北上的原因
[00:26:04.280 --> 00:26:07.280]  只不過選擇遵命
[00:26:07.280 --> 00:26:09.280]  聽從神的吩咐
[00:26:09.280 --> 00:26:11.280]  不一定是輕省和易行
[00:26:11.280 --> 00:26:14.280]  相反正正因為他們要遵命
[00:26:14.280 --> 00:26:17.280]  反而帶來更多的挑戰
[00:26:17.280 --> 00:26:20.280]  事實上遵命是要負擔的
[00:26:20.280 --> 00:26:23.280]  其中一樣就是要忍耐
[00:26:23.280 --> 00:26:26.280]  去面對過程的艱辛
[00:26:26.280 --> 00:26:28.280]  結果他們雖然遵命
[00:26:28.280 --> 00:26:31.280]  半路中途就發生了事
[00:26:31.280 --> 00:26:34.280]  第四節的下半節到第五節這樣說
[00:26:34.280 --> 00:26:38.280]  在路上百姓心中煩躁
[00:26:38.280 --> 00:26:43.280]  百姓就向神和摩西法院人說
[00:26:43.280 --> 00:26:46.280]  你們為何要將我們
[00:26:46.280 --> 00:26:48.280]  分了你們和我們
[00:26:48.280 --> 00:26:50.280]  就不是全部我們
[00:26:50.280 --> 00:26:53.280]  當有人跟你說你們和我們
[00:26:53.280 --> 00:26:55.280]  即是我們有分別
[00:26:55.280 --> 00:26:58.280]  我們死在曠野
[00:26:58.280 --> 00:27:00.280]  這裡沒有糧食、沒有水
[00:27:00.280 --> 00:27:04.280]  我們很厭惡這些淡而無味的食物
[00:27:04.280 --> 00:27:07.280]  前半句還說這裡沒有糧食
[00:27:07.280 --> 00:27:09.280]  何解下半句就說
[00:27:09.280 --> 00:27:13.280]  我們厭惡這裡淡而無味的食物
[00:27:13.280 --> 00:27:16.280]  其實已經自相矛盾了
[00:27:16.280 --> 00:27:17.280]  為何他們會這樣?
[00:27:17.280 --> 00:27:19.280]  因為情緒激動
[00:27:19.280 --> 00:27:22.280]  這些人因為走了這麼長的路程
[00:27:22.280 --> 00:27:24.280]  心中很煩躁
[00:27:24.280 --> 00:27:26.280]  煩躁本身原文的字
[00:27:26.280 --> 00:27:28.280]  就是失去了耐性
[00:27:28.280 --> 00:27:30.280]  試想想原本他們都知道
[00:27:30.280 --> 00:27:32.280]  一條易行短的路程
[00:27:32.280 --> 00:27:34.280]  為了聽上帝的吩咐
[00:27:34.280 --> 00:27:36.280]  現在走了一條足足長多少倍?
[00:27:36.280 --> 00:27:38.280]  四倍的路程
[00:27:38.280 --> 00:27:40.280]  真的很沮喪
[00:27:40.280 --> 00:27:42.280]  當他們繞著大圈
[00:27:42.280 --> 00:27:45.280]  當面前看不見盡頭的時候
[00:27:45.280 --> 00:27:49.280]  以色列人心中非常煩躁
[00:27:49.280 --> 00:27:51.280]  如果要數煩事
[00:27:51.280 --> 00:27:54.280]  這群以色列人在旅程中遇到
[00:27:54.280 --> 00:27:56.280]  以東人的難阻
[00:27:56.280 --> 00:28:00.280]  又遇到米利安、阿倫
[00:28:00.280 --> 00:28:02.280]  全部都走了
[00:28:02.280 --> 00:28:04.280]  一波未平,一波又起
[00:28:04.280 --> 00:28:06.280]  接著又要和加拿大人打仗
[00:28:06.280 --> 00:28:08.280]  已經筋疲力盡
[00:28:08.280 --> 00:28:09.280]  剛剛打完仗
[00:28:09.280 --> 00:28:11.280]  現在還要走這麼遠的路程
[00:28:11.280 --> 00:28:14.280]  接二連三發生的事
[00:28:14.280 --> 00:28:17.280]  令到這群以色列人極度煩躁
[00:28:17.280 --> 00:28:18.280]  廣東話來說
[00:28:18.280 --> 00:28:20.280]  開始發爛渣
[00:28:20.280 --> 00:28:22.280]  發爛渣到一個地步
[00:28:22.280 --> 00:28:25.280]  平時發爛渣只是幾點咕嚕
[00:28:25.280 --> 00:28:27.280]  去到一個地步
[00:28:27.280 --> 00:28:31.280]  竟然頂撞和毀謗摩西和誰?
[00:28:31.280 --> 00:28:33.280]  上帝
[00:28:33.280 --> 00:28:35.280]  以色列人指控上帝和摩西
[00:28:35.280 --> 00:28:39.280]  你們為什麼把我們從埃及領出來
[00:28:39.280 --> 00:28:41.280]  使我們死在曠野?
[00:28:41.280 --> 00:28:44.280]  過去以色列人多次埋怨對象
[00:28:44.280 --> 00:28:46.280]  都只不過是摩西和阿倫
[00:28:46.280 --> 00:28:48.280]  從來沒有一次夠膽
[00:28:48.280 --> 00:28:51.280]  直接指控和頂撞耶和華
[00:28:51.280 --> 00:28:53.280]  而二十一章第五節
[00:28:53.280 --> 00:28:57.280]  竟然頂撞上帝和摩西
[00:28:57.280 --> 00:29:02.280]  法院言的結果
[00:29:02.280 --> 00:29:04.280]  頂撞上帝的結果
[00:29:04.280 --> 00:29:05.280]  在二十六節
[00:29:05.280 --> 00:29:06.280]  經文說
[00:29:06.280 --> 00:29:09.280]  「於是耶和華使火蛇進入百姓中間
[00:29:09.280 --> 00:29:11.280]  蛇咬他們
[00:29:11.280 --> 00:29:13.280]  以色列人中死了許多」
[00:29:13.280 --> 00:29:17.280]  這裡提到蛇被稱為火蛇
[00:29:17.280 --> 00:29:20.280]  可能因為被蛇咬過之後
[00:29:20.280 --> 00:29:21.280]  有火燒的感覺
[00:29:21.280 --> 00:29:23.280]  蛇咬傷了百姓
[00:29:23.280 --> 00:29:25.280]  當中死了很多人
[00:29:25.280 --> 00:29:28.280]  不過仍然有些人被咬傷了
[00:29:28.280 --> 00:29:30.280]  並不是即時死了所有人
[00:29:30.280 --> 00:29:32.280]  「頂姐妹即使人軟弱」
[00:29:32.280 --> 00:29:33.280]  「背逆神」
[00:29:33.280 --> 00:29:35.280]  是否代表死路一條?
[00:29:35.280 --> 00:29:36.280]  不是
[00:29:36.280 --> 00:29:39.280]  這裡提到背逆是有出路
[00:29:39.280 --> 00:29:42.280]  就是回轉尋求上帝
[00:29:42.280 --> 00:29:45.280]  第二十一章第七節
[00:29:45.280 --> 00:29:48.280]  這群百姓說
[00:29:48.280 --> 00:29:49.280]  「我們有罪了
[00:29:49.280 --> 00:29:52.280]  因為我們向耶和華和你發怨言
[00:29:52.280 --> 00:29:55.280]  求你向耶和華禱告
[00:29:55.280 --> 00:29:57.280]  叫蛇離開我們」
[00:29:57.280 --> 00:29:58.280]  第二代的以色列人
[00:29:58.280 --> 00:29:59.280]  同樣好像第一代
[00:29:59.280 --> 00:30:02.280]  會發怨言、犯罪、得罪耶和華
[00:30:02.280 --> 00:30:04.280]  甚至過猶不及
[00:30:04.280 --> 00:30:06.280]  他們直接頂撞耶和華
[00:30:06.280 --> 00:30:07.280]  不過他們同時
[00:30:07.280 --> 00:30:10.280]  第一時間就向摩西說
[00:30:10.280 --> 00:30:12.280]  「求你禱告耶和華
[00:30:12.280 --> 00:30:14.280]  叫這些蛇離開我們」
[00:30:14.280 --> 00:30:16.280]  得罪耶和華
[00:30:16.280 --> 00:30:18.280]  有時候真的無可避免
[00:30:18.280 --> 00:30:21.280]  不過這群第二代的百姓
[00:30:21.280 --> 00:30:23.280]  他們不同之處是
[00:30:23.280 --> 00:30:25.280]  他們不單知道自己有罪
[00:30:25.280 --> 00:30:26.280]  更重要的是
[00:30:26.280 --> 00:30:31.280]  他們仍然相信上帝有赦罪之恩
[00:30:31.280 --> 00:30:32.280]  以至當他們犯罪
[00:30:32.280 --> 00:30:34.280]  他們仍然有機會
[00:30:34.280 --> 00:30:37.280]  有回轉可以回到上帝那裡
[00:30:37.280 --> 00:30:39.280]  仍然有重新的機會
[00:30:39.280 --> 00:30:41.280]  第八節
[00:30:41.280 --> 00:30:42.280]  耶和華對摩西說
[00:30:42.280 --> 00:30:44.280]  「你製造一條火蛇
[00:30:44.280 --> 00:30:45.280]  掛在竿子上
[00:30:45.280 --> 00:30:47.280]  犯被咬的一望者蛇
[00:30:47.280 --> 00:30:49.280]  就必得活」
[00:30:49.280 --> 00:30:51.280]  果然在第九節
[00:30:51.280 --> 00:30:53.280]  摩西就造了一條銅蛇
[00:30:53.280 --> 00:30:55.280]  掛在竿子上
[00:30:55.280 --> 00:30:57.280]  犯被蛇咬的一望者蛇
[00:30:57.280 --> 00:30:58.280]  就必得活了
[00:30:58.280 --> 00:31:01.280]  人若果犯罪得罪神
[00:31:01.280 --> 00:31:03.280]  不斷地逃避
[00:31:03.280 --> 00:31:05.280]  只會泥足深陷
[00:31:05.280 --> 00:31:06.280]  相反
[00:31:06.280 --> 00:31:08.280]  人需要做的
[00:31:08.280 --> 00:31:10.280]  就是要持續地相信
[00:31:10.280 --> 00:31:12.280]  即使我多麼差也好
[00:31:12.280 --> 00:31:15.280]  我仍然要相信這位大能的上帝
[00:31:15.280 --> 00:31:17.280]  能夠轉眼和專注在
[00:31:17.280 --> 00:31:18.280]  這個恩典的傳言
[00:31:18.280 --> 00:31:20.280]  我就有回新的機會」
[00:31:20.280 --> 00:31:22.280]  弟兄姊妹
[00:31:22.280 --> 00:31:24.280]  如何才能建立一個
[00:31:24.280 --> 00:31:27.280]  遵命、聽神話的群體呢?
[00:31:27.280 --> 00:31:29.280]  我想最重要的是
[00:31:29.280 --> 00:31:31.280]  在這個信仰群體裡
[00:31:31.280 --> 00:31:33.280]  每一位的肢體都願意
[00:31:33.280 --> 00:31:34.280]  做兩件事
[00:31:34.280 --> 00:31:35.280]  第一件事
[00:31:35.280 --> 00:31:38.280]  就是要醒察自己
[00:31:38.280 --> 00:31:40.280]  若果信了主一段時間
[00:31:40.280 --> 00:31:42.280]  我們不知為何
[00:31:42.280 --> 00:31:44.280]  都會有一個錯覺
[00:31:44.280 --> 00:31:47.280]  以為說了就等於成了
[00:31:47.280 --> 00:31:49.280]  即是說「我都很好」
[00:31:49.280 --> 00:31:50.280]  「我都很愛神」
[00:31:50.280 --> 00:31:51.280]  我說了出來
[00:31:51.280 --> 00:31:53.280]  以為自己做得到
[00:31:53.280 --> 00:31:54.280]  久而久之
[00:31:54.280 --> 00:31:55.280]  我們都會覺得
[00:31:55.280 --> 00:31:56.280]  自己的屬靈生命
[00:31:56.280 --> 00:32:00.280]  比上不足比下有餘
[00:32:00.280 --> 00:32:01.280]  都不錯的
[00:32:01.280 --> 00:32:03.280]  所以我們就很輕忽
[00:32:03.280 --> 00:32:05.280]  其實我們要醒察自己
[00:32:05.280 --> 00:32:08.280]  最近和一位舞會的姊妹
[00:32:08.280 --> 00:32:09.280]  談電話
[00:32:09.280 --> 00:32:11.280]  說說她一個挺特別的經歷
[00:32:11.280 --> 00:32:13.280]  其實這位姊妹
[00:32:13.280 --> 00:32:14.280]  以前讀書
[00:32:14.280 --> 00:32:17.280]  從小到大都名列前茅
[00:32:17.280 --> 00:32:20.280]  出來工作之後
[00:32:20.280 --> 00:32:22.280]  一樣都是很厲害的
[00:32:22.280 --> 00:32:24.280]  所以她未到三年
[00:32:24.280 --> 00:32:25.280]  已經在公司裡
[00:32:25.280 --> 00:32:27.280]  做到管理階層
[00:32:27.280 --> 00:32:28.280]  她平時對人
[00:32:28.280 --> 00:32:29.280]  對自己
[00:32:29.280 --> 00:32:30.280]  對下屬
[00:32:30.280 --> 00:32:33.280]  都是非常非常高要求
[00:32:33.280 --> 00:32:35.280]  每當下屬犯錯
[00:32:35.280 --> 00:32:38.280]  她一定會嚴厲指證她的錯誤
[00:32:38.280 --> 00:32:40.280]  以前這位姊妹
[00:32:40.280 --> 00:32:43.280]  經常都會在小組裡發問
[00:32:43.280 --> 00:32:45.280]  為何同事那麼大意
[00:32:45.280 --> 00:32:46.280]  錯完又錯
[00:32:46.280 --> 00:32:48.280]  為何會這樣
[00:32:48.280 --> 00:32:51.280]  她曾經因為下屬犯了三次
[00:32:51.280 --> 00:32:53.280]  相同的小錯誤
[00:32:53.280 --> 00:32:55.280]  立即被解僱
[00:32:55.280 --> 00:32:58.280]  當時我們聽到的時候
[00:32:58.280 --> 00:32:59.280]  都笑著說
[00:32:59.280 --> 00:33:01.280]  幸好我們只是肢體
[00:33:01.280 --> 00:33:02.280]  不是你的下屬
[00:33:02.280 --> 00:33:04.280]  否則已經死了很久
[00:33:04.280 --> 00:33:08.280]  半年前這位姊妹
[00:33:08.280 --> 00:33:11.280]  不知為何去了學琴
[00:33:11.280 --> 00:33:12.280]  又不知為何
[00:33:12.280 --> 00:33:14.280]  明明她都很厲害
[00:33:14.280 --> 00:33:15.280]  所有都很厲害
[00:33:15.280 --> 00:33:17.280]  但在學琴這件事上
[00:33:17.280 --> 00:33:19.280]  學極了都學不懂
[00:33:19.280 --> 00:33:21.280]  彈一些很簡單的
[00:33:21.280 --> 00:33:23.280]  小朋友學的歌
[00:33:23.280 --> 00:33:26.280]  鋼琴老師已經三番四次提醒她
[00:33:26.280 --> 00:33:28.280]  起初老師都很溫柔
[00:33:28.280 --> 00:33:29.280]  不是這樣
[00:33:29.280 --> 00:33:30.280]  應該是這樣
[00:33:30.280 --> 00:33:35.280]  後來因為兩個月都沒有進步
[00:33:35.280 --> 00:33:37.280]  都是不斷的錯
[00:33:37.280 --> 00:33:40.280]  後來就變成直戚其非
[00:33:40.280 --> 00:33:41.280]  學了三個月之後
[00:33:41.280 --> 00:33:43.280]  這位姊妹不知是否太緊張
[00:33:43.280 --> 00:33:45.280]  每一次去到老師面前
[00:33:45.280 --> 00:33:46.280]  彈同一首歌
[00:33:46.280 --> 00:33:49.280]  都好像第一次錯漏百出
[00:33:49.280 --> 00:33:52.280]  有一次鋼琴老師忍不住跟她說
[00:33:52.280 --> 00:33:55.280]  「為何你彈極都這麼差?」
[00:33:55.280 --> 00:33:58.280]  「以你的資質和我的忍耐」
[00:33:58.280 --> 00:34:00.280]  「我真的沒有辦法撐得住」
[00:34:00.280 --> 00:34:03.280]  「你下個月就不要來了」
[00:34:03.280 --> 00:34:04.280]  「大家都好」
[00:34:04.280 --> 00:34:07.280]  那一刻這位姊妹回到家
[00:34:07.280 --> 00:34:10.280]  哭得像淚人一樣
[00:34:10.280 --> 00:34:13.280]  她說她從來沒有試過被人這樣說
[00:34:13.280 --> 00:34:16.280]  是自尊心大受挫折
[00:34:16.280 --> 00:34:17.280]  又覺得很委屈
[00:34:17.280 --> 00:34:19.280]  「我明明已經很努力練習」
[00:34:19.280 --> 00:34:21.280]  「只不過我彈錯了」
[00:34:21.280 --> 00:34:22.280]  「我很努力練習」
[00:34:22.280 --> 00:34:25.280]  「為何老師不可以體諒我呢?」
[00:34:25.280 --> 00:34:27.280]  過了幾天她就祈禱
[00:34:27.280 --> 00:34:29.280]  她突然想起
[00:34:29.280 --> 00:34:34.280]  其實自己一幕幕去罵那些下屬
[00:34:34.280 --> 00:34:37.280]  才發現自己何嘗不是一個
[00:34:37.280 --> 00:34:38.280]  完全沒有溫柔
[00:34:38.280 --> 00:34:41.280]  不懂得體諒別人的人嗎?
[00:34:41.280 --> 00:34:43.280]  當下她向上帝祈禱
[00:34:43.280 --> 00:34:45.280]  求主改變我的心
[00:34:45.280 --> 00:34:47.280]  這次學琴事件
[00:34:47.280 --> 00:34:50.280]  或許對姊妹是一個很痛苦的經歷
[00:34:50.280 --> 00:34:52.280]  因為她一生都沒有試過
[00:34:52.280 --> 00:34:54.280]  被人不斷地罵
[00:34:54.280 --> 00:34:55.280]  不過這次卻是一個
[00:34:55.280 --> 00:34:58.280]  審查自己的寶貴機會
[00:34:58.280 --> 00:35:01.280]  讓姊妹的生命
[00:35:01.280 --> 00:35:04.280]  能夠有更新、有改變的可能
[00:35:04.280 --> 00:35:07.280]  讓姊妹怎樣才能成為
[00:35:07.280 --> 00:35:09.280]  一個遵命的群體呢?
[00:35:09.280 --> 00:35:10.280]  第二點想和大家分享的是
[00:35:10.280 --> 00:35:14.280]  我們要成為一個因典的收藏家
[00:35:14.280 --> 00:35:16.280]  今天我們讀到
[00:35:16.280 --> 00:35:19.280]  二十一章第十節到第二十節
[00:35:19.280 --> 00:35:21.280]  剛才聽我讀的時候
[00:35:21.280 --> 00:35:23.280]  不斷出現兩個詞彙
[00:35:23.280 --> 00:35:24.280]  第一個是「起行」
[00:35:24.280 --> 00:35:26.280]  第二個是「安寧」
[00:35:26.280 --> 00:35:28.280]  看來我們不是走路的人
[00:35:28.280 --> 00:35:30.280]  會覺得好像沒有意思
[00:35:30.280 --> 00:35:32.280]  又漫長又迂迴
[00:35:32.280 --> 00:35:34.280]  又說那麼多不懂的地名
[00:35:34.280 --> 00:35:38.280]  只不過在於身歷其境的以色列人來說
[00:35:38.280 --> 00:35:41.280]  這就是耶和華和他們一起
[00:35:41.280 --> 00:35:45.280]  爭戰的因典試驗寶
[00:35:45.280 --> 00:35:47.280]  在這個行程的日誌裡
[00:35:47.280 --> 00:35:50.280]  記錄了上帝對他們的因典和幫助
[00:35:50.280 --> 00:35:51.280]  特別是在曠野裡
[00:35:51.280 --> 00:35:56.280]  上帝為所愛的百姓提供食水
[00:35:56.280 --> 00:35:58.280]  二十一章第十七節提到
[00:35:58.280 --> 00:36:00.280]  以色列人因為上帝的供應
[00:36:00.280 --> 00:36:03.280]  要想想在曠野裡什麼都沒有
[00:36:03.280 --> 00:36:10.280]  上帝竟然為百多萬的以色列人有水喝
[00:36:10.280 --> 00:36:13.280]  他們因此而發出歌唱
[00:36:13.280 --> 00:36:17.280]  用歌聲在曠野裡
[00:36:17.280 --> 00:36:19.280]  曠野裡唱歌的時候
[00:36:19.280 --> 00:36:20.280]  聲音很厲害
[00:36:20.280 --> 00:36:23.280]  以紀念上帝的恩典
[00:36:23.280 --> 00:36:28.280]  丁子妹,不知道大家有沒有收藏的習慣
[00:36:28.280 --> 00:36:30.280]  例如鞋子
[00:36:30.280 --> 00:36:34.280]  古代的鈕扣
[00:36:34.280 --> 00:36:38.280]  還有手袋
[00:36:38.280 --> 00:36:40.280]  還有什麼會收藏的?
