
[00:00:00.000 --> 00:00:03.000]  今天是年初幾?
[00:21:42.520 --> 00:21:45.520]  有一條河從伊甸流出
[00:21:45.520 --> 00:21:48.520]  支援那原子
[00:21:48.520 --> 00:21:50.520]  不過你想清楚
[00:21:50.520 --> 00:21:53.520]  當時下過雨沒有
[00:21:53.520 --> 00:21:56.520]  在上文五節
[00:21:56.520 --> 00:21:58.520]  講到耶和華神
[00:21:58.520 --> 00:22:01.520]  還沒降雨在地上
[00:22:01.520 --> 00:22:03.520]  都沒下過雨
[00:22:03.520 --> 00:22:06.520]  為什麼會有河水
[00:22:06.520 --> 00:22:09.520]  為什麼會有河水
[00:22:09.520 --> 00:22:13.520]  來自地上的霧氣
[00:22:13.520 --> 00:22:17.520]  霧氣從哪裡來
[00:22:17.520 --> 00:22:18.520]  創世之初
[00:22:18.520 --> 00:22:20.520]  神造大地
[00:22:20.520 --> 00:22:25.520]  霧氣就是從神創造的大地上騰而來
[00:22:25.520 --> 00:22:28.520]  這個地下滲上地面的水源
[00:22:28.520 --> 00:22:31.520]  源自上帝的創造
[00:22:31.520 --> 00:22:34.520]  足以滋潤整個土地的表面
[00:22:34.520 --> 00:22:36.520]  泥土濕潤
[00:22:36.520 --> 00:22:40.520]  為樹木的生長提供有利的環境
[00:22:40.520 --> 00:22:42.520]  地下水高漲
[00:22:42.520 --> 00:22:47.520]  慢慢匯聚成河水滔滔
[00:22:47.520 --> 00:22:52.520]  來到這一段
[00:22:52.520 --> 00:22:55.520]  上帝以十節的滋潤
[00:22:55.520 --> 00:22:59.520]  與上文六節的霧氣
[00:22:59.520 --> 00:23:01.520]  裡面的滋潤
[00:23:01.520 --> 00:23:02.520]  傳遞
[00:23:02.520 --> 00:23:04.520]  兩個的滋潤
[00:23:04.520 --> 00:23:07.520]  原文是一模一樣的意思
[00:23:07.520 --> 00:23:11.520]  不過在語法上有少許不同
[00:23:11.520 --> 00:23:14.520]  以十節的滋潤
[00:23:14.520 --> 00:23:16.520]  是有目的的意思
[00:23:16.520 --> 00:23:18.520]  上帝始創樂園
[00:23:18.520 --> 00:23:20.520]  在這個快樂的果園
[00:23:20.520 --> 00:23:21.520]  河水湧流
[00:23:21.520 --> 00:23:25.520]  目的是為了滋潤伊甸園
[00:23:25.520 --> 00:23:30.520]  上帝將伊甸園選址在東方
[00:23:30.520 --> 00:23:35.520]  在園中井然有序地種植各式各樣的果樹
[00:23:35.520 --> 00:23:37.520]  規劃河流繞道
[00:23:37.520 --> 00:23:40.520]  滋潤伊甸園觀開果樹
[00:23:40.520 --> 00:23:42.520]  比人造的大運河
[00:23:42.520 --> 00:23:44.520]  還要精妙
[00:23:44.520 --> 00:23:46.520]  這位創天造地
[00:23:46.520 --> 00:23:50.520]  又與人親近的瑤和華神
[00:23:50.520 --> 00:23:53.520]  是塑造男人的圖像
[00:23:53.520 --> 00:23:58.520]  是栽種伊甸園和各種果樹的園丁
[00:23:58.520 --> 00:24:02.520]  也是伊甸園的建築師
[00:24:02.520 --> 00:24:04.520]  聽姊妹
[00:24:04.520 --> 00:24:07.520]  太陽從哪裏升起?
[00:24:07.520 --> 00:24:09.520]  東方
[00:24:09.520 --> 00:24:12.520]  所以有學者說伊甸園在哪裏?
[00:24:12.520 --> 00:24:14.520]  東方
[00:24:14.520 --> 00:24:16.520]  日出東方
[00:24:16.520 --> 00:24:18.520]  有學者認為東方的伊甸
[00:24:18.520 --> 00:24:21.520]  就是象徵神同在
[00:24:21.520 --> 00:24:23.520]  神居住的所在
[00:24:23.520 --> 00:24:26.520]  伊甸園河水流經之處
[00:24:26.520 --> 00:24:28.520]  有甚麼?
[00:24:28.520 --> 00:24:30.520]  金紫珍珠紅馬路
[00:24:30.520 --> 00:24:32.520]  金銀滿屋
[00:24:32.520 --> 00:24:34.520]  金紫紅馬路
[00:24:34.520 --> 00:24:38.520]  就是日後建造會墓的材料
[00:24:38.520 --> 00:24:42.520]  伊甸園的樹、水、珠寶、基路柏
[00:24:42.520 --> 00:24:47.520]  往後亦都出現在神臨在的會墓和聖所
[00:24:47.520 --> 00:24:51.520]  伊甸園就是神的家園
[00:24:51.520 --> 00:24:54.520]  是神臨在的聖所
[00:24:54.520 --> 00:24:56.520]  伊甸園水源充足
[00:24:56.520 --> 00:24:58.520]  土地肥沃
[00:24:58.520 --> 00:25:01.520]  所有園中的樹木生長茂盛
[00:25:01.520 --> 00:25:02.520]  果實累累
[00:25:02.520 --> 00:25:04.520]  出產豐富
[00:25:04.520 --> 00:25:07.520]  這個令人嚮往的果園
[00:25:07.520 --> 00:25:09.520]  這麼富庶
[00:25:09.520 --> 00:25:12.520]  令人感到喜悅快樂
[00:25:12.520 --> 00:25:15.520]  最關鍵的是甚麼?
[00:25:15.520 --> 00:25:20.520]  因為園中有上帝的同在
[00:25:20.520 --> 00:25:26.520]  最關鍵的是因為園中有上帝的同在
[00:25:26.520 --> 00:25:29.520]  有一條河從伊甸流出來
[00:25:29.520 --> 00:25:33.520]  滋潤那原子從那裡分成四個源頭
[00:25:33.520 --> 00:25:36.520]  這條河流在伊甸園外
[00:25:36.520 --> 00:25:39.520]  又分成四條支流
[00:25:39.520 --> 00:25:42.520]  比順基分兩條河的位置
[00:25:42.520 --> 00:25:44.520]  到現在都難以斷定
[00:25:44.520 --> 00:25:46.520]  底格里斯河
[00:25:46.520 --> 00:25:48.520]  幽伐拉底河
[00:25:48.520 --> 00:25:51.520]  就是米薩不達米亞的河流
[00:25:51.520 --> 00:25:56.520]  四條支流從同一個源流出來
[00:25:56.520 --> 00:26:00.520]  在舊約四象徵全部
[00:26:00.520 --> 00:26:03.520]  四條支流象徵全世界
[00:26:03.520 --> 00:26:07.520]  都通過伊甸源流出來的水得以滋潤
[00:26:07.520 --> 00:26:10.520]  創天造地的上帝
[00:26:10.520 --> 00:26:13.520]  令地下水匯聚成河
[00:26:13.520 --> 00:26:15.520]  滋潤伊甸源
[00:26:15.520 --> 00:26:18.520]  也因澤四方
[00:26:18.520 --> 00:26:21.520]  伊甸源這個神同在的地方
[00:26:21.520 --> 00:26:24.520]  是四條河的源頭
[00:26:24.520 --> 00:26:28.520]  象徵創造主這個萬物的源頭
[00:26:28.520 --> 00:26:31.520]  是一切豐盛的源頭
[00:26:31.520 --> 00:26:34.520]  一片茂盛的果園
[00:26:34.520 --> 00:26:37.520]  一棵棵茁壯的果樹
[00:26:37.520 --> 00:26:41.520]  一粒粒閃閃的果子
[00:26:41.520 --> 00:26:45.520]  全部都是上帝給人福樂的記號
[00:26:45.520 --> 00:26:51.520]  因為上帝本身就是福樂的源頭
[00:26:51.520 --> 00:26:55.520]  全能真神萬福源頭
[00:26:55.520 --> 00:26:58.520]  懇求使我常歌頌
[00:26:58.520 --> 00:27:02.520]  主次因為漁村長流
[00:27:02.520 --> 00:27:07.520]  你唱過這首歌沒有?
[00:27:07.520 --> 00:27:11.520]  這首萬福源頭也伴著我成長
[00:27:11.520 --> 00:27:14.520]  因為我舞會是唱生命聖詩
[00:27:14.520 --> 00:27:17.520]  你知道作者是誰嗎?
[00:27:17.520 --> 00:27:20.520]  羅賓遜是一個英國人
[00:27:20.520 --> 00:27:23.520]  八歲的時候爸爸過世
[00:27:23.520 --> 00:27:25.520]  沒錢讀書
[00:27:25.520 --> 00:27:30.520]  十四歲他就去剪髮譜
[00:27:30.520 --> 00:27:33.520]  學師學剪頭髮
[00:27:33.520 --> 00:27:37.520]  不過十四歲是什麼成長階段?
[00:27:37.520 --> 00:27:39.520]  青春期
[00:27:39.520 --> 00:27:41.520]  很容易不教選游
[00:27:41.520 --> 00:27:43.520]  不入歧途
[00:27:43.520 --> 00:27:44.520]  他也是這樣
[00:27:44.520 --> 00:27:46.520]  生活放蕩
[00:27:46.520 --> 00:27:49.520]  經常喝酒
[00:27:49.520 --> 00:27:51.520]  毒蛇的孽種
[00:27:51.520 --> 00:27:55.520]  誰指示你們逃避那將要來的憤怒呢?
[00:27:55.520 --> 00:27:57.520]  十七歲的時候
[00:27:57.520 --> 00:28:00.520]  在一次露天報道會
[00:28:00.520 --> 00:28:02.520]  大報道家懷特菲特
[00:28:02.520 --> 00:28:05.520]  傳講這節經文的訊息
[00:28:05.520 --> 00:28:08.520]  敲醒了他的心靈
[00:28:08.520 --> 00:28:11.520]  他領悟自己是罪人
[00:28:11.520 --> 00:28:14.520]  需要基督的救贖
[00:28:14.520 --> 00:28:17.520]  經過兩三年內心的交戰
[00:28:17.520 --> 00:28:19.520]  他勝過罪的捆綁
[00:28:19.520 --> 00:28:21.520]  重生得救
[00:28:21.520 --> 00:28:24.520]  萬福源頭
[00:28:24.520 --> 00:28:27.520]  就是自述他屬靈的經歷
[00:28:27.520 --> 00:28:29.520]  主耶穌改變了他的生命
[00:28:29.520 --> 00:28:32.520]  呼召他成為傳道人
[00:28:32.520 --> 00:28:34.520]  他青年信主
[00:28:34.520 --> 00:28:37.520]  也帶了很多青年人歸主
[00:28:37.520 --> 00:28:41.520]  包括著名的粉輕家
[00:28:41.520 --> 00:28:43.520]  施暴震
[00:28:43.520 --> 00:28:44.520]  有一天
[00:28:44.520 --> 00:28:46.520]  羅賓遜在火車上
[00:28:46.520 --> 00:28:49.520]  在他對面坐了一位女士
[00:28:49.520 --> 00:28:52.520]  很雀躍地和羅賓遜介紹一首
[00:28:52.520 --> 00:28:55.520]  很好聽的詩歌
[00:28:55.520 --> 00:28:58.520]  你猜到是哪首詩歌嗎?
[00:28:58.520 --> 00:29:00.520]  萬福源頭
[00:29:00.520 --> 00:29:05.520]  羅賓遜熱淚盈眶地回答那位女乘客
[00:29:05.520 --> 00:29:07.520]  幾年前
[00:29:07.520 --> 00:29:10.520]  我原本是一個貧窮又卑微的人
[00:29:10.520 --> 00:29:13.520]  當我寫這首詩的時候
[00:29:13.520 --> 00:29:15.520]  愉快的心情
[00:29:15.520 --> 00:29:18.520]  是世上任何財寶都換不到的
[00:29:18.520 --> 00:29:21.520]  昔日
[00:29:21.520 --> 00:29:23.520]  羅賓遜認為上帝
[00:29:23.520 --> 00:29:26.520]  是他人生福祿的源頭
[00:29:26.520 --> 00:29:29.520]  而不是世上的財寶
[00:29:29.520 --> 00:29:32.520]  不是金銀滿屋
[00:29:32.520 --> 00:29:35.520]  你呢?弟兄姊妹
[00:29:35.520 --> 00:29:37.520]  你呢?
[00:29:37.520 --> 00:29:39.520]  你是不是也這麼認定呢?
[00:29:39.520 --> 00:29:41.520]  如果你還沒信主
[00:29:41.520 --> 00:29:43.520]  盼望你今晚
[00:29:43.520 --> 00:29:45.520]  也接受耶穌是你的救主
[00:29:45.520 --> 00:29:48.520]  找到福祿的源頭
[00:29:48.520 --> 00:29:50.520]  如果你信了主
[00:29:50.520 --> 00:29:53.520]  盼望你也像羅賓遜
[00:29:53.520 --> 00:29:54.520]  認定
[00:29:54.520 --> 00:29:57.520]  莫管世事如何
[00:29:57.520 --> 00:30:00.520]  莫管遭遇如何
[00:30:00.520 --> 00:30:04.520]  莫管你銀行戶口有多少
[00:30:04.520 --> 00:30:07.520]  上帝仍然是你福祿的源頭
[00:30:07.520 --> 00:30:09.520]  的確
[00:30:09.520 --> 00:30:12.520]  有誰不想滿懷笑意地走進2025
[00:30:12.520 --> 00:30:16.520]  對未來滿懷憧憬地生活呢?
[00:30:16.520 --> 00:30:18.520]  但有時候
[00:30:18.520 --> 00:30:20.520]  看見荒誕的世界局勢
[00:30:20.520 --> 00:30:22.520]  極速的時代變遷
[00:30:22.520 --> 00:30:24.520]  無常的人生際遇
[00:30:24.520 --> 00:30:28.520]  卻難免令人有點心悶
[00:30:28.520 --> 00:30:30.520]  心有戚戚焉
[00:30:30.520 --> 00:30:33.520]  為求福祿相傳
[00:30:33.520 --> 00:30:34.520]  有人依靠勢力
[00:30:34.520 --> 00:30:36.520]  有人依靠財力
[00:30:36.520 --> 00:30:38.520]  有人依靠能力
[00:30:38.520 --> 00:30:40.520]  這幅圖
[00:30:40.520 --> 00:30:42.520]  你熟悉嗎?
[00:30:42.520 --> 00:30:44.520]  這個情景
[00:30:44.520 --> 00:30:46.520]  你熟悉嗎?
[00:30:46.520 --> 00:30:48.520]  你熟悉嗎?
[00:30:48.520 --> 00:30:50.520]  每年年三十
[00:30:50.520 --> 00:30:51.520]  凌晨十二點
[00:30:51.520 --> 00:30:53.520]  在各大廟宇
[00:30:53.520 --> 00:30:55.520]  香爐前面
[00:30:55.520 --> 00:30:57.520]  爭上頭炷香
[00:30:57.520 --> 00:31:01.520]  有多少人爭崩頭
[00:31:01.520 --> 00:31:03.520]  只要上得頭炷香
[00:31:03.520 --> 00:31:06.520]  順風順水又吉祥
[00:31:06.520 --> 00:31:09.520]  你相信嗎?
[00:31:09.520 --> 00:31:10.520]  曾經
[00:31:10.520 --> 00:31:12.520]  我父母深信不疑
[00:31:12.520 --> 00:31:14.520]  我都是少年信主
[00:31:14.520 --> 00:31:16.520]  未信主之前
[00:31:16.520 --> 00:31:18.520]  我都陪我父母
[00:31:18.520 --> 00:31:21.520]  幾次去過這些廟宇
[00:31:21.520 --> 00:31:22.520]  就算在家裡
[00:31:22.520 --> 00:31:26.520]  我幫他們摺了一袋又一袋的金銀衣紙
[00:31:26.520 --> 00:31:27.520]  逢年過節
[00:31:27.520 --> 00:31:29.520]  家裡香火鼎盛
[00:31:29.520 --> 00:31:31.520]  煙霧瀰漫
[00:31:31.520 --> 00:31:34.520]  我們幾兄弟姐妹就在咳咳咳
[00:31:34.520 --> 00:31:36.520]  我看見父母花了不少財力
[00:31:36.520 --> 00:31:37.520]  心力
[00:31:37.520 --> 00:31:38.520]  精力
[00:31:38.520 --> 00:31:40.520]  拜祭民間信仰
[00:31:40.520 --> 00:31:44.520]  也都跪拜家裡的祖先
[00:31:44.520 --> 00:31:47.520]  我更加看見神心的父母
[00:31:47.520 --> 00:31:51.520]  內心卻無平安
[00:31:51.520 --> 00:31:52.520]  很焦慮
[00:31:52.520 --> 00:31:54.520]  很憂愁
[00:31:54.520 --> 00:31:55.520]  感謝神
[00:31:55.520 --> 00:31:57.520]  上年農曆新年之後
[00:31:57.520 --> 00:31:59.520]  媽媽終於承認自己是罪人
[00:31:59.520 --> 00:32:01.520]  她自信主
[00:32:01.520 --> 00:32:04.520]  今天她還信得很初淺
[00:32:04.520 --> 00:32:06.520]  求主保守她的心
[00:32:06.520 --> 00:32:08.520]  提醒姐妹
[00:32:08.520 --> 00:32:10.520]  福樂的源頭
[00:32:10.520 --> 00:32:11.520]  不在黃大仙廟
[00:32:11.520 --> 00:32:13.520]  不在觀音廟
[00:32:13.520 --> 00:32:15.520]  不在祖先牌位前
[00:32:15.520 --> 00:32:18.520]  在哪裡?
[00:32:18.520 --> 00:32:21.520]  在無處不在的創造主
[00:32:21.520 --> 00:32:25.520]  祂才是我們福樂的唯一源頭
[00:32:25.520 --> 00:32:27.520]  即使你沒有移民
[00:32:27.520 --> 00:32:29.520]  即使你沒有北上度身歲
[00:32:29.520 --> 00:32:31.520]  有神的地方
[00:32:31.520 --> 00:32:33.520]  就有福樂
[00:32:33.520 --> 00:32:36.520]  你是不是這樣確信呢?
[00:32:36.520 --> 00:32:39.520]  你有沒有看過這齣韓劇?
[00:32:39.520 --> 00:32:41.520]  有沒有?
[00:32:41.520 --> 00:32:42.520]  沒有啊?
[00:32:42.520 --> 00:32:46.520]  哎呀
[00:32:46.520 --> 00:32:49.520]  我當年都很追求它
[00:32:49.520 --> 00:32:50.520]  太陽的後裔
[00:32:50.520 --> 00:32:55.520]  2016年農曆新年之後
[00:32:55.520 --> 00:33:00.520]  我和我的女兒一起煲劇
[00:33:00.520 --> 00:33:03.520]  這套劇透過軍人和醫生
[00:33:03.520 --> 00:33:05.520]  兩個很負使命感
[00:33:05.520 --> 00:33:08.520]  很有人性光環的職業
[00:33:08.520 --> 00:33:10.520]  譜寫浪漫愛情
[00:33:10.520 --> 00:33:13.520]  也譜寫人性光輝
[00:33:13.520 --> 00:33:14.520]  戲假情真
[00:33:14.520 --> 00:33:17.520]  男女主角雙雙墮入愛河
[00:33:17.520 --> 00:33:19.520]  雙雙步入婚姻
[00:33:19.520 --> 00:33:21.520]  結果呢?
[00:33:21.520 --> 00:33:23.520]  不夠兩年
[00:33:23.520 --> 00:33:26.520]  雙雙離婚收場
[00:33:26.520 --> 00:33:28.520]  這位女藝人
[00:33:28.520 --> 00:33:31.520]  如何走出離婚的低潮呢?
[00:33:31.520 --> 00:33:35.520]  在農曆新年之前
[00:33:35.520 --> 00:33:37.520]  她被訪問
[00:33:37.520 --> 00:33:39.520]  她離婚五年多以來
[00:33:39.520 --> 00:33:42.520]  她首次披露
[00:33:42.520 --> 00:33:44.520]  離婚之後
[00:33:44.520 --> 00:33:46.520]  她聽朋友的建議
[00:33:46.520 --> 00:33:49.520]  每天寫感恩日記
[00:33:49.520 --> 00:33:52.520]  每天列出十件感恩事項
[00:33:52.520 --> 00:33:55.520]  這個習慣持續了五年
[00:33:55.520 --> 00:33:58.520]  從未停止
[00:33:58.520 --> 00:34:00.520]  所以今年年頭
[00:34:00.520 --> 00:34:02.520]  農曆新年之前
[00:34:02.520 --> 00:34:05.520]  她被訪問的時候說到
[00:34:05.520 --> 00:34:06.520]  在新一年
[00:34:06.520 --> 00:34:08.520]  回想過去的種種
[00:34:08.520 --> 00:34:10.520]  對於那些經驗
[00:34:10.520 --> 00:34:14.520]  她深存感激
[00:34:14.520 --> 00:34:15.520]  弟兄姊妹
[00:34:15.520 --> 00:34:17.520]  的確
[00:34:17.520 --> 00:34:18.520]  如果我們細察
[00:34:18.520 --> 00:34:21.520]  上帝賜給我們的福樂記號
[00:34:21.520 --> 00:34:23.520]  感激神無條件
[00:34:23.520 --> 00:34:27.520]  無微不至的愛護和公認
[00:34:27.520 --> 00:34:29.520]  就會心滿意足
[00:34:29.520 --> 00:34:32.520]  常常深存感恩
[00:34:32.520 --> 00:34:34.520]  人如果享受
[00:34:34.520 --> 00:34:36.520]  常常深存感恩
[00:34:36.520 --> 00:34:38.520]  就會享受
[00:34:38.520 --> 00:34:41.520]  神創造的美意和祝福
[00:34:41.520 --> 00:34:44.520]  自然感到幸福快樂
[00:34:44.520 --> 00:34:46.520]  在地若天
[00:34:46.520 --> 00:34:51.520]  猶如置身伊甸樂園
[00:34:51.520 --> 00:34:54.520]  今年新年
[00:34:54.520 --> 00:34:56.520]  不知道
[00:34:56.520 --> 00:35:00.520]  你的人生是處於低潮還是高潮
[00:35:00.520 --> 00:35:03.520]  你的心境
[00:35:03.520 --> 00:35:05.520]  是快樂
[00:35:05.520 --> 00:35:07.520]  還是失落
[00:35:07.520 --> 00:35:09.520]  鼓勵你
[00:35:09.520 --> 00:35:13.520]  每天花5至10分鐘
[00:35:13.520 --> 00:35:16.520]  走進內心的伊甸園
[00:35:16.520 --> 00:35:18.520]  體會神的同在
[00:35:18.520 --> 00:35:22.520]  細察神在當日
[00:35:22.520 --> 00:35:24.520]  給你的福樂記號
[00:35:24.520 --> 00:35:26.520]  然後寫下你的感恩日記
[00:35:26.520 --> 00:35:28.520]  你可以寫在手機
[00:35:28.520 --> 00:35:30.520]  隨時可以重看
[00:35:30.520 --> 00:35:33.520]  十項好像很難
[00:35:33.520 --> 00:35:37.520]  最少一項
[00:35:37.520 --> 00:35:40.520]  每天寫一寫,簡短
[00:35:40.520 --> 00:35:42.520]  一項感恩時行
[00:35:42.520 --> 00:35:45.520]  到年尾,你回頭看
[00:35:45.520 --> 00:35:47.520]  看一看
[00:35:47.520 --> 00:35:50.520]  一天,一天,一年,一年
[00:35:50.520 --> 00:35:53.520]  一年即是年尾,一月,一月
[00:35:53.520 --> 00:35:56.520]  上帝給你有多少福樂的記號
[00:35:56.520 --> 00:35:58.520]  認定耶和華神
[00:35:58.520 --> 00:36:01.520]  是我們福樂的源頭
[00:36:01.520 --> 00:36:03.520]  幫我們有力面對
[00:36:03.520 --> 00:36:05.520]  今天的困難
[00:36:05.520 --> 00:36:07.520]  明天的挑戰
[00:36:07.520 --> 00:36:10.520]  也讓我們真實地經歷
[00:36:10.520 --> 00:36:12.520]  上帝在
[00:36:12.520 --> 00:36:16.520]  上帝的愛是又真又活
[00:36:16.520 --> 00:36:19.520]  小時候,我們一家六口
[00:36:19.520 --> 00:36:22.520]  住在全錦公路山上一間鐵皮屋
[00:36:22.520 --> 00:36:25.520]  六陽新村,華景新莊
[00:36:25.520 --> 00:36:29.520]  曾經是我家人和自己的夢想之家
[00:36:29.520 --> 00:36:32.520]  結婚生子之後
[00:36:32.520 --> 00:36:35.520]  我們夫婦進了長洲讀神學
[00:36:35.520 --> 00:36:40.520]  一家四口住在小島山上的村屋
[00:36:40.520 --> 00:36:43.520]  讀完神學之後,我們搬回市區
[00:36:43.520 --> 00:36:48.520]  到現在,住在荃灣山上的舊屋苑
[00:36:48.520 --> 00:36:52.520]  由這座山搬到那座山
[00:36:52.520 --> 00:36:54.520]  再搬到這座山
[00:36:54.520 --> 00:36:58.520]  我有沒有住過我夢想之家的屋苑
[00:36:58.520 --> 00:37:01.520]  從未住過
[00:37:01.520 --> 00:37:04.520]  不過,住在山上鐵皮屋的日子
[00:37:04.520 --> 00:37:07.520]  我首次聽聞耶穌的名字
[00:37:07.520 --> 00:37:10.520]  後來更加接受了住耶穌
[00:37:10.520 --> 00:37:13.520]  住在長洲山上的村屋
[00:37:13.520 --> 00:37:17.520]  是我們夫婦切磋神學裝備的快樂時光
[00:37:17.520 --> 00:37:21.520]  住在荃灣山上的舊屋苑
[00:37:21.520 --> 00:37:25.520]  是我們小公主接受水禮的時間
[00:37:25.520 --> 00:37:30.520]  有神同在,就是夢想之家
[00:37:30.520 --> 00:37:34.520]  弟兄姊妹,盼望你找到福樂的源頭
[00:37:34.520 --> 00:37:39.520]  自然找到你的夢想之家
[00:37:39.520 --> 00:37:43.520]  好,這首歌你們聽過沒有?
[00:37:43.520 --> 00:37:47.520]  原來過得很快樂
[00:37:47.520 --> 00:37:51.520]  只有只愛一人未發覺
[00:37:51.520 --> 00:37:53.520]  大家不懂嗎?
[00:37:53.520 --> 00:37:56.520]  比我還小?
[00:37:56.520 --> 00:37:59.520]  這首《再見燕燈幕》
[00:37:59.520 --> 00:38:03.520]  當年唱到街知巷聞的流行曲
[00:38:03.520 --> 00:38:05.520]  新春佳節
[00:38:05.520 --> 00:38:09.520]  願我們細察神放在我們生命中的福樂記號
[00:38:09.520 --> 00:38:14.520]  感激神無條件又無微不至的愛護和供應
[00:38:14.520 --> 00:38:18.520]  原來過得很快樂
[00:38:18.520 --> 00:38:21.520]  我常常都察覺
[00:38:21.520 --> 00:38:24.520]  願我們認定這位創天造地
[00:38:24.520 --> 00:38:27.520]  又與人有親近的耶和華神
[00:38:27.520 --> 00:38:31.520]  是萬物的源頭,亦是福樂的源頭
[00:38:31.520 --> 00:38:37.520]  2025,甚至我們不斷經歷天父心不見底的愛
[00:38:37.520 --> 00:38:41.520]  這是我們人生最大的福樂
[00:38:41.520 --> 00:38:45.520]  好,讓我們一起安靜
[00:38:45.520 --> 00:38:50.520]  透過短短創世紀的經文
[00:38:50.520 --> 00:38:53.520]  我們安靜下來
[00:38:53.520 --> 00:38:58.520]  丁姊妹,今天神向你說什麼呢?
[00:38:58.520 --> 00:39:03.520]  今天神向你說什麼呢?
[00:39:03.520 --> 00:39:10.520]  你又想向神說什麼呢?
[00:39:10.520 --> 00:39:17.520]  你看會過神這份愛嗎?
[00:39:17.520 --> 00:39:24.520]  你領受過在祂愛裡面的福樂嗎?
[00:39:24.520 --> 00:39:30.520]  2025,走進2025
[00:39:30.520 --> 00:39:39.520]  你渴望更深經歷這份真實的愛嗎?
[00:39:39.520 --> 00:39:43.520]  你願意每天花一點時間
[00:39:43.520 --> 00:39:49.520]  可能少過你用手機,少過你上網的時間
[00:39:49.520 --> 00:39:54.520]  5至10分鐘,走進心中的伊甸園
[00:39:54.520 --> 00:39:57.520]  體會神的同在
[00:39:57.520 --> 00:40:04.520]  細察神當日在你生命中留下的福樂記號
[00:40:04.520 --> 00:40:11.520]  你願意寫每天的感恩日記嗎?
[00:40:11.520 --> 00:40:14.520]  將你的心願告訴神
[00:40:14.520 --> 00:40:19.520]  將你的掙扎向祂尋明吧
[00:40:19.520 --> 00:40:34.520]  親愛的天父,走進新一年
[00:40:34.520 --> 00:40:43.520]  願我們不單頭腦上希冀幸福快樂
[00:40:43.520 --> 00:40:47.520]  讓我們相信了你的人
[00:40:47.520 --> 00:40:50.520]  真實的體會
[00:40:50.520 --> 00:40:52.520]  無論環境如何
[00:40:52.520 --> 00:40:58.520]  你的同在都能讓我們活出豐盛的生命
[00:40:58.520 --> 00:41:05.520]  讓我們在你裡面經歷那份幸福快樂
[00:41:05.520 --> 00:41:14.520]  主啊,讓我們繼續經歷你心不見底的愛
[00:41:14.520 --> 00:41:16.520]  奉主命求,對
[00:41:16.520 --> 00:41:21.520]  再次祝大家新春夢福,新年快樂
[00:41:21.520 --> 00:41:23.520]  (字幕製作:貝爾)

