
[00:00:00.000 --> 00:00:11.360]  感恩今天跟大家分享,按教會的安排,今天也是《釋經》的系列,已不所書的
[00:32:06.000 --> 00:32:15.000]  我們有沒有令到他們對我們屬靈生命的成長有擔憂?
[00:32:15.000 --> 00:32:19.000]  還是我們能夠成為他們得力的助手
[00:32:19.000 --> 00:32:22.000]  彼此之間互相的配搭
[00:32:22.000 --> 00:32:26.000]  讓第四子堂,讓基督的身體
[00:32:26.000 --> 00:32:32.000]  更加讓人可以看到神的愛在我們中間
[00:32:32.000 --> 00:32:34.000]  我們一起祈禱
[00:32:35.000 --> 00:32:39.000]  天父,我們感謝你
[00:32:39.000 --> 00:32:44.000]  已不鎖書這段經文,我們相信我們都聽了很多次
[00:32:44.000 --> 00:32:50.000]  但我們深相信今天你仍然將這段經文擺在我們面前
[00:32:50.000 --> 00:32:56.000]  一定有你自己的心意,讓我們一起來學習
[00:32:56.000 --> 00:33:02.000]  特別當我們第四子堂要出去,為著天國來抗戰
[00:33:02.000 --> 00:33:08.000]  為了神的家,為了這份福音來傳播的時候
[00:33:08.000 --> 00:33:13.000]  我們知道會有很多不同的學習、考量、挑戰
[00:33:13.000 --> 00:33:18.000]  願意上帝你自己再一次藉著這段經文
[00:33:18.000 --> 00:33:22.000]  在我們中間為我們打好一個美好的基礎
[00:33:22.000 --> 00:33:25.000]  我們獻上禱告交託,奉耶穌基督的聖名

