
[00:00:00.000 --> 00:00:02.000]  我們能夠回來
[00:21:35.000 --> 00:21:37.000]  但是值得我們留意一件事
[00:21:37.000 --> 00:21:40.000]  上山取木料是為了建造聖殿
[00:21:40.000 --> 00:21:42.000]  建造和神的關係
[00:21:42.000 --> 00:21:44.000]  我們平時的靈修讀經
[00:21:44.000 --> 00:21:48.000]  是不是只是在瀏覽各種資訊呢
[00:21:48.000 --> 00:21:50.000]  我們有沒有帶著學無追求
[00:21:50.000 --> 00:21:52.000]  屬靈成長和生命改變的心
[00:21:52.000 --> 00:21:55.000]  來看這些資訊呢
[00:21:55.000 --> 00:22:00.000]  見殿的生活並不是表面形式化的例行公事
[00:22:00.000 --> 00:22:04.000]  或者只是星期日的信徒的生活
[00:22:04.000 --> 00:22:08.000]  木料在舊約原文中是指木材
[00:22:08.000 --> 00:22:12.000]  來到新約更加是指十字架
[00:22:12.000 --> 00:22:16.000]  上山取木需要我們突破我們的限制軟弱
[00:22:16.000 --> 00:22:17.000]  惰性
[00:22:17.000 --> 00:22:21.000]  是為了要取得能夠帶我們進到神殿前
[00:22:21.000 --> 00:22:24.000]  生命得著建立
[00:22:24.000 --> 00:22:27.000]  甚至令我們願意背起自己的十字架
[00:22:27.000 --> 00:22:30.000]  來跟從傳的屬靈光能
[00:22:30.000 --> 00:22:32.000]  讓我們的屬靈生命能夠被提醒
[00:22:32.000 --> 00:22:33.000]  被造就
[00:22:33.000 --> 00:22:35.000]  被神使用
[00:22:35.000 --> 00:22:39.000]  讓上帝因此喜樂且榮耀
[00:22:39.000 --> 00:22:44.000]  其實這幾年我們各人面對的衝擊是很重大的
[00:22:44.000 --> 00:22:46.000]  是未見過的
[00:22:46.000 --> 00:22:50.000]  我們正正就是需要更加穩固的建殿生活
[00:22:50.000 --> 00:22:53.000]  才可以建立起和神強壯的關係
[00:22:53.000 --> 00:22:56.000]  紮實的屬靈生命
[00:22:56.000 --> 00:23:00.000]  以致我們能夠得著力量在神裡面有方向去生活
[00:23:00.000 --> 00:23:03.000]  也能夠承載每天的轉變
[00:23:03.000 --> 00:23:05.000]  好像現在這一刻
[00:23:05.000 --> 00:23:08.000]  我們也要面對新一輪的疫情
[00:23:08.000 --> 00:23:11.000]  學校要再度停課
[00:23:11.000 --> 00:23:14.000]  每天的突發消息都不斷地發生
[00:23:14.000 --> 00:23:17.000]  包括例如可能你會接收過
[00:23:17.000 --> 00:23:21.000]  你認識的人剛剛要接受強制檢測
[00:23:21.000 --> 00:23:23.000]  甚至要去隔離
[00:23:23.000 --> 00:23:26.000]  你前幾天又跟這個人吃過飯
[00:23:26.000 --> 00:23:27.000]  很多的恐懼
[00:23:27.000 --> 00:23:29.000]  很多的恐慌
[00:23:29.000 --> 00:23:31.000]  當天不降甘露
[00:23:31.000 --> 00:23:33.000]  地也不出土產
[00:23:33.000 --> 00:23:35.000]  乾旱淋到土地
[00:23:35.000 --> 00:23:37.000]  山崗不谷新走新游
[00:23:37.000 --> 00:23:40.000]  和地上的出產也淋到人的生畜
[00:23:40.000 --> 00:23:42.000]  以及人一切
[00:23:42.000 --> 00:23:44.000]  手牢碌得來的
[00:23:44.000 --> 00:23:47.000]  在10至11節這樣說到
[00:23:47.000 --> 00:23:49.000]  面對面前的困境
[00:23:49.000 --> 00:23:50.000]  親愛的弟兄姊妹
[00:23:50.000 --> 00:23:52.000]  各位朋友
[00:23:52.000 --> 00:23:55.000]  讓我們回到神的面前
[00:23:55.000 --> 00:23:57.000]  審查自己
[00:23:57.000 --> 00:24:01.000]  你的屬靈生命的電穩不穩固
[00:24:01.000 --> 00:24:06.000]  你的見電的生活光景過得如何
[00:24:06.000 --> 00:24:08.000]  你生活裡面有什麼習慣
[00:24:08.000 --> 00:24:10.000]  是你需要放下
[00:24:10.000 --> 00:24:14.000]  以至你更能夠進到神的同在裡
[00:24:14.000 --> 00:24:18.000]  讓我們去到12至15節的經文
[00:24:18.000 --> 00:24:20.000]  我請大家一起讀出
[00:24:20.000 --> 00:24:22.000]  預備起
[00:24:22.000 --> 00:24:24.000]  (廣東話)
[00:24:24.000 --> 00:24:26.000]  (廣東話)
[00:24:26.000 --> 00:24:28.000]  (廣東話)
[00:24:28.000 --> 00:24:32.200]  所有倖存的百姓都聽從耶和華他們神的話
[00:24:32.200 --> 00:24:37.000]  就是哈蓋先知奉耶和華他們神差遣所說的話
[00:24:37.000 --> 00:24:40.700]  百姓在耶和華面前全敬畏的心
[00:24:40.700 --> 00:24:45.300]  耶和華的使者哈蓋奉耶和華差遣對百姓說
[00:24:45.300 --> 00:24:49.300]  「我與你們同在」這是耶和華說的
[00:24:49.300 --> 00:24:54.800]  耶和華擊發撒拉鐵的兒子猶太省長索羅巴伯
[00:24:54.800 --> 00:24:57.600]  約撒達的兒子約舒亞大祭司
[00:24:57.600 --> 00:25:00.000]  和所有倖存百姓的心
[00:25:00.000 --> 00:25:04.400]  他們就來為萬君之耶和華他們神的殿做公
[00:25:04.400 --> 00:25:09.000]  這是在大樓侍王第二年六月二十四日
[00:25:09.000 --> 00:25:13.200]  面對聖殿荒涼接近十六年
[00:25:13.200 --> 00:25:17.000]  以色列人一直漠視不理沒有感覺
[00:25:17.000 --> 00:25:20.500]  然而當神的話直著先知
[00:25:20.500 --> 00:25:22.500]  想到他們百姓的時候
[00:25:22.500 --> 00:25:26.600]  百姓的反應竟然產生了一百八十度的大轉變
[00:25:26.600 --> 00:25:31.600]  就是他們從原本的冷淡麻木變成怎樣
[00:25:31.600 --> 00:25:34.600]  是聽從和敬畏
[00:25:34.600 --> 00:25:37.600]  這是很大的轉變
[00:25:37.600 --> 00:25:41.600]  聽從並不是指單單聽到
[00:25:41.600 --> 00:25:43.600]  我們下一張
[00:25:43.600 --> 00:25:46.600]  而是更加有順從的意思
[00:25:46.600 --> 00:25:49.600]  聽了不代表要做聽了不代表要跟
[00:25:49.600 --> 00:25:53.600]  但聽從就是聽到也順從的意思
[00:25:53.600 --> 00:25:56.400]  願意將所聽到的神的話
[00:25:56.400 --> 00:25:59.600]  成為我們行事為人的準則
[00:25:59.600 --> 00:26:02.800]  以色列人雖然習慣了這麼多年過著他們的生活
[00:26:02.800 --> 00:26:05.000]  但他們收到神的說話
[00:26:05.000 --> 00:26:06.600]  神的啟示的時候
[00:26:06.600 --> 00:26:09.400]  他們因為有一個敬畏的心
[00:26:09.400 --> 00:26:11.600]  因此因著這個敬畏的心
[00:26:11.600 --> 00:26:13.800]  加上認真的審查
[00:26:13.800 --> 00:26:17.200]  結果他們將神的話放回第一位
[00:26:17.200 --> 00:26:20.600]  放回將生活的習慣放下
[00:26:20.600 --> 00:26:23.000]  將神放在他們的優先
[00:26:23.000 --> 00:26:25.600]  以至這些回歸的以色列人
[00:26:25.600 --> 00:26:27.200]  因著敬畏的心
[00:26:27.200 --> 00:26:28.800]  對神的話語的聽從
[00:26:28.800 --> 00:26:31.800]  他們願意起來回應神的話
[00:26:31.800 --> 00:26:37.400]  因而產生有內而外的回轉和改變
[00:26:37.400 --> 00:26:41.400]  回應百姓的態度上的改變
[00:26:41.400 --> 00:26:43.600]  耶和華的使者哈戈
[00:26:43.600 --> 00:26:45.600]  擅自奉耶和華的差遣
[00:26:45.600 --> 00:26:48.600]  對百姓說一個很重要的應許
[00:26:48.600 --> 00:26:50.400]  我請大家一起讀出
[00:26:50.400 --> 00:26:52.600]  我與你們同在
[00:26:52.600 --> 00:26:55.200]  這是耶和華說的
[00:26:55.200 --> 00:26:57.000]  在哈戈書裏面
[00:26:57.000 --> 00:26:59.400]  我與你們同在這句話
[00:26:59.400 --> 00:27:00.600]  出現了兩次
[00:27:00.600 --> 00:27:04.200]  在13節這裏和2章4節
[00:27:04.200 --> 00:27:07.000]  在這裏也是這個啟示的全部
[00:27:07.000 --> 00:27:08.600]  我們先上上一章
[00:27:08.600 --> 00:27:09.800]  謝謝
[00:27:09.800 --> 00:27:13.000]  昔日當回眸要建造的時候
[00:27:13.000 --> 00:27:16.000]  其實神的目的就是要藉著回眸
[00:27:16.000 --> 00:27:18.000]  來與人同在
[00:27:18.000 --> 00:27:20.200]  而聖殿的建造真正的目的
[00:27:20.200 --> 00:27:23.600]  亦都是代表神要與人同在
[00:27:23.600 --> 00:27:25.200]  神與人同在
[00:27:25.200 --> 00:27:27.400]  一方面是神對人的應許
[00:27:27.400 --> 00:27:31.000]  亦都是神自己創世以來的旨意
[00:27:31.000 --> 00:27:33.200]  人建殿最大的福氣
[00:27:33.200 --> 00:27:36.600]  不是在於聖殿的外表有多麼的輝煌
[00:27:36.600 --> 00:27:40.000]  不是在於我們外面上成為了一個基督徒
[00:27:40.000 --> 00:27:42.000]  而是因著神建殿
[00:27:42.000 --> 00:27:44.000]  我們為神去建殿
[00:27:44.000 --> 00:27:46.200]  是神會藉此將他的應許
[00:27:46.200 --> 00:27:48.400]  再次臨到我們生命裏面
[00:27:48.400 --> 00:27:50.000]  神要與我們同在
[00:27:50.000 --> 00:27:53.200]  是要將最好的福氣賜給人
[00:27:53.200 --> 00:27:55.400]  因著這份福氣不是物質
[00:27:55.400 --> 00:27:57.400]  不是環境的順利
[00:27:57.400 --> 00:27:58.600]  而是神的同在
[00:27:58.600 --> 00:28:02.800]  就是我們生命裏面最大的力量和財寶
[00:28:02.800 --> 00:28:04.600]  我與你們同在
[00:28:04.600 --> 00:28:07.200]  這句話表示一切的問題
[00:28:07.200 --> 00:28:09.600]  都是可以由神去擔當
[00:28:09.600 --> 00:28:12.600]  為我們去掌舵
[00:28:12.600 --> 00:28:15.400]  當神如果給我們一個使命的時候
[00:28:15.400 --> 00:28:17.000]  亦都因著祂的同在
[00:28:17.000 --> 00:28:19.600]  就是我們最大的恩典和力量
[00:28:19.600 --> 00:28:22.200]  使我們可以達成這個使命
[00:28:22.200 --> 00:28:26.200]  故此當神講完這個這麼大的應許
[00:28:26.200 --> 00:28:29.000]  就是祂會與人同在之後
[00:28:29.000 --> 00:28:31.200]  百姓馬上得著力量
[00:28:31.200 --> 00:28:34.600]  開始去重建聖殿
[00:28:34.600 --> 00:28:37.800]  這張相片大家在看
[00:28:37.800 --> 00:28:40.800]  大家看不看得出是甚麼來的
[00:28:40.800 --> 00:28:42.800]  是我拍的這張相
[00:28:42.800 --> 00:28:45.200]  看不看得出是甚麼來的
[00:28:45.200 --> 00:28:46.400]  未必那麼容易看到
[00:28:46.400 --> 00:28:51.200]  話說這是我乘巴士經常經過的一個位置
[00:28:51.200 --> 00:28:53.200]  是一個地鐵站上蓋
[00:28:53.200 --> 00:28:55.200]  這是上蓋的上面
[00:28:55.200 --> 00:28:59.200]  上蓋的上面有很多百蛤會聚集
[00:28:59.200 --> 00:29:00.800]  在那裏生蛋
[00:29:00.800 --> 00:29:01.800]  那就糟糕了
[00:29:01.800 --> 00:29:05.200]  所以這裏是一些尖的刺
[00:29:05.200 --> 00:29:06.400]  大家看得出嗎
[00:29:06.400 --> 00:29:12.200]  尖的刺是來防止百蛤聚集和生蛋
[00:29:12.200 --> 00:29:14.200]  不要讓它們在那裏生活
[00:29:14.200 --> 00:29:19.200]  這些刺令百蛤無法在那裏生活
[00:29:19.200 --> 00:29:22.200]  令它們無法立足
[00:29:22.200 --> 00:29:25.200]  因為這些刺有點像我們的生活
[00:29:25.200 --> 00:29:28.200]  就是各種的經濟困難
[00:29:28.200 --> 00:29:32.200]  有時這些困難大到讓我們都無法立足
[00:29:32.200 --> 00:29:35.200]  無法站立去面對
[00:29:35.200 --> 00:29:41.200]  但是這一天當我再經過這個上蓋的時候
[00:29:41.200 --> 00:29:44.200]  大家看到甚麼
[00:29:44.200 --> 00:29:47.200]  沒理由有隻百蛤可以站在尖刺上
[00:29:47.200 --> 00:29:49.200]  因為那些刺是用來阻止百蛤的
[00:29:49.200 --> 00:29:51.200]  但是有隻百蛤在那裏
[00:29:51.200 --> 00:29:52.200]  我覺得自己看錯了
[00:29:52.200 --> 00:29:55.200]  所以我就用手機放大去看
[00:29:55.200 --> 00:29:56.200]  因為其實很遠
[00:29:56.200 --> 00:30:01.200]  放大後發覺百蛤站在哪裏
[00:30:01.200 --> 00:30:07.200]  竟然在尖刺上有隻波鞋
[00:30:07.200 --> 00:30:11.200]  令這個百蛤站不到在刺上
[00:30:11.200 --> 00:30:15.200]  它是站在那隻鞋上
[00:30:15.200 --> 00:30:18.200]  但那些困難經濟沒有變過
[00:30:18.200 --> 00:30:19.200]  一樣那麼多的刺
[00:30:19.200 --> 00:30:21.200]  原本百蛤是沒有立足點
[00:30:21.200 --> 00:30:25.200]  原本百蛤是不能在這裏生存
[00:30:25.200 --> 00:30:27.200]  但是神的同在
[00:30:27.200 --> 00:30:30.200]  好像這個波鞋
[00:30:30.200 --> 00:30:33.200]  令到這個百蛤被承托起來
[00:30:33.200 --> 00:30:38.200]  腳下的刺腳下的困難並不能傷及它
[00:30:38.200 --> 00:30:40.200]  神的同在
[00:30:40.200 --> 00:30:43.200]  是一個我們不能面對的環境
[00:30:43.200 --> 00:30:46.200]  我們無法生存去面對
[00:30:46.200 --> 00:30:48.200]  甚至是很艱難的裏面
[00:30:48.200 --> 00:30:51.200]  環境亦都沒有改變的裏面
[00:30:51.200 --> 00:30:54.200]  神的同在就成為我們的立足點
[00:30:54.200 --> 00:30:57.200]  使我們無論腳下有多少的困難
[00:30:57.200 --> 00:30:59.200]  面前有多少的荊棘
[00:30:59.200 --> 00:31:01.200]  因著神的同在
[00:31:01.200 --> 00:31:03.200]  在不可以預計的生命裏面
[00:31:03.200 --> 00:31:05.200]  我們仍然能夠堅固站立
[00:31:05.200 --> 00:31:08.200]  在神的同在所賜給我們的力量裏面
[00:31:08.200 --> 00:31:10.200]  我們能夠剛強站穩
[00:31:10.200 --> 00:31:12.200]  來面對挑戰
[00:31:12.200 --> 00:31:15.200]  神的同在是肉眼不能夠看見
[00:31:15.200 --> 00:31:17.200]  卻是這麼實在的
[00:31:17.200 --> 00:31:21.200]  有力的來將我們的生命托起
[00:31:21.200 --> 00:31:26.200]  夏蓋擅自挑戰被老歸回的百姓重建聖殿
[00:31:26.200 --> 00:31:29.200]  不單止象徵著重建以神為首的生活
[00:31:29.200 --> 00:31:32.200]  亦都象徵著重建同神的關係
[00:31:32.200 --> 00:31:37.200]  夏蓋在初一開始宣佈這些啟示
[00:31:37.200 --> 00:31:39.200]  而去到本章結束的時候
[00:31:39.200 --> 00:31:41.200]  是6月24日
[00:31:41.200 --> 00:31:44.200]  即是過了三個多星期的時間
[00:31:44.200 --> 00:31:47.200]  百姓在三個多星期這麼短的時間
[00:31:47.200 --> 00:31:50.200]  就從他們肅靈冷淡了十多年的裏面
[00:31:50.200 --> 00:31:52.200]  去迴轉過來
[00:31:52.200 --> 00:31:55.200]  藉著神一步一步向他自己的子民的啟示
[00:31:55.200 --> 00:32:00.200]  亦都藉著人對神的話那份的聽從和敬畏
[00:32:00.200 --> 00:32:03.200]  神就再次下下一步的應許
[00:32:03.200 --> 00:32:06.200]  就是他必與我同在
[00:32:06.200 --> 00:32:10.200]  神的子民的心被神的應許去激發喚醒
[00:32:10.200 --> 00:32:16.200]  令他們再次得著力量再度起來去重建他們生命的殿
[00:32:16.200 --> 00:32:18.200]  各位弟兄姊妹
[00:32:18.200 --> 00:32:20.200]  主耶穌進入我們生命裏面之後
[00:32:20.200 --> 00:32:25.200]  神的同在才是我們人生真正可靠的居所
[00:32:25.200 --> 00:32:30.200]  是我們在人生或信或疑或荊棘裏面堅固的立足點
[00:32:30.200 --> 00:32:32.200]  願望我們在一年的之首
[00:32:32.200 --> 00:32:35.200]  我們再一次去審查自己的生命
[00:32:35.200 --> 00:32:38.200]  確定神是我們生命第一的優先
[00:32:38.200 --> 00:32:42.200]  亦都以神的同在為我們生命一切的力量和倚靠
[00:32:42.200 --> 00:32:45.200]  活出一個豐盛的健健生活
[00:32:45.200 --> 00:32:47.200]  讓我們一同去禱告
[00:32:47.200 --> 00:32:56.200]  當我們各人來到神的面前去靜默的時候
[00:32:56.200 --> 00:33:02.200]  主呀求你幫助我們去在你面前審查自己的屬靈生命
[00:33:03.200 --> 00:33:05.200]  各位弟兄姊妹
[00:33:05.200 --> 00:33:10.200]  我們在疫情反覆和社會很多幻變的這幾年
[00:33:10.200 --> 00:33:14.200]  你的屬靈光景過得怎樣呢?
[00:33:14.200 --> 00:33:21.200]  你的屬靈生命有沒有經過荒涼困難的時間?
[00:33:21.200 --> 00:33:25.200]  已經有多久呢?
[00:33:25.200 --> 00:33:29.200]  昔日的以色列民他們任由自己的聖殿
[00:33:29.200 --> 00:33:34.200]  自己生命的殿去荒涼多時很多年
[00:33:34.200 --> 00:33:36.200]  仍然不回轉
[00:33:36.200 --> 00:33:40.200]  今日藉著經文對我們的提醒
[00:33:40.200 --> 00:33:42.200]  神自己的話語對我們的激發
[00:33:42.200 --> 00:33:43.200]  各位弟兄姊妹
[00:33:43.200 --> 00:33:46.200]  你願意向神回轉悔改嗎?
[00:33:46.200 --> 00:33:49.200]  願意從屬靈的荒涼裏面去回到神面前嗎?
[00:33:49.200 --> 00:33:53.200]  如果你願意的話請你向神去舉起手
[00:33:53.200 --> 00:33:56.200]  感謝神
[00:33:57.200 --> 00:33:58.200]  感謝神
[00:33:58.200 --> 00:34:00.200]  各位弟兄姊妹
[00:34:00.200 --> 00:34:02.200]  我們現在是一年的開始
[00:34:02.200 --> 00:34:07.200]  你願意重新將自己的生命定位計劃
[00:34:07.200 --> 00:34:09.200]  以神為第一優先嗎?
[00:34:09.200 --> 00:34:11.200]  去過一個以神為首的生活
[00:34:11.200 --> 00:34:13.200]  你願意嗎?
[00:34:13.200 --> 00:34:15.200]  如果你有這份立志的話
[00:34:15.200 --> 00:34:18.200]  請你向神在神面前立志舉手
[00:34:18.200 --> 00:34:20.200]  感謝神
[00:34:20.200 --> 00:34:22.200]  各位弟兄姊妹
[00:34:22.200 --> 00:34:25.200]  我們生命裏面總有一些的軟弱和壞習慣
[00:34:26.200 --> 00:34:30.200]  你願意今天靠著神將這些壞習慣去平起
[00:34:30.200 --> 00:34:33.200]  過一個由內而外的健電生活嗎?
[00:34:33.200 --> 00:34:37.200]  如果你願意的話請你向神立志舉手
[00:34:37.200 --> 00:34:40.200]  感謝主讓我們同心禱告
[00:34:40.200 --> 00:34:43.200]  神啊我們求你
[00:34:43.200 --> 00:34:44.200]  按著你所應許的
[00:34:44.200 --> 00:34:50.200]  你與每一位聽從又敬畏你的話的弟兄姊妹同在
[00:34:50.200 --> 00:34:55.200]  願你的同在你都托起剛才每一隻舉手的
[00:34:55.200 --> 00:34:57.200]  每一個向你的立志
[00:34:57.200 --> 00:35:00.200]  每一位弟兄姊妹向你那份回傳
[00:35:00.200 --> 00:35:04.200]  主啊你的同在成為我們每個人的力量
[00:35:04.200 --> 00:35:08.200]  讓我們能夠以你為我們生命的首位
[00:35:08.200 --> 00:35:11.200]  讓我們能夠突破我們的軟弱限制
[00:35:11.200 --> 00:35:15.200]  能夠在生活裏面活出你自己的豐盛
[00:35:15.200 --> 00:35:18.200]  在你的同在裏面得著福氣
[00:35:18.200 --> 00:35:21.200]  我們同心祈禱奉靠主耶穌基督的名求
[00:35:21.200 --> 00:35:22.200]  阿們
[00:35:22.200 --> 00:35:24.200]  (字幕製作/時間軸:秋月AutumnMoon)
[00:35:24.200 --> 00:35:26.200]  (字幕製作/時間軸:秋月AutumnMoon)

