
[00:00:00.000 --> 00:00:05.400]  今天今晚我講到的主題是教會一年一度的主題開始
[00:19:17.360 --> 00:19:19.360]  我們有沒有將你身邊的東西
[00:19:19.360 --> 00:19:24.360]  同時間去bring everything together in Christ
[00:19:24.360 --> 00:19:26.360]  你有沒有將你身邊的東西
[00:19:26.360 --> 00:19:28.360]  同樣帶去福音
[00:19:28.360 --> 00:19:30.360]  帶去基督面前
[00:19:30.360 --> 00:19:34.360]  保羅再提出
[00:19:34.360 --> 00:19:36.360]  在當時的年代
[00:19:36.360 --> 00:19:39.360]  這個消息是一個非常震撼的消息
[00:19:39.360 --> 00:19:42.360]  因為當時一部份的猶太人
[00:19:42.360 --> 00:19:45.360]  就算他信了耶穌基督為救主也好
[00:19:45.360 --> 00:19:48.360]  他也帶著舊有猶太人的觀念
[00:19:48.360 --> 00:19:52.360]  可能我們經常聽到什麼守國例
[00:19:52.360 --> 00:19:54.360]  懷疑外邦人能不能救
[00:19:54.360 --> 00:19:57.360]  所以保羅在很多書信裏面
[00:19:57.360 --> 00:20:01.360]  都會提到耶穌基督的計劃
[00:20:01.360 --> 00:20:03.360]  是包括外邦人
[00:20:03.360 --> 00:20:05.360]  同時我們會在聖經裏面看到
[00:20:05.360 --> 00:20:06.360]  同歸於一
[00:20:06.360 --> 00:20:09.360]  同時是在回應第九節裏面的奧秘
[00:20:09.360 --> 00:20:12.360]  因為在二弗所書三章裏面
[00:20:12.360 --> 00:20:15.360]  特別提到這個奧秘是怎樣
[00:20:15.360 --> 00:20:19.360]  從來上帝沒有從任何人顯示這個奧秘
[00:20:19.360 --> 00:20:21.360]  是藉著他的先知去啟示出來
[00:20:21.360 --> 00:20:23.360]  這個奧秘的內容是什麼
[00:20:23.360 --> 00:20:24.360]  是藉著福音
[00:20:24.360 --> 00:20:29.360]  外邦人得以跟猶太人同享上帝的福澤
[00:20:29.360 --> 00:20:32.360]  他們同一個身體同一個子體
[00:20:32.360 --> 00:20:39.360]  並且分享藉著耶穌基督在耶穌基督裏面實現出來的英許
[00:20:39.360 --> 00:20:44.360]  所以保羅特別在第十一節和第十三節提出了這個教導
[00:20:44.360 --> 00:20:48.360]  他刻意地分別出兩批的信徒
[00:20:48.360 --> 00:20:50.360]  一批是猶太人的信徒
[00:20:50.360 --> 00:20:52.360]  一批是外邦人的信徒
[00:20:52.360 --> 00:20:56.360]  保羅提到我們是同德基業
[00:20:56.360 --> 00:21:00.360]  基業的意思在舊約裏面是什麼
[00:21:00.360 --> 00:21:01.360]  是子民
[00:21:01.360 --> 00:21:03.360]  是屬於上帝的子民
[00:21:03.360 --> 00:21:05.360]  我們如果跟你說
[00:21:05.360 --> 00:21:08.360]  你的身份可以換一層樓
[00:21:08.360 --> 00:21:10.360]  你開心嗎
[00:21:10.360 --> 00:21:14.360]  我想如果在香港你都會覺得發達
[00:21:14.360 --> 00:21:16.360]  上帝就是這樣
[00:21:16.360 --> 00:21:20.360]  上帝視我們為他的基業
[00:21:20.360 --> 00:21:25.360]  我們同時間擁有上帝子民的身份
[00:21:25.360 --> 00:21:29.360]  保羅本身是猶太人
[00:21:29.360 --> 00:21:32.360]  他提出了上帝首先選擇了猶太人
[00:21:32.360 --> 00:21:34.360]  這是預定的計劃
[00:21:34.360 --> 00:21:37.360]  所以他在很多書信裏面都這樣說
[00:21:37.360 --> 00:21:41.360]  他說先是猶太人後是希臘人
[00:21:41.360 --> 00:21:44.360]  保羅表示上帝的計劃是涉及全人類
[00:21:44.360 --> 00:21:46.360]  包括外邦人
[00:21:46.360 --> 00:21:50.360]  所以在耶佛所書後面第二章都會這樣說
[00:21:50.360 --> 00:21:55.360]  基督使外邦人和猶太人合而為一
[00:21:55.360 --> 00:22:05.360]  用自己的身體使對方互相敵對的牆去推倒
[00:22:05.360 --> 00:22:06.360]  弟兄姊妹
[00:22:06.360 --> 00:22:08.360]  我們呢
[00:22:08.360 --> 00:22:13.360]  我們有沒有很多高牆去阻隔了同人的關係
[00:22:13.360 --> 00:22:19.360]  我們在生活裏面存在著很多同人的阻隔
[00:22:19.360 --> 00:22:22.360]  可能過往的經歷
[00:22:22.360 --> 00:22:25.360]  很多不開心和人相處的經歷
[00:22:25.360 --> 00:22:29.360]  很多性格的原因
[00:22:29.360 --> 00:22:30.360]  還有甚麼
[00:22:30.360 --> 00:22:31.360]  最重要是甚麼
[00:22:31.360 --> 00:22:32.360]  工作的原因
[00:22:32.360 --> 00:22:35.360]  我只聽到X的弟兄姊妹說很累
[00:22:35.360 --> 00:22:38.360]  回來教會和人相處很累
[00:22:38.360 --> 00:22:40.360]  工作的原因
[00:22:40.360 --> 00:22:45.360]  這些都成為我們和人接觸的高牆
[00:22:45.360 --> 00:22:47.360]  但上帝跟我們說
[00:22:47.360 --> 00:22:50.360]  上帝已經幫你
[00:22:50.360 --> 00:22:53.360]  可以幫你推倒這個高牆
[00:22:53.360 --> 00:22:56.360]  這些種種的原因
[00:22:56.360 --> 00:22:58.360]  而我們在別人
[00:22:58.360 --> 00:23:02.360]  在其他人展現信仰的生命都很不容易
[00:23:02.360 --> 00:23:05.360]  保羅提醒我們
[00:23:05.360 --> 00:23:08.360]  我們信仰不是自己想不想做
[00:23:08.360 --> 00:23:10.360]  你想想
[00:23:10.360 --> 00:23:13.360]  如果你想想自己想不想做的話
[00:23:13.360 --> 00:23:15.360]  你一定是不想做
[00:23:15.360 --> 00:23:19.360]  但保羅提醒我們是因為耶穌基督
[00:23:19.360 --> 00:23:21.360]  因為耶穌基督的愛
[00:23:21.360 --> 00:23:23.360]  祂拯救了我們
[00:23:23.360 --> 00:23:26.360]  其實我們都是不配
[00:23:26.360 --> 00:23:32.360]  上帝明知我們是一班不配無力自救的罪人
[00:23:32.360 --> 00:23:40.360]  但祂仍然懷著愛心去拯救我們
[00:23:40.360 --> 00:23:42.360]  為甚麼要拯救我們
[00:23:42.360 --> 00:23:45.360]  曾經摩西都問過這個問題
[00:23:45.360 --> 00:23:46.360]  為甚麼要拯救我們
[00:23:46.360 --> 00:23:50.360]  上帝說要因待誰就因待誰
[00:23:50.360 --> 00:23:54.360]  要憐憫誰就憐憫誰
[00:23:54.360 --> 00:23:57.360]  我們承認耶穌基督是主
[00:23:57.360 --> 00:24:01.360]  那一刻是何時
[00:24:01.360 --> 00:24:04.360]  會不會就像我開頭所說
[00:24:04.360 --> 00:24:09.360]  經文所說的初心
[00:24:09.360 --> 00:24:12.360]  我們上了教會一段日子
[00:24:12.360 --> 00:24:14.360]  在生活裏面
[00:24:14.360 --> 00:24:17.360]  社會裏面打滾了一段時間
[00:24:17.360 --> 00:24:23.360]  我們還是不是以基督為我們的主
[00:24:23.360 --> 00:24:27.360]  還是你已經去到進化到認定了
[00:24:27.360 --> 00:24:30.360]  只是上到天堂那一刻
[00:24:30.360 --> 00:24:33.360]  耶穌基督才是你的主
[00:24:33.360 --> 00:24:36.360]  同樣保羅提醒我們
[00:24:36.360 --> 00:24:40.360]  我們有沒有同樣仿效耶穌基督
[00:24:40.360 --> 00:24:44.360]  我們在基督裏面去看待其他人
[00:24:44.360 --> 00:24:49.360]  我們有沒有藉著上帝給我們的愛
[00:24:49.360 --> 00:24:52.360]  和其他人去聯合
[00:24:52.360 --> 00:24:54.360]  弟兄姊妹
[00:24:54.360 --> 00:24:56.360]  可能我們都有很多不同的
[00:24:56.360 --> 00:25:00.360]  新仇舊恨在我們生命裏面
[00:25:00.360 --> 00:25:02.360]  無論在教會
[00:25:02.360 --> 00:25:04.360]  在我們的家庭
[00:25:04.360 --> 00:25:07.360]  在我們的朋友圈子
[00:25:07.360 --> 00:25:11.360]  可能都存在著很多的高牆
[00:25:11.360 --> 00:25:14.360]  你現在想一想有誰
[00:25:14.360 --> 00:25:17.360]  我相信你們都會想到
[00:25:17.360 --> 00:25:20.360]  我們有沒有同樣以基督的愛
[00:25:20.360 --> 00:25:25.360]  嘗試將這部工場推倒
[00:25:25.360 --> 00:25:30.360]  不要那些東西造成我們和人之間的阻隔
[00:25:30.360 --> 00:25:32.360]  甚至乎可能你新認識的朋友
[00:25:32.360 --> 00:25:38.360]  你都會帶著這些感受去對待新認識的朋友
[00:25:38.360 --> 00:25:41.360]  很想你在生活裏面同樣
[00:25:41.360 --> 00:25:44.360]  用愛心去看待其他人
[00:25:44.360 --> 00:25:48.360]  去展現一個屬基督的生命
[00:25:48.360 --> 00:25:51.360]  剛才都說如果靠你自己
[00:25:51.360 --> 00:25:54.360]  一定不會這樣選擇
[00:25:54.360 --> 00:25:56.360]  苦心自問
[00:25:56.360 --> 00:25:57.360]  我問你
[00:25:57.360 --> 00:25:58.360]  你去和人復和
[00:25:58.360 --> 00:26:00.360]  你一定不會這樣選擇
[00:26:00.360 --> 00:26:03.360]  但上帝很奇妙
[00:26:03.360 --> 00:26:07.360]  在第三個重點去斥下了聖靈
[00:26:07.360 --> 00:26:11.360]  我們有沒有被聖靈去掌管我們的生命
[00:26:11.360 --> 00:26:15.360]  當聖靈提醒你去做一些事
[00:26:15.360 --> 00:26:17.360]  是你不想的
[00:26:17.360 --> 00:26:20.360]  你有沒有去壓制它
[00:26:20.360 --> 00:26:22.360]  其實我真的不想
[00:26:22.360 --> 00:26:24.360]  不過聖靈提醒我
[00:26:24.360 --> 00:26:26.360]  我就去做
[00:26:26.360 --> 00:26:27.360]  你會不會這樣做
[00:26:27.360 --> 00:26:28.360]  很奇妙
[00:26:28.360 --> 00:26:31.360]  所以上帝斥下了聖靈
[00:26:31.360 --> 00:26:32.360]  聖靈是什麼
[00:26:32.360 --> 00:26:33.360]  在最後
[00:26:33.360 --> 00:26:37.360]  聖靈是我們得救的確據
[00:26:37.360 --> 00:26:40.360]  聖靈是住在我們內心裏面
[00:26:40.360 --> 00:26:42.360]  耶穌基督允許了
[00:26:42.360 --> 00:26:45.360]  永遠住在信徒的心裏面
[00:26:45.360 --> 00:26:48.360]  是屬於上帝的印記
[00:26:48.360 --> 00:26:50.360]  是入天堂的憑據
[00:26:50.360 --> 00:26:56.360]  就好像我上個月和Exit弟兄姊妹去BBQ一樣
[00:26:56.360 --> 00:26:59.360]  記不記得進去BBQ的時候
[00:26:59.360 --> 00:27:02.360]  他會吸印在你的手上
[00:27:02.360 --> 00:27:05.360]  你吸完印就可以進去
[00:27:05.360 --> 00:27:07.360]  大家都記得
[00:27:07.360 --> 00:27:10.360]  應該大家都去過BBQ場
[00:27:10.360 --> 00:27:13.360]  你想想BBQ場都幾正
[00:27:13.360 --> 00:27:16.360]  不如你試下第二天
[00:27:16.360 --> 00:27:18.360]  展示一下印再進去
[00:27:18.360 --> 00:27:20.360]  看能不能進去
[00:27:20.360 --> 00:27:23.360]  不過都不好試
[00:27:23.360 --> 00:27:26.360]  不過我想說
[00:27:26.360 --> 00:27:28.360]  基督給我們的印
[00:27:28.360 --> 00:27:30.360]  是永遠都有效
[00:27:30.360 --> 00:27:32.360]  不會過期
[00:27:32.360 --> 00:27:34.360]  是不會無效
[00:27:34.360 --> 00:27:35.360]  永遠都會有用
[00:27:35.360 --> 00:27:37.360]  它不會消失
[00:27:37.360 --> 00:27:38.360]  有多正
[00:27:38.360 --> 00:27:40.360]  我舉個例子
[00:27:40.360 --> 00:27:41.360]  我想了一會
[00:27:41.360 --> 00:27:42.360]  說不說一個例子
[00:27:42.360 --> 00:27:44.360]  你幻想一下
[00:27:44.360 --> 00:27:46.360]  如果你得到一個印
[00:27:46.360 --> 00:27:47.360]  跟你說一個好消息
[00:27:47.360 --> 00:27:51.360]  你可以免費無條件去日本
[00:27:51.360 --> 00:27:53.360]  保證你上路機
[00:27:53.360 --> 00:27:55.360]  保證你入境
[00:27:55.360 --> 00:27:59.360]  所有住宿放題免費
[00:27:59.360 --> 00:28:02.360]  所有演唱會免費
[00:28:02.360 --> 00:28:03.360]  你覺得正不正
[00:28:03.360 --> 00:28:05.360]  正不正
[00:28:05.360 --> 00:28:07.360]  正都不敢說
[00:28:07.360 --> 00:28:08.360]  剛剛才說
[00:28:08.360 --> 00:28:09.360]  不要看熟悉的東西
[00:28:09.360 --> 00:28:11.360]  正都不敢說
[00:28:11.360 --> 00:28:13.360]  我想那個興奮
[00:28:13.360 --> 00:28:16.360]  真的等於你免費去日本一樣
[00:28:16.360 --> 00:28:18.360]  任去日本一樣
[00:28:18.360 --> 00:28:20.360]  所以聖尼亞印記
[00:28:20.360 --> 00:28:21.360]  我想一下
[00:28:21.360 --> 00:28:23.360]  我可以保證一件事
[00:28:23.360 --> 00:28:25.360]  天堂一定比日本好
[00:28:25.360 --> 00:28:28.360]  一定比日本漂亮
[00:28:28.360 --> 00:28:31.360]  在彥輝所書裡面
[00:28:31.360 --> 00:28:32.360]  不只是說
[00:28:32.360 --> 00:28:35.360]  有那個就去天堂
[00:28:35.360 --> 00:28:36.360]  彥輝所書說很多話
[00:28:36.360 --> 00:28:37.360]  關於聖靈的事
[00:28:37.360 --> 00:28:39.360]  它會賜給我們能力
[00:28:39.360 --> 00:28:41.360]  它會給我們能力去服侍教會
[00:28:41.360 --> 00:28:43.360]  我們有恩賜
[00:28:43.360 --> 00:28:45.360]  我們有明白聖經的能力
[00:28:45.360 --> 00:28:47.360]  我們有能力去面對困難
[00:28:47.360 --> 00:28:48.360]  最重要的是
[00:28:48.360 --> 00:28:51.360]  我們可以依靠聖靈
[00:28:51.360 --> 00:28:54.360]  我們生命得到改變
[00:28:54.360 --> 00:28:55.360]  主耶穌說過
[00:28:55.360 --> 00:28:57.360]  你們多結果子
[00:28:57.360 --> 00:29:00.360]  我父就因此得罪榮耀
[00:29:00.360 --> 00:29:01.360]  這個結果子
[00:29:01.360 --> 00:29:03.360]  我想你們從小到大都聽過
[00:29:03.360 --> 00:29:06.360]  聖靈的果子在我們生命裡面
[00:29:06.360 --> 00:29:07.360]  怎樣得來的
[00:29:07.360 --> 00:29:09.360]  你要將生命
[00:29:09.360 --> 00:29:12.360]  給聖靈去帶領你
[00:29:12.360 --> 00:29:14.360]  你一定不會靠自己
[00:29:14.360 --> 00:29:17.360]  能夠成為那些得到果子的生命
[00:29:17.360 --> 00:29:19.360]  你一定要靠著聖靈
[00:29:19.360 --> 00:29:21.360]  很想你開放自己
[00:29:21.360 --> 00:29:25.360]  去給聖靈帶領你的生命
[00:29:25.360 --> 00:29:28.360]  所以在最後那個分段裡面
[00:29:28.360 --> 00:29:30.360]  在每一個分段裡面
[00:29:30.360 --> 00:29:32.360]  我們都會看到
[00:29:32.360 --> 00:29:34.360]  重讚他的榮耀
[00:29:34.360 --> 00:29:37.360]  我們要重讚三一上帝的榮耀
[00:29:37.360 --> 00:29:39.360]  最重要的目的
[00:29:39.360 --> 00:29:42.360]  我們得到福氣的目的是什麼
[00:29:42.360 --> 00:29:44.360]  就是要榮耀上帝
[00:29:44.360 --> 00:29:46.360]  榮耀我們三一上帝
[00:29:46.360 --> 00:29:49.360]  在什麼時候能夠榮耀上帝
[00:29:49.360 --> 00:29:50.360]  我想
[00:29:50.360 --> 00:29:53.360]  你會看到生命得到改變的時候
[00:29:53.360 --> 00:29:55.360]  結出聖靈的果子裡面
[00:29:55.360 --> 00:29:58.360]  你是可以榮耀上帝
[00:29:58.360 --> 00:29:59.360]  你怎樣可以知道
[00:29:59.360 --> 00:30:01.360]  你身邊的人會告訴你
[00:30:01.360 --> 00:30:03.360]  你身邊的人會感受到
[00:30:03.360 --> 00:30:05.360]  但最重要的一件事
[00:30:05.360 --> 00:30:08.360]  你一定要讓聖靈帶領著你
[00:30:08.360 --> 00:30:12.360]  不要阻隔你和上帝的關係
[00:30:12.360 --> 00:30:15.360]  我曾經不是在我身上
[00:30:15.360 --> 00:30:16.360]  看到上帝的榮耀
[00:30:16.360 --> 00:30:18.360]  不過我看過上帝的榮耀
[00:30:18.360 --> 00:30:20.360]  我呢
[00:30:20.360 --> 00:30:24.360]  看到上帝的榮耀裡面
[00:30:24.360 --> 00:30:27.360]  是藉著一個弟兄生命的改變
[00:30:27.360 --> 00:30:30.360]  他一家人的改變
[00:30:30.360 --> 00:30:31.360]  那一刻我告訴你
[00:30:31.360 --> 00:30:32.360]  是非常之感動
[00:30:32.360 --> 00:30:33.360]  那時候
[00:30:33.360 --> 00:30:35.360]  在幾年前
[00:30:35.360 --> 00:30:38.360]  我認識了一位太太的一個姐妹
[00:30:38.360 --> 00:30:42.360]  她是初信的姐妹
[00:30:42.360 --> 00:30:46.360]  她和我和我太太說
[00:30:46.360 --> 00:30:48.360]  她丈夫有長期病
[00:30:48.360 --> 00:30:50.360]  不過她還未信主
[00:30:50.360 --> 00:30:54.360]  那位姐妹一邊帶著疲乏的心情
[00:30:54.360 --> 00:31:01.360]  也很希望她的丈夫能夠相信基督
[00:31:01.360 --> 00:31:03.360]  去教會裡面
[00:31:03.360 --> 00:31:05.360]  有一次
[00:31:05.360 --> 00:31:08.360]  打算去探訪家庭
[00:31:08.360 --> 00:31:10.360]  去了解一下
[00:31:10.360 --> 00:31:12.360]  關心一下姐妹
[00:31:12.360 --> 00:31:15.360]  和關心一下丈夫
[00:31:15.360 --> 00:31:20.360]  究竟怎樣可以帶她回教會
[00:31:20.360 --> 00:31:24.360]  因為當時都很容易有流感
[00:31:24.360 --> 00:31:26.360]  有些COVID
[00:31:26.360 --> 00:31:29.360]  那次就未能夠去探望他們
[00:31:29.360 --> 00:31:31.360]  其實我心裡面
[00:31:31.360 --> 00:31:33.360]  我真的見過一兩次
[00:31:33.360 --> 00:31:34.360]  不是很認識他們
[00:31:34.360 --> 00:31:37.360]  其實我心裡面都有點戚戚然
[00:31:37.360 --> 00:31:39.360]  究竟怎樣好呢
[00:31:39.360 --> 00:31:41.360]  我是否要堅持呢
[00:31:41.360 --> 00:31:42.360]  還是怎樣
[00:31:42.360 --> 00:31:44.360]  心裡面又有些想有些不想
[00:31:44.360 --> 00:31:48.360]  最後就決定不上去探訪
[00:31:48.360 --> 00:31:50.360]  不過姐妹都很積極
[00:31:50.360 --> 00:31:51.360]  她比我們積極
[00:31:51.360 --> 00:31:53.360]  她就改為Zoom
[00:31:53.360 --> 00:31:55.360]  網上高見面
[00:31:55.360 --> 00:31:57.360]  在網上高見面的時候
[00:31:57.360 --> 00:31:59.360]  姐妹都很開心
[00:31:59.360 --> 00:32:02.360]  因為終於有人去探望她
[00:32:02.360 --> 00:32:05.360]  關心她們的生活
[00:32:05.360 --> 00:32:09.360]  當時見到她的丈夫和兒子
[00:32:09.360 --> 00:32:13.360]  丈夫當時的精神狀態都不是很好
[00:32:13.360 --> 00:32:15.360]  我和他說話
[00:32:15.360 --> 00:32:17.360]  他都不是很大的反應
[00:32:17.360 --> 00:32:19.360]  就這樣呆呆地
[00:32:19.360 --> 00:32:21.360]  眨眼
[00:32:21.360 --> 00:32:25.360]  有少少交談都有點困難
[00:32:25.360 --> 00:32:27.360]  當時的探訪
[00:32:27.360 --> 00:32:29.360]  我覺得不是很成功
[00:32:29.360 --> 00:32:31.360]  因為其實沒有什麼對話
[00:32:31.360 --> 00:32:35.360]  我自己心裡面都有點不滿足
[00:32:35.360 --> 00:32:36.360]  戚戚然
[00:32:36.360 --> 00:32:38.360]  不過我當時有一個感動
[00:32:38.360 --> 00:32:41.360]  不如問問他想不想聽福音
[00:32:41.360 --> 00:32:44.360]  其實我心裡面都有想
[00:32:44.360 --> 00:32:45.360]  其實他應該
[00:32:45.360 --> 00:32:46.360]  以他的狀態
[00:32:46.360 --> 00:32:48.360]  他一定會拒絕我
[00:32:48.360 --> 00:32:50.360]  不過在交談期間
[00:32:50.360 --> 00:32:51.360]  都心裡想想
[00:32:51.360 --> 00:32:53.360]  和他丈夫說
[00:32:53.360 --> 00:32:55.360]  喂
[00:32:55.360 --> 00:32:57.360]  你想不想聽聽耶穌基督是誰
[00:32:57.360 --> 00:33:00.360]  突然間整個反應變了
[00:33:00.360 --> 00:33:03.360]  他表達上了
[00:33:03.360 --> 00:33:05.360]  他終於說話了
[00:33:05.360 --> 00:33:07.360]  他表示了很想認識耶穌基督
[00:33:07.360 --> 00:33:10.360]  我就說不如試試說福音
[00:33:10.360 --> 00:33:13.360]  最後帶了他去決志祈禱
[00:33:13.360 --> 00:33:15.360]  在那次網上高的聚會
[00:33:15.360 --> 00:33:17.360]  和他決志祈禱
[00:33:17.360 --> 00:33:19.360]  在鏡頭面前
[00:33:19.360 --> 00:33:21.360]  他很開心不止
[00:33:21.360 --> 00:33:26.360]  他背後的太太流出眼淚來
[00:33:26.360 --> 00:33:28.360]  他很感動
[00:33:28.360 --> 00:33:30.360]  看到他們一家人
[00:33:30.360 --> 00:33:31.360]  他兒子在後面
[00:33:31.360 --> 00:33:32.360]  都很奇怪
[00:33:32.360 --> 00:33:35.360]  為什麼我爸爸會相信耶穌
[00:33:35.360 --> 00:33:38.360]  一直和他傳福音都沒有什麼反應
[00:33:38.360 --> 00:33:40.360]  他們三個抱在一起
[00:33:40.360 --> 00:33:42.360]  很高興
[00:33:42.360 --> 00:33:44.360]  我看到那個畫面
[00:33:44.360 --> 00:33:47.360]  我覺得上帝的榮耀
[00:33:47.360 --> 00:33:50.360]  在他們當中
[00:33:50.360 --> 00:33:52.360]  我看到上帝的榮耀
[00:33:52.360 --> 00:33:55.360]  不是一些很成功的家庭
[00:33:55.360 --> 00:33:58.360]  或者很成功的男士
[00:33:58.360 --> 00:34:03.360]  我看到他願意回轉他的喜悅
[00:34:03.360 --> 00:34:06.360]  甚至乎他太太那份喜悅
[00:34:06.360 --> 00:34:08.360]  有盼望的那份喜悅
[00:34:08.360 --> 00:34:10.360]  我看到上帝的榮耀
[00:34:10.360 --> 00:34:13.360]  在他家庭中發生
[00:34:13.360 --> 00:34:16.360]  其實我自己去重整這個經歷中
[00:34:16.360 --> 00:34:19.360]  其實我自己都有點過意不去
[00:34:19.360 --> 00:34:23.360]  因為我當初真的有一點不是很想
[00:34:23.360 --> 00:34:25.360]  很想去探望他們
[00:34:25.360 --> 00:34:29.360]  但是因為姐妹的積極
[00:34:29.360 --> 00:34:31.360]  她願意開放
[00:34:31.360 --> 00:34:35.360]  我也願意去接受這個邀請
[00:34:35.360 --> 00:34:38.360]  更加在這個交談中
[00:34:38.360 --> 00:34:41.360]  其實我自己也有很多過意不去的地方
[00:34:41.360 --> 00:34:43.360]  就是我覺得她的反應
[00:34:43.360 --> 00:34:47.360]  不是一個很正常回答的反應
[00:34:47.360 --> 00:34:49.360]  我是不是應該要說呢
[00:34:49.360 --> 00:34:50.360]  不過我感恩
[00:34:50.360 --> 00:34:52.360]  我也願意配合盛庭的工作
[00:34:52.360 --> 00:34:55.360]  我相信同時間也是一樣
[00:34:55.360 --> 00:34:56.360]  弟兄姊妹
[00:34:56.360 --> 00:34:59.360]  可能你覺得在你的生活中
[00:34:59.360 --> 00:35:01.360]  說一兩句問候一兩句
[00:35:01.360 --> 00:35:03.360]  或者說一兩句福音
[00:35:03.360 --> 00:35:05.360]  可能你都覺得沒什麼用
[00:35:05.360 --> 00:35:07.360]  但是盛庭的工作
[00:35:07.360 --> 00:35:09.360]  就在當中很奇妙
[00:35:09.360 --> 00:35:11.360]  可能你一句問候
[00:35:11.360 --> 00:35:13.360]  一句邀請
[00:35:13.360 --> 00:35:17.360]  可能同時間你都會帶來生命的改變
[00:35:17.360 --> 00:35:19.360]  上帝的榮耀
[00:35:19.360 --> 00:35:21.360]  可能你都會見到
[00:35:21.360 --> 00:35:23.360]  更加重要的是
[00:35:23.360 --> 00:35:26.360]  我想你自己的轉變
[00:35:26.360 --> 00:35:29.360]  在你身邊的影響是更加重要
[00:35:29.360 --> 00:35:31.360]  有一個總結
[00:35:31.360 --> 00:35:38.360]  上帝在基督裡面賜給我們救恩和贖能的福氣
[00:35:38.360 --> 00:35:43.360]  是要使我們能夠活出榮耀上帝的生命
[00:35:43.360 --> 00:35:49.360]  很想弟兄姊妹同樣去珍惜救恩的恩典
[00:35:49.360 --> 00:35:51.360]  同時間我們要反思
[00:35:51.360 --> 00:35:54.360]  我們的生命如何榮耀上帝
[00:35:54.360 --> 00:35:58.360]  熱愛的行動在生活中同樣展現
[00:35:58.360 --> 00:36:01.360]  你的生命的改變和內心的改變
[00:36:01.360 --> 00:36:03.360]  有請警察隊
[00:36:03.360 --> 00:36:21.360]  《上帝的榮耀》
[00:36:21.360 --> 00:36:25.360]  我們一起用詩歌去回應今天的講道
[00:36:25.360 --> 00:36:35.360]  《上帝的榮耀》
[00:36:35.360 --> 00:36:37.360]  我們一起起喇叭
[00:36:37.360 --> 00:36:41.360]  我們一起用詩歌去回應今天的訊息
[00:36:42.360 --> 00:36:56.360]  《上帝的榮耀》
[00:36:56.360 --> 00:37:02.360]  將自己先上當做臥蠻
[00:37:02.360 --> 00:37:09.360]  做出聖潔水中的洗面
[00:37:09.360 --> 00:37:16.360]  你豐富安慰比重中要寬廣
[00:37:16.360 --> 00:37:23.360]  是我把心裡充滿暖和能力
[00:37:23.360 --> 00:37:30.360]  將自己先上當做臥蠻
[00:37:30.360 --> 00:37:37.360]  做出聖潔鬼中的洗面
[00:37:37.360 --> 00:37:44.360]  你豐富安慰比重中要寬廣
[00:37:44.360 --> 00:37:51.360]  是我把心裡充滿多大冷冰
[00:37:51.360 --> 00:37:58.360]  高舉雙手讚美你我主
[00:37:58.360 --> 00:38:05.360]  全心全意都給你耶穌
[00:38:05.360 --> 00:38:12.360]  一生的過處榮耀的輔導
[00:38:12.360 --> 00:38:19.360]  勇敢的長長要敢去跑
[00:38:19.360 --> 00:38:23.360]  姐妹們很想邀請你們合上雙眼
[00:38:23.360 --> 00:38:26.360]  安靜去祈禱
[00:38:26.360 --> 00:38:33.360]  今天經文提醒你
[00:38:33.360 --> 00:38:36.360]  我們要成為這個中介者
[00:38:36.360 --> 00:38:39.360]  我們要成為福音的中介者
[00:38:39.360 --> 00:38:44.360]  縱然我們心裡有很多高牆
[00:38:44.360 --> 00:38:48.360]  但上帝已經為我們拿開了
[00:38:48.360 --> 00:38:51.360]  你能夠依靠著聖靈的能力
[00:38:51.360 --> 00:38:56.360]  跟人重新在基督的愛裡建立關係
[00:38:56.360 --> 00:38:59.360]  很想邀請你為自己去祈禱
[00:38:59.360 --> 00:39:03.360]  你心裡有沒有一些人
[00:39:03.360 --> 00:39:09.360]  你是很想跟他去傳福音
[00:39:09.360 --> 00:39:14.360]  有沒有一些人
[00:39:14.360 --> 00:39:19.360]  你是很想跟他重新建立關係
[00:39:19.360 --> 00:39:23.360]  很想你首先為自己去祈禱
[00:39:23.360 --> 00:39:25.360]  我會為你祈禱
[00:39:25.360 --> 00:39:27.360]  我會為你祈禱
[00:39:27.360 --> 00:39:29.360]  我會為你祈禱
[00:39:29.360 --> 00:39:31.360]  我會為你祈禱
[00:39:31.360 --> 00:39:33.360]  我會為你祈禱
[00:39:33.360 --> 00:39:35.360]  我會為你祈禱
[00:39:35.360 --> 00:39:37.360]  我會為你祈禱
[00:39:37.360 --> 00:39:39.360]  我會為你祈禱
[00:39:39.360 --> 00:39:41.360]  我會為你祈禱
[00:39:41.360 --> 00:39:43.360]  我會為你祈禱
[00:39:43.360 --> 00:39:45.360]  我會為你祈禱
[00:39:45.360 --> 00:39:47.360]  我會為你祈禱
[00:39:47.360 --> 00:39:49.360]  我會為你祈禱
[00:39:49.360 --> 00:39:51.360]  我會為你祈禱
[00:39:51.360 --> 00:39:53.360]  我會為你祈禱
[00:39:53.360 --> 00:39:55.360]  我會為你祈禱
[00:39:55.360 --> 00:39:57.360]  我會為你祈禱
[00:39:57.360 --> 00:39:59.360]  我會為你祈禱
[00:39:59.360 --> 00:40:01.360]  我會為你祈禱
[00:40:01.360 --> 00:40:03.360]  我會為你祈禱
[00:40:03.360 --> 00:40:05.360]  我會為你祈禱
[00:40:05.360 --> 00:40:07.360]  我會為你祈禱
