
[00:00:00.000 --> 00:00:04.000]  各位標青的頂姐妹晚安
[00:16:35.000 --> 00:16:37.000]  因為神的聖名顯微星
[00:16:37.000 --> 00:16:39.000]  有幾個因素
[00:16:39.000 --> 00:16:41.000]  第一是神的指紋
[00:16:41.000 --> 00:16:43.000]  是要按照神的心意
[00:16:43.000 --> 00:16:45.000]  當他們不按照神的心意生活的時候
[00:16:45.000 --> 00:16:47.000]  神會懲罰他們
[00:16:47.000 --> 00:16:49.000]  但是神卻是因著他們的風聖
[00:16:49.000 --> 00:16:51.000]  要他們活在神的風聖裡
[00:16:51.000 --> 00:16:53.000]  神卻沒有滅絕他們
[00:16:53.000 --> 00:16:55.000]  這個神的命
[00:16:55.000 --> 00:16:57.000]  那種好像兩難的地方
[00:16:57.000 --> 00:16:59.000]  神一方面會懲罰
[00:16:59.000 --> 00:17:01.000]  按照祂的聖名的緣故
[00:17:01.000 --> 00:17:03.000]  第二方面,因為祂的風聖的緣故
[00:17:03.000 --> 00:17:05.000]  沒有滅絕以色列人
[00:17:05.000 --> 00:17:07.000]  但是今天的經文
[00:17:07.000 --> 00:17:09.000]  是以色列人走到歷史的一個交叉點
[00:17:09.000 --> 00:17:11.000]  是一個不能逆轉的交叉點
[00:17:11.000 --> 00:17:13.000]  就是以色列人已經被
[00:17:13.000 --> 00:17:15.000]  趕出了風聖的
[00:17:15.000 --> 00:17:17.000]  應許之地外面
[00:17:17.000 --> 00:17:19.000]  他們沒有按照神的心意而活
[00:17:19.000 --> 00:17:21.000]  甚至他們去到應許之地以外的地方
[00:17:21.000 --> 00:17:23.000]  神說,你在列國仍然
[00:17:23.000 --> 00:17:25.000]  褻瀆我的命
[00:17:25.000 --> 00:17:27.000]  那神還可以怎樣做?
[00:17:27.000 --> 00:17:29.000]  那時候還可以怎樣再一次
[00:17:29.000 --> 00:17:31.000]  懲罰以色列人,以致帶他們回到風聖的裡面呢?
[00:17:31.000 --> 00:17:35.000]  但是我們在這裡首先思想一件事
[00:17:35.000 --> 00:17:37.000]  神整個的迴轉
[00:17:37.000 --> 00:17:39.000]  不是按照人的行為
[00:17:39.000 --> 00:17:41.000]  在22-23節
[00:17:41.000 --> 00:17:43.000]  神這樣說,所以
[00:17:43.000 --> 00:17:45.000]  你要對以色列家說
[00:17:45.000 --> 00:17:47.000]  主耶和華如此說
[00:17:47.000 --> 00:17:49.000]  以色列家,我做這事
[00:17:49.000 --> 00:17:51.000]  不是為你們
[00:17:51.000 --> 00:17:53.000]  而是為了我的聖名
[00:17:53.000 --> 00:17:55.000]  就是你們在所到的列國中褻瀆的
[00:17:55.000 --> 00:17:57.000]  我要使我最大的名顯為聖
[00:17:57.000 --> 00:17:59.000]  這名在列國中
[00:17:59.000 --> 00:18:01.000]  已遭褻瀆,是你們在他們中間褻瀆的
[00:18:01.000 --> 00:18:03.000]  我在他們眼前
[00:18:03.000 --> 00:18:05.000]  在你們身上顯為聖的時候
[00:18:05.000 --> 00:18:07.000]  他們就知道我是耶和華
[00:18:07.000 --> 00:18:09.000]  就是主耶和華說的
[00:18:09.000 --> 00:18:11.000]  神整個扭轉世界的基礎
[00:18:11.000 --> 00:18:13.000]  是用他的
[00:18:13.000 --> 00:18:15.000]  聖名作一個基準
[00:18:15.000 --> 00:18:17.000]  不是用我們的行為作一個基準
[00:18:17.000 --> 00:18:19.000]  整個受造世界
[00:18:19.000 --> 00:18:21.000]  能在罪裡面被再更新到新天新地
[00:18:21.000 --> 00:18:23.000]  是因為神用他的
[00:18:23.000 --> 00:18:25.000]  聖名作他的基準
[00:18:25.000 --> 00:18:27.000]  甚至我們說整個國家
[00:18:27.000 --> 00:18:29.000]  整個的盛事
[00:18:29.000 --> 00:18:31.000]  能夠得以逆轉
[00:18:31.000 --> 00:18:33.000]  也不是因為人的行為或能力
[00:18:33.000 --> 00:18:35.000]  而是因為神用他的聖名
[00:18:35.000 --> 00:18:37.000]  作他的基準
[00:18:37.000 --> 00:18:39.000]  以致我們在
[00:18:39.000 --> 00:18:41.000]  每一個危機、黑暈的裡面
[00:18:41.000 --> 00:18:43.000]  我們所依靠的不是我們的行為
[00:18:43.000 --> 00:18:45.000]  我們所依靠的是神
[00:18:45.000 --> 00:18:47.000]  顧惜他自己的聖名
[00:18:47.000 --> 00:18:49.000]  所以來到這裡我們真的要感謝神
[00:18:49.000 --> 00:18:51.000]  因為他不是用我們的行為作他行事的基準
[00:18:51.000 --> 00:18:53.000]  是用他自己的聖名
[00:18:53.000 --> 00:18:55.000]  作他行事的基準
[00:18:55.000 --> 00:18:57.000]  這是我們整個信心的基礎和得救的確據
[00:18:57.000 --> 00:19:01.000]  當神用他的聖名作一切更新的基準
[00:19:01.000 --> 00:19:03.000]  我們心裡面
[00:19:03.000 --> 00:19:05.000]  有一份的安書
[00:19:05.000 --> 00:19:07.000]  有一份的坦然無懼
[00:19:07.000 --> 00:19:09.000]  因為我們可以將自己交在神的手裡
[00:19:09.000 --> 00:19:11.000]  我們只是呼求他
[00:19:11.000 --> 00:19:13.000]  神你臨在我們裡面
[00:19:13.000 --> 00:19:15.000]  你更新我們
[00:19:15.000 --> 00:19:17.000]  你完全改變我們
[00:19:17.000 --> 00:19:19.000]  因為你的更新不在乎我有罪的人
[00:19:19.000 --> 00:19:21.000]  而是在乎你自己的聖潔
[00:19:21.000 --> 00:19:23.000]  你顧惜你的名字
[00:19:23.000 --> 00:19:25.000]  很多時候我們對自己沒有信心
[00:19:25.000 --> 00:19:27.000]  對自己完全絕望
[00:19:27.000 --> 00:19:29.000]  對自己的樣貌、學歷、收入
[00:19:29.000 --> 00:19:31.000]  一切我們都完全前面灰暗
[00:19:31.000 --> 00:19:33.000]  我們看著自己的時候
[00:19:33.000 --> 00:19:35.000]  不能回頭
[00:19:35.000 --> 00:19:37.000]  但是神的更新來到
[00:19:37.000 --> 00:19:39.000]  不是因為我們怎樣看自己
[00:19:39.000 --> 00:19:41.000]  而是因為他自己的聖名
[00:19:41.000 --> 00:19:43.000]  這是他扭轉世界的基準
[00:19:43.000 --> 00:19:45.000]  然後我們看看神因為他的聖名
[00:19:45.000 --> 00:19:47.000]  所做的是什麼事
[00:19:47.000 --> 00:19:49.000]  他的聖名所做
[00:19:49.000 --> 00:19:51.000]  首先是一個屬靈的層面
[00:19:51.000 --> 00:19:53.000]  在24-28節他說
[00:19:53.000 --> 00:19:55.000]  他對以色列人說
[00:19:55.000 --> 00:19:57.000]  我必從列國帶領你們
[00:19:57.000 --> 00:19:59.000]  從列邦聚集你們
[00:19:59.000 --> 00:20:01.000]  令你們回到本地
[00:20:01.000 --> 00:20:03.000]  我必灑清水在你們身上
[00:20:03.000 --> 00:20:05.000]  你們就潔淨了
[00:20:05.000 --> 00:20:07.000]  我要潔淨你們使你們脫離一切的污穢
[00:20:07.000 --> 00:20:09.000]  棄絕一切的偶像
[00:20:09.000 --> 00:20:11.000]  我又要賜給你們一個新心
[00:20:11.000 --> 00:20:13.000]  將新靈放在你們裡面
[00:20:13.000 --> 00:20:15.000]  又從你們的肉體中除掉錫心
[00:20:15.000 --> 00:20:17.000]  吸你們肉心
[00:20:17.000 --> 00:20:19.000]  我必將我的靈放在你們裡面
[00:20:19.000 --> 00:20:21.000]  使你們順從我的律例
[00:20:21.000 --> 00:20:23.000]  謹守進行我的殿章
[00:20:23.000 --> 00:20:25.000]  你們必著在我所賜給你們的祖先之地
[00:20:25.000 --> 00:20:27.000]  你們要作我的子民
[00:20:27.000 --> 00:20:29.000]  我要作你們的神
[00:20:29.000 --> 00:20:31.000]  神重新一次和以色列人納約
[00:20:31.000 --> 00:20:33.000]  這是一個全新的出埃及
[00:20:33.000 --> 00:20:35.000]  神有三個動作
[00:20:35.000 --> 00:20:37.000]  我帶領你們聚集你們
[00:20:37.000 --> 00:20:39.000]  令你們回到本地
[00:20:39.000 --> 00:20:41.000]  神要他的子民回到豐盛的地方
[00:20:41.000 --> 00:20:43.000]  這個心從來不會更改
[00:20:43.000 --> 00:20:45.000]  不在乎人是怎樣
[00:20:45.000 --> 00:20:47.000]  神仍然要走到底
[00:20:47.000 --> 00:20:49.000]  所以有時候他們說一次得夠
[00:20:49.000 --> 00:20:51.000]  永遠得夠
[00:20:51.000 --> 00:20:53.000]  我們有時候好像很難解釋
[00:20:53.000 --> 00:20:55.000]  但我們看到神就是要人走到底
[00:20:55.000 --> 00:20:57.000]  不在乎人的回應是怎樣
[00:20:57.000 --> 00:20:59.000]  要他回到豐盛之地
[00:20:59.000 --> 00:21:01.000]  但我們記得上一次出埃及
[00:21:01.000 --> 00:21:03.000]  以色列人領受了律法
[00:21:03.000 --> 00:21:05.000]  但不能夠進行律法
[00:21:05.000 --> 00:21:07.000]  他們不能夠活在神的心意裡面
[00:21:07.000 --> 00:21:09.000]  他們不能夠在這部分
[00:21:09.000 --> 00:21:11.000]  他們不能夠令到神的名為性
[00:21:11.000 --> 00:21:13.000]  但不能夠活在神的心意裡面
[00:21:13.000 --> 00:21:15.000]  他們不能夠使神的名為性
[00:21:15.000 --> 00:21:17.000]  他們不能夠使神的名為性
[00:21:17.000 --> 00:21:19.000]  但是聖經這裡說
[00:21:19.000 --> 00:21:21.000]  接著之前一章
[00:21:21.000 --> 00:21:23.000]  有大木人為他們寫生
[00:21:23.000 --> 00:21:25.000]  這段就說到
[00:21:25.000 --> 00:21:27.000]  大木人來到之後
[00:21:27.000 --> 00:21:29.000]  就有新的靈在神的子民裡面
[00:21:29.000 --> 00:21:31.000]  這個靈,這段聖經說是神的靈
[00:21:31.000 --> 00:21:33.000]  27節是我的靈
[00:21:33.000 --> 00:21:35.000]  這個靈進入你的心
[00:21:35.000 --> 00:21:37.000]  從一個角度來看
[00:21:37.000 --> 00:21:39.000]  這個靈進入我們的心
[00:21:39.000 --> 00:21:41.000]  洗清我們的內心
[00:21:41.000 --> 00:21:43.000]  好像水一樣洗清我們的內心
[00:21:43.000 --> 00:21:45.000]  讓我們脫離了所有的污穢
[00:21:45.000 --> 00:21:47.000]  使以色列人脫離所有的污穢
[00:21:47.000 --> 00:21:49.000]  棄絕一切的偶像
[00:21:49.000 --> 00:21:51.000]  是他親自自己所做的
[00:21:51.000 --> 00:21:53.000]  而同時當我們領受了這個靈的時候
[00:21:53.000 --> 00:21:55.000]  我們的心會改變
[00:21:55.000 --> 00:21:57.000]  我們會願意順從神的律例
[00:21:57.000 --> 00:21:59.000]  會進行神的典章
[00:21:59.000 --> 00:22:01.000]  律例是什麼呢
[00:22:01.000 --> 00:22:03.000]  律例是一切成文的法規
[00:22:03.000 --> 00:22:05.000]  典章是什麼呢,是神一切的案例
[00:22:05.000 --> 00:22:07.000]  這兩者無論大陸法規
[00:22:07.000 --> 00:22:09.000]  歐洲法規,什麼法規都好
[00:22:09.000 --> 00:22:11.000]  神所有的法規,當他的靈進入我們裡面
[00:22:11.000 --> 00:22:13.000]  我們重新一次肯定
[00:22:13.000 --> 00:22:15.000]  我們的心會願意
[00:22:15.000 --> 00:22:17.000]  活在神的心意裡面
[00:22:17.000 --> 00:22:19.000]  這個神的靈在我們心裡面
[00:22:19.000 --> 00:22:21.000]  每一個人的工作和攪動
[00:22:21.000 --> 00:22:25.000]  神再一次肯定
[00:22:25.000 --> 00:22:27.000]  當他這樣做的時候
[00:22:27.000 --> 00:22:29.000]  以色列人再一次成為他的子民
[00:22:29.000 --> 00:22:31.000]  以色列人就可以
[00:22:31.000 --> 00:22:33.000]  按著神的心意
[00:22:33.000 --> 00:22:35.000]  因為有神的靈在他們裡面
[00:22:35.000 --> 00:22:37.000]  有神的豐盛
[00:22:37.000 --> 00:22:39.000]  這是耶穌基督教你
[00:22:39.000 --> 00:22:41.000]  主禱文的時候第一句所說
[00:22:41.000 --> 00:22:43.000]  我們在天上的父
[00:22:43.000 --> 00:22:45.000]  願人都尊你的名為聖
[00:22:45.000 --> 00:22:47.000]  當耶穌基督這樣說的時候
[00:22:47.000 --> 00:22:49.000]  整個國度的視野擴展不單止以色列人
[00:22:49.000 --> 00:22:51.000]  他說願人都尊你的名為聖
[00:22:51.000 --> 00:22:53.000]  擴展到外邦人
[00:22:53.000 --> 00:22:55.000]  聖靈更新的工作
[00:22:55.000 --> 00:22:57.000]  不單止臨到以色列人
[00:22:57.000 --> 00:22:59.000]  也臨到我們每一個
[00:22:59.000 --> 00:23:01.000]  外邦人的身上
[00:23:01.000 --> 00:23:03.000]  人做不到的
[00:23:03.000 --> 00:23:05.000]  我們要像聖靈
[00:23:05.000 --> 00:23:07.000]  神親自在人的心裡面做到
[00:23:07.000 --> 00:23:09.000]  以致我們活在他的心意裡面
[00:23:09.000 --> 00:23:11.000]  使他的名成為聖
[00:23:11.000 --> 00:23:15.000]  這是神一個奇妙的工作
[00:23:15.000 --> 00:23:17.000]  這也是我們每一個
[00:23:17.000 --> 00:23:19.000]  基督徒在生命裡面
[00:23:19.000 --> 00:23:21.000]  可能你昨天、今天、每一天
[00:23:21.000 --> 00:23:23.000]  經歷的神的奇妙工作
[00:23:23.000 --> 00:23:25.000]  以前我們對神的律法
[00:23:25.000 --> 00:23:27.000]  我們沒有什麼感動
[00:23:27.000 --> 00:23:29.000]  沒有什麼感受
[00:23:29.000 --> 00:23:31.000]  但當神的靈進入我們心裡面
[00:23:31.000 --> 00:23:33.000]  每一天、每一天
[00:23:33.000 --> 00:23:35.000]  我們都不同
[00:23:35.000 --> 00:23:37.000]  剛才說到年齡不能逆轉
[00:23:37.000 --> 00:23:39.000]  聖經不是這樣看的
[00:23:39.000 --> 00:23:41.000]  聖經說我們外體一天一天的毀壞
[00:23:41.000 --> 00:23:43.000]  內心因為神的靈
[00:23:43.000 --> 00:23:45.000]  我們一天生持一天
[00:23:45.000 --> 00:23:47.000]  聖經說到甚至連我們的年齡
[00:23:47.000 --> 00:23:49.000]  在我們裡面
[00:23:49.000 --> 00:23:51.000]  內裡的自我是不斷逆轉
[00:23:51.000 --> 00:23:53.000]  神的工作
[00:23:53.000 --> 00:23:55.000]  在以色列人的身上
[00:23:55.000 --> 00:23:57.000]  不單止在屬靈的層面
[00:23:57.000 --> 00:23:59.000]  也是在他風聖實際的層面
[00:23:59.000 --> 00:24:01.000]  所以29-30節神說
[00:24:01.000 --> 00:24:03.000]  我要救你們脫離一切污穢
[00:24:03.000 --> 00:24:05.000]  然後神說也要令五谷風燈
[00:24:05.000 --> 00:24:07.000]  使你們不再遭遇饑荒
[00:24:07.000 --> 00:24:09.000]  我要使樹木多結果子
[00:24:09.000 --> 00:24:11.000]  田地多出土產
[00:24:11.000 --> 00:24:13.000]  好叫你們不再因饑荒
[00:24:13.000 --> 00:24:15.000]  被列國凌辱
[00:24:15.000 --> 00:24:17.000]  在這裡說到
[00:24:17.000 --> 00:24:19.000]  神單止在屬靈的層面
[00:24:19.000 --> 00:24:21.000]  田地的出產、樹木的收成
[00:24:21.000 --> 00:24:23.000]  農耕文明一切的收入
[00:24:23.000 --> 00:24:25.000]  原來不在天氣的手上
[00:24:25.000 --> 00:24:27.000]  也不在皇帝的手上
[00:24:27.000 --> 00:24:29.000]  原來全部在永生神的手上
[00:24:29.000 --> 00:24:31.000]  神的命位聖
[00:24:31.000 --> 00:24:33.000]  就是要以色列人
[00:24:33.000 --> 00:24:35.000]  再一次在神的風聖裡
[00:24:35.000 --> 00:24:37.000]  不再遭遇饑荒
[00:24:37.000 --> 00:24:39.000]  在這個經文裡屬靈的祝福
[00:24:39.000 --> 00:24:41.000]  和屬世的祝福
[00:24:41.000 --> 00:24:43.000]  在神的面前是並行
[00:24:43.000 --> 00:24:45.000]  所以當我們看到主耶穌來到世界上的時候
[00:24:45.000 --> 00:24:47.000]  他來到這裡做什麼呢?
[00:24:47.000 --> 00:24:49.000]  醫病趕鬼,餵飽人
[00:24:49.000 --> 00:24:51.000]  餵飽流離失所的人
[00:24:51.000 --> 00:24:53.000]  使人復活,使寡婦得到兒子
[00:24:53.000 --> 00:24:55.000]  這一切都是他將顯神國的風聖
[00:24:55.000 --> 00:24:57.000]  他們也不是隨便行這些神蹟
[00:24:57.000 --> 00:24:59.000]  一或走過二千年
[00:24:59.000 --> 00:25:01.000]  我們回望身邊的教堂
[00:25:01.000 --> 00:25:03.000]  都是神風聖的一個表達
[00:25:03.000 --> 00:25:05.000]  當有一群信徒
[00:25:05.000 --> 00:25:07.000]  上一代的信徒
[00:25:07.000 --> 00:25:09.000]  他們願意忠心跟隨神
[00:25:09.000 --> 00:25:11.000]  神就將豐富放在他們身邊
[00:25:11.000 --> 00:25:13.000]  這是我們上一代
[00:25:13.000 --> 00:25:15.000]  甚至你們這一代人
[00:25:15.000 --> 00:25:17.000]  親眼見過、親身經歷過的事情
[00:25:17.000 --> 00:25:19.000]  能否持守到你們的下一代
[00:25:19.000 --> 00:25:21.000]  就視乎我們如何回應神
[00:25:21.000 --> 00:25:23.000]  我們的心是否被聖靈感動
[00:25:23.000 --> 00:25:25.000]  要按神的心意而活
[00:25:25.000 --> 00:25:27.000]  所以神的命的工作
[00:25:27.000 --> 00:25:29.000]  還有第三個層面
[00:25:29.000 --> 00:25:31.000]  就是人的回應
[00:25:31.000 --> 00:25:33.000]  31節
[00:25:33.000 --> 00:25:35.000]  以色列繼續說
[00:25:35.000 --> 00:25:37.000]  那時神繼續藉著以色列說
[00:25:37.000 --> 00:25:39.000]  那時你們不追念自己的惡行
[00:25:39.000 --> 00:25:41.000]  和不好的行為
[00:25:41.000 --> 00:25:43.000]  就因你們的罪孽和可憎的事
[00:25:43.000 --> 00:25:45.000]  厭惡自己
[00:25:45.000 --> 00:25:47.000]  神在他的風聖裡
[00:25:47.000 --> 00:25:49.000]  在聖靈的更新裡
[00:25:49.000 --> 00:25:51.000]  將你們的心
[00:25:51.000 --> 00:25:53.000]  在聖靈的更新裡
[00:25:53.000 --> 00:25:55.000]  不是在他的憤怒裡
[00:25:55.000 --> 00:25:57.000]  神在他的風聖和更新裡
[00:25:57.000 --> 00:25:59.000]  讓以色列人想起自己的行為
[00:25:59.000 --> 00:26:01.000]  然後再想起自己的罪孽
[00:26:01.000 --> 00:26:03.000]  行為是外顯的罪孽
[00:26:03.000 --> 00:26:05.000]  是內心
[00:26:05.000 --> 00:26:07.000]  聖靈的工作
[00:26:07.000 --> 00:26:09.000]  令人從外而內
[00:26:09.000 --> 00:26:11.000]  想起自己的憂憂
[00:26:11.000 --> 00:26:13.000]  一一都想起
[00:26:13.000 --> 00:26:15.000]  神為著他的聖名
[00:26:15.000 --> 00:26:17.000]  藉著耶穌基督賜下聖靈
[00:26:17.000 --> 00:26:19.000]  使我們內心有屬靈的更新
[00:26:19.000 --> 00:26:21.000]  想我們回歸他的風聖
[00:26:21.000 --> 00:26:23.000]  而想我們時時能夠想起
[00:26:23.000 --> 00:26:25.000]  自己的憂憂和罪惡
[00:26:25.000 --> 00:26:27.000]  做這一切
[00:26:27.000 --> 00:26:29.000]  神不是為了我們
[00:26:29.000 --> 00:26:31.000]  神是為了自己的聖名
[00:26:31.000 --> 00:26:33.000]  所以在《守美呼應》裡的《沙爾哲》
[00:26:33.000 --> 00:26:35.000]  神繼續藉著以色列說
[00:26:35.000 --> 00:26:37.000]  你們要知道我這樣做不是為你們
[00:26:37.000 --> 00:26:41.000]  以色列家你們當為自己的行為抱愧蒙羞
[00:26:41.000 --> 00:26:43.000]  這是主耶和華說的
[00:26:43.000 --> 00:26:45.000]  守美呼應
[00:26:45.000 --> 00:26:47.000]  神行事的基準絕不是人的行為
[00:26:47.000 --> 00:26:49.000]  而是祂自己的聖名
[00:26:49.000 --> 00:26:51.000]  祂親自鍍成肉身
[00:26:51.000 --> 00:26:52.000]  成為大木人
[00:26:52.000 --> 00:26:53.000]  藉著祂的死而復活
[00:26:53.000 --> 00:26:54.000]  賜下神的靈
[00:26:54.000 --> 00:26:56.000]  使我們這些外邦人
[00:26:56.000 --> 00:26:57.000]  都成為神的子民
[00:26:57.000 --> 00:26:59.000]  能夠按著神的心意
[00:26:59.000 --> 00:27:00.000]  因為聖靈在我們裡面
[00:27:00.000 --> 00:27:03.000]  活在神想我們回歸的風聖裡面
[00:27:03.000 --> 00:27:05.000]  以致我們有得救的確據
[00:27:05.000 --> 00:27:09.000]  這一切都不是基於我們的行為
[00:27:09.000 --> 00:27:12.000]  而是基於神對自己的聖名的顧惜
[00:27:12.000 --> 00:27:14.000]  所以主耶和華教導我們
[00:27:14.000 --> 00:27:17.000]  元人都尊你名為聖
[00:27:17.000 --> 00:27:20.000]  是建基在以色列的教導
[00:27:20.000 --> 00:27:21.000]  但神顧惜祂的聖名
[00:27:21.000 --> 00:27:24.000]  祂是否一個自戀狂呢?
[00:27:24.000 --> 00:27:25.000]  但我們想
[00:27:25.000 --> 00:27:28.000]  神顧惜祂的聖名是為了誰呢?
[00:27:28.000 --> 00:27:30.000]  神更新祂的子民
[00:27:30.000 --> 00:27:31.000]  按著祂的心意
[00:27:31.000 --> 00:27:33.000]  活在祂的風聖裡面
[00:27:33.000 --> 00:27:35.000]  要顯出給誰看呢?
[00:27:35.000 --> 00:27:36.000]  我們回頭看
[00:27:36.000 --> 00:27:38.000]  出埃及的時候
[00:27:38.000 --> 00:27:41.000]  當摩西在金牛族的事件
[00:27:41.000 --> 00:27:43.000]  呼喊神的聖名的時候
[00:27:43.000 --> 00:27:46.000]  他是在思想著埃及人怎麼看
[00:27:46.000 --> 00:27:48.000]  當十二個探子回報的時候
[00:27:48.000 --> 00:27:51.000]  摩西是關心到列國怎麼看神的聖名
[00:27:51.000 --> 00:27:52.000]  其實神的心裡面
[00:27:52.000 --> 00:27:54.000]  就是未信神的人
[00:27:54.000 --> 00:27:55.000]  他們在列國裡面
[00:27:55.000 --> 00:27:57.000]  怎麼看祂的名
[00:27:57.000 --> 00:27:59.000]  所以神不是一個自戀狂
[00:27:59.000 --> 00:28:00.000]  善知同樣
[00:28:00.000 --> 00:28:02.000]  在以西傑書這樣說
[00:28:02.000 --> 00:28:04.000]  主耶華如此說
[00:28:04.000 --> 00:28:05.000]  我潔淨你們
[00:28:05.000 --> 00:28:08.000]  使你們脫離一切罪孽的日子
[00:28:08.000 --> 00:28:10.000]  必駛城鎮有人居住
[00:28:10.000 --> 00:28:12.000]  廢墟重新建造
[00:28:12.000 --> 00:28:14.000]  這荒蕪的土地
[00:28:14.000 --> 00:28:16.000]  曾被過路的人看為荒蕪
[00:28:16.000 --> 00:28:18.000]  如今卻得以耕種
[00:28:18.000 --> 00:28:19.000]  他們必說
[00:28:19.000 --> 00:28:20.000]  這荒蕪之地
[00:28:20.000 --> 00:28:22.000]  現在成了像伊甸園一樣
[00:28:22.000 --> 00:28:24.000]  這荒涼荒廢毀壞的城鎮
[00:28:24.000 --> 00:28:26.000]  現今堅固有人居住
[00:28:26.000 --> 00:28:28.000]  那時在你們四位
[00:28:28.000 --> 00:28:30.000]  其餘的列國必知道
[00:28:30.000 --> 00:28:32.000]  我耶華修造那毀壞之處
[00:28:32.000 --> 00:28:34.000]  開墾那荒蕪之地
[00:28:34.000 --> 00:28:36.000]  我耶華說了這話
[00:28:36.000 --> 00:28:38.000]  就必成就
[00:28:38.000 --> 00:28:40.000]  在這一刻
[00:28:40.000 --> 00:28:42.000]  耶華顧念的不是他自己
[00:28:42.000 --> 00:28:45.000]  是顧念他的聖名顯微聖的時候
[00:28:45.000 --> 00:28:47.000]  列國的人再回頭看
[00:28:47.000 --> 00:28:49.000]  他們能夠認識耶華
[00:28:49.000 --> 00:28:51.000]  那種認識
[00:28:51.000 --> 00:28:53.000]  他是想以色列能夠成為伊甸園
[00:28:53.000 --> 00:28:55.000]  他想列國成為伊甸園
[00:28:55.000 --> 00:28:59.000]  他想回復創造整個的風聖和美好
[00:28:59.000 --> 00:29:02.000]  這是神逆轉世界的心意
[00:29:02.000 --> 00:29:05.000]  可能人很多的趨勢不能逆轉
[00:29:05.000 --> 00:29:06.000]  但是神這個逆轉
[00:29:06.000 --> 00:29:08.000]  卻是不能被逆轉的
[00:29:08.000 --> 00:29:11.000]  就是神要我們回歸創造的風聖
[00:29:11.000 --> 00:29:13.000]  甚至不單止創造的風聖
[00:29:13.000 --> 00:29:15.000]  那一刻毀壞的城鎮
[00:29:15.000 --> 00:29:18.000]  現今堅固有人居住
[00:29:18.000 --> 00:29:20.000]  堅固的城鎮再一次出現
[00:29:20.000 --> 00:29:22.000]  是在說神的君王要再一次臨到
[00:29:22.000 --> 00:29:24.000]  才有堅固的城鎮
[00:29:24.000 --> 00:29:28.000]  神很想有大位的君王能夠牧養我們
[00:29:28.000 --> 00:29:30.000]  有堡壘再讓人居住
[00:29:30.000 --> 00:29:33.000]  這也是以色列人當日能夠大逆轉
[00:29:33.000 --> 00:29:35.000]  上帝的心意
[00:29:35.000 --> 00:29:37.000]  而這個大逆轉
[00:29:37.000 --> 00:29:41.000]  我們知道何時出現呢?
[00:29:41.000 --> 00:29:44.000]  就是當神察顯自己的獨生而知
[00:29:44.000 --> 00:29:46.000]  耶穌基督這個大牧人來到的時候
[00:29:46.000 --> 00:29:48.000]  當祂來到
[00:29:48.000 --> 00:29:49.000]  我們再釘死
[00:29:49.000 --> 00:29:51.000]  祂再賜下聖靈
[00:29:51.000 --> 00:29:53.000]  所以能夠這個逆轉
[00:29:53.000 --> 00:29:56.000]  是牽涉我們如何看待耶穌基督的
[00:29:56.000 --> 00:29:57.000]  但當耶穌基督來到的時候
[00:29:57.000 --> 00:30:00.000]  不是每一個以色列人都接受這個逆轉
[00:30:00.000 --> 00:30:03.000]  我們看《馬太福音》十二章二十四節的時候
[00:30:03.000 --> 00:30:05.000]  當耶穌基督趕鬼
[00:30:05.000 --> 00:30:06.000]  聖經記載法利賽人這樣說
[00:30:06.000 --> 00:30:11.000]  「這個人趕鬼,無非是靠著鬼王別西卜罷了」
[00:30:11.000 --> 00:30:14.000]  他們看見耶穌能夠趕鬼
[00:30:14.000 --> 00:30:17.000]  不過他說祂靠著鬼王趕鬼
[00:30:17.000 --> 00:30:20.000]  那麼你作為耶穌還能夠說哪一句呢?
[00:30:20.000 --> 00:30:22.000]  其實你不能很回應
[00:30:22.000 --> 00:30:26.000]  你連趕鬼這麼奇妙的事都在他們面前顯現
[00:30:26.000 --> 00:30:28.000]  藉著聖靈的工作才做到的事
[00:30:28.000 --> 00:30:29.000]  在他們面前顯現
[00:30:29.000 --> 00:30:31.000]  不過他們的結論就是
[00:30:31.000 --> 00:30:32.000]  你真的很厲害
[00:30:32.000 --> 00:30:34.000]  不過你靠著鬼王而已
[00:30:34.000 --> 00:30:36.000]  你能夠做到這些事情
[00:30:36.000 --> 00:30:39.000]  所以耶穌在之後說了一句很嚴重的話
[00:30:39.000 --> 00:30:42.000]  「凡說話干犯人子耶穌的
[00:30:42.000 --> 00:30:44.000]  還可得赦免
[00:30:44.000 --> 00:30:46.000]  但是說話干犯聖靈的
[00:30:46.000 --> 00:30:49.000]  今世來世,還不得赦免」
[00:30:49.000 --> 00:30:52.000]  法利賽人明明看見聖靈的工作
[00:30:52.000 --> 00:30:55.000]  卻是將它歸在鬼王的身上
[00:30:55.000 --> 00:30:57.000]  是不能赦免的
[00:30:57.000 --> 00:31:00.000]  因為當他這樣看耶穌的時候
[00:31:00.000 --> 00:31:02.000]  他都不接受耶穌基督的救恩
[00:31:02.000 --> 00:31:05.000]  聖靈的工作明顯在主耶穌的身上傾倒而出
[00:31:05.000 --> 00:31:09.000]  但是人心因自己心裡的剛硬而拒絕
[00:31:09.000 --> 00:31:10.000]  明明看見神的能力
[00:31:10.000 --> 00:31:11.000]  看見神的工作
[00:31:11.000 --> 00:31:13.000]  看見先知應許的成就
[00:31:13.000 --> 00:31:16.000]  不過他們說這是鬼王趕鬼
[00:31:16.000 --> 00:31:18.000]  其實等同於在抗拒聖經的寓言
