
[00:00:00.000 --> 00:00:07.000]  今天不知道大家有沒有發現這個禮堂有一個小小的不同
[00:18:24.000 --> 00:18:25.000]  他沒有做錯什麼
[00:18:25.000 --> 00:18:28.000]  但總之很容易被人欺負
[00:18:28.000 --> 00:18:30.000]  葉弟兄說他初中的時候
[00:18:30.000 --> 00:18:32.000]  他也試過被人欺凌
[00:18:32.000 --> 00:18:35.000]  他說幸好自己有殘障
[00:18:35.000 --> 00:18:38.000]  加上身邊也有對他好的同學
[00:18:38.000 --> 00:18:41.000]  所以他受到欺凌也不是很嚴重
[00:18:41.000 --> 00:18:47.000]  但反而有兩位同學一直受欺凌直到畢業
[00:18:47.000 --> 00:18:49.000]  當然他所見到的欺凌
[00:18:49.000 --> 00:18:53.000]  不是日本那種將人逼死的殘暴行為
[00:18:53.000 --> 00:18:56.000]  基本上都是冷暴力
[00:18:56.000 --> 00:18:57.000]  什麼叫冷暴力呢
[00:18:57.000 --> 00:19:01.000]  就是大部分同學都不會和他聊天
[00:19:01.000 --> 00:19:03.000]  不會幫他
[00:19:03.000 --> 00:19:05.000]  不會碰他的隨身物品
[00:19:05.000 --> 00:19:07.000]  如果不小心碰到
[00:19:07.000 --> 00:19:10.000]  就會馬上特意去洗手
[00:19:10.000 --> 00:19:14.000]  雖然這些不是肉體上的暴力
[00:19:14.000 --> 00:19:18.000]  但這些行為實際是告訴被欺凌的人
[00:19:18.000 --> 00:19:23.000]  我們將你當成會傳播病毒的人
[00:19:23.000 --> 00:19:29.000]  漸漸地無意識地踐踏著那個人的尊嚴
[00:19:29.000 --> 00:19:34.000]  這個比明目張膽的暴力造成更大的傷害
[00:19:34.000 --> 00:19:38.000]  要很長的時間去治療
[00:19:38.000 --> 00:19:43.000]  一方面他也很討厭那些曾經欺凌過他的人
[00:19:43.000 --> 00:19:47.000]  但另一方面他又去欺凌人
[00:19:47.000 --> 00:19:49.000]  為什麼會這樣呢
[00:19:49.000 --> 00:19:51.000]  其實很簡單
[00:19:51.000 --> 00:19:54.000]  就是因為當人人都欺凌他的時候
[00:19:54.000 --> 00:19:57.000]  我為了自保
[00:19:57.000 --> 00:19:59.000]  我就站在這群人那裡
[00:19:59.000 --> 00:20:01.000]  一起欺凌他
[00:20:01.000 --> 00:20:06.000]  所以他也知道自己不對
[00:20:06.000 --> 00:20:10.000]  他說這個就是與生俱來的罪性
[00:20:10.000 --> 00:20:12.000]  明知道是錯
[00:20:12.000 --> 00:20:14.000]  不過仍然去做
[00:20:14.000 --> 00:20:18.000]  藉此釋放內在的私慾
[00:20:18.000 --> 00:20:20.000]  無獨有偶
[00:20:20.000 --> 00:20:24.000]  最近又看到一個很難過的新聞
[00:20:24.000 --> 00:20:28.000]  幾天前的馬鞍山的中學
[00:20:28.000 --> 00:20:32.000]  有一位男生因為被欺凌墮樓身亡
[00:20:32.000 --> 00:20:35.000]  這是16歲中四的同學
[00:20:35.000 --> 00:20:37.000]  2月份的事
[00:20:37.000 --> 00:20:42.000]  家屬說他由小四開始就被同學欺凌
[00:20:42.000 --> 00:20:44.000]  向他勒索金錢
[00:20:44.000 --> 00:20:46.000]  剪爛他的校服等等
[00:20:46.000 --> 00:20:48.000]  真的很慘
[00:20:48.000 --> 00:20:50.000]  我舉個例子
[00:20:50.000 --> 00:20:52.000]  欺凌只是一個例子
[00:20:52.000 --> 00:20:57.000]  是反映出人的與生俱來的罪性
[00:20:57.000 --> 00:20:59.000]  好像弟兄說得很對
[00:20:59.000 --> 00:21:01.000]  所以弟兄姐妹
[00:21:01.000 --> 00:21:04.000]  可能你沒有欺凌過人
[00:21:04.000 --> 00:21:07.000]  但你信主的時候
[00:21:07.000 --> 00:21:10.000]  有沒有曾經為你的罪
[00:21:10.000 --> 00:21:14.000]  而感到責心呢?
[00:21:14.000 --> 00:21:18.000]  有沒有悔改?
[00:21:18.000 --> 00:21:22.000]  如果沒有曾經為自己的罪感到責心
[00:21:22.000 --> 00:21:28.000]  大概都不會有深切的悔改
[00:21:28.000 --> 00:21:30.000]  所以弟兄姐妹
[00:21:30.000 --> 00:21:32.000]  當你聽到的時候
[00:21:32.000 --> 00:21:36.000]  當你崇拜團契查經的時候
[00:21:36.000 --> 00:21:39.000]  當你個人靈修讀經的時候
[00:21:39.000 --> 00:21:43.000]  有沒有經歷過聖靈的光照
[00:21:43.000 --> 00:21:47.000]  光照你內心的黑暗
[00:21:47.000 --> 00:21:49.000]  如果有
[00:21:49.000 --> 00:21:52.000]  你有什麼反應呢?
[00:21:52.000 --> 00:21:55.000]  是不是只是當累積了頭腦知識
[00:21:55.000 --> 00:21:58.000]  我又明白聖經多了一點
[00:21:58.000 --> 00:22:01.000]  有沒有悔改呢?
[00:22:01.000 --> 00:22:03.000]  從自我中心
[00:22:03.000 --> 00:22:08.000]  轉變為以神為中心
[00:22:08.000 --> 00:22:11.000]  我們已經看了彼得第一個吩咐
[00:22:11.000 --> 00:22:13.000]  悔改
[00:22:13.000 --> 00:22:15.000]  我們再看第二個
[00:22:15.000 --> 00:22:18.000]  就是接受洗禮
[00:22:18.000 --> 00:22:21.000]  第38節就是這節經文
[00:22:21.000 --> 00:22:23.000]  第二個命令的動詞
[00:22:23.000 --> 00:22:26.000]  受洗
[00:22:26.000 --> 00:22:30.000]  受洗對於當時的猶太群眾來說
[00:22:30.000 --> 00:22:31.000]  其實都不陌生的
[00:22:31.000 --> 00:22:32.000]  為什麼呢?
[00:22:32.000 --> 00:22:34.000]  不是他們會
[00:22:34.000 --> 00:22:37.000]  是當時的外邦人
[00:22:37.000 --> 00:22:40.000]  外邦人如果想信猶太教
[00:22:40.000 --> 00:22:41.000]  想加入猶太教
[00:22:41.000 --> 00:22:44.000]  他就會接受洗禮
[00:22:44.000 --> 00:22:47.000]  因為洗禮就象徵著
[00:22:47.000 --> 00:22:51.000]  他和外邦人的背景一刀兩斷
[00:22:51.000 --> 00:22:53.000]  藉著洗禮
[00:22:53.000 --> 00:22:56.000]  他就離開外邦人的罪惡和背景
[00:22:56.000 --> 00:22:57.000]  洗淨他的污穢
[00:22:57.000 --> 00:22:59.000]  重新做人
[00:22:59.000 --> 00:23:01.000]  並且加入猶太教
[00:23:01.000 --> 00:23:03.000]  加入新的屬靈群體
[00:23:03.000 --> 00:23:05.000]  當然現在我們理解
[00:23:05.000 --> 00:23:07.000]  就是加入教會
[00:23:07.000 --> 00:23:10.000]  所以彼得的要求
[00:23:10.000 --> 00:23:11.000]  你想想
[00:23:11.000 --> 00:23:14.000]  對那些很勁權的猶太人來說
[00:23:14.000 --> 00:23:17.000]  容易嗎?
[00:23:17.000 --> 00:23:19.000]  一點都不容易
[00:23:19.000 --> 00:23:21.000]  我是一個勁權的猶太人
[00:23:21.000 --> 00:23:25.000]  我怎會像他們那些外邦人
[00:23:25.000 --> 00:23:27.000]  那麼罪惡、那麼污穢呢?
[00:23:27.000 --> 00:23:29.000]  對不對?
[00:23:29.000 --> 00:23:31.000]  洗禮是給他們的
[00:23:31.000 --> 00:23:33.000]  不是給我
[00:23:33.000 --> 00:23:36.000]  以前他們要加入猶太教
[00:23:36.000 --> 00:23:38.000]  洗禮是給那些外邦人的
[00:23:38.000 --> 00:23:41.000]  現在彼得說要受洗
[00:23:41.000 --> 00:23:44.000]  那就是說我像他們那樣
[00:23:44.000 --> 00:23:45.000]  是不是?
[00:23:45.000 --> 00:23:47.000]  明白了嗎?
[00:23:47.000 --> 00:23:49.000]  其實很不容易
[00:23:49.000 --> 00:23:51.000]  動作很簡單
[00:23:51.000 --> 00:23:53.000]  但是那個意義
[00:23:53.000 --> 00:23:57.000]  你真的要有深切的責心、畏罪、悔改
[00:23:57.000 --> 00:23:59.000]  才會的
[00:23:59.000 --> 00:24:01.000]  是不是?
[00:24:01.000 --> 00:24:03.000]  幸好他們剛才解釋了
[00:24:03.000 --> 00:24:05.000]  他們真的責心
[00:24:05.000 --> 00:24:07.000]  他們知道他們釘死了耶穌基督
[00:24:07.000 --> 00:24:08.000]  是不是?
[00:24:08.000 --> 00:24:09.000]  所以他們責心
[00:24:09.000 --> 00:24:11.000]  他們願意悔改
[00:24:11.000 --> 00:24:13.000]  他們願意承認
[00:24:13.000 --> 00:24:14.000]  其實他們的罪惡
[00:24:14.000 --> 00:24:16.000]  就和那些外邦人一樣
[00:24:16.000 --> 00:24:20.000]  他們願意去接受這個愛在的禮儀
[00:24:20.000 --> 00:24:24.000]  因為他們先有畏罪去悔改
[00:24:24.000 --> 00:24:25.000]  受洗之前
[00:24:25.000 --> 00:24:28.000]  彼得提到是奉耶穌基督的名
[00:24:28.000 --> 00:24:30.000]  名是代表整個人
[00:24:30.000 --> 00:24:32.000]  代表他的特質
[00:24:32.000 --> 00:24:33.000]  他的身份
[00:24:33.000 --> 00:24:35.000]  所以奉耶穌基督的名
[00:24:35.000 --> 00:24:36.000]  就是表示那個人
[00:24:36.000 --> 00:24:40.000]  他是依靠耶穌基督所賦予的權柄去做
[00:24:40.000 --> 00:24:46.000]  並且去和耶穌基督建立關係
[00:24:46.000 --> 00:24:48.000]  一個效忠於他
[00:24:48.000 --> 00:24:51.000]  永遠屬於他的關係
[00:24:51.000 --> 00:24:52.000]  剛才就試過
[00:24:52.000 --> 00:24:53.000]  有沒有留意
[00:24:53.000 --> 00:24:54.000]  主我們屬於你
[00:24:54.000 --> 00:24:55.000]  是不是?
[00:24:55.000 --> 00:24:58.000]  我是屬於主耶穌
[00:24:58.000 --> 00:25:03.000]  是這種相屬的關係
[00:25:03.000 --> 00:25:05.000]  在我的團體最近有一個新人組
[00:25:05.000 --> 00:25:08.000]  有一位未信的朋友參加
[00:25:08.000 --> 00:25:09.000]  每次都來
[00:25:09.000 --> 00:25:12.000]  其實我也很欣賞他
[00:25:12.000 --> 00:25:15.000]  有一次
[00:25:15.000 --> 00:25:16.000]  講完一針見血的福音
[00:25:16.000 --> 00:25:18.000]  小組討論
[00:25:18.000 --> 00:25:19.000]  就問他
[00:25:19.000 --> 00:25:22.000]  你願不願意信主?
[00:25:22.000 --> 00:25:23.000]  他很客氣
[00:25:23.000 --> 00:25:24.000]  他說
[00:25:24.000 --> 00:25:26.000]  每個宗教都是導人向善
[00:25:26.000 --> 00:25:28.000]  其實都是差不多的
[00:25:28.000 --> 00:25:29.000]  是不是很熟悉?
[00:25:29.000 --> 00:25:30.000]  聽下去
[00:25:30.000 --> 00:25:33.000]  可能我們信主前都是這樣想
[00:25:33.000 --> 00:25:35.000]  都是導人向善
[00:25:35.000 --> 00:25:38.000]  信基督教都是好的
[00:25:38.000 --> 00:25:40.000]  你明白他的意思
[00:25:40.000 --> 00:25:42.000]  就是我不會信
[00:25:42.000 --> 00:25:43.000]  他太太是基督徒
[00:25:43.000 --> 00:25:45.000]  他不是基督徒
[00:25:45.000 --> 00:25:48.000]  我跟他說
[00:25:48.000 --> 00:25:50.000]  是的
[00:25:50.000 --> 00:25:51.000]  基督教和其他宗教
[00:25:51.000 --> 00:25:53.000]  有一點點相似的地方
[00:25:53.000 --> 00:25:55.000]  在道德教訓上
[00:25:55.000 --> 00:25:58.000]  有一個很不相似的地方
[00:25:58.000 --> 00:26:03.000]  基督教是和神建立關係
[00:26:03.000 --> 00:26:05.000]  一個愛的關係
[00:26:05.000 --> 00:26:07.000]  一個忠於他的關係
[00:26:07.000 --> 00:26:09.000]  我們不是加入一個教
[00:26:09.000 --> 00:26:12.000]  不是一個教化
[00:26:12.000 --> 00:26:16.000]  不是要接受一套教化的道理
[00:26:16.000 --> 00:26:20.000]  不是單純地加入一個組織
[00:26:20.000 --> 00:26:22.000]  我們和神建立一個
[00:26:22.000 --> 00:26:25.000]  相愛相屬的關係
[00:26:25.000 --> 00:26:28.000]  溫慧耀博士用一個好字
[00:26:28.000 --> 00:26:30.000]  用一個哲學的說法
[00:26:30.000 --> 00:26:34.000]  神是一個有情的絕對他者
[00:26:34.000 --> 00:26:36.000]  OK
[00:26:36.000 --> 00:26:38.000]  哲學的字眼
[00:26:38.000 --> 00:26:39.000]  絕對的他者
[00:26:39.000 --> 00:26:40.000]  祂不是我
[00:26:40.000 --> 00:26:41.000]  是他者
[00:26:41.000 --> 00:26:42.000]  絕對的
[00:26:42.000 --> 00:26:43.000]  很偉大的
[00:26:43.000 --> 00:26:44.000]  很超越的
[00:26:44.000 --> 00:26:45.000]  但祂很有情
[00:26:45.000 --> 00:26:46.000]  祂不是很冰冷
[00:26:46.000 --> 00:26:47.000]  明白嗎?
[00:26:47.000 --> 00:26:48.000]  這麼偉大的神
[00:26:48.000 --> 00:26:50.000]  但祂又很愛我
[00:26:50.000 --> 00:26:52.000]  不是很遙遠
[00:26:52.000 --> 00:26:53.000]  很近
[00:26:53.000 --> 00:26:55.000]  有情的絕對他者
[00:26:55.000 --> 00:26:58.000]  我就是和神學說
[00:26:58.000 --> 00:27:01.000]  一個有慧格的神
[00:27:01.000 --> 00:27:02.000]  不是自己的道理
[00:27:02.000 --> 00:27:04.000]  我不是自己接受道理
[00:27:04.000 --> 00:27:05.000]  一些教化
[00:27:05.000 --> 00:27:07.000]  我和這個有慧格的神
[00:27:07.000 --> 00:27:09.000]  建立關係
[00:27:09.000 --> 00:27:10.000]  洗禮
[00:27:10.000 --> 00:27:11.000]  這個外在的禮儀
[00:27:11.000 --> 00:27:13.000]  就是表示我的內心
[00:27:13.000 --> 00:27:15.000]  和這個有情的絕對他者
[00:27:15.000 --> 00:27:17.000]  即是耶穌基督
[00:27:17.000 --> 00:27:19.000]  我向祂悔改
[00:27:19.000 --> 00:27:23.000]  我建立一個忠於祂的關係
[00:27:23.000 --> 00:27:27.000]  這個就是洗禮的意義
[00:27:27.000 --> 00:27:29.000]  所以當我們第一悔改
[00:27:29.000 --> 00:27:31.000]  第二接受洗禮的時候
[00:27:31.000 --> 00:27:34.000]  彼得說有兩個結果會發生
[00:27:34.000 --> 00:27:36.000]  就是38節的下半節
[00:27:36.000 --> 00:27:37.000]  彼得說什麼呢?
[00:27:37.000 --> 00:27:40.000]  洗禮地的罪得赦免
[00:27:40.000 --> 00:27:43.000]  就會領受所賜的聖靈
[00:27:43.000 --> 00:27:44.000]  即是說有兩個結果
[00:27:44.000 --> 00:27:45.000]  第一
[00:27:45.000 --> 00:27:46.000]  罪得赦免
[00:27:46.000 --> 00:27:47.000]  第二
[00:27:47.000 --> 00:27:49.000]  領受聖靈
[00:27:49.000 --> 00:27:51.000]  所賜的聖靈
[00:27:51.000 --> 00:27:54.000]  原文是聖靈的禮物
[00:27:54.000 --> 00:27:56.000]  英文聖經翻譯是
[00:27:56.000 --> 00:27:59.000]  The gift of the Holy Spirit
[00:27:59.000 --> 00:28:00.000]  即是說
[00:28:00.000 --> 00:28:03.000]  禮物就是聖靈
[00:28:03.000 --> 00:28:05.000]  新譯本我覺得翻譯得很好
[00:28:05.000 --> 00:28:06.000]  就是
[00:28:06.000 --> 00:28:07.000]  就必領受聖靈
[00:28:07.000 --> 00:28:12.000]  那白白的恩典
[00:28:12.000 --> 00:28:14.000]  聖靈是神所應許
[00:28:14.000 --> 00:28:16.000]  在末世的時候
[00:28:16.000 --> 00:28:18.000]  賜給屬神的子民
[00:28:18.000 --> 00:28:21.000]  是一個白白的恩典
[00:28:21.000 --> 00:28:22.000]  那你會覺得
[00:28:22.000 --> 00:28:24.000]  有什麼特別呢?
[00:28:24.000 --> 00:28:25.000]  很特別啊
[00:28:25.000 --> 00:28:27.000]  從教育的角度
[00:28:27.000 --> 00:28:28.000]  你知不知道教育裡面
[00:28:28.000 --> 00:28:30.000]  每一個信奉耶和華的人
[00:28:30.000 --> 00:28:34.000]  是不是每一個都可以領受聖靈?
[00:28:34.000 --> 00:28:36.000]  是不是?
[00:28:36.000 --> 00:28:38.000]  是不是每一個信奉耶和華的人
[00:28:38.000 --> 00:28:40.000]  都可以領受聖靈?
[00:28:40.000 --> 00:28:41.000]  不是的
[00:28:41.000 --> 00:28:43.000]  是極少數的人
[00:28:43.000 --> 00:28:45.000]  才有的
[00:28:45.000 --> 00:28:47.000]  祭司、先知、君王
[00:28:47.000 --> 00:28:49.000]  他們才有的
[00:28:49.000 --> 00:28:51.000]  是極少數的人
[00:28:51.000 --> 00:28:53.000]  但是新約時代
[00:28:53.000 --> 00:28:55.000]  五旬節之後
[00:28:55.000 --> 00:28:57.000]  所有願意接受耶穌基督
[00:28:57.000 --> 00:28:59.000]  做救主和生命之主的人
[00:28:59.000 --> 00:29:03.000]  都會領受聖靈這份大禮物
[00:29:03.000 --> 00:29:04.000]  你說
[00:29:04.000 --> 00:29:07.000]  救約的人見到我們
[00:29:07.000 --> 00:29:09.000]  真的羨慕到暈啊
[00:29:09.000 --> 00:29:11.000]  我沒有聖靈
[00:29:11.000 --> 00:29:12.000]  你有啊
[00:29:12.000 --> 00:29:13.000]  神對你真是好啊
[00:29:13.000 --> 00:29:15.000]  神多麼愛你啊
[00:29:15.000 --> 00:29:16.000]  我沒有啊
[00:29:16.000 --> 00:29:18.000]  多麼想有啊
[00:29:18.000 --> 00:29:20.000]  我沒有理由
[00:29:20.000 --> 00:29:24.000]  救約的人很羨慕我們
[00:29:24.000 --> 00:29:27.000]  洗禮之後
[00:29:27.000 --> 00:29:28.000]  要澄清一下
[00:29:28.000 --> 00:29:31.000]  這裡好像說到
[00:29:31.000 --> 00:29:32.000]  使徒行傳是不是說
[00:29:32.000 --> 00:29:35.000]  洗禮之後才會領受聖靈呢?
[00:29:35.000 --> 00:29:38.000]  好像有時間上的先後次序
[00:29:38.000 --> 00:29:40.000]  先受洗
[00:29:40.000 --> 00:29:41.000]  後領受聖靈
[00:29:41.000 --> 00:29:43.000]  這裡好像是這樣說
[00:29:43.000 --> 00:29:45.000]  你要留意一下
[00:29:45.000 --> 00:29:48.000]  這裡是這麼說的
[00:29:48.000 --> 00:29:49.000]  是對的
[00:29:49.000 --> 00:29:50.000]  但是第十章
[00:29:50.000 --> 00:29:53.000]  聖靈是先於受洗
[00:29:53.000 --> 00:29:54.000]  聖靈降臨
[00:29:54.000 --> 00:29:55.000]  是比洗禮還要早
[00:29:55.000 --> 00:29:56.000]  在第十章
[00:29:56.000 --> 00:29:57.000]  高利樓事件
[00:29:57.000 --> 00:29:59.000]  在第十九章
[00:29:59.000 --> 00:30:01.000]  又相反了
[00:30:01.000 --> 00:30:03.000]  是施洗的過程
[00:30:03.000 --> 00:30:05.000]  聖靈就降臨了
[00:30:05.000 --> 00:30:07.000]  明白了嗎?
[00:30:07.000 --> 00:30:09.000]  所以哪個先
[00:30:09.000 --> 00:30:10.000]  哪個後呢?
[00:30:10.000 --> 00:30:11.000]  其實在使徒行傳
[00:30:11.000 --> 00:30:14.000]  不同的事件裡面
[00:30:14.000 --> 00:30:16.000]  經常都不同
[00:30:16.000 --> 00:30:18.000]  不是一致的
[00:30:18.000 --> 00:30:19.000]  所以其實
[00:30:19.000 --> 00:30:20.000]  那個先後次序
[00:30:20.000 --> 00:30:22.000]  不是最關鍵
[00:30:22.000 --> 00:30:24.000]  關鍵是我們的內心
[00:30:24.000 --> 00:30:26.000]  有向神悔改
[00:30:26.000 --> 00:30:27.000]  接受耶穌基督
[00:30:27.000 --> 00:30:29.000]  我們藉著洗禮之後
[00:30:29.000 --> 00:30:32.000]  聖靈就繼續在我們心裡面
[00:30:32.000 --> 00:30:34.000]  去動功
[00:30:34.000 --> 00:30:35.000]  改變我們
[00:30:35.000 --> 00:30:37.000]  也讓我們結出更多果子
[00:30:37.000 --> 00:30:41.000]  以及代表我們加入一個尼賽亞群體
[00:30:41.000 --> 00:30:43.000]  就是教會了
[00:30:43.000 --> 00:30:46.000]  有位弟兄
[00:30:46.000 --> 00:30:48.000]  如果你印象好的
[00:30:48.000 --> 00:30:49.000]  他也在這裡分享過
[00:30:49.000 --> 00:30:51.000]  他的水禮見證
[00:30:51.000 --> 00:30:53.000]  葉國良弟兄
[00:30:53.000 --> 00:30:55.000]  大家在教會的網頁
[00:30:55.000 --> 00:30:57.000]  也可以找到他的見證
[00:30:57.000 --> 00:30:58.000]  他的題目叫
[00:30:58.000 --> 00:31:01.000]  「甩皮甩鬚的信徒」
[00:31:01.000 --> 00:31:02.000]  他也說到
[00:31:02.000 --> 00:31:04.000]  他信了很多年
[00:31:04.000 --> 00:31:06.000]  但他很遲才受洗
[00:31:06.000 --> 00:31:08.000]  他信主之後
[00:31:08.000 --> 00:31:12.000]  他坦言過著一個市井信徒的生活
[00:31:12.000 --> 00:31:14.000]  沒有敬畏神的心
[00:31:14.000 --> 00:31:15.000]  他也知道
[00:31:15.000 --> 00:31:18.000]  他的生活和領受救恩不相稱
[00:31:18.000 --> 00:31:20.000]  具體來說是什麼呢?
[00:31:20.000 --> 00:31:24.000]  就是他一直保持著賭錢的習慣
[00:31:24.000 --> 00:31:26.000]  很多投機的心態
[00:31:26.000 --> 00:31:30.000]  太太其實早就準備好接受洗禮
[00:31:30.000 --> 00:31:34.000]  但她因為被賭馬的習慣所纏繞
[00:31:34.000 --> 00:31:36.000]  所以一直拖拖拖
[00:31:36.000 --> 00:31:38.000]  我還未準備好
[00:31:38.000 --> 00:31:39.000]  我還在賭馬
[00:31:39.000 --> 00:31:41.000]  怎麼受洗呢?
[00:31:41.000 --> 00:31:43.000]  這樣也對
[00:31:43.000 --> 00:31:45.000]  要先戒除壞習慣
[00:31:45.000 --> 00:31:49.000]  有一次他腦海裡有聲音
[00:31:49.000 --> 00:31:54.000]  後來太太患癌
[00:31:54.000 --> 00:31:58.000]  他聽到腦海裡有聲音跟他說
[00:32:01.000 --> 00:32:04.000]  原來這幾年的不開心工作
[00:32:04.000 --> 00:32:08.000]  是神一直預備好對他的安慰
[00:32:08.000 --> 00:32:10.000]  當他又在想
[00:32:10.000 --> 00:32:12.000]  太太可能隨時離開世界
[00:32:12.000 --> 00:32:15.000]  他又聽到聖靈跟他說
[00:32:15.000 --> 00:32:17.000]  我又說要把她帶走嗎?
[00:32:17.000 --> 00:32:19.000]  我沒有說要把她帶走
[00:32:19.000 --> 00:32:23.000]  在他人生最黑暗的日子
[00:32:23.000 --> 00:32:25.000]  他形容神用慈情愛索
[00:32:25.000 --> 00:32:28.000]  來將他拉到神的面前
[00:32:28.000 --> 00:32:31.000]  是要顯明神奇妙的作為
[00:32:31.000 --> 00:32:35.000]  所以我看到什麼呢?
[00:32:35.000 --> 00:32:38.000]  他聽到神跟他說話
[00:32:38.000 --> 00:32:41.000]  他不但戒除壞習慣
[00:32:41.000 --> 00:32:43.000]  即是他有悔改
[00:32:43.000 --> 00:32:48.000]  他還跟這個活著又有情又偉大的神
[00:32:48.000 --> 00:32:50.000]  他跟他有溝通
[00:32:50.000 --> 00:32:52.000]  這就叫做關係
[00:32:52.000 --> 00:32:55.000]  他聽到神跟他說話
[00:32:55.000 --> 00:32:57.000]  他聽到神安慰他
[00:32:58.000 --> 00:33:00.000]  他以前覺得賭錢很過癮
[00:33:00.000 --> 00:33:03.000]  他現在覺得是浪費我的時間
[00:33:03.000 --> 00:33:06.000]  他不想再做沒意義的事情
[00:33:06.000 --> 00:33:09.000]  是不是價值觀改變了?
[00:33:09.000 --> 00:33:12.000]  價值觀變了,行為也變了
[00:33:12.000 --> 00:33:15.000]  他跟神的關係也親密了
[00:33:15.000 --> 00:33:19.000]  所以他決定要受洗
[00:33:19.000 --> 00:33:22.000]  要跟太太一起受洗
[00:33:24.000 --> 00:33:27.000]  就是這種忠於主,念於主的關係
[00:33:27.000 --> 00:33:29.000]  我們不是只信一個教
[00:33:29.000 --> 00:33:32.000]  接受一些教化的道理
[00:33:32.000 --> 00:33:34.000]  是跟愛的神
[00:33:34.000 --> 00:33:37.000]  一個偉大又超越又有情的神
[00:33:37.000 --> 00:33:39.000]  去建立關係
[00:33:39.000 --> 00:33:41.000]  第38節
[00:33:41.000 --> 00:33:43.000]  要悔改,要受洗
[00:33:43.000 --> 00:33:46.000]  目的就是要聚得赦免
[00:33:46.000 --> 00:33:49.000]  和領受聖靈這份恩典
[00:33:49.000 --> 00:33:50.000]  為什麼呢?
[00:33:50.000 --> 00:33:51.000]  經文有說
[00:33:51.000 --> 00:33:53.000]  有解釋的原因
[00:33:53.000 --> 00:33:55.000]  就是第39節
[00:33:55.000 --> 00:33:58.000]  第39節,這次請姐妹讀
[00:33:58.000 --> 00:34:14.000]  好,第39節一開始是因為
[00:34:14.000 --> 00:34:19.000]  所以在解釋上面第38節的原因
[00:34:19.000 --> 00:34:20.000]  因為
[00:34:22.000 --> 00:34:23.000]  因為這個應許
[00:34:23.000 --> 00:34:25.000]  什麼應許呢?
[00:34:25.000 --> 00:34:27.000]  就是上文第16節
[00:34:27.000 --> 00:34:29.000]  看回你的輔助經文
[00:34:29.000 --> 00:34:31.000]  第16節一開始是說
[00:34:31.000 --> 00:34:33.000]  先知若以
[00:34:33.000 --> 00:34:35.000]  若以先知應許
[00:34:35.000 --> 00:34:38.000]  神會將聖靈囂冠下來
[00:34:38.000 --> 00:34:39.000]  就是這個應許
[00:34:39.000 --> 00:34:41.000]  舊約一早已經應許了
[00:34:41.000 --> 00:34:43.000]  如今這個應許
[00:34:43.000 --> 00:34:45.000]  不單止實現在仕徒的身上
[00:34:45.000 --> 00:34:48.000]  也是為了你們
[00:34:48.000 --> 00:34:51.000]  你們原文是放在這句最開頭
[00:34:51.000 --> 00:34:53.000]  所以強調你們
[00:34:53.000 --> 00:34:57.000]  這個應許是為你們實現的
[00:34:57.000 --> 00:34:59.000]  就是這群猶太群眾
[00:34:59.000 --> 00:35:03.000]  沒錯,雖然你們曾經將耶穌置於死地
[00:35:03.000 --> 00:35:05.000]  犯下彌天債罪
[00:35:05.000 --> 00:35:07.000]  但不是十惡不赦
[00:35:07.000 --> 00:35:09.000]  這個守約的神
[00:35:09.000 --> 00:35:10.000]  祂的慈愛信實
[00:35:10.000 --> 00:35:12.000]  會藉著耶穌基督
[00:35:12.000 --> 00:35:14.000]  將聖靈這個白白的恩典
[00:35:14.000 --> 00:35:20.000]  降臨囂冠給所有願意悔改歸正的人
[00:35:20.000 --> 00:35:22.000]  經文繼續說
[00:35:22.000 --> 00:35:24.000]  不單止是臨到你們
[00:35:24.000 --> 00:35:26.000]  即猶太群眾
[00:35:26.000 --> 00:35:27.000]  經文繼續說
[00:35:27.000 --> 00:35:34.000]  是和你們的兒女
[00:35:34.000 --> 00:35:38.000]  不單止是這群聽到福音的人
[00:35:38.000 --> 00:35:40.000]  還有你們的兒女
[00:35:40.000 --> 00:35:44.000]  當然有人會將這些經文解釋
[00:35:44.000 --> 00:35:48.000]  所以嬰兒洗禮就是這樣
[00:35:48.000 --> 00:35:52.000]  其實我們是可以嬰兒洗禮的
[00:35:52.000 --> 00:35:55.000]  因為這個應是臨到你們的兒女
[00:35:55.000 --> 00:35:58.000]  這樣說就過了籠
[00:35:58.000 --> 00:36:02.000]  兒女是否可以理解為嬰兒呢?
[00:36:02.000 --> 00:36:04.000]  是不可以的
[00:36:04.000 --> 00:36:06.000]  嬰孩原來是另一個字
[00:36:06.000 --> 00:36:08.000]  完全是另一個字
[00:36:08.000 --> 00:36:10.000]  好像在《士徒行傳》七章十九節
[00:36:10.000 --> 00:36:13.000]  在那裏是斯提反講到
[00:36:13.000 --> 00:36:15.000]  出埃及時期
[00:36:15.000 --> 00:36:20.000]  法羅殺了所有希伯來的嬰兒
[00:36:20.000 --> 00:36:23.000]  嬰兒是另一個字
[00:36:23.000 --> 00:36:24.000]  不是兒女
[00:36:24.000 --> 00:36:26.000]  兒女和嬰兒是兩個字
[00:36:26.000 --> 00:36:28.000]  再從上下文來理解
[00:36:28.000 --> 00:36:31.000]  兒女在這裏是複數不是單數
[00:36:31.000 --> 00:36:34.000]  複數就是代表下一代
[00:36:34.000 --> 00:36:36.000]  下一代的意思
